Hybridization REF	TCGA-AA-A02E-01A-01R-A00A-07
ABCD1	-0.757
ACAA1	0.6848
SPARCL1	3.22885714285714
IL6ST	-0.9328
ZNF319	0.17125
TMEM109	-0.5036
FAM90A1	-1.83266666666667
IL22RA1	3.3775
ATP4B	-0.365
TEC	-0.397
C7orf30	-0.21325
TXNDC2	-0.566166666666667
ABCB4	-0.37575
KIAA1191	1.14875
C9orf38	0.209
SFTPB	0.198
CNTNAP2	0.173083333333333
FRK	1.8865
TBX19	0.04125
CHD4	-1.1765
C6orf26	-1.19316666666667
MOSC2	1.1025
IKBKE	0.459
HIF1A	-1.65333333333333
LOC595101	-0.086
RELA	0.4325
TMEM16B	-1.745
ABHD12B	-1.78933333333333
TSEN34	-0.34825
KIF18A	-1.256
TXNDC9	0.179833333333333
SPATA2L	-0.03
SEMA4G	0.999
C21orf91	-0.29925
MATN1	-1.144
KCNIP4	-0.506
TUSC1	1.073875
OR4C15	0.1125
ARMCX6	0.111666666666667
WBSCR27	-0.338333333333333
OR52I2	0.362
KIAA1604	-0.036
DYNC1I1	-1.545875
PPP4C	-0.30875
SLC47A2	-1.611
TREH	0.3795
CD48	-0.568833333333333
ST14	3.437
PKN1	-1.66425
SPON2	3.6025
XBP1	-1.55241666666667
SFRS12	-0.358
EFCAB6	0.1225
SELT	-0.40375
SLC39A2	1.258
ERF	0.582333333333333
ARL3	-0.265375
SURF6	0.0831
MLLT10	-0.330380952380952
FLJ11171	0.696833333333333
TDGF1	1.04516666666667
ERCC6	0.158
EIF2AK4	0.219625
BAZ1A	-0.379833333333333
LRRN3	-0.0738333333333333
TMC3	0.1835
EFTUD1	-0.1425
PTPRO	4.19616666666667
CLEC12A	-0.10625
ACBD4	-0.165875
ZDHHC14	-0.9985
OTUD7B	0.35525
ACTB	0.721375
MSRA	0.184875
LCE5A	0.227
IFI35	0.20175
BSCL2	-0.254833333333333
ANKRD12	-0.404
CFHR2	-0.200666666666667
RGAG1	-0.354333333333333
HSFY1	-0.169
SLC30A5	0.3085
IMPG1	0.2715
GPR109A	0.1035
ZNF185	-0.0865
IYD	5.07475
NPCDR1	0.024
SERPINA13	-0.2975
HMGCLL1	-0.103
NEUROG1	0.0655
UBQLN1	0.386375
LIN37	0.314
SOCS2	-1.091
DSCR4	-1.234875
XKR6	0.03725
GPR142	0.0815
KRTAP13-3	0.4615
CCDC15	-0.675166666666667
MOS	-0.299
CD1E	-1.429
OFCC1	0.120166666666667
FAM83D	-0.30075
SRFBP1	0.508
C9orf96	-0.4555
DHDH	-0.7715
CCDC90A	0.5715
RABL3	0.0553
CD320	0.4435
ANGEL2	0.02775
MRPL21	0.646
SMG6	-0.2395
INSR	1.165625
FLJ14816	-0.229
GLRB	-1.3408
C9orf89	1.20275
CIZ1	-0.665625
URG4	-0.675833333333333
LRDD	-0.747333333333333
CBY1	0.744666666666667
NFX1	-0.644125
MTERFD2	-0.298071428571429
C19orf23	-0.1035
PGC	-2.668125
IER3IP1	-0.2904
RASAL2	1.17808333333333
C1orf89	0.11675
SYNJ1	-0.4145
NFKBIE	0.95425
FLJ40125	0.501833333333333
TCEB2	0.5421
NOG	-1.6265
POLR2J2	-0.165833333333333
HLA-B	2.28825
PCDHA1	-1.039
PPP2R2B	-0.78175
ARHGEF17	0.0836666666666667
TCF7L2	1.33478571428571
CHD5	-0.274166666666667
ZNF431	-0.48425
TBC1D25	0.12125
ZNF800	-0.04175
SCUBE2	-1.97272727272727
MYCBP	0.4905
GPX5	-0.002
C6orf129	-0.422833333333333
QSER1	-0.470333333333333
ULK2	0.254
PIGO	0.177
NRCAM	-2.44323076923077
SLC35E3	-0.477875
CSRP2	-1.26925
HYPE	-0.41025
MAPK15	0.0595
MGC14327	-0.24275
TIMM13	0.234
ZNF462	1.41625
GBA3	0.626
TEX13A	-0.2365
MCM6	-0.982111111111111
MTRF1	0.941125
ABCA7	-1.9515
EIF4A2	-0.01925
ZC3H10	-0.298
RPGR	0.892833333333333
C20orf94	1.34875
RP1L1	-0.0925
GPR125	0.47375
USP22	-0.895214285714286
OR1L4	0.3855
MLZE	-0.0195
FLJ32065	-0.73525
PTCD1	0.264
CRTAC1	-0.218166666666667
BXDC2	-0.835
C18orf1	0.0441666666666667
FAM107A	0.394357142857143
EFNA3	0.403
P18SRP	0.5581
CAMKK2	1.22441666666667
KIAA0649	-0.249
NES	-1.9955
HS6ST3	-1.5825
PON2	-0.179
TCP11L2	-0.27625
CLEC4A	1.47675
PRR12	-0.653
MLXIPL	-0.8295
C2orf50	0.5695
ZNF28	0.17375
ENC1	1.27
MAP2K1	-1.123
FKSG2	1.74125
KIAA0430	0.7155
PTP4A1	-0.2875
GPR156	0.286
GTF3C6	-0.05075
UBR2	0.5085
LOC388272	-0.7215
MAK	0.1655
ACOT4	1.10725
STC2	-2.42766666666667
PIGW	-0.54275
SAE1	-0.98825
COL6A1	0.551636363636363
OAZ1	0.651166666666667
STMN4	0.453666666666667
EDG3	-0.342
SGCE	-2.389
IL11	0.768666666666667
PRSS8	2.6835
YIPF5	0.599833333333333
WNT4	1.083625
CSN2	0.166166666666667
TCF7	-0.6515
TDO2	2.2865
SAMD9	0.2223125
S100A7A	1.0875
MMRN1	0.536
GKAP1	-0.9155
AKR1C3	0.835125
RNF19A	-0.00575000000000001
GMDS	2.06275
YKT6	-0.493375
SPARC	1.733
C12orf31	0.10225
UBE2V2	-0.520666666666667
FBXL18	-0.295333333333333
KIAA0460	0.227
ADAM22	-0.135
SERPINC1	-4.88825
KCTD21	-0.24025
MYOHD1	-1.16875
ZNF37A	0.103833333333333
GTF3C1	-1.36166666666667
CTSZ	2.40375
PRNPIP	-1.06175
DRD1IP	-0.22175
NR1I2	4.63433333333333
ZNF266	-0.2496
SPAG4L	0.234
COX4NB	0.5085
SAPS1	-0.657666666666667
APOA1	-5.78075
TATDN1	0.273
C10orf82	0.78325
KPNB1	-1.21425
FOXO3	0.81975
CRYBB2	-0.962
ZBTB5	-0.227333333333333
SLC25A38	0.3305
DCTN2	-0.0276666666666667
IFT20	0.4015
CTHRC1	2.24025
C1orf31	-0.241625
UHRF1	-0.529125
GPC6	0.55025
C10orf54	0.684
MCF2L2	-0.137
WNT9B	-0.52575
OLA1	-0.161625
FAM120B	-0.72425
TTLL10	-0.2355
CYorf15A	1.22725
RELN	-1.2175
SCN2B	0.547583333333333
MFHAS1	0.78575
NKX3-2	-0.0625
RASGRF2	0.358
SSBP1	0.1975
KPNA6	0.0444285714285714
LOC389118	-0.0805
HS3ST4	-0.6509
SUPT7L	-0.373875
FLJ32658	-0.967
IGFBPL1	-0.66475
KIAA1641	-0.9566
SHKBP1	0.259
CSF1R	4.36225
NAGK	-0.205
MYL2	-0.11275
HIST1H4C	-0.755166666666667
TOMM7	-0.154875
ADAMTSL3	1.2016
TNFSF14	0.09625
PRRT2	-1.97025
VTA1	0.029
AOAH	4.941
CRISPLD2	0.556071428571428
PNN	-0.8004
TA-NFKBH	-0.191
ESPN	0.6475
RBM43	-0.4285
KIAA1267	0.433
DDX3X	0.00877777777777777
KIAA1576	-3.221
PLXDC1	3.13016666666667
FLJ25801	-5.45825
HNRNPL	0.41225
RUNDC3A	-0.002
CASP12	1.0905
SH2D5	-0.986625
RPL26L1	0.442
OR51A7	-0.06425
HDC	1.507
C2orf16	-0.170333333333333
SYTL3	0.99025
GOLGA4	0.509625
NOTCH1	0.409333333333333
ATPAF2	-0.37625
ECD	0.1715
SSX5	-1.318
SNAP91	-0.22975
OCA2	-3.403
PNPO	1.03816666666667
DAPK1	-0.878333333333333
PINX1	-0.787666666666667
SELENBP1	1.00825
NEK3	2.38925
TMED4	0.388428571428571
SSTR4	-0.5125
FOSL1	-1.8121
CD40LG	-0.1075
CES1	-1.16725
DCI	-1.09333333333333
B3GAT3	-0.7895
STK17B	-0.475
CNTN6	0.09975
CYP3A4	3.6435
MBOAT2	0.1405
PISD	-0.01525
USP1	-0.83
PYDC1	1.91483333333333
CENPM	-0.31925
SAR1B	0.02625
TTC7B	-1.22625
DP58	0.485
GPC1	0.39125
RBL1	-0.502125
TMEM137	-1.00733333333333
TOB1	0.314583333333333
TCEAL1	-0.358333333333333
CENPF	-1.55018181818182
C6	-0.298666666666667
PRSS1	-0.8415
PPIL6	1.07266666666667
C6orf124	-0.74
ODZ4	0.961333333333333
SNCB	-0.0575
NDUFB9	0.243125
CNOT6L	0.142666666666667
S100A9	1.45833333333333
TRIM50	-0.1765
KCTD1	-0.8427
WDR63	-0.17225
SPEF2	-0.0825714285714286
RNGTT	-0.377166666666667
CXorf22	-0.115
KCNK16	0.071
CEP250	-0.454625
ATPBD1B	-0.60975
KCNJ2	5.13275
MT1B	-2.625
ZNF684	-0.7315
SLC4A1	0.16225
PDHA1	0.57475
ZNF492	0.10625
TKT	-0.172
BYSL	-0.312
RNF38	0.787375
AHDC1	-0.0085
KLHL2	0.06775
CMTM8	2.67375
DMP1	0.538
HERPUD2	0.082875
CRTAM	1.04916666666667
ZNF572	1.14275
TMEM16J	2.5375
HSD17B2	-0.473
UBE2G1	-0.653625
AHSA2	-1.03475
PELI2	0.0425
TPX2	-0.467625
ATP9B	1.05233333333333
DAZAP1	0.74925
HMGCS2	3.67716666666667
C17orf38	-0.2685
B9D1	-0.498625
NKX2-5	-1.20483333333333
KIAA1276	0.104
LILRB2	3.747
CSTF1	0.026
BTN2A1	0.1845
C15orf48	6.7425
IGF2BP3	-3.75675
FAM113B	0.771166666666667
HRG	0.0157142857142857
ZNF131	-0.63525
USP47	0.637571428571429
CCDC88B	2.047375
HCN1	0.9097
HTN1	-0.3026
SYCP3	-0.345
C13orf23	1.5947
PAPOLA	0.244625
AATK	-0.2378
MSH3	0.012
NDUFAB1	0.02575
ITLN2	-0.172
BAK1	1.11866666666667
MRPL45	-0.480833333333333
MTNR1B	-0.366333333333333
LOC645843	1.0125
SPECC1L	0.00850000000000001
PGCP	-0.0805
SPN	-0.759125
GPR143	2.469
ZNF576	0.547
TMEM39A	0.5393
ATP5D	0.4765
MAGEB3	-1.435
RPS5	-1.51016666666667
ANP32E	-1.45378571428571
MTMR1	0.18675
YEATS4	-0.36525
SYNGAP1	0.10875
PCOLCE	-0.727333333333333
MNS1	0.4865
PCYT2	0.151
ZNF182	-0.129
LAX1	-0.2615
SPPL2B	0.4004
ELOVL5	-0.7172
PCDHAC1	-0.2205
B4GALNT1	-1.48016666666667
BLOC1S2	-0.470875
ZNF673	-0.6672
ARHGAP21	0.309333333333333
IRX5	-0.717125
LRFN5	0.2195
FAM7A1	-1.253
RAB19	-0.375
GINS1	-0.02175
ITM2B	1.1493
PAPSS2	1.73766666666667
OR5BF1	0.072
ACSL3	-0.174
KIAA1919	0.17825
GLT8D2	2.03125
UTRN	0.325714285714286
CNN1	2.27525
HISPPD2A	0.0756666666666667
SDAD1	0.32325
SIGLEC9	0.0726666666666667
RPL35	-0.000500000000000013
C22orf26	-0.258
IMPDH2	-0.994375
WDR69	-0.88225
SEC14L5	0.129166666666667
CLTA	0.9755
RP11-529I10.4	0.665
GPR37L1	0.24
OGDH	-0.594666666666667
ASB13	-0.146666666666667
ZFP14	1.31025
ZCRB1	0.00883333333333333
KPNA3	1.57975
HSPA1L	0.0975
RHOC	0.29425
LOC554175	0.31725
PPP3CA	0.6357
SLC1A7	2.1706
ZNF529	0.0905
RBED1	0.17825
DDB2	-1.272
FLJ11286	0.871833333333333
SPATA1	0.5255
MKNK1	0.173833333333333
DYSF	0.2515
ALKBH2	-0.3185
NKD1	-0.8175
C1orf174	0.01825
PLEKHO1	-0.227166666666667
ASB10	-0.16375
RING1	-1.23633333333333
NPC2	0.629
AVPR1B	0.058
YTHDF1	0.639916666666667
LMAN1L	-0.377
GSG2	-1.0795
CEP170	-1.0137
RPS4Y2	1.389
MSH6	-1.777
HECTD2	-1.35183333333333
ZNF556	-3.496
PLEKHC1	-1.4228
AIRE	0.0638333333333333
BCL2L10	1.284
LMOD3	-0.1705
ZBTB8	0.0404
FOXA2	2.3665
SLCO2A1	1.016875
C3orf46	0.336
PRDM16	-1.02733333333333
TMEM98	1.351
FRMD5	-0.3165
PDE6C	-0.779
C1orf216	-0.262666666666667
EP400	-0.0907142857142857
PTK2	0.545833333333333
RNF217	-0.70425
NDUFA8	1.235
ZFAT1	-0.18125
LAMP3	2.40166666666667
GLTSCR2	-0.781125
NPW	-1.8075
LLGL2	0.9201
PPM1K	-0.3665
C20orf177	0.262
KIR2DL4	0.1824
NFKB2	-0.4395
C21orf122	-1.149
HESX1	-0.95975
GPR114	0.490166666666667
SLC25A35	-0.639
GNAT1	-0.37475
ORAI3	-0.533
FAM76B	0.01375
TMEM99	-1.8535
TRIM29	0.982
CDS1	2.307
RHEB	-0.1091
C4orf27	-1.08533333333333
RAB3A	-0.8445
OTUD6B	-0.1135
GPD1	0.994625
CDH15	-0.306333333333333
NPM1	-0.0557857142857143
TMEM117	1.2735
PRPS2	0.547833333333333
GCK	-0.097
ADRA2A	3.697
TSPYL4	0.142166666666667
TASP1	1.2915
WDR19	-0.320416666666667
C10orf38	1.32325
PDE4C	-0.384333333333333
FYB	-0.503583333333333
C1orf55	0.428
PPFIA3	-0.13525
RAD18	0.25075
C12orf44	-0.174
CRYBA4	-0.2645
HVCN1	0.47625
TAF10	0.122
C16orf48	-0.119
DEPDC5	1.6125
LTBP1	-0.3105
MAPRE1	0.623875
FGF8	-0.393
C3orf52	1.73225
SENP7	-0.722
LRRK2	-0.32125
RUNDC2A	-0.0453333333333333
KIAA0355	0.848
CPEB1	-1.95925
PPEF2	-0.065
ABI2	-1.21583333333333
KIAA0317	-0.00574999999999999
ATF1	-0.223333333333333
DYNC1H1	0.504875
DIP	0.744
TMEM33	0.345111111111111
POLDIP3	-0.176
C7orf24	0.906
GPR171	1.28875
CDC6	-0.710166666666667
PLD1	0.6279
ITFG2	0.4894
NDUFC1	-0.09425
AKNA	-0.303
NBR1	0.665
PKHD1	0.174571428571429
HPS4	-0.2082
MAFA	-0.022
ULBP3	0.3245
DIRC1	-0.3815
IMMT	-0.275875
C22orf13	-0.319166666666667
CEL	0.45325
MARK3	-1.18925
ADAMTS2	0.675166666666667
ARPC3	0.790166666666667
TMEM10	0.166125
NPHS1	-0.032
BRD8	-0.0956666666666667
WDR12	-0.7225
IDI2	0.3425
HOXD13	-0.1145
OR8G2	-0.306
SLAIN1	-3.572
GABRQ	-0.16625
NR2C2	-0.2935
NKTR	-0.5807
TLE2	2.8015
KIAA0892	-0.603833333333333
AURKA	-0.790090909090909
GPRC5C	-0.0438333333333334
TBC1D9B	0.181875
PNPLA6	0.482666666666667
AP3B1	0.37375
NAG	-0.388375
C11orf68	-0.51775
AKR7A3	0.72225
AHCYL1	-0.0854166666666667
COP1	1.309
RPP14	0.362333333333333
PCDHB18	0.69525
CDH24	0.2135
KRT17	-1.4862
LACTB2	1.67275
DDX24	-0.3152
PHACTR1	-2.95033333333333
SLC35E2	0.1715
LOXL1	-1.568
IQSEC2	0.3735
RGSL1	-0.068
PCDHGC5	-0.027
MEGF10	-0.018
PRRX1	0.647333333333333
ASTE1	0.536833333333333
C6orf159	-0.558666666666667
MYOD1	0.41875
GAA	-2.05425
ZNF747	0.362
KLRC1	-1.43925
IL1RL2	-0.037
GDF9	-0.22075
GPR119	-0.1475
TRAF2	0.0416666666666667
HCK	2.44816666666667
BMP6	-3.87325
IL8RA	0.2305
FLJ35848	-0.4925
EFHA1	1.278
CDSN	-0.9475
C14orf54	-0.228666666666667
LSM3	0.012375
ZFP41	0.388
C9orf126	-1.0755
VIT	-3.269
SPCS3	-0.78725
DEF8	-0.3439
CHAF1A	-0.865
C1orf165	-2.32683333333333
ZFPM2	0.581333333333333
FTH1	-0.05475
SLC35F1	-0.8185
YWHAH	0.89825
C17orf66	-0.197333333333333
ADRB1	-0.633666666666667
FOXL1	-0.692
RG9MTD3	-0.00883333333333333
UMPS	0.0335
MGC13008	0.0355
KIAA1161	-0.036
CCDC77	-1.059
C12orf65	0.2439
COG4	-0.583166666666667
RCP9	0.29575
RP4-692D3.1	0.912166666666667
CDC2L5	0.1435
MGC7036	0.0813333333333333
DNAJC11	-0.03
GDF2	0.131666666666667
TIMM17A	-0.35625
HNRNPA0	0.7506
OR2H1	-0.547
PCBP1	-0.64875
COL23A1	-2.103
LRRC2	3.2725
NSD1	0.0325714285714285
FLJ37078	-1.34875
WDR91	-1.39666666666667
TMEM179	-0.394
DSCR10	-0.232
CNDP2	-0.1043
FYN	-1.594
BEX2	-0.3715
KCND3	0.04675
YPEL5	0.855625
LRRC42	-0.688666666666667
C17orf45	0.056
ZNF649	0.2152
LOC150763	0.82925
COL5A2	3.03116666666667
CNGA2	0.082
ELA2B	-0.0758
RAB9B	-0.137
FAM100A	-0.06575
NAIP	-1.71184615384615
MYOZ2	-0.293625
SPATA12	-0.073
XRCC4	0.285
CYB561	0.7101
CHST10	-2.43175
BAI1	-1.4285
BRSK1	-0.533666666666667
C17orf89	0.398875
PDE6H	-0.031
FLJ20309	0.4767
MAP7	2.14125
SCN4B	-0.36775
SPAG9	-0.4084375
SERTAD1	0.250166666666667
FLJ21963	-2.49675
ANTXR1	0.7535
TMPRSS13	0.077
ETV7	3.97683333333333
DGAT1	1.466
NKIRAS1	-0.3165
TAC3	-0.84625
CORO1C	0.09825
RAD54B	-0.668
HRASLS3	1.0275
C21orf42	0.06175
BARD1	-0.701666666666667
ZNF177	-0.543666666666667
MIP	0.5685
ZNF442	0.432
F2	-4.2422
GRIA1	0.011
GALNTL2	0.614666666666667
WNT5A	0.4664
LENG9	-0.038
hCG_25371	-0.3495
FOXR1	-0.0135
TRA@	0.4316
PWWP2	0.13275
C1QTNF7	1.20983333333333
SLC7A4	2.5275
C4orf7	0.56025
C17orf80	-0.612833333333333
KLK4	0.132666666666667
IL31	-0.3515
TMEM176A	4.9755
CTNNB1	1.4066875
BHLHB2	0.32025
TMEM185B	-0.334
ARD1B	0.29225
C1orf93	1.0945
BRUNOL4	-0.733833333333333
LOC541469	0.966
UPK2	0.31825
GAS8	0.4725
PATE	0.374
IMPACT	-0.2
WNK4	0.568833333333333
HNRPLL	-0.818
GAD2	0.1685
ITGA6	2.613
BMP15	0.4065
CYP2A7	-0.065
RIC8A	-0.343
CCND1	-0.255416666666667
USP35	0.6895
DSCR2	0.53925
CCL4	3.5345
ZCCHC10	0.529
NOL11	-1.221
TRPM2	-0.426833333333333
PSMD2	-0.895636363636364
CHTF18	-1.95725
USP18	0.850125
RRAS	0.47425
LAMC3	-0.59525
TOX	-1.08866666666667
PCDH15	-0.1405
GABRG3	-1.26075
NUDCD2	-0.06475
SGCZ	-0.1275
KCTD17	0.8434
SPSB2	-0.0445
TPPP3	2.9005
CILP2	-0.385166666666667
CALB2	2.8085
CEBPZ	-0.375666666666667
ZNF479	-0.5215
FMOD	4.87566666666667
C21orf66	-0.182714285714286
CLN6	-0.472166666666667
ANAPC1	0.159875
SH2D3C	-0.2065
PTPN14	-0.6647
TRIM42	0.10225
APTX	0.38775
SNRPG	-0.245666666666667
BMS1	-0.1235
MAGEA3	-5.679
NFATC3	-0.407583333333333
LRRC45	0.0745
ARS2	-0.635071428571428
LRIG1	1.42383333333333
EPSTI1	3.638
PRSS27	-0.905
ERC2	-1.02275
PRKACB	0.227714285714286
PRDM13	1.6915
HCG27	-0.6255
KLK12	0.016
HSD17B7	0.642333333333333
ZNF354A	0.4645
PCDH11X	-0.9585
DMGDH	-0.51225
PCBD2	0.5425
TMC6	-0.1245
RIMS1	0.098375
SF3B2	-0.232333333333333
RCN1	1.4645
CPB1	-0.07225
BCAR3	-0.79
FCRLB	-0.5685
PAK1IP1	0.2655
OR10H1	0.131
KIF9	1.253
PITPNM2	0.1205
L3MBTL4	0.9685
TGFB1	-1.1079
ZXDC	0.29825
SLC6A16	-0.94275
SRrp35	-1.418
LRRC8E	1.3815
PPIAL4	-0.53025
EOMES	-0.0741666666666667
PAX2	-0.1095
SCARF2	0.0035
PSEN2	0.309
PCDHB13	-0.159
C10orf28	0.035375
DHRS7B	0.859571428571429
C1orf131	0.044
ASB1	-0.8284
ZNF223	0.303166666666667
LCMT2	-0.325
MEP1A	5.099
TMEM53	1.293
RSPH3	0.98075
C10orf33	-2.046
LOC644285	-0.634
PTPN9	0.0158333333333333
ABCA12	-3.93475
CCDC37	-0.729
RUNDC1	0.3123
YES1	0.0603333333333333
FAM120AOS	-0.112
OR5M3	0.00899999999999998
PPP1R3F	-0.815416666666667
IL13	-0.1546
MDFI	-0.412
PRNT	0.459
ZDBF2	-0.41
OR10C1	0.061
CLIC1	0.969833333333333
LILRA5	0.367333333333333
CSAG1	-5.71716666666667
TREML2	1.73783333333333
FAM125A	-0.4235
ZNF74	-0.4725
FAM104A	-0.128
LRRC39	-1.454
SAMD5	4.5735
HYAL2	0.1385
HIST2H2AC	-0.274875
IGFBP5	0.415217391304348
NRTN	-1.1
KIAA0556	0.3772
FAM29A	-0.627388888888889
JMJD2A	0.76175
EPHB1	0.96825
POLD4	0.761
ANAPC10	-0.86225
LRRC36	2.9665
MEGF6	-0.62425
LPHN3	-0.126166666666667
BMP10	-0.551833333333333
C21orf55	-1.025
CREM	-1.0473125
PTGER4	2.25983333333333
METAP1	-0.6755
KCNQ1	4.48266666666667
NR2F2	-0.730125
SSFA2	0.0614166666666667
CTTNBP2	0.51525
BCL2A1	-0.832
ZBTB24	-0.129
SLCO6A1	-0.568
PRDM1	1.0519
OR7D2	2.0605
CCDC47	-0.1089
LOC646982	0.547
SLC26A6	0.2525
BIN1	0.7725
SRRM1	0.00914285714285713
PCSK1N	-0.62525
ALS2	0.0033
ECT2	0.276684210526316
CACNA2D2	-0.4895
DOCK6	0.1485
C10orf119	-0.02
FATE1	-0.000750000000000008
DUSP23	1.4695
TRIP6	0.391357142857143
NUP35	-0.2885
CDH3	3.11925
KLHDC8A	0.394
C9orf116	-0.8535
EI24	0.4955
CENTD1	1.181
RWDD2B	0.0338333333333333
DOCK1	1.164
NPAS2	1.31925
NR3C2	2.06016666666667
FAM63A	0.0181666666666667
INPP5F	-0.589666666666667
FAM111A	0.5146
MYBL1	-2.78581818181818
IQGAP3	0.743833333333333
CRADD	-0.784666666666667
DUSP12	-1.08675
PDZK1IP1	4.60425
VASH2	-0.2315
CTR9	0.063
VIL1	2.7015
OR8U1	0.0701666666666667
CCDC107	0.7755
PTTG1IP	0.17625
OR4X2	0.042
COL9A1	5.2805
PSMD9	-0.209
ZFP62	0.658
TIP39	0.03775
PARP15	0.385
TTC19	0.329375
C1orf114	-1.27333333333333
GFPT1	0.9245
SLC27A6	-2.532
MRPS10	0.1621
CALML5	-2.708
TRPM7	-0.095125
CGNL1	-0.8925
CECR1	0.089
SERPINB8	0.643666666666667
TMEM102	0.8635
PDIA2	-1.85475
NUCKS1	-0.6535
HOTAIR	-1.84933333333333
EBI3	-0.3205
NXN	0.399
ZMYND19	-0.38025
FOXJ3	-0.03125
EIF5B	0.3148
EIF2B4	-0.709
LEO1	-1.2945
ZIC5	-1.43616666666667
IL20	-1.106
KIAA0415	1.46825
FLJ37357	-0.176
TSPAN12	2.588375
ACTR3B	0.065125
TFAM	-0.141166666666667
IL17RD	-0.04775
PARP12	1.3415
KLHDC7A	-0.126
KCTD4	0.1465
GTF2H1	0.18775
FLCN	-0.257833333333333
BIRC4	0.709375
LOC790955	0.495
VKORC1L1	-0.40375
CYP4F22	-0.215333333333333
TAS2R5	0.618
ZNF582	-1.5545
HS3ST3B1	-0.069625
CTNS	-0.5025
STK36	-0.0348333333333333
MMD2	0.12925
RP5-1103G7.6	-0.4945
FLJ23356	-0.1765
CRH	0.07125
C1orf182	0.3418
ACP5	1.69133333333333
AMFR	0.0195
CA4	0.70825
PLCB4	4.555125
MPHOSPH10	-0.246
UNQ473	0.354166666666667
G3BP2	-0.191583333333333
SR140	-0.0921666666666667
HOXA2	1.50025
PYGB	1.299375
BAT1	-0.2985
DKK3	0.777333333333333
DDX31	-0.743125
TULP1	-0.47475
NHLRC2	0.2755
TNRC4	1.97383333333333
ZNF430	-0.49425
TNRC6A	0.11125
PLA2G1B	0.737333333333333
RCHY1	-0.1105
GTF2A2	-0.752
MGC4294	-0.8205
ZNF691	-0.77525
TACC3	-1.593
DNAJC5G	0.11775
LOC4951	0.06925
MS4A4A	-2.1575
LOC152485	0.1635
PPP1R2P1	0.42475
PPP2R5B	0.12025
RPGRIP1L	0.07225
SPOP	-0.00689999999999999
PTPRF	0.431083333333333
MGC42090	0.403
SUSD3	0.7575
THOC4	-0.37875
MAML1	0.3928
FXR2	-1.914
TYK2	-0.68925
MUC6	-0.279
DNAJB7	0.106
PIP4K2A	-0.667571428571429
MEX3A	-0.616
RRP1	-0.356
TFAP4	0.40975
CXorf41	0.29475
MTMR4	-0.355833333333333
CTLA4	0.262
SNX9	0.778625
CIB3	-0.516333333333333
NECAP1	0.2055
PLA2G2D	-0.534
GLMN	-0.965833333333333
DCLRE1A	-0.52
PDX1	0.294
SAMD11	-0.421
MRPL55	-0.1033
TLR7	0.07975
TBC1D21	-0.307
SMAD1	1.313
ACTRT2	0.152
RIOK2	0.09525
PDLIM4	-0.89675
SLC22A15	0.596333333333333
ABHD13	1.5264
STX18	-0.345
CCPG1	-0.3275
DCBLD1	1.243
SLC2A6	-1.449
NOLA3	-0.0995
TRDMT1	-0.296214285714286
IL17F	0.7295
ATP1A4	1.25033333333333
OR52W1	-0.294
CFL1	0.14375
IL4	-0.63525
RBP2	4.60783333333333
CPSF6	0.64325
TTC8	-0.0401666666666667
MUCL1	-1.697
EYA3	-0.964166666666667
KRT38	0.656333333333333
GNE	0.56325
ZNF501	0.789
SLC35A2	0.64425
CEP110	-0.6495
MYF6	0.704666666666667
MGST2	1.0295
TRPV4	-1.19033333333333
NEK8	-0.3625
NOX5	-2.048
NCKAP1L	-1.325
EMP3	-2.1005
BPY2C	-0.339
C1orf38	-0.283
ELOVL2	-1.555625
CBX7	0.378166666666667
OSBPL1A	-1.3405
ZNF589	-0.12625
ESCO1	-0.791166666666667
TRA2A	0.311
C3orf26	-0.23725
PHF2	0.973833333333333
PID1	-0.074
RFC1	-1.039875
MTAP	0.23125
ADORA3	1.52516666666667
LOC389458	0.86025
TRNT1	-0.071875
CRIPAK	0.101
RAI2	2.12433333333333
ANKRD44	-0.577
GZMB	2.6645
NFE2L1	-0.3785
STIP1	-1.12766666666667
RASL11B	-2.549
NT5DC2	-2.934
LRP2	-0.422625
MTDH	0.242066666666667
ARSG	-1.58
HSP90AB1	-0.42675
CT45-6	-4.848
ZNF483	-0.1695
LMBR1L	-0.03
S100A2	0.4071
C2	2.00783333333333
C2orf27	-0.56875
EIF4EBP1	-1.0485
GCKR	-2.6136
PPP1R9B	-0.047
FER	-0.97275
SNRK	0.3465
OR5M10	0.3295
UTP6	-0.33525
CAPZA3	-0.2235
FBP1	1.43711111111111
TERT	-1.469
CCL1	-0.741
FUCA1	1.40225
ALS2CR8	0.436666666666667
KCMF1	0.813916666666667
SRCRB4D	-1.3785
OXCT2	0.451833333333333
IL17RA	0.742
MPP5	0.01425
SPA17	0.73725
FLJ10986	1.49333333333333
GALNT14	-3.0365
CXorf27	-0.337125
NPLOC4	-0.609
RAB34	-0.984
KRTAP3-3	0.829
ARSD	1.33866666666667
CPLX2	-1.3392
PJA1	0.37075
WHDC1L1	-0.323
RB1	-0.2686
MTMR15	-0.8875
PHLDA2	0.6386
GUCY2F	-0.4565
MPV17	-0.837666666666667
SLC35D1	1.156
LYSMD3	0.2486
COL16A1	1.02075
ERLIN1	-0.2035
JMJD4	-0.5355
HIST1H2BK	-0.73775
TP53I11	0.7505
ST3GAL4	-2.2103
PF4V1	2.0925
ALG8	0.2165
REG1A	6.1755
MINA	0.00825
CYB5R3	-0.322833333333333
