Hybridization REF	TCGA-AA-A01C-01A-01R-A00A-07
ACY1	0.35725
MT1E	-0.627
OR4K15	-0.6715
TECTB	-0.056
GPR20	0.782625
IRAK2	-0.15625
RFPL3	-0.972
MYO9A	-0.518
NARG1L	0.53275
BLMH	-0.731125
CCDC3	3.09066666666667
C9orf21	-1.19883333333333
KIAA0513	-0.274666666666667
MIER2	0.33875
PNMA2	-1.76236363636364
SH3BP2	0.6745
ANXA10	-2.3565
RTN2	-1.33366666666667
TFB1M	-0.957
PRPH2	1.57825
C14orf133	-0.07425
GOLGB1	0.273
IRX4	-1.975125
NFKBIL1	0.0968333333333333
C10orf62	-0.1875
APBB3	-0.845
RPS10	0.657
LOC728378	-1.54225
TLE3	-0.182222222222222
PSMB7	-0.15875
MESDC1	0.241
SLC6A1	0.840833333333333
OCLN	2.35716666666667
PTTG3	-0.827666666666667
NAGLU	0.056
SERTAD4	-1.6665
SPRY1	0.3975
FLJ10781	-1.64175
MYSM1	-0.208
TRIM4	0.3715
SH3YL1	1.93675
TREM2	1.793
SERPINI1	-0.948
HDHD3	2.12425
TMEM38A	0.106625
EID2B	-2.8975
TDRD3	0.287833333333333
SEDLP	0.30075
THSD7A	0.480166666666667
NDST3	-1.649
KLHL15	-1.55866666666667
DHRS12	1.4615
FBXO9	-0.7375
TNPO1	-0.839083333333333
MRPL13	-0.2725
SNX5	-0.0836666666666667
METTL6	-0.92975
SOD1	-0.705125
CHML	-1.6535
PACS1	-0.5625
SIRT5	0.0561
CAPN2	-0.309666666666667
FXYD5	0.3145
TWISTNB	-0.22025
LRFN1	0.5865
UBE1L	0.663625
UBE1C	-0.279
OR51B2	-0.5105
OR4D11	1.4495
C15orf2	1.087
NR4A1	1.004
LOC339047	-0.6785
TRIM17	-1.330875
ATP5G3	0.00121428571428572
RPL15	-0.397583333333333
ADAMTS8	-0.34125
HOXC4	-0.4195
C14orf37	0.996
CEACAM5	6.190875
MYT1L	-0.0292
RASA2	0.091
OSBPL7	-0.633
STAG1	0.1805
GIMAP4	3.5365
FUT3	5.831
PIF1	-1.68225
LPIN2	0.0683
SH3PX3	0.908
PDP2	0.48675
PAPD1	0.362125
ERP27	3.4645
APOOL	0.3864
DIABLO	0.3125
TRHR	-0.16625
ARMC9	-0.496875
RNF152	0.23675
SLITRK3	-0.294
ZNF211	-0.6638
PFDN1	0.917875
RGS11	0.20975
HS6ST1	0.0838
AKR1D1	-0.567666666666667
TNP2	0.195666666666667
STK31	4.58216666666667
EML4	0.4485
SGTA	-0.227
HIST1H2BI	-0.628333333333333
PSMD6	-1.8915
KIAA1257	3.55025
C18orf55	-1.481
FLJ20273	2.34375
RPL28	0.2295
EPYC	0.240625
NOX3	0.0215
ELAC1	0.129333333333333
METT11D1	-0.40975
BIN2	0.108
NACA2	-0.16825
CCDC17	-0.40275
HM13	0.1842
UBOX5	0.178875
UBE2O	-0.1785
UBL5	0.171
APOLD1	2.27675
C9orf31	0.148
TNFSF8	0.44
ARHGAP29	-1.828375
PROKR2	0.273
PDE5A	0.608166666666667
C6orf12	0.698
TOM1L1	-0.313
WHDC1	0.471625
FOXI1	0.143
RAB4A	-0.0776
TMEM39B	-0.5045
ATPBD1C	-1.2095
FARSA	-0.655166666666667
PLEKHG5	1.30125
CMAS	0.2065
OR7E24	1.728
SLC30A1	-0.55525
CDC42EP5	1.8165
PLAC1	0.67075
KLHL18	-0.321666666666667
LBA1	0.2664
TAZ	-0.237
CRIP2	-1.330125
BTBD11	-1.06733333333333
C16orf72	0.5005
DIO2	0.497
LRRCC1	0.826666666666667
CCDC136	-1.708
PRX	-0.414875
RBM5	-0.3437
TMEM85	-0.682125
TUBGCP4	-1.01133333333333
APLN	1.918375
CDK7	-0.279833333333333
SSR2	-0.195166666666667
CRELD1	-0.02
C19orf46	2.38925
GAL3ST4	0.606
KBTBD10	-1.39375
IL28A	0.60025
WDR27	-1.121
MCM2	-1.10483333333333
SOX14	0.291
FLJ39743	0.2605
KIAA0922	-1.2575
HIPK4	-0.34
FLJ25758	-0.2135
C16orf57	0.1195
PDZD2	0.57175
MCC	-1.149625
HHLA3	-0.5688
ID2	0.68725
C20orf23	3.35375
ZNF688	1.1945
APOC2	-2.31533333333333
LOC440093	-0.338
FAM50B	-1.1665
PWP1	-0.523
DNAH10	-0.765
HIST1H2BA	0.742
GPR56	2.35833333333333
METAP2	-0.8245
PAN3	1.5395
STXBP4	-0.108625
PDHX	-0.3775
MTA1	-0.212416666666667
ZBED4	0.1585
ZNF720	-0.03275
CDK2	-0.174
RHOJ	-0.005375
CDC37	-0.301333333333333
ZER1	0.185875
GRK4	-1.90325
PRPH	0.3125
POLR2A	0.03575
OGFOD1	-0.34925
NOL5A	-0.4365
PHEX	-1.479
FLJ16478	0.07275
C20orf117	-0.14875
CAMTA2	-0.67775
C11orf74	0.402166666666667
DDX17	-0.626916666666667
C5orf27	0.327875
PLEKHA2	-0.3765
PDE4DIP	-2.3328
SCN7A	0.19225
ZNF559	-0.6575
CXCL10	3.03375
ZMYM4	-0.598833333333333
STK32B	-1.41093333333333
KIAA0888	-3.8421
TACR3	1.324
CKAP2L	-0.80025
KIF1A	-1.01066666666667
RSPRY1	1.04975
VCAN	0.982
CYP27C1	0.0945
SYDE1	-0.931166666666667
MED12L	-1.50025
ZDHHC21	1.363375
NHS	-1.422
TM9SF3	1.90616666666667
DDHD1	-0.2145
MAFG	0.329
BICD2	-1.2969
C14orf119	0.184333333333333
C14orf43	0.435785714285714
CDH7	-0.056
ALKBH5	-0.244
JUP	2.235125
TMEM41A	0.695666666666667
MAMDC4	-0.549333333333333
CBX3	-0.312875
LRRC18	0.57275
RBMXL2	-0.08525
PLA2G4D	0.615166666666667
FGF13	-1.4095
KIF3A	-1.234
PDIA6	-0.59175
DCXR	0.2215
CASKIN2	0.179916666666667
EHD1	0.607166666666667
MARCKSL1	0.656166666666667
ZNF496	-0.646833333333333
SCAF1	0.0461666666666667
KCTD8	-0.21275
TRAF3IP3	-0.8175
LSR	2.7605
CXorf1	0.118
C14orf112	0.755833333333333
EIF2B1	-0.4945
OMP	0.299
GSTZ1	-0.071
LOC92017	-0.44875
ISLR2	0.2535
C12orf36	3.005
GATA2	-2.32433333333333
GABRA5	-2.4805
CELSR2	-1.74392857142857
STAM2	-0.0557
TNAP	-0.234
PTPMT1	-0.379166666666667
GRP	5.683
SV2A	-1.51716666666667
MAGEA12	-4.6025
CACNG1	-1.0505
C18orf19	-0.0485
GSG1	-0.0753333333333333
PTPRJ	0.272785714285714
FRMPD1	-0.2765
ZNF668	0.34075
PLEKHJ1	0.889875
ADAT1	-0.8093
TMEM50A	-0.236
UCN3	0.3165
HOOK1	1.72725
IL17B	-0.6435
MLKL	0.704333333333333
TTC14	-0.925666666666667
KLHL5	-1.533
CRYL1	1.644
FOXH1	0.055
NFYB	0.106625
PPM1G	-0.1555
GOLGA2LY1	-1.16375
NMT1	-0.389
HADHA	-0.1658
CHSY-2	0.9515
PLEKHF1	0.00721428571428572
SAGE1	-1.984
MUSTN1	0.1115
SUHW4	0.2285
TFEB	1.9435
ZFYVE27	0.6095
ATG12	-0.6635
BMI1	-0.325
ZIM3	0.2735
MYH4	0.758666666666667
MASP1	-1.137
KIAA0984	-0.04775
RPAP2	-0.95925
ASB5	0.19125
BOLA3	-0.315
MIA3	-0.650666666666667
KRT35	0.308
KIR3DL3	0.126
MRPL51	-0.52675
SEMA3F	-0.558166666666667
NDUFB2	0.5875
LOC253012	2.081
FAM46C	-1.3868
G6PC	-2.75728571428571
CSAG3A	-5.16233333333333
PREX1	-1.7015
SLC25A45	0.154125
MAPKBP1	-0.0099
CPE	-1.5962
GNB1	-1.389125
CXCR6	0.372
TRIM46	-0.404
C16orf3	0.316666666666667
HPSE	0.140625
TIGD3	1.275
SPG3A	2.423
LCAT	-1.3865
ST6GAL1	0.627944444444445
POMC	-0.09925
FLJ36031	0.866
NSMAF	-0.197333333333333
SKIL	0.932
ADSS	-0.351333333333333
HMGCS1	-0.1607
POLR3F	0.226
RAB10	0.221
ZNF277P	-0.2225
ZBTB7B	0.369875
DHRS1	0.19625
ABCC13	1.40225
CNOT3	-0.05425
NFKBIA	0.36625
GAK	0.449333333333333
SFT2D2	0.732666666666667
HOXA6	0.5185
CRTC1	0.41625
LY6D	-0.8485
C20orf72	0.355833333333333
CPT1A	1.63125
LMO1	-1.817
EIF3I	-0.05125
PRB4	0.65225
MCM3APAS	-1.63425
C20orf132	-0.2295
FOXF2	-0.85475
S100A12	0.191
MLH1	-0.801833333333333
ACTN1	1.3275
MRPL36	-0.0563333333333333
C20orf106	-0.328
FBXO6	-0.682333333333333
MKS1	-0.328666666666667
CX3CR1	-3.836375
PDE1B	0.158
PLP1	-4.413
KISS1	-0.0313333333333333
C14orf2	0.564333333333333
TBC1D3P2	-1.5925
COMMD6	1.9085
ANKRD7	-1.11925
PTCHD1	-1.908
NARS2	-0.30475
DOCK7	-1.044875
FAM127B	0.145125
LOC390243	0.328166666666667
N6AMT2	0.64225
ZNF391	-1.753
DNAJB14	-0.452666666666667
WRB	-0.965875
BPI	-0.116833333333333
TTC4	-1.61233333333333
FAM10A5	-0.57
GOT1L1	-0.00159999999999997
MAGED1	-0.51275
RESP18	0.37225
WFDC6	0.28625
MT2A	-2.4205
C11orf56	1.165
KIAA1432	0.027
ROR1	-2.281
HSD17B14	0.228166666666667
ZFAND2B	0.6675
SAMD4B	0.1835
HEXA	-0.538
HNRNPU	0.358454545454545
USP39	-0.375375
NRD1	-1.0545
R3HDML	0.59625
FLT4	0.299166666666667
OMG	0.113
OR52N4	0.4885
LOC399818	-0.78375
ELA2	-2.878
VENTXP1	0.4885
RFC5	-0.665
OR52L1	0.173
PAX5	0.0575
FBXO2	-1.1985
GMEB1	-0.2395
AKT3	-1.056
CRB1	-2.3384
CTTN	0.315
UTP15	-0.0896666666666667
HSBP1	0.214166666666667
PHF11	1.374
NDEL1	-0.215333333333333
USP8	-0.4875
BAIAP2	-0.4501875
SI	0.965333333333333
ARSJ	-1.53883333333333
BAAT	-2.4095
KCNS3	0.783333333333333
LOC126147	-0.324333333333333
TMEM37	0.588
C1orf162	1.4275
MBD1	-0.711
ITGAL	-1.215
WDR73	-0.3245
GKN2	0.705166666666666
ARFGAP1	-0.1805
SLC5A8	-0.5918
ZBTB40	-0.412666666666667
CYP4B1	-1.40616666666667
LYPLAL1	-0.827
CHST3	-1.5505
MAP3K9	0.198
BTAF1	-1.2
TFAP2E	-0.5525
RBM35B	1.579
LOC441251	-0.1685
ANKRD25	-0.905833333333333
UQCRC2	0.59
MAEA	-0.229
HYAL1	-2.887
RNPEPL1	0.280333333333333
CPSF2	-0.177125
PSD3	0.00210000000000001
ABCA13	-0.218875
AGR2	1.848
GBX1	-0.773
HDLBP	0.779071428571428
ACY3	1.77975
HECW1	0.22225
ZNF519	-1.80475
HOPX	3.769625
ZNF304	0.22725
OR12D3	-0.2435
FKSG43	-0.01825
METTL1	0.468125
MFSD3	-0.114
PSPH	0.39025
CLCA3	0.2655
DARS2	-0.7785
CDC25A	-0.640666666666667
BAIAP2L1	1.53325
B3GNT5	2.61875
USP29	0.32125
ARHGEF10L	2.2852
ATOX1	-0.549125
ADAM30	-0.0505
DNASE1	0.66875
STT3A	0.894
RAB6IP1	-1.4195
PTN	-0.8073
C1orf106	1.64015384615385
HECA	1.60425
RNF122	0.506
SLC22A18AS	1.18233333333333
GNG8	0.131833333333333
ELP4	-0.1025
FAM65A	0.0151666666666667
RPL10A	-0.337333333333333
IRS4	0.505
MACF1	-0.0623
SEC24D	-0.6385
LOC374395	0.48475
TGFB2	-0.987
MDFIC	-1.542125
CHRNE	1.00633333333333
PCMTD2	0.266166666666667
ATP6V0D1	0.202
MTA2	1.48475
LZTR1	-1.17316666666667
RAP1A	-0.851166666666667
AXIN1	0.616125
POLR1C	-0.23225
TRIO	0.590416666666667
PLXNA4A	-0.327666666666667
C5orf33	-0.43275
DEPDC1B	-0.865625
ZNF473	-0.292666666666667
MTM1	0.29
GPR107	0.4675
CSNK1A1L	-0.223
FLJ14154	-0.196
NLRC4	1.79975
ENPP4	1.9415
PADI3	0.609
RNF170	0.217375
CG018	-0.7335
C16orf7	-0.4505
KCNE1	0.09075
NRM	-0.0836666666666667
SLC37A3	-0.063
TPD52L2	-0.277333333333333
UNC5B	1.397
C12orf12	-0.0744
SDHB	-1.19075
CLRN1	0.120875
NUDT10	-2.48933333333333
UGT3A1	-0.012625
FBXW8	-0.21675
RHOF	-0.00937499999999999
PTPLAD1	-0.575625
MYO3B	-0.685333333333333
DERA	-0.12625
TPP2	0.517
C19orf53	0.343833333333333
GINS3	-0.1965
ST6GALNAC5	0.894
CHSY1	-1.4105
MGC15705	0.8295
GPR83	0.4978
EXT2	0.454375
DOLK	0.80375
TUBAL3	3.96625
ACVRL1	2.6553
ABL2	-0.568666666666667
C14orf156	0.0433333333333333
PTPRZ1	-3.25225
DIP2C	-0.157625
LAMP1	0.417625
RXRA	-0.3415
MAP3K5	1.381
ALKBH1	0.299
PDLIM7	-0.04875
ARL14	4.7035
SNIP1	-0.835833333333333
TIMP3	1.20508333333333
RGS3	0.322166666666667
SPAG16	0.2631
ABHD4	-0.53775
ARHGEF12	0.266454545454545
GLUD2	-0.931
RAC2	-1.8742
UAP1L1	0.292
SLC18A3	0.172
YOD1	-1.788
RALY	0.81325
HMOX2	1.0745
DGKH	1.36425
DBNDD2	2.61783333333333
YIPF4	0.3785
THAP10	0.129
ZNF513	0.4695
HAGHL	-1.84883333333333
ITGB4	2.19166666666667
CCDC141	-1.191
YTHDF3	-0.00175
C5orf28	-0.0115
RPL7L1	-0.761625
TMEM30B	1.47314285714286
ANKRD35	0.488
DUOXA2	3.906
TBC1D5	0.148875
DFNB59	-0.7435
HRH4	0.61775
MYO6	0.6099
DNAJA4	1.0385
RBM24	-0.978375
CEACAM20	-0.70425
RBM23	-0.681142857142857
NGFB	0.3095
C1orf63	-0.6557
KRTAP7-1	0.176
PERLD1	1.22925
NPB	0.2995
C17orf59	0.5073
HSPBAP1	-0.08125
SLC15A4	-0.557625
PRTFDC1	1.69375
OSMR	-2.08728571428571
CYSLTR2	-0.875
C19orf25	0.4676
KIAA1797	0.372
NLRP6	0.3155
FAM105B	0.1174
SCRN2	0.0823333333333333
LRRC58	-0.5237
RNF17	0.3575
NEIL3	-1.9055
FAM137A	-2.506
SKP2	-2.812
PARVA	1.14608333333333
PKLR	-0.812
RNF34	-0.513875
A3GALT2	0.08525
C12orf50	-0.126166666666667
SUNC1	-0.33925
FAM102B	-1.29466666666667
CCT2	-0.78575
LRRC37A2	-0.38
ARF4	0.339
SIKE	-0.295875
C8orf48	0.838833333333333
MBTPS1	-0.209428571428571
GPSN2	0.155
NCF2	1.705
SLC12A6	0.128833333333333
MRPL48	0.64575
HMGN3	-0.940666666666667
LRRC62	-0.859
PAX9	-2.02875
FAM55A	6.7925
C20orf42	4.69233333333333
SCML2	-0.9705
BCL9	-0.02325
FAM40A	-0.3735
C9orf41	-0.4055
ZNF774	0.8655
LETM1	-1.04475
PLXNB1	0.6055
NIPSNAP1	-0.996625
USP10	-0.45175
F9	-0.07075
LIPE	1.91775
CNGB3	-1.1505
C12orf52	-0.597625
PI4K2A	-0.262875
MED8	-0.795
STAT4	-0.3713
FGD4	0.904166666666667
RNF145	-0.664666666666667
WDR32	-0.1118
CLDN2	2.46816666666667
TCEAL8	0.283
ZMYND8	0.3714
PDXK	0.19884375
GATAD2A	1.21625
PTGES3	-0.4475
CCM2	-0.16775
TAP1	0.899625
ZNF670	-0.13225
ETS2	2.81692857142857
C6orf166	0.135666666666667
PRMT2	-0.872928571428571
OR4B1	-0.1345
INTS8	-0.5935
CCDC102A	-0.022
CCDC83	-1.98083333333333
ITGA1	0.9051
EPHA5	-2.2843
FAM24B	-0.242166666666667
TSGA10	1.22325
HAL	-3.16266666666667
MYOT	0.56925
SPACA3	4.7765
BCL2L2	-0.0971666666666667
CUGBP2	1.2995
CCNB3	-1.26225
RNF113B	0.6625
MERTK	0.72275
BAG1	0.0935
VPS36	0.95175
ORMDL3	0.1046
C1orf190	-0.65225
ZNF625	-0.3995
CORO2B	-1.69375
ALOX15	-0.4615
CST1	1.846
NUPR1	0.251333333333333
CCL7	0.7335
SMCR5	-2.5125
DSC2	1.724
RBMS2	0.5165
GRIK4	-0.2895
TRIM65	0.0602
TMPRSS6	-0.467071428571429
TP53INP2	0.05075
GLB1L	0.190166666666667
LOC388284	-0.352166666666667
PUS1	0.223214285714286
BCL9L	-0.729
OLFM1	-1.77816666666667
RET	-1.899375
MASTL	-1.244
ALX3	0.351
IL1RL1	0.308166666666667
ZNF765	-0.3684
C14orf138	-1.175
SNX10	-2.365
TAC4	0.403
C1orf64	-3.1845
POGK	-0.31725
MAPK9	-0.7385
ZNF366	0.71825
C8orf79	1.4975
CLDN7	3.681875
OR5AT1	0.908
TRIM37	-2.49175
LRRC25	1.7175
GRHL2	2.5465
TEKT3	-1.10075
LASS5	-0.768166666666667
ABCC4	-0.89625
DLG3	1.3815
VGLL1	0.098375
ZFP36L2	2.609
MFRP	0.1125
KIAA1799	-1.3245
FLJ44379	0.6985
PCNX	0.03425
ANXA9	-0.588
CYP4V2	0.388
PIK3C2A	-0.46925
SRR	-0.4985
NOL3	-1.486
IFITM2	2.1
ARNTL2	-0.7375
ZNF595	-0.3485
NLRP13	0.168
ASPH	-0.593125
CPA2	0.7005
PVRIG	-2.25566666666667
LEPR	-1.84
C16orf42	0.743166666666667
SH3BGRL	-0.234
FAM77D	-0.0354
FNDC7	-0.553
C9orf6	0.130833333333333
NOTCH2NL	-1.44016666666667
PGBD1	-1.53566666666667
SYNGR2	0.760833333333333
PITPNA	-0.1345625
PRPF4B	-1.2434
SLC43A3	-1.9425
NRBP1	-0.197
SLC25A22	0.27125
ILK	0.22025
SLC22A8	0.8475
MRPS7	-0.696125
PITX2	2.4875
FABP3	-1.2865
OR1L1	0.00650000000000001
LOC728215	-0.379875
BLID	-1.781
KIAA1217	2.36229411764706
TFPT	-0.13175
AP4B1	-0.7375
VBP1	-1.42375
OR1K1	0.736
MORC3	-0.54525
BHMT2	-1.7475
C3orf10	-0.105875
FZD7	0.549833333333333
WFDC10A	0.1155
PMS2CL	-1.24
CCDC32	0.625833333333333
FA2H	2.844
ALG13	0.079
TTLL7	-1.30644444444444
SPOCK3	1.19833333333333
SLC13A2	0.3075
AIM1	2.3675
GPRC6A	0.1235
EGR2	2.49
MED11	-0.03525
WWC1	1.3835
SH3GL3	-3.568
RIF1	-0.568785714285714
PRLH	0.111
VLDLR	-1.383
DBT	-0.199066666666667
C21orf63	-0.9485
CGGBP1	-0.604625
KRTAP12-2	0.148
TADA3L	0.027
ZBTB16	-0.18025
PDGFB	0.50925
RFX1	0.49025
UQCRB	-0.0379
LOC133874	1.2195
HPS3	-3.352
LGALS3BP	1.1066
DKFZP564O0823	3.88792857142857
MRFAP1L1	-0.739125
HOXA10	2.42283333333333
NGB	0.482
KIF21A	0.654230769230769
IFLTD1	0.7815
LZTS1	-1.322125
ARHGEF3	0.113
RHBDL3	-2.015
CSNK1G2	0.356166666666667
ChGn	-1.02025
KIAA1244	1.01883333333333
GABRB2	0.594
MGC72080	0.935
CD27	2.151
EGLN1	-1.8571
PEX13	0.42975
RWDD3	-0.24175
RNF12	-0.433666666666667
GRIN2B	0.286
ADAMTS14	-0.10975
DYDC2	3.30166666666667
ATP6AP1	0.1722
NR1H2	-0.618333333333333
PDK2	0.31325
C3orf17	-0.389
SLC38A2	-1.04685714285714
SLC25A29	-0.589333333333333
C15orf29	-0.372875
ADAM9	-0.837666666666667
TMUB2	0.4335
GPR176	-1.04925
AGK	-0.6165
MCCD1	0.46575
NDUFA4	-0.75875
TMEM146	-0.2425
DUSP1	0.932375
UNQ6975	-0.999
EMX2OS	-0.0595
INSM2	0.00950000000000004
LUZP4	0.586
SETD6	0.04775
P2RY2	1.8795
SLC45A2	-0.9175
RABGAP1	0.86
UBXD5	-0.31575
GPRC5A	2.1076
PAK3	-0.960833333333333
LOC63920	-0.79025
TGFBR1	0.1798
KRTAP6-3	0.61325
SFMBT2	0.117333333333333
CDC42	0.16875
C11orf35	0.1205
TTLL2	0.30275
UACA	0.32925
CD97	1.2766
SETD5	-0.20875
NINJ2	-0.405
PTER	-0.6875
POMGNT1	-0.291
KRTAP4-2	0.377
ECGF1	1.367
HRB	0.251090909090909
ATP1B2	-0.1497
LOC400506	0.2155
COL4A3BP	0.8145
C6orf97	1.1185
GRHPR	-0.789875
TAS2R1	0.295
SEMA7A	-0.38725
EDF1	0.58675
ODF2L	0.232375
PCID2	-0.343833333333333
GTF2H4	-0.471
ZCCHC3	0.27075
CGB2	0.419833333333333
NEUROD1	0.379
C20orf75	0.205
RP5-1054A22.3	1.77533333333333
IFNA5	-0.0225
ZNF134	-0.212916666666667
MGC119295	-0.1549
ZSWIM6	-0.157
SMEK1	0.396666666666667
PCGF2	-0.191375
C1orf102	0.5915
CYP2A13	0.4635
KCNH6	0.0553
MDM1	-0.2438
ALDH7A1	-0.547333333333333
C9orf75	1.9595
VDAC3	-0.73575
OR51T1	0.2205
EIF3F	-0.420833333333333
KCNJ10	-0.326625
LENG8	0.27925
EDEM2	1.08391666666667
CCNJL	0.315333333333333
DHX37	0.0195
CRYGN	-0.3365
AATF	0.036625
ZNF630	0.83325
E2F5	-0.254
WFDC13	-0.5675
FTSJ3	-0.2565
C4orf33	-0.15975
LHFPL4	-2.68175
C19orf56	-0.417916666666667
SMAD4	-0.468375
AFM	-0.146333333333333
G0S2	-0.7115
FCHSD2	-0.0783
RRP1B	-0.9495
EEF1B2	0.247166666666667
STAT6	1.177
ZNF195	0.276
GNL1	-0.476333333333333
ZNRF2	1.13283333333333
PER3	-2.3865
ASB16	0.33975
C10orf10	0.131714285714286
ADCY8	-3.26833333333333
C9orf58	-2.70416666666667
ARMC10	0.316666666666667
PSG1	-0.857
DHX34	-0.092
VARS2	-0.377125
NFIC	-0.94725
ITPR2	-0.34025
AGXT2	-0.455333333333333
OR6K3	1.098
H2AFZ	-0.886583333333333
MLLT3	1.65466666666667
COX4I2	0.39675
CCNT2	-0.730625
PLK4	-1.1655
NUMBL	-0.407333333333333
MED16	0.28475
PLEKHQ1	0.105
GOSR1	0.533777777777778
BTG4	-0.1725
RPL30	0.499666666666667
IGSF5	-0.27975
IGFL2	0.7495
ELMOD2	0.580333333333333
SHC3	1.554
HAVCR1	-0.17
DYNC2H1	-2.3155
RNF5	-0.113
C2orf7	0.1435
NLF1	1.2635
KLHL25	0.39625
LRP10	0.3829
KRI1	-0.58925
PUS7L	0.599166666666667
MGMT	1.347
HOXD1	-0.991333333333333
CSH1	0.2835
ATG16L2	-0.99375
FLJ44635	0.6885
CHODL	-0.4535
EXOSC8	-0.21925
SLC28A1	0.17875
MYO7B	1.41433333333333
SEH1L	0.4414
MTNR1A	-0.0296666666666667
TSPAN5	0.765
CDC45L	-2.36833333333333
AMIGO1	0.4
ATAD3A	-0.794375
OSGIN2	-0.611333333333333
PDIK1L	-0.224833333333333
DARC	0.381375
PIPSL	-0.4195
SHMT1	-0.096
CRISP3	0.5165
POPDC2	1.42566666666667
ZRANB2	-1.10883333333333
FBXL8	0.85775
TRIP13	-0.880545454545455
EIF5AL1	-0.4325
POU5F1P3	-3.65716666666667
IL6	-0.168833333333333
CXorf38	-0.0641666666666667
IFNA16	-0.614
FBXL2	-0.8445
BRD1	0.3175
STATH	0.06
FBXO44	-1.39666666666667
MCCC2	-0.36525
CDC2	-0.7284
C5orf23	-0.11325
IVD	-0.260333333333333
C10orf122	-0.58525
MSL3L1	0.4188
MVP	1.46025
EPOR	-1.9456
ZMYM1	-1.06833333333333
BCL7C	0.800666666666667
PSTPIP2	0.0607
LYPD1	-1.809875
OR8G5	-0.136
ZP3	0.943166666666667
BCAS4	-0.9745
EDG6	0.77575
ISY1	-0.1545
PRAMEF2	-1.04133333333333
CUL1	-0.235375
RNF213	0.4886
CCRK	-0.48225
DHX9	-0.59425
C13orf29	0.873
NCKAP1	2.67833333333333
MRPL43	0.403214285714286
XPR1	-0.4875
PKN2	0.4123
PODNL1	0.8435
ZNF333	-0.07575
DALRD3	-0.53825
OPN1SW	0.5225
BTBD6	0.438
C11orf82	-0.785
OR5P3	0.0590000000000001
DUSP11	0.01225
L1CAM	-1.4457
NEK11	0.760666666666667
OR7E91P	1.198
CNTN3	1.30811111111111
CREB3L2	0.443
ZBTB37	-0.333
KIAA1324L	0.44575
NDUFB10	0.207666666666667
NUDT2	-1.17325
GTPBP8	0.24
CACNA1D	1.3775
PRKAA2	-1.5692
PRDM8	0.7425
MGC16075	2.06933333333333
KRT14	-1.29007142857143
PP8961	0.636714285714286
MRPL18	0.0375
ABCG2	-3.639
PACRG	1.665
BBS2	-0.14925
KREMEN2	-0.3155
FBXO21	0.4555
HNRPUL1	0.276083333333333
GRB10	-1.646
CLSTN1	0.85675
LMAN2	-0.4715
C17orf61	-0.14175
NIPSNAP3A	1.4205
INSIG2	-1.0505
PCDHB7	-0.1835
STXBP2	0.43925
CMAH	-0.739333333333333
SEMA5B	-0.75925
ZNF155	-0.170666666666667
COQ6	-0.4635
PRPF4	0.443
TSPAN15	1.6521
VN1R5	0.30175
LATS2	0.11425
SELK	0.621
PGK2	0.69925
MS4A1	-1.582375
TYW3	-0.8434
KRTAP5-1	1.075
RCCD1	-0.938
BTN1A1	0.79525
DDX28	1.06025
TMEM65	0.62125
LOC92345	0.20325
TTC31	-0.4545
WDR46	-0.425166666666667
CHP2	5.76266666666667
LSP1	-0.4035
ZNF542	-1.054
EXOSC1	-0.10275
ARHGAP18	1.1355
LRRTM4	-0.18775
MAOB	-1.7515
CACNB4	-0.858
MGC33846	0.5555
RANBP3L	-0.33425
ATP5L	0.033625
ONECUT1	-3.6645
NUDT9	0.04275
TMEM149	0.257
STX17	1.0135
IGSF10	-6.19025
TMPRSS9	1.087
BMPR2	0.523
ALLC	-0.21775
KLF7	0.89025
GCC1	0.8505
TIMM9	-0.29075
CDO1	-1.466
MGC10701	-0.497166666666667
IFI6	0.1535
FRMD8	0.54675
MGAT2	0.481
WBP5	-0.0565
CNIH2	-0.248
KIAA0907	-1.567
KCNH8	4.27
CTSG	-2.56925
GRIK1	-0.6118
CUL5	0.951625
FRMD1	1.1585
OR9A4	0.842
SYT6	-2.38125
FOXD4L2	-0.6135
ANAPC2	-0.356333333333333
OPN5	0.851
TAF13	-0.622
LYG2	-0.976
GGNBP1	0.076
C11orf40	0.794
OTX2	-0.198
REG4	3.65516666666667
EIF5	-0.4385
PALB2	0.043
SEPSECS	-0.8859
RNASE3	0.11475
TRIM49	-0.848
POLR2K	-0.1111
GPR42	0.3195
C8B	-3.068
SASS6	0.2475
PREB	-0.6095
OR3A3	0.3515
TUBA8	0.874625
IGLV2-14	-1.3665
STIL	-1.1645
ANKFN1	-0.394166666666667
NME7	-1.5535
HOXC12	-1.33875
UBE2C	0.776125
FHOD1	-1.332625
CDK2AP1	-0.151916666666667
OR6K2	0.53925
DHPS	-0.2015
RPL5	-0.400333333333333
TRGV5	0.396
LOC541472	0.940142857142857
HCCS	0.0549
DENND1B	-0.704
LHX3	0.6495
OR5D16	0.27
CXorf57	-2.84675
IRF2BP1	1.0665
NDST2	0.265833333333333
LCE3D	0.278
BOLL	0.375875
SYT3	-0.58975
PIH1D2	-0.07975
C20orf7	0.660666666666667
IL1R2	1.19733333333333
SLAMF9	0.627
PPME1	-0.052625
PIK3CA	-0.57375
TRAPPC1	0.094125
COLEC10	-0.11725
SLC9A6	-0.0628333333333334
PDDC1	0.428416666666667
CCDC53	1.128
GK3P	-0.674
DAZL	-0.67075
BRI3	0.41225
SDK1	-0.749625
