Hybridization REF	TCGA-AA-A00F-01A-01R-A002-07
IER3IP1	-0.5541
RASAL2	1.06125
C1orf89	-0.625
SYNJ1	-0.732625
NFKBIE	1.032
FLJ40125	0.0406666666666667
TCEB2	0.291
NOG	-2.0955
POLR2J2	0.308833333333333
HLA-B	1.9695
PCDHA1	-1.543
PPP2R2B	-1.69925
ARHGEF17	-0.3695
TCF7L2	1.99557142857143
CHD5	-0.468
ZNF431	-0.510125
TBC1D25	0.6415
ZNF800	1.3505
SCUBE2	-2.62
MYCBP	-0.156333333333333
GPX5	0.163
C6orf129	-0.360666666666667
QSER1	-0.471166666666667
ULK2	0.12225
PIGO	0.00183333333333334
NRCAM	-2.65314285714286
SLC35E3	-1.311375
CSRP2	-1.52675
HYPE	-0.093
MAPK15	0.236166666666667
MGC14327	0.0175
TIMM13	-0.5075
ZNF462	1.41975
GBA3	1.64375
TEX13A	-0.0445
MCM6	-0.784444444444444
MTRF1	0.79825
ABCA7	-0.13725
EIF4A2	-0.65975
ZC3H10	-0.0246
RPGR	0.418666666666667
C20orf94	0.6
RP1L1	0.13425
GPR125	0.259625
USP22	-0.715
OR1L4	0.12575
MLZE	0.469
FLJ32065	-1.24875
PTCD1	0.67975
CRTAC1	-0.392333333333333
BXDC2	-1.56375
C18orf1	-0.625166666666667
FAM107A	0.943928571428571
EFNA3	0.779
P18SRP	-0.4328
CAMKK2	0.486166666666667
KIAA0649	0.08725
NES	-1.9265
HS6ST3	-2.42825
PON2	-0.03225
TCP11L2	-0.63675
CLEC4A	1.264
PRR12	0.2185
MLXIPL	1.4686
C2orf50	0.1445
ZNF28	0.689
ENC1	1.2685
MAP2K1	-1.035
FKSG2	1.60575
KIAA0430	0.82225
PTP4A1	-0.274611111111111
GPR156	1.5895
GTF3C6	-0.44675
UBR2	0.4644
LOC388272	-0.87875
MAK	0.131
ACOT4	0.127
STC2	-3.12308333333333
PIGW	-1.098
SAE1	-0.693
COL6A1	-0.0227727272727273
OAZ1	0.486333333333333
STMN4	0.651333333333333
EDG3	-0.770166666666667
SGCE	-2.37983333333333
IL11	0.661833333333333
PRSS8	3.44925
YIPF5	-0.347416666666667
WNT4	2.58225
CSN2	0.170166666666667
TCF7	-1.209625
TDO2	1.85375
SAMD9	0.250625
S100A7A	-0.5455
MMRN1	1.41933333333333
GKAP1	-1.0945
AKR1C3	0.513625
RNF19A	0.037125
GMDS	1.45025
YKT6	-0.1315
SPARC	0.6729
C12orf31	-0.14525
UBE2V2	-1.50416666666667
FBXL18	0.117
KIAA0460	0.60975
ADAM22	-1.863625
SERPINC1	-4.409
KCTD21	-0.0605
MYOHD1	-1.093
ZNF37A	-0.229833333333333
GTF3C1	-0.565833333333333
CTSZ	3.37525
PRNPIP	-1.8065
DRD1IP	0.0735
NR1I2	4.41583333333333
ZNF266	0.066
SPAG4L	0.4045
COX4NB	0.49825
SAPS1	-0.642666666666667
APOA1	-3.63575
TATDN1	-1.1985
C10orf82	0.3035
KPNB1	-0.74875
FOXO3	0.365083333333333
CRYBB2	-1.355
ZBTB5	-0.355
SLC25A38	0.405
DCTN2	-0.171
IFT20	-0.25225
CTHRC1	0.899
C1orf31	-0.289875
UHRF1	-0.55
GPC6	-0.3525
C10orf54	1.28225
MCF2L2	-0.124166666666667
WNT9B	0.039625
OLA1	-0.044375
FAM120B	-0.24125
TTLL10	0.7845
CYorf15A	0.79025
RELN	-2.645
SCN2B	0.417333333333333
MFHAS1	0.5285
NKX3-2	-0.5865
RASGRF2	-0.417
SSBP1	-0.0418333333333333
KPNA6	-0.206642857142857
LOC389118	0.29
HS3ST4	-1.7964
SUPT7L	-0.436875
FLJ32658	-1.94725
IGFBPL1	-1.123
KIAA1641	-0.7366
SHKBP1	0.0768333333333333
CSF1R	4.51725
NAGK	-0.63425
MYL2	0.29375
HIST1H4C	0.035
TOMM7	-0.151875
ADAMTSL3	0.4238
TNFSF14	0.34625
PRRT2	-1.06875
VTA1	-0.095875
AOAH	4.127
CRISPLD2	1.037
PNN	-0.6344
TA-NFKBH	0.28925
ESPN	0.54525
RBM43	-0.52
KIAA1267	0.331125
DDX3X	0.0305555555555556
KIAA1576	-2.55325
PLXDC1	3.563
FLJ25801	-4.1175
HNRNPL	0.30725
RUNDC3A	0.0945
CASP12	0.2785
SH2D5	-0.749875
RPL26L1	-0.76
OR51A7	0.002
HDC	4.4445
C2orf16	-0.000499999999999998
SYTL3	0.54175
GOLGA4	0.70425
NOTCH1	0.1975
ATPAF2	-0.19
ECD	-0.73925
SSX5	-2.0175
SNAP91	-0.094
OCA2	-1.45925
PNPO	-0.122
DAPK1	-1.2125
PINX1	-1.16133333333333
SELENBP1	1.86175
NEK3	2.7305
TMED4	0.178071428571429
SSTR4	0.5315
FOSL1	-1.4443
CD40LG	0.562
CES1	-1.60933333333333
DCI	-0.483833333333333
B3GAT3	-0.637666666666667
STK17B	-0.28925
CNTN6	1.57375
CYP3A4	4.27433333333333
MBOAT2	0.157357142857143
PISD	-0.291875
USP1	-1.2035
PYDC1	1.123
CENPM	-1.163125
SAR1B	-0.258
TTC7B	-1.408375
DP58	0.099
GPC1	-0.92625
RBL1	-0.594125
TMEM137	-0.341666666666667
TOB1	0.11425
TCEAL1	-0.510166666666667
CENPF	-0.797818181818182
C6	1.65916666666667
PRSS1	-0.4915
PPIL6	0.337333333333333
C6orf124	-1.192
ODZ4	0.296666666666667
SNCB	0.615
NDUFB9	-0.297125
CNOT6L	0.312833333333333
S100A9	0.63
TRIM50	0.032
KCTD1	-0.5814
WDR63	-0.317
SPEF2	0.92875
RNGTT	-0.509666666666667
CXorf22	0.391
KCNK16	0.3445
CEP250	-0.59175
ATPBD1B	-0.7375
KCNJ2	4.3285
MT1B	-0.6465
ZNF684	-1.638
SLC4A1	0.11575
PDHA1	0.1205
ZNF492	-1.260375
TKT	-0.341
BYSL	-0.09275
RNF38	0.479875
AHDC1	0.1035
KLHL2	-0.012125
CMTM8	2.40025
DMP1	-0.5995
HERPUD2	0.29275
CRTAM	0.976
ZNF572	-0.03125
TMEM16J	2.677
HSD17B2	2.38125
UBE2G1	-0.703625
AHSA2	-0.7345
PELI2	0.487
TPX2	-0.389875
ATP9B	0.707166666666667
DAZAP1	1.01675
HMGCS2	3.81383333333333
C17orf38	-0.0105
B9D1	-0.73975
NKX2-5	-1.012
KIAA1276	1.19475
LILRB2	3.657
CSTF1	-0.305333333333333
BTN2A1	0.278666666666667
C15orf48	7.35475
IGF2BP3	-3.786
FAM113B	0.927
HRG	0.111
ZNF131	-0.05625
USP47	0.652214285714286
CCDC88B	0.599875
HCN1	1.0189
HTN1	-0.253166666666667
SYCP3	-0.96125
C13orf23	1.9696
PAPOLA	0.681375
AATK	0.8058
MSH3	-0.224833333333333
NDUFAB1	-0.22575
ITLN2	3.93466666666667
BAK1	0.698333333333333
MRPL45	-0.930666666666667
MTNR1B	0.347166666666667
LOC645843	-0.128
SPECC1L	0.0155
PGCP	-0.67575
SPN	-0.457
GPR143	2.6365
ZNF576	0.533333333333333
TMEM39A	0.119
ATP5D	0.761
MAGEB3	-5.108
RPS5	-1.06766666666667
ANP32E	-1.48121428571429
MTMR1	0.3545
YEATS4	-0.75275
SYNGAP1	0.505
PCOLCE	-1.27966666666667
MNS1	-1.64725
PCYT2	-0.1435
ZNF182	-0.055
LAX1	0.828
SPPL2B	1.2572
ELOVL5	-1.5644
PCDHAC1	-0.5895
B4GALNT1	-1.8305
BLOC1S2	-0.591125
ZNF673	-0.3679
ARHGAP21	0.0408333333333333
IRX5	-2.780375
LRFN5	-0.5575
FAM7A1	-2.28
RAB19	0.678
GINS1	-1.69075
ITM2B	1.0968
PAPSS2	2.4885
OR5BF1	0.4845
ACSL3	-0.40725
KIAA1919	-0.0443333333333333
GLT8D2	1.421
UTRN	0.276
CNN1	1.08425
HISPPD2A	0.2545
SDAD1	0.50625
SIGLEC9	-0.0885
RPL35	0.119857142857143
C22orf26	-0.4565
IMPDH2	-0.839125
WDR69	-1.0985
SEC14L5	-0.268833333333333
CLTA	0.5145
RP11-529I10.4	-0.83225
GPR37L1	0.255166666666667
OGDH	-0.0655833333333333
ASB13	0.380666666666667
ZFP14	0.746
ZCRB1	-0.470666666666667
KPNA3	1.68775
HSPA1L	0.8905
RHOC	0.610875
LOC554175	-0.156
PPP3CA	0.7081
SLC1A7	0.8117
ZNF529	-0.635666666666667
RBED1	0.45325
DDB2	-1.16925
FLJ11286	0.294666666666667
SPATA1	0.361
MKNK1	0.214333333333333
DYSF	0.368666666666667
ALKBH2	-0.75825
NKD1	-0.157833333333333
C1orf174	-0.4915
PLEKHO1	-0.521333333333333
ASB10	0.08725
RING1	-0.597
NPC2	0.974375
AVPR1B	-0.217
YTHDF1	0.931666666666667
LMAN1L	0.4255
GSG2	-0.266
CEP170	-1.6298
RPS4Y2	-0.46025
MSH6	-1.292
HECTD2	-2.27183333333333
ZNF556	-4.01966666666667
PLEKHC1	-1.8749
AIRE	0.299333333333333
BCL2L10	2.557
LMOD3	0.921
ZBTB8	-0.4173
FOXA2	3.1139
SLCO2A1	3.0395
C3orf46	0.0835
PRDM16	-0.788333333333333
TMEM98	0.92825
FRMD5	0.1985
PDE6C	-0.4865
C1orf216	-1.14683333333333
EP400	-0.246785714285714
PTK2	-0.00691666666666667
RNF217	-1.249
NDUFA8	-0.2075
ZFAT1	-0.04625
LAMP3	1.4585
GLTSCR2	0.20775
NPW	-1.1135
LLGL2	1.1184
PPM1K	-1.1225
C20orf177	0.002
KIR2DL4	0.6109
NFKB2	-0.686
C21orf122	-1.69566666666667
HESX1	-2.625
GPR114	0.319166666666667
SLC25A35	-0.738
GNAT1	0.28525
ORAI3	-0.267
FAM76B	0.905125
TMEM99	-1.7035
TRIM29	-1.33
CDS1	2.7665
RHEB	0.3819
C4orf27	-1.205
RAB3A	-1.06875
OTUD6B	-0.69025
GPD1	-0.424
CDH15	-0.8265
NPM1	-0.703285714285714
TMEM117	1.02075
PRPS2	0.446333333333333
GCK	0.2025
ADRA2A	4.46466666666667
TSPYL4	-0.00266666666666667
TASP1	-0.5935
WDR19	-1.09483333333333
C10orf38	0.7235
PDE4C	0.459166666666667
FYB	-0.751333333333334
C1orf55	-0.00800000000000002
PPFIA3	0.05575
RAD18	0.1905
C12orf44	-0.443666666666667
CRYBA4	-0.188
HVCN1	0.184
TAF10	0.787333333333333
C16orf48	0.146333333333333
DEPDC5	0.899666666666667
LTBP1	-0.761
MAPRE1	0.318375
FGF8	-0.6285
C3orf52	1.784
SENP7	-1.21083333333333
LRRK2	-0.8995
RUNDC2A	0.463
KIAA0355	0.368166666666667
CPEB1	-2.682
PPEF2	0.2965
ABI2	-1.25683333333333
KIAA0317	0.243125
ATF1	-0.515166666666667
DYNC1H1	0.906625
DIP	0.87775
TMEM33	0.541777777777778
POLDIP3	-0.5165
C7orf24	0.65525
GPR171	2.4195
CDC6	-1.206
PLD1	0.8398
ITFG2	1.0598
NDUFC1	-0.55475
AKNA	0.33275
NBR1	0.34975
PKHD1	-0.231875
HPS4	-0.7846
MAFA	1.55125
ULBP3	0.33625
DIRC1	-0.426
IMMT	-0.692
C22orf13	-0.230666666666667
CEL	1.252
MARK3	-0.68325
ADAMTS2	0.758666666666667
ARPC3	0.451666666666667
TMEM10	-0.07575
NPHS1	0.52125
BRD8	-0.643166666666667
WDR12	-0.79525
IDI2	0.044125
HOXD13	-0.4355
OR8G2	-1.672
SLAIN1	-4.0925
GABRQ	0.14575
NR2C2	-0.355
NKTR	0.4281
TLE2	-0.2155
KIAA0892	-0.119833333333333
AURKA	-0.558363636363636
GPRC5C	-0.293333333333333
TBC1D9B	-0.607375
PNPLA6	0.199166666666667
AP3B1	-0.279
NAG	-0.68575
C11orf68	-0.42875
AKR7A3	0.47075
AHCYL1	-0.717
COP1	0.818166666666667
RPP14	0.628666666666667
PCDHB18	-0.22225
CDH24	1.59725
KRT17	-2.4434
LACTB2	0.829
DDX24	0.2856
PHACTR1	-2.8635
SLC35E2	-0.0585
LOXL1	-2.24425
IQSEC2	0.932625
RGSL1	-0.2335
PCDHGC5	-0.234
MEGF10	-1.20125
PRRX1	-0.394666666666667
ASTE1	0.560666666666667
C6orf159	-1.43425
MYOD1	1.58525
GAA	-0.7565
ZNF747	-0.113
KLRC1	-1.2265
IL1RL2	0.5975
GDF9	-0.96075
GPR119	0.5825
TRAF2	-0.135333333333333
HCK	2.3255
BMP6	-3.461
IL8RA	0.617333333333333
FLJ35848	-0.83775
EFHA1	1.052
CDSN	-0.5985
C14orf54	-0.0356666666666667
LSM3	-0.103125
ZFP41	0.17
C9orf126	-1.51133333333333
VIT	-3.937
SPCS3	-0.7195
DEF8	0.1052
CHAF1A	-1.0445
C1orf165	-2.31083333333333
ZFPM2	-0.361
FTH1	0.58525
SLC35F1	-1.06125
YWHAH	0.37225
C17orf66	0.0988333333333333
ADRB1	-0.041
FOXL1	-0.5435
RG9MTD3	0.241
UMPS	0.141625
MGC13008	0.738
KIAA1161	0.9995
CCDC77	-0.73125
C12orf65	-0.3251
COG4	-0.603666666666667
RCP9	0.865333333333333
RP4-692D3.1	0.1375
CDC2L5	0.538
MGC7036	-1.08216666666667
DNAJC11	-0.355
GDF2	0.421833333333333
TIMM17A	-0.60625
HNRNPA0	-0.1332
OR2H1	-0.16975
PCBP1	-0.18575
COL23A1	-1.55225
LRRC2	3.8405
NSD1	0.375
FLJ37078	-1.745375
WDR91	-1.35933333333333
TMEM179	0.2055
DSCR10	0.418
CNDP2	0.4861
FYN	-0.9295
BEX2	-2.54683333333333
KCND3	-0.498
YPEL5	0.9515
LRRC42	-1.0915
C17orf45	-0.663
ZNF649	0.4388
LOC150763	0.8145
COL5A2	2.07458333333333
CNGA2	0.1895
ELA2B	-0.676333333333333
RAB9B	-0.2255
FAM100A	0.16075
NAIP	-1.14171428571429
MYOZ2	-0.8515
SPATA12	0.2935
XRCC4	-0.74725
CYB561	-0.4309
CHST10	-2.7875
BAI1	-2.25183333333333
BRSK1	-0.697833333333333
C17orf89	-0.078
PDE6H	-0.9895
FLJ20309	0.5938
MAP7	2.342125
SCN4B	-0.93675
SPAG9	-1.06125
SERTAD1	0.279833333333333
FLJ21963	-3.2775
ANTXR1	-0.11
TMPRSS13	-0.599333333333333
ETV7	2.69766666666667
DGAT1	1.20366666666667
NKIRAS1	-1.04116666666667
TAC3	-1.6725
CORO1C	-0.3425
RAD54B	-1.63675
HRASLS3	1.98383333333333
C21orf42	0.045
BARD1	-0.320833333333333
ZNF177	-0.991166666666667
MIP	0.4865
ZNF442	0.306
F2	-3.7553
GRIA1	0.065875
GALNTL2	0.648333333333333
WNT5A	-0.2984
LENG9	0.167
hCG_25371	-1.7115
FOXR1	-0.2395
TRA@	0.8508
PWWP2	1.04225
C1QTNF7	1.08583333333333
SLC7A4	2.11175
C4orf7	2.70125
C17orf80	-0.77
KLK4	0.239666666666667
IL31	-1.4035
TMEM176A	4.99625
CTNNB1	1.551125
BHLHB2	-0.47675
TMEM185B	0.106333333333333
ARD1B	-0.0445
C1orf93	1.0465
BRUNOL4	-0.472166666666667
LOC541469	1.60425
UPK2	-0.17325
GAS8	0.523833333333333
PATE	0.368
IMPACT	-0.269375
WNK4	1.07983333333333
HNRPLL	-0.96875
GAD2	0.18975
ITGA6	1.8655
BMP15	0.619333333333333
CYP2A7	-0.000750000000000001
RIC8A	-0.079875
CCND1	0.270166666666667
USP35	0.151
DSCR2	-0.7805
CCL4	3.7535
ZCCHC10	-0.031
NOL11	-1.495
TRPM2	-1.24058333333333
PSMD2	-0.847636363636363
CHTF18	-0.061
USP18	-0.755625
RRAS	0.849125
LAMC3	-0.426
TOX	-1.97233333333333
PCDH15	-0.823
GABRG3	-2.3115
NUDCD2	-0.858375
SGCZ	0.993
KCTD17	0.0134
SPSB2	0.8495
TPPP3	0.977666666666667
CILP2	-0.5455
CALB2	1.145375
CEBPZ	-0.0881666666666667
ZNF479	-0.38975
FMOD	4.97033333333333
C21orf66	-0.205285714285714
CLN6	0.0941666666666667
ANAPC1	0.326375
SH2D3C	-0.21075
PTPN14	-0.7829
TRIM42	-0.02575
APTX	0.42325
SNRPG	-0.460666666666667
BMS1	-0.2255
MAGEA3	-4.3245
NFATC3	-0.402
LRRC45	0.3
ARS2	-0.367071428571429
LRIG1	0.746833333333333
EPSTI1	2.1565
PRSS27	-1.10675
ERC2	-1.415625
PRKACB	0.834357142857143
PRDM13	-3.34
HCG27	-1.313
KLK12	1.5785
HSD17B7	-0.379666666666667
ZNF354A	-0.3335
PCDH11X	0.4005
DMGDH	-1.581
PCBD2	-0.0825
TMC6	-0.77775
RIMS1	-0.462375
SF3B2	0.0423333333333333
RCN1	0.380333333333333
CPB1	0.1355
BCAR3	-0.4115
FCRLB	0.822625
PAK1IP1	0.264
OR10H1	0.1735
KIF9	1.0062
PITPNM2	-0.467
L3MBTL4	-0.397
TGFB1	-1.1751
ZXDC	-0.02
SLC6A16	-1.149
SRrp35	-3.05375
LRRC8E	1.51975
PPIAL4	-0.370416666666667
EOMES	-0.1585
PAX2	-0.153
SCARF2	0.2835
PSEN2	0.382833333333333
PCDHB13	0.15875
C10orf28	-0.20425
DHRS7B	0.227071428571429
C1orf131	-0.05275
ASB1	-0.7036
ZNF223	0.409333333333333
LCMT2	-0.32675
MEP1A	5.45025
TMEM53	0.81775
RSPH3	1.4745
C10orf33	-1.832
LOC644285	-0.65025
PTPN9	0.294666666666667
ABCA12	-4.42775
CCDC37	-1.83075
RUNDC1	-0.0312
YES1	-0.0885
FAM120AOS	0.29175
OR5M3	-0.299
PPP1R3F	-0.492916666666667
IL13	0.8279
MDFI	-0.0515
PRNT	0.3265
ZDBF2	-2.4995
OR10C1	0.6435
CLIC1	0.833833333333333
LILRA5	0.600666666666667
CSAG1	-3.92433333333333
TREML2	2.48533333333333
FAM125A	-0.7765
ZNF74	-1.16625
FAM104A	-0.192
LRRC39	-1.319
SAMD5	4.4815
HYAL2	0.509
HIST2H2AC	-0.427
IGFBP5	0.559478260869565
NRTN	-1.20566666666667
KIAA0556	0.4193
FAM29A	-0.983555555555555
JMJD2A	0.641
EPHB1	0.205
POLD4	0.857625
ANAPC10	-1.14825
LRRC36	2.4895
MEGF6	-0.601875
LPHN3	0.456666666666667
BMP10	-0.057
C21orf55	-1.4525
CREM	-1.401625
PTGER4	1.36166666666667
METAP1	-0.724875
KCNQ1	4.58016666666667
NR2F2	-0.17475
SSFA2	0.702333333333333
CTTNBP2	1.715
BCL2A1	-1.37975
ZBTB24	-0.654875
SLCO6A1	-1.081
PRDM1	1.0196
OR7D2	-0.8015
CCDC47	-0.6882
LOC646982	0.512
SLC26A6	0.856333333333334
BIN1	1.5326
SRRM1	0.121928571428571
PCSK1N	0.662375
ALS2	-0.349
ECT2	-0.0431578947368421
CACNA2D2	0.000499999999999987
DOCK6	0.28075
C10orf119	-0.195
FATE1	0.0505
DUSP23	1.23675
TRIP6	0.438928571428571
NUP35	-0.15625
CDH3	3.05525
KLHDC8A	0.36275
C9orf116	-1.237
EI24	-0.137
CENTD1	0.8855
RWDD2B	-0.487833333333333
DOCK1	0.743
NPAS2	1.466875
NR3C2	4.5515
FAM63A	0.2895
INPP5F	-0.732
FAM111A	0.4688
MYBL1	-2.95591666666667
IQGAP3	1.51266666666667
CRADD	-1.11433333333333
DUSP12	-0.80475
PDZK1IP1	4.5585
VASH2	0.125
CTR9	-0.06625
VIL1	2.67725
OR8U1	0.295833333333333
CCDC107	0.9345
PTTG1IP	0.32925
OR4X2	0.19125
COL9A1	4.875
PSMD9	-0.37575
ZFP62	0.30925
TIP39	0.92425
PARP15	0.596
TTC19	-0.23825
C1orf114	-2.12233333333333
GFPT1	1.39
SLC27A6	-2.2405
MRPS10	-0.053
CALML5	-3.21066666666667
TRPM7	-0.11275
CGNL1	-0.650375
CECR1	0.04925
SERPINB8	0.6815
TMEM102	1.18825
PDIA2	-1.29225
NUCKS1	0.0405
HOTAIR	-2.546
EBI3	-0.47975
NXN	-0.82025
ZMYND19	-0.119375
FOXJ3	-0.3775
EIF5B	-0.1729
EIF2B4	-0.823333333333333
LEO1	-0.79525
ZIC5	-1.35891666666667
IL20	-1.31016666666667
KIAA0415	0.523333333333333
FLJ37357	-0.003
TSPAN12	3.417625
ACTR3B	0.230375
TFAM	-0.121
IL17RD	0.7055
PARP12	1.207
KLHDC7A	0.2845
KCTD4	0.951166666666667
GTF2H1	0.734
FLCN	-0.745666666666667
BIRC4	1.876875
LOC790955	0.53575
VKORC1L1	0.43425
CYP4F22	-0.0748333333333333
TAS2R5	0.6085
ZNF582	-0.5905
HS3ST3B1	-0.593625
CTNS	-0.695
STK36	0.339166666666667
MMD2	0.31725
RP5-1103G7.6	-0.3105
FLJ23356	0.022
CRH	-0.7385
C1orf182	-0.768666666666667
ACP5	1.621
AMFR	-0.3326
CA4	4.4595
PLCB4	1.233875
MPHOSPH10	0.05875
UNQ473	1.38766666666667
G3BP2	0.0166666666666666
SR140	-0.128
HOXA2	2.874
PYGB	0.200875
BAT1	0.134416666666667
DKK3	-0.00116666666666666
DDX31	-0.626125
TULP1	-0.068625
NHLRC2	-0.34725
TNRC4	1.86033333333333
ZNF430	-0.58475
TNRC6A	0.409
PLA2G1B	-0.532166666666667
RCHY1	0.164666666666667
GTF2A2	-0.613333333333333
MGC4294	-1.0095
ZNF691	-0.988
TACC3	-0.70125
DNAJC5G	0.10725
LOC4951	0.13975
MS4A4A	-1.9625
LOC152485	-0.3945
PPP1R2P1	-0.597
PPP2R5B	-0.12525
RPGRIP1L	-0.199375
SPOP	-0.1839
PTPRF	0.5515
MGC42090	-0.549
SUSD3	-1.55475
THOC4	-0.641
MAML1	-0.2733
FXR2	-1.33466666666667
TYK2	-0.576625
MUC6	0.609
DNAJB7	0.485
PIP4K2A	-0.966
MEX3A	0.640333333333333
RRP1	-0.420875
TFAP4	0.74325
CXorf41	-0.181333333333333
MTMR4	-0.752833333333333
CTLA4	0.2265
SNX9	0.721375
CIB3	-0.723333333333333
NECAP1	0.32725
PLA2G2D	0.3602
GLMN	-2.17533333333333
DCLRE1A	-0.7465
PDX1	1.585
SAMD11	-0.76025
MRPL55	0.0387
TLR7	-0.123625
TBC1D21	0.282
SMAD1	1.4189
ACTRT2	0.1795
RIOK2	-0.89375
PDLIM4	-1.72575
SLC22A15	0.505
ABHD13	1.6547
STX18	-0.0588
CCPG1	-0.327571428571429
DCBLD1	1.26266666666667
SLC2A6	-1.8265
NOLA3	-0.56675
TRDMT1	-0.955857142857143
IL17F	1.1855
ATP1A4	0.612666666666667
OR52W1	0.0775
CFL1	0.35625
IL4	-1.35575
RBP2	1.91433333333333
CPSF6	0.219875
TTC8	-0.2605
MUCL1	-2.366
EYA3	-1.81133333333333
KRT38	0.59675
GNE	1.01325
ZNF501	0.931
SLC35A2	0.565875
CEP110	-0.3357
MYF6	0.13025
MGST2	0.967666666666667
TRPV4	-1.61916666666667
NEK8	-0.319166666666667
NOX5	-1.8895
NCKAP1L	-1.342
EMP3	-1.909
BPY2C	0.176
C1orf38	-0.4365
ELOVL2	-3.02914285714286
CBX7	0.999666666666667
OSBPL1A	-0.177333333333333
ZNF589	-0.24
ESCO1	-0.496
TRA2A	0.772833333333333
C3orf26	-0.994
PHF2	1.2665
PID1	2.28316666666667
RFC1	-0.547375
MTAP	0.2661875
ADORA3	2.36733333333333
LOC389458	-1.45125
TRNT1	0.00749999999999999
CRIPAK	0.083
RAI2	1.03766666666667
ANKRD44	-1.1295
GZMB	3.8845
NFE2L1	-0.2755
STIP1	-1.01116666666667
RASL11B	-1.7435
NT5DC2	-1.95233333333333
LRP2	-0.872428571428571
MTDH	-0.208866666666667
ARSG	-1.17775
HSP90AB1	-0.0171666666666667
CT45-6	-5.13325
ZNF483	-0.99525
LMBR1L	0.468
S100A2	0.5639
C2	1.35111111111111
C2orf27	-0.492875
EIF4EBP1	-1.64475
GCKR	-3.37483333333333
PPP1R9B	0.06075
FER	-1.594
SNRK	0.228833333333333
OR5M10	0.7625
UTP6	-0.86075
CAPZA3	-0.27325
FBP1	1.14777777777778
TERT	-1.936
CCL1	-1.2845
FUCA1	2.00875
ALS2CR8	0.042
KCMF1	0.64175
SRCRB4D	-1.414
OXCT2	-0.489166666666667
IL17RA	0.953666666666667
MPP5	1.079625
SPA17	-0.42225
FLJ10986	0.98
GALNT14	-4.887
CXorf27	-1.0095
NPLOC4	-1.00325
RAB34	-1.8555
KRTAP3-3	0.353
ARSD	0.760833333333333
CPLX2	-1.3068
PJA1	-0.1965
WHDC1L1	0.2825
RB1	-0.599
MTMR15	-0.956
PHLDA2	0.463
GUCY2F	-0.223
MPV17	-1.15433333333333
SLC35D1	0.589
LYSMD3	-0.4161
COL16A1	0.11125
ERLIN1	-0.6195
JMJD4	-0.31025
HIST1H2BK	-0.6365
TP53I11	1.18033333333333
ST3GAL4	0.2167
PF4V1	1.80866666666667
ALG8	-0.58025
REG1A	5.22425
MINA	-0.349
CYB5R3	-0.582083333333333
HHLA1	-0.43075
MYST4	0.2135
VASN	-1.69625
UCHL5IP	-0.15225
TFAP2A	-3.2106875
MGC9913	-2.0865
C9orf97	-0.2885
LOC90379	-0.50175
PHF15	-0.716285714285714
ZNF169	-0.0686666666666667
KRT7	-2.3458
GLIPR1L2	-0.25775
LOC116236	-0.30325
IQCF3	-0.32525
RDH14	0.1885
HNRPK	0.450071428571429
RABEPK	-0.5595
ISX	6.1315
CBARA1	-0.5735
RAD51AP1	-1.248
MLL5	0.8835
CXorf48	-4.814
SGCD	-1.3635
PHTF1	-0.274125
CA3	2.6605
CMTM5	0.289
STX10	-0.50325
JMJD2D	-2.334
P4HA1	-2.084
GAB3	-1.08566666666667
DHRS4	-0.304666666666667
COL4A1	2.175875
C20orf20	-0.49
OSBPL2	1.591375
PTTG2	-1.46125
KIAA1688	0.3265
STS	-1.95475
SHROOM4	1.15283333333333
KBTBD5	0.105166666666667
ALDH1A3	0.8445
BTNL2	0.182166666666667
TGIF1	0.607
ZFAND5	0.571875
ICA1	2.4565
NAV3	-2.205
FLJ12331	-0.2415
EPS8L2	1.9002
MNT	0.153
ENTPD1	1.42116666666667
OR51E2	2.584875
STK11	0.307125
MX1	1.60025
TTTY9A	0.12475
CX62	0.001
LOXL4	-1.401
EXOSC4	-0.528
PURB	0.658071428571429
SETD1A	-0.733166666666667
RELB	1.3025
LAMB2	-0.375
HNF1B	1.42666666666667
PNLIPRP3	-0.817
C14orf139	-0.85925
UMOD	-0.01625
GRIN3B	-0.1355
GPR25	0.332
ZNF512B	-2.538
ATP6V0A1	-0.32175
SRA1	-0.166916666666667
ZNF615	0.29225
ZNF768	-0.524
ZNF469	2.35025
DYNC2LI1	-0.496
DNAH3	0.659
LOC387911	0.82925
LOC554234	0.00825
ARRDC5	1.11125
TMEM59L	-1.9545
MARCH4	-0.589
CNOT8	-0.3085
KIRREL3	-0.0555
ADAM17	0.291625
MYOG	0.5
CPNE1	-1.15466666666667
AK5	-1.2295
LOC204010	-0.07475
NDRG4	0.106
LOC130074	-0.0725
PIAS4	0.1835
NCOA2	0.1595
TEGT	0.4023
USP5	-1.06575
ANKRD21	-3.00975
KIAA0692	0.167666666666667
HAPLN3	-0.304
LZIC	-0.8835
NRXN3	0.987
CDKN2C	-2.4515
KIAA0226	-0.184416666666667
CYB5D1	-0.57625
WDR68	-0.8770625
ABCB6	-1.1567
MRPS25	0.103
ZMAT2	0.120583333333333
KRT25	0.011
RPL11	-0.5365
GRAP	-0.071
LOC198437	-1.45733333333333
RORC	0.627375
RAP2C	0.298928571428571
MXD1	1.793625
AZI2	-0.2785
NUAK2	2.017
AHSG	-6.115
MANSC1	2.67675
IMP3	-0.3565
C2orf3	-0.985
VSTM3	3.1795
PCTP	0.6155
