Hybridization REF	TCGA-AA-A01D-01A-01R-A00A-07
LRRC18	0.286
RBMXL2	0.295
PLA2G4D	0.711666666666667
FGF13	-1.515625
KIF3A	-1.38783333333333
PDIA6	-1.03775
DCXR	0.005
CASKIN2	0.434416666666667
EHD1	0.785666666666667
MARCKSL1	1.123
ZNF496	-0.4395
SCAF1	0.146333333333333
KCTD8	-0.68925
TRAF3IP3	0.0905
LSR	1.929
CXorf1	-0.287
C14orf112	0.604333333333333
EIF2B1	-0.6805
OMP	0.367
GSTZ1	-1.17425
LOC92017	0.282
ISLR2	0.628
C12orf36	2.4915
GATA2	-1.37533333333333
GABRA5	-2.2845
CELSR2	-1.65607142857143
STAM2	0.3409
TNAP	2.3415
PTPMT1	-0.190166666666667
GRP	3.2605
SV2A	-1.5435
MAGEA12	-4.5325
CACNG1	-0.7435
C18orf19	0.18525
GSG1	0.243
PTPRJ	0.284
FRMPD1	0.7335
ZNF668	-0.29975
PLEKHJ1	0.556875
ADAT1	-0.9516
TMEM50A	0.2735
UCN3	0.045
HOOK1	1.6685
IL17B	0.075
MLKL	0.556666666666667
TTC14	-0.778166666666667
KLHL5	-0.381375
CRYL1	2.45066666666667
FOXH1	0.0615
NFYB	0.136
PPM1G	-0.835
GOLGA2LY1	-0.7235
NMT1	-0.88
HADHA	0.0149
CHSY-2	1.18725
PLEKHF1	0.0963571428571428
SAGE1	-2.379
MUSTN1	0.5955
SUHW4	1.735
TFEB	2.09683333333333
ZFYVE27	-0.54125
ATG12	-1.01466666666667
BMI1	0.0332142857142857
ZIM3	0.03875
MYH4	2.61575
MASP1	0.00508333333333333
KIAA0984	0.69025
RPAP2	-0.5735
ASB5	1.91825
BOLA3	-0.719666666666667
MIA3	1.15916666666667
KRT35	0.399
KIR3DL3	0.27
MRPL51	-0.65725
SEMA3F	0.121666666666667
NDUFB2	0.157166666666667
LOC253012	3.26625
FAM46C	0.0883
G6PC	-2.24628571428571
CSAG3A	-4.98783333333333
PREX1	-0.862
SLC25A45	0.20475
MAPKBP1	-0.206
CPE	-1.5388
GNB1	-0.401
CXCR6	1.002
TRIM46	-0.34725
C16orf3	0.474833333333333
HPSE	1.72125
TIGD3	-0.5045
SPG3A	0.4435
LCAT	-1.53516666666667
ST6GAL1	1.71905555555556
POMC	0.259
FLJ36031	-0.195333333333333
NSMAF	-0.208166666666667
SKIL	1.509
ADSS	0.326
HMGCS1	-1.1451
POLR3F	-0.144333333333333
RAB10	0.36175
ZNF277P	-1.09425
ZBTB7B	1.364875
DHRS1	0.851375
ABCC13	1.30671428571429
CNOT3	0.47925
NFKBIA	0.97
GAK	1.1415
SFT2D2	1.18216666666667
HOXA6	-0.0665
CRTC1	0.4105
LY6D	-0.689833333333333
C20orf72	-0.746
CPT1A	0.34625
LMO1	-1.763
EIF3I	-0.1025
PRB4	-0.3335
MCM3APAS	-1.45975
C20orf132	-1.0047
FOXF2	-1.2305
S100A12	2.005
MLH1	-1.23333333333333
ACTN1	1.0656
MRPL36	-0.0791666666666667
C20orf106	-0.2475
FBXO6	0.0865
MKS1	-1.0655
CX3CR1	-3.590625
PDE1B	0.2565
PLP1	-3.061
KISS1	0.7565
C14orf2	0.5105
TBC1D3P2	-1.536
COMMD6	1.617
ANKRD7	-1.874
PTCHD1	-1.12325
NARS2	-0.72225
DOCK7	-0.871625
FAM127B	-1.469125
LOC390243	0.308666666666667
N6AMT2	1.055
ZNF391	-0.723
DNAJB14	0.239
WRB	-1.271
BPI	0.75875
TTC4	-0.995333333333333
FAM10A5	-0.36125
GOT1L1	-0.414875
MAGED1	0.404125
RESP18	-0.3015
WFDC6	-0.68625
MT2A	-0.9425
C11orf56	1.45725
KIAA1432	-0.1785
ROR1	-0.267875
HSD17B14	0.8785
ZFAND2B	0.61125
SAMD4B	-0.07475
HEXA	-0.49575
HNRNPU	0.0155909090909091
USP39	-0.489375
NRD1	-0.835
R3HDML	0.7215
FLT4	0.806833333333333
OMG	-0.00450000000000001
OR52N4	0.2875
LOC399818	-1.12625
ELA2	-2.5685
VENTXP1	-0.996
RFC5	-1.2455
OR52L1	0.1555
PAX5	0.1585
FBXO2	0.24875
GMEB1	0.114
AKT3	-0.6975
CRB1	-1.367
CTTN	0.301833333333333
UTP15	-0.642833333333333
HSBP1	-0.108416666666667
PHF11	2.03675
NDEL1	-0.1145
USP8	0.1575
BAIAP2	0.48425
SI	6.62033333333333
ARSJ	-1.40983333333333
BAAT	-3.0325
KCNS3	-0.709333333333333
LOC126147	-0.376666666666667
TMEM37	0.17225
C1orf162	3.34433333333333
MBD1	-0.7875
ITGAL	0.251
WDR73	-0.354833333333333
GKN2	0.2006
ARFGAP1	0.90775
SLC5A8	-0.283
ZBTB40	-0.000500000000000012
CYP4B1	-0.974166666666667
LYPLAL1	-1.01525
CHST3	-1.21375
MAP3K9	0.446
BTAF1	-1.24916666666667
TFAP2E	0.064
RBM35B	0.17775
LOC441251	-0.107666666666667
ANKRD25	-0.3525
UQCRC2	0.062
MAEA	0.7
HYAL1	-1.619
RNPEPL1	0.374666666666667
CPSF2	-0.211
PSD3	0.3221
ABCA13	-0.338125
AGR2	4.57925
GBX1	-1.9055
HDLBP	0.709071428571428
ACY3	2.0055
HECW1	0.08275
ZNF519	-1.25625
HOPX	3.3565
ZNF304	0.714125
OR12D3	0.0515
FKSG43	0.037
METTL1	0.5365
MFSD3	0.9677
PSPH	-1.0035
CLCA3	0.467
DARS2	-0.213833333333333
CDC25A	-1.19083333333333
BAIAP2L1	1.08975
B3GNT5	2.710875
USP29	0.04475
ARHGEF10L	1.9932
ATOX1	-0.3925
ADAM30	0.039
DNASE1	2.806
STT3A	0.157666666666667
RAB6IP1	-1.29175
PTN	0.3032
C1orf106	3.49884615384615
HECA	1.0385
RNF122	-0.33375
SLC22A18AS	1.88816666666667
GNG8	0.766333333333333
ELP4	0.30875
FAM65A	0.1735
RPL10A	0.170833333333333
IRS4	0.2145
MACF1	0.2655
SEC24D	0.975
LOC374395	0.23125
TGFB2	-1.20775
MDFIC	0.02725
CHRNE	0.7435
PCMTD2	-0.28
ATP6V0D1	0.952666666666667
MTA2	-1.475
LZTR1	-1.0145
RAP1A	0.759333333333333
AXIN1	0.135
POLR1C	-0.122
TRIO	-0.0656666666666667
PLXNA4A	0.108333333333333
C5orf33	-0.3065
DEPDC1B	-1.44925
ZNF473	-0.31
MTM1	1.401
GPR107	0.6775
CSNK1A1L	-0.260666666666667
FLJ14154	-0.15875
NLRC4	3.876
ENPP4	1.68516666666667
PADI3	0.3395
RNF170	-0.7595
CG018	0.802833333333333
C16orf7	-0.4365
KCNE1	1.8475
NRM	-1.00616666666667
SLC37A3	0.00235714285714288
TPD52L2	0.522166666666667
UNC5B	0.6705
C12orf12	0.88925
SDHB	-0.6635
CLRN1	0.01225
NUDT10	-2.03333333333333
UGT3A1	-0.119125
FBXW8	-0.74125
RHOF	1.162125
PTPLAD1	-0.344625
MYO3B	-2.552
DERA	-0.78625
TPP2	0.20825
C19orf53	-0.475166666666667
GINS3	-1.507125
ST6GALNAC5	1.1415
CHSY1	-0.50125
MGC15705	-0.098
GPR83	-0.0291666666666667
EXT2	0.261375
DOLK	0.55325
TUBAL3	-0.328
ACVRL1	2.8929
ABL2	0.0219166666666667
C14orf156	0.0628333333333333
PTPRZ1	-2.802625
DIP2C	0.14225
LAMP1	1.39875
RXRA	0.3857
MAP3K5	2.01875
ALKBH1	0.673833333333333
PDLIM7	0.09675
ARL14	4.519
SNIP1	-0.2145
TIMP3	0.983166666666667
RGS3	0.43
SPAG16	-0.2233
ABHD4	0.69775
ARHGEF12	0.911909090909091
GLUD2	-1.1235
RAC2	-0.2493
UAP1L1	-1.1245
SLC18A3	0.001
YOD1	-0.144166666666667
RALY	-0.758
HMOX2	0.90325
DGKH	1.718
DBNDD2	2.56383333333333
YIPF4	1.14575
THAP10	-0.243
ZNF513	0.9565
HAGHL	-1.43433333333333
ITGB4	1.04633333333333
CCDC141	-1.452
YTHDF3	0.32225
C5orf28	0.36675
RPL7L1	-1.12025
TMEM30B	1.90021428571429
ANKRD35	1.599
DUOXA2	4.516
TBC1D5	-0.29125
DFNB59	-1.399
HRH4	1.07625
MYO6	1.4327
DNAJA4	1.68675
RBM24	-0.776875
CEACAM20	-0.6885
RBM23	-0.2685
NGFB	0.132
C1orf63	-0.7784
KRTAP7-1	-0.36
PERLD1	1.88175
NPB	0.379
C17orf59	0.1561
HSPBAP1	0.323
SLC15A4	-0.837125
PRTFDC1	0.989
OSMR	-1.72721428571429
CYSLTR2	-0.8905
C19orf25	0.1232
KIAA1797	0.1095
NLRP6	1.563
FAM105B	0.2992
SCRN2	-0.876333333333333
LRRC58	-0.2799
RNF17	0.269875
NEIL3	-1.5695
FAM137A	-3.099
SKP2	-2.565
PARVA	1.16025
PKLR	-0.9275
RNF34	-0.073375
A3GALT2	0.18825
C12orf50	-0.265
SUNC1	-1.2525
FAM102B	-0.157333333333333
CCT2	-0.7605
LRRC37A2	-0.931
ARF4	0.89
SIKE	-0.295875
C8orf48	-0.841
MBTPS1	-0.447428571428571
GPSN2	-0.535
NCF2	3.67675
SLC12A6	0.201
MRPL48	0.05225
HMGN3	-1.93233333333333
LRRC62	-0.904
PAX9	-1.497375
FAM55A	5.1895
C20orf42	2.6585
SCML2	-2.52416666666667
BCL9	-0.049
FAM40A	0.614
C9orf41	-0.1705
ZNF774	0.9235
LETM1	-0.30975
PLXNB1	1.35066666666667
NIPSNAP1	0.01125
USP10	-0.39
F9	-0.29475
LIPE	0.91425
CNGB3	-0.481
C12orf52	0.45475
PI4K2A	-0.092875
MED8	-0.325
STAT4	0.7128
FGD4	1.64116666666667
RNF145	-0.172166666666667
WDR32	0.5943
CLDN2	5.37916666666667
TCEAL8	0.38775
ZMYND8	-0.3054
PDXK	0.0601875
GATAD2A	0.478
PTGES3	-0.5145
CCM2	-0.5195
TAP1	0.786
ZNF670	0.2645
ETS2	2.57992857142857
C6orf166	-0.263166666666667
PRMT2	-0.485928571428571
OR4B1	0.1405
INTS8	0.4425
CCDC102A	-0.522
CCDC83	-1.522
ITGA1	0.8024
EPHA5	-1.3486
FAM24B	-3.14333333333333
TSGA10	1.40425
HAL	-1.493
MYOT	1.73175
SPACA3	0.038
BCL2L2	0.575333333333333
CUGBP2	-0.146666666666667
CCNB3	-0.458
RNF113B	-0.0085
MERTK	0.2165
BAG1	1.0395
VPS36	1.882
ORMDL3	0.6954
C1orf190	-0.33225
ZNF625	-0.80475
CORO2B	-1.799
ALOX15	0.248
CST1	1.4185
NUPR1	0.307
CCL7	2.569
SMCR5	-2.521
DSC2	2.6245
RBMS2	0.237
GRIK4	0.7765
TRIM65	-0.6581
TMPRSS6	-0.485928571428571
TP53INP2	0.99625
GLB1L	0.690833333333333
LOC388284	-0.119666666666667
PUS1	0.302571428571429
BCL9L	-0.735
OLFM1	-1.0385
RET	-1.535125
MASTL	-2.51016666666667
ALX3	0.34075
IL1RL1	0.519166666666667
ZNF765	0.0908
C14orf138	-0.37225
SNX10	-0.8415
TAC4	0.257
C1orf64	-3.383625
POGK	-0.13525
MAPK9	-0.80925
ZNF366	1.699
C8orf79	-0.272
CLDN7	3.843875
OR5AT1	0.5075
TRIM37	-2.78
LRRC25	3.4975
GRHL2	1.7728
TEKT3	0.3785
LASS5	-0.805333333333333
ABCC4	-0.483666666666667
DLG3	1.394
VGLL1	0.19225
ZFP36L2	2.53083333333333
MFRP	0.150333333333333
KIAA1799	-0.9955
FLJ44379	0.5965
PCNX	0.72725
ANXA9	0.3205
CYP4V2	1.5665
PIK3C2A	0.2315
SRR	-1.1615
NOL3	-1.27025
IFITM2	1.3805
ARNTL2	-0.7215
ZNF595	-0.085
NLRP13	0.2255
ASPH	-0.07525
CPA2	0.2115
PVRIG	-1.94266666666667
LEPR	-0.195666666666667
C16orf42	0.2235
SH3BGRL	-0.03825
FAM77D	-0.9366
FNDC7	1.1535
C9orf6	0.203833333333333
NOTCH2NL	-0.536166666666667
PGBD1	-1.9895
SYNGR2	0.6855
PITPNA	0.00649999999999996
PRPF4B	-0.6827
SLC43A3	-2.03335714285714
NRBP1	-0.49425
SLC25A22	0.33075
ILK	0.523375
SLC22A8	0.739
MRPS7	-0.93125
PITX2	-2.0265
FABP3	-0.339625
OR1L1	0
LOC728215	-0.36725
BLID	-1.085
KIAA1217	1.34776470588235
TFPT	0.70375
AP4B1	-0.05075
VBP1	-1.12975
OR1K1	0.555
MORC3	0.14975
BHMT2	-1.20183333333333
C3orf10	0.12975
FZD7	0.884
WFDC10A	-0.056
PMS2CL	-1.3435
CCDC32	0.528333333333333
FA2H	2.389
ALG13	0.1405
TTLL7	-1.60444444444444
SPOCK3	-0.0644999999999999
SLC13A2	1.027
AIM1	0.20775
GPRC6A	0.398
EGR2	3.89825
MED11	-0.34775
WWC1	0.9295
SH3GL3	-3.92775
RIF1	-0.814071428571428
PRLH	-0.149
VLDLR	-3.1605
DBT	0.111125
C21orf63	-0.325
CGGBP1	-0.63875
KRTAP12-2	0.013
TADA3L	-0.352125
ZBTB16	0.932
PDGFB	0.33175
RFX1	0.40875
UQCRB	0.709
LOC133874	1.067
HPS3	-2.687
LGALS3BP	0.4222
DKFZP564O0823	3.57514285714286
MRFAP1L1	-0.240125
HOXA10	2.4565
NGB	-0.206
KIF21A	-0.202461538461538
IFLTD1	0.42
LZTS1	-1.3425
ARHGEF3	0.67825
RHBDL3	-2.168
CSNK1G2	0.0441666666666667
ChGn	-0.07775
KIAA1244	1.6485
GABRB2	0.327
MGC72080	-0.299
CD27	2.64575
EGLN1	-0.8593
PEX13	0.414
RWDD3	-0.385
RNF12	-0.520833333333333
GRIN2B	1.512
ADAMTS14	0.053
DYDC2	-2.07683333333333
ATP6AP1	0.4469
NR1H2	-0.7305
PDK2	0.52025
C3orf17	-0.188
SLC38A2	-1.21142857142857
SLC25A29	-0.413333333333333
C15orf29	0.290125
ADAM9	1.11325
TMUB2	-0.289
GPR176	-0.67225
AGK	-0.91525
MCCD1	0.07825
NDUFA4	-0.61
TMEM146	1.02425
DUSP1	2.48425
UNQ6975	-0.125
EMX2OS	0.46375
INSM2	-0.017
LUZP4	0.094
SETD6	-0.309
P2RY2	2.0955
SLC45A2	-1.4785
RABGAP1	0.911166666666667
UBXD5	-0.41525
GPRC5A	2.3824
PAK3	-0.182666666666667
LOC63920	-1.5355
TGFBR1	0.4286
KRTAP6-3	0.2855
SFMBT2	-0.2435
CDC42	0.5155625
C11orf35	-0.233
TTLL2	0.11825
UACA	0.200583333333333
CD97	1.0157
SETD5	-0.151125
NINJ2	-1.07725
PTER	-0.593166666666667
POMGNT1	-0.06725
KRTAP4-2	0.4805
ECGF1	2.503125
HRB	0.198272727272727
ATP1B2	0.2055
LOC400506	-0.85475
COL4A3BP	-0.01225
C6orf97	-2.0455
GRHPR	-0.224625
TAS2R1	-0.25
SEMA7A	-1.07925
EDF1	0.46025
ODF2L	0.1994
PCID2	0.218
GTF2H4	-0.636166666666667
ZCCHC3	0.08175
CGB2	0.3705
NEUROD1	0.4
C20orf75	0.169
RP5-1054A22.3	2.18083333333333
IFNA5	-0.124
ZNF134	0.30275
MGC119295	-0.4501
ZSWIM6	-0.327625
SMEK1	0.455166666666667
PCGF2	-0.36875
C1orf102	0.61625
CYP2A13	0.7305
KCNH6	-0.1244
MDM1	-1.1806
ALDH7A1	-0.689666666666667
C9orf75	1.482
VDAC3	-1.0545
OR51T1	0.3645
EIF3F	-0.181833333333333
KCNJ10	-0.773375
LENG8	0.29475
EDEM2	0.19675
CCNJL	0.251333333333333
DHX37	-0.603
CRYGN	0.148
AATF	-0.44025
ZNF630	0.870125
E2F5	0.8565
WFDC13	-0.367666666666667
FTSJ3	-0.837333333333333
C4orf33	-0.07525
LHFPL4	-2.52125
C19orf56	-0.445
SMAD4	-0.1125
AFM	-0.561166666666667
G0S2	1.08475
FCHSD2	-0.1114
RRP1B	-1.1687
EEF1B2	0.0665
STAT6	1.4455
ZNF195	0.63875
GNL1	-1.0995
ZNRF2	1.1135
PER3	-0.736125
ASB16	0.3495
C10orf10	0.826214285714286
ADCY8	-4.3958
C9orf58	-2.21283333333333
ARMC10	-0.521666666666667
PSG1	-1.4055
DHX34	0.063
VARS2	-0.79325
NFIC	-0.406
ITPR2	-0.33125
AGXT2	0.576833333333333
OR6K3	0.455
H2AFZ	-1.14675
MLLT3	0.597083333333333
COX4I2	1.348
CCNT2	-0.251625
PLK4	-1.134375
NUMBL	-0.320666666666667
MED16	-0.1185
PLEKHQ1	0.66025
GOSR1	0.107333333333333
BTG4	-0.347
RPL30	0.866666666666667
IGSF5	-1.057
IGFL2	1.23066666666667
ELMOD2	-0.098
SHC3	-1.0425
HAVCR1	0.2275
DYNC2H1	-1.56128571428571
RNF5	-0.146
C2orf7	-0.1165
NLF1	1.5315
KLHL25	0.8575
LRP10	1.4468
KRI1	-0.475
PUS7L	-0.2075
MGMT	0.2005
HOXD1	0.763666666666667
CSH1	0.2677
ATG16L2	-1.12375
FLJ44635	1.1985
CHODL	0.958
EXOSC8	-0.3705
SLC28A1	0.24325
MYO7B	1.9015
SEH1L	0.4572
MTNR1A	0.131833333333333
TSPAN5	0.0618333333333333
CDC45L	-2.92383333333333
AMIGO1	0.28
ATAD3A	-0.784375
OSGIN2	0.269833333333333
PDIK1L	0.26
DARC	3.2125
PIPSL	-0.0905
SHMT1	-0.271
CRISP3	1.2465
POPDC2	3.09866666666667
ZRANB2	-0.797166666666667
FBXL8	0.846
TRIP13	-0.998727272727273
EIF5AL1	-0.454
POU5F1P3	-5.06
IL6	2.1605
CXorf38	0.105
IFNA16	0.31
FBXL2	-0.87
BRD1	0.4665
STATH	0.72225
FBXO44	-0.3505
MCCC2	-1.122
CDC2	-1.5149
C5orf23	-2.7205
IVD	0.288666666666667
C10orf122	-0.89325
MSL3L1	0.6182
MVP	0.954
EPOR	-2.0584
ZMYM1	-0.2105
BCL7C	0.738
PSTPIP2	-0.8086
LYPD1	-2.5415
OR8G5	0.1375
ZP3	-0.5205
BCAS4	0.382833333333333
EDG6	2.5275
ISY1	-0.274
PRAMEF2	-1.51975
CUL1	-0.28925
RNF213	-0.278
CCRK	-0.61875
DHX9	-0.3835
C13orf29	0.355
NCKAP1	0.3455
MRPL43	0.071
XPR1	0.6345
PKN2	0.8739
PODNL1	0.799
ZNF333	-0.343375
DALRD3	-0.3045
OPN1SW	0.155
BTBD6	0.4975
C11orf82	-1.554
OR5P3	-0.027
DUSP11	0.4095
L1CAM	-1.3029
NEK11	0.435
OR7E91P	0.781
CNTN3	0.3422
CREB3L2	-0.1045
ZBTB37	-0.047
KIAA1324L	-3.19225
NDUFB10	-0.3505
NUDT2	-0.6845
GTPBP8	-0.1785
CACNA1D	2.150625
PRKAA2	-2.49966666666667
PRDM8	0.349
MGC16075	0.222333333333333
KRT14	-1.7495
PP8961	0.596875
MRPL18	-1.044
ABCG2	0.96025
PACRG	0.61475
BBS2	-1.09425
KREMEN2	-2.4445
FBXO21	1.322
HNRPUL1	0.4395
GRB10	-0.11
CLSTN1	0.85675
LMAN2	-0.9765
C17orf61	-0.23675
NIPSNAP3A	0.053
INSIG2	-0.609333333333333
PCDHB7	-0.333833333333333
STXBP2	0.111875
CMAH	0.140666666666667
SEMA5B	-1.15925
ZNF155	0.205
COQ6	-0.244666666666667
PRPF4	0.04175
TSPAN15	2.8113
VN1R5	-0.08425
LATS2	0.80475
SELK	0.28525
PGK2	0.1155
MS4A1	-0.994285714285714
TYW3	-0.3388
KRTAP5-1	1.3095
RCCD1	-1.35616666666667
BTN1A1	0.19325
DDX28	0.34325
TMEM65	0.275625
LOC92345	-0.22075
TTC31	-0.46675
WDR46	-0.851833333333333
CHP2	5.80366666666667
LSP1	1.004
ZNF542	-1.47775
EXOSC1	-0.80575
ARHGAP18	0.282666666666667
LRRTM4	-0.47275
MAOB	1.12558333333333
CACNB4	-1.80775
MGC33846	0.6105
RANBP3L	-0.265625
ATP5L	0.078625
ONECUT1	-3.183
NUDT9	0.3895
TMEM149	0.682
STX17	0.482
IGSF10	-2.78225
TMPRSS9	0.99
BMPR2	0.418
ALLC	-0.38825
KLF7	-0.414125
GCC1	0.4499
TIMM9	0.3085
CDO1	-1.58383333333333
MGC10701	-0.807833333333333
IFI6	0.0536666666666667
FRMD8	0.44575
MGAT2	0.27475
WBP5	0.0431666666666667
CNIH2	0.0525
KIAA0907	-1.1373
KCNH8	4.782
CTSG	-1.43025
GRIK1	-0.341
CUL5	0.329875
FRMD1	0.594
OR9A4	1.321
SYT6	-2.217125
FOXD4L2	2.007
ANAPC2	-0.175
OPN5	0.4225
TAF13	-0.16975
LYG2	-0.82275
GGNBP1	-0.5845
C11orf40	0.0225
OTX2	-2.8755
REG4	5.791
EIF5	-0.2335625
PALB2	-0.51625
SEPSECS	0.1599
RNASE3	0.483
TRIM49	-1.3455
POLR2K	0.505
GPR42	0.169
C8B	-3.26075
SASS6	-1.203
PREB	-0.5555
OR3A3	0.6215
TUBA8	0.70625
IGLV2-14	-2.179
STIL	-0.87725
ANKFN1	-0.975333333333333
NME7	-0.54425
HOXC12	-0.08875
UBE2C	0.92225
FHOD1	-1.113
CDK2AP1	0.486666666666667
OR6K2	0.15675
DHPS	-0.734
RPL5	0.124666666666667
TRGV5	0.545
LOC541472	0.112375
HCCS	0.3619
DENND1B	0.253
LHX3	0.5125
OR5D16	-0.413
CXorf57	-1.70466666666667
IRF2BP1	1.2435
NDST2	0.3215
LCE3D	-0.1305
BOLL	0.481
SYT3	-0.5935
PIH1D2	-0.81725
C20orf7	-0.402
IL1R2	2.46966666666667
SLAMF9	0.366
PPME1	-0.58425
PIK3CA	-0.406
TRAPPC1	-0.0625
COLEC10	-1.57625
SLC9A6	-0.334
PDDC1	0.0798333333333333
CCDC53	-0.07725
GK3P	0.49575
DAZL	0.069
BRI3	0.66875
SDK1	-0.133875
CYP2C18	0.24825
IFI44L	0.308875
RPL3L	0.764
FUT9	-1.74316666666667
KIFC2	-0.7825
PMP2	-0.132125
SLC4A9	-0.3525
PLAG1	-0.162833333333333
MYCBP2	0.573
OR4E2	0.7665
CCDC65	0.304333333333333
C16orf82	-0.1145
ENTPD4	0.335625
BRP44L	-0.310125
PMP22CD	0.3035
TMCO4	0.643666666666667
KCNN1	-0.810666666666667
WDR35	-1.16275
CCDC80	1.009125
C3orf31	-0.768
SLC7A9	4.3175
TMEM190	-0.935
DBC1	-3.1882
FADS3	-1.7115
PDZD8	0.577166666666667
GRM5	0.143625
AZGP1	1.6035
PEX3	-1.1845
MED1	-0.672928571428571
ATG4C	-1.50816666666667
HNRPH3	-0.893125
FAM109B	1.796
C4orf17	-0.1675
CA10	-1.1715
OPRD1	-0.029
CCL16	-1.36675
SACM1L	-0.37625
CST6	2.84775
CD63	1.0325625
LGI1	0.99575
ZNF784	0.77275
CRYBB1	-0.808
CX3CL1	0.44455
TOP2A	-1.505375
GYPB	-2.99866666666667
GADD45GIP1	-0.78275
FEN1	-1.7385
IGF1R	-1.1656875
WDR72	1.50433333333333
PURG	-0.8726
DEFB126	0.15125
PKD1L1	-0.38825
CAV1	-1.6899
GNPDA2	-0.3477
DGAT2	1.211
NLGN1	-2.7895
STRBP	0.296
HPRT1	-0.7655
FANCI	-1.68
PSMA7	0.640875
DBF4B	-1.18616666666667
TTF1	-0.35575
RAD54L	-1.806
ELOF1	-0.43225
PLAGL2	0.518
ZNF256	-0.5485
HMGCL	1.32
MSI2	0.513333333333333
RPESP	-0.725666666666667
C11orf60	-1.23125
ABCD1	0.293
ACAA1	0.3848
SPARCL1	4.67978571428571
IL6ST	-1.1836
ZNF319	-0.4505
TMEM109	-1.1405
FAM90A1	0.960333333333333
IL22RA1	3.7185
ATP4B	1.6985
TEC	0.0818333333333334
C7orf30	-0.86425
TXNDC2	-0.375
ABCB4	-0.5475
KIAA1191	0.138625
C9orf38	0.2565
SFTPB	0.317125
CNTNAP2	2.09125
FRK	1.496
TBX19	-0.01425
CHD4	-0.537
C6orf26	-0.587833333333333
MOSC2	1.50925
IKBKE	0.52725
HIF1A	-0.540666666666667
LOC595101	-0.239
RELA	-0.0095
TMEM16B	-1.0745
ABHD12B	-2.3465
TSEN34	0.6625
KIF18A	-0.97
TXNDC9	-0.263
SPATA2L	0.6965
SEMA4G	1.654
C21orf91	-0.90175
MATN1	0.1955
KCNIP4	0.957833333333333
TUSC1	0.992
OR4C15	0.424
ARMCX6	-0.0685833333333333
WBSCR27	-1.32766666666667
OR52I2	-0.4675
KIAA1604	-0.55425
DYNC1I1	-1.12075
PPP4C	-0.21825
SLC47A2	-1.4435
TREH	0.453375
CD48	1.56316666666667
ST14	3.2035
PKN1	-1.2915
SPON2	3.27975
XBP1	-0.0770833333333333
SFRS12	-1.09816666666667
EFCAB6	0.325
SELT	-0.06325
SLC39A2	-0.229
ERF	0.162
ARL3	-0.9705
SURF6	1.1755
MLLT10	-0.769238095238095
FLJ11171	0.415833333333333
TDGF1	-0.474
ERCC6	-1.04725
EIF2AK4	0.548875
BAZ1A	0.6315
LRRN3	-1.09233333333333
TMC3	-0.6365
EFTUD1	0.4855
PTPRO	2.48083333333333
CLEC12A	0.39475
ACBD4	-0.099625
ZDHHC14	-0.416875
OTUD7B	-0.1745
ACTB	0.37475
MSRA	0.693375
LCE5A	1.3895
IFI35	-0.215
BSCL2	-0.583666666666667
ANKRD12	0.03275
CFHR2	0.376
RGAG1	-0.815833333333333
HSFY1	0.1515
SLC30A5	-0.344916666666667
IMPG1	0.5465
GPR109A	0.728
ZNF185	1.07925
IYD	5.549
NPCDR1	0.5005
SERPINA13	-0.232
HMGCLL1	-1.565
NEUROG1	0.864166666666667
UBQLN1	0.58725
LIN37	0.29125
SOCS2	-2.394625
DSCR4	-1.15475
XKR6	-1.34133333333333
GPR142	0.613
KRTAP13-3	0.0355
CCDC15	-2.4935
MOS	0.724
CD1E	-1.514
OFCC1	0.201666666666667
FAM83D	-0.3605
SRFBP1	-0.5275
C9orf96	0.5105
DHDH	0.07475
CCDC90A	0.089
RABL3	0.14005
CD320	-0.945666666666667
ANGEL2	-0.180083333333333
MRPL21	-0.352
SMG6	-0.0175
INSR	1.3084375
FLJ14816	-0.3865
GLRB	-2.21733333333333
C9orf89	0.6025
CIZ1	-0.00574999999999999
URG4	-0.452166666666667
LRDD	-1.19433333333333
CBY1	0.336166666666667
NFX1	0.34725
MTERFD2	-0.0599285714285714
C19orf23	0.811
PGC	-0.99275
IER3IP1	-0.512
RASAL2	0.952333333333333
C1orf89	-0.30425
SYNJ1	-0.787875
NFKBIE	1.63725
FLJ40125	0.00766666666666668
TCEB2	0.15
NOG	-2.3065
POLR2J2	-0.477166666666667
HLA-B	1.11725
PCDHA1	-0.4765
PPP2R2B	-0.692
ARHGEF17	0.171833333333333
TCF7L2	1.5435
CHD5	-0.278
ZNF431	-1.263875
TBC1D25	-0.19675
ZNF800	0.05225
SCUBE2	-2.19418181818182
MYCBP	0.206666666666667
GPX5	-0.035
C6orf129	-0.409
QSER1	-0.9605
ULK2	0.1865
PIGO	-0.0298333333333333
NRCAM	-3.17584615384615
SLC35E3	-0.9825
CSRP2	-1.14675
HYPE	-0.06375
MAPK15	0.0835
MGC14327	-0.0025
TIMM13	-0.151166666666667
ZNF462	0.98775
GBA3	5.23125
TEX13A	0.8385
MCM6	-1.61744444444444
MTRF1	0.037375
ABCA7	-1.271
EIF4A2	-0.39075
ZC3H10	0.4234
RPGR	0.709166666666667
C20orf94	0.36525
RP1L1	0.576
GPR125	-0.159375
USP22	-0.716785714285714
OR1L4	0.165
MLZE	-0.02125
FLJ32065	-1.512
PTCD1	-0.131
CRTAC1	0.5655
BXDC2	-0.93075
C18orf1	0.8075
FAM107A	1.69028571428571
