Hybridization REF	TCGA-AA-A01Q-01A-01R-A002-07
TACR3	0.596
CKAP2L	-0.588
KIF1A	-1.15383333333333
RSPRY1	0.382
VCAN	-1.0095
CYP27C1	0.1955
SYDE1	-1.38666666666667
MED12L	-1.371
ZDHHC21	0.95275
NHS	-1.8825
TM9SF3	1.32616666666667
DDHD1	0.05925
MAFG	-0.293333333333333
BICD2	-0.9722
C14orf119	-0.123333333333333
C14orf43	0.517571428571429
CDH7	-0.2125
ALKBH5	-0.508642857142857
JUP	1.6165
TMEM41A	0.722333333333333
MAMDC4	1.0215
CBX3	-0.39725
LRRC18	0.14475
RBMXL2	-0.58625
PLA2G4D	0.420333333333333
FGF13	-2.78575
KIF3A	-0.330833333333333
PDIA6	-1.42
DCXR	0.683
CASKIN2	0.468166666666667
EHD1	1.24516666666667
MARCKSL1	0.369333333333333
ZNF496	-0.282166666666667
SCAF1	-0.0668333333333333
KCTD8	-1.97875
TRAF3IP3	0.285928571428571
LSR	2.1915
CXorf1	-0.114666666666667
C14orf112	0.299666666666667
EIF2B1	-0.7675
OMP	0.7095
GSTZ1	-0.62
LOC92017	-1.01125
ISLR2	0.5
C12orf36	2.308
GATA2	-1.6845
GABRA5	-2.845
CELSR2	-1.37007142857143
STAM2	-0.1906
TNAP	-0.1115
PTPMT1	-0.749833333333333
GRP	2.8815
SV2A	-1.451
MAGEA12	0.59175
CACNG1	-2.108
C18orf19	0.11975
GSG1	-0.3035
PTPRJ	-0.330428571428571
FRMPD1	0.0845
ZNF668	0.122
PLEKHJ1	0.429625
ADAT1	-1.4077
TMEM50A	-0.3943
UCN3	0.411
HOOK1	2.29675
IL17B	-1.254
MLKL	0.621666666666667
TTC14	0.111166666666667
KLHL5	-2.185625
CRYL1	1.11316666666667
FOXH1	0.2285
NFYB	-0.142875
PPM1G	-0.59925
GOLGA2LY1	-0.10325
NMT1	-0.169
HADHA	0.1961
CHSY-2	-0.7525
PLEKHF1	0.3265
SAGE1	-3.2165
MUSTN1	0.51475
SUHW4	1.07825
TFEB	1.314
ZFYVE27	0.78725
ATG12	-0.642833333333333
BMI1	-0.114857142857143
ZIM3	-0.37325
MYH4	0.26725
MASP1	-1.15575
KIAA0984	0.39275
RPAP2	-0.2285
ASB5	-0.58925
BOLA3	-0.428833333333333
MIA3	0.6375
KRT35	0.2515
KIR3DL3	0.657
MRPL51	-1.073
SEMA3F	-0.295833333333333
NDUFB2	0.5085
LOC253012	5.36175
FAM46C	-0.0469999999999999
G6PC	-1.961
CSAG3A	0.890333333333333
PREX1	-1.4615
SLC25A45	-0.04075
MAPKBP1	0.5876
CPE	-2.7688
GNB1	-1.466625
CXCR6	1.789
TRIM46	-0.076
C16orf3	0.7375
HPSE	1.768125
TIGD3	0.346
SPG3A	0.336
LCAT	-1.7545
ST6GAL1	-2.20883333333333
POMC	-0.4365
FLJ36031	-0.743833333333333
NSMAF	-0.324833333333333
SKIL	0.5785
ADSS	0.0866666666666667
HMGCS1	-0.2866
POLR3F	-0.811666666666667
RAB10	0.009375
ZNF277P	-0.156625
ZBTB7B	0.474375
DHRS1	0.043625
ABCC13	0.463625
CNOT3	-0.528
NFKBIA	0.9905
GAK	0.734
SFT2D2	0.2955
HOXA6	1.003
CRTC1	0.785375
LY6D	-0.237333333333333
C20orf72	-1.0925
CPT1A	1.121
LMO1	-2.3085
EIF3I	-0.15175
PRB4	0.7245
MCM3APAS	-0.867
C20orf132	-0.4586
FOXF2	-3.65725
S100A12	1.9
MLH1	-1.25316666666667
ACTN1	0.5847
MRPL36	-0.474
C20orf106	-0.1895
FBXO6	0.510166666666667
MKS1	-0.333666666666667
CX3CR1	-3.949375
PDE1B	0.319
PLP1	-3.73125
KISS1	0.0173333333333333
C14orf2	0.688666666666667
TBC1D3P2	0.1075
COMMD6	1.2927
ANKRD7	-2.336
PTCHD1	-1.83525
NARS2	-0.64
DOCK7	-0.36475
FAM127B	-0.958875
LOC390243	0.6675
N6AMT2	-0.81875
ZNF391	-0.6335
DNAJB14	0.0281666666666667
WRB	-1.019125
BPI	-0.202833333333333
TTC4	-1.12383333333333
FAM10A5	-0.339
GOT1L1	0.00230000000000003
MAGED1	-0.855875
RESP18	0.25075
WFDC6	-0.12625
MT2A	-1.558
C11orf56	1.91625
KIAA1432	-0.1675
ROR1	-2.22775
HSD17B14	0.256166666666667
ZFAND2B	0.517875
SAMD4B	-0.107
HEXA	-0.303375
HNRNPU	0.621909090909091
USP39	-0.4915
NRD1	-0.7495
R3HDML	0.7655
FLT4	0.312333333333333
OMG	0.315
OR52N4	0.686
LOC399818	-0.036
ELA2	-1.9345
VENTXP1	-0.112
RFC5	-0.6945
OR52L1	0.028
PAX5	0.557
FBXO2	-1.0495
GMEB1	-0.1135
AKT3	-1.54133333333333
CRB1	-1.5965
CTTN	0.330166666666667
UTP15	-0.558833333333333
HSBP1	-0.477333333333333
PHF11	1.49
NDEL1	-0.239
USP8	0.34875
BAIAP2	0.0815625
SI	5.07383333333333
ARSJ	-2.96083333333333
BAAT	-2.5465
KCNS3	1.61
LOC126147	0.172
TMEM37	1.196
C1orf162	1.27683333333333
MBD1	-0.1908
ITGAL	-0.175166666666667
WDR73	-0.457333333333333
GKN2	0.161666666666667
ARFGAP1	-0.75975
SLC5A8	-0.85
ZBTB40	-0.00469999999999999
CYP4B1	-1.53283333333333
LYPLAL1	-0.294
CHST3	-2.8205
MAP3K9	0.4415
BTAF1	-0.227666666666667
TFAP2E	0.3365
RBM35B	1.863
LOC441251	0.2285
ANKRD25	-1.35266666666667
UQCRC2	-0.0385
MAEA	0.575666666666667
HYAL1	-0.9341
RNPEPL1	0.0511666666666667
CPSF2	-0.572
PSD3	-2.8994
ABCA13	-0.322125
AGR2	4.042125
GBX1	-0.749
HDLBP	-1.04828571428571
ACY3	1.586
HECW1	-0.238
ZNF519	-0.7005
HOPX	2.266125
ZNF304	-2.58325
OR12D3	-0.141
FKSG43	0.056
METTL1	0.5465
MFSD3	0.3615
PSPH	0.082
CLCA3	0.67
DARS2	-1.21
CDC25A	-1.13216666666667
BAIAP2L1	1.47025
B3GNT5	2.76975
USP29	0.305
ARHGEF10L	2.9841
ATOX1	-0.9685
ADAM30	0.31175
DNASE1	-0.168
STT3A	-0.242833333333333
RAB6IP1	-0.954
PTN	-2.2685
C1orf106	2.143
HECA	1.10925
RNF122	1.2875
SLC22A18AS	1.16916666666667
GNG8	0.7245
ELP4	-0.38925
FAM65A	0.264666666666667
RPL10A	-0.0113333333333333
IRS4	-0.187
MACF1	-0.3087
SEC24D	-0.2695
LOC374395	0.30925
TGFB2	-2.213375
MDFIC	-2.165625
CHRNE	0.9675
PCMTD2	-0.655666666666667
ATP6V0D1	0.0928333333333333
MTA2	1.631
LZTR1	-0.9005
RAP1A	-1.02733333333333
AXIN1	0.058875
POLR1C	-0.07675
TRIO	0.27875
PLXNA4A	-0.838333333333333
C5orf33	-0.219
DEPDC1B	-1.138375
ZNF473	-0.235166666666667
MTM1	1.070125
GPR107	0.326666666666667
CSNK1A1L	0.191
FLJ14154	-0.46
NLRC4	2.331
ENPP4	2.00483333333333
PADI3	-0.361
RNF170	-0.208625
CG018	-0.465166666666667
C16orf7	0
KCNE1	0.5975
NRM	-0.570666666666667
SLC37A3	-0.0163571428571429
TPD52L2	-1.98233333333333
UNC5B	0.81275
C12orf12	0.2462
SDHB	-0.29
CLRN1	0.205875
NUDT10	-3.44233333333333
UGT3A1	0.01375
FBXW8	-0.21125
RHOF	0.947375
PTPLAD1	-0.90625
MYO3B	-1.27375
DERA	-0.16525
TPP2	0.1535
C19orf53	-0.259333333333333
GINS3	-0.1845
ST6GALNAC5	-0.4705
CHSY1	-1.26225
MGC15705	-0.6885
GPR83	0.0535
EXT2	-0.603875
DOLK	-0.401
TUBAL3	1.90425
ACVRL1	2.0973
ABL2	-0.21775
C14orf156	0.275333333333333
PTPRZ1	-4.153125
DIP2C	-1.340375
LAMP1	-0.10175
RXRA	0.3082
MAP3K5	1.21875
ALKBH1	-0.141333333333333
PDLIM7	-0.62675
ARL14	4.366
SNIP1	-0.396333333333333
TIMP3	-0.663
RGS3	-0.0425
SPAG16	-0.5134
ABHD4	-0.93175
ARHGEF12	0.579583333333333
GLUD2	-0.797
RAC2	-1.2859
UAP1L1	0.7555
SLC18A3	-0.4755
YOD1	-1.43575
RALY	-0.6145
HMOX2	0.443125
DGKH	0.524
DBNDD2	2.08566666666667
YIPF4	-0.5035
THAP10	-0.3085
ZNF513	0.05725
HAGHL	-0.548833333333333
ITGB4	2.19
CCDC141	-0.598
YTHDF3	0.03475
C5orf28	0.14675
RPL7L1	-1.00025
TMEM30B	1.24664285714286
ANKRD35	-0.6475
DUOXA2	2.93675
TBC1D5	-0.481625
DFNB59	-0.724
HRH4	0.97275
MYO6	0.256
DNAJA4	1.985375
RBM24	-1.6785
CEACAM20	-0.386
RBM23	-0.903428571428572
NGFB	0.095
C1orf63	-0.6078
KRTAP7-1	0.097
PERLD1	2.211
NPB	0.789
C17orf59	0.7085
HSPBAP1	0.233
SLC15A4	-0.8015
PRTFDC1	-2.702
OSMR	-2.39692857142857
CYSLTR2	0.125
C19orf25	0.5298
KIAA1797	0.0145
NLRP6	0.1255
FAM105B	0.1171
SCRN2	0.443666666666667
LRRC58	0.4006
RNF17	0.165875
NEIL3	-2.6715
FAM137A	-2.05
SKP2	-2.9135
PARVA	0.174166666666667
PKLR	-0.639
RNF34	-0.631125
A3GALT2	-0.11975
C12orf50	0.439333333333333
SUNC1	-1.77475
FAM102B	-0.512833333333333
CCT2	-1.165
LRRC37A2	0.214
ARF4	-0.407
SIKE	-0.628875
C8orf48	-2.37966666666667
MBTPS1	-0.378285714285714
GPSN2	-0.453
NCF2	2.17475
SLC12A6	0.3685
MRPL48	-0.142
HMGN3	0.412333333333333
LRRC62	-0.87125
PAX9	0.379125
FAM55A	7.5075
C20orf42	3.456
SCML2	-1.08133333333333
BCL9	0.372
FAM40A	-0.1675
C9orf41	0.0913333333333333
ZNF774	0.167
LETM1	0.22275
PLXNB1	0.0158333333333333
NIPSNAP1	-0.7105
USP10	-0.38525
F9	0.204
LIPE	1.50625
CNGB3	0.993
C12orf52	0.078375
PI4K2A	-0.31525
MED8	-0.163125
STAT4	1.4399
FGD4	1.98933333333333
RNF145	0.133333333333333
WDR32	-1.0558
CLDN2	0.916833333333333
TCEAL8	-0.14525
ZMYND8	-1.3773
PDXK	0.4080625
GATAD2A	0.64825
PTGES3	-0.1855
CCM2	-0.47
TAP1	1.167625
ZNF670	-0.1915
ETS2	3.61235714285714
C6orf166	-0.3195
PRMT2	-0.372071428571429
OR4B1	0.3675
INTS8	-0.238
CCDC102A	-0.803
CCDC83	-1.833
ITGA1	-0.1914
EPHA5	-1.9777
FAM24B	-0.787833333333333
TSGA10	2.416
HAL	-1.55316666666667
MYOT	-0.3555
SPACA3	2.39075
BCL2L2	0.330833333333333
CUGBP2	0.504333333333333
CCNB3	0.27175
RNF113B	-0.78475
MERTK	-0.43625
BAG1	0.5065
VPS36	0.55525
ORMDL3	0.1055
C1orf190	-1.8885
ZNF625	-0.59475
CORO2B	-1.5395
ALOX15	-1.4075
CST1	1.5135
NUPR1	0.794166666666667
CCL7	0.284
SMCR5	-1.81
DSC2	3.07
RBMS2	0.28975
GRIK4	-0.441
TRIM65	-0.272
TMPRSS6	-0.458571428571429
TP53INP2	-0.98825
GLB1L	0.017
LOC388284	-0.388166666666667
PUS1	0.163285714285714
BCL9L	-0.376
OLFM1	-2.55266666666667
RET	-3.142
MASTL	-1.54716666666667
ALX3	0.24425
IL1RL1	0.0766666666666667
ZNF765	-0.1837
C14orf138	-0.78
SNX10	-0.983666666666667
TAC4	0.5535
C1orf64	-3.23075
POGK	0.095625
MAPK9	-0.89025
ZNF366	1.1745
C8orf79	1.5711
CLDN7	4.194125
OR5AT1	0.3395
TRIM37	-2.16575
LRRC25	2.61525
GRHL2	2.1164
TEKT3	0.80525
LASS5	-1.28116666666667
ABCC4	-2.79041666666667
DLG3	2.166
VGLL1	0.324125
ZFP36L2	1.85233333333333
MFRP	0.203833333333333
KIAA1799	-0.49125
FLJ44379	-0.052
PCNX	-0.11575
ANXA9	-0.1475
CYP4V2	0.7981
PIK3C2A	-1.7925
SRR	-0.394
NOL3	-0.66725
IFITM2	0.6485
ARNTL2	0.13425
ZNF595	-2.65825
NLRP13	-0.1075
ASPH	0.543375
CPA2	0.6885
PVRIG	-1.20166666666667
LEPR	-2.11033333333333
C16orf42	0.266666666666667
SH3BGRL	0.5085
FAM77D	-1.1055
FNDC7	-1.398
C9orf6	-0.164666666666667
NOTCH2NL	-0.0265
PGBD1	-1.259
SYNGR2	0.502
PITPNA	-0.4288125
PRPF4B	-0.4746
SLC43A3	-2.44064285714286
NRBP1	-1.041
SLC25A22	1.06375
ILK	-1.012125
SLC22A8	0.728166666666667
MRPS7	-0.44925
PITX2	0.51925
FABP3	-0.82575
OR1L1	0.0485
LOC728215	-1.185875
BLID	-1.9875
KIAA1217	1.56847058823529
TFPT	-0.34875
AP4B1	-0.05725
VBP1	-1.86725
OR1K1	0.4745
MORC3	0.16325
BHMT2	-3.23183333333333
C3orf10	-0.6215
FZD7	0.0185
WFDC10A	0.345
PMS2CL	-0.246875
CCDC32	0.447666666666667
FA2H	2.7135
ALG13	-0.717
TTLL7	-0.8154
SPOCK3	-0.8345
SLC13A2	1.0355
AIM1	1.61
GPRC6A	0.925
EGR2	2.295
MED11	0.5275
WWC1	1.1045
SH3GL3	-3.478
RIF1	-0.395928571428571
PRLH	0.0955
VLDLR	-4.38
DBT	-0.220375
C21orf63	-0.2775
CGGBP1	-0.984625
KRTAP12-2	0.216
TADA3L	-0.950625
ZBTB16	0.579
PDGFB	-0.256875
RFX1	0.628125
UQCRB	0.5118
LOC133874	2.48
HPS3	-2.95875
LGALS3BP	0.4923
DKFZP564O0823	4.4225
MRFAP1L1	-0.508
HOXA10	1.706
NGB	-0.2285
KIF21A	0.704076923076923
IFLTD1	0.1975
LZTS1	-1.4105
ARHGEF3	0.04425
RHBDL3	-2.238
CSNK1G2	0.491333333333333
ChGn	-2.288375
KIAA1244	1.09333333333333
GABRB2	0.759
MGC72080	-0.9335
CD27	3.28825
EGLN1	-1.0653
PEX13	0.23325
RWDD3	-0.34675
RNF12	-0.213
GRIN2B	-0.343
ADAMTS14	-0.597375
DYDC2	-1.56833333333333
ATP6AP1	-0.677
NR1H2	-0.6115
PDK2	0.3505
C3orf17	0.348833333333333
SLC38A2	-1.1505
SLC25A29	-0.601
C15orf29	0.73625
ADAM9	-0.395416666666667
TMUB2	-0.20375
GPR176	-0.634
AGK	-0.635375
MCCD1	0.295
NDUFA4	-0.6025
TMEM146	0.5085
DUSP1	0.266625
UNQ6975	0.442
EMX2OS	-0.3645
INSM2	0.175333333333333
LUZP4	-0.65325
SETD6	-1.007
P2RY2	1.6725
SLC45A2	-1.0475
RABGAP1	-0.298333333333333
UBXD5	0.222875
GPRC5A	0.8989
PAK3	-1.48083333333333
LOC63920	-1.1635
TGFBR1	-0.4233
KRTAP6-3	0.4525
SFMBT2	-0.53975
CDC42	0.328
C11orf35	1.0025
TTLL2	0.0195
UACA	0.245833333333333
CD97	1.1999
SETD5	-0.00949999999999999
NINJ2	-1.66275
PTER	0.100833333333333
POMGNT1	-0.15425
KRTAP4-2	-0.1965
ECGF1	1.958875
HRB	0.00881818181818181
ATP1B2	0.0907
LOC400506	-1.35
COL4A3BP	1.216
C6orf97	-3.25375
GRHPR	-0.062625
TAS2R1	0.309
SEMA7A	-1.99975
EDF1	0.29575
ODF2L	0.9029
PCID2	-0.287666666666667
GTF2H4	-0.2755
ZCCHC3	-1.098
CGB2	0.697666666666667
NEUROD1	0.23675
C20orf75	0.0515
RP5-1054A22.3	1.40933333333333
IFNA5	0.2645
ZNF134	-1.8905
MGC119295	-0.4127
ZSWIM6	0.763125
SMEK1	0.223666666666667
PCGF2	0.21225
C1orf102	0.35325
CYP2A13	0.948
KCNH6	-0.0279
MDM1	-0.343
ALDH7A1	-1.3535
C9orf75	1.43425
VDAC3	-0.060625
OR51T1	0.534
EIF3F	-0.07875
KCNJ10	0.010625
LENG8	0.7095
EDEM2	-0.233083333333333
CCNJL	1.27016666666667
DHX37	-0.238
CRYGN	-0.3635
AATF	-0.247625
ZNF630	-1.98225
E2F5	-0.676
WFDC13	0.575
FTSJ3	-0.167666666666667
C4orf33	0.51475
LHFPL4	-2.44675
C19orf56	-0.478916666666667
SMAD4	0.199
AFM	-0.591
G0S2	0.371
FCHSD2	0.201
RRP1B	-0.1234
EEF1B2	0.298
STAT6	1.56383333333333
ZNF195	-0.1895
GNL1	-0.772833333333333
ZNRF2	0.270333333333333
PER3	1.115
ASB16	0.684
C10orf10	0.616928571428571
ADCY8	-2.83066666666667
C9orf58	-3.307
ARMC10	0.092
PSG1	-1.064
DHX34	0.0135
VARS2	0.029
NFIC	-0.027
ITPR2	-1.364
AGXT2	0.198333333333333
OR6K3	1.338
H2AFZ	-0.588333333333333
MLLT3	1.49125
COX4I2	0.7585
CCNT2	-0.26775
PLK4	-1.337375
NUMBL	0.416666666666667
MED16	0.3025
PLEKHQ1	-0.09725
GOSR1	0.185777777777778
BTG4	0.628
RPL30	0.12
IGSF5	-0.886
IGFL2	0.401833333333333
ELMOD2	0.0783333333333333
SHC3	-1.6425
HAVCR1	-0.6355
DYNC2H1	-1.872
RNF5	-1.0465
C2orf7	0.00125
NLF1	2.1225
KLHL25	0.544
LRP10	0.194
KRI1	0.34825
PUS7L	-0.594833333333333
MGMT	0.99575
HOXD1	-0.2045
CSH1	0.4387
ATG16L2	0.4835
FLJ44635	0.2025
CHODL	-0.25075
EXOSC8	-0.60775
SLC28A1	0.237
MYO7B	2.0935
SEH1L	0.1818
MTNR1A	0.347166666666667
TSPAN5	0.361833333333333
CDC45L	-2.0615
AMIGO1	0.079
ATAD3A	-0.332625
OSGIN2	-0.163666666666667
PDIK1L	0.315833333333333
DARC	0.401
PIPSL	-0.2655
SHMT1	-0.7115
CRISP3	0.4025
POPDC2	1.14116666666667
ZRANB2	-0.586166666666667
FBXL8	2.0835
TRIP13	-1.75145454545455
EIF5AL1	0.0885
POU5F1P3	-4.08083333333333
IL6	1.09083333333333
CXorf38	0.761
IFNA16	0.2515
FBXL2	-2.22083333333333
BRD1	0.58275
STATH	0.82875
FBXO44	-0.3595
MCCC2	-0.20375
CDC2	-1.6487
C5orf23	-3.63325
IVD	0.248
C10orf122	-0.0925
MSL3L1	0.62
MVP	1.48125
EPOR	-1.0926
ZMYM1	-0.501
BCL7C	0.375333333333333
PSTPIP2	0.1869
LYPD1	-3.1035
OR8G5	-0.164
ZP3	0.601166666666667
BCAS4	-0.401333333333333
EDG6	2.3275
ISY1	-0.37575
PRAMEF2	-1.0385
CUL1	-0.448625
RNF213	1.324
CCRK	0.86575
DHX9	-0.431875
C13orf29	-1.15975
NCKAP1	-0.556
MRPL43	0.274285714285714
XPR1	0.06725
PKN2	1.2507
PODNL1	-0.9515
ZNF333	0.09975
DALRD3	0.36225
OPN1SW	0.803
BTBD6	0.45625
C11orf82	-1.248
OR5P3	-0.393
DUSP11	-0.00425
L1CAM	-1.4535
NEK11	0.898833333333333
OR7E91P	0.3825
CNTN3	0.177
CREB3L2	0.64025
ZBTB37	0.9645
KIAA1324L	-3.015
NDUFB10	0.641166666666667
NUDT2	0.06975
GTPBP8	0.35575
CACNA1D	0.729125
PRKAA2	-2.1825
PRDM8	0.434
MGC16075	-0.661833333333333
KRT14	-1.51171428571429
PP8961	1.25228571428571
MRPL18	-0.28525
ABCG2	-3.47825
PACRG	0.46
BBS2	0.6905
KREMEN2	1.3755
FBXO21	0.38625
HNRPUL1	-0.0724166666666666
GRB10	-0.96675
CLSTN1	1.875875
LMAN2	-0.3125
C17orf61	0.266
NIPSNAP3A	0.889
INSIG2	-1.797
PCDHB7	-0.7325
STXBP2	0.291
CMAH	0.6935
SEMA5B	-0.99525
ZNF155	-0.530333333333333
COQ6	0.0518333333333333
PRPF4	-0.25625
TSPAN15	2.9156
VN1R5	0.13225
LATS2	-0.54275
SELK	-0.268
PGK2	0.1525
MS4A1	-1.30825
TYW3	0.1799
KRTAP5-1	1.704
RCCD1	-0.603833333333333
BTN1A1	-0.20125
DDX28	0.889
TMEM65	-0.13575
LOC92345	0.01925
TTC31	-0.1175
WDR46	-0.517333333333333
CHP2	-1.186
LSP1	0.14825
ZNF542	-2.3855
EXOSC1	-0.4645
ARHGAP18	0.220833333333333
LRRTM4	-0.77975
MAOB	-2.53541666666667
CACNB4	-2.50125
MGC33846	0.649375
RANBP3L	-0.71575
ATP5L	0.1385
ONECUT1	-1.842
NUDT9	0.48325
TMEM149	0.3255
STX17	0.65225
IGSF10	-4.9565
TMPRSS9	0.8735
BMPR2	0.0568333333333333
ALLC	-0.42925
KLF7	0.61725
GCC1	0.664
TIMM9	-0.2015
CDO1	-2.647
MGC10701	0.276666666666667
IFI6	1.5845
FRMD8	0.7075
MGAT2	-0.287
WBP5	-0.513166666666667
CNIH2	0.759
KIAA0907	-0.6565
KCNH8	4.4085
CTSG	-2.583
GRIK1	-1.04066666666667
CUL5	0.913
FRMD1	1.055
OR9A4	0.4845
SYT6	-0.996625
FOXD4L2	-0.38325
ANAPC2	-0.4225
OPN5	0.0455
TAF13	-0.54225
LYG2	0.1975
GGNBP1	0.1945
C11orf40	0.198
OTX2	-0.712
REG4	2.94816666666667
EIF5	-0.314875
PALB2	-1.14375
SEPSECS	0.4382
RNASE3	-0.38925
TRIM49	-1.409
POLR2K	-0.5459
GPR42	-0.023
C8B	-3.03
SASS6	0.46975
PREB	-0.834333333333333
OR3A3	0.5355
TUBA8	0.53125
IGLV2-14	-2.04125
STIL	-0.43825
ANKFN1	-0.803333333333333
NME7	-0.93475
HOXC12	-1.52033333333333
UBE2C	-0.6035
FHOD1	0.124875
CDK2AP1	-1.31858333333333
OR6K2	0.16725
DHPS	-0.316
RPL5	0.116166666666667
TRGV5	0.671
LOC541472	0.53725
HCCS	-0.1319
DENND1B	1.618
LHX3	-0.5465
OR5D16	0.212
CXorf57	-1.11716666666667
IRF2BP1	1.00825
NDST2	0.556666666666667
LCE3D	0.506
BOLL	0.250375
SYT3	-0.4995
PIH1D2	0.47575
C20orf7	-0.0371666666666667
IL1R2	4.8695
SLAMF9	-0.232
PPME1	-0.220625
PIK3CA	-0.32125
TRAPPC1	-0.485875
COLEC10	-0.45475
SLC9A6	0.1675
PDDC1	0.188416666666667
CCDC53	0.612
GK3P	-0.568
DAZL	-0.97975
BRI3	0.64025
SDK1	-1.1695
CYP2C18	1.6245
IFI44L	1.513875
RPL3L	1.0835
FUT9	-2.048
KIFC2	0.967166666666667
PMP2	-0.6515
SLC4A9	0.5045
PLAG1	-1.3075
MYCBP2	0.470666666666667
OR4E2	0.209
CCDC65	0.011
C16orf82	0.00525
ENTPD4	-0.018875
BRP44L	0.401875
PMP22CD	0.27875
TMCO4	1.17016666666667
KCNN1	-0.4625
WDR35	-1.1065
CCDC80	-1.788125
C3orf31	-0.40425
SLC7A9	-0.96225
TMEM190	-0.841
DBC1	-1.08116666666667
FADS3	-1.7155
PDZD8	2.51533333333333
GRM5	0.4335
AZGP1	-1.3849
PEX3	-0.4105
MED1	-0.350857142857143
ATG4C	-1.358
HNRPH3	-0.652125
FAM109B	1.256
C4orf17	0.199
CA10	-0.341
OPRD1	0.308
CCL16	-0.9045
SACM1L	-1.37425
CST6	0.35975
CD63	0.5440625
LGI1	-1.48
ZNF784	1.22825
CRYBB1	-1.6425
CX3CL1	-0.23275
TOP2A	-1.735875
GYPB	-2.5815
GADD45GIP1	0.00225
FEN1	-1.041625
IGF1R	-1.2769375
WDR72	1.40916666666667
PURG	-1.5895
DEFB126	0.13675
PKD1L1	0.864
CAV1	-3.3277
GNPDA2	0.105
DGAT2	0.63925
NLGN1	-5.3935
STRBP	-0.073375
HPRT1	-0.2525
FANCI	-0.586
PSMA7	-0.20925
DBF4B	-0.5095
TTF1	-0.7835
RAD54L	-0.335
ELOF1	-0.74925
PLAGL2	0.784
ZNF256	-3.13275
HMGCL	0.5215
MSI2	-0.944333333333333
RPESP	-0.277333333333333
C11orf60	-0.9955
ABCD1	0.5355
ACAA1	-0.5833
SPARCL1	2.859
IL6ST	-1.3328
ZNF319	-0.5985
TMEM109	-0.8556
FAM90A1	-2.35283333333333
IL22RA1	1.089
ATP4B	0.8565
TEC	-0.249666666666667
C7orf30	-0.20725
TXNDC2	-0.784166666666667
ABCB4	-1.202
KIAA1191	-0.102
C9orf38	0.5175
SFTPB	0.342285714285714
CNTNAP2	-2.10783333333333
FRK	1.7145
TBX19	0.395
CHD4	-0.48275
C6orf26	-0.0665
MOSC2	1.64
IKBKE	-0.261
HIF1A	-1.07483333333333
LOC595101	0.3515
RELA	0.333833333333333
TMEM16B	-0.955666666666667
ABHD12B	-0.90775
TSEN34	-0.2105
KIF18A	-1.7505
TXNDC9	-2.02083333333333
SPATA2L	1.191
SEMA4G	2.0135
C21orf91	-1.1105
MATN1	0.199
KCNIP4	-0.0733333333333333
TUSC1	-2.563875
OR4C15	0.27225
ARMCX6	-0.08475
WBSCR27	-0.532833333333333
OR52I2	0.4505
KIAA1604	0.00925
DYNC1I1	-2.671375
PPP4C	-0.59575
SLC47A2	-1.97383333333333
TREH	0.871
CD48	0.4925
ST14	3.44916666666667
PKN1	-1.2555
SPON2	0.87375
XBP1	-1.14208333333333
SFRS12	-0.367
EFCAB6	-0.491
SELT	-0.2195
SLC39A2	0.387
ERF	-0.3495
ARL3	0.077
SURF6	0.4593
MLLT10	-0.120619047619048
FLJ11171	0.211833333333333
TDGF1	-1.8815
ERCC6	-0.20825
EIF2AK4	-0.019125
BAZ1A	0.244333333333333
LRRN3	-1.06166666666667
TMC3	0.1435
EFTUD1	0.646
PTPRO	2.06
CLEC12A	0.252625
ACBD4	0.20275
ZDHHC14	-0.844875
OTUD7B	0.267875
ACTB	0.244125
MSRA	0.9705
LCE5A	1.875
IFI35	0.71375
BSCL2	-0.738166666666667
ANKRD12	0.4565
CFHR2	0.21325
RGAG1	-0.254
HSFY1	0.6965
SLC30A5	-0.856416666666667
IMPG1	0.3375
GPR109A	1.073
ZNF185	1.75
IYD	5.99425
NPCDR1	0.395
SERPINA13	0.778
HMGCLL1	-1.59075
NEUROG1	1.508
UBQLN1	0.1969375
LIN37	0.1535
SOCS2	-1.9425
DSCR4	-1.149875
XKR6	1.38325
GPR142	0.5175
KRTAP13-3	-0.1335
CCDC15	-0.980333333333333
MOS	0.7515
CD1E	-2.1345
OFCC1	-0.0786666666666667
FAM83D	-1.8045
SRFBP1	-0.598
C9orf96	0.8915
DHDH	0.58625
CCDC90A	-1.296
RABL3	0.35665
CD320	0.155833333333333
ANGEL2	0.149916666666667
MRPL21	0.451
SMG6	0.0746666666666667
INSR	1.8975
FLJ14816	-0.282
GLRB	-2.97566666666667
C9orf89	0.278
CIZ1	-0.234875
URG4	-0.566833333333333
LRDD	-0.203166666666667
CBY1	-0.0473333333333333
NFX1	0.047125
MTERFD2	-0.783214285714286
C19orf23	1.029
PGC	-2.255125
IER3IP1	-1.1608
RASAL2	0.498666666666667
C1orf89	-0.5225
SYNJ1	-0.89275
NFKBIE	0.4555
FLJ40125	0.753
TCEB2	0.6825
NOG	-1.2845
POLR2J2	0.0226666666666667
HLA-B	0.5745
PCDHA1	-1.5015
PPP2R2B	-1.10325
ARHGEF17	-0.830333333333333
TCF7L2	2.12485714285714
CHD5	-0.558166666666667
ZNF431	-1.6015
TBC1D25	-0.23275
ZNF800	-0.097
SCUBE2	-3.25172727272727
MYCBP	-0.222333333333333
GPX5	0.5635
C6orf129	-0.5205
QSER1	-0.726833333333333
ULK2	1.23975
