Hybridization REF	TCGA-AA-A00N-01A-02R-A00A-07
RNF170	0.423375
CG018	-0.449166666666667
C16orf7	-0.69375
KCNE1	0.657
NRM	-0.751
SLC37A3	1.05542857142857
TPD52L2	-0.699333333333333
UNC5B	1.9215
C12orf12	0.2572
SDHB	0.07375
CLRN1	-0.24
NUDT10	-1.4755
UGT3A1	0.101142857142857
FBXW8	-0.0925
RHOF	0.418125
PTPLAD1	0.222125
MYO3B	0.14575
DERA	-0.29325
TPP2	-0.455
C19orf53	0.115666666666667
GINS3	-0.661375
ST6GALNAC5	1.1945
CHSY1	-0.366
MGC15705	-0.3865
GPR83	-0.421
EXT2	0.359625
DOLK	0.239
TUBAL3	2.1605
ACVRL1	2.9873
ABL2	-0.073
C14orf156	0.0641666666666667
PTPRZ1	-2.369375
DIP2C	-0.04675
LAMP1	0.3655
RXRA	-0.2242
MAP3K5	2.35875
ALKBH1	0.4215
PDLIM7	-0.4605
ARL14	3.556
SNIP1	-0.110333333333333
TIMP3	0.3945
RGS3	0.6405
SPAG16	0.197
ABHD4	-0.63325
ARHGEF12	0.607583333333333
GLUD2	-0.64
RAC2	-1.0324
UAP1L1	-0.931
SLC18A3	-0.466
YOD1	-0.261
RALY	-0.803
HMOX2	0.9035
DGKH	1.12875
DBNDD2	2.06883333333333
YIPF4	1.239875
THAP10	-0.2715
ZNF513	-0.324
HAGHL	-2.28433333333333
ITGB4	1.51366666666667
CCDC141	-1.3615
YTHDF3	1.0525
C5orf28	0.358
RPL7L1	-1.146125
TMEM30B	1.17457142857143
ANKRD35	1.4425
DUOXA2	4.15725
TBC1D5	-0.19875
DFNB59	0.4825
HRH4	0.25025
MYO6	1.6383
DNAJA4	1.715
RBM24	-0.571
CEACAM20	-0.582
RBM23	-0.635214285714286
NGFB	-0.0855
C1orf63	-0.4458
KRTAP7-1	0.282
PERLD1	1.25275
NPB	-0.5085
C17orf59	0.5784
HSPBAP1	0.54275
SLC15A4	0.406125
PRTFDC1	0.929
OSMR	-0.725571428571429
CYSLTR2	-0.4175
C19orf25	-0.1721
KIAA1797	-0.054
NLRP6	0.159
FAM105B	0.7092
SCRN2	-0.155
LRRC58	-0.4379
RNF17	0.287125
NEIL3	-2.044
FAM137A	-1.44625
SKP2	-2.439
PARVA	1.23675
PKLR	-1.412
RNF34	0.02075
A3GALT2	-0.36025
C12orf50	-0.0648333333333334
SUNC1	-0.466
FAM102B	-0.2895
CCT2	-0.905
LRRC37A2	-1.1505
ARF4	1.238
SIKE	0.07725
C8orf48	1.0705
MBTPS1	0.0597857142857143
GPSN2	-0.776
NCF2	3.58775
SLC12A6	0.2505
MRPL48	-0.0935
HMGN3	-0.412
LRRC62	-1.394
PAX9	-0.00587500000000003
FAM55A	6.695
C20orf42	2.536
SCML2	-0.9642
BCL9	-0.14675
FAM40A	-0.0625
C9orf41	-0.00800000000000002
ZNF774	0.5555
LETM1	0.55725
PLXNB1	-0.00533333333333333
NIPSNAP1	-1.01125
USP10	-0.80925
F9	0.94275
LIPE	-0.29975
CNGB3	-0.575
C12orf52	-0.119125
PI4K2A	-0.73225
MED8	0.13025
STAT4	1.0999
FGD4	1.70466666666667
RNF145	0.944833333333333
WDR32	0.4224
CLDN2	4.45683333333333
TCEAL8	0.601
ZMYND8	-1.5026
PDXK	0.3830625
GATAD2A	1.04875
PTGES3	-0.1575
CCM2	-0.49375
TAP1	1.213
ZNF670	0.576
ETS2	2.68678571428571
C6orf166	0.136166666666667
PRMT2	-0.715
OR4B1	0.894
INTS8	-0.1055
CCDC102A	-0.57025
CCDC83	-0.8448
ITGA1	1.1894
EPHA5	-0.5783
FAM24B	0.0846666666666667
TSGA10	2.0935
HAL	-1.048
MYOT	-0.1655
SPACA3	0.114
BCL2L2	0.333333333333333
CUGBP2	1.84733333333333
CCNB3	0.97225
RNF113B	0.441
MERTK	0.585
BAG1	0.57825
VPS36	0.5755
ORMDL3	0.3813
C1orf190	0.14725
ZNF625	-0.156
CORO2B	-1.73166666666667
ALOX15	-0.329
CST1	0.765
NUPR1	1.87233333333333
CCL7	2.365
SMCR5	-2.368
DSC2	3.8735
RBMS2	0.23475
GRIK4	1.2585
TRIM65	-0.3313
TMPRSS6	-0.593571428571429
TP53INP2	-0.18925
GLB1L	0.0631666666666667
LOC388284	-0.4945
PUS1	0.00771428571428573
BCL9L	-0.935
OLFM1	-0.61175
RET	-1.91357142857143
MASTL	-1.3445
ALX3	-0.5895
IL1RL1	-0.4915
ZNF765	-0.265
C14orf138	-0.03025
SNX10	-0.275666666666667
TAC4	-0.246
C1orf64	-3.117375
POGK	0.153125
MAPK9	-0.284
ZNF366	1.159
C8orf79	1.5913
CLDN7	3.98
OR5AT1	-0.094
TRIM37	-2.87825
LRRC25	2.64
GRHL2	2.5703
TEKT3	-0.88425
LASS5	-0.483333333333333
ABCC4	-0.497583333333333
DLG3	0.00325000000000003
VGLL1	-0.178375
ZFP36L2	2.17683333333333
MFRP	-0.630833333333333
KIAA1799	-1.2445
FLJ44379	0.2635
PCNX	-0.111
ANXA9	-1.4035
CYP4V2	1.1766
PIK3C2A	-0.17875
SRR	-1.0565
NOL3	-1.0875
IFITM2	1.0575
ARNTL2	-0.0465
ZNF595	-0.024
NLRP13	0.0615
ASPH	0.121125
CPA2	-0.0425
PVRIG	-1.99666666666667
LEPR	-0.255166666666667
C16orf42	0.122833333333333
SH3BGRL	0.199
FAM77D	-0.1098
FNDC7	-0.3785
C9orf6	0.283
NOTCH2NL	-0.279166666666667
PGBD1	-0.946
SYNGR2	0.553
PITPNA	0.128
PRPF4B	-0.7445
SLC43A3	-2.24907142857143
NRBP1	-0.3065
SLC25A22	0.28625
ILK	0.057
SLC22A8	0.147666666666667
MRPS7	0.066125
PITX2	3.5165
FABP3	-0.459
OR1L1	0.9125
LOC728215	0.0715
BLID	-0.294
KIAA1217	2.12335294117647
TFPT	-0.48375
AP4B1	0.63825
VBP1	-1.221
OR1K1	-0.2145
MORC3	0.62175
BHMT2	-1.66716666666667
C3orf10	0.29475
FZD7	-0.0146666666666667
WFDC10A	-0.478
PMS2CL	-1.097875
CCDC32	0.915
FA2H	2.60175
ALG13	-0.1325
TTLL7	-1.1769
SPOCK3	1.011
SLC13A2	0.072
AIM1	1.821
GPRC6A	0.0385
EGR2	2.117
MED11	0.54925
WWC1	1.942
SH3GL3	-3.34575
RIF1	-0.928142857142857
PRLH	-0.7805
VLDLR	-1.081
DBT	0.580533333333333
C21orf63	0.71275
CGGBP1	-0.3055
KRTAP12-2	-0.601
TADA3L	-1.07175
ZBTB16	-0.28625
PDGFB	0.20375
RFX1	0.182875
UQCRB	0.4815
LOC133874	1.2565
HPS3	-2.88025
LGALS3BP	1.5547
DKFZP564O0823	5.18
MRFAP1L1	-0.242375
HOXA10	2.18516666666667
NGB	-0.13
KIF21A	0.518461538461539
IFLTD1	-0.084
LZTS1	-0.652
ARHGEF3	0.8475
RHBDL3	-1.157
CSNK1G2	-0.110916666666667
ChGn	-0.201
KIAA1244	1.5805
GABRB2	0.308
MGC72080	-0.501
CD27	2.733
EGLN1	-0.3954
PEX13	2.488
RWDD3	0.562
RNF12	-0.626
GRIN2B	0.0305
ADAMTS14	-0.645625
DYDC2	2.10233333333333
ATP6AP1	0.5255
NR1H2	-0.9615
PDK2	-0.6285
C3orf17	-0.446833333333333
SLC38A2	-0.932214285714286
SLC25A29	-1.3475
C15orf29	0.229125
ADAM9	0.867083333333333
TMUB2	0.532
GPR176	-1.09
AGK	-0.35875
MCCD1	-0.143
NDUFA4	0.69625
TMEM146	0.9675
DUSP1	1.20875
UNQ6975	0.2245
EMX2OS	0.6845
INSM2	0.1125
LUZP4	-0.1595
SETD6	-1.5575
P2RY2	2.13
SLC45A2	-1.895
RABGAP1	0.534
UBXD5	-0.978125
GPRC5A	2.5584
PAK3	-0.196
LOC63920	-1.29775
TGFBR1	0.5423
KRTAP6-3	0.000750000000000001
SFMBT2	0.23575
CDC42	0.57725
C11orf35	-0.7455
TTLL2	-0.236
UACA	0.101545454545455
CD97	1.3175
SETD5	-0.7765
NINJ2	-0.344
PTER	0.518
POMGNT1	-0.576
KRTAP4-2	-0.5415
ECGF1	1.738875
HRB	0.441727272727273
ATP1B2	-0.4082
LOC400506	-0.35375
COL4A3BP	0.58175
C6orf97	1.3975
GRHPR	-0.528
TAS2R1	0.4545
SEMA7A	-0.342
EDF1	0.31525
ODF2L	0.7066
PCID2	-0.55
GTF2H4	-0.751333333333333
ZCCHC3	-0.78875
CGB2	-0.22
NEUROD1	0.2735
C20orf75	0.618
RP5-1054A22.3	1.6225
IFNA5	-0.825
ZNF134	-0.9305
MGC119295	-0.7061
ZSWIM6	0.259125
SMEK1	0.771166666666667
PCGF2	-0.275375
C1orf102	1.0315
CYP2A13	-0.191
KCNH6	-0.3981
MDM1	-0.0653
ALDH7A1	0.3825
C9orf75	0.63975
VDAC3	-0.04825
OR51T1	0.376
EIF3F	-0.192166666666667
KCNJ10	-0.68225
LENG8	0.31425
EDEM2	-0.03
CCNJL	0.521833333333333
DHX37	-0.33
CRYGN	-0.798
AATF	-0.653375
ZNF630	0.796625
E2F5	-0.545
WFDC13	-0.108
FTSJ3	-0.5695
C4orf33	1.31425
LHFPL4	-2.346
C19orf56	-0.348666666666667
SMAD4	0.66075
AFM	-0.1808
G0S2	1.982
FCHSD2	0.352
RRP1B	-0.7616
EEF1B2	0.129166666666667
STAT6	1.36433333333333
ZNF195	0.15925
GNL1	-1.03183333333333
ZNRF2	1.00516666666667
PER3	-1.194625
ASB16	-0.04525
C10orf10	1.05135714285714
ADCY8	-3.30366666666667
C9orf58	-3.41483333333333
ARMC10	-0.0918333333333333
PSG1	-0.795
DHX34	-0.679
VARS2	-0.632625
NFIC	-1.0315
ITPR2	-0.41125
AGXT2	0.11
OR6K3	0.2905
H2AFZ	-0.328083333333333
MLLT3	1.50025
COX4I2	0.5495
CCNT2	-0.0755
PLK4	-1.03
NUMBL	-0.604
MED16	-0.81875
PLEKHQ1	1.255
GOSR1	0.43
BTG4	-0.346
RPL30	0.182583333333333
IGSF5	-0.38775
IGFL2	3.30416666666667
ELMOD2	1.34783333333333
SHC3	0.925166666666667
HAVCR1	1.4555
DYNC2H1	-1.32814285714286
RNF5	-0.7025
C2orf7	0.08775
NLF1	0.4455
KLHL25	0.2635
LRP10	0.925
KRI1	-1.118
PUS7L	0.4426
MGMT	0.571
HOXD1	2.90183333333333
CSH1	-0.4337
ATG16L2	-0.74275
FLJ44635	0.926
CHODL	-0.00625
EXOSC8	-0.893
SLC28A1	-0.282
MYO7B	1.07533333333333
SEH1L	0.4545
MTNR1A	0.621
TSPAN5	0.155833333333333
CDC45L	-2.64216666666667
AMIGO1	-1.045
ATAD3A	-0.925
OSGIN2	-0.0668333333333333
PDIK1L	0.629333333333333
DARC	1.22575
PIPSL	0.048
SHMT1	0.03675
CRISP3	0.8695
POPDC2	1.61216666666667
ZRANB2	-0.7605
FBXL8	0.0815
TRIP13	-1.42490909090909
EIF5AL1	-0.711
POU5F1P3	-4.5055
IL6	2.52
CXorf38	1.13766666666667
IFNA16	-0.0505
FBXL2	0.379
BRD1	0.7685
STATH	0.46975
FBXO44	-0.640666666666667
MCCC2	0.653
CDC2	-0.8961
C5orf23	0.30325
IVD	-0.258
C10orf122	0.07275
MSL3L1	0.3869
MVP	1.45125
EPOR	-1.0453
ZMYM1	-0.428666666666667
BCL7C	-0.154166666666667
PSTPIP2	-0.1113
LYPD1	0.02775
OR8G5	-0.133
ZP3	-0.0871666666666667
BCAS4	-1.25375
EDG6	2.936
ISY1	-0.586
PRAMEF2	-1.14075
CUL1	-0.736
RNF213	0.8475
CCRK	-0.439
DHX9	-0.253
C13orf29	-0.63575
NCKAP1	0.644166666666667
MRPL43	0.489785714285714
XPR1	-0.46325
PKN2	0.1674
PODNL1	1.273
ZNF333	0.05525
DALRD3	0.007
OPN1SW	0.517
BTBD6	0.9745
C11orf82	-1.293
OR5P3	-0.4755
DUSP11	0.42525
L1CAM	-1.2532
NEK11	0.887333333333333
OR7E91P	0.898
CNTN3	2.5399
CREB3L2	0.28475
ZBTB37	-0.537
KIAA1324L	-0.51775
NDUFB10	0.198166666666667
NUDT2	-0.27525
GTPBP8	-0.05775
CACNA1D	0.26575
PRKAA2	0.0513333333333333
PRDM8	-0.0725
MGC16075	0.4315
KRT14	-2.25235714285714
PP8961	-0.283125
MRPL18	-0.2865
ABCG2	-2.89175
PACRG	0.60225
BBS2	-0.397
KREMEN2	-3.0425
FBXO21	0.9075
HNRPUL1	-0.377833333333333
GRB10	0.167
CLSTN1	1.41475
LMAN2	-0.4971
C17orf61	0.142
NIPSNAP3A	0.88075
INSIG2	-0.349666666666667
PCDHB7	-0.301333333333333
STXBP2	0.23025
CMAH	0.521166666666667
SEMA5B	-0.9505
ZNF155	-0.25
COQ6	-0.5895
PRPF4	-0.36925
TSPAN15	2.7027
VN1R5	0.5575
LATS2	0.501
SELK	0.60875
PGK2	0.5835
MS4A1	-0.86
TYW3	-0.4844
KRTAP5-1	0.30975
RCCD1	-0.9215
BTN1A1	0.88475
DDX28	0.311
TMEM65	0.59975
LOC92345	0.1425
TTC31	-0.5465
WDR46	-1.13983333333333
CHP2	3.9795
LSP1	-0.116375
ZNF542	-1.198
EXOSC1	-0.0365
ARHGAP18	0.957666666666667
LRRTM4	-0.139375
MAOB	-0.70875
CACNB4	-1.175
MGC33846	0.45575
RANBP3L	-0.112285714285714
ATP5L	0.7045
ONECUT1	-2.1255
NUDT9	0.75425
TMEM149	0.419
STX17	0.89625
IGSF10	-4.89725
TMPRSS9	0.6455
BMPR2	0.300166666666667
ALLC	-0.10675
KLF7	1.0465
GCC1	0.5102
TIMM9	0.03375
CDO1	-0.856833333333333
MGC10701	-0.509333333333333
IFI6	2.41916666666667
FRMD8	0.95
MGAT2	0.34
WBP5	0.983833333333333
CNIH2	-0.31975
KIAA0907	-0.9998
KCNH8	2.3
CTSG	-2.83675
GRIK1	-0.377
CUL5	0.44025
FRMD1	-0.0635
OR9A4	4.3585
SYT6	-1.667375
FOXD4L2	1.102
ANAPC2	-0.626833333333333
OPN5	0.2005
TAF13	0.4115
LYG2	-0.41775
GGNBP1	-0.9625
C11orf40	0.2705
OTX2	-0.7585
REG4	5.28533333333333
EIF5	0.0781875
PALB2	-0.03275
SEPSECS	0.7889
RNASE3	-0.151
TRIM49	-1.134
POLR2K	0.0777
GPR42	-0.62
C8B	-1.6375
SASS6	0.3105
PREB	-0.3355
OR3A3	0.94
TUBA8	0.589625
IGLV2-14	-1.708
STIL	-0.421
ANKFN1	-0.597
NME7	-1.49975
HOXC12	-1.0205
UBE2C	-0.4025
FHOD1	-1.00725
CDK2AP1	0.323916666666667
OR6K2	-0.552333333333333
DHPS	-0.64125
RPL5	-0.242083333333333
TRGV5	0.5475
LOC541472	0.403428571428571
HCCS	0.4865
DENND1B	0.536
LHX3	-0.1145
OR5D16	-0.319
CXorf57	-1.0125
IRF2BP1	-0.01125
NDST2	0.238833333333333
LCE3D	-0.179
BOLL	0.636714285714286
SYT3	-1.17975
PIH1D2	-0.5395
C20orf7	0.204166666666667
IL1R2	4.32666666666667
SLAMF9	0.441
PPME1	0.02775
PIK3CA	-0.07225
TRAPPC1	0.22325
COLEC10	-0.328
SLC9A6	0.350333333333333
PDDC1	-0.4495
CCDC53	0.292
GK3P	0.3025
DAZL	2.6175
BRI3	0.79575
SDK1	0.125875
CYP2C18	2.44425
IFI44L	3.30575
RPL3L	-0.0525
FUT9	-0.505833333333333
KIFC2	-0.449333333333333
PMP2	-0.169285714285714
SLC4A9	-0.1635
PLAG1	-1.51966666666667
MYCBP2	-0.2775
OR4E2	0.056
CCDC65	0.118666666666667
C16orf82	-0.763375
ENTPD4	0.39575
BRP44L	0.615375
PMP22CD	-0.38375
TMCO4	0.884
KCNN1	-0.8325
WDR35	-1.05775
CCDC80	0.295
C3orf31	-0.16725
SLC7A9	-0.40675
TMEM190	-1.7605
DBC1	-0.442166666666667
FADS3	-1.7285
PDZD8	2.45916666666667
GRM5	0.156375
AZGP1	-0.1836
PEX3	-1.1115
MED1	0.0102142857142857
ATG4C	-1.0305
HNRPH3	-0.166125
FAM109B	1.42575
C4orf17	0.1535
CA10	0.506
OPRD1	-0.7145
CCL16	-1.0215
SACM1L	-0.619
CST6	2.23
CD63	0.841625
LGI1	-1.07875
ZNF784	-0.174
CRYBB1	-1.6825
CX3CL1	0.1419
TOP2A	-2.00025
GYPB	-2.49766666666667
GADD45GIP1	-0.59875
FEN1	-1.147875
IGF1R	-0.6204375
WDR72	1.33833333333333
PURG	-0.561
DEFB126	-0.0883333333333333
PKD1L1	0.3825
CAV1	-1.2512
GNPDA2	0.596
DGAT2	-0.686625
NLGN1	-1.9575
STRBP	-0.4035
HPRT1	-0.454333333333333
FANCI	-1.16275
PSMA7	-0.288
DBF4B	-1.1525
TTF1	-0.38525
RAD54L	-1.72725
ELOF1	-0.085
PLAGL2	0.663625
ZNF256	-1.9475
HMGCL	0.16
MSI2	0.352666666666667
RPESP	3.11683333333333
C11orf60	-0.81575
ABCD1	-0.4135
ACAA1	0.4578
SPARCL1	3.84557142857143
IL6ST	-0.7578
ZNF319	0.38125
TMEM109	-0.4239
FAM90A1	-1.49316666666667
IL22RA1	1.5655
ATP4B	0.7625
TEC	0.215666666666667
C7orf30	-0.2355
TXNDC2	-0.601333333333333
ABCB4	0.13275
KIAA1191	0.821625
C9orf38	-0.002
SFTPB	-0.206428571428571
CNTNAP2	0.0680833333333333
FRK	2.015
TBX19	-0.017
CHD4	-1.065
C6orf26	-2.24166666666667
MOSC2	2.2565
IKBKE	-0.26525
HIF1A	0.332
LOC595101	-0.085
RELA	0.425
TMEM16B	-0.8905
ABHD12B	2.14025
TSEN34	0.0695
KIF18A	-1.542
TXNDC9	0.185333333333333
SPATA2L	-0.163
SEMA4G	1.023
C21orf91	-0.369125
MATN1	-0.586
KCNIP4	0.513833333333333
TUSC1	1.894125
OR4C15	0.22025
ARMCX6	0.185833333333333
WBSCR27	-0.315333333333333
OR52I2	-0.5405
KIAA1604	0.068
DYNC1I1	-0.48725
PPP4C	-0.1965
SLC47A2	-1.47283333333333
TREH	0.24375
CD48	0.411833333333333
ST14	2.9985
PKN1	-1.36475
SPON2	3.518
XBP1	-0.032
SFRS12	-0.277666666666667
EFCAB6	0.06375
SELT	0.45775
SLC39A2	2.187
ERF	0.114166666666667
ARL3	-0.3175
SURF6	0.0005
MLLT10	-0.355809523809524
FLJ11171	0.699333333333333
TDGF1	-0.6455
ERCC6	0.2335
EIF2AK4	-0.31425
BAZ1A	0.651666666666667
LRRN3	-0.300666666666667
TMC3	0.248
EFTUD1	0.91175
PTPRO	4.146
CLEC12A	0.4135
ACBD4	-0.37
ZDHHC14	-0.07575
OTUD7B	0.11075
ACTB	0.657
MSRA	0.020625
LCE5A	-0.204
IFI35	-0.1975
BSCL2	-0.9845
ANKRD12	-0.0919166666666666
CFHR2	0.442
RGAG1	-0.118333333333333
HSFY1	-0.4575
SLC30A5	0.329583333333333
IMPG1	1.075
GPR109A	-0.174
ZNF185	0.09
IYD	4.6975
NPCDR1	-0.1755
SERPINA13	-0.634
HMGCLL1	-0.054
NEUROG1	-0.0351666666666667
UBQLN1	0.40525
LIN37	-0.17875
SOCS2	-0.404875
DSCR4	-1.45375
XKR6	0.07875
GPR142	0.0745
KRTAP13-3	-1.344
CCDC15	-1.04233333333333
MOS	-0.151
CD1E	-1.138
OFCC1	-0.5988
FAM83D	-0.8015
SRFBP1	-0.059
C9orf96	-0.458
DHDH	-0.3905
CCDC90A	0.0315
RABL3	0.1872
CD320	-0.575833333333333
ANGEL2	-0.109916666666667
MRPL21	0.183
SMG6	-0.254166666666667
INSR	1.29166666666667
FLJ14816	-0.438
GLRB	-0.0821666666666667
C9orf89	1.0975
CIZ1	-0.7715
URG4	-0.347
LRDD	-1.34633333333333
CBY1	0.718666666666667
NFX1	-0.978625
MTERFD2	-0.0593571428571428
C19orf23	0.033
PGC	-2.258875
IER3IP1	0.4984
RASAL2	1.40833333333333
C1orf89	-0.0675
SYNJ1	-0.247
NFKBIE	0.60175
FLJ40125	-0.303333333333333
TCEB2	0.2181
NOG	-1.814
POLR2J2	-0.363
HLA-B	2.777
PCDHA1	-1.3875
PPP2R2B	-0.6415
ARHGEF17	-0.0753333333333334
TCF7L2	2.07728571428571
CHD5	0.041
ZNF431	-0.721375
TBC1D25	0.15775
ZNF800	-0.322
SCUBE2	-1.59672727272727
MYCBP	0.496666666666667
GPX5	-0.017
C6orf129	-0.360833333333333
QSER1	-0.329166666666667
ULK2	0.8185
PIGO	0.562
NRCAM	-0.847357142857143
SLC35E3	-0.639625
CSRP2	-0.9
HYPE	-0.3665
MAPK15	0.018
MGC14327	-0.37425
TIMM13	0.125833333333333
ZNF462	1.0945
GBA3	1.83475
TEX13A	-0.3515
MCM6	-0.720888888888889
MTRF1	-0.1995
ABCA7	-1.36375
EIF4A2	-0.72475
ZC3H10	-0.041
RPGR	0.328833333333333
C20orf94	-0.37625
RP1L1	-0.16975
GPR125	0.53525
USP22	-0.734214285714286
OR1L4	0.25075
MLZE	0.4825
FLJ32065	-0.883
PTCD1	0.7115
CRTAC1	0.250166666666667
BXDC2	-1.07625
C18orf1	0.758166666666667
FAM107A	0.809714285714286
EFNA3	-0.21525
P18SRP	-0.2084
CAMKK2	0.681833333333333
KIAA0649	-0.30325
NES	-1.69016666666667
HS6ST3	-1.819625
PON2	-0.18075
TCP11L2	-0.08375
CLEC4A	2.714
PRR12	-0.381
MLXIPL	-0.7971
C2orf50	0.328
ZNF28	1.0775
ENC1	2.426
MAP2K1	-0.259125
FKSG2	1.2825
KIAA0430	0.51925
PTP4A1	-0.173722222222222
GPR156	0.191
GTF3C6	0.262
UBR2	-0.0148
LOC388272	-0.916
MAK	0.263
ACOT4	1.66425
STC2	-2.17316666666667
PIGW	-0.331375
SAE1	-0.25775
COL6A1	0.658136363636364
OAZ1	0.476166666666667
STMN4	0.167333333333333
EDG3	-0.00583333333333334
SGCE	-1.725
IL11	0.644666666666667
PRSS8	2.3705
YIPF5	0.810083333333333
WNT4	2.536125
CSN2	-0.657833333333333
TCF7	-2.16725
TDO2	3.0385
SAMD9	0.5708125
S100A7A	0.5025
MMRN1	0.5292
GKAP1	-0.852
AKR1C3	0.838125
RNF19A	0.180625
GMDS	2.83875
YKT6	-0.446375
SPARC	1.5822
C12orf31	0.486
UBE2V2	-0.757166666666667
FBXL18	-0.533333333333333
KIAA0460	0.5615
ADAM22	-0.117
SERPINC1	-4.685
KCTD21	-0.32475
MYOHD1	-0.89525
ZNF37A	0.254666666666667
GTF3C1	-1.23383333333333
CTSZ	2.57075
PRNPIP	-1.216875
DRD1IP	-0.397
NR1I2	3.22933333333333
ZNF266	-0.1518
SPAG4L	-0.108
COX4NB	0.72575
SAPS1	-0.228666666666667
APOA1	-6.109375
TATDN1	-0.482333333333333
C10orf82	-1.3985
KPNB1	-1.19
FOXO3	0.292
CRYBB2	-0.2445
ZBTB5	-0.539666666666667
SLC25A38	0.28275
DCTN2	-0.0206666666666667
IFT20	0.484
CTHRC1	2.1415
C1orf31	0.126
UHRF1	-0.3663125
GPC6	0.098
C10orf54	1.358
MCF2L2	-0.751166666666667
WNT9B	-0.503625
OLA1	-1.081125
FAM120B	-0.47875
TTLL10	0.1675
CYorf15A	0.86025
RELN	-1.535
SCN2B	0.306083333333333
MFHAS1	1.8785
NKX3-2	-0.590666666666667
RASGRF2	0.5195
SSBP1	-0.885166666666667
KPNA6	0.391071428571429
LOC389118	-0.6755
HS3ST4	-0.3955
SUPT7L	-0.977625
FLJ32658	-1.126
IGFBPL1	-0.4465
KIAA1641	-1.2194
SHKBP1	-0.5
CSF1R	5.296
NAGK	-0.011
MYL2	0.3835
HIST1H4C	-1.27916666666667
TOMM7	-0.04675
ADAMTSL3	0.5698
TNFSF14	-0.04525
PRRT2	-2.0355
VTA1	0.031125
AOAH	2.93766666666667
CRISPLD2	0.804928571428571
PNN	-1.00488888888889
TA-NFKBH	0.03725
ESPN	-1.1215
RBM43	-0.6335
KIAA1267	0.595625
DDX3X	0.194333333333333
KIAA1576	-1.18175
PLXDC1	3.47933333333333
FLJ25801	-5.78825
HNRNPL	0.1025
RUNDC3A	0.0513333333333333
CASP12	0.73
SH2D5	-1.400875
RPL26L1	-0.1895
OR51A7	0.4655
HDC	1.407
C2orf16	-0.115833333333333
SYTL3	1.051
GOLGA4	0.40675
NOTCH1	0.362166666666667
ATPAF2	0.35875
ECD	0.0015
SSX5	-1.4802
SNAP91	-0.271
OCA2	-0.1405
PNPO	0.824166666666667
DAPK1	0.521166666666667
PINX1	-0.0953333333333333
SELENBP1	0.816875
NEK3	0.791916666666667
TMED4	0.289285714285714
SSTR4	-0.55
FOSL1	-1.7151
CD40LG	0.017
CES1	-1.36333333333333
DCI	-0.397166666666667
B3GAT3	-1.30233333333333
STK17B	0.47875
CNTN6	0.5425
CYP3A4	2.34883333333333
MBOAT2	1.334
PISD	-0.28975
USP1	-0.65925
PYDC1	1.563
CENPM	-0.165125
SAR1B	1.0925
TTC7B	-0.895875
DP58	-0.1905
GPC1	-0.85025
RBL1	-1.12225
TMEM137	-1.28383333333333
TOB1	0.433916666666667
TCEAL1	-0.328333333333333
CENPF	-1.535
C6	0.451833333333333
PRSS1	-0.4165
PPIL6	1.7626
C6orf124	0.0785
ODZ4	0.215333333333333
SNCB	-0.58525
NDUFB9	0.186375
CNOT6L	0.353166666666667
S100A9	3.28316666666667
TRIM50	-0.353
KCTD1	0.4743
WDR63	0.69375
SPEF2	0.226125
RNGTT	-0.193166666666667
CXorf22	0.017
KCNK16	0.33275
CEP250	-1.85275
ATPBD1B	-0.08225
KCNJ2	4.51125
MT1B	-0.968
ZNF684	-0.5385
SLC4A1	-0.56975
PDHA1	0.62375
ZNF492	-0.7405
TKT	-0.865
BYSL	-0.317125
RNF38	0.65125
AHDC1	-0.6285
KLHL2	1.151875
CMTM8	2.0755
DMP1	0.6615
HERPUD2	0.3805
CRTAM	0.946666666666667
ZNF572	-0.16075
TMEM16J	1.0335
HSD17B2	1.88475
UBE2G1	-0.04825
AHSA2	-1.46425
PELI2	0.974
TPX2	-2.112625
ATP9B	1.1575
DAZAP1	0.316125
HMGCS2	4.06033333333333
C17orf38	-0.68075
B9D1	-0.1925
NKX2-5	-1.29866666666667
KIAA1276	1.021
LILRB2	4.352
CSTF1	-0.258666666666667
BTN2A1	-0.047
C15orf48	7.43925
IGF2BP3	-4.48175
FAM113B	0.309333333333333
HRG	0.050625
ZNF131	-0.62475
USP47	0.599571428571429
CCDC88B	1.39325
HCN1	0.573
HTN1	1.23483333333333
SYCP3	0.00025
C13orf23	0.3965
PAPOLA	0.46125
AATK	-0.3405
MSH3	-0.177333333333333
NDUFAB1	0.21125
ITLN2	6.03833333333333
BAK1	1.10916666666667
MRPL45	-0.370333333333333
MTNR1B	-0.228666666666667
LOC645843	0.3585
SPECC1L	-0.2705
PGCP	0.54
SPN	-0.8545
GPR143	0.981333333333333
ZNF576	0.673833333333333
TMEM39A	0.5843
ATP5D	0.4835
MAGEB3	-0.82
RPS5	-1.0085
ANP32E	-0.859785714285714
MTMR1	-0.521
YEATS4	-0.95775
SYNGAP1	-0.38725
PCOLCE	-1.016
MNS1	0.1825
PCYT2	-0.247666666666667
ZNF182	-0.06225
LAX1	-0.13975
SPPL2B	0.0977
ELOVL5	-1.108
PCDHAC1	1.308
B4GALNT1	-1.13133333333333
BLOC1S2	0.455875
ZNF673	-0.8336
ARHGAP21	0.303
IRX5	-2.652625
LRFN5	0.104333333333333
FAM7A1	-1.681
RAB19	-0.005
GINS1	-1.18275
ITM2B	1.2253
PAPSS2	2.90016666666667
