Hybridization REF	TCGA-AV-A03E-20A-01R-A00A-07
LCMT2	0.59675
MEP1A	-0.22325
TMEM53	1.39275
RSPH3	1.476
C10orf33	-1.785
LOC644285	-1.03625
PTPN9	0.359166666666667
ABCA12	-3.904
CCDC37	-0.4465
RUNDC1	-0.5151
YES1	0.0135
FAM120AOS	-0.32
OR5M3	0.096
PPP1R3F	0.360916666666667
IL13	-0.0604
MDFI	-3.81675
PRNT	0.448666666666667
ZDBF2	2.937
OR10C1	0.0425
CLIC1	-0.123833333333333
LILRA5	-0.325666666666667
CSAG1	-4.3745
TREML2	0.244833333333333
FAM125A	0.379833333333333
ZNF74	-2.655
FAM104A	0.213625
LRRC39	-0.311
SAMD5	-1.26125
HYAL2	-0.3855
HIST2H2AC	-0.910625
IGFBP5	-3.45830434782609
NRTN	-3.715
KIAA0556	-0.0618
FAM29A	0.0906111111111111
JMJD2A	-0.23425
EPHB1	-0.43525
POLD4	0.946375
ANAPC10	0.867
LRRC36	-1.00025
MEGF6	-2.93025
LPHN3	-1.042
BMP10	0.071
C21orf55	1.2005
CREM	0.4441875
PTGER4	0.717833333333333
METAP1	0.046375
KCNQ1	-1.441
NR2F2	-0.45175
SSFA2	0.0798333333333333
CTTNBP2	0.72075
BCL2A1	0.6015
ZBTB24	-0.411125
SLCO6A1	-0.9385
PRDM1	0.7422
OR7D2	0.342666666666667
CCDC47	-0.3811
LOC646982	0.3565
SLC26A6	-1.6185
BIN1	1.6352
SRRM1	-0.650142857142857
PCSK1N	-1.343375
ALS2	0.8759
ECT2	0.313894736842105
CACNA2D2	-0.607625
DOCK6	-1.471
C10orf119	0.32
FATE1	0.332
DUSP23	0.824
TRIP6	0.411142857142857
NUP35	0.225
CDH3	-3.2935
KLHDC8A	-0.68825
C9orf116	0.205375
EI24	-1.368
CENTD1	-0.384
RWDD2B	0.2475
DOCK1	1.614
NPAS2	1.34025
NR3C2	2.3685
FAM63A	-0.643666666666667
INPP5F	-0.239666666666667
FAM111A	0.9059
MYBL1	0.0303333333333333
IQGAP3	-0.301833333333333
CRADD	-0.653333333333333
DUSP12	-0.4645
PDZK1IP1	0.948
VASH2	-0.7695
CTR9	-0.05725
VIL1	-4.825
OR8U1	0.492833333333333
CCDC107	1.633
PTTG1IP	-0.635
OR4X2	0.34075
COL9A1	-1.779
PSMD9	0.81175
ZFP62	-0.26575
TIP39	-0.56425
PARP15	0.228
TTC19	0.308625
C1orf114	0.499833333333333
GFPT1	1.297
SLC27A6	-2.48175
MRPS10	-0.5606
CALML5	-2.954
TRPM7	0.126
CGNL1	-2.431625
CECR1	-0.56175
SERPINB8	2.83633333333333
TMEM102	-0.617375
PDIA2	-3.7565
NUCKS1	-0.802333333333333
HOTAIR	-1.62825
EBI3	0.939
NXN	-3.623
ZMYND19	-0.389625
FOXJ3	-0.3195
EIF5B	-0.0134
EIF2B4	-0.3655
LEO1	-0.7915
ZIC5	-1.43191666666667
IL20	-0.7145
KIAA0415	-0.127666666666667
FLJ37357	0.12
TSPAN12	0.3445
ACTR3B	-0.94825
TFAM	-0.399333333333333
IL17RD	-1.44625
PARP12	-0.27325
KLHDC7A	-0.0795
KCTD4	5.06716666666667
GTF2H1	0.6455
FLCN	0.940333333333333
BIRC4	1.207375
LOC790955	0.21
VKORC1L1	-0.26125
CYP4F22	-1.11
TAS2R5	-0.4025
ZNF582	-0.5495
HS3ST3B1	1.505125
CTNS	0.3895
STK36	-0.268833333333333
MMD2	-0.11325
RP5-1103G7.6	0.214
FLJ23356	-0.523
CRH	0.69575
C1orf182	0.4885
ACP5	1.324
AMFR	-0.2274
CA4	-3.06333333333333
PLCB4	-1.637
MPHOSPH10	-0.634
UNQ473	0.0415
G3BP2	0.414166666666667
SR140	-0.72475
HOXA2	-0.365
PYGB	-0.77075
BAT1	-1.60483333333333
DKK3	0.0413333333333333
DDX31	-1.058
TULP1	-0.31525
NHLRC2	-0.0645
TNRC4	-0.494
ZNF430	-2.63675
TNRC6A	0.460375
PLA2G1B	0.74
RCHY1	0.5545
GTF2A2	0.615666666666667
MGC4294	0.4165
ZNF691	0.20025
TACC3	-1.0905
DNAJC5G	0.27
LOC4951	0.31375
MS4A4A	-6.2705
LOC152485	0.224
PPP1R2P1	0.14
PPP2R5B	0.69825
RPGRIP1L	1.19875
SPOP	-0.0387
PTPRF	-2.98741666666667
MGC42090	-0.579
SUSD3	-4.518
THOC4	-1.04725
MAML1	-0.9102
FXR2	-0.216166666666667
TYK2	-0.624875
MUC6	-0.587833333333333
DNAJB7	-0.4995
PIP4K2A	0.746214285714286
MEX3A	-3.02516666666667
RRP1	-0.856375
TFAP4	-0.38175
CXorf41	0.3155
MTMR4	2.27333333333333
CTLA4	-0.6385
SNX9	1.86
CIB3	-0.441833333333333
NECAP1	0.933125
PLA2G2D	-0.8011
GLMN	-1.52983333333333
DCLRE1A	-0.09675
PDX1	-0.153
SAMD11	-1.3535
MRPL55	0.569
TLR7	-0.689625
TBC1D21	-0.3365
SMAD1	0.9845
ACTRT2	-0.20425
RIOK2	0.09025
PDLIM4	-4.21225
SLC22A15	2.3845
ABHD13	1.6191
STX18	-0.1551
CCPG1	1.04714285714286
DCBLD1	1.52666666666667
SLC2A6	-0.4245
NOLA3	1.272
TRDMT1	0.969
IL17F	0.188
ATP1A4	-0.3685
OR52W1	0.255
CFL1	0.00625
IL4	-0.28225
RBP2	0.1346
CPSF6	-0.24425
TTC8	1.2265
MUCL1	-3.2445
EYA3	0.466666666666667
KRT38	1.063
GNE	1.0685
ZNF501	-0.785
SLC35A2	0.64475
CEP110	-1.6469
MYF6	0.2045
MGST2	-3.64583333333333
TRPV4	-1.3635
NEK8	-0.830666666666667
NOX5	-0.4995
NCKAP1L	-3.15
EMP3	0.431
BPY2C	0.1955
C1orf38	1.795625
ELOVL2	-1.3315
CBX7	0.757583333333333
OSBPL1A	0.528833333333333
ZNF589	-1.53925
ESCO1	-0.118
TRA2A	-0.494583333333333
C3orf26	-0.35475
PHF2	-0.23125
PID1	4.152
RFC1	-0.186
MTAP	-3.79621428571429
ADORA3	0.439166666666667
LOC389458	0.0545
TRNT1	-0.26275
CRIPAK	0.088
RAI2	-1.597
ANKRD44	0.9025
GZMB	0.18925
NFE2L1	0.77025
STIP1	-1.17016666666667
RASL11B	-3.1985
NT5DC2	1.08883333333333
LRP2	-0.37725
MTDH	0.556
ARSG	-0.5885
HSP90AB1	-0.440333333333333
CT45-6	-1.19175
ZNF483	0.04775
LMBR1L	-0.49575
S100A2	-0.1994
C2	-1.98772222222222
C2orf27	0.283125
EIF4EBP1	0.65925
GCKR	-1.705
PPP1R9B	0.055
FER	0.34275
SNRK	-0.13
OR5M10	0.716
UTP6	0.4835
CAPZA3	-0.85425
FBP1	-6.31433333333333
TERT	-1.6245
CCL1	-0.627
FUCA1	-0.3195
ALS2CR8	1.3395
KCMF1	1.20558333333333
SRCRB4D	-1.06
OXCT2	-0.374166666666667
IL17RA	0.3945
MPP5	0.626
SPA17	0.4705
FLJ10986	1.28033333333333
GALNT14	-6.31725
CXorf27	-0.20775
NPLOC4	0.17625
RAB34	1.17675
KRTAP3-3	0.4115
ARSD	1.2245
CPLX2	-2.024
PJA1	0.32925
WHDC1L1	-0.150166666666667
RB1	-0.7678
MTMR15	-0.9955
PHLDA2	-0.4767
GUCY2F	0.146
MPV17	0.638
SLC35D1	1.3695
LYSMD3	0.797
COL16A1	-0.1005
ERLIN1	0.711833333333333
JMJD4	-0.1105
HIST1H2BK	-2.007
TP53I11	-2.74883333333333
ST3GAL4	-0.6666
PF4V1	0.493
ALG8	-0.847
REG1A	0.718
MINA	0.1445
CYB5R3	0.3925
HHLA1	-1.47925
MYST4	0.2655
VASN	-0.56525
UCHL5IP	-0.81725
TFAP2A	-1.2408125
MGC9913	-3.539
C9orf97	0.321
LOC90379	0.12
PHF15	0.447857142857143
ZNF169	0.3655
KRT7	-3.886
GLIPR1L2	0.128625
LOC116236	0.28625
IQCF3	-0.238
RDH14	0.430833333333333
HNRPK	-0.172642857142857
RABEPK	-0.095
ISX	-1.6805
CBARA1	1.07925
RAD51AP1	-0.749
MLL5	-0.081375
CXorf48	-4.3215
SGCD	0.47825
PHTF1	1.688
CA3	1.7875
CMTM5	0.03775
STX10	0.115375
JMJD2D	0.1715
P4HA1	1.11133333333333
GAB3	0.121333333333333
DHRS4	-1.53583333333333
COL4A1	-2.913375
C20orf20	0.424375
OSBPL2	0.140125
PTTG2	0.46225
KIAA1688	-0.64075
STS	-2.045
SHROOM4	0.404
KBTBD5	0.362333333333333
ALDH1A3	5.5832
BTNL2	-0.221
TGIF1	1.352
ZFAND5	0.677375
ICA1	-4.667125
NAV3	1.3995
FLJ12331	-1.18825
EPS8L2	-2.7364
MNT	-0.013
ENTPD1	-0.206416666666667
OR51E2	0.8695
STK11	-1.116875
MX1	-1.092
TTTY9A	0.623
CX62	0.1325
LOXL4	-1.046625
EXOSC4	-0.09225
PURB	-0.194214285714286
SETD1A	-1.14383333333333
RELB	1.897
LAMB2	0.192166666666667
HNF1B	0.492
PNLIPRP3	5.015
C14orf139	-0.21
UMOD	0.15975
GRIN3B	-0.52175
GPR25	0.0525
ZNF512B	-2.312
ATP6V0A1	-0.495625
SRA1	1.06433333333333
ZNF615	0.2225
ZNF768	-2.266
ZNF469	-2.188
DYNC2LI1	0.488833333333333
DNAH3	-0.384
LOC387911	-0.07525
LOC554234	-0.17275
ARRDC5	0.1905
TMEM59L	-1.01483333333333
MARCH4	3.79175
CNOT8	-0.115333333333333
KIRREL3	-1.07083333333333
ADAM17	0.763875
MYOG	0.144625
CPNE1	0.248333333333333
AK5	1.691125
LOC204010	-0.05625
NDRG4	1.9695
LOC130074	0.2485
PIAS4	-1.0275
NCOA2	0.35275
TEGT	0.2223
USP5	-0.827
ANKRD21	-1.879
KIAA0692	1.17816666666667
HAPLN3	-1.123
LZIC	0.26125
NRXN3	0.422
CDKN2C	-5.8395
KIAA0226	0.3165
CYB5D1	1.26025
WDR68	-0.5865
ABCB6	-0.5398
MRPS25	-0.21875
ZMAT2	0.329166666666667
KRT25	-0.707
RPL11	-0.51625
GRAP	-1.48033333333333
LOC198437	-2.6705
RORC	-0.9515
RAP2C	0.615357142857143
MXD1	-0.3459375
AZI2	0.961166666666667
NUAK2	0.069
AHSG	-8.301125
MANSC1	-0.45075
IMP3	-0.429
C2orf3	-0.665125
VSTM3	1.854
PCTP	0.02225
SIRT1	0.23325
MANBA	0.41975
CD164	0.926375
GFRA1	-5.224
PRM2	-0.24625
ZKSCAN3	-0.827
PLEKHG1	-1.03825
TPRKB	-0.23
UBFD1	0.136
CDKL5	0.135833333333333
HIST1H2BD	-1.25525
INPP4A	-0.0916666666666667
BMX	-2.0575
PTPRU	-1.0455
LOC554202	0.312333333333333
HOXC8	-0.011125
IL12B	-0.263
ADPGK	0.23875
ZNF418	-0.4265
SIAE	0.41875
CWC15	-1.03625
RP13-401N8.2	-0.677
KLHL11	0.931
DEDD2	-0.136375
PSMB3	0.4925
DDX25	-2.2535
ZBTB3	-0.000999999999999982
GFRAL	0.0475
RPS25	-1.33266666666667
FAM57B	0.114666666666667
TESK2	0.0668333333333334
DNM1L	-0.169875
ZNF207	-0.0415
CLEC11A	1.162
TOLLIP	0.392375
TMEM61	-2.2245
DLK1	-6.4083
PLVAP	-0.647142857142857
NOD2	2.69766666666667
SCMH1	-1.19225
FLJ40235	0.34475
HTR2A	1.9125
ARMC5	-1.3175
FUT7	-0.149
PRELP	-0.4269
ALKBH6	1.09366666666667
GYG1	0.694916666666667
POLR3GL	0.0595
COL8A2	0.640166666666667
OR10A5	0.132625
C1orf187	-2.60125
TXLNB	0.1415
C16orf68	-0.367333333333333
R3HDM1	-0.068
C16orf75	-0.81675
BAALC	2.36475
TNP1	0.092
GAPDH	0.332916666666667
COX7C	0.722
ERRFI1	1.39508333333333
PGAM2	-0.730833333333333
FAM108B1	0.106
APC	1.021875
TLR2	1.763
SUCNR1	-0.475875
ZNF233	1.979
WFDC1	-4.22016666666667
PSG11	0.3951
SLC39A1	-0.74025
PSAPL1	-0.055
CDC42EP1	-0.63475
MECR	-0.32125
KIAA0101	-0.5929
MACROD2	-1.3346
MMP19	1.59
LOC202459	0.916
VNN2	3.408
ACCN3	-0.951
TIMD4	-1.069
RNASE8	0.497
CCDC7	0.12925
SULT2B1	-1.2235
ME1	-3.342
MGRN1	-0.926625
MRPL30	0.14575
IVL	0.313125
CALM1	1.5227
PLEKHA6	-3.0995
B4GALNT2	-0.5225
PGDS	0.203625
C8orf33	0.7895
TMEM56	-0.473333333333333
CKM	-1.22416666666667
ESR2	0.2482
ACOT8	1.067
AGTR2	0.7255
LOC155006	-0.02575
BC37295_3	-0.211
EPM2AIP1	-0.5275
PZP	-1.09025
RPS9	0.206
C18orf51	-1.873
SIVA1	0.4983
HEATR2	-1.141
CD3E	-0.632333333333333
C20orf142	0.614
PGLYRP3	0.517
CCDC139	0.2645
GPS2	-0.009
NOL14	-0.52725
LRTM2	0.024
TRIM36	0.2145
TP53RK	0.5916
FBXL13	3.052
RUFY2	0.796
C11orf70	2.13666666666667
HSPB9	-0.137833333333333
GJA5	-0.4435
HGF	2.42816666666667
EPHB4	-2.35425
SOX18	-0.2275
IFRG15	-0.5325
SERPINA10	-3.4025
WDR23	-2.54025
REEP2	2.1875
CDK3	-1.23275
HSPA12A	0.81275
ARL8B	0.8415
SATB1	0.505833333333333
PPM1D	-1.274
VPS45	0.187166666666667
TP53BP2	0.156375
GJE1	0.3795
CACNA1G	-0.213875
VGLL4	0.67425
GNPTG	-0.39225
ROS1	0.3655
C21orf128	-0.0888333333333333
BMP8B	-0.38675
SLC5A4	0.4585
SLC6A3	0.356666666666667
C16orf53	-0.77775
TMEM81	0.42
APC2	-0.2054
SYAP1	0.054375
C6orf54	-0.136166666666667
ZBED5	-0.0886
PVR	0.177875
LTA4H	-1.36116666666667
CCDC24	0.5673
MAGEA4	-3.28366666666667
IFIT3	1.03116666666667
MYADM	0.569
C21orf82	0.293
PDE3B	-1.8975
TMPRSS11A	0.3755
PGK1	0.806411764705882
CCL13	1.11583333333333
DERL3	-2.07833333333333
MLXIP	-1.01441666666667
PLOD1	0.23575
MTFR1	0.4883
NPDC1	-2.4175
GPAA1	-1.32683333333333
LTV1	-0.3165
RYR3	-0.29375
C7orf46	0.0175
VAMP2	0.102875
RNF135	1.289
SUPV3L1	0.56175
FIBP	-0.025875
ADAMTS18	2.8945
RNF25	0.346333333333333
SOS1	-0.03475
PLAU	2.45825
MATK	-3.7125
EHF	0.856
CTNND2	0.10775
PTEN	1.20978571428571
ZNF189	0.715875
SLC28A3	0.4115
GUCY1A3	0.80525
SETD2	-0.4758125
ROGDI	-1.459
TICAM1	0.1179
RASSF3	-0.19
PACSIN2	-0.799333333333333
SERPINB5	-1.4765
PRKCDBP	2.615875
TFDP3	0.672
LGR6	-0.48825
RFX5	0.4015
OR52J3	0.8705
PTPN18	0.12225
ZBTB34	-0.222125
KCNF1	-1.558
SYNE2	-1.95342857142857
SLC22A4	1.95125
NETO2	0.587
VCPIP1	0.31475
LDHD	0.44075
ESX1	-2.11625
SQRDL	3.268
GALK1	-0.7
SERPINA6	-2.44833333333333
HD	-1.057875
ASCL3	-0.234
FBXL6	-1.415
FABP7	-0.643
MAGEC3	-0.3405
KLC4	-0.81125
CD1D	-2.489875
PRAM1	-0.84275
EIF3B	-0.503642857142857
DSCR8	-5.379
FLVCR1	-2.2825
KIAA0141	-0.47175
PROM2	-1.63966666666667
ALOX5	-2.1762
GPR162	-0.258125
LYRM2	0.956625
RNASE6	-4.667375
HES5	-0.221
GJA1	2.8015
MRPS14	-0.65825
HMHB1	0.30425
TAF7	0.402125
BTNL9	-0.5337
SFXN2	-2.21175
VEPH1	1.8425
GK2	0.197666666666667
AMBP	-7.843625
KIAA0953	0.204
XAGE5	-0.341
CCBP2	-0.1595
TGM2	2.00933333333333
ZNF202	-1.2005
ACTL6A	0.0403333333333333
SLC23A2	-0.5906
ARHGEF7	0.12625
LOC728635	-1.944
CRYM	3.66833333333333
PKD2	1.23725
MANBAL	1.23766666666667
LIN54	0.47
ACTL7B	-0.21025
OR4D9	-0.4905
KIAA1683	-1.27425
ZNF704	-1.31233333333333
TCP10	-0.0695
MAGEB18	-0.246
DEFA4	0.660333333333333
ZNF197	0.40275
PTOV1	0.544833333333333
RNF208	-0.756833333333334
CMIP	0.690166666666667
TRDN	0.0145
UCHL1	4.033875
APOL6	0.4506
PLK1	-0.655333333333333
NPHP1	1.58766666666667
NDUFA11	0.57975
DAB1	0.3415
RTN4R	-2.1395
PUSL1	0.0065
SYT2	-0.21
ANXA13	-0.35875
RFTN1	-0.387
ATP8B2	-0.425416666666667
VN1R2	0.674
OR52E4	0.5205
NPPB	-2.56666666666667
ZNF148	0.48075
ZNF141	-1.833625
IKZF1	-3.4945
PSMC2	0.297
GGA3	0.0901666666666667
LPGAT1	0.137916666666667
SEC16B	1.26533333333333
C5orf38	-1.34483333333333
THOC2	-0.7489
SLC16A12	1.26816666666667
ALK	2.849625
DACT3	0.750833333333333
CACHD1	-0.83
GAN	-0.084
EXOC6B	0.657
HIST1H2AE	-1.94575
VAMP1	0.76375
SRI	1.719
AKAP14	0.6475
HLA-E	0.6717
SLC25A32	0.489833333333333
FLT3LG	0.264333333333333
ATP1B1	-0.2785
WDR1	0.527625
SWAP70	0.794
TRIM31	-0.0365
ARNT	0.5165
ZNF596	0.6396
CDKN1B	-0.361083333333333
FOXC1	-1.1371875
SEMA3A	-0.4817
LSM14A	-0.113083333333333
STEAP3	1.469625
ABCA1	3.02733333333333
PLSCR2	0.127833333333333
EDC3	-0.519666666666666
THBS3	0.0325
C15orf43	0.113166666666667
GMCL1	0.290833333333333
C9orf71	0.15175
MGAT5	0.663
LOC402164	-0.69775
TSPAN8	-3.75683333333333
DYNLT1	1.42525
IGSF1	-4.99925
TMEM143	-0.48075
FLJ25006	-2.14325
ATP13A3	2.86116666666667
C3AR1	2.1345
CADM2	0.136666666666667
EFNA4	-0.6055
HAO1	0.158
TWF1	1.24316666666667
MRPS17	-1.0685
MYH9	0.780916666666667
C9orf9	1.677
C17orf79	1.84883333333333
FSCN3	0.104
BDKRB2	3.7615
PCGF6	0.208666666666667
RAP1GAP	-1.28325
TAS2R41	0.748
DCLK1	-0.4419
DEFT1P	-0.319833333333333
TAF2	0.442666666666667
COPZ1	0.342625
KATNA1	1.03825
STIM1	0.9435
TBX2	0.375333333333333
RPS4X	-0.208384615384615
MARCH8	1.2675
DHX33	-0.256
TMEM161B	0.833
SYPL2	0.235
ADCY5	-0.750375
SRPK3	0.00325
CXorf9	-2.4395
REC8	-2.747375
CLP1	0.2267
MGC52498	-0.3275
DUOX2	0.35775
C6orf150	-2.878
TSC22D3	-0.3225
CASP8	-0.0575
PRKD3	0.070125
CFH	1.38225
TRO	-1.118
NRIP1	0.52025
ZNF707	-0.614
TBC1D22B	-0.862166666666667
HYI	-1.7455
COX7B2	0.13
GPR52	-0.02925
CASC3	-0.315714285714286
METRN	-0.296
KRT3	-0.4585
ARF1	0.0763571428571429
C1orf111	-0.246
MOG	-0.2115
C6orf50	0.6245
MGC12966	0.85475
ATP7A	0.728333333333333
NOTUM	-3.04633333333333
LOC342897	0.3005
ITSN2	-0.115166666666667
GIP	-0.0165
LOC89944	-0.837
UBXD8	0.563
GYPE	-1.589
JAG1	-0.446333333333333
RLBP1L2	1.0065
HIST1H2AL	-0.535875
PAPPA	3.0544
CYP4F8	-1.72925
TRH	-0.7755
DCTN3	1.2881
NT5C	-1.052
HTR3C	0.0695
VPS41	0.6195
KIAA0174	-0.7105
ANKS6	-0.331375
MPV17L	-0.5595
MT1M	3.46716666666667
DTX1	-1.38275
LOC146325	-0.405166666666667
ZNF639	0.139166666666667
CACNG4	-0.7297
TNNC1	-2.14475
MGC27345	-0.26475
CASD1	0.5777
HOXD4	0.249
SMC4	-0.0291764705882353
TTC35	0.5519
CTXN1	-0.6125
RGS19	-0.65075
SFRS3	-0.56175
TRIM43	0.686
HLA-DQB1	3.015625
NUPL1	0.0751
NRAS	1.06975
RPL22L1	0.97575
ZNF138	-1.42716666666667
FBXW2	-0.2447
SIX3	-0.214666666666667
HDAC9	0.869
OGG1	0.1900625
APLP1	1.21783333333333
OR7A5	0.869
DLX4	-2.67125
TUBA1B	0.444416666666667
CRY1	-0.115625
C12orf29	-0.144875
MGC70863	0.892818181818182
OR1D2	0.093
C1orf25	0.26125
CUZD1	0.84375
PUNC	-4.812
SCAND1	0.076
MYT1	-0.4675
MPND	-0.011
GOLGA1	0.2315
ZBTB43	-0.767
VAPA	0.699
C4orf36	0.013
STAP1	-0.4795
SLC34A1	-0.56525
PIK3R3	-0.223
TGM5	-1.061
USPL1	-0.3299
FBXO40	0.5595
BRF1	-0.5806
CCL27	0.248
hCG_1657980	-1.014
PFN2	1.5647
MYBPH	-0.729
PPP1CC	-0.25375
CDCA7L	0.0695
KCNB2	0.124
C20orf151	-0.3575
USP13	-0.21175
RCOR2	-0.316
FBXW4	-1.54816666666667
WT1	-2.79933333333333
TAS2R46	0.7305
STK38L	0.785333333333333
LEPROT	1.3465
DDX42	-0.8875
TXNRD2	-0.404833333333333
TNFRSF4	0.0415
KSR1	-0.121125
SLC27A1	0.542333333333333
POU5F2	1.02475
SLC22A11	0.23175
C8orf32	0.220666666666667
ZNF236	0.116642857142857
GABRB1	-1.5875
LRRC29	1.24
FBLN1	-2.78416666666667
MRRF	-0.233
RP1	0.9925
MARVELD1	0.124
AFF4	0.600214285714286
C17orf54	-0.69475
RAF1	-0.64025
SUB1	0.0655
MRPS33	0.683
ZIC1	1.0119
ARL10	0.3185
RAG1AP1	0.553166666666667
P2RX5	-3.8898
NCR3	0.2095
LTB4R2	-0.5495
HLA-DPA1	4.923125
FKBPL	-0.654666666666667
JAKMIP1	-5.10125
SNX4	-0.16325
CD248	-2.727
CCR2	-3.28425
LOC401152	1.15183333333333
SH3KBP1	0.609
LMBRD2	0.352785714285714
WDR51A	-0.203166666666667
SYT15	0.3212
SMOX	-0.5285
NACAP1	0.27425
DRD2	0.128333333333333
COPS2	0.5905
FCER1A	0.175
TMEM112B	-0.8065
SUGT1	-0.3575
CALR	0.63025
DPY19L2P4	1.729
ADRA1B	2.184
LTB	-2.5575
SNRPD1	-0.518
NCAPG2	0.279
KCNMB1	-0.4345
ITGAV	1.56158333333333
LENG4	0.69025
C13orf16	0.0431666666666667
C20orf3	-1.284375
PIP5K1A	-0.32875
PCNA	-1.1825
C1orf34	-0.90625
MMACHC	-0.12575
BEST1	3.06216666666667
REV3L	-0.15275
ZRANB1	0.6315
AVPI1	0.03375
ATG5	1.66225
SARM1	0.869
RGS7	0.336
HMP19	0.318666666666667
SGTB	0.8273
FEM1A	-0.3443
C1orf122	1.10925
MYCT1	-0.3255
GM2A	1.032125
ZCCHC7	0.703714285714286
MYH10	-3.01114285714286
DKFZp761B107	0.819
ADAL	0.16275
OR10J1	0.3145
TMEM9B	1.374625
DNAJA1	0.309625
SCGB1D4	0.6755
LRRC50	0.581
PRKX	-2.489
NUDT14	0.5219
PCTK1	-0.619
ARG1	-2.25025
KIF2C	-0.4905
GFM1	-0.32825
RAB11FIP3	-1.53683333333333
HBD	-4.44333333333333
NPR3	0.0709
IRAK3	-0.5455
OLAH	0.515333333333333
CYB561D2	0.447
CNNM4	-0.245
MYO5A	0.2145
SIPA1L3	0.870583333333333
ADAM10	0.55775
LIPA	0.582333333333333
NAP1L4	-0.5312
MRPS22	-0.051
GNG4	-2.24816666666667
PSG5	0.726166666666667
PPP2R2C	-2.1058
P2RY12	0.30025
SLC6A13	0.060625
AGPAT4	1.2007
C6orf199	0.986375
FAM53C	0.481875
TPM1	1.05277272727273
PYHIN1	-0.085
LINGO1	-1.3364
CIDEC	0.509333333333333
CRIM1	0.9047
DHTKD1	-0.469333333333333
ZNF546	0.349833333333333
CD300LG	0.2693
SFRS2IP	-0.168666666666667
FLNB	-0.5245
NOC2L	-1.284
SPINK7	0.04675
CRTC2	-0.048
HMG4L	-0.58225
C14orf162	0.36175
CCDC123	1.59925
HTRA3	-2.6644375
SPTBN5	-0.3515
C1orf77	-0.211833333333333
TAF1L	-1.607
WDR78	1.037
WDR49	-0.110333333333333
SIN3A	-0.027
ECSIT	0.201666666666667
VSIG4	-0.2525
DIRAS2	0.360777777777778
TXNL1	0.33875
MTERFD3	-1.48875
CCNYL1	0.798375
CISD2	0.848833333333333
OR5C1	0.1685
OBSCN	-1.747625
GBA	-0.0131666666666667
SLC9A11	-1.013
C6orf64	-0.145090909090909
ESD	1.102875
CYYR1	-2.7102
PNRC1	1.10075
FCAMR	0.2675
PPIA	0.394642857142857
VDAC1	0.793125
TRIB1	0.170375
NT5C1B	0.233333333333333
CLDN17	-0.1365
ICOSLG	0.883875
RGR	-0.145
DSG1	-0.7225
TMEM27	0.304
C1orf69	-1.8155
PRAP1	-1.33825
DQX1	-3.2415
C20orf46	-3.97681818181818
NHEJ1	0.166166666666667
DNAJC18	1.248625
MANEAL	-2.08433333333333
MTBP	0.4395
S100A6	3.059125
ABHD7	-0.65675
NEDD1	0.276666666666667
TINF2	0.365
SLC7A10	-1.0425
KIAA1875	-1.169
TMEM20	-0.00749999999999998
COX19	-0.431625
SPRR1A	-0.216333333333333
SCEL	-0.352375
CCDC70	0.0335
CRISP2	0.351666666666667
ILF3	-0.825277777777778
NTRK3	0.272833333333333
B3GNT1	1.01533333333333
LARP6	2.79016666666667
FBN1	1.6122
ZNF621	0.2165
JOSD1	0.4492
SNX14	1.18325
INHBB	-3.914
TBL2	0.54375
GUSBL1	-2.88066666666667
TXLNA	0.122583333333333
PEX6	-2.856
DDEF1	0.583166666666667
TMEM187	0.929333333333333
AIP	0.493375
MCEE	-0.1815
LGALS14	0.3375
TNFRSF13C	-0.324
CTNNA3	-0.3075
HSDL1	0.5035
LAMA5	-1.95683333333333
KIAA1853	-0.164
PMS2L11	0.20175
AKAP4	0.482
DIS3L2	0.124166666666667
ZNF292	-0.42
TBX15	2.97983333333333
CTCF	-0.5819
FAM19A3	2.4985
FUT10	-0.66575
KIAA0746	2.81225
KRT81	-0.694
ALDH3B2	-0.94675
MOGAT2	-1.1145
M6PR	-0.52675
COASY	-0.897
CCND3	-0.392357142857143
LAMC1	0.73975
CLASP2	-0.191857142857143
EIF2AK3	1.088
SMYD2	0.718666666666667
PBX3	0.60125
TMPRSS2	-2.1305
OR10R2	0.426
ZNF761	-3.14233333333333
MED30	0.53475
ZNF629	-0.89325
CORO6	0.2155
FLJ10154	-0.942
FAM123B	-0.646
ANGPT1	-0.5752
MED23	-0.036875
LOC255374	0.23325
SEMA6A	-2.4327
HSD11B1L	1.05933333333333
GMEB2	-0.555166666666667
PSMD14	0.63625
FLJ10213	-1.89375
PDCD2	-0.41675
MAST1	-0.214
EPHA1	-3.77733333333333
XCL2	-0.3915
EIF4G1	-0.7685
UBE2D1	1.2414
RAB39B	3.106
IDH3A	0.181833333333333
CREB5	0.509625
FLJ21511	0.2535
ANGPT2	0.2816
RANBP3	0.0897
DYRK1B	0.107
HLA-DRB6	-0.236
FLJ11292	0.202
NMRAL1	-1.89375
ATP6V0A4	-2.4885
FGFRL1	-0.532625
GZF1	-0.8342
TMSB4Y	0.196
RBKS	0.8995
PHLDB1	-1.01625
SEC23A	0.236166666666667
MLX	0.7161
TPD52	-0.5135
CPNE8	1.92208333333333
DACH2	-0.686333333333333
PSMA4	-0.121642857142857
C1orf149	-0.056
PGM2	-0.43275
ROCK1	0.488714285714286
TAGLN	-2.4541
PTPRK	0.2605
TPSAB1	-2.1035
GPR82	0.312833333333333
ZNF45	0.2435
ZNF610	-3.1465
TK1	-0.0766666666666667
LETM2	1.3815
