Hybridization REF	TCGA-AY-4071-01A-01R-1113-07
SEMA5B	-1.01475
ZNF155	-0.353333333333333
COQ6	-0.331333333333333
PRPF4	-0.955
TSPAN15	1.9637
VN1R5	0.804666666666667
LATS2	0.5855
SELK	1.2525
PGK2	1.177
MS4A1	1.019875
TYW3	-0.6566
KRTAP5-1	0.39925
RCCD1	-2.11283333333333
BTN1A1	-0.2935
DDX28	0.20975
TMEM65	-0.288125
LOC92345	-0.17525
TTC31	-0.559
WDR46	-1.147
CHP2	6.40966666666667
LSP1	0.068875
ZNF542	-1.1455
EXOSC1	0.29225
ARHGAP18	1.28983333333333
LRRTM4	-0.829
MAOB	-1.8785
CACNB4	-2.468
MGC33846	0.17975
RANBP3L	-0.930428571428571
ATP5L	0.2285
ONECUT1	-2.7395
NUDT9	-0.34225
TMEM149	1.34
STX17	-0.229
IGSF10	-6.045
TMPRSS9	0.785
BMPR2	0.328181818181818
ALLC	-0.43425
KLF7	0.79825
GCC1	0.6114
TIMM9	-0.73375
CDO1	-1.77516666666667
MGC10701	-0.894833333333333
IFI6	1.22166666666667
FRMD8	-0.07775
MGAT2	0.04975
WBP5	-0.0376666666666667
CNIH2	-0.31
KIAA0907	-0.5903
KCNH8	5.5285
CTSG	-2.8345
GRIK1	-1.4398
CUL5	0.473625
FRMD1	0.779
OR9A4	
SYT6	-2.373875
FOXD4L2	-0.49425
ANAPC2	-1.6795
OPN5	
TAF13	-0.547
LYG2	-0.00974999999999999
GGNBP1	0.5185
C11orf40	0.291
OTX2	-0.3775
REG4	5.54233333333333
EIF5	0.1130625
PALB2	-0.2655
SEPSECS	-0.6235
RNASE3	0.16475
TRIM49	-0.532
POLR2K	0.6458
GPR42	0.215
C8B	-2.45175
SASS6	-0.7025
PREB	-0.644833333333333
OR3A3	0.232
TUBA8	1.075
IGLV2-14	1.49275
STIL	-1.81475
ANKFN1	-1.01166666666667
NME7	-1.15225
HOXC12	-2.86475
UBE2C	-0.380375
FHOD1	-1.036625
CDK2AP1	-0.358333333333333
OR6K2	0.605666666666667
DHPS	-0.18325
RPL5	0.0391666666666666
TRGV5	0.7085
LOC541472	0.307714285714286
HCCS	1.056
DENND1B	0.951
LHX3	-0.31
OR5D16	0.5605
CXorf57	-1.8102
IRF2BP1	0.1895
NDST2	0.429666666666667
LCE3D	0.655
BOLL	0.00939999999999999
SYT3	-0.4795
PIH1D2	-0.546
C20orf7	0.853666666666666
IL1R2	2.217
SLAMF9	-0.673
PPME1	-0.0695
PIK3CA	-0.2645
TRAPPC1	-0.421125
COLEC10	-1.21475
SLC9A6	0.266666666666667
PDDC1	0.215833333333333
CCDC53	0.7035
GK3P	2.48125
DAZL	-0.75975
BRI3	1.967
SDK1	-0.721875
CYP2C18	2.85
IFI44L	3.303625
RPL3L	0.9115
FUT9	-1.59975
KIFC2	-0.504333333333333
PMP2	-0.24475
SLC4A9	-0.28
PLAG1	-0.780166666666667
MYCBP2	0.182
OR4E2	0.4835
CCDC65	1.74633333333333
C16orf82	-0.904571428571429
ENTPD4	-0.0435
BRP44L	1.590625
PMP22CD	0.318
TMCO4	0.3645
KCNN1	-0.47375
WDR35	-0.141
CCDC80	-0.886375
C3orf31	-0.235
SLC7A9	-0.24975
TMEM190	-0.64075
DBC1	-0.6852
FADS3	-2.1065
PDZD8	1.5845
GRM5	0.855857142857143
AZGP1	2.3492
PEX3	0.585
MED1	-0.383428571428571
ATG4C	-1.0575
HNRPH3	-0.887375
FAM109B	1.119
C4orf17	-0.753
CA10	0.491
OPRD1	-0.1465
CCL16	-1.13925
SACM1L	0.09175
CST6	1.54775
CD63	0.6180625
LGI1	-1.9465
ZNF784	0.5435
CRYBB1	-2.1405
CX3CL1	0.44655
TOP2A	-2.306
GYPB	-2.45016666666667
GADD45GIP1	-0.5365
FEN1	-2.66625
IGF1R	-1.72425
WDR72	-2.0548
PURG	-0.538166666666667
DEFB126	-0.917666666666667
PKD1L1	2.0795
CAV1	-2.2172
GNPDA2	-0.2725
DGAT2	-0.2415
NLGN1	-2.97675
STRBP	-0.173625
HPRT1	-0.1705
FANCI	-2.279375
PSMA7	1.503
DBF4B	-0.273333333333333
TTF1	-1.587
RAD54L	-2.19325
ELOF1	-1.003
PLAGL2	3.137125
ZNF256	-2.32275
HMGCL	0.652
MSI2	-0.9995
RPESP	-2.924
C11orf60	-1.19725
ABCD1	-1.026
ACAA1	0.6379
SPARCL1	4.10461538461538
IL6ST	-0.531
ZNF319	-0.7425
TMEM109	-1.2374
FAM90A1	-2.28483333333333
IL22RA1	4.8165
ATP4B	
TEC	-0.711
C7orf30	0.2525
TXNDC2	-1.1315
ABCB4	-2.389
KIAA1191	0.557
C9orf38	-0.0035
SFTPB	0.30375
CNTNAP2	0.338
FRK	3.024
TBX19	-0.1745
CHD4	-1.7965
C6orf26	-1.92416666666667
MOSC2	1.40525
IKBKE	-0.9005
HIF1A	-1.61266666666667
LOC595101	0.1595
RELA	0.0781666666666667
TMEM16B	-1.17966666666667
ABHD12B	-4.1825
TSEN34	0.18975
KIF18A	-2.024
TXNDC9	0.109833333333333
SPATA2L	0.2175
SEMA4G	1.5075
C21orf91	-0.734375
MATN1	-0.6175
KCNIP4	-0.2646
TUSC1	1.439625
OR4C15	0.543
ARMCX6	0.791083333333333
WBSCR27	0.959
OR52I2	
KIAA1604	-0.482
DYNC1I1	-1.79628571428571
PPP4C	-0.679
SLC47A2	-2.41533333333333
TREH	0.609
CD48	2.895
ST14	3.32983333333333
PKN1	-1.88425
SPON2	1.853
XBP1	-0.333416666666667
SFRS12	-0.604333333333333
EFCAB6	0.4635
SELT	0.2285
SLC39A2	0.133
ERF	-0.224166666666667
ARL3	-0.078
SURF6	-1.2051
MLLT10	-0.0795714285714286
FLJ11171	1.08183333333333
TDGF1	0.3785
ERCC6	-0.59175
EIF2AK4	0.4985
BAZ1A	0.435333333333333
LRRN3	0.3552
TMC3	
EFTUD1	0.03825
PTPRO	3.70133333333333
CLEC12A	0.882333333333333
ACBD4	0.086
ZDHHC14	-0.140625
OTUD7B	-0.066625
ACTB	0.5101875
MSRA	0.505
LCE5A	1.0615
IFI35	0.3735
BSCL2	-0.712333333333333
ANKRD12	-0.19
CFHR2	-1.401
RGAG1	-0.959666666666667
HSFY1	0.736
SLC30A5	-0.01475
IMPG1	-0.154
GPR109A	0.808
ZNF185	-1.137
IYD	6.3205
NPCDR1	0.77
SERPINA13	
HMGCLL1	0.0235
NEUROG1	0.5495
UBQLN1	-0.3725625
LIN37	0.15225
SOCS2	-2.319375
DSCR4	-1.1755
XKR6	-0.145
GPR142	0.849
KRTAP13-3	-0.299
CCDC15	-1.22516666666667
MOS	0.2275
CD1E	-1.661
OFCC1	-0.62225
FAM83D	-1.1925
SRFBP1	0.22825
C9orf96	0.659
DHDH	1.22325
CCDC90A	-0.469
RABL3	0.24225
CD320	0.00516666666666666
ANGEL2	-0.287916666666667
MRPL21	0.2835
SMG6	-0.433333333333333
INSR	0.860375
FLJ14816	-0.6855
GLRB	-1.73383333333333
C9orf89	1.43525
CIZ1	-1.5075
URG4	-0.578166666666667
LRDD	-1.09083333333333
CBY1	0.509166666666667
NFX1	-0.299625
MTERFD2	-0.0217857142857144
C19orf23	0.533
PGC	-2.431
IER3IP1	0.3087
RASAL2	0.565
C1orf89	0.15925
SYNJ1	-0.573125
NFKBIE	1.69025
FLJ40125	-0.347333333333333
TCEB2	0.862
NOG	-1.491
POLR2J2	-0.575
HLA-B	3.19375
PCDHA1	-0.555
PPP2R2B	-0.9295
ARHGEF17	-0.496166666666667
TCF7L2	1.14228571428571
CHD5	-0.4962
ZNF431	-0.679142857142857
TBC1D25	-0.432
ZNF800	0.81925
SCUBE2	-2.7701
MYCBP	0.510333333333333
GPX5	0.3615
C6orf129	0.512
QSER1	-2.15766666666667
ULK2	1.5545
PIGO	0.556
NRCAM	-3.9562
SLC35E3	-0.82425
CSRP2	-1.91375
HYPE	-0.75625
MAPK15	0.540166666666667
MGC14327	-0.8905
TIMM13	-0.202833333333333
ZNF462	0.254
GBA3	1.42433333333333
TEX13A	-3.3975
MCM6	-1.97777777777778
MTRF1	0.822
ABCA7	-1.15075
EIF4A2	0.663
ZC3H10	-0.5104
RPGR	0.947833333333333
C20orf94	0.953
RP1L1	-0.0865
GPR125	0.113714285714286
USP22	-1.37528571428571
OR1L4	0.488
MLZE	-0.3295
FLJ32065	-0.27325
PTCD1	-0.021
CRTAC1	-0.729166666666667
BXDC2	-1.20925
C18orf1	0.85
FAM107A	0.543642857142857
EFNA3	0.49875
P18SRP	0.2484
CAMKK2	1.01383333333333
KIAA0649	-0.685
NES	-2.34666666666667
HS6ST3	-2.60325
PON2	1.13875
TCP11L2	0.6125
CLEC4A	2.627
PRR12	-0.6325
MLXIPL	-0.4887
C2orf50	-0.265
ZNF28	-0.53475
ENC1	2.12016666666667
MAP2K1	-1.069375
FKSG2	2.45925
KIAA0430	0.39425
PTP4A1	0.239055555555556
GPR156	1.015
GTF3C6	-0.1735
UBR2	0.557
LOC388272	-0.39375
MAK	0.3888
ACOT4	1.60875
STC2	-4.5305
PIGW	-2.03375
SAE1	-1.1925
COL6A1	-0.349454545454545
OAZ1	0.853833333333333
STMN4	0.120333333333333
EDG3	-0.974
SGCE	-2.37816666666667
IL11	-0.653333333333333
PRSS8	3.573625
YIPF5	0.925916666666667
WNT4	3.497125
CSN2	0.667333333333333
TCF7	-1.577125
TDO2	2.51575
SAMD9	1.1409375
S100A7A	
MMRN1	0.7625
GKAP1	-0.592
AKR1C3	0.814875
RNF19A	0.035625
GMDS	1.666
YKT6	-0.49725
SPARC	-0.0029
C12orf31	-0.61175
UBE2V2	-1.3635
FBXL18	-1.01066666666667
KIAA0460	-0.29825
ADAM22	-0.447
SERPINC1	-6.09575
KCTD21	-0.32075
MYOHD1	-1.056
ZNF37A	0.3275
GTF3C1	-1.53766666666667
CTSZ	5.295
PRNPIP	-1.323875
DRD1IP	0.3565
NR1I2	5.76283333333333
ZNF266	0.1234
SPAG4L	-0.015
COX4NB	-0.1295
SAPS1	1.657
APOA1	-4.72
TATDN1	-1.23033333333333
C10orf82	-2.46125
KPNB1	-2.32425
FOXO3	0.101333333333333
CRYBB2	-1.5625
ZBTB5	-0.505
SLC25A38	0.578
DCTN2	-0.012
IFT20	0.934
CTHRC1	0.5135
C1orf31	-0.083875
UHRF1	-1.7356875
GPC6	-0.74925
C10orf54	1.523
MCF2L2	0.842
WNT9B	-0.303375
OLA1	-0.119625
FAM120B	-1.30925
TTLL10	1.488
CYorf15A	-4.40125
RELN	-2.22488888888889
SCN2B	-0.158
MFHAS1	0.579
NKX3-2	-1.52516666666667
RASGRF2	-0.6975
SSBP1	-0.00783333333333333
KPNA6	-0.107714285714286
LOC389118	0.489
HS3ST4	-1.15522222222222
SUPT7L	-0.475
FLJ32658	-1.379
IGFBPL1	-0.72975
KIAA1641	-0.5567
SHKBP1	-0.624
CSF1R	5.36275
NAGK	-0.077
MYL2	0.8115
HIST1H4C	-0.5685
TOMM7	0.358375
ADAMTSL3	2.05355555555556
TNFSF14	-0.0785
PRRT2	-0.90475
VTA1	-0.18075
AOAH	6.01483333333333
CRISPLD2	0.624416666666667
PNN	-0.9109
TA-NFKBH	0.46675
ESPN	0.37925
RBM43	1.298
KIAA1267	0.690875
DDX3X	0.326111111111111
KIAA1576	-2.2925
PLXDC1	3.41616666666667
FLJ25801	-4.6805
HNRNPL	-1.51
RUNDC3A	0.0446666666666667
CASP12	1.09
SH2D5	-0.923375
RPL26L1	0.085
OR51A7	-1.7975
HDC	2.251
C2orf16	0.4664
SYTL3	1.168875
GOLGA4	0.672875
NOTCH1	-1.17583333333333
ATPAF2	-0.458
ECD	0.166
SSX5	-1.34833333333333
SNAP91	0.196
OCA2	-2.81875
PNPO	0.736333333333333
DAPK1	-0.955833333333333
PINX1	-0.493166666666667
SELENBP1	2.4655
NEK3	3.17358333333333
TMED4	0.295928571428571
SSTR4	-0.1465
FOSL1	-1.8353
CD40LG	1.0975
CES1	-2.00041666666667
DCI	0.0678333333333333
B3GAT3	-1.062
STK17B	1.01125
CNTN6	-0.0483333333333333
CYP3A4	4.57166666666667
MBOAT2	0.575071428571429
PISD	-0.52225
USP1	-1.20225
PYDC1	2.40383333333333
CENPM	-1.103125
SAR1B	0.5945
TTC7B	-1.913625
DP58	1.6925
GPC1	-0.9325
RBL1	-0.731625
TMEM137	-1.57133333333333
TOB1	1.74691666666667
TCEAL1	0.820333333333333
CENPF	-2.67636363636364
C6	0.394666666666667
PRSS1	-0.0215
PPIL6	0.9968
C6orf124	0.732
ODZ4	-0.462333333333333
SNCB	0.6015
NDUFB9	0.048
CNOT6L	0.377333333333333
S100A9	1.91183333333333
TRIM50	0.212
KCTD1	-1.6772
WDR63	0.09775
SPEF2	1.21716666666667
RNGTT	-0.590833333333333
CXorf22	-3.08
KCNK16	0.258
CEP250	-0.86975
ATPBD1B	0.0085
KCNJ2	4.4365
MT1B	-1.273
ZNF684	-0.315
SLC4A1	0.11575
PDHA1	0.53825
ZNF492	-0.7745
TKT	-1.2535
BYSL	-0.8875
RNF38	-0.13825
AHDC1	-0.712
KLHL2	0.00587499999999999
CMTM8	3.04125
DMP1	-1.253
HERPUD2	0.86625
CRTAM	1.27633333333333
ZNF572	-0.07175
TMEM16J	2.6205
HSD17B2	1.88425
UBE2G1	-0.138
AHSA2	-0.57725
PELI2	1.535
TPX2	-1.332
ATP9B	1.07916666666667
DAZAP1	0.0134285714285714
HMGCS2	4.183
C17orf38	-0.141
B9D1	0.194125
NKX2-5	-0.9985
KIAA1276	-0.792
LILRB2	4.7185
CSTF1	0.0113333333333333
BTN2A1	0.326
C15orf48	8.47125
IGF2BP3	-4.71975
FAM113B	-0.0764
HRG	-0.257833333333333
ZNF131	-0.95775
USP47	0.149785714285714
CCDC88B	2.2615
HCN1	-0.261875
HTN1	0.43575
SYCP3	0.486333333333333
C13orf23	0.7824
PAPOLA	0.0790625
AATK	-0.1445
MSH3	0.014
NDUFAB1	0.03925
ITLN2	1.51216666666667
BAK1	1.9775
MRPL45	-0.0131666666666667
MTNR1B	-0.400666666666667
LOC645843	0.019
SPECC1L	-0.550875
PGCP	-0.31375
SPN	-0.357125
GPR143	-0.915
ZNF576	0.986
TMEM39A	1.1454
ATP5D	0.182833333333333
MAGEB3	-2.063
RPS5	-0.678666666666667
ANP32E	-1.90214285714286
MTMR1	0.04075
YEATS4	-0.2725
SYNGAP1	-0.713
PCOLCE	-2.19533333333333
MNS1	-0.61
PCYT2	-0.00583333333333334
ZNF182	-0.1395
LAX1	1.527
SPPL2B	0.4996
ELOVL5	-1.742
PCDHAC1	-1.688
B4GALNT1	-1.47533333333333
BLOC1S2	-0.131625
ZNF673	-0.3076
ARHGAP21	0.421166666666667
IRX5	-1.228875
LRFN5	-0.217833333333333
FAM7A1	-1.97075
RAB19	-5.777
GINS1	-0.936
ITM2B	2.089
PAPSS2	2.3265
OR5BF1	0.7375
ACSL3	-0.256125
KIAA1919	-0.341833333333333
GLT8D2	1.451125
UTRN	0.376
CNN1	1.8845
HISPPD2A	-0.236333333333333
SDAD1	-0.457875
SIGLEC9	-0.0401666666666667
RPL35	-0.259357142857143
C22orf26	-0.5015
IMPDH2	-1.377375
WDR69	-1.579
SEC14L5	-0.519
CLTA	0.62325
RP11-529I10.4	0.152
GPR37L1	0.5565
OGDH	-0.644666666666667
ASB13	0.175333333333333
ZFP14	-0.85675
ZCRB1	-0.0923333333333333
KPNA3	1.261
HSPA1L	-0.00800000000000003
RHOC	1.02725
LOC554175	-0.062
PPP3CA	0.6726
SLC1A7	2.3416
ZNF529	-1.3565
RBED1	0.699
DDB2	-1.90875
FLJ11286	1.0335
SPATA1	0.3625
MKNK1	0.494333333333333
DYSF	-0.262
ALKBH2	-1.08975
NKD1	-1.45783333333333
C1orf174	-0.309
PLEKHO1	0.07
ASB10	-0.14875
RING1	-0.483333333333333
NPC2	1.065625
AVPR1B	-0.4685
YTHDF1	0.86875
LMAN1L	0.1945
GSG2	-2.2125
CEP170	-0.824222222222222
RPS4Y2	-5.733
MSH6	-2.03
HECTD2	-1.59883333333333
ZNF556	-3.26383333333333
PLEKHC1	-1.2844
AIRE	0.264
BCL2L10	2.05275
LMOD3	0.856
ZBTB8	-0.8796
FOXA2	2.5402
SLCO2A1	2.705625
C3orf46	-0.711
PRDM16	-0.914166666666667
TMEM98	2.20325
FRMD5	-1.273
PDE6C	-0.759
C1orf216	-0.685166666666667
EP400	-1.06428571428571
PTK2	0.104
RNF217	-1.891
NDUFA8	0.3475
ZFAT1	-0.65625
LAMP3	2.23583333333333
GLTSCR2	-0.236125
NPW	-2.2905
LLGL2	1.7021
PPM1K	-0.5524
C20orf177	0.193
KIR2DL4	0.813
NFKB2	-0.42325
C21orf122	-1.09533333333333
HESX1	-1.8995
GPR114	1.40033333333333
SLC25A35	-0.307666666666667
GNAT1	-0.3865
ORAI3	-0.41125
FAM76B	-0.59375
TMEM99	-1.5362
TRIM29	-0.13
CDS1	2.58975
RHEB	0.2038
C4orf27	-1.03033333333333
RAB3A	-1.04325
OTUD6B	-0.534
GPD1	1.568
CDH15	-0.322833333333333
NPM1	-0.707571428571429
TMEM117	1.18775
PRPS2	0.918166666666667
GCK	-0.3245
ADRA2A	5.79983333333333
TSPYL4	-0.236
TASP1	0.62125
WDR19	-0.867666666666667
C10orf38	0.7975
PDE4C	-0.318166666666667
FYB	0.757
C1orf55	0.0811666666666667
PPFIA3	-0.588
RAD18	0.222
C12orf44	-0.522166666666667
CRYBA4	-0.7555
HVCN1	0.5255
TAF10	0.7205
C16orf48	-0.292666666666667
DEPDC5	0.9585
LTBP1	-0.963
MAPRE1	0.311875
FGF8	0.4795
C3orf52	2.258625
SENP7	0.349166666666667
LRRK2	-0.3435
RUNDC2A	0.447333333333333
KIAA0355	0.320833333333333
CPEB1	-2.39825
PPEF2	1.115
ABI2	-1.50233333333333
KIAA0317	-0.161875
ATF1	-0.4675
DYNC1H1	0.062875
DIP	1.23375
TMEM33	0.150705882352941
POLDIP3	-1.147
C7orf24	0.2745
GPR171	4.20175
CDC6	-2.21183333333333
PLD1	0.8462
ITFG2	0.2771
NDUFC1	0.79125
AKNA	0.0825
NBR1	0.56575
PKHD1	1.061
HPS4	-0.9933
MAFA	0.826
ULBP3	-1.71033333333333
DIRC1	0.409
IMMT	-0.866625
C22orf13	-0.317
CEL	0.61675
MARK3	-1.4395
ADAMTS2	-0.0885833333333333
ARPC3	0.892
TMEM10	0.411
NPHS1	0.25225
BRD8	-0.318166666666667
WDR12	-0.64025
IDI2	-0.82425
HOXD13	-1.015
OR8G2	-1.58633333333333
SLAIN1	-3.1675
GABRQ	-0.57975
NR2C2	-0.70375
NKTR	0.1226
TLE2	1.9985
KIAA0892	-0.176
AURKA	-0.775272727272727
GPRC5C	0.665333333333333
TBC1D9B	-0.434125
PNPLA6	-0.0213333333333334
AP3B1	0.094
NAG	-0.80575
C11orf68	-1.159
AKR7A3	1.7175
AHCYL1	-0.460916666666667
COP1	1.51583333333333
RPP14	0.328
PCDHB18	0.57025
CDH24	0.34325
KRT17	-3.0654
LACTB2	1.4485
DDX24	-0.2999
PHACTR1	-2.66983333333333
SLC35E2	0.0875
LOXL1	-2.159
IQSEC2	1.16025
RGSL1	1.652
PCDHGC5	-1.189
MEGF10	-0.405875
PRRX1	-0.402166666666667
ASTE1	1.09116666666667
C6orf159	-1.5935
MYOD1	0.82525
GAA	-1.2895
ZNF747	-0.78675
KLRC1	-0.40775
IL1RL2	1.483
GDF9	-1.5655
GPR119	0.88
TRAF2	-1.3885
HCK	3.45366666666667
BMP6	-2.37625
IL8RA	0.783333333333333
FLJ35848	-0.553
EFHA1	1.0705
CDSN	-0.670333333333333
C14orf54	-0.568
LSM3	-0.07725
ZFP41	0.1535
C9orf126	-1.76966666666667
VIT	-3.912
SPCS3	0.133
DEF8	-0.1136
CHAF1A	-2.11883333333333
C1orf165	-2.59566666666667
ZFPM2	-0.0425
FTH1	-0.22125
SLC35F1	-1.23125
YWHAH	-0.17825
C17orf66	0.480333333333333
ADRB1	0.20225
FOXL1	-0.1555
RG9MTD3	-0.3925
UMPS	-0.105625
MGC13008	1.2315
KIAA1161	0.126
CCDC77	-2.064
C12orf65	-0.4202
COG4	-0.7675
RCP9	0.303416666666667
RP4-692D3.1	-0.052
CDC2L5	0.24325
MGC7036	-0.383666666666667
DNAJC11	-1.11875
GDF2	-0.424666666666667
TIMM17A	-0.9045
HNRNPA0	-1.4018
OR2H1	0.0195
PCBP1	-0.10125
COL23A1	-1.89425
LRRC2	3.8409
NSD1	-0.139857142857143
FLJ37078	-1.59925
WDR91	-1.15533333333333
TMEM179	0.86575
DSCR10	
CNDP2	-0.2397
FYN	-1.607
BEX2	-4.05916666666667
KCND3	0.713
YPEL5	1.6075
LRRC42	-0.723166666666667
C17orf45	-0.1775
ZNF649	0.0417
LOC150763	0.36275
COL5A2	1.11325
CNGA2	0.149
ELA2B	-0.816333333333333
RAB9B	-0.12525
FAM100A	-0.5205
NAIP	-0.318214285714286
MYOZ2	-0.4976
SPATA12	-0.044
XRCC4	-0.1725
CYB561	0.3439
CHST10	-2.8965
BAI1	-2.13916666666667
BRSK1	-0.185833333333333
C17orf89	-0.852
PDE6H	-1.794
FLJ20309	0.5538
MAP7	2.2655
SCN4B	-0.0215
SPAG9	-0.557
SERTAD1	1.34733333333333
FLJ21963	-3.32125
ANTXR1	-0.3732
TMPRSS13	-0.310833333333333
ETV7	4.83683333333333
DGAT1	1.78016666666667
NKIRAS1	-0.560166666666667
TAC3	0.568
CORO1C	-0.539666666666667
RAD54B	-1.54775
HRASLS3	-0.491166666666667
C21orf42	0.0826666666666667
BARD1	-1.40716666666667
ZNF177	-0.3105
MIP	0.023
ZNF442	0.3385
F2	-3.9717
GRIA1	0.392285714285714
GALNTL2	-0.473
WNT5A	-0.0551
LENG9	0.145
hCG_25371	-0.7065
FOXR1	0.735
TRA@	1.73677777777778
PWWP2	0.856
C1QTNF7	1.63216666666667
SLC7A4	3.05775
C4orf7	4.376
C17orf80	-0.8215
KLK4	-0.134
IL31	-2.06
TMEM176A	5.0235
CTNNB1	0.645375
BHLHB2	0.96825
TMEM185B	-0.2125
ARD1B	0.5165
C1orf93	1.2535
BRUNOL4	-1.054
LOC541469	1.07933333333333
UPK2	-0.172666666666667
GAS8	-0.497833333333333
PATE	-1.748
IMPACT	-0.836625
WNK4	1.31183333333333
HNRPLL	-0.36025
GAD2	0.5765
ITGA6	2.45575
BMP15	0.218
CYP2A7	0.52775
RIC8A	-0.76375
CCND1	-1.41616666666667
USP35	-0.81
DSCR2	-0.78225
CCL4	5.8652
ZCCHC10	0.653
NOL11	-1.46175
TRPM2	-0.510333333333333
PSMD2	-1.27827272727273
CHTF18	-1.16475
USP18	0.00262499999999997
RRAS	0.905625
LAMC3	-0.83125
TOX	-1.49683333333333
PCDH15	0.282
GABRG3	-1.2155
NUDCD2	-0.20875
SGCZ	-0.285
KCTD17	0.1771
SPSB2	0.398
TPPP3	1.015
CILP2	-0.6875
CALB2	-0.37575
CEBPZ	-0.507666666666667
ZNF479	-0.79225
FMOD	4.20883333333333
C21orf66	0.224928571428571
CLN6	-1.10433333333333
ANAPC1	-0.609625
SH2D3C	-0.9385
PTPN14	-2.3525
TRIM42	0.102
APTX	-0.21325
SNRPG	0.359333333333333
BMS1	-0.41375
MAGEA3	-4.545
NFATC3	-1.17408333333333
LRRC45	0.0346666666666667
ARS2	-0.965571428571429
LRIG1	0.5675
EPSTI1	4.229
PRSS27	-0.5835
ERC2	-0.427428571428571
PRKACB	0.680142857142857
PRDM13	-3.2785
HCG27	-0.548
KLK12	0.075
HSD17B7	-0.0246666666666667
ZNF354A	-0.249
PCDH11X	
DMGDH	-1.8575
PCBD2	-0.131833333333333
TMC6	-0.32225
RIMS1	0.101
SF3B2	-1.36766666666667
RCN1	0.246833333333333
CPB1	-0.52875
BCAR3	0.30275
FCRLB	-0.4245
PAK1IP1	-0.23725
OR10H1	0.68
KIF9	0.7383
PITPNM2	-0.708625
L3MBTL4	-4.11566666666667
TGFB1	-1.5582
ZXDC	0.20375
SLC6A16	-1.1835
SRrp35	-2.311125
LRRC8E	0.16425
PPIAL4	-1.05516666666667
EOMES	0.5515
PAX2	1.121
SCARF2	-0.37625
PSEN2	0.3805
PCDHB13	-0.402666666666667
C10orf28	-0.03025
DHRS7B	1.245
C1orf131	-0.00625000000000001
ASB1	-1.1324
ZNF223	0.130833333333333
LCMT2	-0.931
MEP1A	6.14275
TMEM53	1.59875
RSPH3	0.9225
C10orf33	-1.877
LOC644285	-0.2435
PTPN9	-0.565166666666667
ABCA12	-4.2815
CCDC37	-1.18375
RUNDC1	-0.00760000000000003
YES1	-0.504166666666667
FAM120AOS	0.168
OR5M3	1.998
PPP1R3F	-0.0901666666666667
IL13	0.09425
MDFI	-1.22325
PRNT	-0.522
ZDBF2	-1.789
OR10C1	0.2445
CLIC1	1.11933333333333
LILRA5	1.65833333333333
CSAG1	-4.50716666666667
TREML2	-0.0551666666666667
FAM125A	-0.138333333333333
ZNF74	-1.68225
FAM104A	-0.08875
LRRC39	-0.3965
SAMD5	-0.103
HYAL2	0.5945
HIST2H2AC	-0.43375
IGFBP5	-0.336521739130435
NRTN	-1.41233333333333
KIAA0556	0.000300000000000017
FAM29A	-1.40255555555556
JMJD2A	0.95625
EPHB1	1.26525
POLD4	0.965125
ANAPC10	-0.37625
LRRC36	3.2205
MEGF6	-0.672375
LPHN3	1.24333333333333
BMP10	-0.22875
C21orf55	0.175
CREM	-0.294
PTGER4	2.57133333333333
METAP1	-0.843
KCNQ1	4.6705
NR2F2	-0.895
SSFA2	0.981083333333333
CTTNBP2	1.20975
BCL2A1	0.041875
ZBTB24	-0.216125
SLCO6A1	0.036
PRDM1	2.1041
OR7D2	-0.4525
CCDC47	-0.2135
LOC646982	
SLC26A6	0.618833333333333
BIN1	0.8422
SRRM1	0.228428571428571
PCSK1N	-0.8805
ALS2	-0.209
ECT2	-0.422631578947368
CACNA2D2	-0.506
DOCK6	-0.365
C10orf119	0.25425
FATE1	0.763
DUSP23	1.74475
TRIP6	-0.578785714285714
NUP35	-0.534
CDH3	2.374
KLHDC8A	0.359
C9orf116	-1.642625
EI24	-0.638
CENTD1	1.4302
RWDD2B	-0.504166666666667
DOCK1	1.1725
NPAS2	1.00775
NR3C2	3.835
FAM63A	-0.220333333333333
INPP5F	-0.962166666666667
FAM111A	-0.00300000000000001
MYBL1	-2.64625
IQGAP3	0.463833333333333
CRADD	0.265
DUSP12	-1.265
PDZK1IP1	4.9755
VASH2	0.28225
CTR9	0.1205
VIL1	2.5845
OR8U1	0.165333333333333
CCDC107	1.351
PTTG1IP	0.26675
OR4X2	0.2615
COL9A1	4.997
PSMD9	-0.58675
ZFP62	0.09175
TIP39	-0.33875
PARP15	-0.37
TTC19	0.298
C1orf114	-1.58266666666667
GFPT1	1.7915
SLC27A6	-2.418
MRPS10	-0.2092
CALML5	-3.34983333333333
TRPM7	1.071375
CGNL1	-1.803625
CECR1	0.0855
SERPINB8	1.77
TMEM102	1.058375
PDIA2	-2.40025
NUCKS1	-1.12833333333333
HOTAIR	-2.7945
EBI3	0.66425
NXN	-1.297
ZMYND19	-0.81925
FOXJ3	-0.55175
EIF5B	0.4423
EIF2B4	-0.8225
LEO1	-0.768
ZIC5	-1.021
IL20	-1.8265
KIAA0415	0.984
FLJ37357	-0.116
TSPAN12	3.62175
ACTR3B	-0.1875
TFAM	-0.139166666666667
IL17RD	-2.98825
PARP12	1.3065
KLHDC7A	0.228
KCTD4	0.6285
GTF2H1	0.27
FLCN	0.123166666666667
BIRC4	2.2045
LOC790955	-0.25225
VKORC1L1	-0.271
