Hybridization REF	TCGA-AA-A00J-01A-02R-A002-07
HDC	1.6615
C2orf16	-0.106
SYTL3	0.485625
GOLGA4	0.5165625
NOTCH1	0.4995
ATPAF2	0.30125
ECD	0.16425
SSX5	-1.85783333333333
SNAP91	-1.17125
OCA2	-3.9855
PNPO	0.781
DAPK1	-0.0496666666666667
PINX1	-0.301666666666667
SELENBP1	0.296625
NEK3	0.609166666666667
TMED4	0.147285714285714
SSTR4	-0.0185
FOSL1	-2.3887
CD40LG	-0.275
CES1	-1.88275
DCI	0.293
B3GAT3	-0.794
STK17B	-0.53575
CNTN6	1.41525
CYP3A4	3.47116666666667
MBOAT2	1.34128571428571
PISD	-0.16325
USP1	-0.7335
PYDC1	0.604166666666667
CENPM	0.578625
SAR1B	-0.27725
TTC7B	-1.846625
DP58	0.262
GPC1	-0.91775
RBL1	-1.205
TMEM137	-1.26
TOB1	0.0848333333333333
TCEAL1	0.112
CENPF	-1.01881818181818
C6	1.0375
PRSS1	1.408
PPIL6	0.613666666666667
C6orf124	-0.6805
ODZ4	-0.0156666666666667
SNCB	0.06075
NDUFB9	0.622875
CNOT6L	-0.138166666666667
S100A9	1.99516666666667
TRIM50	0.09
KCTD1	0.1269
WDR63	0.04525
SPEF2	0.810875
RNGTT	0.500666666666667
CXorf22	0.1485
KCNK16	0.90375
CEP250	-1.152375
ATPBD1B	-0.037
KCNJ2	5.10275
MT1B	1.0545
ZNF684	-0.709
SLC4A1	0.04075
PDHA1	0.15125
ZNF492	-2.00975
TKT	-0.8075
BYSL	-0.62075
RNF38	0.11925
AHDC1	0.7055
KLHL2	1.402375
CMTM8	2.3605
DMP1	-1.0945
HERPUD2	-1.678875
CRTAM	1.88633333333333
ZNF572	-0.812
TMEM16J	0.787
HSD17B2	0.6075
UBE2G1	-0.5755
AHSA2	-2.00875
PELI2	0.449
TPX2	-1.39425
ATP9B	0.776833333333333
DAZAP1	0.275
HMGCS2	2.73383333333333
C17orf38	0.41825
B9D1	0.102875
NKX2-5	-1.14183333333333
KIAA1276	-0.44775
LILRB2	3.8965
CSTF1	-0.646833333333333
BTN2A1	-0.265
C15orf48	4.81825
IGF2BP3	-2.38025
FAM113B	-0.431833333333333
HRG	-0.110625
ZNF131	-1.7805
USP47	1.42942857142857
CCDC88B	0.464625
HCN1	0.3951
HTN1	-0.3824
SYCP3	0.7285
C13orf23	0.416
PAPOLA	-0.2533125
AATK	-0.1302
MSH3	-2.05733333333333
NDUFAB1	-0.028
ITLN2	1.3555
BAK1	0.945666666666667
MRPL45	-0.692
MTNR1B	0.341
LOC645843	-0.648
SPECC1L	-0.113125
PGCP	-0.46725
SPN	-0.941375
GPR143	-1.45533333333333
ZNF576	0.0546666666666667
TMEM39A	0.6546
ATP5D	0.594
MAGEB3	-1.8695
RPS5	0.261833333333333
ANP32E	-0.521428571428571
MTMR1	0.28025
YEATS4	-0.07325
SYNGAP1	-0.108
PCOLCE	-1.755
MNS1	0.8245
PCYT2	-0.144
ZNF182	-0.312
LAX1	-0.08075
SPPL2B	0.9538
ELOVL5	-2.9518
PCDHAC1	-0.038
B4GALNT1	-1.62766666666667
BLOC1S2	0.459125
ZNF673	-0.6168
ARHGAP21	-0.247666666666667
IRX5	-0.731375
LRFN5	-1.49966666666667
FAM7A1	-2.433
RAB19	0.335
GINS1	-1.09825
ITM2B	1.0185
PAPSS2	1.63975
OR5BF1	0.4005
ACSL3	-0.380125
KIAA1919	0.17575
GLT8D2	1.102
UTRN	0.9175
CNN1	1.58275
HISPPD2A	0.8685
SDAD1	0.607625
SIGLEC9	0.906333333333333
RPL35	-0.099
C22orf26	-0.377
IMPDH2	-1.06825
WDR69	-1.49175
SEC14L5	-0.256
CLTA	0.35225
RP11-529I10.4	0.57625
GPR37L1	0.401166666666667
OGDH	0.0275
ASB13	0.146166666666667
ZFP14	-2.354
ZCRB1	-0.120666666666667
KPNA3	-0.16325
HSPA1L	-1.344
RHOC	-0.17875
LOC554175	-0.46125
PPP3CA	0.9856
SLC1A7	-0.3874
ZNF529	-3.39416666666667
RBED1	-0.14
DDB2	-0.50225
FLJ11286	0.112333333333333
SPATA1	0.3355
MKNK1	0.198166666666667
DYSF	0.941
ALKBH2	0.22475
NKD1	-0.526333333333333
C1orf174	0.81325
PLEKHO1	-0.483333333333333
ASB10	0.22375
RING1	-0.5145
NPC2	0.841875
AVPR1B	0.492
YTHDF1	-0.232583333333333
LMAN1L	0.499
GSG2	-0.3185
CEP170	-1.2336
RPS4Y2	1.9755
MSH6	-0.7925
HECTD2	-0.991666666666667
ZNF556	-4.68283333333333
PLEKHC1	-2.2543
AIRE	0.536666666666667
BCL2L10	1.753
LMOD3	0.106
ZBTB8	-0.0604
FOXA2	3.6136
SLCO2A1	1.771375
C3orf46	0.3685
PRDM16	2.93516666666667
TMEM98	1.41225
FRMD5	1.276
PDE6C	0.1105
C1orf216	-1.2655
EP400	0.235214285714286
PTK2	0.323333333333333
RNF217	-1.3165
NDUFA8	0.7825
ZFAT1	-0.0775
LAMP3	3.305
GLTSCR2	0.71325
NPW	-2.4035
LLGL2	0.9299
PPM1K	0.1765
C20orf177	-1.1035
KIR2DL4	0.9591
NFKB2	0.13225
C21orf122	-1.13216666666667
HESX1	-0.773
GPR114	2.8405
SLC25A35	-1.39016666666667
GNAT1	1.3625
ORAI3	-0.642
FAM76B	0.101625
TMEM99	-0.7924
TRIM29	1.7444
CDS1	0.01225
RHEB	-0.5882
C4orf27	-0.459166666666667
RAB3A	0.06125
OTUD6B	-0.82275
GPD1	-0.59475
CDH15	-0.699
NPM1	0.287285714285714
TMEM117	1.54075
PRPS2	1.28383333333333
GCK	-0.333
ADRA2A	1.71583333333333
TSPYL4	-2.7685
TASP1	-0.15425
WDR19	-0.333083333333333
C10orf38	1.37925
PDE4C	-0.546166666666667
FYB	-0.255833333333333
C1orf55	-0.0643333333333333
PPFIA3	-0.8715
RAD18	-0.4095
C12orf44	-0.112
CRYBA4	-0.361
HVCN1	0.09575
TAF10	-0.192833333333333
C16orf48	-0.830833333333333
DEPDC5	1.5985
LTBP1	-1.14
MAPRE1	-0.298
FGF8	1.1075
C3orf52	2.17675
SENP7	-0.812666666666667
LRRK2	-0.6795
RUNDC2A	0.157666666666667
KIAA0355	0.270166666666667
CPEB1	-3.254
PPEF2	-0.2205
ABI2	-1.50166666666667
KIAA0317	0.17725
ATF1	0.483833333333333
DYNC1H1	0.179
DIP	1.51225
TMEM33	1.04372222222222
POLDIP3	0.25775
C7orf24	0.07875
GPR171	2.1335
CDC6	-0.465333333333333
PLD1	1.0744
ITFG2	-0.1794
NDUFC1	0.56525
AKNA	0.17825
NBR1	0.99725
PKHD1	-0.288625
HPS4	-0.6303
MAFA	1.61775
ULBP3	0.7075
DIRC1	-0.699
IMMT	0.053625
C22orf13	0.0130833333333333
CEL	-0.00975000000000001
MARK3	-1.5255
ADAMTS2	0.662083333333333
ARPC3	0.4
TMEM10	-0.056625
NPHS1	1.487
BRD8	0.0798333333333333
WDR12	-0.8325
IDI2	0.838875
HOXD13	-2.6395
OR8G2	-1.15325
SLAIN1	-4.68325
GABRQ	-0.4805
NR2C2	-0.353
NKTR	-0.1653
TLE2	0.253
KIAA0892	-1.02466666666667
AURKA	-1.22190909090909
GPRC5C	0.375833333333333
TBC1D9B	-0.05625
PNPLA6	0.254666666666667
AP3B1	0.134
NAG	-0.016125
C11orf68	-0.64525
AKR7A3	2.0615
AHCYL1	0.38075
COP1	0.862166666666667
RPP14	0.00300000000000001
PCDHB18	0.0235
CDH24	1.54825
KRT17	-3.246
LACTB2	0.1295
DDX24	-0.6959
PHACTR1	-2.448
SLC35E2	0.36825
LOXL1	-2.36
IQSEC2	0.501625
RGSL1	-0.5565
PCDHGC5	-0.24
MEGF10	-1.02875
PRRX1	-0.4365
ASTE1	-0.00116666666666667
C6orf159	-1.83925
MYOD1	1.49
GAA	0.6625
ZNF747	-0.1905
KLRC1	-0.998875
IL1RL2	0.6415
GDF9	-1.11175
GPR119	0.205
TRAF2	-0.0641666666666667
HCK	3.4395
BMP6	-3.7175
IL8RA	0.905
FLJ35848	-1.12075
EFHA1	0.239
CDSN	-0.392333333333333
C14orf54	-0.2905
LSM3	-0.41725
ZFP41	0.111
C9orf126	-1.35066666666667
VIT	-2.605
SPCS3	-0.10025
DEF8	-0.5321
CHAF1A	-0.368666666666667
C1orf165	-2.1675
ZFPM2	-0.532333333333333
FTH1	-0.3975
SLC35F1	-1.84525
YWHAH	0.8425
C17orf66	-0.0578333333333333
ADRB1	0.9435
FOXL1	-0.2995
RG9MTD3	-0.094
UMPS	-0.09175
MGC13008	0.946
KIAA1161	-0.5105
CCDC77	-0.99125
C12orf65	0.8488
COG4	-0.727166666666667
RCP9	-0.339583333333333
RP4-692D3.1	0.203833333333333
CDC2L5	-0.0565
MGC7036	0.517833333333333
DNAJC11	-0.308
GDF2	0.0566666666666666
TIMM17A	-0.4015
HNRNPA0	0.0646
OR2H1	-0.086
PCBP1	-0.36625
COL23A1	-2.07375
LRRC2	0.602357142857143
NSD1	0.219928571428571
FLJ37078	-1.992875
WDR91	-1.31033333333333
TMEM179	0.385
DSCR10	0.542
CNDP2	-0.6358
FYN	-0.5215
BEX2	-5.19983333333333
KCND3	0.11675
YPEL5	1.10425
LRRC42	-0.989833333333333
C17orf45	1.745375
ZNF649	-1.5951
LOC150763	0.834
COL5A2	1.76941666666667
CNGA2	0.1455
ELA2B	-0.729666666666667
RAB9B	-1.5455
FAM100A	0.0815
NAIP	0.460857142857143
MYOZ2	-0.673375
SPATA12	0.582
XRCC4	-0.81975
CYB561	0.603
CHST10	-2.91425
BAI1	-1.4245
BRSK1	-1.3215
C17orf89	0.3335
PDE6H	-1.573
FLJ20309	0.3092
MAP7	1.84075
SCN4B	-1.84775
SPAG9	-1.477125
SERTAD1	0.0916666666666667
FLJ21963	-3.80775
ANTXR1	-0.2422
TMPRSS13	0.124333333333333
ETV7	4.62833333333333
DGAT1	1.22333333333333
NKIRAS1	-0.3715
TAC3	-0.5815
CORO1C	1.01208333333333
RAD54B	-0.35075
HRASLS3	0.808833333333333
C21orf42	0.17725
BARD1	-1.65183333333333
ZNF177	-3.43616666666667
MIP	0.5865
ZNF442	0.2195
F2	-3.8327
GRIA1	0.126
GALNTL2	0.892
WNT5A	-0.9975
LENG9	0.843
hCG_25371	-0.069
FOXR1	-0.4165
TRA@	0.4868
PWWP2	1.04675
C1QTNF7	0.836333333333333
SLC7A4	0.3285
C4orf7	1.11975
C17orf80	-0.748833333333333
KLK4	0.7295
IL31	0.0405
TMEM176A	4.29775
CTNNB1	2.362375
BHLHB2	-0.37025
TMEM185B	-0.264333333333333
ARD1B	-0.6395
C1orf93	0.7825
BRUNOL4	-0.0135
LOC541469	-0.347666666666667
UPK2	-0.084
GAS8	0.308
PATE	0.212
IMPACT	0.4765
WNK4	0.659833333333333
HNRPLL	-0.5635
GAD2	0.22175
ITGA6	2.5045
BMP15	-0.0786666666666666
CYP2A7	0.377375
RIC8A	-0.422375
CCND1	-0.439666666666667
USP35	-1.2075
DSCR2	-0.85225
CCL4	5.45116666666667
ZCCHC10	-0.154
NOL11	-0.7975
TRPM2	2.50366666666667
PSMD2	-0.931181818181818
CHTF18	-0.70875
USP18	0.590375
RRAS	-0.397875
LAMC3	-1.63525
TOX	1.46816666666667
PCDH15	-0.6355
GABRG3	-2.30425
NUDCD2	-0.486375
SGCZ	0.3895
KCTD17	0.1913
SPSB2	-1.2155
TPPP3	3.90533333333333
CILP2	-0.634
CALB2	1.7445
CEBPZ	-0.621166666666667
ZNF479	-1.62675
FMOD	5.37833333333333
C21orf66	-0.527571428571429
CLN6	0.138666666666667
ANAPC1	-0.428875
SH2D3C	0.4405
PTPN14	-0.9093
TRIM42	-0.0645
APTX	-0.04975
SNRPG	-0.742
BMS1	0.3405
MAGEA3	-4.299
NFATC3	-0.62225
LRRC45	0.717
ARS2	-0.570071428571429
LRIG1	1.68283333333333
EPSTI1	1.40683333333333
PRSS27	-0.87525
ERC2	-1.283
PRKACB	-1.76457142857143
PRDM13	-4.5665
HCG27	-1.0015
KLK12	4.3475
HSD17B7	-0.782833333333333
ZNF354A	-0.8225
PCDH11X	-0.485
DMGDH	-0.74225
PCBD2	0.760333333333333
TMC6	-0.563875
RIMS1	-0.173375
SF3B2	-0.389
RCN1	1.136
CPB1	0.67875
BCAR3	-1.04775
FCRLB	-0.128625
PAK1IP1	-0.426
OR10H1	0.432
KIF9	0.482
PITPNM2	-0.25225
L3MBTL4	-0.56
TGFB1	-0.8622
ZXDC	0.3485
SLC6A16	-1.39025
SRrp35	-3.111875
LRRC8E	0.22925
PPIAL4	-0.580083333333333
EOMES	0.0693333333333333
PAX2	0.2975
SCARF2	0.0444999999999999
PSEN2	0.153416666666667
PCDHB13	-0.557333333333333
C10orf28	0.23425
DHRS7B	0.544142857142857
C1orf131	-0.07275
ASB1	-0.4708
ZNF223	-0.434166666666667
LCMT2	-1.33425
MEP1A	3.96325
TMEM53	1.3375
RSPH3	0.5595
C10orf33	-1.497
LOC644285	-0.56075
PTPN9	0.218166666666667
ABCA12	-4.3335
CCDC37	-1.27175
RUNDC1	0.9324
YES1	-0.0778333333333333
FAM120AOS	-0.81075
OR5M3	0.3815
PPP1R3F	-0.726583333333333
IL13	0.376
MDFI	-0.81725
PRNT	0.4065
ZDBF2	-2.517
OR10C1	0.5055
CLIC1	-0.1055
LILRA5	1.1635
CSAG1	-4.04683333333333
TREML2	1.885
FAM125A	-0.670166666666667
ZNF74	-0.8565
FAM104A	-0.0895
LRRC39	-1.3645
SAMD5	3.6345
HYAL2	-0.01575
HIST2H2AC	-0.496625
IGFBP5	0.68304347826087
NRTN	2.05083333333333
KIAA0556	1.1923
FAM29A	-0.949833333333333
JMJD2A	0.50225
EPHB1	0.63725
POLD4	0.634875
ANAPC10	-0.3895
LRRC36	2.121
MEGF6	-0.06025
LPHN3	-0.851333333333333
BMP10	0.252833333333333
C21orf55	-0.864
CREM	-0.7633125
PTGER4	2.12583333333333
METAP1	-0.070625
KCNQ1	4.3095
NR2F2	0.08325
SSFA2	0.270583333333333
CTTNBP2	-4.2085
BCL2A1	-0.25025
ZBTB24	-0.24225
SLCO6A1	-2.353
PRDM1	0.6501
OR7D2	-0.7995
CCDC47	-0.0427
LOC646982	-0.087
SLC26A6	0.3245
BIN1	1.0919
SRRM1	0.357071428571429
PCSK1N	0.476875
ALS2	0.4784
ECT2	0.257473684210526
CACNA2D2	-0.787125
DOCK6	0.2045
C10orf119	0.7595
FATE1	0.65075
DUSP23	1.14425
TRIP6	-1.68471428571429
NUP35	0.16175
CDH3	0.07225
KLHDC8A	1.69525
C9orf116	-0.980625
EI24	-0.109
CENTD1	1.89966666666667
RWDD2B	-0.383833333333333
DOCK1	0.7395
NPAS2	0.966875
NR3C2	4.23366666666667
FAM63A	-0.579166666666667
INPP5F	-0.556
FAM111A	-0.3228
MYBL1	-2.324
IQGAP3	0.7205
CRADD	0.124833333333333
DUSP12	-0.881
PDZK1IP1	4.26325
VASH2	-1.39
CTR9	0.4235
VIL1	1.5625
OR8U1	0.158666666666667
CCDC107	0.6995
PTTG1IP	0.071
OR4X2	0.299
COL9A1	0.765
PSMD9	0.354
ZFP62	0.5645
TIP39	0.93275
PARP15	0.55
TTC19	0.88225
C1orf114	-2.18133333333333
GFPT1	1.5575
SLC27A6	-3.247
MRPS10	-0.4977
CALML5	-3.03616666666667
TRPM7	0.342875
CGNL1	0.2485
CECR1	0.0929999999999999
SERPINB8	1.18833333333333
TMEM102	0.6425
PDIA2	-3.8055
NUCKS1	-0.251
HOTAIR	2.745
EBI3	-0.4975
NXN	-0.65175
ZMYND19	0.01625
FOXJ3	0.1
EIF5B	0.1387
EIF2B4	-0.478666666666667
LEO1	-0.46025
ZIC5	0.854
IL20	-1.83083333333333
KIAA0415	0.0353333333333333
FLJ37357	-0.416
TSPAN12	2.956375
ACTR3B	0.043625
TFAM	0.113333333333333
IL17RD	0.313375
PARP12	0.4485
KLHDC7A	0.61
KCTD4	-0.0118333333333333
GTF2H1	-0.06075
FLCN	0.828
BIRC4	0.738625
LOC790955	-0.79125
VKORC1L1	-0.8805
CYP4F22	-0.280833333333333
TAS2R5	0.96
ZNF582	-1.6105
HS3ST3B1	-0.498625
CTNS	-0.39025
STK36	-0.594666666666667
MMD2	-0.216
RP5-1103G7.6	0.465
FLJ23356	0.442
CRH	-0.2425
C1orf182	-1.233
ACP5	2.26783333333333
AMFR	1.5903
CA4	-0.21525
PLCB4	0.973875
MPHOSPH10	-0.42325
UNQ473	-0.4015
G3BP2	0.223666666666667
SR140	-0.0111666666666666
HOXA2	1.6185
PYGB	1.18275
BAT1	-0.08025
DKK3	0.0823333333333333
DDX31	-0.255375
TULP1	0.056625
NHLRC2	0.60275
TNRC4	1.31733333333333
ZNF430	-1.4935
TNRC6A	-0.293375
PLA2G1B	1.4545
RCHY1	0.737
GTF2A2	-0.420166666666667
MGC4294	-1.555
ZNF691	-0.3935
TACC3	-0.697
DNAJC5G	-0.1035
LOC4951	-0.1405
MS4A4A	-0.9645
LOC152485	-0.8735
PPP1R2P1	-0.346
PPP2R5B	-0.17675
RPGRIP1L	-0.729
SPOP	-0.0095
PTPRF	0.574083333333333
MGC42090	-0.2015
SUSD3	-2.31325
THOC4	1.213
MAML1	0.2135
FXR2	-0.503333333333333
TYK2	-0.42725
MUC6	1.97583333333333
DNAJB7	0.268
PIP4K2A	-1.28207142857143
MEX3A	-1.66566666666667
RRP1	-0.689625
TFAP4	0.251
CXorf41	0.193
MTMR4	-0.0998333333333333
CTLA4	0.986
SNX9	0.4825
CIB3	-0.755166666666667
NECAP1	1.05275
PLA2G2D	-0.0123
GLMN	-0.970666666666667
DCLRE1A	-0.15425
PDX1	1.3075
SAMD11	-0.9665
MRPL55	0.1694
TLR7	0.2025
TBC1D21	0.825666666666667
SMAD1	1.5527
ACTRT2	0.0855
RIOK2	-0.1605
PDLIM4	-1.33975
SLC22A15	1.42933333333333
ABHD13	1.0554
STX18	0.5446
CCPG1	-0.112857142857143
DCBLD1	0.894666666666667
SLC2A6	-1.97
NOLA3	0.072
TRDMT1	-1.06214285714286
IL17F	3.401
ATP1A4	0.7795
OR52W1	-0.0235
CFL1	-0.7145
IL4	-0.7465
RBP2	0.108166666666667
CPSF6	0.965875
TTC8	-0.934833333333333
MUCL1	-3.5445
EYA3	-1.611
KRT38	0.40925
GNE	0.9475
ZNF501	-1.7935
SLC35A2	0.229125
CEP110	-0.6482
MYF6	-0.0605
MGST2	1.5865
TRPV4	-1.06466666666667
NEK8	-0.652833333333333
NOX5	-1.866
NCKAP1L	-0.879666666666667
EMP3	-1.8955
BPY2C	0.1835
C1orf38	-0.04075
ELOVL2	-3.30325
CBX7	1.42283333333333
OSBPL1A	0.541333333333333
ZNF589	-0.0045
ESCO1	-0.121666666666667
TRA2A	0.29275
C3orf26	-0.61775
PHF2	1.398
PID1	-0.9235
RFC1	-0.234125
MTAP	0.3944375
ADORA3	2.186
LOC389458	0.60875
TRNT1	-1.091875
CRIPAK	0.319
RAI2	1.98216666666667
ANKRD44	-0.8405
GZMB	4.53175
NFE2L1	-0.02775
STIP1	-1.08116666666667
RASL11B	-2.6605
NT5DC2	-1.63566666666667
LRP2	-0.700285714285714
MTDH	-0.0413333333333333
ARSG	-1.22575
HSP90AB1	-0.171416666666667
CT45-6	-5.0705
ZNF483	-0.847
LMBR1L	0.3845
S100A2	-2.0341
C2	-0.0725
C2orf27	-0.300625
EIF4EBP1	0.08825
GCKR	-2.01916666666667
PPP1R9B	0.200125
FER	-1.3885
SNRK	0.428166666666667
OR5M10	0.947
UTP6	-0.95825
CAPZA3	-0.333666666666667
FBP1	0.306111111111111
TERT	-1.571
CCL1	-0.5875
FUCA1	1.27375
ALS2CR8	-0.349166666666667
KCMF1	0.341666666666667
SRCRB4D	-1.898
OXCT2	0.252666666666667
IL17RA	0.980166666666667
MPP5	0.3975
SPA17	-0.76475
FLJ10986	1.79683333333333
GALNT14	-3.7
CXorf27	-1.124625
NPLOC4	-0.734
RAB34	-2.28025
KRTAP3-3	3.959
ARSD	2.15616666666667
CPLX2	-1.4193
PJA1	-2.28675
WHDC1L1	-0.0271666666666667
RB1	-0.3141
MTMR15	-0.6055
PHLDA2	1.0162
GUCY2F	-0.3445
MPV17	-0.964333333333333
SLC35D1	0.473
LYSMD3	0.1588
COL16A1	1.276
ERLIN1	0.215833333333333
JMJD4	0.16575
HIST1H2BK	-1.188
TP53I11	1.161
ST3GAL4	-0.9843
PF4V1	2.10633333333333
ALG8	-1.18125
REG1A	5.23825
MINA	-0.50025
CYB5R3	0.27525
HHLA1	0.224
MYST4	0.6269
VASN	-2.1115
UCHL5IP	-0.751
TFAP2A	-1.7134375
MGC9913	-2.3525
C9orf97	-0.29
LOC90379	-0.66375
PHF15	-0.182571428571429
ZNF169	-0.467
KRT7	-1.4922
GLIPR1L2	1.068875
LOC116236	-1.10425
IQCF3	0.00900000000000002
RDH14	0.140666666666667
HNRPK	0.340714285714286
RABEPK	-0.804333333333333
ISX	3.669
CBARA1	0.58825
RAD51AP1	-1.1985
MLL5	0.127375
CXorf48	-4.346
SGCD	-1.51925
PHTF1	-0.993875
CA3	0.499
CMTM5	0.11625
STX10	-0.566
JMJD2D	-2.11
P4HA1	-0.0631666666666667
GAB3	-1.18383333333333
DHRS4	0.443666666666667
COL4A1	2.0744375
C20orf20	-0.2395
OSBPL2	0.560875
PTTG2	-0.47175
KIAA1688	1.0695
STS	-1.558125
SHROOM4	0.3025
KBTBD5	0.602166666666667
ALDH1A3	0.3867
BTNL2	-0.0601666666666666
TGIF1	0.533
ZFAND5	0.061125
ICA1	2.429625
NAV3	-3.87933333333333
FLJ12331	0.26625
EPS8L2	0.4939
MNT	0.138833333333333
ENTPD1	2.12983333333333
OR51E2	2.00875
STK11	-0.017625
MX1	2.577875
TTTY9A	-0.048
CX62	-0.184
LOXL4	-2.0785
EXOSC4	0.04125
PURB	-0.372142857142857
SETD1A	-1.0405
RELB	2.066
LAMB2	-0.0536666666666667
HNF1B	2.0825
PNLIPRP3	-0.5255
C14orf139	-1.027
UMOD	0.3555
GRIN3B	-0.5845
GPR25	0.247
ZNF512B	-3.0715
ATP6V0A1	-0.24525
SRA1	0.0303333333333333
ZNF615	-1.34
ZNF768	-0.59
ZNF469	2.1025
DYNC2LI1	-0.00416666666666666
DNAH3	-1.7115
LOC387911	0.488
LOC554234	0.1875
ARRDC5	1.051
TMEM59L	-2.37466666666667
MARCH4	-1.248
CNOT8	0.3005
KIRREL3	-0.9388
ADAM17	-0.100625
MYOG	0.509375
CPNE1	-1.64116666666667
AK5	-1.859
LOC204010	0.14275
NDRG4	-0.18275
LOC130074	0.12625
PIAS4	0.5765
NCOA2	0.39425
TEGT	0.7009
USP5	-1.369
ANKRD21	-2.8665
KIAA0692	0.9495
HAPLN3	0.445
LZIC	-0.743
NRXN3	0.734
CDKN2C	-1.61733333333333
KIAA0226	-0.411916666666667
CYB5D1	0.21375
WDR68	-0.2536875
ABCB6	-1.3894
MRPS25	0.20175
ZMAT2	-0.105083333333333
KRT25	-0.4405
RPL11	-0.13125
GRAP	0.928666666666667
LOC198437	-1.7745
RORC	0.093875
RAP2C	-0.0616428571428572
MXD1	0.7463125
AZI2	-0.504
NUAK2	2.27025
AHSG	-6.356
MANSC1	2.85675
IMP3	-0.0613333333333333
C2orf3	-0.588875
VSTM3	3.474
PCTP	0.53775
SIRT1	0.6445
MANBA	0.94775
CD164	1.186375
GFRA1	-4.2962
PRM2	0.137
ZKSCAN3	0.0455
PLEKHG1	3.51175
TPRKB	-0.511
UBFD1	-0.348833333333333
CDKL5	0.590833333333333
HIST1H2BD	-0.56225
INPP4A	-0.568333333333333
BMX	0.593875
PTPRU	-2.6
LOC554202	-0.6155
HOXC8	0.550125
IL12B	-0.266
ADPGK	-0.50625
ZNF418	-0.6935
SIAE	1.094375
CWC15	-0.2545
RP13-401N8.2	0.6185
KLHL11	0.15625
DEDD2	0.341375
PSMB3	0.02325
DDX25	-3.0595
ZBTB3	-0.580166666666667
GFRAL	-0.5375
RPS25	0.0075
FAM57B	-1.54683333333333
TESK2	-0.171166666666667
DNM1L	-1.046875
ZNF207	-0.513833333333333
CLEC11A	0.133625
TOLLIP	0.35325
TMEM61	1.88816666666667
DLK1	-4.6825
PLVAP	3.344625
NOD2	1.8355
SCMH1	-0.11175
FLJ40235	0.36375
HTR2A	0.9045
ARMC5	-0.348
FUT7	0.4965
PRELP	1.4877
ALKBH6	-0.324666666666667
GYG1	-0.654666666666667
POLR3GL	-0.09925
COL8A2	2.15033333333333
OR10A5	0.366125
C1orf187	-1.939
TXLNB	-1.338
C16orf68	-0.843
R3HDM1	-0.45075
C16orf75	-0.59475
BAALC	-1.04625
TNP1	0.497
GAPDH	-0.534
COX7C	1.369
ERRFI1	-0.72775
PGAM2	0.473
FAM108B1	0.2045
APC	0.201625
TLR2	2.906
SUCNR1	2.061875
ZNF233	0.309
WFDC1	-0.3115
PSG11	-0.0926666666666667
SLC39A1	-0.5705
PSAPL1	0.54
CDC42EP1	0.71825
MECR	-0.20475
KIAA0101	-1.0003
MACROD2	1.0053
MMP19	0.92575
LOC202459	-0.158833333333333
VNN2	3.1935
ACCN3	-0.6135
TIMD4	-0.3785
RNASE8	0.2335
CCDC7	-0.037
SULT2B1	0.85
ME1	-0.05725
MGRN1	0.174875
MRPL30	-0.404625
IVL	0.2
CALM1	0.72475
PLEKHA6	1.9656
B4GALNT2	0.2395
PGDS	2.526875
C8orf33	0.176666666666667
TMEM56	0.809833333333333
CKM	-1.08983333333333
ESR2	0.149888888888889
ACOT8	0.328
AGTR2	0.112666666666667
LOC155006	0.168
BC37295_3	0.387
EPM2AIP1	-2.8495
PZP	-0.89425
RPS9	1.17916666666667
C18orf51	-1.10475
SIVA1	-0.2706
HEATR2	-0.994
CD3E	-0.331416666666667
C20orf142	-1.154
PGLYRP3	0.305
CCDC139	-1.644
GPS2	-0.819166666666667
NOL14	0.0825
LRTM2	-0.06675
TRIM36	1.35875
TP53RK	0.2708
FBXL13	-2.13783333333333
RUFY2	0.0502142857142857
C11orf70	-2.15866666666667
HSPB9	0.52
GJA5	2.35975
HGF	-2.02133333333333
EPHB4	0.5275
SOX18	0.8605
IFRG15	-0.4915
SERPINA10	-1.99975
WDR23	-0.1475
REEP2	-2.27883333333333
CDK3	-0.7735
HSPA12A	-0.8305
ARL8B	-0.1775
SATB1	1.17033333333333
PPM1D	-1.259
VPS45	-1.077
TP53BP2	0.4435
GJE1	-0.16075
CACNA1G	-0.402875
VGLL4	0.66675
GNPTG	0.14725
ROS1	-2.53725
C21orf128	-0.408833333333333
BMP8B	1.108
SLC5A4	-0.2585
SLC6A3	0.2425
C16orf53	-0.3495
TMEM81	0.3455
APC2	0.7913
SYAP1	-0.038
C6orf54	-1.06366666666667
ZBED5	-1.1356
PVR	-0.335625
LTA4H	0.218166666666667
CCDC24	-0.168
MAGEA4	-4.337
IFIT3	1.06383333333333
MYADM	1.305
C21orf82	-0.612
PDE3B	-0.164
TMPRSS11A	0.169
PGK1	-1.23929411764706
CCL13	5.7675
DERL3	-1.461
MLXIP	0.902083333333333
PLOD1	-1.60125
MTFR1	0.2269
NPDC1	0.874
GPAA1	-0.752166666666667
LTV1	-0.5965
RYR3	-0.205
C7orf46	3.70925
VAMP2	0.00625
RNF135	-0.6629
SUPV3L1	0.62675
FIBP	0.096375
ADAMTS18	-0.530166666666667
RNF25	-0.309166666666667
SOS1	0.277
PLAU	0.464
MATK	-2.73675
EHF	8.2355
CTNND2	-5.5855
PTEN	0.0500714285714286
ZNF189	0.88125
SLC28A3	4.084
GUCY1A3	3.63
SETD2	-0.06475
