Hybridization REF	TCGA-AA-A00Z-01A-01R-A002-07
RFC5	-0.9855
OR52L1	0.083
PAX5	0.3655
FBXO2	0.71725
GMEB1	-0.0345
AKT3	-1.17433333333333
CRB1	-1.82016666666667
CTTN	-0.062
UTP15	0.155666666666667
HSBP1	0.141
PHF11	1.40125
NDEL1	-0.5535
USP8	-0.46425
BAIAP2	-0.584875
SI	2.45916666666667
ARSJ	-2.12466666666667
BAAT	-1.6055
KCNS3	1.56416666666667
LOC126147	-0.477833333333333
TMEM37	1.09725
C1orf162	1.615
MBD1	-0.6464
ITGAL	-0.743333333333334
WDR73	-0.0735
GKN2	-0.003
ARFGAP1	0.100375
SLC5A8	-0.724333333333333
ZBTB40	-0.195
CYP4B1	-1.50566666666667
LYPLAL1	0.053
CHST3	-1.047
MAP3K9	0.113
BTAF1	-0.0253333333333333
TFAP2E	0.55
RBM35B	1.01025
LOC441251	-0.163333333333333
ANKRD25	-0.7415
UQCRC2	0.2625
MAEA	0.268333333333333
HYAL1	-2.5226
RNPEPL1	-0.3585
CPSF2	-0.363875
PSD3	-0.1786
ABCA13	0.033
AGR2	2.477125
GBX1	-0.943
HDLBP	0.317571428571429
ACY3	0.95025
HECW1	-0.188
ZNF519	-1.571
HOPX	2.09675
ZNF304	-2.274125
OR12D3	-0.0925
FKSG43	-0.1225
METTL1	0.524375
MFSD3	-0.8794
PSPH	-0.921
CLCA3	1.1635
DARS2	-0.417833333333333
CDC25A	-0.1475
BAIAP2L1	0.7375
B3GNT5	2.28625
USP29	-0.02
ARHGEF10L	1.9779
ATOX1	-0.6355
ADAM30	0.22475
DNASE1	0.529
STT3A	0.294083333333333
RAB6IP1	-1.60375
PTN	-0.4301
C1orf106	1.80107692307692
HECA	1.15475
RNF122	-1.11425
SLC22A18AS	0.0518333333333333
GNG8	0.181833333333333
ELP4	0.33725
FAM65A	-0.256
RPL10A	-0.0146666666666667
IRS4	0.05
MACF1	-0.0133
SEC24D	0.0315
LOC374395	-0.02275
TGFB2	-1.46875
MDFIC	-1.73925
CHRNE	0.267
PCMTD2	0.337833333333333
ATP6V0D1	-0.0948333333333333
MTA2	0.044
LZTR1	-1.11516666666667
RAP1A	-0.0298333333333333
AXIN1	-1.0315
POLR1C	0.22525
TRIO	0.136166666666667
PLXNA4A	-0.708
C5orf33	0.42425
DEPDC1B	-0.140875
ZNF473	0.109333333333333
MTM1	1.325625
GPR107	0.292
CSNK1A1L	0.0183333333333333
FLJ14154	-0.5885
NLRC4	2.19575
ENPP4	2.635
PADI3	1.7005
RNF170	0.479375
CG018	-0.980666666666667
C16orf7	-0.92275
KCNE1	-0.05125
NRM	-1.50316666666667
SLC37A3	0.250142857142857
TPD52L2	-0.555166666666667
UNC5B	0.57975
C12orf12	-0.0338333333333333
SDHB	-0.21825
CLRN1	0.08375
NUDT10	-2.44566666666667
UGT3A1	0.06425
FBXW8	-0.370375
RHOF	0.135875
PTPLAD1	0.00425000000000001
MYO3B	-0.32475
DERA	-0.13325
TPP2	0.548
C19orf53	0.8635
GINS3	0.094375
ST6GALNAC5	-0.776
CHSY1	-1.51125
MGC15705	0.276
GPR83	0.119333333333333
EXT2	0.08825
DOLK	0.819
TUBAL3	2.16375
ACVRL1	2.8292
ABL2	-0.3535
C14orf156	-0.315666666666667
PTPRZ1	-3.113375
DIP2C	-1.0795
LAMP1	-0.23
RXRA	-0.5212
MAP3K5	1.3475
ALKBH1	-0.245
PDLIM7	-1.015375
ARL14	4.341
SNIP1	-0.307166666666667
TIMP3	-0.188
RGS3	0.233
SPAG16	0.5037
ABHD4	-1.1645
ARHGEF12	0.0613333333333333
GLUD2	-0.8425
RAC2	-1.3344
UAP1L1	-0.7795
SLC18A3	0.1395
YOD1	-0.413416666666667
RALY	-0.1185
HMOX2	0.74275
DGKH	1.133
DBNDD2	2.09966666666667
YIPF4	0.387875
THAP10	0.79475
ZNF513	-0.15525
HAGHL	-2.2385
ITGB4	1.842
CCDC141	-1.056
YTHDF3	0.1505
C5orf28	1.32525
RPL7L1	-0.467375
TMEM30B	0.895214285714286
ANKRD35	0.102
DUOXA2	4.02425
TBC1D5	0.097375
DFNB59	-0.244
HRH4	0.26225
MYO6	1.1073
DNAJA4	2.113375
RBM24	-1.05775
CEACAM20	-0.998
RBM23	-0.711285714285714
NGFB	-0.3285
C1orf63	0.2585
KRTAP7-1	-0.0695
PERLD1	0.9805
NPB	0.1585
C17orf59	-0.576
HSPBAP1	0.407
SLC15A4	-0.57525
PRTFDC1	0.354
OSMR	-2.53142857142857
CYSLTR2	0.0805
C19orf25	0.7588
KIAA1797	0.4455
NLRP6	-0.0185
FAM105B	0.6113
SCRN2	-0.894666666666667
LRRC58	-0.0964
RNF17	0.103
NEIL3	-0.929
FAM137A	-1.7485
SKP2	-1.8625
PARVA	0.600416666666667
PKLR	-0.964
RNF34	-0.159
A3GALT2	0.029
C12orf50	0.0771666666666667
SUNC1	1.09575
FAM102B	-0.797666666666667
CCT2	-0.151
LRRC37A2	0.2715
ARF4	0.6015
SIKE	0.021375
C8orf48	-1.43433333333333
MBTPS1	-0.6505
GPSN2	0.6515
NCF2	1.488
SLC12A6	-0.08
MRPL48	0.38075
HMGN3	0.176666666666667
LRRC62	-1.08
PAX9	-0.969875
FAM55A	7.0385
C20orf42	4.14616666666667
SCML2	-0.521
BCL9	0.1295
FAM40A	-0.06675
C9orf41	0.617666666666667
ZNF774	0.2025
LETM1	-0.26925
PLXNB1	0.251
NIPSNAP1	-0.71975
USP10	-0.61725
F9	0.16875
LIPE	1.4395
CNGB3	0.4205
C12orf52	-0.282875
PI4K2A	-0.36825
MED8	0.009125
STAT4	0.4614
FGD4	0.991
RNF145	-0.525333333333333
WDR32	-0.0188
CLDN2	1.89016666666667
TCEAL8	0.615
ZMYND8	-0.2383
PDXK	0.1926875
GATAD2A	0.75775
PTGES3	0.022
CCM2	-0.79775
TAP1	1.360125
ZNF670	0.04275
ETS2	2.79014285714286
C6orf166	0.2585
PRMT2	-0.0949285714285714
OR4B1	0.2735
INTS8	0.0865
CCDC102A	-0.22775
CCDC83	-1.73416666666667
ITGA1	0.0402
EPHA5	-1.6236
FAM24B	0.856166666666667
TSGA10	2.093
HAL	-1.71883333333333
MYOT	-0.20175
SPACA3	3.3925
BCL2L2	-0.03
CUGBP2	0.295166666666667
CCNB3	0.38725
RNF113B	0.6975
MERTK	-0.036
BAG1	-0.267
VPS36	0.3545
ORMDL3	0.2186
C1orf190	-1.3045
ZNF625	0.38175
CORO2B	-1.58625
ALOX15	-0.442
CST1	0.642
NUPR1	0.8795
CCL7	0.2855
SMCR5	-2.495
DSC2	2.291
RBMS2	0.313
GRIK4	0.246
TRIM65	0.3081
TMPRSS6	-0.419428571428571
TP53INP2	-0.516
GLB1L	0.665833333333333
LOC388284	-0.549166666666667
PUS1	0.0977142857142857
BCL9L	-1.0695
OLFM1	-1.13041666666667
RET	-2.045375
MASTL	-0.786666666666667
ALX3	-0.0555
IL1RL1	-0.0586666666666666
ZNF765	-0.7766
C14orf138	-0.7165
SNX10	-0.843166666666667
TAC4	0.27
C1orf64	-3.208
POGK	0.221875
MAPK9	-0.331
ZNF366	1.54725
C8orf79	0.0169
CLDN7	2.778625
OR5AT1	0.3905
TRIM37	-1.33425
LRRC25	1.4595
GRHL2	1.5872
TEKT3	-0.6425
LASS5	-0.514
ABCC4	0.0466666666666667
DLG3	1.657375
VGLL1	0.01675
ZFP36L2	1.50233333333333
MFRP	-0.193
KIAA1799	0.16925
FLJ44379	0.6355
PCNX	-0.5235
ANXA9	-0.999
CYP4V2	0.8744
PIK3C2A	0.02975
SRR	-1.783
NOL3	-1.7315
IFITM2	1.071
ARNTL2	-0.101
ZNF595	-0.812
NLRP13	-0.556
ASPH	-0.362625
CPA2	0.2935
PVRIG	-2.03116666666667
LEPR	-0.587666666666667
C16orf42	-0.614833333333333
SH3BGRL	-0.02775
FAM77D	-0.5
FNDC7	-0.0965
C9orf6	1.022
NOTCH2NL	-1.111
PGBD1	-0.643166666666667
SYNGR2	1.13716666666667
PITPNA	-0.7186875
PRPF4B	-0.5171
SLC43A3	-2.818
NRBP1	-0.38025
SLC25A22	0.2685
ILK	-0.583625
SLC22A8	0.4
MRPS7	0.07625
PITX2	2.69525
FABP3	2.174125
OR1L1	-0.244
LOC728215	-1.056125
BLID	-1.621
KIAA1217	0.684529411764706
TFPT	-0.53
AP4B1	0.0325
VBP1	-0.17025
OR1K1	0.131
MORC3	-0.276
BHMT2	-2.36583333333333
C3orf10	-0.250125
FZD7	-0.6485
WFDC10A	0.778
PMS2CL	-0.907875
CCDC32	0.590666666666667
FA2H	2.52775
ALG13	0.5325
TTLL7	-0.9995
SPOCK3	0.34325
SLC13A2	0.578
AIM1	1.967
GPRC6A	0.3755
EGR2	0.925
MED11	-0.6045
WWC1	1.22675
SH3GL3	-3.547
RIF1	-0.0805
PRLH	-0.1335
VLDLR	-1.0255
DBT	0.105875
C21orf63	-0.93875
CGGBP1	-0.47425
KRTAP12-2	0.571
TADA3L	-0.587375
ZBTB16	-0.261
PDGFB	-0.312125
RFX1	0.681125
UQCRB	0.1123
LOC133874	0.1515
HPS3	-2.6135
LGALS3BP	0.8691
DKFZP564O0823	4.11892857142857
MRFAP1L1	-0.4055
HOXA10	1.59733333333333
NGB	0.058
KIF21A	0.832076923076923
IFLTD1	0.2285
LZTS1	-2.184875
ARHGEF3	0.19475
RHBDL3	-2.203
CSNK1G2	0.729333333333333
ChGn	-1.607
KIAA1244	1.184
GABRB2	0.108
MGC72080	-0.3875
CD27	2.526
EGLN1	-1.191
PEX13	0.16975
RWDD3	0.4875
RNF12	0.662333333333333
GRIN2B	0.926
ADAMTS14	-0.242
DYDC2	-1.03966666666667
ATP6AP1	0.3739
NR1H2	-1.03866666666667
PDK2	0.3025
C3orf17	-0.419166666666667
SLC38A2	-1.18792857142857
SLC25A29	-1.60333333333333
C15orf29	0.757125
ADAM9	0.0644166666666666
TMUB2	0.421125
GPR176	-0.81525
AGK	-0.5255
MCCD1	0.2175
NDUFA4	-0.264
TMEM146	0.04575
DUSP1	-0.208125
UNQ6975	0.2915
EMX2OS	0.5805
INSM2	-0.328
LUZP4	-0.11525
SETD6	-0.85775
P2RY2	2.608
SLC45A2	-0.958
RABGAP1	0.369166666666667
UBXD5	-0.097125
GPRC5A	1.662
PAK3	-0.923333333333333
LOC63920	-0.26725
TGFBR1	0.0133
KRTAP6-3	0.1425
SFMBT2	-0.58175
CDC42	0.401625
C11orf35	-0.3105
TTLL2	0.33075
UACA	0.246583333333333
CD97	1.7716
SETD5	-0.415375
NINJ2	-1.0535
PTER	0.929166666666667
POMGNT1	-0.305
KRTAP4-2	0.2325
ECGF1	1.123375
HRB	0.225272727272727
ATP1B2	-0.0696
LOC400506	-0.45125
COL4A3BP	0.3745
C6orf97	1.5735
GRHPR	-0.786125
TAS2R1	0.305
SEMA7A	-1.365
EDF1	-0.2465
ODF2L	0.2923
PCID2	-0.527666666666667
GTF2H4	-0.636666666666667
ZCCHC3	-0.431875
CGB2	0.255833333333333
NEUROD1	0.06525
C20orf75	-0.173
RP5-1054A22.3	1.12883333333333
IFNA5	-0.0305
ZNF134	-0.550583333333333
MGC119295	-0.6457
ZSWIM6	0.10375
SMEK1	0.0261666666666667
PCGF2	-0.2785
C1orf102	0.993
CYP2A13	0.467
KCNH6	-0.2129
MDM1	-0.1232
ALDH7A1	-0.764833333333333
C9orf75	1.36775
VDAC3	0.04325
OR51T1	0.11
EIF3F	-0.280333333333333
KCNJ10	-0.19825
LENG8	0.1415
EDEM2	0.18
CCNJL	-0.0243333333333333
DHX37	-0.086
CRYGN	-0.6525
AATF	0.668125
ZNF630	0.553875
E2F5	1.063
WFDC13	-0.39175
FTSJ3	0.206666666666667
C4orf33	1.0705
LHFPL4	-2.4145
C19orf56	0.220916666666667
SMAD4	-0.4425
AFM	-0.207
G0S2	-0.87025
FCHSD2	0.1784
RRP1B	-0.4507
EEF1B2	0.0146666666666667
STAT6	1.04483333333333
ZNF195	-0.179
GNL1	-0.893333333333333
ZNRF2	1.4025
PER3	-1.5935
ASB16	-0.0285
C10orf10	-0.4875
ADCY8	-2.92766666666667
C9orf58	-3.28933333333333
ARMC10	0.151
PSG1	-0.542
DHX34	0.0515
VARS2	-0.291875
NFIC	-1.1585
ITPR2	-0.6775
AGXT2	0.0528333333333333
OR6K3	0.197
H2AFZ	-0.277416666666667
MLLT3	1.47341666666667
COX4I2	0.68525
CCNT2	-0.55775
PLK4	-0.428
NUMBL	0.140333333333333
MED16	-0.01875
PLEKHQ1	-0.0475
GOSR1	0.953388888888889
BTG4	-0.03725
RPL30	0.14525
IGSF5	-0.33475
IGFL2	-0.3775
ELMOD2	1.02966666666667
SHC3	-0.1285
HAVCR1	0.294
DYNC2H1	-1.415
RNF5	-0.489
C2orf7	0.07475
NLF1	1.0365
KLHL25	0.59675
LRP10	-0.1261
KRI1	0.57425
PUS7L	0.598166666666667
MGMT	1.2135
HOXD1	1.73583333333333
CSH1	0.0512
ATG16L2	-0.917
FLJ44635	-0.0805
CHODL	0.0435
EXOSC8	-0.66025
SLC28A1	-0.433
MYO7B	1.26683333333333
SEH1L	-0.3377
MTNR1A	0.570333333333333
TSPAN5	0.382333333333333
CDC45L	-1.06383333333333
AMIGO1	0.0975
ATAD3A	0.16275
OSGIN2	0.3225
PDIK1L	0.14
DARC	0.5805
PIPSL	-0.0095
SHMT1	-1.117
CRISP3	-0.233
POPDC2	0.9555
ZRANB2	-0.217833333333333
FBXL8	0.2755
TRIP13	0.0726363636363636
EIF5AL1	-0.874
POU5F1P3	-2.99116666666667
IL6	-1.52983333333333
CXorf38	0.7395
IFNA16	0.411
FBXL2	-0.987
BRD1	0.0985
STATH	0.259
FBXO44	-0.288
MCCC2	0.3315
CDC2	-0.3084
C5orf23	-2.54425
IVD	-0.274833333333333
C10orf122	-0.34625
MSL3L1	0.8665
MVP	0.58375
EPOR	-1.1312
ZMYM1	0.462166666666667
BCL7C	-0.4545
PSTPIP2	0.5956
LYPD1	-2.389625
OR8G5	0.1585
ZP3	0.863
BCAS4	0.251583333333333
EDG6	1.394
ISY1	0.0325
PRAMEF2	-0.7
CUL1	-0.3265
RNF213	0.5421
CCRK	0.91725
DHX9	-0.385375
C13orf29	0.06125
NCKAP1	0.2135
MRPL43	0.171714285714286
XPR1	-0.12475
PKN2	0.5553
PODNL1	-0.0435
ZNF333	-0.176875
DALRD3	-0.6135
OPN1SW	0.4205
BTBD6	0.07975
C11orf82	-0.0315
OR5P3	0.32
DUSP11	0.21275
L1CAM	-1.5146
NEK11	0.816666666666667
OR7E91P	1.043
CNTN3	0.5348
CREB3L2	0.58575
ZBTB37	-0.2745
KIAA1324L	-0.38675
NDUFB10	-0.953333333333333
NUDT2	-0.4755
GTPBP8	0.73475
CACNA1D	1.218875
PRKAA2	-1.3655
PRDM8	0.1085
MGC16075	0.540833333333333
KRT14	-1.76507142857143
PP8961	0.4395
MRPL18	0.321
ABCG2	-2.54175
PACRG	0.95525
BBS2	-0.29925
KREMEN2	-3.375
FBXO21	0.49325
HNRPUL1	-0.272
GRB10	-1.6145
CLSTN1	1.275625
LMAN2	-0.4867
C17orf61	-1.31375
NIPSNAP3A	1.1905
INSIG2	-1.44133333333333
PCDHB7	-0.902666666666667
STXBP2	0.437875
CMAH	-0.100416666666667
SEMA5B	-0.89075
ZNF155	-0.23
COQ6	-1.21766666666667
PRPF4	0.64375
TSPAN15	1.3879
VN1R5	0.088
LATS2	-1.0065
SELK	0.5675
PGK2	-0.01275
MS4A1	-0.494375
TYW3	-0.5464
KRTAP5-1	0.78875
RCCD1	-0.372666666666667
BTN1A1	0.11975
DDX28	0.01525
TMEM65	0.00587499999999999
LOC92345	0.04825
TTC31	-0.6455
WDR46	-0.492166666666667
CHP2	3.25266666666667
LSP1	-0.5455
ZNF542	-1.86225
EXOSC1	0.184
ARHGAP18	0.525833333333333
LRRTM4	-0.641125
MAOB	-2.0535
CACNB4	-1.0735
MGC33846	0.077375
RANBP3L	-0.23375
ATP5L	0.084
ONECUT1	-1.205
NUDT9	0.6115
TMEM149	0.4405
STX17	0.73475
IGSF10	-5.08975
TMPRSS9	0.601
BMPR2	0.144416666666667
ALLC	0.1835
KLF7	0.7455
GCC1	0.6782
TIMM9	-0.55175
CDO1	-2.37383333333333
MGC10701	-0.534
IFI6	0.1865
FRMD8	0.015
MGAT2	-0.1745
WBP5	0.697
CNIH2	-0.29925
KIAA0907	-0.6452
KCNH8	1.3855
CTSG	-2.138
GRIK1	-0.345166666666667
CUL5	0.610875
FRMD1	0.723
OR9A4	0.5305
SYT6	-1.82575
FOXD4L2	-0.13575
ANAPC2	-0.480333333333333
OPN5	0.0765
TAF13	-0.255
LYG2	0.18575
GGNBP1	0.086
C11orf40	0.1985
OTX2	-1.0065
REG4	3.36933333333333
EIF5	0.1278125
PALB2	-0.11
SEPSECS	0.5744
RNASE3	-0.198
TRIM49	-1.4255
POLR2K	0.7576
GPR42	0.029
C8B	-2.64175
SASS6	-0.16725
PREB	-0.2105
OR3A3	0.187
TUBA8	0.450875
IGLV2-14	-1.294
STIL	0.01925
ANKFN1	0.542833333333333
NME7	-0.94825
HOXC12	-1.37475
UBE2C	0.691375
FHOD1	-1.628375
CDK2AP1	-0.734833333333333
OR6K2	0.2195
DHPS	0.2175
RPL5	-0.0391666666666667
TRGV5	0.1165
LOC541472	0.067
HCCS	0.8172
DENND1B	-0.0865
LHX3	0.4365
OR5D16	0.149
CXorf57	-0.237166666666667
IRF2BP1	0.6965
NDST2	0.0383333333333333
LCE3D	0.043
BOLL	-0.08
SYT3	-0.89275
PIH1D2	0.11775
C20orf7	0.910333333333333
IL1R2	3.2605
SLAMF9	-0.342
PPME1	0.20525
PIK3CA	-0.49
TRAPPC1	-0.730625
COLEC10	-0.676
SLC9A6	0.662166666666667
PDDC1	0.276083333333333
CCDC53	0.8715
GK3P	0.6295
DAZL	-0.339
BRI3	-0.00925000000000001
SDK1	-1.067
CYP2C18	3.1765
IFI44L	1.602625
RPL3L	0.125
FUT9	-1.22016666666667
KIFC2	-0.495833333333333
PMP2	-0.539
SLC4A9	-0.189
PLAG1	-1.23116666666667
MYCBP2	0.0165
OR4E2	0.2755
CCDC65	-0.07425
C16orf82	0.02625
ENTPD4	0.194875
BRP44L	0.672375
PMP22CD	0.149
TMCO4	0.565
KCNN1	-0.464
WDR35	-0.03675
CCDC80	-1.3245
C3orf31	0.71525
SLC7A9	-0.9455
TMEM190	-0.871
DBC1	0.752333333333333
FADS3	-0.982833333333333
PDZD8	2.43133333333333
GRM5	0.2145
AZGP1	-0.1942
PEX3	-0.197
MED1	0.469857142857143
ATG4C	-0.761166666666667
HNRPH3	-0.647
FAM109B	1.4765
C4orf17	-0.072
CA10	-0.1615
OPRD1	-0.2585
CCL16	-1.0355
SACM1L	-0.67
CST6	4.11625
CD63	-0.24675
LGI1	-1.57075
ZNF784	0.28975
CRYBB1	-1.9935
CX3CL1	-0.07435
TOP2A	-0.141
GYPB	-2.8035
GADD45GIP1	0.4045
FEN1	-0.663
IGF1R	-1.1434375
WDR72	-0.430833333333333
PURG	-0.642666666666667
DEFB126	-0.0345
PKD1L1	0.338
CAV1	-2.8193
GNPDA2	0.3185
DGAT2	1.30025
NLGN1	-4.63825
STRBP	0.687
HPRT1	0.0491666666666667
FANCI	-0.4845
PSMA7	0.934875
DBF4B	-0.209
TTF1	-0.22325
RAD54L	-0.61825
ELOF1	1.016
PLAGL2	2.418125
ZNF256	-0.94975
HMGCL	0.5055
MSI2	0.293833333333333
RPESP	-1.359
C11orf60	-0.53675
ABCD1	-0.4555
ACAA1	-0.0566
SPARCL1	3.0975
IL6ST	-1.07
ZNF319	-0.815
TMEM109	-0.4432
FAM90A1	1.4895
IL22RA1	3.129
ATP4B	-0.0645
TEC	0.193
C7orf30	-0.25525
TXNDC2	-0.992833333333333
ABCB4	-0.4175
KIAA1191	0.189125
C9orf38	0.03
SFTPB	0.083375
CNTNAP2	-1.8455
FRK	2.106
TBX19	-0.027
CHD4	-0.77475
C6orf26	-0.964666666666667
MOSC2	0.63725
IKBKE	0.89475
HIF1A	-2.07383333333333
LOC595101	-0.2615
RELA	0.129833333333333
TMEM16B	-1.433
ABHD12B	-2.09775
TSEN34	-0.206
KIF18A	-0.73075
TXNDC9	0.304
SPATA2L	0.3035
SEMA4G	0.9
C21orf91	-0.03175
MATN1	0.1795
KCNIP4	-0.00566666666666667
TUSC1	1.24725
OR4C15	0.2155
ARMCX6	0.191333333333333
WBSCR27	-1.51833333333333
OR52I2	-0.0535
KIAA1604	-0.031
DYNC1I1	-1.96625
PPP4C	-0.43025
SLC47A2	-1.76966666666667
TREH	0.045375
CD48	0.3655
ST14	3.12083333333333
PKN1	-0.248
SPON2	1.725
XBP1	-0.937666666666667
SFRS12	-0.421833333333333
EFCAB6	0.375
SELT	-0.28725
SLC39A2	1.424
ERF	-0.5575
ARL3	-0.012
SURF6	0.3019
MLLT10	-0.953714285714286
FLJ11171	0.428166666666667
TDGF1	-0.0121666666666667
ERCC6	0.07925
EIF2AK4	0.650875
BAZ1A	0.019
LRRN3	-0.742333333333333
TMC3	0.202
EFTUD1	-0.1185
PTPRO	3.8845
CLEC12A	0.16225
ACBD4	-0.3695
ZDHHC14	-0.532
OTUD7B	0.318
ACTB	0.273375
MSRA	0.273
LCE5A	1.3735
IFI35	0.263
BSCL2	-0.579166666666667
ANKRD12	-0.798416666666667
CFHR2	0.2865
RGAG1	-0.374166666666667
HSFY1	-0.2095
SLC30A5	0.251916666666667
IMPG1	0.251
GPR109A	0.4165
ZNF185	1.5875
IYD	4.9875
NPCDR1	0.122
SERPINA13	0.0355
HMGCLL1	-1.19775
NEUROG1	0.610666666666667
UBQLN1	1.235
LIN37	0.47325
SOCS2	-0.993875
DSCR4	-1.56025
XKR6	-1.2895
GPR142	0.204
KRTAP13-3	0.486
CCDC15	-0.657333333333333
MOS	0.0885
CD1E	-1.576
OFCC1	0.0383333333333333
FAM83D	0.04875
SRFBP1	0.8905
C9orf96	0.2745
DHDH	1.29525
CCDC90A	-0.3165
RABL3	0.0871
CD320	0.1375
ANGEL2	-0.3305
MRPL21	0.23425
SMG6	-0.771333333333333
INSR	0.535
FLJ14816	-0.1645
GLRB	-2.66583333333333
C9orf89	1.4235
CIZ1	-0.002625
URG4	-0.782
LRDD	-1.45083333333333
CBY1	0.0556666666666667
NFX1	-0.052375
MTERFD2	-0.3125
C19orf23	0.3075
PGC	-1.894125
IER3IP1	-0.3605
RASAL2	1.10875
C1orf89	-0.58275
SYNJ1	-0.5705
NFKBIE	0.6285
FLJ40125	-0.120833333333333
TCEB2	-0.0573
NOG	-1.562
POLR2J2	-0.120833333333333
HLA-B	2.14925
PCDHA1	-1.7865
PPP2R2B	-1.64025
ARHGEF17	-0.668166666666667
TCF7L2	1.23407142857143
CHD5	-0.313333333333333
ZNF431	-0.543875
TBC1D25	0.50775
ZNF800	0.40225
SCUBE2	-2.48445454545455
MYCBP	0.419
GPX5	0.047
C6orf129	0.136666666666667
QSER1	-0.269
ULK2	-0.27825
PIGO	0.579666666666667
NRCAM	-2.62364285714286
SLC35E3	-1.026
CSRP2	-1.9175
HYPE	-0.12775
MAPK15	-0.0133333333333333
MGC14327	-0.04875
TIMM13	0.7545
ZNF462	0.7525
GBA3	1.2005
TEX13A	-0.127
MCM6	-0.398444444444444
MTRF1	0.16575
ABCA7	-1.449
EIF4A2	-0.56225
ZC3H10	0.081
RPGR	0.795333333333333
C20orf94	0.03375
RP1L1	0.03775
GPR125	0.047625
USP22	-1.15107142857143
OR1L4	0.0415
MLZE	-0.111
FLJ32065	-0.0295
PTCD1	-0.0015
CRTAC1	-0.254166666666667
BXDC2	-0.1435
C18orf1	-0.668
FAM107A	0.143071428571429
EFNA3	-0.34275
P18SRP	0.168
CAMKK2	0.56775
KIAA0649	-0.64525
NES	-1.30533333333333
HS6ST3	-2.063625
PON2	-0.07725
TCP11L2	-0.78725
CLEC4A	1.22375
PRR12	-0.2605
MLXIPL	-0.7127
C2orf50	0.437
ZNF28	0.376
ENC1	1.6935
MAP2K1	-0.17775
FKSG2	0.28775
KIAA0430	-0.1305
PTP4A1	-0.394666666666667
GPR156	0.8195
GTF3C6	-0.49975
UBR2	-0.076
LOC388272	-0.98475
MAK	-0.0863333333333333
ACOT4	0.64575
STC2	-1.50216666666667
PIGW	0.534
SAE1	-0.54325
COL6A1	-0.677454545454545
OAZ1	0.831666666666667
STMN4	0.208
EDG3	-0.656833333333333
SGCE	-3.0705
IL11	-0.254166666666667
PRSS8	2.298625
YIPF5	0.124083333333333
WNT4	1.751625
CSN2	0.267833333333333
TCF7	-0.946
TDO2	2.49575
SAMD9	0.387875
S100A7A	-0.2905
MMRN1	0.539333333333333
GKAP1	0.408
AKR1C3	-1.418
RNF19A	-0.076375
GMDS	2.09775
YKT6	-0.5435
SPARC	-0.2009
C12orf31	0.0575
UBE2V2	-0.525
FBXL18	-0.399166666666667
KIAA0460	-0.076
ADAM22	0.466375
SERPINC1	-4.878
KCTD21	0.04675
MYOHD1	0.18275
ZNF37A	0.125833333333333
GTF3C1	-0.552333333333333
CTSZ	2.282
PRNPIP	-0.600125
DRD1IP	0.08525
NR1I2	3.638
ZNF266	0.3085
SPAG4L	0.223
COX4NB	0.02375
SAPS1	-0.494333333333333
APOA1	-3.891
TATDN1	-0.421166666666667
C10orf82	-0.93275
KPNB1	0.131
FOXO3	0.647833333333333
CRYBB2	-0.2975
ZBTB5	-0.160333333333333
SLC25A38	0.4545
DCTN2	-0.132833333333333
IFT20	0.8215
CTHRC1	-0.52975
C1orf31	0.171875
UHRF1	-0.732625
GPC6	-1.064
C10orf54	1.3135
MCF2L2	-0.298166666666667
WNT9B	0.00024999999999999
OLA1	-0.659375
FAM120B	-0.93275
TTLL10	0.043
CYorf15A	1.22275
RELN	-1.8143
SCN2B	0.29625
MFHAS1	1.0025
NKX3-2	-0.995333333333333
RASGRF2	-0.8285
SSBP1	-0.0576666666666667
KPNA6	0.0273571428571429
LOC389118	-0.1425
HS3ST4	-1.3051
SUPT7L	-0.282375
FLJ32658	-1.14475
IGFBPL1	0.09575
KIAA1641	-0.3378
SHKBP1	0.223333333333333
CSF1R	4.15275
NAGK	-0.34775
MYL2	0.00625000000000001
HIST1H4C	0.555333333333333
TOMM7	-0.26025
ADAMTSL3	0.6694
TNFSF14	-0.09675
PRRT2	-2.15275
VTA1	-0.0175
AOAH	4.34516666666667
CRISPLD2	0.530214285714286
PNN	-0.6183
TA-NFKBH	0.17825
ESPN	0.928
RBM43	-0.1425
KIAA1267	0.362125
DDX3X	0.387444444444445
KIAA1576	-3.04675
PLXDC1	2.76916666666667
FLJ25801	-4.174
HNRNPL	-0.10475
RUNDC3A	-0.0366666666666667
CASP12	0.1495
SH2D5	-1.13225
RPL26L1	0.243
OR51A7	0.02925
HDC	2.189
C2orf16	-0.0658333333333333
SYTL3	0.38625
GOLGA4	0.497125
NOTCH1	0.556666666666667
ATPAF2	-0.63
ECD	0.27525
SSX5	-1.224
SNAP91	0.01
OCA2	1.2135
PNPO	1.06333333333333
DAPK1	-1.28533333333333
PINX1	0.323
SELENBP1	1.33025
NEK3	1.71283333333333
TMED4	-0.1495
SSTR4	0.1775
FOSL1	-2.435
CD40LG	0.179
CES1	1.12366666666667
DCI	-1.17683333333333
B3GAT3	-0.7555
STK17B	-0.3285
CNTN6	0.5085
CYP3A4	2.48816666666667
MBOAT2	1.074
PISD	0.146625
USP1	-0.30525
PYDC1	1.3695
CENPM	0.258375
SAR1B	0.40275
TTC7B	-1.125375
DP58	-0.0895
GPC1	-1.29975
RBL1	0.211
TMEM137	-0.847833333333333
TOB1	0.535916666666667
