Hybridization REF	TCGA-AO-A03U-01B-21R-A10J-07
IL11	-2.112
PRSS8	3.420625
YIPF5	0.783416666666667
WNT4	1.344875
CSN2	5.46733333333333
TCF7	-0.024875
TDO2	1.25675
SAMD9	0.6408125
S100A7A	1.1815
MMRN1	1.50783333333333
GKAP1	-0.86075
AKR1C3	2.28725
RNF19A	-0.175375
GMDS	1.4865
YKT6	-0.34475
SPARC	1.6808
C12orf31	-0.60675
UBE2V2	-1.17466666666667
FBXL18	-0.779666666666667
KIAA0460	-0.06275
ADAM22	-1.411875
SERPINC1	-4.0955
KCTD21	0.56775
MYOHD1	-1.84425
ZNF37A	0.193166666666667
GTF3C1	-0.555166666666667
CTSZ	3.29125
PRNPIP	-0.99925
DRD1IP	0.23275
NR1I2	-1.653
ZNF266	-0.6936
SPAG4L	0.5515
COX4NB	-0.4355
SAPS1	1.2725
APOA1	-4.383375
TATDN1	-0.776333333333333
C10orf82	-2.2845
KPNB1	-1.2335
FOXO3	0.620583333333333
CRYBB2	-0.3945
ZBTB5	-0.7015
SLC25A38	-0.19875
DCTN2	0.154666666666667
IFT20	0.69625
CTHRC1	2.4935
C1orf31	-1.1585
UHRF1	-1.5548125
GPC6	0.094
C10orf54	3.59925
MCF2L2	0.0915
WNT9B	0.122625
OLA1	-1.075
FAM120B	0.518
TTLL10	0.00800000000000001
CYorf15A	-4.7795
RELN	-1.9655
SCN2B	-0.10125
MFHAS1	-0.33525
NKX3-2	-0.4305
RASGRF2	-0.149
SSBP1	-1.08716666666667
KPNA6	-0.202
LOC389118	-0.106
HS3ST4	-0.36
SUPT7L	-0.235875
FLJ32658	-1.25375
IGFBPL1	-0.7115
KIAA1641	0.507
SHKBP1	-0.295333333333333
CSF1R	5.17
NAGK	1.069
MYL2	0.564
HIST1H4C	-1.75933333333333
TOMM7	-0.61175
ADAMTSL3	4.4379
TNFSF14	-0.21525
PRRT2	-4.049
VTA1	-0.498875
AOAH	4.25316666666667
CRISPLD2	1.65857142857143
PNN	-0.7516
TA-NFKBH	-0.17475
ESPN	-1.0965
RBM43	0.369
KIAA1267	0.1295
DDX3X	0.526888888888889
KIAA1576	-4.78775
PLXDC1	4.07066666666667
FLJ25801	-5.1645
HNRNPL	-0.09275
RUNDC3A	0.222
CASP12	0.6295
SH2D5	-1.863
RPL26L1	-1.0165
OR51A7	0.21275
HDC	1.2815
C2orf16	0.0193333333333333
SYTL3	2.746875
GOLGA4	0.3635
NOTCH1	0.100833333333333
ATPAF2	0.58825
ECD	0.03475
SSX5	-1.32133333333333
SNAP91	-0.19875
OCA2	-4.4585
PNPO	0.910333333333333
DAPK1	0.0095
PINX1	-0.684333333333333
SELENBP1	0.957875
NEK3	-0.518416666666667
TMED4	0.407214285714286
SSTR4	-0.221
FOSL1	-2.125
CD40LG	-0.101
CES1	-1.8285
DCI	-0.978833333333333
B3GAT3	0.224666666666667
STK17B	0.5775
CNTN6	2.1845
CYP3A4	-1.58566666666667
MBOAT2	1.408
PISD	0.00162500000000001
USP1	-1.32775
PYDC1	1.718
CENPM	-1.93625
SAR1B	0.8415
TTC7B	-0.280375
DP58	0.136
GPC1	-0.571
RBL1	-1.465375
TMEM137	-2.51933333333333
TOB1	0.579
TCEAL1	0.3625
CENPF	-3.22327272727273
C6	1.43933333333333
PRSS1	-4.21775
PPIL6	0.556166666666667
C6orf124	-0.232
ODZ4	1.78533333333333
SNCB	-0.024
NDUFB9	-0.79225
CNOT6L	0.516
S100A9	5.86016666666667
TRIM50	-0.206
KCTD1	2.186
WDR63	0.35675
SPEF2	0.892875
RNGTT	-0.5725
CXorf22	-0.138
KCNK16	0.19425
CEP250	-1.48025
ATPBD1B	0.05225
KCNJ2	4.31
MT1B	-1.0325
ZNF684	-0.786
SLC4A1	0.8135
PDHA1	-1.0285
ZNF492	-1.3645
TKT	-0.75825
BYSL	-1.098625
RNF38	0.433625
AHDC1	0.467
KLHL2	4.004875
CMTM8	2.98925
DMP1	-0.063
HERPUD2	-0.051875
CRTAM	2.29266666666667
ZNF572	-0.7265
TMEM16J	-0.951
HSD17B2	4.22925
UBE2G1	0.07575
AHSA2	-2.11525
PELI2	-0.5715
TPX2	-3.374625
ATP9B	1.17133333333333
DAZAP1	-0.4335
HMGCS2	0.752333333333333
C17orf38	1.42725
B9D1	0.21375
NKX2-5	-1.52816666666667
KIAA1276	0.00625000000000001
LILRB2	3.797
CSTF1	-0.807166666666667
BTN2A1	0.334333333333333
C15orf48	4.034
IGF2BP3	-4.1245
FAM113B	1.53683333333333
HRG	0.254
ZNF131	-1.44675
USP47	0.245642857142857
CCDC88B	0.816875
HCN1	0.0142
HTN1	-0.266666666666667
SYCP3	-0.35725
C13orf23	-0.1519
PAPOLA	0.2600625
AATK	-0.6466
MSH3	-0.182
NDUFAB1	-1.0915
ITLN2	-0.717833333333333
BAK1	0.05
MRPL45	-0.246
MTNR1B	0.1915
LOC645843	-0.2535
SPECC1L	1.022625
PGCP	1.19475
SPN	0.212125
GPR143	-0.298333333333333
ZNF576	-0.115333333333333
TMEM39A	0.751
ATP5D	-0.511
MAGEB3	-0.886
RPS5	-0.213333333333333
ANP32E	-1.75678571428571
MTMR1	0.10425
YEATS4	-0.8785
SYNGAP1	0.01075
PCOLCE	-0.472166666666667
MNS1	-1.01575
PCYT2	-0.692666666666667
ZNF182	-0.6535
LAX1	0.3615
SPPL2B	0.8814
ELOVL5	-0.6282
PCDHAC1	0.1935
B4GALNT1	-0.3415
BLOC1S2	0.813875
ZNF673	-0.5892
ARHGAP21	-0.229166666666667
IRX5	2.882375
LRFN5	-0.03
FAM7A1	-0.81875
RAB19	0.539
GINS1	-2.37575
ITM2B	3.0457
PAPSS2	0.913583333333333
OR5BF1	1.5475
ACSL3	0.444
KIAA1919	-0.527
GLT8D2	3.8145
UTRN	2.03871428571429
CNN1	1.63475
HISPPD2A	-0.532
SDAD1	0.251375
SIGLEC9	2.62883333333333
RPL35	-0.0935714285714286
C22orf26	0.815
IMPDH2	-0.754375
WDR69	-0.53825
SEC14L5	-0.395333333333333
CLTA	0.49175
RP11-529I10.4	0.2275
GPR37L1	0.428333333333333
OGDH	-0.6495
ASB13	-0.581666666666667
ZFP14	-0.22625
ZCRB1	-0.5635
KPNA3	0.26175
HSPA1L	0.533
RHOC	0.800875
LOC554175	-0.4195
PPP3CA	2.2507
SLC1A7	-0.5148
ZNF529	-0.6165
RBED1	0.4995
DDB2	-0.845
FLJ11286	0.8785
SPATA1	0.779
MKNK1	1.06916666666667
DYSF	0.954166666666667
ALKBH2	-0.90975
NKD1	-3.691
C1orf174	-0.30125
PLEKHO1	1.2365
ASB10	0.482
RING1	-0.255
NPC2	2.084875
AVPR1B	0.359
YTHDF1	-0.0355
LMAN1L	0.7495
GSG2	-2.097
CEP170	-0.6472
RPS4Y2	-6.6375
MSH6	-1.3195
HECTD2	-0.686833333333333
ZNF556	-3.76533333333333
PLEKHC1	-0.6344
AIRE	0.22
BCL2L10	1.32075
LMOD3	0.0722
ZBTB8	-0.3469
FOXA2	-3.9731
SLCO2A1	3.345
C3orf46	0.519
PRDM16	2.20983333333333
TMEM98	-0.48425
FRMD5	-0.101
PDE6C	0.467
C1orf216	-0.637666666666667
EP400	-0.471428571428571
PTK2	-0.573166666666667
RNF217	1.39075
NDUFA8	0.0665
ZFAT1	0.77775
LAMP3	2.31233333333333
GLTSCR2	0.997625
NPW	-1.816
LLGL2	-0.3474
PPM1K	0.461333333333333
C20orf177	-0.4465
KIR2DL4	3.6209
NFKB2	0.39175
C21orf122	-0.262
HESX1	-0.3225
GPR114	3.81783333333333
SLC25A35	-0.294
GNAT1	-0.0225
ORAI3	0.2075
FAM76B	-0.561375
TMEM99	0.2112
TRIM29	-0.4475
CDS1	2.80075
RHEB	-0.0701
C4orf27	-0.692333333333333
RAB3A	-0.596
OTUD6B	-0.3515
GPD1	0.13525
CDH15	-1.03666666666667
NPM1	-0.604
TMEM117	0.69125
PRPS2	1.23891666666667
GCK	-0.484
ADRA2A	2.613
TSPYL4	-0.694833333333333
TASP1	-0.114
WDR19	-0.0106666666666667
C10orf38	0.196
PDE4C	-0.491166666666667
FYB	1.37033333333333
C1orf55	-0.064
PPFIA3	-1.807
RAD18	-1.17575
C12orf44	-0.151166666666667
CRYBA4	-0.0855
HVCN1	2.5865
TAF10	0.183833333333333
C16orf48	-0.376666666666667
DEPDC5	0.845666666666667
LTBP1	-0.6605
MAPRE1	-0.08925
FGF8	0.1505
C3orf52	0.167875
SENP7	-0.2175
LRRK2	1.1385
RUNDC2A	0.494166666666667
KIAA0355	0.853833333333333
CPEB1	-1.9845
PPEF2	-0.1335
ABI2	-0.0693333333333333
KIAA0317	0.271375
ATF1	0.0411666666666667
DYNC1H1	0.103875
DIP	0.22525
TMEM33	0.464666666666667
POLDIP3	0.49575
C7orf24	-0.7515
GPR171	2.84025
CDC6	-3.06283333333333
PLD1	0.3513
ITFG2	0.064
NDUFC1	0.01275
AKNA	-0.3005
NBR1	0.858
PKHD1	0.124625
HPS4	-0.5023
MAFA	1.2005
ULBP3	0.67675
DIRC1	0.526
IMMT	-0.69025
C22orf13	0.214
CEL	0.04225
MARK3	-0.455
ADAMTS2	0.882666666666667
ARPC3	0.4875
TMEM10	-0.107375
NPHS1	-0.114
BRD8	-0.423166666666667
WDR12	-1.772
IDI2	-0.12975
HOXD13	-1.305
OR8G2	-0.20225
SLAIN1	0.12475
GABRQ	-0.25225
NR2C2	-0.82125
NKTR	-1.1542
TLE2	2.344
KIAA0892	-0.264666666666667
AURKA	-3.40127272727273
GPRC5C	1.811
TBC1D9B	0.48975
PNPLA6	0.2545
AP3B1	0.10975
NAG	-0.032625
C11orf68	-0.608
AKR7A3	-0.11875
AHCYL1	0.701083333333333
COP1	1.66716666666667
RPP14	-0.355083333333333
PCDHB18	0.668
CDH24	1.574
KRT17	1.1239
LACTB2	-1.046
DDX24	0.1959
PHACTR1	-2.225
SLC35E2	-0.16725
LOXL1	-0.2705
IQSEC2	0.79175
RGSL1	0.7265
PCDHGC5	0.8755
MEGF10	-0.548
PRRX1	0.770166666666667
ASTE1	0.158
C6orf159	-0.6075
MYOD1	1.50075
GAA	1.2225
ZNF747	0.79775
KLRC1	3.03825
IL1RL2	0.7865
GDF9	-0.61725
GPR119	0.965
TRAF2	-0.3295
HCK	4.86016666666667
BMP6	-2.33275
IL8RA	0.795
FLJ35848	-0.18025
EFHA1	0.0865
CDSN	-0.677666666666667
C14orf54	-0.390833333333333
LSM3	-0.7405
ZFP41	0.3585
C9orf126	-1.57266666666667
VIT	-3.082
SPCS3	-0.21425
DEF8	-0.7239
CHAF1A	-1.937
C1orf165	-1.059
ZFPM2	0.812333333333333
FTH1	1.515
SLC35F1	-1.6595
YWHAH	1.69575
C17orf66	0.435833333333333
ADRB1	-0.3105
FOXL1	1.31
RG9MTD3	-0.299333333333333
UMPS	-0.473
MGC13008	0.1485
KIAA1161	0.5035
CCDC77	-2.23875
C12orf65	-0.5465
COG4	-0.304
RCP9	-0.0445
RP4-692D3.1	1.63883333333333
CDC2L5	0.00775
MGC7036	2.57766666666667
DNAJC11	-0.71875
GDF2	0.322666666666667
TIMM17A	-0.579
HNRNPA0	-1.1104
OR2H1	0.184
PCBP1	-0.15725
COL23A1	-1.00675
LRRC2	0.2095
NSD1	-0.115571428571429
FLJ37078	-1.699
WDR91	0.922333333333333
TMEM179	-0.07325
DSCR10	0.149
CNDP2	2.0046
FYN	-0.4435
BEX2	-0.660666666666667
KCND3	0.22525
YPEL5	2.189875
LRRC42	-0.951666666666667
C17orf45	-0.297375
ZNF649	0.4011
LOC150763	3.471125
COL5A2	2.10808333333333
CNGA2	1.4625
ELA2B	-0.647166666666667
RAB9B	-0.53275
FAM100A	-0.02325
NAIP	0.836285714285714
MYOZ2	0.481625
SPATA12	0.0115
XRCC4	-0.86875
CYB561	1.8857
CHST10	-1.25725
BAI1	-1.54666666666667
BRSK1	-1.40366666666667
C17orf89	0.021125
PDE6H	0.004
FLJ20309	0.427
MAP7	0.66825
SCN4B	0.79
SPAG9	-0.778625
SERTAD1	0.546666666666667
FLJ21963	0.63075
ANTXR1	2.6436
TMPRSS13	2.88916666666667
ETV7	3.652
DGAT1	1.0695
NKIRAS1	0.451166666666667
TAC3	-3.81325
CORO1C	-0.13575
RAD54B	-1.8445
HRASLS3	3.17983333333333
C21orf42	-0.64075
BARD1	-1.85966666666667
ZNF177	-0.235833333333333
MIP	-0.6405
ZNF442	-0.708
F2	-4.1778
GRIA1	0.151125
GALNTL2	1.10516666666667
WNT5A	1.4202
LENG9	0.302
hCG_25371	-1.822
FOXR1	0.4345
TRA@	0.7246
PWWP2	1.1145
C1QTNF7	0.641
SLC7A4	0.2175
C4orf7	4.883
C17orf80	-0.196833333333333
KLK4	0.676166666666667
IL31	-0.445
TMEM176A	4.11125
CTNNB1	2.437625
BHLHB2	1.04525
TMEM185B	0.4085
ARD1B	-0.20925
C1orf93	0.1555
BRUNOL4	1.03783333333333
LOC541469	-0.582
UPK2	-0.012
GAS8	0.488666666666667
PATE	-0.357
IMPACT	0.894875
WNK4	-3.08016666666667
HNRPLL	-0.72125
GAD2	0.00100000000000002
ITGA6	2.884
BMP15	0.0878333333333333
CYP2A7	1.249625
RIC8A	0.2445
CCND1	-1.31041666666667
USP35	-0.5365
DSCR2	-1.61825
CCL4	4.8475
ZCCHC10	-0.1825
NOL11	-1.198
TRPM2	1.91583333333333
PSMD2	-0.641272727272727
CHTF18	-2.6295
USP18	-0.38975
RRAS	0.7815
LAMC3	-1.1275
TOX	-1.82616666666667
PCDH15	0.6155
GABRG3	-1.06025
NUDCD2	0.04375
SGCZ	0.445
KCTD17	-0.1753
SPSB2	-0.012
TPPP3	1.1865
CILP2	0.937333333333333
CALB2	1.969
CEBPZ	-0.917333333333333
ZNF479	-0.8155
FMOD	5.0565
C21orf66	-1.34014285714286
CLN6	0.107833333333333
ANAPC1	-0.5905
SH2D3C	1.7135
PTPN14	0.6641
TRIM42	0.20225
APTX	-0.36475
SNRPG	-1.40033333333333
BMS1	-0.62925
MAGEA3	-4.96
NFATC3	-0.731333333333333
LRRC45	0.0958333333333333
ARS2	-0.745785714285714
LRIG1	2.55416666666667
EPSTI1	1.79283333333333
PRSS27	1.015
ERC2	0.89175
PRKACB	0.22
PRDM13	-2.7065
HCG27	-1.447
KLK12	-3.715
HSD17B7	0.171833333333333
ZNF354A	-0.61675
PCDH11X	-0.4035
DMGDH	-0.185
PCBD2	-0.221333333333333
TMC6	0.180625
RIMS1	-0.250375
SF3B2	-0.542833333333333
RCN1	0.686166666666667
CPB1	3.1465
BCAR3	0.20025
FCRLB	0.882
PAK1IP1	-0.9875
OR10H1	0.2105
KIF9	0.3001
PITPNM2	-0.3595
L3MBTL4	0.656
TGFB1	0.0384
ZXDC	-0.4955
SLC6A16	1.78075
SRrp35	-0.398875
LRRC8E	1.8005
PPIAL4	-0.6005
EOMES	1.89266666666667
PAX2	0.0955
SCARF2	0.6225
PSEN2	0.6435
PCDHB13	0.27675
C10orf28	-0.1925
DHRS7B	1.48814285714286
C1orf131	-0.846
ASB1	-0.9373
ZNF223	0.467166666666667
LCMT2	0.676
MEP1A	-0.2225
TMEM53	0.71225
RSPH3	1.291
C10orf33	0.152
LOC644285	-0.736
PTPN9	0.387
ABCA12	-4.27425
CCDC37	-0.70575
RUNDC1	0.8869
YES1	0.4545
FAM120AOS	0.4845
OR5M3	-0.438
PPP1R3F	0.245833333333333
IL13	-0.1783
MDFI	-1.28925
PRNT	0.38275
ZDBF2	0.4745
OR10C1	0.3405
CLIC1	-0.148666666666667
LILRA5	0.731
CSAG1	-4.58783333333333
TREML2	0.124333333333333
FAM125A	-0.00366666666666667
ZNF74	-0.73225
FAM104A	-0.045625
LRRC39	-0.2135
SAMD5	0.06075
HYAL2	0.70925
HIST2H2AC	-0.882375
IGFBP5	-0.0277826086956522
NRTN	-1.4755
KIAA0556	0.00910000000000001
FAM29A	-1.57788888888889
JMJD2A	0.1715
EPHB1	0.71825
POLD4	0.65025
ANAPC10	-0.48875
LRRC36	-0.509
MEGF6	1.426125
LPHN3	3.11683333333333
BMP10	0.261166666666667
C21orf55	0.358
CREM	-0.4579375
PTGER4	0.716833333333333
METAP1	-0.55625
KCNQ1	4.61266666666667
NR2F2	-0.66825
SSFA2	0.313333333333333
CTTNBP2	-1.69125
BCL2A1	-0.46275
ZBTB24	-0.628
SLCO6A1	-0.72675
PRDM1	1.0288
OR7D2	-0.260166666666667
CCDC47	-0.3694
LOC646982	-0.02
SLC26A6	-1.78166666666667
BIN1	1.2231
SRRM1	-0.233
PCSK1N	-0.268
ALS2	-0.4553
ECT2	-1.94094736842105
CACNA2D2	-0.8665
DOCK6	-0.728
C10orf119	-0.42525
FATE1	1.38075
DUSP23	4.6375
TRIP6	0.404428571428571
NUP35	-0.786
CDH3	3.06025
KLHDC8A	0.29775
C9orf116	-0.45775
EI24	0.21
CENTD1	1.44033333333333
RWDD2B	0.118666666666667
DOCK1	1.9205
NPAS2	0.6295
NR3C2	2.47733333333333
FAM63A	-0.123333333333333
INPP5F	-0.729666666666667
FAM111A	-0.5237
MYBL1	-2.31583333333333
IQGAP3	-0.7975
CRADD	0.516166666666667
DUSP12	-1.0895
PDZK1IP1	3.938
VASH2	-1.1405
CTR9	0.3415
VIL1	-4.98075
OR8U1	1.138
CCDC107	0.774
PTTG1IP	0.879125
OR4X2	0.338
COL9A1	-1.6815
PSMD9	-0.2365
ZFP62	-0.14425
TIP39	-0.04725
PARP15	0.984
TTC19	0.67975
C1orf114	-1.70166666666667
GFPT1	0.879
SLC27A6	-1.16925
MRPS10	-0.9654
CALML5	-2.38583333333333
TRPM7	-0.299625
CGNL1	2.277625
CECR1	1.0425
SERPINB8	1.1535
TMEM102	1.42675
PDIA2	-3.83925
NUCKS1	-0.798
HOTAIR	-2.14725
EBI3	1.325
NXN	1.04225
ZMYND19	-0.760375
FOXJ3	0.247
EIF5B	-0.1919
EIF2B4	0.239333333333333
LEO1	-0.65375
ZIC5	-1.5515
IL20	0.2645
KIAA0415	0.597
FLJ37357	-0.3495
TSPAN12	1.555
ACTR3B	0.017
TFAM	-0.633
IL17RD	0.80225
PARP12	0.8025
KLHDC7A	0.6305
KCTD4	0.883833333333333
GTF2H1	0.513
FLCN	-0.284
BIRC4	0.498375
LOC790955	-0.7565
VKORC1L1	-0.30325
CYP4F22	0.114333333333333
TAS2R5	0.5965
ZNF582	0.6935
HS3ST3B1	-0.730125
CTNS	1.319
STK36	0.187
MMD2	0.1235
RP5-1103G7.6	-0.0765
FLJ23356	0.0395
CRH	-0.36475
C1orf182	-0.718833333333333
ACP5	1.54016666666667
AMFR	0.6328
CA4	-2.3515
PLCB4	-0.73525
MPHOSPH10	-0.824
UNQ473	2.773
G3BP2	-0.01275
SR140	-0.816583333333333
HOXA2	2.1655
PYGB	-0.4665
BAT1	-0.93125
DKK3	1.19716666666667
DDX31	-0.706875
TULP1	0.45775
NHLRC2	0.55725
TNRC4	-0.238833333333333
ZNF430	-0.865
TNRC6A	-0.499375
PLA2G1B	0.699
RCHY1	1.244
GTF2A2	-0.1765
MGC4294	0.709
ZNF691	-0.0185
TACC3	-1.111
DNAJC5G	-0.1565
LOC4951	0.109
MS4A4A	0.895
LOC152485	1.3165
PPP1R2P1	0.32325
PPP2R5B	0.38975
RPGRIP1L	-0.910875
SPOP	-0.1174
PTPRF	1.58975
MGC42090	-0.102
SUSD3	2.516
THOC4	-0.404
MAML1	0.00419999999999998
FXR2	-0.372833333333333
TYK2	0.130375
MUC6	0.256
DNAJB7	0.029
PIP4K2A	-0.1235
MEX3A	-3.26633333333333
RRP1	-0.931625
TFAP4	-0.5705
CXorf41	0.10225
MTMR4	0.168166666666667
CTLA4	-0.161
SNX9	0.72275
CIB3	-0.530833333333333
NECAP1	0.53075
PLA2G2D	-0.00120000000000001
GLMN	-2.0305
DCLRE1A	-0.96425
PDX1	-0.1935
SAMD11	-0.47375
MRPL55	0.024
TLR7	3.199125
TBC1D21	0.377833333333333
SMAD1	1.5217
ACTRT2	-0.0785
RIOK2	-0.5085
PDLIM4	0.9355
SLC22A15	0.159333333333333
ABHD13	1.487
STX18	0.1438
CCPG1	1.11685714285714
DCBLD1	0.693666666666667
SLC2A6	-1.094
NOLA3	0.01125
TRDMT1	-0.2845
IL17F	0.399
ATP1A4	0.843166666666667
OR52W1	0.125
CFL1	-1.1215
IL4	-1.202
RBP2	-0.460166666666667
CPSF6	-0.210625
TTC8	-0.151
MUCL1	4.0205
EYA3	-1.61183333333333
KRT38	0.4695
GNE	-0.08175
ZNF501	0.83225
SLC35A2	0.321375
CEP110	-0.8589
MYF6	0.21425
MGST2	0.987833333333334
TRPV4	1.03433333333333
NEK8	-0.368
NOX5	-0.8035
NCKAP1L	1.3235
EMP3	-1.31666666666667
BPY2C	-0.521
C1orf38	2.149375
ELOVL2	-1.7065
CBX7	1.38666666666667
OSBPL1A	1.013
ZNF589	-0.97675
ESCO1	-0.641333333333333
TRA2A	-0.354
C3orf26	-1.25
PHF2	1.18666666666667
PID1	0.0565
RFC1	-0.873
MTAP	-0.136
ADORA3	4.421
LOC389458	-1.155
TRNT1	-0.363
CRIPAK	-1.05125
RAI2	3.0855
ANKRD44	0.03375
GZMB	5.182
NFE2L1	0.577875
STIP1	-0.950166666666667
RASL11B	-0.3985
NT5DC2	-2.43533333333333
LRP2	4.01375
MTDH	0.0535333333333333
ARSG	-0.3755
HSP90AB1	-0.611916666666667
CT45-6	-3.22
ZNF483	-0.06475
LMBR1L	-0.02325
S100A2	-1.0141
C2	-0.329055555555556
C2orf27	-0.96
EIF4EBP1	-0.43775
GCKR	-3.44166666666667
PPP1R9B	0.776
FER	-0.81175
SNRK	0.445333333333333
OR5M10	0.7725
UTP6	-0.98075
CAPZA3	-0.2275
FBP1	1.62944444444444
TERT	-2.184
CCL1	-1.114
FUCA1	0.30925
ALS2CR8	0.637166666666667
KCMF1	0.06925
SRCRB4D	-2.092
OXCT2	0.221
IL17RA	1.86216666666667
MPP5	0.80475
SPA17	-0.0715
FLJ10986	1.46733333333333
GALNT14	2.96175
CXorf27	-0.718125
NPLOC4	-0.4455
RAB34	-0.25175
KRTAP3-3	0.0845
ARSD	0.913833333333333
CPLX2	-1.4718
PJA1	0.8005
WHDC1L1	0.177
RB1	0.3243
MTMR15	0.00399999999999999
PHLDA2	0.4781
GUCY2F	-0.5555
MPV17	0.264166666666667
SLC35D1	0.5105
LYSMD3	0.5581
COL16A1	3.1785
ERLIN1	0.283333333333333
JMJD4	0.169
HIST1H2BK	-2.72025
TP53I11	1.1365
ST3GAL4	1.4714
PF4V1	0.520166666666667
ALG8	-1.2055
REG1A	1.4025
MINA	0.32325
CYB5R3	0.5345
HHLA1	-0.2775
MYST4	-0.0064
VASN	1.35
UCHL5IP	-0.71075
TFAP2A	0.74775
MGC9913	1.972
C9orf97	0.1665
LOC90379	-0.77875
PHF15	0.216285714285714
ZNF169	0.038
KRT7	3.9979
GLIPR1L2	1.421125
LOC116236	0.13125
IQCF3	0.336
RDH14	0.673666666666667
HNRPK	-0.0909285714285714
RABEPK	-1.42833333333333
ISX	-1.65
CBARA1	0.0575
RAD51AP1	-2.79975
MLL5	0.00587500000000001
CXorf48	-5.5995
SGCD	0.00325
PHTF1	-0.333125
CA3	2.181
CMTM5	-0.03925
STX10	-0.478875
JMJD2D	-1.02275
P4HA1	-0.893
GAB3	0.992333333333333
DHRS4	0.525
COL4A1	1.8243125
C20orf20	-1.176625
OSBPL2	0.518125
PTTG2	-3.22275
KIAA1688	1.3825
STS	-0.00125000000000001
SHROOM4	0.339666666666667
KBTBD5	0.628833333333333
ALDH1A3	5.9964
BTNL2	-0.290833333333333
TGIF1	0.2345
ZFAND5	1.05375
ICA1	1.32575
NAV3	-2.58433333333333
FLJ12331	0.0265
EPS8L2	1.4832
MNT	0.177833333333333
ENTPD1	1.7905
OR51E2	0.95175
STK11	0.50475
MX1	3.408125
TTTY9A	-0.0135
CX62	0.497
LOXL4	4.09375
EXOSC4	-0.243
PURB	0.333785714285714
SETD1A	-0.8395
RELB	1.45825
LAMB2	2.21983333333333
HNF1B	0.116166666666667
PNLIPRP3	-1.234
C14orf139	-1.3705
UMOD	0.27
GRIN3B	-0.49375
GPR25	0.6345
ZNF512B	-1.25675
ATP6V0A1	-0.019125
SRA1	0.901833333333333
ZNF615	0.9795
ZNF768	-0.23425
ZNF469	3.118
DYNC2LI1	-0.0508333333333333
DNAH3	-0.1125
LOC387911	0.70275
LOC554234	0.63725
ARRDC5	1.70125
TMEM59L	-1.1225
MARCH4	-0.68025
CNOT8	-0.0381666666666667
KIRREL3	1.1425
ADAM17	0.5215
MYOG	0.5745
CPNE1	-0.715333333333333
AK5	4.756125
LOC204010	-0.346
NDRG4	-0.23775
LOC130074	-0.144
PIAS4	0.147
NCOA2	0.921
TEGT	0.5694
USP5	-1.31475
ANKRD21	-1.892
KIAA0692	0.0555
HAPLN3	4.20525
LZIC	-1.00675
NRXN3	0.939
CDKN2C	-1.397
KIAA0226	0.370833333333333
CYB5D1	-0.13675
WDR68	-0.651375
ABCB6	-0.6686
MRPS25	-0.684
ZMAT2	-0.216416666666667
KRT25	0.2655
RPL11	-0.111
GRAP	0.197166666666667
LOC198437	-0.832
RORC	2.4645
RAP2C	0.284785714285714
MXD1	-0.124875
AZI2	0.506333333333333
NUAK2	-0.602
AHSG	-7.2905
MANSC1	3.242
IMP3	-0.0201666666666667
C2orf3	-1.164375
VSTM3	2.6115
PCTP	1.524
SIRT1	-0.55975
MANBA	0.94225
CD164	0.816125
GFRA1	-2.8921
PRM2	0.37225
ZKSCAN3	-0.1715
PLEKHG1	1.92975
TPRKB	-1.08175
UBFD1	-0.455916666666667
CDKL5	0.951333333333333
HIST1H2BD	-1.06025
INPP4A	-0.706666666666667
BMX	0.855
PTPRU	-1.286
LOC554202	1.0665
HOXC8	0.0915
IL12B	-0.1805
ADPGK	0.10925
ZNF418	1.206
SIAE	1.69125
CWC15	0.15225
RP13-401N8.2	-0.1805
KLHL11	-0.0615
DEDD2	0.4905
PSMB3	-0.45575
DDX25	-2.9765
ZBTB3	0.6405
GFRAL	-0.3755
RPS25	-0.0503333333333333
FAM57B	-1.551
TESK2	0.475166666666667
DNM1L	-0.980875
ZNF207	-0.146333333333333
CLEC11A	1.113875
TOLLIP	0.238875
TMEM61	2.38916666666667
DLK1	-5.0005
PLVAP	2.900625
NOD2	1.827
SCMH1	0.97
FLJ40235	-0.11375
HTR2A	-0.678833333333333
ARMC5	0.228
FUT7	0.5915
PRELP	1.4392
ALKBH6	-0.159666666666667
GYG1	0.646
POLR3GL	0.029
COL8A2	4.85416666666667
OR10A5	0.534125
C1orf187	-1.404
TXLNB	0.454333333333333
C16orf68	-0.7745
R3HDM1	-1.18725
C16orf75	-2.35625
BAALC	-0.65
TNP1	-0.20075
GAPDH	-0.581333333333333
COX7C	1.2625
ERRFI1	1.48366666666667
PGAM2	0.152
FAM108B1	0.095
APC	0.2075
TLR2	6.06475
SUCNR1	1.89375
ZNF233	1.04875
WFDC1	-0.218
PSG11	0.1321
SLC39A1	0.901
PSAPL1	-0.534
CDC42EP1	0.932875
MECR	-0.49925
KIAA0101	-2.5204
MACROD2	1.7272
MMP19	0.91925
LOC202459	0.344833333333333
VNN2	2.857
ACCN3	-2.0555
TIMD4	1.512
RNASE8	-0.028
CCDC7	0.3
SULT2B1	-1.5985
ME1	-1.21125
MGRN1	0.153
MRPL30	-0.90825
IVL	0.660875
CALM1	1.1082
PLEKHA6	2.0171
B4GALNT2	-0.1895
PGDS	4.795125
C8orf33	-0.533833333333333
TMEM56	-0.858
CKM	-0.0721666666666667
ESR2	0.1201
ACOT8	0.36825
