Hybridization REF	TCGA-A8-A09W-01A-11R-A00Z-07
ADCY8	-2.49616666666667
C9orf58	1.54983333333333
ARMC10	-0.945833333333333
PSG1	-0.4315
DHX34	-0.045
VARS2	0.0705
NFIC	0.39475
ITPR2	-0.08625
AGXT2	1.5865
OR6K3	0.042
H2AFZ	-0.0895000000000001
MLLT3	-0.486166666666667
COX4I2	2.04725
CCNT2	-0.945
PLK4	-1.586125
NUMBL	-0.193833333333333
MED16	0.47775
PLEKHQ1	1.05225
GOSR1	-0.172222222222222
BTG4	0.50175
RPL30	1.31283333333333
IGSF5	0.42375
IGFL2	-0.282666666666667
ELMOD2	1.56333333333333
SHC3	-1.3745
HAVCR1	0.221
DYNC2H1	-1.1465
RNF5	-0.491
C2orf7	0.666
NLF1	1.5685
KLHL25	-0.0705
LRP10	1.7113
KRI1	-0.122
PUS7L	0.093
MGMT	0.8175
HOXD1	0.657333333333333
CSH1	0.2121
ATG16L2	-1.643
FLJ44635	-0.3885
CHODL	-0.66475
EXOSC8	-2.05825
SLC28A1	0.00400000000000001
MYO7B	-0.280833333333333
SEH1L	-0.7854
MTNR1A	-0.019
TSPAN5	-0.2525
CDC45L	-3.0835
AMIGO1	0.1875
ATAD3A	-1.485
OSGIN2	1.79266666666667
PDIK1L	0.187
DARC	1.480125
PIPSL	0.3275
SHMT1	-0.09625
CRISP3	-0.2485
POPDC2	1.5415
ZRANB2	-0.9355
FBXL8	0.789
TRIP13	-1.20981818181818
EIF5AL1	-0.9155
POU5F1P3	-4.35216666666667
IL6	-2.2515
CXorf38	0.0533333333333333
IFNA16	0.294
FBXL2	0.986333333333333
BRD1	-0.76425
STATH	0.54
FBXO44	-0.4295
MCCC2	1.51425
CDC2	-0.3659
C5orf23	-0.69
IVD	0.997166666666667
C10orf122	-0.4375
MSL3L1	0.0368
MVP	0.7065
EPOR	-0.7319
ZMYM1	0.0201666666666667
BCL7C	0.901166666666667
PSTPIP2	0.6167
LYPD1	-1.375625
OR8G5	0.1835
ZP3	-0.272333333333333
BCAS4	2.35966666666667
EDG6	1.758
ISY1	-0.1125
PRAMEF2	-0.6755
CUL1	-1.057
RNF213	1.7797
CCRK	0.26675
DHX9	0.0875
C13orf29	-0.39425
NCKAP1	1.09883333333333
MRPL43	1.10857142857143
XPR1	0.43425
PKN2	0.6251
PODNL1	0.237
ZNF333	-0.167375
DALRD3	1.8495
OPN1SW	0.306
BTBD6	0.26475
C11orf82	-1.082
OR5P3	0.4385
DUSP11	-0.2365
L1CAM	-1.1774
NEK11	1.3255
OR7E91P	1.3085
CNTN3	2.7569
CREB3L2	0.17325
ZBTB37	0.3995
KIAA1324L	-0.24475
NDUFB10	0.405
NUDT2	0.68625
GTPBP8	-0.82325
CACNA1D	0.70825
PRKAA2	0.604166666666667
PRDM8	0.2555
MGC16075	-0.718
KRT14	-0.949285714285715
PP8961	0.71425
MRPL18	0.057
ABCG2	-2.3425
PACRG	0.51575
BBS2	-1.124
KREMEN2	-0.408
FBXO21	0.74825
HNRPUL1	-0.181166666666667
GRB10	-0.9715
CLSTN1	0.7375
LMAN2	0.2145
C17orf61	0.22825
NIPSNAP3A	1.76875
INSIG2	-0.769
PCDHB7	-0.554666666666667
STXBP2	1.133625
CMAH	1.4545
SEMA5B	-0.35125
ZNF155	-0.229166666666667
COQ6	0.299333333333333
PRPF4	0.386
TSPAN15	1.9766
VN1R5	0.1485
LATS2	-0.3645
SELK	0.093
PGK2	0.5405
MS4A1	-1.141625
TYW3	-0.6137
KRTAP5-1	0.845
RCCD1	-1.92266666666667
BTN1A1	-0.1505
DDX28	-0.3905
TMEM65	1.158375
LOC92345	0.24625
TTC31	0.064
WDR46	-0.526166666666667
CHP2	-1.08683333333333
LSP1	0.5705
ZNF542	-0.002
EXOSC1	0.412
ARHGAP18	0.397666666666667
LRRTM4	-0.42625
MAOB	1.99233333333333
CACNB4	1.08725
MGC33846	1.733125
RANBP3L	1.41025
ATP5L	-0.762875
ONECUT1	-2.1665
NUDT9	0.38675
TMEM149	0.308
STX17	1.79425
IGSF10	-3.996
TMPRSS9	0.995
BMPR2	0.864166666666667
ALLC	-0.626666666666667
KLF7	1.391
GCC1	0.1343
TIMM9	-0.54125
CDO1	0.0906666666666667
MGC10701	-1.29133333333333
IFI6	1.87966666666667
FRMD8	0.302
MGAT2	0.488
WBP5	0.4575
CNIH2	0.89475
KIAA0907	-1.7135
KCNH8	-0.1395
CTSG	-1.55025
GRIK1	-0.268333333333333
CUL5	1.15375
FRMD1	0.694
OR9A4	1.0895
SYT6	-1.0435
FOXD4L2	-0.6875
ANAPC2	0.6375
OPN5	0.3975
TAF13	-0.23575
LYG2	-0.295
GGNBP1	0.3555
C11orf40	0.7115
OTX2	-0.375
REG4	-0.201666666666667
EIF5	-0.31925
PALB2	-0.7035
SEPSECS	0.3015
RNASE3	0.35525
TRIM49	-1.534
POLR2K	1.4705
GPR42	0.5085
C8B	-1.511
SASS6	-0.96125
PREB	0.1145
OR3A3	0.2455
TUBA8	0.59975
IGLV2-14	-1.9495
STIL	-0.871
ANKFN1	-0.870666666666667
NME7	-0.95675
HOXC12	-0.066
UBE2C	-0.20225
FHOD1	0.196125
CDK2AP1	0.205333333333333
OR6K2	0.359
DHPS	-0.2395
RPL5	-0.63075
TRGV5	0.6425
LOC541472	0.0635
HCCS	-0.127
DENND1B	1.043
LHX3	-0.3025
OR5D16	0.396
CXorf57	-2.23583333333333
IRF2BP1	0.6625
NDST2	0.943833333333333
LCE3D	-0.0245
BOLL	0.4665
SYT3	-0.571
PIH1D2	0.38525
C20orf7	-0.187
IL1R2	0.129333333333333
SLAMF9	0.7085
PPME1	0.232875
PIK3CA	-0.67925
TRAPPC1	0.178375
COLEC10	-0.76725
SLC9A6	-1.03066666666667
PDDC1	-0.336333333333333
CCDC53	0.17475
GK3P	-0.48825
DAZL	-0.2335
BRI3	-0.79325
SDK1	0.41325
CYP2C18	0.2605
IFI44L	3.422
RPL3L	0.387
FUT9	1.30133333333333
KIFC2	-0.103333333333333
PMP2	-0.547875
SLC4A9	-0.1235
PLAG1	-2.45366666666667
MYCBP2	0.465
OR4E2	0.376
CCDC65	0.765
C16orf82	0.38
ENTPD4	-0.08225
BRP44L	0.218125
PMP22CD	0.15625
TMCO4	0.404333333333333
KCNN1	-0.723666666666667
WDR35	-0.79175
CCDC80	2.27975
C3orf31	-0.854
SLC7A9	-1.2765
TMEM190	-0.58575
DBC1	-1.17583333333333
FADS3	-0.6965
PDZD8	0.537666666666667
GRM5	0.146375
AZGP1	2.9949
PEX3	0.184
MED1	-0.501642857142857
ATG4C	-1.328
HNRPH3	-1.322625
FAM109B	2.24875
C4orf17	-0.0585
CA10	-1.0285
OPRD1	0.061
CCL16	-0.91625
SACM1L	-1.2675
CST6	4.4025
CD63	1.364125
LGI1	1.44325
ZNF784	1.265
CRYBB1	-0.4255
CX3CL1	0.41715
TOP2A	-1.549625
GYPB	-3.09466666666667
GADD45GIP1	-0.06475
FEN1	0.438625
IGF1R	-1.7681875
WDR72	-2.19216666666667
PURG	-0.682333333333333
DEFB126	0.0355
PKD1L1	0.3615
CAV1	-1.9254
GNPDA2	1.5909
DGAT2	0.35175
NLGN1	-1.41825
STRBP	0.565625
HPRT1	-0.693333333333333
FANCI	-1.845125
PSMA7	0.52175
DBF4B	-0.58
TTF1	-0.35975
RAD54L	-1.58925
ELOF1	0.5745
PLAGL2	-0.903875
ZNF256	0.75375
HMGCL	0.0335
MSI2	0.7835
RPESP	-0.336166666666667
C11orf60	0.47225
ABCD1	0.328
ACAA1	0.1682
SPARCL1	4.306
IL6ST	0.546
ZNF319	-0.08625
TMEM109	1.0997
FAM90A1	-1.903
IL22RA1	-0.464
ATP4B	0.1935
TEC	-0.5245
C7orf30	-0.288
TXNDC2	-0.645666666666667
ABCB4	-0.34325
KIAA1191	-0.341125
C9orf38	0.499
SFTPB	0.112625
CNTNAP2	0.569916666666667
FRK	1.9905
TBX19	-0.12425
CHD4	0.0235
C6orf26	-2.5155
MOSC2	1.5325
IKBKE	1.764
HIF1A	-0.707
LOC595101	-0.9335
RELA	0.622333333333333
TMEM16B	-1.28133333333333
ABHD12B	-1.048
TSEN34	0.95675
KIF18A	-1.66675
TXNDC9	0.607
SPATA2L	0.2935
SEMA4G	-1.7075
C21orf91	-0.44475
MATN1	0.3175
KCNIP4	0.1938
TUSC1	1.5655
OR4C15	0.86375
ARMCX6	-0.0676666666666667
WBSCR27	-0.0916666666666667
OR52I2	-0.098
KIAA1604	-1.36175
DYNC1I1	-1.48425
PPP4C	-0.03175
SLC47A2	-0.865833333333333
TREH	-0.226
CD48	1.48283333333333
ST14	2.46516666666667
PKN1	0.0575
SPON2	1.4815
XBP1	1.4815
SFRS12	-0.946
EFCAB6	0.2455
SELT	0.2855
SLC39A2	0.882
ERF	-0.9725
ARL3	0.835625
SURF6	-0.2327
MLLT10	-1.07071428571429
FLJ11171	-0.822666666666667
TDGF1	-3.95233333333333
ERCC6	-0.43725
EIF2AK4	0.30225
BAZ1A	-0.0985
LRRN3	0.005
TMC3	0.16
EFTUD1	-0.75075
PTPRO	1.14416666666667
CLEC12A	3.3505
ACBD4	0.356625
ZDHHC14	-0.104
OTUD7B	1.95025
ACTB	0.2505
MSRA	0.315625
LCE5A	1.146
IFI35	1.27675
BSCL2	1.45533333333333
ANKRD12	0.380833333333333
CFHR2	0.32175
RGAG1	0.2665
HSFY1	0.6965
SLC30A5	-0.176
IMPG1	0.3995
GPR109A	0.476
ZNF185	-0.40375
IYD	2.3385
NPCDR1	0.758
SERPINA13	-0.2485
HMGCLL1	-1.59175
NEUROG1	0.808166666666667
UBQLN1	0.48325
LIN37	0.19625
SOCS2	-0.91825
DSCR4	-1.145125
XKR6	-2.51875
GPR142	0.7705
KRTAP13-3	0.162
CCDC15	0.0438333333333333
MOS	0.5385
CD1E	-1.668
OFCC1	0.0826666666666667
FAM83D	-0.506
SRFBP1	-0.0755
C9orf96	0.282
DHDH	0.01525
CCDC90A	-0.5485
RABL3	1.0156
CD320	-2.3755
ANGEL2	0.3025
MRPL21	-0.13775
SMG6	0.455833333333333
INSR	1.56525
FLJ14816	-0.211
GLRB	0.400833333333333
C9orf89	2.44825
CIZ1	0.0735
URG4	0.157
LRDD	-0.565666666666667
CBY1	-0.199
NFX1	0.210375
MTERFD2	-0.258
C19orf23	1.061
PGC	-2.152125
IER3IP1	0.2736
RASAL2	1.64983333333333
C1orf89	-0.13
SYNJ1	-0.248
NFKBIE	0.33475
FLJ40125	-1.71
TCEB2	-0.2567
NOG	-1.446
POLR2J2	-1.141
HLA-B	1.50825
PCDHA1	-0.8455
PPP2R2B	-1.0055
ARHGEF17	0.440166666666667
TCF7L2	0.275357142857143
CHD5	-0.8455
ZNF431	-1.273125
TBC1D25	-0.06
ZNF800	-1.174
SCUBE2	3.48281818181818
MYCBP	0.264166666666667
GPX5	0.4195
C6orf129	0.360666666666667
QSER1	0.1025
ULK2	1.404
PIGO	2.07966666666667
NRCAM	-1.43007142857143
SLC35E3	0.5215
CSRP2	-1.2745
HYPE	0.373
MAPK15	-0.0775
MGC14327	0.88575
TIMM13	-0.1765
ZNF462	-2.04325
GBA3	0.31275
TEX13A	-0.7615
MCM6	-0.628888888888889
MTRF1	-1.471875
ABCA7	-0.011
EIF4A2	-1.73825
ZC3H10	1.4101
RPGR	-0.942666666666667
C20orf94	-0.36475
RP1L1	0.00499999999999999
GPR125	-0.58225
USP22	0.00114285714285715
OR1L4	0.31525
MLZE	0.178
FLJ32065	0.93875
PTCD1	-1.3705
CRTAC1	1.06566666666667
BXDC2	-1.86
C18orf1	2.611
FAM107A	1.00264285714286
EFNA3	0.3095
P18SRP	-0.4185
CAMKK2	0.63775
KIAA0649	-0.69
NES	-1.08683333333333
HS6ST3	2.280875
PON2	-1.56325
TCP11L2	-0.6645
CLEC4A	1.86475
PRR12	0.0665
MLXIPL	-1.0381
C2orf50	0.398
ZNF28	0.873
ENC1	0.0566666666666666
MAP2K1	-0.89425
FKSG2	0.29875
KIAA0430	-0.09575
PTP4A1	-1.46477777777778
GPR156	1.247
GTF3C6	-0.69275
UBR2	-0.2189
LOC388272	-1.4695
MAK	2.24283333333333
ACOT4	3.1905
STC2	-2.26058333333333
PIGW	0.23725
SAE1	-0.156
COL6A1	0.539227272727273
OAZ1	-0.216833333333333
STMN4	0.311
EDG3	1.19783333333333
SGCE	-0.928333333333333
IL11	-1.7515
PRSS8	2.82325
YIPF5	0.250083333333333
WNT4	1.988
CSN2	0.4285
TCF7	-2.301125
TDO2	0.91625
SAMD9	-0.0413125
S100A7A	0.298
MMRN1	1.60016666666667
GKAP1	-0.2005
AKR1C3	-0.4365
RNF19A	0.523625
GMDS	0.125
YKT6	-0.080625
SPARC	1.6466
C12orf31	-0.13375
UBE2V2	-0.870666666666667
FBXL18	-0.1965
KIAA0460	0.83
ADAM22	-0.328875
SERPINC1	-4.035
KCTD21	0.612
MYOHD1	-1.20575
ZNF37A	-0.410333333333333
GTF3C1	0.244
CTSZ	2.58175
PRNPIP	-0.394
DRD1IP	0.68775
NR1I2	-1.406
ZNF266	-0.4642
SPAG4L	0.69
COX4NB	-0.89975
SAPS1	0.751666666666667
APOA1	-3.221375
TATDN1	-0.0835
C10orf82	-1.836
KPNB1	-0.69175
FOXO3	-0.00916666666666666
CRYBB2	0.2145
ZBTB5	-0.543
SLC25A38	0.5355
DCTN2	-0.077
IFT20	0.19525
CTHRC1	1.73925
C1orf31	-0.315875
UHRF1	-0.190625
GPC6	-0.598
C10orf54	1.28175
MCF2L2	-0.122
WNT9B	0.280625
OLA1	-1.06
FAM120B	0.3125
TTLL10	0.0105
CYorf15A	-4.29
RELN	-1.4331
SCN2B	1.0135
MFHAS1	0.7215
NKX3-2	-1.09483333333333
RASGRF2	0.054
SSBP1	-1.35133333333333
KPNA6	-0.297785714285714
LOC389118	0.204
HS3ST4	-1.0554
SUPT7L	-0.945625
FLJ32658	-0.203
IGFBPL1	0.12925
KIAA1641	-1.5013
SHKBP1	-0.448833333333333
CSF1R	4.7015
NAGK	1.32175
MYL2	0.6905
HIST1H4C	-0.2585
TOMM7	0.0670000000000001
ADAMTSL3	1.4547
TNFSF14	-1.1385
PRRT2	-1.337
VTA1	-0.143
AOAH	2.69966666666667
CRISPLD2	1.481
PNN	-0.5611
TA-NFKBH	-0.21
ESPN	0.5905
RBM43	-0.243
KIAA1267	-0.01975
DDX3X	-0.154722222222222
KIAA1576	-4.51075
PLXDC1	3.78433333333333
FLJ25801	-3.188
HNRNPL	0.06225
RUNDC3A	0.1515
CASP12	0.6525
SH2D5	-1.183875
RPL26L1	-0.7595
OR51A7	-0.124
HDC	1.9455
C2orf16	0.0446666666666667
SYTL3	2.68625
GOLGA4	0.0326875
NOTCH1	0.142
ATPAF2	0.72525
ECD	0.2915
SSX5	-1.07216666666667
SNAP91	0.2295
OCA2	-3.989
PNPO	0.7315
DAPK1	-0.0701666666666667
PINX1	-0.304
SELENBP1	1.5845
NEK3	-0.78275
TMED4	-0.325785714285714
SSTR4	-0.279
FOSL1	-1.9003
CD40LG	0.2585
CES1	-1.269
DCI	-0.237666666666667
B3GAT3	0.842666666666667
STK17B	0.264
CNTN6	0.3925
CYP3A4	-1.07566666666667
MBOAT2	2.95814285714286
PISD	1.188375
USP1	-0.6955
PYDC1	2.26016666666667
CENPM	-0.688125
SAR1B	1.8025
TTC7B	-0.748
DP58	-0.0885
GPC1	0.4265
RBL1	-1.013
TMEM137	-2.6115
TOB1	2.08975
TCEAL1	2.55566666666667
CENPF	-0.464909090909091
C6	0.500166666666667
PRSS1	-2.9385
PPIL6	0.107166666666667
C6orf124	1.3465
ODZ4	0.754833333333333
SNCB	0.34125
NDUFB9	0.9285
CNOT6L	0.503166666666667
S100A9	0.049
TRIM50	-0.0205
KCTD1	0.4155
WDR63	0.023
SPEF2	0.456375
RNGTT	-1.75083333333333
CXorf22	0.2615
KCNK16	0.19675
CEP250	-1.012375
ATPBD1B	-0.74775
KCNJ2	2.98175
MT1B	-0.643
ZNF684	-1.356
SLC4A1	0.17825
PDHA1	-0.93575
ZNF492	-0.471875
TKT	-0.94925
BYSL	-0.37025
RNF38	0.460875
AHDC1	-0.5575
KLHL2	-0.033625
CMTM8	1.09375
DMP1	-0.952
HERPUD2	-0.203
CRTAM	2.0335
ZNF572	1.097
TMEM16J	-0.118
HSD17B2	-1.7495
UBE2G1	0.422125
AHSA2	-3.45225
PELI2	-1.1975
TPX2	-0.98775
ATP9B	0.763333333333333
DAZAP1	0.021875
HMGCS2	3.50516666666667
C17orf38	0.4375
B9D1	-0.40575
NKX2-5	-0.576333333333333
KIAA1276	0.09
LILRB2	3.615
CSTF1	0.0896666666666667
BTN2A1	-1.07583333333333
C15orf48	5.57575
IGF2BP3	-3.814
FAM113B	0.0115
HRG	0.0805
ZNF131	-0.74075
USP47	-0.3905
CCDC88B	0.390625
HCN1	-0.2179
HTN1	-0.3388
SYCP3	-0.273
C13orf23	-1.311
PAPOLA	-0.215375
AATK	-0.1813
MSH3	-0.0715
NDUFAB1	-0.5155
ITLN2	-0.765833333333333
BAK1	0.0163333333333333
MRPL45	-0.0373333333333333
MTNR1B	0.374333333333333
LOC645843	-0.3815
SPECC1L	0.033375
PGCP	-0.1285
SPN	-0.644125
GPR143	-0.0836666666666667
ZNF576	1.048
TMEM39A	0.0678
ATP5D	0.112666666666667
MAGEB3	-1.539
RPS5	-0.148166666666667
ANP32E	-1.203
MTMR1	0.23175
YEATS4	-0.84725
SYNGAP1	0.08425
PCOLCE	-0.8005
MNS1	0.2445
PCYT2	1.35583333333333
ZNF182	-2.44575
LAX1	0.338375
SPPL2B	0.5758
ELOVL5	1.2654
PCDHAC1	-0.2665
B4GALNT1	-0.9845
BLOC1S2	1.412
ZNF673	-1.5782
ARHGAP21	-0.938
IRX5	1.844
LRFN5	-0.747333333333333
FAM7A1	-1.2765
RAB19	0.697
GINS1	-1.60175
ITM2B	0.9761
PAPSS2	0.552
OR5BF1	0.6675
ACSL3	-0.218375
KIAA1919	-1.0195
GLT8D2	1.882125
UTRN	0.473428571428571
CNN1	-0.54425
HISPPD2A	-1.067
SDAD1	0.05575
SIGLEC9	1.08416666666667
RPL35	0.394357142857143
C22orf26	0.363
IMPDH2	0.555125
WDR69	-0.6725
SEC14L5	-0.848833333333333
CLTA	1.03275
RP11-529I10.4	0.59325
GPR37L1	0.444333333333333
OGDH	0.340333333333333
ASB13	-0.265
ZFP14	-1.0025
ZCRB1	-0.315333333333333
KPNA3	-0.53925
HSPA1L	1.56125
RHOC	1.575875
LOC554175	-0.1185
PPP3CA	1.3052
SLC1A7	0.3309
ZNF529	-0.983166666666667
RBED1	0.41225
DDB2	-0.6
FLJ11286	0.153166666666667
SPATA1	0.3335
MKNK1	0.149666666666667
DYSF	1.6835
ALKBH2	-0.0975
NKD1	-2.95233333333333
C1orf174	-1.0525
PLEKHO1	-0.021
ASB10	0.15225
RING1	-0.500666666666667
NPC2	1.172375
AVPR1B	0.6135
YTHDF1	-0.354833333333333
LMAN1L	0.4415
GSG2	-0.482
CEP170	-0.7129
RPS4Y2	-4.66425
MSH6	-0.045
HECTD2	0.7805
ZNF556	0.408666666666667
PLEKHC1	-1.3163
AIRE	0.446166666666667
BCL2L10	0.65475
LMOD3	-0.241666666666667
ZBTB8	-0.0187
FOXA2	-2.4608
SLCO2A1	3.14225
C3orf46	0.6325
PRDM16	-0.524833333333333
TMEM98	1.23
FRMD5	-2.568
PDE6C	-0.2405
C1orf216	0.545333333333333
EP400	-0.335714285714286
PTK2	-0.0246666666666667
RNF217	0.72125
NDUFA8	0.936
ZFAT1	0.9045
LAMP3	0.718
GLTSCR2	0.189375
NPW	-0.4645
LLGL2	1.3749
PPM1K	1.09666666666667
C20orf177	-0.1905
KIR2DL4	0.2866
NFKB2	0.65125
C21orf122	-0.0225
HESX1	-0.466
GPR114	0.0278333333333333
SLC25A35	-0.475666666666667
GNAT1	0.73325
ORAI3	1.07475
FAM76B	-0.812
TMEM99	-0.0458
TRIM29	-1.8716
CDS1	2.93325
RHEB	-0.6903
C4orf27	-0.363166666666667
RAB3A	-0.00825
OTUD6B	-0.58925
GPD1	0.332875
CDH15	-1.58733333333333
NPM1	-1.081
TMEM117	0.102
PRPS2	0.1665
GCK	0.1455
ADRA2A	5.27083333333333
TSPYL4	0.419833333333333
TASP1	-0.592
WDR19	0.303666666666667
C10orf38	-1.46675
PDE4C	-0.617666666666667
FYB	0.488166666666667
C1orf55	0.115166666666667
PPFIA3	1.3935
RAD18	0.0665
C12orf44	0.359
CRYBA4	-0.5415
HVCN1	0.82925
TAF10	0.2905
C16orf48	-1.6265
DEPDC5	0.00916666666666667
LTBP1	-1.4705
MAPRE1	0.062
FGF8	0.253
C3orf52	1.495375
SENP7	-0.818333333333333
LRRK2	3.001
RUNDC2A	-0.0861666666666667
KIAA0355	-0.291833333333333
CPEB1	-2.3595
PPEF2	0.116
ABI2	-0.194666666666667
KIAA0317	0.258875
ATF1	-1.1475
DYNC1H1	0.844
DIP	-0.25175
TMEM33	0.472222222222222
POLDIP3	-0.14275
C7orf24	2.70475
GPR171	2.00475
CDC6	-1.18916666666667
PLD1	-0.6306
ITFG2	-0.877
NDUFC1	0.363
AKNA	-0.177
NBR1	-0.0155
PKHD1	1.23371428571429
HPS4	-1.1567
MAFA	1.31225
ULBP3	-0.01075
DIRC1	0.7195
IMMT	-0.4675
C22orf13	0.558416666666667
CEL	0.37575
MARK3	-0.627
ADAMTS2	0.858083333333333
ARPC3	0.0633333333333333
TMEM10	0.08525
NPHS1	0.42225
BRD8	-0.445833333333333
WDR12	-1.176
IDI2	-0.201375
HOXD13	-1.5205
OR8G2	-0.7685
SLAIN1	-3.34675
GABRQ	-0.39275
NR2C2	-0.6025
NKTR	-1.781
TLE2	1.4075
KIAA0892	-0.506833333333333
AURKA	-0.708090909090909
GPRC5C	1.93183333333333
TBC1D9B	-0.29225
PNPLA6	0.2745
AP3B1	0.31975
NAG	-0.11075
C11orf68	-0.159
AKR7A3	2.0645
AHCYL1	0.00116666666666667
COP1	-0.0255
RPP14	-0.121333333333333
PCDHB18	-0.13475
CDH24	1.15125
KRT17	-2.4321
LACTB2	0.02625
DDX24	0.1415
PHACTR1	-2.09316666666667
SLC35E2	-0.421
LOXL1	0.24025
IQSEC2	0.116625
RGSL1	0.47
PCDHGC5	0.3305
MEGF10	0.0185
PRRX1	0.599166666666667
ASTE1	0.299333333333333
C6orf159	-1.40675
MYOD1	1.3495
GAA	2.08675
ZNF747	1.007
KLRC1	-1.705
IL1RL2	0.7825
GDF9	0.86475
GPR119	0.286
TRAF2	0.7175
HCK	3.14483333333333
BMP6	-2.3495
IL8RA	0.513333333333333
FLJ35848	-0.6
EFHA1	0.285
CDSN	-0.703166666666667
C14orf54	0.0276666666666667
LSM3	-0.689
ZFP41	0.0695
C9orf126	-0.5125
VIT	-0.876
SPCS3	-0.38325
DEF8	-1.4064
CHAF1A	-0.6695
C1orf165	-1.62733333333333
ZFPM2	0.970666666666667
FTH1	0.84575
SLC35F1	-1.55575
YWHAH	0.3125
C17orf66	-0.117833333333333
ADRB1	0.2914
FOXL1	0.29
RG9MTD3	-0.6725
UMPS	0.269625
MGC13008	-0.3735
KIAA1161	1.441
CCDC77	-1.6625
C12orf65	-0.5761
COG4	-0.640333333333333
RCP9	0.880583333333333
RP4-692D3.1	1.61616666666667
CDC2L5	-0.345
MGC7036	-0.3125
DNAJC11	-0.4245
GDF2	0.0468333333333334
TIMM17A	0.773
HNRNPA0	-0.2379
OR2H1	-0.074
PCBP1	-0.504
COL23A1	-1.4765
LRRC2	-0.240214285714286
NSD1	-0.582428571428571
FLJ37078	-0.47225
WDR91	-0.812666666666667
TMEM179	-0.03475
DSCR10	0.389
CNDP2	2.0301
FYN	-1.0875
BEX2	-2.95583333333333
KCND3	0.28775
YPEL5	1.118375
LRRC42	-0.295
C17orf45	0.388625
ZNF649	0.6026
LOC150763	1.408625
COL5A2	2.2285
CNGA2	0.6585
ELA2B	-0.551166666666667
RAB9B	-0.332
FAM100A	-0.27225
NAIP	-0.689357142857143
MYOZ2	-0.016625
SPATA12	-0.1935
XRCC4	-1.0495
CYB561	2.5452
CHST10	0.3965
BAI1	-0.802
BRSK1	-0.223166666666667
C17orf89	1.294
PDE6H	-0.4255
FLJ20309	0.3804
MAP7	0.79825
SCN4B	1.615
SPAG9	-0.1664375
SERTAD1	0.643333333333333
FLJ21963	0.5695
ANTXR1	0.3425
TMPRSS13	1.5915
ETV7	2.95616666666667
DGAT1	1.13666666666667
NKIRAS1	0.638666666666667
TAC3	-2.45475
CORO1C	-0.97775
RAD54B	0.47875
HRASLS3	2.7795
C21orf42	-0.11475
BARD1	1.17516666666667
ZNF177	-1.085
MIP	0.293
ZNF442	0.3125
F2	-3.1176
GRIA1	0.33425
GALNTL2	1.41616666666667
WNT5A	-0.926
LENG9	0.556
hCG_25371	-1.246
FOXR1	0.514
TRA@	1.1476
PWWP2	2.16275
C1QTNF7	2.32783333333333
SLC7A4	-0.08375
C4orf7	-0.90675
C17orf80	0.505
KLK4	0.8255
IL31	0.045
TMEM176A	3.323
CTNNB1	0.334625
BHLHB2	0.48075
TMEM185B	1.58483333333333
ARD1B	0.56825
C1orf93	0.6575
BRUNOL4	-0.372
LOC541469	-0.980583333333333
UPK2	-0.17725
GAS8	-0.31
PATE	0.48
IMPACT	-0.303625
WNK4	1.383
HNRPLL	-0.912375
GAD2	0.51975
ITGA6	-0.68025
BMP15	0.115166666666667
CYP2A7	0.585875
RIC8A	-0.856
CCND1	-2.21141666666667
USP35	-0.9085
DSCR2	-0.806
CCL4	3.95683333333333
ZCCHC10	0.6095
NOL11	0.108
TRPM2	2.39975
PSMD2	0.0506363636363636
CHTF18	-1.579
USP18	0.606125
RRAS	0.4745
LAMC3	-1.33275
TOX	-3.15483333333333
PCDH15	0.474
GABRG3	-1.319
NUDCD2	-0.043
SGCZ	0.196
KCTD17	-0.268
SPSB2	1.1205
TPPP3	2.40816666666667
CILP2	1.48266666666667
CALB2	1.692625
CEBPZ	-0.517666666666667
ZNF479	-0.54025
FMOD	4.79983333333333
C21orf66	-1.2865
CLN6	-0.233
ANAPC1	-0.600625
SH2D3C	1.95575
PTPN14	-0.1281
TRIM42	0.11625
APTX	1.047
SNRPG	-0.477166666666667
BMS1	-0.179
MAGEA3	-3.7735
NFATC3	-0.897
LRRC45	2.597
ARS2	-0.4715
LRIG1	1.07533333333333
EPSTI1	1.0325
PRSS27	0.3465
ERC2	-0.754375
PRKACB	0.0082142857142857
PRDM13	-3.073
HCG27	-1.317
KLK12	-1.858
HSD17B7	0.7245
ZNF354A	-1.0275
PCDH11X	0.345
DMGDH	-0.35775
PCBD2	-0.343333333333333
TMC6	-0.367625
RIMS1	0.540625
SF3B2	0.120833333333333
RCN1	-0.684166666666667
CPB1	1.35075
BCAR3	-0.449
FCRLB	-0.269625
PAK1IP1	-1.5045
OR10H1	0.146
KIF9	0.9573
PITPNM2	-0.8805
L3MBTL4	-0.599666666666667
TGFB1	-0.3901
ZXDC	0.035
SLC6A16	-0.981
SRrp35	-1.72775
LRRC8E	2.748
PPIAL4	-0.56
EOMES	0.6845
PAX2	-0.2075
SCARF2	0.576625
PSEN2	1.588
PCDHB13	-0.00800000000000001
C10orf28	0.36775
DHRS7B	0.595071428571429
C1orf131	-0.46675
ASB1	-0.3909
ZNF223	-0.0746666666666667
LCMT2	-0.0195
MEP1A	-0.595
TMEM53	1.01
RSPH3	0.89675
C10orf33	-0.2575
LOC644285	-0.91825
PTPN9	0.076
ABCA12	2.45725
CCDC37	-1.261
RUNDC1	1.4472
YES1	0.0241666666666667
FAM120AOS	1.571
OR5M3	0.254
