Hybridization REF	TCGA-A8-A0A1-01A-11R-A00Z-07
IMMT	-0.213125
C22orf13	0.610333333333333
CEL	-0.572
MARK3	0.424
ADAMTS2	1.19766666666667
ARPC3	0.387166666666667
TMEM10	0.436428571428571
NPHS1	0.2005
BRD8	0.311
WDR12	-1.3215
IDI2	-0.589428571428571
HOXD13	-2.663
OR8G2	-0.98475
SLAIN1	-2.65725
GABRQ	-0.304
NR2C2	-0.08
NKTR	-0.6937
TLE2	1.4085
KIAA0892	-0.0448333333333333
AURKA	-2.07836363636364
GPRC5C	0.0246666666666667
TBC1D9B	0.81175
PNPLA6	0.100666666666667
AP3B1	0.79325
NAG	0.94125
C11orf68	-0.437
AKR7A3	1.79575
AHCYL1	-0.0255833333333333
COP1	1.30616666666667
RPP14	-0.477916666666667
PCDHB18	-0.22475
CDH24	0.2585
KRT17	-2.2393
LACTB2	-1.42875
DDX24	0.442
PHACTR1	-1.817
SLC35E2	0.1445
LOXL1	1.43
IQSEC2	0.0325
RGSL1	0.354
PCDHGC5	0.2865
MEGF10	-0.35675
PRRX1	1.0965
ASTE1	0.874333333333333
C6orf159	-1.39375
MYOD1	0.3725
GAA	0.82775
ZNF747	1.35775
KLRC1	-1.779875
IL1RL2	0.3445
GDF9	2.83825
GPR119	0.413
TRAF2	0.0581666666666667
HCK	4.7205
BMP6	-2.423
IL8RA	0.417
FLJ35848	-1.00975
EFHA1	0.91625
CDSN	0.0271666666666667
C14orf54	-0.191166666666667
LSM3	-0.642375
ZFP41	0.6215
C9orf126	-1.01733333333333
VIT	-0.979
SPCS3	-1.21425
DEF8	-1.3627
CHAF1A	-1.51666666666667
C1orf165	-0.625
ZFPM2	1.54733333333333
FTH1	1.14575
SLC35F1	-1.77
YWHAH	1.359
C17orf66	0.4865
ADRB1	-0.214166666666667
FOXL1	-0.608
RG9MTD3	-0.229666666666667
UMPS	0.189625
MGC13008	0.0195
KIAA1161	0.6845
CCDC77	-1.30475
C12orf65	-0.6706
COG4	-0.9025
RCP9	-0.208833333333333
RP4-692D3.1	3.732
CDC2L5	0.35325
MGC7036	1.086
DNAJC11	0.31775
GDF2	0.35
TIMM17A	0.054
HNRNPA0	-0.6677
OR2H1	-0.150666666666667
PCBP1	0.66975
COL23A1	-2.22225
LRRC2	-0.339142857142857
NSD1	0.533
FLJ37078	-0.07525
WDR91	-0.251166666666667
TMEM179	-0.15275
DSCR10	-0.443
CNDP2	1.3656
FYN	-0.2475
BEX2	-0.771166666666667
KCND3	1.0575
YPEL5	1.686125
LRRC42	-0.1255
C17orf45	-0.535875
ZNF649	-0.3729
LOC150763	1.58775
COL5A2	2.61633333333333
CNGA2	0.173
ELA2B	-1.1538
RAB9B	-0.8065
FAM100A	-0.21
NAIP	0.528071428571429
MYOZ2	-0.77575
SPATA12	-0.4995
XRCC4	0.02525
CYB561	0.5433
CHST10	0.44175
BAI1	-0.948
BRSK1	-0.885
C17orf89	-0.2505
PDE6H	-0.949
FLJ20309	0.3448
MAP7	0.677625
SCN4B	0.41975
SPAG9	-0.763125
SERTAD1	0.660166666666667
FLJ21963	0.38825
ANTXR1	0.8835
TMPRSS13	1.197
ETV7	3.26666666666667
DGAT1	0.466
NKIRAS1	0.0163333333333333
TAC3	-3.487
CORO1C	-0.0344166666666667
RAD54B	-1.36325
HRASLS3	1.5555
C21orf42	1.48275
BARD1	0.175166666666667
ZNF177	0.466833333333333
MIP	0.3375
ZNF442	0.79
F2	-3.8105
GRIA1	-0.038125
GALNTL2	1.87333333333333
WNT5A	1.1635
LENG9	-0.123
hCG_25371	-1.949
FOXR1	-0.5325
TRA@	1.4696
PWWP2	1.3115
C1QTNF7	4.0305
SLC7A4	1.9515
C4orf7	-0.495
C17orf80	-0.237333333333333
KLK4	1.96083333333333
IL31	0.306
TMEM176A	3.5705
CTNNB1	1.033
BHLHB2	1.19475
TMEM185B	0.987166666666667
ARD1B	-0.48875
C1orf93	0.794
BRUNOL4	-0.653
LOC541469	-1.01083333333333
UPK2	-0.322
GAS8	0.2285
PATE	0.2445
IMPACT	1.15725
WNK4	-0.0408333333333333
HNRPLL	-0.870125
GAD2	-0.0895
ITGA6	-0.27725
BMP15	0.0933333333333333
CYP2A7	0.835875
RIC8A	0.761
CCND1	1.14558333333333
USP35	0.13
DSCR2	-2.6305
CCL4	4.45966666666667
ZCCHC10	0.61
NOL11	-0.63025
TRPM2	1.21766666666667
PSMD2	-0.0821818181818182
CHTF18	-1.32075
USP18	0.659
RRAS	0.46275
LAMC3	-2.07325
TOX	-2.73583333333333
PCDH15	-0.34
GABRG3	-1.88775
NUDCD2	-0.225625
SGCZ	1.557
KCTD17	-0.3138
SPSB2	0.461
TPPP3	1.40116666666667
CILP2	1.5025
CALB2	2.786
CEBPZ	-0.537166666666667
ZNF479	-0.19625
FMOD	4.90983333333333
C21orf66	-1.1015
CLN6	-0.25
ANAPC1	-0.968125
SH2D3C	1.53525
PTPN14	-0.3886
TRIM42	0.425
APTX	0.3985
SNRPG	-1.0925
BMS1	-0.49975
MAGEA3	-4.101
NFATC3	-0.41725
LRRC45	0.314166666666667
ARS2	-0.333642857142857
LRIG1	2.66166666666667
EPSTI1	0.803666666666667
PRSS27	-0.21025
ERC2	-0.806875
PRKACB	-0.370214285714286
PRDM13	-4.3635
HCG27	-0.896
KLK12	1.297
HSD17B7	0.6315
ZNF354A	0.32525
PCDH11X	0.484
DMGDH	0.343
PCBD2	-0.0276666666666667
TMC6	-0.89875
RIMS1	-0.467625
SF3B2	0.396833333333333
RCN1	-0.111333333333333
CPB1	4.6725
BCAR3	0.088
FCRLB	0.642125
PAK1IP1	-1.577
OR10H1	0.559
KIF9	0.9123
PITPNM2	-0.529375
L3MBTL4	0.74875
TGFB1	-0.0543
ZXDC	0.4365
SLC6A16	-1.21425
SRrp35	-1.820625
LRRC8E	1.719
PPIAL4	-1.073
EOMES	2.32916666666667
PAX2	0.132
SCARF2	0.249375
PSEN2	1.4645
PCDHB13	-0.9615
C10orf28	0.16975
DHRS7B	0.707
C1orf131	-0.315
ASB1	-0.0982
ZNF223	0.377833333333333
LCMT2	0.86275
MEP1A	-1.11
TMEM53	0.36325
RSPH3	1.47675
C10orf33	-0.852
LOC644285	-0.1125
PTPN9	0.428
ABCA12	1.8865
CCDC37	-1.145
RUNDC1	2.094
YES1	-0.629333333333333
FAM120AOS	1.713
OR5M3	0.6375
PPP1R3F	-0.223
IL13	0.0103
MDFI	-0.68675
PRNT	1.0795
ZDBF2	0.311
OR10C1	0.365166666666667
CLIC1	-0.4545
LILRA5	1.7065
CSAG1	-3.55183333333333
TREML2	-0.417
FAM125A	-0.0441666666666667
ZNF74	-0.65
FAM104A	-0.12325
LRRC39	-1.4535
SAMD5	-0.57925
HYAL2	0.3335
HIST2H2AC	-0.388125
IGFBP5	2.77552173913043
NRTN	-1.47366666666667
KIAA0556	0.8286
FAM29A	-1.78766666666667
JMJD2A	0.19425
EPHB1	0.547
POLD4	1.20275
ANAPC10	-0.78225
LRRC36	-0.7465
MEGF6	-0.418125
LPHN3	0.0965
BMP10	0.365833333333333
C21orf55	0.742
CREM	-0.6995
PTGER4	1.4295
METAP1	-0.651125
KCNQ1	2.04566666666667
NR2F2	1.87425
SSFA2	0.445333333333333
CTTNBP2	-2.4085
BCL2A1	1.191125
ZBTB24	-0.077375
SLCO6A1	-1.40133333333333
PRDM1	0.5271
OR7D2	1.59683333333333
CCDC47	-0.454
LOC646982	-0.034
SLC26A6	-1.29983333333333
BIN1	-0.1277
SRRM1	-0.00907142857142856
PCSK1N	-1.190375
ALS2	0.1388
ECT2	-0.749105263157894
CACNA2D2	-0.36125
DOCK6	-0.47
C10orf119	0.02925
FATE1	0.12675
DUSP23	1.6115
TRIP6	-0.705928571428571
NUP35	-0.39125
CDH3	-0.205
KLHDC8A	0.37175
C9orf116	1.505375
EI24	-0.295
CENTD1	1.16483333333333
RWDD2B	-0.908166666666667
DOCK1	1.755
NPAS2	0.19975
NR3C2	2.173
FAM63A	1.2325
INPP5F	0.0446666666666667
FAM111A	0.8941
MYBL1	-2.49425
IQGAP3	-0.864
CRADD	-0.285833333333333
DUSP12	-0.5575
PDZK1IP1	3.6715
VASH2	-0.71075
CTR9	0.8875
VIL1	-4.3705
OR8U1	0.818833333333333
CCDC107	0.5385
PTTG1IP	0.310125
OR4X2	0.13425
COL9A1	-2.9365
PSMD9	-0.102
ZFP62	0.939
TIP39	-0.32575
PARP15	1.1515
TTC19	0.619875
C1orf114	-1.96866666666667
GFPT1	0.404
SLC27A6	-2.32625
MRPS10	-0.8137
CALML5	-1.30866666666667
TRPM7	-0.29325
CGNL1	1.499125
CECR1	1.784
SERPINB8	-0.00966666666666667
TMEM102	1.2775
PDIA2	-3.38925
NUCKS1	-0.910666666666667
HOTAIR	-0.65225
EBI3	1.086
NXN	0.221
ZMYND19	-0.613
FOXJ3	0.37075
EIF5B	0.0926
EIF2B4	0.3365
LEO1	0.1595
ZIC5	-1.92166666666667
IL20	0.454666666666667
KIAA0415	0.47275
FLJ37357	-0.00849999999999995
TSPAN12	-0.144125
ACTR3B	-0.396875
TFAM	-0.931166666666667
IL17RD	-0.467125
PARP12	1.24475
KLHDC7A	0.448
KCTD4	0.218
GTF2H1	-0.14575
FLCN	-0.348
BIRC4	0.839
LOC790955	-0.661
VKORC1L1	0.2455
CYP4F22	2.71316666666667
TAS2R5	0.528
ZNF582	0.8425
HS3ST3B1	0.0845
CTNS	0.7435
STK36	0.8045
MMD2	0.35675
RP5-1103G7.6	0.435
FLJ23356	-0.178
CRH	-0.00225000000000001
C1orf182	-0.411666666666667
ACP5	3.20366666666667
AMFR	0.2296
CA4	-0.495
PLCB4	-1.5135
MPHOSPH10	-0.253
UNQ473	2.7965
G3BP2	0.07925
SR140	-0.45775
HOXA2	0.097
PYGB	0.05225
BAT1	-0.50975
DKK3	0.584833333333333
DDX31	-0.171
TULP1	-0.369
NHLRC2	0.59725
TNRC4	-0.411833333333333
ZNF430	-0.0535
TNRC6A	0.552875
PLA2G1B	0.7495
RCHY1	0.8905
GTF2A2	-0.829666666666667
MGC4294	0.8235
ZNF691	0.29675
TACC3	-1.4005
DNAJC5G	-0.06025
LOC4951	0.651
MS4A4A	0.3055
LOC152485	1.1855
PPP1R2P1	-0.5135
PPP2R5B	-0.15975
RPGRIP1L	-0.447
SPOP	0.6228
PTPRF	1.611
MGC42090	-0.2235
SUSD3	4.264
THOC4	-0.66025
MAML1	0.4665
FXR2	-0.213166666666667
TYK2	0.28475
MUC6	0.0798333333333333
DNAJB7	-0.2085
PIP4K2A	-0.134928571428571
MEX3A	-1.28566666666667
RRP1	-0.746
TFAP4	-0.257
CXorf41	0.86975
MTMR4	-0.125
CTLA4	1.5655
SNX9	0.97675
CIB3	0.8385
NECAP1	0.720375
PLA2G2D	1.0493
GLMN	-2.25883333333333
DCLRE1A	-0.37975
PDX1	0.3535
SAMD11	0.2425
MRPL55	0.7085
TLR7	2.856
TBC1D21	-0.127333333333333
SMAD1	1.4311
ACTRT2	0.1405
RIOK2	0.264
PDLIM4	-0.2555
SLC22A15	1.5085
ABHD13	0.747
STX18	0.5093
CCPG1	0.984
DCBLD1	0.462166666666667
SLC2A6	-0.475
NOLA3	-0.48925
TRDMT1	-0.635214285714286
IL17F	0.0125
ATP1A4	0.351833333333333
OR52W1	-0.014
CFL1	-0.46325
IL4	-0.685
RBP2	-0.4995
CPSF6	0.269375
TTC8	-0.152833333333333
MUCL1	-0.8655
EYA3	-2.041
KRT38	0.24075
GNE	-1.43775
ZNF501	0.057
SLC35A2	0.486375
CEP110	-0.583
MYF6	0.69325
MGST2	0.589666666666667
TRPV4	0.0675
NEK8	-0.183
NOX5	-2.2245
NCKAP1L	0.757
EMP3	-1.35166666666667
BPY2C	-0.068
C1orf38	1.57725
ELOVL2	-0.874875
CBX7	1.24375
OSBPL1A	0.780666666666667
ZNF589	0.39425
ESCO1	-0.1995
TRA2A	0.797916666666667
C3orf26	-1.4235
PHF2	1.326
PID1	0.197833333333333
RFC1	-0.2815
MTAP	-0.3403125
ADORA3	3.7305
LOC389458	-1.3705
TRNT1	-0.469
CRIPAK	0.183
RAI2	3.9165
ANKRD44	-0.409
GZMB	3.575
NFE2L1	0.269
STIP1	-0.186
RASL11B	1.0555
NT5DC2	-2.5285
LRP2	3.509875
MTDH	0.220666666666667
ARSG	1.0945
HSP90AB1	-0.465833333333333
CT45-6	-5.6365
ZNF483	-0.936
LMBR1L	-0.384
S100A2	-2.7374
C2	0.711333333333333
C2orf27	0.908875
EIF4EBP1	-1.819
GCKR	-3.484
PPP1R9B	0.17275
FER	-0.40675
SNRK	1.00083333333333
OR5M10	0.0615
UTP6	-0.829
CAPZA3	0.72475
FBP1	2.79122222222222
TERT	-1.8485
CCL1	2.1485
FUCA1	2.048
ALS2CR8	0.583833333333333
KCMF1	0.0814166666666667
SRCRB4D	-1.417
OXCT2	-0.414166666666667
IL17RA	1.969
MPP5	0.303
SPA17	-0.14075
FLJ10986	0.298333333333333
GALNT14	-3.27925
CXorf27	-0.408875
NPLOC4	-0.20575
RAB34	0.2215
KRTAP3-3	0.905
ARSD	1.73816666666667
CPLX2	-1.7888
PJA1	1.18675
WHDC1L1	-0.155833333333333
RB1	-0.5583
MTMR15	0.64
PHLDA2	-1.3591
GUCY2F	0.1355
MPV17	-0.167
SLC35D1	0.2405
LYSMD3	0.459
COL16A1	2.374
ERLIN1	-0.186833333333333
JMJD4	0.33625
HIST1H2BK	-1.987
TP53I11	1.483
ST3GAL4	-1.0761
PF4V1	0.368666666666667
ALG8	-0.29625
REG1A	-0.10225
MINA	-0.84825
CYB5R3	-0.052
HHLA1	-1.13325
MYST4	1.4952
VASN	-1.47525
UCHL5IP	-1.132
TFAP2A	0.839375
MGC9913	-0.476
C9orf97	0.266
LOC90379	-1.13425
PHF15	1.26792857142857
ZNF169	-0.422333333333333
KRT7	1.8838
GLIPR1L2	0.9445
LOC116236	0.91675
IQCF3	-0.366
RDH14	0.635333333333333
HNRPK	0.583
RABEPK	-0.499
ISX	-2.9615
CBARA1	0.4205
RAD51AP1	-2.188
MLL5	-0.374
CXorf48	-5.84
SGCD	0.31625
PHTF1	-0.21775
CA3	1.22875
CMTM5	-0.056
STX10	-0.622625
JMJD2D	-0.84675
P4HA1	-0.249166666666667
GAB3	0.742
DHRS4	0.137666666666667
COL4A1	2.316875
C20orf20	-0.960625
OSBPL2	0.654
PTTG2	-2.25975
KIAA1688	1.486
STS	-1.6275
SHROOM4	0.477
KBTBD5	-0.316833333333333
ALDH1A3	0.637
BTNL2	0.123666666666667
TGIF1	0.6255
ZFAND5	0.799125
ICA1	2.144875
NAV3	-1.0545
FLJ12331	-0.83425
EPS8L2	0.8389
MNT	0.255
ENTPD1	1.51516666666667
OR51E2	1.124625
STK11	0.571125
MX1	3.37525
TTTY9A	0.235
CX62	0.423
LOXL4	-1.139
EXOSC4	-0.71375
PURB	0.381071428571429
SETD1A	-0.607333333333333
RELB	1.158
LAMB2	1.64483333333333
HNF1B	0.014
PNLIPRP3	-0.71
C14orf139	0.82625
UMOD	1.626
GRIN3B	-0.10375
GPR25	0.288
ZNF512B	-0.7715
ATP6V0A1	-0.13125
SRA1	0.41
ZNF615	1.5155
ZNF768	0.24225
ZNF469	3.46475
DYNC2LI1	0.860666666666667
DNAH3	-0.024
LOC387911	0.9785
LOC554234	-0.118
ARRDC5	0.7915
TMEM59L	-1.7165
MARCH4	-1.5945
CNOT8	1.01366666666667
KIRREL3	-1.9964
ADAM17	-0.0245
MYOG	0.301625
CPNE1	-1.057
AK5	0.491375
LOC204010	-0.39275
NDRG4	-0.735
LOC130074	0.4945
PIAS4	0.4515
NCOA2	0.38125
TEGT	1.4372
USP5	-0.551
ANKRD21	1.023
KIAA0692	-0.0148333333333333
HAPLN3	1.59675
LZIC	-0.333
NRXN3	-0.50725
CDKN2C	-1.11033333333333
KIAA0226	0.23825
CYB5D1	1.15925
WDR68	-0.50775
ABCB6	-2.8994
MRPS25	-1.621
ZMAT2	-0.244666666666667
KRT25	-0.6615
RPL11	-0.1085
GRAP	-0.0335
LOC198437	0.205666666666667
RORC	1.9115
RAP2C	0.299142857142857
MXD1	-0.31575
AZI2	0.537
NUAK2	1.14475
AHSG	-6.11025
MANSC1	3.0425
IMP3	-0.512166666666667
C2orf3	-0.8115
VSTM3	4.2945
PCTP	-0.3045
SIRT1	0.50725
MANBA	0.98175
CD164	1.11975
GFRA1	3.4279
PRM2	0.419
ZKSCAN3	0.2095
PLEKHG1	1.76975
TPRKB	-0.58925
UBFD1	-0.731333333333333
CDKL5	0.512333333333333
HIST1H2BD	-1.09008333333333
INPP4A	-0.3665
BMX	0.364
PTPRU	-1.775
LOC554202	-0.613333333333333
HOXC8	0.314375
IL12B	0.2985
ADPGK	0.7155
ZNF418	0.8205
SIAE	1.496625
CWC15	-0.7315
RP13-401N8.2	-0.2395
KLHL11	0.39825
DEDD2	0.567
PSMB3	-0.325
DDX25	-3.058
ZBTB3	0.911333333333333
GFRAL	0.446
RPS25	-1.24666666666667
FAM57B	-0.0711666666666667
TESK2	0.269333333333333
DNM1L	-0.5535
ZNF207	-0.0345
CLEC11A	0.896125
TOLLIP	0.6625
TMEM61	-0.965833333333333
DLK1	-4.4804
PLVAP	2.773625
NOD2	2.89916666666667
SCMH1	0.482
FLJ40235	-0.05
HTR2A	-0.353333333333333
ARMC5	0.117
FUT7	0.8905
PRELP	2.15911111111111
ALKBH6	-0.3575
GYG1	0.55025
POLR3GL	0.485
COL8A2	5.27333333333333
OR10A5	0.114625
C1orf187	-2.23725
TXLNB	0.563333333333333
C16orf68	-0.598583333333333
R3HDM1	-0.3755
C16orf75	-1.30225
BAALC	-0.965625
TNP1	0.20475
GAPDH	-0.655666666666667
COX7C	0.6095
ERRFI1	-1.21741666666667
PGAM2	0.587166666666667
FAM108B1	-1.1205
APC	0.927625
TLR2	4.15975
SUCNR1	2.911125
ZNF233	1.01925
WFDC1	-2.21083333333333
PSG11	-0.339
SLC39A1	0.8715
PSAPL1	-0.1575
CDC42EP1	-0.16075
MECR	-0.295
KIAA0101	-1.8803
MACROD2	0.1112
MMP19	1.04008333333333
LOC202459	-0.549
VNN2	3.36625
ACCN3	-2.4935
TIMD4	0.011
RNASE8	-0.1725
CCDC7	0.083
SULT2B1	-0.517
ME1	-0.691
MGRN1	0.063375
MRPL30	-0.567125
IVL	-0.466125
CALM1	0.842
PLEKHA6	1.751
B4GALNT2	0.354
PGDS	4.391375
C8orf33	-0.27025
TMEM56	-0.972333333333333
CKM	-0.609
ESR2	0.506222222222222
ACOT8	-0.27275
AGTR2	0.53875
LOC155006	0.28225
BC37295_3	0.6095
EPM2AIP1	-0.396833333333333
PZP	1.5215
RPS9	0.100166666666667
C18orf51	-2.03175
SIVA1	-0.2554
HEATR2	0.114
CD3E	-0.101083333333333
C20orf142	-0.99475
PGLYRP3	0.1695
CCDC139	-0.51125
GPS2	0.0153333333333333
NOL14	-0.947
LRTM2	0.058
TRIM36	-0.558875
TP53RK	0.1821
FBXL13	-0.570833333333333
RUFY2	-0.133071428571429
C11orf70	0.0231666666666667
HSPB9	-0.336166666666667
GJA5	3.0495
HGF	-0.811666666666667
EPHB4	-0.395
SOX18	0.16175
IFRG15	0.096
SERPINA10	-3.6955
WDR23	0.639625
REEP2	-2.50133333333333
CDK3	-0.4525
HSPA12A	-0.108875
ARL8B	0.1045
SATB1	-0.413666666666667
PPM1D	-1.67383333333333
VPS45	0.9315
TP53BP2	0.93375
GJE1	1.782
CACNA1G	0.021125
VGLL4	1.326625
GNPTG	1.136
ROS1	-2.344
C21orf128	-0.0253333333333333
BMP8B	0.57825
SLC5A4	-0.0505
SLC6A3	-0.047
C16orf53	0.7525
TMEM81	-0.7445
APC2	-0.4116
SYAP1	-0.23375
C6orf54	-0.837166666666667
ZBED5	-0.5012
PVR	-1.845125
LTA4H	1.08633333333333
CCDC24	1.4065
MAGEA4	-4.49683333333333
IFIT3	2.77616666666667
MYADM	1.0125
C21orf82	0.349
PDE3B	-0.42875
TMPRSS11A	0.972666666666667
PGK1	-1.08035294117647
CCL13	4.62816666666667
DERL3	-1.4845
MLXIP	0.00133333333333333
PLOD1	-0.91125
MTFR1	-0.6506
NPDC1	0.6535
GPAA1	-0.0988333333333333
LTV1	-0.651
RYR3	-0.7475
C7orf46	-0.1945
VAMP2	0.55325
RNF135	1.726
SUPV3L1	-0.91175
FIBP	0.684875
ADAMTS18	2.63466666666667
RNF25	0.353833333333333
SOS1	0.45525
PLAU	1.590625
MATK	-1.69175
EHF	6.7595
CTNND2	-0.987875
PTEN	0.890642857142857
ZNF189	0.78275
SLC28A3	2.498
GUCY1A3	3.21325
SETD2	0.1979375
ROGDI	1.312
TICAM1	0.3224
RASSF3	0.617
PACSIN2	1.14283333333333
SERPINB5	1.02016666666667
PRKCDBP	0.093375
TFDP3	-0.2575
LGR6	0.1775
RFX5	0.799833333333333
OR52J3	0.6595
PTPN18	1.111875
ZBTB34	0.043
KCNF1	-0.7645
SYNE2	0.0762857142857143
SLC22A4	0.8315
NETO2	-3.2905
VCPIP1	-0.177
LDHD	0.1565
ESX1	-3.50875
SQRDL	2.62575
GALK1	-1
SERPINA6	-3.81133333333333
HD	0.585625
ASCL3	0.112
FBXL6	-0.51875
FABP7	-5.012375
MAGEC3	-1.714
KLC4	-0.611125
CD1D	-0.925375
PRAM1	1.72925
EIF3B	-0.4225
DSCR8	-6.067
FLVCR1	-0.82825
KIAA0141	0.481625
PROM2	2.87866666666667
ALOX5	2.7098
GPR162	0.2635
LYRM2	-0.3075
RNASE6	0.502625
HES5	1.002
GJA1	0.82175
MRPS14	0.111
HMHB1	0.00575
TAF7	0.128875
BTNL9	0.965
SFXN2	0.78275
VEPH1	-1.7065
GK2	0.1214
AMBP	-4.856375
KIAA0953	-0.543
XAGE5	-0.123333333333333
CCBP2	-0.196
TGM2	0.490166666666667
ZNF202	-0.788
ACTL6A	-0.4755
SLC23A2	0.1375
ARHGEF7	0.473333333333333
LOC728635	0.102
CRYM	-1.26833333333333
PKD2	0.51175
MANBAL	0.625
LIN54	-0.93675
ACTL7B	0.2465
OR4D9	0.00599999999999998
KIAA1683	-1.25975
ZNF704	0.712333333333333
TCP10	-0.08375
MAGEB18	-0.0275
DEFA4	0.0695
ZNF197	-0.5225
PTOV1	0.0433333333333333
RNF208	0.0696666666666667
CMIP	-0.342666666666667
TRDN	-0.385
UCHL1	-1.00025
APOL6	1.4017
PLK1	-1.69983333333333
NPHP1	1.44483333333333
NDUFA11	-0.688
DAB1	0.3005
RTN4R	-0.10425
PUSL1	-0.6835
SYT2	-0.097
ANXA13	0.51175
RFTN1	0.10325
ATP8B2	-0.523416666666667
VN1R2	0.469
OR52E4	0.6545
NPPB	-2.75433333333333
ZNF148	0.3255
ZNF141	-0.009625
IKZF1	-0.647625
PSMC2	-0.8575
GGA3	-0.609666666666667
LPGAT1	1.29466666666667
SEC16B	0.619
C5orf38	1.34366666666667
THOC2	-0.8909
SLC16A12	-0.8235
ALK	-1.75425
DACT3	0.938166666666667
CACHD1	-1.6445
GAN	-0.906
EXOC6B	-0.502
HIST1H2AE	-1.45875
VAMP1	-1.55075
SRI	0.248583333333333
AKAP14	0.6155
HLA-E	2.8444
SLC25A32	-0.772333333333333
FLT3LG	-0.243
ATP1B1	1.419125
WDR1	1.145625
SWAP70	1.75325
TRIM31	0.113333333333333
ARNT	0.795125
ZNF596	0.5862
CDKN1B	0.158166666666667
FOXC1	-2.01575
SEMA3A	-2.6657
LSM14A	0.159083333333333
STEAP3	0.091625
ABCA1	0.633
PLSCR2	-0.0343333333333333
EDC3	-0.896
THBS3	0.738
C15orf43	-0.0166666666666667
GMCL1	-0.131333333333333
C9orf71	0.28925
MGAT5	-0.053
LOC402164	0.2745
TSPAN8	-3.6565
DYNLT1	0.848125
IGSF1	-1.9735
TMEM143	-0.3035
FLJ25006	-2.02975
ATP13A3	-0.272
C3AR1	3.3955
CADM2	1.05366666666667
EFNA4	0.86
HAO1	-0.2345
TWF1	0.8735
MRPS17	-1.084
MYH9	1.52475
C9orf9	0.00733333333333334
C17orf79	-0.479833333333333
FSCN3	0.39825
BDKRB2	0.663166666666667
PCGF6	-1.29833333333333
RAP1GAP	0.288333333333333
TAS2R41	0.479
DCLK1	-0.943
DEFT1P	0.2195
TAF2	-0.290583333333333
COPZ1	0.50225
KATNA1	-0.38425
STIM1	1.001
TBX2	-2.53833333333333
RPS4X	0.0396923076923077
MARCH8	0.294
DHX33	-1.19466666666667
TMEM161B	-0.426666666666667
SYPL2	0.6065
ADCY5	0.9395
SRPK3	0.404
CXorf9	1.8455
REC8	-0.8105
CLP1	0.0287
MGC52498	-0.3425
DUOX2	1.05475
C6orf150	0.03525
TSC22D3	2.099875
CASP8	-0.5103
PRKD3	-1.4371875
CFH	2.38875
TRO	-0.846
NRIP1	0.63775
ZNF707	-0.176833333333333
TBC1D22B	-0.472
HYI	1.2075
COX7B2	0.29375
GPR52	0.30025
CASC3	0.728928571428571
METRN	0.75675
KRT3	0.99
ARF1	0.850857142857143
C1orf111	0.44575
MOG	-0.1
C6orf50	-0.694
MGC12966	0.27025
ATP7A	1.47016666666667
NOTUM	-3.0785
LOC342897	-0.0125
ITSN2	0.565666666666667
GIP	-0.0995
LOC89944	-1.483
UBXD8	0.16525
GYPE	-2.119
JAG1	0.711
RLBP1L2	1.755
HIST1H2AL	-0.6555
PAPPA	-1.2896
CYP4F8	3.116
TRH	0.9205
DCTN3	-0.42
NT5C	-0.87425
HTR3C	0.222
VPS41	0.753375
KIAA0174	0.2786
ANKS6	-1.646
MPV17L	-0.398333333333333
MT1M	-0.568333333333333
DTX1	0.794875
LOC146325	-0.456333333333333
ZNF639	-1.02133333333333
CACNG4	0.7808
TNNC1	-1.26925
MGC27345	-0.996875
CASD1	0.4862
HOXD4	0.5395
SMC4	-1.22270588235294
TTC35	-0.1495
CTXN1	0.337375
RGS19	0.48125
SFRS3	-0.30825
TRIM43	-0.497
HLA-DQB1	3.64675
NUPL1	-0.3472
NRAS	-1.782625
RPL22L1	-2.7155
ZNF138	-0.354333333333333
FBXW2	0.0835
SIX3	0.414833333333333
HDAC9	0.492833333333333
OGG1	-0.2265
APLP1	-1.0145
OR7A5	0.514
DLX4	-2.19075
TUBA1B	-0.4205
CRY1	-0.137875
C12orf29	-0.845
MGC70863	-0.291954545454546
OR1D2	-1.1955
C1orf25	0.324625
CUZD1	-0.475
PUNC	-3.3975
SCAND1	-0.0406666666666667
MYT1	0.247
MPND	0.29875
GOLGA1	0.7726
ZBTB43	0.3905
VAPA	0.806916666666667
C4orf36	0.15225
STAP1	1.153
SLC34A1	-0.16375
PIK3R3	2.0736
TGM5	-0.135
USPL1	-0.4994
FBXO40	0.3505
BRF1	0.0631
CCL27	-1.539
hCG_1657980	-0.766
PFN2	-1.0088
MYBPH	-1.3165
PPP1CC	-0.086875
CDCA7L	-1.457
KCNB2	0.31825
C20orf151	0.928
USP13	-1.32225
RCOR2	0.0531666666666667
FBXW4	1.24633333333333
WT1	-3.311
TAS2R46	0.644
STK38L	1.079
LEPROT	-0.556625
DDX42	0.49825
TXNRD2	-1.0815
TNFRSF4	3.048
KSR1	0.251625
SLC27A1	0.950833333333333
POU5F2	0.34425
SLC22A11	0.10625
C8orf32	0.212
ZNF236	0.933428571428571
GABRB1	-4.38425
LRRC29	0.5365
FBLN1	1.4545
MRRF	-0.843333333333333
RP1	0.4165
MARVELD1	0.5755
AFF4	0.0173571428571428
C17orf54	-0.51625
RAF1	0.209
SUB1	0.953
MRPS33	-1.32825
ZIC1	-2.6844
ARL10	0.059
RAG1AP1	0.893666666666667
P2RX5	-2.7414
NCR3	1.13466666666667
