Hybridization REF	TCGA-A8-A07R-01A-21R-A034-07
AATF	-1.05025
ZNF630	0.823875
E2F5	-0.25
WFDC13	-0.43275
FTSJ3	-0.187166666666667
C4orf33	1.0885
LHFPL4	-2.12225
C19orf56	-1.10616666666667
SMAD4	-0.329625
AFM	-0.78625
G0S2	-1.9645
FCHSD2	0.375
RRP1B	0.1093
EEF1B2	-0.676166666666667
STAT6	1.29083333333333
ZNF195	0.2655
GNL1	-0.383833333333333
ZNRF2	0.972333333333333
PER3	0.103375
ASB16	-0.01275
C10orf10	2.30135714285714
ADCY8	-3.66783333333333
C9orf58	1.31266666666667
ARMC10	-0.622333333333333
PSG1	0.814
DHX34	0.20825
VARS2	-0.295375
NFIC	0.58625
ITPR2	-1.53075
AGXT2	0.332833333333333
OR6K3	0.068
H2AFZ	-0.704416666666667
MLLT3	0.160416666666667
COX4I2	0.1175
CCNT2	-0.891
PLK4	-0.366625
NUMBL	-0.0548333333333333
MED16	-0.44675
PLEKHQ1	0.09925
GOSR1	1.42944444444444
BTG4	0.358333333333333
RPL30	0.238583333333333
IGSF5	1.703
IGFL2	2.88666666666667
ELMOD2	1.46
SHC3	-1.93983333333333
HAVCR1	-0.1745
DYNC2H1	-0.979375
RNF5	-0.6835
C2orf7	0.0225
NLF1	1.8565
KLHL25	1.52575
LRP10	0.1179
KRI1	-0.202
PUS7L	0.0656666666666667
MGMT	-0.31375
HOXD1	-0.0663333333333333
CSH1	0.1174
ATG16L2	-1.553
FLJ44635	-1.093
CHODL	2.445
EXOSC8	-0.47975
SLC28A1	0.4585
MYO7B	-0.602666666666667
SEH1L	0.7911
MTNR1A	0.427
TSPAN5	-0.3
CDC45L	-1.13883333333333
AMIGO1	-0.2785
ATAD3A	-0.122875
OSGIN2	0.265666666666667
PDIK1L	-0.494833333333333
DARC	0.414
PIPSL	0.7415
SHMT1	-0.40525
CRISP3	0.2055
POPDC2	-0.350833333333333
ZRANB2	-0.0106666666666666
FBXL8	0.968
TRIP13	-1.00863636363636
EIF5AL1	-0.904
POU5F1P3	-5.23483333333333
IL6	-0.8195
CXorf38	1.48416666666667
IFNA16	-0.018
FBXL2	1.0215
BRD1	0.7825
STATH	0.55875
FBXO44	-0.675333333333333
MCCC2	-1.60125
CDC2	-0.7451
C5orf23	1.747
IVD	-0.043
C10orf122	-1.02925
MSL3L1	1.1661
MVP	-0.742
EPOR	-1.4516
ZMYM1	-0.3405
BCL7C	0.632166666666667
PSTPIP2	2.0826
LYPD1	-2.89925
OR8G5	-0.0755
ZP3	-1.043
BCAS4	1.5675
EDG6	0.4565
ISY1	-0.097
PRAMEF2	-0.3545
CUL1	-0.408625
RNF213	1.9093
CCRK	0.1935
DHX9	0.147375
C13orf29	2.006
NCKAP1	0.649
MRPL43	0.169714285714286
XPR1	-0.218
PKN2	1.5221
PODNL1	0.0365
ZNF333	-0.44275
DALRD3	0.02025
OPN1SW	0.4995
BTBD6	0.22725
C11orf82	-0.435
OR5P3	0.555
DUSP11	0.3825
L1CAM	-1.354
NEK11	-0.468333333333333
OR7E91P	1.94
CNTN3	1.4862
CREB3L2	1.8175
ZBTB37	1.462
KIAA1324L	-0.1965
NDUFB10	-0.610333333333333
NUDT2	-1.075
GTPBP8	0.6365
CACNA1D	-0.926375
PRKAA2	-0.022
PRDM8	-0.3355
MGC16075	-0.194
KRT14	0.751071428571429
PP8961	0.80925
MRPL18	-1.19075
ABCG2	-3.892
PACRG	0.05525
BBS2	-1.039
KREMEN2	-0.878
FBXO21	0.461
HNRPUL1	0.691916666666667
GRB10	-0.017
CLSTN1	0.663375
LMAN2	-0.0649
C17orf61	-0.52925
NIPSNAP3A	0.96225
INSIG2	-1.63933333333333
PCDHB7	0.105333333333333
STXBP2	-0.222875
CMAH	-0.425416666666667
SEMA5B	-1.36925
ZNF155	1.003
COQ6	-0.347833333333333
PRPF4	0.245
TSPAN15	0.4061
VN1R5	0.48525
LATS2	0.80875
SELK	-0.23425
PGK2	-0.221666666666667
MS4A1	-1.454625
TYW3	0.3933
KRTAP5-1	1.90375
RCCD1	0.776333333333333
BTN1A1	0.35775
DDX28	0.10075
TMEM65	2.524625
LOC92345	0.08125
TTC31	-0.99825
WDR46	-1.13833333333333
CHP2	2.10833333333333
LSP1	0.133625
ZNF542	-0.1795
EXOSC1	-0.069
ARHGAP18	-0.641166666666667
LRRTM4	-0.959
MAOB	2.24725
CACNB4	-1.48475
MGC33846	1.232125
RANBP3L	0.0735
ATP5L	0.5115
ONECUT1	-2.1815
NUDT9	-0.73875
TMEM149	0.2015
STX17	0.9095
IGSF10	-4.04475
TMPRSS9	1.426
BMPR2	1.21683333333333
ALLC	-0.6585
KLF7	1.11325
GCC1	-0.1645
TIMM9	-0.261
CDO1	-3.10116666666667
MGC10701	-0.6915
IFI6	3.987
FRMD8	0.76275
MGAT2	0.62775
WBP5	1.229
CNIH2	1.509
KIAA0907	-1.5133
KCNH8	0.206
CTSG	-3.11075
GRIK1	-0.7114
CUL5	0.370625
FRMD1	0.4365
OR9A4	0.407
SYT6	-1.836
FOXD4L2	-1.40175
ANAPC2	-1.08083333333333
OPN5	1.348
TAF13	0.38825
LYG2	-0.2015
GGNBP1	-0.0695
C11orf40	0.5595
OTX2	-0.425
REG4	-0.0484
EIF5	-0.949125
PALB2	0.0865
SEPSECS	-0.5762
RNASE3	0.22
TRIM49	-0.59
POLR2K	0.9302
GPR42	0.113
C8B	-2.9975
SASS6	-0.581
PREB	-1.07
OR3A3	0.502
TUBA8	1.5545
IGLV2-14	-0.907
STIL	-1.027
ANKFN1	-0.6482
NME7	-0.259
HOXC12	3.57575
UBE2C	0.52625
FHOD1	-1.412
CDK2AP1	1.29116666666667
OR6K2	0.08575
DHPS	-1.2095
RPL5	-1.17783333333333
TRGV5	0.598
LOC541472	0.184125
HCCS	1.3235
DENND1B	0.463
LHX3	-0.159
OR5D16	0.453
CXorf57	-0.427
IRF2BP1	0.86225
NDST2	0.1935
LCE3D	0.5305
BOLL	0.41275
SYT3	0.1465
PIH1D2	0.91625
C20orf7	-0.342833333333333
IL1R2	6.26133333333333
SLAMF9	-0.1225
PPME1	0.5665
PIK3CA	1.2155
TRAPPC1	-0.745625
COLEC10	-0.63975
SLC9A6	-0.644333333333333
PDDC1	-0.744416666666667
CCDC53	0.53925
GK3P	-0.33375
DAZL	-0.8865
BRI3	0.99275
SDK1	-0.55375
CYP2C18	-0.65925
IFI44L	5.393125
RPL3L	-0.106
FUT9	0.531833333333333
KIFC2	-0.6555
PMP2	0.0945
SLC4A9	-0.7235
PLAG1	0.423666666666667
MYCBP2	0.538666666666667
OR4E2	-0.1015
CCDC65	0.54625
C16orf82	-0.0798749999999999
ENTPD4	-1.234625
BRP44L	0.45425
PMP22CD	0.152
TMCO4	0.3935
KCNN1	-0.381833333333333
WDR35	-0.9755
CCDC80	2.206875
C3orf31	-1.3805
SLC7A9	-1.17875
TMEM190	0.18025
DBC1	0.412166666666667
FADS3	0.7845
PDZD8	0.287333333333333
GRM5	0.487625
AZGP1	1.7483
PEX3	0.0355
MED1	0.680357142857143
ATG4C	-3.3285
HNRPH3	-0.92725
FAM109B	1.15325
C4orf17	-0.1435
CA10	-0.06725
OPRD1	-0.1665
CCL16	-1.08225
SACM1L	-0.98275
CST6	3.91825
CD63	-0.3111875
LGI1	-1.8005
ZNF784	1.2695
CRYBB1	-1.468
CX3CL1	1.87675
TOP2A	-0.89075
GYPB	-3.36866666666667
GADD45GIP1	-0.4415
FEN1	0.482625
IGF1R	1.047875
WDR72	-1.934
PURG	-0.46
DEFB126	0.7535
PKD1L1	0.59325
CAV1	-2.6813
GNPDA2	-0.2622
DGAT2	1.411875
NLGN1	-5.2935
STRBP	0.103375
HPRT1	0.220666666666667
FANCI	0.724
PSMA7	1.53125
DBF4B	-0.363833333333333
TTF1	-0.89575
RAD54L	-1.044
ELOF1	-0.64775
PLAGL2	0.348625
ZNF256	1.59725
HMGCL	-0.811
MSI2	0.2965
RPESP	0.350833333333333
C11orf60	0.62975
ABCD1	0.4265
ACAA1	-0.4027
SPARCL1	3.58721428571429
IL6ST	-1.0053
ZNF319	0.07275
TMEM109	0.1543
FAM90A1	0.906833333333333
IL22RA1	-0.94
ATP4B	0.7575
TEC	-1.28933333333333
C7orf30	-0.21375
TXNDC2	-0.723
ABCB4	-1.0005
KIAA1191	-0.474125
C9orf38	-0.1385
SFTPB	0.396375
CNTNAP2	-0.385666666666667
FRK	0.719
TBX19	1.19975
CHD4	-0.46025
C6orf26	-2.34116666666667
MOSC2	2.15425
IKBKE	0.59675
HIF1A	-1.00916666666667
LOC595101	-0.209
RELA	0.459333333333333
TMEM16B	-0.271666666666667
ABHD12B	-2.02775
TSEN34	2.05075
KIF18A	-1.887
TXNDC9	0.143166666666667
SPATA2L	0.683
SEMA4G	-0.4665
C21orf91	0.499
MATN1	-0.204
KCNIP4	-0.5438
TUSC1	2.17425
OR4C15	0.13075
ARMCX6	-0.184416666666667
WBSCR27	-1.26383333333333
OR52I2	-0.696
KIAA1604	0.08925
DYNC1I1	-0.7435
PPP4C	0.91725
SLC47A2	0.119333333333333
TREH	-0.188375
CD48	0.285
ST14	2.8375
PKN1	-0.8835
SPON2	0.223
XBP1	-0.517
SFRS12	-0.627166666666667
EFCAB6	-0.285666666666667
SELT	-0.071
SLC39A2	0.2355
ERF	0.1525
ARL3	-0.540875
SURF6	-0.8949
MLLT10	0.660190476190476
FLJ11171	0.220833333333333
TDGF1	-4.64483333333333
ERCC6	-0.00375
EIF2AK4	0.889125
BAZ1A	1.17933333333333
LRRN3	-1.5776
TMC3	1.132
EFTUD1	1.216
PTPRO	0.498333333333333
CLEC12A	-0.103875
ACBD4	0.171
ZDHHC14	-1.269625
OTUD7B	1.444
ACTB	0.7379375
MSRA	-0.00374999999999998
LCE5A	1.9135
IFI35	1.20725
BSCL2	-0.458166666666667
ANKRD12	0.244083333333333
CFHR2	-0.097
RGAG1	0.217333333333333
HSFY1	-0.2585
SLC30A5	-0.798333333333333
IMPG1	0.278
GPR109A	0.613
ZNF185	0.207
IYD	0.38625
NPCDR1	0.5995
SERPINA13	0.635
HMGCLL1	-0.8815
NEUROG1	1.53683333333333
UBQLN1	0.59925
LIN37	0.90275
SOCS2	-3.624875
DSCR4	-1.87375
XKR6	-0.4305
GPR142	0.4995
KRTAP13-3	0.247
CCDC15	0.0726666666666667
MOS	-0.4575
CD1E	-1.638
OFCC1	0.777166666666667
FAM83D	0.04425
SRFBP1	-0.35475
C9orf96	-0.11
DHDH	0.87125
CCDC90A	0.9965
RABL3	-0.1703
CD320	-2.70183333333333
ANGEL2	-0.398666666666667
MRPL21	0.807
SMG6	-0.492
INSR	1.0650625
FLJ14816	-1.0685
GLRB	-1.65266666666667
C9orf89	1.28975
CIZ1	-0.6715
URG4	-1.02416666666667
LRDD	-0.645833333333333
CBY1	-0.332333333333333
NFX1	0.209625
MTERFD2	-0.675428571428571
C19orf23	0.316
PGC	-2.491625
IER3IP1	-0.4063
RASAL2	1.16658333333333
C1orf89	-0.612
SYNJ1	-0.265125
NFKBIE	0.1655
FLJ40125	-0.841166666666667
TCEB2	-0.6482
NOG	-0.785
POLR2J2	-0.943666666666667
HLA-B	2.14025
PCDHA1	2.3155
PPP2R2B	-1.518
ARHGEF17	0.821
TCF7L2	1.36571428571429
CHD5	-0.465333333333333
ZNF431	-0.936625
TBC1D25	-0.156
ZNF800	0.928
SCUBE2	-3.02427272727273
MYCBP	-0.700166666666667
GPX5	0.0215
C6orf129	0.638166666666667
QSER1	0.861833333333333
ULK2	1.23025
PIGO	0.901333333333333
NRCAM	-2.32146153846154
SLC35E3	1.326125
CSRP2	1.51025
HYPE	0.51375
MAPK15	0.144833333333333
MGC14327	-0.40025
TIMM13	-0.549333333333333
ZNF462	1.815
GBA3	1.12625
TEX13A	0.105
MCM6	-0.391666666666667
MTRF1	-1.185625
ABCA7	-1.5305
EIF4A2	-0.3705
ZC3H10	0.4554
RPGR	-0.0426666666666667
C20orf94	0.48525
RP1L1	-0.359
GPR125	0.926375
USP22	-0.280285714285714
OR1L4	0.3435
MLZE	3.86075
FLJ32065	-2.187
PTCD1	-0.174
CRTAC1	0.121333333333333
BXDC2	-1.646
C18orf1	0.313
FAM107A	0.342714285714286
EFNA3	0.19825
P18SRP	-0.3009
CAMKK2	1.05666666666667
KIAA0649	-0.3965
NES	1.17716666666667
HS6ST3	-1.109375
PON2	-1.9495
TCP11L2	-0.6495
CLEC4A	0.303
PRR12	0.1655
MLXIPL	-1.373
C2orf50	0.399
ZNF28	0.70375
ENC1	0.491
MAP2K1	-1.7585
FKSG2	-0.51675
KIAA0430	0.567
PTP4A1	-0.7025
GPR156	1.6185
GTF3C6	0.328
UBR2	-0.6298
LOC388272	-0.3205
MAK	1.27633333333333
ACOT4	2.2925
STC2	-1.46533333333333
PIGW	-1.032125
SAE1	0.330875
COL6A1	0.339727272727273
OAZ1	0.130166666666667
STMN4	0.253166666666667
EDG3	-0.904833333333333
SGCE	0.896166666666667
IL11	-2.0575
PRSS8	2.08675
YIPF5	1.69908333333333
WNT4	3.486875
CSN2	0.366833333333333
TCF7	-2.43225
TDO2	0.29275
SAMD9	2.7008125
S100A7A	0.656
MMRN1	0.217333333333333
GKAP1	-0.95125
AKR1C3	0.393125
RNF19A	0.242625
GMDS	0.6745
YKT6	-0.661625
SPARC	0.6949
C12orf31	0.65625
UBE2V2	-0.358
FBXL18	-0.614666666666667
KIAA0460	1.0925
ADAM22	-1.62471428571429
SERPINC1	-4.944
KCTD21	0.21325
MYOHD1	-0.74075
ZNF37A	0.722333333333333
GTF3C1	0.7625
CTSZ	3.0695
PRNPIP	-1.174625
DRD1IP	0.495
NR1I2	-1.455
ZNF266	-1.0937
SPAG4L	0.522
COX4NB	0.598
SAPS1	1.9575
APOA1	-3.766125
TATDN1	0.0346666666666667
C10orf82	3.117
KPNB1	-0.1835
FOXO3	1.11266666666667
CRYBB2	-1.2565
ZBTB5	0.31
SLC25A38	-1.0455
DCTN2	0.145
IFT20	-0.40525
CTHRC1	2.59175
C1orf31	0.226875
UHRF1	-0.174625
GPC6	-0.5405
C10orf54	1.3985
MCF2L2	-0.0408333333333333
WNT9B	-0.07475
OLA1	-0.5195
FAM120B	-1.345
TTLL10	0.23
CYorf15A	-3.771
RELN	-2.1455
SCN2B	0.03625
MFHAS1	1.2115
NKX3-2	-1.45333333333333
RASGRF2	-1.112
SSBP1	0.248666666666667
KPNA6	-0.457428571428571
LOC389118	0.48
HS3ST4	-0.539
SUPT7L	-1.086875
FLJ32658	0.9455
IGFBPL1	-0.1205
KIAA1641	-0.7809
SHKBP1	-0.415333333333333
CSF1R	4.46375
NAGK	0.9505
MYL2	2.22325
HIST1H4C	0.816333333333333
TOMM7	-0.643875
ADAMTSL3	4.5883
TNFSF14	-1.219
PRRT2	-1.948
VTA1	-0.343875
AOAH	1.60683333333333
CRISPLD2	0.892142857142857
PNN	-0.3332
TA-NFKBH	-0.4105
ESPN	0.1555
RBM43	-0.1825
KIAA1267	0.91225
DDX3X	0.505555555555556
KIAA1576	-3.45975
PLXDC1	1.82666666666667
FLJ25801	-3.71775
HNRNPL	0.0255
RUNDC3A	0.0353333333333334
CASP12	0.215
SH2D5	-0.666
RPL26L1	0.3625
OR51A7	0.47925
HDC	0.855
C2orf16	-0.0691666666666666
SYTL3	0.8025
GOLGA4	0.357125
NOTCH1	0.867
ATPAF2	0.477
ECD	0.388
SSX5	-1.37883333333333
SNAP91	0.89175
OCA2	-1.768
PNPO	0.832333333333333
DAPK1	1.17033333333333
PINX1	-0.0195
SELENBP1	0.79675
NEK3	0.16375
TMED4	-0.801357142857143
SSTR4	0.3315
FOSL1	-2.1788
CD40LG	-0.37
CES1	-2.03236363636364
DCI	-0.323833333333333
B3GAT3	0.272
STK17B	-0.10075
CNTN6	0.11825
CYP3A4	-1.60433333333333
MBOAT2	-0.337714285714286
PISD	-0.872125
USP1	1.81225
PYDC1	-0.0678333333333333
CENPM	-1.053125
SAR1B	0.72025
TTC7B	-0.420375
DP58	-0.2155
GPC1	0.07825
RBL1	-0.194625
TMEM137	-2.3235
TOB1	0.914083333333333
TCEAL1	0.406333333333333
CENPF	-1.16672727272727
C6	0.2675
PRSS1	-2.175
PPIL6	0.173833333333333
C6orf124	0.2925
ODZ4	-0.161
SNCB	0.22825
NDUFB9	0.719375
CNOT6L	1.404
S100A9	3.07283333333333
TRIM50	0.2875
KCTD1	1.4109
WDR63	-0.32625
SPEF2	0.317
RNGTT	0.0271666666666667
CXorf22	0.382
KCNK16	0.42375
CEP250	-0.87275
ATPBD1B	-0.06575
KCNJ2	3.799
MT1B	0.1595
ZNF684	-0.892
SLC4A1	0.64425
PDHA1	0.934
ZNF492	-0.221375
TKT	0.22525
BYSL	0.197125
RNF38	1.209125
AHDC1	0.763
KLHL2	-1.218125
CMTM8	1.5545
DMP1	-0.7825
HERPUD2	-1.036875
CRTAM	1.47983333333333
ZNF572	1.563
TMEM16J	-0.668
HSD17B2	-2.09025
UBE2G1	0.2605
AHSA2	-3.23775
PELI2	-1.1635
TPX2	-0.7465
ATP9B	-0.017
DAZAP1	0.813
HMGCS2	0.0528333333333333
C17orf38	0.0235
B9D1	0.031375
NKX2-5	1.42866666666667
KIAA1276	-0.1905
LILRB2	3.239
CSTF1	0.724
BTN2A1	-0.7515
C15orf48	3.98575
IGF2BP3	-0.23775
FAM113B	-1.11516666666667
HRG	0.456142857142857
ZNF131	-1.47325
USP47	-0.691071428571429
CCDC88B	-0.225625
HCN1	-0.7784
HTN1	-0.551666666666667
SYCP3	0.10075
C13orf23	0.185
PAPOLA	1.7765625
AATK	-0.3806
MSH3	-0.379833333333333
NDUFAB1	0.6225
ITLN2	0.4825
BAK1	0.7265
MRPL45	0.094
MTNR1B	0.0125
LOC645843	0.065
SPECC1L	-0.16475
PGCP	0.438
SPN	-0.533285714285714
GPR143	1.96433333333333
ZNF576	1.54233333333333
TMEM39A	0.2248
ATP5D	-0.622833333333333
MAGEB3	-1.221
RPS5	-1.05216666666667
ANP32E	-0.00414285714285713
MTMR1	0.51075
YEATS4	-0.38875
SYNGAP1	-0.00300000000000001
PCOLCE	-1.8025
MNS1	-1.0255
PCYT2	1.11016666666667
ZNF182	-0.76875
LAX1	1.050125
SPPL2B	1.0304
ELOVL5	-0.6052
PCDHAC1	-0.1425
B4GALNT1	-0.753333333333333
BLOC1S2	-0.1065
ZNF673	-1.0149
ARHGAP21	1.34883333333333
IRX5	3.320875
LRFN5	-1.08
FAM7A1	1.38175
RAB19	0.0425
GINS1	0.10425
ITM2B	0.0784000000000001
PAPSS2	2.09741666666667
OR5BF1	0.2765
ACSL3	0.469625
KIAA1919	-0.993166666666667
GLT8D2	1.04675
UTRN	-0.681285714285714
CNN1	-0.24775
HISPPD2A	-0.443666666666667
SDAD1	1.177875
SIGLEC9	0.455833333333333
RPL35	-0.567285714285714
C22orf26	-0.1055
IMPDH2	-0.939375
WDR69	-0.45525
SEC14L5	-0.710166666666667
CLTA	0.74
RP11-529I10.4	0.5075
GPR37L1	0.0461666666666667
OGDH	-0.436416666666667
ASB13	1.3325
ZFP14	-1.24425
ZCRB1	-0.7345
KPNA3	1.24225
HSPA1L	0.43025
RHOC	-0.178375
LOC554175	0.2755
PPP3CA	-0.4734
SLC1A7	-0.5821
ZNF529	0.119833333333333
RBED1	-0.4265
DDB2	-1.091
FLJ11286	1.30233333333333
SPATA1	0.169
MKNK1	-0.109333333333333
DYSF	1.10933333333333
ALKBH2	1.0535
NKD1	-2.62616666666667
C1orf174	0.0395
PLEKHO1	0.206166666666667
ASB10	0.337
RING1	-0.525666666666667
NPC2	0.374
AVPR1B	0.9035
YTHDF1	1.02058333333333
LMAN1L	0.564
GSG2	0.4275
CEP170	0.1644
RPS4Y2	-5.863
MSH6	0.37
HECTD2	0.128
ZNF556	-1.38666666666667
PLEKHC1	-0.9506
AIRE	0.261666666666667
BCL2L10	1.76325
LMOD3	-0.242666666666667
ZBTB8	-0.1024
FOXA2	-1.981
SLCO2A1	0.020625
C3orf46	0.00650000000000001
PRDM16	-0.981833333333333
TMEM98	0.773
FRMD5	-0.9745
PDE6C	1.606
C1orf216	-0.5655
EP400	-0.579285714285714
PTK2	-0.0075
RNF217	0.832
NDUFA8	0.2735
ZFAT1	-0.23275
LAMP3	6.03983333333333
GLTSCR2	-0.6915
NPW	-0.64
LLGL2	0.5542
PPM1K	0.348666666666667
C20orf177	0.1615
KIR2DL4	0.5471
NFKB2	0.13225
C21orf122	0.541833333333333
HESX1	-0.12725
GPR114	-0.124666666666667
SLC25A35	-1.41966666666667
GNAT1	0.02875
ORAI3	-1.37525
FAM76B	-0.0545
TMEM99	0.0734
TRIM29	2.9776
CDS1	1.521
RHEB	0.7477
C4orf27	-0.584
RAB3A	-0.33525
OTUD6B	-0.1175
GPD1	-1.081
CDH15	0.347333333333333
NPM1	-0.497357142857143
TMEM117	-0.5575
PRPS2	1.3095
GCK	0.285
ADRA2A	2.86366666666667
TSPYL4	-0.909166666666667
TASP1	-0.2135
WDR19	-0.193333333333333
C10orf38	1.1865
PDE4C	-0.479666666666667
FYB	-0.339181818181818
C1orf55	1.31066666666667
PPFIA3	-0.159
RAD18	0.18925
C12orf44	-0.180666666666667
CRYBA4	-0.47
HVCN1	0.21575
TAF10	-0.577666666666667
C16orf48	-1.44333333333333
DEPDC5	0.905833333333333
LTBP1	-2.0525
MAPRE1	0.02425
FGF8	-0.3105
C3orf52	-0.480375
SENP7	-0.299666666666667
LRRK2	-0.99125
RUNDC2A	0.9265
KIAA0355	0.225
CPEB1	-1.8495
PPEF2	0.6165
ABI2	0.1385
KIAA0317	-0.52725
ATF1	-0.015
DYNC1H1	0.65275
DIP	1.31175
TMEM33	0.420888888888889
POLDIP3	-0.1305
C7orf24	0.10375
GPR171	0.67775
CDC6	-0.8025
PLD1	0.8207
ITFG2	-0.7197
NDUFC1	1.25575
AKNA	-0.89775
NBR1	-0.5365
PKHD1	-0.002125
HPS4	-0.9816
MAFA	1.645
ULBP3	-0.15225
DIRC1	0.1065
IMMT	-0.6345
C22orf13	-0.149166666666667
CEL	0.05625
MARK3	-0.722
ADAMTS2	1.1745
ARPC3	0.150666666666667
TMEM10	0.0134285714285714
NPHS1	0.0565
BRD8	-0.881166666666667
WDR12	-0.36725
IDI2	0.6385
HOXD13	-1.0255
OR8G2	-1.326
SLAIN1	-0.75475
GABRQ	-0.05975
NR2C2	0.20275
NKTR	-0.5901
TLE2	0.3835
KIAA0892	-0.169666666666667
AURKA	-0.0341818181818182
GPRC5C	-0.772333333333333
TBC1D9B	0.121625
PNPLA6	-0.162166666666667
AP3B1	-0.7655
NAG	-0.8515
C11orf68	-0.92375
AKR7A3	0.2675
AHCYL1	-0.107166666666667
COP1	0.0993333333333333
RPP14	-0.466583333333333
PCDHB18	0.62975
CDH24	1.902
KRT17	1.9534
LACTB2	0.30625
DDX24	2.2703
PHACTR1	0.408833333333333
SLC35E2	-0.57
LOXL1	-1.90675
IQSEC2	0.445625
RGSL1	0.498
PCDHGC5	0.089
MEGF10	-0.613625
PRRX1	0.0675
ASTE1	0.171833333333333
C6orf159	-0.78075
MYOD1	1.8745
GAA	0.46375
ZNF747	0.4365
KLRC1	-2.95714285714286
IL1RL2	0.5635
GDF9	-0.137
GPR119	0.408
TRAF2	0.124
HCK	2.88416666666667
BMP6	-1.95675
IL8RA	0.483333333333333
FLJ35848	1.35675
EFHA1	-0.959
CDSN	-0.4575
C14orf54	-0.0226
LSM3	-0.47125
ZFP41	0.51
C9orf126	0.3765
VIT	-1.214
SPCS3	-1.518
DEF8	-0.1491
CHAF1A	-1.0405
C1orf165	-0.762166666666667
ZFPM2	0.0806666666666667
FTH1	1.0405
SLC35F1	-1.44875
YWHAH	0.583
C17orf66	-0.213333333333333
ADRB1	0.341833333333333
FOXL1	2.1485
RG9MTD3	-0.264666666666667
UMPS	0.2785
MGC13008	-0.0815
KIAA1161	1.159
CCDC77	-1.591
C12orf65	-0.7673
COG4	-0.685333333333333
RCP9	-0.0741666666666667
RP4-692D3.1	0.352166666666667
CDC2L5	-0.11575
MGC7036	-1.20716666666667
DNAJC11	0.51075
GDF2	0.1875
TIMM17A	0.453
HNRNPA0	0.1346
OR2H1	-0.228666666666667
PCBP1	0.07275
COL23A1	0.29925
LRRC2	0.235214285714286
NSD1	0.415714285714286
FLJ37078	-2.075
WDR91	0.419166666666667
TMEM179	-0.12075
DSCR10	0.155
CNDP2	0.246
FYN	-0.757
BEX2	1.00833333333333
KCND3	-0.0415
YPEL5	0.365375
LRRC42	-0.207166666666667
C17orf45	-1.522625
ZNF649	0.4463
LOC150763	3.225
COL5A2	1.56908333333333
CNGA2	0.586
ELA2B	-0.571166666666667
RAB9B	0.766
FAM100A	-0.15475
NAIP	-1.67664285714286
MYOZ2	-0.6395
SPATA12	-1.5415
XRCC4	-0.95975
CYB561	0.6417
CHST10	-0.2305
BAI1	0.943666666666667
BRSK1	-0.1835
C17orf89	0.31825
PDE6H	-1.243
FLJ20309	0.6702
MAP7	0.846
SCN4B	-0.944
SPAG9	0.1446875
SERTAD1	0.648833333333333
FLJ21963	-0.394
ANTXR1	0.2616
TMPRSS13	3.40183333333333
ETV7	4.57183333333333
DGAT1	0.358666666666667
NKIRAS1	0.228166666666667
TAC3	-3.655
CORO1C	0.884
RAD54B	0.31475
HRASLS3	-0.518
C21orf42	-0.00100000000000001
BARD1	0.8685
ZNF177	-0.7835
MIP	0.395
ZNF442	-0.447
F2	-3.8844
GRIA1	0.060875
GALNTL2	0.169166666666667
WNT5A	-2.0143
LENG9	0.438
hCG_25371	-0.7535
FOXR1	0.291
TRA@	0.2418
PWWP2	0.566
C1QTNF7	0.477
SLC7A4	2.031
C4orf7	2.403
C17orf80	0.464833333333333
KLK4	0.4595
IL31	-0.112
TMEM176A	4.22725
CTNNB1	1.2060625
BHLHB2	-1.0005
TMEM185B	0.842833333333333
ARD1B	-0.70925
C1orf93	-0.3955
BRUNOL4	1.51683333333333
LOC541469	-0.690416666666667
UPK2	0.25575
GAS8	0.0696666666666667
PATE	-0.8395
IMPACT	0.88075
WNK4	-0.848666666666667
HNRPLL	1.617125
GAD2	0.1995
ITGA6	3.08025
BMP15	0.00533333333333334
CYP2A7	0.554
RIC8A	-0.12
CCND1	-2.42125
USP35	-0.494
DSCR2	0.27275
CCL4	4.161
ZCCHC10	0.4755
NOL11	0.1165
TRPM2	2.51833333333333
PSMD2	0.582181818181818
CHTF18	-1.49625
USP18	3.80275
RRAS	1.108625
LAMC3	0.6225
TOX	-4.31516666666667
PCDH15	-0.3
GABRG3	-1.90866666666667
NUDCD2	-0.0865
SGCZ	0.365
KCTD17	-0.3428
SPSB2	0.3765
TPPP3	-0.7185
CILP2	0.309166666666667
CALB2	4.92875
CEBPZ	-0.0785
ZNF479	-0.34125
FMOD	3.55633333333333
C21orf66	-0.165214285714286
CLN6	-0.475166666666667
ANAPC1	-0.545625
SH2D3C	-0.34525
PTPN14	1.5857
TRIM42	-0.09525
APTX	-0.02075
SNRPG	0.239
BMS1	0.18825
MAGEA3	0.737
NFATC3	-1.06991666666667
LRRC45	1.20883333333333
ARS2	-0.194571428571429
LRIG1	-1.13583333333333
EPSTI1	1.23116666666667
PRSS27	0.2145
ERC2	-0.727125
PRKACB	-1.07914285714286
PRDM13	2.991
HCG27	-1.55325
KLK12	-2.8785
HSD17B7	-1.67266666666667
ZNF354A	0.875
PCDH11X	0.597
DMGDH	-0.69775
PCBD2	-0.211166666666667
TMC6	-1.4605
RIMS1	0.12075
SF3B2	-0.407833333333333
RCN1	0.199833333333333
CPB1	-0.0415
BCAR3	-1.23275
FCRLB	0.519625
PAK1IP1	1.754
OR10H1	0.2215
