Hybridization REF	TCGA-AO-A12A-01A-21R-A115-07
SEMA3F	1.22716666666667
NDUFB2	-0.268
LOC253012	3.4515
FAM46C	-0.6872
G6PC	-3.193625
CSAG3A	-2.494
PREX1	2.8495
SLC25A45	0.373125
MAPKBP1	0.6533
CPE	1.0487
GNB1	-0.9225
CXCR6	1.8195
TRIM46	0.23
C16orf3	0.413666666666667
HPSE	-0.374375
TIGD3	1.0035
SPG3A	2.422
LCAT	-0.478
ST6GAL1	-0.695333333333333
POMC	0.26025
FLJ36031	-1.11966666666667
NSMAF	-0.582333333333333
SKIL	0.4835
ADSS	1.0555
HMGCS1	-2.0912
POLR3F	-0.309
RAB10	-0.395625
ZNF277P	-0.746875
ZBTB7B	1.049875
DHRS1	0.65175
ABCC13	3.14725
CNOT3	0.68275
NFKBIA	1.086
GAK	0.3095
SFT2D2	1.0425
HOXA6	0.477
CRTC1	0.492125
LY6D	0.491833333333333
C20orf72	-1.27416666666667
CPT1A	-0.06575
LMO1	-1.991
EIF3I	-0.19675
PRB4	0.3525
MCM3APAS	-1.980125
C20orf132	0.528
FOXF2	-2.4355
S100A12	-0.83
MLH1	-0.52
ACTN1	2.1368
MRPL36	-0.572
C20orf106	-0.4045
FBXO6	1.5155
MKS1	-0.2495
CX3CR1	-0.443
PDE1B	1.875
PLP1	-2.7125
KISS1	-0.092
C14orf2	-0.311333333333333
TBC1D3P2	-0.51525
COMMD6	2.0712
ANKRD7	-1.81425
PTCHD1	0.028625
NARS2	-0.729
DOCK7	-0.584125
FAM127B	0.459125
LOC390243	-0.0553333333333333
N6AMT2	0.81775
ZNF391	-0.653
DNAJB14	-0.528666666666667
WRB	0.177375
BPI	0.776083333333333
TTC4	-0.727666666666667
FAM10A5	-0.396
GOT1L1	-0.0926666666666667
MAGED1	0.384625
RESP18	0.0285
WFDC6	1.4815
MT2A	-0.8155
C11orf56	0.67625
KIAA1432	0.2695
ROR1	-1.3665
HSD17B14	1.97316666666667
ZFAND2B	0.22475
SAMD4B	0.49775
HEXA	0.272875
HNRNPU	0.347272727272727
USP39	-0.703375
NRD1	-0.4985
R3HDML	0.279
FLT4	0.771
OMG	-0.419
OR52N4	0.075
LOC399818	-0.77875
ELA2	-1.891
VENTXP1	-1.114
RFC5	-1.549
OR52L1	0.0615
PAX5	-0.013
FBXO2	0.6175
GMEB1	0.1255
AKT3	-0.0875
CRB1	-0.454333333333333
CTTN	0.827333333333333
UTP15	-0.422666666666667
HSBP1	-0.2375
PHF11	2.412
NDEL1	0.4235
USP8	-0.107
BAIAP2	0.179375
SI	0.2812
ARSJ	-0.074
BAAT	-3.07025
KCNS3	3.009
LOC126147	-0.0951666666666667
TMEM37	0.6975
C1orf162	3.0725
MBD1	0.0163
ITGAL	1.80933333333333
WDR73	-0.0198333333333333
GKN2	0.2105
ARFGAP1	-0.669875
SLC5A8	0.582166666666667
ZBTB40	-0.037
CYP4B1	3.21016666666667
LYPLAL1	0.62575
CHST3	0.0605
MAP3K9	0.2615
BTAF1	-1.03683333333333
TFAP2E	-0.6165
RBM35B	-0.1615
LOC441251	-0.154166666666667
ANKRD25	-0.555944444444444
UQCRC2	-0.0035
MAEA	-0.0403333333333333
HYAL1	-2.3628
RNPEPL1	0.187166666666667
CPSF2	-0.399625
PSD3	1.1978
ABCA13	-0.125375
AGR2	0.68775
GBX1	-2.5625
HDLBP	0.779857142857143
ACY3	-0.35675
HECW1	-0.8395
ZNF519	-1.57275
HOPX	2.942
ZNF304	0.955375
OR12D3	-0.055
FKSG43	0.1305
METTL1	0.16875
MFSD3	0.2472
PSPH	-1.18825
CLCA3	0.8115
DARS2	-1.34066666666667
CDC25A	-2.50533333333333
BAIAP2L1	-0.962
B3GNT5	-0.64625
USP29	-0.303
ARHGEF10L	0.536
ATOX1	0.073
ADAM30	0.17175
DNASE1	-0.04525
STT3A	0.902166666666667
RAB6IP1	0.23675
PTN	3.0191
C1orf106	-1.39653846153846
HECA	1.59775
RNF122	-0.04475
SLC22A18AS	0.011
GNG8	0.0591666666666667
ELP4	-0.16975
FAM65A	0.293666666666667
RPL10A	0.196
IRS4	1.017
MACF1	0.5767
SEC24D	-0.22
LOC374395	1.17875
TGFB2	1.23925
MDFIC	-0.34625
CHRNE	0.391
PCMTD2	-0.064
ATP6V0D1	0.519166666666667
MTA2	0.9575
LZTR1	-0.608166666666667
RAP1A	-0.0881666666666667
AXIN1	0.4625
POLR1C	-0.35025
TRIO	0.333833333333333
PLXNA4A	-0.380583333333333
C5orf33	-0.701
DEPDC1B	-3.7675
ZNF473	0.118666666666667
MTM1	0.904
GPR107	-0.186
CSNK1A1L	-0.195
FLJ14154	0.55375
NLRC4	3.5475
ENPP4	1.86333333333333
PADI3	-0.8325
RNF170	0.096
CG018	2.16983333333333
C16orf7	0.2295
KCNE1	0.75775
NRM	-1.0205
SLC37A3	-0.534357142857143
TPD52L2	-0.688333333333333
UNC5B	2.27325
C12orf12	0.265666666666667
SDHB	-0.67325
CLRN1	0.169125
NUDT10	-0.572
UGT3A1	0.03
FBXW8	0.075875
RHOF	-0.83
PTPLAD1	-0.5265
MYO3B	-0.593666666666667
DERA	-0.7525
TPP2	-0.53625
C19orf53	0.227666666666667
GINS3	-1.739625
ST6GALNAC5	2.4065
CHSY1	0.96825
MGC15705	-0.035
GPR83	0.293666666666667
EXT2	-0.258
DOLK	0.3715
TUBAL3	-1.114
ACVRL1	2.0019
ABL2	0.33325
C14orf156	-0.926833333333333
PTPRZ1	-1.886875
DIP2C	0.4435
LAMP1	0.79275
RXRA	-0.2517
MAP3K5	-0.342
ALKBH1	0.268833333333333
PDLIM7	1.032875
ARL14	-2.706
SNIP1	-0.386833333333333
TIMP3	1.93316666666667
RGS3	0.35
SPAG16	-0.6963
ABHD4	0.5455
ARHGEF12	1.30791666666667
GLUD2	-0.1165
RAC2	-0.794
UAP1L1	-0.413
SLC18A3	0.227
YOD1	-1.40141666666667
RALY	-0.059
HMOX2	1.259375
DGKH	-0.13175
DBNDD2	3.043
YIPF4	-0.435375
THAP10	-0.534
ZNF513	0.92825
HAGHL	0.898666666666667
ITGB4	1.56183333333333
CCDC141	-2.473
YTHDF3	0.25475
C5orf28	0.589
RPL7L1	-0.481875
TMEM30B	1.63585714285714
ANKRD35	2.088
DUOXA2	-0.1435
TBC1D5	0.038625
DFNB59	-0.178
HRH4	0.44175
MYO6	2.3427
DNAJA4	0.963875
RBM24	2.148125
CEACAM20	-0.67275
RBM23	0.259785714285714
NGFB	0.217
C1orf63	-0.5679
KRTAP7-1	-0.586
PERLD1	1.271
NPB	0.3125
C17orf59	0.8484
HSPBAP1	-0.345
SLC15A4	0.210875
PRTFDC1	-0.70975
OSMR	0.159928571428571
CYSLTR2	-0.1755
C19orf25	0.8431
KIAA1797	-0.7575
NLRP6	0.6735
FAM105B	-0.3295
SCRN2	0.556166666666667
LRRC58	-1.2571
RNF17	-0.707625
NEIL3	-2.885
FAM137A	-1.88075
SKP2	-2.972
PARVA	1.26991666666667
PKLR	-2.083
RNF34	-0.018125
A3GALT2	-0.02875
C12orf50	-0.327166666666667
SUNC1	-1.3695
FAM102B	0.0851666666666667
CCT2	-1.506
LRRC37A2	0.0395
ARF4	0.202
SIKE	-0.311
C8orf48	2.63416666666667
MBTPS1	-0.197
GPSN2	0.991
NCF2	2.53625
SLC12A6	-0.122166666666667
MRPL48	-0.395
HMGN3	0.0705
LRRC62	-1.58775
PAX9	0.084625
FAM55A	-0.2735
C20orf42	-2.743
SCML2	-2.41366666666667
BCL9	1.0205
FAM40A	-0.352
C9orf41	-0.958
ZNF774	0.0725
LETM1	-1.35775
PLXNB1	0.361166666666667
NIPSNAP1	-0.7955
USP10	-0.94375
F9	-0.22075
LIPE	2.61375
CNGB3	-0.133
C12orf52	0.073375
PI4K2A	0.119375
MED8	-0.308125
STAT4	1.4172
FGD4	-0.228833333333333
RNF145	-2.14233333333333
WDR32	0.3702
CLDN2	0.492666666666667
TCEAL8	0.4245
ZMYND8	-0.7919
PDXK	-0.5235625
GATAD2A	-0.048
PTGES3	-0.9265
CCM2	0.18775
TAP1	1.5535
ZNF670	0.01825
ETS2	0.266071428571429
C6orf166	-0.164
PRMT2	0.421428571428571
OR4B1	-0.3685
INTS8	-0.894
CCDC102A	0.575
CCDC83	-2.09833333333333
ITGA1	0.1511
EPHA5	-3.078
FAM24B	-0.8805
TSGA10	2.46075
HAL	-2.32266666666667
MYOT	0.136
SPACA3	-0.1405
BCL2L2	-0.596166666666667
CUGBP2	0.5
CCNB3	1.18325
RNF113B	0.09625
MERTK	-0.014
BAG1	1.79325
VPS36	0.37875
ORMDL3	0.4395
C1orf190	0.47275
ZNF625	-0.25
CORO2B	-1.186
ALOX15	-1.063
CST1	4.354
NUPR1	2.0435
CCL7	-0.478
SMCR5	-2.671
DSC2	2.916
RBMS2	0.42825
GRIK4	2.6475
TRIM65	-0.2173
TMPRSS6	1.21164285714286
TP53INP2	0.33575
GLB1L	1.71533333333333
LOC388284	0.5425
PUS1	-0.751642857142857
BCL9L	0.7235
OLFM1	-0.133416666666667
RET	1.944625
MASTL	-1.75316666666667
ALX3	0.05975
IL1RL1	0.105666666666667
ZNF765	-0.1053
C14orf138	-1.23025
SNX10	-1.25166666666667
TAC4	0.0415
C1orf64	0.8935
POGK	0.956375
MAPK9	0.80575
ZNF366	4.0515
C8orf79	3.0107
CLDN7	2.824
OR5AT1	0.227
TRIM37	-2.11675
LRRC25	2.5165
GRHL2	2.4552
TEKT3	2.23525
LASS5	-0.142833333333333
ABCC4	-2.35608333333333
DLG3	0.911375
VGLL1	1.567625
ZFP36L2	1.76666666666667
MFRP	-0.227
KIAA1799	-0.08725
FLJ44379	1.508
PCNX	0.13
ANXA9	0.872
CYP4V2	1.0685
PIK3C2A	0.54125
SRR	0.7185
NOL3	-0.4575
IFITM2	2.759
ARNTL2	-0.83925
ZNF595	0.029
NLRP13	-1.983
ASPH	-0.55375
CPA2	0.251
PVRIG	-0.7485
LEPR	-0.152166666666667
C16orf42	1.06183333333333
SH3BGRL	1.14225
FAM77D	-0.515666666666667
FNDC7	-1.672
C9orf6	-0.434333333333333
NOTCH2NL	1.2135
PGBD1	-0.925166666666667
SYNGR2	0.952666666666667
PITPNA	-0.215125
PRPF4B	-0.6231
SLC43A3	-1.63478571428571
NRBP1	0.136
SLC25A22	0.61725
ILK	0.90275
SLC22A8	0.782833333333333
MRPS7	-1.207125
PITX2	-2.32
FABP3	2.50225
OR1L1	0.148
LOC728215	0.182625
BLID	-2.4775
KIAA1217	2.96235294117647
TFPT	1.14575
AP4B1	-0.868
VBP1	-1.4085
OR1K1	0.232
MORC3	0.4005
BHMT2	-0.234666666666667
C3orf10	0.720375
FZD7	1.81116666666667
WFDC10A	-0.1455
PMS2CL	-0.27975
CCDC32	0.879166666666667
FA2H	-1.063
ALG13	0.3175
TTLL7	-0.4878
SPOCK3	0.2155
SLC13A2	0.83
AIM1	0.9675
GPRC6A	-0.272
EGR2	5.056
MED11	0.77125
WWC1	1.5905
SH3GL3	-3.595
RIF1	-1.39192857142857
PRLH	0.106
VLDLR	-0.9005
DBT	-0.008125
C21orf63	1.311
CGGBP1	-0.778125
KRTAP12-2	0.622
TADA3L	0.034625
ZBTB16	3.182
PDGFB	1.381125
RFX1	0.544375
UQCRB	-0.4934
LOC133874	-0.624
HPS3	-2.087
LGALS3BP	1.3936
DKFZP564O0823	1.57278571428571
MRFAP1L1	0.01775
HOXA10	1.16116666666667
NGB	-0.157
KIF21A	-0.972615384615385
IFLTD1	0.9685
LZTS1	0.53575
ARHGEF3	1.42525
RHBDL3	-0.565
CSNK1G2	0.0384166666666667
ChGn	-1.0285
KIAA1244	1.572
GABRB2	0.1105
MGC72080	-1.6495
CD27	3.59725
EGLN1	-1.0945
PEX13	-0.008
RWDD3	-0.38625
RNF12	-1.04916666666667
GRIN2B	-1.144
ADAMTS14	-0.067375
DYDC2	4.407
ATP6AP1	0.6318
NR1H2	0.459666666666667
PDK2	1.112
C3orf17	-0.219666666666667
SLC38A2	-0.564428571428571
SLC25A29	0.4775
C15orf29	0.30075
ADAM9	-0.756916666666667
TMUB2	0.46125
GPR176	-1.027
AGK	-1.24125
MCCD1	0.28975
NDUFA4	-0.71775
TMEM146	-0.196
DUSP1	2.354125
UNQ6975	0.8795
EMX2OS	3.78375
INSM2	-0.288
LUZP4	-0.71825
SETD6	-0.87975
P2RY2	2.133
SLC45A2	-2.2975
RABGAP1	0.709166666666667
UBXD5	0.918375
GPRC5A	0.3443
PAK3	1.27816666666667
LOC63920	-0.66
TGFBR1	0.1585
KRTAP6-3	-0.021
SFMBT2	-0.0265000000000001
CDC42	-0.0764375
C11orf35	1.068
TTLL2	0.914
UACA	1.05283333333333
CD97	-1.4584
SETD5	-0.566
NINJ2	0.09525
PTER	0.913
POMGNT1	0.16275
KRTAP4-2	-0.1575
ECGF1	3.0995
HRB	-0.671090909090909
ATP1B2	-0.093
LOC400506	0.223
COL4A3BP	-0.37675
C6orf97	2.132
GRHPR	0.361625
TAS2R1	1.1495
SEMA7A	-1.5655
EDF1	0.26375
ODF2L	0.4123
PCID2	-0.6535
GTF2H4	-0.425
ZCCHC3	-0.605625
CGB2	-0.186166666666667
NEUROD1	-0.23725
C20orf75	-0.96
RP5-1054A22.3	2.553
IFNA5	-0.2775
ZNF134	0.45575
MGC119295	-0.7996
ZSWIM6	0.648125
SMEK1	0.183833333333333
PCGF2	0.519
C1orf102	2.434
CYP2A13	3.626
KCNH6	-0.722
MDM1	0.1961
ALDH7A1	0.6325
C9orf75	1.71375
VDAC3	-0.567125
OR51T1	-0.136
EIF3F	0.0330833333333333
KCNJ10	-1.04775
LENG8	0.23725
EDEM2	0.125166666666667
CCNJL	0.4515
DHX37	-0.4325
CRYGN	1.495
AATF	-0.49375
ZNF630	1.26525
E2F5	-1.4125
WFDC13	-1.4285
FTSJ3	-0.479833333333333
C4orf33	0.07125
LHFPL4	-2.80125
C19orf56	0.02175
SMAD4	0.216875
AFM	-0.9815
G0S2	1.6515
FCHSD2	0.044
RRP1B	-1.3418
EEF1B2	-0.301333333333333
STAT6	0.875
ZNF195	-0.11125
GNL1	-0.756
ZNRF2	1.26016666666667
PER3	0.567375
ASB16	0.913
C10orf10	1.20521428571429
ADCY8	-2.89383333333333
C9orf58	-1.0135
ARMC10	-0.444
PSG1	-1.174
DHX34	-0.407
VARS2	-0.295125
NFIC	1.385
ITPR2	0.82475
AGXT2	-0.0686
OR6K3	0.094
H2AFZ	-1.49358333333333
MLLT3	-0.177
COX4I2	2.653
CCNT2	-0.404375
PLK4	-2.336375
NUMBL	-0.744166666666667
MED16	0.585
PLEKHQ1	1.138
GOSR1	0.337833333333333
BTG4	-0.08625
RPL30	0.358583333333333
IGSF5	1.44325
IGFL2	1.452
ELMOD2	0.492333333333333
SHC3	-1.53583333333333
HAVCR1	-0.127
DYNC2H1	0.469875
RNF5	0.0851666666666667
C2orf7	-0.246
NLF1	0.9195
KLHL25	0.619
LRP10	0.8733
KRI1	0.04825
PUS7L	-0.396833333333333
MGMT	0.9525
HOXD1	0.11
CSH1	-0.0222
ATG16L2	-0.56675
FLJ44635	1.212
CHODL	0.267
EXOSC8	-1.20875
SLC28A1	0.19625
MYO7B	-0.897666666666667
SEH1L	-0.308
MTNR1A	-0.0755
TSPAN5	-0.267833333333333
CDC45L	-3.542
AMIGO1	-0.341
ATAD3A	-1.346
OSGIN2	-0.300666666666667
PDIK1L	-0.6295
DARC	3.80325
PIPSL	0.6945
SHMT1	-0.70875
CRISP3	0.7255
POPDC2	2.49133333333333
ZRANB2	-1.063
FBXL8	1.159
TRIP13	-2.73981818181818
EIF5AL1	0.0985
POU5F1P3	-4.45583333333333
IL6	-0.825333333333333
CXorf38	-0.4475
IFNA16	-0.4105
FBXL2	2.18833333333333
BRD1	-0.13
STATH	0.42675
FBXO44	0.4935
MCCC2	0.531
CDC2	-1.8011
C5orf23	-0.53575
IVD	1.00416666666667
C10orf122	-1.79625
MSL3L1	0.1902
MVP	2.03
EPOR	-0.5468
ZMYM1	-1.037
BCL7C	1.23383333333333
PSTPIP2	2.2076
LYPD1	-0.418625
OR8G5	0.7555
ZP3	-0.0735
BCAS4	1.081
EDG6	2.389
ISY1	-0.73275
PRAMEF2	-1.45975
CUL1	-0.5085
RNF213	1.1064
CCRK	1.33275
DHX9	-0.2645
C13orf29	-0.56675
NCKAP1	1.992
MRPL43	0.634714285714286
XPR1	1.6125
PKN2	0.5587
PODNL1	1.3845
ZNF333	0.989125
DALRD3	1.414
OPN1SW	0.09
BTBD6	0.4155
C11orf82	-1.788
OR5P3	0.7325
DUSP11	-0.015
L1CAM	-2.106
NEK11	2.37483333333333
OR7E91P	1.2595
CNTN3	3.3916
CREB3L2	0.691
ZBTB37	0.138
KIAA1324L	-0.09625
NDUFB10	0.446833333333333
NUDT2	-0.121
GTPBP8	-1.1435
CACNA1D	1.7695
PRKAA2	-2.0725
PRDM8	0.14
MGC16075	-0.6785
KRT14	2.50614285714286
PP8961	0.80625
MRPL18	-0.487
ABCG2	-1.15375
PACRG	2.30525
BBS2	0.24675
KREMEN2	2.2385
FBXO21	0.16425
HNRPUL1	0.689333333333333
GRB10	-0.88275
CLSTN1	0.8105
LMAN2	0.2759
C17orf61	0.13225
NIPSNAP3A	0.843
INSIG2	-1.6135
PCDHB7	0.559166666666667
STXBP2	1.715625
CMAH	1.69941666666667
SEMA5B	-0.3915
ZNF155	0.482333333333333
COQ6	0.0765
PRPF4	-0.201
TSPAN15	3.4682
VN1R5	0.53475
LATS2	0.5305
SELK	-0.00025
PGK2	-0.89825
MS4A1	-0.318375
TYW3	-0.8872
KRTAP5-1	1.068
RCCD1	-1.6355
BTN1A1	-0.0675
DDX28	-0.3675
TMEM65	0.227875
LOC92345	-0.3345
TTC31	-0.41925
WDR46	-0.8175
CHP2	-1.44683333333333
LSP1	1.25125
ZNF542	0.1585
EXOSC1	-0.044
ARHGAP18	-0.312333333333333
LRRTM4	-1.07875
MAOB	3.98583333333333
CACNB4	-0.71775
MGC33846	1.324625
RANBP3L	-0.264625
ATP5L	0.29
ONECUT1	-3.3875
NUDT9	-0.12175
TMEM149	0.9715
STX17	0.3945
IGSF10	-2.65175
TMPRSS9	0.8195
BMPR2	0.963416666666667
ALLC	-0.03225
KLF7	0.6535
GCC1	0.4432
TIMM9	-0.591
CDO1	1.50666666666667
MGC10701	-0.902333333333333
IFI6	1.84866666666667
FRMD8	0.687
MGAT2	0.2275
WBP5	-0.200833333333333
CNIH2	0.24
KIAA0907	-0.6255
KCNH8	1.2385
CTSG	-0.8245
GRIK1	3.25516666666667
CUL5	0.892125
FRMD1	0.4065
OR9A4	0.3965
SYT6	-1.095375
FOXD4L2	0.54475
ANAPC2	0.00133333333333334
OPN5	0.128
TAF13	-0.84775
LYG2	-0.18675
GGNBP1	-0.1215
C11orf40	0.8135
OTX2	-1.687
REG4	-0.3628
EIF5	-0.5699375
PALB2	-0.36125
SEPSECS	-0.3487
RNASE3	-0.17925
TRIM49	-1.2475
POLR2K	0.0657999999999999
GPR42	0.7505
C8B	-3.2335
SASS6	-0.90325
PREB	-0.438
OR3A3	-0.357
TUBA8	0.6355
IGLV2-14	0.454
STIL	-2.6445
ANKFN1	-1.23633333333333
NME7	-0.0915
HOXC12	-1.8055
UBE2C	-1.703875
FHOD1	-0.40375
CDK2AP1	0.738916666666667
OR6K2	0.0885
DHPS	0.16675
RPL5	-0.19425
TRGV5	0.6705
LOC541472	-0.401625
HCCS	0.0301999999999999
DENND1B	1.383
LHX3	1.209
OR5D16	0.307
CXorf57	-1.97366666666667
IRF2BP1	1.409
NDST2	0.898166666666667
LCE3D	-0.026
BOLL	0.308875
SYT3	-0.66175
PIH1D2	1.59075
C20orf7	-0.807166666666666
IL1R2	0.208
SLAMF9	0.5375
PPME1	-0.2445
PIK3CA	0.17625
TRAPPC1	1.049125
COLEC10	-1.2715
SLC9A6	-1.26616666666667
PDDC1	0.0106666666666667
CCDC53	-0.178
GK3P	-0.8465
DAZL	-1.65825
BRI3	-0.29975
SDK1	-0.48525
CYP2C18	0.0035
IFI44L	3.478875
RPL3L	0.301
FUT9	0.7105
KIFC2	-0.100166666666667
PMP2	-0.98275
SLC4A9	0.1885
PLAG1	-2.20483333333333
MYCBP2	-0.066
OR4E2	0.55
CCDC65	3.08575
C16orf82	0.585125
ENTPD4	0.0885
BRP44L	0.279375
PMP22CD	-0.11775
TMCO4	1.24833333333333
KCNN1	-1.01466666666667
WDR35	0.4225
CCDC80	1.675125
C3orf31	-0.8085
SLC7A9	-0.278
TMEM190	2.98
DBC1	1.149
FADS3	-0.625
PDZD8	0.198166666666667
GRM5	0.144
AZGP1	3.7688
PEX3	-0.475
MED1	-0.290142857142857
ATG4C	-1.26533333333333
HNRPH3	-1.431125
FAM109B	2.22575
C4orf17	-0.2615
CA10	-0.4025
OPRD1	-0.0785
CCL16	-1.8175
SACM1L	-0.68225
CST6	4.61875
CD63	1.1449375
LGI1	-1.887
ZNF784	0.78725
CRYBB1	-0.759
CX3CL1	1.8479
TOP2A	-3.06125
GYPB	-3.83283333333333
GADD45GIP1	-0.247
FEN1	-1.628375
IGF1R	-0.024
WDR72	-2.01183333333333
PURG	-1.00566666666667
DEFB126	0.2045
PKD1L1	0.43
CAV1	-1.2833
GNPDA2	0.2027
DGAT2	0.458
NLGN1	-0.38725
STRBP	-0.05925
HPRT1	-1.40983333333333
FANCI	-2.08775
PSMA7	0.224125
DBF4B	-0.806833333333333
TTF1	-0.81075
RAD54L	-2.48875
ELOF1	0.3135
PLAGL2	0.0447500000000001
ZNF256	0.31425
HMGCL	0.41425
MSI2	-0.871666666666667
RPESP	1.485
C11orf60	1.396
ABCD1	0.747
ACAA1	0.4723
SPARCL1	5.60342857142857
IL6ST	1.8394
ZNF319	-0.00425
TMEM109	-0.3247
FAM90A1	-0.150833333333333
IL22RA1	-1.404
ATP4B	-0.2935
TEC	-1.06016666666667
C7orf30	-1.37
TXNDC2	-0.160166666666667
ABCB4	-0.93075
KIAA1191	0.69925
C9orf38	0.3405
SFTPB	1.45342857142857
CNTNAP2	0.7055
FRK	2.4385
TBX19	0.69775
CHD4	0.189
C6orf26	-2.20783333333333
MOSC2	1.39075
IKBKE	0.59425
HIF1A	-0.823
LOC595101	0.1235
RELA	0.706
TMEM16B	-0.6875
ABHD12B	-2.10025
TSEN34	0.309
KIF18A	-2.77375
TXNDC9	-0.754666666666667
SPATA2L	0.8645
SEMA4G	-1.4135
C21orf91	-0.319375
MATN1	0.158
KCNIP4	0.571166666666667
TUSC1	1.9635
OR4C15	0.44675
ARMCX6	1.00275
WBSCR27	0.642
OR52I2	-0.973
KIAA1604	-0.52575
DYNC1I1	-1.008625
PPP4C	1.21225
SLC47A2	-1.07916666666667
TREH	0.00649999999999998
CD48	1.9735
ST14	2.4415
PKN1	0.5065
SPON2	1.95375
XBP1	1.36341666666667
SFRS12	-0.161
EFCAB6	3.00075
SELT	-0.0925
SLC39A2	0.597
ERF	-0.522
ARL3	1.184625
SURF6	-1.0129
MLLT10	-0.17847619047619
FLJ11171	0.169666666666667
TDGF1	-4.00116666666667
ERCC6	-0.1265
EIF2AK4	0.178125
BAZ1A	0.402333333333333
LRRN3	-0.0726666666666667
TMC3	0.01
EFTUD1	0.30575
PTPRO	0.3405
CLEC12A	0.275125
ACBD4	0.7005
ZDHHC14	-0.319
OTUD7B	1.26
ACTB	0.8173125
MSRA	0.457875
LCE5A	1.375
IFI35	1.00375
BSCL2	0.989166666666667
ANKRD12	0.9995
CFHR2	0.6515
RGAG1	0.345166666666667
HSFY1	0.3925
SLC30A5	0.0685
IMPG1	0.1155
GPR109A	0.5645
ZNF185	1.92675
IYD	1.76925
NPCDR1	0.4195
SERPINA13	0.962
HMGCLL1	0.22975
NEUROG1	1.03866666666667
UBQLN1	-0.7871875
LIN37	0.55725
SOCS2	-1.95825
DSCR4	-1.85775
XKR6	0.9265
GPR142	0.1495
KRTAP13-3	-0.1515
CCDC15	-0.6135
MOS	0.9285
CD1E	-0.1275
OFCC1	-0.793333333333333
FAM83D	-2.60125
SRFBP1	-0.00625
C9orf96	0.506
DHDH	-1.104
CCDC90A	-1.292
RABL3	0.42915
CD320	-1.51583333333333
ANGEL2	0.804333333333333
MRPL21	0.01325
SMG6	0.665166666666667
INSR	2.3678125
FLJ14816	-1.215
GLRB	0.104666666666667
C9orf89	1.64375
CIZ1	-0.308875
URG4	0.00516666666666667
LRDD	-0.208166666666667
CBY1	1.137
NFX1	0.095375
MTERFD2	-0.2935
C19orf23	0.3215
PGC	-2.77075
IER3IP1	0.8816
RASAL2	1.243
C1orf89	-0.35225
SYNJ1	-0.887625
NFKBIE	0.56875
FLJ40125	-1.13283333333333
TCEB2	0.378
NOG	-2.309
POLR2J2	-0.137833333333333
HLA-B	2.4055
PCDHA1	0.4275
PPP2R2B	-0.481
ARHGEF17	0.621166666666667
TCF7L2	1.34335714285714
CHD5	-0.958166666666667
ZNF431	-0.949125
TBC1D25	0.327
ZNF800	-0.59625
SCUBE2	2.54145454545454
MYCBP	-0.0663333333333333
GPX5	-0.017
C6orf129	-0.1665
QSER1	-0.486333333333333
ULK2	1.914
PIGO	0.315
NRCAM	-2.712
SLC35E3	-0.749125
CSRP2	-1.21425
HYPE	0.0855
MAPK15	0.9055
MGC14327	-0.2005
TIMM13	-0.304333333333333
ZNF462	-1.0455
GBA3	2.01325
TEX13A	0.128
MCM6	-2.08588888888889
MTRF1	-0.7815
ABCA7	0.08325
EIF4A2	-0.13225
ZC3H10	0.8746
RPGR	-0.1585
C20orf94	-0.30425
RP1L1	0.2805
GPR125	-0.63725
USP22	-0.110214285714286
OR1L4	0.40775
MLZE	0.923
FLJ32065	-0.402
PTCD1	-0.56
CRTAC1	1.17516666666667
BXDC2	-1.64475
C18orf1	1.9005
FAM107A	1.274
EFNA3	0.1685
P18SRP	-0.461
CAMKK2	0.378
KIAA0649	0.376
NES	-0.590666666666667
HS6ST3	1.126375
PON2	-0.61075
TCP11L2	-0.332
CLEC4A	1.95175
PRR12	0.792
MLXIPL	-0.7423
C2orf50	1.5455
ZNF28	0.91875
ENC1	0.557166666666667
MAP2K1	-0.4975
FKSG2	1.75075
KIAA0430	1.02375
PTP4A1	-0.673944444444444
GPR156	1.5095
GTF3C6	-0.783
UBR2	0.2861
LOC388272	-1.386
MAK	2.1485
ACOT4	2.824
STC2	0.8305
PIGW	-1.656625
SAE1	-0.56625
COL6A1	1.13077272727273
OAZ1	0.319333333333333
STMN4	0.657
EDG3	0.0551666666666667
SGCE	-0.417
IL11	-1.80933333333333
PRSS8	2.967875
YIPF5	0.30375
WNT4	3.520875
CSN2	-0.6922
TCF7	-1.989125
TDO2	1.63275
SAMD9	0.8815625
S100A7A	0.1965
MMRN1	2.64233333333333
GKAP1	-0.32325
AKR1C3	-1.741625
RNF19A	0.846875
GMDS	-0.1535
YKT6	-0.792
SPARC	1.9532
C12orf31	-0.594
UBE2V2	-1.51983333333333
FBXL18	-1.23583333333333
KIAA0460	1.39025
ADAM22	-0.439375
SERPINC1	-4.25425
KCTD21	0.71875
MYOHD1	-1.96075
ZNF37A	-0.2205
GTF3C1	0.564333333333333
CTSZ	0.72175
PRNPIP	-0.397875
DRD1IP	0.06975
NR1I2	-2.06433333333333
ZNF266	0.261
SPAG4L	-0.14
COX4NB	-0.814
SAPS1	-0.486166666666667
APOA1	-3.007625
TATDN1	-0.952666666666667
C10orf82	-2.283
KPNB1	-1.11075
FOXO3	0.839916666666667
CRYBB2	-1.396
ZBTB5	-0.234666666666667
SLC25A38	-0.228
DCTN2	-0.043
IFT20	0.22775
CTHRC1	2.0015
C1orf31	-0.2965
UHRF1	-0.712625
GPC6	-1.04375
