Hybridization REF	TCGA-AN-A0AR-01A-11R-A00Z-07
CMTM8	2.534
DMP1	-0.4715
HERPUD2	-0.123
CRTAM	1.31483333333333
ZNF572	1.1245
TMEM16J	-1.308
HSD17B2	-2.5645
UBE2G1	0.98625
AHSA2	-1.3465
PELI2	2.4795
TPX2	-0.442875
ATP9B	1.509
DAZAP1	0.316375
HMGCS2	0.0653333333333333
C17orf38	0.15075
B9D1	0.4235
NKX2-5	1.83216666666667
KIAA1276	-0.087
LILRB2	2.796
CSTF1	-1.1785
BTN2A1	0.470833333333333
C15orf48	2.184
IGF2BP3	-4.347
FAM113B	-0.866166666666667
HRG	0.236625
ZNF131	-0.00600000000000001
USP47	-1.23892857142857
CCDC88B	-0.71625
HCN1	-0.6235
HTN1	2.34583333333333
SYCP3	-0.40375
C13orf23	1.7391
PAPOLA	-0.3875
AATK	0.1286
MSH3	-0.746166666666667
NDUFAB1	-1.09725
ITLN2	-0.252333333333333
BAK1	-0.0153333333333333
MRPL45	-0.740166666666667
MTNR1B	0.253166666666667
LOC645843	-0.4115
SPECC1L	0.505375
PGCP	0.79825
SPN	-0.725375
GPR143	0.272
ZNF576	0.7825
TMEM39A	-0.2687
ATP5D	-0.45
MAGEB3	-1.828
RPS5	-0.500333333333333
ANP32E	-0.3875
MTMR1	0.59575
YEATS4	-1.179
SYNGAP1	0.11025
PCOLCE	-2.0695
MNS1	0.0155
PCYT2	0.7105
ZNF182	-0.511
LAX1	-0.34975
SPPL2B	-0.0394
ELOVL5	-0.4568
PCDHAC1	0.865
B4GALNT1	-1.01666666666667
BLOC1S2	1.07225
ZNF673	-0.6529
ARHGAP21	1.569
IRX5	3.376375
LRFN5	1.779
FAM7A1	-1.216
RAB19	-0.5895
GINS1	0.00824999999999999
ITM2B	0.0229
PAPSS2	0.62325
OR5BF1	0.3405
ACSL3	0.182375
KIAA1919	-0.00500000000000004
GLT8D2	1.06225
UTRN	1.861
CNN1	-0.98325
HISPPD2A	-1.729
SDAD1	-0.0645
SIGLEC9	0.782666666666667
RPL35	0.380428571428571
C22orf26	0.422
IMPDH2	-0.972125
WDR69	-0.1975
SEC14L5	-0.17
CLTA	0.21425
RP11-529I10.4	0.2505
GPR37L1	0.415166666666667
OGDH	-0.22275
ASB13	0.758166666666667
ZFP14	-0.22225
ZCRB1	0.282333333333333
KPNA3	0.451
HSPA1L	-0.29
RHOC	0.415875
LOC554175	-0.018
PPP3CA	0.1083
SLC1A7	-0.5596
ZNF529	0.124666666666667
RBED1	-0.491
DDB2	-1.69875
FLJ11286	-1.392
SPATA1	0.1555
MKNK1	0.0526666666666667
DYSF	1.08483333333333
ALKBH2	1.004
NKD1	-3.07883333333333
C1orf174	0.18975
PLEKHO1	0.845833333333333
ASB10	0.77225
RING1	-0.210666666666667
NPC2	1.29575
AVPR1B	0.673
YTHDF1	-0.499666666666667
LMAN1L	0.4625
GSG2	0.366
CEP170	-0.7076
RPS4Y2	-4.74825
MSH6	-0.712
HECTD2	-0.163333333333333
ZNF556	-0.992833333333333
PLEKHC1	-0.5514
AIRE	0.317666666666667
BCL2L10	2.8545
LMOD3	-0.189166666666667
ZBTB8	0.0239
FOXA2	-3.2262
SLCO2A1	0.91375
C3orf46	-0.1415
PRDM16	-0.909
TMEM98	1.47525
FRMD5	-1.031
PDE6C	-0.088
C1orf216	-0.2845
EP400	-0.246
PTK2	0.440916666666667
RNF217	1.4875
NDUFA8	-0.0285
ZFAT1	0.89875
LAMP3	1.14666666666667
GLTSCR2	0.777125
NPW	2.7835
LLGL2	1.021
PPM1K	-0.829666666666667
C20orf177	-1.016
KIR2DL4	0.1976
NFKB2	0.57575
C21orf122	-0.0263333333333333
HESX1	-1.584
GPR114	-0.301666666666667
SLC25A35	-0.0455
GNAT1	0.28525
ORAI3	-0.8465
FAM76B	0.336
TMEM99	-1.075
TRIM29	-0.0374
CDS1	1.05625
RHEB	0.3832
C4orf27	-1.432
RAB3A	-0.4775
OTUD6B	0.5245
GPD1	-0.446625
CDH15	-0.762833333333333
NPM1	-0.603214285714286
TMEM117	-0.23125
PRPS2	1.67108333333333
GCK	-0.019
ADRA2A	4.59433333333333
TSPYL4	0.253833333333333
TASP1	-0.45525
WDR19	-0.92725
C10orf38	2.63575
PDE4C	-0.293333333333333
FYB	-0.875166666666667
C1orf55	0.4875
PPFIA3	-0.258
RAD18	0.162
C12orf44	-0.437
CRYBA4	0.184
HVCN1	0.764
TAF10	-0.0258333333333333
C16orf48	-1.31216666666667
DEPDC5	1.133
LTBP1	-0.7975
MAPRE1	0.42175
FGF8	-0.0975
C3orf52	-0.801
SENP7	-0.9175
LRRK2	-0.7135
RUNDC2A	0.47
KIAA0355	-0.2285
CPEB1	-1.8215
PPEF2	0.2455
ABI2	0.635666666666667
KIAA0317	0.609125
ATF1	-0.938333333333333
DYNC1H1	0.369375
DIP	0.18025
TMEM33	0.526611111111111
POLDIP3	-0.76
C7orf24	1.24475
GPR171	1.12175
CDC6	-1.78566666666667
PLD1	-1.5237
ITFG2	1.4511
NDUFC1	-1.16
AKNA	-0.642
NBR1	0.1355
PKHD1	2.426875
HPS4	0.1436
MAFA	0.5595
ULBP3	0.58975
DIRC1	0.3635
IMMT	-1.2605
C22orf13	0.0105833333333333
CEL	-0.17075
MARK3	0.0715
ADAMTS2	-0.163583333333333
ARPC3	-0.349833333333333
TMEM10	0.1085
NPHS1	0.10525
BRD8	-0.744166666666667
WDR12	0.34925
IDI2	-0.02175
HOXD13	-1.5535
OR8G2	2.09475
SLAIN1	-2.01475
GABRQ	0.4195
NR2C2	0.686
NKTR	-1.0193
TLE2	0.738
KIAA0892	-0.430333333333333
AURKA	-2.423
GPRC5C	-2.521
TBC1D9B	-0.2125
PNPLA6	-0.056
AP3B1	-0.677
NAG	-0.3235
C11orf68	-0.19275
AKR7A3	-0.423
AHCYL1	0.204833333333333
COP1	-1.0125
RPP14	-0.752583333333333
PCDHB18	0.43775
CDH24	0.451
KRT17	-2.3146
LACTB2	-0.91625
DDX24	-0.2681
PHACTR1	-2.1175
SLC35E2	0.0525
LOXL1	-0.99825
IQSEC2	-0.1155
RGSL1	0.0975
PCDHGC5	0.435
MEGF10	-0.364625
PRRX1	-0.434
ASTE1	-0.225833333333333
C6orf159	-1.51375
MYOD1	0.646
GAA	0.855
ZNF747	0.9815
KLRC1	-2.23625
IL1RL2	0.5405
GDF9	0.681
GPR119	0.2225
TRAF2	0.0296666666666667
HCK	1.725
BMP6	-3.53675
IL8RA	0.095
FLJ35848	-0.34225
EFHA1	1.0135
CDSN	-0.529666666666667
C14orf54	0.210666666666667
LSM3	-0.41775
ZFP41	1.0125
C9orf126	0.280666666666667
VIT	-2.0185
SPCS3	-1.652
DEF8	-1.3117
CHAF1A	-1.16833333333333
C1orf165	0.2295
ZFPM2	-0.7675
FTH1	0.20775
SLC35F1	2.74025
YWHAH	0.4155
C17orf66	-0.174333333333333
ADRB1	-0.586166666666667
FOXL1	1.3645
RG9MTD3	-0.520333333333333
UMPS	-0.339875
MGC13008	0.902
KIAA1161	-0.063
CCDC77	0.656
C12orf65	0.0914
COG4	-0.829
RCP9	0.299
RP4-692D3.1	-0.263
CDC2L5	0.49625
MGC7036	-1.28266666666667
DNAJC11	1.033
GDF2	0.259
TIMM17A	-0.7345
HNRNPA0	-0.5392
OR2H1	-0.479
PCBP1	0.3985
COL23A1	0.201
LRRC2	-0.269785714285714
NSD1	0.116214285714286
FLJ37078	-1.7265
WDR91	-0.0628333333333333
TMEM179	-0.055
DSCR10	-0.373
CNDP2	1.4973
FYN	0.4115
BEX2	-1.5685
KCND3	-0.40525
YPEL5	0.944625
LRRC42	-0.3855
C17orf45	1.573125
ZNF649	1.1553
LOC150763	2.020375
COL5A2	0.53325
CNGA2	0.5145
ELA2B	-0.6418
RAB9B	2.487
FAM100A	0.2725
NAIP	-1.19971428571429
MYOZ2	-0.293375
SPATA12	0.5005
XRCC4	-1.024
CYB561	0.2536
CHST10	-1.75625
BAI1	-0.988666666666667
BRSK1	-0.406166666666667
C17orf89	1.05525
PDE6H	-1.129
FLJ20309	-0.0342
MAP7	1.429625
SCN4B	-0.5595
SPAG9	-0.485875
SERTAD1	-0.872333333333333
FLJ21963	-2.14975
ANTXR1	-0.6135
TMPRSS13	2.911
ETV7	1.6745
DGAT1	0.128666666666667
NKIRAS1	0.310666666666667
TAC3	-3.29975
CORO1C	0.6965
RAD54B	-0.3165
HRASLS3	2.634
C21orf42	-0.09375
BARD1	-1.12916666666667
ZNF177	-0.5135
MIP	0.1015
ZNF442	0.078
F2	-3.4266
GRIA1	0.074875
GALNTL2	0.25
WNT5A	-2.9782
LENG9	0.4705
hCG_25371	-1.423
FOXR1	-1.048
TRA@	0.3281
PWWP2	1.43625
C1QTNF7	0.445833333333333
SLC7A4	-0.27325
C4orf7	1.88975
C17orf80	0.967666666666667
KLK4	0.0915
IL31	-0.00899999999999999
TMEM176A	2.905
CTNNB1	0.87275
BHLHB2	-1.46875
TMEM185B	1.31533333333333
ARD1B	0.60225
C1orf93	0.948
BRUNOL4	2.348
LOC541469	-0.737666666666667
UPK2	-0.27325
GAS8	-0.422833333333333
PATE	0.5155
IMPACT	2.114125
WNK4	-2.6055
HNRPLL	-0.8245
GAD2	0.04025
ITGA6	1.51825
BMP15	0.229166666666667
CYP2A7	0.5055
RIC8A	-0.316
CCND1	0.453916666666667
USP35	0.9515
DSCR2	-0.58475
CCL4	3.00266666666667
ZCCHC10	-0.7965
NOL11	-0.527
TRPM2	1.45733333333333
PSMD2	0.0659090909090909
CHTF18	-1.04575
USP18	-0.3445
RRAS	-0.669375
LAMC3	-1.48575
TOX	-4.26583333333333
PCDH15	0.243
GABRG3	-1.99775
NUDCD2	0.0242499999999999
SGCZ	-1.2645
KCTD17	-0.0799
SPSB2	1.4535
TPPP3	1.09716666666667
CILP2	0.240833333333333
CALB2	4.28175
CEBPZ	0.021
ZNF479	0.63125
FMOD	3.07866666666667
C21orf66	0.217928571428571
CLN6	-0.254
ANAPC1	-0.711125
SH2D3C	0.3785
PTPN14	1.4327
TRIM42	-0.21075
APTX	1.29725
SNRPG	-0.672666666666667
BMS1	0.892
MAGEA3	1.0595
NFATC3	-0.96
LRRC45	1.07666666666667
ARS2	0.0175714285714286
LRIG1	-0.103333333333333
EPSTI1	-0.114
PRSS27	1.41825
ERC2	0.42
PRKACB	0.512142857142857
PRDM13	-0.366
HCG27	-0.597
KLK12	0.009
HSD17B7	-0.8265
ZNF354A	0.69875
PCDH11X	0.3125
DMGDH	-0.799
PCBD2	-0.119
TMC6	-1.1555
RIMS1	0.466125
SF3B2	-0.1945
RCN1	0.467166666666667
CPB1	2.5825
BCAR3	-1.42475
FCRLB	0.3365
PAK1IP1	0.9855
OR10H1	-0.654
KIF9	-0.0759
PITPNM2	0.04775
L3MBTL4	1.6535
TGFB1	-1.2046
ZXDC	-0.884
SLC6A16	2.51825
SRrp35	2.858
LRRC8E	0.93275
PPIAL4	-1.15616666666667
EOMES	0.227833333333333
PAX2	0.119
SCARF2	-0.2945
PSEN2	1.35558333333333
PCDHB13	0.801
C10orf28	0.2985
DHRS7B	0.157357142857143
C1orf131	0.00875
ASB1	-0.4131
ZNF223	0.638
LCMT2	-0.16775
MEP1A	-0.658
TMEM53	-0.1735
RSPH3	0.10525
C10orf33	0.603
LOC644285	-1.14775
PTPN9	0.431333333333333
ABCA12	-3.2945
CCDC37	-1.10725
RUNDC1	0.2441
YES1	-0.206833333333333
FAM120AOS	1.20325
OR5M3	-1.904
PPP1R3F	0.0376666666666667
IL13	-0.3906
MDFI	0.6145
PRNT	0.32475
ZDBF2	-3.1275
OR10C1	-0.129833333333333
CLIC1	-0.1895
LILRA5	0.3505
CSAG1	1.0105
TREML2	-0.733833333333333
FAM125A	-0.780166666666667
ZNF74	0.829
FAM104A	-0.160625
LRRC39	-0.205
SAMD5	-0.59225
HYAL2	-0.4325
HIST2H2AC	-0.528125
IGFBP5	1.36495652173913
NRTN	1.11266666666667
KIAA0556	0.3888
FAM29A	-0.0293333333333333
JMJD2A	-0.2255
EPHB1	4.189
POLD4	-0.2495
ANAPC10	-1.40075
LRRC36	-0.153
MEGF6	0.049625
LPHN3	4.11583333333333
BMP10	0.233666666666667
C21orf55	1.1265
CREM	0.2456875
PTGER4	-0.857333333333333
METAP1	-0.093375
KCNQ1	0.689
NR2F2	0.188625
SSFA2	0.4335
CTTNBP2	-3.742
BCL2A1	-1.80525
ZBTB24	0.040125
SLCO6A1	-1.03125
PRDM1	-1.0186
OR7D2	-1.72183333333333
CCDC47	-0.8246
LOC646982	-0.5225
SLC26A6	-2.01616666666667
BIN1	-0.5284
SRRM1	-0.197428571428571
PCSK1N	-0.049
ALS2	0.187
ECT2	-0.496368421052632
CACNA2D2	-0.7035
DOCK6	-0.34175
C10orf119	0.482
FATE1	0.40425
DUSP23	-0.212
TRIP6	-0.0588571428571428
NUP35	1.4755
CDH3	2.32175
KLHDC8A	0.3415
C9orf116	0.135375
EI24	1.286
CENTD1	0.0303333333333333
RWDD2B	0.0261666666666667
DOCK1	1.454
NPAS2	-1.835875
NR3C2	2.57033333333333
FAM63A	-0.0886666666666667
INPP5F	-0.00816666666666667
FAM111A	-1.2962
MYBL1	-2.15441666666667
IQGAP3	0.396666666666667
CRADD	-0.66
DUSP12	-0.42125
PDZK1IP1	3.6485
VASH2	0.5905
CTR9	-0.325
VIL1	-3.4715
OR8U1	0.428333333333333
CCDC107	0.194
PTTG1IP	-0.458625
OR4X2	0.27025
COL9A1	0.359
PSMD9	-0.47025
ZFP62	0.56025
TIP39	0.2705
PARP15	0.3205
TTC19	1.07075
C1orf114	-1.05366666666667
GFPT1	0.2725
SLC27A6	-2.2325
MRPS10	-0.2298
CALML5	1.32466666666667
TRPM7	-0.287375
CGNL1	1.351625
CECR1	0.087
SERPINB8	-0.346333333333333
TMEM102	1.794125
PDIA2	-2.6805
NUCKS1	-0.0855
HOTAIR	3.31775
EBI3	-0.9015
NXN	2.80375
ZMYND19	0.124
FOXJ3	-0.93025
EIF5B	-0.1738
EIF2B4	-0.269333333333333
LEO1	-1.28575
ZIC5	-1.49808333333333
IL20	-0.884833333333333
KIAA0415	-0.28025
FLJ37357	-0.3415
TSPAN12	1.812125
ACTR3B	1.453125
TFAM	1.6675
IL17RD	1.416875
PARP12	-0.099
KLHDC7A	0.7555
KCTD4	0.134
GTF2H1	0.52325
FLCN	0.974166666666667
BIRC4	0.974
LOC790955	0.4685
VKORC1L1	0.31625
CYP4F22	0.117833333333333
TAS2R5	0.495
ZNF582	0.8075
HS3ST3B1	-2.046
CTNS	1.3075
STK36	-0.21
MMD2	0.14925
RP5-1103G7.6	0.547
FLJ23356	0.818
CRH	0.0445
C1orf182	-0.294666666666667
ACP5	0.113833333333333
AMFR	1.0517
CA4	-2.20025
PLCB4	1.442125
MPHOSPH10	-0.08825
UNQ473	3.94066666666667
G3BP2	-0.27825
SR140	-0.500583333333333
HOXA2	2.2345
PYGB	0.33325
BAT1	0.06075
DKK3	-1.492
DDX31	0.147625
TULP1	0.196125
NHLRC2	2.082
TNRC4	0.419833333333333
ZNF430	-0.211
TNRC6A	0.074625
PLA2G1B	0.0848333333333333
RCHY1	-0.166333333333333
GTF2A2	-1.2335
MGC4294	0.64
ZNF691	0.0655
TACC3	-0.7545
DNAJC5G	-0.16925
LOC4951	-0.03575
MS4A4A	-2.336
LOC152485	1.3975
PPP1R2P1	0.351
PPP2R5B	-0.115
RPGRIP1L	0.219625
SPOP	-0.0533
PTPRF	1.33341666666667
MGC42090	0.6355
SUSD3	-2.4505
THOC4	0.027
MAML1	0.685
FXR2	0.131666666666667
TYK2	0.115125
MUC6	0.364333333333333
DNAJB7	0.0665
PIP4K2A	-0.583
MEX3A	1.86833333333333
RRP1	-0.392
TFAP4	0.71225
CXorf41	-0.577
MTMR4	0.321833333333333
CTLA4	-0.0185
SNX9	0.3985
CIB3	0.0778333333333333
NECAP1	1.122375
PLA2G2D	0.0331
GLMN	-0.441833333333333
DCLRE1A	0.176
PDX1	0.094
SAMD11	-1.1705
MRPL55	0.105
TLR7	2.3335
TBC1D21	5.82616666666667
SMAD1	0.5557
ACTRT2	0.2955
RIOK2	-1.234
PDLIM4	-0.811
SLC22A15	0.371666666666667
ABHD13	0.7065
STX18	-0.2904
CCPG1	-0.547
DCBLD1	0.338333333333333
SLC2A6	-1.3395
NOLA3	-0.755
TRDMT1	1.12714285714286
IL17F	0.5615
ATP1A4	1.078
OR52W1	0.273
CFL1	-0.17925
IL4	-0.897
RBP2	0.2515
CPSF6	0.121125
TTC8	0.2715
MUCL1	-0.893
EYA3	-1.51716666666667
KRT38	0.63825
GNE	-4.3615
ZNF501	0.90175
SLC35A2	0.404125
CEP110	-0.0911
MYF6	0.0155000000000001
MGST2	-0.850166666666667
TRPV4	-0.6285
NEK8	0.0456666666666667
NOX5	-0.625
NCKAP1L	-1.02
EMP3	-2.1275
BPY2C	0.112
C1orf38	-0.64975
ELOVL2	-1.257125
CBX7	-0.317083333333333
OSBPL1A	1.62916666666667
ZNF589	-0.66225
ESCO1	-1.305
TRA2A	-0.32525
C3orf26	-0.92625
PHF2	1.17658333333333
PID1	-0.9445
RFC1	-0.764875
MTAP	1.2425
ADORA3	2.32
LOC389458	-0.97425
TRNT1	0.242375
CRIPAK	0.2825
RAI2	3.48916666666667
ANKRD44	-0.356
GZMB	1.05525
NFE2L1	-0.492125
STIP1	-0.0813333333333333
RASL11B	1.4875
NT5DC2	0.104
LRP2	2.553875
MTDH	-0.138933333333333
ARSG	-1.9075
HSP90AB1	0.136666666666667
CT45-6	-0.264
ZNF483	-0.0805
LMBR1L	-0.11525
S100A2	-1.1764
C2	-1.31238888888889
C2orf27	0.784
EIF4EBP1	0.78575
GCKR	-3.33783333333333
PPP1R9B	0.143875
FER	-1.07325
SNRK	-0.413333333333333
OR5M10	0.3365
UTP6	-0.23
CAPZA3	1.17375
FBP1	-0.343666666666667
TERT	-0.425
CCL1	-0.7265
FUCA1	0.34225
ALS2CR8	0.827833333333333
KCMF1	-0.3785
SRCRB4D	-0.072
OXCT2	-1.21666666666667
IL17RA	0.874
MPP5	1.068625
SPA17	-0.14525
FLJ10986	1.54933333333333
GALNT14	0.47625
CXorf27	-0.23975
NPLOC4	-1.103
RAB34	0.49775
KRTAP3-3	0.736
ARSD	0.905333333333333
CPLX2	-1.2836
PJA1	1.39925
WHDC1L1	-1.11483333333333
RB1	-0.8617
MTMR15	-0.21
PHLDA2	-1.7953
GUCY2F	0.3305
MPV17	-0.384
SLC35D1	-1.3035
LYSMD3	-0.6203
COL16A1	0.59175
ERLIN1	0.501333333333333
JMJD4	0.67125
HIST1H2BK	-0.7495
TP53I11	1.53083333333333
ST3GAL4	0.4507
PF4V1	0.723833333333333
ALG8	0.19375
REG1A	0.16725
MINA	-0.033
CYB5R3	-0.583583333333333
HHLA1	0.55225
MYST4	0.3432
VASN	-0.46975
UCHL5IP	-0.531
TFAP2A	0.6078125
MGC9913	3.2295
C9orf97	0.5725
LOC90379	-0.415
PHF15	-1.62864285714286
ZNF169	0.0363333333333333
KRT7	2.0662
GLIPR1L2	0.80475
LOC116236	-0.76225
IQCF3	1.74325
RDH14	0.549833333333333
HNRPK	-0.149714285714286
RABEPK	-0.217833333333333
ISX	-1.635
CBARA1	0.1435
RAD51AP1	0.31775
MLL5	0.20475
CXorf48	-3.1965
SGCD	-1.17925
PHTF1	-0.145125
CA3	8.15075
CMTM5	0.563
STX10	0.78375
JMJD2D	-0.40275
P4HA1	-1.88916666666667
GAB3	-1.58633333333333
DHRS4	0.201166666666667
COL4A1	1.5846875
C20orf20	-1.101375
OSBPL2	-0.528
PTTG2	-1.723
KIAA1688	1.0135
STS	-2.83075
SHROOM4	0.457
KBTBD5	0.486
ALDH1A3	3.4782
BTNL2	0.319333333333333
TGIF1	-0.5705
ZFAND5	1.336
ICA1	1.368125
NAV3	-3.72666666666667
FLJ12331	0.266
EPS8L2	-0.8828
MNT	0.748166666666667
ENTPD1	1.46175
OR51E2	1.21075
STK11	0.089125
MX1	1.90425
TTTY9A	0.2005
CX62	0.833
LOXL4	0.5655
EXOSC4	0.32775
PURB	0.341
SETD1A	-0.330833333333333
RELB	0.8415
LAMB2	-0.113666666666667
HNF1B	-0.279
PNLIPRP3	-0.4285
C14orf139	-1.07525
UMOD	-0.24275
GRIN3B	-0.1855
GPR25	0.3675
ZNF512B	-0.4205
ATP6V0A1	-0.689875
SRA1	-0.479083333333333
ZNF615	2.0495
ZNF768	0.1715
ZNF469	3.64075
DYNC2LI1	0.0331666666666667
DNAH3	2.906
LOC387911	0.554
LOC554234	0.422
ARRDC5	0.734
TMEM59L	-1.923
MARCH4	-0.64225
CNOT8	-0.639666666666667
KIRREL3	1.77483333333333
ADAM17	0.7535
MYOG	0.10225
CPNE1	-0.624333333333333
AK5	3.658125
LOC204010	0.6935
NDRG4	1.01475
LOC130074	0.80025
PIAS4	0.2945
NCOA2	1.183
TEGT	-0.872
USP5	0.679
ANKRD21	-0.32175
KIAA0692	-0.0845
HAPLN3	2.35175
LZIC	-0.64775
NRXN3	0.95175
CDKN2C	-2.003
KIAA0226	0.473
CYB5D1	0.56925
WDR68	-0.8013125
ABCB6	0.1754
MRPS25	0.748
ZMAT2	-0.481583333333333
KRT25	0.0665
RPL11	-0.408
GRAP	-0.748166666666667
LOC198437	-1.13683333333333
RORC	-0.5085
RAP2C	-0.4715
MXD1	-0.474
AZI2	-0.0641666666666667
NUAK2	-1.57575
AHSG	-5.69475
MANSC1	3.172
IMP3	-0.404666666666667
C2orf3	-0.41375
VSTM3	2.88425
PCTP	-0.27975
SIRT1	0.71975
MANBA	0.6225
CD164	1.254875
GFRA1	-2.1294
PRM2	0.32375
ZKSCAN3	1.05
PLEKHG1	3.4595
TPRKB	0.81325
UBFD1	-0.510666666666667
CDKL5	0.837833333333333
HIST1H2BD	-0.335666666666667
INPP4A	0.0801666666666667
BMX	-0.332875
PTPRU	-1.359
LOC554202	-0.716666666666667
HOXC8	-0.094
IL12B	-0.018
ADPGK	-0.67975
ZNF418	0.496
SIAE	0.773375
CWC15	0.382
RP13-401N8.2	0.8475
KLHL11	0.1875
DEDD2	0.1175
PSMB3	-0.9075
DDX25	-2.00775
ZBTB3	0.883333333333333
GFRAL	0.164
RPS25	1.11433333333333
FAM57B	-1.5725
TESK2	-0.627666666666667
DNM1L	-0.2225
ZNF207	-0.395166666666667
CLEC11A	0.5245
TOLLIP	0.465875
TMEM61	-0.549
DLK1	-1.372
PLVAP	1.6225
NOD2	1.51
SCMH1	-0.459
FLJ40235	0.25
HTR2A	-0.958333333333333
ARMC5	-0.06
FUT7	0.1135
PRELP	1.1567
ALKBH6	-0.0741666666666666
GYG1	-0.267166666666667
POLR3GL	-0.56975
COL8A2	1.52733333333333
OR10A5	0.418875
C1orf187	-0.59625
TXLNB	4.1085
C16orf68	-0.611583333333333
R3HDM1	0.18625
C16orf75	-0.03
BAALC	-0.921875
TNP1	-0.999
GAPDH	-0.246083333333333
COX7C	-0.386
ERRFI1	-1.52166666666667
PGAM2	0.5445
FAM108B1	0.677
APC	-0.104
TLR2	2.11375
SUCNR1	0.66925
ZNF233	1.642
WFDC1	-2.693
PSG11	0.3719
SLC39A1	1.023
PSAPL1	-0.1595
CDC42EP1	0.34375
MECR	-0.10575
KIAA0101	-1.8871
MACROD2	-0.1372
MMP19	-0.189666666666667
LOC202459	-0.325
VNN2	0.49025
ACCN3	-0.6115
TIMD4	0.843
RNASE8	0.4165
CCDC7	0.55425
SULT2B1	0.048
ME1	0.73425
MGRN1	-0.11075
MRPL30	-0.988375
IVL	0.684375
CALM1	1.39345
PLEKHA6	1.1535
B4GALNT2	0.1425
PGDS	2.899125
C8orf33	0.102416666666667
TMEM56	2.4015
CKM	0.723166666666667
ESR2	0.2391
ACOT8	-0.80425
AGTR2	-0.3155
LOC155006	1.203
BC37295_3	0.5285
EPM2AIP1	0.6705
PZP	-0.50625
RPS9	0.448666666666667
C18orf51	-1.92925
SIVA1	0.6098
HEATR2	-0.0605
CD3E	-0.291666666666667
C20orf142	-0.665
PGLYRP3	0.468
CCDC139	0.02425
GPS2	0.243
NOL14	-0.25625
LRTM2	0.22825
TRIM36	0.4395
TP53RK	-0.0953
FBXL13	-0.3955
RUFY2	0.922428571428571
C11orf70	-1.645
HSPB9	0.103666666666667
GJA5	1.665
HGF	-2.05566666666667
EPHB4	0.975
SOX18	0.32
IFRG15	0.449
SERPINA10	-3.4045
WDR23	0.9025
REEP2	-1.03483333333333
CDK3	0.17775
HSPA12A	-0.013375
ARL8B	0.1937
SATB1	1.89633333333333
PPM1D	-1.99966666666667
VPS45	0.110833333333333
TP53BP2	0.473125
GJE1	3.638
CACNA1G	-0.394
VGLL4	0.829875
GNPTG	-0.91925
ROS1	-1.718
C21orf128	-0.694833333333333
BMP8B	0.2175
SLC5A4	-0.666
SLC6A3	-0.1315
C16orf53	0.450625
TMEM81	-0.4105
APC2	-0.2415
SYAP1	-0.013
C6orf54	-0.249333333333333
ZBED5	-1.413
PVR	-0.826375
LTA4H	0.2485
CCDC24	0.3497
MAGEA4	2.78733333333333
IFIT3	0.0436666666666667
MYADM	0.524625
C21orf82	0.127
PDE3B	-2.3675
TMPRSS11A	-0.26975
PGK1	-1.74282352941176
CCL13	3.08133333333333
DERL3	-2.10466666666667
MLXIP	0.109333333333333
PLOD1	-1.011
MTFR1	0.0424
NPDC1	0.3495
GPAA1	0.259833333333333
LTV1	0.8515
RYR3	-0.523333333333333
C7orf46	0.613
VAMP2	0.62575
RNF135	1.5451
SUPV3L1	0.5805
FIBP	0.464125
ADAMTS18	0.258833333333333
RNF25	-0.0556666666666667
SOS1	1.3075
PLAU	-1.033875
MATK	-2.54425
EHF	8.671
CTNND2	0.389875
PTEN	-2.32321428571429
ZNF189	0.002
SLC28A3	0.6375
GUCY1A3	5.53075
SETD2	0.167625
ROGDI	0.9695
TICAM1	-0.9496
RASSF3	0.49
PACSIN2	-0.617166666666667
SERPINB5	2.04841666666667
PRKCDBP	-0.0145
TFDP3	0.7095
LGR6	3.25675
RFX5	-1.277
OR52J3	-0.0570000000000001
PTPN18	0.765125
ZBTB34	0.812875
KCNF1	0.10325
SYNE2	0.0108571428571428
SLC22A4	-1.43425
NETO2	1.357
VCPIP1	-0.45875
LDHD	-1.88175
ESX1	-3.16375
SQRDL	1.25525
GALK1	0.52425
SERPINA6	-3.29616666666667
HD	-0.74475
ASCL3	0.8795
FBXL6	0.365
FABP7	-1.20125
MAGEC3	-0.6655
KLC4	-0.44475
CD1D	-1.73325
PRAM1	0.3965
EIF3B	0.230357142857143
DSCR8	-5.3655
FLVCR1	0.68075
KIAA0141	-1.229875
PROM2	1.973
ALOX5	2.7185
GPR162	-0.309375
LYRM2	0.940875
RNASE6	-1.233
HES5	1.51325
GJA1	0.47875
MRPS14	-0.3875
HMHB1	0.05725
TAF7	0.133125
BTNL9	-0.4585
SFXN2	1.116875
VEPH1	-1.914
GK2	-0.321333333333333
AMBP	-4.47975
KIAA0953	-0.208
XAGE5	0.285666666666667
CCBP2	-0.0515
TGM2	-1.23933333333333
ZNF202	0.9125
ACTL6A	-0.594333333333333
SLC23A2	0.1377
ARHGEF7	1.13625
LOC728635	0.454
CRYM	1.46
PKD2	-0.902
MANBAL	-0.435666666666667
LIN54	0.00125
ACTL7B	0.27625
OR4D9	0.1925
KIAA1683	-0.37875
ZNF704	1.12433333333333
TCP10	-0.466625
MAGEB18	-0.8335
DEFA4	-0.3915
ZNF197	-0.583
PTOV1	0.4355
RNF208	0.580833333333333
CMIP	-0.4135
TRDN	0.1615
UCHL1	1.973125
APOL6	-1.385
PLK1	-0.691833333333333
NPHP1	-0.499
