Hybridization REF	TCGA-BH-A0BW-01A-11R-A115-07
FLJ10781	0.529583333333333
MYSM1	-0.41825
TRIM4	-0.183071428571429
SH3YL1	1.438125
TREM2	3.36983333333333
SERPINI1	2.08725
HDHD3	1.218
TMEM38A	0.581125
EID2B	-0.68825
TDRD3	-0.0155
SEDLP	0.54925
THSD7A	1.015
NDST3	-3.31966666666667
KLHL15	-0.320916666666667
DHRS12	1.888
FBXO9	-0.409785714285714
TNPO1	-0.395916666666667
MRPL13	0.345666666666667
SNX5	-1.57016666666667
METTL6	-1.16975
SOD1	0.69025
CHML	-0.152666666666667
PACS1	-0.00437500000000002
SIRT5	0.3206
CAPN2	0.460833333333333
FXYD5	0.8485
TWISTNB	-1.639
LRFN1	-0.144666666666667
UBE1L	1.912125
UBE1C	0.696
OR51B2	-0.84725
OR4D11	null
C15orf2	0.377
NR4A1	-0.377
LOC339047	-1.266
TRIM17	-0.777625
ATP5G3	-0.0244285714285714
RPL15	-1.40916666666667
ADAMTS8	-1.107
HOXC4	0.1085
C14orf37	-0.204
CEACAM5	-2.9045
MYT1L	0.5635
RASA2	-0.552875
OSBPL7	-0.5895
STAG1	-0.0155
GIMAP4	4.72433333333333
FUT3	2.23166666666667
PIF1	-2.219
LPIN2	0.9678
SH3PX3	0.8735
PDP2	-0.06425
PAPD1	0.24425
ERP27	3.98725
APOOL	-0.1372
DIABLO	0.05575
TRHR	0.394
ARMC9	-0.390875
RNF152	3.311
SLITRK3	-0.657166666666667
ZNF211	0.1392
PFDN1	-0.8615
RGS11	-0.647
HS6ST1	0.6337
AKR1D1	-3.932
TNP2	0.425166666666667
STK31	3.09933333333333
EML4	-0.05
SGTA	-0.8735
HIST1H2BI	1.15083333333333
PSMD6	-1.75383333333333
KIAA1257	-0.25375
C18orf55	-1.23033333333333
FLJ20273	2.708125
RPL28	-0.7425
EPYC	3.78525
NOX3	0.04
ELAC1	0.467333333333333
METT11D1	-0.49025
BIN2	0.838
NACA2	-0.9345
CCDC17	-1.27575
HM13	-0.6662
UBOX5	-0.424
UBE2O	-0.354375
UBL5	-0.64675
APOLD1	0.951875
C9orf31	0.28275
TNFSF8	0.5545
ARHGAP29	0.407
PROKR2	0.311
PDE5A	-0.488333333333333
C6orf12	-1.194
TOM1L1	1.385
WHDC1	0.241625
FOXI1	0.249833333333333
RAB4A	0.4525
TMEM39B	0.1465
ATPBD1C	-0.284
FARSA	-0.919833333333333
PLEKHG5	0.93325
CMAS	-0.123166666666667
OR7E24	1.504
SLC30A1	0.42375
CDC42EP5	1.33633333333333
PLAC1	-1.61425
KLHL18	-0.681083333333333
LBA1	1.9385
TAZ	-0.65575
CRIP2	1.0835
BTBD11	-1.15
C16orf72	0.31375
DIO2	0.5212
LRRCC1	1.626
CCDC136	-3.1555
PRX	-0.184625
RBM5	-0.8238
TMEM85	-0.2745
TUBGCP4	-1.22166666666667
APLN	0.737
CDK7	-0.611333333333333
SSR2	0.794833333333333
CRELD1	-0.0725
C19orf46	1.31475
GAL3ST4	1.25033333333333
KBTBD10	-0.06825
IL28A	3.04875
WDR27	-1.9695
MCM2	-0.587333333333333
SOX14	2.172
FLJ39743	0.6465
KIAA0922	1.000625
HIPK4	-0.1255
FLJ25758	-0.522
C16orf57	0.855916666666667
PDZD2	0.226
MCC	1.13725
HHLA3	0.9458
ID2	0.86825
C20orf23	0.984166666666667
ZNF688	0.60125
APOC2	-1.1745
LOC440093	1.1015
FAM50B	1.95916666666667
PWP1	0.058
DNAH10	0.6905
HIST1H2BA	0.313666666666667
GPR56	2.7815
METAP2	-0.096
PAN3	0.509666666666667
STXBP4	0.494875
PDHX	0.5525
MTA1	-0.597666666666667
ZBED4	0.335875
ZNF720	-0.6645
CDK2	-1.197375
RHOJ	0.19675
CDC37	-0.893
ZER1	0.67825
GRK4	-2.33325
PRPH	-0.1495
POLR2A	0.229
OGFOD1	-0.10925
NOL5A	-1.417
PHEX	2.715
FLJ16478	0.2835
C20orf117	-1.233375
CAMTA2	-0.18275
C11orf74	0.2075
DDX17	0.348
C5orf27	1.898875
PLEKHA2	-1.0886
PDE4DIP	-0.3808
SCN7A	-0.00233333333333339
ZNF559	-0.301833333333333
CXCL10	3.9395
ZMYM4	0.412833333333333
STK32B	-1.13446666666667
KIAA0888	-0.4611
TACR3	0.3625
CKAP2L	-0.0675
KIF1A	0.6245
RSPRY1	1.08775
VCAN	0.54225
CYP27C1	0.3915
SYDE1	-1.39183333333333
MED12L	-2.5425
ZDHHC21	0.59625
NHS	0.9825
TM9SF3	0.995
DDHD1	-0.798
MAFG	0.263583333333333
BICD2	-0.341
C14orf119	-1.386
C14orf43	-0.0482142857142857
CDH7	-1.34525
ALKBH5	-0.462357142857143
JUP	1.532
TMEM41A	0.0868333333333333
MAMDC4	-1.33966666666667
CBX3	0.07225
LRRC18	-0.088
RBMXL2	-1.835
PLA2G4D	0.82
FGF13	2.38
KIF3A	-0.8125
PDIA6	1.0195
DCXR	-0.1025
CASKIN2	0.644
EHD1	0.549833333333333
MARCKSL1	1.752
ZNF496	0.352833333333333
SCAF1	0.591666666666667
KCTD8	-3.109
TRAF3IP3	1.65242857142857
LSR	1.858
CXorf1	-0.0376666666666667
C14orf112	-0.197
EIF2B1	0.036
OMP	-0.219
GSTZ1	-0.903
LOC92017	1.5925
ISLR2	0.4385
C12orf36	0.3905
GATA2	-2.3675
GABRA5	-3.3695
CELSR2	-0.846928571428571
STAM2	1.0241
TNAP	0.334
PTPMT1	-0.178166666666667
GRP	4.816
SV2A	-1.71883333333333
MAGEA12	1.07425
CACNG1	-1.151
C18orf19	-0.7085
GSG1	-0.783166666666667
PTPRJ	1.06728571428571
FRMPD1	0.721
ZNF668	0.37225
PLEKHJ1	-0.848875
ADAT1	1.1406
TMEM50A	1.2303
UCN3	0.1255
HOOK1	0.885125
IL17B	-1.2545
MLKL	1.42366666666667
TTC14	-0.8415
KLHL5	1.95125
CRYL1	-0.213833333333333
FOXH1	0.4845
NFYB	0.073125
PPM1G	0.3905
GOLGA2LY1	-1.92
NMT1	0.251875
HADHA	-0.6875
CHSY-2	2.1885
PLEKHF1	2.12321428571429
SAGE1	-1.245
MUSTN1	-0.02
SUHW4	1.513
TFEB	2.40133333333333
ZFYVE27	-0.75775
ATG12	-0.8565
BMI1	0.841357142857143
ZIM3	1.241
MYH4	0.14325
MASP1	-1.52958333333333
KIAA0984	0.6375
RPAP2	-0.1715
ASB5	-0.2765
BOLA3	-0.361166666666667
MIA3	0.29
KRT35	0.78
KIR3DL3	-1.398
MRPL51	-0.434
SEMA3F	0.157166666666667
NDUFB2	-0.0653333333333333
LOC253012	-0.5835
FAM46C	-0.3931
G6PC	-2.6745
CSAG3A	2.0385
PREX1	-0.25
SLC25A45	0.313875
MAPKBP1	0.1192
CPE	-1.927
GNB1	-0.09875
CXCR6	4.434
TRIM46	-0.39425
C16orf3	0.415333333333333
HPSE	3.118625
TIGD3	-1.1825
SPG3A	2.35425
LCAT	-0.0366666666666667
ST6GAL1	0.4415
POMC	1.98125
FLJ36031	1.26916666666667
NSMAF	-0.209
SKIL	1.8375
ADSS	0.849
HMGCS1	-0.3197
POLR3F	0.116666666666667
RAB10	0.890625
ZNF277P	-0.71325
ZBTB7B	1.0615
DHRS1	0.446
ABCC13	2.210375
CNOT3	1.0745
NFKBIA	1.48275
GAK	0.523
SFT2D2	2.132
HOXA6	0.02
CRTC1	0.23925
LY6D	3.222
C20orf72	-1.398
CPT1A	-0.81925
LMO1	1.4275
EIF3I	-0.3175
PRB4	-0.561333333333333
MCM3APAS	-3.396875
C20orf132	0.2643
FOXF2	-3.45325
S100A12	1.618
MLH1	-0.441
ACTN1	0.7771
MRPL36	-0.354833333333333
C20orf106	-1.2365
FBXO6	2.238
MKS1	0.112
CX3CR1	-2.330875
PDE1B	0.787
PLP1	-3.41225
KISS1	-0.141333333333333
C14orf2	-1.16166666666667
TBC1D3P2	0.0875
COMMD6	1.1171
ANKRD7	-1.76625
PTCHD1	-0.000499999999999987
NARS2	-1.16525
DOCK7	1.01475
FAM127B	0.621125
LOC390243	-0.120333333333333
N6AMT2	0.057
ZNF391	-0.3585
DNAJB14	0.61
WRB	0.137125
BPI	3.75333333333333
TTC4	-0.2405
FAM10A5	0.2795
GOT1L1	0.0814444444444445
MAGED1	1.216
RESP18	-0.7435
WFDC6	0.6795
MT2A	0.6785
C11orf56	0.40775
KIAA1432	-0.6855
ROR1	-0.52725
HSD17B14	2.52216666666667
ZFAND2B	1.10575
SAMD4B	0.795
HEXA	0.87525
HNRNPU	0.126409090909091
USP39	-0.368625
NRD1	0.14575
R3HDML	0.393
FLT4	0.239833333333333
OMG	0.116333333333333
OR52N4	0.1465
LOC399818	-0.52125
ELA2	-2.409
VENTXP1	null
RFC5	-0.8325
OR52L1	0.6515
PAX5	0.349
FBXO2	2.02275
GMEB1	-0.271
AKT3	2.14033333333333
CRB1	-0.218166666666667
CTTN	0.9805
UTP15	-0.74
HSBP1	0.833333333333333
PHF11	2.64025
NDEL1	0.309833333333333
USP8	-0.0425
BAIAP2	0.05475
SI	0.5142
ARSJ	2.529
BAAT	-2.70425
KCNS3	2.90983333333333
LOC126147	0.161333333333333
TMEM37	-0.298
C1orf162	3.09066666666667
MBD1	-0.6408
ITGAL	1.3725
WDR73	-0.472833333333333
GKN2	0.027
ARFGAP1	-0.557625
SLC5A8	-2.6435
ZBTB40	-0.0649
CYP4B1	1.76283333333333
LYPLAL1	0.5175
CHST3	0.02375
MAP3K9	0.1115
BTAF1	-1.51016666666667
TFAP2E	0.28
RBM35B	0.6795
LOC441251	-0.007
ANKRD25	-1.63661111111111
UQCRC2	-0.626
MAEA	0.824166666666667
HYAL1	-1.1468
RNPEPL1	0.988333333333333
CPSF2	-0.20825
PSD3	-1.4037
ABCA13	3.907875
AGR2	-2.03175
GBX1	-1.9175
HDLBP	0.671785714285714
ACY3	0.276
HECW1	-2.277
ZNF519	-1.13325
HOPX	2.57725
ZNF304	0.7635
OR12D3	0.0355
FKSG43	0.5305
METTL1	-0.51025
MFSD3	0.642
PSPH	-0.30375
CLCA3	1.948
DARS2	-1.4865
CDC25A	-2.07433333333333
BAIAP2L1	0.5085
B3GNT5	1.97
USP29	-1.023
ARHGEF10L	1.6893
ATOX1	0.611625
ADAM30	0.14
DNASE1	-0.458
STT3A	0.655
RAB6IP1	1.196
PTN	0.0955
C1orf106	1.90492307692308
HECA	1.098
RNF122	0.20375
SLC22A18AS	0.434
GNG8	1.28766666666667
ELP4	-0.2215
FAM65A	0.809
RPL10A	-1.3635
IRS4	0.776
MACF1	0.3141
SEC24D	1.84925
LOC374395	0.80825
TGFB2	1.3055
MDFIC	1.396125
CHRNE	0.2425
PCMTD2	-0.539833333333333
ATP6V0D1	0.999666666666667
MTA2	0.128
LZTR1	-0.193
RAP1A	1.24266666666667
AXIN1	0.18125
POLR1C	-0.80025
TRIO	-0.841416666666666
PLXNA4A	-0.642
C5orf33	-0.553
DEPDC1B	-2.25275
ZNF473	-0.472166666666667
MTM1	1.360625
GPR107	0.931833333333333
CSNK1A1L	-1.23566666666667
FLJ14154	0.4255
NLRC4	4.54325
ENPP4	3.33933333333333
PADI3	0.3715
RNF170	-0.20575
CG018	1.7605
C16orf7	1.1935
KCNE1	0.11925
NRM	0.254833333333333
SLC37A3	-0.146714285714286
TPD52L2	-0.292833333333333
UNC5B	-0.1475
C12orf12	0.0068
SDHB	0.25975
CLRN1	0.425428571428571
NUDT10	-3.49266666666667
UGT3A1	0.248714285714286
FBXW8	0.56325
RHOF	0.037
PTPLAD1	0.006125
MYO3B	-1.07666666666667
DERA	-0.2165
TPP2	-0.8565
C19orf53	-0.6875
GINS3	0.125375
ST6GALNAC5	3.611
CHSY1	1.17025
MGC15705	0.957
GPR83	1.07466666666667
EXT2	0.64775
DOLK	0.33075
TUBAL3	-0.568
ACVRL1	1.4946
ABL2	-0.24
C14orf156	-1.269
PTPRZ1	-0.70675
DIP2C	1.05
LAMP1	1.098625
RXRA	0.1538
MAP3K5	1.41575
ALKBH1	-0.318333333333333
PDLIM7	0.1595
ARL14	2.011
SNIP1	0.125166666666667
TIMP3	0.616333333333333
RGS3	0.475666666666667
SPAG16	1.0816
ABHD4	0.087
ARHGEF12	0.757833333333333
GLUD2	-0.942
RAC2	0.2984
UAP1L1	-0.812
SLC18A3	-0.02
YOD1	-0.613583333333333
RALY	0.0565
HMOX2	0.923625
DGKH	0.86575
DBNDD2	0.314166666666667
YIPF4	1.713875
THAP10	-0.56075
ZNF513	1.336
HAGHL	-1.7335
ITGB4	2.46416666666667
CCDC141	-1.8295
YTHDF3	1.53375
C5orf28	1.567
RPL7L1	-0.25525
TMEM30B	1.05178571428571
ANKRD35	0.162
DUOXA2	-0.663
TBC1D5	0.23375
DFNB59	-0.437
HRH4	0.883
MYO6	2.8745
DNAJA4	1.797875
RBM24	-1.987
CEACAM20	-0.54925
RBM23	0.422142857142857
NGFB	0.1235
C1orf63	-0.9735
KRTAP7-1	0.2715
PERLD1	1.5815
NPB	2.3335
C17orf59	0.0136
HSPBAP1	-0.17375
SLC15A4	0.95675
PRTFDC1	1.79975
OSMR	1.39471428571429
CYSLTR2	-0.6865
C19orf25	0.0256
KIAA1797	-0.6525
NLRP6	0.683
FAM105B	0.8237
SCRN2	-0.427666666666667
LRRC58	-1.1499
RNF17	0.164
NEIL3	-1.042
FAM137A	-2.628
SKP2	-1.753
PARVA	1.28041666666667
PKLR	-2.2465
RNF34	0.735625
A3GALT2	0.65625
C12orf50	0.3365
SUNC1	-1.056
FAM102B	-0.0453333333333333
CCT2	-0.3415
LRRC37A2	-1.0405
ARF4	0.9755
SIKE	0.6245
C8orf48	-0.468666666666667
MBTPS1	0.969571428571428
GPSN2	-0.474
NCF2	4.198
SLC12A6	-0.0733333333333333
MRPL48	-0.49925
HMGN3	0.577333333333333
LRRC62	-1.07225
PAX9	-1.89525
FAM55A	2.3505
C20orf42	-0.489166666666667
SCML2	-1.689
BCL9	0.705
FAM40A	-0.39025
C9orf41	0.965666666666667
ZNF774	2.0335
LETM1	-0.59225
PLXNB1	0.615
NIPSNAP1	-0.550875
USP10	-0.408
F9	0.97175
LIPE	-0.84775
CNGB3	2.0285
C12orf52	0.456375
PI4K2A	-0.221875
MED8	0.49975
STAT4	2.5843
FGD4	-0.475666666666667
RNF145	-0.215166666666667
WDR32	-0.3528
CLDN2	-0.3015
TCEAL8	0.87175
ZMYND8	-0.9787
PDXK	-0.5895
GATAD2A	-0.9125
PTGES3	-0.966
CCM2	0.37625
TAP1	3.538125
ZNF670	1.33225
ETS2	-0.234357142857143
C6orf166	0.0751666666666667
PRMT2	0.4
OR4B1	0.3515
INTS8	-0.655
CCDC102A	1.7385
CCDC83	-4.7136
ITGA1	-0.2397
EPHA5	-2.9009
FAM24B	-0.494833333333333
TSGA10	1.39575
HAL	-2.7905
MYOT	-0.1455
SPACA3	2.401
BCL2L2	-0.899833333333333
CUGBP2	2.09666666666667
CCNB3	1.834
RNF113B	-0.114
MERTK	1.55425
BAG1	-1.388
VPS36	-0.13525
ORMDL3	1.0656
C1orf190	-1.76175
ZNF625	-0.92175
CORO2B	-1.748
ALOX15	-0.797
CST1	2.393
NUPR1	2.36483333333333
CCL7	4.193
SMCR5	-2.8405
DSC2	4.094
RBMS2	0.84225
GRIK4	-0.13
TRIM65	0.3272
TMPRSS6	-0.805214285714286
TP53INP2	-0.42875
GLB1L	1.845
LOC388284	0.534833333333333
PUS1	-0.616714285714286
BCL9L	0.5565
OLFM1	-0.515833333333333
RET	-1.288
MASTL	-0.263166666666667
ALX3	0.37675
IL1RL1	0.4606
ZNF765	-0.7301
C14orf138	-1.00875
SNX10	1.7975
TAC4	0.151
C1orf64	-2.88475
POGK	0.88925
MAPK9	1.03625
ZNF366	3.451
C8orf79	-1.899
CLDN7	2.23
OR5AT1	0.4885
TRIM37	-0.41075
LRRC25	3.68825
GRHL2	1.5558
TEKT3	1.42025
LASS5	-0.6785
ABCC4	-2.156
DLG3	1.16425
VGLL1	3.4275
ZFP36L2	0.735666666666667
MFRP	0.00616666666666667
KIAA1799	-0.081
FLJ44379	-1.1875
PCNX	0.62075
ANXA9	-0.665
CYP4V2	1.2599
PIK3C2A	0.1415
SRR	-0.6265
NOL3	1.11475
IFITM2	2.521
ARNTL2	-0.23125
ZNF595	-0.086
NLRP13	0.22
ASPH	-1.1305
CPA2	1.111
PVRIG	0.0133333333333333
LEPR	-0.0393333333333333
C16orf42	0.138666666666667
SH3BGRL	1.844
FAM77D	-0.9834
FNDC7	1.096
C9orf6	0.475333333333333
NOTCH2NL	-0.371833333333333
PGBD1	-1.985
SYNGR2	2.00383333333333
PITPNA	-0.0281875
PRPF4B	-0.3427
SLC43A3	0.371857142857143
NRBP1	1.0285
SLC25A22	1.15925
ILK	0.822
SLC22A8	1.41533333333333
MRPS7	0.1865
PITX2	1.1825
FABP3	-1.401
OR1L1	0.536
LOC728215	-0.749
BLID	-2.688
KIAA1217	2.36958823529412
TFPT	-0.1395
AP4B1	-0.009
VBP1	0.0295
OR1K1	0.459
MORC3	-0.05175
BHMT2	-1.90633333333333
C3orf10	0.421125
FZD7	3.59266666666667
WFDC10A	-0.028
PMS2CL	-1.604
CCDC32	0.5705
FA2H	-0.713
ALG13	-0.5455
TTLL7	0.7223
SPOCK3	0.092
SLC13A2	1.3115
AIM1	1.0455
GPRC6A	0.2025
EGR2	3.4615
MED11	-0.04025
WWC1	-0.75025
SH3GL3	-3.06575
RIF1	-0.761785714285715
PRLH	0.1415
VLDLR	-0.957
DBT	-0.4763125
C21orf63	0.85825
CGGBP1	-0.317875
KRTAP12-2	-0.325
TADA3L	-0.284375
ZBTB16	0.30875
PDGFB	1.3475
RFX1	0.300375
UQCRB	-0.5807
LOC133874	2.564
HPS3	0.3395
LGALS3BP	2.3888
DKFZP564O0823	3.46442857142857
MRFAP1L1	0.26675
HOXA10	-2.04616666666667
NGB	0.0255
KIF21A	-1.49892307692308
IFLTD1	1.342
LZTS1	-1.42175
ARHGEF3	1.328
RHBDL3	-2.7835
CSNK1G2	-0.359666666666667
ChGn	-0.634625
KIAA1244	0.0653333333333333
GABRB2	0.158
MGC72080	1.3615
CD27	3.45825
EGLN1	-0.1555
PEX13	1.7145
RWDD3	0.45625
RNF12	-0.4835
GRIN2B	-0.2695
ADAMTS14	-0.2235
DYDC2	-1.86433333333333
ATP6AP1	0.5452
NR1H2	0.556666666666667
PDK2	0.56625
C3orf17	0.196666666666667
SLC38A2	-1.39464285714286
SLC25A29	-0.768
C15orf29	-0.343875
ADAM9	0.68625
TMUB2	0.973
GPR176	0.60225
AGK	-1.039625
MCCD1	0.3245
NDUFA4	-0.01425
TMEM146	-1.156
DUSP1	1.228875
UNQ6975	0.542
EMX2OS	2.95175
INSM2	-0.0725
LUZP4	0.9935
SETD6	-0.7525
P2RY2	1.32875
SLC45A2	-1.276
RABGAP1	0.476166666666667
UBXD5	0.357375
GPRC5A	-0.7153
PAK3	2.40483333333333
LOC63920	0.379
TGFBR1	1.4034
KRTAP6-3	0.40825
SFMBT2	-0.44275
CDC42	0.3621875
C11orf35	0.5285
TTLL2	1.006
UACA	0.000727272727272755
CD97	0.0341
SETD5	-0.67775
NINJ2	-0.283
PTER	1.09716666666667
POMGNT1	0.722
KRTAP4-2	-0.6145
ECGF1	3.4775
HRB	0.374
ATP1B2	0.0945
LOC400506	0.0265
COL4A3BP	-0.47275
C6orf97	-2.35775
GRHPR	0.273875
TAS2R1	-1.008
SEMA7A	0.04575
EDF1	0.48925
ODF2L	1.2668
PCID2	-0.7495
GTF2H4	-0.598833333333333
ZCCHC3	-0.589
CGB2	0.0955
NEUROD1	-1.242
C20orf75	-0.4205
RP5-1054A22.3	2.67716666666667
IFNA5	0.0655
ZNF134	0.24575
MGC119295	-0.337
ZSWIM6	-0.40975
SMEK1	-0.449
PCGF2	0.438125
C1orf102	1.34
CYP2A13	0.819
KCNH6	-0.9011
MDM1	0.8928
ALDH7A1	0.262166666666667
C9orf75	-0.69225
VDAC3	-0.84475
OR51T1	0.376
EIF3F	-0.620583333333333
KCNJ10	0.387625
LENG8	0.23675
EDEM2	0.456333333333333
CCNJL	0.932166666666667
DHX37	-0.308
CRYGN	-0.0785
AATF	-0.155625
ZNF630	1.1695
E2F5	0.9455
WFDC13	-2.2225
FTSJ3	-0.271
C4orf33	2.2055
LHFPL4	1.988
C19orf56	-0.633
SMAD4	0.31975
AFM	-0.682333333333333
G0S2	0.4365
FCHSD2	1.0345
RRP1B	-1.6115
EEF1B2	-0.8975
STAT6	-0.249666666666667
ZNF195	-0.999
GNL1	-0.3845
ZNRF2	1.61183333333333
PER3	0.912
ASB16	0.2815
C10orf10	2.35207142857143
ADCY8	-3.3945
C9orf58	0.549166666666667
ARMC10	-0.1075
PSG1	-3.162
DHX34	-0.0945
VARS2	-0.601875
NFIC	-0.19525
ITPR2	1.02375
AGXT2	0.8325
OR6K3	0.369
H2AFZ	0.7155
MLLT3	-0.442166666666667
COX4I2	1.4595
CCNT2	0.342375
PLK4	-0.915375
NUMBL	-0.176333333333333
MED16	0.07175
PLEKHQ1	1.831
GOSR1	1.10716666666667
BTG4	0.165
RPL30	-0.658166666666667
IGSF5	0.461
IGFL2	3.8975
ELMOD2	0.8625
SHC3	-1.583
HAVCR1	0.4525
DYNC2H1	-0.742625
RNF5	0.164333333333333
C2orf7	-0.657
NLF1	0.3515
KLHL25	0.18
LRP10	0.6975
KRI1	-1.433
PUS7L	-0.3915
MGMT	0.4305
HOXD1	-2.08166666666667
CSH1	0.0974
ATG16L2	-0.383
FLJ44635	-0.2995
CHODL	4.6475
EXOSC8	-1.39225
SLC28A1	0.37
MYO7B	-0.638666666666667
SEH1L	-0.5368
MTNR1A	0.410666666666667
TSPAN5	-0.397333333333333
CDC45L	-1.88666666666667
AMIGO1	-0.6035
ATAD3A	-0.94425
OSGIN2	1.1915
PDIK1L	0.496833333333333
DARC	2.498875
PIPSL	1.1745
SHMT1	-1.23425
CRISP3	-1.819
POPDC2	1.5405
ZRANB2	-1.24033333333333
FBXL8	1.0725
TRIP13	-1.64409090909091
EIF5AL1	-0.482
POU5F1P3	-3.45633333333333
IL6	0.0271666666666667
CXorf38	0.098
IFNA16	0.3245
FBXL2	0.983166666666667
BRD1	0.55025
STATH	0.4735
FBXO44	1.34066666666667
MCCC2	0.02075
CDC2	-0.8686
C5orf23	-0.38725
IVD	-2.6595
C10orf122	-2.01625
MSL3L1	0.7614
MVP	1.285
EPOR	-1.2902
ZMYM1	0.0766666666666667
BCL7C	0.594166666666667
PSTPIP2	1.4718
LYPD1	-1.36225
OR8G5	-0.469
ZP3	-0.483333333333333
BCAS4	-0.562333333333333
EDG6	2.777
ISY1	-0.191
PRAMEF2	-1.857
CUL1	-0.3505
RNF213	1.5989
CCRK	0.952
DHX9	-0.06625
C13orf29	1.01175
NCKAP1	1.09466666666667
MRPL43	-0.0816428571428571
XPR1	1.7265
PKN2	0.4721
PODNL1	0.789
ZNF333	-0.1995
DALRD3	-0.31075
OPN1SW	0.494
BTBD6	-0.08225
C11orf82	-0.167
OR5P3	0.762
DUSP11	0.38875
L1CAM	-1.068
NEK11	1.718
OR7E91P	0.823
CNTN3	1.34922222222222
CREB3L2	0.78975
ZBTB37	-0.581
KIAA1324L	2.0125
NDUFB10	-0.110666666666667
NUDT2	-1.01125
GTPBP8	-0.11625
CACNA1D	0.40275
PRKAA2	-0.815666666666667
PRDM8	0.426
MGC16075	0.475666666666667
KRT14	1.76135714285714
PP8961	0.691
MRPL18	-0.18525
ABCG2	-3.3435
PACRG	0.90375
BBS2	0.785
KREMEN2	-1.8195
FBXO21	0.61875
HNRPUL1	0.34775
GRB10	0.67125
CLSTN1	1.230625
LMAN2	-0.2121
C17orf61	-1.029
NIPSNAP3A	1.66775
INSIG2	0.232666666666667
PCDHB7	2.0825
STXBP2	0.5125
CMAH	1.153
SEMA5B	-0.9695
ZNF155	0.492
COQ6	-0.3595
PRPF4	-0.666
TSPAN15	2.5083
VN1R5	-0.24525
LATS2	0.28525
SELK	0.8955
PGK2	0.568333333333333
MS4A1	0.911
TYW3	-1.0137
KRTAP5-1	0.46525
RCCD1	-0.3075
BTN1A1	-0.22775
DDX28	0.3885
TMEM65	1.28825
LOC92345	-0.21275
TTC31	-0.42375
WDR46	-0.942166666666667
CHP2	-1.64866666666667
LSP1	0.97675
ZNF542	0.68325
EXOSC1	-0.74575
ARHGAP18	0.282333333333333
LRRTM4	-1.068625
MAOB	3.56633333333333
CACNB4	-1.55825
MGC33846	2.175125
RANBP3L	0.923375
ATP5L	0.355
ONECUT1	-3.3775
NUDT9	1.18875
TMEM149	1.7655
STX17	1.112
IGSF10	-3.47225
TMPRSS9	0.6415
BMPR2	0.8695
ALLC	-0.325
KLF7	1.397625
GCC1	-0.3925
TIMM9	-1.53775
CDO1	-1.42
MGC10701	-0.0353333333333333
IFI6	3.62766666666667
FRMD8	1.247
MGAT2	-0.027
WBP5	-1.52
CNIH2	0.049
KIAA0907	-0.7532
KCNH8	3.6465
CTSG	-2.367
GRIK1	-1.02366666666667
CUL5	1.227875
FRMD1	0.448
OR9A4	0.7885
SYT6	-1.43625
FOXD4L2	-0.5815
ANAPC2	0.0328333333333333
OPN5	2.436
TAF13	0.933
LYG2	-0.62125
GGNBP1	-0.126
C11orf40	0.834
OTX2	-1.686
REG4	-0.5382
EIF5	-1.03675
PALB2	-1.0815
SEPSECS	1.0246
RNASE3	0.57225
TRIM49	-2.023
POLR2K	0.3439
GPR42	0.287
C8B	-3.34375
SASS6	-0.9695
PREB	0.013
OR3A3	0.708
TUBA8	0.823375
IGLV2-14	1.5975
STIL	-0.39675
ANKFN1	-0.851833333333333
NME7	-0.692
HOXC12	-0.718
UBE2C	-0.544625
FHOD1	-0.367
CDK2AP1	2.08608333333333
OR6K2	0.865
DHPS	-1.09425
RPL5	-0.852666666666667
TRGV5	0.4575
LOC541472	-0.06675
HCCS	1.0683
DENND1B	1.7765
LHX3	1.033
OR5D16	0.4275
CXorf57	-2.03866666666667
IRF2BP1	0.9135
NDST2	0.9715
LCE3D	0.3485
BOLL	0.724428571428571
SYT3	-0.743
PIH1D2	-0.31075
C20orf7	-0.473833333333333
IL1R2	2.92183333333333
SLAMF9	-0.197
PPME1	-0.912
PIK3CA	0.3445
TRAPPC1	-0.019
COLEC10	-0.226
SLC9A6	0.545833333333333
PDDC1	-0.193666666666667
CCDC53	1.59
GK3P	0.13
DAZL	-0.6405
BRI3	0.6825
SDK1	-1.0805
CYP2C18	0.65775
IFI44L	5.369875
RPL3L	-0.014
FUT9	2.94566666666667
KIFC2	-0.059
PMP2	-1.422875
SLC4A9	-0.957
PLAG1	-2.23783333333333
MYCBP2	-0.196
OR4E2	-0.202
CCDC65	0.755
C16orf82	-0.0845
ENTPD4	-0.319875
BRP44L	0.23875
PMP22CD	0.32475
TMCO4	1.8335
KCNN1	-0.872166666666667
WDR35	0.082
CCDC80	0.618375
C3orf31	-1.79575
SLC7A9	-0.3935
TMEM190	-0.2015
DBC1	-1.7596
FADS3	0.4575
PDZD8	-0.919666666666667
GRM5	-0.28825
AZGP1	0.8913
PEX3	-0.1235
MED1	0.525428571428571
ATG4C	-0.391833333333333
HNRPH3	0.12325
FAM109B	0.70125
C4orf17	-0.6215
CA10	-0.27125
OPRD1	-0.194
CCL16	-1.928
SACM1L	-0.38725
CST6	4.368
CD63	0.6788125
LGI1	-2.51066666666667
ZNF784	0.38875
CRYBB1	0.1215
CX3CL1	2.62275
TOP2A	-0.764875
GYPB	-3.09316666666667
GADD45GIP1	-1.2525
FEN1	-0.79125
IGF1R	-1.57775
WDR72	2.9564
PURG	-3.20733333333333
DEFB126	0.28525
PKD1L1	1.1695
