Hybridization REF	TCGA-A8-A08X-01A-21R-A00Z-07
GPR119	1.478
TRAF2	-0.2595
HCK	3.84683333333333
BMP6	-0.169
IL8RA	0.410166666666667
FLJ35848	-1.26425
EFHA1	0.955
CDSN	-0.0585000000000001
C14orf54	-0.249833333333333
LSM3	-0.09975
ZFP41	-0.464
C9orf126	1.651
VIT	-3.328
SPCS3	0.74025
DEF8	-0.6677
CHAF1A	-1.80633333333333
C1orf165	-1.12133333333333
ZFPM2	1.34316666666667
FTH1	0.3765
SLC35F1	-1.286
YWHAH	0.42275
C17orf66	0.598333333333333
ADRB1	-0.348
FOXL1	-0.3735
RG9MTD3	0.0221666666666667
UMPS	-0.2415
MGC13008	0.00899999999999999
KIAA1161	1.309
CCDC77	-1.8445
C12orf65	-0.3709
COG4	-0.5765
RCP9	1.36116666666667
RP4-692D3.1	1.5365
CDC2L5	0.48625
MGC7036	-0.847833333333333
DNAJC11	-0.5325
GDF2	-0.3645
TIMM17A	-0.144
HNRNPA0	-0.609
OR2H1	-0.02025
PCBP1	0.466625
COL23A1	-0.48175
LRRC2	0.0152857142857143
NSD1	0.289928571428571
FLJ37078	-1.19425
WDR91	0.1635
TMEM179	0.74475
DSCR10	-0.153
CNDP2	1.2618
FYN	-0.1675
BEX2	-2.70616666666667
KCND3	0.204333333333333
YPEL5	1.143125
LRRC42	-0.973333333333333
C17orf45	-1.0085
ZNF649	-0.8204
LOC150763	1.045
COL5A2	3.64983333333333
CNGA2	0.422
ELA2B	-0.278
RAB9B	-0.0625
FAM100A	0.36125
NAIP	-0.142571428571429
MYOZ2	-0.31975
SPATA12	-0.2655
XRCC4	-0.699
CYB561	1.2099
CHST10	-1.18775
BAI1	-1.1215
BRSK1	-0.183333333333333
C17orf89	0.03325
PDE6H	-1.0525
FLJ20309	0.0373
MAP7	0.57375
SCN4B	-0.17475
SPAG9	-0.75875
SERTAD1	0.732
FLJ21963	0.126
ANTXR1	1.5612
TMPRSS13	2.86
ETV7	3.26216666666667
DGAT1	0.233833333333333
NKIRAS1	0.3335
TAC3	-2.85575
CORO1C	-0.650166666666667
RAD54B	-1.29025
HRASLS3	-0.763833333333333
C21orf42	0.59425
BARD1	0.131166666666667
ZNF177	-0.562166666666667
MIP	-0.027
ZNF442	-0.029
F2	-3.4654
GRIA1	-0.389625
GALNTL2	1.845
WNT5A	-2.0802
LENG9	0.585
hCG_25371	-1.3375
FOXR1	0.7145
TRA@	0.7289
PWWP2	1.256
C1QTNF7	0.921166666666667
SLC7A4	0.09125
C4orf7	1.19475
C17orf80	-0.49
KLK4	1.8145
IL31	1.383
TMEM176A	3.6265
CTNNB1	-0.2348125
BHLHB2	-0.312
TMEM185B	0.324333333333333
ARD1B	-0.2935
C1orf93	1.187
BRUNOL4	-0.097
LOC541469	-0.938833333333333
UPK2	0.3815
GAS8	-0.479166666666667
PATE	-0.226
IMPACT	0.34475
WNK4	-2.39433333333333
HNRPLL	-0.664
GAD2	-0.03875
ITGA6	0.92875
BMP15	0.374833333333333
CYP2A7	-0.101
RIC8A	0.061625
CCND1	-0.710166666666667
USP35	-0.6245
DSCR2	-0.8295
CCL4	4.19666666666667
ZCCHC10	-0.704
NOL11	-0.5505
TRPM2	1.75533333333333
PSMD2	-0.201636363636364
CHTF18	-0.839
USP18	2.250625
RRAS	0.976125
LAMC3	-0.95625
TOX	-2.31266666666667
PCDH15	0.589
GABRG3	-1.50825
NUDCD2	-1.09475
SGCZ	0.089
KCTD17	-0.3221
SPSB2	0.481
TPPP3	1.85
CILP2	1.3535
CALB2	3.864625
CEBPZ	-0.476666666666667
ZNF479	-0.48925
FMOD	4.861
C21orf66	-0.556142857142857
CLN6	-0.293
ANAPC1	-1.418875
SH2D3C	1.25725
PTPN14	1.4925
TRIM42	-0.05125
APTX	0.797
SNRPG	0.386333333333333
BMS1	0.3495
MAGEA3	-3.8985
NFATC3	-0.830416666666667
LRRC45	0.452833333333333
ARS2	-0.453
LRIG1	0.847
EPSTI1	1.39433333333333
PRSS27	1.74775
ERC2	-0.839571428571429
PRKACB	-0.0197857142857143
PRDM13	-1.0595
HCG27	-0.56775
KLK12	-3.342
HSD17B7	-0.506333333333333
ZNF354A	0.7365
PCDH11X	1.303
DMGDH	-0.71775
PCBD2	-1.1405
TMC6	-0.87825
RIMS1	0.160875
SF3B2	-0.388
RCN1	-1.14216666666667
CPB1	1.00525
BCAR3	0.14775
FCRLB	0.412125
PAK1IP1	1.347
OR10H1	0.0635
KIF9	0.8357
PITPNM2	-1.06
L3MBTL4	0.864666666666667
TGFB1	-0.1022
ZXDC	-0.136
SLC6A16	1.578
SRrp35	-2.19025
LRRC8E	2.13275
PPIAL4	-0.345916666666667
EOMES	1.89433333333333
PAX2	0.409
SCARF2	0.906
PSEN2	1.0935
PCDHB13	0.2675
C10orf28	-0.20225
DHRS7B	0.768785714285714
C1orf131	0.16575
ASB1	-0.5493
ZNF223	-0.0751666666666667
LCMT2	0.03275
MEP1A	-1.182
TMEM53	-0.10525
RSPH3	0.62625
C10orf33	-1.6205
LOC644285	-0.52725
PTPN9	0.264166666666667
ABCA12	-1.057
CCDC37	-1.11425
RUNDC1	-0.3088
YES1	0.158333333333333
FAM120AOS	0.07175
OR5M3	0.479
PPP1R3F	-0.219833333333333
IL13	0.293888888888889
MDFI	-0.94075
PRNT	-0.0235
ZDBF2	-0.8045
OR10C1	0.311833333333333
CLIC1	-0.418166666666667
LILRA5	0.861833333333333
CSAG1	-3.592
TREML2	-0.547333333333333
FAM125A	0.039
ZNF74	-0.81775
FAM104A	-0.46925
LRRC39	-0.8185
SAMD5	2.10725
HYAL2	0.511
HIST2H2AC	0.846625
IGFBP5	1.42013043478261
NRTN	-1.67366666666667
KIAA0556	0.0624
FAM29A	-0.344277777777778
JMJD2A	0.2895
EPHB1	1.07
POLD4	-0.10525
ANAPC10	-0.9955
LRRC36	-0.53075
MEGF6	0.341
LPHN3	-1.31733333333333
BMP10	-0.1832
C21orf55	-0.3985
CREM	0.0473125
PTGER4	0.864333333333333
METAP1	-1.221875
KCNQ1	1.06
NR2F2	-1.0175
SSFA2	-1.13425
CTTNBP2	-2.4935
BCL2A1	-0.561625
ZBTB24	-0.96975
SLCO6A1	-1.878
PRDM1	2.0119
OR7D2	-0.830666666666667
CCDC47	-0.1646
LOC646982	0.7685
SLC26A6	0.248666666666667
BIN1	-0.2785
SRRM1	0.325857142857143
PCSK1N	0.625875
ALS2	-0.1284
ECT2	-0.378
CACNA2D2	-0.629875
DOCK6	0.00625
C10orf119	0.46075
FATE1	0.68575
DUSP23	1.82725
TRIP6	0.278071428571429
NUP35	-0.71175
CDH3	2.44575
KLHDC8A	1.14275
C9orf116	-0.746875
EI24	0.4205
CENTD1	0.312666666666667
RWDD2B	0.0678333333333333
DOCK1	0.4495
NPAS2	-0.389
NR3C2	1.49533333333333
FAM63A	-0.95425
INPP5F	-0.6835
FAM111A	-1.0945
MYBL1	-1.25833333333333
IQGAP3	0.345
CRADD	-0.792333333333333
DUSP12	-0.95275
PDZK1IP1	3.444
VASH2	-0.38425
CTR9	-0.4975
VIL1	-3.8245
OR8U1	0.4795
CCDC107	1.611
PTTG1IP	0.741875
OR4X2	0.79925
COL9A1	-2.186
PSMD9	-0.715
ZFP62	-0.10075
TIP39	-0.3895
PARP15	0.7465
TTC19	0.01325
C1orf114	-1.432
GFPT1	1.2235
SLC27A6	-2.26175
MRPS10	0.2839
CALML5	4.07333333333333
TRPM7	-0.733125
CGNL1	0.08425
CECR1	1.22
SERPINB8	-0.0345
TMEM102	1.329125
PDIA2	-3.40475
NUCKS1	-0.041
HOTAIR	2.756
EBI3	0.415
NXN	2.273
ZMYND19	0.44675
FOXJ3	-0.19475
EIF5B	-0.16
EIF2B4	-0.0343333333333333
LEO1	-1.03675
ZIC5	-1.07958333333333
IL20	-0.855833333333333
KIAA0415	0.576
FLJ37357	-0.3355
TSPAN12	0.00699999999999999
ACTR3B	-0.524875
TFAM	-1.05516666666667
IL17RD	0.514625
PARP12	0.55375
KLHDC7A	0.7295
KCTD4	-0.185166666666667
GTF2H1	-0.5615
FLCN	-0.324
BIRC4	1.401875
LOC790955	0.0395
VKORC1L1	0.5115
CYP4F22	-0.310333333333333
TAS2R5	0.7405
ZNF582	-0.7705
HS3ST3B1	-0.2775
CTNS	0.0165
STK36	-0.863
MMD2	-0.07375
RP5-1103G7.6	0.3815
FLJ23356	-0.0795
CRH	-0.539
C1orf182	1.21533333333333
ACP5	2.651
AMFR	-0.1501
CA4	-2.2835
PLCB4	-0.125125
MPHOSPH10	0.857
UNQ473	3.93216666666667
G3BP2	0.0909166666666667
SR140	-0.0684166666666667
HOXA2	-0.11675
PYGB	-0.001625
BAT1	-0.52175
DKK3	0.3435
DDX31	1.1095
TULP1	-0.022875
NHLRC2	0.435
TNRC4	-0.049
ZNF430	-0.1405
TNRC6A	-0.186625
PLA2G1B	0.104166666666667
RCHY1	0.612833333333333
GTF2A2	-0.571833333333333
MGC4294	-0.1875
ZNF691	-0.06725
TACC3	-1.33375
DNAJC5G	-0.00349999999999999
LOC4951	0.514
MS4A4A	-0.0525
LOC152485	0.429
PPP1R2P1	-0.1155
PPP2R5B	-0.074
RPGRIP1L	-0.231625
SPOP	-0.2101
PTPRF	0.921416666666667
MGC42090	0.0785
SUSD3	-0.62875
THOC4	-1.464125
MAML1	-0.1296
FXR2	-0.537333333333333
TYK2	0.09425
MUC6	0.275333333333333
DNAJB7	-0.511
PIP4K2A	0.0943571428571429
MEX3A	1.33633333333333
RRP1	-0.296375
TFAP4	-0.3955
CXorf41	-0.337333333333333
MTMR4	-0.868833333333333
CTLA4	0.7975
SNX9	0.7105
CIB3	0.604333333333333
NECAP1	-0.409875
PLA2G2D	0.1172
GLMN	-1.612
DCLRE1A	-0.74175
PDX1	-0.572
SAMD11	-0.874
MRPL55	0.2995
TLR7	2.72075
TBC1D21	0.352166666666667
SMAD1	1.175
ACTRT2	0.571666666666667
RIOK2	-0.581
PDLIM4	-0.8485
SLC22A15	0.2225
ABHD13	-0.0595
STX18	-0.3388
CCPG1	0.536
DCBLD1	1.62516666666667
SLC2A6	-0.9355
NOLA3	-0.29225
TRDMT1	-0.127214285714286
IL17F	0.8135
ATP1A4	0.5405
OR52W1	0.2125
CFL1	0.165
IL4	-0.83425
RBP2	0.208833333333333
CPSF6	0.1435
TTC8	-1.43433333333333
MUCL1	6.4105
EYA3	-2.08916666666667
KRT38	1.51975
GNE	-0.4045
ZNF501	-0.00899999999999998
SLC35A2	0.97225
CEP110	-1.0166
MYF6	1.276
MGST2	-0.328166666666667
TRPV4	0.140833333333333
NEK8	-0.665166666666667
NOX5	-1.541
NCKAP1L	0.3165
EMP3	-1.0855
BPY2C	-0.168
C1orf38	1.657875
ELOVL2	-2.435125
CBX7	1.03775
OSBPL1A	0.312
ZNF589	-0.80425
ESCO1	0.255166666666667
TRA2A	-0.403
C3orf26	-0.89175
PHF2	0.4465
PID1	0.523166666666667
RFC1	-0.636
MTAP	0.92225
ADORA3	3.86616666666667
LOC389458	1.085
TRNT1	-0.525
CRIPAK	-1.138
RAI2	1.68633333333333
ANKRD44	-0.0765
GZMB	3.90925
NFE2L1	-0.5165
STIP1	-0.421
RASL11B	-0.132
NT5DC2	0.356
LRP2	-0.485125
MTDH	0.978066666666667
ARSG	-0.8885
HSP90AB1	0.530416666666667
CT45-6	-4.24825
ZNF483	-1.008
LMBR1L	-0.0065
S100A2	-1.3055
C2	0.569444444444444
C2orf27	0.21425
EIF4EBP1	-0.8735
GCKR	-3.119
PPP1R9B	0.4415
FER	-0.55725
SNRK	1.07083333333333
OR5M10	0.5965
UTP6	-0.817
CAPZA3	0.651666666666667
FBP1	-0.213111111111111
TERT	-1.964
CCL1	-1.3685
FUCA1	1.33725
ALS2CR8	0.274166666666667
KCMF1	0.52875
SRCRB4D	-1.3055
OXCT2	0.796666666666667
IL17RA	1.3525
MPP5	0.816625
SPA17	-0.2755
FLJ10986	-0.108
GALNT14	-4.0465
CXorf27	-1.182875
NPLOC4	-0.55875
RAB34	-0.61575
KRTAP3-3	0.2015
ARSD	0.9535
CPLX2	-1.7564
PJA1	-0.01225
WHDC1L1	0.196166666666667
RB1	-0.098
MTMR15	-0.046
PHLDA2	-1.2915
GUCY2F	-0.273
MPV17	-0.192
SLC35D1	-0.177
LYSMD3	0.0872
COL16A1	1.2115
ERLIN1	-1.07933333333333
JMJD4	1.01175
HIST1H2BK	-0.02575
TP53I11	1.96383333333333
ST3GAL4	-0.7546
PF4V1	0.825833333333333
ALG8	-0.6035
REG1A	0.398
MINA	-0.03175
CYB5R3	0.6485
HHLA1	-0.4855
MYST4	0.4546
VASN	-0.796
UCHL5IP	-0.5225
TFAP2A	2.7929375
MGC9913	-1.4835
C9orf97	-0.2105
LOC90379	-0.26425
PHF15	-1.06271428571429
ZNF169	-0.0846666666666667
KRT7	3.5555
GLIPR1L2	0.92125
LOC116236	0.2745
IQCF3	0.456666666666667
RDH14	0.129333333333333
HNRPK	-0.101071428571429
RABEPK	0.972166666666667
ISX	-2.4905
CBARA1	0.388
RAD51AP1	-1.93275
MLL5	-0.085625
CXorf48	-5.9285
SGCD	-0.115
PHTF1	-0.675625
CA3	-0.1615
CMTM5	-0.388
STX10	-0.137375
JMJD2D	-1.20875
P4HA1	-0.209
GAB3	-0.390333333333333
DHRS4	-0.350166666666667
COL4A1	2.27375
C20orf20	-0.4515
OSBPL2	0.37
PTTG2	-1.92925
KIAA1688	0.7395
STS	-1.718625
SHROOM4	0.265166666666667
KBTBD5	0.505666666666667
ALDH1A3	0.9876
BTNL2	-0.0445
TGIF1	0.534
ZFAND5	0.219125
ICA1	-0.153375
NAV3	-1.89083333333333
FLJ12331	-0.2075
EPS8L2	-0.083
MNT	0.0913333333333333
ENTPD1	2.0915
OR51E2	0.56275
STK11	0.360125
MX1	2.6725
TTTY9A	0.382
CX62	0.2565
LOXL4	-1.012625
EXOSC4	0.2115
PURB	0.656642857142857
SETD1A	-0.5385
RELB	1.27925
LAMB2	1.191
HNF1B	-0.772166666666667
PNLIPRP3	-0.0425
C14orf139	0.467
UMOD	0.394
GRIN3B	-0.40325
GPR25	0.6175
ZNF512B	-0.75
ATP6V0A1	-0.663625
SRA1	-0.456166666666667
ZNF615	1.15075
ZNF768	-0.486
ZNF469	3.73
DYNC2LI1	-0.379833333333333
DNAH3	0.9595
LOC387911	0.367
LOC554234	0.1345
ARRDC5	1.34875
TMEM59L	-2.21433333333333
MARCH4	-0.6035
CNOT8	-0.630833333333333
KIRREL3	-1.30466666666667
ADAM17	0.405875
MYOG	0.594875
CPNE1	-0.601333333333333
AK5	0.821
LOC204010	0.1215
NDRG4	0.09925
LOC130074	0.145
PIAS4	-0.072
NCOA2	0.345
TEGT	0.4887
USP5	-0.89525
ANKRD21	-0.97075
KIAA0692	-0.541166666666667
HAPLN3	1.9265
LZIC	-0.26325
NRXN3	0.2365
CDKN2C	-1.50683333333333
KIAA0226	0.733083333333333
CYB5D1	-0.247
WDR68	-0.19375
ABCB6	-0.8829
MRPS25	-0.4155
ZMAT2	-0.471916666666667
KRT25	0.401
RPL11	-0.38125
GRAP	0.0111666666666667
LOC198437	-0.2555
RORC	1.208375
RAP2C	0.0125714285714286
MXD1	0.7199375
AZI2	0.299666666666667
NUAK2	-0.86075
AHSG	-5.854
MANSC1	0.24825
IMP3	-0.333833333333333
C2orf3	0.070375
VSTM3	3.84975
PCTP	-0.23675
SIRT1	-0.08375
MANBA	-0.33575
CD164	0.509625
GFRA1	-3.5369
PRM2	0.80425
ZKSCAN3	-1.241
PLEKHG1	3.48875
TPRKB	0.05375
UBFD1	-1.18425
CDKL5	1.32133333333333
HIST1H2BD	-0.49
INPP4A	0.136833333333333
BMX	-1.336625
PTPRU	-0.1155
LOC554202	-0.174833333333333
HOXC8	0.88075
IL12B	0.167
ADPGK	-0.41075
ZNF418	-0.2775
SIAE	0.9935
CWC15	-0.459
RP13-401N8.2	-0.031
KLHL11	-0.38025
DEDD2	0.489375
PSMB3	0.7965
DDX25	-2.962
ZBTB3	0.124
GFRAL	-0.291
RPS25	-0.695166666666667
FAM57B	-1.554
TESK2	-0.519833333333333
DNM1L	-0.147875
ZNF207	-0.4445
CLEC11A	1.516625
TOLLIP	0.117375
TMEM61	0.884166666666667
DLK1	-3.9314
PLVAP	2.88725
NOD2	2.469
SCMH1	-0.072
FLJ40235	0.30375
HTR2A	-0.764333333333333
ARMC5	-0.989
FUT7	0.2755
PRELP	1.9822
ALKBH6	0.318833333333333
GYG1	0.962583333333333
POLR3GL	-0.31625
COL8A2	4.77433333333333
OR10A5	0.752125
C1orf187	-1.95825
TXLNB	1.33216666666667
C16orf68	-0.997333333333333
R3HDM1	-0.46
C16orf75	-0.92825
BAALC	-0.0106250000000001
TNP1	-0.587
GAPDH	-1.49983333333333
COX7C	-0.0845
ERRFI1	-0.452416666666667
PGAM2	0.4855
FAM108B1	-1.39275
APC	0.056375
TLR2	3.691
SUCNR1	1.7135
ZNF233	-0.62325
WFDC1	-0.566833333333333
PSG11	0.495666666666667
SLC39A1	0.6775
PSAPL1	-0.113
CDC42EP1	0.998125
MECR	-0.19125
KIAA0101	-1.7161
MACROD2	0.7153
MMP19	1.441
LOC202459	-0.1785
VNN2	2.357
ACCN3	0.3485
TIMD4	1.4
RNASE8	0.014
CCDC7	0.94
SULT2B1	1.348
ME1	-0.89175
MGRN1	-0.175625
MRPL30	-0.4035
IVL	2.124375
CALM1	1.0382
PLEKHA6	2.3264
B4GALNT2	0.501
PGDS	3.662
C8orf33	-0.512
TMEM56	-0.894833333333333
CKM	-1.0795
ESR2	1.41488888888889
ACOT8	0.032
AGTR2	-0.294
LOC155006	0.10575
BC37295_3	0.0635
EPM2AIP1	-0.689333333333333
PZP	0.77275
RPS9	0.490666666666667
C18orf51	-1.86025
SIVA1	-0.025
HEATR2	0.0155
CD3E	-0.104916666666667
C20orf142	-0.09
PGLYRP3	0.629
CCDC139	0.00325
GPS2	-0.0766666666666667
NOL14	-0.89525
LRTM2	0.36125
TRIM36	-0.21225
TP53RK	0.8183
FBXL13	-1.39683333333333
RUFY2	-0.00314285714285713
C11orf70	-1.13166666666667
HSPB9	0.112166666666667
GJA5	3.18175
HGF	-1.48016666666667
EPHB4	0.48
SOX18	0.851
IFRG15	0.123
SERPINA10	-3.145
WDR23	0.135875
REEP2	-1.95116666666667
CDK3	-0.43475
HSPA12A	-0.142428571428571
ARL8B	0.7113
SATB1	1.61416666666667
PPM1D	-1.7035
VPS45	0.332166666666667
TP53BP2	1.275875
GJE1	2.543
CACNA1G	-0.541625
VGLL4	1.652375
GNPTG	1.00375
ROS1	-2.3765
C21orf128	1.00733333333333
BMP8B	1.4055
SLC5A4	-0.568
SLC6A3	-0.06575
C16orf53	-0.32325
TMEM81	0.454
APC2	0.0302
SYAP1	-0.141125
C6orf54	-0.721833333333333
ZBED5	-0.6375
PVR	-0.180875
LTA4H	-0.122166666666667
CCDC24	0.0352
MAGEA4	-3.878
IFIT3	2.2015
MYADM	1.024
C21orf82	-0.9875
PDE3B	-1.788
TMPRSS11A	0.4185
PGK1	-0.751588235294118
CCL13	4.5195
DERL3	2.37866666666667
MLXIP	0.064
PLOD1	-0.608125
MTFR1	0.3479
NPDC1	2.19333333333333
GPAA1	0.5305
LTV1	-0.48875
RYR3	-0.66225
C7orf46	0.0065
VAMP2	0.51425
RNF135	1.0491
SUPV3L1	-0.22225
FIBP	0.151125
ADAMTS18	-0.2964
RNF25	-0.2005
SOS1	-0.18775
PLAU	1.424375
MATK	-0.36025
EHF	4.5725
CTNND2	-3.676625
PTEN	0.570142857142857
ZNF189	-0.4115
SLC28A3	0.577
GUCY1A3	4.30675
SETD2	1.0246875
ROGDI	0.3135
TICAM1	0.5876
RASSF3	0.2155
PACSIN2	0.109
SERPINB5	-1.602
PRKCDBP	0.836875
TFDP3	-0.81
LGR6	0.55725
RFX5	-0.946833333333333
OR52J3	0.2695
PTPN18	0.24625
ZBTB34	0.309875
KCNF1	-1.304
SYNE2	1.23928571428571
SLC22A4	-2.519
NETO2	-0.636625
VCPIP1	0.5885
LDHD	0.42125
ESX1	-2.43575
SQRDL	2.214
GALK1	0.0645
SERPINA6	-3.4855
HD	-0.739375
ASCL3	-0.254
FBXL6	0.421
FABP7	-1.921625
MAGEC3	-0.092
KLC4	-0.149375
CD1D	-1.091125
PRAM1	1.14375
EIF3B	-0.100785714285714
DSCR8	-6.333
FLVCR1	-0.656
KIAA0141	-0.885625
PROM2	3.47133333333333
ALOX5	2.0817
GPR162	-1.321375
LYRM2	0.07275
RNASE6	0.506125
HES5	2.0765
GJA1	0.457125
MRPS14	0.0215
HMHB1	0.25975
TAF7	-0.59025
BTNL9	0.1589
SFXN2	-0.695
VEPH1	-0.895
GK2	0.3385
AMBP	-4.675
KIAA0953	-0.2755
XAGE5	-0.8195
CCBP2	1.8145
TGM2	-0.627333333333333
ZNF202	-0.222
ACTL6A	0.152333333333333
SLC23A2	0.0574
ARHGEF7	-0.691083333333333
LOC728635	-0.6195
CRYM	-1.15033333333333
PKD2	0.65425
MANBAL	0.248333333333333
LIN54	-0.526
ACTL7B	0.0905
OR4D9	-0.12
KIAA1683	-1.063125
ZNF704	1.74883333333333
TCP10	0.00512500000000002
MAGEB18	0.509
DEFA4	0.208166666666667
ZNF197	-2.0285
PTOV1	0.233833333333333
RNF208	1.5505
CMIP	0.0671666666666667
TRDN	0.747
UCHL1	-1.43925
APOL6	1.3619
PLK1	-1.26116666666667
NPHP1	0.194666666666667
NDUFA11	-0.3015
DAB1	1.4185
RTN4R	1.2775
PUSL1	-0.312
SYT2	-0.186
ANXA13	2.18125
RFTN1	1.197
ATP8B2	-0.1835
VN1R2	-0.65
OR52E4	0.734
NPPB	-2.73416666666667
ZNF148	0.510625
ZNF141	-0.657875
IKZF1	0.203
PSMC2	-0.45
GGA3	-0.394666666666667
LPGAT1	1.37625
SEC16B	0.503333333333333
C5orf38	0.372
THOC2	-0.5627
SLC16A12	-0.7145
ALK	-0.1125
DACT3	1.08716666666667
CACHD1	-1.9445
GAN	0.018
EXOC6B	0.1265
HIST1H2AE	0.14325
VAMP1	-0.6835
SRI	0.331083333333333
AKAP14	0.266
HLA-E	2.104
SLC25A32	0.0685
FLT3LG	-0.0591666666666667
ATP1B1	0.43875
WDR1	0.0755
SWAP70	0.60375
TRIM31	-0.453
ARNT	0.12575
ZNF596	-0.5029
CDKN1B	-0.0744166666666667
FOXC1	-1.879
SEMA3A	-3.0637
LSM14A	0.379166666666667
STEAP3	0.625875
ABCA1	0.675
PLSCR2	1.2806
EDC3	-1.14841666666667
THBS3	1.3155
C15orf43	0.104
GMCL1	0.914666666666667
C9orf71	0.18675
MGAT5	0.5035
LOC402164	0.30675
TSPAN8	-4.3185
DYNLT1	0.795
IGSF1	-3.05125
TMEM143	-0.2335
FLJ25006	-3.1085
ATP13A3	0.276166666666667
C3AR1	2.54575
CADM2	-0.0293333333333334
EFNA4	2.0035
HAO1	-0.552
TWF1	0.317166666666667
MRPS17	0.545
MYH9	1.85741666666667
C9orf9	1.81
C17orf79	-1.2215
FSCN3	0.489
BDKRB2	1.377
PCGF6	-0.528833333333333
RAP1GAP	-0.942916666666667
TAS2R41	0.89
DCLK1	-0.8329
DEFT1P	0.289
TAF2	1.039
COPZ1	-0.212125
KATNA1	0.14775
STIM1	0.8255
TBX2	-1.4045
RPS4X	-0.128230769230769
MARCH8	0.753833333333333
DHX33	-0.762833333333333
TMEM161B	-1.47283333333333
SYPL2	0.418
ADCY5	-0.7315
SRPK3	1.343375
CXorf9	1.65775
REC8	-1.024375
CLP1	-0.0431
MGC52498	-0.973
DUOX2	0.606
C6orf150	0.25775
TSC22D3	2.355375
CASP8	-0.9044
PRKD3	-1.858875
CFH	2.294
TRO	-1.33275
NRIP1	0.564
ZNF707	0.565
TBC1D22B	-0.493666666666667
HYI	0.174
COX7B2	-0.51775
GPR52	0.081
CASC3	-0.262
METRN	0.4685
KRT3	1.9485
ARF1	1.23835714285714
C1orf111	-0.18575
MOG	0.089
C6orf50	0.136
MGC12966	0.4555
ATP7A	0.767
NOTUM	-2.43916666666667
LOC342897	5.6415
ITSN2	0.573333333333333
GIP	-0.052
LOC89944	0.412
UBXD8	0.159125
GYPE	-2.0665
JAG1	0.382166666666667
RLBP1L2	1.1455
HIST1H2AL	0.477
PAPPA	-0.7781
CYP4F8	-0.73675
TRH	-0.693
DCTN3	0.6746
NT5C	-0.8025
HTR3C	0.2175
VPS41	0.558125
KIAA0174	-0.4683
ANKS6	-1.95325
MPV17L	0.925666666666667
MT1M	-0.913666666666667
DTX1	0.720625
LOC146325	0.209666666666667
ZNF639	-0.1125
CACNG4	-0.0697
TNNC1	-1.9325
MGC27345	-0.802375
CASD1	-0.4951
HOXD4	0.5795
SMC4	-0.552117647058824
TTC35	0.5271
CTXN1	0.79175
RGS19	0.31875
SFRS3	-0.771583333333333
TRIM43	0.7275
HLA-DQB1	3.787875
NUPL1	-0.2887
NRAS	-1.77425
RPL22L1	-2.2185
ZNF138	-0.5555
FBXW2	-0.5094
SIX3	0.228833333333333
HDAC9	0.00316666666666669
OGG1	-0.1615625
APLP1	0.439166666666667
OR7A5	0.65
DLX4	-0.93875
TUBA1B	-0.8175
CRY1	0.2695
C12orf29	-0.508
MGC70863	-0.291363636363636
OR1D2	-1.0435
C1orf25	0.1125
CUZD1	-1.02275
PUNC	-2.778
SCAND1	0.0805
MYT1	-1.116
MPND	0.3955
GOLGA1	0.191
ZBTB43	0.916
VAPA	0.174916666666667
C4orf36	-0.4775
STAP1	3.0365
SLC34A1	0.0085
PIK3R3	1.4259
TGM5	-1.083
USPL1	0.5942
FBXO40	0.291
BRF1	0.4019
CCL27	-1.0595
hCG_1657980	-0.8255
PFN2	-0.907
MYBPH	-2.469
PPP1CC	-0.914375
CDCA7L	-1.288
KCNB2	2.013
C20orf151	0.9845
USP13	-1.49925
RCOR2	0.628666666666667
FBXW4	0.397
WT1	-1.5085
TAS2R46	0.437
STK38L	2.3455
LEPROT	0.107125
DDX42	-0.007625
TXNRD2	-0.4815
TNFRSF4	3.4135
KSR1	-0.0275
SLC27A1	0.4955
POU5F2	0.909
SLC22A11	-0.02575
C8orf32	0.799666666666667
ZNF236	0.724714285714286
GABRB1	-4.4785
LRRC29	-0.073
FBLN1	1.216
MRRF	0.275833333333333
RP1	1.567
MARVELD1	0.30325
AFF4	-0.442071428571429
C17orf54	-0.32575
RAF1	0.117
SUB1	0.649666666666667
MRPS33	-0.52825
ZIC1	-2.392
ARL10	-0.1975
RAG1AP1	1.36866666666667
P2RX5	-1.1418
NCR3	0.876666666666666
LTB4R2	2.875
HLA-DPA1	4.709125
FKBPL	0.3575
JAKMIP1	-0.07875
SNX4	-0.13125
CD248	1.713
CCR2	1.68375
LOC401152	0.346666666666667
SH3KBP1	-0.3256
LMBRD2	0.191357142857143
WDR51A	-0.121666666666667
SYT15	1.4544
SMOX	-0.1045
NACAP1	-0.3535
DRD2	0.500333333333333
COPS2	-0.22
FCER1A	3.02725
TMEM112B	-0.462
SUGT1	0.194
CALR	-0.27625
DPY19L2P4	-0.57525
ADRA1B	-0.893625
LTB	3.77825
SNRPD1	-0.777
NCAPG2	-2.123
KCNMB1	2.0945
ITGAV	1.10125
LENG4	0.43275
C13orf16	0.485166666666667
C20orf3	0.004875
PIP5K1A	0.16125
PCNA	-1.10125
C1orf34	2.259
MMACHC	-0.62
BEST1	-0.0458333333333333
REV3L	-0.68675
ZRANB1	0.2055
AVPI1	-1.91775
ATG5	0.74925
SARM1	0.1155
RGS7	-1.2835
HMP19	0.145833333333333
SGTB	-0.7024
FEM1A	0.4266
C1orf122	-0.178125
MYCT1	1.9525
