Hybridization REF	TCGA-A2-A0EW-01A-21R-A115-07
ELA2B	-1.021
RAB9B	-0.77975
FAM100A	-0.10925
NAIP	-0.263
MYOZ2	0.392875
SPATA12	-0.308
XRCC4	-0.7605
CYB561	1.1749
CHST10	0.72025
BAI1	-0.6815
BRSK1	-0.398
C17orf89	-0.16775
PDE6H	-0.9095
FLJ20309	0.3749
MAP7	0.885125
SCN4B	2.64525
SPAG9	-1.421625
SERTAD1	1.063
FLJ21963	-0.79225
ANTXR1	0.55
TMPRSS13	1.79933333333333
ETV7	2.155
DGAT1	1.1145
NKIRAS1	0.591
TAC3	-3.45225
CORO1C	-0.937583333333333
RAD54B	-1.596
HRASLS3	3.7115
C21orf42	0.08425
BARD1	-1.698
ZNF177	0.543666666666667
MIP	-0.3285
ZNF442	-0.147
F2	-3.3179
GRIA1	0.171375
GALNTL2	2.02566666666667
WNT5A	0.3752
LENG9	-0.074
hCG_25371	-1.534
FOXR1	0.41
TRA@	1.0575
PWWP2	1.159
C1QTNF7	3.54183333333333
SLC7A4	0.78775
C4orf7	3.84025
C17orf80	-0.448
KLK4	1.47666666666667
IL31	1.1405
TMEM176A	3.56125
CTNNB1	1.1545625
BHLHB2	1.643
TMEM185B	0.4655
ARD1B	-0.45425
C1orf93	0.7655
BRUNOL4	-0.898333333333333
LOC541469	0.414416666666667
UPK2	-0.28225
GAS8	0.0455
PATE	0.5815
IMPACT	0.74125
WNK4	0.498
HNRPLL	-0.91625
GAD2	0.14225
ITGA6	0.80175
BMP15	0.0661666666666667
CYP2A7	1.081625
RIC8A	0.4675
CCND1	1.56808333333333
USP35	1.3745
DSCR2	-1.83675
CCL4	4.88933333333333
ZCCHC10	0.1465
NOL11	-0.93375
TRPM2	1.426
PSMD2	-0.742909090909091
CHTF18	-1.69825
USP18	0.124375
RRAS	0.3995
LAMC3	-0.03125
TOX	-2.49783333333333
PCDH15	0.3215
GABRG3	-2.424
NUDCD2	-0.00750000000000001
SGCZ	0.7185
KCTD17	-0.1748
SPSB2	-0.1745
TPPP3	2.764
CILP2	1.6355
CALB2	4.782875
CEBPZ	-0.839666666666667
ZNF479	0.11225
FMOD	5.52966666666667
C21orf66	-1.54685714285714
CLN6	0.0436666666666667
ANAPC1	-0.741875
SH2D3C	2.3
PTPN14	-0.5518
TRIM42	-0.03775
APTX	0.1255
SNRPG	-0.746333333333333
BMS1	-0.4795
MAGEA3	-3.842
NFATC3	-0.592833333333333
LRRC45	0.512666666666667
ARS2	-0.168
LRIG1	2.25866666666667
EPSTI1	0.385
PRSS27	0.285
ERC2	0.013625
PRKACB	0.250928571428571
PRDM13	-4.7985
HCG27	-1.174
KLK12	1.279
HSD17B7	-0.272666666666667
ZNF354A	-0.07175
PCDH11X	-0.762
DMGDH	1.87
PCBD2	-0.1655
TMC6	-0.527375
RIMS1	0.712375
SF3B2	-0.131666666666667
RCN1	-0.263333333333333
CPB1	2.57
BCAR3	0.65675
FCRLB	1.1455
PAK1IP1	-1.0165
OR10H1	0.3005
KIF9	1.1445
PITPNM2	-0.733875
L3MBTL4	0.01925
TGFB1	-0.2621
ZXDC	0.04075
SLC6A16	-0.2675
SRrp35	-1.335875
LRRC8E	1.4145
PPIAL4	-1.46475
EOMES	1.835
PAX2	0.00600000000000001
SCARF2	1.623
PSEN2	0.9655
PCDHB13	0.37975
C10orf28	-0.182625
DHRS7B	1.0845
C1orf131	-0.72225
ASB1	-0.4667
ZNF223	0.253666666666667
LCMT2	0.02125
MEP1A	-0.597
TMEM53	0.832
RSPH3	0.96075
C10orf33	-0.2815
LOC644285	-0.11025
PTPN9	0.578333333333333
ABCA12	-1.69175
CCDC37	-1.26825
RUNDC1	1.6675
YES1	0.0545
FAM120AOS	0.00275
OR5M3	-0.163
PPP1R3F	0.158166666666667
IL13	0.1201
MDFI	0.892
PRNT	0.332
ZDBF2	0.255
OR10C1	0.195833333333333
CLIC1	-0.206666666666667
LILRA5	0.532666666666667
CSAG1	-3.512
TREML2	-0.281833333333333
FAM125A	0.3675
ZNF74	-0.82225
FAM104A	-0.1795
LRRC39	-0.973
SAMD5	0.43475
HYAL2	1.49875
HIST2H2AC	-0.8245
IGFBP5	1.47078260869565
NRTN	-0.00416666666666666
KIAA0556	0.2509
FAM29A	-1.99616666666667
JMJD2A	0.0685
EPHB1	1.73575
POLD4	0.718125
ANAPC10	-0.54725
LRRC36	0.27975
MEGF6	0.408125
LPHN3	1.30183333333333
BMP10	-0.0808333333333333
C21orf55	0.742
CREM	-0.2509375
PTGER4	1.23433333333333
METAP1	-0.82275
KCNQ1	1.576
NR2F2	1.283
SSFA2	-0.125666666666667
CTTNBP2	-0.93575
BCL2A1	-1.17175
ZBTB24	-0.233
SLCO6A1	-1.9225
PRDM1	1.1479
OR7D2	-0.365166666666667
CCDC47	-0.3525
LOC646982	0.4165
SLC26A6	-1.26166666666667
BIN1	0.6156
SRRM1	-0.320428571428571
PCSK1N	-0.3675
ALS2	-0.2598
ECT2	-2.23321052631579
CACNA2D2	1.36225
DOCK6	0.1565
C10orf119	-0.4015
FATE1	0.65925
DUSP23	1.70275
TRIP6	0.361142857142857
NUP35	-0.60075
CDH3	1.308
KLHDC8A	0.78625
C9orf116	1.1635
EI24	-0.2735
CENTD1	0.445666666666667
RWDD2B	0.0131666666666667
DOCK1	1.6095
NPAS2	-0.093875
NR3C2	3.42816666666667
FAM63A	0.571833333333333
INPP5F	-0.3125
FAM111A	-0.6067
MYBL1	-3.07325
IQGAP3	-1.285
CRADD	0.0148333333333333
DUSP12	-1.1185
PDZK1IP1	3.745
VASH2	-0.97225
CTR9	0.3825
VIL1	-3.953
OR8U1	0.529666666666667
CCDC107	1.324
PTTG1IP	-0.00849999999999999
OR4X2	0.2865
COL9A1	0.3955
PSMD9	0.22625
ZFP62	0.21425
TIP39	1.08425
PARP15	0.0735
TTC19	0.611625
C1orf114	-2.19233333333333
GFPT1	-0.441
SLC27A6	0.05025
MRPS10	-0.7365
CALML5	0.777666666666667
TRPM7	-0.188375
CGNL1	1.929375
CECR1	1.1065
SERPINB8	-0.347833333333333
TMEM102	1.432625
PDIA2	-2.93775
NUCKS1	-0.77
HOTAIR	0.635
EBI3	0.6855
NXN	0.6335
ZMYND19	-0.564125
FOXJ3	0.2815
EIF5B	-0.0362
EIF2B4	0.202
LEO1	-0.17275
ZIC5	-1.76925
IL20	0.579333333333333
KIAA0415	-0.4595
FLJ37357	-0.258
TSPAN12	1.74125
ACTR3B	-0.5955
TFAM	-0.553833333333333
IL17RD	-0.067
PARP12	0.41275
KLHDC7A	0.2875
KCTD4	-0.078
GTF2H1	-0.38025
FLCN	-0.8625
BIRC4	0.693
LOC790955	-0.62825
VKORC1L1	0.24
CYP4F22	1.056
TAS2R5	0.3665
ZNF582	0.8195
HS3ST3B1	0.680125
CTNS	0.55175
STK36	0.681
MMD2	0.03325
RP5-1103G7.6	0.087
FLJ23356	0.00349999999999999
CRH	-0.67675
C1orf182	-0.846666666666667
ACP5	2.4095
AMFR	0.0381
CA4	1.51825
PLCB4	-0.366125
MPHOSPH10	-0.5795
UNQ473	2.41216666666667
G3BP2	-0.2005
SR140	-0.828833333333333
HOXA2	0.72875
PYGB	-0.04075
BAT1	-0.434166666666667
DKK3	1.24566666666667
DDX31	-0.11775
TULP1	-0.08775
NHLRC2	0.334
TNRC4	-0.590333333333333
ZNF430	0.179
TNRC6A	0.733
PLA2G1B	0.907
RCHY1	1.248
GTF2A2	-0.312166666666667
MGC4294	1.2135
ZNF691	-0.1015
TACC3	-2.107
DNAJC5G	-0.38125
LOC4951	0.17225
MS4A4A	0.063
LOC152485	0.778
PPP1R2P1	-0.27425
PPP2R5B	0.2325
RPGRIP1L	-0.575125
SPOP	0.387
PTPRF	1.35775
MGC42090	-0.5705
SUSD3	3.377
THOC4	-0.54225
MAML1	0.1854
FXR2	-0.177666666666667
TYK2	0.235625
MUC6	1.43616666666667
DNAJB7	-0.7425
PIP4K2A	-0.186714285714286
MEX3A	-0.960666666666667
RRP1	-0.330875
TFAP4	-1.0175
CXorf41	0.19525
MTMR4	-0.31
CTLA4	-0.173
SNX9	0.478
CIB3	0.476333333333333
NECAP1	-0.0175
PLA2G2D	-0.2234
GLMN	-1.35983333333333
DCLRE1A	-0.7645
PDX1	0.2845
SAMD11	-0.77525
MRPL55	0.2798
TLR7	1.998875
TBC1D21	0.175
SMAD1	1.2811
ACTRT2	0.06775
RIOK2	-0.5245
PDLIM4	0.65
SLC22A15	0.338166666666667
ABHD13	0.8503
STX18	0.3835
CCPG1	0.348714285714286
DCBLD1	-0.737833333333333
SLC2A6	-1.5235
NOLA3	-0.11725
TRDMT1	-0.780571428571428
IL17F	0.8495
ATP1A4	0.649333333333333
OR52W1	-0.171
CFL1	-0.71
IL4	-1.32775
RBP2	0.4115
CPSF6	0.139125
TTC8	0.423166666666667
MUCL1	6.025
EYA3	-1.64583333333333
KRT38	0.07325
GNE	-0.915
ZNF501	1.16175
SLC35A2	0.157375
CEP110	-1.1417
MYF6	0.8245
MGST2	0.3605
TRPV4	0.8015
NEK8	-0.099
NOX5	-1.157
NCKAP1L	0.125833333333333
EMP3	-1.627
BPY2C	0.092
C1orf38	1.325625
ELOVL2	-0.35125
CBX7	1.81708333333333
OSBPL1A	0.569666666666667
ZNF589	-0.45575
ESCO1	-0.555333333333333
TRA2A	0.423916666666667
C3orf26	-1.40575
PHF2	0.889666666666667
PID1	1.8965
RFC1	-0.647625
MTAP	-0.6214375
ADORA3	3.60066666666667
LOC389458	-0.825
TRNT1	-0.472625
CRIPAK	-0.2475
RAI2	4.02716666666667
ANKRD44	-0.84675
GZMB	3.96475
NFE2L1	0.395125
STIP1	-0.657666666666667
RASL11B	1.658
NT5DC2	-1.53433333333333
LRP2	3.18725
MTDH	0.0244
ARSG	1.26625
HSP90AB1	-0.6815
CT45-6	-4.7095
ZNF483	0.368
LMBR1L	0.098
S100A2	-1.6213
C2	-0.108555555555556
C2orf27	-0.010375
EIF4EBP1	0.39
GCKR	-3.08916666666667
PPP1R9B	0.399
FER	-0.71575
SNRK	1.3385
OR5M10	0.2705
UTP6	-0.9265
CAPZA3	1.72775
FBP1	1.63011111111111
TERT	-1.255
CCL1	-1.445
FUCA1	1.615
ALS2CR8	0.235666666666667
KCMF1	-0.0971666666666667
SRCRB4D	-1.1925
OXCT2	1.06616666666667
IL17RA	1.26866666666667
MPP5	-0.05
SPA17	-0.906
FLJ10986	0.703333333333333
GALNT14	-0.494
CXorf27	-1.186125
NPLOC4	0.383
RAB34	0.68525
KRTAP3-3	1.8195
ARSD	0.887333333333333
CPLX2	-1.9334
PJA1	0.96
WHDC1L1	0.1565
RB1	-0.59
MTMR15	0.3235
PHLDA2	-2.0374
GUCY2F	-0.841
MPV17	-0.256833333333333
SLC35D1	-0.86
LYSMD3	0.5951
COL16A1	2.2345
ERLIN1	-0.474833333333333
JMJD4	0.35125
HIST1H2BK	-1.6925
TP53I11	1.87233333333333
ST3GAL4	-0.6829
PF4V1	0.801666666666667
ALG8	0.55675
REG1A	0.131
MINA	-0.48475
CYB5R3	1.00558333333333
HHLA1	-0.9335
MYST4	0.5609
VASN	-0.5925
UCHL5IP	-1.2065
TFAP2A	1.8298125
MGC9913	2.063
C9orf97	-0.43
LOC90379	-0.69575
PHF15	0.840071428571428
ZNF169	-0.881833333333333
KRT7	1.7531
GLIPR1L2	1.835375
LOC116236	0.4505
IQCF3	-0.172
RDH14	0.799833333333333
HNRPK	0.520857142857143
RABEPK	-0.749666666666667
ISX	-2.647
CBARA1	0.203
RAD51AP1	-2.60025
MLL5	0.167875
CXorf48	-5.13
SGCD	0.27075
PHTF1	-1.100875
CA3	3.06725
CMTM5	0.9375
STX10	-0.27325
JMJD2D	-0.8665
P4HA1	-2.477
GAB3	0.46
DHRS4	0.358
COL4A1	2.3930625
C20orf20	-1.561125
OSBPL2	0.383875
PTTG2	-2.95025
KIAA1688	1.6125
STS	-1.476125
SHROOM4	0.677
KBTBD5	0.434
ALDH1A3	1.5262
BTNL2	-0.106333333333333
TGIF1	0.216
ZFAND5	1.646375
ICA1	1.06
NAV3	0.581166666666667
FLJ12331	-0.26575
EPS8L2	0.4117
MNT	0.105166666666667
ENTPD1	2.00933333333333
OR51E2	1.676625
STK11	0.775
MX1	3.482375
TTTY9A	0.43175
CX62	0.6105
LOXL4	0.04725
EXOSC4	-0.28725
PURB	0.0604285714285714
SETD1A	-0.496333333333333
RELB	0.6215
LAMB2	2.30733333333333
HNF1B	-0.540333333333333
PNLIPRP3	-0.475
C14orf139	1.578
UMOD	2.8275
GRIN3B	-0.3295
GPR25	0.353
ZNF512B	-0.50025
ATP6V0A1	-0.15
SRA1	0.483666666666667
ZNF615	1.538
ZNF768	0.53275
ZNF469	3.61525
DYNC2LI1	0.489
DNAH3	0.256
LOC387911	3.37
LOC554234	0.4645
ARRDC5	2.10175
TMEM59L	-1.1655
MARCH4	-1.583
CNOT8	0.472833333333333
KIRREL3	-1.08083333333333
ADAM17	-0.08725
MYOG	0.052875
CPNE1	-0.567
AK5	4.683
LOC204010	-0.2095
NDRG4	1.25775
LOC130074	0.10125
PIAS4	0.5945
NCOA2	0.979
TEGT	0.6966
USP5	-0.633
ANKRD21	-2.04725
KIAA0692	0.0591666666666667
HAPLN3	1.42425
LZIC	-1.144
NRXN3	1.77075
CDKN2C	-0.432833333333333
KIAA0226	0.409416666666667
CYB5D1	0.31925
WDR68	-0.53325
ABCB6	-1.0484
MRPS25	-1.273
ZMAT2	-0.486916666666667
KRT25	0.02
RPL11	0.1445
GRAP	0.712166666666667
LOC198437	-1.3625
RORC	1.243375
RAP2C	0.226428571428571
MXD1	0.3436875
AZI2	0.133833333333333
NUAK2	-0.86925
AHSG	-5.386125
MANSC1	2.44725
IMP3	0.302333333333333
C2orf3	-0.58425
VSTM3	3.022
PCTP	0.3855
SIRT1	0.65
MANBA	0.3995
CD164	1.17375
GFRA1	0.9902
PRM2	0.80475
ZKSCAN3	-0.166
PLEKHG1	2.39
TPRKB	-0.123
UBFD1	-0.361083333333333
CDKL5	1.214
HIST1H2BD	-0.536666666666667
INPP4A	-0.442666666666667
BMX	2.281625
PTPRU	-1.3785
LOC554202	-0.695333333333333
HOXC8	0.5885
IL12B	0.388
ADPGK	0.08775
ZNF418	1.192
SIAE	1.94575
CWC15	-0.33625
RP13-401N8.2	-0.0305
KLHL11	0.1665
DEDD2	0.78425
PSMB3	-0.23525
DDX25	-2.4475
ZBTB3	0.141333333333333
GFRAL	0.317
RPS25	-0.186666666666667
FAM57B	-1.36483333333333
TESK2	1.137
DNM1L	-1.312375
ZNF207	-0.2755
CLEC11A	1.7525
TOLLIP	0.759375
TMEM61	0.505666666666667
DLK1	-3.7034
PLVAP	3.378
NOD2	2.03266666666667
SCMH1	0.66675
FLJ40235	-0.093
HTR2A	0.591
ARMC5	0.4535
FUT7	0.3005
PRELP	2.8887
ALKBH6	-0.374833333333333
GYG1	0.570666666666667
POLR3GL	0.49825
COL8A2	4.63366666666667
OR10A5	0.265625
C1orf187	-1.97525
TXLNB	1.17016666666667
C16orf68	-0.16175
R3HDM1	-1.7725
C16orf75	-2.671
BAALC	1.033625
TNP1	0.3575
GAPDH	-1.1915
COX7C	0.7955
ERRFI1	0.697583333333333
PGAM2	1.144
FAM108B1	-0.1
APC	-0.1115
TLR2	3.66975
SUCNR1	0.839625
ZNF233	1.16925
WFDC1	-0.839666666666667
PSG11	-0.2928
SLC39A1	0.74925
PSAPL1	-0.1295
CDC42EP1	-0.13575
MECR	-0.01075
KIAA0101	-2.2412
MACROD2	1.6059
MMP19	1.7525
LOC202459	-0.324666666666667
VNN2	2.9915
ACCN3	-1.1125
TIMD4	0.636
RNASE8	-1.2035
CCDC7	0.767
SULT2B1	0.372
ME1	-0.95075
MGRN1	0.1145
MRPL30	-0.476375
IVL	0.723
CALM1	1.3028
PLEKHA6	1.198
B4GALNT2	0.234
PGDS	4.38475
C8orf33	-0.298916666666667
TMEM56	-0.882833333333333
CKM	-1.216
ESR2	0.2808
ACOT8	-0.12975
AGTR2	0.5765
LOC155006	0.4875
BC37295_3	0.7105
EPM2AIP1	-0.154166666666667
PZP	1.04025
RPS9	0.9285
C18orf51	-0.8605
SIVA1	0.3752
HEATR2	-0.608
CD3E	-0.63075
C20orf142	-1.08125
PGLYRP3	-0.14
CCDC139	-0.85975
GPS2	-0.288
NOL14	-0.90725
LRTM2	-0.3905
TRIM36	-1.556875
TP53RK	-0.2014
FBXL13	-0.157166666666667
RUFY2	-0.311428571428571
C11orf70	0.343166666666667
HSPB9	0.661666666666667
GJA5	2.934
HGF	-0.519
EPHB4	0.19075
SOX18	2.4455
IFRG15	-0.3295
SERPINA10	-3.67825
WDR23	-0.157125
REEP2	-1.444
CDK3	-0.42775
HSPA12A	2.400875
ARL8B	0.155
SATB1	0.171166666666667
PPM1D	-1.3595
VPS45	-0.139
TP53BP2	0.145375
GJE1	3.71225
CACNA1G	0.392375
VGLL4	1.064875
GNPTG	0.927
ROS1	-3.7575
C21orf128	0.188
BMP8B	1.19925
SLC5A4	-0.4615
SLC6A3	-0.1495
C16orf53	-0.1575
TMEM81	-1.59
APC2	-0.00139999999999998
SYAP1	0.252875
C6orf54	-1.46166666666667
ZBED5	0.0657
PVR	-1.268625
LTA4H	0.0973333333333333
CCDC24	1.5938
MAGEA4	-3.96383333333333
IFIT3	2.39266666666667
MYADM	0.8525
C21orf82	1.317
PDE3B	-0.22675
TMPRSS11A	-0.24725
PGK1	-1.38182352941176
CCL13	4.30216666666667
DERL3	-0.457666666666667
MLXIP	-0.222
PLOD1	-0.89775
MTFR1	-1.1747
NPDC1	0.781166666666667
GPAA1	0.2525
LTV1	-0.60125
RYR3	0.73
C7orf46	0.74425
VAMP2	0.638
RNF135	1.6047
SUPV3L1	-0.70475
FIBP	0.465875
ADAMTS18	1.48066666666667
RNF25	0.292166666666667
SOS1	0.1375
PLAU	-0.241875
MATK	-1.5275
EHF	7.3335
CTNND2	-2.077375
PTEN	1.3415
ZNF189	0.556375
SLC28A3	3.3335
GUCY1A3	3.9365
SETD2	0.003125
ROGDI	1.31175
TICAM1	0.5395
RASSF3	0.404
PACSIN2	-0.0720000000000001
SERPINB5	0.0486666666666667
PRKCDBP	0.8475
TFDP3	-1.041
LGR6	3.28575
RFX5	-0.742666666666667
OR52J3	0.4525
PTPN18	0.710375
ZBTB34	0.269125
KCNF1	-0.57475
SYNE2	0.00200000000000001
SLC22A4	-1.673
NETO2	-2.632375
VCPIP1	-0.732
LDHD	0.23025
ESX1	-3.80975
SQRDL	2.527
GALK1	-0.062
SERPINA6	-0.0055
HD	0.524
ASCL3	0.033
FBXL6	-0.0865
FABP7	-1.684375
MAGEC3	-1.1115
KLC4	-0.339625
CD1D	-0.498125
PRAM1	1.5325
EIF3B	-0.261
DSCR8	-5.64725
FLVCR1	-1.31825
KIAA0141	0.277375
PROM2	3.75333333333333
ALOX5	2.7567
GPR162	-0.797625
LYRM2	0.03825
RNASE6	0.72975
HES5	0.7525
GJA1	2.868375
MRPS14	-0.4825
HMHB1	-0.10325
TAF7	1.07225
BTNL9	1.6483
SFXN2	-0.1575
VEPH1	-2.7015
GK2	0.000833333333333279
AMBP	-4.187375
KIAA0953	-0.7645
XAGE5	-0.472333333333333
CCBP2	0.489
TGM2	-0.533
ZNF202	-1.4735
ACTL6A	-0.5785
SLC23A2	-0.4704
ARHGEF7	-0.0784166666666666
LOC728635	0.3745
CRYM	-0.0636666666666667
PKD2	0.2345
MANBAL	0.917
LIN54	-1.2165
ACTL7B	-0.226
OR4D9	-0.012
KIAA1683	1.205
ZNF704	1.43283333333333
TCP10	-0.850875
MAGEB18	-1.66
DEFA4	0.4665
ZNF197	-0.53775
PTOV1	0.579833333333333
RNF208	0.368
CMIP	0.464
TRDN	0.9545
UCHL1	-0.04475
APOL6	0.5902
PLK1	-2.04166666666667
NPHP1	1.3835
NDUFA11	0.05675
DAB1	-0.138
RTN4R	-0.3575
PUSL1	-0.615
SYT2	0.02675
ANXA13	1.99575
RFTN1	-0.14
ATP8B2	-0.63675
VN1R2	0.105
OR52E4	-0.0455
NPPB	-2.42233333333333
ZNF148	0.36175
ZNF141	0.63225
IKZF1	-0.947125
PSMC2	-0.48275
GGA3	-0.739333333333333
LPGAT1	0.311916666666667
SEC16B	0.493
C5orf38	1.994
THOC2	-1.0321
SLC16A12	1.74983333333333
ALK	-1.507875
DACT3	1.77166666666667
CACHD1	-0.1175
GAN	-0.90925
EXOC6B	0.6875
HIST1H2AE	-1.98325
VAMP1	-1.97525
SRI	1.49425
AKAP14	-0.1685
HLA-E	2.3411
SLC25A32	-0.583666666666667
FLT3LG	-0.0796666666666667
ATP1B1	1.611
WDR1	0.443625
SWAP70	1.03275
TRIM31	-0.13625
ARNT	0.406625
ZNF596	0.0959999999999999
CDKN1B	0.723166666666667
FOXC1	0.25025
SEMA3A	-2.9245
LSM14A	0.567
STEAP3	0.276375
ABCA1	0.441333333333333
PLSCR2	-0.0418333333333333
EDC3	-0.46375
THBS3	0.963
C15orf43	0.0426666666666667
GMCL1	-0.778166666666667
C9orf71	0.43725
MGAT5	0.1085
LOC402164	-0.10825
TSPAN8	-2.3145
DYNLT1	1.102875
IGSF1	-2.40475
TMEM143	-0.11025
FLJ25006	-2.64625
ATP13A3	-0.5855
C3AR1	2.88825
CADM2	0.907833333333333
EFNA4	0.841
HAO1	0.14775
TWF1	0.0151666666666667
MRPS17	-0.99175
MYH9	0.891333333333333
C9orf9	0.3755
C17orf79	-0.0415
FSCN3	0.12625
BDKRB2	0.809333333333333
PCGF6	-0.928666666666667
RAP1GAP	0.836916666666667
TAS2R41	0.1245
DCLK1	-0.127
DEFT1P	0.140666666666667
TAF2	-0.582583333333333
COPZ1	0.10375
KATNA1	-0.756
STIM1	0.90225
TBX2	-1.1625
RPS4X	1.02338461538462
MARCH8	0.362833333333333
DHX33	-0.93
TMEM161B	-0.647833333333333
SYPL2	0.0865
ADCY5	2.399875
SRPK3	0.9565
CXorf9	1.327
REC8	-0.686875
CLP1	-0.4046
MGC52498	-0.0485
DUOX2	0.4955
C6orf150	-1.1035
TSC22D3	3.449875
CASP8	-1.389
PRKD3	-1.81975
CFH	2.61675
TRO	-0.15875
NRIP1	1.145
ZNF707	0.179666666666667
TBC1D22B	-0.406833333333333
HYI	1.1275
COX7B2	-0.166
GPR52	0.38
CASC3	0.242785714285714
METRN	0.05775
KRT3	0.5265
ARF1	0.228714285714286
C1orf111	0.36775
MOG	0.2745
C6orf50	-0.0825
MGC12966	-0.1275
ATP7A	1.61433333333333
NOTUM	-2.69183333333333
LOC342897	0.802
ITSN2	0.388583333333333
GIP	-0.0805
LOC89944	0.5765
UBXD8	-0.26125
GYPE	-1.76916666666667
JAG1	1.45833333333333
RLBP1L2	0.731
HIST1H2AL	-0.69875
PAPPA	-1.0863
CYP4F8	-0.49875
TRH	-0.77125
DCTN3	0.0631
NT5C	-0.12575
HTR3C	-0.049
VPS41	-0.010875
KIAA0174	-0.2991
ANKS6	-1.557375
MPV17L	0.0446666666666667
MT1M	2.13933333333333
DTX1	1.977125
LOC146325	0.1085
ZNF639	-0.11
CACNG4	0.3152
TNNC1	-1.34325
MGC27345	-0.655125
CASD1	0.6724
HOXD4	0.772
SMC4	-2.44241176470588
TTC35	-0.0422
CTXN1	0.308625
RGS19	-0.097
SFRS3	-0.324333333333333
TRIM43	-0.2625
HLA-DQB1	3.073125
NUPL1	-0.8397
NRAS	-2.182625
RPL22L1	-2.05575
ZNF138	-0.00633333333333333
FBXW2	0.2069
SIX3	0.210333333333333
HDAC9	0.67775
OGG1	-0.203875
APLP1	-0.898833333333333
OR7A5	1.0195
DLX4	-2.41225
TUBA1B	-0.989083333333333
CRY1	-0.384
C12orf29	-0.697375
MGC70863	0.167318181818182
OR1D2	-0.3565
C1orf25	-0.066625
CUZD1	0.61625
PUNC	-2.184
SCAND1	0.6625
MYT1	-0.924
MPND	0.94275
GOLGA1	0.6342
ZBTB43	0.0625
VAPA	0.686333333333333
C4orf36	-0.02825
STAP1	2.1835
SLC34A1	-0.09975
PIK3R3	1.4285
TGM5	1.237
USPL1	-0.5031
FBXO40	-0.455166666666667
BRF1	-0.00560000000000003
CCL27	-0.6145
hCG_1657980	-0.6345
PFN2	-1.0102
MYBPH	-2.4235
PPP1CC	0.1154375
CDCA7L	-1.609
KCNB2	0.13175
C20orf151	0.781
USP13	-1.41425
RCOR2	1.21983333333333
FBXW4	1.3395
WT1	-4.12866666666667
TAS2R46	0.6185
STK38L	0.596
LEPROT	1.378
DDX42	0.044
TXNRD2	-0.496666666666667
TNFRSF4	2.125
KSR1	-0.4205
SLC27A1	1.16266666666667
POU5F2	-0.138
SLC22A11	-0.01075
C8orf32	-0.303
ZNF236	0.291571428571429
GABRB1	-4.86825
LRRC29	0.8985
FBLN1	1.88216666666667
MRRF	-0.863
RP1	1.777
MARVELD1	0.798
AFF4	0.258857142857143
C17orf54	-0.526
RAF1	0.057
SUB1	1.5365
MRPS33	0.0495
ZIC1	-2.307
ARL10	-0.447
RAG1AP1	0.265333333333333
P2RX5	-1.7424
NCR3	0.6715
LTB4R2	0.37
HLA-DPA1	5.083125
FKBPL	0.0785
JAKMIP1	-2.082
SNX4	0.74275
CD248	2.5135
CCR2	-0.63475
LOC401152	0.954666666666667
SH3KBP1	-0.4992
LMBRD2	-0.193
WDR51A	-1.36683333333333
SYT15	0.3423
SMOX	-1.25125
NACAP1	0.25175
DRD2	-0.00666666666666667
COPS2	-0.1975
FCER1A	4.8885
TMEM112B	-0.5035
SUGT1	-0.7045
CALR	0.24925
DPY19L2P4	0.08225
ADRA1B	0.195125
LTB	3.67775
SNRPD1	-0.83875
NCAPG2	-2.3905
KCNMB1	2.76633333333333
ITGAV	0.621
LENG4	0.249625
C13orf16	-0.0843333333333333
C20orf3	1.367625
PIP5K1A	-1.27691666666667
PCNA	-1.877625
C1orf34	3.50475
MMACHC	-0.83325
BEST1	0.488833333333333
REV3L	-0.5245
ZRANB1	-0.0035
AVPI1	-0.8465
ATG5	0.109375
SARM1	0.1235
RGS7	-1.091
HMP19	0.8995
SGTB	-1.0358
FEM1A	0.5512
C1orf122	0.16025
MYCT1	3.29766666666667
GM2A	0.02825
ZCCHC7	-0.265142857142857
MYH10	-0.94875
DKFZp761B107	0.8405
ADAL	-1.13875
OR10J1	0.3735
TMEM9B	1.5865
DNAJA1	-0.543375
SCGB1D4	0.144
LRRC50	2.006
PRKX	-0.11275
NUDT14	1.2222
PCTK1	-0.489545454545455
ARG1	-3.053
KIF2C	-3.24
GFM1	-0.72475
RAB11FIP3	0.121833333333333
HBD	-1.17483333333333
NPR3	0.1141
IRAK3	2.48533333333333
OLAH	-0.469666666666667
CYB561D2	1.17725
CNNM4	0.99425
MYO5A	-1.1862
SIPA1L3	1.96075
ADAM10	-0.22
LIPA	1.83875
NAP1L4	-0.1517
MRPS22	-0.55025
GNG4	-2.32133333333333
PSG5	-0.3385
PPP2R2C	-2.5086
P2RY12	3.4205
SLC6A13	-0.113125
AGPAT4	-0.0625
C6orf199	0.384
FAM53C	0.053875
TPM1	1.04777272727273
PYHIN1	1.82116666666667
LINGO1	0.0786666666666667
CIDEC	3.01133333333333
CRIM1	1.0256
DHTKD1	0.033
ZNF546	-0.190833333333333
CD300LG	1.0592
SFRS2IP	-0.0828333333333333
FLNB	1.006875
NOC2L	-0.996
SPINK7	0.35575
CRTC2	0.18325
HMG4L	-1.74125
C14orf162	1.551
CCDC123	-0.056125
HTRA3	2.389375
SPTBN5	2.08683333333333
C1orf77	-0.351
TAF1L	-0.674
WDR78	2.413
WDR49	0.315
SIN3A	0.49075
ECSIT	0.358333333333333
VSIG4	4.09175
DIRAS2	-0.2803
