Hybridization REF	TCGA-A8-A09V-01A-11R-A034-07
RPESP	-0.47
C11orf60	1.10225
ABCD1	-0.7845
ACAA1	0.6311
SPARCL1	5.48257142857143
IL6ST	3.2048
ZNF319	0.0675
TMEM109	-0.0857
FAM90A1	0.321666666666667
IL22RA1	-1.722
ATP4B	0.2375
TEC	-0.851166666666667
C7orf30	-1.15725
TXNDC2	-0.675333333333333
ABCB4	-0.659
KIAA1191	0.78375
C9orf38	-0.3105
SFTPB	0.24425
CNTNAP2	-1.851
FRK	1.9845
TBX19	0.2755
CHD4	0.01025
C6orf26	-1.65483333333333
MOSC2	1.64125
IKBKE	-0.06525
HIF1A	-3.11766666666667
LOC595101	-0.0165
RELA	0.193166666666667
TMEM16B	0.65
ABHD12B	0.14275
TSEN34	0.45625
KIF18A	-2.68
TXNDC9	0.1905
SPATA2L	-0.0295
SEMA4G	-1.4345
C21orf91	-1.712125
MATN1	0.136
KCNIP4	0.295666666666667
TUSC1	2.599125
OR4C15	0.25625
ARMCX6	1.297
WBSCR27	-0.917166666666667
OR52I2	-1.256
KIAA1604	-0.35875
DYNC1I1	-0.561125
PPP4C	-0.18775
SLC47A2	-2.49283333333333
TREH	0.51225
CD48	0.285833333333333
ST14	1.30783333333333
PKN1	-0.754
SPON2	2.26025
XBP1	3.4245
SFRS12	0.05
EFCAB6	3.39575
SELT	-0.008
SLC39A2	-0.1225
ERF	-1.1245
ARL3	1.289
SURF6	-0.8293
MLLT10	-0.340571428571429
FLJ11171	0.1145
TDGF1	-5.36783333333333
ERCC6	-0.0065
EIF2AK4	1.00025
BAZ1A	-0.219833333333333
LRRN3	0.2745
TMC3	1.399
EFTUD1	0.25075
PTPRO	0.5545
CLEC12A	1.273375
ACBD4	0.31775
ZDHHC14	-1.030625
OTUD7B	1.865
ACTB	0.0323125
MSRA	-0.084375
LCE5A	0.9425
IFI35	0.342
BSCL2	0.0858333333333333
ANKRD12	0.970333333333333
CFHR2	0.21975
RGAG1	1.26966666666667
HSFY1	-0.2665
SLC30A5	0.152666666666667
IMPG1	0.446
GPR109A	0.3335
ZNF185	1.91925
IYD	0.292
NPCDR1	2.974
SERPINA13	-0.1845
HMGCLL1	-1.181
NEUROG1	0.3845
UBQLN1	-0.1460625
LIN37	0.44225
SOCS2	-2.1435
DSCR4	-2.179125
XKR6	-2.048
GPR142	0.326
KRTAP13-3	0.2595
CCDC15	0.437333333333333
MOS	-0.1555
CD1E	-3.0465
OFCC1	-0.6484
FAM83D	-1.98825
SRFBP1	-0.0745
C9orf96	-0.793
DHDH	-0.83625
CCDC90A	-1.2965
RABL3	0.62665
CD320	-2.1625
ANGEL2	1.18441666666667
MRPL21	-0.80675
SMG6	0.3445
INSR	2.2563125
FLJ14816	-0.6375
GLRB	2.09616666666667
C9orf89	0.98775
CIZ1	-0.47625
URG4	0.0243333333333333
LRDD	-0.841666666666667
CBY1	0.906833333333333
NFX1	0.17175
MTERFD2	0.656285714285714
C19orf23	0.1865
PGC	-2.827375
IER3IP1	0.2828
RASAL2	0.718
C1orf89	0.11275
SYNJ1	-0.752
NFKBIE	-0.01775
FLJ40125	-1.38716666666667
TCEB2	-0.2787
NOG	-2.416
POLR2J2	-0.493666666666667
HLA-B	1.6225
PCDHA1	-0.267
PPP2R2B	-2.094
ARHGEF17	1.33666666666667
TCF7L2	1.07478571428571
CHD5	-1.05216666666667
ZNF431	-0.089625
TBC1D25	-0.41125
ZNF800	0.7615
SCUBE2	4.58745454545454
MYCBP	0.283166666666667
GPX5	0.18
C6orf129	-0.735666666666667
QSER1	-0.790666666666667
ULK2	2.5865
PIGO	0.6215
NRCAM	-3.13
SLC35E3	0.875625
CSRP2	-2.3355
HYPE	0.21125
MAPK15	0.599
MGC14327	0.28775
TIMM13	-0.848
ZNF462	-1.29975
GBA3	3.8775
TEX13A	-0.017
MCM6	-1.53633333333333
MTRF1	-0.61475
ABCA7	-1.51525
EIF4A2	-0.01025
ZC3H10	1.2052
RPGR	0.735
C20orf94	0.9655
RP1L1	-0.1055
GPR125	0.106
USP22	0.460714285714286
OR1L4	0.038
MLZE	0.70375
FLJ32065	0.60525
PTCD1	-0.33625
CRTAC1	0.745666666666667
BXDC2	-1.38025
C18orf1	2.03116666666667
FAM107A	0.979214285714286
EFNA3	-0.659
P18SRP	-0.133
CAMKK2	0.612583333333333
KIAA0649	0.606
NES	-2.43716666666667
HS6ST3	-0.530375
PON2	0.36625
TCP11L2	-0.46625
CLEC4A	1.6455
PRR12	0.592
MLXIPL	-1.2924
C2orf50	0.777
ZNF28	0.88925
ENC1	0.0886666666666667
MAP2K1	-0.576375
FKSG2	0.79825
KIAA0430	1.8545
PTP4A1	-1.67772222222222
GPR156	0.5155
GTF3C6	-0.36575
UBR2	0.1383
LOC388272	-2.17525
MAK	0.903166666666667
ACOT4	2.86575
STC2	2.21175
PIGW	-1.845625
SAE1	-0.88225
COL6A1	0.954727272727273
OAZ1	0.4125
STMN4	0.1135
EDG3	0.830166666666667
SGCE	-0.4805
IL11	-2.70166666666667
PRSS8	2.8265
YIPF5	0.771083333333333
WNT4	3.434125
CSN2	0.2035
TCF7	-3.587125
TDO2	-0.555
SAMD9	-0.1868125
S100A7A	-0.267
MMRN1	1.51833333333333
GKAP1	1.03
AKR1C3	-0.26525
RNF19A	1.34075
GMDS	-0.8245
YKT6	-1.312375
SPARC	2.4787
C12orf31	-0.6435
UBE2V2	-1.39883333333333
FBXL18	0.113
KIAA0460	1.28775
ADAM22	-0.408125
SERPINC1	-4.57475
KCTD21	1.57925
MYOHD1	-1.69475
ZNF37A	0.497833333333333
GTF3C1	0.133666666666667
CTSZ	0.90275
PRNPIP	-0.968625
DRD1IP	0.08875
NR1I2	-1.85266666666667
ZNF266	0.5353
SPAG4L	-0.175
COX4NB	-1.12925
SAPS1	-0.216166666666667
APOA1	-3.745625
TATDN1	-0.691666666666667
C10orf82	-2.27725
KPNB1	-0.483
FOXO3	1.39883333333333
CRYBB2	-1.215
ZBTB5	0.0601666666666667
SLC25A38	-0.3805
DCTN2	-0.154
IFT20	0.3205
CTHRC1	2.80675
C1orf31	-0.138625
UHRF1	-1.36925
GPC6	1.31475
C10orf54	1.181
MCF2L2	-0.386666666666667
WNT9B	0.076375
OLA1	0.037375
FAM120B	0.4085
TTLL10	-0.2965
CYorf15A	-6.07775
RELN	-2.2905
SCN2B	2.7095
MFHAS1	-1.07125
NKX3-2	-0.863166666666667
RASGRF2	1.342
SSBP1	-1.21416666666667
KPNA6	-0.238071428571429
LOC389118	0.247
HS3ST4	-2.3218
SUPT7L	0.1825
FLJ32658	-1.3055
IGFBPL1	-1.33
KIAA1641	0.8656
SHKBP1	-0.606333333333333
CSF1R	4.36575
NAGK	0.39575
MYL2	0.71725
HIST1H4C	-0.517
TOMM7	-0.249625
ADAMTSL3	3.1118
TNFSF14	-0.68975
PRRT2	1.14375
VTA1	-0.324125
AOAH	2.84716666666667
CRISPLD2	2.226
PNN	-0.6647
TA-NFKBH	-0.1825
ESPN	0.57325
RBM43	0.488
KIAA1267	1.14525
DDX3X	-0.0048888888888889
KIAA1576	-3.73175
PLXDC1	4.01183333333333
FLJ25801	-4.58225
HNRNPL	0.00125
RUNDC3A	-0.371833333333333
CASP12	0.645
SH2D5	-1.28225
RPL26L1	-0.62
OR51A7	0.0815
HDC	3.8515
C2orf16	0.00816666666666667
SYTL3	1.1225
GOLGA4	0.7035
NOTCH1	-0.7455
ATPAF2	0.28925
ECD	0.21625
SSX5	-1.5355
SNAP91	0.56125
OCA2	-4.42925
PNPO	-0.215666666666667
DAPK1	-1.127
PINX1	-1.1745
SELENBP1	1.82425
NEK3	-0.49775
TMED4	-0.223428571428571
SSTR4	0.0345
FOSL1	-3.1254
CD40LG	-0.113
CES1	-1.10366666666667
DCI	0.218833333333333
B3GAT3	-0.6275
STK17B	-1.6045
CNTN6	0.6875
CYP3A4	-1.56566666666667
MBOAT2	1.51121428571429
PISD	0.64275
USP1	-0.19175
PYDC1	3.24583333333333
CENPM	-1.571
SAR1B	-0.06025
TTC7B	-1.280875
DP58	-0.6545
GPC1	0.4175
RBL1	-1.9815
TMEM137	-0.5285
TOB1	1.32133333333333
TCEAL1	0.860166666666667
CENPF	-0.857090909090909
C6	1.503
PRSS1	-3.76425
PPIL6	1.52633333333333
C6orf124	-0.589
ODZ4	1.82616666666667
SNCB	-0.69825
NDUFB9	-0.33075
CNOT6L	0.977166666666667
S100A9	-1.68666666666667
TRIM50	0.4815
KCTD1	2.3273
WDR63	-0.1145
SPEF2	3.614875
RNGTT	-0.743666666666667
CXorf22	-0.00750000000000001
KCNK16	0.71875
CEP250	-1.522875
ATPBD1B	-0.75675
KCNJ2	2.833
MT1B	-2.6945
ZNF684	-0.0635
SLC4A1	0.0605
PDHA1	-1.231
ZNF492	0.0974999999999999
TKT	-2.51775
BYSL	-1.081125
RNF38	1.019
AHDC1	0.548
KLHL2	1.178625
CMTM8	1.56125
DMP1	-0.962
HERPUD2	0.12475
CRTAM	1.57633333333333
ZNF572	1.48625
TMEM16J	-0.702
HSD17B2	-4.50875
UBE2G1	0.289625
AHSA2	0.0955
PELI2	-0.915
TPX2	-2.383625
ATP9B	1.29616666666667
DAZAP1	-0.32825
HMGCS2	1.19566666666667
C17orf38	0.754
B9D1	-0.443625
NKX2-5	-1.757
KIAA1276	0.72275
LILRB2	2.434
CSTF1	-0.515666666666667
BTN2A1	-0.113166666666667
C15orf48	6.82
IGF2BP3	-4.78125
FAM113B	-0.4
HRG	-0.480375
ZNF131	6.93889390390723e-18
USP47	0.525642857142857
CCDC88B	-1.566
HCN1	0.382
HTN1	-1.00816666666667
SYCP3	0.20775
C13orf23	-0.2272
PAPOLA	-0.00268749999999999
AATK	-0.4649
MSH3	0.00383333333333333
NDUFAB1	-0.721
ITLN2	-1.71416666666667
BAK1	-0.950166666666667
MRPL45	-0.3175
MTNR1B	-0.0471666666666667
LOC645843	-0.2765
SPECC1L	0.574125
PGCP	0.57675
SPN	-1.331875
GPR143	1.71833333333333
ZNF576	0.671
TMEM39A	0.3101
ATP5D	-0.793833333333333
MAGEB3	-1.4535
RPS5	-0.954166666666667
ANP32E	-1.211
MTMR1	0.04875
YEATS4	-0.73525
SYNGAP1	0.21725
PCOLCE	-0.209
MNS1	1.20725
PCYT2	-0.321833333333333
ZNF182	0.706
LAX1	0.764
SPPL2B	0.3421
ELOVL5	1.9082
PCDHAC1	1.723
B4GALNT1	-1.13483333333333
BLOC1S2	0.42225
ZNF673	-0.3384
ARHGAP21	0.181833333333333
IRX5	3.118875
LRFN5	0.0188333333333333
FAM7A1	-0.53325
RAB19	0.167
GINS1	-1.595
ITM2B	1.2642
PAPSS2	-0.889333333333333
OR5BF1	0.1075
ACSL3	-0.045875
KIAA1919	-0.585416666666667
GLT8D2	3.12925
UTRN	1.03635714285714
CNN1	0.536
HISPPD2A	-0.0113333333333333
SDAD1	0.24275
SIGLEC9	0.233
RPL35	-0.755571428571429
C22orf26	0.8635
IMPDH2	-1.393875
WDR69	-0.78475
SEC14L5	-0.759
CLTA	0.10775
RP11-529I10.4	-0.0315
GPR37L1	-0.250833333333333
OGDH	-0.9985
ASB13	1.59833333333333
ZFP14	1.281
ZCRB1	-0.00566666666666665
KPNA3	-1.63025
HSPA1L	2.2215
RHOC	0.40575
LOC554175	0.04725
PPP3CA	0.7234
SLC1A7	-0.5771
ZNF529	0.317333333333333
RBED1	1.4255
DDB2	-0.5265
FLJ11286	0.111833333333333
SPATA1	1.1575
MKNK1	0.918333333333333
DYSF	0.472666666666667
ALKBH2	-0.333
NKD1	-3.49783333333333
C1orf174	-0.138
PLEKHO1	0.219666666666667
ASB10	-0.13
RING1	-0.2415
NPC2	0.236875
AVPR1B	0.93
YTHDF1	-0.0545833333333333
LMAN1L	0.145
GSG2	-2.4475
CEP170	-0.2266
RPS4Y2	-5.757
MSH6	-0.8575
HECTD2	3.00166666666667
ZNF556	-0.2205
PLEKHC1	-0.9738
AIRE	0.0593333333333333
BCL2L10	1.54325
LMOD3	0.105
ZBTB8	0.7085
FOXA2	-4.6724
SLCO2A1	1.883375
C3orf46	0.288
PRDM16	-0.156166666666667
TMEM98	2.369
FRMD5	-3.9015
PDE6C	-0.551
C1orf216	0.290666666666667
EP400	-0.099
PTK2	0.164416666666667
RNF217	0.57025
NDUFA8	-0.319
ZFAT1	0.611
LAMP3	-0.650666666666667
GLTSCR2	1.11575
NPW	-1.345
LLGL2	0.3063
PPM1K	-1.10516666666667
C20orf177	-0.115
KIR2DL4	0.1601
NFKB2	-0.244
C21orf122	0.00433333333333334
HESX1	-0.23775
GPR114	-0.102666666666667
SLC25A35	0.651166666666667
GNAT1	-0.126
ORAI3	0.746
FAM76B	0.45625
TMEM99	0.5508
TRIM29	-1.5227
CDS1	2.588
RHEB	-0.4843
C4orf27	-0.475666666666667
RAB3A	-0.656
OTUD6B	-0.35
GPD1	-0.605875
CDH15	-1.3385
NPM1	-1.0875
TMEM117	-0.4375
PRPS2	0.0265833333333333
GCK	-0.8485
ADRA2A	4.927
TSPYL4	0.739166666666667
TASP1	-0.11075
WDR19	1.33458333333333
C10orf38	-2.09125
PDE4C	-0.582833333333333
FYB	-0.193333333333333
C1orf55	0.228833333333333
PPFIA3	-1.427
RAD18	-0.87425
C12orf44	-0.302
CRYBA4	-0.029
HVCN1	0.60775
TAF10	-0.305166666666667
C16orf48	-0.652666666666667
DEPDC5	1.66316666666667
LTBP1	-2.336
MAPRE1	-0.516125
FGF8	0.2415
C3orf52	2.06425
SENP7	0.177666666666667
LRRK2	1.86675
RUNDC2A	0.496333333333333
KIAA0355	0.967666666666667
CPEB1	-1.62875
PPEF2	0.1765
ABI2	-0.131333333333333
KIAA0317	-0.15675
ATF1	-0.259833333333333
DYNC1H1	0.55425
DIP	-0.093
TMEM33	0.139944444444445
POLDIP3	0.44625
C7orf24	-0.52275
GPR171	0.8735
CDC6	-3.37383333333333
PLD1	-1.2031
ITFG2	0.5106
NDUFC1	0.52825
AKNA	-0.67275
NBR1	0.86675
PKHD1	0.99625
HPS4	0.0094
MAFA	0.46425
ULBP3	-0.8345
DIRC1	0.104
IMMT	-0.631375
C22orf13	0.591
CEL	-0.15575
MARK3	-0.30475
ADAMTS2	0.995
ARPC3	-0.163166666666667
TMEM10	0.184125
NPHS1	1.022
BRD8	0.805166666666667
WDR12	-1.5635
IDI2	-0.062625
HOXD13	-2.282
OR8G2	-1.984
SLAIN1	-4.38
GABRQ	-0.22625
NR2C2	-0.013
NKTR	0.4203
TLE2	1.0585
KIAA0892	0.582
AURKA	-2.57936363636364
GPRC5C	-1.8385
TBC1D9B	0.508375
PNPLA6	-0.0366666666666667
AP3B1	0.0605
NAG	0.1775
C11orf68	-0.23
AKR7A3	1.09175
AHCYL1	0.839166666666667
COP1	-0.538666666666667
RPP14	-0.185416666666667
PCDHB18	0.38575
CDH24	0.822
KRT17	-2.4799
LACTB2	-1.67325
DDX24	0.298
PHACTR1	-2.35683333333333
SLC35E2	0.822
LOXL1	1.4755
IQSEC2	0.303875
RGSL1	-0.5075
PCDHGC5	-0.013
MEGF10	-0.598875
PRRX1	1.10316666666667
ASTE1	1.09333333333333
C6orf159	-1.9305
MYOD1	0.52475
GAA	0.38025
ZNF747	0.74775
KLRC1	-2.418125
IL1RL2	-0.143
GDF9	1.3285
GPR119	-0.0575
TRAF2	-0.22
HCK	2.779
BMP6	-2.957
IL8RA	1.42383333333333
FLJ35848	-0.90075
EFHA1	1.31275
CDSN	-0.0198333333333333
C14orf54	-0.659166666666667
LSM3	-0.5175
ZFP41	0.8955
C9orf126	-1.13616666666667
VIT	-2.961
SPCS3	-1.85025
DEF8	-1.7927
CHAF1A	-1.76083333333333
C1orf165	0.3945
ZFPM2	1.55533333333333
FTH1	-0.03675
SLC35F1	-1.725
YWHAH	0.75425
C17orf66	-0.149166666666667
ADRB1	1.664
FOXL1	-1.016
RG9MTD3	0.6585
UMPS	-0.2505
MGC13008	0.9605
KIAA1161	-0.523
CCDC77	-1.0565
C12orf65	-0.0794
COG4	-1.1225
RCP9	0.283583333333333
RP4-692D3.1	4.13
CDC2L5	0.419
MGC7036	1.20383333333333
DNAJC11	-1.2125
GDF2	0.0418333333333333
TIMM17A	-0.25525
HNRNPA0	-0.0324
OR2H1	-0.33125
PCBP1	0.505875
COL23A1	-2.824
LRRC2	-0.519
NSD1	0.525785714285714
FLJ37078	0.151125
WDR91	-0.0636666666666667
TMEM179	0.05225
DSCR10	0.2555
CNDP2	0.7307
FYN	-1.0315
BEX2	0.00649999999999999
KCND3	1.2845
YPEL5	1.27075
LRRC42	0.004
C17orf45	-0.039125
ZNF649	0.6004
LOC150763	2.978375
COL5A2	3.38375
CNGA2	0.00449999999999999
ELA2B	-1.088
RAB9B	-0.241
FAM100A	-0.07475
NAIP	1.05771428571429
MYOZ2	-0.103625
SPATA12	-0.535
XRCC4	-0.6155
CYB561	0.7179
CHST10	0.63475
BAI1	-1.35616666666667
BRSK1	-0.799166666666667
C17orf89	-0.233125
PDE6H	-1.2
FLJ20309	0.8176
MAP7	1.034625
SCN4B	1.09
SPAG9	-0.9055625
SERTAD1	0.674666666666667
FLJ21963	-1.29775
ANTXR1	0.408
TMPRSS13	2.83816666666667
ETV7	2.23366666666667
DGAT1	-0.110166666666667
NKIRAS1	0.2905
TAC3	-4.18075
CORO1C	-1.68483333333333
RAD54B	-1.1025
HRASLS3	1.88066666666667
C21orf42	-0.35525
BARD1	0.5435
ZNF177	2.05083333333333
MIP	-0.0085
ZNF442	1.165
F2	-4.2324
GRIA1	0.206625
GALNTL2	1.81466666666667
WNT5A	-0.667
LENG9	-0.114
hCG_25371	-1.792
FOXR1	-0.1075
TRA@	0.3122
PWWP2	1.2625
C1QTNF7	3.31016666666667
SLC7A4	2.47575
C4orf7	3.37725
C17orf80	-0.145666666666667
KLK4	2.30566666666667
IL31	0.2855
TMEM176A	3.107
CTNNB1	0.6961875
BHLHB2	0.775
TMEM185B	0.482
ARD1B	-1.2115
C1orf93	0.141
BRUNOL4	-0.2255
LOC541469	0.60275
UPK2	-0.30075
GAS8	-0.255166666666667
PATE	-0.215
IMPACT	0.93125
WNK4	1.83033333333333
HNRPLL	-1.676
GAD2	-0.91675
ITGA6	0.56825
BMP15	0.510333333333333
CYP2A7	2.718625
RIC8A	0.70675
CCND1	-0.252833333333333
USP35	1.3055
DSCR2	-2.64525
CCL4	3.2195
ZCCHC10	0.8465
NOL11	-0.798
TRPM2	-0.522583333333333
PSMD2	-0.847818181818182
CHTF18	-0.64425
USP18	0.466625
RRAS	-0.132375
LAMC3	-2.33525
TOX	-3.24016666666667
PCDH15	-0.1735
GABRG3	-2.35125
NUDCD2	-0.2725
SGCZ	0.021
KCTD17	-0.4585
SPSB2	-0.367
TPPP3	2.87416666666667
CILP2	1.98433333333333
CALB2	1.069125
CEBPZ	-0.698
ZNF479	0.50025
FMOD	5.757
C21orf66	-1.03828571428571
CLN6	-0.672333333333333
ANAPC1	-0.790125
SH2D3C	1.14975
PTPN14	0.4475
TRIM42	0.16275
APTX	0.468
SNRPG	-1.15283333333333
BMS1	-0.79025
MAGEA3	-4.3775
NFATC3	-1.08641666666667
LRRC45	-0.2685
ARS2	-0.142642857142857
LRIG1	3.64183333333333
EPSTI1	-0.055
PRSS27	0.93925
ERC2	-1.283125
PRKACB	-1.17142857142857
PRDM13	-4.569
HCG27	-0.3155
KLK12	-2.59
HSD17B7	0.960166666666667
ZNF354A	0.79475
PCDH11X	0.6585
DMGDH	0.78025
PCBD2	0.0805
TMC6	-1.664625
RIMS1	-0.255625
SF3B2	-0.382333333333333
RCN1	-0.801333333333333
CPB1	3.34525
BCAR3	1.34625
FCRLB	1.66925
PAK1IP1	-1.229
OR10H1	0.698
KIF9	0.3743
PITPNM2	-1.62525
L3MBTL4	0.797
TGFB1	-0.6068
ZXDC	0.68875
SLC6A16	-1.686
SRrp35	-2.232875
LRRC8E	1.749
PPIAL4	-0.82625
EOMES	-0.3365
PAX2	0.0515
SCARF2	0.30175
PSEN2	1.34908333333333
PCDHB13	-0.34675
C10orf28	0.134
DHRS7B	0.222357142857143
C1orf131	0.19625
ASB1	-0.7104
ZNF223	0.842833333333333
LCMT2	1.02625
MEP1A	-1.52375
TMEM53	-0.1875
RSPH3	1.375
C10orf33	-1.557
LOC644285	1.137
PTPN9	0.497166666666667
ABCA12	-2.88475
CCDC37	-1.645
RUNDC1	1.9961
YES1	-0.317166666666667
FAM120AOS	1.20625
OR5M3	0.3125
PPP1R3F	-0.13775
IL13	-0.0937
MDFI	0.03825
PRNT	0.46175
ZDBF2	-0.0595
OR10C1	0.217
CLIC1	-0.597166666666667
LILRA5	-0.323833333333333
CSAG1	-4.109
TREML2	-0.806833333333333
FAM125A	-0.337666666666667
ZNF74	-0.65575
FAM104A	-0.77175
LRRC39	-1.0405
SAMD5	-1.15775
HYAL2	-0.383
HIST2H2AC	-0.2475
IGFBP5	0.467086956521739
NRTN	-1.059
KIAA0556	0.8879
FAM29A	-1.34233333333333
JMJD2A	1.048
EPHB1	0.0775
POLD4	0.696375
ANAPC10	-0.738
LRRC36	1.57725
MEGF6	0.765125
LPHN3	-0.137166666666667
BMP10	-0.103666666666667
C21orf55	0.6475
CREM	-0.6628125
PTGER4	0.417166666666667
METAP1	-1.34175
KCNQ1	2.813
NR2F2	0.365125
SSFA2	0.2675
CTTNBP2	-1.89875
BCL2A1	-3.083125
ZBTB24	-0.928625
SLCO6A1	-1.61975
PRDM1	-0.1742
OR7D2	-0.957833333333333
CCDC47	-0.1865
LOC646982	0.731
SLC26A6	-2.27816666666667
BIN1	-1.0203
SRRM1	-0.0293571428571429
PCSK1N	-0.87975
ALS2	0.00630000000000001
ECT2	-0.52278947368421
CACNA2D2	1.701
DOCK6	-0.31125
C10orf119	0.02975
FATE1	0.08575
DUSP23	1.84025
TRIP6	-0.0787857142857143
NUP35	-0.28875
CDH3	-0.9185
KLHDC8A	0.45975
C9orf116	0.671625
EI24	0.0245
CENTD1	0.491833333333333
RWDD2B	-0.5875
DOCK1	1.734
NPAS2	-0.20475
NR3C2	1.897
FAM63A	1.66758333333333
INPP5F	-0.573166666666667
FAM111A	0.0749
MYBL1	-0.30475
IQGAP3	0.0223333333333333
CRADD	-0.697166666666667
DUSP12	-0.002
PDZK1IP1	3.62925
VASH2	-1.032
CTR9	0.06825
VIL1	-5.1455
OR8U1	0.193333333333333
CCDC107	0.16
PTTG1IP	-0.07175
OR4X2	0.2435
COL9A1	-1.9625
PSMD9	-0.49675
ZFP62	0.9715
TIP39	-0.66725
PARP15	0.357
TTC19	0.45325
C1orf114	-1.82483333333333
GFPT1	0.0345
SLC27A6	-0.29575
MRPS10	-0.6513
CALML5	-1.1045
TRPM7	0.216
CGNL1	2.1535
CECR1	0.208
SERPINB8	-1.11783333333333
TMEM102	0.9255
PDIA2	-3.89325
NUCKS1	0.521333333333333
HOTAIR	-2.83275
EBI3	0.34775
NXN	0.13825
ZMYND19	-0.655875
FOXJ3	0.27075
EIF5B	0.2198
EIF2B4	-0.113833333333333
LEO1	0.192
ZIC5	-2.17325
IL20	2.76416666666667
KIAA0415	-0.128
FLJ37357	1.006
TSPAN12	-0.2375
ACTR3B	-0.581625
TFAM	-0.310666666666667
IL17RD	1.204125
PARP12	0.311
KLHDC7A	2.034
KCTD4	-0.1498
GTF2H1	0.21825
FLCN	-0.622666666666667
BIRC4	1.206625
LOC790955	-0.75175
VKORC1L1	-0.33875
CYP4F22	0.982833333333333
TAS2R5	0.1265
ZNF582	2.0215
HS3ST3B1	-0.38475
CTNS	0.281
STK36	1.346
MMD2	0.0805
RP5-1103G7.6	0.054
FLJ23356	0.2335
CRH	-0.558
C1orf182	-0.611666666666667
ACP5	1.89633333333333
AMFR	0.6032
CA4	-3.289
PLCB4	-2.034375
MPHOSPH10	-0.14775
UNQ473	1.0945
G3BP2	-0.213583333333333
SR140	-0.5015
HOXA2	3.1675
PYGB	-0.601625
BAT1	-0.4255
DKK3	0.519666666666667
DDX31	-0.4345
TULP1	-0.617875
NHLRC2	0.62475
TNRC4	-0.430666666666667
ZNF430	0.48425
TNRC6A	0.666375
PLA2G1B	1.62583333333333
RCHY1	1.369
GTF2A2	-0.390333333333333
MGC4294	1.129
ZNF691	0.2615
TACC3	-1.88625
DNAJC5G	-0.19875
LOC4951	0.643
MS4A4A	-2.138
LOC152485	1.5545
PPP1R2P1	0.0883333333333333
PPP2R5B	-0.918
RPGRIP1L	-0.28625
SPOP	0.649
PTPRF	1.50858333333333
MGC42090	-0.2325
SUSD3	4.3395
THOC4	-1.576625
MAML1	0.5023
FXR2	-0.5395
TYK2	-0.20075
MUC6	1.856
DNAJB7	-0.1115
PIP4K2A	-0.622928571428571
MEX3A	-0.732833333333333
RRP1	-1.1695
TFAP4	-0.38475
CXorf41	0.7955
MTMR4	-0.133166666666667
CTLA4	-0.1665
SNX9	1.152125
CIB3	-0.0305
NECAP1	0.363625
PLA2G2D	0.1056
GLMN	-1.43616666666667
DCLRE1A	-0.0225
PDX1	-0.006
SAMD11	-1.399
MRPL55	0.7755
TLR7	2.129
TBC1D21	-0.124333333333333
SMAD1	2.0548
ACTRT2	0.414
RIOK2	-0.287
PDLIM4	-0.38675
SLC22A15	1.9265
ABHD13	0.6062
STX18	0.335
CCPG1	0.667142857142857
DCBLD1	0.660666666666667
SLC2A6	-2.224
NOLA3	-0.65975
TRDMT1	-0.797142857142857
IL17F	0.389
ATP1A4	-0.083
OR52W1	0.187
CFL1	-1.013
IL4	-1.259
RBP2	0.605166666666667
CPSF6	-0.137625
TTC8	0.358666666666667
MUCL1	1.0655
EYA3	-2.47883333333333
KRT38	0.16875
GNE	-1.3945
ZNF501	1.37575
SLC35A2	0.047375
CEP110	0.2463
MYF6	0.581
MGST2	0.2935
TRPV4	-0.00466666666666667
NEK8	-0.0813333333333333
NOX5	-0.9195
NCKAP1L	-1.19183333333333
EMP3	-1.8425
BPY2C	-0.18
C1orf38	-0.573625
ELOVL2	1.29725
CBX7	1.88
OSBPL1A	1.48766666666667
ZNF589	-0.85475
ESCO1	-0.058
TRA2A	0.575666666666667
C3orf26	-1.448
PHF2	1.55883333333333
PID1	-0.690666666666667
RFC1	-0.167625
MTAP	-0.288
ADORA3	2.55983333333333
LOC389458	-0.33625
TRNT1	-0.59475
CRIPAK	1.017
RAI2	3.97183333333333
ANKRD44	-1.12975
GZMB	0.7775
NFE2L1	-0.239875
STIP1	-0.9695
RASL11B	2.0885
NT5DC2	-2.62183333333333
LRP2	3.907125
MTDH	-0.1126
ARSG	0.88175
HSP90AB1	-0.57775
CT45-6	-5.4825
ZNF483	0.51775
LMBR1L	-0.04075
S100A2	-3.13
C2	-1.43294444444444
C2orf27	0.555
EIF4EBP1	-2.10175
GCKR	-3.79316666666667
PPP1R9B	-0.21325
FER	-1.39875
SNRK	1.02866666666667
OR5M10	0.594
UTP6	-0.7405
CAPZA3	0.062
FBP1	1.89844444444444
TERT	-2.4815
CCL1	-2.5265
FUCA1	1.16925
ALS2CR8	0.756833333333333
KCMF1	0.0710833333333333
SRCRB4D	-2.0085
OXCT2	0.276166666666667
IL17RA	1.14266666666667
MPP5	0.523875
SPA17	0.26575
FLJ10986	0.791833333333333
GALNT14	-2.876
CXorf27	-0.330375
NPLOC4	-0.6505
RAB34	0.2915
KRTAP3-3	2.3695
ARSD	1.638
CPLX2	-1.9471
PJA1	0.67
WHDC1L1	0.353666666666667
RB1	-0.9755
MTMR15	-0.043
PHLDA2	-2.1096
GUCY2F	-0.2195
MPV17	-0.288
SLC35D1	-0.4705
LYSMD3	0.4446
COL16A1	2.26575
ERLIN1	-0.3885
JMJD4	-0.31725
HIST1H2BK	-1.83025
TP53I11	1.61316666666667
