Hybridization REF	TCGA-A8-A08A-01A-11R-A00Z-07
ZNF304	0.49525
OR12D3	0.1815
FKSG43	0.1855
METTL1	0.381
MFSD3	1.2187
PSPH	-1.16625
CLCA3	-0.944
DARS2	-0.665
CDC25A	-2.83
BAIAP2L1	-0.47175
B3GNT5	-0.594375
USP29	0.3685
ARHGEF10L	0.6834
ATOX1	0.69725
ADAM30	-1.11
DNASE1	-0.45175
STT3A	-0.941333333333333
RAB6IP1	-1.0325
PTN	-0.7492
C1orf106	-2.53215384615385
HECA	1.34275
RNF122	-0.554
SLC22A18AS	-0.398
GNG8	0.235166666666667
ELP4	-0.46675
FAM65A	0.295
RPL10A	0.109666666666667
IRS4	2.777
MACF1	0.9805
SEC24D	0.181
LOC374395	0.74675
TGFB2	2.334875
MDFIC	0.0445
CHRNE	0.697666666666667
PCMTD2	-0.19
ATP6V0D1	0.3745
MTA2	-0.358
LZTR1	-0.641833333333333
RAP1A	0.0933333333333333
AXIN1	-0.245375
POLR1C	-0.28725
TRIO	0.26375
PLXNA4A	-0.146166666666667
C5orf33	-0.1115
DEPDC1B	-3.511
ZNF473	-0.316
MTM1	0.69425
GPR107	0.309
CSNK1A1L	0.5855
FLJ14154	0.6975
NLRC4	4.05925
ENPP4	2.28233333333333
PADI3	0.765
RNF170	-0.25775
CG018	0.585166666666667
C16orf7	0.39275
KCNE1	-0.3495
NRM	-1.45916666666667
SLC37A3	-0.165642857142857
TPD52L2	-1.408
UNC5B	2.45725
C12orf12	0.461
SDHB	-0.75725
CLRN1	0.429428571428571
NUDT10	-1.17966666666667
UGT3A1	0.0924285714285714
FBXW8	0.151
RHOF	-0.728375
PTPLAD1	0.487875
MYO3B	-0.36025
DERA	-0.827
TPP2	-0.686
C19orf53	-0.0863333333333333
GINS3	-1.826375
ST6GALNAC5	0.5305
CHSY1	-0.43825
MGC15705	1.1065
GPR83	0.5366
EXT2	-0.00612500000000001
DOLK	0.768
TUBAL3	-1.928
ACVRL1	1.6314
ABL2	-0.0278333333333333
C14orf156	-0.6945
PTPRZ1	-4.262875
DIP2C	1.110125
LAMP1	0.967875
RXRA	0.0932000000000001
MAP3K5	1.0705
ALKBH1	0.5795
PDLIM7	-0.30475
ARL14	-2.2815
SNIP1	-0.0975
TIMP3	2.17183333333333
RGS3	0.174
SPAG16	0.9294
ABHD4	0.36575
ARHGEF12	0.183583333333333
GLUD2	-0.071
RAC2	-0.5016
UAP1L1	-0.519
SLC18A3	0.755
YOD1	-0.66525
RALY	-0.4915
HMOX2	1.120375
DGKH	1.32675
DBNDD2	1.96833333333333
YIPF4	-0.022
THAP10	-0.7715
ZNF513	0.42475
HAGHL	1.13
ITGB4	0.308666666666667
CCDC141	-2.24
YTHDF3	0.10075
C5orf28	0.238
RPL7L1	-0.574
TMEM30B	1.09407142857143
ANKRD35	0.4295
DUOXA2	-0.03975
TBC1D5	0.011125
DFNB59	-0.2665
HRH4	0.344
MYO6	2.6175
DNAJA4	1.391875
RBM24	2.39525
CEACAM20	-1.308
RBM23	0.1755
NGFB	0.078
C1orf63	-0.9496
KRTAP7-1	-0.583
PERLD1	1.73475
NPB	0.608
C17orf59	0.7597
HSPBAP1	-0.4665
SLC15A4	-0.4235
PRTFDC1	-0.6925
OSMR	-1.1105
CYSLTR2	0.6675
C19orf25	0.4389
KIAA1797	0.2595
NLRP6	0.0865
FAM105B	-0.1447
SCRN2	0.319166666666667
LRRC58	0.2307
RNF17	0.592714285714286
NEIL3	-3.804
FAM137A	-0.23575
SKP2	-3.155
PARVA	0.587416666666667
PKLR	-1.277
RNF34	0.038
A3GALT2	0.6335
C12orf50	0.531
SUNC1	-1.91325
FAM102B	-0.132333333333333
CCT2	-1.2315
LRRC37A2	0.0095
ARF4	0.4815
SIKE	-0.42425
C8orf48	0.438833333333333
MBTPS1	-0.073
GPSN2	-0.1605
NCF2	3.071
SLC12A6	0.0188333333333333
MRPL48	-0.83525
HMGN3	-0.7495
LRRC62	-0.9395
PAX9	0.067125
FAM55A	-0.792
C20orf42	-4.53333333333333
SCML2	-1.58433333333333
BCL9	1.1955
FAM40A	0.21775
C9orf41	-0.552833333333333
ZNF774	0.7115
LETM1	-1.0625
PLXNB1	0.554666666666667
NIPSNAP1	0.64975
USP10	-0.8655
F9	-0.3145
LIPE	1.72625
CNGB3	-0.6495
C12orf52	0.078
PI4K2A	0.410125
MED8	-0.34925
STAT4	0.1369
FGD4	0.118166666666667
RNF145	-2.74683333333333
WDR32	1.2027
CLDN2	0.116666666666667
TCEAL8	0.384
ZMYND8	-0.8221
PDXK	-0.114375
GATAD2A	-0.69325
PTGES3	-0.732
CCM2	-0.19125
TAP1	1.088625
ZNF670	0.39525
ETS2	-0.789785714285714
C6orf166	-0.529333333333333
PRMT2	0.03
OR4B1	0.386
INTS8	-0.9195
CCDC102A	-0.6405
CCDC83	-1.445
ITGA1	-0.5778
EPHA5	-2.4847
FAM24B	-1.76066666666667
TSGA10	2.14025
HAL	-2.37316666666667
MYOT	0.5105
SPACA3	-0.7005
BCL2L2	-0.664
CUGBP2	-0.243666666666667
CCNB3	0.942
RNF113B	-0.34475
MERTK	0.406
BAG1	1.41975
VPS36	0.224
ORMDL3	0.663
C1orf190	-1.29425
ZNF625	-0.401
CORO2B	-1.934
ALOX15	-0.414
CST1	0.904
NUPR1	1.98216666666667
CCL7	-0.80225
SMCR5	-2.0605
DSC2	0.984
RBMS2	0.441
GRIK4	0.339
TRIM65	-0.334
TMPRSS6	2.26521428571429
TP53INP2	-0.15925
GLB1L	1.17516666666667
LOC388284	0.187166666666667
PUS1	-0.743214285714286
BCL9L	-0.642
OLFM1	-1.74066666666667
RET	0.408125
MASTL	-2.8545
ALX3	0.4675
IL1RL1	-0.0606666666666666
ZNF765	-1.1097
C14orf138	-0.90925
SNX10	-0.263
TAC4	0.1535
C1orf64	3.1445
POGK	0.786375
MAPK9	0.524
ZNF366	3.86166666666667
C8orf79	1.6281
CLDN7	2.584625
OR5AT1	0.2915
TRIM37	-1.8235
LRRC25	3.07475
GRHL2	1.427
TEKT3	2.6115
LASS5	-0.0616666666666667
ABCC4	-1.93609090909091
DLG3	0.5795
VGLL1	0.237428571428571
ZFP36L2	0.758
MFRP	-0.123833333333333
KIAA1799	-0.22975
FLJ44379	1.1415
PCNX	-0.14325
ANXA9	1.6365
CYP4V2	1.6013
PIK3C2A	0.0105
SRR	0.986
NOL3	-0.911
IFITM2	0.737
ARNTL2	-2.0145
ZNF595	0.25575
NLRP13	1.68
ASPH	-0.093875
CPA2	-0.239
PVRIG	-1.5315
LEPR	-1.72716666666667
C16orf42	1.04666666666667
SH3BGRL	2.4375
FAM77D	0.2725
FNDC7	1.6185
C9orf6	0.0731666666666667
NOTCH2NL	1.94733333333333
PGBD1	-0.699166666666667
SYNGR2	1.102
PITPNA	0.312
PRPF4B	-0.7081
SLC43A3	-1.69371428571429
NRBP1	-0.05825
SLC25A22	-0.09075
ILK	-0.79025
SLC22A8	0.632666666666667
MRPS7	-0.3795
PITX2	-1.89525
FABP3	2.168625
OR1L1	-1.012
LOC728215	0.90625
BLID	-3.107
KIAA1217	1.89047058823529
TFPT	-0.083
AP4B1	-0.483
VBP1	-1.769
OR1K1	0.508
MORC3	0.47175
BHMT2	-1.1275
C3orf10	0.665
FZD7	0.225666666666667
WFDC10A	-1.478
PMS2CL	-0.728125
CCDC32	0.5585
FA2H	-0.911
ALG13	-0.1475
TTLL7	-0.9222
SPOCK3	-0.73675
SLC13A2	0.6805
AIM1	0.50675
GPRC6A	0.3145
EGR2	2.175
MED11	0.62975
WWC1	1.91975
SH3GL3	-4.106
RIF1	-0.416
PRLH	0.1365
VLDLR	-0.8535
DBT	-0.323875
C21orf63	0.24875
CGGBP1	-0.16175
KRTAP12-2	-0.0149999999999999
TADA3L	0.016875
ZBTB16	3.48075
PDGFB	0.90925
RFX1	0.483875
UQCRB	-0.4601
LOC133874	-0.085
HPS3	-2.702
LGALS3BP	1.0828
DKFZP564O0823	0.767785714285714
MRFAP1L1	0.581375
HOXA10	1.8575
NGB	0.4065
KIF21A	0.138846153846154
IFLTD1	-0.238
LZTS1	-0.934125
ARHGEF3	1.23275
RHBDL3	-2.202
CSNK1G2	-0.00675
ChGn	-1.5185
KIAA1244	3.04316666666667
GABRB2	-0.225
MGC72080	-0.8875
CD27	2.54675
EGLN1	-1.2079
PEX13	0.0595
RWDD3	-0.3555
RNF12	-0.4485
GRIN2B	-0.4325
ADAMTS14	-0.34
DYDC2	3.22833333333333
ATP6AP1	0.7439
NR1H2	0.102833333333333
PDK2	0.55625
C3orf17	-0.429333333333333
SLC38A2	-1.27385714285714
SLC25A29	0.0465
C15orf29	0.553625
ADAM9	-1.46433333333333
TMUB2	0.064625
GPR176	-0.69075
AGK	-0.56025
MCCD1	0.3305
NDUFA4	-0.07725
TMEM146	0.0975
DUSP1	0.4935
UNQ6975	0.6205
EMX2OS	5.179
INSM2	2.16025
LUZP4	-0.274
SETD6	-0.6345
P2RY2	2.08125
SLC45A2	-1.45
RABGAP1	0.722666666666667
UBXD5	0.646125
GPRC5A	1.2568
PAK3	-0.380166666666667
LOC63920	-0.00775
TGFBR1	1.8817
KRTAP6-3	0.21725
SFMBT2	-0.60675
CDC42	-0.1093125
C11orf35	0.9445
TTLL2	-0.184333333333333
UACA	0.29
CD97	-1.6456
SETD5	-0.295875
NINJ2	-0.751
PTER	0.587
POMGNT1	0.58425
KRTAP4-2	-1.258
ECGF1	2.775
HRB	-0.225636363636364
ATP1B2	-0.0608
LOC400506	0.136
COL4A3BP	0.8185
C6orf97	2.87425
GRHPR	0.488
TAS2R1	-0.056
SEMA7A	-2.56575
EDF1	0.06125
ODF2L	0.285777777777778
PCID2	-0.6715
GTF2H4	-0.586166666666667
ZCCHC3	-1.062125
CGB2	-0.268666666666667
NEUROD1	0.612666666666667
C20orf75	-0.4575
RP5-1054A22.3	1.04816666666667
IFNA5	-0.081
ZNF134	0.104
MGC119295	-0.7356
ZSWIM6	0.406
SMEK1	0.0446666666666667
PCGF2	0.42875
C1orf102	3.02
CYP2A13	2.5055
KCNH6	-0.7393
MDM1	-0.018
ALDH7A1	0.368666666666667
C9orf75	1.3095
VDAC3	-0.63
OR51T1	-0.7335
EIF3F	-1.19783333333333
KCNJ10	-0.3895
LENG8	0.436
EDEM2	0.129083333333333
CCNJL	0.466166666666667
DHX37	-0.4525
CRYGN	0.9545
AATF	-0.6615
ZNF630	0.740875
E2F5	-0.363
WFDC13	-2.1135
FTSJ3	-0.743333333333333
C4orf33	0.78625
LHFPL4	-2.398
C19orf56	0.0135
SMAD4	0.1635
AFM	-0.427
G0S2	-0.3725
FCHSD2	0.2407
RRP1B	-1.2735
EEF1B2	-0.748
STAT6	0.3785
ZNF195	-1.0785
GNL1	-0.4855
ZNRF2	0.617666666666667
PER3	-0.56875
ASB16	0.24725
C10orf10	0.203428571428571
ADCY8	-3.81083333333333
C9orf58	-1.59233333333333
ARMC10	-0.125
PSG1	-0.8515
DHX34	-0.113
VARS2	-0.17825
NFIC	1.531
ITPR2	-0.44775
AGXT2	0.0504
OR6K3	-0.144
H2AFZ	-1.28291666666667
MLLT3	0.984833333333333
COX4I2	1.66525
CCNT2	0.09275
PLK4	-2.524625
NUMBL	-0.493333333333333
MED16	0.36925
PLEKHQ1	1.356
GOSR1	0.708166666666667
BTG4	0.69675
RPL30	-0.150916666666667
IGSF5	-0.274
IGFL2	3.13816666666667
ELMOD2	0.94
SHC3	0.104
HAVCR1	-0.3475
DYNC2H1	-0.26875
RNF5	-0.2955
C2orf7	0.2435
NLF1	1.0835
KLHL25	-0.06025
LRP10	1.4689
KRI1	0.09975
PUS7L	-0.567833333333333
MGMT	0.9655
HOXD1	-1.3985
CSH1	0.1419
ATG16L2	-1.48825
FLJ44635	0.5105
CHODL	-1.2915
EXOSC8	-2.13225
SLC28A1	0.035
MYO7B	-0.512333333333333
SEH1L	-0.1725
MTNR1A	0.245
TSPAN5	0.126166666666667
CDC45L	-3.6265
AMIGO1	-1.4045
ATAD3A	-1.115
OSGIN2	-0.0711666666666667
PDIK1L	0.4355
DARC	1.05275
PIPSL	0.7125
SHMT1	-1.35275
CRISP3	-0.125
POPDC2	1.36666666666667
ZRANB2	-0.906666666666667
FBXL8	1.01525
TRIP13	-2.61590909090909
EIF5AL1	-0.478
POU5F1P3	-4.80983333333333
IL6	-3.5605
CXorf38	-0.1845
IFNA16	-0.318
FBXL2	2.13316666666667
BRD1	-0.02825
STATH	-0.3375
FBXO44	0.251666666666667
MCCC2	1.56475
CDC2	-2.0627
C5orf23	-2.8675
IVD	1.22066666666667
C10orf122	-1.54025
MSL3L1	-0.2517
MVP	1.26125
EPOR	-1.046
ZMYM1	-0.4305
BCL7C	1.19316666666667
PSTPIP2	0.9689
LYPD1	-1.961
OR8G5	-1.8065
ZP3	0.6045
BCAS4	1.00541666666667
EDG6	1.30725
ISY1	-0.54725
PRAMEF2	-1.4055
CUL1	-0.3375
RNF213	0.5303
CCRK	1.57175
DHX9	-0.271625
C13orf29	0.00599999999999999
NCKAP1	0.439833333333333
MRPL43	0.344642857142857
XPR1	0.63675
PKN2	0.9487
PODNL1	0.4995
ZNF333	-0.285625
DALRD3	1.19075
OPN1SW	0.4865
BTBD6	0.49125
C11orf82	-2.3845
OR5P3	-0.299
DUSP11	0.12225
L1CAM	-1.798
NEK11	2.66516666666667
OR7E91P	1.054
CNTN3	3.4255
CREB3L2	0.43825
ZBTB37	0.752
KIAA1324L	0.058
NDUFB10	0.347333333333333
NUDT2	0.32125
GTPBP8	-0.42775
CACNA1D	2.440125
PRKAA2	1.55883333333333
PRDM8	-0.096
MGC16075	-0.199
KRT14	-1.29478571428571
PP8961	0.895
MRPL18	-0.4565
ABCG2	-2.2985
PACRG	0.45975
BBS2	-0.14
KREMEN2	-2.25
FBXO21	0.69475
HNRPUL1	0.146166666666667
GRB10	-0.44225
CLSTN1	0.927375
LMAN2	0.4758
C17orf61	-0.233
NIPSNAP3A	0.485
INSIG2	-1.29633333333333
PCDHB7	-0.365666666666667
STXBP2	1.09475
CMAH	0.370416666666667
SEMA5B	-1.40825
ZNF155	-0.118333333333333
COQ6	0.197333333333333
PRPF4	-0.192
TSPAN15	3.1049
VN1R5	0.3745
LATS2	-0.06125
SELK	-0.11325
PGK2	0.02075
MS4A1	-1.232125
TYW3	-0.2004
KRTAP5-1	1.13775
RCCD1	-1.93633333333333
BTN1A1	1.44225
DDX28	-0.72425
TMEM65	0.3465
LOC92345	0.29575
TTC31	-0.3645
WDR46	-0.7075
CHP2	-1.35483333333333
LSP1	0.6415
ZNF542	0.23025
EXOSC1	-0.36275
ARHGAP18	0.196166666666667
LRRTM4	-0.925
MAOB	0.29975
CACNB4	-0.4075
MGC33846	0.513
RANBP3L	4.85675
ATP5L	-0.616375
ONECUT1	-2.086
NUDT9	0.6815
TMEM149	0.976
STX17	0.1165
IGSF10	-4.90675
TMPRSS9	0.771
BMPR2	1.2275
ALLC	-1.661
KLF7	-0.24225
GCC1	0.9175
TIMM9	-0.433
CDO1	-0.606333333333333
MGC10701	-0.225166666666667
IFI6	1.36866666666667
FRMD8	0.243
MGAT2	-0.312
WBP5	-1.62033333333333
CNIH2	0.703666666666667
KIAA0907	-1.1388
KCNH8	-1.363
CTSG	-2.7815
GRIK1	0.3875
CUL5	0.35625
FRMD1	0.259
OR9A4	-0.686
SYT6	-0.35525
FOXD4L2	1.07325
ANAPC2	-0.296666666666667
OPN5	0.316
TAF13	-1.01675
LYG2	-0.69975
GGNBP1	-0.902
C11orf40	0.354
OTX2	-0.947
REG4	-0.400333333333333
EIF5	-0.442625
PALB2	-0.68325
SEPSECS	-0.0205
RNASE3	-0.136
TRIM49	-1.5205
POLR2K	-0.0863
GPR42	0.14
C8B	-2.1065
SASS6	-1.1335
PREB	-0.501833333333333
OR3A3	0.436
TUBA8	-0.074125
IGLV2-14	-3.088
STIL	-2.5305
ANKFN1	0.293333333333333
NME7	0.45775
HOXC12	-0.748
UBE2C	-2.100375
FHOD1	-0.624125
CDK2AP1	0.283083333333333
OR6K2	-0.00199999999999999
DHPS	-0.44325
RPL5	-0.452083333333333
TRGV5	0.6495
LOC541472	-0.07525
HCCS	-0.3029
DENND1B	2.1775
LHX3	1.9805
OR5D16	0.522
CXorf57	-3.6124
IRF2BP1	0.9955
NDST2	0.53
LCE3D	0.3965
BOLL	0.1955
SYT3	-0.70075
PIH1D2	0.57575
C20orf7	-1.04216666666667
IL1R2	-0.220333333333333
SLAMF9	1.7815
PPME1	-0.0825
PIK3CA	-0.56175
TRAPPC1	0.195625
COLEC10	-0.38425
SLC9A6	-2.00783333333333
PDDC1	-1.1885
CCDC53	0.4165
GK3P	-0.3455
DAZL	-1.9005
BRI3	-0.179
SDK1	-0.70775
CYP2C18	0.34425
IFI44L	2.22
RPL3L	0.4165
FUT9	-1.60083333333333
KIFC2	-0.621166666666667
PMP2	-0.253875
SLC4A9	-0.7885
PLAG1	-1.768
MYCBP2	0.514166666666667
OR4E2	0.7405
CCDC65	2.34166666666667
C16orf82	0.180714285714286
ENTPD4	0.3265
BRP44L	0.096875
PMP22CD	-0.0685
TMCO4	0.8265
KCNN1	-1.423
WDR35	0.612
CCDC80	1.9365
C3orf31	-1.13225
SLC7A9	-1.07175
TMEM190	-1.16625
DBC1	-2.83083333333333
FADS3	-1.11016666666667
PDZD8	0.168833333333333
GRM5	0.06025
AZGP1	4.7301
PEX3	0.1005
MED1	-0.3345
ATG4C	-1.14616666666667
HNRPH3	-1.84875
FAM109B	2.10825
C4orf17	0.6185
CA10	-0.723
OPRD1	-0.0685
CCL16	-0.93275
SACM1L	-0.82525
CST6	5.46475
CD63	0.813125
LGI1	-2.1825
ZNF784	1.1035
CRYBB1	-0.8165
CX3CL1	-0.37975
TOP2A	-2.923125
GYPB	-2.94166666666667
GADD45GIP1	-0.4865
FEN1	-1.924375
IGF1R	1.2459375
WDR72	-3.06666666666667
PURG	-1.1945
DEFB126	-0.804666666666667
PKD1L1	1.594
CAV1	-2.401
GNPDA2	1.0342
DGAT2	1.013875
NLGN1	1.50625
STRBP	0.092
HPRT1	-0.763666666666667
FANCI	-2.3345
PSMA7	-0.05675
DBF4B	-0.423666666666667
TTF1	-0.9115
RAD54L	-2.933
ELOF1	-0.28325
PLAGL2	-0.9265
ZNF256	-0.4675
HMGCL	0.93325
MSI2	-0.1075
RPESP	-2.991
C11orf60	0.74475
ABCD1	0.235
ACAA1	1.2991
SPARCL1	4.5545
IL6ST	3.032
ZNF319	-0.2615
TMEM109	0.1641
FAM90A1	-1.4325
IL22RA1	-1.3465
ATP4B	-1.245
TEC	-2.388
C7orf30	-1.1565
TXNDC2	0.4115
ABCB4	-0.645
KIAA1191	0.464625
C9orf38	0.085
SFTPB	0.167125
CNTNAP2	1.70758333333333
FRK	1.5845
TBX19	-0.09875
CHD4	0.15325
C6orf26	-2.45016666666667
MOSC2	1.552
IKBKE	0.9465
HIF1A	-2.7275
LOC595101	-0.717
RELA	0.389833333333333
TMEM16B	0.798333333333333
ABHD12B	0.62625
TSEN34	0.6325
KIF18A	-3.36525
TXNDC9	-0.383166666666667
SPATA2L	0.416
SEMA4G	-1.117
C21orf91	-0.946
MATN1	-0.2025
KCNIP4	-0.814
TUSC1	2.007875
OR4C15	0.34575
ARMCX6	0.246
WBSCR27	-0.3445
OR52I2	null
KIAA1604	-1.03475
DYNC1I1	-2.163875
PPP4C	0.31525
SLC47A2	-1.811
TREH	0.142625
CD48	1.76083333333333
ST14	1.4715
PKN1	0.2285
SPON2	2.30075
XBP1	2.67241666666667
SFRS12	-0.57
EFCAB6	2.85225
SELT	0.26975
SLC39A2	0.4285
ERF	-1.28083333333333
ARL3	1.130875
SURF6	-0.8624
MLLT10	-1.10733333333333
FLJ11171	-0.290833333333333
TDGF1	-4.87216666666667
ERCC6	-0.60925
EIF2AK4	0.799375
BAZ1A	0.0788333333333333
LRRN3	-0.309
TMC3	2.3395
EFTUD1	0.32275
PTPRO	1.33883333333333
CLEC12A	0.487
ACBD4	0.570875
ZDHHC14	-0.20875
OTUD7B	1.156875
ACTB	0.4805625
MSRA	0.548875
LCE5A	1.614
IFI35	0.306
BSCL2	1.08483333333333
ANKRD12	0.301833333333333
CFHR2	0.712333333333333
RGAG1	0.493
HSFY1	0.642
SLC30A5	-0.21225
IMPG1	0.87
GPR109A	0.6415
ZNF185	1.91975
IYD	1.10025
NPCDR1	1
SERPINA13	1.0615
HMGCLL1	-0.8105
NEUROG1	1.2125
UBQLN1	0.0678125
LIN37	0.40075
SOCS2	-2.62525
DSCR4	-1.80725
XKR6	-2.242
GPR142	0.726
KRTAP13-3	-0.2755
CCDC15	-0.999166666666667
MOS	0.437
CD1E	-0.983
OFCC1	-0.331
FAM83D	-2.623
SRFBP1	-0.205
C9orf96	-0.156
DHDH	-0.5495
CCDC90A	-1.2585
RABL3	0.50925
CD320	-0.909833333333333
ANGEL2	0.8685
MRPL21	-0.2695
SMG6	0.3395
INSR	2.1435
FLJ14816	-1.14
GLRB	1.56
C9orf89	1.13075
CIZ1	-0.408375
URG4	-0.0398333333333333
LRDD	-1.87283333333333
CBY1	1.0355
NFX1	0.252
MTERFD2	0.0971428571428571
C19orf23	0.24
PGC	-1.048875
IER3IP1	0.0467
RASAL2	1.28741666666667
C1orf89	0.17025
SYNJ1	-0.786625
NFKBIE	1.16
FLJ40125	-1.25583333333333
TCEB2	0.2801
NOG	-1.3945
POLR2J2	-0.6895
HLA-B	3.07425
PCDHA1	1.063
PPP2R2B	-1.319
ARHGEF17	0.653666666666667
TCF7L2	0.184071428571429
CHD5	-0.354833333333333
ZNF431	-0.790375
TBC1D25	0.36675
ZNF800	0.43275
SCUBE2	3.52345454545455
MYCBP	0.4145
GPX5	0.479
C6orf129	0.132166666666667
QSER1	-0.559666666666667
ULK2	1.79225
PIGO	0.5405
NRCAM	-2.60657142857143
SLC35E3	0.298125
CSRP2	-2.38875
HYPE	0.51275
MAPK15	0.700166666666667
MGC14327	0.3165
TIMM13	-0.2495
ZNF462	-1.823
GBA3	0.15675
TEX13A	-0.025
MCM6	-1.64188888888889
MTRF1	-1.122
ABCA7	0.2455
EIF4A2	-1.36825
ZC3H10	0.2978
RPGR	-0.205333333333333
C20orf94	1.47575
RP1L1	0.00899999999999999
GPR125	-0.592
USP22	0.472571428571429
OR1L4	0.77125
MLZE	0.2675
FLJ32065	-0.12025
PTCD1	-0.38225
CRTAC1	-0.843166666666667
BXDC2	-1.83775
C18orf1	2.042
FAM107A	0.436357142857143
EFNA3	0.52825
P18SRP	-0.0899
CAMKK2	1.07333333333333
KIAA0649	0.36925
NES	-1.81833333333333
HS6ST3	1.796375
PON2	0.44725
TCP11L2	-0.63425
CLEC4A	2.2095
PRR12	0.589
MLXIPL	-1.2448
C2orf50	2.04
ZNF28	0.38075
ENC1	0.965333333333333
MAP2K1	-0.690375
FKSG2	0.80225
KIAA0430	0.486
PTP4A1	-1.30977777777778
GPR156	1.398
GTF3C6	-0.13125
UBR2	-0.0476
LOC388272	-2.182
MAK	0.217166666666667
ACOT4	3.333
STC2	1.82091666666667
PIGW	-1.375875
SAE1	-0.9005
COL6A1	1.67536363636364
OAZ1	0.0735
STMN4	1.22233333333333
EDG3	-0.0275
SGCE	-2.3775
IL11	-2.3435
PRSS8	3.096125
YIPF5	0.626833333333333
WNT4	1.912625
CSN2	-0.1405
TCF7	-2.86325
TDO2	0.7735
SAMD9	-0.221125
S100A7A	null
MMRN1	0.300166666666667
GKAP1	0.24625
AKR1C3	0.297375
RNF19A	0.818375
GMDS	-0.9325
YKT6	-0.49825
SPARC	2.2516
C12orf31	-0.74
UBE2V2	-1.3275
FBXL18	-0.171333333333333
KIAA0460	1.21975
ADAM22	-0.08175
SERPINC1	-4.4595
KCTD21	0.94175
MYOHD1	-2.15675
ZNF37A	-0.230333333333333
GTF3C1	0.4075
CTSZ	2.318
PRNPIP	-0.528125
DRD1IP	0.505
NR1I2	-1.959
ZNF266	-0.665
SPAG4L	0.543
COX4NB	0.1635
SAPS1	0.422833333333333
APOA1	-3.725375
TATDN1	-1.2275
C10orf82	-2.93225
KPNB1	-0.292
FOXO3	1.04608333333333
CRYBB2	-1.1185
ZBTB5	-0.402166666666667
SLC25A38	0.181
DCTN2	-0.102666666666667
IFT20	0.219
CTHRC1	2.76675
C1orf31	-0.12625
UHRF1	-1.4198125
GPC6	0.07175
C10orf54	1.5015
MCF2L2	0.7788
WNT9B	0.284125
OLA1	-0.223375
FAM120B	0.6015
TTLL10	0.192
CYorf15A	-4.32866666666667
RELN	-1.4903
SCN2B	1.00627272727273
MFHAS1	-0.228
NKX3-2	0.314166666666667
RASGRF2	-0.3845
SSBP1	-0.687833333333333
KPNA6	-0.0952857142857143
LOC389118	-0.404
HS3ST4	-1.1665
SUPT7L	-0.639
FLJ32658	-1.375
IGFBPL1	0.01125
KIAA1641	-0.7728
SHKBP1	0.236833333333333
CSF1R	4.77175
NAGK	0.4105
MYL2	0.58475
HIST1H4C	-0.408666666666667
TOMM7	-0.20875
ADAMTSL3	1.7651
TNFSF14	-0.00400000000000005
PRRT2	-0.4045
VTA1	-0.286375
AOAH	3.68566666666667
CRISPLD2	1.3035
PNN	-1.4511
TA-NFKBH	0.16425
ESPN	1.02775
RBM43	0.6215
KIAA1267	0.482625
DDX3X	-0.159611111111111
KIAA1576	-4.46575
PLXDC1	3.9785
FLJ25801	-4.34975
HNRNPL	-0.25525
RUNDC3A	0.505166666666667
CASP12	-0.8035
SH2D5	-1.245375
RPL26L1	-0.245
OR51A7	0.2825
HDC	0.4575
C2orf16	-0.0976666666666667
SYTL3	2.08275
GOLGA4	0.384375
NOTCH1	-0.745
ATPAF2	0.66275
ECD	0.26325
SSX5	-1.68766666666667
SNAP91	-0.652666666666667
OCA2	-7.01
PNPO	0.553666666666667
DAPK1	0.106666666666667
PINX1	-1.18483333333333
SELENBP1	2.037
NEK3	-0.752166666666667
TMED4	0.134857142857143
SSTR4	0.1285
FOSL1	-2.6963
CD40LG	1.0025
CES1	-2.83641666666667
DCI	0.428
B3GAT3	-0.0316666666666667
STK17B	-1.00675
CNTN6	-0.11125
CYP3A4	-2.2205
MBOAT2	2.00792857142857
PISD	0.93375
USP1	-1.26725
PYDC1	3.82183333333333
CENPM	-1.181625
SAR1B	0.50625
TTC7B	-1.12275
DP58	4.6325
GPC1	0.04575
RBL1	-2.23875
TMEM137	-1.76483333333333
TOB1	0.78475
TCEAL1	0.637833333333333
CENPF	-2.10463636363636
C6	1.543
PRSS1	-3.656
PPIL6	1.44116666666667
C6orf124	0.122
ODZ4	1.77216666666667
SNCB	0.123
NDUFB9	-0.06075
CNOT6L	0.837666666666667
S100A9	-0.394666666666667
TRIM50	0.527
KCTD1	2.7264
WDR63	-0.1985
SPEF2	3.07425
RNGTT	-0.75
CXorf22	1.1235
KCNK16	0.21175
CEP250	-1.330875
ATPBD1B	-0.311
KCNJ2	3.18825
MT1B	-2.3395
ZNF684	-1.0325
SLC4A1	0.135
PDHA1	-1.3265
ZNF492	-1.017
TKT	-1.51725
BYSL	-0.637875
RNF38	0.43025
AHDC1	0.183
KLHL2	1.1635
CMTM8	2.0135
DMP1	0.987
HERPUD2	0.051625
CRTAM	3.1802
ZNF572	-1.34925
TMEM16J	-2.1655
HSD17B2	-2.66625
UBE2G1	0.3885
AHSA2	-1.84625
PELI2	-0.743
TPX2	-2.753125
ATP9B	1.13383333333333
DAZAP1	0.175625
HMGCS2	-0.0343333333333334
C17orf38	0.17425
B9D1	-0.07875
NKX2-5	-0.835166666666667
KIAA1276	0.794
LILRB2	3.7725
CSTF1	-0.576666666666667
BTN2A1	-1.155
C15orf48	5.2945
IGF2BP3	-4.285
FAM113B	0.2325
