Hybridization REF	TCGA-A2-A0ST-01A-12R-A084-07
CD27	5.13225
EGLN1	-0.785
PEX13	0.1245
RWDD3	-0.064
RNF12	0.243833333333333
GRIN2B	0.306
ADAMTS14	-1.37225
DYDC2	1.44133333333333
ATP6AP1	-0.0774
NR1H2	-0.014
PDK2	0.302
C3orf17	-0.0216666666666667
SLC38A2	-0.687142857142857
SLC25A29	-0.463666666666667
C15orf29	0.25325
ADAM9	-0.96275
TMUB2	0.02325
GPR176	-0.926
AGK	-0.23275
MCCD1	0.296
NDUFA4	-0.1185
TMEM146	0.06275
DUSP1	1.8595
UNQ6975	-0.051
EMX2OS	2.137
INSM2	-0.07675
LUZP4	-0.206333333333333
SETD6	-0.2035
P2RY2	2.119
SLC45A2	-3.0145
RABGAP1	0.571333333333333
UBXD5	-0.62525
GPRC5A	-2.5301
PAK3	3.67883333333333
LOC63920	-1.051
TGFBR1	0.7751
KRTAP6-3	1.10675
SFMBT2	-0.099
CDC42	0.396375
C11orf35	-0.4035
TTLL2	0.19025
UACA	0.151083333333333
CD97	0.6868
SETD5	-0.17475
NINJ2	0.10875
PTER	0.399166666666667
POMGNT1	-0.27925
KRTAP4-2	-0.3845
ECGF1	3.254875
HRB	0.0293636363636364
ATP1B2	0.0846
LOC400506	-0.90675
COL4A3BP	0.76475
C6orf97	0.251
GRHPR	0.249375
TAS2R1	-0.292
SEMA7A	-0.50975
EDF1	-0.0695
ODF2L	1.1082
PCID2	0.212666666666667
GTF2H4	-1.244
ZCCHC3	-0.866125
CGB2	0.289833333333333
NEUROD1	0.2485
C20orf75	-0.227
RP5-1054A22.3	2.71483333333333
IFNA5	-0.124
ZNF134	0.230916666666667
MGC119295	-0.6289
ZSWIM6	-0.040375
SMEK1	0.958666666666667
PCGF2	-0.423
C1orf102	0.32575
CYP2A13	0.759
KCNH6	-0.8094
MDM1	-0.255
ALDH7A1	0.466666666666667
C9orf75	-1.091
VDAC3	-0.713875
OR51T1	-0.2235
EIF3F	-0.239416666666667
KCNJ10	0.624625
LENG8	-0.02125
EDEM2	0.512416666666667
CCNJL	-0.685666666666667
DHX37	-0.7455
CRYGN	-0.335
AATF	-0.55225
ZNF630	0.634875
E2F5	0.3255
WFDC13	-0.3275
FTSJ3	-0.316333333333333
C4orf33	0.41525
LHFPL4	-2.801
C19orf56	-0.370333333333333
SMAD4	0.252375
AFM	-0.788833333333333
G0S2	0.72425
FCHSD2	1.4449
RRP1B	-0.1584
EEF1B2	-0.808833333333333
STAT6	0.75
ZNF195	0.23075
GNL1	-0.692166666666667
ZNRF2	1.07633333333333
PER3	-0.75475
ASB16	0.286
C10orf10	2.7335
ADCY8	-2.61433333333333
C9orf58	0.513333333333333
ARMC10	-0.254166666666667
PSG1	-0.724
DHX34	-0.27125
VARS2	-0.73825
NFIC	0.023
ITPR2	2.13675
AGXT2	0.223
OR6K3	0.464
H2AFZ	-0.91525
MLLT3	0.9675
COX4I2	1.68575
CCNT2	-0.094
PLK4	-1.223875
NUMBL	-0.402833333333333
MED16	-0.34275
PLEKHQ1	2.08575
GOSR1	0.480277777777778
BTG4	-0.299
RPL30	0.351416666666667
IGSF5	0.61125
IGFL2	1.8995
ELMOD2	-0.120166666666667
SHC3	-0.6
HAVCR1	0.2545
DYNC2H1	-1.131875
RNF5	-0.359
C2orf7	-0.7265
NLF1	1.9845
KLHL25	0.03075
LRP10	0.2881
KRI1	-0.272
PUS7L	-0.366833333333333
MGMT	0.158
HOXD1	-0.502333333333333
CSH1	0.2887
ATG16L2	-1.20375
FLJ44635	0.6265
CHODL	4.92475
EXOSC8	-1.4275
SLC28A1	-0.252
MYO7B	-0.616
SEH1L	-0.3957
MTNR1A	0.4665
TSPAN5	0.208833333333333
CDC45L	-2.69883333333333
AMIGO1	-0.361
ATAD3A	-0.93575
OSGIN2	0.134333333333333
PDIK1L	0.0643333333333333
DARC	4.50425
PIPSL	0.2285
SHMT1	-1.8165
CRISP3	0.226
POPDC2	2.50733333333333
ZRANB2	-0.234833333333333
FBXL8	0.7185
TRIP13	-1.43581818181818
EIF5AL1	-0.795
POU5F1P3	-4.76133333333333
IL6	0.0168333333333333
CXorf38	0.589833333333333
IFNA16	-0.2625
FBXL2	0.574
BRD1	0.42625
STATH	0.16725
FBXO44	0.056
MCCC2	-0.41125
CDC2	-1.5412
C5orf23	-0.253
IVD	-0.825166666666667
C10orf122	-0.545
MSL3L1	1.4194
MVP	0.695
EPOR	-1.1096
ZMYM1	-0.544166666666667
BCL7C	0.154
PSTPIP2	1.3998
LYPD1	-1.0035
OR8G5	1.156
ZP3	-0.530166666666667
BCAS4	0.0366666666666667
EDG6	4.60425
ISY1	-0.3285
PRAMEF2	-1.28925
CUL1	0.193875
RNF213	1.566
CCRK	-0.14425
DHX9	-0.2165
C13orf29	-0.4525
NCKAP1	0.0653333333333333
MRPL43	0.7955
XPR1	-1.079
PKN2	1.0093
PODNL1	0.3975
ZNF333	-0.046875
DALRD3	-0.18375
OPN1SW	-0.39
BTBD6	0.12025
C11orf82	-0.886
OR5P3	-0.3275
DUSP11	0.6265
L1CAM	-0.8453
NEK11	-0.133666666666667
OR7E91P	2.361
CNTN3	0.6999
CREB3L2	1.12375
ZBTB37	0.9565
KIAA1324L	0.5075
NDUFB10	-0.484
NUDT2	0.40075
GTPBP8	0.234
CACNA1D	-0.244625
PRKAA2	-1.99266666666667
PRDM8	0.762
MGC16075	2.05733333333333
KRT14	1.38071428571429
PP8961	0.4115
MRPL18	-0.4615
ABCG2	-2.396
PACRG	1.4015
BBS2	0.0425
KREMEN2	-1.043
FBXO21	0.17375
HNRPUL1	0.701916666666667
GRB10	0.26925
CLSTN1	0.723625
LMAN2	-0.1419
C17orf61	-0.62775
NIPSNAP3A	0.608
INSIG2	-1.14516666666667
PCDHB7	-0.0784
STXBP2	-0.104875
CMAH	1.32366666666667
SEMA5B	-0.1595
ZNF155	0.311
COQ6	-0.894666666666667
PRPF4	-0.4835
TSPAN15	1.8098
VN1R5	0.7965
LATS2	0.86875
SELK	0.51175
PGK2	1.12525
MS4A1	5.673875
TYW3	-0.2718
KRTAP5-1	1.07525
RCCD1	-1.712
BTN1A1	0.68025
DDX28	0.2335
TMEM65	0.7225
LOC92345	0.0895
TTC31	-0.44175
WDR46	-0.5795
CHP2	-1.1275
LSP1	2.073125
ZNF542	-0.3645
EXOSC1	-0.34825
ARHGAP18	0.830333333333333
LRRTM4	-0.7535
MAOB	2.59683333333333
CACNB4	0.01925
MGC33846	1.431
RANBP3L	0.389875
ATP5L	-0.07025
ONECUT1	-3.344
NUDT9	-0.29625
TMEM149	2.3195
STX17	0.428
IGSF10	-2.07875
TMPRSS9	-0.219
BMPR2	1.01341666666667
ALLC	-0.01075
KLF7	0.199625
GCC1	0.8707
TIMM9	-0.665
CDO1	-0.570833333333333
MGC10701	-0.374333333333333
IFI6	2.90316666666667
FRMD8	0.4675
MGAT2	0.36675
WBP5	-0.178166666666667
CNIH2	0.403
KIAA0907	-1.3258
KCNH8	1.26
CTSG	-1.27925
GRIK1	0.422166666666667
CUL5	0.55975
FRMD1	0.385
OR9A4	0.29
SYT6	-1.77825
FOXD4L2	0.4295
ANAPC2	-0.948333333333333
OPN5	0.255
TAF13	-0.0535
LYG2	-1.33175
GGNBP1	0.628
C11orf40	0.412
OTX2	-0.363
REG4	-0.568333333333333
EIF5	-0.2856875
PALB2	-1.08775
SEPSECS	-0.6188
RNASE3	-0.07675
TRIM49	-1.732
POLR2K	-0.2894
GPR42	0.044
C8B	-2.9785
SASS6	-0.526
PREB	-0.598833333333333
OR3A3	0.3405
TUBA8	0.832125
IGLV2-14	2.9545
STIL	-1.57975
ANKFN1	-1.17216666666667
NME7	-1.2575
HOXC12	-1.3465
UBE2C	-0.537625
FHOD1	-1.049375
CDK2AP1	0.142666666666667
OR6K2	0.4525
DHPS	-1.10875
RPL5	-0.153416666666667
TRGV5	0.992
LOC541472	0.598375
HCCS	0.1492
DENND1B	1.9345
LHX3	-0.1125
OR5D16	0.245
CXorf57	-1.08583333333333
IRF2BP1	0.3425
NDST2	0.812
LCE3D	0.4405
BOLL	0.592
SYT3	-1.33025
PIH1D2	-1.51775
C20orf7	-1.51783333333333
IL1R2	3.10883333333333
SLAMF9	-1.116
PPME1	-0.443625
PIK3CA	0.6945
TRAPPC1	-0.13825
COLEC10	-0.6015
SLC9A6	-0.255
PDDC1	-0.88925
CCDC53	0.208
GK3P	-0.3115
DAZL	2.9915
BRI3	0.4305
SDK1	0.422
CYP2C18	0.08225
IFI44L	5.720375
RPL3L	0.381
FUT9	0.991166666666667
KIFC2	-0.939833333333333
PMP2	-0.574125
SLC4A9	-0.607
PLAG1	-0.948166666666667
MYCBP2	1.50716666666667
OR4E2	-0.242
CCDC65	0.7245
C16orf82	-0.40125
ENTPD4	-0.021
BRP44L	0.08375
PMP22CD	0.06225
TMCO4	1.02516666666667
KCNN1	-0.404
WDR35	-0.3585
CCDC80	1.787625
C3orf31	-0.874
SLC7A9	-0.13225
TMEM190	-1.16775
DBC1	-0.193666666666667
FADS3	-0.974666666666667
PDZD8	0.0968333333333333
GRM5	0.23225
AZGP1	2.4059
PEX3	0.487
MED1	0.295428571428571
ATG4C	-0.376833333333333
HNRPH3	-0.778875
FAM109B	1.9355
C4orf17	-0.1615
CA10	0.031
OPRD1	-0.2275
CCL16	-1.37225
SACM1L	-1.04875
CST6	4.69825
CD63	0.373
LGI1	-1.83825
ZNF784	0.67575
CRYBB1	-1.9785
CX3CL1	2.94965
TOP2A	-1.12475
GYPB	-3.85783333333333
GADD45GIP1	-1.1175
FEN1	-1.506
IGF1R	-1.0918125
WDR72	-1.03566666666667
PURG	-0.8055
DEFB126	1.04575
PKD1L1	-0.242
CAV1	-1.5187
GNPDA2	0.0022
DGAT2	0.797625
NLGN1	-4.23425
STRBP	-0.22625
HPRT1	-0.580166666666667
FANCI	-1.68925
PSMA7	0.28075
DBF4B	-0.851666666666667
TTF1	-0.53575
RAD54L	-2.0835
ELOF1	-0.975
PLAGL2	0.28425
ZNF256	0.464
HMGCL	-0.461
MSI2	-1.062
RPESP	-0.568833333333333
C11orf60	-0.46675
ABCD1	-0.0545
ACAA1	0.023
SPARCL1	5.8565
IL6ST	1.0788
ZNF319	0.957
TMEM109	-0.0319
FAM90A1	0.573
IL22RA1	-1.4925
ATP4B	0.391
TEC	-0.520166666666667
C7orf30	-0.96175
TXNDC2	-0.339
ABCB4	-0.01725
KIAA1191	0.005125
C9orf38	-0.1065
SFTPB	0.055
CNTNAP2	-1.237
FRK	1.8735
TBX19	0.67125
CHD4	0.19075
C6orf26	-1.71483333333333
MOSC2	1.172
IKBKE	1.989
HIF1A	-0.862333333333333
LOC595101	0.1495
RELA	0.236833333333333
TMEM16B	-0.769333333333333
ABHD12B	-1.83425
TSEN34	0.35425
KIF18A	-1.978
TXNDC9	-0.331166666666667
SPATA2L	0.7065
SEMA4G	-1.176
C21orf91	1.763375
MATN1	-1.435
KCNIP4	-0.225333333333333
TUSC1	1.756
OR4C15	0.58925
ARMCX6	0.309416666666667
WBSCR27	-2.19216666666667
OR52I2	0.803
KIAA1604	0.10125
DYNC1I1	-1.554375
PPP4C	-0.11125
SLC47A2	-2.817
TREH	-0.18475
CD48	4.5195
ST14	1.9925
PKN1	-0.599
SPON2	0.63425
XBP1	0.597166666666667
SFRS12	-0.669
EFCAB6	0.23025
SELT	0.017
SLC39A2	1.882
ERF	-1.14966666666667
ARL3	-0.214375
SURF6	-0.5913
MLLT10	0.244047619047619
FLJ11171	0.5515
TDGF1	-4.813
ERCC6	0.1005
EIF2AK4	0.396
BAZ1A	0.572833333333333
LRRN3	0.0686666666666667
TMC3	0.174
EFTUD1	-0.6465
PTPRO	1.74683333333333
CLEC12A	1.65975
ACBD4	0.13275
ZDHHC14	0.266625
OTUD7B	0.187875
ACTB	0.838125
MSRA	0.527875
LCE5A	1.342
IFI35	1.31425
BSCL2	-0.4475
ANKRD12	1.01358333333333
CFHR2	0.52325
RGAG1	-0.991
HSFY1	1.1755
SLC30A5	-0.0434166666666667
IMPG1	1.039
GPR109A	0.7435
ZNF185	0.78525
IYD	-0.181
NPCDR1	0.819
SERPINA13	0.142
HMGCLL1	0.04025
NEUROG1	1.246
UBQLN1	-0.322875
LIN37	0.48
SOCS2	-1.356875
DSCR4	-1.6305
XKR6	-0.39175
GPR142	1.0255
KRTAP13-3	1.414
CCDC15	-1.7975
MOS	0.7415
CD1E	3.0145
OFCC1	-0.0963333333333333
FAM83D	-1.53625
SRFBP1	-0.22075
C9orf96	0.159
DHDH	-1.581
CCDC90A	0.0755
RABL3	0.0227
CD320	-1.85283333333333
ANGEL2	0.278333333333333
MRPL21	-0.2705
SMG6	0.148666666666667
INSR	2.6464375
FLJ14816	-1.0045
GLRB	-1.1555
C9orf89	0.14975
CIZ1	-0.562625
URG4	-0.492
LRDD	-1.5065
CBY1	0.325666666666667
NFX1	-0.001375
MTERFD2	-0.122857142857143
C19orf23	0.024
PGC	-3.120625
IER3IP1	-0.6822
RASAL2	1.00558333333333
C1orf89	-0.616
SYNJ1	-0.360375
NFKBIE	2.45075
FLJ40125	1.361
TCEB2	-0.933
NOG	-1.689
POLR2J2	-0.0288333333333333
HLA-B	4.6485
PCDHA1	0.975
PPP2R2B	1.26125
ARHGEF17	0.361666666666667
TCF7L2	1.10785714285714
CHD5	-0.4855
ZNF431	-0.619
TBC1D25	0.22025
ZNF800	1.10275
SCUBE2	1.61163636363636
MYCBP	-0.378
GPX5	0.5145
C6orf129	-0.0198333333333333
QSER1	1.49616666666667
ULK2	0.92225
PIGO	-0.0255
NRCAM	-1.96721428571429
SLC35E3	0.07725
CSRP2	0.1445
HYPE	1.09575
MAPK15	-0.4125
MGC14327	-0.193
TIMM13	-1.08283333333333
ZNF462	1.214
GBA3	1.43525
TEX13A	0.733
MCM6	-0.640333333333333
MTRF1	-0.97575
ABCA7	-0.65475
EIF4A2	-0.43925
ZC3H10	0.4769
RPGR	0.133666666666667
C20orf94	0.2015
RP1L1	-0.10625
GPR125	-0.373875
USP22	-0.1385
OR1L4	0.55
MLZE	1.54225
FLJ32065	-0.741
PTCD1	-0.2295
CRTAC1	0.801
BXDC2	-1.22075
C18orf1	1.4875
FAM107A	3.51757142857143
EFNA3	-0.87225
P18SRP	-0.3043
CAMKK2	1.06591666666667
KIAA0649	-0.62825
NES	-0.907
HS6ST3	-2.1955
PON2	-0.5875
TCP11L2	-0.37575
CLEC4A	4.68775
PRR12	0.4935
MLXIPL	-1.5566
C2orf50	0.426
ZNF28	-0.36775
ENC1	1.28566666666667
MAP2K1	-0.2145
FKSG2	0.351
KIAA0430	1.185
PTP4A1	-1.53877777777778
GPR156	1.0255
GTF3C6	0.0045
UBR2	0.3144
LOC388272	-0.332
MAK	0.437166666666667
ACOT4	0.24
STC2	-1.50958333333333
PIGW	-1.184625
SAE1	-0.49325
COL6A1	0.0580909090909091
OAZ1	-0.0308333333333333
STMN4	0.4705
EDG3	-0.066
SGCE	-0.613833333333333
IL11	-2.93933333333333
PRSS8	1.5085
YIPF5	0.28475
WNT4	4.119125
CSN2	0.594333333333333
TCF7	-0.895625
TDO2	3.81975
SAMD9	2.07125
S100A7A	0.5135
MMRN1	2.24283333333333
GKAP1	-1.083
AKR1C3	-1.92025
RNF19A	1.814375
GMDS	-0.1135
YKT6	-0.39425
SPARC	0.1003
C12orf31	-0.7685
UBE2V2	-0.339
FBXL18	-0.802
KIAA0460	0.74675
ADAM22	-0.465125
SERPINC1	-5.60725
KCTD21	0.2755
MYOHD1	-1.5505
ZNF37A	0.514
GTF3C1	-0.443833333333333
CTSZ	2.51025
PRNPIP	-0.91325
DRD1IP	0.31475
NR1I2	-2.07516666666667
ZNF266	-0.0722
SPAG4L	0.848
COX4NB	-0.31175
SAPS1	2.51333333333333
APOA1	-3.501625
TATDN1	-1.075
C10orf82	-3.20375
KPNB1	-0.057
FOXO3	1.00316666666667
CRYBB2	-1.3775
ZBTB5	0.256666666666667
SLC25A38	-0.06625
DCTN2	-0.516166666666667
IFT20	0.136
CTHRC1	0.64225
C1orf31	-0.453625
UHRF1	-1.23275
GPC6	-1.427
C10orf54	3.64275
MCF2L2	0.254333333333333
WNT9B	-0.069625
OLA1	-0.454
FAM120B	-0.474
TTLL10	0.038
CYorf15A	-5.039
RELN	-1.6095
SCN2B	0.750416666666667
MFHAS1	-0.23775
NKX3-2	-0.9945
RASGRF2	-0.361
SSBP1	-0.694333333333333
KPNA6	-0.427285714285714
LOC389118	-0.131
HS3ST4	-0.526888888888889
SUPT7L	-0.64375
FLJ32658	-0.237
IGFBPL1	-0.20125
KIAA1641	-0.2834
SHKBP1	0.085
CSF1R	5.83475
NAGK	1.03425
MYL2	-0.19425
HIST1H4C	-0.7975
TOMM7	-0.044
ADAMTSL3	2.6128
TNFSF14	1.09675
PRRT2	-1.90575
VTA1	0.166875
AOAH	4.6485
CRISPLD2	1.415
PNN	-1.0823
TA-NFKBH	0.49125
ESPN	-0.6775
RBM43	0.7665
KIAA1267	0.522625
DDX3X	0.662444444444445
KIAA1576	-4.321
PLXDC1	3.6895
FLJ25801	-2.703
HNRNPL	0.682
RUNDC3A	0.255666666666667
CASP12	0.541
SH2D5	-1.711125
RPL26L1	-0.7415
OR51A7	0.0985
HDC	2.1025
C2orf16	0.11
SYTL3	2.98175
GOLGA4	0.19175
NOTCH1	0.6725
ATPAF2	0.20875
ECD	0.29275
SSX5	-1.68516666666667
SNAP91	0.13075
OCA2	-1.10575
PNPO	-0.191
DAPK1	1.62183333333333
PINX1	-0.305166666666667
SELENBP1	0.3845
NEK3	0.371833333333333
TMED4	0.146
SSTR4	-0.3115
FOSL1	-2.3151
CD40LG	1.731
CES1	-2.12472727272727
DCI	-0.469666666666667
B3GAT3	-0.471666666666667
STK17B	2.0695
CNTN6	-0.23
CYP3A4	-1.62083333333333
MBOAT2	-0.0665714285714286
PISD	-0.288125
USP1	-0.38275
PYDC1	2.89783333333333
CENPM	-1.0175
SAR1B	0.05075
TTC7B	-0.338625
DP58	1.4335
GPC1	-1.439
RBL1	-0.799375
TMEM137	-2.07716666666667
TOB1	-0.17775
TCEAL1	0.240833333333333
CENPF	-0.746545454545455
C6	1.1355
PRSS1	-2.26325
PPIL6	0.666166666666667
C6orf124	-0.911
ODZ4	0.871833333333333
SNCB	0.144
NDUFB9	-0.25125
CNOT6L	1.94683333333333
S100A9	4.35133333333333
TRIM50	0.1935
KCTD1	1.1812
WDR63	0.2855
SPEF2	0.876125
RNGTT	0.386666666666667
CXorf22	0.29
KCNK16	0.7565
CEP250	-1.306625
ATPBD1B	-0.5095
KCNJ2	4.966
MT1B	-1.459
ZNF684	-0.395
SLC4A1	0.3355
PDHA1	-0.6655
ZNF492	-0.220625
TKT	-1.60525
BYSL	-0.306375
RNF38	0.744
AHDC1	-0.2435
KLHL2	0.609875
CMTM8	0.88275
DMP1	-1.433
HERPUD2	0.521125
CRTAM	4.82416666666667
ZNF572	0.1345
TMEM16J	-0.166
HSD17B2	-0.8135
UBE2G1	-0.035
AHSA2	-2.17875
PELI2	-0.8345
TPX2	-1.284875
ATP9B	0.965833333333333
DAZAP1	0.084375
HMGCS2	3.03983333333333
C17orf38	1.3815
B9D1	-0.921
NKX2-5	0.8285
KIAA1276	-0.02925
LILRB2	3.9915
CSTF1	-0.416833333333333
BTN2A1	0.181
C15orf48	5.7955
IGF2BP3	-2.78175
FAM113B	2.48483333333333
HRG	-0.321857142857143
ZNF131	-0.29025
USP47	0.315571428571429
CCDC88B	0.87725
HCN1	-0.6085
HTN1	-0.0371666666666667
SYCP3	-0.10975
C13orf23	-0.2086
PAPOLA	0.2620625
AATK	-0.7692
MSH3	0.210666666666667
NDUFAB1	-1.2785
ITLN2	-0.818666666666667
BAK1	0.375833333333333
MRPL45	-0.521833333333333
MTNR1B	-0.375833333333333
LOC645843	0.3055
SPECC1L	0.05225
PGCP	0.94975
SPN	1.62525
GPR143	0.445666666666667
ZNF576	0.5105
TMEM39A	0.4256
ATP5D	-0.446833333333333
MAGEB3	-1.0145
RPS5	-0.615666666666667
ANP32E	-0.151214285714286
MTMR1	1.543
YEATS4	-0.872
SYNGAP1	-0.526
PCOLCE	-1.0035
MNS1	-1.5665
PCYT2	-0.824833333333333
ZNF182	-0.4665
LAX1	3.828
SPPL2B	0.5526
ELOVL5	-0.2885
PCDHAC1	-0.5545
B4GALNT1	-1.21533333333333
BLOC1S2	0.3485
ZNF673	-0.3299
ARHGAP21	0.312833333333333
IRX5	2.256625
LRFN5	0.0983333333333333
FAM7A1	-0.4275
RAB19	0.2795
GINS1	-1.871
ITM2B	1.4474
PAPSS2	2.525
OR5BF1	0.8155
ACSL3	-0.9775
KIAA1919	-0.19975
GLT8D2	1.34925
UTRN	1.53657142857143
CNN1	1.25
HISPPD2A	-0.443333333333333
SDAD1	0.7465
SIGLEC9	1.78933333333333
RPL35	-0.2175
C22orf26	-0.9665
IMPDH2	-1.29
WDR69	-0.205
SEC14L5	0.334833333333333
CLTA	0.30275
RP11-529I10.4	-0.19675
GPR37L1	-0.084
OGDH	0.175583333333333
ASB13	0.3445
ZFP14	0.889
ZCRB1	-0.486
KPNA3	1.09025
HSPA1L	0.85675
RHOC	0.082
LOC554175	-0.27025
PPP3CA	1.0123
SLC1A7	-1.0192
ZNF529	0.143833333333333
RBED1	0.07325
DDB2	-1.06325
FLJ11286	1.1355
SPATA1	0.894
MKNK1	0.563333333333333
DYSF	1.058
ALKBH2	-0.32
NKD1	-3.6315
C1orf174	-0.17625
PLEKHO1	1.90216666666667
ASB10	0.14675
RING1	-0.4285
NPC2	1.476125
AVPR1B	-0.697
YTHDF1	0.00441666666666668
LMAN1L	0.5295
GSG2	-1.371
CEP170	0.0318
RPS4Y2	-4.8385
MSH6	-0.8385
HECTD2	-0.534
ZNF556	-1.65133333333333
PLEKHC1	-1.6328
AIRE	0.112166666666667
BCL2L10	0.914
LMOD3	-0.178
ZBTB8	-0.0987
FOXA2	-3.7605
SLCO2A1	2.474875
C3orf46	0.8865
PRDM16	-0.477833333333333
TMEM98	-0.0345
FRMD5	-2.5715
PDE6C	-1.074
C1orf216	-0.357
EP400	-0.257571428571429
PTK2	0.038
RNF217	0.95875
NDUFA8	-0.639
ZFAT1	0.8065
LAMP3	6.50733333333333
GLTSCR2	1.19825
NPW	-0.428
LLGL2	-1.2852
PPM1K	1.23483333333333
C20orf177	0.044
KIR2DL4	1.4362
NFKB2	1.376
C21orf122	0.4245
HESX1	-0.04975
GPR114	3.23516666666667
SLC25A35	-1.31
GNAT1	0.2455
ORAI3	-0.4215
FAM76B	-0.226125
TMEM99	-0.9053
TRIM29	1.4645
CDS1	0.8805
RHEB	0.1147
C4orf27	0.261
RAB3A	-0.81575
OTUD6B	-0.23875
GPD1	-0.821875
CDH15	-0.752333333333333
NPM1	-0.553714285714286
TMEM117	-0.414
PRPS2	0.360416666666667
GCK	-0.3905
ADRA2A	4.11716666666667
TSPYL4	0.1455
TASP1	-1.0145
WDR19	-0.403916666666667
C10orf38	1.4405
PDE4C	-0.714833333333333
FYB	2.9745
C1orf55	-0.217666666666667
PPFIA3	-1.00125
RAD18	-0.7925
C12orf44	-0.247666666666667
CRYBA4	-0.3575
HVCN1	2.91025
TAF10	-0.376666666666667
C16orf48	-0.918333333333333
DEPDC5	1.18933333333333
LTBP1	-0.754
MAPRE1	-0.077875
FGF8	-0.052
C3orf52	-0.334625
SENP7	0.220166666666667
LRRK2	2.088
RUNDC2A	1.03333333333333
KIAA0355	0.678833333333333
CPEB1	-2.25525
PPEF2	0.033
ABI2	-0.6015
KIAA0317	0.2735
ATF1	-0.305833333333333
DYNC1H1	0.593
DIP	0.02575
TMEM33	-0.0530555555555556
POLDIP3	0.09925
C7orf24	0.21375
GPR171	5.678
CDC6	-1.58716666666667
PLD1	0.1191
ITFG2	0.2587
NDUFC1	-0.4675
AKNA	0.69875
NBR1	0.5
PKHD1	1.00942857142857
HPS4	-0.7712
MAFA	1.18
ULBP3	-0.045
DIRC1	-0.1295
IMMT	-0.403375
C22orf13	-0.14375
CEL	0.06525
MARK3	-0.47675
ADAMTS2	0.504
ARPC3	0.0545
TMEM10	-0.217714285714286
NPHS1	3.40325
BRD8	-0.554
WDR12	-1.528
IDI2	0.65025
HOXD13	-2.844
OR8G2	-0.6235
SLAIN1	-0.94675
GABRQ	-0.55075
NR2C2	-0.84175
NKTR	-0.0634
TLE2	0.14
KIAA0892	-0.476166666666667
AURKA	-1.78109090909091
GPRC5C	-1.2785
TBC1D9B	0.20475
PNPLA6	0.136
AP3B1	-0.07625
NAG	-0.415875
C11orf68	-0.12825
AKR7A3	0.424
AHCYL1	-0.0800833333333333
COP1	1.68433333333333
RPP14	-0.189833333333333
PCDHB18	-0.252
CDH24	1.113
KRT17	0.1306
LACTB2	-1.3285
DDX24	0.8638
PHACTR1	-1.24716666666667
SLC35E2	-0.45975
LOXL1	-0.984
IQSEC2	0.5835
RGSL1	-0.689
PCDHGC5	0.0845
MEGF10	-0.761625
PRRX1	1.797
ASTE1	0.7665
C6orf159	-0.98725
MYOD1	1.23125
GAA	0.3235
ZNF747	0.00125
KLRC1	0.355625
IL1RL2	0.0955
GDF9	-0.4805
GPR119	1.316
TRAF2	0.137833333333333
HCK	5.4595
BMP6	-0.753
IL8RA	1.51266666666667
FLJ35848	-0.298
EFHA1	-0.1855
CDSN	-1.042
C14orf54	-0.564
LSM3	-0.464375
ZFP41	0.269
C9orf126	-0.801
VIT	-0.13
SPCS3	0.252
DEF8	-0.6552
CHAF1A	-1.09916666666667
C1orf165	0.165666666666667
ZFPM2	0.539833333333333
FTH1	0.24475
SLC35F1	-1.634
YWHAH	0.70525
C17orf66	0.771
ADRB1	-0.244
FOXL1	1.062
RG9MTD3	-0.167
UMPS	-0.168
MGC13008	-0.2145
KIAA1161	-1.136
CCDC77	-0.7175
C12orf65	-0.0929
COG4	-0.729333333333333
RCP9	0.661666666666667
RP4-692D3.1	0.9105
CDC2L5	0.4615
MGC7036	1.21966666666667
DNAJC11	-0.57475
GDF2	-0.0401666666666667
TIMM17A	-0.34125
HNRNPA0	-0.691
OR2H1	0.0815
PCBP1	0.23725
COL23A1	0.06925
LRRC2	1.14
NSD1	0.590214285714286
FLJ37078	-1.916
WDR91	0.410666666666667
TMEM179	1.034
DSCR10	-0.293
CNDP2	1.3363
FYN	0.9325
BEX2	0.065
KCND3	1.02075
YPEL5	1.666625
LRRC42	-0.3375
C17orf45	-0.047
ZNF649	0.0717
LOC150763	1.564
COL5A2	0.810666666666667
CNGA2	-0.8535
ELA2B	-0.8915
RAB9B	-0.2755
FAM100A	-0.253
NAIP	0.689
MYOZ2	0.24
SPATA12	-0.1845
XRCC4	-0.467
CYB561	0.7263
CHST10	-1.6045
BAI1	-1.31516666666667
BRSK1	0.217833333333333
C17orf89	-0.5905
PDE6H	-0.349
FLJ20309	0.6583
MAP7	0.62725
SCN4B	1.5895
SPAG9	-0.7215625
SERTAD1	1.136
FLJ21963	-2.03175
ANTXR1	-0.3829
TMPRSS13	2.90083333333333
ETV7	5.28933333333333
DGAT1	-0.551333333333333
NKIRAS1	-0.0283333333333333
TAC3	-3.64525
CORO1C	-0.118666666666667
RAD54B	-1.40125
HRASLS3	0.316166666666667
C21orf42	2.60275
BARD1	-0.655
ZNF177	-1.1265
MIP	-0.058
ZNF442	-0.7305
F2	-3.9333
GRIA1	-0.23275
GALNTL2	1.47883333333333
WNT5A	-1.1325
LENG9	0.0235
hCG_25371	-1.3355
FOXR1	-0.284
TRA@	2.3579
PWWP2	1.18025
C1QTNF7	0.972333333333333
SLC7A4	0.319
C4orf7	5.21
C17orf80	-0.341333333333333
KLK4	0.0475
IL31	-1
TMEM176A	5.03125
