Hybridization REF	TCGA-BH-A0DE-01A-11R-A115-07
SLC26A6	-1.38683333333333
BIN1	0.1472
SRRM1	-0.604285714285714
PCSK1N	-0.87875
ALS2	0.0448
ECT2	-1.47331578947368
CACNA2D2	1.828125
DOCK6	0.3635
C10orf119	0.295
FATE1	0.40375
DUSP23	2.1505
TRIP6	-0.846
NUP35	-0.58875
CDH3	1.35
KLHDC8A	0.5955
C9orf116	1.486875
EI24	-0.6395
CENTD1	1.6535
RWDD2B	-0.724833333333333
DOCK1	1.165
NPAS2	-0.596875
NR3C2	2.6105
FAM63A	0.71675
INPP5F	-0.555166666666667
FAM111A	-0.8046
MYBL1	-1.05733333333333
IQGAP3	-0.6665
CRADD	-0.409166666666667
DUSP12	-1.23625
PDZK1IP1	3.8615
VASH2	-1.013
CTR9	0.61975
VIL1	-4.2425
OR8U1	0.350833333333333
CCDC107	1.5355
PTTG1IP	-0.3575
OR4X2	-0.05
COL9A1	-1.6935
PSMD9	0.18975
ZFP62	0.62475
TIP39	0.393
PARP15	-0.057
TTC19	-0.08875
C1orf114	-2.055
GFPT1	-0.303
SLC27A6	-0.15225
MRPS10	-1.3757
CALML5	-1.90016666666667
TRPM7	0.338375
CGNL1	0.64025
CECR1	0.96825
SERPINB8	-0.0905
TMEM102	1.149375
PDIA2	-3.41025
NUCKS1	-0.118166666666667
HOTAIR	-2.49075
EBI3	0.87775
NXN	0.78225
ZMYND19	-0.448625
FOXJ3	-0.2785
EIF5B	-0.1939
EIF2B4	-0.1845
LEO1	-0.14175
ZIC5	-1.75075
IL20	2.04416666666667
KIAA0415	0.145333333333333
FLJ37357	-0.781
TSPAN12	1.026125
ACTR3B	-0.821875
TFAM	-0.623833333333333
IL17RD	0.62775
PARP12	0.757
KLHDC7A	0.1715
KCTD4	0.4492
GTF2H1	0.0675
FLCN	-0.8335
BIRC4	0.354
LOC790955	-0.48825
VKORC1L1	0.4915
CYP4F22	1.76666666666667
TAS2R5	0.333
ZNF582	0.798
HS3ST3B1	-0.55725
CTNS	-0.06875
STK36	0.431166666666667
MMD2	0.15925
RP5-1103G7.6	0.747
FLJ23356	0.59
CRH	0.0535
C1orf182	-0.334333333333333
ACP5	1.92083333333333
AMFR	1.3816
CA4	0.443
PLCB4	-2.16375
MPHOSPH10	-0.17275
UNQ473	2.7135
G3BP2	-0.118083333333333
SR140	-0.859916666666667
HOXA2	0.2915
PYGB	-0.43075
BAT1	-0.8475
DKK3	0.739833333333333
DDX31	-0.782
TULP1	-0.363125
NHLRC2	0.4855
TNRC4	0.04
ZNF430	0.0375
TNRC6A	0.8605
PLA2G1B	1.53266666666667
RCHY1	0.226666666666667
GTF2A2	-0.217166666666667
MGC4294	0.881
ZNF691	-0.03125
TACC3	-2.00375
DNAJC5G	0.00549999999999999
LOC4951	0.52675
MS4A4A	-0.5255
LOC152485	0.8145
PPP1R2P1	0.50975
PPP2R5B	-0.2405
RPGRIP1L	-0.6475
SPOP	0.9512
PTPRF	1.07741666666667
MGC42090	-0.7335
SUSD3	1.8255
THOC4	0.016375
MAML1	0.2476
FXR2	-0.272333333333333
TYK2	0.032625
MUC6	-0.0443333333333333
DNAJB7	-1.1025
PIP4K2A	-0.2975
MEX3A	-1.93966666666667
RRP1	-0.694125
TFAP4	0.33925
CXorf41	-0.128
MTMR4	0.175166666666667
CTLA4	-0.1915
SNX9	0.356375
CIB3	0.8275
NECAP1	0.63525
PLA2G2D	-0.1761
GLMN	-1.5275
DCLRE1A	-0.81125
PDX1	0.337
SAMD11	-1.035
MRPL55	0.5466
TLR7	2.84775
TBC1D21	0.0691666666666667
SMAD1	1.3869
ACTRT2	0.55225
RIOK2	-0.4905
PDLIM4	0.8775
SLC22A15	3.34416666666667
ABHD13	1.0147
STX18	0.242
CCPG1	0.515571428571429
DCBLD1	-0.192333333333333
SLC2A6	-1.581
NOLA3	-0.01925
TRDMT1	-1.02585714285714
IL17F	0.38
ATP1A4	0.306833333333333
OR52W1	0.1805
CFL1	-0.89525
IL4	-1.377
RBP2	0.184666666666667
CPSF6	0.258875
TTC8	-0.395666666666667
MUCL1	1.328
EYA3	-1.69516666666667
KRT38	1.20575
GNE	-0.98875
ZNF501	0.3385
SLC35A2	0.6185
CEP110	-1.0509
MYF6	-0.518
MGST2	0.2775
TRPV4	0.0218333333333333
NEK8	-0.342666666666667
NOX5	-1.8435
NCKAP1L	0.318666666666667
EMP3	-0.992333333333333
BPY2C	0.787
C1orf38	0.662625
ELOVL2	0.0485
CBX7	1.66816666666667
OSBPL1A	0.664166666666667
ZNF589	-0.24325
ESCO1	-0.604
TRA2A	0.293
C3orf26	-1.27325
PHF2	1.61466666666667
PID1	0.0541666666666667
RFC1	-0.077125
MTAP	-0.3970625
ADORA3	3.46616666666667
LOC389458	-0.5105
TRNT1	-0.742625
CRIPAK	0.392
RAI2	2.31
ANKRD44	-0.0746666666666667
GZMB	3.653
NFE2L1	0.8015
STIP1	-0.992
RASL11B	0.2285
NT5DC2	-2.52683333333333
LRP2	3.913125
MTDH	-0.491533333333333
ARSG	1.614
HSP90AB1	-0.471416666666667
CT45-6	-4.966
ZNF483	-0.07075
LMBR1L	0.23
S100A2	0.9926
C2	-0.105666666666667
C2orf27	1.67775
EIF4EBP1	-1.19675
GCKR	-2.834
PPP1R9B	1.07525
FER	-1.012
SNRK	1.59016666666667
OR5M10	0.466
UTP6	-0.787
CAPZA3	0.235333333333333
FBP1	3.015
TERT	-1.857
CCL1	-1.1245
FUCA1	1.24
ALS2CR8	-0.178
KCMF1	0.386083333333334
SRCRB4D	-0.847
OXCT2	-0.0425
IL17RA	1.06283333333333
MPP5	0.2405
SPA17	-0.93
FLJ10986	0.0181666666666667
GALNT14	1.74575
CXorf27	-0.914875
NPLOC4	0.24325
RAB34	0.3535
KRTAP3-3	5.086
ARSD	0.190833333333333
CPLX2	-1.8293
PJA1	1.455
WHDC1L1	0.538333333333333
RB1	-0.6201
MTMR15	-0.059
PHLDA2	-1.0909
GUCY2F	-1.289
MPV17	0.189333333333333
SLC35D1	-0.739
LYSMD3	0.3267
COL16A1	1.9005
ERLIN1	-0.264666666666667
JMJD4	-0.21925
HIST1H2BK	-0.298
TP53I11	1.86416666666667
ST3GAL4	-1.026
PF4V1	0.6795
ALG8	-0.9755
REG1A	-0.31525
MINA	-1.28775
CYB5R3	0.826333333333333
HHLA1	-0.725
MYST4	2.8888
VASN	-0.6655
UCHL5IP	-0.895
TFAP2A	2.027375
MGC9913	-0.1205
C9orf97	-0.178
LOC90379	-0.5825
PHF15	1.11428571428571
ZNF169	-0.505
KRT7	1.9487
GLIPR1L2	2.18257142857143
LOC116236	0.8575
IQCF3	0.471666666666667
RDH14	1.40616666666667
HNRPK	0.620714285714286
RABEPK	-0.277666666666667
ISX	-2.817
CBARA1	0.089
RAD51AP1	-2.6335
MLL5	0.393
CXorf48	-5.157
SGCD	-0.1105
PHTF1	0.00537500000000003
CA3	2.75175
CMTM5	0.8325
STX10	-0.42625
JMJD2D	-1.428
P4HA1	-1.26166666666667
GAB3	0.2405
DHRS4	0.694
COL4A1	3.130125
C20orf20	-1.433
OSBPL2	0.46375
PTTG2	-2.8945
KIAA1688	1.4605
STS	-1.069875
SHROOM4	0.900666666666667
KBTBD5	-0.305
ALDH1A3	2.0327
BTNL2	-0.675166666666667
TGIF1	0.3025
ZFAND5	0.60775
ICA1	2.3305
NAV3	0.556666666666667
FLJ12331	-1.0925
EPS8L2	-0.3492
MNT	0.361
ENTPD1	2.22966666666667
OR51E2	1.864875
STK11	0.425
MX1	3.5195
TTTY9A	0.4665
CX62	-0.1795
LOXL4	0.885625
EXOSC4	-0.21825
PURB	0.167857142857143
SETD1A	0.11
RELB	2.0435
LAMB2	2.19066666666667
HNF1B	-0.720666666666667
PNLIPRP3	-0.588
C14orf139	1.08675
UMOD	-0.07025
GRIN3B	-0.55225
GPR25	0.326
ZNF512B	-0.62175
ATP6V0A1	0.555
SRA1	0.0235
ZNF615	0.5705
ZNF768	0.697
ZNF469	3.4145
DYNC2LI1	0.302333333333333
DNAH3	-0.7655
LOC387911	2.4445
LOC554234	0.29525
ARRDC5	0.68025
TMEM59L	-1.4395
MARCH4	3.9285
CNOT8	0.216
KIRREL3	-1.48083333333333
ADAM17	0.753875
MYOG	0.2065
CPNE1	-1.08233333333333
AK5	2.27425
LOC204010	-0.929
NDRG4	0.89225
LOC130074	0.0945
PIAS4	0.3805
NCOA2	0.892
TEGT	1.0297
USP5	-0.84375
ANKRD21	0.9135
KIAA0692	0.761333333333333
HAPLN3	2.02125
LZIC	-1.4675
NRXN3	-0.8875
CDKN2C	-1.20683333333333
KIAA0226	0.153416666666667
CYB5D1	-0.47025
WDR68	-0.4901875
ABCB6	-0.8795
MRPS25	-0.67275
ZMAT2	-0.27175
KRT25	-0.1245
RPL11	-0.5765
GRAP	0.616666666666667
LOC198437	1.05666666666667
RORC	1.8555
RAP2C	0.920214285714286
MXD1	-0.8135
AZI2	0.0806666666666667
NUAK2	0.81825
AHSG	-5.710625
MANSC1	1.86325
IMP3	0.348333333333333
C2orf3	-0.7405
VSTM3	3.65025
PCTP	0.70525
SIRT1	0.605
MANBA	0.637
CD164	0.700875
GFRA1	1.6429
PRM2	0.4295
ZKSCAN3	-0.5345
PLEKHG1	3.084
TPRKB	-0.4505
UBFD1	-0.303
CDKL5	0.421333333333333
HIST1H2BD	1.31575
INPP4A	-0.4355
BMX	1.115
PTPRU	0.3815
LOC554202	-0.287666666666667
HOXC8	0.45225
IL12B	0.993
ADPGK	-0.16575
ZNF418	0.1915
SIAE	1.112875
CWC15	-0.57525
RP13-401N8.2	-1.189
KLHL11	0.994
DEDD2	0.809375
PSMB3	-0.21875
DDX25	-3.2655
ZBTB3	0.107333333333333
GFRAL	-0.202
RPS25	-0.773333333333333
FAM57B	1.60383333333333
TESK2	-0.681
DNM1L	-1.21725
ZNF207	-0.355166666666667
CLEC11A	0.9975
TOLLIP	0.719125
TMEM61	1.43033333333333
DLK1	-4.5253
PLVAP	3.587
NOD2	2.2535
SCMH1	-0.13625
FLJ40235	0.01825
HTR2A	0.286833333333333
ARMC5	0.444
FUT7	0.6405
PRELP	2.9728
ALKBH6	0.355333333333333
GYG1	-0.000749999999999978
POLR3GL	0.7805
COL8A2	5.08433333333333
OR10A5	-0.153375
C1orf187	-1.83
TXLNB	0.270833333333333
C16orf68	-0.3635
R3HDM1	-1.27475
C16orf75	-1.43375
BAALC	0.995125
TNP1	-0.1075
GAPDH	-1.55408333333333
COX7C	0.4855
ERRFI1	-0.810166666666667
PGAM2	0.612
FAM108B1	-0.382
APC	0.453125
TLR2	4.05275
SUCNR1	3.043875
ZNF233	-0.542
WFDC1	-1.13116666666667
PSG11	-0.827555555555555
SLC39A1	0.97175
PSAPL1	-1.0965
CDC42EP1	0.466125
MECR	-0.31675
KIAA0101	-2.96077777777778
MACROD2	0.6129
MMP19	1.277
LOC202459	-0.451833333333333
VNN2	2.82875
ACCN3	-1.374
TIMD4	1.635
RNASE8	-0.758
CCDC7	0.64525
SULT2B1	1.7515
ME1	-0.3255
MGRN1	0.750875
MRPL30	-0.941875
IVL	0.172375
CALM1	0.9982
PLEKHA6	2.3567
B4GALNT2	0.533
PGDS	4.50725
C8orf33	-0.163333333333333
TMEM56	0.0903333333333333
CKM	-0.5795
ESR2	-0.119
ACOT8	-0.27775
AGTR2	0.48675
LOC155006	-0.5585
BC37295_3	0.3485
EPM2AIP1	-0.1615
PZP	1.13475
RPS9	0.520166666666667
C18orf51	-1.76475
SIVA1	-0.499
HEATR2	-0.6945
CD3E	-0.557416666666667
C20orf142	-0.272
PGLYRP3	0.0285
CCDC139	-0.9905
GPS2	-0.456166666666667
NOL14	-0.3465
LRTM2	4.2065
TRIM36	1.662125
TP53RK	0.159
FBXL13	-0.473333333333333
RUFY2	-0.0691428571428571
C11orf70	-0.448
HSPB9	0.249166666666667
GJA5	3.6415
HGF	-0.329
EPHB4	-0.2275
SOX18	1.06125
IFRG15	-0.6605
SERPINA10	-3.5925
WDR23	0.250875
REEP2	-1.6515
CDK3	-1.20025
HSPA12A	2.73175
ARL8B	0.6717
SATB1	-0.210833333333333
PPM1D	-1.1295
VPS45	-0.268833333333333
TP53BP2	0.118625
GJE1	3.53025
CACNA1G	0.00499999999999999
VGLL4	1.0165
GNPTG	0.76475
ROS1	-3.06875
C21orf128	-0.27
BMP8B	1.042
SLC5A4	-0.516
SLC6A3	0.108166666666667
C16orf53	0.8115
TMEM81	-1.0085
APC2	-0.0136
SYAP1	0.0963750000000001
C6orf54	0.583666666666667
ZBED5	-0.4887
PVR	-0.82375
LTA4H	-0.174666666666667
CCDC24	1.2658
MAGEA4	-3.946
IFIT3	2.889
MYADM	1.45275
C21orf82	0.17
PDE3B	-0.24
TMPRSS11A	0.732666666666667
PGK1	-1.57682352941176
CCL13	4.76166666666667
DERL3	-0.672833333333333
MLXIP	-0.509416666666667
PLOD1	-1.420875
MTFR1	-1.273
NPDC1	1.864
GPAA1	-0.5375
LTV1	-0.58375
RYR3	-0.85675
C7orf46	-0.23275
VAMP2	0.784125
RNF135	1.4129
SUPV3L1	-0.23475
FIBP	-0.603375
ADAMTS18	2.09033333333333
RNF25	0.478
SOS1	0.56575
PLAU	1.585375
MATK	-2.1895
EHF	6.979
CTNND2	-0.1425
PTEN	0.763357142857143
ZNF189	1.006
SLC28A3	2.429
GUCY1A3	4.13675
SETD2	0.155625
ROGDI	1.24025
TICAM1	0.8499
RASSF3	0.598
PACSIN2	0.353
SERPINB5	-0.960583333333333
PRKCDBP	0.76075
TFDP3	-0.993
LGR6	2.813875
RFX5	-0.496333333333333
OR52J3	0.4455
PTPN18	1.67225
ZBTB34	0.514375
KCNF1	-0.8595
SYNE2	0.4055
SLC22A4	0.00525
NETO2	-2.479625
VCPIP1	-0.00875
LDHD	0.63325
ESX1	-3.50575
SQRDL	2.14625
GALK1	-0.39
SERPINA6	-0.905333333333333
HD	0.19425
ASCL3	0.338
FBXL6	-0.91775
FABP7	-2.109625
MAGEC3	-1.01
KLC4	-0.3825
CD1D	-1.29775
PRAM1	1.58
EIF3B	-0.501285714285714
DSCR8	-3.352
FLVCR1	-1.24775
KIAA0141	0.1625
PROM2	3.71383333333333
ALOX5	1.6753
GPR162	1.388875
LYRM2	-0.521125
RNASE6	0.58
HES5	0.9845
GJA1	0.7415
MRPS14	-0.824
HMHB1	0.013
TAF7	0.000249999999999983
BTNL9	1.4151
SFXN2	-1.2285
VEPH1	-3.5805
GK2	-0.5496
AMBP	-4.963625
KIAA0953	0.00849999999999999
XAGE5	-0.6856
CCBP2	0.00799999999999998
TGM2	0.413333333333333
ZNF202	-0.797
ACTL6A	-0.6465
SLC23A2	-0.3457
ARHGEF7	0.653333333333333
LOC728635	0.11
CRYM	-1.26683333333333
PKD2	-0.244
MANBAL	0.245666666666667
LIN54	-0.584
ACTL7B	0.088
OR4D9	0.639
KIAA1683	-1.23
ZNF704	0.861333333333333
TCP10	-0.410714285714286
MAGEB18	-0.0275
DEFA4	0.544
ZNF197	0.101
PTOV1	0.532
RNF208	0.3745
CMIP	0.397333333333333
TRDN	-0.888
UCHL1	-0.516
APOL6	1.051
PLK1	-2.16383333333333
NPHP1	1.235
NDUFA11	-0.1375
DAB1	0.1435
RTN4R	1.17225
PUSL1	-0.6625
SYT2	-0.073
ANXA13	1.441
RFTN1	-0.18375
ATP8B2	-0.856333333333333
VN1R2	0.6655
OR52E4	0.6465
NPPB	-2.865
ZNF148	0.6465
ZNF141	0.826125
IKZF1	-1.274625
PSMC2	-0.5415
GGA3	0.0363333333333333
LPGAT1	1.07375
SEC16B	-0.158166666666667
C5orf38	0.858166666666667
THOC2	-0.9335
SLC16A12	-0.0283333333333333
ALK	-0.231
DACT3	1.81216666666667
CACHD1	0.5965
GAN	-0.7665
EXOC6B	0.6025
HIST1H2AE	0.93
VAMP1	-1.9795
SRI	1.04291666666667
AKAP14	0.136
HLA-E	1.8785
SLC25A32	-0.398166666666667
FLT3LG	0.302666666666667
ATP1B1	1.359875
WDR1	0.3320625
SWAP70	0.76375
TRIM31	-0.4955
ARNT	0.82625
ZNF596	-0.605
CDKN1B	-1.16691666666667
FOXC1	0.2855625
SEMA3A	-3.0753
LSM14A	0.0550833333333333
STEAP3	-0.586375
ABCA1	0.475
PLSCR2	0.3555
EDC3	-0.738916666666667
THBS3	0.9735
C15orf43	0.335166666666667
GMCL1	-0.716166666666667
C9orf71	0.71475
MGAT5	-0.284
LOC402164	0.2695
TSPAN8	-4.75616666666667
DYNLT1	0.341875
IGSF1	-1.15525
TMEM143	-0.25975
FLJ25006	-2.9395
ATP13A3	-0.0686666666666667
C3AR1	2.536
CADM2	1.32883333333333
EFNA4	-0.691
HAO1	0.3125
TWF1	0.100166666666667
MRPS17	-0.97175
MYH9	1.38158333333333
C9orf9	0.0488333333333333
C17orf79	0.716166666666667
FSCN3	-0.0313333333333333
BDKRB2	2.34083333333333
PCGF6	-0.791666666666667
RAP1GAP	1.19658333333333
TAS2R41	0.367
DCLK1	2.1771
DEFT1P	-0.081
TAF2	-0.47925
COPZ1	0.24925
KATNA1	-0.7915
STIM1	1.5805
TBX2	-1.36066666666667
RPS4X	0.242
MARCH8	0.4005
DHX33	-1.32966666666667
TMEM161B	-0.4322
SYPL2	0.1145
ADCY5	0.853
SRPK3	-0.271625
CXorf9	1.5465
REC8	-0.709625
CLP1	-0.5992
MGC52498	-0.6995
DUOX2	0.5275
C6orf150	-0.32475
TSC22D3	1.768375
CASP8	-1.3773
PRKD3	-1.9143125
CFH	2.371
TRO	-1.03775
NRIP1	0.9465
ZNF707	-0.139666666666667
TBC1D22B	-0.227
HYI	-0.003
COX7B2	-1.3715
GPR52	0.365
CASC3	0.427357142857143
METRN	1.25
KRT3	0.362
ARF1	0.802
C1orf111	0.2025
MOG	0.231
C6orf50	0.3845
MGC12966	-0.1495
ATP7A	1.23416666666667
NOTUM	-3.119
LOC342897	0.5245
ITSN2	1.00591666666667
GIP	0.0045
LOC89944	-2.112
UBXD8	0.7205
GYPE	-1.826
JAG1	1.7475
RLBP1L2	0.488
HIST1H2AL	-0.0892499999999999
PAPPA	-0.91
CYP4F8	0.90475
TRH	1.81925
DCTN3	0.3538
NT5C	-0.44925
HTR3C	0.533
VPS41	0.367375
KIAA0174	-0.2648
ANKS6	-1.943875
MPV17L	-1.4275
MT1M	0.045
DTX1	0.78575
LOC146325	-0.573666666666667
ZNF639	-0.201
CACNG4	1.6434
TNNC1	-1.329
MGC27345	-0.214125
CASD1	2.3227
HOXD4	0.4035
SMC4	-2.37958823529412
TTC35	-0.2271
CTXN1	0.898125
RGS19	-0.03025
SFRS3	-0.661166666666667
TRIM43	0.2505
HLA-DQB1	3.463125
NUPL1	-0.7083
NRAS	-1.511375
RPL22L1	-1.38625
ZNF138	-1.0835
FBXW2	-0.3652
SIX3	0.139833333333333
HDAC9	0.45825
OGG1	0.0163125
APLP1	1.56966666666667
OR7A5	0.191
DLX4	-2.249
TUBA1B	-0.751833333333333
CRY1	-0.132375
C12orf29	-0.939375
MGC70863	0.1875
OR1D2	-0.9025
C1orf25	-0.0455
CUZD1	0.02375
PUNC	-1.3315
SCAND1	0.207
MYT1	3.2245
MPND	0.60025
GOLGA1	0.3929
ZBTB43	0.1905
VAPA	0.525833333333333
C4orf36	0.37
STAP1	1.449
SLC34A1	-0.243
PIK3R3	0.00820000000000001
TGM5	1.235
USPL1	-0.5261
FBXO40	-0.218333333333333
BRF1	-0.7452
CCL27	-1.098
hCG_1657980	-0.0705
PFN2	-0.6347
MYBPH	-1.7965
PPP1CC	-0.45125
CDCA7L	-2.575
KCNB2	0.5705
C20orf151	1.0855
USP13	-0.4375
RCOR2	0.205666666666667
FBXW4	1.149
WT1	-1.55716666666667
TAS2R46	-0.208
STK38L	0.722
LEPROT	-0.295125
DDX42	0.271625
TXNRD2	-1.2305
TNFRSF4	3.306
KSR1	-0.198875
SLC27A1	1.3585
POU5F2	0.02175
SLC22A11	-0.112
C8orf32	-0.521
ZNF236	0.733785714285714
GABRB1	-4.59025
LRRC29	0.3915
FBLN1	1.22525
MRRF	-0.5775
RP1	0.1955
MARVELD1	1.361
AFF4	0.470928571428571
C17orf54	-0.00149999999999999
RAF1	-0.22525
SUB1	-0.741333333333333
MRPS33	-0.3735
ZIC1	-2.3094
ARL10	-0.797
RAG1AP1	-0.146333333333333
P2RX5	-2.6478
NCR3	0.4725
LTB4R2	0.2385
HLA-DPA1	5.219
FKBPL	-0.587
JAKMIP1	-2.7545
SNX4	0.44075
CD248	1.81975
CCR2	-0.45375
LOC401152	0.0305
SH3KBP1	-0.4177
LMBRD2	0.116857142857143
WDR51A	-1.12566666666667
SYT15	-0.2956
SMOX	-1.201
NACAP1	-0.0585
DRD2	0.130833333333333
COPS2	-0.308
FCER1A	5.01675
TMEM112B	-0.1365
SUGT1	0.00790000000000001
CALR	-0.38225
DPY19L2P4	1.9475
ADRA1B	0.2715
LTB	3.08575
SNRPD1	-0.72525
NCAPG2	-2.19716666666667
KCNMB1	2.66166666666667
ITGAV	0.932583333333333
LENG4	0.496
C13orf16	0.678333333333333
C20orf3	0.4505
PIP5K1A	-1.20983333333333
PCNA	-2.245875
C1orf34	1.72125
MMACHC	-1.042
BEST1	0.515833333333333
REV3L	-1.249
ZRANB1	0.00800000000000001
AVPI1	-0.8275
ATG5	-0.266125
SARM1	1.818
RGS7	-1.74075
HMP19	2.49833333333333
SGTB	-0.5506
FEM1A	0.5637
C1orf122	-0.064375
MYCT1	3.64566666666667
GM2A	0.080875
ZCCHC7	-0.0807142857142857
MYH10	-1.22975
DKFZp761B107	1.004
ADAL	-1.08825
OR10J1	-0.14475
TMEM9B	2.102375
DNAJA1	-0.03925
SCGB1D4	-0.324
LRRC50	1.6835
PRKX	-0.63125
NUDT14	1.2122
PCTK1	-0.328727272727273
ARG1	-3.642
KIF2C	-3.633
GFM1	-0.4175
RAB11FIP3	0.651666666666667
HBD	-1.4065
NPR3	-0.4823
IRAK3	1.82033333333333
OLAH	-1.24833333333333
CYB561D2	1.09275
CNNM4	1.6945
MYO5A	-0.3468
SIPA1L3	1.85975
ADAM10	0.29475
LIPA	1.90316666666667
NAP1L4	-0.5252
MRPS22	-0.86125
GNG4	-1.701
PSG5	0.013
PPP2R2C	-2.5573
P2RY12	3.35325
SLC6A13	0.649875
AGPAT4	0.1753
C6orf199	0.465
FAM53C	0.081625
TPM1	0.359727272727273
PYHIN1	1.96233333333333
LINGO1	0.8395
CIDEC	2.9435
CRIM1	0.6903
DHTKD1	0.081
ZNF546	0.247333333333333
CD300LG	0.8442
SFRS2IP	0.262333333333333
FLNB	0.7925
NOC2L	-0.69
SPINK7	0.477
CRTC2	0.534
HMG4L	-2.18
C14orf162	1.22575
CCDC123	0.6795
HTRA3	2.9106875
SPTBN5	2.41816666666667
C1orf77	0.017
TAF1L	-0.6805
WDR78	2.351
WDR49	0.657666666666667
SIN3A	0.819
ECSIT	0.703833333333333
VSIG4	4.2125
DIRAS2	-0.383777777777778
TXNL1	-0.0675
MTERFD3	0.6765
CCNYL1	-0.675375
CISD2	-0.380833333333333
OR5C1	-0.4715
OBSCN	0.107125
GBA	0.405166666666667
SLC9A11	0.004
C6orf64	0.907416666666667
ESD	-0.756875
CYYR1	2.65416666666667
PNRC1	0.56775
FCAMR	-0.32
PPIA	-0.513428571428571
VDAC1	-0.541
TRIB1	2.330625
NT5C1B	0.1025
CLDN17	0.10175
ICOSLG	-0.015
RGR	-0.08125
DSG1	0.8885
TMEM27	-1.926
C1orf69	-0.6565
PRAP1	-1.44725
DQX1	-2.2365
C20orf46	-0.489727272727273
NHEJ1	-0.538166666666667
DNAJC18	0.29825
MANEAL	-0.0835
MTBP	-1.69675
S100A6	0.857
ABHD7	-0.29725
NEDD1	-0.437833333333333
TINF2	0.9725
SLC7A10	3.6305
KIAA1875	-0.284666666666667
TMEM20	-1.781
COX19	-0.36675
SPRR1A	0.350666666666667
SCEL	1.08575
CCDC70	0.0975
CRISP2	-0.2548
ILF3	-0.782666666666667
NTRK3	1.3935
B3GNT1	-0.362
LARP6	-0.855833333333333
FBN1	0.8029
ZNF621	0.36475
JOSD1	0.2447
SNX14	-0.34475
INHBB	2.01733333333333
TBL2	0.2115
GUSBL1	-0.870166666666667
TXLNA	-0.1855
PEX6	-0.26
DDEF1	-0.0421666666666667
TMEM187	0.887166666666667
AIP	-0.168625
MCEE	-0.78175
LGALS14	0.09075
TNFRSF13C	-0.5475
CTNNA3	-0.304166666666667
HSDL1	-0.4385
LAMA5	0.441166666666667
KIAA1853	0.125
PMS2L11	-0.352
AKAP4	-0.397
DIS3L2	0.480083333333333
ZNF292	-0.134
TBX15	1.71416666666667
CTCF	-0.4597
FAM19A3	-0.202
FUT10	-0.173
KIAA0746	-0.20325
KRT81	0.2075
ALDH3B2	1.16325
MOGAT2	-1.049
M6PR	-0.1095
COASY	0.182
CCND3	-0.8875
LAMC1	0.5215
CLASP2	0.0706428571428572
EIF2AK3	1.059
SMYD2	0.194
PBX3	-0.160625
TMPRSS2	0.918666666666667
OR10R2	0.0271666666666667
ZNF761	0.208166666666667
MED30	-0.4455
ZNF629	1.098125
CORO6	-1.831
FLJ10154	-0.430166666666667
FAM123B	-0.469
ANGPT1	-1.6662
MED23	-0.221125
LOC255374	0.73625
SEMA6A	-0.6023
HSD11B1L	-0.148333333333333
GMEB2	-0.00533333333333333
PSMD14	-0.5475
FLJ10213	-1.034
PDCD2	-1.462
MAST1	0.503
EPHA1	0.460166666666667
XCL2	1.101625
EIF4G1	-0.162166666666667
UBE2D1	0.2576
RAB39B	-0.397666666666667
IDH3A	-0.280333333333333
CREB5	-0.980875
FLJ21511	1.049
ANGPT2	2.974
RANBP3	0.327
DYRK1B	1.43883333333333
HLA-DRB6	0.777
FLJ11292	-0.0975
NMRAL1	0.6205
ATP6V0A4	-2.45933333333333
FGFRL1	-1.04325
GZF1	0.2951
TMSB4Y	-1.408
RBKS	1.2975
PHLDB1	1.15633333333333
SEC23A	-1.132
MLX	0.1809
TPD52	1.77483333333333
CPNE8	0.611416666666667
DACH2	-0.2885
PSMA4	-0.806714285714286
C1orf149	0.9527
PGM2	-0.591
ROCK1	1.31792857142857
TAGLN	2.7748
PTPRK	0.558333333333333
TPSAB1	3.817
GPR82	0.873166666666667
ZNF45	0.28375
ZNF610	0.038
TK1	-2.13144444444444
LETM2	0.8365
KLF1	-2.779
SAP30L	0.258
KCNK2	0.270833333333333
SORCS1	1.19183333333333
VEZF1	0.811
DNM3	2.6125
GIT1	0.59125
OR4K1	-0.18775
LSM11	-0.6556
C7orf10	0.4205
MMP28	2.2005
ZNF394	0.23625
DPF3	-0.248333333333333
FAM35A	-0.278
ODF2	0.1819
TREX2	0.0315
EPB41	-0.4568
PRKRIR	-1.17866666666667
MED4	0.8175
C11orf21	0.1265
ECM2	4.84125
SHCBP1	-3.4236
TRABD	0.3796
COTL1	-0.20205
CLEC3A	-0.504
TNC	-0.807125
ZNF659	3.3165
C22orf30	0.762
C13orf7	0.089
PPP1R12B	1.286
SOCS7	0.061875
MARCKS	2.24991666666667
SACS	-2.45484615384615
TTLL12	-0.41675
PPARA	-0.4838
LAYN	1.982
FAM83G	-0.275
MOSPD3	0.06475
PSMG3	-1.1073
ATP1A2	1.98075
KIAA1702	-0.5535
FAM12A	0.52
PLEK2	1.1565
TG	1.8135
OPTN	1.3805
HDX	0.751333333333333
MAPKAPK5	-0.487833333333333
DGKG	-0.5065
AFAP1L2	1.597625
C14orf49	0.3275
ZFP91	-0.397166666666667
ZNF428	1.366
OR5B12	-0.418
IFNA17	-0.536
BTC	1.6315
MAP2K5	-0.726333333333333
TADA1L	-0.7945
IGF2	-1.19466666666667
