Hybridization REF	TCGA-E2-A154-01A-11R-A115-07
CNTN3	2.9825
CREB3L2	-0.73775
ZBTB37	0.8375
KIAA1324L	-0.38275
NDUFB10	0.366666666666667
NUDT2	0.441
GTPBP8	-1.129
CACNA1D	1.813875
PRKAA2	0.320166666666667
PRDM8	0.1865
MGC16075	-0.454333333333333
KRT14	-0.512857142857143
PP8961	0.40725
MRPL18	-0.5265
ABCG2	-3.54025
PACRG	1.6485
BBS2	0.193
KREMEN2	-0.1705
FBXO21	0.47225
HNRPUL1	0.72975
GRB10	-0.523
CLSTN1	0.2455
LMAN2	0.0729
C17orf61	-0.26625
NIPSNAP3A	-0.167
INSIG2	-1.467
PCDHB7	-0.4605
STXBP2	2.11375
CMAH	0.535
SEMA5B	-0.70775
ZNF155	0.2355
COQ6	0.320333333333333
PRPF4	-0.66425
TSPAN15	3.4439
VN1R5	0.0265
LATS2	0.0035
SELK	0.369
PGK2	0.47575
MS4A1	-1.63025
TYW3	-0.6802
KRTAP5-1	0.4385
RCCD1	-1.90083333333333
BTN1A1	0.664
DDX28	-0.57925
TMEM65	-1.17475
LOC92345	0.43875
TTC31	0.1275
WDR46	-0.811333333333333
CHP2	-2.03983333333333
LSP1	0.616125
ZNF542	0.45025
EXOSC1	-0.469
ARHGAP18	-0.497166666666667
LRRTM4	-0.923375
MAOB	2.52408333333333
CACNB4	-0.56225
MGC33846	0.22075
RANBP3L	2.39775
ATP5L	-0.228625
ONECUT1	-3.039
NUDT9	0.76375
TMEM149	-0.104
STX17	-0.1105
IGSF10	-4.22275
TMPRSS9	0.1285
BMPR2	0.936272727272727
ALLC	0.009
KLF7	0.94075
GCC1	0.7201
TIMM9	-0.03875
CDO1	-0.85
MGC10701	-0.242
IFI6	1.06116666666667
FRMD8	-0.118
MGAT2	0.213
WBP5	0.1095
CNIH2	-0.171
KIAA0907	-0.9935
KCNH8	-1.835
CTSG	-3.018
GRIK1	-1.12433333333333
CUL5	0.089125
FRMD1	0.188
OR9A4	0.9655
SYT6	-1.697625
FOXD4L2	1.00575
ANAPC2	0.862833333333333
OPN5	-0.294
TAF13	-0.2105
LYG2	-1.093
GGNBP1	0.3055
C11orf40	-0.174
OTX2	-0.933
REG4	-0.32
EIF5	-0.2988125
PALB2	0.268
SEPSECS	-0.7276
RNASE3	-0.164
TRIM49	-1.76
POLR2K	-0.1133
GPR42	0.059
C8B	-3.30075
SASS6	-1.03525
PREB	-0.7715
OR3A3	0.3635
TUBA8	0.01975
IGLV2-14	-2.3995
STIL	-1.8615
ANKFN1	0.3215
NME7	0.721
HOXC12	3.11075
UBE2C	-1.786125
FHOD1	-0.8865
CDK2AP1	-0.1655
OR6K2	-0.142
DHPS	0.2435
RPL5	-0.75075
TRGV5	0.2135
LOC541472	-0.14625
HCCS	-0.2402
DENND1B	1.9205
LHX3	-0.089
OR5D16	0.199
CXorf57	-1.50333333333333
IRF2BP1	1.2695
NDST2	0.547833333333333
LCE3D	0.1595
BOLL	0.189125
SYT3	-0.69
PIH1D2	1.934
C20orf7	-0.979166666666667
IL1R2	0.394666666666667
SLAMF9	0.244
PPME1	0.332375
PIK3CA	0.2055
TRAPPC1	1.328375
COLEC10	-0.4675
SLC9A6	-2.53783333333333
PDDC1	-0.08725
CCDC53	0.0305
GK3P	-0.4265
DAZL	-1.54825
BRI3	-0.26525
SDK1	-1.582
CYP2C18	0.88275
IFI44L	2.181875
RPL3L	0.318
FUT9	1.12883333333333
KIFC2	-0.0541666666666667
PMP2	-1.15971428571429
SLC4A9	-0.0565
PLAG1	-1.42316666666667
MYCBP2	0.3815
OR4E2	0.266
CCDC65	0.20375
C16orf82	-0.158125
ENTPD4	0.372625
BRP44L	-0.16325
PMP22CD	-0.4095
TMCO4	0.580333333333333
KCNN1	-0.506333333333333
WDR35	0.8365
CCDC80	1.718375
C3orf31	-1.342
SLC7A9	-0.61775
TMEM190	3.88
DBC1	-2.62666666666667
FADS3	-1.29233333333333
PDZD8	0.021
GRM5	0.182714285714286
AZGP1	3.9359
PEX3	0.1255
MED1	-0.467714285714286
ATG4C	-1.68533333333333
HNRPH3	-1.351375
FAM109B	1.958
C4orf17	-0.3465
CA10	-0.16125
OPRD1	0.1985
CCL16	-1.63125
SACM1L	0.749
CST6	4.99125
CD63	0.0405
LGI1	-2.2725
ZNF784	0.30175
CRYBB1	-0.509
CX3CL1	-0.0207
TOP2A	-2.162125
GYPB	-3.126
GADD45GIP1	-0.45875
FEN1	-1.55075
IGF1R	0.74725
WDR72	-2.70683333333333
PURG	-1.10916666666667
DEFB126	1.503
PKD1L1	1.20425
CAV1	-2.9708
GNPDA2	0.0314
DGAT2	-1.295875
NLGN1	-4.14425
STRBP	0.537875
HPRT1	-0.145166666666667
FANCI	-1.70625
PSMA7	-0.6835
DBF4B	-0.640333333333333
TTF1	-0.50175
RAD54L	-2.80175
ELOF1	0.04425
PLAGL2	-0.20875
ZNF256	-0.18025
HMGCL	0.454
MSI2	0.206666666666667
RPESP	2.879
C11orf60	0.63375
ABCD1	-0.0795
ACAA1	0.7639
SPARCL1	4.56035714285714
IL6ST	1.4461
ZNF319	-0.01925
TMEM109	0.0199
FAM90A1	-2.974
IL22RA1	-0.7075
ATP4B	0.5745
TEC	-1.37383333333333
C7orf30	-0.579
TXNDC2	-0.118
ABCB4	-0.387
KIAA1191	1.259125
C9orf38	0.2395
SFTPB	0.245625
CNTNAP2	1.93916666666667
FRK	1.3025
TBX19	0.15975
CHD4	-0.18225
C6orf26	-1.86333333333333
MOSC2	1.74475
IKBKE	1.0915
HIF1A	-0.673833333333333
LOC595101	-0.0915
RELA	0.176833333333333
TMEM16B	-1.80116666666667
ABHD12B	-1.32
TSEN34	0.26975
KIF18A	-2.062
TXNDC9	0.0553333333333333
SPATA2L	0.3895
SEMA4G	-0.1495
C21orf91	-0.786625
MATN1	-0.307
KCNIP4	-0.2275
TUSC1	2.552125
OR4C15	0.13625
ARMCX6	0.944
WBSCR27	1.35566666666667
OR52I2	-0.0275
KIAA1604	-0.84175
DYNC1I1	-0.908375
PPP4C	1.07925
SLC47A2	-1.96
TREH	0.2985
CD48	-0.244833333333333
ST14	1.251
PKN1	0.7105
SPON2	1.75875
XBP1	3.03133333333333
SFRS12	-0.38
EFCAB6	3.9825
SELT	-0.04625
SLC39A2	1.153
ERF	-0.906333333333333
ARL3	1.55375
SURF6	-0.3951
MLLT10	0.205047619047619
FLJ11171	0.129666666666667
TDGF1	-4.472
ERCC6	-0.33875
EIF2AK4	0.93925
BAZ1A	0.661666666666667
LRRN3	-0.4105
TMC3	2.302
EFTUD1	0.06025
PTPRO	0.866
CLEC12A	0.883
ACBD4	0.396375
ZDHHC14	-2.255
OTUD7B	1.21975
ACTB	0.3906875
MSRA	-0.446875
LCE5A	0.693
IFI35	0.25475
BSCL2	0.679666666666667
ANKRD12	0.230666666666667
CFHR2	0.6095
RGAG1	0.485333333333333
HSFY1	-0.6865
SLC30A5	0.0958333333333333
IMPG1	0.1325
GPR109A	0.315
ZNF185	1.6525
IYD	-0.13775
NPCDR1	0.4345
SERPINA13	0.2605
HMGCLL1	-1.30425
NEUROG1	0.4325
UBQLN1	-0.2249375
LIN37	0.46425
SOCS2	-2.170125
DSCR4	-1.65675
XKR6	-2.26
GPR142	0.415
KRTAP13-3	0.3175
CCDC15	-0.151
MOS	0.059
CD1E	-3.0455
OFCC1	-0.821666666666667
FAM83D	-1.93225
SRFBP1	-0.13375
C9orf96	-0.137
DHDH	-1.354
CCDC90A	0.111
RABL3	0.45365
CD320	-1.90266666666667
ANGEL2	0.46025
MRPL21	-0.14775
SMG6	0.431666666666667
INSR	1.6733125
FLJ14816	-0.1315
GLRB	1.50833333333333
C9orf89	1.063
CIZ1	-0.910625
URG4	0.124666666666667
LRDD	-1.06066666666667
CBY1	0.898833333333333
NFX1	0.713125
MTERFD2	0.312
C19orf23	0.194
PGC	-2.946375
IER3IP1	-0.3732
RASAL2	0.8645
C1orf89	-0.427
SYNJ1	-0.143625
NFKBIE	-0.01625
FLJ40125	-0.747166666666667
TCEB2	0.1564
NOG	-1.5115
POLR2J2	-0.413
HLA-B	0.70275
PCDHA1	-1.121
PPP2R2B	-2.04025
ARHGEF17	0.688166666666667
TCF7L2	1.33221428571429
CHD5	-0.515166666666667
ZNF431	0.56125
TBC1D25	1.1125
ZNF800	0.97925
SCUBE2	2.14145454545455
MYCBP	0.508833333333333
GPX5	0.093
C6orf129	-0.015
QSER1	-0.100666666666667
ULK2	2.461
PIGO	0.793666666666667
NRCAM	-2.78335714285714
SLC35E3	0.8035
CSRP2	-1.28925
HYPE	0.351
MAPK15	0.883833333333333
MGC14327	0.165
TIMM13	-0.159
ZNF462	-1.84075
GBA3	-0.0625
TEX13A	0.032
MCM6	-0.780111111111111
MTRF1	-0.725625
ABCA7	-2.32025
EIF4A2	-1.167
ZC3H10	1.075
RPGR	1.40433333333333
C20orf94	0.47825
RP1L1	-0.00975000000000001
GPR125	-1.3395
USP22	0.0144285714285714
OR1L4	0.33275
MLZE	0.4995
FLJ32065	0.42675
PTCD1	-0.084
CRTAC1	0.760833333333333
BXDC2	-1.42975
C18orf1	2.01166666666667
FAM107A	0.316785714285714
EFNA3	1.75875
P18SRP	0.2807
CAMKK2	0.175583333333333
KIAA0649	0.56475
NES	-1.43833333333333
HS6ST3	0.130875
PON2	-0.626
TCP11L2	-0.39075
CLEC4A	1.0665
PRR12	0.7875
MLXIPL	-1.2042
C2orf50	1.6785
ZNF28	1.024
ENC1	0.0526666666666667
MAP2K1	-1.025125
FKSG2	1.25275
KIAA0430	0.52875
PTP4A1	-1.95866666666667
GPR156	0.3395
GTF3C6	-0.69775
UBR2	0.1162
LOC388272	-1.59225
MAK	1.8995
ACOT4	2.997
STC2	2.00258333333333
PIGW	-1.269
SAE1	-1.28
COL6A1	0.645590909090909
OAZ1	-0.3435
STMN4	0.1385
EDG3	0.716666666666667
SGCE	-1.64716666666667
IL11	-2.07583333333333
PRSS8	2.394
YIPF5	0.333416666666667
WNT4	0.52275
CSN2	0.118
TCF7	-3.116875
TDO2	0.51275
SAMD9	0.2860625
S100A7A	-0.8285
MMRN1	0.565
GKAP1	0.32325
AKR1C3	-3.859
RNF19A	2.08325
GMDS	-1.02825
YKT6	-0.871375
SPARC	1.6791
C12orf31	-0.25775
UBE2V2	-0.645333333333333
FBXL18	-0.403833333333333
KIAA0460	0.98975
ADAM22	-0.503875
SERPINC1	-3.5445
KCTD21	1.5105
MYOHD1	-1.86325
ZNF37A	0.331333333333333
GTF3C1	0.609333333333333
CTSZ	1.91725
PRNPIP	0.80325
DRD1IP	0.1895
NR1I2	-2.19483333333333
ZNF266	0.3511
SPAG4L	0.137
COX4NB	-1.064
SAPS1	0.5555
APOA1	-3.917125
TATDN1	-0.349333333333333
C10orf82	-1.991
KPNB1	-0.59025
FOXO3	0.799666666666667
CRYBB2	0.3335
ZBTB5	-0.216333333333333
SLC25A38	0.03125
DCTN2	-0.507333333333333
IFT20	0.6785
CTHRC1	2.11725
C1orf31	-0.268
UHRF1	-0.762125
GPC6	0.11675
C10orf54	0.917
MCF2L2	-1.107
WNT9B	-0.04075
OLA1	-0.446875
FAM120B	0.45175
TTLL10	-0.817
CYorf15A	-5.85475
RELN	-2.406
SCN2B	1.86975
MFHAS1	-1.0175
NKX3-2	-0.3955
RASGRF2	0.1595
SSBP1	-0.479666666666667
KPNA6	-0.849928571428571
LOC389118	0.293
HS3ST4	-1.734
SUPT7L	-0.19575
FLJ32658	-0.7925
IGFBPL1	-0.3555
KIAA1641	-0.5869
SHKBP1	0.4715
CSF1R	4.42275
NAGK	0.0955
MYL2	0.829
HIST1H4C	-0.975333333333333
TOMM7	-0.061125
ADAMTSL3	3.1722
TNFSF14	-0.7855
PRRT2	-0.89575
VTA1	0.29575
AOAH	2.4095
CRISPLD2	1.74614285714286
PNN	-0.9856
TA-NFKBH	0.17825
ESPN	0.701
RBM43	0.347
KIAA1267	0.31275
DDX3X	0.133611111111111
KIAA1576	-3.04525
PLXDC1	3.743
FLJ25801	-5.3465
HNRNPL	-0.72225
RUNDC3A	0.1675
CASP12	0.6165
SH2D5	-1.200125
RPL26L1	-0.756
OR51A7	0.31925
HDC	1.18
C2orf16	-0.221666666666667
SYTL3	2.122
GOLGA4	0.3823125
NOTCH1	-1.08033333333333
ATPAF2	0.7055
ECD	-0.09625
SSX5	-1.8455
SNAP91	0.41625
OCA2	-5.818
PNPO	0.260333333333333
DAPK1	-0.638333333333333
PINX1	-1.03116666666667
SELENBP1	1.703125
NEK3	0.0958333333333334
TMED4	0.391642857142857
SSTR4	0.116
FOSL1	-2.8091
CD40LG	0.129
CES1	-1.24233333333333
DCI	0.872
B3GAT3	-0.0516666666666667
STK17B	-1.1365
CNTN6	0.783
CYP3A4	-1.41983333333333
MBOAT2	1.22607142857143
PISD	0.019625
USP1	-1.13425
PYDC1	1.66266666666667
CENPM	-0.951125
SAR1B	-0.37975
TTC7B	-0.473375
DP58	0.0915
GPC1	0.399
RBL1	-1.150125
TMEM137	-2.046
TOB1	0.299
TCEAL1	0.718
CENPF	-2.06454545454545
C6	0.574333333333333
PRSS1	-4.112
PPIL6	2.59616666666667
C6orf124	0.085
ODZ4	1.545
SNCB	-0.235
NDUFB9	-0.162875
CNOT6L	0.537166666666667
S100A9	-0.3075
TRIM50	0.27
KCTD1	1.7696
WDR63	-0.247
SPEF2	4.04625
RNGTT	-0.7345
CXorf22	3.483
KCNK16	0.14425
CEP250	-1.134875
ATPBD1B	-0.785
KCNJ2	2.4
MT1B	-2.52
ZNF684	-1.067
SLC4A1	0.588
PDHA1	-0.8045
ZNF492	-0.0423749999999999
TKT	-1.349
BYSL	-0.84925
RNF38	0.422
AHDC1	0.23
KLHL2	-0.975
CMTM8	1.254
DMP1	-0.4935
HERPUD2	0.5475
CRTAM	2.80516666666667
ZNF572	0.9665
TMEM16J	-1.364
HSD17B2	-2.60775
UBE2G1	0.347875
AHSA2	-1.7435
PELI2	-1.792
TPX2	-1.9905
ATP9B	0.7455
DAZAP1	-0.320375
HMGCS2	3.22166666666667
C17orf38	0.13525
B9D1	0.393
NKX2-5	-1.21166666666667
KIAA1276	2.01725
LILRB2	3.2395
CSTF1	-0.3215
BTN2A1	-0.437666666666667
C15orf48	4.50875
IGF2BP3	-4.56025
FAM113B	-0.1185
HRG	-0.527875
ZNF131	-0.264
USP47	1.06821428571429
CCDC88B	-1.48425
HCN1	-0.8843
HTN1	-0.725666666666667
SYCP3	-0.46475
C13orf23	-0.0825
PAPOLA	-0.14
AATK	-0.5725
MSH3	-0.156666666666667
NDUFAB1	-0.5405
ITLN2	-1.159
BAK1	-1.4275
MRPL45	-0.375666666666667
MTNR1B	-0.1105
LOC645843	-0.6205
SPECC1L	0.28
PGCP	0.821
SPN	-1.240125
GPR143	2.94683333333333
ZNF576	0.524666666666667
TMEM39A	0.3164
ATP5D	0.554
MAGEB3	-2.745
RPS5	-0.230833333333333
ANP32E	-2.25392857142857
MTMR1	0.46575
YEATS4	-0.27275
SYNGAP1	-0.3235
PCOLCE	-0.129666666666667
MNS1	0.651
PCYT2	-0.415333333333333
ZNF182	0.3835
LAX1	-0.833375
SPPL2B	0.2714
ELOVL5	0.6978
PCDHAC1	0.357
B4GALNT1	-1.12016666666667
BLOC1S2	0.0195
ZNF673	0.2154
ARHGAP21	0.0813333333333334
IRX5	3.157875
LRFN5	-0.691833333333333
FAM7A1	-0.07375
RAB19	0.244
GINS1	-1.4385
ITM2B	0.6681
PAPSS2	0.631916666666667
OR5BF1	0.1975
ACSL3	0.456875
KIAA1919	-1.35058333333333
GLT8D2	2.73475
UTRN	0.587785714285714
CNN1	2.26825
HISPPD2A	0.101166666666667
SDAD1	0.068875
SIGLEC9	0.770166666666667
RPL35	-0.368928571428571
C22orf26	0.3225
IMPDH2	-0.42625
WDR69	-1.75733333333333
SEC14L5	0.1995
CLTA	-0.1185
RP11-529I10.4	1.04825
GPR37L1	0.205333333333333
OGDH	-0.113083333333333
ASB13	2.16433333333333
ZFP14	0.5705
ZCRB1	0.1665
KPNA3	0.5495
HSPA1L	1.26475
RHOC	0.71425
LOC554175	0.06075
PPP3CA	0.5586
SLC1A7	-0.4898
ZNF529	-0.42
RBED1	0.5575
DDB2	-1.21
FLJ11286	0.131166666666667
SPATA1	0.253
MKNK1	-0.208
DYSF	0.8035
ALKBH2	-0.08225
NKD1	-2.64833333333333
C1orf174	-1.03725
PLEKHO1	0.400166666666667
ASB10	-0.11
RING1	-0.0723333333333333
NPC2	0.144375
AVPR1B	0.468
YTHDF1	-0.317666666666667
LMAN1L	0.0785
GSG2	-1.361
CEP170	-0.7985
RPS4Y2	-5.3995
MSH6	-0.543
HECTD2	2.232
ZNF556	-3.65316666666667
PLEKHC1	-0.1962
AIRE	0.183666666666667
BCL2L10	0.38175
LMOD3	2.19866666666667
ZBTB8	0.7536
FOXA2	-3.4489
SLCO2A1	0.844125
C3orf46	-0.7865
PRDM16	-0.931333333333333
TMEM98	1.214
FRMD5	-3.1005
PDE6C	0.497
C1orf216	-0.193
EP400	-0.548714285714286
PTK2	0.635083333333333
RNF217	0.42375
NDUFA8	-0.6825
ZFAT1	-0.24025
LAMP3	-1.22666666666667
GLTSCR2	1.032625
NPW	0.782
LLGL2	-0.1327
PPM1K	-1.79333333333333
C20orf177	-0.0445
KIR2DL4	0.213
NFKB2	0.1545
C21orf122	-0.442666666666667
HESX1	0.32975
GPR114	-0.487333333333333
SLC25A35	-0.139666666666667
GNAT1	0.582
ORAI3	0.46525
FAM76B	-0.48125
TMEM99	0.7733
TRIM29	-0.886
CDS1	2.6545
RHEB	-0.586
C4orf27	-0.999
RAB3A	-0.274
OTUD6B	-0.62525
GPD1	-0.91575
CDH15	-1.3375
NPM1	-0.980214285714286
TMEM117	-1.35275
PRPS2	0.45775
GCK	-0.188
ADRA2A	4.09533333333333
TSPYL4	-0.0961666666666667
TASP1	0.529
WDR19	0.840333333333333
C10orf38	-2.56075
PDE4C	-0.583833333333333
FYB	-0.56775
C1orf55	-0.0276666666666667
PPFIA3	-0.09975
RAD18	-0.046
C12orf44	-0.481
CRYBA4	-0.259
HVCN1	0.64325
TAF10	0.0401666666666667
C16orf48	0.1785
DEPDC5	1.09383333333333
LTBP1	-0.464
MAPRE1	-0.139375
FGF8	-0.358
C3orf52	-0.280625
SENP7	0.231
LRRK2	0.03675
RUNDC2A	0.159166666666667
KIAA0355	0.0883333333333333
CPEB1	-2.27925
PPEF2	-0.087
ABI2	-0.021
KIAA0317	-0.393375
ATF1	-0.520333333333333
DYNC1H1	-0.119375
DIP	0.38775
TMEM33	-0.192944444444444
POLDIP3	0.1925
C7orf24	0.43825
GPR171	0.352
CDC6	-1.88466666666667
PLD1	-2.1509
ITFG2	0.0777
NDUFC1	-0.2895
AKNA	-0.8865
NBR1	0.643
PKHD1	0.220875
HPS4	-0.4233
MAFA	0.5545
ULBP3	-0.82225
DIRC1	0.602
IMMT	-0.40275
C22orf13	0.316333333333333
CEL	0.093
MARK3	-0.30575
ADAMTS2	0.71475
ARPC3	0.143
TMEM10	0.47875
NPHS1	-0.087
BRD8	-0.204166666666667
WDR12	-1.4375
IDI2	0.447875
HOXD13	-0.904
OR8G2	-0.8945
SLAIN1	-5.027
GABRQ	-0.164
NR2C2	-0.855
NKTR	-0.327
TLE2	0.7835
KIAA0892	0.6845
AURKA	-2.663
GPRC5C	-1.4535
TBC1D9B	0.337875
PNPLA6	0.099
AP3B1	-0.028
NAG	-0.312
C11orf68	-0.1025
AKR7A3	1.32925
AHCYL1	0.306166666666667
COP1	-0.7725
RPP14	-0.229833333333333
PCDHB18	0.0065
CDH24	0.427
KRT17	-1.0574
LACTB2	-0.7725
DDX24	0.226
PHACTR1	-2.6885
SLC35E2	-0.134
LOXL1	-0.1665
IQSEC2	0.557875
RGSL1	0.5745
PCDHGC5	0.4065
MEGF10	0.393375
PRRX1	1.50816666666667
ASTE1	0.8925
C6orf159	-1.59225
MYOD1	0.65075
GAA	-0.25825
ZNF747	0.85175
KLRC1	-2.235625
IL1RL2	-0.015
GDF9	0.5725
GPR119	-0.0585
TRAF2	-0.906333333333333
HCK	2.70533333333333
BMP6	-3.45025
IL8RA	0.3015
FLJ35848	-1.20525
EFHA1	1.228
CDSN	-0.0203333333333333
C14orf54	-0.2465
LSM3	-0.204
ZFP41	0.2675
C9orf126	-1.447
VIT	-3.146
SPCS3	-1.5605
DEF8	-2.0204
CHAF1A	-1.01066666666667
C1orf165	-0.275833333333333
ZFPM2	1.24216666666667
FTH1	-0.156
SLC35F1	-1.35175
YWHAH	1.1235
C17orf66	-0.0206666666666667
ADRB1	-0.278833333333333
FOXL1	-0.578
RG9MTD3	0.619666666666667
UMPS	0.1625
MGC13008	0.575
KIAA1161	0.3715
CCDC77	-2.049
C12orf65	-1.2337
COG4	-1.17433333333333
RCP9	0.905
RP4-692D3.1	3.64766666666667
CDC2L5	0.345
MGC7036	0.195166666666667
DNAJC11	-0.734
GDF2	0.0431666666666667
TIMM17A	-0.428
HNRNPA0	-1.1217
OR2H1	-0.32275
PCBP1	-0.124125
COL23A1	-2.514
LRRC2	-0.285642857142857
NSD1	0.572428571428572
FLJ37078	0.7345
WDR91	-0.582166666666667
TMEM179	-0.194
DSCR10	0.7845
CNDP2	0.2842
FYN	-1.565
BEX2	0.7005
KCND3	1.12875
YPEL5	0.8625
LRRC42	-0.522
C17orf45	0.236625
ZNF649	0.8845
LOC150763	0.769875
COL5A2	2.77533333333333
CNGA2	0.406
ELA2B	-0.6085
RAB9B	-0.816
FAM100A	0.8115
NAIP	1.54021428571429
MYOZ2	-0.08825
SPATA12	-0.177
XRCC4	-0.32575
CYB561	1.8005
CHST10	0.0025
BAI1	-0.792333333333333
BRSK1	-0.155666666666667
C17orf89	-0.318375
PDE6H	-1.297
FLJ20309	-0.0334
MAP7	1.345625
SCN4B	0.429
SPAG9	-0.5670625
SERTAD1	-0.0128333333333333
FLJ21963	-2.935
ANTXR1	1.0846
TMPRSS13	1.51766666666667
ETV7	2.01733333333333
DGAT1	0.0548333333333333
NKIRAS1	0.2755
TAC3	-4.06275
CORO1C	-1.20941666666667
RAD54B	-0.95125
HRASLS3	3.02
C21orf42	-0.0435
BARD1	-0.469333333333333
ZNF177	1.476
MIP	-0.0685
ZNF442	1.6955
F2	-3.8212
GRIA1	-0.306
GALNTL2	2.10633333333333
WNT5A	-0.0669
LENG9	0.148
hCG_25371	-2.3145
FOXR1	-0.063
TRA@	0.111
PWWP2	1.28975
C1QTNF7	3.72433333333333
SLC7A4	1.157
C4orf7	-0.5525
C17orf80	0.211
KLK4	1.24066666666667
IL31	0.7735
TMEM176A	3.16525
CTNNB1	0.282125
BHLHB2	1.33725
TMEM185B	1.3025
ARD1B	-0.5405
C1orf93	0.6395
BRUNOL4	-0.692
LOC541469	-0.525333333333333
UPK2	-0.18275
GAS8	0.0383333333333333
PATE	-0.448
IMPACT	0.459875
WNK4	-0.557166666666667
HNRPLL	-0.664125
GAD2	0.09025
ITGA6	-1.44725
BMP15	0.296333333333333
CYP2A7	1.53575
RIC8A	0.553875
CCND1	1.1325
USP35	1.0165
DSCR2	-2.49775
CCL4	4.39316666666667
ZCCHC10	0.3625
NOL11	-0.67325
TRPM2	1.21091666666667
PSMD2	-0.930545454545455
CHTF18	-0.8215
USP18	0.688625
RRAS	0.36475
LAMC3	-1.12475
TOX	-3.30733333333333
PCDH15	0.5845
GABRG3	-2.5475
NUDCD2	-0.973375
SGCZ	1.1405
KCTD17	-0.3402
SPSB2	-0.574
TPPP3	4.21966666666667
CILP2	1.5435
CALB2	2.641875
CEBPZ	-0.632833333333333
ZNF479	0.8645
FMOD	5.63933333333333
C21orf66	-0.783142857142857
CLN6	-0.229666666666667
ANAPC1	-0.60225
SH2D3C	0.73625
PTPN14	-0.7259
TRIM42	-0.011
APTX	0.383
SNRPG	-0.680333333333333
BMS1	-0.5985
MAGEA3	-4.5835
NFATC3	-1.03525
LRRC45	-0.0993333333333333
ARS2	0.0307142857142857
LRIG1	3.04916666666667
EPSTI1	0.608833333333333
PRSS27	1.72875
ERC2	-0.36225
PRKACB	-1.14385714285714
PRDM13	-4.536
HCG27	-0.4855
KLK12	-1.9745
HSD17B7	0.225666666666667
ZNF354A	0.6235
PCDH11X	0.261
DMGDH	-0.7375
PCBD2	0.00316666666666667
TMC6	-0.966375
RIMS1	0.8525
SF3B2	-0.319833333333333
RCN1	-1.1535
CPB1	0.6615
BCAR3	-0.56275
FCRLB	1.6195
PAK1IP1	-0.82875
OR10H1	0.278
KIF9	2.027
PITPNM2	-1.504875
L3MBTL4	-0.72275
TGFB1	-0.0807
ZXDC	0.418
SLC6A16	-0.5665
SRrp35	-2.073
LRRC8E	2.253
PPIAL4	-0.331083333333333
EOMES	0.0416666666666667
PAX2	0.166
SCARF2	0.508875
PSEN2	0.899416666666667
PCDHB13	-0.582
C10orf28	-0.533
DHRS7B	0.933428571428572
C1orf131	0.245
ASB1	-1.2161
ZNF223	0.0343333333333333
LCMT2	1.1425
MEP1A	-0.36375
TMEM53	-0.55625
RSPH3	1.60475
C10orf33	-0.057
LOC644285	-0.12625
PTPN9	0.902
ABCA12	-2.46
CCDC37	-0.94525
RUNDC1	1.4946
YES1	-0.710333333333333
FAM120AOS	1.4795
OR5M3	0.242
PPP1R3F	-0.357833333333333
IL13	-0.0387
MDFI	-1.53275
PRNT	0.277
ZDBF2	-0.0465
OR10C1	0.171833333333333
CLIC1	-0.2125
LILRA5	0.223666666666667
CSAG1	-4.397
TREML2	-0.862333333333333
FAM125A	0.000666666666666672
ZNF74	-0.94675
FAM104A	-0.514375
LRRC39	-1.104
SAMD5	-1.64575
HYAL2	0.1145
HIST2H2AC	-0.0425
IGFBP5	2.18182608695652
NRTN	-1.10483333333333
KIAA0556	1.1182
FAM29A	-0.883888888888889
JMJD2A	-0.17725
EPHB1	0.3495
POLD4	0.569875
ANAPC10	-0.53875
LRRC36	1.68775
MEGF6	-0.802125
LPHN3	-0.391666666666667
BMP10	-0.0643333333333333
C21orf55	0.7075
CREM	-0.146375
PTGER4	-0.519833333333333
METAP1	-1.08225
KCNQ1	0.640833333333333
NR2F2	-1.373375
SSFA2	-1.32708333333333
CTTNBP2	-1.07175
BCL2A1	-1.96975
ZBTB24	-0.04725
SLCO6A1	-1.712
PRDM1	-0.4405
OR7D2	-0.454833333333333
CCDC47	-0.2588
LOC646982	-0.216
SLC26A6	-1.761
BIN1	-1.1937
SRRM1	-0.608928571428571
PCSK1N	0.00337499999999999
ALS2	0.3073
ECT2	-0.319789473684211
CACNA2D2	0.42375
DOCK6	-0.3885
C10orf119	1.13275
FATE1	0.44975
DUSP23	1.58675
TRIP6	-0.448785714285714
NUP35	0.0255
CDH3	-0.36875
KLHDC8A	0.44325
C9orf116	1.993625
EI24	0.3085
CENTD1	0.000166666666666664
RWDD2B	-0.017
DOCK1	1.04
NPAS2	-0.164625
NR3C2	0.777333333333333
FAM63A	1.01066666666667
INPP5F	-0.142833333333333
FAM111A	-0.7716
MYBL1	-1.73733333333333
IQGAP3	-1.01433333333333
CRADD	-0.951333333333333
DUSP12	-0.94775
PDZK1IP1	3.728
VASH2	-1.056
CTR9	0.6965
VIL1	-4.328
OR8U1	0.554833333333333
CCDC107	-0.0305
PTTG1IP	0.4275
OR4X2	0.317
COL9A1	-3.203
PSMD9	-0.46825
ZFP62	0.7785
TIP39	0.30425
PARP15	0.0755
TTC19	0.80775
C1orf114	-1.031
GFPT1	-0.2245
SLC27A6	-2.691
MRPS10	-0.6068
CALML5	3.7265
TRPM7	-0.180625
CGNL1	1.916
CECR1	0.05425
SERPINB8	-1.41833333333333
TMEM102	0.544
PDIA2	-3.15475
