Hybridization REF	TCGA-A2-A04P-01A-31R-A034-07
APOA1	-3.497375
TATDN1	-1.70216666666667
C10orf82	-2.979
KPNB1	-0.5525
FOXO3	0.3435
CRYBB2	0.571
ZBTB5	-0.1065
SLC25A38	-1.111
DCTN2	-0.873666666666667
IFT20	0.13425
CTHRC1	1.42
C1orf31	-0.149
UHRF1	-1.091
GPC6	-1.63425
C10orf54	1.96025
MCF2L2	-0.0408333333333334
WNT9B	-0.0145
OLA1	-0.93075
FAM120B	-0.18375
TTLL10	1.363
CYorf15A	-4.849
RELN	-1.7181
SCN2B	-0.148636363636364
MFHAS1	-1.34475
NKX3-2	-0.623333333333333
RASGRF2	-0.813
SSBP1	-0.6725
KPNA6	0.45
LOC389118	0.1245
HS3ST4	-0.9247
SUPT7L	-0.2465
FLJ32658	1.3155
IGFBPL1	-0.31475
KIAA1641	2.321
SHKBP1	-0.302833333333333
CSF1R	5.096
NAGK	-0.079
MYL2	0.301
HIST1H4C	0.789
TOMM7	-0.581125
ADAMTSL3	2.0751
TNFSF14	-0.6085
PRRT2	-1.84525
VTA1	-0.493625
AOAH	2.66366666666667
CRISPLD2	1.70785714285714
PNN	-0.9814
TA-NFKBH	0.74375
ESPN	-0.58525
RBM43	-0.2345
KIAA1267	0.6145
DDX3X	-0.256166666666667
KIAA1576	-4.0675
PLXDC1	3.97833333333333
FLJ25801	-3.875
HNRNPL	0.45175
RUNDC3A	0.156666666666667
CASP12	0.3735
SH2D5	-1.249375
RPL26L1	-0.1295
OR51A7	0.25675
HDC	-0.506
C2orf16	0.0706666666666666
SYTL3	3.4175
GOLGA4	0.026
NOTCH1	-0.257833333333333
ATPAF2	-0.53225
ECD	0.2585
SSX5	-1.35016666666667
SNAP91	0.156333333333333
OCA2	-2.821
PNPO	-0.3645
DAPK1	1.96316666666667
PINX1	-1.36916666666667
SELENBP1	0.577375
NEK3	-0.681166666666667
TMED4	-0.364785714285714
SSTR4	0.2495
FOSL1	-1.9858
CD40LG	0.6025
CES1	-2.10208333333333
DCI	0.2155
B3GAT3	0.1035
STK17B	0.97475
CNTN6	1.07825
CYP3A4	-1.235
MBOAT2	1.092
PISD	-0.348375
USP1	-1.35325
PYDC1	1.682
CENPM	-0.243625
SAR1B	0.67025
TTC7B	-0.105375
DP58	-0.267
GPC1	-0.34775
RBL1	-1.594375
TMEM137	-0.9685
TOB1	0.7845
TCEAL1	-0.8695
CENPF	-0.397545454545454
C6	0.7325
PRSS1	-3.466
PPIL6	-0.687166666666667
C6orf124	-1.367
ODZ4	0.317166666666667
SNCB	1.01525
NDUFB9	0.636625
CNOT6L	0.157166666666667
S100A9	2.26883333333333
TRIM50	-0.071
KCTD1	1.9433
WDR63	-0.1065
SPEF2	0.576
RNGTT	-0.6185
CXorf22	-0.306
KCNK16	-0.12275
CEP250	-0.710125
ATPBD1B	0.19725
KCNJ2	5.32075
MT1B	-1.4785
ZNF684	-1.2415
SLC4A1	0.65825
PDHA1	-0.124
ZNF492	0.651875
TKT	-0.6275
BYSL	-0.553125
RNF38	0.570625
AHDC1	0.286
KLHL2	0.440125
CMTM8	1.504
DMP1	0.2215
HERPUD2	-0.89225
CRTAM	2.0945
ZNF572	-0.0595
TMEM16J	-1.5255
HSD17B2	0.817
UBE2G1	-1.205625
AHSA2	-1.46275
PELI2	-0.715
TPX2	-0.740625
ATP9B	-0.0121666666666667
DAZAP1	-0.08425
HMGCS2	0.625333333333333
C17orf38	0.1725
B9D1	-0.93375
NKX2-5	-0.383166666666667
KIAA1276	-0.383
LILRB2	3.8545
CSTF1	-0.993166666666667
BTN2A1	-0.2
C15orf48	3.55575
IGF2BP3	-1.41775
FAM113B	0.407166666666667
HRG	0.228875
ZNF131	-0.81925
USP47	-0.452357142857143
CCDC88B	-0.137375
HCN1	-0.6156
HTN1	1.557
SYCP3	0.51825
C13orf23	1.0866
PAPOLA	0.15275
AATK	-0.253
MSH3	-0.365666666666667
NDUFAB1	-1.9555
ITLN2	-0.500666666666667
BAK1	1.02066666666667
MRPL45	-1.982
MTNR1B	0.217
LOC645843	0.2825
SPECC1L	0.058125
PGCP	0.34075
SPN	-0.00549999999999998
GPR143	0.073
ZNF576	1.68033333333333
TMEM39A	0.6149
ATP5D	0.688
MAGEB3	-1.5445
RPS5	-2.06733333333333
ANP32E	-0.518357142857143
MTMR1	1.12725
YEATS4	-2.57975
SYNGAP1	-0.45175
PCOLCE	-1.30116666666667
MNS1	-0.35
PCYT2	1.19933333333333
ZNF182	-0.118
LAX1	1.395375
SPPL2B	1.9418
ELOVL5	-1.9007
PCDHAC1	0.4575
B4GALNT1	-1.54833333333333
BLOC1S2	-0.6105
ZNF673	-0.3011
ARHGAP21	0.102833333333333
IRX5	2.866875
LRFN5	-1.4595
FAM7A1	-2.0685
RAB19	-0.021
GINS1	-1.10825
ITM2B	0.6282
PAPSS2	1.02466666666667
OR5BF1	1.0255
ACSL3	-0.77725
KIAA1919	-0.400166666666667
GLT8D2	1.1325
UTRN	1.85085714285714
CNN1	2.861
HISPPD2A	-0.367166666666667
SDAD1	1.235875
SIGLEC9	0.637833333333333
RPL35	0.4505
C22orf26	-0.248
IMPDH2	-2.399125
WDR69	-0.6905
SEC14L5	-0.138333333333333
CLTA	0.13275
RP11-529I10.4	-0.52775
GPR37L1	0.653333333333333
OGDH	-0.376666666666667
ASB13	-0.0751666666666666
ZFP14	-0.72625
ZCRB1	0.104333333333333
KPNA3	-0.6915
HSPA1L	-0.26
RHOC	0.018125
LOC554175	0.19425
PPP3CA	0.4087
SLC1A7	-0.3845
ZNF529	-0.683333333333333
RBED1	1.13575
DDB2	-1.8845
FLJ11286	0.579166666666667
SPATA1	0.861
MKNK1	0.3355
DYSF	2.104
ALKBH2	0.244
NKD1	-2.959
C1orf174	-0.6955
PLEKHO1	1.2395
ASB10	0.44425
RING1	0.546
NPC2	0.9605
AVPR1B	-0.2305
YTHDF1	0.0726666666666666
LMAN1L	0.808
GSG2	-1.0945
CEP170	-0.6567
RPS4Y2	-5.3055
MSH6	-0.1975
HECTD2	-0.7105
ZNF556	-3.773
PLEKHC1	-1.5006
AIRE	0.813
BCL2L10	0.21575
LMOD3	-0.2455
ZBTB8	0.5894
FOXA2	-3.4283
SLCO2A1	2.81375
C3orf46	-0.00900000000000001
PRDM16	-0.9136
TMEM98	-1.02825
FRMD5	-2.433
PDE6C	-0.507
C1orf216	-0.655333333333333
EP400	-0.6515
PTK2	1.36641666666667
RNF217	0.7065
NDUFA8	0.1455
ZFAT1	1.31
LAMP3	4.57983333333333
GLTSCR2	0.159375
NPW	-0.9675
LLGL2	0.7849
PPM1K	0.4685
C20orf177	-2.206
KIR2DL4	0.9149
NFKB2	0.913
C21orf122	0.211833333333333
HESX1	-0.421
GPR114	1.21266666666667
SLC25A35	-0.1325
GNAT1	-0.0295
ORAI3	-0.7215
FAM76B	-0.979625
TMEM99	-0.9657
TRIM29	0.1984
CDS1	1.87
RHEB	-0.5213
C4orf27	-0.0491666666666667
RAB3A	-0.503
OTUD6B	-0.13375
GPD1	0.080375
CDH15	-0.2795
NPM1	-0.513285714285714
TMEM117	0.759
PRPS2	0.0753333333333334
GCK	0.1
ADRA2A	2.6895
TSPYL4	-0.4555
TASP1	-1.02925
WDR19	-0.755416666666667
C10orf38	1.2165
PDE4C	0.0198333333333333
FYB	1.10808333333333
C1orf55	0.445833333333333
PPFIA3	0.16975
RAD18	-1.08625
C12orf44	-0.667166666666667
CRYBA4	-0.4795
HVCN1	1.6115
TAF10	0.00666666666666669
C16orf48	-1.15033333333333
DEPDC5	1.69866666666667
LTBP1	0.408
MAPRE1	-0.775625
FGF8	0.5255
C3orf52	-0.918375
SENP7	-0.827166666666667
LRRK2	1.00825
RUNDC2A	1.296
KIAA0355	0.561333333333333
CPEB1	-0.9075
PPEF2	-0.2505
ABI2	-1.361
KIAA0317	-0.02175
ATF1	-1.84
DYNC1H1	1.84225
DIP	0.652
TMEM33	0.197388888888889
POLDIP3	-0.749
C7orf24	-0.46
GPR171	3.86425
CDC6	-2.282
PLD1	0.3435
ITFG2	-0.3055
NDUFC1	0.54775
AKNA	-0.8635
NBR1	-0.674
PKHD1	0.497571428571429
HPS4	-0.8593
MAFA	2.56625
ULBP3	0.89175
DIRC1	-0.5435
IMMT	-1.394875
C22orf13	-0.462416666666667
CEL	0.20025
MARK3	-0.77075
ADAMTS2	0.692833333333333
ARPC3	0.311833333333333
TMEM10	-0.00325
NPHS1	0.61725
BRD8	-0.438
WDR12	-2.563
IDI2	-0.231625
HOXD13	-1.837
OR8G2	-1.3505
SLAIN1	-0.84875
GABRQ	-0.2835
NR2C2	0.54825
NKTR	0.201
TLE2	-0.692
KIAA0892	0.236833333333333
AURKA	-1.35163636363636
GPRC5C	0.696333333333333
TBC1D9B	0.120125
PNPLA6	0.569333333333333
AP3B1	-0.17725
NAG	-0.93725
C11orf68	0.2525
AKR7A3	-1.46675
AHCYL1	-0.6475
COP1	0.789166666666667
RPP14	-0.40575
PCDHB18	-0.000750000000000001
CDH24	2.48075
KRT17	-0.6721
LACTB2	-0.70425
DDX24	0.9583
PHACTR1	-2.096
SLC35E2	-0.378
LOXL1	0.1335
IQSEC2	1.487375
RGSL1	-0.094
PCDHGC5	0.387
MEGF10	-0.20975
PRRX1	0.979166666666667
ASTE1	-0.157166666666667
C6orf159	-0.72625
MYOD1	2.35725
GAA	0.98575
ZNF747	-0.66625
KLRC1	-1.807875
IL1RL2	1.0095
GDF9	-0.9425
GPR119	0.916
TRAF2	0.144333333333333
HCK	2.58316666666667
BMP6	0.19475
IL8RA	0.410333333333333
FLJ35848	-0.59275
EFHA1	-0.72675
CDSN	-0.437666666666667
C14orf54	-0.209
LSM3	-1.584375
ZFP41	0.5785
C9orf126	-0.361666666666667
VIT	1.5755
SPCS3	-1.5665
DEF8	0.8061
CHAF1A	-0.896833333333333
C1orf165	-0.888
ZFPM2	0.862333333333333
FTH1	-0.29175
SLC35F1	-1.73925
YWHAH	0.354
C17orf66	0.432666666666667
ADRB1	-0.268833333333333
FOXL1	2.829
RG9MTD3	-0.177
UMPS	-0.220375
MGC13008	0.3335
KIAA1161	-0.763
CCDC77	-1.2345
C12orf65	0.0801
COG4	-0.666
RCP9	0.450083333333333
RP4-692D3.1	2.01766666666667
CDC2L5	-0.06525
MGC7036	-0.0566666666666667
DNAJC11	-0.951
GDF2	0.127166666666667
TIMM17A	-1.477
HNRNPA0	-0.1114
OR2H1	0.629
PCBP1	-0.58025
COL23A1	-0.9455
LRRC2	0.286846153846154
NSD1	1.68507142857143
FLJ37078	-1.975375
WDR91	1.41016666666667
TMEM179	0.32275
DSCR10	-0.063
CNDP2	-0.159
FYN	-0.3135
BEX2	0.263833333333333
KCND3	0.8745
YPEL5	0.98825
LRRC42	-1.62633333333333
C17orf45	-1.122125
ZNF649	0.4494
LOC150763	1.453625
COL5A2	2.42408333333333
CNGA2	0.341
ELA2B	-0.3916
RAB9B	0.9995
FAM100A	0.512
NAIP	-0.818642857142857
MYOZ2	0.072375
SPATA12	-0.408
XRCC4	-1.5915
CYB561	0.5601
CHST10	-0.36025
BAI1	-1.46183333333333
BRSK1	0.0155
C17orf89	0.900875
PDE6H	-0.5405
FLJ20309	0.3508
MAP7	0.43775
SCN4B	0.2345
SPAG9	-1.23875
SERTAD1	0.734166666666667
FLJ21963	0.875
ANTXR1	0.0902
TMPRSS13	2.3405
ETV7	3.03416666666667
DGAT1	1.3955
NKIRAS1	-1.3855
TAC3	-0.51675
CORO1C	-0.863666666666667
RAD54B	-1.08525
HRASLS3	0.5915
C21orf42	1.90225
BARD1	-0.400666666666667
ZNF177	-1.83966666666667
MIP	-0.118
ZNF442	-0.909
F2	-3.3512
GRIA1	-0.073625
GALNTL2	-0.0663333333333333
WNT5A	-0.9333
LENG9	0.6
hCG_25371	-0.9485
FOXR1	-0.5345
TRA@	1.3743
PWWP2	0.14875
C1QTNF7	1.57916666666667
SLC7A4	0.30975
C4orf7	6.18625
C17orf80	0.543166666666667
KLK4	0.174166666666667
IL31	1.394
TMEM176A	4.48425
CTNNB1	-0.5799375
BHLHB2	1.18825
TMEM185B	0.604333333333333
ARD1B	0.3805
C1orf93	1.3465
BRUNOL4	1.38633333333333
LOC541469	-0.41475
UPK2	0.754
GAS8	0.658333333333333
PATE	0.6105
IMPACT	-0.39375
WNK4	-2.31883333333333
HNRPLL	-1.2785
GAD2	0.103
ITGA6	0.79275
BMP15	-0.0608333333333333
CYP2A7	0.387375
RIC8A	-0.864875
CCND1	-2.79958333333333
USP35	0.532
DSCR2	0.263
CCL4	4.641
ZCCHC10	-1.7775
NOL11	-1.63375
TRPM2	1.89358333333333
PSMD2	-0.990727272727273
CHTF18	-0.5645
USP18	1.44925
RRAS	1.61075
LAMC3	-1.7345
TOX	-2.161
PCDH15	0.2255
GABRG3	-1.6675
NUDCD2	-1.157375
SGCZ	-0.4445
KCTD17	-0.4003
SPSB2	1.408
TPPP3	1.625
CILP2	0.576
CALB2	5.753
CEBPZ	0.170333333333333
ZNF479	0.6045
FMOD	4.91183333333333
C21orf66	-1.153
CLN6	0.0975
ANAPC1	-0.26775
SH2D3C	1.92675
PTPN14	1.7452
TRIM42	-0.18075
APTX	0.38225
SNRPG	-0.317666666666667
BMS1	0.34475
MAGEA3	-3.852
NFATC3	-1.4495
LRRC45	1.82883333333333
ARS2	-0.208071428571429
LRIG1	0.597833333333333
EPSTI1	0.734166666666667
PRSS27	3.07525
ERC2	0.776375
PRKACB	0.495142857142857
PRDM13	-4.6685
HCG27	0.51925
KLK12	-1.771
HSD17B7	-0.810333333333333
ZNF354A	1.05125
PCDH11X	0.723
DMGDH	-0.29975
PCBD2	-0.303
TMC6	0.025375
RIMS1	0.240125
SF3B2	-0.389
RCN1	-0.152666666666667
CPB1	0.42
BCAR3	-1.55475
FCRLB	0.5595
PAK1IP1	0.5825
OR10H1	0.0935
KIF9	-0.5284
PITPNM2	-0.70375
L3MBTL4	0.649
TGFB1	-0.2447
ZXDC	-0.00925
SLC6A16	1.7785
SRrp35	0.400125
LRRC8E	-0.02325
PPIAL4	-0.317083333333333
EOMES	1.77766666666667
PAX2	0.0275
SCARF2	1.222125
PSEN2	0.936
PCDHB13	1.5185
C10orf28	-0.63325
DHRS7B	0.154
C1orf131	-0.7605
ASB1	-1.6832
ZNF223	0.0246666666666666
LCMT2	-0.13725
MEP1A	-0.90225
TMEM53	-0.18475
RSPH3	2.2205
C10orf33	0.86
LOC644285	0.07975
PTPN9	-0.316
ABCA12	-3.0205
CCDC37	-1.83575
RUNDC1	-0.5557
YES1	-0.724166666666667
FAM120AOS	-0.1345
OR5M3	-0.3145
PPP1R3F	0.558416666666667
IL13	0.3204
MDFI	1.51525
PRNT	0.58675
ZDBF2	-1.3085
OR10C1	0.7385
CLIC1	-0.628166666666667
LILRA5	0.4115
CSAG1	-3.525
TREML2	0.442833333333333
FAM125A	0.279
ZNF74	-0.86975
FAM104A	0.908875
LRRC39	0.271
SAMD5	1.0985
HYAL2	0.7945
HIST2H2AC	1.572125
IGFBP5	2.67695652173913
NRTN	1.15733333333333
KIAA0556	0.4411
FAM29A	-1.82922222222222
JMJD2A	0.7655
EPHB1	3.352
POLD4	-0.376875
ANAPC10	-0.68725
LRRC36	0.863
MEGF6	-0.583875
LPHN3	-0.153
BMP10	-0.1845
C21orf55	-0.3125
CREM	-0.6839375
PTGER4	-0.0566666666666667
METAP1	-1.926
KCNQ1	1.221
NR2F2	0.390375
SSFA2	-0.261083333333333
CTTNBP2	-2.799
BCL2A1	-0.492125
ZBTB24	-0.331
SLCO6A1	-1.186
PRDM1	1.2795
OR7D2	-1.00983333333333
CCDC47	-0.8065
LOC646982	-0.1705
SLC26A6	-1.22116666666667
BIN1	-0.0950000000000001
SRRM1	0.390714285714286
PCSK1N	1.828875
ALS2	-1.349
ECT2	-1.60015789473684
CACNA2D2	-0.506625
DOCK6	-0.4645
C10orf119	0.19375
FATE1	0.38225
DUSP23	2.2905
TRIP6	-0.105285714285714
NUP35	-0.9595
CDH3	2.283
KLHDC8A	0.906
C9orf116	-0.46025
EI24	-0.232
CENTD1	1.31433333333333
RWDD2B	-0.214166666666667
DOCK1	1.3985
NPAS2	-0.023375
NR3C2	3.706
FAM63A	-0.50625
INPP5F	-0.866666666666667
FAM111A	-0.8569
MYBL1	-1.49308333333333
IQGAP3	1.06283333333333
CRADD	-2.03516666666667
DUSP12	-2.4415
PDZK1IP1	4.96475
VASH2	1.35075
CTR9	-1.1275
VIL1	-4.08675
OR8U1	1.00683333333333
CCDC107	2.5045
PTTG1IP	1.166
OR4X2	0.38225
COL9A1	-0.4
PSMD9	-1.7345
ZFP62	0.8465
TIP39	1.57
PARP15	0.5325
TTC19	-1.36675
C1orf114	-1.73566666666667
GFPT1	-0.3385
SLC27A6	-1.9845
MRPS10	-0.5064
CALML5	3.8905
TRPM7	-0.792
CGNL1	2.305375
CECR1	0.76225
SERPINB8	-0.727
TMEM102	1.722625
PDIA2	-3.51225
NUCKS1	1.35416666666667
HOTAIR	2.312
EBI3	0.7935
NXN	1.377
ZMYND19	-0.65375
FOXJ3	-0.54825
EIF5B	0.3751
EIF2B4	-0.982166666666667
LEO1	-0.846
ZIC5	-1.41375
IL20	-0.125333333333333
KIAA0415	0.19925
FLJ37357	1.265
TSPAN12	2.02925
ACTR3B	0.077625
TFAM	-1.205
IL17RD	-0.272
PARP12	0.60825
KLHDC7A	0.826
KCTD4	-0.246833333333333
GTF2H1	0.1275
FLCN	-1.19016666666667
BIRC4	1.122
LOC790955	0.74075
VKORC1L1	0.41225
CYP4F22	-0.547333333333333
TAS2R5	1.007
ZNF582	0.0015
HS3ST3B1	0.0347499999999999
CTNS	-0.40275
STK36	0.571166666666667
MMD2	0.19375
RP5-1103G7.6	-0.4325
FLJ23356	-0.078
CRH	1.3335
C1orf182	0.893166666666667
ACP5	0.979333333333333
AMFR	0.6856
CA4	-2.346
PLCB4	1.70575
MPHOSPH10	1.08725
UNQ473	4.88983333333333
G3BP2	0.42475
SR140	0.0411666666666667
HOXA2	-0.22125
PYGB	0.889375
BAT1	-0.503666666666667
DKK3	-0.1135
DDX31	-1.3565
TULP1	0.712875
NHLRC2	0.28775
TNRC4	-0.113666666666667
ZNF430	0.48225
TNRC6A	1.25125
PLA2G1B	0.0513333333333333
RCHY1	-0.942666666666667
GTF2A2	-1.29283333333333
MGC4294	0.144
ZNF691	0.06675
TACC3	0.709
DNAJC5G	-0.27175
LOC4951	0.7685
MS4A4A	-1.567
LOC152485	1.3085
PPP1R2P1	-0.07275
PPP2R5B	1.02325
RPGRIP1L	-0.774375
SPOP	0.1265
PTPRF	1.25091666666667
MGC42090	0.3245
SUSD3	-0.68825
THOC4	-0.106375
MAML1	0.0506
FXR2	-1.126
TYK2	-0.260125
MUC6	1.13916666666667
DNAJB7	0.078
PIP4K2A	0.0590714285714285
MEX3A	2.26133333333333
RRP1	-0.560375
TFAP4	-0.07975
CXorf41	-0.5865
MTMR4	-1.1465
CTLA4	0.66
SNX9	0.749375
CIB3	-0.188666666666667
NECAP1	-0.092
PLA2G2D	0.5232
GLMN	-2.066
DCLRE1A	0.1205
PDX1	-0.083
SAMD11	-1.02825
MRPL55	1.479
TLR7	1.7325
TBC1D21	0.2035
SMAD1	1.8865
ACTRT2	-0.32175
RIOK2	-0.46575
PDLIM4	-0.6085
SLC22A15	0.165833333333333
ABHD13	-0.4121
STX18	-0.6751
CCPG1	-0.692357142857143
DCBLD1	1.50583333333333
SLC2A6	-1.224
NOLA3	-0.2875
TRDMT1	-0.604857142857143
IL17F	0.98
ATP1A4	-0.788833333333334
OR52W1	0.208
CFL1	-0.23125
IL4	-0.8015
RBP2	0.0431666666666667
CPSF6	-0.74625
TTC8	-0.943166666666667
MUCL1	2.186
EYA3	-0.772666666666667
KRT38	0.52625
GNE	-1.70975
ZNF501	-0.44925
SLC35A2	0.564
CEP110	-0.4649
MYF6	0.145
MGST2	1.15483333333333
TRPV4	-0.1095
NEK8	-0.733833333333333
NOX5	-1.933
NCKAP1L	-0.306666666666667
EMP3	-1.61266666666667
BPY2C	0.257
C1orf38	0.7015
ELOVL2	-2.356
CBX7	1.38383333333333
OSBPL1A	0.225833333333333
ZNF589	-1.091
ESCO1	-0.5875
TRA2A	-0.218333333333333
C3orf26	-0.8425
PHF2	2.6075
PID1	-0.581166666666667
RFC1	0.32
MTAP	0.084625
ADORA3	2.5805
LOC389458	0.53275
TRNT1	-1.048125
CRIPAK	-0.3885
RAI2	2.19416666666667
ANKRD44	-0.46525
GZMB	4.00925
NFE2L1	-0.54025
STIP1	-0.995
RASL11B	0.191
NT5DC2	-1.30066666666667
LRP2	0.41275
MTDH	-0.812733333333333
ARSG	-1.289
HSP90AB1	-1.23441666666667
CT45-6	-4.54925
ZNF483	0.352
LMBR1L	-0.012
S100A2	-0.3331
C2	-0.0806666666666667
C2orf27	1.261875
EIF4EBP1	0.76425
GCKR	-2.4295
PPP1R9B	-0.10025
FER	-1.0755
SNRK	-0.0991666666666667
OR5M10	1.1195
UTP6	-0.91375
CAPZA3	2.48125
FBP1	-1.75055555555556
TERT	-1.929
CCL1	-0.297
FUCA1	0.04875
ALS2CR8	-0.5075
KCMF1	0.270333333333333
SRCRB4D	-0.1485
OXCT2	-0.894666666666667
IL17RA	0.645333333333333
MPP5	0.86425
SPA17	0.25875
FLJ10986	1.22616666666667
GALNT14	0.012
CXorf27	-1.06414285714286
NPLOC4	-0.46025
RAB34	-1.2505
KRTAP3-3	-0.1225
ARSD	0.898666666666667
CPLX2	-0.9595
PJA1	-1.008
WHDC1L1	0.434
RB1	-1.6602
MTMR15	-0.1665
PHLDA2	-2.1173
GUCY2F	0.4265
MPV17	-0.3715
SLC35D1	-1.7015
LYSMD3	-0.5767
COL16A1	1.57725
ERLIN1	-1.14283333333333
JMJD4	1.36925
HIST1H2BK	-0.36675
TP53I11	1.2485
ST3GAL4	0.2443
PF4V1	0.696833333333333
ALG8	-1.406
REG1A	0.40275
MINA	-0.35425
CYB5R3	0.532666666666667
HHLA1	-0.1035
MYST4	0.6433
VASN	1.0615
UCHL5IP	-0.724
TFAP2A	2.4925625
MGC9913	-0.686
C9orf97	-0.2985
LOC90379	0.049
PHF15	-0.764357142857143
ZNF169	-0.1195
KRT7	2.2875
GLIPR1L2	-0.232875
LOC116236	-0.45975
IQCF3	0.18825
RDH14	0.0551666666666667
HNRPK	0.111571428571429
RABEPK	-0.562666666666667
ISX	-2.7665
CBARA1	0.73575
RAD51AP1	-3.23225
MLL5	0.798625
CXorf48	-4.9295
SGCD	-1.003
PHTF1	-0.91375
CA3	2.5775
CMTM5	0.88475
STX10	-1.20625
JMJD2D	-1.91325
P4HA1	-2.15283333333333
GAB3	-0.3635
DHRS4	-0.3135
COL4A1	3.0329375
C20orf20	-1.04125
OSBPL2	0.4645
PTTG2	-0.96825
KIAA1688	2.3485
STS	-2.1945
SHROOM4	0.518666666666667
KBTBD5	0.285666666666667
ALDH1A3	2.2681
BTNL2	0.0185
TGIF1	0.9075
ZFAND5	1.500875
ICA1	2.075875
NAV3	-2.54616666666667
FLJ12331	-0.46125
EPS8L2	0.7265
MNT	0.378
ENTPD1	1.88633333333333
OR51E2	0.136875
STK11	0.733625
MX1	4.708875
TTTY9A	-0.29925
CX62	0.663
LOXL4	0.016125
EXOSC4	1.22675
PURB	1.11064285714286
SETD1A	-0.5105
RELB	2.11475
LAMB2	-0.003
HNF1B	-0.388166666666667
PNLIPRP3	-1.4875
C14orf139	-1.06425
UMOD	0.43
GRIN3B	-0.748
GPR25	0.824
ZNF512B	0.54275
ATP6V0A1	-0.93575
SRA1	1.19433333333333
ZNF615	0.97475
ZNF768	-0.74525
ZNF469	3.943
DYNC2LI1	-1.62866666666667
DNAH3	-0.074
LOC387911	0.78575
LOC554234	0.10575
ARRDC5	1.8585
TMEM59L	-1.40283333333333
MARCH4	-1.14425
CNOT8	-1.39183333333333
KIRREL3	0.022
ADAM17	0.77575
MYOG	1.01275
CPNE1	-1.3835
AK5	-0.89825
LOC204010	-1.426
NDRG4	0.504
LOC130074	-0.43375
PIAS4	1.551
NCOA2	0.51975
TEGT	-1.1206
USP5	-1.1675
ANKRD21	-1.4
KIAA0692	-0.275
HAPLN3	2.6425
LZIC	-0.4195
NRXN3	1.26225
CDKN2C	-1.615
KIAA0226	0.0906666666666667
CYB5D1	-0.2265
WDR68	0.4224375
ABCB6	-0.5534
MRPS25	0.01275
ZMAT2	0.0647499999999999
KRT25	0.124
RPL11	-1.23875
GRAP	0.0358333333333333
LOC198437	-0.440333333333333
RORC	-0.039
RAP2C	-0.903357142857143
MXD1	1.225625
AZI2	-0.84
NUAK2	-0.45425
AHSG	-6.10525
MANSC1	0.6075
IMP3	-0.331333333333333
C2orf3	-0.17025
VSTM3	4.97975
PCTP	-1.52375
SIRT1	-0.25475
MANBA	-0.95275
CD164	-0.05075
GFRA1	-3.1872
PRM2	1.064
ZKSCAN3	-0.7385
PLEKHG1	3.4205
TPRKB	0.01675
UBFD1	-0.906166666666667
CDKL5	1.53366666666667
HIST1H2BD	1.38583333333333
INPP4A	-0.0338333333333333
BMX	-0.00649999999999998
PTPRU	-2.0645
LOC554202	-0.459
HOXC8	1.1585
IL12B	0.0935
ADPGK	-0.57925
ZNF418	1.1275
SIAE	-0.36175
CWC15	-0.3515
RP13-401N8.2	-0.412
KLHL11	-0.2735
DEDD2	-0.242375
PSMB3	-0.505
DDX25	-2.37075
ZBTB3	-0.136833333333333
GFRAL	0.2315
RPS25	-0.927833333333333
FAM57B	-1.10183333333333
TESK2	-0.0308333333333333
DNM1L	-0.19225
ZNF207	-0.433166666666667
CLEC11A	0.89775
TOLLIP	0.14125
TMEM61	-0.597833333333333
DLK1	-4.1897
PLVAP	3.563125
NOD2	2.40883333333333
SCMH1	0.69325
FLJ40235	0.0136666666666667
HTR2A	-0.2365
ARMC5	0.556
FUT7	1.043
PRELP	3.4944
ALKBH6	0.138833333333333
GYG1	-0.443333333333333
POLR3GL	-0.355
COL8A2	3.28583333333333
OR10A5	0.79225
C1orf187	-1.18325
TXLNB	2.39383333333333
C16orf68	-1.134
R3HDM1	0.0085
C16orf75	-1.03375
BAALC	-0.319625
TNP1	0.01
GAPDH	-0.242916666666667
COX7C	0.3525
ERRFI1	0.273916666666667
PGAM2	1.10716666666667
FAM108B1	-0.0935
APC	-0.568125
TLR2	4.15025
SUCNR1	1.5795
ZNF233	-0.80825
WFDC1	-0.7025
PSG11	0.0256
SLC39A1	-0.3785
PSAPL1	-0.2385
CDC42EP1	0.96425
MECR	0.00974999999999999
KIAA0101	-1.6054
MACROD2	2.018
MMP19	0.95875
LOC202459	-1.09333333333333
VNN2	1.88025
ACCN3	-1.612
TIMD4	3.6225
RNASE8	-0.723
CCDC7	0.64775
SULT2B1	-1.4745
ME1	-1.86675
MGRN1	0.206125
MRPL30	-0.1855
IVL	2.249625
CALM1	0.9942
PLEKHA6	1.0199
B4GALNT2	-0.3325
PGDS	3.1395
C8orf33	-0.415833333333333
TMEM56	1.00783333333333
CKM	-0.2345
ESR2	0.4421
ACOT8	-0.21025
AGTR2	0.202
LOC155006	3.24675
BC37295_3	1.163
EPM2AIP1	-0.0818333333333333
PZP	-0.5185
RPS9	1.076
C18orf51	-1.9235
SIVA1	0.7381
HEATR2	-0.094
CD3E	0.202
C20orf142	-0.359
PGLYRP3	0.3765
CCDC139	1.38925
GPS2	-0.361833333333333
NOL14	0.5695
LRTM2	-0.0795
TRIM36	-1.56875
TP53RK	-0.2558
FBXL13	-1.222
RUFY2	0.321357142857143
C11orf70	-0.727
HSPB9	1.27783333333333
GJA5	2.524
HGF	-1.96683333333333
EPHB4	-0.3065
SOX18	2.024
IFRG15	0.541
