Hybridization REF	TCGA-A2-A04X-01A-21R-A034-07
GIMAP4	5.31566666666667
FUT3	-2.0275
PIF1	-2.026
LPIN2	-0.1341
SH3PX3	0.602
PDP2	0.58925
PAPD1	-0.074375
ERP27	-0.81275
APOOL	0.2042
DIABLO	0.0055
TRHR	0.39875
ARMC9	0.582125
RNF152	3.076
SLITRK3	0.378666666666667
ZNF211	0.5103
PFDN1	0.54425
RGS11	1.1575
HS6ST1	1.2188
AKR1D1	-0.781666666666667
TNP2	0.542
STK31	-0.1955
EML4	-0.164416666666667
SGTA	-0.136333333333333
HIST1H2BI	1.14133333333333
PSMD6	-1.12883333333333
KIAA1257	-0.284
C18orf55	-1.13516666666667
FLJ20273	2.112
RPL28	-0.921833333333333
EPYC	1.826875
NOX3	-0.252
ELAC1	-0.912166666666667
METT11D1	-1.03825
BIN2	0.767
NACA2	-0.12625
CCDC17	0.035
HM13	0.1524
UBOX5	-0.5575
UBE2O	-0.09075
UBL5	-0.0155
APOLD1	1.800625
C9orf31	0.26125
TNFSF8	0.6095
ARHGAP29	1.30775
PROKR2	0.9095
PDE5A	0.365
C6orf12	-0.1135
TOM1L1	0.8265
WHDC1	0.692875
FOXI1	0.00383333333333334
RAB4A	-1.0126
TMEM39B	-0.521
ATPBD1C	-1.3085
FARSA	-0.575666666666667
PLEKHG5	0.16
CMAS	-1.34483333333333
OR7E24	0.0495
SLC30A1	-1.47175
CDC42EP5	1.7965
PLAC1	-0.119
KLHL18	-0.0920833333333333
LBA1	1.1589
TAZ	-0.65925
CRIP2	-0.594375
BTBD11	-1.42783333333333
C16orf72	0.027
DIO2	2.3781
LRRCC1	0.671333333333333
CCDC136	-2.171
PRX	-0.18075
RBM5	-0.4978
TMEM85	0.035375
TUBGCP4	-1.23783333333333
APLN	0.511625
CDK7	-0.121833333333333
SSR2	-0.410583333333333
CRELD1	0.142
C19orf46	2.8415
GAL3ST4	0.0533333333333333
KBTBD10	1.39375
IL28A	2.05525
WDR27	-1.877
MCM2	-0.98
SOX14	0.352
FLJ39743	-0.324
KIAA0922	0.9205
HIPK4	-0.4715
FLJ25758	0.086
C16orf57	0.0365
PDZD2	1.783125
MCC	1.606875
HHLA3	-0.7518
ID2	-0.20775
C20orf23	3.43066666666667
ZNF688	1.4825
APOC2	-0.906166666666667
LOC440093	-0.7865
FAM50B	2.0315
PWP1	-0.5075
DNAH10	-0.274666666666667
HIST1H2BA	0.32025
GPR56	1.80366666666667
METAP2	-0.83275
PAN3	-0.4955
STXBP4	1.429375
PDHX	-0.1645
MTA1	-0.145833333333333
ZBED4	-0.134125
ZNF720	-0.31575
CDK2	-1.454125
RHOJ	0.288
CDC37	-0.556333333333333
ZER1	0.719375
GRK4	-0.15075
PRPH	-0.799
POLR2A	0.54575
OGFOD1	-0.17275
NOL5A	-1.142
PHEX	1.7515
FLJ16478	-0.01625
C20orf117	-0.860875
CAMTA2	0.09375
C11orf74	0.707166666666667
DDX17	0.0716666666666667
C5orf27	0.53075
PLEKHA2	-0.5826
PDE4DIP	2.5305
SCN7A	0.2535
ZNF559	-1.1365
CXCL10	4.42325
ZMYM4	-0.161666666666667
STK32B	-0.0482
KIAA0888	-0.587
TACR3	0.7445
CKAP2L	-0.74125
KIF1A	-0.741666666666667
RSPRY1	1.071
VCAN	0.6775
CYP27C1	-0.23
SYDE1	-1.3595
MED12L	-0.506
ZDHHC21	1.277875
NHS	-1.206
TM9SF3	1.51733333333333
DDHD1	-0.213375
MAFG	-1.20133333333333
BICD2	-0.8325
C14orf119	-0.302
C14orf43	0.428928571428571
CDH7	-1.348
ALKBH5	0.0435714285714285
JUP	0.678125
TMEM41A	0.2775
MAMDC4	-0.7125
CBX3	-0.80475
LRRC18	-0.073
RBMXL2	1.01175
PLA2G4D	0.936333333333333
FGF13	0.389875
KIF3A	0.417666666666667
PDIA6	-1.0005
DCXR	1.49875
CASKIN2	0.825416666666667
EHD1	0.639166666666667
MARCKSL1	0.866666666666667
ZNF496	0.152833333333333
SCAF1	0.495166666666667
KCTD8	-0.774
TRAF3IP3	1.24971428571429
LSR	1.58325
CXorf1	-0.0755
C14orf112	0.3375
EIF2B1	-0.466
OMP	0.1045
GSTZ1	0.059
LOC92017	0.9285
ISLR2	0.3905
C12orf36	0.726
GATA2	-0.215333333333333
GABRA5	-1.468
CELSR2	-1.13464285714286
STAM2	1.4303
TNAP	-0.0475
PTPMT1	-0.181
GRP	4.7795
SV2A	-1.52283333333333
MAGEA12	-4.48675
CACNG1	-0.6775
C18orf19	-1.7295
GSG1	-0.202833333333333
PTPRJ	0.909
FRMPD1	0.2535
ZNF668	0.40875
PLEKHJ1	-0.41525
ADAT1	-0.3226
TMEM50A	0.4868
UCN3	0.1255
HOOK1	1.51525
IL17B	-0.2215
MLKL	-0.00666666666666667
TTC14	-0.3345
KLHL5	-0.8675
CRYL1	0.453833333333333
FOXH1	0.298
NFYB	-0.243625
PPM1G	-0.246
GOLGA2LY1	-1.5895
NMT1	-0.4845
HADHA	-0.1621
CHSY-2	1.29025
PLEKHF1	1.83142857142857
SAGE1	-2.6515
MUSTN1	0.12625
SUHW4	0.6755
TFEB	2.21066666666667
ZFYVE27	0.0685
ATG12	-0.2445
BMI1	-0.344142857142857
ZIM3	0.35375
MYH4	-0.30125
MASP1	-1.09183333333333
KIAA0984	1.31225
RPAP2	0.10525
ASB5	0.05425
BOLA3	-0.642166666666667
MIA3	3.51066666666667
KRT35	0.411
KIR3DL3	-0.6365
MRPL51	-0.453
SEMA3F	1.30433333333333
NDUFB2	-0.310666666666667
LOC253012	1.6
FAM46C	-0.1067
G6PC	-1.634
CSAG3A	-3.7385
PREX1	1.397
SLC25A45	0.87875
MAPKBP1	0.8606
CPE	1.535
GNB1	-0.465125
CXCR6	1.857
TRIM46	-0.1795
C16orf3	0.7635
HPSE	1.265875
TIGD3	0.3735
SPG3A	0.26875
LCAT	-1.10533333333333
ST6GAL1	-0.456111111111111
POMC	0.86275
FLJ36031	-0.798
NSMAF	-0.818333333333333
SKIL	0.965
ADSS	0.609
HMGCS1	-1.3127
POLR3F	-0.333
RAB10	0.561375
ZNF277P	-1.66225
ZBTB7B	1.880375
DHRS1	0.51475
ABCC13	0.348
CNOT3	0.22425
NFKBIA	1.45325
GAK	0.291666666666667
SFT2D2	1.03383333333333
HOXA6	-0.195
CRTC1	1.01275
LY6D	-0.694
C20orf72	0.0688333333333333
CPT1A	0.88775
LMO1	-1.9055
EIF3I	-0.033
PRB4	0.41975
MCM3APAS	-1.754125
C20orf132	-1.1857
FOXF2	-3.1785
S100A12	0.55875
MLH1	-0.306166666666667
ACTN1	0.8408
MRPL36	-0.174333333333333
C20orf106	0.498
FBXO6	2.592
MKS1	0.664666666666667
CX3CR1	-2.928125
PDE1B	0.662
PLP1	-3.78175
KISS1	0.156333333333333
C14orf2	-0.260333333333333
TBC1D3P2	0.132
COMMD6	0.2703
ANKRD7	-1.67075
PTCHD1	-1.87525
NARS2	-1.56
DOCK7	-0.84825
FAM127B	-0.052
LOC390243	-0.00549999999999997
N6AMT2	-0.27075
ZNF391	-0.6115
DNAJB14	0.260666666666667
WRB	-0.357375
BPI	-0.0019166666666667
TTC4	-0.645
FAM10A5	-0.16625
GOT1L1	0.5235
MAGED1	1.67575
RESP18	-0.23875
WFDC6	0.549
MT2A	-0.3955
C11orf56	0.48625
KIAA1432	0.4505
ROR1	-1.522125
HSD17B14	1.36583333333333
ZFAND2B	0.462375
SAMD4B	0.14325
HEXA	0.474
HNRNPU	0.103727272727273
USP39	-0.429625
NRD1	-0.04525
R3HDML	0.50225
FLT4	0.643833333333333
OMG	0.353166666666667
OR52N4	0.516
LOC399818	-0.7985
ELA2	-2.0175
VENTXP1	0.2425
RFC5	-1.0205
OR52L1	0.5955
PAX5	-0.365
FBXO2	1.533
GMEB1	0.513
AKT3	-0.815666666666667
CRB1	-0.6276
CTTN	0.0153333333333333
UTP15	-0.5755
HSBP1	0.124583333333333
PHF11	1.9445
NDEL1	0.122
USP8	0.08375
BAIAP2	0.4474375
SI	0.466833333333333
ARSJ	-2.34733333333333
BAAT	-2.313
KCNS3	3.76633333333333
LOC126147	-0.455333333333333
TMEM37	-0.12675
C1orf162	3.87933333333333
MBD1	-0.9791
ITGAL	1.4045
WDR73	-0.0783333333333333
GKN2	0.354
ARFGAP1	-0.105875
SLC5A8	-0.2774
ZBTB40	-0.1262
CYP4B1	0.885333333333333
LYPLAL1	-0.674
CHST3	-1.378
MAP3K9	0.4545
BTAF1	-1.18333333333333
TFAP2E	-0.201
RBM35B	1.5835
LOC441251	-0.415333333333333
ANKRD25	-0.930666666666667
UQCRC2	-0.484
MAEA	0.2155
HYAL1	-2.1994
RNPEPL1	0.692833333333333
CPSF2	-0.31675
PSD3	-0.166
ABCA13	-0.30975
AGR2	2.408875
GBX1	-0.55
HDLBP	1.23764285714286
ACY3	-0.603
HECW1	-0.169333333333333
ZNF519	-2.1425
HOPX	2.576125
ZNF304	0.892125
OR12D3	-0.46
FKSG43	-0.09375
METTL1	0.7365
MFSD3	-0.0927
PSPH	-1.627
CLCA3	0.026
DARS2	-0.4295
CDC25A	-1.73633333333333
BAIAP2L1	0.66025
B3GNT5	-1.575125
USP29	0.446
ARHGEF10L	0.8045
ATOX1	-0.18075
ADAM30	0.7835
DNASE1	-0.4195
STT3A	-0.0453333333333333
RAB6IP1	-0.52575
PTN	0.9642
C1orf106	-1.42392307692308
HECA	0.996
RNF122	0.537
SLC22A18AS	-0.243
GNG8	0.985333333333334
ELP4	-0.355
FAM65A	0.7015
RPL10A	-0.6345
IRS4	1.3355
MACF1	0.7208
SEC24D	0.129
LOC374395	0.72975
TGFB2	-1.08725
MDFIC	0.308375
CHRNE	0.925833333333333
PCMTD2	-0.0928333333333333
ATP6V0D1	0.292333333333333
MTA2	0.42075
LZTR1	0.0728333333333333
RAP1A	-0.163333333333333
AXIN1	-0.523
POLR1C	-0.41875
TRIO	0.0143333333333333
PLXNA4A	-0.713916666666667
C5orf33	-0.70775
DEPDC1B	-1.998
ZNF473	-0.4085
MTM1	-0.02725
GPR107	0.226333333333333
CSNK1A1L	1.057
FLJ14154	0.198
NLRC4	4.15475
ENPP4	2.3825
PADI3	-0.8435
RNF170	-0.543875
CG018	-0.0791666666666667
C16orf7	0.591
KCNE1	0.4835
NRM	0.2385
SLC37A3	-1.78285714285714
TPD52L2	-0.894666666666667
UNC5B	0.58975
C12orf12	0.1465
SDHB	-1.17125
CLRN1	0.420375
NUDT10	-1.60416666666667
UGT3A1	0.271375
FBXW8	0.23125
RHOF	-0.540875
PTPLAD1	0.460125
MYO3B	-1.16775
DERA	-0.5875
TPP2	-0.905
C19orf53	0.489666666666667
GINS3	-0.733
ST6GALNAC5	0.2495
CHSY1	-0.655
MGC15705	0.3865
GPR83	0.398666666666667
EXT2	0.549
DOLK	0.9895
TUBAL3	0.026
ACVRL1	2.2605
ABL2	-0.39975
C14orf156	-0.598833333333333
PTPRZ1	-4.130125
DIP2C	0.178875
LAMP1	0.206125
RXRA	0.5902
MAP3K5	0.99225
ALKBH1	0.1455
PDLIM7	-0.457875
ARL14	-2.13
SNIP1	-0.379
TIMP3	0.674833333333333
RGS3	0.289666666666667
SPAG16	0.5011
ABHD4	1.2625
ARHGEF12	0.295636363636364
GLUD2	0.04
RAC2	0.1203
UAP1L1	-0.702
SLC18A3	-0.2015
YOD1	-1.77375
RALY	0.1815
HMOX2	0.64475
DGKH	0.06275
DBNDD2	0.2115
YIPF4	0.32875
THAP10	-1.7785
ZNF513	0.6995
HAGHL	-0.8885
ITGB4	1.90333333333333
CCDC141	-0.7055
YTHDF3	-0.119
C5orf28	0.073
RPL7L1	-0.395625
TMEM30B	1.45664285714286
ANKRD35	0.241
DUOXA2	0.01225
TBC1D5	-0.086125
DFNB59	-0.4365
HRH4	0.69875
MYO6	0.8463
DNAJA4	3.055625
RBM24	-1.433375
CEACAM20	-0.80275
RBM23	-0.492071428571429
NGFB	0.478
C1orf63	-0.7949
KRTAP7-1	-0.318
PERLD1	3.872
NPB	0.492
C17orf59	1.1283
HSPBAP1	0.299
SLC15A4	0.27675
PRTFDC1	-2.282
OSMR	-0.7255
CYSLTR2	0.3505
C19orf25	0.7689
KIAA1797	0.0885
NLRP6	0.9245
FAM105B	0.0725
SCRN2	1.99566666666667
LRRC58	-0.6989
RNF17	0.346375
NEIL3	-1.9965
FAM137A	1.01325
SKP2	-3.5145
PARVA	1.20516666666667
PKLR	-1.368
RNF34	-0.394375
A3GALT2	0.191
C12orf50	-0.174666666666667
SUNC1	-1.53525
FAM102B	-0.118333333333333
CCT2	-1.5685
LRRC37A2	-1.075
ARF4	0.752
SIKE	-0.47125
C8orf48	1.73966666666667
MBTPS1	0.670357142857143
GPSN2	-0.7425
NCF2	4.12125
SLC12A6	0.745666666666667
MRPL48	-0.36875
HMGN3	-0.553333333333333
LRRC62	-0.93125
PAX9	3.40325
FAM55A	1.4915
C20orf42	-3.57016666666667
SCML2	-1.85283333333333
BCL9	1.08675
FAM40A	-0.57375
C9orf41	-0.245
ZNF774	0.418
LETM1	0.0795
PLXNB1	-0.537666666666667
NIPSNAP1	-0.67075
USP10	-0.689
F9	-0.2395
LIPE	0.63975
CNGB3	-0.19
C12orf52	-0.0925
PI4K2A	0.261
MED8	0.43925
STAT4	2.3112
FGD4	1.237
RNF145	-2.45266666666667
WDR32	-0.1722
CLDN2	0.190666666666667
TCEAL8	0.80675
ZMYND8	0.5913
PDXK	-0.68959375
GATAD2A	0.40025
PTGES3	-0.899
CCM2	-0.193
TAP1	3.529625
ZNF670	-0.42475
ETS2	-0.0966428571428572
C6orf166	-0.359833333333333
PRMT2	0.103928571428571
OR4B1	0.278
INTS8	-0.314
CCDC102A	-0.55375
CCDC83	-2.0865
ITGA1	0.2868
EPHA5	-1.7459
FAM24B	-0.764333333333333
TSGA10	1.88175
HAL	-2.04866666666667
MYOT	-0.1215
SPACA3	0.13125
BCL2L2	-1.0235
CUGBP2	-0.440833333333333
CCNB3	1.172
RNF113B	0.24425
MERTK	0.379
BAG1	1.204
VPS36	0.06575
ORMDL3	2.8887
C1orf190	-0.6505
ZNF625	-0.37075
CORO2B	-1.817
ALOX15	-1.1865
CST1	1.164
NUPR1	3.151
CCL7	3.18625
SMCR5	-2.643
DSC2	1.684
RBMS2	0.78575
GRIK4	0.1235
TRIM65	-0.1745
TMPRSS6	-0.368214285714286
TP53INP2	0.9215
GLB1L	0.2445
LOC388284	0.410166666666667
PUS1	-0.5855
BCL9L	-0.6635
OLFM1	-0.882416666666667
RET	-1.921125
MASTL	-1.726
ALX3	-0.03875
IL1RL1	0.349166666666667
ZNF765	-0.8147
C14orf138	-1.25925
SNX10	0.619833333333333
TAC4	0.321
C1orf64	3.475625
POGK	0.573
MAPK9	0.16475
ZNF366	2.1625
C8orf79	0.547666666666667
CLDN7	2.494
OR5AT1	0.215
TRIM37	-0.97125
LRRC25	2.5015
GRHL2	2.3489
TEKT3	1.6135
LASS5	-0.646333333333333
ABCC4	-1.91783333333333
DLG3	1.5185
VGLL1	0.24575
ZFP36L2	1.852
MFRP	0.442833333333333
KIAA1799	-0.04125
FLJ44379	0.1025
PCNX	0.41825
ANXA9	1.9945
CYP4V2	1.5737
PIK3C2A	-0.21775
SRR	1.24
NOL3	1.383
IFITM2	0.7105
ARNTL2	-2.1705
ZNF595	0.28475
NLRP13	0.817
ASPH	-0.38225
CPA2	-0.151
PVRIG	0.75
LEPR	-2.12566666666667
C16orf42	0.319666666666667
SH3BGRL	1.19525
FAM77D	-0.280666666666667
FNDC7	0.0135
C9orf6	0.228166666666667
NOTCH2NL	1.49766666666667
PGBD1	-0.4405
SYNGR2	0.9685
PITPNA	-0.164875
PRPF4B	-0.469
SLC43A3	-2.254
NRBP1	5.20417042793042e-18
SLC25A22	1.1765
ILK	0.365
SLC22A8	0.743
MRPS7	-0.342375
PITX2	-2.17525
FABP3	-0.411125
OR1L1	-0.367
LOC728215	-0.719625
BLID	-2.568
KIAA1217	1.937
TFPT	0.0855
AP4B1	-0.02975
VBP1	-1.94125
OR1K1	0.6645
MORC3	0.52825
BHMT2	-1.9125
C3orf10	0.223125
FZD7	-0.668666666666667
WFDC10A	0.731
PMS2CL	-0.287875
CCDC32	1.183
FA2H	0.379
ALG13	-0.000499999999999997
TTLL7	0.026
SPOCK3	-0.39575
SLC13A2	1.443
AIM1	0.786
GPRC6A	0.244
EGR2	2.98575
MED11	1.0575
WWC1	0.10825
SH3GL3	-2.904
RIF1	-0.409428571428571
PRLH	-0.168
VLDLR	-1.1595
DBT	0.4234375
C21orf63	0.75925
CGGBP1	-0.053375
KRTAP12-2	-0.1535
TADA3L	-0.184625
ZBTB16	2.8045
PDGFB	1.56125
RFX1	0.6435
UQCRB	-0.0164
LOC133874	-0.235
HPS3	-1.41725
LGALS3BP	1.1402
DKFZP564O0823	3.76871428571429
MRFAP1L1	0.243375
HOXA10	-0.8985
NGB	-0.602
KIF21A	0.805615384615385
IFLTD1	0.8305
LZTS1	-0.238375
ARHGEF3	0.74525
RHBDL3	0.9615
CSNK1G2	0.102666666666667
ChGn	-1.038125
KIAA1244	1.88266666666667
GABRB2	0.027
MGC72080	-0.845
CD27	4.503
EGLN1	-2.0934
PEX13	0.787
RWDD3	-0.104
RNF12	-0.540166666666667
GRIN2B	0.558
ADAMTS14	-0.703375
DYDC2	-1.111
ATP6AP1	0.5797
NR1H2	0.224666666666667
PDK2	1.901
C3orf17	-0.465166666666667
SLC38A2	0.116285714285714
SLC25A29	0.930666666666667
C15orf29	-0.336375
ADAM9	-0.7025
TMUB2	-0.2945
GPR176	-1.03175
AGK	-1.163125
MCCD1	0.23575
NDUFA4	-0.42825
TMEM146	0.117
DUSP1	2.212625
UNQ6975	0.222
EMX2OS	1.299
INSM2	0.51725
LUZP4	-0.4155
SETD6	-0.035
P2RY2	2.8075
SLC45A2	-0.849
RABGAP1	0.3655
UBXD5	0.5485
GPRC5A	1.7125
PAK3	-1.12183333333333
LOC63920	-0.5585
TGFBR1	0.5267
KRTAP6-3	0.098
SFMBT2	-0.29825
CDC42	0.6921875
C11orf35	1.568
TTLL2	-0.218
UACA	0.562916666666667
CD97	-0.6189
SETD5	-0.246875
NINJ2	-1.292
PTER	0.179333333333333
POMGNT1	0.58175
KRTAP4-2	-0.6255
ECGF1	3.42025
HRB	-0.344636363636364
ATP1B2	0.046
LOC400506	-0.3465
COL4A3BP	1.484
C6orf97	-1.881
GRHPR	0.463625
TAS2R1	0.544
SEMA7A	-0.735
EDF1	0.6335
ODF2L	0.1169
PCID2	-1.314
GTF2H4	-0.266833333333333
ZCCHC3	-0.35
CGB2	0.0576666666666667
NEUROD1	-0.56175
C20orf75	-0.657
RP5-1054A22.3	1.34633333333333
IFNA5	0.489
ZNF134	0.241333333333333
MGC119295	-0.963
ZSWIM6	-0.29875
SMEK1	0.906
PCGF2	0.94275
C1orf102	2.078
CYP2A13	0.774
KCNH6	-1.1734
MDM1	0.5002
ALDH7A1	0.526833333333333
C9orf75	0.9945
VDAC3	-0.48175
OR51T1	-0.2445
EIF3F	-0.540833333333333
KCNJ10	0.012375
LENG8	0.472
EDEM2	0.88425
CCNJL	-1.581
DHX37	-0.3525
CRYGN	-0.5865
AATF	0.326125
ZNF630	0.6855
E2F5	-2.043
WFDC13	-0.759666666666667
FTSJ3	-0.44
C4orf33	0.47975
LHFPL4	-2.22
C19orf56	-0.65875
SMAD4	-0.844625
AFM	-0.00319999999999999
G0S2	-1.4885
FCHSD2	-0.335
RRP1B	-0.6726
EEF1B2	-0.573666666666667
STAT6	-0.9555
ZNF195	-0.29475
GNL1	-0.668
ZNRF2	1.01533333333333
PER3	1.0615
ASB16	0.463
C10orf10	1.63057142857143
ADCY8	-2.7375
C9orf58	-0.838
ARMC10	-1.295
PSG1	-0.608
DHX34	-0.228
VARS2	0.941625
NFIC	0.74775
ITPR2	0.41525
AGXT2	0.364333333333333
OR6K3	-0.3075
H2AFZ	-0.196166666666667
MLLT3	0.150416666666667
COX4I2	2.65525
CCNT2	-0.408
PLK4	-1.2605
NUMBL	-0.455833333333333
MED16	0.82475
PLEKHQ1	1.54525
GOSR1	0.178666666666667
BTG4	0.08275
RPL30	0.185833333333333
IGSF5	0.13825
IGFL2	1.02916666666667
ELMOD2	1.183
SHC3	-2.51866666666667
HAVCR1	0.194
DYNC2H1	0.111
RNF5	-0.02
C2orf7	0.07975
NLF1	1.814
KLHL25	0.6125
LRP10	0.7459
KRI1	0.331
PUS7L	0.292666666666667
MGMT	0.6245
HOXD1	2.117
CSH1	0.43
ATG16L2	-0.26825
FLJ44635	-0.1345
CHODL	-0.86275
EXOSC8	-2.1135
SLC28A1	0.0395
MYO7B	-0.7275
SEH1L	-1.245
MTNR1A	0.207166666666667
TSPAN5	0.967
CDC45L	-2.33466666666667
AMIGO1	-0.715
ATAD3A	-0.3625
OSGIN2	0.357166666666667
PDIK1L	0.6995
DARC	3.036125
PIPSL	-0.347
SHMT1	-0.24975
CRISP3	0.5765
POPDC2	2.6045
ZRANB2	-0.632166666666667
FBXL8	1.85625
TRIP13	-2.29663636363636
EIF5AL1	-0.47
POU5F1P3	-4.943
IL6	-2.17416666666667
CXorf38	0.682166666666667
IFNA16	0.0725
FBXL2	0.052
BRD1	0.484
STATH	0.92325
FBXO44	1.15116666666667
MCCC2	1.55775
CDC2	-1.266
C5orf23	-0.329
IVD	0.512
C10orf122	-0.291
MSL3L1	0.4123
MVP	1.3005
EPOR	-0.9642
ZMYM1	-0.465
BCL7C	0.882333333333333
PSTPIP2	0.4792
LYPD1	-1.22825
OR8G5	0.3925
ZP3	-0.539666666666667
BCAS4	2.64275
EDG6	3.62075
ISY1	-0.67275
PRAMEF2	-1.016
CUL1	-1.08
RNF213	1.6193
CCRK	1.481
DHX9	-0.464875
C13orf29	-0.97175
NCKAP1	-0.0283333333333333
MRPL43	1.21542857142857
XPR1	-0.58275
PKN2	0.9038
PODNL1	0.363
ZNF333	0.415625
DALRD3	0.72375
OPN1SW	0.4395
BTBD6	1.14475
C11orf82	-2.545
OR5P3	0.012
DUSP11	-0.1465
L1CAM	-1.5385
NEK11	1.59483333333333
OR7E91P	0.5215
CNTN3	0.8895
CREB3L2	0.40575
ZBTB37	0.5255
KIAA1324L	-1.62425
NDUFB10	0.204166666666667
NUDT2	0.354
GTPBP8	0.00225
CACNA1D	1.3885
PRKAA2	1.50066666666667
PRDM8	0.1625
MGC16075	-0.0775
KRT14	-0.669642857142857
PP8961	0.977875
MRPL18	-0.8375
ABCG2	-3.247
PACRG	0.18575
BBS2	-0.0875
KREMEN2	-3.9685
FBXO21	0.386
HNRPUL1	0.200416666666667
GRB10	-0.33125
CLSTN1	1.396625
LMAN2	0.2754
C17orf61	0.801
NIPSNAP3A	0.4475
INSIG2	-1.07
PCDHB7	0.259
STXBP2	0.519625
CMAH	1.26708333333333
SEMA5B	-0.31975
ZNF155	0.314666666666667
COQ6	0.440833333333333
PRPF4	-0.1165
TSPAN15	2.7437
VN1R5	0.256
LATS2	0.528
SELK	0.986
PGK2	-0.02925
MS4A1	1.868125
TYW3	-0.5018
KRTAP5-1	1.8275
RCCD1	-0.924833333333333
BTN1A1	0.37375
DDX28	0.2525
TMEM65	-1.022875
LOC92345	0.181
TTC31	-0.04275
WDR46	-0.5005
CHP2	-1.23933333333333
LSP1	0.998875
ZNF542	0.69025
EXOSC1	0.10275
ARHGAP18	-0.0541666666666667
LRRTM4	-0.765625
MAOB	-1.00275
CACNB4	-1.33866666666667
MGC33846	0.82875
RANBP3L	0.970375
ATP5L	-0.551
ONECUT1	-2.369
NUDT9	0.6685
TMEM149	2.0545
STX17	1.7895
IGSF10	-4.56775
TMPRSS9	0.079
BMPR2	0.83325
ALLC	-0.06225
KLF7	1.148
GCC1	0.1357
TIMM9	-0.68825
CDO1	-1.91333333333333
MGC10701	-1.19466666666667
IFI6	3.55466666666667
FRMD8	0.37625
MGAT2	-0.1145
WBP5	-0.1555
CNIH2	0.844
KIAA0907	-2.1452
KCNH8	-0.277
CTSG	-2.10025
GRIK1	-0.194666666666667
CUL5	0.75125
FRMD1	1.4675
OR9A4	0.5595
SYT6	-0.985625
FOXD4L2	0.50475
ANAPC2	-0.0566666666666667
OPN5	0.6335
TAF13	0.742
LYG2	2.10325
GGNBP1	0.3885
C11orf40	0.8395
OTX2	-1.0355
REG4	-0.4515
EIF5	-0.8084375
PALB2	-0.645
SEPSECS	0.6513
RNASE3	0.33025
TRIM49	-1.5065
POLR2K	0.1582
GPR42	0.2495
C8B	-2.8265
SASS6	0.31
PREB	-0.0288333333333333
OR3A3	0.702
TUBA8	0.212875
IGLV2-14	1.33275
STIL	-1.6995
ANKFN1	-0.488166666666667
NME7	-1.751
HOXC12	4.56275
UBE2C	-0.457125
FHOD1	-0.23075
CDK2AP1	0.244666666666667
OR6K2	0.2215
DHPS	-0.26525
RPL5	-0.745583333333333
TRGV5	0.5055
LOC541472	0.233375
HCCS	-0.2566
DENND1B	-0.598
LHX3	0.1635
OR5D16	0.523
CXorf57	-1.575
IRF2BP1	1.986
NDST2	1.14033333333333
LCE3D	0.1695
BOLL	-0.053625
SYT3	-0.61025
PIH1D2	0.13275
C20orf7	-0.157
IL1R2	1.14616666666667
SLAMF9	0.431
PPME1	0.12475
PIK3CA	0.13175
TRAPPC1	0.317875
COLEC10	-0.46775
SLC9A6	-0.923333333333333
PDDC1	-0.0400833333333334
CCDC53	1.111
GK3P	-0.495
DAZL	-0.383
BRI3	-0.45975
SDK1	0.19175
CYP2C18	0.276
IFI44L	5.56475
RPL3L	0.5615
FUT9	-1.4206
KIFC2	-0.599333333333333
PMP2	-0.460375
SLC4A9	-0.7265
PLAG1	-2.01766666666667
MYCBP2	-0.360666666666667
OR4E2	0.813
CCDC65	1.5105
C16orf82	0.476142857142857
ENTPD4	-0.42275
BRP44L	-0.162125
PMP22CD	-0.059
TMCO4	1.13533333333333
KCNN1	-0.7425
WDR35	-0.07525
CCDC80	1.652875
C3orf31	0.003
SLC7A9	-0.83275
TMEM190	-1.3045
DBC1	-2.03966666666667
FADS3	-1.1875
PDZD8	1.61466666666667
GRM5	0.120875
AZGP1	3.1189
PEX3	-0.898
MED1	2.393
ATG4C	-1.08566666666667
HNRPH3	-1.274125
FAM109B	2.89325
C4orf17	0.1625
CA10	0.81225
OPRD1	-0.2435
CCL16	-1.472
SACM1L	-1.337
CST6	3.1435
CD63	0.8166875
LGI1	-2.366
ZNF784	0.99075
CRYBB1	-1.221
CX3CL1	1.06295
TOP2A	-2.858625
GYPB	-3.322
GADD45GIP1	0.03875
FEN1	-0.8695
IGF1R	-0.2295
WDR72	-3.21466666666667
PURG	-1.52033333333333
DEFB126	-0.11275
PKD1L1	0.6375
CAV1	-2.618
GNPDA2	0.6989
DGAT2	-2.784375
NLGN1	-4.44125
STRBP	0.00337500000000001
HPRT1	-1.19783333333333
FANCI	-1.14875
PSMA7	1.067875
DBF4B	-0.8795
TTF1	-0.55025
RAD54L	-1.92175
ELOF1	-0.21925
PLAGL2	0.18325
ZNF256	0.81025
HMGCL	0.0845
MSI2	0.634
RPESP	-2.68133333333333
C11orf60	-0.23375
ABCD1	1.054
ACAA1	-0.0623
SPARCL1	4.55771428571428
IL6ST	0.2503
ZNF319	0.729
TMEM109	-0.2857
FAM90A1	-0.9985
IL22RA1	-1.651
ATP4B	0.21
TEC	-0.563166666666667
C7orf30	-1.08475
TXNDC2	-0.5655
ABCB4	-0.58375
KIAA1191	0.5265
C9orf38	-0.149
SFTPB	0.333125
CNTNAP2	1.47133333333333
FRK	-0.379
TBX19	-0.636
CHD4	-0.65125
C6orf26	-1.06033333333333
MOSC2	1.60825
IKBKE	0.20125
HIF1A	-2.00733333333333
