Hybridization REF	TCGA-AN-A0XP-01A-11R-A109-07
ITGA1	1.1264
EPHA5	-1.40275
FAM24B	-1.5105
TSGA10	4.21675
HAL	-2.30583333333333
MYOT	-0.0675
SPACA3	-0.16625
BCL2L2	-0.167833333333333
CUGBP2	-0.912833333333333
CCNB3	1.40875
RNF113B	-0.11525
MERTK	-0.34175
BAG1	0.877
VPS36	-0.039
ORMDL3	0.7232
C1orf190	0.10375
ZNF625	0.136
CORO2B	-2.155
ALOX15	-0.997
CST1	3.8805
NUPR1	2.81266666666667
CCL7	0.5025
SMCR5	-2.768
DSC2	-1.5025
RBMS2	0.45675
GRIK4	0.233
TRIM65	-0.539
TMPRSS6	0.685285714285714
TP53INP2	0.30225
GLB1L	2.15833333333333
LOC388284	0.112666666666667
PUS1	-0.88
BCL9L	0.0255
OLFM1	-1.709
RET	0.602125
MASTL	-2.18166666666667
ALX3	0.344
IL1RL1	0.216833333333333
ZNF765	-1.0092
C14orf138	-0.941
SNX10	-0.627833333333333
TAC4	-0.032
C1orf64	4.53075
POGK	0.3105
MAPK9	0.0835
ZNF366	2.8005
C8orf79	0.4214
CLDN7	1.44575
OR5AT1	0.1235
TRIM37	-2.60825
LRRC25	2.31
GRHL2	2.0205
TEKT3	2.454
LASS5	0.177833333333333
ABCC4	-2.40616666666667
DLG3	1.002625
VGLL1	0.04125
ZFP36L2	0.8455
MFRP	-0.5365
KIAA1799	-0.13075
FLJ44379	0.7865
PCNX	0.0375
ANXA9	2.838
CYP4V2	1.5284
PIK3C2A	-0.40875
SRR	-0.102
NOL3	-0.57225
IFITM2	3.283
ARNTL2	-1.74125
ZNF595	0.25775
NLRP13	-0.5105
ASPH	0.62275
CPA2	0.2145
PVRIG	-2.005
LEPR	-1.9165
C16orf42	0.582
SH3BGRL	3.671
FAM77D	-0.5495
FNDC7	0.0525
C9orf6	0.00766666666666667
NOTCH2NL	2.85483333333333
PGBD1	-0.943833333333333
SYNGR2	1.66016666666667
PITPNA	-0.5676875
PRPF4B	-1.2286
SLC43A3	-1.78028571428571
NRBP1	-0.10675
SLC25A22	0.61425
ILK	0.369375
SLC22A8	0.563333333333333
MRPS7	-0.413125
PITX2	-1.1155
FABP3	-1.3595
OR1L1	0.413
LOC728215	0.101
BLID	-1.976
KIAA1217	2.06364705882353
TFPT	0.65475
AP4B1	-0.1235
VBP1	-1.95925
OR1K1	0.1525
MORC3	0.6725
BHMT2	-0.471166666666667
C3orf10	0.629125
FZD7	-0.233
WFDC10A	-0.2705
PMS2CL	-0.795875
CCDC32	0.9385
FA2H	1.543
ALG13	-0.1095
TTLL7	-0.8791
SPOCK3	0.26025
SLC13A2	0.872
AIM1	0.8495
GPRC6A	0.178
EGR2	1.8085
MED11	0.66625
WWC1	1.669
SH3GL3	-3.786
RIF1	-0.604857142857143
PRLH	-0.414
VLDLR	-1.6125
DBT	0.1631875
C21orf63	1.0845
CGGBP1	0.208625
KRTAP12-2	-0.371
TADA3L	-0.26875
ZBTB16	0.96425
PDGFB	1.0585
RFX1	0.460875
UQCRB	-0.1155
LOC133874	-0.5735
HPS3	-1.2565
LGALS3BP	2.3274
DKFZP564O0823	1.39171428571429
MRFAP1L1	0.003625
HOXA10	-1.15033333333333
NGB	-0.7105
KIF21A	-0.00430769230769229
IFLTD1	-0.3375
LZTS1	0.04775
ARHGEF3	1.6485
RHBDL3	-0.713
CSNK1G2	0.0988333333333333
ChGn	-1.2335
KIAA1244	3.06166666666667
GABRB2	-0.725
MGC72080	0.0085
CD27	1.558
EGLN1	-2.6265
PEX13	0.1275
RWDD3	-0.42975
RNF12	-0.117166666666667
GRIN2B	-0.8805
ADAMTS14	-0.399
DYDC2	0.125333333333333
ATP6AP1	0.9394
NR1H2	0.532833333333333
PDK2	0.5205
C3orf17	-0.239333333333333
SLC38A2	-1.1
SLC25A29	1.10216666666667
C15orf29	0.079875
ADAM9	-1.73558333333333
TMUB2	0.145375
GPR176	-0.47375
AGK	-1.30371428571429
MCCD1	0.14525
NDUFA4	0.57475
TMEM146	-0.76575
DUSP1	-0.14525
UNQ6975	0.4945
EMX2OS	2.3695
INSM2	-0.389333333333333
LUZP4	-0.299
SETD6	-1.03825
P2RY2	3.8505
SLC45A2	-1.3275
RABGAP1	0.4175
UBXD5	-0.0145
GPRC5A	1.8325
PAK3	-0.978666666666667
LOC63920	-0.2765
TGFBR1	0.0281999999999999
KRTAP6-3	0.047
SFMBT2	0.26975
CDC42	-0.064375
C11orf35	1.3125
TTLL2	-0.823333333333333
UACA	0.840666666666667
CD97	-1.1987
SETD5	-0.30175
NINJ2	-0.34575
PTER	0.989833333333333
POMGNT1	0.22775
KRTAP4-2	-0.5635
ECGF1	3.595
HRB	-0.339727272727273
ATP1B2	0.5351
LOC400506	-0.3395
COL4A3BP	1.223
C6orf97	2.77633333333333
GRHPR	0.7595
TAS2R1	4.7545
SEMA7A	-0.5835
EDF1	0.40275
ODF2L	0.7811
PCID2	-0.566833333333333
GTF2H4	-0.821833333333333
ZCCHC3	-0.685625
CGB2	-0.1385
NEUROD1	-0.76525
C20orf75	-0.4965
RP5-1054A22.3	1.93133333333333
IFNA5	0.1225
ZNF134	0.6315
MGC119295	0.016
ZSWIM6	0.0481250000000001
SMEK1	0.160833333333333
PCGF2	0.42675
C1orf102	2.556
CYP2A13	1.501
KCNH6	-0.0727
MDM1	0.0846
ALDH7A1	0.049
C9orf75	1.78425
VDAC3	-0.35075
OR51T1	-0.0185
EIF3F	-0.298333333333333
KCNJ10	-0.515125
LENG8	0.00749999999999999
EDEM2	0.0738333333333333
CCNJL	-1.26683333333333
DHX37	-0.3885
CRYGN	-0.4465
AATF	-0.49725
ZNF630	0.983125
E2F5	-1.278
WFDC13	-1.112
FTSJ3	-0.549833333333333
C4orf33	1.52975
LHFPL4	-2.73125
C19orf56	0.17975
SMAD4	-0.715125
AFM	-0.0238
G0S2	-2.055
FCHSD2	-0.295
RRP1B	-1.2614
EEF1B2	-1.30433333333333
STAT6	1.19983333333333
ZNF195	-0.3165
GNL1	-0.6175
ZNRF2	0.291333333333333
PER3	0.328
ASB16	0.7805
C10orf10	1.03742857142857
ADCY8	-2.9105
C9orf58	-2.947
ARMC10	0.0633333333333333
PSG1	-1.2005
DHX34	-0.5675
VARS2	-0.4135
NFIC	1.1635
ITPR2	-0.54675
AGXT2	0.3195
OR6K3	0.2155
H2AFZ	-1.527
MLLT3	1.62908333333333
COX4I2	3.724
CCNT2	-0.614625
PLK4	-3.069125
NUMBL	-0.635
MED16	0.8605
PLEKHQ1	1.30325
GOSR1	1.0975
BTG4	1.10225
RPL30	0.143833333333333
IGSF5	-0.3505
IGFL2	3.62233333333333
ELMOD2	0.759666666666667
SHC3	-1.80583333333333
HAVCR1	0.0865
DYNC2H1	0.154
RNF5	-0.0741666666666667
C2orf7	-0.1635
NLF1	2.1265
KLHL25	0.664
LRP10	1.5584
KRI1	-0.0575
PUS7L	-0.083
MGMT	0.91075
HOXD1	-1.29616666666667
CSH1	-0.1313
ATG16L2	-1.52625
FLJ44635	0.374
CHODL	-1.15275
EXOSC8	-0.86725
SLC28A1	-0.556
MYO7B	-1.01433333333333
SEH1L	-1.1577
MTNR1A	-0.069
TSPAN5	-0.0883333333333333
CDC45L	-3.864
AMIGO1	0.7295
ATAD3A	-1.448875
OSGIN2	0.578166666666667
PDIK1L	0.544666666666667
DARC	-0.005
PIPSL	0.715
SHMT1	-1.98675
CRISP3	-0.2535
POPDC2	2.54033333333333
ZRANB2	-0.530666666666667
FBXL8	2.24675
TRIP13	-3.53118181818182
EIF5AL1	-1.0455
POU5F1P3	-4.55366666666667
IL6	-2.43416666666667
CXorf38	0.5725
IFNA16	-0.439
FBXL2	1.114
BRD1	-0.39825
STATH	0.92225
FBXO44	0.320666666666667
MCCC2	0.71475
CDC2	-2.3199
C5orf23	0.761
IVD	0.963833333333333
C10orf122	-0.223
MSL3L1	-0.5515
MVP	1.14325
EPOR	-1.2551
ZMYM1	-0.508333333333333
BCL7C	0.437
PSTPIP2	0.6524
LYPD1	-0.65025
OR8G5	0.086
ZP3	-0.599833333333333
BCAS4	2.08216666666667
EDG6	0.67375
ISY1	-0.093
PRAMEF2	-0.6175
CUL1	-0.639375
RNF213	1.7016
CCRK	1.63375
DHX9	-0.72775
C13orf29	-0.4255
NCKAP1	0.2355
MRPL43	1.20628571428571
XPR1	-0.757
PKN2	1.4011
PODNL1	1.2425
ZNF333	0.13575
DALRD3	1.16225
OPN1SW	1.259
BTBD6	0.807
C11orf82	-1.8845
OR5P3	-0.313
DUSP11	-0.22775
L1CAM	-1.7256
NEK11	1.9095
OR7E91P	0.998
CNTN3	1.2817
CREB3L2	0.63075
ZBTB37	1.3635
KIAA1324L	0.26
NDUFB10	0.343166666666667
NUDT2	-0.40675
GTPBP8	-0.20925
CACNA1D	1.182
PRKAA2	0.414166666666667
PRDM8	-0.134
MGC16075	-0.109833333333333
KRT14	-0.798214285714286
PP8961	1.179125
MRPL18	-0.08125
ABCG2	-2.40925
PACRG	0.65875
BBS2	-0.8
KREMEN2	-2.3935
FBXO21	0.32875
HNRPUL1	-0.335666666666667
GRB10	-0.46425
CLSTN1	0.991375
LMAN2	1.0175
C17orf61	-0.6665
NIPSNAP3A	0.81625
INSIG2	-2.01433333333333
PCDHB7	-0.420833333333333
STXBP2	1.144875
CMAH	0.212416666666667
SEMA5B	0.2465
ZNF155	0.303666666666667
COQ6	1.0115
PRPF4	-0.15025
TSPAN15	3.1095
VN1R5	0.61125
LATS2	0.4555
SELK	0.63175
PGK2	0.071
MS4A1	-2.232
TYW3	-0.5941
KRTAP5-1	1.79375
RCCD1	-1.976
BTN1A1	0.42025
DDX28	-0.50825
TMEM65	-0.382875
LOC92345	0.13175
TTC31	-0.64675
WDR46	-0.874166666666667
CHP2	-1.01683333333333
LSP1	-0.081375
ZNF542	-0.02775
EXOSC1	-0.36325
ARHGAP18	0.495
LRRTM4	-0.66275
MAOB	-0.776916666666667
CACNB4	-0.07425
MGC33846	2.531125
RANBP3L	0.38225
ATP5L	0.59975
ONECUT1	-2.8265
NUDT9	-0.02125
TMEM149	0.337
STX17	0.95475
IGSF10	-4.6285
TMPRSS9	0.5985
BMPR2	1.10633333333333
ALLC	-0.6945
KLF7	-0.652125
GCC1	0.8707
TIMM9	0.0935
CDO1	-0.7365
MGC10701	-0.381833333333333
IFI6	4.83516666666667
FRMD8	0.81475
MGAT2	0.1635
WBP5	-0.6735
CNIH2	0.8285
KIAA0907	-1.1096
KCNH8	0.166
CTSG	-2.545
GRIK1	0.250333333333333
CUL5	0.57775
FRMD1	0.2615
OR9A4	2.0035
SYT6	-1.1085
FOXD4L2	-0.293
ANAPC2	-0.207833333333333
OPN5	0.8325
TAF13	-0.01525
LYG2	-0.2585
GGNBP1	0.1505
C11orf40	0.191
OTX2	-1.483
REG4	0.0156666666666667
EIF5	0.2280625
PALB2	-1.14825
SEPSECS	-0.1837
RNASE3	-0.357
TRIM49	-2.0515
POLR2K	0.8576
GPR42	-0.0755
C8B	-2.497
SASS6	-1.6435
PREB	-0.326666666666667
OR3A3	0.155
TUBA8	0.503375
IGLV2-14	-1.48025
STIL	-2.56175
ANKFN1	-1.53416666666667
NME7	0.5495
HOXC12	-1.8225
UBE2C	-1.66825
FHOD1	-0.523625
CDK2AP1	0.0255833333333333
OR6K2	0.534
DHPS	0.178
RPL5	-1.22666666666667
TRGV5	0.452
LOC541472	-0.34275
HCCS	-0.7562
DENND1B	4.067
LHX3	-0.00800000000000001
OR5D16	0.5455
CXorf57	-3.18683333333333
IRF2BP1	0.9635
NDST2	0.8905
LCE3D	0.286
BOLL	-0.116
SYT3	-0.91575
PIH1D2	1.94225
C20orf7	-0.4095
IL1R2	-0.714333333333333
SLAMF9	1.075
PPME1	0.24625
PIK3CA	-0.3105
TRAPPC1	-0.102125
COLEC10	-1.90625
SLC9A6	-1.82466666666667
PDDC1	-0.3055
CCDC53	0.983
GK3P	-0.15875
DAZL	-0.19725
BRI3	0.55025
SDK1	-0.53675
CYP2C18	-0.5405
IFI44L	5.708375
RPL3L	0.048
FUT9	-0.7618
KIFC2	-1.17566666666667
PMP2	0.319875
SLC4A9	-0.475
PLAG1	-1.29033333333333
MYCBP2	1.15333333333333
OR4E2	0.4115
CCDC65	0.534
C16orf82	-0.14425
ENTPD4	0.427
BRP44L	0.643625
PMP22CD	0.00174999999999997
TMCO4	0.900833333333333
KCNN1	-0.723833333333333
WDR35	-0.2575
CCDC80	1.45825
C3orf31	-0.681
SLC7A9	-1.10625
TMEM190	-0.959
DBC1	-1.74716666666667
FADS3	-1.02983333333333
PDZD8	-0.490333333333333
GRM5	0.143625
AZGP1	4.7791
PEX3	0.5425
MED1	0.472857142857143
ATG4C	-1.44233333333333
HNRPH3	-1.728625
FAM109B	2.34925
C4orf17	0.1465
CA10	-0.308666666666667
OPRD1	-0.504
CCL16	-1.3755
SACM1L	-1.194
CST6	5.6085
CD63	1.452875
LGI1	-1.16475
ZNF784	1.4495
CRYBB1	-0.615
CX3CL1	0.45445
TOP2A	-2.934125
GYPB	-2.93616666666667
GADD45GIP1	-0.17525
FEN1	-1.81075
IGF1R	0.2179375
WDR72	-1.87766666666667
PURG	-2.50016666666667
DEFB126	0.86475
PKD1L1	1.197
CAV1	-2.0434
GNPDA2	0.5291
DGAT2	-0.289125
NLGN1	-4.47075
STRBP	-0.019
HPRT1	-1.19216666666667
FANCI	-2.418875
PSMA7	0.758875
DBF4B	-0.559
TTF1	0.019
RAD54L	-2.98575
ELOF1	0.53675
PLAGL2	0.48275
ZNF256	1.013
HMGCL	1.5335
MSI2	-0.4085
RPESP	3.15766666666667
C11orf60	1.53875
ABCD1	0.592
ACAA1	1.4721
SPARCL1	5.3445
IL6ST	2.7715
ZNF319	-0.30625
TMEM109	0.3106
FAM90A1	-1.805
IL22RA1	-0.053
ATP4B	0.0865
TEC	-1.6
C7orf30	-0.74875
TXNDC2	-0.7688
ABCB4	-1.181
KIAA1191	0.366875
C9orf38	-0.183
SFTPB	0.224285714285714
CNTNAP2	-1.14391666666667
FRK	1.327
TBX19	0.15325
CHD4	-0.2575
C6orf26	-2.52733333333333
MOSC2	1.24025
IKBKE	1.168
HIF1A	-2.1555
LOC595101	-0.7665
RELA	0.661833333333333
TMEM16B	-0.9645
ABHD12B	-2.09933333333333
TSEN34	0.306
KIF18A	-4.06375
TXNDC9	0.00683333333333334
SPATA2L	0.787
SEMA4G	-1.2875
C21orf91	0.102125
MATN1	0.073
KCNIP4	0.217666666666667
TUSC1	1.453625
OR4C15	0.323
ARMCX6	0.63
WBSCR27	0.111833333333333
OR52I2	0.0735
KIAA1604	-1.56125
DYNC1I1	0.169375
PPP4C	-1.158
SLC47A2	-1.923
TREH	-0.3305
CD48	0.639833333333333
ST14	2.29233333333333
PKN1	-0.463
SPON2	2.1845
XBP1	3.93641666666667
SFRS12	-0.875166666666667
EFCAB6	2.08175
SELT	0.572
SLC39A2	-0.06
ERF	-0.654666666666667
ARL3	0.4065
SURF6	-0.6629
MLLT10	-0.743428571428571
FLJ11171	-0.8675
TDGF1	-4.85983333333333
ERCC6	-0.4485
EIF2AK4	0.9705
BAZ1A	-0.212833333333333
LRRN3	-0.5515
TMC3	1.402
EFTUD1	0.09025
PTPRO	0.1495
CLEC12A	-0.2785
ACBD4	1.008875
ZDHHC14	0.549125
OTUD7B	1.662625
ACTB	-0.00900000000000004
MSRA	0.3525
LCE5A	3.3055
IFI35	2.63
BSCL2	0.7585
ANKRD12	0.206416666666667
CFHR2	0.67725
RGAG1	-0.927166666666667
HSFY1	-0.4475
SLC30A5	-0.190583333333333
IMPG1	0.3945
GPR109A	0.782
ZNF185	1.78875
IYD	0.03425
NPCDR1	0.466
SERPINA13	0.8275
HMGCLL1	-3.0105
NEUROG1	1.84716666666667
UBQLN1	0.0405624999999999
LIN37	0.6415
SOCS2	-3.240875
DSCR4	-2.37575
XKR6	0.4335
GPR142	0.4835
KRTAP13-3	0.1525
CCDC15	-0.218166666666667
MOS	0.0165
CD1E	-2.256
OFCC1	-0.497333333333333
FAM83D	-2.967
SRFBP1	0.0415
C9orf96	-0.1705
DHDH	0.20125
CCDC90A	-0.407
RABL3	1.2159
CD320	-1.16716666666667
ANGEL2	0.65425
MRPL21	0.23475
SMG6	0.556
INSR	2.18675
FLJ14816	-1.2845
GLRB	1.47666666666667
C9orf89	1.822
CIZ1	-0.796
URG4	0.2365
LRDD	-0.975333333333333
CBY1	0.356833333333333
NFX1	0.646
MTERFD2	-0.004
C19orf23	0.3035
PGC	-2.3435
IER3IP1	-0.0352
RASAL2	1.09075
C1orf89	0.4445
SYNJ1	-0.457625
NFKBIE	0.723
FLJ40125	-1.96266666666667
TCEB2	-0.239
NOG	-1.796
POLR2J2	-0.2835
HLA-B	3.84025
PCDHA1	1.3055
PPP2R2B	-1.02025
ARHGEF17	1.0155
TCF7L2	0.639785714285714
CHD5	-0.799
ZNF431	-0.637625
TBC1D25	0.73525
ZNF800	1.59475
SCUBE2	5.23763636363636
MYCBP	-0.343
GPX5	0.218
C6orf129	-0.508166666666667
QSER1	-0.8935
ULK2	0.90025
PIGO	1.583
NRCAM	-1.82138461538462
SLC35E3	1.12875
CSRP2	-0.21925
HYPE	1.787
MAPK15	-0.172666666666667
MGC14327	0.398
TIMM13	-0.5425
ZNF462	-1.02025
GBA3	2.1845
TEX13A	0.4825
MCM6	-2.13866666666667
MTRF1	-0.648375
ABCA7	-0.88775
EIF4A2	-0.628
ZC3H10	1.4761
RPGR	-0.244833333333333
C20orf94	2.12375
RP1L1	-0.549
GPR125	-0.735875
USP22	-0.5355
OR1L4	-0.169
MLZE	2.71225
FLJ32065	0.018
PTCD1	0.1415
CRTAC1	-0.357166666666667
BXDC2	-1.898
C18orf1	1.15216666666667
FAM107A	0.359285714285714
EFNA3	0.3735
P18SRP	-0.2282
CAMKK2	1.11683333333333
KIAA0649	-0.2245
NES	-1.54533333333333
HS6ST3	-1.269125
PON2	0.7245
TCP11L2	-0.42825
CLEC4A	1.164
PRR12	0.594
MLXIPL	-0.813
C2orf50	1.4195
ZNF28	0.3265
ENC1	1.111
MAP2K1	-0.70175
FKSG2	0.6595
KIAA0430	1.00975
PTP4A1	-1.08283333333333
GPR156	2.2375
GTF3C6	-0.253
UBR2	0.4536
LOC388272	-2.412
MAK	1.27316666666667
ACOT4	3.95275
STC2	0.176916666666667
PIGW	-1.389375
SAE1	-0.6135
COL6A1	1.70522727272727
OAZ1	0.550833333333333
STMN4	-0.0578333333333333
EDG3	0.540833333333333
SGCE	-1.8715
IL11	-2.56233333333333
PRSS8	3.448125
YIPF5	0.844833333333333
WNT4	4.230625
CSN2	0.220333333333333
TCF7	-3.011125
TDO2	3.50575
SAMD9	2.50725
S100A7A	0.602
MMRN1	0.383666666666667
GKAP1	-0.3535
AKR1C3	-1.532625
RNF19A	0.9295
GMDS	0.0875
YKT6	-0.383875
SPARC	2.3672
C12orf31	0.07375
UBE2V2	-1.0265
FBXL18	-0.440333333333333
KIAA0460	0.7045
ADAM22	-0.48
SERPINC1	-4.02025
KCTD21	0.98025
MYOHD1	-1.9075
ZNF37A	0.0288333333333333
GTF3C1	-0.827666666666667
CTSZ	2.22925
PRNPIP	-0.591625
DRD1IP	0.38025
NR1I2	-2.17583333333333
ZNF266	0.1513
SPAG4L	0.155
COX4NB	-1.01175
SAPS1	1.15016666666667
APOA1	-3.257375
TATDN1	-1.01466666666667
C10orf82	-2.786
KPNB1	-0.581
FOXO3	0.708916666666667
CRYBB2	-0.3715
ZBTB5	-0.246333333333333
SLC25A38	-0.213
DCTN2	-0.373666666666667
IFT20	0.96325
CTHRC1	2.122
C1orf31	0.22075
UHRF1	-1.35275
GPC6	-1.0085
C10orf54	1.4965
MCF2L2	-0.144166666666667
WNT9B	0.15175
OLA1	-1.00325
FAM120B	1.34
TTLL10	0.4185
CYorf15A	-5.38725
RELN	-2.0091
SCN2B	0.529916666666667
MFHAS1	-0.89675
NKX3-2	-0.305166666666667
RASGRF2	0.551
SSBP1	0.0663333333333333
KPNA6	-0.412785714285714
LOC389118	0.3105
HS3ST4	-1.6192
SUPT7L	-0.466
FLJ32658	-1.948
IGFBPL1	-0.29275
KIAA1641	-0.8964
SHKBP1	0.5875
CSF1R	4.78825
NAGK	0.5455
MYL2	0.565
HIST1H4C	-0.4705
TOMM7	0.42575
ADAMTSL3	3.4511
TNFSF14	0.026
PRRT2	-1.62175
VTA1	-0.27075
AOAH	1.791
CRISPLD2	1.11771428571429
PNN	-1.4239
TA-NFKBH	-0.44325
ESPN	0.953
RBM43	0.851
KIAA1267	0.799875
DDX3X	0.105722222222222
KIAA1576	-4.9655
PLXDC1	5.27633333333333
FLJ25801	-3.652
HNRNPL	-0.85875
RUNDC3A	0.0663333333333333
CASP12	0.344
SH2D5	-1.9715
RPL26L1	0.0955
OR51A7	0.48825
HDC	1.905
C2orf16	0.055
SYTL3	2.437
GOLGA4	0.2784375
NOTCH1	-0.910666666666667
ATPAF2	0.1515
ECD	0.139
SSX5	-1.7145
SNAP91	0.6185
OCA2	-3.53
PNPO	0.359333333333333
DAPK1	-1.53333333333333
PINX1	-0.874833333333333
SELENBP1	2.69625
NEK3	-0.279666666666667
TMED4	0.454571428571429
SSTR4	0.044
FOSL1	-2.1926
CD40LG	-0.1105
CES1	-1.64883333333333
DCI	0.554
B3GAT3	0.2295
STK17B	-0.45025
CNTN6	0.22425
CYP3A4	-1.6125
MBOAT2	2.66814285714286
PISD	0.480125
USP1	-1.438
PYDC1	4.16966666666667
CENPM	-1.231
SAR1B	0.86675
TTC7B	-1.487625
DP58	-2.7965
GPC1	0.579
RBL1	-1.869375
TMEM137	-1.0085
TOB1	1.145
TCEAL1	0.873
CENPF	-1.93409090909091
C6	-0.181166666666667
PRSS1	-3.265
PPIL6	0.478833333333333
C6orf124	-0.2965
ODZ4	1.01116666666667
SNCB	-0.0425
NDUFB9	0.356125
CNOT6L	-0.1545
S100A9	0.949333333333333
TRIM50	0.772
KCTD1	1.1929
WDR63	0.1875
SPEF2	1.96525
RNGTT	-1.21683333333333
CXorf22	1.0225
KCNK16	0.0895
CEP250	-0.694875
ATPBD1B	0.156
KCNJ2	3.2865
MT1B	-0.7695
ZNF684	-0.9925
SLC4A1	0.0105
PDHA1	-1.11625
ZNF492	-0.03625
TKT	-2.14475
BYSL	-0.77225
RNF38	0.125625
AHDC1	0.0545
KLHL2	0.0475
CMTM8	2.19925
DMP1	-0.137
HERPUD2	-0.379125
CRTAM	1.26366666666667
ZNF572	-1.27425
TMEM16J	-0.3625
HSD17B2	-4.29175
UBE2G1	-0.522125
AHSA2	-2.44025
PELI2	-0.018
TPX2	-2.775875
ATP9B	0.341
DAZAP1	-0.113625
HMGCS2	3.8675
C17orf38	-0.01425
B9D1	-0.5115
NKX2-5	-0.973666666666667
KIAA1276	0.0325
LILRB2	3.047
CSTF1	0.0466666666666667
BTN2A1	-0.93
C15orf48	6.49575
IGF2BP3	-3.996
FAM113B	-0.150333333333333
HRG	0.045375
ZNF131	-0.864
USP47	0.523
CCDC88B	-1.023375
HCN1	-0.3199
HTN1	-0.216
SYCP3	-0.3795
C13orf23	-0.2849
PAPOLA	-0.1849375
AATK	-0.8869
MSH3	0.430833333333333
NDUFAB1	-0.5505
ITLN2	-0.800333333333333
BAK1	0.1735
MRPL45	-0.143333333333333
MTNR1B	0.219333333333333
LOC645843	-0.676
SPECC1L	0.9215
PGCP	0.3035
SPN	-0.965125
GPR143	2.34416666666667
ZNF576	1.42383333333333
TMEM39A	0.3559
ATP5D	0.695833333333333
MAGEB3	-4.298
RPS5	-1.12083333333333
ANP32E	-2.51921428571429
MTMR1	0.6745
YEATS4	-1.484
SYNGAP1	0.17575
PCOLCE	0.569833333333333
MNS1	0.1175
PCYT2	-0.0761666666666667
ZNF182	-0.62125
LAX1	-0.449625
SPPL2B	1.8516
ELOVL5	1.2753
PCDHAC1	-0.616
B4GALNT1	-1.12866666666667
BLOC1S2	0.519875
ZNF673	-0.6088
ARHGAP21	-1.021
IRX5	3.0185
LRFN5	-1.08133333333333
FAM7A1	-1.371
RAB19	0.6735
GINS1	-2.84525
ITM2B	2.0774
PAPSS2	-0.623083333333333
OR5BF1	0.6625
ACSL3	-0.163875
KIAA1919	-0.812416666666667
GLT8D2	2.107125
UTRN	0.401642857142857
CNN1	1.27275
HISPPD2A	0.189666666666667
SDAD1	0.233875
SIGLEC9	0.906833333333333
RPL35	-0.266857142857143
C22orf26	0.3535
IMPDH2	-1.1915
WDR69	-1.0855
SEC14L5	-0.689333333333333
CLTA	0.4735
RP11-529I10.4	0.0185
GPR37L1	-0.2225
OGDH	-0.201916666666667
ASB13	1.733
ZFP14	0.95075
ZCRB1	0.5345
KPNA3	0.42675
HSPA1L	0.87775
RHOC	1.0905
LOC554175	-0.09
PPP3CA	-0.2647
SLC1A7	-0.9929
ZNF529	-0.340166666666667
RBED1	0.787
DDB2	-0.423
FLJ11286	1.7685
SPATA1	0.133
MKNK1	-0.167333333333333
DYSF	1.23266666666667
ALKBH2	-0.2835
NKD1	-2.43383333333333
C1orf174	-0.84
PLEKHO1	0.215166666666667
ASB10	-0.465
RING1	-0.0563333333333333
NPC2	1.139625
AVPR1B	0.5715
YTHDF1	0.228916666666667
LMAN1L	0.3265
GSG2	-3.1495
CEP170	-0.5831
RPS4Y2	-5.28025
MSH6	-1.373
HECTD2	-0.831166666666666
ZNF556	-2.5535
PLEKHC1	-1.1681
AIRE	0.086
BCL2L10	-0.721
LMOD3	0.5046
ZBTB8	0.704
FOXA2	-3.3252
SLCO2A1	1.913875
C3orf46	0.233
PRDM16	-1.26966666666667
TMEM98	0.45175
FRMD5	-2.4055
PDE6C	-0.2045
C1orf216	0.0578333333333333
EP400	-0.175214285714286
PTK2	0.0791666666666667
RNF217	0.50925
NDUFA8	0.5585
ZFAT1	0.34325
LAMP3	1.4015
GLTSCR2	1.00375
NPW	-0.1895
LLGL2	0.3504
PPM1K	0.0538333333333333
C20orf177	-0.1075
KIR2DL4	0.2059
NFKB2	0.06275
C21orf122	-0.203166666666667
HESX1	-0.0765
GPR114	-0.344666666666667
SLC25A35	-0.259666666666667
GNAT1	-0.278
ORAI3	0.82975
FAM76B	-0.389875
TMEM99	0.5218
TRIM29	-1.3812
CDS1	2.38275
RHEB	-0.4463
C4orf27	-0.483833333333333
RAB3A	-0.27475
OTUD6B	-1.44075
GPD1	-0.558625
CDH15	-0.2105
NPM1	-0.746785714285714
TMEM117	-1.28125
PRPS2	-1.00691666666667
GCK	-0.128
ADRA2A	4.44483333333333
TSPYL4	-0.376
TASP1	0.068
WDR19	0.220583333333333
C10orf38	-2.45575
PDE4C	-0.12
FYB	0.335666666666667
C1orf55	0.244833333333333
PPFIA3	-0.2675
RAD18	-0.4215
C12orf44	0.363333333333333
CRYBA4	-0.04
HVCN1	0.6045
TAF10	0.7035
C16orf48	-0.533666666666667
DEPDC5	1.09883333333333
LTBP1	-1.96
MAPRE1	0.01575
FGF8	-0.4955
C3orf52	0.895875
SENP7	-0.989333333333333
LRRK2	0.702
RUNDC2A	0.772833333333333
KIAA0355	0.141666666666667
CPEB1	-1.96175
PPEF2	0.252
ABI2	-0.673666666666667
KIAA0317	0.041625
ATF1	-1.28
DYNC1H1	0.753125
DIP	0.205
TMEM33	0.331222222222222
POLDIP3	0.469
C7orf24	0.50225
GPR171	1.03875
CDC6	-3.1335
PLD1	-1.4157
ITFG2	0.8709
NDUFC1	0.754
AKNA	-0.73875
NBR1	0.78075
PKHD1	0.326625
HPS4	-0.063
MAFA	2.157
ULBP3	-1.29025
DIRC1	0.4505
IMMT	-0.669375
C22orf13	1.00025
CEL	-0.05875
MARK3	-0.54325
