Hybridization REF	TCGA-BH-A0HI-01A-11R-A084-07
LYPD1	-0.928875
OR8G5	0.6235
ZP3	-1.22683333333333
BCAS4	1.21533333333333
EDG6	1.297
ISY1	-0.06525
PRAMEF2	-0.82075
CUL1	-0.059125
RNF213	0.4747
CCRK	1.03975
DHX9	-0.055375
C13orf29	-0.10975
NCKAP1	0.111
MRPL43	0.711785714285714
XPR1	0.569
PKN2	0.482
PODNL1	0.711
ZNF333	0.639875
DALRD3	0.80225
OPN1SW	0.1
BTBD6	0.883
C11orf82	-2.489
OR5P3	-0.4575
DUSP11	0.71575
L1CAM	-1.9043
NEK11	2.8045
OR7E91P	0.7045
CNTN3	1.6094
CREB3L2	-0.29025
ZBTB37	0.509
KIAA1324L	1.40325
NDUFB10	0.139666666666667
NUDT2	0.565
GTPBP8	-0.70075
CACNA1D	2.24825
PRKAA2	-0.130666666666667
PRDM8	0.556
MGC16075	-1.1965
KRT14	-0.699714285714286
PP8961	0.374125
MRPL18	-0.21975
ABCG2	-1.45175
PACRG	1.46275
BBS2	-0.79825
KREMEN2	-3.9115
FBXO21	0.7615
HNRPUL1	-0.0429166666666667
GRB10	-0.1565
CLSTN1	1.168625
LMAN2	0.7076
C17orf61	-0.36625
NIPSNAP3A	0.879
INSIG2	-1.55683333333333
PCDHB7	-0.0295
STXBP2	0.77375
CMAH	0.577583333333333
SEMA5B	-0.40275
ZNF155	0.488
COQ6	0.261333333333333
PRPF4	-0.822
TSPAN15	3.2406
VN1R5	0.3895
LATS2	-0.092
SELK	0.471
PGK2	0.23975
MS4A1	-0.360875
TYW3	-0.4541
KRTAP5-1	0.62475
RCCD1	-2.118
BTN1A1	0.266
DDX28	-0.77825
TMEM65	0.324625
LOC92345	0.30325
TTC31	-0.39475
WDR46	-0.7485
CHP2	-1.69983333333333
LSP1	0.298
ZNF542	0.77125
EXOSC1	0.07125
ARHGAP18	-0.0625
LRRTM4	-0.773142857142857
MAOB	1.144
CACNB4	0.70375
MGC33846	1.798625
RANBP3L	1.61625
ATP5L	0.249875
ONECUT1	-3.534
NUDT9	0.27125
TMEM149	0.013
STX17	0.47925
IGSF10	-3.81
TMPRSS9	0.3245
BMPR2	1.2515
ALLC	-0.3105
KLF7	0.151625
GCC1	0.0535
TIMM9	-0.727
CDO1	-0.796166666666667
MGC10701	-1.60466666666667
IFI6	2.46083333333333
FRMD8	0.65025
MGAT2	0.3325
WBP5	0.537
CNIH2	-0.0225
KIAA0907	-1.8086
KCNH8	-0.9975
CTSG	-2.1735
GRIK1	0.3885
CUL5	0.676125
FRMD1	0.3085
OR9A4	0.7285
SYT6	-0.425
FOXD4L2	0.99275
ANAPC2	0.00416666666666666
OPN5	0.523
TAF13	0.02125
LYG2	-0.64625
GGNBP1	-0.0635
C11orf40	0.172
OTX2	-1.1585
REG4	0.382666666666667
EIF5	-0.8919375
PALB2	-0.74175
SEPSECS	0.3479
RNASE3	-0.29125
TRIM49	-2.0565
POLR2K	0.0181
GPR42	-0.147
C8B	-2.483
SASS6	-0.534
PREB	-0.5565
OR3A3	0.425
TUBA8	0.54275
IGLV2-14	-3.03125
STIL	-2.42525
ANKFN1	-0.712
NME7	-0.31925
HOXC12	-1.5865
UBE2C	-2.38125
FHOD1	-1.087125
CDK2AP1	0.521666666666667
OR6K2	0.08175
DHPS	-0.556
RPL5	-0.770833333333333
TRGV5	0.455
LOC541472	0.0425
HCCS	-0.131
DENND1B	2.9945
LHX3	0.484
OR5D16	0.2495
CXorf57	-2.1785
IRF2BP1	1.23375
NDST2	0.697
LCE3D	0.195
BOLL	0.4095
SYT3	-1.01675
PIH1D2	1.72975
C20orf7	-0.921666666666667
IL1R2	-0.310666666666667
SLAMF9	0.7845
PPME1	-0.011625
PIK3CA	0.12725
TRAPPC1	0.124875
COLEC10	-0.4615
SLC9A6	-1.5985
PDDC1	-0.799333333333334
CCDC53	0.48775
GK3P	0.06725
DAZL	-0.503
BRI3	-0.38725
SDK1	0.3905
CYP2C18	-0.26475
IFI44L	2.676875
RPL3L	0.2635
FUT9	-1.1325
KIFC2	-1.292
PMP2	-0.257714285714286
SLC4A9	-0.349
PLAG1	-1.94566666666667
MYCBP2	-0.158333333333333
OR4E2	0.2375
CCDC65	1.17225
C16orf82	-0.135125
ENTPD4	0.4105
BRP44L	0.182625
PMP22CD	-0.0665
TMCO4	0.9025
KCNN1	-1.09983333333333
WDR35	0.454
CCDC80	1.79425
C3orf31	-1.0915
SLC7A9	-1.34575
TMEM190	-1.3885
DBC1	-1.38116666666667
FADS3	-0.914
PDZD8	-0.00183333333333333
GRM5	0.168
AZGP1	4.3845
PEX3	0.6505
MED1	-0.462714285714286
ATG4C	-1.02733333333333
HNRPH3	-1.394875
FAM109B	2.5385
C4orf17	-0.0135
CA10	-0.35025
OPRD1	-0.2755
CCL16	-1.522
SACM1L	0.1405
CST6	4.68425
CD63	1.05675
LGI1	-2.17325
ZNF784	0.63475
CRYBB1	-0.9955
CX3CL1	0.4748
TOP2A	-3.00375
GYPB	-4.18883333333333
GADD45GIP1	-0.80775
FEN1	-1.921
IGF1R	1.1815625
WDR72	-1.6535
PURG	-0.557666666666667
DEFB126	-0.71325
PKD1L1	0.1645
CAV1	-2.0094
GNPDA2	0.8611
DGAT2	-1.315375
NLGN1	-4.59625
STRBP	0.6505
HPRT1	-1.48133333333333
FANCI	-2.591375
PSMA7	-0.22075
DBF4B	-1.409
TTF1	-0.341
RAD54L	-3.34775
ELOF1	-0.02625
PLAGL2	-0.5595
ZNF256	-0.181
HMGCL	1.1055
MSI2	0.4815
RPESP	4.49866666666667
C11orf60	1.19275
ABCD1	-0.019
ACAA1	1.141
SPARCL1	5.32678571428571
IL6ST	2.2997
ZNF319	0.0955
TMEM109	0.3773
FAM90A1	-1.6505
IL22RA1	-1.609
ATP4B	-0.075
TEC	-1.08633333333333
C7orf30	-0.99225
TXNDC2	-0.526833333333333
ABCB4	0.14125
KIAA1191	0.700125
C9orf38	0.3625
SFTPB	0.170875
CNTNAP2	-0.0215833333333333
FRK	2.0995
TBX19	-0.3905
CHD4	0.28125
C6orf26	-3.04816666666667
MOSC2	1.997
IKBKE	1.056
HIF1A	-1.043
LOC595101	-0.6315
RELA	0.214833333333333
TMEM16B	0.900166666666667
ABHD12B	1.618
TSEN34	0.4345
KIF18A	-3.159
TXNDC9	0.5705
SPATA2L	0.2835
SEMA4G	-1.327
C21orf91	-0.809
MATN1	-0.4655
KCNIP4	-0.0171666666666667
TUSC1	1.563625
OR4C15	0.05775
ARMCX6	0.843916666666667
WBSCR27	-2.01016666666667
OR52I2	0.1785
KIAA1604	-0.03125
DYNC1I1	-0.879875
PPP4C	0.45625
SLC47A2	-1.8835
TREH	-0.292875
CD48	1.25316666666667
ST14	1.71966666666667
PKN1	-0.32
SPON2	2.38575
XBP1	4.29558333333333
SFRS12	-0.382333333333333
EFCAB6	2.29375
SELT	0.858
SLC39A2	0.2715
ERF	-0.336333333333333
ARL3	1.2705
SURF6	-1.0306
MLLT10	-0.895333333333334
FLJ11171	-0.132166666666667
TDGF1	-4.88016666666667
ERCC6	-0.313
EIF2AK4	0.82325
BAZ1A	0.0936666666666667
LRRN3	0.111833333333333
TMC3	1.67
EFTUD1	0.0555
PTPRO	1.14416666666667
CLEC12A	0.3215
ACBD4	0.22475
ZDHHC14	-0.033375
OTUD7B	1.30975
ACTB	0.518125
MSRA	0.137875
LCE5A	0.835
IFI35	0.8795
BSCL2	0.972166666666667
ANKRD12	0.5385
CFHR2	0.0195
RGAG1	-0.424
HSFY1	0.5255
SLC30A5	0.466083333333333
IMPG1	-0.591
GPR109A	0.3745
ZNF185	1.929
IYD	1.61375
NPCDR1	1.487
SERPINA13	0.149
HMGCLL1	-1.89225
NEUROG1	0.616
UBQLN1	0.357375
LIN37	0.0925
SOCS2	-2.218625
DSCR4	-1.982
XKR6	-1.76475
GPR142	0.4105
KRTAP13-3	0.49
CCDC15	1.42566666666667
MOS	-0.0405
CD1E	-1.7715
OFCC1	-0.0586666666666667
FAM83D	-3.33325
SRFBP1	-0.59725
C9orf96	-0.4645
DHDH	-0.8585
CCDC90A	-0.8125
RABL3	1.4062
CD320	-2.06333333333333
ANGEL2	0.901916666666667
MRPL21	-0.37025
SMG6	-0.225
INSR	1.85725
FLJ14816	-0.7855
GLRB	0.7005
C9orf89	1.07375
CIZ1	-0.462
URG4	-0.306333333333333
LRDD	-2.01266666666667
CBY1	1.21683333333333
NFX1	0.12
MTERFD2	-0.00885714285714288
C19orf23	0.4025
PGC	-3.430125
IER3IP1	0.1501
RASAL2	0.944583333333333
C1orf89	0.028
SYNJ1	-0.27575
NFKBIE	0.8965
FLJ40125	-1.65083333333333
TCEB2	-0.2408
NOG	-1.7545
POLR2J2	-1.34783333333333
HLA-B	2.99275
PCDHA1	1.423
PPP2R2B	-0.921
ARHGEF17	0.756333333333333
TCF7L2	0.782357142857143
CHD5	-0.639
ZNF431	-0.0587500000000001
TBC1D25	0.4445
ZNF800	-0.44675
SCUBE2	5.09272727272727
MYCBP	0.979166666666667
GPX5	0.1395
C6orf129	-0.063
QSER1	-0.341666666666667
ULK2	1.52775
PIGO	0.579333333333333
NRCAM	-1.82842857142857
SLC35E3	0.580625
CSRP2	-1.41325
HYPE	1.14575
MAPK15	-0.104
MGC14327	0.1395
TIMM13	-0.6615
ZNF462	-1.51975
GBA3	0.1575
TEX13A	0.086
MCM6	-1.77911111111111
MTRF1	-0.943875
ABCA7	-0.24225
EIF4A2	-0.679
ZC3H10	1.2389
RPGR	0.275
C20orf94	0.0735
RP1L1	0.097
GPR125	-0.572375
USP22	0.03
OR1L4	0.0665
MLZE	0.95225
FLJ32065	-0.036
PTCD1	-0.28125
CRTAC1	0.880166666666667
BXDC2	-1.43275
C18orf1	2.307
FAM107A	0.513571428571429
EFNA3	0.99025
P18SRP	-0.15
CAMKK2	0.788166666666667
KIAA0649	-0.11925
NES	-1.394
HS6ST3	-1.40425
PON2	0.60225
TCP11L2	-0.3025
CLEC4A	2.14225
PRR12	0.68
MLXIPL	-1.8413
C2orf50	1.4835
ZNF28	1.2485
ENC1	0.441666666666667
MAP2K1	-0.59325
FKSG2	1.081
KIAA0430	0.73825
PTP4A1	-0.337166666666667
GPR156	0.3515
GTF3C6	-0.31075
UBR2	0.0649
LOC388272	-1.71525
MAK	0.5535
ACOT4	3.41125
STC2	1.14416666666667
PIGW	-0.609625
SAE1	-0.55075
COL6A1	0.845954545454545
OAZ1	0.246666666666667
STMN4	0.607833333333333
EDG3	0.298
SGCE	-1.73083333333333
IL11	-2.76033333333333
PRSS8	2.7515
YIPF5	0.596416666666667
WNT4	2.763
CSN2	0.447166666666667
TCF7	-3.4015
TDO2	3.35075
SAMD9	0.8240625
S100A7A	0.4035
MMRN1	1.30066666666667
GKAP1	0.801
AKR1C3	-0.47775
RNF19A	0.666625
GMDS	0.515
YKT6	-0.490125
SPARC	2.0172
C12orf31	-0.352
UBE2V2	-1.1165
FBXL18	-1.323
KIAA0460	0.826
ADAM22	-0.138375
SERPINC1	-4.58225
KCTD21	1.4555
MYOHD1	-2.1955
ZNF37A	0.181166666666667
GTF3C1	0.402833333333333
CTSZ	1.264
PRNPIP	-0.457125
DRD1IP	0.0835
NR1I2	-3.0695
ZNF266	-0.6585
SPAG4L	0.365
COX4NB	-1.21025
SAPS1	0.4845
APOA1	-4.031125
TATDN1	-0.921
C10orf82	-2.3225
KPNB1	-0.39075
FOXO3	0.717666666666667
CRYBB2	-0.716
ZBTB5	-0.652833333333333
SLC25A38	0.288
DCTN2	-0.359333333333333
IFT20	0.655
CTHRC1	2.67775
C1orf31	-0.6125
UHRF1	-1.5338125
GPC6	0.21525
C10orf54	1.74825
MCF2L2	-0.0836666666666667
WNT9B	0.017
OLA1	-0.40825
FAM120B	0.83275
TTLL10	0.0715
CYorf15A	-4.3475
RELN	-2.4203
SCN2B	1.11708333333333
MFHAS1	0.05925
NKX3-2	-0.396333333333333
RASGRF2	0.635
SSBP1	-0.8675
KPNA6	-0.198928571428571
LOC389118	0.172
HS3ST4	-1.4046
SUPT7L	-0.4355
FLJ32658	-1.658
IGFBPL1	-0.83775
KIAA1641	-2.1056
SHKBP1	-0.0645
CSF1R	4.51475
NAGK	1.2565
MYL2	0.7055
HIST1H4C	-2.6635
TOMM7	-0.949375
ADAMTSL3	2.0405
TNFSF14	-1.066
PRRT2	-1.7
VTA1	0.21775
AOAH	2.91583333333333
CRISPLD2	1.62342857142857
PNN	-1.5147
TA-NFKBH	-0.5695
ESPN	0.44975
RBM43	0.213
KIAA1267	0.17125
DDX3X	0.400833333333333
KIAA1576	-4.74325
PLXDC1	4.55916666666667
FLJ25801	-4.43375
HNRNPL	0.2385
RUNDC3A	0.365166666666667
CASP12	0.7185
SH2D5	-1.824875
RPL26L1	-0.602
OR51A7	0.28675
HDC	3.58
C2orf16	-0.0116666666666666
SYTL3	2.54875
GOLGA4	0.517875
NOTCH1	-0.107
ATPAF2	0.135
ECD	0.72425
SSX5	-1.53266666666667
SNAP91	-0.05275
OCA2	-5.14425
PNPO	0.181666666666667
DAPK1	-0.215666666666667
PINX1	-1.0075
SELENBP1	2.07475
NEK3	-0.279916666666667
TMED4	0.311357142857143
SSTR4	0.5315
FOSL1	-2.9717
CD40LG	0.5215
CES1	-1.35975
DCI	0.372833333333333
B3GAT3	-0.264
STK17B	0.2135
CNTN6	-0.00899999999999999
CYP3A4	-1.42216666666667
MBOAT2	2.38271428571429
PISD	0.40875
USP1	-1.0655
PYDC1	2.11116666666667
CENPM	-1.7605
SAR1B	1.07125
TTC7B	-0.842375
DP58	-0.2075
GPC1	0.328
RBL1	-1.683625
TMEM137	-3.77266666666667
TOB1	1.31308333333333
TCEAL1	1.56516666666667
CENPF	-2.15136363636364
C6	1.0365
PRSS1	-4.3845
PPIL6	1.7915
C6orf124	-1.4485
ODZ4	1.87866666666667
SNCB	-0.42175
NDUFB9	0.037625
CNOT6L	0.660833333333333
S100A9	0.0298333333333333
TRIM50	0.335
KCTD1	1.6223
WDR63	0.449
SPEF2	2.8595
RNGTT	-0.0763333333333333
CXorf22	1.677
KCNK16	0.82525
CEP250	-1.8355
ATPBD1B	-0.617
KCNJ2	3.901
MT1B	-2.3805
ZNF684	0.0535
SLC4A1	0.25
PDHA1	-1.198
ZNF492	1.05375
TKT	-2.0955
BYSL	-1.022
RNF38	0.2735
AHDC1	0.1535
KLHL2	0.19325
CMTM8	2.281
DMP1	0.9065
HERPUD2	0.153875
CRTAM	1.98066666666667
ZNF572	-0.12975
TMEM16J	-0.183
HSD17B2	-5.26825
UBE2G1	0.232625
AHSA2	-2.795
PELI2	0.32
TPX2	-2.956125
ATP9B	1.58933333333333
DAZAP1	-0.556125
HMGCS2	3.0915
C17orf38	0.5925
B9D1	0.07375
NKX2-5	-1.36616666666667
KIAA1276	0.76675
LILRB2	3.3015
CSTF1	-0.279166666666667
BTN2A1	-0.408166666666667
C15orf48	6.066
IGF2BP3	-4.80625
FAM113B	0.0673333333333333
HRG	0.173875
ZNF131	-0.59925
USP47	0.814357142857143
CCDC88B	-0.52275
HCN1	0.1064
HTN1	-0.0161666666666667
SYCP3	-0.871
C13orf23	-0.6136
PAPOLA	0.2045
AATK	0.3333
MSH3	-0.2385
NDUFAB1	-0.97925
ITLN2	-1.485
BAK1	-0.552333333333333
MRPL45	-0.411333333333333
MTNR1B	0.181
LOC645843	-0.5065
SPECC1L	0.220625
PGCP	1.20625
SPN	-0.688
GPR143	2.05266666666667
ZNF576	0.355
TMEM39A	0.6358
ATP5D	-0.237
MAGEB3	-1.524
RPS5	-0.529666666666667
ANP32E	-1.57607142857143
MTMR1	0.149
YEATS4	-0.71375
SYNGAP1	-0.45225
PCOLCE	-0.4695
MNS1	0.79475
PCYT2	-0.292
ZNF182	-0.081
LAX1	-0.367875
SPPL2B	0.1782
ELOVL5	2.0233
PCDHAC1	-0.0275
B4GALNT1	-1.3265
BLOC1S2	0.575375
ZNF673	-0.5321
ARHGAP21	-0.474166666666667
IRX5	2.492375
LRFN5	-0.296166666666667
FAM7A1	-0.87775
RAB19	0.457
GINS1	-2.711
ITM2B	1.5808
PAPSS2	-0.330083333333333
OR5BF1	0.489
ACSL3	-0.019125
KIAA1919	-0.503416666666667
GLT8D2	2.553
UTRN	1.28057142857143
CNN1	1.49275
HISPPD2A	0.321333333333333
SDAD1	-0.247625
SIGLEC9	1.258
RPL35	-0.727285714285714
C22orf26	0.641
IMPDH2	-0.61825
WDR69	-0.54625
SEC14L5	-0.3485
CLTA	0.00325
RP11-529I10.4	0.51425
GPR37L1	0.0656666666666667
OGDH	-0.0226666666666667
ASB13	0.942666666666667
ZFP14	1.3755
ZCRB1	-0.004
KPNA3	0.26675
HSPA1L	1.43375
RHOC	1.027125
LOC554175	-0.43475
PPP3CA	0.4186
SLC1A7	-0.7433
ZNF529	-0.131
RBED1	0.38275
DDB2	-0.8105
FLJ11286	0.515166666666667
SPATA1	1.044
MKNK1	-0.067
DYSF	1.41233333333333
ALKBH2	-0.6215
NKD1	-2.75733333333333
C1orf174	-0.2295
PLEKHO1	0.569166666666667
ASB10	-0.2915
RING1	-0.012
NPC2	0.90625
AVPR1B	0.3225
YTHDF1	-0.00783333333333333
LMAN1L	0.4135
GSG2	-2.1045
CEP170	-0.7333
RPS4Y2	-6.011
MSH6	-0.6405
HECTD2	0.843833333333333
ZNF556	-3.438
PLEKHC1	-0.4606
AIRE	0.170833333333333
BCL2L10	2.1715
LMOD3	0.0508333333333333
ZBTB8	0.6625
FOXA2	-3.4828
SLCO2A1	3.413125
C3orf46	-0.012
PRDM16	0.2605
TMEM98	1.957
FRMD5	-1.9995
PDE6C	-1.2845
C1orf216	0.4675
EP400	-0.4545
PTK2	-0.0731666666666667
RNF217	0.14675
NDUFA8	-0.101
ZFAT1	1.06375
LAMP3	0.422666666666667
GLTSCR2	0.834
NPW	0.086
LLGL2	-0.4128
PPM1K	-1.0475
C20orf177	-0.409
KIR2DL4	0.2034
NFKB2	0.07125
C21orf122	0.0186666666666667
HESX1	-0.3245
GPR114	0.567666666666667
SLC25A35	0.0485
GNAT1	-0.12875
ORAI3	0.68125
FAM76B	-0.624875
TMEM99	0.2579
TRIM29	-1.4639
CDS1	2.599
RHEB	-0.39
C4orf27	-0.450166666666667
RAB3A	-0.18
OTUD6B	-1.3775
GPD1	-0.346375
CDH15	-0.912833333333333
NPM1	-0.975714285714286
TMEM117	-0.42
PRPS2	-0.0666666666666667
GCK	-0.041
ADRA2A	4.26633333333333
TSPYL4	0.773666666666667
TASP1	-0.291
WDR19	0.667083333333333
C10orf38	-1.4195
PDE4C	-1.004
FYB	0.428
C1orf55	0.625
PPFIA3	-0.74
RAD18	-0.59175
C12orf44	-0.2025
CRYBA4	-0.43
HVCN1	1.1735
TAF10	-0.547
C16orf48	-1.31583333333333
DEPDC5	1.23416666666667
LTBP1	-1.957
MAPRE1	-0.379875
FGF8	-0.078
C3orf52	2.241625
SENP7	-0.152833333333333
LRRK2	1.695
RUNDC2A	-0.0521666666666666
KIAA0355	0.279166666666667
CPEB1	-2.7905
PPEF2	0.041
ABI2	-0.272833333333333
KIAA0317	0.14975
ATF1	-0.31
DYNC1H1	0.266375
DIP	0.651
TMEM33	0.641666666666667
POLDIP3	0.08625
C7orf24	0.86375
GPR171	1.6275
CDC6	-2.65833333333333
PLD1	-1.3373
ITFG2	-0.3116
NDUFC1	0.591
AKNA	-0.974
NBR1	1.0735
PKHD1	0.496375
HPS4	-0.1933
MAFA	0.38725
ULBP3	-0.831
DIRC1	-0.674
IMMT	-0.303375
C22orf13	0.457583333333333
CEL	-0.0705
MARK3	-0.1525
ADAMTS2	0.346333333333333
ARPC3	0.253666666666667
TMEM10	-0.158125
NPHS1	-0.001
BRD8	-0.162166666666667
WDR12	-1.71775
IDI2	-0.342875
HOXD13	-1.921
OR8G2	-1.09025
SLAIN1	-3.673
GABRQ	-0.34475
NR2C2	-1.33725
NKTR	-1.0304
TLE2	0.565
KIAA0892	-0.205666666666667
AURKA	-3.11609090909091
GPRC5C	1.09366666666667
TBC1D9B	0.294625
PNPLA6	-0.235833333333333
AP3B1	-0.022
NAG	-0.077125
C11orf68	-0.4255
AKR7A3	1.718
AHCYL1	1.08708333333333
COP1	2.0005
RPP14	-0.114916666666667
PCDHB18	0.434
CDH24	0.82825
KRT17	-1.5928
LACTB2	-1.2875
DDX24	0.6183
PHACTR1	-1.8305
SLC35E2	-0.047
LOXL1	0.40575
IQSEC2	0.730875
RGSL1	0.7705
PCDHGC5	0.1645
MEGF10	-0.104
PRRX1	1.462
ASTE1	0.831333333333333
C6orf159	-1.43475
MYOD1	0.675
GAA	1.21625
ZNF747	0.97075
KLRC1	-1.595875
IL1RL2	0.3115
GDF9	5.14925
GPR119	0.1095
TRAF2	-0.532333333333333
HCK	3.41283333333333
BMP6	-2.546
IL8RA	0.750333333333333
FLJ35848	-0.75675
EFHA1	0.42025
CDSN	-0.0543333333333333
C14orf54	-0.0525
LSM3	-0.554125
ZFP41	0.54
C9orf126	-0.887666666666667
VIT	-1.798
SPCS3	-1.23475
DEF8	-1.641
CHAF1A	-1.865
C1orf165	0.598333333333333
ZFPM2	1.38983333333333
FTH1	0.27525
SLC35F1	-0.9215
YWHAH	1.121
C17orf66	0.236833333333333
ADRB1	-0.462666666666667
FOXL1	-0.4915
RG9MTD3	-0.515
UMPS	0.029625
MGC13008	-0.652
KIAA1161	-0.039
CCDC77	-2.406
C12orf65	-1.1815
COG4	-1.36483333333333
RCP9	0.106916666666667
RP4-692D3.1	3.42516666666667
CDC2L5	0.10825
MGC7036	0.887666666666667
DNAJC11	-0.491
GDF2	-0.248833333333333
TIMM17A	-0.04725
HNRNPA0	-0.4182
OR2H1	0.11325
PCBP1	0.353125
COL23A1	-1.8965
LRRC2	-0.151071428571429
NSD1	-0.150357142857143
FLJ37078	0.139125
WDR91	-0.675666666666667
TMEM179	-0.20025
DSCR10	-0.3885
CNDP2	1.1535
FYN	-0.7155
BEX2	1.46716666666667
KCND3	1.7925
YPEL5	1.680625
LRRC42	-0.326666666666667
C17orf45	0.44025
ZNF649	0.8082
LOC150763	1.2205
COL5A2	2.75041666666667
CNGA2	0.344
ELA2B	-0.9038
RAB9B	-0.48925
FAM100A	0.06375
NAIP	0.431
MYOZ2	-0.135625
SPATA12	-0.423
XRCC4	-0.92825
CYB561	1.3902
CHST10	0.70825
BAI1	-0.529333333333333
BRSK1	-0.832333333333333
C17orf89	-0.52175
PDE6H	-1.146
FLJ20309	0.3361
MAP7	1.877125
SCN4B	0.998
SPAG9	-1.0061875
SERTAD1	0.677166666666667
FLJ21963	-2.152
ANTXR1	0.7111
TMPRSS13	2.57316666666667
ETV7	2.8125
DGAT1	-0.238166666666667
NKIRAS1	0.755
TAC3	-4.029
CORO1C	-0.681333333333333
RAD54B	-2.05525
HRASLS3	3.20716666666667
C21orf42	-0.1565
BARD1	-1.22183333333333
ZNF177	0.410833333333333
MIP	-0.608
ZNF442	0.98
F2	-4.3336
GRIA1	0.2835
GALNTL2	1.21666666666667
WNT5A	0.8834
LENG9	-0.0985
hCG_25371	-1.742
FOXR1	-0.104
TRA@	0.7303
PWWP2	1.22675
C1QTNF7	2.68716666666667
SLC7A4	2.20625
C4orf7	1.96275
C17orf80	0.469333333333333
KLK4	1.27083333333333
IL31	-0.467
TMEM176A	3.59525
CTNNB1	1.6856875
BHLHB2	1.21475
TMEM185B	0.8705
ARD1B	-0.69075
C1orf93	1.23
BRUNOL4	-0.2925
LOC541469	-1.64625
UPK2	-0.42225
GAS8	0.0155
PATE	0.7425
IMPACT	1.010125
WNK4	-0.901
HNRPLL	-0.149
GAD2	-0.37575
ITGA6	-0.24725
BMP15	0.167833333333333
CYP2A7	4.302375
RIC8A	0.476125
CCND1	0.744833333333333
USP35	0.2465
DSCR2	-1.798
CCL4	4.88666666666667
ZCCHC10	0.2215
NOL11	-0.74025
TRPM2	0.218666666666667
PSMD2	-0.5
CHTF18	-2.57075
USP18	0.935875
RRAS	-0.115375
LAMC3	-1.06525
TOX	-3.58116666666667
PCDH15	0.316
GABRG3	-1.91075
NUDCD2	-0.44875
SGCZ	-0.167
KCTD17	0.1571
SPSB2	-0.2615
TPPP3	2.6355
CILP2	1.33866666666667
CALB2	0.549
CEBPZ	-0.4585
ZNF479	0.78125
FMOD	5.26283333333333
C21orf66	-1.31257142857143
CLN6	-0.43
ANAPC1	-0.981375
SH2D3C	1.89025
PTPN14	-0.604
TRIM42	0.20675
APTX	0.2275
SNRPG	-0.952666666666667
BMS1	-0.58575
MAGEA3	-4.7485
NFATC3	-1.10591666666667
LRRC45	-0.290166666666667
ARS2	-0.539285714285714
LRIG1	2.89733333333333
EPSTI1	1.00866666666667
PRSS27	-0.097
ERC2	-0.498125
PRKACB	4.09035714285714
PRDM13	-4.09
HCG27	-1.106
KLK12	-0.983
HSD17B7	0.777166666666667
ZNF354A	0.30975
PCDH11X	-0.1815
DMGDH	-0.18
PCBD2	0.192166666666667
TMC6	-1.518875
RIMS1	0.193125
SF3B2	-0.547333333333333
RCN1	0.506666666666667
CPB1	4.90225
BCAR3	0.675
FCRLB	1.435125
PAK1IP1	-1.26625
OR10H1	0.0355
KIF9	1.6411
PITPNM2	-1.01575
L3MBTL4	0.26625
TGFB1	-0.0207
ZXDC	-0.14925
SLC6A16	-1.49675
SRrp35	-2.25475
LRRC8E	1.968
PPIAL4	-0.711833333333333
EOMES	0.694166666666667
PAX2	0.112
SCARF2	0.24575
PSEN2	1.61741666666667
PCDHB13	-0.2575
C10orf28	-0.39475
DHRS7B	0.933
C1orf131	-0.218
ASB1	-1.1052
ZNF223	0.6735
LCMT2	1.47775
MEP1A	-1.48625
TMEM53	0.61925
RSPH3	1.473
C10orf33	-0.318
LOC644285	-0.7895
PTPN9	0.683833333333333
ABCA12	-0.86325
CCDC37	-1.42725
RUNDC1	1.9672
YES1	-0.0858333333333333
FAM120AOS	1.38875
OR5M3	0.27
PPP1R3F	0.11175
IL13	-0.0636
MDFI	0.574
PRNT	-0.124
ZDBF2	0.8575
OR10C1	0.211333333333333
CLIC1	-0.283
LILRA5	0.100166666666667
CSAG1	-4.4775
TREML2	-0.695333333333333
FAM125A	-0.316166666666667
ZNF74	-1.0885
FAM104A	-0.240625
LRRC39	-1.164
SAMD5	-0.68925
HYAL2	0.73125
HIST2H2AC	0.314875
IGFBP5	0.928347826086957
NRTN	-1.88533333333333
KIAA0556	0.1183
FAM29A	-1.74933333333333
JMJD2A	0.40325
EPHB1	0.9415
POLD4	1.204375
ANAPC10	-0.832
LRRC36	0.4375
MEGF6	-0.2785
LPHN3	0.0438333333333334
BMP10	-0.178666666666667
C21orf55	1.126
CREM	-0.3045625
PTGER4	0.2845
METAP1	-0.627
KCNQ1	2.70633333333333
NR2F2	2.0765
SSFA2	2.44233333333333
CTTNBP2	-1.723
BCL2A1	-1.3185
ZBTB24	-0.388375
SLCO6A1	-1.22125
PRDM1	1.1204
OR7D2	-0.527666666666667
CCDC47	0.7197
LOC646982	-0.0665
SLC26A6	-1.4035
BIN1	-0.7815
SRRM1	-0.444214285714286
PCSK1N	-0.15525
ALS2	-0.2048
ECT2	-1.13389473684211
CACNA2D2	1.723
DOCK6	-0.44975
C10orf119	0.06925
FATE1	0.5845
DUSP23	1.5475
TRIP6	-0.747285714285714
NUP35	-0.803
CDH3	-1.00875
KLHDC8A	1.761
C9orf116	1.8095
EI24	-0.0035
CENTD1	0.394333333333333
RWDD2B	-0.141
DOCK1	1.007
NPAS2	0.5575
NR3C2	1.73183333333333
FAM63A	1.57566666666667
INPP5F	-0.286166666666667
FAM111A	-0.0276
MYBL1	-3.58666666666667
IQGAP3	-1.01683333333333
CRADD	-0.7155
