Hybridization REF	TCGA-B6-A0IP-01A-11R-A034-07
SIKE	0.07025
C8orf48	-0.0893333333333333
MBTPS1	0.257357142857143
GPSN2	-0.0095
NCF2	1.80775
SLC12A6	-0.0183333333333333
MRPL48	-0.46575
HMGN3	-0.255833333333333
LRRC62	-1.37925
PAX9	2.868625
FAM55A	0.5985
C20orf42	-2.33233333333333
SCML2	-1.75783333333333
BCL9	0.817
FAM40A	-0.0925
C9orf41	-1.739
ZNF774	0.591
LETM1	-1.37325
PLXNB1	0.800166666666667
NIPSNAP1	-0.056875
USP10	-0.869
F9	-0.08725
LIPE	2.039
CNGB3	0.3895
C12orf52	-0.233875
PI4K2A	0.18725
MED8	-0.243625
STAT4	0.784
FGD4	0.605166666666667
RNF145	-2.63216666666667
WDR32	1.1352
CLDN2	0.0385
TCEAL8	0.39375
ZMYND8	-1.0779
PDXK	-0.14596875
GATAD2A	-0.345
PTGES3	-0.8175
CCM2	-0.24025
TAP1	1.31475
ZNF670	0.076
ETS2	-0.292714285714286
C6orf166	-0.302666666666667
PRMT2	0.600142857142857
OR4B1	0.081
INTS8	-0.371
CCDC102A	-0.13975
CCDC83	-1.12833333333333
ITGA1	-0.8707
EPHA5	-1.6866
FAM24B	-0.142166666666667
TSGA10	2.0045
HAL	-2.51466666666667
MYOT	0.10025
SPACA3	0.0375
BCL2L2	-0.16
CUGBP2	-0.312166666666667
CCNB3	0.93975
RNF113B	-0.12725
MERTK	-0.5795
BAG1	0.8385
VPS36	0.5425
ORMDL3	0.1859
C1orf190	0.6725
ZNF625	-0.2
CORO2B	-1.73375
ALOX15	-0.358
CST1	1.3695
NUPR1	2.40966666666667
CCL7	-0.317666666666667
SMCR5	-2.6045
DSC2	2.018
RBMS2	0.44425
GRIK4	2.518
TRIM65	-0.7519
TMPRSS6	1.24185714285714
TP53INP2	-0.4075
GLB1L	1.511
LOC388284	-0.375666666666667
PUS1	-0.730857142857143
BCL9L	0.0365
OLFM1	-0.174166666666667
RET	0.742375
MASTL	-2.4245
ALX3	0.26875
IL1RL1	-0.262666666666667
ZNF765	-0.5651
C14orf138	-0.795
SNX10	-0.816333333333333
TAC4	0.068
C1orf64	3.608125
POGK	1.004125
MAPK9	-0.19075
ZNF366	2.31825
C8orf79	2.0863
CLDN7	1.98
OR5AT1	0.393
TRIM37	-1.80625
LRRC25	2.069
GRHL2	3.2741
TEKT3	2.64125
LASS5	-0.0825
ABCC4	-2.99733333333333
DLG3	0.8025
VGLL1	1.2385
ZFP36L2	2.35
MFRP	-0.0608333333333333
KIAA1799	0.36125
FLJ44379	0.895
PCNX	-0.203
ANXA9	2.1655
CYP4V2	1.6331
PIK3C2A	-0.28725
SRR	0.9875
NOL3	-0.6605
IFITM2	1.1965
ARNTL2	-2.52225
ZNF595	0.3445
NLRP13	0.781
ASPH	0.51575
CPA2	0.4045
PVRIG	-0.213666666666667
LEPR	-0.100833333333333
C16orf42	0.329166666666667
SH3BGRL	3.28375
FAM77D	-0.804333333333333
FNDC7	0.359
C9orf6	-0.871833333333333
NOTCH2NL	1.77333333333333
PGBD1	-1.40166666666667
SYNGR2	0.550666666666667
PITPNA	-0.299875
PRPF4B	-0.8636
SLC43A3	-1.87785714285714
NRBP1	-0.12375
SLC25A22	0.189
ILK	-0.1345
SLC22A8	0.167333333333333
MRPS7	-0.2075
PITX2	-1.339
FABP3	3.18075
OR1L1	0.49
LOC728215	-0.356375
BLID	-1.5365
KIAA1217	3.46858823529412
TFPT	-0.24025
AP4B1	-0.5435
VBP1	-2.07175
OR1K1	0.3555
MORC3	0.5505
BHMT2	-0.425833333333333
C3orf10	0.751
FZD7	1.62183333333333
WFDC10A	0.1445
PMS2CL	-0.55075
CCDC32	0.686333333333333
FA2H	-0.62425
ALG13	-0.0905
TTLL7	-0.6695
SPOCK3	0.83275
SLC13A2	0.94
AIM1	1.25225
GPRC6A	1.789
EGR2	2.095
MED11	0.94975
WWC1	2.41375
SH3GL3	-4.13775
RIF1	-0.182214285714286
PRLH	-0.359
VLDLR	-1.662
DBT	0.5645
C21orf63	1.2485
CGGBP1	-0.069375
KRTAP12-2	0.1545
TADA3L	-0.431125
ZBTB16	3.048
PDGFB	1.152625
RFX1	0.552125
UQCRB	-0.1865
LOC133874	-0.3285
HPS3	-1.43225
LGALS3BP	0.0417
DKFZP564O0823	1.09357142857143
MRFAP1L1	0.5735
HOXA10	-1.2945
NGB	0.016
KIF21A	-0.175846153846154
IFLTD1	-0.261
LZTS1	-0.6755
ARHGEF3	2.25125
RHBDL3	-1.168
CSNK1G2	0.0615
ChGn	-1.055875
KIAA1244	2.80233333333333
GABRB2	0.1015
MGC72080	-2.18
CD27	3.807
EGLN1	-1.9669
PEX13	0.5105
RWDD3	0.101
RNF12	-0.587166666666667
GRIN2B	-0.578
ADAMTS14	-0.50525
DYDC2	2.82483333333333
ATP6AP1	0.5529
NR1H2	-0.240166666666667
PDK2	0.20575
C3orf17	-0.140666666666667
SLC38A2	-0.428071428571429
SLC25A29	0.319166666666667
C15orf29	0.29525
ADAM9	-1.69075
TMUB2	0.1325
GPR176	-0.58775
AGK	-0.504571428571429
MCCD1	1.52575
NDUFA4	-0.489
TMEM146	0.1
DUSP1	-0.792375
UNQ6975	0.8985
EMX2OS	2.1925
INSM2	0.42675
LUZP4	-0.62
SETD6	-0.9175
P2RY2	2.83575
SLC45A2	-1.604
RABGAP1	0.667166666666667
UBXD5	0.287125
GPRC5A	1.7425
PAK3	0.828666666666667
LOC63920	-0.50575
TGFBR1	-0.1161
KRTAP6-3	-0.214
SFMBT2	-0.90075
CDC42	0.269625
C11orf35	0.625
TTLL2	0.70625
UACA	0.866833333333333
CD97	-1.9788
SETD5	0.2745
NINJ2	-0.895
PTER	1.595
POMGNT1	0.35025
KRTAP4-2	-0.6095
ECGF1	2.419875
HRB	-0.109454545454545
ATP1B2	-0.1153
LOC400506	0.06825
COL4A3BP	0.76625
C6orf97	2.68575
GRHPR	0.07375
TAS2R1	0.111
SEMA7A	-1.925
EDF1	0.1825
ODF2L	1.0592
PCID2	-0.3705
GTF2H4	-0.745166666666667
ZCCHC3	-0.67025
CGB2	-0.298333333333333
NEUROD1	-0.40925
C20orf75	0.052
RP5-1054A22.3	1.59483333333333
IFNA5	0.4815
ZNF134	0.354416666666667
MGC119295	-0.4271
ZSWIM6	-0.146
SMEK1	0.630333333333333
PCGF2	0.449
C1orf102	2.1615
CYP2A13	0.6875
KCNH6	-1.0661
MDM1	0.3539
ALDH7A1	-0.1215
C9orf75	1.48825
VDAC3	-0.549125
OR51T1	0.329
EIF3F	-0.475083333333333
KCNJ10	-0.451375
LENG8	0.34225
EDEM2	0.01875
CCNJL	0.0968333333333333
DHX37	-0.4035
CRYGN	1.339
AATF	-0.469125
ZNF630	1.49525
E2F5	-1.042
WFDC13	-0.203666666666667
FTSJ3	-1.13566666666667
C4orf33	0.60475
LHFPL4	-2.58325
C19orf56	-0.07175
SMAD4	0.230125
AFM	-0.0241666666666667
G0S2	0.53725
FCHSD2	0.0746
RRP1B	-0.9224
EEF1B2	-0.353833333333333
STAT6	0.885666666666667
ZNF195	-0.18025
GNL1	-0.660833333333333
ZNRF2	1.53166666666667
PER3	0.838125
ASB16	-0.06325
C10orf10	1.60471428571429
ADCY8	-2.80716666666667
C9orf58	-1.0715
ARMC10	0.129333333333333
PSG1	-0.7395
DHX34	-0.38725
VARS2	-0.484375
NFIC	0.5995
ITPR2	0.40475
AGXT2	0.680166666666667
OR6K3	-0.454
H2AFZ	-1.03866666666667
MLLT3	0.707333333333333
COX4I2	1.30375
CCNT2	0.330125
PLK4	-1.9805
NUMBL	-0.568833333333333
MED16	0.3455
PLEKHQ1	0.7045
GOSR1	0.717722222222222
BTG4	0.0215
RPL30	0.257333333333333
IGSF5	-0.18975
IGFL2	1.99283333333333
ELMOD2	1.39416666666667
SHC3	-0.602666666666667
HAVCR1	-0.011
DYNC2H1	0.602875
RNF5	-0.254666666666667
C2orf7	-0.33075
NLF1	1.2625
KLHL25	0.32475
LRP10	0.9321
KRI1	-0.359
PUS7L	-0.0761666666666667
MGMT	0.6975
HOXD1	0.380166666666667
CSH1	-0.0474
ATG16L2	-1.40225
FLJ44635	0.9295
CHODL	0.88775
EXOSC8	-1.2645
SLC28A1	-0.62975
MYO7B	-0.905166666666667
SEH1L	-0.1638
MTNR1A	0.4705
TSPAN5	-0.122166666666667
CDC45L	-3.22
AMIGO1	0.899
ATAD3A	-1.038875
OSGIN2	-0.0596666666666667
PDIK1L	0.735166666666667
DARC	3.31
PIPSL	0.4035
SHMT1	0.164
CRISP3	-1.2315
POPDC2	2.11833333333333
ZRANB2	-0.763
FBXL8	1.02125
TRIP13	-2.58618181818182
EIF5AL1	-0.9785
POU5F1P3	-5.257
IL6	-1.86816666666667
CXorf38	-0.866833333333333
IFNA16	-0.8785
FBXL2	1.74833333333333
BRD1	0.77875
STATH	0.16825
FBXO44	-0.0781666666666667
MCCC2	0.142
CDC2	-1.6727
C5orf23	-0.74375
IVD	-0.0421666666666667
C10orf122	-0.03175
MSL3L1	0.0681
MVP	1.03875
EPOR	-0.6583
ZMYM1	-0.260666666666667
BCL7C	0.7855
PSTPIP2	1.1484
LYPD1	-0.9775
OR8G5	0.00650000000000001
ZP3	-0.353666666666667
BCAS4	0.445
EDG6	2.6015
ISY1	-0.51225
PRAMEF2	-1.212
CUL1	-0.70475
RNF213	0.4028
CCRK	0.517
DHX9	-0.227625
C13orf29	-0.9625
NCKAP1	0.608833333333333
MRPL43	0.745142857142857
XPR1	0.236
PKN2	0.9547
PODNL1	0.942
ZNF333	0.562125
DALRD3	1.00125
OPN1SW	-0.059
BTBD6	0.9595
C11orf82	-1.379
OR5P3	-0.563
DUSP11	-0.177
L1CAM	-1.7488
NEK11	2.51466666666667
OR7E91P	0.9755
CNTN3	3.3809
CREB3L2	0.57825
ZBTB37	0.7895
KIAA1324L	-0.66225
NDUFB10	-0.147833333333333
NUDT2	0.2405
GTPBP8	-0.4695
CACNA1D	2.936
PRKAA2	-0.0766666666666667
PRDM8	-0.4555
MGC16075	0.258666666666667
KRT14	1.68521428571429
PP8961	0.64675
MRPL18	-0.43125
ABCG2	-2.45925
PACRG	1.815
BBS2	-0.08975
KREMEN2	-3.283
FBXO21	0.7855
HNRPUL1	0.16
GRB10	0.7125
CLSTN1	1.175625
LMAN2	0.2122
C17orf61	-0.45
NIPSNAP3A	-0.369
INSIG2	-0.247166666666667
PCDHB7	0.534833333333333
STXBP2	0.36175
CMAH	1.6995
SEMA5B	-1.4055
ZNF155	0.513666666666667
COQ6	0.3815
PRPF4	-0.2925
TSPAN15	3.4345
VN1R5	-0.3735
LATS2	0.33625
SELK	0.29975
PGK2	-0.1075
MS4A1	3.05725
TYW3	-0.4207
KRTAP5-1	1.25475
RCCD1	-1.6035
BTN1A1	0.56275
DDX28	-0.54725
TMEM65	-0.805125
LOC92345	0.1315
TTC31	-0.1125
WDR46	-1.0685
CHP2	-1.191
LSP1	0.387125
ZNF542	-1.2715
EXOSC1	-0.036
ARHGAP18	-0.0923333333333333
LRRTM4	-0.72225
MAOB	4.23875
CACNB4	-0.6025
MGC33846	1.184375
RANBP3L	1.995625
ATP5L	-0.100625
ONECUT1	-3.0035
NUDT9	0.6005
TMEM149	-0.311
STX17	0.01
IGSF10	-3.03975
TMPRSS9	0.613
BMPR2	0.780083333333333
ALLC	0.13225
KLF7	0.637
GCC1	0.5133
TIMM9	-0.417
CDO1	0.0583333333333333
MGC10701	-0.226
IFI6	0.931166666666667
FRMD8	0.3345
MGAT2	-0.04875
WBP5	0.417
CNIH2	0.3105
KIAA0907	-0.7707
KCNH8	0.725
CTSG	-1.535
GRIK1	3.075
CUL5	0.7245
FRMD1	0.5315
OR9A4	1.07
SYT6	-0.926375
FOXD4L2	1.92
ANAPC2	-0.2245
OPN5	0.803
TAF13	-1.2625
LYG2	-0.89425
GGNBP1	-0.1255
C11orf40	0.2055
OTX2	-1.312
REG4	-0.7185
EIF5	-0.1946875
PALB2	-0.31575
SEPSECS	-0.00619999999999998
RNASE3	-0.08925
TRIM49	-2.0875
POLR2K	0.1528
GPR42	0.2955
C8B	-3.30325
SASS6	0.0885
PREB	-0.533166666666667
OR3A3	0.3505
TUBA8	0.429875
IGLV2-14	-1.07325
STIL	-2.01475
ANKFN1	-1.31916666666667
NME7	-0.1045
HOXC12	-1.267
UBE2C	-1.9005
FHOD1	-1.165375
CDK2AP1	0.0315
OR6K2	0.26425
DHPS	-0.407
RPL5	0.01675
TRGV5	0.4995
LOC541472	0.222875
HCCS	-0.3936
DENND1B	1.097
LHX3	1.1085
OR5D16	0.2415
CXorf57	-1.92283333333333
IRF2BP1	0.72675
NDST2	0.701166666666667
LCE3D	0.0065
BOLL	0.130857142857143
SYT3	-0.719
PIH1D2	1.46625
C20orf7	-1.19733333333333
IL1R2	-0.5
SLAMF9	1.2055
PPME1	-0.417875
PIK3CA	-0.264
TRAPPC1	-0.03825
COLEC10	-1.41975
SLC9A6	-1.866
PDDC1	-0.45275
CCDC53	0.44225
GK3P	-0.75075
DAZL	-0.87225
BRI3	-0.365
SDK1	-1.505125
CYP2C18	-0.3585
IFI44L	1.80175
RPL3L	0.408
FUT9	-0.634166666666667
KIFC2	-1.167
PMP2	-0.292
SLC4A9	-0.6915
PLAG1	-1.451
MYCBP2	0.766833333333333
OR4E2	-0.243
CCDC65	1.7265
C16orf82	0.0827142857142857
ENTPD4	0.24025
BRP44L	-0.196375
PMP22CD	-0.123333333333333
TMCO4	1.2245
KCNN1	-1.23333333333333
WDR35	0.754
CCDC80	1.137375
C3orf31	-0.6985
SLC7A9	0.0785
TMEM190	-1.63175
DBC1	0.271833333333333
FADS3	-0.917333333333333
PDZD8	0.0781666666666667
GRM5	0.290428571428571
AZGP1	3.9736
PEX3	0.23
MED1	0.160428571428571
ATG4C	-1.41816666666667
HNRPH3	-1.394125
FAM109B	2.58225
C4orf17	-0.1115
CA10	-1.1835
OPRD1	-0.2865
CCL16	-1.484
SACM1L	-1.213
CST6	5.06925
CD63	0.767125
LGI1	0.34775
ZNF784	0.90325
CRYBB1	-2.153
CX3CL1	1.15415
TOP2A	-2.15325
GYPB	-3.1775
GADD45GIP1	-0.6855
FEN1	-1.379
IGF1R	1.3865
WDR72	-2.98683333333333
PURG	-0.226
DEFB126	-0.12575
PKD1L1	1.086
CAV1	-2.2847
GNPDA2	0.7341
DGAT2	-0.63325
NLGN1	-3.94233333333333
STRBP	0.43575
HPRT1	-1.014
FANCI	-1.75075
PSMA7	-0.061875
DBF4B	-1.069
TTF1	-0.4285
RAD54L	-2.01875
ELOF1	-0.866
PLAGL2	-0.23875
ZNF256	0.4515
HMGCL	0.66375
MSI2	-0.6215
RPESP	0.759666666666667
C11orf60	1.4005
ABCD1	-0.374
ACAA1	0.8538
SPARCL1	5.05328571428571
IL6ST	2.3397
ZNF319	0.339
TMEM109	-0.1296
FAM90A1	-1.36466666666667
IL22RA1	-1.262
ATP4B	0.5955
TEC	-0.905333333333333
C7orf30	-1.22625
TXNDC2	-0.357166666666667
ABCB4	-0.48175
KIAA1191	0.844875
C9orf38	-0.3005
SFTPB	0.85275
CNTNAP2	0.846
FRK	1.343
TBX19	0.38975
CHD4	0.133
C6orf26	-2.23783333333333
MOSC2	2.538
IKBKE	0.7055
HIF1A	-2.311
LOC595101	-0.672
RELA	0.325833333333333
TMEM16B	0.9265
ABHD12B	-3.868
TSEN34	0.66
KIF18A	-2.827
TXNDC9	-0.271166666666667
SPATA2L	0.3025
SEMA4G	-0.951
C21orf91	-0.672
MATN1	-0.6345
KCNIP4	-0.0188333333333333
TUSC1	2.287
OR4C15	-0.14925
ARMCX6	1.82675
WBSCR27	-1.59
OR52I2	-0.24
KIAA1604	-0.46275
DYNC1I1	-1.4865
PPP4C	-0.12675
SLC47A2	-1.4305
TREH	0.216375
CD48	1.973
ST14	1.95
PKN1	-0.47225
SPON2	2.272
XBP1	2.71
SFRS12	-0.333333333333333
EFCAB6	2.527
SELT	-0.28475
SLC39A2	1.657
ERF	-0.575333333333333
ARL3	0.55875
SURF6	-0.7322
MLLT10	-0.751238095238095
FLJ11171	-0.4265
TDGF1	-4.42683333333333
ERCC6	0.33975
EIF2AK4	-0.147625
BAZ1A	0.346
LRRN3	0.493833333333333
TMC3	0.375
EFTUD1	0.181
PTPRO	0.196
CLEC12A	0.27
ACBD4	0.84
ZDHHC14	-0.407625
OTUD7B	1.475375
ACTB	0.1556875
MSRA	0.435875
LCE5A	1.8085
IFI35	0.46175
BSCL2	-0.0703333333333333
ANKRD12	0.963333333333333
CFHR2	0.48675
RGAG1	0.5155
HSFY1	0.032
SLC30A5	-0.0645
IMPG1	0.494
GPR109A	0.3385
ZNF185	1.32375
IYD	-0.04125
NPCDR1	1.7735
SERPINA13	0.7285
HMGCLL1	-1.33175
NEUROG1	1.14316666666667
UBQLN1	-0.5295625
LIN37	0.294
SOCS2	0.945625
DSCR4	-1.785125
XKR6	-0.8105
GPR142	0.6165
KRTAP13-3	0.5365
CCDC15	-0.271166666666667
MOS	0.3955
CD1E	-0.893
OFCC1	0.553
FAM83D	-2.5925
SRFBP1	-0.0875
C9orf96	0.051
DHDH	0.261
CCDC90A	-0.782
RABL3	0.83715
CD320	-1.61166666666667
ANGEL2	0.786833333333333
MRPL21	-0.34175
SMG6	0.374666666666667
INSR	1.988
FLJ14816	-0.988
GLRB	0.935666666666667
C9orf89	0.791
CIZ1	-0.458
URG4	-0.189333333333333
LRDD	-1.09233333333333
CBY1	1.30166666666667
NFX1	0.24325
MTERFD2	0.129214285714286
C19orf23	0.0075
PGC	-2.40925
IER3IP1	0.9107
RASAL2	0.689416666666667
C1orf89	0.15175
SYNJ1	-0.293375
NFKBIE	0.79975
FLJ40125	-1.094
TCEB2	-0.548
NOG	-2.2065
POLR2J2	-0.879833333333333
HLA-B	2.0685
PCDHA1	-0.142
PPP2R2B	-0.9815
ARHGEF17	1.1655
TCF7L2	0.0600714285714286
CHD5	-1.097
ZNF431	-1.075
TBC1D25	-0.18775
ZNF800	0.666
SCUBE2	3.91990909090909
MYCBP	0.576833333333333
GPX5	0.696
C6orf129	-0.0435
QSER1	-0.520166666666667
ULK2	2.04525
PIGO	0.332
NRCAM	-2.76638461538462
SLC35E3	0.2825
CSRP2	-1.33025
HYPE	0.55175
MAPK15	-0.0601666666666667
MGC14327	0.39525
TIMM13	-0.822666666666667
ZNF462	-0.422
GBA3	-0.41775
TEX13A	1.165
MCM6	-0.897777777777778
MTRF1	-0.794125
ABCA7	-0.6495
EIF4A2	-0.35225
ZC3H10	0.9904
RPGR	0.408
C20orf94	0.82075
RP1L1	-0.74075
GPR125	0.1045
USP22	0.366428571428571
OR1L4	0.52175
MLZE	0.9635
FLJ32065	-0.07825
PTCD1	-0.30325
CRTAC1	0.353333333333333
BXDC2	-1.56125
C18orf1	2.241
FAM107A	1.38678571428571
EFNA3	-0.5535
P18SRP	-0.0412
CAMKK2	1.37241666666667
KIAA0649	0.16175
NES	-1.45266666666667
HS6ST3	-1.709875
PON2	-0.36925
TCP11L2	-0.576
CLEC4A	1.45475
PRR12	0.762
MLXIPL	-1.4805
C2orf50	-0.083
ZNF28	0.401
ENC1	-0.271666666666667
MAP2K1	-0.80175
FKSG2	1.46325
KIAA0430	1.41025
PTP4A1	-1.50372222222222
GPR156	1.4845
GTF3C6	-0.11325
UBR2	0.1105
LOC388272	-2.296
MAK	1.69483333333333
ACOT4	3.2485
STC2	2.38275
PIGW	-1.847375
SAE1	-0.621375
COL6A1	0.7895
OAZ1	0.0896666666666667
STMN4	0.2635
EDG3	-0.607333333333333
SGCE	-1.03366666666667
IL11	-3.21666666666667
PRSS8	2.707
YIPF5	0.394333333333333
WNT4	0.98225
CSN2	0.309666666666667
TCF7	-2.69675
TDO2	1.124
SAMD9	-0.063875
S100A7A	0.296
MMRN1	1.43683333333333
GKAP1	-0.3745
AKR1C3	-2.51625
RNF19A	0.46575
GMDS	-0.00875
YKT6	-0.69525
SPARC	1.663
C12orf31	-0.61725
UBE2V2	-1.637
FBXL18	-0.264
KIAA0460	0.88825
ADAM22	-0.2975
SERPINC1	-4.52425
KCTD21	0.6495
MYOHD1	-1.57975
ZNF37A	0.438166666666667
GTF3C1	-0.281166666666667
CTSZ	2.3275
PRNPIP	-1.050375
DRD1IP	0.254
NR1I2	-1.8635
ZNF266	0.119
SPAG4L	-0.251
COX4NB	-0.8725
SAPS1	1.25183333333333
APOA1	-3.815625
TATDN1	-0.951
C10orf82	-2.297
KPNB1	-0.361
FOXO3	0.820666666666667
CRYBB2	-0.7715
ZBTB5	0.173666666666667
SLC25A38	-0.511
DCTN2	-0.0228333333333333
IFT20	0.174
CTHRC1	1.62775
C1orf31	-0.61975
UHRF1	-0.300125
GPC6	-1.18875
C10orf54	1.27675
MCF2L2	-0.2298
WNT9B	-0.034375
OLA1	-1.006625
FAM120B	1.228
TTLL10	-0.0335
CYorf15A	-5.085
RELN	-1.8456
SCN2B	1.00258333333333
MFHAS1	0.28775
NKX3-2	-1.04266666666667
RASGRF2	-0.1845
SSBP1	-0.701666666666667
KPNA6	-0.101357142857143
LOC389118	-0.072
HS3ST4	-0.7957
SUPT7L	-0.537875
FLJ32658	-2.5125
IGFBPL1	-1.232
KIAA1641	-0.1936
SHKBP1	-0.324333333333333
CSF1R	4.59225
NAGK	0.67
MYL2	0.77225
HIST1H4C	-0.6435
TOMM7	-0.2715
ADAMTSL3	1.0383
TNFSF14	-0.738
PRRT2	-0.73425
VTA1	-0.445
AOAH	2.96216666666667
CRISPLD2	1.41171428571429
PNN	-0.6209
TA-NFKBH	-0.10725
ESPN	0.48
RBM43	-0.4405
KIAA1267	0.970625
DDX3X	0.279111111111111
KIAA1576	-4.224
PLXDC1	4.111
FLJ25801	-4.047
HNRNPL	0.24275
RUNDC3A	-0.1975
CASP12	1.0145
SH2D5	-1.439375
RPL26L1	-0.028
OR51A7	-0.27975
HDC	2.0765
C2orf16	0.230333333333333
SYTL3	2.740875
GOLGA4	0.313125
NOTCH1	-0.400833333333333
ATPAF2	0.8865
ECD	0.41075
SSX5	-1.845
SNAP91	-0.19875
OCA2	-4.57375
PNPO	0.0576666666666667
DAPK1	-1.35533333333333
PINX1	-0.835333333333333
SELENBP1	1.98875
NEK3	0.2575
TMED4	-0.220214285714286
SSTR4	-0.616
FOSL1	-2.5114
CD40LG	0.2465
CES1	-1.74133333333333
DCI	0.0166666666666667
B3GAT3	-0.458166666666667
STK17B	-0.6685
CNTN6	0.52625
CYP3A4	-1.53333333333333
MBOAT2	0.721928571428571
PISD	-0.277875
USP1	-1.0455
PYDC1	3.19816666666667
CENPM	-0.88125
SAR1B	0.4305
TTC7B	-1.405625
DP58	0.3315
GPC1	0.5715
RBL1	-1.702
TMEM137	-1.69166666666667
TOB1	1.07258333333333
TCEAL1	1.02433333333333
CENPF	-1.67445454545455
C6	2.29383333333333
PRSS1	-3.7205
PPIL6	0.261333333333333
C6orf124	-0.152
ODZ4	0.946833333333333
SNCB	-0.11325
NDUFB9	-0.177375
CNOT6L	0.655
S100A9	0.458666666666667
TRIM50	0.1145
KCTD1	2.3335
WDR63	0.755
SPEF2	2.4355
RNGTT	-0.646
CXorf22	-0.08
KCNK16	0.86525
CEP250	-1.569
ATPBD1B	-0.28125
KCNJ2	3.42375
MT1B	-0.725
ZNF684	0.0185
SLC4A1	0.08075
PDHA1	-1.11625
ZNF492	-0.49425
TKT	-2.241
BYSL	-0.842
RNF38	0.42575
AHDC1	0.3635
KLHL2	0.358375
CMTM8	1.87525
DMP1	0.119
HERPUD2	-0.018125
CRTAM	2.57433333333333
ZNF572	-1.10225
TMEM16J	-0.136
HSD17B2	-2.5715
UBE2G1	0.057875
AHSA2	-1.2055
PELI2	-0.847
TPX2	-2.356875
ATP9B	1.48633333333333
DAZAP1	-0.07975
HMGCS2	2.08
C17orf38	-0.15875
B9D1	-0.19175
NKX2-5	-1.07533333333333
KIAA1276	0.94875
LILRB2	3.3615
CSTF1	-0.341833333333333
BTN2A1	-0.530166666666667
C15orf48	6.57775
IGF2BP3	-4.2505
FAM113B	0.447
HRG	1.03075
ZNF131	-0.11375
USP47	0.761928571428572
CCDC88B	-0.645125
HCN1	-0.4702
HTN1	-0.7125
SYCP3	-0.382
C13orf23	-0.2902
PAPOLA	0.2014375
AATK	-0.1934
MSH3	0.344166666666667
NDUFAB1	-0.881
ITLN2	-1.29166666666667
BAK1	-0.244666666666667
MRPL45	-0.312333333333333
MTNR1B	-0.495333333333333
LOC645843	-0.1395
SPECC1L	0.62875
PGCP	0.85425
SPN	-0.939125
GPR143	1.95
ZNF576	0.2885
TMEM39A	0.446
ATP5D	-0.340833333333333
MAGEB3	-0.855
RPS5	-0.8625
ANP32E	-1.42442857142857
MTMR1	0.72175
YEATS4	-1.1165
SYNGAP1	-0.508
PCOLCE	-0.872333333333333
MNS1	0.304
PCYT2	-0.501333333333333
ZNF182	0.02975
LAX1	1.151375
SPPL2B	0.8989
ELOVL5	2.2399
PCDHAC1	-0.056
B4GALNT1	-1.90566666666667
BLOC1S2	0.746
ZNF673	-0.558
ARHGAP21	-0.0655
IRX5	2.6655
LRFN5	-0.670666666666667
FAM7A1	-1.1505
RAB19	-0.024
GINS1	-2.3225
ITM2B	1.4537
PAPSS2	-0.464166666666667
OR5BF1	0.361
ACSL3	0.5435
KIAA1919	-0.236083333333333
GLT8D2	2.389625
UTRN	0.715714285714286
CNN1	1.68475
HISPPD2A	0.352666666666667
SDAD1	0.619625
SIGLEC9	0.281
RPL35	-0.602928571428571
C22orf26	0.0015
IMPDH2	-0.914625
WDR69	-1.23475
SEC14L5	-0.272666666666667
CLTA	0.0965
RP11-529I10.4	0.551
GPR37L1	0.132333333333333
OGDH	-0.828583333333333
ASB13	1.21683333333333
ZFP14	0.34325
ZCRB1	-0.159666666666667
KPNA3	0.187
HSPA1L	1.027
RHOC	0.683375
LOC554175	-0.39675
PPP3CA	-0.0575
SLC1A7	-1.117
ZNF529	-0.187833333333333
RBED1	1.2545
DDB2	-1.1475
FLJ11286	0.367
SPATA1	0.5255
MKNK1	0.332833333333333
DYSF	0.140666666666667
ALKBH2	-0.39975
NKD1	-3.1625
C1orf174	-0.16525
PLEKHO1	0.507
ASB10	0.08025
RING1	0.00383333333333333
NPC2	0.700375
AVPR1B	-0.5245
YTHDF1	0.15425
LMAN1L	0.359
GSG2	-1.9635
CEP170	-0.6245
RPS4Y2	-5.38
MSH6	-0.842
HECTD2	0.7985
ZNF556	-0.704166666666667
PLEKHC1	-1.5909
AIRE	0.242166666666667
BCL2L10	2.1245
LMOD3	0.0764
ZBTB8	0.9679
FOXA2	-3.6718
SLCO2A1	2.764375
C3orf46	0.78
PRDM16	-0.603333333333333
TMEM98	1.56
FRMD5	-1.939
PDE6C	-0.4985
C1orf216	0.270166666666667
EP400	-0.230357142857143
PTK2	0.312583333333333
RNF217	0.136
NDUFA8	0.165
ZFAT1	0.39075
LAMP3	1.6
GLTSCR2	0.816875
NPW	-2.995
LLGL2	0.2322
PPM1K	-1.5695
C20orf177	-0.313
KIR2DL4	0.3572
NFKB2	0.223
C21orf122	-0.337333333333333
HESX1	-0.73625
GPR114	1.01883333333333
SLC25A35	0.423
GNAT1	0.505
ORAI3	0.41975
FAM76B	-0.0585
TMEM99	0.4609
TRIM29	0.6327
CDS1	2.9865
RHEB	-0.1872
C4orf27	-0.492166666666667
RAB3A	-0.3955
OTUD6B	-0.84
GPD1	0.776625
CDH15	-1.68566666666667
NPM1	-0.921285714285714
TMEM117	-0.33
PRPS2	-0.0973333333333333
GCK	0.9885
ADRA2A	3.98
TSPYL4	-0.145333333333333
TASP1	-0.56175
WDR19	0.596416666666667
C10orf38	-1.127
