Hybridization REF	TCGA-AN-A0XO-01A-11R-A109-07
NFX1	0.115875
MTERFD2	0.0878571428571429
C19orf23	0.3385
PGC	-2.725625
IER3IP1	0.4533
RASAL2	0.884583333333333
C1orf89	0.35375
SYNJ1	-0.585875
NFKBIE	0.88325
FLJ40125	-1.49683333333333
TCEB2	0.7488
NOG	-1.8365
POLR2J2	-0.874166666666667
HLA-B	1.684
PCDHA1	-0.294
PPP2R2B	-0.65825
ARHGEF17	1.26166666666667
TCF7L2	0.761285714285714
CHD5	-0.628166666666667
ZNF431	-0.5625
TBC1D25	-0.13525
ZNF800	0.01525
SCUBE2	2.08863636363636
MYCBP	0.274666666666667
GPX5	0.416
C6orf129	0.162833333333333
QSER1	-0.450166666666667
ULK2	1.2965
PIGO	0.655666666666667
NRCAM	-1.62164285714286
SLC35E3	0.416875
CSRP2	-1.29375
HYPE	0.19275
MAPK15	0.141833333333333
MGC14327	-0.01325
TIMM13	-0.521166666666667
ZNF462	-0.27
GBA3	2.38425
TEX13A	0.1625
MCM6	-1.46711111111111
MTRF1	-1.5305
ABCA7	-1.08375
EIF4A2	0.55275
ZC3H10	0.9683
RPGR	-0.5985
C20orf94	0.279
RP1L1	-0.055
GPR125	-0.54775
USP22	0.384285714285714
OR1L4	0.2685
MLZE	3.0255
FLJ32065	-0.36275
PTCD1	0.00925
CRTAC1	-0.023
BXDC2	-1.3285
C18orf1	1.79633333333333
FAM107A	0.498285714285714
EFNA3	1.2535
P18SRP	-0.1498
CAMKK2	0.13875
KIAA0649	-0.2865
NES	-1.31283333333333
HS6ST3	-0.27725
PON2	-0.20125
TCP11L2	-0.147
CLEC4A	0.554
PRR12	0.8055
MLXIPL	-1.3355
C2orf50	2.227
ZNF28	0.959
ENC1	2.3915
MAP2K1	-0.65975
FKSG2	0.328
KIAA0430	0.25725
PTP4A1	-1.55761111111111
GPR156	1.1475
GTF3C6	-0.78575
UBR2	-0.000200000000000011
LOC388272	-1.23275
MAK	0.826333333333333
ACOT4	3.153
STC2	1.088
PIGW	-1.45525
SAE1	-0.9135
COL6A1	1.39595454545455
OAZ1	0.109
STMN4	0.451166666666667
EDG3	0.889666666666667
SGCE	-0.997833333333333
IL11	-2.21
PRSS8	2.324
YIPF5	0.76675
WNT4	4.197375
CSN2	0.251166666666667
TCF7	-2.823125
TDO2	1.41425
SAMD9	-0.1695625
S100A7A	0.0585
MMRN1	0.7935
GKAP1	-0.08575
AKR1C3	-1.29575
RNF19A	1.0605
GMDS	0.017
YKT6	-0.427125
SPARC	1.9546
C12orf31	-0.491
UBE2V2	-1.13383333333333
FBXL18	-0.0206666666666667
KIAA0460	0.51025
ADAM22	-0.211125
SERPINC1	-2.6885
KCTD21	0.862
MYOHD1	-1.834
ZNF37A	-0.266833333333333
GTF3C1	0.00716666666666666
CTSZ	2.8205
PRNPIP	-0.41875
DRD1IP	0.17875
NR1I2	-2.39216666666667
ZNF266	-0.6655
SPAG4L	0.6515
COX4NB	-1.20025
SAPS1	0.2575
APOA1	-3.742625
TATDN1	-0.814166666666667
C10orf82	1.465
KPNB1	-0.599
FOXO3	0.753916666666667
CRYBB2	-0.708
ZBTB5	-0.116166666666667
SLC25A38	-0.13075
DCTN2	0.237
IFT20	0.3775
CTHRC1	2.038
C1orf31	-0.655375
UHRF1	-1.058625
GPC6	-0.26775
C10orf54	1.19225
MCF2L2	-0.243333333333333
WNT9B	0.273428571428571
OLA1	-0.229
FAM120B	0.43425
TTLL10	0.2355
CYorf15A	-5.31075
RELN	-2.7846
SCN2B	2.05225
MFHAS1	-0.51
NKX3-2	-0.138666666666667
RASGRF2	0.752
SSBP1	-1.31933333333333
KPNA6	-0.0669285714285714
LOC389118	-0.204
HS3ST4	-1.4987
SUPT7L	-0.8455
FLJ32658	-0.4505
IGFBPL1	-0.37175
KIAA1641	-1.6982
SHKBP1	-0.331833333333333
CSF1R	4.3105
NAGK	0.525
MYL2	1.10275
HIST1H4C	-1.99
TOMM7	0.055
ADAMTSL3	2.5512
TNFSF14	-1.26525
PRRT2	-1.1275
VTA1	-0.024875
AOAH	1.239
CRISPLD2	1.74107142857143
PNN	-0.8968
TA-NFKBH	-0.31025
ESPN	0.57925
RBM43	0.1245
KIAA1267	0.670375
DDX3X	0.712777777777778
KIAA1576	-3.4575
PLXDC1	4.04716666666667
FLJ25801	-4.18975
HNRNPL	0.153
RUNDC3A	0.1085
CASP12	0.1025
SH2D5	-1.433375
RPL26L1	-0.015
OR51A7	0.1735
HDC	1.5805
C2orf16	-0.267
SYTL3	2.164375
GOLGA4	0.0693125
NOTCH1	0.185666666666667
ATPAF2	0.65725
ECD	0.39425
SSX5	-1.98166666666667
SNAP91	0.31325
OCA2	-3.98625
PNPO	0.507333333333333
DAPK1	-0.596166666666667
PINX1	-0.820833333333333
SELENBP1	2.321375
NEK3	-1.213
TMED4	-0.005
SSTR4	0.203
FOSL1	-2.418
CD40LG	-0.2325
CES1	0.239666666666667
DCI	0.958166666666667
B3GAT3	-0.132
STK17B	-0.18725
CNTN6	0.73075
CYP3A4	-1.7165
MBOAT2	0.818214285714286
PISD	-1.025
USP1	-1.303
PYDC1	1.8355
CENPM	-1.9445
SAR1B	0.93825
TTC7B	-1.080875
DP58	0.134
GPC1	1.215
RBL1	-1.31825
TMEM137	-3.07633333333333
TOB1	0.832
TCEAL1	0.973166666666667
CENPF	-1.58836363636364
C6	0.241833333333333
PRSS1	-3.34975
PPIL6	0.577166666666667
C6orf124	-0.066
ODZ4	1.7765
SNCB	-0.0965
NDUFB9	0.197625
CNOT6L	0.449166666666667
S100A9	1.49983333333333
TRIM50	0.2775
KCTD1	2.2506
WDR63	0.09675
SPEF2	2.819
RNGTT	0.0455
CXorf22	0.17
KCNK16	0.1975
CEP250	-1.649625
ATPBD1B	0.1555
KCNJ2	3.3605
MT1B	-1.0175
ZNF684	-0.513
SLC4A1	0.50675
PDHA1	-1.201
ZNF492	-0.3645
TKT	-0.70275
BYSL	-0.554625
RNF38	0.01525
AHDC1	0.55
KLHL2	0.222125
CMTM8	2.5315
DMP1	0.3975
HERPUD2	-0.1355
CRTAM	1.112
ZNF572	-1.45725
TMEM16J	-0.7845
HSD17B2	-1.025
UBE2G1	-0.160125
AHSA2	-2.86675
PELI2	-0.32
TPX2	-2.27625
ATP9B	1.16966666666667
DAZAP1	-0.341875
HMGCS2	0.346
C17orf38	0.1465
B9D1	0.2015
NKX2-5	-0.759
KIAA1276	0.73625
LILRB2	2.0305
CSTF1	-0.304666666666667
BTN2A1	-1.046
C15orf48	3.0975
IGF2BP3	-4.558
FAM113B	0.903666666666667
HRG	-0.335375
ZNF131	-0.682
USP47	0.336785714285714
CCDC88B	-1.160625
HCN1	0.1221
HTN1	-0.105
SYCP3	-0.40275
C13orf23	-0.0935
PAPOLA	0.3636875
AATK	-0.1751
MSH3	0.412166666666667
NDUFAB1	-0.91875
ITLN2	-0.955
BAK1	-0.374666666666667
MRPL45	-0.156666666666667
MTNR1B	0.301333333333333
LOC645843	0.4595
SPECC1L	-0.2975
PGCP	1.00825
SPN	-1.332875
GPR143	1.62583333333333
ZNF576	0.0558333333333333
TMEM39A	0.1435
ATP5D	0.243166666666667
MAGEB3	null
RPS5	-0.3665
ANP32E	-1.30757142857143
MTMR1	0.23475
YEATS4	-1.1085
SYNGAP1	0.21525
PCOLCE	-0.2015
MNS1	0.56575
PCYT2	-0.419166666666667
ZNF182	-0.99425
LAX1	-0.964
SPPL2B	0.4841
ELOVL5	0.7088
PCDHAC1	0.219
B4GALNT1	-1.18333333333333
BLOC1S2	0.309125
ZNF673	-0.826
ARHGAP21	-0.659333333333333
IRX5	3.700125
LRFN5	-0.539333333333333
FAM7A1	-0.497
RAB19	0.3985
GINS1	-2.47475
ITM2B	0.7604
PAPSS2	2.87641666666667
OR5BF1	0.6365
ACSL3	-0.211
KIAA1919	-0.420916666666667
GLT8D2	2.76675
UTRN	0.999571428571429
CNN1	2.90775
HISPPD2A	0.0383333333333333
SDAD1	0.171125
SIGLEC9	0.171
RPL35	-0.315285714285714
C22orf26	0.0675
IMPDH2	0.19475
WDR69	-0.42925
SEC14L5	1.64266666666667
CLTA	0.39025
RP11-529I10.4	1.1795
GPR37L1	0.186833333333333
OGDH	-0.495833333333333
ASB13	1.17433333333333
ZFP14	-0.3135
ZCRB1	0.0623333333333333
KPNA3	-0.164
HSPA1L	0.87625
RHOC	0.795
LOC554175	-0.08625
PPP3CA	-0.0967
SLC1A7	-0.7953
ZNF529	-0.276833333333333
RBED1	0.321
DDB2	-1.22825
FLJ11286	0.438333333333333
SPATA1	0.5415
MKNK1	0.0823333333333333
DYSF	1.20466666666667
ALKBH2	-0.7585
NKD1	-2.9585
C1orf174	-0.39275
PLEKHO1	0.1395
ASB10	0.01
RING1	-0.1495
NPC2	1.109625
AVPR1B	-0.08
YTHDF1	-0.125666666666667
LMAN1L	0.4615
GSG2	-2.239
CEP170	-0.2241
RPS4Y2	-5.39425
MSH6	-1.0575
HECTD2	-0.445666666666667
ZNF556	-2.915
PLEKHC1	0.2807
AIRE	0.289333333333333
BCL2L10	1.61575
LMOD3	0.0721666666666667
ZBTB8	0.5466
FOXA2	-3.1248
SLCO2A1	1.71625
C3orf46	-0.0935
PRDM16	-0.779666666666667
TMEM98	0.871
FRMD5	-1.115
PDE6C	-0.0025
C1orf216	-0.0793333333333333
EP400	-0.732214285714286
PTK2	0.433
RNF217	1.17825
NDUFA8	-0.326
ZFAT1	0.5605
LAMP3	-0.473166666666667
GLTSCR2	0.7125
NPW	-1.092
LLGL2	-0.2082
PPM1K	-0.976833333333333
C20orf177	-0.174
KIR2DL4	0.3689
NFKB2	0.04175
C21orf122	0.325833333333333
HESX1	-1.19775
GPR114	-0.738333333333333
SLC25A35	-0.86
GNAT1	0.173
ORAI3	0.1525
FAM76B	-0.55575
TMEM99	0.3154
TRIM29	1.28
CDS1	2.47775
RHEB	-0.3181
C4orf27	-0.9565
RAB3A	-0.51275
OTUD6B	-0.7535
GPD1	-0.438
CDH15	0.0531666666666667
NPM1	0.168714285714286
TMEM117	-0.66125
PRPS2	-0.06275
GCK	0.2585
ADRA2A	4.61
TSPYL4	-0.402833333333333
TASP1	-0.265
WDR19	0.5725
C10orf38	-1.79075
PDE4C	-0.948
FYB	-1.56608333333333
C1orf55	0.905833333333333
PPFIA3	-1.31375
RAD18	-0.96
C12orf44	0.1655
CRYBA4	-0.1035
HVCN1	0.937
TAF10	0.0233333333333333
C16orf48	-0.790833333333333
DEPDC5	0.230166666666667
LTBP1	-0.649
MAPRE1	-0.222625
FGF8	0.1915
C3orf52	0.52
SENP7	0.0473333333333333
LRRK2	0.02975
RUNDC2A	0.1185
KIAA0355	0.397
CPEB1	-1.36175
PPEF2	-0.7075
ABI2	0.063
KIAA0317	0.0925
ATF1	0.1995
DYNC1H1	0.7385
DIP	-0.06475
TMEM33	0.434944444444445
POLDIP3	-0.4055
C7orf24	-0.2765
GPR171	0.505
CDC6	-2.34916666666667
PLD1	-0.9876
ITFG2	-0.3397
NDUFC1	-0.11925
AKNA	-0.96375
NBR1	0.66075
PKHD1	0.561625
HPS4	-1.2407
MAFA	0.96525
ULBP3	0.075
DIRC1	0.3665
IMMT	-0.723125
C22orf13	-0.13225
CEL	0.72875
MARK3	0.33575
ADAMTS2	1.00958333333333
ARPC3	-0.733666666666667
TMEM10	0.178125
NPHS1	-0.01625
BRD8	0.246833333333333
WDR12	-1.44725
IDI2	-0.163625
HOXD13	-1.841
OR8G2	-1.41875
SLAIN1	-4.39575
GABRQ	-0.10275
NR2C2	-0.59775
NKTR	-0.6565
TLE2	1.4945
KIAA0892	0.0223333333333333
AURKA	-2.52954545454545
GPRC5C	1.05566666666667
TBC1D9B	0.50775
PNPLA6	0.1755
AP3B1	0.60475
NAG	0.134875
C11orf68	-0.6775
AKR7A3	1.44325
AHCYL1	0.515916666666667
COP1	0.476666666666667
RPP14	-0.138916666666667
PCDHB18	0.621
CDH24	0.79975
KRT17	1.443
LACTB2	-1.1485
DDX24	0.3407
PHACTR1	-2.563
SLC35E2	-0.04625
LOXL1	0.93525
IQSEC2	0.517125
RGSL1	0.5365
PCDHGC5	0.4495
MEGF10	-0.047875
PRRX1	1.46216666666667
ASTE1	0.985666666666667
C6orf159	-1.45525
MYOD1	0.73475
GAA	0.8785
ZNF747	0.3735
KLRC1	-1.554125
IL1RL2	0.709
GDF9	1.341
GPR119	-0.00149999999999999
TRAF2	-0.100166666666667
HCK	1.98133333333333
BMP6	-3.62925
IL8RA	0.412
FLJ35848	-0.3285
EFHA1	0.50675
CDSN	1.06233333333333
C14orf54	-0.199666666666667
LSM3	-0.65825
ZFP41	0.543
C9orf126	-0.860333333333333
VIT	-0.147
SPCS3	-1.43275
DEF8	-1.0158
CHAF1A	-2.055
C1orf165	0.277666666666667
ZFPM2	1.51466666666667
FTH1	1.16425
SLC35F1	-1.17275
YWHAH	-0.185
C17orf66	0.0506666666666667
ADRB1	-0.3535
FOXL1	-0.7135
RG9MTD3	-0.403833333333333
UMPS	0.26725
MGC13008	0.1505
KIAA1161	-0.0735
CCDC77	-1.47775
C12orf65	-1.0724
COG4	-0.451833333333333
RCP9	-0.216666666666667
RP4-692D3.1	3.2775
CDC2L5	0.34675
MGC7036	-0.0375
DNAJC11	-0.36325
GDF2	-0.00333333333333333
TIMM17A	-0.24725
HNRNPA0	0.1183
OR2H1	0.10625
PCBP1	0.006625
COL23A1	-1.79475
LRRC2	-0.455357142857143
NSD1	1.01757142857143
FLJ37078	-0.361125
WDR91	0.196333333333333
TMEM179	-0.1875
DSCR10	1.733
CNDP2	1.0796
FYN	-1.0155
BEX2	0.295666666666667
KCND3	0.5735
YPEL5	1.350875
LRRC42	-0.666
C17orf45	0.315875
ZNF649	0.2967
LOC150763	2.77075
COL5A2	3.06809090909091
CNGA2	0.941
ELA2B	-0.523
RAB9B	-0.29525
FAM100A	0.62775
NAIP	-0.555142857142857
MYOZ2	-0.040125
SPATA12	0.4035
XRCC4	-0.96175
CYB561	1.2607
CHST10	-0.31575
BAI1	-0.331333333333333
BRSK1	-0.641166666666667
C17orf89	-0.115875
PDE6H	-1.314
FLJ20309	0.0686
MAP7	1.35375
SCN4B	2.71375
SPAG9	-0.9471875
SERTAD1	0.832666666666667
FLJ21963	-2.506
ANTXR1	1.2322
TMPRSS13	2.611
ETV7	2.64116666666667
DGAT1	1.0485
NKIRAS1	0.836833333333333
TAC3	-3.65425
CORO1C	-1.10466666666667
RAD54B	-1.477
HRASLS3	2.49666666666667
C21orf42	0.02875
BARD1	-0.341666666666667
ZNF177	0.838166666666667
MIP	-0.124
ZNF442	0.493
F2	-3.826
GRIA1	-0.05775
GALNTL2	1.76666666666667
WNT5A	0.2318
LENG9	0.3435
hCG_25371	-1.5315
FOXR1	-0.3275
TRA@	0.4121
PWWP2	1.43875
C1QTNF7	2.49916666666667
SLC7A4	0.49875
C4orf7	-0.044
C17orf80	0.074
KLK4	1.28166666666667
IL31	-0.746
TMEM176A	3.47
CTNNB1	0.791375
BHLHB2	1.3685
TMEM185B	0.582666666666667
ARD1B	-0.4595
C1orf93	0.8255
BRUNOL4	-0.2645
LOC541469	0.0420833333333334
UPK2	0.10275
GAS8	-0.860166666666667
PATE	0.763
IMPACT	0.8765
WNK4	1.346
HNRPLL	-0.39175
GAD2	0.258
ITGA6	-0.059
BMP15	0.250166666666667
CYP2A7	0.65625
RIC8A	0.3765
CCND1	0.806333333333333
USP35	-0.2535
DSCR2	-2.14725
CCL4	3.027
ZCCHC10	0.3005
NOL11	-0.423
TRPM2	2.09158333333333
PSMD2	0.207363636363636
CHTF18	-1.884
USP18	-0.0885
RRAS	0.519375
LAMC3	0.0195
TOX	-3.29566666666667
PCDH15	-0.305
GABRG3	-1.86375
NUDCD2	-0.44425
SGCZ	-0.1865
KCTD17	-0.2816
SPSB2	0.589
TPPP3	2.54966666666667
CILP2	1.8525
CALB2	3.12425
CEBPZ	-0.7655
ZNF479	-0.059
FMOD	5.06066666666667
C21orf66	-0.989642857142857
CLN6	-0.147166666666667
ANAPC1	-0.791125
SH2D3C	0.9575
PTPN14	0.3907
TRIM42	-0.0105
APTX	0.3625
SNRPG	-1.2855
BMS1	-0.21275
MAGEA3	-4.1435
NFATC3	-1.00466666666667
LRRC45	-0.017
ARS2	-0.359714285714286
LRIG1	2.45916666666667
EPSTI1	0.251666666666667
PRSS27	0.09975
ERC2	-0.605875
PRKACB	-1.05471428571429
PRDM13	-4.1465
HCG27	-1.57225
KLK12	2.6895
HSD17B7	-0.136666666666667
ZNF354A	0.24175
PCDH11X	0.333
DMGDH	-0.10575
PCBD2	0.266
TMC6	-1.04975
RIMS1	1.05325
SF3B2	-0.507833333333333
RCN1	-0.2685
CPB1	3.92375
BCAR3	-0.43875
FCRLB	0.99
PAK1IP1	-1.18
OR10H1	0.0835
KIF9	1.0904
PITPNM2	-1.19175
L3MBTL4	0.09125
TGFB1	-0.2745
ZXDC	-0.12275
SLC6A16	-0.65325
SRrp35	-1.86575
LRRC8E	1.7455
PPIAL4	-0.534666666666667
EOMES	-0.1235
PAX2	-0.1775
SCARF2	0.9155
PSEN2	1.45091666666667
PCDHB13	0.33575
C10orf28	0.230125
DHRS7B	1.20535714285714
C1orf131	-0.171
ASB1	-0.7333
ZNF223	-0.00866666666666667
LCMT2	0.5855
MEP1A	-1.269
TMEM53	0.93975
RSPH3	1.3325
C10orf33	-0.3935
LOC644285	0.0175
PTPN9	0.254666666666667
ABCA12	-0.19175
CCDC37	-0.9275
RUNDC1	1.1077
YES1	0.271
FAM120AOS	1.38625
OR5M3	0.1155
PPP1R3F	-0.061
IL13	0.3127
MDFI	-0.77975
PRNT	0.275
ZDBF2	-1.4715
OR10C1	0.331
CLIC1	-0.406833333333333
LILRA5	-0.3465
CSAG1	-3.76216666666667
TREML2	-0.8285
FAM125A	0.0298333333333333
ZNF74	-1.47725
FAM104A	0.256875
LRRC39	-0.9015
SAMD5	-0.46525
HYAL2	0.6145
HIST2H2AC	0.21825
IGFBP5	2.66795652173913
NRTN	-0.790666666666667
KIAA0556	0.2151
FAM29A	-1.98516666666667
JMJD2A	0.35975
EPHB1	0.88575
POLD4	0.833375
ANAPC10	-0.7365
LRRC36	0.31075
MEGF6	0.400875
LPHN3	-0.457166666666667
BMP10	0.242166666666667
C21orf55	-0.00549999999999999
CREM	-0.4191875
PTGER4	-0.961166666666667
METAP1	0.067
KCNQ1	2.65866666666667
NR2F2	1.2935
SSFA2	-0.0798333333333333
CTTNBP2	-0.04975
BCL2A1	-2.4745
ZBTB24	-0.1745
SLCO6A1	-0.65
PRDM1	0.4365
OR7D2	1.20716666666667
CCDC47	0.4376
LOC646982	0.296
SLC26A6	-1.24383333333333
BIN1	-0.7239
SRRM1	-0.734071428571429
PCSK1N	-0.577625
ALS2	0.0196
ECT2	-0.634315789473684
CACNA2D2	1.1875
DOCK6	-0.38625
C10orf119	0.153
FATE1	0.64375
DUSP23	1.57
TRIP6	-0.445285714285714
NUP35	-1.0295
CDH3	2.82275
KLHDC8A	0.8515
C9orf116	1.397875
EI24	0.161
CENTD1	1.019
RWDD2B	-0.0201666666666667
DOCK1	0.925
NPAS2	-0.3565
NR3C2	1.9955
FAM63A	0.3855
INPP5F	-0.381833333333333
FAM111A	-0.0878
MYBL1	-2.12066666666667
IQGAP3	-0.578333333333333
CRADD	-0.9445
DUSP12	-1.0525
PDZK1IP1	3.727
VASH2	-0.22025
CTR9	0.333
VIL1	-4.42525
OR8U1	0.440666666666667
CCDC107	1.09
PTTG1IP	0.3175
OR4X2	0.3495
COL9A1	-3.091
PSMD9	-0.74075
ZFP62	0.75675
TIP39	0.161
PARP15	0.0435
TTC19	-0.065375
C1orf114	-1.27316666666667
GFPT1	0.1945
SLC27A6	-0.58675
MRPS10	-0.0982
CALML5	3.7165
TRPM7	-0.723875
CGNL1	0.810125
CECR1	0.177
SERPINB8	-0.413666666666667
TMEM102	0.071875
PDIA2	-3.1955
NUCKS1	-0.200166666666667
HOTAIR	3.4705
EBI3	-0.90675
NXN	0.48625
ZMYND19	-0.717625
FOXJ3	0.10375
EIF5B	-0.2003
EIF2B4	0.486
LEO1	-0.0755
ZIC5	-1.4725
IL20	0.648333333333333
KIAA0415	0.53075
FLJ37357	0.2215
TSPAN12	0.170125
ACTR3B	-0.279375
TFAM	-0.512666666666667
IL17RD	0.311875
PARP12	0.17825
KLHDC7A	0.559
KCTD4	0.186666666666667
GTF2H1	-0.1155
FLCN	0.203666666666667
BIRC4	0.36025
LOC790955	0.4835
VKORC1L1	-0.19125
CYP4F22	1.11333333333333
TAS2R5	0.794
ZNF582	1.673
HS3ST3B1	-1.019125
CTNS	-0.2265
STK36	0.399333333333333
MMD2	0.03225
RP5-1103G7.6	0.1755
FLJ23356	0.3065
CRH	-0.086
C1orf182	0.488833333333333
ACP5	1.66983333333333
AMFR	1.3648
CA4	-1.71175
PLCB4	-2.05475
MPHOSPH10	-0.187
UNQ473	2.57466666666667
G3BP2	-0.0316666666666666
SR140	-0.609083333333333
HOXA2	-0.22025
PYGB	-0.3595
BAT1	-0.2345
DKK3	1.57833333333333
DDX31	-0.414
TULP1	0.26875
NHLRC2	0.45725
TNRC4	-0.315833333333333
ZNF430	-0.235
TNRC6A	-0.117875
PLA2G1B	0.609333333333333
RCHY1	0.618333333333333
GTF2A2	-0.8795
MGC4294	1.4485
ZNF691	0.13675
TACC3	-2.257
DNAJC5G	-0.043
LOC4951	0.053
MS4A4A	-3.105
LOC152485	1.273
PPP1R2P1	0.57475
PPP2R5B	-0.0175
RPGRIP1L	0.195625
SPOP	0.2964
PTPRF	1.96133333333333
MGC42090	-0.1355
SUSD3	3.325
THOC4	-0.546625
MAML1	0.4429
FXR2	-1.3755
TYK2	-0.516
MUC6	0.262333333333333
DNAJB7	0.267
PIP4K2A	-0.680285714285714
MEX3A	0.672833333333333
RRP1	-0.71575
TFAP4	-0.77975
CXorf41	-0.00374999999999998
MTMR4	0.353333333333333
CTLA4	0.062
SNX9	0.425625
CIB3	0.448333333333333
NECAP1	0.52925
PLA2G2D	-0.0989
GLMN	-2.2165
DCLRE1A	-0.217
PDX1	0.215
SAMD11	-0.03025
MRPL55	1.1125
TLR7	0.588375
TBC1D21	-0.0015
SMAD1	2.0895
ACTRT2	0.38875
RIOK2	0.1995
PDLIM4	0.809
SLC22A15	0.385
ABHD13	0.8524
STX18	-0.0446
CCPG1	0.242071428571429
DCBLD1	0.140166666666667
SLC2A6	-1.205
NOLA3	-0.69525
TRDMT1	-0.371285714285714
IL17F	0.2365
ATP1A4	-0.377833333333333
OR52W1	0.597
CFL1	-0.44425
IL4	-0.9235
RBP2	-0.1475
CPSF6	0.468875
TTC8	0.154166666666667
MUCL1	4.355
EYA3	-1.61333333333333
KRT38	-0.09775
GNE	-1.4785
ZNF501	0.39825
SLC35A2	0.424875
CEP110	-1.4876
MYF6	0.29125
MGST2	-0.1825
TRPV4	-0.1525
NEK8	-0.401166666666667
NOX5	-0.901
NCKAP1L	-2.0415
EMP3	-1.9465
BPY2C	0.4535
C1orf38	-1.125625
ELOVL2	-0.504
CBX7	0.693666666666667
OSBPL1A	0.5845
ZNF589	0.11775
ESCO1	-0.516833333333333
TRA2A	-0.472
C3orf26	-1.191
PHF2	1.07416666666667
PID1	-0.175166666666667
RFC1	-0.350875
MTAP	-0.486875
ADORA3	2.27
LOC389458	0.01375
TRNT1	-0.477125
CRIPAK	-0.5985
RAI2	4.093
ANKRD44	-0.742666666666667
GZMB	1.72225
NFE2L1	0.128125
STIP1	-0.248166666666667
RASL11B	1.898
NT5DC2	-2.2475
LRP2	1.342625
MTDH	0.1992
ARSG	0.44175
HSP90AB1	0.0898333333333333
CT45-6	-5.206
ZNF483	-0.207
LMBR1L	-0.1195
S100A2	0.986
C2	-0.969
C2orf27	0.415125
EIF4EBP1	-0.08725
GCKR	-3.3995
PPP1R9B	0.39975
FER	0.0985
SNRK	0.948166666666667
OR5M10	0.4215
UTP6	-0.71725
CAPZA3	0.4915
FBP1	1.45477777777778
TERT	-1.9865
CCL1	-0.803
FUCA1	0.9605
ALS2CR8	0.233333333333333
KCMF1	-0.0589166666666667
SRCRB4D	-1.55
OXCT2	0.898333333333333
IL17RA	-0.0123333333333333
MPP5	0.745125
SPA17	-0.01275
FLJ10986	0.556166666666667
GALNT14	-1.8705
CXorf27	-0.180125
NPLOC4	-0.467
RAB34	-0.40525
KRTAP3-3	0.727
ARSD	0.546333333333333
CPLX2	-1.285
PJA1	0.784
WHDC1L1	-0.213166666666667
RB1	-1.1557
MTMR15	-0.083
PHLDA2	-0.4702
GUCY2F	-0.258
MPV17	-0.325666666666667
SLC35D1	-0.0325
LYSMD3	0.3785
COL16A1	1.897
ERLIN1	-0.403333333333333
JMJD4	0.6065
HIST1H2BK	-0.31575
TP53I11	1.45183333333333
ST3GAL4	-0.6786
PF4V1	0.25
ALG8	-0.75075
REG1A	0.1185
MINA	-0.30125
CYB5R3	-0.441
HHLA1	0.25625
MYST4	0.6568
VASN	-0.6275
UCHL5IP	-1.05075
TFAP2A	0.982625
MGC9913	-0.393
C9orf97	0.417
LOC90379	-0.88
PHF15	0.501642857142857
ZNF169	-0.164166666666667
KRT7	3.0508
GLIPR1L2	1.38975
LOC116236	-0.3795
IQCF3	0.421
RDH14	0.177333333333333
HNRPK	0.56
RABEPK	-0.654
ISX	-2.3
CBARA1	0.654
RAD51AP1	-2.3475
MLL5	0.053125
CXorf48	-5.718
SGCD	0.03575
PHTF1	-1.346875
CA3	0.07075
CMTM5	0.41575
STX10	-0.243875
JMJD2D	-0.702
P4HA1	-0.163
GAB3	-1.3135
DHRS4	-0.423833333333333
COL4A1	2.332625
C20orf20	-1.2815
OSBPL2	-0.177625
PTTG2	-1.8005
KIAA1688	1.43925
STS	-2.536
SHROOM4	0.439166666666667
KBTBD5	0.0508333333333333
ALDH1A3	1.0852
BTNL2	0.0311666666666667
TGIF1	0.605
ZFAND5	0.311875
ICA1	1.175125
NAV3	-1.41616666666667
FLJ12331	0.6495
EPS8L2	0.8087
MNT	-0.177666666666667
ENTPD1	1.79433333333333
OR51E2	1.244
STK11	0.70875
MX1	2.637125
TTTY9A	0.16625
CX62	-0.0355
LOXL4	-0.464125
EXOSC4	0.1335
PURB	0.223714285714286
SETD1A	-0.746166666666667
RELB	1.04475
LAMB2	1.582
HNF1B	-0.232333333333333
PNLIPRP3	-0.3895
C14orf139	-1.04775
UMOD	0.32275
GRIN3B	-0.31675
GPR25	0.298
ZNF512B	-1.05775
ATP6V0A1	0.332875
SRA1	0.607333333333333
ZNF615	1.27975
ZNF768	-0.3645
ZNF469	3.04575
DYNC2LI1	-0.251333333333333
DNAH3	0.0195
LOC387911	0.64925
LOC554234	-0.11
ARRDC5	0.87275
TMEM59L	0.569333333333333
MARCH4	-0.11375
CNOT8	0.575333333333333
KIRREL3	-1.24533333333333
ADAM17	0.2305
MYOG	0.291875
CPNE1	-0.459833333333333
AK5	2.206125
LOC204010	-0.12775
NDRG4	0.79675
LOC130074	-0.07475
PIAS4	-0.179
NCOA2	1.1715
TEGT	0.9543
USP5	-0.811
ANKRD21	0.07475
KIAA0692	-0.226
HAPLN3	0.65425
LZIC	-0.72825
NRXN3	2.1555
CDKN2C	-1.8725
KIAA0226	0.547333333333333
CYB5D1	0.132
WDR68	-0.33825
ABCB6	-1.5694
MRPS25	-0.71525
ZMAT2	0.224166666666667
KRT25	-0.2265
RPL11	-0.32075
GRAP	-0.498166666666667
LOC198437	0.622333333333333
RORC	1.431375
RAP2C	0.331571428571429
MXD1	-0.41025
AZI2	0.1935
NUAK2	-0.12275
AHSG	-6.352875
MANSC1	2.0065
IMP3	-0.377666666666667
C2orf3	-0.72825
VSTM3	0.777
