Hybridization REF	TCGA-BH-A0AV-01A-31R-A115-07
MTNR1B	0.0123333333333333
LOC645843	-0.7865
SPECC1L	1.06975
PGCP	2.07675
SPN	-0.66125
GPR143	1.87516666666667
ZNF576	0.431833333333333
TMEM39A	0.7853
ATP5D	-0.706333333333333
MAGEB3	-1.829
RPS5	-0.9365
ANP32E	0.713714285714286
MTMR1	0.64925
YEATS4	-1.5345
SYNGAP1	0.57675
PCOLCE	1.09966666666667
MNS1	-0.9195
PCYT2	-0.187166666666667
ZNF182	-0.84125
LAX1	1.109875
SPPL2B	0.5484
ELOVL5	-1.4552
PCDHAC1	0.6955
B4GALNT1	0.1265
BLOC1S2	0.285375
ZNF673	-0.2804
ARHGAP21	1.07366666666667
IRX5	2.16925
LRFN5	-0.176
FAM7A1	0.416
RAB19	0.309
GINS1	-1.8265
ITM2B	0.5339
PAPSS2	2.09283333333333
OR5BF1	0.33
ACSL3	-0.367375
KIAA1919	-0.69425
GLT8D2	3.398
UTRN	0.6825
CNN1	2.34
HISPPD2A	-1.1435
SDAD1	-0.157125
SIGLEC9	1.26633333333333
RPL35	-0.4225
C22orf26	1.1205
IMPDH2	-1.08725
WDR69	-1.1305
SEC14L5	-0.375666666666667
CLTA	0.44675
RP11-529I10.4	-0.3405
GPR37L1	0.46
OGDH	-0.115833333333333
ASB13	0.273833333333333
ZFP14	-1.06475
ZCRB1	-0.477166666666667
KPNA3	0.95375
HSPA1L	1.3025
RHOC	0.839875
LOC554175	0.712
PPP3CA	0.3396
SLC1A7	-0.6159
ZNF529	-0.268833333333333
RBED1	-0.29575
DDB2	-0.64775
FLJ11286	0.5555
SPATA1	0.089
MKNK1	0.340333333333333
DYSF	1.53483333333333
ALKBH2	-0.6835
NKD1	-2.763
C1orf174	-0.70125
PLEKHO1	1.25433333333333
ASB10	0.806
RING1	0.786666666666667
NPC2	0.912875
AVPR1B	0.0725
YTHDF1	-0.6485
LMAN1L	0.2825
GSG2	-1.1725
CEP170	0.8484
RPS4Y2	-5.52875
MSH6	1.2115
HECTD2	1.20433333333333
ZNF556	-3.30883333333333
PLEKHC1	1.7876
AIRE	0.196833333333333
BCL2L10	1.08925
LMOD3	-0.5042
ZBTB8	0.5505
FOXA2	-3.0987
SLCO2A1	1.8735
C3orf46	0.2745
PRDM16	-1.11
TMEM98	1.40225
FRMD5	0.6705
PDE6C	-1.038
C1orf216	0.362166666666667
EP400	-0.602142857142857
PTK2	0.22625
RNF217	2.0345
NDUFA8	-0.3845
ZFAT1	0.68725
LAMP3	1.84466666666667
GLTSCR2	0.96575
NPW	-0.92
LLGL2	0.309
PPM1K	-0.892833333333333
C20orf177	-0.3055
KIR2DL4	0.2974
NFKB2	0.85775
C21orf122	0.697833333333333
HESX1	-1.59575
GPR114	-0.279833333333333
SLC25A35	-1.36883333333333
GNAT1	-0.091
ORAI3	-0.42775
FAM76B	0.149875
TMEM99	0.0922
TRIM29	2.6408
CDS1	0.667
RHEB	-0.4905
C4orf27	-0.434333333333333
RAB3A	-0.72225
OTUD6B	-0.0945
GPD1	0.925375
CDH15	-0.309
NPM1	-1.11314285714286
TMEM117	0.07875
PRPS2	-0.184416666666667
GCK	0.074
ADRA2A	2.88966666666667
TSPYL4	0.5775
TASP1	-0.2165
WDR19	-0.56225
C10orf38	0.36625
PDE4C	-0.658
FYB	0.216363636363636
C1orf55	0.641666666666667
PPFIA3	-1.38925
RAD18	0.3985
C12orf44	-0.136166666666667
CRYBA4	-0.00600000000000001
HVCN1	1.3095
TAF10	-0.790666666666667
C16orf48	-0.745833333333333
DEPDC5	0.686166666666667
LTBP1	0.3635
MAPRE1	-0.27475
FGF8	0.15
C3orf52	0.60675
SENP7	-0.1525
LRRK2	0.61375
RUNDC2A	1.07266666666667
KIAA0355	0.882333333333333
CPEB1	-2.23
PPEF2	0.146
ABI2	-0.536166666666667
KIAA0317	-0.282375
ATF1	-0.0596666666666667
DYNC1H1	0.386875
DIP	-0.2585
TMEM33	0.581277777777778
POLDIP3	0.74925
C7orf24	0.133
GPR171	2.16225
CDC6	-2.17783333333333
PLD1	0.0929
ITFG2	-0.0661000000000001
NDUFC1	-0.576
AKNA	-0.639
NBR1	0.0475
PKHD1	-0.1554
HPS4	0.0168
MAFA	1.16675
ULBP3	0.04525
DIRC1	0.109
IMMT	-0.587625
C22orf13	0.6915
CEL	0.1185
MARK3	-0.4555
ADAMTS2	2.19866666666667
ARPC3	-0.3715
TMEM10	0.098375
NPHS1	0.68775
BRD8	-0.849333333333333
WDR12	-1.78175
IDI2	-0.049875
HOXD13	-1.009
OR8G2	-1.226
SLAIN1	-0.08625
GABRQ	-0.1115
NR2C2	0.393
NKTR	-0.7468
TLE2	1.1605
KIAA0892	0.572166666666667
AURKA	-2.58527272727273
GPRC5C	-2.36783333333333
TBC1D9B	0.307125
PNPLA6	0.195166666666667
AP3B1	-0.11525
NAG	-0.5825
C11orf68	-0.12125
AKR7A3	-0.6045
AHCYL1	-0.0316666666666667
COP1	0.401166666666667
RPP14	-0.697583333333333
PCDHB18	0.54
CDH24	1.45675
KRT17	2.7163
LACTB2	-0.75025
DDX24	0.1031
PHACTR1	-1.64783333333333
SLC35E2	-0.623666666666667
LOXL1	0.5765
IQSEC2	0.31075
RGSL1	1.03
PCDHGC5	0.318
MEGF10	1.019125
PRRX1	2.538
ASTE1	0.7215
C6orf159	1.93625
MYOD1	1.345
GAA	0.6115
ZNF747	0.85875
KLRC1	-2.472625
IL1RL2	0.1
GDF9	-0.8365
GPR119	0.408
TRAF2	-0.288
HCK	3.54916666666667
BMP6	-2.801
IL8RA	0.7555
FLJ35848	0.886
EFHA1	-0.34875
CDSN	-0.429833333333333
C14orf54	-0.275666666666667
LSM3	-0.565625
ZFP41	0.5575
C9orf126	-0.607833333333333
VIT	-4.173
SPCS3	-0.96775
DEF8	-0.5155
CHAF1A	-1.25916666666667
C1orf165	1.41
ZFPM2	2.23166666666667
FTH1	0.80575
SLC35F1	-1.8955
YWHAH	1.3495
C17orf66	0.223166666666667
ADRB1	-0.518
FOXL1	1.621
RG9MTD3	-0.1255
UMPS	0.306125
MGC13008	-0.5885
KIAA1161	0.667
CCDC77	-0.68375
C12orf65	-0.9609
COG4	-0.3045
RCP9	0.20225
RP4-692D3.1	2.056
CDC2L5	0.76925
MGC7036	-0.159333333333333
DNAJC11	-0.5675
GDF2	-0.128666666666667
TIMM17A	-0.00175
HNRNPA0	-0.8643
OR2H1	-0.135666666666667
PCBP1	-0.05325
COL23A1	-0.4345
LRRC2	-0.8565
NSD1	0.121071428571429
FLJ37078	-0.4045
WDR91	-0.566833333333333
TMEM179	0.11925
DSCR10	0.376
CNDP2	0.7453
FYN	0.3785
BEX2	0.3535
KCND3	-0.12125
YPEL5	1.048125
LRRC42	-0.03
C17orf45	-1.291375
ZNF649	1.6155
LOC150763	3.446
COL5A2	3.71083333333333
CNGA2	0.385
ELA2B	-1.27083333333333
RAB9B	0.90475
FAM100A	0.42575
NAIP	-0.0775714285714286
MYOZ2	-0.0465
SPATA12	0.134
XRCC4	-0.88
CYB561	0.7983
CHST10	0.08125
BAI1	-1.235
BRSK1	-0.100833333333333
C17orf89	-0.52875
PDE6H	0.339
FLJ20309	0.1779
MAP7	1.50625
SCN4B	0.028
SPAG9	-0.4849375
SERTAD1	0.462666666666667
FLJ21963	-1.724
ANTXR1	2.4298
TMPRSS13	2.109
ETV7	3.53083333333333
DGAT1	-0.176166666666667
NKIRAS1	-0.00916666666666666
TAC3	-4.09625
CORO1C	0.0143333333333334
RAD54B	-0.39775
HRASLS3	-0.271
C21orf42	-0.251
BARD1	-0.353666666666667
ZNF177	-0.719
MIP	0.04
ZNF442	-0.232
F2	-3.5723
GRIA1	0.172875
GALNTL2	1.92183333333333
WNT5A	-0.703
LENG9	0.227
hCG_25371	-0.5685
FOXR1	0.1475
TRA@	0.5908
PWWP2	1.197
C1QTNF7	1.73016666666667
SLC7A4	0.29125
C4orf7	3.69275
C17orf80	-0.180666666666667
KLK4	2.36316666666667
IL31	0.7945
TMEM176A	4.27625
CTNNB1	0.947
BHLHB2	0.53375
TMEM185B	0.675833333333333
ARD1B	-0.556
C1orf93	-0.0595
BRUNOL4	0.380666666666667
LOC541469	-1.20375
UPK2	-0.12
GAS8	0.045
PATE	0.354
IMPACT	0.294375
WNK4	-2.41433333333333
HNRPLL	0.2535
GAD2	0.34225
ITGA6	1.2795
BMP15	0.141833333333333
CYP2A7	0.35125
RIC8A	0.4725
CCND1	-1.22508333333333
USP35	0.0385
DSCR2	-1.71475
CCL4	4.63383333333333
ZCCHC10	-0.5015
NOL11	-0.49975
TRPM2	1.58466666666667
PSMD2	-0.801454545454546
CHTF18	-1.95025
USP18	0.5495
RRAS	1.12575
LAMC3	0.962
TOX	-1.85033333333333
PCDH15	-0.037
GABRG3	-0.921
NUDCD2	-0.815625
SGCZ	0.0875
KCTD17	0.7781
SPSB2	0.7355
TPPP3	2.04266666666667
CILP2	1.71633333333333
CALB2	3.77275
CEBPZ	-0.141166666666667
ZNF479	-0.366
FMOD	4.79883333333333
C21orf66	-0.856
CLN6	0.154333333333333
ANAPC1	-0.96875
SH2D3C	1.25275
PTPN14	1.2134
TRIM42	0.02525
APTX	-0.4155
SNRPG	-0.836166666666667
BMS1	-0.19
MAGEA3	-4.121
NFATC3	-1.07925
LRRC45	0.00833333333333334
ARS2	-0.748142857142857
LRIG1	0.418666666666667
EPSTI1	1.248
PRSS27	0.9295
ERC2	-0.059875
PRKACB	-0.305
PRDM13	2.239
HCG27	-1.35575
KLK12	-3.5955
HSD17B7	-1.482
ZNF354A	0.5945
PCDH11X	-0.5455
DMGDH	-0.20325
PCBD2	-1.27283333333333
TMC6	-1.385
RIMS1	0.86425
SF3B2	-0.415666666666667
RCN1	0.136333333333333
CPB1	0.4875
BCAR3	0.78
FCRLB	0.3255
PAK1IP1	0.27275
OR10H1	0.389
KIF9	0.1268
PITPNM2	-0.11475
L3MBTL4	2.32175
TGFB1	0.3428
ZXDC	0.604333333333333
SLC6A16	0.47675
SRrp35	1.04175
LRRC8E	1.62175
PPIAL4	-0.58625
EOMES	0.909666666666667
PAX2	0.035
SCARF2	1.539375
PSEN2	0.056
PCDHB13	1.1375
C10orf28	0.05675
DHRS7B	0.0432142857142857
C1orf131	0.206
ASB1	-0.3869
ZNF223	0.122
LCMT2	-0.112
MEP1A	-0.609
TMEM53	-0.22775
RSPH3	1.4875
C10orf33	-0.2475
LOC644285	-1.822
PTPN9	0.943833333333333
ABCA12	-4.51725
CCDC37	-1.7815
RUNDC1	-0.3373
YES1	0.0403333333333333
FAM120AOS	0.0455
OR5M3	1.0425
PPP1R3F	0.404583333333333
IL13	-0.1348
MDFI	1.023
PRNT	0.69925
ZDBF2	0.6915
OR10C1	0.628833333333333
CLIC1	0.468
LILRA5	1.41033333333333
CSAG1	-3.92283333333333
TREML2	0.155
FAM125A	-0.371333333333333
ZNF74	-0.74875
FAM104A	-0.2715
LRRC39	-1.367
SAMD5	-0.69225
HYAL2	0.25875
HIST2H2AC	-0.383375
IGFBP5	1.18886956521739
NRTN	0.521166666666667
KIAA0556	0.2121
FAM29A	-0.772611111111111
JMJD2A	0.6215
EPHB1	1.74325
POLD4	0.281375
ANAPC10	-0.8765
LRRC36	-0.85325
MEGF6	0.209125
LPHN3	-1.31016666666667
BMP10	0.134333333333333
C21orf55	-0.1465
CREM	-0.2469375
PTGER4	0.4175
METAP1	-0.757125
KCNQ1	1.9285
NR2F2	0.6035
SSFA2	-0.411583333333333
CTTNBP2	-2.40175
BCL2A1	-0.399625
ZBTB24	0.14225
SLCO6A1	-2.20866666666667
PRDM1	1.757
OR7D2	-1.03533333333333
CCDC47	-0.0344
LOC646982	0.885
SLC26A6	-1.2145
BIN1	-0.1603
SRRM1	0.301357142857143
PCSK1N	1.5595
ALS2	-0.5726
ECT2	-0.889052631578947
CACNA2D2	-0.84825
DOCK6	0.47875
C10orf119	0.6955
FATE1	1.075
DUSP23	1.56225
TRIP6	-0.270285714285714
NUP35	-0.81475
CDH3	2.7935
KLHDC8A	1.82725
C9orf116	-1.536625
EI24	-0.387
CENTD1	1.362
RWDD2B	-0.9565
DOCK1	1.15
NPAS2	0.53175
NR3C2	2.779
FAM63A	1.27716666666667
INPP5F	0.310333333333333
FAM111A	-0.9217
MYBL1	0.0665
IQGAP3	-0.355166666666667
CRADD	-0.672333333333333
DUSP12	-1.4775
PDZK1IP1	3.7685
VASH2	-0.72325
CTR9	-0.33175
VIL1	-3.8535
OR8U1	0.701833333333333
CCDC107	1.282
PTTG1IP	1.042
OR4X2	0.423
COL9A1	0.3065
PSMD9	-0.23675
ZFP62	-0.6905
TIP39	1.248
PARP15	0.062
TTC19	-0.822625
C1orf114	-2.2905
GFPT1	0.817
SLC27A6	-1.316
MRPS10	0.0584
CALML5	4.2415
TRPM7	-0.78275
CGNL1	1.743125
CECR1	0.788
SERPINB8	1.41366666666667
TMEM102	0.552125
PDIA2	-3.30475
NUCKS1	-0.278
HOTAIR	1.59325
EBI3	-0.718
NXN	2.3745
ZMYND19	-0.29625
FOXJ3	-0.2195
EIF5B	0.1577
EIF2B4	-0.137833333333333
LEO1	-0.51275
ZIC5	-1.40191666666667
IL20	-1.17083333333333
KIAA0415	-0.13025
FLJ37357	0.215
TSPAN12	0.996125
ACTR3B	-0.97925
TFAM	-0.940666666666667
IL17RD	2.48125
PARP12	-0.22725
KLHDC7A	0.3805
KCTD4	-0.443333333333333
GTF2H1	-0.08025
FLCN	-0.362666666666667
BIRC4	1.125125
LOC790955	-1.23675
VKORC1L1	-0.549
CYP4F22	-0.529666666666667
TAS2R5	0.616
ZNF582	1.5725
HS3ST3B1	-0.160375
CTNS	-0.09375
STK36	-1.1755
MMD2	1.078
RP5-1103G7.6	-1.0035
FLJ23356	0.2455
CRH	-1.157
C1orf182	-0.391333333333333
ACP5	3.58733333333333
AMFR	0.2197
CA4	-2.76475
PLCB4	0.7495
MPHOSPH10	-0.1645
UNQ473	-0.582666666666667
G3BP2	-0.326166666666667
SR140	-0.501083333333333
HOXA2	0.367
PYGB	0.256
BAT1	-0.0681666666666667
DKK3	0.875166666666667
DDX31	0.4545
TULP1	0.47375
NHLRC2	0.9965
TNRC4	-0.8335
ZNF430	-0.4445
TNRC6A	0.0355
PLA2G1B	0.550666666666667
RCHY1	-0.3925
GTF2A2	-0.4085
MGC4294	1.136
ZNF691	0.3225
TACC3	0.33725
DNAJC5G	-0.38375
LOC4951	-0.07825
MS4A4A	-1.5565
LOC152485	1.3765
PPP1R2P1	-0.22675
PPP2R5B	-0.317
RPGRIP1L	-0.00625
SPOP	0.1148
PTPRF	2.16216666666667
MGC42090	-0.7415
SUSD3	0.07425
THOC4	-0.60025
MAML1	0.2243
FXR2	0.0645
TYK2	-0.105875
MUC6	0.270666666666667
DNAJB7	-0.9385
PIP4K2A	-0.741428571428571
MEX3A	0.700333333333333
RRP1	0.06925
TFAP4	-0.09375
CXorf41	1.23325
MTMR4	-0.123333333333333
CTLA4	0.14
SNX9	1.260875
CIB3	-1.13916666666667
NECAP1	0.56125
PLA2G2D	-0.2477
GLMN	-1.09616666666667
DCLRE1A	-0.04975
PDX1	-0.5565
SAMD11	-1.84825
MRPL55	0.1028
TLR7	1.65275
TBC1D21	0.222
SMAD1	0.858
ACTRT2	0.44825
RIOK2	-0.95975
PDLIM4	0.075
SLC22A15	1.26183333333333
ABHD13	1.2061
STX18	0.272
CCPG1	0.592928571428572
DCBLD1	1.96316666666667
SLC2A6	-0.359
NOLA3	-0.36075
TRDMT1	0.617428571428571
IL17F	0.4915
ATP1A4	0.5285
OR52W1	0.8455
CFL1	-0.1225
IL4	-1.481
RBP2	0.322333333333333
CPSF6	0.054
TTC8	-1.61183333333333
MUCL1	0.508
EYA3	-1.11716666666667
KRT38	0.359
GNE	-0.787
ZNF501	1.66775
SLC35A2	0.708375
CEP110	-0.2135
MYF6	0.5915
MGST2	-1.20733333333333
TRPV4	1.71983333333333
NEK8	-0.4195
NOX5	-0.4105
NCKAP1L	-0.565333333333333
EMP3	-0.852333333333333
BPY2C	0.933
C1orf38	2.010375
ELOVL2	-0.354125
CBX7	0.83025
OSBPL1A	0.582
ZNF589	-0.79675
ESCO1	-0.987
TRA2A	-0.61125
C3orf26	-1.35075
PHF2	1.05125
PID1	1.04316666666667
RFC1	0.549125
MTAP	0.411875
ADORA3	4.09283333333333
LOC389458	2.75475
TRNT1	-0.741875
CRIPAK	-0.098
RAI2	1.58366666666667
ANKRD44	-0.0165
GZMB	3.9695
NFE2L1	0.09225
STIP1	-0.585333333333333
RASL11B	-0.3925
NT5DC2	0.725166666666667
LRP2	2.1345
MTDH	0.393333333333333
ARSG	-1.0335
HSP90AB1	-0.0439166666666667
CT45-6	-5.20425
ZNF483	-0.41925
LMBR1L	-0.52775
S100A2	1.9883
C2	-0.468333333333333
C2orf27	0.15175
EIF4EBP1	-0.11375
GCKR	-2.73983333333333
PPP1R9B	0.472
FER	-0.49825
SNRK	1.0035
OR5M10	0.4905
UTP6	-0.60225
CAPZA3	0.60175
FBP1	-1.04977777777778
TERT	-1.0175
CCL1	-1.824
FUCA1	0.4385
ALS2CR8	0.329833333333333
KCMF1	0.370666666666667
SRCRB4D	-1.581
OXCT2	0.652833333333333
IL17RA	1.34383333333333
MPP5	0.158875
SPA17	-1.0765
FLJ10986	0.246666666666667
GALNT14	-0.60225
CXorf27	-1.586
NPLOC4	0.57125
RAB34	0.33075
KRTAP3-3	0.5895
ARSD	0.247
CPLX2	-1.7304
PJA1	1.0855
WHDC1L1	0.829666666666667
RB1	-1.7167
MTMR15	-0.163
PHLDA2	-1.2428
GUCY2F	-0.565
MPV17	-0.0426666666666667
SLC35D1	-0.3245
LYSMD3	0.299
COL16A1	2.1915
ERLIN1	0.128
JMJD4	1.1055
HIST1H2BK	0.35425
TP53I11	1.35466666666667
ST3GAL4	-0.4295
PF4V1	2.51166666666667
ALG8	-0.6155
REG1A	-0.29925
MINA	-0.9255
CYB5R3	1.07641666666667
HHLA1	-0.8495
MYST4	0.2059
VASN	-0.23325
UCHL5IP	-0.90575
TFAP2A	1.6461875
MGC9913	1.1395
C9orf97	0.121
LOC90379	-0.39625
PHF15	-0.635142857142857
ZNF169	-0.163833333333333
KRT7	2.6438
GLIPR1L2	1.1295
LOC116236	-0.091
IQCF3	0.33725
RDH14	0.282333333333333
HNRPK	0.164285714285714
RABEPK	-0.550666666666667
ISX	-3.464
CBARA1	0.49925
RAD51AP1	-0.04125
MLL5	-0.38275
CXorf48	-5.038
SGCD	0.63525
PHTF1	-0.651875
CA3	0.38875
CMTM5	0.2525
STX10	-0.637125
JMJD2D	-0.2795
P4HA1	0.00733333333333333
GAB3	-0.422833333333333
DHRS4	-0.422
COL4A1	4.3218125
C20orf20	-1.460125
OSBPL2	0.00099999999999998
PTTG2	-1.6955
KIAA1688	0.52925
STS	-1.898125
SHROOM4	0.525666666666667
KBTBD5	0.0963333333333333
ALDH1A3	2.986
BTNL2	-1.044
TGIF1	0.464
ZFAND5	1.01425
ICA1	0.869
NAV3	-1.04383333333333
FLJ12331	-1.059
EPS8L2	0.8202
MNT	0.105666666666667
ENTPD1	1.93625
OR51E2	1.093625
STK11	-0.043125
MX1	2.881375
TTTY9A	0.22275
CX62	-0.039
LOXL4	2.7755
EXOSC4	-0.00225
PURB	0.714714285714286
SETD1A	0.116
RELB	1.62025
LAMB2	1.88883333333333
HNF1B	-0.718833333333333
PNLIPRP3	-0.198
C14orf139	0.795
UMOD	0.7005
GRIN3B	-0.214
GPR25	0.3395
ZNF512B	-1.121
ATP6V0A1	-0.572625
SRA1	-0.4005
ZNF615	1.4245
ZNF768	-0.10775
ZNF469	4.07325
DYNC2LI1	0.998666666666667
DNAH3	0.1925
LOC387911	-0.26125
LOC554234	-0.54225
ARRDC5	1.044
TMEM59L	-1.18216666666667
MARCH4	0.83075
CNOT8	-0.256166666666667
KIRREL3	-0.3776
ADAM17	0.266125
MYOG	-0.138125
CPNE1	-0.466666666666667
AK5	1.6365
LOC204010	-0.264
NDRG4	1.59575
LOC130074	0.88475
PIAS4	-0.391
NCOA2	1.60175
TEGT	-0.1395
USP5	1.00875
ANKRD21	-2.282
KIAA0692	0.199833333333333
HAPLN3	3.9865
LZIC	-1.169
NRXN3	-0.20275
CDKN2C	-0.303
KIAA0226	-0.178
CYB5D1	-0.57625
WDR68	0.2616875
ABCB6	-1.7781
MRPS25	-0.709
ZMAT2	-0.02075
KRT25	-0.4125
RPL11	-0.621
GRAP	0.390666666666667
LOC198437	-0.0243333333333333
RORC	-1.74425
RAP2C	-0.309071428571429
MXD1	-0.0945
AZI2	0.809
NUAK2	-0.3605
AHSG	-5.977375
MANSC1	3.15775
IMP3	-0.0975
C2orf3	-0.127875
VSTM3	2.9595
PCTP	0.935
SIRT1	-0.18375
MANBA	-0.40825
CD164	0.922875
GFRA1	-2.701
PRM2	0.62125
ZKSCAN3	0.213
PLEKHG1	3.46775
TPRKB	-0.9965
UBFD1	-0.805916666666667
CDKL5	0.950833333333333
HIST1H2BD	-0.256
INPP4A	-0.394166666666667
BMX	-1.290125
PTPRU	1.982
LOC554202	-0.350166666666667
HOXC8	0.49075
IL12B	0.2355
ADPGK	-0.43325
ZNF418	1.064
SIAE	0.421
CWC15	0.13875
RP13-401N8.2	-0.434
KLHL11	0.5525
DEDD2	-0.07025
PSMB3	-0.79175
DDX25	-3.52625
ZBTB3	0.0478333333333333
GFRAL	0.5655
RPS25	-1.16183333333333
FAM57B	-0.840333333333333
TESK2	-0.537333333333333
DNM1L	0.040125
ZNF207	0.145
CLEC11A	1.93675
TOLLIP	0.462375
TMEM61	1.373
DLK1	-4.5857
PLVAP	3.247125
NOD2	3.08316666666667
SCMH1	0.29175
FLJ40235	0.061
HTR2A	-0.253
ARMC5	0.1055
FUT7	0.2915
PRELP	1.8717
ALKBH6	-0.532833333333333
GYG1	0.0901666666666667
POLR3GL	0.357
COL8A2	5.4995
OR10A5	0.3205
C1orf187	-0.752
TXLNB	1.15533333333333
C16orf68	-0.80775
R3HDM1	-0.80225
C16orf75	0.05825
BAALC	0.123125
TNP1	0.6085
GAPDH	0.540666666666667
COX7C	-1.1385
ERRFI1	0.485166666666667
PGAM2	1.1585
FAM108B1	0.29775
APC	0.31925
TLR2	3.516
SUCNR1	1.77625
ZNF233	0.171
WFDC1	0.0521666666666667
PSG11	-0.5288
SLC39A1	1.74775
PSAPL1	0.289
CDC42EP1	1.086
MECR	-0.32225
KIAA0101	-1.7994
MACROD2	0.8632
MMP19	1.573
LOC202459	0.0156666666666667
VNN2	1.96
ACCN3	-1.876
TIMD4	2.102
RNASE8	0.661
CCDC7	0.04
SULT2B1	0.3175
ME1	-1.21425
MGRN1	0.182625
MRPL30	-0.887125
IVL	0.7075
CALM1	0.37735
PLEKHA6	0.3447
B4GALNT2	-0.1625
PGDS	3.50825
C8orf33	0.0589166666666667
TMEM56	0.492333333333333
CKM	-0.8235
ESR2	0.186555555555556
ACOT8	-0.9295
AGTR2	0.4095
LOC155006	-0.273
BC37295_3	0.2405
EPM2AIP1	-0.812666666666667
PZP	3.363
RPS9	0.304333333333333
C18orf51	0.17675
SIVA1	-0.6385
HEATR2	-0.1055
CD3E	-0.530666666666667
C20orf142	-1.909
PGLYRP3	0.364
CCDC139	0.64275
GPS2	0.135333333333333
NOL14	0.34075
LRTM2	-0.38025
TRIM36	-0.864625
TP53RK	-0.233
FBXL13	-1.26583333333333
RUFY2	-0.0712142857142857
C11orf70	0.306333333333333
HSPB9	0.252
GJA5	3.72325
HGF	-2.6995
EPHB4	0.467
SOX18	1.33525
IFRG15	0.3275
SERPINA10	-4.31525
WDR23	-0.475
REEP2	-1.3275
CDK3	-0.4175
HSPA12A	-0.106875
ARL8B	0.7074
SATB1	0.193333333333333
PPM1D	-0.993
VPS45	0.960833333333333
TP53BP2	1.8615
GJE1	0.056
CACNA1G	0.013
VGLL4	1.96725
GNPTG	0.06975
ROS1	-3.58875
C21orf128	1.79033333333333
BMP8B	2.491
SLC5A4	-0.3975
SLC6A3	0.422666666666667
C16orf53	0.356125
TMEM81	-0.371
APC2	-0.3465
SYAP1	-0.308625
C6orf54	-1.02366666666667
ZBED5	-1.4443
PVR	0.076625
LTA4H	-0.562
CCDC24	0.4996
MAGEA4	-3.965
IFIT3	1.69016666666667
MYADM	1.510125
C21orf82	0.798
PDE3B	-1.71775
TMPRSS11A	-1.02125
PGK1	-0.740470588235294
CCL13	3.77583333333333
DERL3	1.01666666666667
MLXIP	0.29325
PLOD1	0.85625
MTFR1	-0.1629
NPDC1	-1.66883333333333
GPAA1	0.7285
LTV1	-0.7615
RYR3	0.71875
C7orf46	-0.32725
VAMP2	0.4495
RNF135	0.7766
SUPV3L1	-0.45775
FIBP	-0.375125
ADAMTS18	0.297
RNF25	-0.396833333333333
SOS1	0.60675
PLAU	2.40525
MATK	-1.62175
EHF	1.7555
CTNND2	-0.317
PTEN	0.961642857142857
ZNF189	0.774125
SLC28A3	0.9565
GUCY1A3	3.847
SETD2	0.38175
ROGDI	0.853
TICAM1	0.8708
RASSF3	0.4705
PACSIN2	0.5765
SERPINB5	3.125
PRKCDBP	1.6535
TFDP3	1.075
LGR6	4.32575
RFX5	0.146333333333333
OR52J3	1.273
PTPN18	0.6375
ZBTB34	0.451625
KCNF1	-0.88975
SYNE2	0.0525714285714286
SLC22A4	-1.27775
NETO2	-1.4155
VCPIP1	0.882
LDHD	-0.26625
ESX1	-3.963
SQRDL	1.6085
GALK1	-0.6065
SERPINA6	-3.92583333333333
HD	-0.03325
ASCL3	0.489
FBXL6	-0.896
FABP7	-2.68175
MAGEC3	-1.112
KLC4	0.441125
CD1D	-1.412375
PRAM1	1.3595
EIF3B	0.4235
DSCR8	-6.0965
FLVCR1	-1.632
KIAA0141	-0.9505
PROM2	2.80666666666667
ALOX5	1.9565
GPR162	-0.549875
LYRM2	0.63175
RNASE6	-0.8265
HES5	0.498
GJA1	1.804
MRPS14	-0.9595
HMHB1	0.12875
TAF7	-0.04225
BTNL9	-0.016
SFXN2	0.229
VEPH1	-0.51325
GK2	0.192666666666667
AMBP	-4.924
KIAA0953	-0.528
XAGE5	-0.731
CCBP2	1.031
TGM2	-0.159
ZNF202	-1.525
ACTL6A	-0.604666666666667
SLC23A2	-0.4544
ARHGEF7	0.0893333333333333
LOC728635	-0.5595
CRYM	-1.04066666666667
PKD2	1.18225
MANBAL	0.120333333333333
LIN54	-0.07825
ACTL7B	-0.10575
OR4D9	0.436
KIAA1683	-1.66775
ZNF704	2.35766666666667
TCP10	-1.001
MAGEB18	-0.491
DEFA4	0.612
ZNF197	0.29475
PTOV1	0.928666666666667
RNF208	-0.1625
CMIP	0.612166666666667
TRDN	0.6155
UCHL1	-1.419875
APOL6	0.4811
PLK1	-0.685
NPHP1	0.769
NDUFA11	-0.4165
DAB1	0.095
RTN4R	1.18875
PUSL1	-0.282
SYT2	-0.062
ANXA13	2.11725
RFTN1	1.64225
ATP8B2	0.263666666666667
VN1R2	-0.123
OR52E4	0.49
NPPB	-3.318
ZNF148	0.228125
ZNF141	0.6435
IKZF1	-1.064375
PSMC2	-0.857
GGA3	0.231333333333333
LPGAT1	-0.208583333333333
SEC16B	0.327
C5orf38	0.902666666666667
THOC2	-0.3683
SLC16A12	-0.755
ALK	-0.955375
DACT3	1.4605
CACHD1	-1.26
GAN	-0.1345
EXOC6B	-1.042
HIST1H2AE	-1.02275
VAMP1	-1.028
SRI	-0.454083333333333
AKAP14	0.317
HLA-E	1.6621
SLC25A32	-0.449333333333333
FLT3LG	0.620333333333333
ATP1B1	0.314875
WDR1	1.1676875
SWAP70	0.85175
TRIM31	-0.2535
ARNT	1.467375
ZNF596	-0.7065
