Hybridization REF	TCGA-A7-A0CH-11A-32R-A089-07
TMEM16B	0.596
ABHD12B	-2.1165
TSEN34	-0.05925
KIF18A	-4.44925
TXNDC9	-0.340833333333333
SPATA2L	-0.0815
SEMA4G	-1.819
C21orf91	-0.223125
MATN1	-0.687
KCNIP4	-0.0983333333333333
TUSC1	1.779
OR4C15	0.31
ARMCX6	0.523
WBSCR27	-1.55933333333333
OR52I2	0.199
KIAA1604	-0.33325
DYNC1I1	0.726375
PPP4C	-0.993
SLC47A2	-1.576
TREH	-0.029875
CD48	2.63583333333333
ST14	1.26183333333333
PKN1	-1.1895
SPON2	2.8035
XBP1	1.36375
SFRS12	-0.975333333333333
EFCAB6	2.3055
SELT	-0.3735
SLC39A2	0.8275
ERF	-0.566
ARL3	0.12075
SURF6	-1.0091
MLLT10	-0.509666666666667
FLJ11171	-0.082
TDGF1	-3.448
ERCC6	-0.20925
EIF2AK4	1.366875
BAZ1A	-0.687833333333333
LRRN3	3.51933333333333
TMC3	-0.354
EFTUD1	-0.24575
PTPRO	0.9495
CLEC12A	0.736125
ACBD4	0.137
ZDHHC14	-0.23
OTUD7B	-0.096
ACTB	0.5306875
MSRA	0.77575
LCE5A	0.8095
IFI35	0.29425
BSCL2	-0.266333333333333
ANKRD12	0.74425
CFHR2	0.81275
RGAG1	0.734833333333333
HSFY1	-0.179
SLC30A5	-0.114916666666667
IMPG1	0.4795
GPR109A	0.862
ZNF185	0.4765
IYD	4.15375
NPCDR1	1.4205
SERPINA13	1.3255
HMGCLL1	-0.1105
NEUROG1	0.264666666666667
UBQLN1	-0.2363125
LIN37	0.22625
SOCS2	0.22925
DSCR4	-1.7905
XKR6	1.41975
GPR142	0.2895
KRTAP13-3	0.434
CCDC15	0.032
MOS	0.138
CD1E	-1.739
OFCC1	0.481
FAM83D	-4.866
SRFBP1	-0.29175
C9orf96	-0.0985
DHDH	-0.9915
CCDC90A	0.244
RABL3	0.6329
CD320	-1.00883333333333
ANGEL2	-0.153916666666667
MRPL21	-0.06425
SMG6	0.796333333333333
INSR	1.4696875
FLJ14816	-0.523
GLRB	0.328
C9orf89	-0.019
CIZ1	-0.733625
URG4	-0.386166666666667
LRDD	-1.74816666666667
CBY1	0.639833333333333
NFX1	-0.3325
MTERFD2	0.353571428571429
C19orf23	0.022
PGC	-0.09675
IER3IP1	0.2425
RASAL2	0.572166666666667
C1orf89	-0.48775
SYNJ1	-0.303375
NFKBIE	-0.06175
FLJ40125	-0.647
TCEB2	-0.6753
NOG	-2.3445
POLR2J2	-0.534333333333333
HLA-B	2.7245
PCDHA1	0.798
PPP2R2B	0.59775
ARHGEF17	0.921333333333333
TCF7L2	2.05078571428571
CHD5	-1.1745
ZNF431	-1.212625
TBC1D25	0.5985
ZNF800	0.83075
SCUBE2	3.32572727272727
MYCBP	-0.358
GPX5	-0.117
C6orf129	-0.905666666666667
QSER1	-1.13033333333333
ULK2	2.0625
PIGO	0.00166666666666667
NRCAM	-1.84671428571429
SLC35E3	0.0135
CSRP2	-0.1315
HYPE	1.24075
MAPK15	-0.579333333333333
MGC14327	-0.12025
TIMM13	-0.917
ZNF462	1.248
GBA3	1.13275
TEX13A	0.051
MCM6	-1.88555555555556
MTRF1	-1.03
ABCA7	-0.928
EIF4A2	0.0565
ZC3H10	0.6104
RPGR	0.680166666666667
C20orf94	0.7405
RP1L1	0.00725
GPR125	-0.033125
USP22	-0.647142857142857
OR1L4	-0.2955
MLZE	0.70125
FLJ32065	0.19025
PTCD1	-0.482
CRTAC1	1.997
BXDC2	-1.9185
C18orf1	1.54383333333333
FAM107A	4.28292857142857
EFNA3	-1.39275
P18SRP	-0.0135
CAMKK2	0.67725
KIAA0649	-0.87025
NES	-0.564
HS6ST3	0.136375
PON2	-0.288
TCP11L2	-0.041
CLEC4A	1.88875
PRR12	-0.0095
MLXIPL	0.1045
C2orf50	0.402
ZNF28	-0.03475
ENC1	0.290833333333333
MAP2K1	0.11175
FKSG2	1.51275
KIAA0430	1.31825
PTP4A1	-1.71461111111111
GPR156	0.891
GTF3C6	0.012
UBR2	0.1915
LOC388272	-1.463
MAK	0.958666666666667
ACOT4	2.6705
STC2	0.654083333333333
PIGW	-2.083375
SAE1	-0.871625
COL6A1	0.959272727272727
OAZ1	0.502166666666667
STMN4	0.455833333333333
EDG3	0.522833333333333
SGCE	0.6765
IL11	-2.99033333333333
PRSS8	1.558125
YIPF5	0.717666666666667
WNT4	1.873375
CSN2	-0.1775
TCF7	-2.291875
TDO2	-0.31125
SAMD9	0.039
S100A7A	1.044
MMRN1	5.5435
GKAP1	0.72225
AKR1C3	2.742125
RNF19A	0.90275
GMDS	-0.762
YKT6	-0.8395
SPARC	1.972
C12orf31	-0.525
UBE2V2	-1.12516666666667
FBXL18	-0.6965
KIAA0460	0.733
ADAM22	-0.26425
SERPINC1	-3.84025
KCTD21	-0.054
MYOHD1	-2.669
ZNF37A	0.178166666666667
GTF3C1	-0.711
CTSZ	3.594
PRNPIP	-1.575
DRD1IP	-0.0855
NR1I2	-2.3045
ZNF266	-0.0458
SPAG4L	0.329
COX4NB	-0.41825
SAPS1	2.978
APOA1	-3.72525
TATDN1	-0.7625
C10orf82	-1.3735
KPNB1	-0.98425
FOXO3	0.748666666666667
CRYBB2	-1.009
ZBTB5	-0.298
SLC25A38	-0.4665
DCTN2	0.0351666666666667
IFT20	0.4915
CTHRC1	1.231
C1orf31	-1.20775
UHRF1	-2.494125
GPC6	0.821
C10orf54	3.0355
MCF2L2	-0.389
WNT9B	-0.176125
OLA1	-0.770625
FAM120B	0.5445
TTLL10	-0.135
CYorf15A	-5.5165
RELN	-0.5693
SCN2B	2.04483333333333
MFHAS1	-0.1905
NKX3-2	-2.06833333333333
RASGRF2	1.4605
SSBP1	-0.757
KPNA6	-0.2615
LOC389118	-0.103
HS3ST4	0.5226
SUPT7L	-0.063
FLJ32658	-1.45425
IGFBPL1	-0.83175
KIAA1641	-0.2622
SHKBP1	-0.722
CSF1R	5.219
NAGK	0.74775
MYL2	1.096
HIST1H4C	-0.733
TOMM7	0.617375
ADAMTSL3	3.1554
TNFSF14	0.02775
PRRT2	-1.273
VTA1	-0.65625
AOAH	3.65933333333333
CRISPLD2	1.90914285714286
PNN	-0.8792
TA-NFKBH	-0.53825
ESPN	-1.16975
RBM43	0.469
KIAA1267	0.969625
DDX3X	0.291722222222222
KIAA1576	-3.52975
PLXDC1	4.33583333333333
FLJ25801	-4.16675
HNRNPL	-0.48575
RUNDC3A	-0.0103333333333333
CASP12	1.6665
SH2D5	-1.677
RPL26L1	-0.4845
OR51A7	0.047
HDC	3.2665
C2orf16	-0.450666666666667
SYTL3	2.83625
GOLGA4	0.5925
NOTCH1	0.335333333333333
ATPAF2	-0.00975
ECD	0.139
SSX5	-1.44633333333333
SNAP91	-0.0165
OCA2	-3.01125
PNPO	0.163666666666667
DAPK1	0.045
PINX1	-0.839
SELENBP1	1.533625
NEK3	-0.0180833333333333
TMED4	-0.0928571428571429
SSTR4	-0.256
FOSL1	-2.5204
CD40LG	0.399
CES1	2.78775
DCI	-0.246
B3GAT3	-0.651166666666667
STK17B	0.79675
CNTN6	0.444
CYP3A4	-0.724666666666667
MBOAT2	0.810714285714286
PISD	0.785125
USP1	-1.45025
PYDC1	1.9435
CENPM	-2.549625
SAR1B	0.64375
TTC7B	0.0445
DP58	-0.926
GPC1	0.909
RBL1	-2.507
TMEM137	-1.53583333333333
TOB1	0.658
TCEAL1	0.875
CENPF	-4.036
C6	4.79833333333333
PRSS1	-4.053
PPIL6	0.862666666666667
C6orf124	0.2645
ODZ4	2.18533333333333
SNCB	-0.71075
NDUFB9	0.047625
CNOT6L	1.12033333333333
S100A9	2.8625
TRIM50	-0.584
KCTD1	1.887
WDR63	0.63625
SPEF2	1.579
RNGTT	-0.450166666666667
CXorf22	-0.8065
KCNK16	0.23
CEP250	-1.720875
ATPBD1B	-0.16175
KCNJ2	4.6445
MT1B	-0.2365
ZNF684	-0.565
SLC4A1	-0.067
PDHA1	-0.33625
ZNF492	-0.851375
TKT	-0.90875
BYSL	-1.203
RNF38	0.202375
AHDC1	0.181
KLHL2	1.252875
CMTM8	1.35825
DMP1	-2.4405
HERPUD2	-0.00174999999999999
CRTAM	2.86833333333333
ZNF572	-0.134
TMEM16J	-1.749
HSD17B2	-0.609
UBE2G1	-0.414875
AHSA2	-1.685
PELI2	1.102
TPX2	-4.2125
ATP9B	1.1045
DAZAP1	-0.51975
HMGCS2	3.715
C17orf38	0.25175
B9D1	-0.445875
NKX2-5	-1.5675
KIAA1276	0.2095
LILRB2	3.87
CSTF1	-0.825
BTN2A1	-0.437166666666667
C15orf48	3.71
IGF2BP3	-4.19225
FAM113B	0.701833333333333
HRG	-0.176875
ZNF131	-0.5865
USP47	1.29535714285714
CCDC88B	-0.407125
HCN1	0.1275
HTN1	-0.139666666666667
SYCP3	-0.44475
C13orf23	-0.7935
PAPOLA	-0.3943125
AATK	-1.3129
MSH3	0.370166666666667
NDUFAB1	-0.5205
ITLN2	-1.2035
BAK1	-0.7195
MRPL45	-0.273
MTNR1B	0.178833333333333
LOC645843	0.48
SPECC1L	0.78925
PGCP	1.18575
SPN	-0.5905
GPR143	0.176666666666667
ZNF576	0.2395
TMEM39A	0.3217
ATP5D	-0.286666666666667
MAGEB3	-1.685
RPS5	-0.751
ANP32E	-1.62692857142857
MTMR1	-0.176
YEATS4	-1.755
SYNGAP1	-0.34425
PCOLCE	-0.328
MNS1	0.32775
PCYT2	-0.5795
ZNF182	-1.24825
LAX1	1.225375
SPPL2B	0.4505
ELOVL5	1.1329
PCDHAC1	1.6845
B4GALNT1	-2.051
BLOC1S2	0.62675
ZNF673	-0.2306
ARHGAP21	0.812833333333333
IRX5	2.725125
LRFN5	1.8665
FAM7A1	0.12175
RAB19	-0.979
GINS1	-3.891
ITM2B	1.945
PAPSS2	2.30775
OR5BF1	0.031
ACSL3	0.868625
KIAA1919	-0.125916666666667
GLT8D2	2.545125
UTRN	1.11928571428571
CNN1	3.9865
HISPPD2A	-0.2985
SDAD1	0.14725
SIGLEC9	1.37666666666667
RPL35	-0.433642857142857
C22orf26	0.558
IMPDH2	-1.13875
WDR69	0.21825
SEC14L5	0.6795
CLTA	0.23925
RP11-529I10.4	-0.0905
GPR37L1	-0.0121666666666667
OGDH	-0.696083333333333
ASB13	-0.276
ZFP14	0.559
ZCRB1	0.260833333333333
KPNA3	1.0465
HSPA1L	0.6765
RHOC	0.485875
LOC554175	0.173
PPP3CA	1.46
SLC1A7	0.4153
ZNF529	-0.47
RBED1	3.0325
DDB2	-0.832
FLJ11286	-0.3515
SPATA1	0.6325
MKNK1	0.446
DYSF	1.43933333333333
ALKBH2	-0.53525
NKD1	-4.097
C1orf174	0.024
PLEKHO1	0.6255
ASB10	0.05225
RING1	-0.477
NPC2	1.804375
AVPR1B	0.3645
YTHDF1	-0.149916666666667
LMAN1L	0.04
GSG2	-3.201
CEP170	-0.6691
RPS4Y2	-5.82975
MSH6	-1.5105
HECTD2	0.118833333333333
ZNF556	-3.10866666666667
PLEKHC1	1.0315
AIRE	-0.0753333333333333
BCL2L10	2.01525
LMOD3	0.288333333333333
ZBTB8	0.3396
FOXA2	-3.5698
SLCO2A1	2.744125
C3orf46	-0.0485
PRDM16	1.06133333333333
TMEM98	0.426
FRMD5	-2.6655
PDE6C	-0.7775
C1orf216	-0.191833333333333
EP400	-0.442785714285714
PTK2	-0.0194166666666667
RNF217	0.7495
NDUFA8	0.116
ZFAT1	0.4165
LAMP3	1.20883333333333
GLTSCR2	0.965125
NPW	-2.069
LLGL2	-1.0181
PPM1K	0.150333333333333
C20orf177	-0.768
KIR2DL4	0.2591
NFKB2	-0.5485
C21orf122	0.4195
HESX1	-0.7935
GPR114	1.40566666666667
SLC25A35	-0.334333333333333
GNAT1	-0.70725
ORAI3	0.084
FAM76B	-0.6375
TMEM99	0.0394
TRIM29	1.4918
CDS1	1.51725
RHEB	-0.2885
C4orf27	-0.206333333333333
RAB3A	-0.47375
OTUD6B	-1.16425
GPD1	4.931875
CDH15	-1.62666666666667
NPM1	-0.654785714285714
TMEM117	0.35175
PRPS2	-1.23141666666667
GCK	0.1735
ADRA2A	5.67633333333333
TSPYL4	0.0876666666666667
TASP1	-0.23125
WDR19	0.478833333333333
C10orf38	0.12225
PDE4C	-0.567666666666667
FYB	1.0295
C1orf55	-0.612
PPFIA3	-1.557
RAD18	-1.13
C12orf44	-0.620333333333333
CRYBA4	-0.0365
HVCN1	1.78
TAF10	-0.368666666666667
C16orf48	-0.463833333333333
DEPDC5	0.945666666666667
LTBP1	-1.712
MAPRE1	-0.292
FGF8	-0.244
C3orf52	0.102375
SENP7	0.0861666666666667
LRRK2	2.15425
RUNDC2A	0.534
KIAA0355	0.54
CPEB1	0.10775
PPEF2	0.163
ABI2	-0.884
KIAA0317	-0.44175
ATF1	-1.29783333333333
DYNC1H1	0.672625
DIP	0.1695
TMEM33	0.445166666666666
POLDIP3	0.07275
C7orf24	-0.3635
GPR171	3.9765
CDC6	-4.01083333333333
PLD1	0.0863
ITFG2	0.0701999999999999
NDUFC1	0.272
AKNA	0.194
NBR1	0.8675
PKHD1	0.620875
HPS4	-0.5178
MAFA	0.6395
ULBP3	-0.10725
DIRC1	0.1665
IMMT	-0.616375
C22orf13	-0.425416666666667
CEL	-0.29
MARK3	-0.81075
ADAMTS2	2.19175
ARPC3	0.2215
TMEM10	0.0885
NPHS1	1.1005
BRD8	-0.467
WDR12	-2.0765
IDI2	-0.09875
HOXD13	-2.398
OR8G2	-1.0725
SLAIN1	-0.4175
GABRQ	-1.0965
NR2C2	-1.1
NKTR	-0.2434
TLE2	2.301
KIAA0892	-0.1365
AURKA	-3.54954545454545
GPRC5C	0.113333333333333
TBC1D9B	0.633125
PNPLA6	-0.515166666666667
AP3B1	0.15275
NAG	0.1925
C11orf68	-0.398
AKR7A3	0.98775
AHCYL1	-0.0418333333333333
COP1	0.853666666666667
RPP14	-0.4495
PCDHB18	0.6035
CDH24	0.576
KRT17	2.4501
LACTB2	-0.5185
DDX24	0.6463
PHACTR1	-2.227
SLC35E2	-0.2285
LOXL1	-0.773
IQSEC2	0.121125
RGSL1	0.0325
PCDHGC5	-0.0145
MEGF10	0.047625
PRRX1	0.96
ASTE1	0.764166666666667
C6orf159	-0.8665
MYOD1	0.84325
GAA	0.60525
ZNF747	0.095
KLRC1	-1.48975
IL1RL2	0.072
GDF9	0.3155
GPR119	0.2575
TRAF2	-0.8695
HCK	3.945
BMP6	0.0605
IL8RA	1.218
FLJ35848	-0.92325
EFHA1	0.46975
CDSN	-0.396833333333333
C14orf54	-0.0606666666666667
LSM3	-0.460375
ZFP41	-0.362
C9orf126	-1.4985
VIT	1.719
SPCS3	-0.70425
DEF8	-0.5107
CHAF1A	-2.18883333333333
C1orf165	0.6185
ZFPM2	2.4575
FTH1	0.48325
SLC35F1	-0.26625
YWHAH	-0.0825
C17orf66	0.0968333333333333
ADRB1	1.214
FOXL1	-0.557
RG9MTD3	-0.000333333333333329
UMPS	-0.2785
MGC13008	-0.228
KIAA1161	-0.977
CCDC77	-1.96575
C12orf65	-0.1785
COG4	-0.708666666666667
RCP9	-0.195666666666667
RP4-692D3.1	2.76416666666667
CDC2L5	-0.371
MGC7036	1.378
DNAJC11	-1.3495
GDF2	-0.35
TIMM17A	-0.58825
HNRNPA0	-0.0876
OR2H1	-0.16775
PCBP1	0.1675
COL23A1	-1.53775
LRRC2	2.69792857142857
NSD1	0.412142857142857
FLJ37078	-1.040625
WDR91	-0.0471666666666667
TMEM179	-0.332
DSCR10	-0.001
CNDP2	0.2231
FYN	0.672
BEX2	0.156833333333333
KCND3	0.444
YPEL5	1.981125
LRRC42	-1.06466666666667
C17orf45	-0.339375
ZNF649	0.3301
LOC150763	2.188875
COL5A2	1.49791666666667
CNGA2	0.4485
ELA2B	-0.6805
RAB9B	0.3455
FAM100A	-0.6005
NAIP	-0.0462142857142857
MYOZ2	2.7
SPATA12	-0.8895
XRCC4	-0.9785
CYB561	0.5117
CHST10	-0.9425
BAI1	-0.918666666666667
BRSK1	-1.07233333333333
C17orf89	0.237875
PDE6H	-0.939
FLJ20309	0.1076
MAP7	0.2365
SCN4B	3.27825
SPAG9	-0.996625
SERTAD1	0.898166666666667
FLJ21963	0.27375
ANTXR1	-0.1577
TMPRSS13	1.65483333333333
ETV7	2.29516666666667
DGAT1	1.0865
NKIRAS1	0.5255
TAC3	-3.745
CORO1C	0.00999999999999995
RAD54B	-1.679
HRASLS3	4.33816666666667
C21orf42	0.36375
BARD1	-1.02283333333333
ZNF177	0.474
MIP	0.226
ZNF442	0.6595
F2	-3.8415
GRIA1	1.302375
GALNTL2	3.192
WNT5A	-0.7043
LENG9	0.195
hCG_25371	-1.38
FOXR1	-0.282
TRA@	0.6455
PWWP2	0.786
C1QTNF7	4.07366666666667
SLC7A4	1.90675
C4orf7	4.60325
C17orf80	-0.565
KLK4	0.058
IL31	0.205
TMEM176A	4.02925
CTNNB1	0.5020625
BHLHB2	-0.036
TMEM185B	0.0638333333333333
ARD1B	-0.69275
C1orf93	-0.548
BRUNOL4	-0.303166666666667
LOC541469	-0.925916666666667
UPK2	-0.00275
GAS8	0.0015
PATE	0.682
IMPACT	0.8515
WNK4	-0.662166666666667
HNRPLL	-1.099125
GAD2	0.66675
ITGA6	1.35
BMP15	-0.4315
CYP2A7	4.486375
RIC8A	-0.362
CCND1	0.0109166666666667
USP35	-0.364
DSCR2	-1.92825
CCL4	4.958
ZCCHC10	-0.1615
NOL11	-1.19
TRPM2	0.944333333333333
PSMD2	-1.04890909090909
CHTF18	-2.675
USP18	0.386875
RRAS	1.313
LAMC3	-0.5925
TOX	-1.82266666666667
PCDH15	0.487
GABRG3	-1.8295
NUDCD2	-0.433125
SGCZ	0.641
KCTD17	-0.6163
SPSB2	0.6125
TPPP3	3.979
CILP2	-0.8405
CALB2	5.46675
CEBPZ	-0.633
ZNF479	-0.85925
FMOD	6.0765
C21orf66	-1.18378571428571
CLN6	-0.626666666666667
ANAPC1	-0.607375
SH2D3C	2.27675
PTPN14	-0.2041
TRIM42	0.136
APTX	-0.23925
SNRPG	-0.900833333333333
BMS1	-0.57075
MAGEA3	-4.4155
NFATC3	-1.03883333333333
LRRC45	-0.313166666666667
ARS2	-1.21371428571429
LRIG1	2.514
EPSTI1	0.283166666666667
PRSS27	-0.7315
ERC2	-0.078
PRKACB	0.567
PRDM13	-4.3155
HCG27	-0.27925
KLK12	-2.2585
HSD17B7	-0.784833333333333
ZNF354A	0.46325
PCDH11X	-0.349
DMGDH	3.13925
PCBD2	0.0351666666666667
TMC6	-1.443125
RIMS1	0.571125
SF3B2	-0.277666666666667
RCN1	-0.469666666666667
CPB1	4.5745
BCAR3	0.42575
FCRLB	-0.10375
PAK1IP1	-0.62325
OR10H1	-0.519
KIF9	0.7668
PITPNM2	-0.66
L3MBTL4	0.443
TGFB1	-0.7266
ZXDC	-0.1685
SLC6A16	0.87
SRrp35	-1.495125
LRRC8E	0.69975
PPIAL4	-1.05241666666667
EOMES	1.16066666666667
PAX2	0.49
SCARF2	-0.06975
PSEN2	0.687333333333333
PCDHB13	0.363
C10orf28	-0.42425
DHRS7B	1.41992857142857
C1orf131	-0.9355
ASB1	-0.4381
ZNF223	0.424166666666667
LCMT2	0.58875
MEP1A	-0.855
TMEM53	0.4275
RSPH3	0.981
C10orf33	-0.282
LOC644285	1.63975
PTPN9	-0.0686666666666667
ABCA12	0.492
CCDC37	-1.2415
RUNDC1	1.1357
YES1	-0.318833333333333
FAM120AOS	0.5335
OR5M3	-0.7015
PPP1R3F	-0.0218333333333333
IL13	0.155
MDFI	0.08775
PRNT	0.61075
ZDBF2	1.046
OR10C1	-0.163833333333333
CLIC1	-0.638666666666667
LILRA5	1.41766666666667
CSAG1	-3.90366666666667
TREML2	-0.163666666666667
FAM125A	-0.294166666666667
ZNF74	-1.57675
FAM104A	-0.655375
LRRC39	-0.738
SAMD5	2.08525
HYAL2	0.46625
HIST2H2AC	-0.02375
IGFBP5	1.53621739130435
NRTN	-0.804166666666667
KIAA0556	-0.4438
FAM29A	-1.92605555555556
JMJD2A	0.305
EPHB1	2.9415
POLD4	0.462875
ANAPC10	-0.2575
LRRC36	-0.585
MEGF6	0.0491250000000001
LPHN3	1.2125
BMP10	0.299833333333333
C21orf55	0.8485
CREM	-0.324875
PTGER4	1.767
METAP1	-1.148875
KCNQ1	1.98916666666667
NR2F2	0.9215
SSFA2	0.0891666666666667
CTTNBP2	0.4555
BCL2A1	-0.0215
ZBTB24	-0.475375
SLCO6A1	-1.1055
PRDM1	0.8363
OR7D2	1.37283333333333
CCDC47	-0.2826
LOC646982	0.207
SLC26A6	-1.43016666666667
BIN1	1.0304
SRRM1	0.1065
PCSK1N	-1.183
ALS2	-0.1311
ECT2	-2.86315789473684
CACNA2D2	-0.110875
DOCK6	0.64275
C10orf119	-0.094
FATE1	0.273
DUSP23	1.81775
TRIP6	-0.494571428571429
NUP35	-0.56625
CDH3	1.46725
KLHDC8A	0.2895
C9orf116	-0.205625
EI24	-0.246
CENTD1	1.09933333333333
RWDD2B	0.025
DOCK1	1.549
NPAS2	-0.46025
NR3C2	4.40283333333333
FAM63A	0.210416666666667
INPP5F	-0.428333333333333
FAM111A	-1.0231
MYBL1	-2.67166666666667
IQGAP3	-1.76883333333333
CRADD	0.412833333333333
DUSP12	-1.292
PDZK1IP1	3.9995
VASH2	-0.56775
CTR9	0.4255
VIL1	-4.6625
OR8U1	0.323666666666667
CCDC107	2.629
PTTG1IP	-0.666125
OR4X2	0.3575
COL9A1	-2.177
PSMD9	0.27025
ZFP62	0.1675
TIP39	-0.5055
PARP15	0.867
TTC19	-0.005625
C1orf114	-2.3885
GFPT1	-0.173
SLC27A6	0.47725
MRPS10	-0.6509
CALML5	1.89716666666667
TRPM7	0.2375
CGNL1	1.400625
CECR1	0.709
SERPINB8	-0.144
TMEM102	0.698
PDIA2	-2.61075
NUCKS1	0.527833333333333
HOTAIR	-0.33575
EBI3	0.69525
NXN	0.42225
ZMYND19	-1.616
FOXJ3	0.4785
EIF5B	0.0826999999999999
EIF2B4	-0.4675
LEO1	-0.56675
ZIC5	-2.2575
IL20	-0.4105
KIAA0415	-0.04575
FLJ37357	0.4815
TSPAN12	1.244875
ACTR3B	-0.84125
TFAM	-0.7175
IL17RD	0.6475
PARP12	0.15225
KLHDC7A	0.2695
KCTD4	0.539666666666667
GTF2H1	0.43875
FLCN	-0.709
BIRC4	1.289125
LOC790955	-0.3925
VKORC1L1	1.52575
CYP4F22	0.626833333333333
TAS2R5	-0.205
ZNF582	1.524
HS3ST3B1	-0.684
CTNS	0.2805
STK36	-0.194166666666667
MMD2	0.146
RP5-1103G7.6	0.525
FLJ23356	-0.287
CRH	0.15675
C1orf182	-0.278
ACP5	2.96083333333333
AMFR	0.8594
CA4	3.33775
PLCB4	-0.112375
MPHOSPH10	-0.33125
UNQ473	2.99916666666667
G3BP2	-0.203416666666667
SR140	-0.758083333333333
HOXA2	1.4935
PYGB	-0.370375
BAT1	-0.857583333333333
DKK3	0.215
DDX31	-1.14725
TULP1	-0.191125
NHLRC2	0.33025
TNRC4	-0.496
ZNF430	-0.585
TNRC6A	0.589
PLA2G1B	0.574
RCHY1	0.625166666666667
GTF2A2	-0.475
MGC4294	-1.758
ZNF691	-0.452
TACC3	-2.5605
DNAJC5G	-0.082
LOC4951	0.01625
MS4A4A	0.9235
LOC152485	0.5025
PPP1R2P1	-0.8255
PPP2R5B	-0.21375
RPGRIP1L	-0.814
SPOP	0.5242
PTPRF	1.12183333333333
MGC42090	0.4495
SUSD3	2.424
THOC4	-0.721375
MAML1	-0.3284
FXR2	-1.17633333333333
TYK2	-0.658375
MUC6	0.435833333333333
DNAJB7	-0.5135
PIP4K2A	-0.187642857142857
MEX3A	-1.51583333333333
RRP1	-1.130875
TFAP4	-1.351
CXorf41	-0.29925
MTMR4	-1.1555
CTLA4	-0.2895
SNX9	0.727875
CIB3	0.123
NECAP1	-0.334625
PLA2G2D	0.1532
GLMN	-1.81416666666667
DCLRE1A	-0.845
PDX1	-0.627
SAMD11	-1.58725
MRPL55	0.3852
TLR7	2.442875
TBC1D21	-0.37
SMAD1	2.0525
ACTRT2	0.08225
RIOK2	-0.0765
PDLIM4	0.6055
SLC22A15	0.0185
ABHD13	0.9409
STX18	-0.1127
CCPG1	0.832857142857143
DCBLD1	0.424666666666667
SLC2A6	-1.496
NOLA3	0.11225
TRDMT1	-0.366714285714286
IL17F	0.1145
ATP1A4	-0.809666666666667
OR52W1	0.0135
CFL1	-1.48525
IL4	-1.143
RBP2	-0.155666666666667
CPSF6	-0.1185
TTC8	-0.295166666666667
MUCL1	7.7765
EYA3	-1.68466666666667
KRT38	0.29
GNE	-0.2815
ZNF501	1.3115
SLC35A2	-0.2605
CEP110	-0.5972
MYF6	1.03325
MGST2	0.7735
TRPV4	-0.108
NEK8	-0.390666666666667
NOX5	-1.783
NCKAP1L	-0.3755
EMP3	-1.11033333333333
BPY2C	0.494
C1orf38	1.431
ELOVL2	-2.175
CBX7	2.04183333333333
OSBPL1A	1.5294
ZNF589	-0.7555
ESCO1	-0.929333333333333
TRA2A	0.107083333333333
C3orf26	-1.03275
PHF2	1.39033333333333
PID1	2.76366666666667
RFC1	0.0325
MTAP	-0.428
ADORA3	2.63733333333333
LOC389458	-0.80825
TRNT1	-0.747125
CRIPAK	-0.21475
RAI2	3.98266666666667
ANKRD44	-0.142
GZMB	4.33275
NFE2L1	0.224625
STIP1	-1.7835
RASL11B	-1.4075
NT5DC2	-2.57866666666667
LRP2	3.396375
MTDH	-0.21
ARSG	-0.014
HSP90AB1	-0.824833333333333
CT45-6	-5.063
ZNF483	0.07975
LMBR1L	-0.89625
S100A2	-0.5293
C2	0.553944444444444
C2orf27	-0.19
EIF4EBP1	-1.73175
GCKR	-2.6995
PPP1R9B	-0.187625
FER	-0.27825
SNRK	1.7825
OR5M10	0.1985
UTP6	-0.94725
CAPZA3	0.91075
FBP1	1.73755555555556
TERT	-2.95
CCL1	-1.44
FUCA1	1.61575
ALS2CR8	0.814833333333333
KCMF1	0.112583333333333
SRCRB4D	0.019
OXCT2	-0.1625
IL17RA	1.3365
MPP5	0.52975
SPA17	-0.015
FLJ10986	1.12366666666667
GALNT14	-1.17225
CXorf27	-0.826285714285714
NPLOC4	-0.09
RAB34	-0.38075
KRTAP3-3	2.1295
ARSD	1.061
CPLX2	-1.6864
PJA1	1.64575
WHDC1L1	1.03933333333333
RB1	-0.9391
MTMR15	-0.625
PHLDA2	-1.2728
GUCY2F	-0.00750000000000001
MPV17	-0.659833333333333
SLC35D1	-0.463
LYSMD3	0.2951
COL16A1	1.8
ERLIN1	-0.835
JMJD4	-0.399
HIST1H2BK	-1.20575
TP53I11	0.7925
ST3GAL4	-1.5383
PF4V1	1.74683333333333
ALG8	-0.611
REG1A	0.0495
MINA	-0.3135
CYB5R3	1.00325
HHLA1	-0.9175
MYST4	1.0474
VASN	0.14875
UCHL5IP	-1.15525
TFAP2A	0.556375
MGC9913	2.219
C9orf97	-0.937
LOC90379	-1.3155
PHF15	0.313285714285714
ZNF169	-0.5345
KRT7	2.3113
GLIPR1L2	3.091625
LOC116236	1.50525
IQCF3	-0.258
RDH14	0.5795
HNRPK	0.154
RABEPK	-0.593
ISX	-1.4725
CBARA1	0.17925
RAD51AP1	-3.51675
MLL5	0.73875
CXorf48	-4.533
SGCD	-0.105
PHTF1	-1.21075
CA3	4.2765
CMTM5	1.2965
STX10	-0.745875
JMJD2D	-0.7195
P4HA1	-1.64583333333333
GAB3	0.865
DHRS4	0.554
COL4A1	3.0391875
C20orf20	-2.269
OSBPL2	0.402125
