Hybridization REF	TCGA-B6-A0RP-01A-21R-A084-07
FLJ11171	0.069
TDGF1	-4.18283333333333
ERCC6	0.265
EIF2AK4	0.55925
BAZ1A	0.204166666666667
LRRN3	0.549666666666667
TMC3	-0.3515
EFTUD1	-0.07125
PTPRO	1.36383333333333
CLEC12A	0.051625
ACBD4	0.679625
ZDHHC14	-1.008625
OTUD7B	1.832875
ACTB	0.366875
MSRA	0.02825
LCE5A	1.04
IFI35	1.42175
BSCL2	0.493166666666667
ANKRD12	0.293666666666667
CFHR2	0.2075
RGAG1	-0.299
HSFY1	0.0455
SLC30A5	-0.355833333333333
IMPG1	0.2135
GPR109A	0.5035
ZNF185	0.45675
IYD	0.24575
NPCDR1	2.5415
SERPINA13	0.298
HMGCLL1	-1.4095
NEUROG1	0.630833333333333
UBQLN1	-0.1983125
LIN37	0.2615
SOCS2	-2.773875
DSCR4	-1.551625
XKR6	-1.4395
GPR142	0.276
KRTAP13-3	0.2725
CCDC15	0.370333333333333
MOS	0.1115
CD1E	-0.754
OFCC1	-0.331166666666667
FAM83D	-3.20725
SRFBP1	0.02675
C9orf96	-0.6155
DHDH	-0.19725
CCDC90A	-1.212
RABL3	1.3177
CD320	-1.3435
ANGEL2	1.05933333333333
MRPL21	-0.573
SMG6	0.400166666666667
INSR	1.3736875
FLJ14816	-0.6985
GLRB	2.12166666666667
C9orf89	0.71725
CIZ1	-0.588125
URG4	0.371833333333333
LRDD	-1.25366666666667
CBY1	0.981
NFX1	-0.01975
MTERFD2	0.516071428571429
C19orf23	0.1185
PGC	-2.865375
IER3IP1	0.3392
RASAL2	0.79675
C1orf89	0.873
SYNJ1	0.004875
NFKBIE	1.03025
FLJ40125	-1.0545
TCEB2	0.2605
NOG	-1.4265
POLR2J2	-0.551166666666667
HLA-B	2.77275
PCDHA1	1.458
PPP2R2B	-0.82525
ARHGEF17	0.924166666666667
TCF7L2	0.505714285714286
CHD5	-0.375333333333333
ZNF431	-0.40625
TBC1D25	0.8215
ZNF800	-0.181
SCUBE2	5.21381818181818
MYCBP	0.178166666666667
GPX5	0.151
C6orf129	-0.0908333333333333
QSER1	-0.707333333333333
ULK2	2.117
PIGO	0.660166666666667
NRCAM	-2.18792857142857
SLC35E3	0.17525
CSRP2	-0.27225
HYPE	0.10925
MAPK15	0.431333333333333
MGC14327	0.37325
TIMM13	-0.230833333333333
ZNF462	-0.9905
GBA3	0.397
TEX13A	-0.0545
MCM6	-1.40522222222222
MTRF1	-1.42125
ABCA7	-0.909
EIF4A2	-0.41325
ZC3H10	1.5637
RPGR	0.0153333333333333
C20orf94	0.177
RP1L1	-0.085
GPR125	-0.155
USP22	-0.4325
OR1L4	0.32475
MLZE	1.0255
FLJ32065	0.219
PTCD1	-0.2485
CRTAC1	0.915666666666667
BXDC2	-1.6285
C18orf1	2.90633333333333
FAM107A	0.483142857142857
EFNA3	-0.00224999999999999
P18SRP	-0.4844
CAMKK2	0.529
KIAA0649	-0.564
NES	-1.601
HS6ST3	-2.14675
PON2	0.23775
TCP11L2	-0.346
CLEC4A	2.3875
PRR12	0.4455
MLXIPL	-0.7585
C2orf50	-0.33
ZNF28	0.55125
ENC1	0.1045
MAP2K1	-0.7215
FKSG2	0.39475
KIAA0430	0.7825
PTP4A1	-0.852166666666667
GPR156	0.4305
GTF3C6	-0.31275
UBR2	0.1322
LOC388272	-1.894
MAK	-0.016
ACOT4	3.1295
STC2	1.90433333333333
PIGW	-0.795
SAE1	-0.57425
COL6A1	1.51054545454545
OAZ1	0.0591666666666667
STMN4	0.257166666666667
EDG3	-0.0791666666666667
SGCE	-0.9845
IL11	-2.00983333333333
PRSS8	3.15425
YIPF5	0.565416666666667
WNT4	1.274125
CSN2	0.357833333333333
TCF7	-3.080375
TDO2	1.991
SAMD9	0.4193125
S100A7A	0.102
MMRN1	1.539
GKAP1	-0.4735
AKR1C3	-1.301125
RNF19A	1.2925
GMDS	0.745
YKT6	-0.58375
SPARC	2.547
C12orf31	-0.83075
UBE2V2	-1.12366666666667
FBXL18	-0.912333333333333
KIAA0460	0.933
ADAM22	-0.737
SERPINC1	-4.73925
KCTD21	0.90875
MYOHD1	-2.3845
ZNF37A	0.2125
GTF3C1	0.0925
CTSZ	1.8325
PRNPIP	-0.79575
DRD1IP	0.238
NR1I2	-1.956
ZNF266	-0.2646
SPAG4L	0.183
COX4NB	-0.93
SAPS1	0.181666666666667
APOA1	-3.670625
TATDN1	-0.336166666666667
C10orf82	-2.32575
KPNB1	-1.07375
FOXO3	0.7035
CRYBB2	-1.2755
ZBTB5	-0.416166666666667
SLC25A38	0.118
DCTN2	-0.2915
IFT20	0.34225
CTHRC1	2.87175
C1orf31	-0.36875
UHRF1	-1.4633125
GPC6	0.07225
C10orf54	1.94825
MCF2L2	-0.347333333333333
WNT9B	-0.08575
OLA1	-0.832875
FAM120B	0.937
TTLL10	0.0665
CYorf15A	-4.23
RELN	-1.8723
SCN2B	1.88191666666667
MFHAS1	-0.71175
NKX3-2	0.549166666666667
RASGRF2	0.712
SSBP1	-0.956166666666667
KPNA6	-0.508428571428571
LOC389118	0.0205
HS3ST4	-1.3213
SUPT7L	-0.493
FLJ32658	-1.0265
IGFBPL1	-0.6255
KIAA1641	-1.1488
SHKBP1	-0.1595
CSF1R	4.67425
NAGK	1.137
MYL2	0.50625
HIST1H4C	-1.94266666666667
TOMM7	-0.10875
ADAMTSL3	2.4035
TNFSF14	-0.1685
PRRT2	0.62425
VTA1	-0.08225
AOAH	2.80083333333333
CRISPLD2	1.56442857142857
PNN	-1.0559
TA-NFKBH	-0.1165
ESPN	-0.9525
RBM43	0.634
KIAA1267	0.596375
DDX3X	-0.136444444444444
KIAA1576	-3.58475
PLXDC1	4.21566666666667
FLJ25801	-3.8265
HNRNPL	-0.54725
RUNDC3A	0.1285
CASP12	0.8715
SH2D5	-1.438875
RPL26L1	-0.593
OR51A7	0.1915
HDC	2.411
C2orf16	-0.2165
SYTL3	2.437875
GOLGA4	0.9075
NOTCH1	-0.668333333333333
ATPAF2	1.16575
ECD	0.269
SSX5	-1.0175
SNAP91	0.27625
OCA2	-4.30325
PNPO	0.1015
DAPK1	0.0595
PINX1	-0.791333333333333
SELENBP1	1.628375
NEK3	-0.456083333333333
TMED4	0.105928571428571
SSTR4	-0.0825
FOSL1	-2.6461
CD40LG	0.416
CES1	-1.05716666666667
DCI	0.517166666666667
B3GAT3	0.2315
STK17B	0.48125
CNTN6	0.203
CYP3A4	-1.2795
MBOAT2	2.91507142857143
PISD	0.480875
USP1	-0.64675
PYDC1	3.07416666666667
CENPM	-2.200875
SAR1B	0.3615
TTC7B	-0.413875
DP58	0.214
GPC1	1.29475
RBL1	-1.925875
TMEM137	-1.99283333333333
TOB1	0.835583333333333
TCEAL1	2.855
CENPF	-2.55690909090909
C6	2.34033333333333
PRSS1	-3.8135
PPIL6	2.00066666666667
C6orf124	0.9395
ODZ4	1.91083333333333
SNCB	-0.24
NDUFB9	0.1265
CNOT6L	0.631
S100A9	-0.465833333333333
TRIM50	-0.127
KCTD1	1.9976
WDR63	0.3275
SPEF2	2.1635
RNGTT	-0.603
CXorf22	0.248
KCNK16	0.31125
CEP250	-1.561625
ATPBD1B	-0.21475
KCNJ2	3.4595
MT1B	-1.8475
ZNF684	-0.551
SLC4A1	0.3155
PDHA1	-1.2355
ZNF492	-0.360625
TKT	-1.94575
BYSL	-0.662625
RNF38	0.134875
AHDC1	0.118
KLHL2	0.149
CMTM8	0.57225
DMP1	0.2045
HERPUD2	0.13925
CRTAM	2.97133333333333
ZNF572	1.19475
TMEM16J	0.324
HSD17B2	-4.68125
UBE2G1	0.06075
AHSA2	-1.8515
PELI2	-0.5835
TPX2	-3.204375
ATP9B	1.14266666666667
DAZAP1	-0.420875
HMGCS2	0.2645
C17orf38	0.31925
B9D1	-0.302625
NKX2-5	-1.10833333333333
KIAA1276	0.4975
LILRB2	3.425
CSTF1	-0.318666666666667
BTN2A1	0.1895
C15orf48	4.8275
IGF2BP3	-4.2925
FAM113B	0.667666666666667
HRG	0.05125
ZNF131	-0.68875
USP47	0.427142857142857
CCDC88B	-0.67975
HCN1	-0.1591
HTN1	-0.4825
SYCP3	-0.02175
C13orf23	-1.3695
PAPOLA	-0.1949375
AATK	0.3941
MSH3	-0.437833333333333
NDUFAB1	-0.54675
ITLN2	-0.815
BAK1	-0.556
MRPL45	-0.0705
MTNR1B	-0.188666666666667
LOC645843	-0.102
SPECC1L	0.15275
PGCP	1.09675
SPN	-0.498
GPR143	1.85983333333333
ZNF576	0.6205
TMEM39A	0.7297
ATP5D	-0.449833333333333
MAGEB3	-0.9995
RPS5	-0.231166666666667
ANP32E	-1.39085714285714
MTMR1	0.10825
YEATS4	-1.1035
SYNGAP1	-0.054
PCOLCE	0.444333333333333
MNS1	0.18575
PCYT2	-0.510166666666667
ZNF182	0.5525
LAX1	0.498125
SPPL2B	0.3884
ELOVL5	1.3024
PCDHAC1	0.4395
B4GALNT1	-0.634833333333333
BLOC1S2	0.54925
ZNF673	-0.1964
ARHGAP21	-0.201333333333333
IRX5	2.37
LRFN5	-0.626666666666667
FAM7A1	-0.10675
RAB19	-0.0065
GINS1	-2.52475
ITM2B	1.1989
PAPSS2	0.425083333333333
OR5BF1	0.3705
ACSL3	-0.348625
KIAA1919	-1.151
GLT8D2	3.226625
UTRN	0.0122857142857143
CNN1	1.241
HISPPD2A	0.0885
SDAD1	-0.099375
SIGLEC9	1.38983333333333
RPL35	-0.685571428571428
C22orf26	0.8785
IMPDH2	0.132375
WDR69	-0.5215
SEC14L5	-0.622833333333333
CLTA	0.10675
RP11-529I10.4	0.8515
GPR37L1	0.1455
OGDH	-0.321083333333333
ASB13	1.259
ZFP14	0.68075
ZCRB1	-0.164666666666667
KPNA3	-0.62875
HSPA1L	1.9545
RHOC	0.9935
LOC554175	0.4455
PPP3CA	0.7439
SLC1A7	-0.1556
ZNF529	-0.162166666666667
RBED1	0.986
DDB2	-0.4165
FLJ11286	0.5915
SPATA1	0.3605
MKNK1	0.196333333333333
DYSF	0.853833333333333
ALKBH2	-0.34175
NKD1	-2.60083333333333
C1orf174	-0.19325
PLEKHO1	1.13683333333333
ASB10	-0.1165
RING1	0.150666666666667
NPC2	1.018125
AVPR1B	0.345
YTHDF1	-0.117
LMAN1L	0.487
GSG2	-1.7195
CEP170	-0.5425
RPS4Y2	-5.22925
MSH6	-0.8145
HECTD2	0.718666666666667
ZNF556	-2.82266666666667
PLEKHC1	-0.1947
AIRE	0.493166666666667
BCL2L10	0.4395
LMOD3	0.203833333333333
ZBTB8	0.2861
FOXA2	-3.2324
SLCO2A1	2.609875
C3orf46	-0.078
PRDM16	-0.299
TMEM98	2.09025
FRMD5	-2.205
PDE6C	-0.2955
C1orf216	0.505
EP400	-0.697785714285714
PTK2	0.131666666666667
RNF217	-0.488
NDUFA8	-0.4175
ZFAT1	0.53025
LAMP3	0.997166666666667
GLTSCR2	0.738875
NPW	1.6185
LLGL2	0.245
PPM1K	-1.329
C20orf177	-0.535
KIR2DL4	0.6147
NFKB2	0.64325
C21orf122	0.298833333333333
HESX1	0.121
GPR114	1.0435
SLC25A35	0.345833333333333
GNAT1	-0.065
ORAI3	1.49075
FAM76B	-0.094125
TMEM99	0.7378
TRIM29	-1.5231
CDS1	1.861
RHEB	-0.3631
C4orf27	-0.321166666666667
RAB3A	-0.47
OTUD6B	-0.56175
GPD1	1.153
CDH15	-1.24666666666667
NPM1	-1.02721428571429
TMEM117	-0.37425
PRPS2	-0.180416666666667
GCK	-0.343
ADRA2A	4.64366666666667
TSPYL4	0.716333333333333
TASP1	-0.13225
WDR19	0.792916666666667
C10orf38	-1.3595
PDE4C	-0.459833333333333
FYB	0.390833333333333
C1orf55	0.483833333333333
PPFIA3	-0.97075
RAD18	-0.573
C12orf44	-0.151
CRYBA4	-0.258
HVCN1	1.62575
TAF10	0.035
C16orf48	-0.513166666666667
DEPDC5	1.15316666666667
LTBP1	-1.5665
MAPRE1	-0.444
FGF8	-0.1115
C3orf52	2.2205
SENP7	0.4735
LRRK2	1.957
RUNDC2A	0.455666666666667
KIAA0355	0.389666666666667
CPEB1	-2.284
PPEF2	-0.4265
ABI2	0.161333333333333
KIAA0317	-0.339
ATF1	-0.594333333333333
DYNC1H1	0.156375
DIP	0.59625
TMEM33	0.0651111111111111
POLDIP3	0.06125
C7orf24	0.28275
GPR171	2.68
CDC6	-3.70333333333333
PLD1	-0.4274
ITFG2	-0.3472
NDUFC1	0.612
AKNA	-0.4975
NBR1	1.274
PKHD1	0.212375
HPS4	-0.3205
MAFA	0.7125
ULBP3	-0.4295
DIRC1	1.0065
IMMT	-0.609625
C22orf13	0.403833333333333
CEL	-0.07925
MARK3	-0.15825
ADAMTS2	0.934916666666667
ARPC3	-0.375333333333333
TMEM10	0.092375
NPHS1	0.065
BRD8	-0.199166666666667
WDR12	-1.40125
IDI2	-0.41
HOXD13	-1.077
OR8G2	-0.66875
SLAIN1	-3.2395
GABRQ	-0.3325
NR2C2	-0.7175
NKTR	-0.5443
TLE2	0.4795
KIAA0892	-0.218666666666667
AURKA	-3.17545454545455
GPRC5C	-0.16
TBC1D9B	0.117875
PNPLA6	0.0455
AP3B1	0.0485
NAG	0.399
C11orf68	0.01075
AKR7A3	1.48725
AHCYL1	0.205666666666667
COP1	-0.0178333333333333
RPP14	-0.0869166666666667
PCDHB18	0.56725
CDH24	0.8805
KRT17	-2.8782
LACTB2	-0.58375
DDX24	0.4181
PHACTR1	-1.38666666666667
SLC35E2	0.07275
LOXL1	1.26925
IQSEC2	0.671625
RGSL1	0.063
PCDHGC5	0.2885
MEGF10	0.619625
PRRX1	1.8415
ASTE1	1.55116666666667
C6orf159	-1.26075
MYOD1	0.82425
GAA	1.4195
ZNF747	1.50575
KLRC1	-0.183125
IL1RL2	0.5925
GDF9	0.86975
GPR119	0.168
TRAF2	-0.191166666666667
HCK	3.6115
BMP6	-2.50775
IL8RA	0.426
FLJ35848	-0.61375
EFHA1	-0.232
CDSN	0.984666666666667
C14orf54	-0.153
LSM3	-0.26075
ZFP41	0.6555
C9orf126	-1.26916666666667
VIT	-2.382
SPCS3	-1.73875
DEF8	-1.2333
CHAF1A	-1.9045
C1orf165	0.87
ZFPM2	1.92216666666667
FTH1	0.69725
SLC35F1	-0.99075
YWHAH	0.859
C17orf66	0.402
ADRB1	-0.114
FOXL1	-0.622
RG9MTD3	-0.399166666666667
UMPS	0.287125
MGC13008	0.237
KIAA1161	-0.0925
CCDC77	-2.10125
C12orf65	-0.7192
COG4	-0.915
RCP9	-0.1245
RP4-692D3.1	3.32333333333333
CDC2L5	0.191
MGC7036	0.973833333333333
DNAJC11	-0.67175
GDF2	0.0265
TIMM17A	-0.17825
HNRNPA0	-0.911
OR2H1	0.1145
PCBP1	-0.049375
COL23A1	-1.8485
LRRC2	-0.154928571428571
NSD1	-0.213785714285714
FLJ37078	-0.31925
WDR91	0.208666666666667
TMEM179	-0.318
DSCR10	0.077
CNDP2	0.3507
FYN	-0.5565
BEX2	-0.179833333333333
KCND3	0.97325
YPEL5	1.4825
LRRC42	-0.312
C17orf45	0.3345
ZNF649	0.3206
LOC150763	1.274875
COL5A2	3.078
CNGA2	0.043
ELA2B	-0.632166666666667
RAB9B	-0.86675
FAM100A	0.25975
NAIP	0.282
MYOZ2	-0.046625
SPATA12	0.016
XRCC4	-0.9665
CYB561	1.106
CHST10	0.2905
BAI1	-0.663
BRSK1	-0.445833333333333
C17orf89	-0.123
PDE6H	-1.236
FLJ20309	0.3423
MAP7	1.549
SCN4B	1.15
SPAG9	-0.7688125
SERTAD1	1.25883333333333
FLJ21963	-1.58475
ANTXR1	1.4592
TMPRSS13	1.70216666666667
ETV7	3.89933333333333
DGAT1	0.0406666666666667
NKIRAS1	0.814666666666667
TAC3	-3.3295
CORO1C	-0.787416666666667
RAD54B	-1.72025
HRASLS3	3.6415
C21orf42	-0.07175
BARD1	-1.55033333333333
ZNF177	0.746333333333333
MIP	-0.5815
ZNF442	0.4475
F2	-3.8995
GRIA1	0.046125
GALNTL2	1.74983333333333
WNT5A	-1.8202
LENG9	0.3115
hCG_25371	-1.9365
FOXR1	0.531
TRA@	0.8648
PWWP2	1.514
C1QTNF7	3.023
SLC7A4	1.52225
C4orf7	2.89775
C17orf80	-0.1285
KLK4	2.10583333333333
IL31	0.18
TMEM176A	4.1295
CTNNB1	1.27725
BHLHB2	1.02
TMEM185B	1.13266666666667
ARD1B	-0.7675
C1orf93	0.376
BRUNOL4	-0.3645
LOC541469	-1.05491666666667
UPK2	-0.024
GAS8	-0.113833333333333
PATE	0.156
IMPACT	0.811375
WNK4	0.778333333333333
HNRPLL	-0.69475
GAD2	0.18325
ITGA6	0.093
BMP15	0.143666666666667
CYP2A7	2.096125
RIC8A	0.7395
CCND1	-0.418833333333333
USP35	0.026
DSCR2	-2.21325
CCL4	4.712
ZCCHC10	0.1245
NOL11	-0.6405
TRPM2	2.00375
PSMD2	-0.286454545454545
CHTF18	-1.78225
USP18	0.81475
RRAS	0.4995
LAMC3	-0.57425
TOX	-2.79566666666667
PCDH15	-0.949
GABRG3	-1.44075
NUDCD2	-0.267125
SGCZ	0.7235
KCTD17	-0.0536
SPSB2	0.2595
TPPP3	2.97316666666667
CILP2	1.6555
CALB2	1.519875
CEBPZ	-0.320833333333333
ZNF479	0.18675
FMOD	5.91983333333333
C21orf66	-1.32328571428571
CLN6	-1.01783333333333
ANAPC1	-0.671375
SH2D3C	1.46475
PTPN14	0.3675
TRIM42	-0.4945
APTX	0.191
SNRPG	-1.05516666666667
BMS1	-0.5185
MAGEA3	-4.2455
NFATC3	-0.856083333333333
LRRC45	0.141166666666667
ARS2	-0.100571428571429
LRIG1	3.15616666666667
EPSTI1	1.1345
PRSS27	0.574
ERC2	-0.896125
PRKACB	-0.609285714285714
PRDM13	-4.117
HCG27	0.0775
KLK12	-3.1535
HSD17B7	0.432166666666667
ZNF354A	-0.11325
PCDH11X	0.256
DMGDH	0.2975
PCBD2	-0.278333333333333
TMC6	-1.3415
RIMS1	0.150875
SF3B2	-0.1465
RCN1	-0.144166666666667
CPB1	5.5915
BCAR3	1.06
FCRLB	1.912375
PAK1IP1	-0.9855
OR10H1	-0.0935
KIF9	1.323
PITPNM2	-0.88325
L3MBTL4	0.699
TGFB1	0.0663
ZXDC	0.61625
SLC6A16	-0.778
SRrp35	-1.996125
LRRC8E	2.216
PPIAL4	-0.935916666666667
EOMES	1.26283333333333
PAX2	-0.2065
SCARF2	0.82725
PSEN2	1.14283333333333
PCDHB13	0.396
C10orf28	-0.056875
DHRS7B	0.662642857142857
C1orf131	0.09725
ASB1	-0.8812
ZNF223	0.736333333333333
LCMT2	1.08775
MEP1A	-0.8315
TMEM53	0.0735
RSPH3	1.47525
C10orf33	-0.0165
LOC644285	0.15525
PTPN9	0.388
ABCA12	-3.876
CCDC37	-0.91675
RUNDC1	2.2436
YES1	-0.4655
FAM120AOS	1.508
OR5M3	0.284
PPP1R3F	0.09975
IL13	0.0897
MDFI	0.526
PRNT	0.5605
ZDBF2	-1.208
OR10C1	0.3455
CLIC1	-0.075
LILRA5	0.396333333333333
CSAG1	-4.01816666666667
TREML2	-0.161
FAM125A	0.444333333333333
ZNF74	-0.60675
FAM104A	-0.156625
LRRC39	-0.9115
SAMD5	-0.63425
HYAL2	0.91325
HIST2H2AC	0.151125
IGFBP5	1.36447826086957
NRTN	-0.931166666666667
KIAA0556	0.3778
FAM29A	-1.68011111111111
JMJD2A	0.18525
EPHB1	0.69275
POLD4	1.462
ANAPC10	-0.79025
LRRC36	0.602
MEGF6	0.485875
LPHN3	0.0758333333333333
BMP10	-0.102666666666667
C21orf55	0.5905
CREM	-0.57725
PTGER4	0.117666666666667
METAP1	-1.004375
KCNQ1	1.40183333333333
NR2F2	-0.079875
SSFA2	0.20225
CTTNBP2	-1.55625
BCL2A1	-1.457625
ZBTB24	-0.616625
SLCO6A1	-1.2255
PRDM1	0.8859
OR7D2	-0.513166666666667
CCDC47	0.223
LOC646982	0.2185
SLC26A6	-1.0105
BIN1	-0.4115
SRRM1	-0.722
PCSK1N	0.128
ALS2	0.00980000000000001
ECT2	-1.45894736842105
CACNA2D2	1.13675
DOCK6	-0.65775
C10orf119	0.2675
FATE1	-0.34925
DUSP23	2.153
TRIP6	0.431285714285714
NUP35	-0.1615
CDH3	0.17525
KLHDC8A	0.84325
C9orf116	1.093125
EI24	0.1195
CENTD1	0.272666666666667
RWDD2B	0.0708333333333333
DOCK1	0.6565
NPAS2	0.3825
NR3C2	1.33383333333333
FAM63A	1.41233333333333
INPP5F	-0.176666666666667
FAM111A	0.29
MYBL1	-2.62575
IQGAP3	-1.40266666666667
CRADD	-0.6165
DUSP12	-0.45525
PDZK1IP1	3.67625
VASH2	-1.04275
CTR9	0.67475
VIL1	-4.0165
OR8U1	0.408166666666667
CCDC107	0.374
PTTG1IP	-0.007
OR4X2	0.20775
COL9A1	-2.921
PSMD9	-0.17775
ZFP62	0.37225
TIP39	0.34475
PARP15	0.4015
TTC19	0.84875
C1orf114	-2.01716666666667
GFPT1	-0.147
SLC27A6	-2.50375
MRPS10	-0.735
CALML5	-0.725666666666667
TRPM7	-0.706125
CGNL1	2.644875
CECR1	0.62275
SERPINB8	-0.176666666666667
TMEM102	1.524625
PDIA2	-4.0885
NUCKS1	-0.517333333333333
HOTAIR	-1.53775
EBI3	0.01
NXN	0.95975
ZMYND19	-0.921
FOXJ3	-0.189
EIF5B	-0.1118
EIF2B4	0.383
LEO1	-0.10375
ZIC5	-1.41041666666667
IL20	0.849333333333333
KIAA0415	0.34225
FLJ37357	-0.8275
TSPAN12	0.066
ACTR3B	-0.421375
TFAM	-0.447
IL17RD	1.416625
PARP12	0.88425
KLHDC7A	0.18
KCTD4	-0.0281666666666667
GTF2H1	-0.15325
FLCN	-0.129666666666667
BIRC4	0.509875
LOC790955	0.23925
VKORC1L1	-0.0965
CYP4F22	-0.438
TAS2R5	0.2365
ZNF582	1.593
HS3ST3B1	0.151
CTNS	0.79925
STK36	0.823666666666667
MMD2	-0.03825
RP5-1103G7.6	0.3955
FLJ23356	-0.044
CRH	-0.28675
C1orf182	-0.00583333333333334
ACP5	3.0295
AMFR	0.5875
CA4	-2.2265
PLCB4	-0.865
MPHOSPH10	-0.357
UNQ473	2.5515
G3BP2	-0.148916666666667
SR140	-0.778333333333333
HOXA2	0.33775
PYGB	0.783125
BAT1	-0.849666666666667
DKK3	0.923166666666667
DDX31	-0.3175
TULP1	-0.369625
NHLRC2	0.4705
TNRC4	-0.396333333333333
ZNF430	-0.06275
TNRC6A	0.100625
PLA2G1B	1.29766666666667
RCHY1	1.01133333333333
GTF2A2	-0.958
MGC4294	0.899
ZNF691	0.54925
TACC3	-2.16075
DNAJC5G	-0.0165
LOC4951	0.63875
MS4A4A	-1.5965
LOC152485	1.193
PPP1R2P1	0.3975
PPP2R5B	-0.29725
RPGRIP1L	0.039625
SPOP	0.4979
PTPRF	1.199
MGC42090	-0.2115
SUSD3	3.218
THOC4	-0.48725
MAML1	0.0161
FXR2	-0.271333333333333
TYK2	0.15875
MUC6	0.157333333333333
DNAJB7	-0.1695
PIP4K2A	-0.668571428571428
MEX3A	-0.351
RRP1	-0.875
TFAP4	0.23775
CXorf41	-0.1245
MTMR4	0.00133333333333333
CTLA4	0.1085
SNX9	0.683
CIB3	2.1845
NECAP1	0.2935
PLA2G2D	-0.1371
GLMN	-1.726
DCLRE1A	-0.397
PDX1	-0.327
SAMD11	-0.74025
MRPL55	1.0056
TLR7	2.563625
TBC1D21	0.0325
SMAD1	1.656
ACTRT2	-0.34975
RIOK2	-0.38075
PDLIM4	0.18675
SLC22A15	0.924
ABHD13	0.4546
STX18	0.5462
CCPG1	0.735285714285714
DCBLD1	0.253833333333333
SLC2A6	-1.6695
NOLA3	-0.3545
TRDMT1	-0.809
IL17F	0.133
ATP1A4	0.0655
OR52W1	0.0235
CFL1	-0.83275
IL4	-0.9165
RBP2	0.407666666666667
CPSF6	0.012375
TTC8	-0.393833333333333
MUCL1	-3.856
EYA3	-2.1115
KRT38	0.244666666666667
GNE	-1.5415
ZNF501	1.4835
SLC35A2	0.378125
CEP110	-0.7201
MYF6	0.3405
MGST2	0.3975
TRPV4	0.224
NEK8	-0.151333333333333
NOX5	-1.8575
NCKAP1L	-0.320166666666667
EMP3	-1.4425
BPY2C	0.26
C1orf38	1.032875
ELOVL2	-1.226125
CBX7	1.14583333333333
OSBPL1A	1.0355
ZNF589	0.12225
ESCO1	-0.706
TRA2A	0.03225
C3orf26	-1.13175
PHF2	0.883416666666666
PID1	0.840166666666667
RFC1	-0.279
MTAP	-0.70175
ADORA3	4.20316666666667
LOC389458	-0.571
TRNT1	-0.3625
CRIPAK	-0.26825
RAI2	3.42616666666667
ANKRD44	-0.4095
GZMB	3.0605
NFE2L1	-0.11375
STIP1	-0.899833333333333
RASL11B	0.4785
NT5DC2	-2.0875
LRP2	3.230625
MTDH	0.2336
ARSG	0.91425
HSP90AB1	-0.401416666666667
CT45-6	-4.75175
ZNF483	-0.28875
LMBR1L	-0.49675
S100A2	-3.0018
C2	-0.127722222222222
C2orf27	-0.43275
EIF4EBP1	-0.9115
GCKR	-3.37983333333333
PPP1R9B	0.339
FER	-1.08975
SNRK	0.675666666666667
OR5M10	0.567
UTP6	-0.68575
CAPZA3	-0.12425
FBP1	0.750555555555556
TERT	-1.9435
CCL1	-1.2405
FUCA1	1.97
ALS2CR8	0.654833333333333
KCMF1	-0.0793333333333333
SRCRB4D	-1.1585
OXCT2	-0.484166666666667
IL17RA	1.2325
MPP5	-0.028875
SPA17	0.366
FLJ10986	0.884333333333333
GALNT14	-0.9775
CXorf27	-0.8785
NPLOC4	-0.85975
RAB34	0.64325
KRTAP3-3	-0.0455
ARSD	0.6025
CPLX2	-1.2779
PJA1	1.28675
WHDC1L1	-0.2825
RB1	-0.6951
MTMR15	0.1175
PHLDA2	-1.559
GUCY2F	-0.1815
MPV17	0.00833333333333333
SLC35D1	-0.7805
LYSMD3	0.4237
COL16A1	2.45675
ERLIN1	-0.153
JMJD4	0.22875
HIST1H2BK	-2.074
TP53I11	1.94983333333333
ST3GAL4	-0.9785
PF4V1	0.539
ALG8	-0.089
REG1A	0.076
MINA	-1.82325
CYB5R3	0.0621666666666667
HHLA1	-0.39025
MYST4	1.0612
VASN	-1.71775
UCHL5IP	-1.03375
TFAP2A	1.335875
MGC9913	-1.1895
C9orf97	-0.1505
LOC90379	-1.05825
PHF15	0.628785714285714
ZNF169	0.0193333333333333
KRT7	-0.3516
GLIPR1L2	0.734375
LOC116236	0.78175
IQCF3	-0.13225
RDH14	1.23266666666667
HNRPK	0.366785714285714
RABEPK	-0.358833333333333
ISX	-2.0885
CBARA1	0.838
RAD51AP1	-2.88375
MLL5	0.60475
CXorf48	-4.6035
SGCD	0.47075
PHTF1	-1.0615
CA3	2.53225
CMTM5	-0.323
STX10	-0.52475
JMJD2D	-0.523
P4HA1	-0.6865
GAB3	0.0203333333333333
DHRS4	0.351833333333333
COL4A1	2.1245625
C20orf20	-1.366625
OSBPL2	0.3475
PTTG2	-3.307
KIAA1688	1.838
STS	-2.0885
SHROOM4	0.741166666666667
KBTBD5	0.356333333333333
ALDH1A3	-0.1931
BTNL2	0.281166666666667
TGIF1	0.217
ZFAND5	0.255875
ICA1	2.319875
NAV3	-0.806333333333333
FLJ12331	-0.499
EPS8L2	0.4128
MNT	0.375833333333333
ENTPD1	1.98291666666667
OR51E2	1.247375
STK11	0.368125
MX1	3.195875
TTTY9A	0.3075
CX62	0.228
LOXL4	-1.135375
EXOSC4	-0.12025
PURB	0.048
SETD1A	-0.237166666666667
RELB	1.948
LAMB2	1.94016666666667
HNF1B	-0.204
