Hybridization REF	TCGA-A8-A07O-01A-11R-A00Z-07
LRRN3	0.0601666666666667
TMC3	0.4625
EFTUD1	-1.2845
PTPRO	1.11333333333333
CLEC12A	0.646125
ACBD4	-0.365625
ZDHHC14	-0.758875
OTUD7B	1.610375
ACTB	0.381
MSRA	0.20625
LCE5A	1.413
IFI35	0.111
BSCL2	-0.34
ANKRD12	-0.22425
CFHR2	0.45325
RGAG1	-0.868333333333333
HSFY1	0.3095
SLC30A5	0.0261666666666666
IMPG1	0.389
GPR109A	1.166
ZNF185	-0.446
IYD	0.3915
NPCDR1	0.3005
SERPINA13	0.263
HMGCLL1	-1.22875
NEUROG1	1.4285
UBQLN1	0.732875
LIN37	-0.3995
SOCS2	-3.126875
DSCR4	-1.379
XKR6	-1.81625
GPR142	0.561
KRTAP13-3	0.634
CCDC15	-1.63766666666667
MOS	0.217
CD1E	-0.8685
OFCC1	0.0753333333333333
FAM83D	-0.163
SRFBP1	-0.415
C9orf96	0.6455
DHDH	1.6815
CCDC90A	-0.0295
RABL3	0.1796
CD320	-0.892333333333333
ANGEL2	0.249166666666667
MRPL21	0.49675
SMG6	-0.625666666666667
INSR	1.05475
FLJ14816	-0.3675
GLRB	-1.52116666666667
C9orf89	0.97975
CIZ1	-0.173625
URG4	-0.0583333333333333
LRDD	-1.294
CBY1	1.83116666666667
NFX1	0.205375
MTERFD2	-0.479928571428572
C19orf23	1.25
PGC	-2.382625
IER3IP1	0.589
RASAL2	1.67658333333333
C1orf89	0.183
SYNJ1	-0.676125
NFKBIE	2.291
FLJ40125	-0.146166666666667
TCEB2	0.1196
NOG	-1.4055
POLR2J2	-0.284833333333333
HLA-B	1.651
PCDHA1	-0.61
PPP2R2B	-1.11
ARHGEF17	0.338
TCF7L2	1.09464285714286
CHD5	-0.169666666666667
ZNF431	-2.219625
TBC1D25	-0.116
ZNF800	-0.66725
SCUBE2	-2.75836363636364
MYCBP	0.387333333333333
GPX5	0.511
C6orf129	0.841
QSER1	0.0121666666666667
ULK2	0.69325
PIGO	0.301
NRCAM	-2.09042857142857
SLC35E3	0.535375
CSRP2	0.507
HYPE	-0.2025
MAPK15	0.814
MGC14327	0.705
TIMM13	-0.369166666666667
ZNF462	2.05875
GBA3	0.6255
TEX13A	0.252
MCM6	-0.693555555555556
MTRF1	-1.34925
ABCA7	-1.1075
EIF4A2	-1.14175
ZC3H10	0.9537
RPGR	-0.347166666666667
C20orf94	-0.3535
RP1L1	0.1715
GPR125	0.365125
USP22	-0.423071428571429
OR1L4	0.399
MLZE	4.40825
FLJ32065	-0.637
PTCD1	0.2065
CRTAC1	1.13083333333333
BXDC2	-0.07425
C18orf1	1.73083333333333
FAM107A	0.989
EFNA3	1.92225
P18SRP	-0.9501
CAMKK2	1.35016666666667
KIAA0649	-2.291
NES	1.40833333333333
HS6ST3	-2.702625
PON2	-0.124
TCP11L2	-0.71175
CLEC4A	2.966
PRR12	-0.5415
MLXIPL	-1.3356
C2orf50	-0.2445
ZNF28	-0.91775
ENC1	-1.2265
MAP2K1	-0.32375
FKSG2	0.07575
KIAA0430	-0.128
PTP4A1	-0.659611111111111
GPR156	1.724
GTF3C6	-0.174
UBR2	-0.2191
LOC388272	-0.82775
MAK	1.04316666666667
ACOT4	0.72075
STC2	-1.45166666666667
PIGW	-0.175625
SAE1	-0.904
COL6A1	1.06727272727273
OAZ1	-0.375666666666667
STMN4	0.14
EDG3	0.11
SGCE	-0.2055
IL11	-2.11983333333333
PRSS8	1.8965
YIPF5	-0.14125
WNT4	2.3685
CSN2	0.338166666666667
TCF7	-2.651375
TDO2	4.917
SAMD9	-0.725875
S100A7A	1.566
MMRN1	3.58966666666667
GKAP1	-0.84875
AKR1C3	-1.01
RNF19A	1.3895
GMDS	0.635
YKT6	-0.08075
SPARC	0.9233
C12orf31	-0.54625
UBE2V2	0.925166666666667
FBXL18	-0.0373333333333333
KIAA0460	0.799
ADAM22	-1.332
SERPINC1	-4.6035
KCTD21	0.38225
MYOHD1	-1.278
ZNF37A	-0.631166666666667
GTF3C1	0.0345
CTSZ	3.15375
PRNPIP	0.62925
DRD1IP	0.764
NR1I2	-2.68166666666667
ZNF266	-1.6716
SPAG4L	0.3915
COX4NB	0.3585
SAPS1	0.610666666666667
APOA1	-3.5355
TATDN1	1.21733333333333
C10orf82	-2.3125
KPNB1	-0.65325
FOXO3	0.597083333333333
CRYBB2	-0.696
ZBTB5	0.349833333333333
SLC25A38	-0.11575
DCTN2	-0.1355
IFT20	0.22475
CTHRC1	3.8075
C1orf31	0.4155
UHRF1	-0.8579375
GPC6	-1.11825
C10orf54	1.42925
MCF2L2	0.054
WNT9B	0.27325
OLA1	0.12275
FAM120B	0.15975
TTLL10	-0.2635
CYorf15A	-4.505
RELN	-2.023
SCN2B	0.181333333333333
MFHAS1	-0.9615
NKX3-2	-1.594
RASGRF2	-0.802
SSBP1	-0.490833333333333
KPNA6	0.150785714285714
LOC389118	0.305
HS3ST4	-1.5361
SUPT7L	-0.79925
FLJ32658	-1.5715
IGFBPL1	-0.0155
KIAA1641	-1.5219
SHKBP1	-0.800333333333333
CSF1R	4.6505
NAGK	0.36675
MYL2	0.8775
HIST1H4C	-0.324666666666667
TOMM7	0.199625
ADAMTSL3	1.6931
TNFSF14	-0.35325
PRRT2	-0.0035
VTA1	0.03875
AOAH	3.61666666666667
CRISPLD2	1.09307142857143
PNN	-1.0602
TA-NFKBH	0.26625
ESPN	-0.7665
RBM43	-0.535
KIAA1267	-0.14325
DDX3X	0.135777777777778
KIAA1576	-4.2515
PLXDC1	3.33416666666667
FLJ25801	-3.8275
HNRNPL	-0.13025
RUNDC3A	0.504333333333333
CASP12	-0.0045
SH2D5	-0.950125
RPL26L1	-0.783
OR51A7	0.452
HDC	1.665
C2orf16	0.3125
SYTL3	2.572125
GOLGA4	-0.011
NOTCH1	1.28666666666667
ATPAF2	0.355
ECD	0.16
SSX5	-1.96816666666667
SNAP91	0.62925
OCA2	1.92275
PNPO	-0.043
DAPK1	1.25516666666667
PINX1	-0.637333333333333
SELENBP1	1.075
NEK3	-0.353333333333333
TMED4	-0.230285714285714
SSTR4	0.201
FOSL1	-1.3657
CD40LG	0.3735
CES1	-0.888666666666667
DCI	-0.2765
B3GAT3	0.507333333333333
STK17B	0.4635
CNTN6	0.53675
CYP3A4	-1.81566666666667
MBOAT2	1.42428571428571
PISD	-0.1035
USP1	1.2895
PYDC1	0.569166666666667
CENPM	0.586625
SAR1B	-0.2885
TTC7B	-1.115125
DP58	-0.072
GPC1	-1.21025
RBL1	-0.254
TMEM137	-1.60533333333333
TOB1	0.617166666666667
TCEAL1	-1.75033333333333
CENPF	-0.0350909090909091
C6	0.1836
PRSS1	-1.91025
PPIL6	0.7915
C6orf124	0.504
ODZ4	0.1855
SNCB	0.42275
NDUFB9	1.78475
CNOT6L	0.125666666666667
S100A9	4.48583333333333
TRIM50	0.6655
KCTD1	0.9326
WDR63	0.78025
SPEF2	0.2075
RNGTT	-0.112166666666667
CXorf22	1.882
KCNK16	0.39775
CEP250	-1.191375
ATPBD1B	-0.2745
KCNJ2	3.974
MT1B	1.7815
ZNF684	-0.11
SLC4A1	0.53425
PDHA1	-0.509
ZNF492	-1.5785
TKT	-0.45875
BYSL	0.661125
RNF38	0.245125
AHDC1	0.203
KLHL2	-0.307375
CMTM8	1.59075
DMP1	-0.1715
HERPUD2	-0.0465
CRTAM	1.6455
ZNF572	1.255
TMEM16J	-0.728
HSD17B2	-1.44825
UBE2G1	0.10875
AHSA2	-3.299
PELI2	-1.37
TPX2	-0.403
ATP9B	0.683166666666667
DAZAP1	0.314875
HMGCS2	0.456666666666667
C17orf38	0.24525
B9D1	1.131
NKX2-5	-0.667833333333333
KIAA1276	0.658
LILRB2	3.92
CSTF1	-0.271833333333333
BTN2A1	-0.1125
C15orf48	5.13575
IGF2BP3	-1.36575
FAM113B	0.274666666666667
HRG	0.318
ZNF131	-0.023
USP47	-0.227642857142857
CCDC88B	-0.5255
HCN1	-0.7118
HTN1	-0.357
SYCP3	-0.17975
C13orf23	-0.6814
PAPOLA	-0.389625
AATK	-0.2106
MSH3	-1.48283333333333
NDUFAB1	-0.407
ITLN2	-0.511666666666667
BAK1	0.557666666666667
MRPL45	-0.00233333333333332
MTNR1B	0.2565
LOC645843	-0.377
SPECC1L	-0.342625
PGCP	1.09875
SPN	-0.509875
GPR143	0.107333333333333
ZNF576	0.0281666666666667
TMEM39A	0.2485
ATP5D	-0.903166666666667
MAGEB3	-1.2315
RPS5	-1.6085
ANP32E	1.32742857142857
MTMR1	0.146
YEATS4	-0.82825
SYNGAP1	-0.32675
PCOLCE	-0.405833333333333
MNS1	-2.12875
PCYT2	0.6295
ZNF182	-1.9585
LAX1	0.293625
SPPL2B	0.6596
ELOVL5	-0.5501
PCDHAC1	-0.085
B4GALNT1	1.18183333333333
BLOC1S2	0.693
ZNF673	-0.6495
ARHGAP21	-0.230333333333333
IRX5	3.340875
LRFN5	-0.0716666666666667
FAM7A1	-1.088
RAB19	0.03
GINS1	-1.076
ITM2B	-0.0908
PAPSS2	3.20108333333333
OR5BF1	0.537
ACSL3	-0.321375
KIAA1919	-1.879
GLT8D2	1.332875
UTRN	-0.455714285714286
CNN1	0.222
HISPPD2A	0.0421666666666667
SDAD1	0.624875
SIGLEC9	1.8465
RPL35	0.241285714285714
C22orf26	0.681
IMPDH2	-0.5945
WDR69	-0.5755
SEC14L5	0.444333333333333
CLTA	0.2055
RP11-529I10.4	0.43325
GPR37L1	0.896166666666667
OGDH	-0.373416666666667
ASB13	1.578
ZFP14	-2.07925
ZCRB1	-0.276833333333333
KPNA3	0.18375
HSPA1L	0.39775
RHOC	0.8365
LOC554175	0.91625
PPP3CA	1.0456
SLC1A7	-0.747
ZNF529	-1.25933333333333
RBED1	-0.35675
DDB2	-2.1385
FLJ11286	-0.0238333333333333
SPATA1	0.4495
MKNK1	0.528
DYSF	1.22433333333333
ALKBH2	-0.75725
NKD1	-2.61983333333333
C1orf174	-0.025
PLEKHO1	0.184333333333333
ASB10	0.86325
RING1	-0.934
NPC2	-0.244125
AVPR1B	0.924
YTHDF1	-0.03475
LMAN1L	0.9155
GSG2	-0.235
CEP170	0.1881
RPS4Y2	-4.82075
MSH6	-0.782
HECTD2	-0.594833333333333
ZNF556	-3.616
PLEKHC1	-1.8242
AIRE	0.916666666666667
BCL2L10	2.46125
LMOD3	-0.0121666666666667
ZBTB8	-0.4632
FOXA2	-2.8936
SLCO2A1	0.2725
C3orf46	-0.3185
PRDM16	-1.607
TMEM98	-2.164
FRMD5	-4.7645
PDE6C	0.0325
C1orf216	0.5125
EP400	-0.153571428571429
PTK2	1.10616666666667
RNF217	-0.08225
NDUFA8	0.0175
ZFAT1	0.528
LAMP3	2.87383333333333
GLTSCR2	-0.664125
NPW	4.037
LLGL2	-0.4232
PPM1K	-0.453833333333333
C20orf177	-0.743
KIR2DL4	0.8524
NFKB2	1.2345
C21orf122	-0.364333333333333
HESX1	0.029
GPR114	0.356666666666667
SLC25A35	0.383833333333333
GNAT1	0.4295
ORAI3	-1.00375
FAM76B	-0.592
TMEM99	0.677
TRIM29	1.3638
CDS1	1.3975
RHEB	0.5194
C4orf27	-0.0473333333333333
RAB3A	-0.8325
OTUD6B	0.556
GPD1	-1.09775
CDH15	-0.497666666666667
NPM1	-0.407142857142857
TMEM117	-0.1695
PRPS2	-0.493416666666667
GCK	0.077
ADRA2A	1.94983333333333
TSPYL4	-1.23133333333333
TASP1	-0.27675
WDR19	-0.369916666666667
C10orf38	0.68375
PDE4C	-0.320333333333333
FYB	0.334416666666667
C1orf55	1.3645
PPFIA3	0.173
RAD18	0.08
C12orf44	0.940833333333333
CRYBA4	0
HVCN1	0.80375
TAF10	-0.135333333333333
C16orf48	0.00816666666666667
DEPDC5	0.895833333333333
LTBP1	-1.5355
MAPRE1	-0.0265
FGF8	0.0455
C3orf52	0.032
SENP7	-1.1795
LRRK2	-0.2295
RUNDC2A	0.0846666666666667
KIAA0355	-0.531666666666667
CPEB1	-2.582
PPEF2	-0.4885
ABI2	-0.8475
KIAA0317	-0.17525
ATF1	-0.1195
DYNC1H1	0.250875
DIP	0.01625
TMEM33	-0.245055555555556
POLDIP3	1.065
C7orf24	0.4255
GPR171	2.51375
CDC6	-0.509833333333333
PLD1	0.8958
ITFG2	0.3616
NDUFC1	-0.0225
AKNA	-0.6175
NBR1	0.025
PKHD1	-0.336375
HPS4	-0.4697
MAFA	1.87075
ULBP3	0.2145
DIRC1	0.917
IMMT	-0.210375
C22orf13	0.309333333333333
CEL	0.2315
MARK3	-0.58175
ADAMTS2	1.19033333333333
ARPC3	-0.1835
TMEM10	0.792625
NPHS1	0.38325
BRD8	-0.238333333333333
WDR12	-0.0315
IDI2	0.3695
HOXD13	-1.1305
OR8G2	-0.53275
SLAIN1	-3.53775
GABRQ	-0.13
NR2C2	0.439
NKTR	-1.2908
TLE2	0.1055
KIAA0892	-0.839166666666667
AURKA	-0.608818181818182
GPRC5C	-1.47783333333333
TBC1D9B	-0.131625
PNPLA6	0.277
AP3B1	-0.82325
NAG	-0.508375
C11orf68	-0.2335
AKR7A3	0.83725
AHCYL1	0.0996666666666666
COP1	0.371333333333333
RPP14	-0.0231666666666667
PCDHB18	-0.1645
CDH24	1.5915
KRT17	-1.672
LACTB2	0.49925
DDX24	-0.586
PHACTR1	-0.0171666666666667
SLC35E2	-0.0125
LOXL1	-1.307
IQSEC2	0.404875
RGSL1	0.468
PCDHGC5	0.3095
MEGF10	2.101125
PRRX1	0.6105
ASTE1	-0.0766666666666667
C6orf159	3.358
MYOD1	1.697
GAA	0.3945
ZNF747	-0.12325
KLRC1	-1.171625
IL1RL2	1.019
GDF9	-0.65825
GPR119	0.246
TRAF2	0.426
HCK	4.81666666666667
BMP6	-3.23625
IL8RA	0.830833333333333
FLJ35848	2.51375
EFHA1	-0.79825
CDSN	-0.644333333333333
C14orf54	-0.7
LSM3	-0.4825
ZFP41	-0.432
C9orf126	-1.117
VIT	2.951
SPCS3	-0.79125
DEF8	-0.2913
CHAF1A	-1.26533333333333
C1orf165	-2.22116666666667
ZFPM2	-0.415666666666667
FTH1	1.22275
SLC35F1	-2.07975
YWHAH	0.985
C17orf66	0.379333333333333
ADRB1	-0.291166666666667
FOXL1	1.4095
RG9MTD3	-0.4345
UMPS	0.733
MGC13008	-0.268
KIAA1161	0.601
CCDC77	-0.623
C12orf65	-0.4262
COG4	0.1215
RCP9	0.13675
RP4-692D3.1	0.175
CDC2L5	-0.06675
MGC7036	0.441333333333333
DNAJC11	-0.0745
GDF2	0.455333333333333
TIMM17A	0.7705
HNRNPA0	-1.4446
OR2H1	0.038
PCBP1	-0.560625
COL23A1	0.1605
LRRC2	0.0567857142857143
NSD1	-0.477785714285714
FLJ37078	-1.819125
WDR91	0.206333333333333
TMEM179	-0.1155
DSCR10	0.235
CNDP2	1.4586
FYN	-0.8935
BEX2	-1.7785
KCND3	-0.0515
YPEL5	0.414375
LRRC42	1.63066666666667
C17orf45	0.261125
ZNF649	-0.7205
LOC150763	1.331375
COL5A2	1.85008333333333
CNGA2	0.359
ELA2B	-0.434333333333333
RAB9B	-1.4015
FAM100A	0.18925
NAIP	-0.685
MYOZ2	-0.603625
SPATA12	1.4965
XRCC4	-0.91375
CYB561	1.9709
CHST10	-0.05225
BAI1	-1.14033333333333
BRSK1	-0.593166666666667
C17orf89	1.141375
PDE6H	-0.765
FLJ20309	0.4564
MAP7	0.2845
SCN4B	0.32575
SPAG9	0.0446875
SERTAD1	-0.222833333333333
FLJ21963	-1.81325
ANTXR1	-0.2103
TMPRSS13	3.7555
ETV7	4.07566666666667
DGAT1	1.262
NKIRAS1	0.873166666666667
TAC3	-3.521
CORO1C	0.4685
RAD54B	0.5495
HRASLS3	-0.8895
C21orf42	0.133
BARD1	0.364
ZNF177	-2.97866666666667
MIP	0.4535
ZNF442	-2.0345
F2	-3.3374
GRIA1	0.072875
GALNTL2	-0.07
WNT5A	1.8462
LENG9	0.788
hCG_25371	-0.4355
FOXR1	-0.177
TRA@	0.9046
PWWP2	1.29275
C1QTNF7	0.474666666666667
SLC7A4	0.63425
C4orf7	2.02825
C17orf80	-0.465
KLK4	0.609166666666667
IL31	0.212
TMEM176A	3.899
CTNNB1	0.0305
BHLHB2	-0.15775
TMEM185B	0.7555
ARD1B	0.236
C1orf93	-0.1855
BRUNOL4	1.29666666666667
LOC541469	-1.0375
UPK2	0.00849999999999999
GAS8	0.505666666666667
PATE	0.169
IMPACT	0.75175
WNK4	-2.29483333333333
HNRPLL	-0.077125
GAD2	0.39175
ITGA6	-1.11875
BMP15	0.321333333333333
CYP2A7	0.196125
RIC8A	0.20025
CCND1	-2.23675
USP35	-0.5495
DSCR2	-0.65725
CCL4	4.65433333333333
ZCCHC10	-0.502
NOL11	-0.1945
TRPM2	2.60183333333333
PSMD2	0.357181818181818
CHTF18	-0.967
USP18	0.829875
RRAS	-0.280375
LAMC3	0.6085
TOX	-1.9225
PCDH15	-0.256
GABRG3	-0.67975
NUDCD2	-0.81925
SGCZ	-0.2175
KCTD17	0.3298
SPSB2	0.7105
TPPP3	1.333
CILP2	0.187666666666667
CALB2	3.949125
CEBPZ	-0.306333333333333
ZNF479	-1.78875
FMOD	4.27716666666667
C21orf66	-0.781071428571429
CLN6	0.724333333333333
ANAPC1	0.129875
SH2D3C	0.91025
PTPN14	0.9299
TRIM42	-0.29025
APTX	1.00625
SNRPG	-0.504166666666667
BMS1	0.0255
MAGEA3	-3.852
NFATC3	-0.414166666666667
LRRC45	0.7695
ARS2	-0.285785714285714
LRIG1	0.625
EPSTI1	0.892
PRSS27	1.6865
ERC2	0.476125
PRKACB	-0.810285714285714
PRDM13	3.899
HCG27	-1.4715
KLK12	-3.108
HSD17B7	-0.641166666666667
ZNF354A	0.03175
PCDH11X	0.296
DMGDH	-0.1325
PCBD2	-0.69
TMC6	-0.451
RIMS1	0.184857142857143
SF3B2	-0.0906666666666667
RCN1	0.142833333333333
CPB1	1.51
BCAR3	0.44325
FCRLB	1.713625
PAK1IP1	0.0835
OR10H1	0.6025
KIF9	0.9304
PITPNM2	0.049625
L3MBTL4	0.92125
TGFB1	-0.4983
ZXDC	0.47225
SLC6A16	-0.25075
SRrp35	1.9045
LRRC8E	1.09975
PPIAL4	-0.673916666666667
EOMES	1.17
PAX2	-0.008
SCARF2	0.331
PSEN2	0.985666666666667
PCDHB13	0.12225
C10orf28	-0.352625
DHRS7B	0.547928571428571
C1orf131	0.40525
ASB1	-0.8811
ZNF223	-1.4155
LCMT2	-0.63275
MEP1A	-0.5665
TMEM53	-0.041
RSPH3	1.043
C10orf33	-1.219
LOC644285	-1.4345
PTPN9	-0.421333333333333
ABCA12	-3.465
CCDC37	-0.921
RUNDC1	0.2287
YES1	0.752
FAM120AOS	0.413
OR5M3	1.096
PPP1R3F	-0.232083333333333
IL13	0.0933
MDFI	1.287
PRNT	0.1
ZDBF2	0.8875
OR10C1	0.639666666666667
CLIC1	-0.598166666666667
LILRA5	0.950666666666667
CSAG1	-3.53083333333333
TREML2	0.257166666666667
FAM125A	-0.975666666666667
ZNF74	-0.2555
FAM104A	0.11825
LRRC39	-2.3695
SAMD5	-1.09375
HYAL2	1.4615
HIST2H2AC	0.382
IGFBP5	-1.74865217391304
NRTN	2.18566666666667
KIAA0556	0.2061
FAM29A	-0.667277777777778
JMJD2A	0.87075
EPHB1	3.84425
POLD4	-0.627
ANAPC10	-0.1755
LRRC36	-0.32925
MEGF6	-0.446875
LPHN3	-1.62133333333333
BMP10	0.0975
C21orf55	-1.3615
CREM	-0.701533333333334
PTGER4	1.3165
METAP1	0.159125
KCNQ1	0.6985
NR2F2	-1.077625
SSFA2	-1.20925
CTTNBP2	-4.23275
BCL2A1	2.563
ZBTB24	-0.288625
SLCO6A1	-1.13
PRDM1	0.4292
OR7D2	-0.7415
CCDC47	-0.0858
LOC646982	-0.179
SLC26A6	-0.7615
BIN1	0.6657
SRRM1	0.191642857142857
PCSK1N	0.71825
ALS2	-0.4722
ECT2	0.0643157894736842
CACNA2D2	-0.63375
DOCK6	-0.61675
C10orf119	-0.09375
FATE1	0.78125
DUSP23	2.84225
TRIP6	-0.135642857142857
NUP35	-0.0995
CDH3	3.797
KLHDC8A	0.76875
C9orf116	-0.573375
EI24	0.3875
CENTD1	0.192166666666667
RWDD2B	0.0893333333333333
DOCK1	0.25
NPAS2	-1.006
NR3C2	0.970833333333333
FAM63A	-0.156083333333333
INPP5F	-0.635666666666667
FAM111A	-0.5707
MYBL1	2.6835
IQGAP3	1.06866666666667
CRADD	-0.153666666666667
DUSP12	0.864
PDZK1IP1	3.9745
VASH2	0.79525
CTR9	-0.28325
VIL1	-3.79225
OR8U1	0.770333333333333
CCDC107	0.2675
PTTG1IP	0.17825
OR4X2	0.5595
COL9A1	-0.476
PSMD9	0.384
ZFP62	-1.0495
TIP39	0.51575
PARP15	0.475
TTC19	-0.561875
C1orf114	-1.8705
GFPT1	0.307
SLC27A6	-0.5305
MRPS10	0.1611
CALML5	4.50133333333333
TRPM7	-0.139375
CGNL1	1.809625
CECR1	0.7495
SERPINB8	0.160166666666667
TMEM102	2.04975
PDIA2	-1.3665
NUCKS1	-0.897166666666667
HOTAIR	-2.19775
EBI3	0.4805
NXN	1.867
ZMYND19	0.726875
FOXJ3	0.47325
EIF5B	0.1695
EIF2B4	-0.328833333333333
LEO1	-0.47325
ZIC5	-1.66241666666667
IL20	-0.678166666666667
KIAA0415	0.34725
FLJ37357	0.0615
TSPAN12	1.562
ACTR3B	0.779625
TFAM	-0.177833333333333
IL17RD	0.6435
PARP12	1.017
KLHDC7A	0.6125
KCTD4	0.281666666666667
GTF2H1	0.43375
FLCN	-0.2685
BIRC4	0.9105
LOC790955	-0.5665
VKORC1L1	0.829
CYP4F22	-0.382833333333333
TAS2R5	1.3645
ZNF582	-0.8785
HS3ST3B1	-0.00962499999999999
CTNS	0.3625
STK36	-0.569833333333333
MMD2	0.4945
RP5-1103G7.6	1.0825
FLJ23356	1.1725
CRH	0.114
C1orf182	0.756166666666667
ACP5	2.86483333333333
AMFR	0.2976
CA4	-1.9855
PLCB4	-1.306125
MPHOSPH10	-0.265
UNQ473	0.124666666666667
G3BP2	0.125916666666667
SR140	0.093
HOXA2	-0.5055
PYGB	-0.510625
BAT1	-0.320333333333333
DKK3	-0.343333333333333
DDX31	0.74325
TULP1	0.674125
NHLRC2	0.24525
TNRC4	-0.319166666666667
ZNF430	-2.35975
TNRC6A	-0.396625
PLA2G1B	0.140666666666667
RCHY1	0.9815
GTF2A2	-0.398
MGC4294	-1.184
ZNF691	0.46375
TACC3	-0.69
DNAJC5G	0.18875
LOC4951	0.0855
MS4A4A	-1.234
LOC152485	0.0425
PPP1R2P1	-0.38475
PPP2R5B	-0.28175
RPGRIP1L	-0.223625
SPOP	-0.0946
PTPRF	2.64683333333333
MGC42090	-0.3895
SUSD3	0.86975
THOC4	1.0935
MAML1	0.3267
FXR2	-0.386333333333333
TYK2	-0.830375
MUC6	0.783166666666667
DNAJB7	-0.23
PIP4K2A	-0.620785714285714
MEX3A	1.19966666666667
RRP1	1.391375
TFAP4	0.6135
CXorf41	0.00175
MTMR4	0.185666666666667
CTLA4	0.3515
SNX9	-0.368375
CIB3	-0.142333333333333
NECAP1	0.419125
PLA2G2D	0.2747
GLMN	-0.5765
DCLRE1A	-0.2815
PDX1	-0.37
SAMD11	-0.8895
MRPL55	1.2836
TLR7	0.3605
TBC1D21	0.0258333333333333
SMAD1	1.7288
ACTRT2	0.26125
RIOK2	-0.83375
PDLIM4	-1.46275
SLC22A15	-0.132166666666667
ABHD13	-0.2266
STX18	-0.4182
CCPG1	-0.462285714285714
DCBLD1	0.736333333333333
SLC2A6	1.5315
NOLA3	0.4615
TRDMT1	-0.0475714285714286
IL17F	1.1125
ATP1A4	-0.266166666666667
OR52W1	0.462
CFL1	-0.5725
IL4	-0.84925
RBP2	-0.3054
CPSF6	0.034375
TTC8	-2.13083333333333
MUCL1	0.375
EYA3	-1.23316666666667
KRT38	0.67875
GNE	-1.36575
ZNF501	0.912
SLC35A2	0.845875
CEP110	-1.4397
MYF6	0.56575
MGST2	-0.719166666666667
TRPV4	0.545166666666667
NEK8	-0.349166666666667
NOX5	-0.1655
NCKAP1L	-0.32
EMP3	-1.08033333333333
BPY2C	0.493
C1orf38	2.554125
ELOVL2	-2.321875
CBX7	0.667333333333333
OSBPL1A	0.966166666666667
ZNF589	-0.39425
ESCO1	-1.4155
TRA2A	0.31475
C3orf26	0.07725
PHF2	0.289416666666667
PID1	-0.5545
RFC1	-0.900875
MTAP	0.823625
ADORA3	2.50316666666667
LOC389458	2.0775
TRNT1	-0.1735
CRIPAK	-1.06175
RAI2	-0.290666666666667
ANKRD44	-1.12775
GZMB	4.412
NFE2L1	0.23
STIP1	0.66
RASL11B	0.295
NT5DC2	-0.1635
LRP2	0.3315
MTDH	1.74633333333333
ARSG	-1.8955
HSP90AB1	-0.0665
CT45-6	-4.419
ZNF483	-0.916
LMBR1L	-0.924
S100A2	-1.2908
C2	0.0856666666666667
C2orf27	-0.49425
EIF4EBP1	0.26025
GCKR	-3.11366666666667
PPP1R9B	0.630125
FER	-2.0875
SNRK	-0.2185
OR5M10	0.855
UTP6	0.21225
CAPZA3	-0.1755
FBP1	-1.835
TERT	-0.399
CCL1	-0.794
FUCA1	-0.30825
ALS2CR8	-0.312166666666667
KCMF1	0.440666666666667
SRCRB4D	0.102
OXCT2	-0.118
IL17RA	1.11916666666667
MPP5	-0.206625
SPA17	0.327
FLJ10986	0.541666666666667
GALNT14	2.47725
CXorf27	-0.825
NPLOC4	1.12775
RAB34	0.317
KRTAP3-3	0.3795
ARSD	0.561333333333333
CPLX2	-1.0537
PJA1	-0.234
WHDC1L1	-0.585
RB1	-1.0323
MTMR15	0.248
PHLDA2	-1.2984
GUCY2F	-0.334
MPV17	0.253166666666667
SLC35D1	0.178
LYSMD3	-0.2317
COL16A1	-0.2065
ERLIN1	0.134666666666667
JMJD4	2.052
HIST1H2BK	0.04975
TP53I11	0.918
ST3GAL4	-0.0284
PF4V1	0.893333333333333
ALG8	-1.2955
REG1A	0.427
MINA	0.63375
CYB5R3	0.489166666666667
HHLA1	1.38925
MYST4	0.101
VASN	1.113
UCHL5IP	-0.61525
TFAP2A	-0.4741875
MGC9913	0.1825
C9orf97	-0.214
LOC90379	0.3195
PHF15	-1.40328571428571
ZNF169	-0.143333333333333
KRT7	2.2375
GLIPR1L2	0.203625
LOC116236	-1.27225
IQCF3	-0.04525
RDH14	0.606333333333333
HNRPK	0.281142857142857
RABEPK	0.439833333333333
ISX	-2.0985
CBARA1	0.289
RAD51AP1	-0.6175
MLL5	-0.784
CXorf48	-5.263
SGCD	-1.37475
PHTF1	-0.55375
CA3	0.8095
CMTM5	0.086
STX10	-0.597
JMJD2D	-0.06875
P4HA1	-0.818833333333333
GAB3	-0.561
DHRS4	-0.463333333333333
COL4A1	2.5335625
C20orf20	0.38575
OSBPL2	0.378625
PTTG2	-0.99625
KIAA1688	2.52525
STS	-2.7405
SHROOM4	0.261333333333333
KBTBD5	0.562333333333333
ALDH1A3	-0.6104
BTNL2	0.215833333333333
TGIF1	-0.4005
ZFAND5	0.586875
ICA1	0.196375
NAV3	-3.44016666666667
FLJ12331	1.152
EPS8L2	1.3455
MNT	-0.0925
ENTPD1	2.13341666666667
OR51E2	0.992125
STK11	0.477625
MX1	3.182
TTTY9A	0.673
CX62	0.386
LOXL4	1.126375
EXOSC4	2.09625
PURB	-0.303857142857143
SETD1A	-0.269333333333333
RELB	2.59925
LAMB2	0.219333333333333
HNF1B	-0.258833333333333
PNLIPRP3	-0.6995
C14orf139	-0.48375
UMOD	-0.1385
