Hybridization REF	TCGA-AR-A0TZ-01A-12R-A084-07
C16orf48	-1.48433333333333
DEPDC5	0.0768333333333334
LTBP1	-1.751
MAPRE1	-0.000374999999999993
FGF8	-0.4015
C3orf52	2.87675
SENP7	-0.109833333333333
LRRK2	0.81875
RUNDC2A	0.0255
KIAA0355	0.428
CPEB1	-2.98475
PPEF2	-0.695
ABI2	0.3665
KIAA0317	0.482875
ATF1	0.0805
DYNC1H1	0.312375
DIP	0.10875
TMEM33	0.466611111111111
POLDIP3	0.42375
C7orf24	-0.023
GPR171	1.05575
CDC6	-0.376666666666667
PLD1	-1.1397
ITFG2	-0.7838
NDUFC1	0.369
AKNA	-0.8495
NBR1	1.39375
PKHD1	-0.130625
HPS4	-0.7415
MAFA	-0.093
ULBP3	-0.4655
DIRC1	0.008
IMMT	-1.176375
C22orf13	0.911583333333333
CEL	0.13775
MARK3	0.5375
ADAMTS2	-0.0100833333333333
ARPC3	0.393333333333333
TMEM10	0.250625
NPHS1	1.909
BRD8	0.0301666666666667
WDR12	-0.98725
IDI2	0.40675
HOXD13	-1.9535
OR8G2	-1.149
SLAIN1	-4.849
GABRQ	-0.77425
NR2C2	-0.8135
NKTR	-1.5596
TLE2	-0.0565
KIAA0892	1.022
AURKA	-0.951090909090909
GPRC5C	0.911166666666667
TBC1D9B	1.246
PNPLA6	0.154833333333333
AP3B1	0.4285
NAG	-0.358125
C11orf68	0.13425
AKR7A3	0.27425
AHCYL1	0.34175
COP1	-0.7875
RPP14	-0.31475
PCDHB18	0.05775
CDH24	0.0725
KRT17	-2.8531
LACTB2	-1.00525
DDX24	1.4761
PHACTR1	-2.651
SLC35E2	0.49675
LOXL1	0.12525
IQSEC2	0.490625
RGSL1	-0.6185
PCDHGC5	-0.2035
MEGF10	-0.106125
PRRX1	1.366
ASTE1	0.204166666666667
C6orf159	-0.81425
MYOD1	-0.179
GAA	0.96625
ZNF747	1.454
KLRC1	-2.454
IL1RL2	1.563
GDF9	0.67825
GPR119	-0.0145
TRAF2	0.668
HCK	3.67983333333333
BMP6	-3.507
IL8RA	1.0125
FLJ35848	1.532
EFHA1	-0.01975
CDSN	0.427833333333333
C14orf54	0.0698333333333333
LSM3	-0.44625
ZFP41	1.094
C9orf126	-0.9805
VIT	0.4585
SPCS3	-2.395
DEF8	-1.6238
CHAF1A	-0.211
C1orf165	-2.014
ZFPM2	0.922166666666667
FTH1	-0.20175
SLC35F1	-1.24975
YWHAH	0.7325
C17orf66	-0.579
ADRB1	-0.0506666666666667
FOXL1	-0.624
RG9MTD3	0.165
UMPS	-0.252
MGC13008	0.329
KIAA1161	1.098
CCDC77	-2.6065
C12orf65	-0.2636
COG4	-0.437833333333333
RCP9	1.50941666666667
RP4-692D3.1	2.68933333333333
CDC2L5	0.8195
MGC7036	1.00216666666667
DNAJC11	-0.544
GDF2	-0.174666666666667
TIMM17A	0.5225
HNRNPA0	0.9508
OR2H1	-0.26875
PCBP1	0.03525
COL23A1	-2.3875
LRRC2	-0.0495714285714286
NSD1	0.451357142857143
FLJ37078	-1.24975
WDR91	-0.986833333333333
TMEM179	-0.1315
DSCR10	-0.046
CNDP2	0.8858
FYN	-1.3555
BEX2	-0.769666666666667
KCND3	0.51225
YPEL5	0.984375
LRRC42	0.5935
C17orf45	0.398625
ZNF649	1.1778
LOC150763	0.52025
COL5A2	1.98516666666667
CNGA2	-0.3045
ELA2B	-0.1165
RAB9B	0.55125
FAM100A	-0.29525
NAIP	0.691785714285714
MYOZ2	-0.01575
SPATA12	-0.616
XRCC4	-0.31025
CYB561	1.7402
CHST10	0.8705
BAI1	-1.03866666666667
BRSK1	-0.998
C17orf89	-0.387625
PDE6H	-0.646
FLJ20309	0.672
MAP7	-0.086125
SCN4B	-0.411
SPAG9	-0.317625
SERTAD1	0.5425
FLJ21963	-1.70625
ANTXR1	-0.3161
TMPRSS13	-0.6735
ETV7	3.06466666666667
DGAT1	-0.017
NKIRAS1	0.162666666666667
TAC3	-4.0505
CORO1C	-1.02266666666667
RAD54B	-0.3095
HRASLS3	1.40483333333333
C21orf42	-0.3045
BARD1	1.03283333333333
ZNF177	1.53833333333333
MIP	-0.3725
ZNF442	1.66
F2	-4.7036
GRIA1	0.248
GALNTL2	1.02
WNT5A	-3.1497
LENG9	0.072
hCG_25371	-2.0915
FOXR1	-0.8255
TRA@	0.6567
PWWP2	1.76025
C1QTNF7	3.80016666666667
SLC7A4	0.45475
C4orf7	0.36675
C17orf80	0.730666666666667
KLK4	1.9015
IL31	0.145
TMEM176A	2.92575
CTNNB1	-0.1051875
BHLHB2	1.17675
TMEM185B	1.1035
ARD1B	-1.24625
C1orf93	0.271
BRUNOL4	0.316666666666667
LOC541469	1.58833333333333
UPK2	-0.06825
GAS8	0.2045
PATE	0.426
IMPACT	0.67075
WNK4	-0.274333333333333
HNRPLL	-1.105125
GAD2	0.02675
ITGA6	0.2615
BMP15	0.116
CYP2A7	4.512875
RIC8A	1.4125
CCND1	2.20216666666667
USP35	-0.1225
DSCR2	-2.06675
CCL4	4.49916666666667
ZCCHC10	0.109
NOL11	0.2715
TRPM2	0.01525
PSMD2	0.233727272727273
CHTF18	-1.056
USP18	1.13825
RRAS	-0.69225
LAMC3	-2.40875
TOX	-3.6445
PCDH15	0.262
GABRG3	-2.4065
NUDCD2	-0.1305
SGCZ	0.1275
KCTD17	-0.4737
SPSB2	-1.652
TPPP3	1.4425
CILP2	1.66983333333333
CALB2	0.867625
CEBPZ	-0.95
ZNF479	0.987
FMOD	4.12616666666667
C21orf66	-1.27157142857143
CLN6	-0.459
ANAPC1	-0.415625
SH2D3C	1.2365
PTPN14	-0.558
TRIM42	-0.4185
APTX	0.67925
SNRPG	-2.06166666666667
BMS1	-0.072
MAGEA3	-5.3245
NFATC3	-0.60875
LRRC45	0.666
ARS2	0.406214285714286
LRIG1	1.87683333333333
EPSTI1	0.728
PRSS27	-0.28175
ERC2	-0.64575
PRKACB	0.651142857142857
PRDM13	-4.3435
HCG27	-1.1775
KLK12	-2.876
HSD17B7	0.895333333333333
ZNF354A	0.846
PCDH11X	0.6015
DMGDH	0.31
PCBD2	0.849
TMC6	-1.3735
RIMS1	0.762375
SF3B2	0.839166666666667
RCN1	-0.166333333333333
CPB1	2.48275
BCAR3	-0.63425
FCRLB	2.08675
PAK1IP1	-1.149
OR10H1	0.4095
KIF9	0.2111
PITPNM2	-0.4155
L3MBTL4	0.877
TGFB1	-1.101
ZXDC	-0.2145
SLC6A16	-0.49975
SRrp35	-2.5285
LRRC8E	2.00825
PPIAL4	-0.109166666666667
EOMES	0.4445
PAX2	-0.191
SCARF2	-0.625375
PSEN2	0.999
PCDHB13	0.74225
C10orf28	0.603625
DHRS7B	-0.394142857142857
C1orf131	-0.43675
ASB1	-0.7428
ZNF223	0.501
LCMT2	1.4445
MEP1A	-1.20075
TMEM53	-0.98325
RSPH3	-0.219
C10orf33	-0.4295
LOC644285	-1.19575
PTPN9	1.353
ABCA12	-3.86025
CCDC37	-1.3695
RUNDC1	2.2091
YES1	-0.493333333333333
FAM120AOS	1.7775
OR5M3	0.094
PPP1R3F	0.734
IL13	0.2341
MDFI	-2.71425
PRNT	-0.294
ZDBF2	1.0805
OR10C1	0.0121666666666667
CLIC1	0.210666666666667
LILRA5	0.275333333333333
CSAG1	-5.07133333333333
TREML2	-1.17983333333333
FAM125A	-0.853666666666667
ZNF74	0.16625
FAM104A	-0.02675
LRRC39	-1.346
SAMD5	-1.35425
HYAL2	-0.1205
HIST2H2AC	-0.6255
IGFBP5	1.63808695652174
NRTN	-1.98016666666667
KIAA0556	0.2696
FAM29A	-1.42605555555556
JMJD2A	0.34125
EPHB1	0.3565
POLD4	0.38625
ANAPC10	-0.4925
LRRC36	-0.6115
MEGF6	-0.69
LPHN3	-0.7465
BMP10	0.26
C21orf55	-1.0875
CREM	0.069375
PTGER4	0.6315
METAP1	0.761125
KCNQ1	1.50383333333333
NR2F2	1.18775
SSFA2	-0.812166666666667
CTTNBP2	-0.38725
BCL2A1	-1.95175
ZBTB24	-0.702625
SLCO6A1	-1.8445
PRDM1	0.3555
OR7D2	-0.726833333333333
CCDC47	0.051
LOC646982	-0.3375
SLC26A6	-2.10266666666667
BIN1	-1.6394
SRRM1	-0.731857142857143
PCSK1N	0.606
ALS2	0.4091
ECT2	0.431736842105263
CACNA2D2	0.793875
DOCK6	0.357
C10orf119	1.07225
FATE1	0.37275
DUSP23	0.55675
TRIP6	-0.315571428571429
NUP35	0.043
CDH3	0.69475
KLHDC8A	0.9995
C9orf116	1.323125
EI24	-0.223
CENTD1	0.65
RWDD2B	-0.871
DOCK1	1.082
NPAS2	-0.95525
NR3C2	1.16866666666667
FAM63A	0.890916666666667
INPP5F	0.881333333333333
FAM111A	-0.3998
MYBL1	0.0440833333333333
IQGAP3	-0.344333333333333
CRADD	-0.0833333333333333
DUSP12	-0.489
PDZK1IP1	0.60175
VASH2	-0.58575
CTR9	1.58925
VIL1	-2.3455
OR8U1	0.538
CCDC107	-0.0905
PTTG1IP	0.01225
OR4X2	0.356
COL9A1	-3.6335
PSMD9	0.35325
ZFP62	1.605
TIP39	-0.74875
PARP15	0.096
TTC19	1.629125
C1orf114	-2.23533333333333
GFPT1	-0.3445
SLC27A6	-1.15375
MRPS10	-0.57
CALML5	-1.603
TRPM7	-0.33025
CGNL1	2.21875
CECR1	0.625
SERPINB8	-1.271
TMEM102	-0.272125
PDIA2	-4.755
NUCKS1	-0.483
HOTAIR	2.6825
EBI3	0.472
NXN	0.1675
ZMYND19	0.352
FOXJ3	-0.04625
EIF5B	0.3024
EIF2B4	-0.0276666666666667
LEO1	0.66075
ZIC5	-1.83658333333333
IL20	4.76416666666667
KIAA0415	0.330333333333333
FLJ37357	-0.118
TSPAN12	-0.2545
ACTR3B	0.18375
TFAM	-0.165666666666667
IL17RD	-0.390625
PARP12	0.98625
KLHDC7A	0.4655
KCTD4	-0.0963333333333333
GTF2H1	-0.233
FLCN	-0.5855
BIRC4	0.96275
LOC790955	0.10875
VKORC1L1	0.22825
CYP4F22	2.83083333333333
TAS2R5	1.515
ZNF582	1.653
HS3ST3B1	-0.78
CTNS	-0.05225
STK36	1.661
MMD2	-0.31825
RP5-1103G7.6	0.239
FLJ23356	0.6605
CRH	-0.895
C1orf182	-1.29233333333333
ACP5	1.212
AMFR	1.5831
CA4	-3.26725
PLCB4	-0.276
MPHOSPH10	-0.983
UNQ473	1.92683333333333
G3BP2	0.0525833333333333
SR140	-1.10141666666667
HOXA2	-0.29025
PYGB	-0.423375
BAT1	-0.267416666666667
DKK3	-0.660666666666667
DDX31	0.759
TULP1	-0.592625
NHLRC2	1.65925
TNRC4	-0.304833333333333
ZNF430	1.307
TNRC6A	-0.47575
PLA2G1B	0.402333333333333
RCHY1	0.947666666666667
GTF2A2	-0.72
MGC4294	0.1445
ZNF691	0.025
TACC3	-0.05975
DNAJC5G	-0.15025
LOC4951	0.017
MS4A4A	-1.743
LOC152485	2.7835
PPP1R2P1	0.115
PPP2R5B	-0.82675
RPGRIP1L	0.1595
SPOP	0.1495
PTPRF	0.91875
MGC42090	-0.0565
SUSD3	1.90925
THOC4	0.6375
MAML1	1.719
FXR2	0.6145
TYK2	0.498375
MUC6	-0.069
DNAJB7	-0.0395
PIP4K2A	-0.600714285714286
MEX3A	-0.251666666666667
RRP1	-1.232375
TFAP4	0.96525
CXorf41	0.463
MTMR4	0.929
CTLA4	0.556
SNX9	0.73625
CIB3	0.952166666666667
NECAP1	0.54475
PLA2G2D	-0.1561
GLMN	-0.29
DCLRE1A	0.09625
PDX1	0.3785
SAMD11	-1.44625
MRPL55	0.1376
TLR7	2.4245
TBC1D21	-0.102666666666667
SMAD1	1.5156
ACTRT2	0.11125
RIOK2	-0.0925
PDLIM4	-1.36525
SLC22A15	0.917333333333333
ABHD13	0.1954
STX18	0.8683
CCPG1	0.506785714285714
DCBLD1	0.570833333333333
SLC2A6	-1.7895
NOLA3	-0.41825
TRDMT1	-1.05835714285714
IL17F	0.1725
ATP1A4	0.7565
OR52W1	0.1645
CFL1	0.55425
IL4	-1.13375
RBP2	1.39483333333333
CPSF6	0.90375
TTC8	0.796
MUCL1	-3.6745
EYA3	-1.94183333333333
KRT38	0.60325
GNE	-0.517
ZNF501	1.21225
SLC35A2	0.730875
CEP110	-0.8907
MYF6	-0.3745
MGST2	0.114333333333333
TRPV4	-0.0773333333333333
NEK8	0.167833333333333
NOX5	-0.6545
NCKAP1L	-0.677833333333333
EMP3	-2.0735
BPY2C	0.433
C1orf38	0.35075
ELOVL2	0.174125
CBX7	0.117083333333333
OSBPL1A	1.2505
ZNF589	-0.4785
ESCO1	0.385
TRA2A	0.258333333333333
C3orf26	-2.028
PHF2	1.401
PID1	-1.128
RFC1	-0.082375
MTAP	-1.2635625
ADORA3	2.76516666666667
LOC389458	-1.59925
TRNT1	-0.491
CRIPAK	0.321
RAI2	2.74516666666667
ANKRD44	-1.05825
GZMB	1.81725
NFE2L1	0.76
STIP1	0.390833333333333
RASL11B	-0.1005
NT5DC2	-2.748
LRP2	0.355875
MTDH	0.162933333333333
ARSG	0.38775
HSP90AB1	0.9485
CT45-6	-5.342
ZNF483	-0.15525
LMBR1L	-0.7185
S100A2	-4.4401
C2	-1.048
C2orf27	0.807125
EIF4EBP1	-1.8595
GCKR	-4.65116666666667
PPP1R9B	0.04075
FER	-0.766
SNRK	0.768333333333333
OR5M10	0.3475
UTP6	-0.701
CAPZA3	0.36675
FBP1	3.54677777777778
TERT	-1.767
CCL1	-1.6235
FUCA1	0.8105
ALS2CR8	0.932666666666667
KCMF1	-0.89175
SRCRB4D	-2.0255
OXCT2	-1.10966666666667
IL17RA	0.275
MPP5	-0.246625
SPA17	-2.1935
FLJ10986	0.609166666666667
GALNT14	-3.73125
CXorf27	-0.857875
NPLOC4	-0.37025
RAB34	-0.684
KRTAP3-3	0.25
ARSD	1.8005
CPLX2	-2.0636
PJA1	1.2625
WHDC1L1	-0.00633333333333333
RB1	-0.5942
MTMR15	0.751
PHLDA2	-3.3325
GUCY2F	-0.298
MPV17	-0.819166666666667
SLC35D1	0.341
LYSMD3	0.5907
COL16A1	2.312
ERLIN1	0.135
JMJD4	0.24425
HIST1H2BK	-0.85175
TP53I11	2.47116666666667
ST3GAL4	-0.0305
PF4V1	0.287
ALG8	0.6395
REG1A	0.1875
MINA	-1.111
CYB5R3	-0.0709166666666667
HHLA1	-0.86675
MYST4	3.0051
VASN	-1.10425
UCHL5IP	-0.85975
TFAP2A	2.024625
MGC9913	-0.993
C9orf97	0.904
LOC90379	-0.41575
PHF15	0.815714285714286
ZNF169	0.1125
KRT7	-0.488
GLIPR1L2	2.459125
LOC116236	0.2505
IQCF3	-0.01325
RDH14	0.3745
HNRPK	0.799071428571429
RABEPK	0.461833333333333
ISX	-3.0165
CBARA1	0.5585
RAD51AP1	-1.256
MLL5	0.062125
CXorf48	-6.701
SGCD	-0.68175
PHTF1	-0.422625
CA3	-0.273
CMTM5	-0.44625
STX10	-0.21375
JMJD2D	-1.708
P4HA1	-1.6155
GAB3	-1.34616666666667
DHRS4	0.148833333333333
COL4A1	1.7515
C20orf20	-0.636625
OSBPL2	1.10575
PTTG2	-1.93375
KIAA1688	1.21475
STS	-2.399875
SHROOM4	0.402833333333333
KBTBD5	0.299833333333333
ALDH1A3	-0.8163
BTNL2	-0.571
TGIF1	1.787
ZFAND5	0.994375
ICA1	1.05725
NAV3	-1.1055
FLJ12331	-0.86475
EPS8L2	0.6647
MNT	0.231333333333333
ENTPD1	1.95916666666667
OR51E2	0.614
STK11	1.12075
MX1	2.63575
TTTY9A	0.60575
CX62	1.1035
LOXL4	-1.313875
EXOSC4	-0.45
PURB	0.543857142857143
SETD1A	0.115833333333333
RELB	1.7155
LAMB2	0.642666666666667
HNF1B	-0.2805
PNLIPRP3	-0.123
C14orf139	-1.74225
UMOD	0.429
GRIN3B	-0.3885
GPR25	-0.011
ZNF512B	0.21625
ATP6V0A1	0.06675
SRA1	0.275833333333333
ZNF615	1.89025
ZNF768	1.24825
ZNF469	2.52875
DYNC2LI1	0.286666666666667
DNAH3	0.276
LOC387911	-0.14725
LOC554234	-0.311
ARRDC5	0.21325
TMEM59L	-2.424
MARCH4	-0.47175
CNOT8	1.71866666666667
KIRREL3	-2.52316666666667
ADAM17	-0.44825
MYOG	0.214375
CPNE1	-2.06916666666667
AK5	0.049375
LOC204010	-1.3575
NDRG4	0.265
LOC130074	0.5195
PIAS4	1.4155
NCOA2	1.501
TEGT	1.083
USP5	-0.69375
ANKRD21	1.189
KIAA0692	0.568833333333333
HAPLN3	0.396
LZIC	-1.318
NRXN3	-1.02125
CDKN2C	-1.25133333333333
KIAA0226	0.68475
CYB5D1	-0.189
WDR68	-0.7585
ABCB6	-0.4367
MRPS25	-1.3315
ZMAT2	1.24883333333333
KRT25	-0.0345
RPL11	-1.116
GRAP	-0.215833333333333
LOC198437	-0.253
RORC	1.011875
RAP2C	1.782
MXD1	-0.688125
AZI2	-0.415
NUAK2	1.61425
AHSG	-7.3575
MANSC1	1.325
IMP3	0.32
C2orf3	-1.330875
VSTM3	2.2275
PCTP	-0.67
SIRT1	0.797
MANBA	0.18875
CD164	0.0395
GFRA1	3.8167
PRM2	-0.1345
ZKSCAN3	0.7385
PLEKHG1	1.20375
TPRKB	-1.189
UBFD1	-0.0276666666666667
CDKL5	-0.03
HIST1H2BD	-0.1715
INPP4A	-0.358166666666667
BMX	-1.19075
PTPRU	0.5455
LOC554202	0.543833333333334
HOXC8	0.318
IL12B	-0.7195
ADPGK	0.91
ZNF418	1.524
SIAE	0.075875
CWC15	-0.85025
RP13-401N8.2	-0.2535
KLHL11	1.406
DEDD2	0.6705
PSMB3	0.2435
DDX25	-3.484
ZBTB3	0.607
GFRAL	-0.035
RPS25	-1.57416666666667
FAM57B	-1.49533333333333
TESK2	0.1125
DNM1L	-0.025
ZNF207	0.1315
CLEC11A	0.22975
TOLLIP	0.69975
TMEM61	-0.5785
DLK1	-5.5142
PLVAP	2.612375
NOD2	1.35766666666667
SCMH1	-0.4265
FLJ40235	0.041
HTR2A	-0.514
ARMC5	-0.396
FUT7	0.123
PRELP	0.366
ALKBH6	-0.146666666666667
GYG1	-0.45425
POLR3GL	-0.9165
COL8A2	4.01883333333333
OR10A5	0.332
C1orf187	-1.94825
TXLNB	1.34416666666667
C16orf68	-0.871083333333333
R3HDM1	-0.809
C16orf75	-1.13675
BAALC	-0.755125
TNP1	-0.03275
GAPDH	-1.64008333333333
COX7C	-0.7385
ERRFI1	-1.39841666666667
PGAM2	1.0555
FAM108B1	0.4075
APC	0.861125
TLR2	3.5675
SUCNR1	0.655625
ZNF233	2.3415
WFDC1	-2.61916666666667
PSG11	-0.0641
SLC39A1	1.2675
PSAPL1	-0.2235
CDC42EP1	-0.556625
MECR	-0.796
KIAA0101	-0.5885
MACROD2	0.3441
MMP19	0.59675
LOC202459	-0.151166666666667
VNN2	1.429
ACCN3	-0.807
TIMD4	0.6155
RNASE8	-0.254
CCDC7	0.866
SULT2B1	2.503
ME1	-2.787
MGRN1	0.702
MRPL30	-0.854375
IVL	-0.276875
CALM1	1.3009
PLEKHA6	2.0045
B4GALNT2	-0.0745
PGDS	3.555625
C8orf33	0.848083333333333
TMEM56	-1.32383333333333
CKM	-0.860166666666667
ESR2	-0.0397777777777778
ACOT8	-0.11075
AGTR2	-0.3615
LOC155006	-0.04675
BC37295_3	-0.279
EPM2AIP1	0.1405
PZP	0.76775
RPS9	-0.533666666666667
C18orf51	-2.15125
SIVA1	-0.1612
HEATR2	0.352
CD3E	-1.12533333333333
C20orf142	-1.14025
PGLYRP3	0.3275
CCDC139	-1.2725
GPS2	-0.647333333333333
NOL14	0.4655
LRTM2	0.56375
TRIM36	1.3465
TP53RK	0.7267
FBXL13	-0.7405
RUFY2	0.637285714285714
C11orf70	-0.977166666666667
HSPB9	0.110666666666667
GJA5	1.91575
HGF	-1.46066666666667
EPHB4	2.25675
SOX18	-0.35625
IFRG15	-0.0435
SERPINA10	-3.96475
WDR23	0.312875
REEP2	-2.293
CDK3	0.70975
HSPA12A	2.0705
ARL8B	0.4981
SATB1	-1.22316666666667
PPM1D	-1.03966666666667
VPS45	0.588
TP53BP2	-0.066875
GJE1	3.29625
CACNA1G	0.646375
VGLL4	1.0795
GNPTG	0.796
ROS1	-2.567
C21orf128	-0.149833333333333
BMP8B	0.374
SLC5A4	-0.5485
SLC6A3	-0.00350000000000001
C16orf53	0.99
TMEM81	0.379
APC2	-0.7771
SYAP1	0.08075
C6orf54	-1.34266666666667
ZBED5	-0.7538
PVR	-0.42875
LTA4H	0.420333333333333
CCDC24	0.6531
MAGEA4	-4.994
IFIT3	1.694
MYADM	1.504625
C21orf82	-0.85
PDE3B	-1.5505
TMPRSS11A	0.66575
PGK1	-1.19341176470588
CCL13	2.012
DERL3	-1.34533333333333
MLXIP	-0.385
PLOD1	-1.705375
MTFR1	-0.2841
NPDC1	2.063
GPAA1	0.574166666666667
LTV1	-1.34775
RYR3	-0.551
C7orf46	1.67125
VAMP2	0.037375
RNF135	2.4598
SUPV3L1	0.1335
FIBP	0.211125
ADAMTS18	1.23883333333333
RNF25	0.700166666666667
SOS1	0.5725
PLAU	0.4225
MATK	-1.86725
EHF	3.046
CTNND2	0.89025
PTEN	1.03214285714286
ZNF189	1.18225
SLC28A3	-0.134
GUCY1A3	3.1075
SETD2	0.100875
ROGDI	1.25125
TICAM1	0.9069
RASSF3	-0.1515
PACSIN2	-0.313166666666667
SERPINB5	-1.91241666666667
PRKCDBP	-1.129375
TFDP3	0.8095
LGR6	0.044625
RFX5	0.5515
OR52J3	0.696
PTPN18	0.99125
ZBTB34	0.0945
KCNF1	2.74875
SYNE2	1.0085
SLC22A4	0.749
NETO2	0.322875
VCPIP1	-0.5365
LDHD	-2.387
ESX1	-3.65575
SQRDL	2.00775
GALK1	-1.7045
SERPINA6	-4.62216666666667
HD	0.612375
ASCL3	-0.579
FBXL6	-0.546
FABP7	-4.95225
MAGEC3	-0.291
KLC4	-0.13725
CD1D	-1.728375
PRAM1	0.2605
EIF3B	-0.160928571428571
DSCR8	-6.41275
FLVCR1	-0.61075
KIAA0141	0.93025
PROM2	3.59716666666667
ALOX5	1.631
GPR162	-1.663125
LYRM2	-0.742875
RNASE6	-0.977875
HES5	0.61775
GJA1	0.5715
MRPS14	-0.8645
HMHB1	-0.17025
TAF7	2.0455
BTNL9	0.6744
SFXN2	2.044625
VEPH1	-1.987
GK2	-0.545166666666667
AMBP	-5.6895
KIAA0953	-0.181
XAGE5	-0.236833333333333
CCBP2	0.21
TGM2	-0.718833333333333
ZNF202	-0.772
ACTL6A	0.137833333333333
SLC23A2	-0.7245
ARHGEF7	-0.076
LOC728635	-1.108
CRYM	0.607333333333333
PKD2	0.36875
MANBAL	0.942333333333333
LIN54	-0.49375
ACTL7B	0.41725
OR4D9	0.317
KIAA1683	-1.570375
ZNF704	0.632833333333333
TCP10	-0.392875
MAGEB18	-0.6005
DEFA4	0.046
ZNF197	-0.33025
PTOV1	0.333166666666667
RNF208	-0.358333333333333
CMIP	-0.7505
TRDN	0.108
UCHL1	-1.542375
APOL6	0.3389
PLK1	-1.52516666666667
NPHP1	1.28466666666667
NDUFA11	-0.53225
DAB1	0.178
RTN4R	-0.62975
PUSL1	-1.096
SYT2	-0.10575
ANXA13	0.5675
RFTN1	-0.01425
ATP8B2	-0.151833333333333
VN1R2	0.033
OR52E4	-0.0585
NPPB	-3.679
ZNF148	0.149
ZNF141	1.486125
IKZF1	-2.14175
PSMC2	-0.24925
GGA3	-0.183
LPGAT1	0.58175
SEC16B	-0.038
C5orf38	-0.0833333333333333
THOC2	-0.3607
SLC16A12	-1.67133333333333
ALK	-1.629875
DACT3	0.851666666666667
CACHD1	-0.71
GAN	-1.24925
EXOC6B	-0.2815
HIST1H2AE	-0.20275
VAMP1	-1.83
SRI	2.61825
AKAP14	0.6115
HLA-E	1.395
SLC25A32	-0.748833333333333
FLT3LG	-0.410333333333333
ATP1B1	0.452
WDR1	0.9840625
SWAP70	-0.1275
TRIM31	-0.156666666666667
ARNT	0.638
ZNF596	0.9928
CDKN1B	1.22633333333333
FOXC1	-2.0225
SEMA3A	-2.6758
LSM14A	0.3955
STEAP3	-1.87075
ABCA1	-0.335333333333333
PLSCR2	0.31075
EDC3	-0.0956666666666667
THBS3	0.59475
C15orf43	-0.0848333333333333
GMCL1	0.0378333333333334
C9orf71	0.12875
MGAT5	0.572
LOC402164	0.05775
TSPAN8	-5.95216666666667
DYNLT1	0.319875
IGSF1	0.2255
TMEM143	-0.13225
FLJ25006	-2.24825
ATP13A3	0.111
C3AR1	2.07875
CADM2	0.783666666666667
EFNA4	0.7075
HAO1	0.21875
TWF1	0.3375
MRPS17	-0.9175
MYH9	1.21466666666667
C9orf9	-1.48916666666667
C17orf79	0.129166666666667
FSCN3	0.153
BDKRB2	1.32366666666667
PCGF6	-0.608833333333333
RAP1GAP	0.12375
TAS2R41	0.565
DCLK1	0.3836
DEFT1P	0.214
TAF2	0.369583333333333
COPZ1	0.564125
KATNA1	-1.22475
STIM1	0.7575
TBX2	-2.52883333333333
RPS4X	0.616923076923077
MARCH8	0.388833333333333
DHX33	-1.30133333333333
TMEM161B	0.153
SYPL2	0.409
ADCY5	-0.142875
SRPK3	-0.046875
CXorf9	0.0265
REC8	-0.73625
CLP1	-0.6019
MGC52498	-1.001
DUOX2	0.41825
C6orf150	1.41075
TSC22D3	2.693
CASP8	-1.3504
PRKD3	-2.5350625
CFH	1.07625
TRO	-1.8755
NRIP1	1.44825
ZNF707	0.093
TBC1D22B	0.142166666666667
HYI	-0.634
COX7B2	-0.58875
GPR52	-0.32875
CASC3	0.985571428571429
METRN	0.2025
KRT3	0.511
ARF1	1.44371428571429
C1orf111	0.244
MOG	-0.4155
C6orf50	0.22
MGC12966	0.78925
ATP7A	0.892333333333333
NOTUM	-3.3785
LOC342897	0.002
ITSN2	0.24375
GIP	0.022
LOC89944	0.760333333333333
UBXD8	1.031125
GYPE	-2.5495
JAG1	-0.804333333333333
RLBP1L2	0.8665
HIST1H2AL	-0.612125
PAPPA	-1.1477
CYP4F8	1.79675
TRH	1.306
DCTN3	0.6083
NT5C	-0.5045
HTR3C	-0.063
VPS41	0.456375
KIAA0174	0.5306
ANKS6	-1.84325
MPV17L	1.021
MT1M	-0.790833333333333
DTX1	-0.155125
LOC146325	-1.1785
ZNF639	0.272
CACNG4	0.6023
TNNC1	-2.78875
MGC27345	-0.00712499999999999
CASD1	0.6489
HOXD4	-0.032
SMC4	-0.912
TTC35	0.0546
CTXN1	0.339125
RGS19	0.1545
SFRS3	0.07075
TRIM43	-0.6775
HLA-DQB1	3.492125
NUPL1	-0.5436
NRAS	-1.601
RPL22L1	-1.69775
ZNF138	-0.366
FBXW2	0.2143
SIX3	0.3545
HDAC9	-0.629666666666667
OGG1	0.507625
APLP1	0.0415
OR7A5	0.6145
DLX4	-2.02675
TUBA1B	-0.492416666666667
CRY1	-0.37825
C12orf29	-0.963625
MGC70863	-0.6195
OR1D2	-2.4215
C1orf25	0.632125
CUZD1	-2.33725
PUNC	-2.4115
SCAND1	0.162166666666667
MYT1	1.9355
MPND	0.184
GOLGA1	0.782
ZBTB43	0.94
VAPA	0.338583333333333
C4orf36	1.63
STAP1	0.82175
SLC34A1	-0.50625
PIK3R3	0.802
TGM5	1.729
USPL1	-1.2561
FBXO40	-0.536666666666667
BRF1	0.2131
CCL27	-0.927
hCG_1657980	-0.3405
PFN2	-0.2278
MYBPH	0.371
PPP1CC	-0.076375
CDCA7L	-0.1635
KCNB2	0.1455
C20orf151	1.6745
USP13	-0.7965
RCOR2	0.0391666666666667
FBXW4	1.92483333333333
WT1	-3.05
