Hybridization REF	TCGA-AR-A0TS-01A-11R-A115-07
DSCR10	-0.2765
CNDP2	0.3842
FYN	1.079
BEX2	1.062
KCND3	-0.41025
YPEL5	1.386625
LRRC42	-0.2965
C17orf45	-1.4005
ZNF649	1.0466
LOC150763	1.514125
COL5A2	1.33075
CNGA2	0.237
ELA2B	-0.692333333333333
RAB9B	0.317
FAM100A	0.4725
NAIP	0.779071428571428
MYOZ2	0.915625
SPATA12	-0.47
XRCC4	-0.89925
CYB561	0.2013
CHST10	-0.182
BAI1	-0.887333333333333
BRSK1	-0.351
C17orf89	0.252125
PDE6H	-0.4985
FLJ20309	0.6333
MAP7	0.524375
SCN4B	1.66075
SPAG9	-0.595
SERTAD1	0.456833333333333
FLJ21963	-0.44675
ANTXR1	-0.2262
TMPRSS13	3.14516666666667
ETV7	3.25433333333333
DGAT1	0.665833333333333
NKIRAS1	-0.7025
TAC3	-2.6605
CORO1C	0.17725
RAD54B	0.2045
HRASLS3	0.934333333333333
C21orf42	1.31675
BARD1	-0.0448333333333333
ZNF177	-0.162833333333333
MIP	-0.614
ZNF442	-0.7385
F2	-3.3589
GRIA1	0.0795
GALNTL2	1.19416666666667
WNT5A	-2.7272
LENG9	0.0265
hCG_25371	-0.6335
FOXR1	-0.189
TRA@	2.0003
PWWP2	0.792
C1QTNF7	3.1115
SLC7A4	0.122
C4orf7	3.79175
C17orf80	-0.1535
KLK4	0.527333333333333
IL31	-0.4375
TMEM176A	3.69975
CTNNB1	-1.052
BHLHB2	-1.09675
TMEM185B	0.6745
ARD1B	0.454
C1orf93	0.1445
BRUNOL4	0.558666666666667
LOC541469	-1.06383333333333
UPK2	-0.7195
GAS8	0.0163333333333333
PATE	0.4355
IMPACT	1.301125
WNK4	-1.87216666666667
HNRPLL	-0.305375
GAD2	0.32225
ITGA6	1.55275
BMP15	0.2925
CYP2A7	0.361375
RIC8A	0.437875
CCND1	-2.45675
USP35	-0.249
DSCR2	-0.78675
CCL4	4.1575
ZCCHC10	0.0695
NOL11	-0.727
TRPM2	2.32225
PSMD2	-0.569181818181818
CHTF18	-0.745
USP18	1.032625
RRAS	1.008
LAMC3	-0.03575
TOX	-1.08366666666667
PCDH15	-0.032
GABRG3	-2.49675
NUDCD2	-0.13125
SGCZ	-0.154
KCTD17	0.3004
SPSB2	1.3035
TPPP3	2.12683333333333
CILP2	0.444833333333333
CALB2	4.253125
CEBPZ	-0.479833333333333
ZNF479	-0.21575
FMOD	5.5045
C21orf66	-0.967428571428571
CLN6	0.330666666666667
ANAPC1	-0.635625
SH2D3C	2.1515
PTPN14	1.0813
TRIM42	-0.0535
APTX	-0.3565
SNRPG	-0.182166666666667
BMS1	-0.785
MAGEA3	-3.9095
NFATC3	-0.152833333333333
LRRC45	0.505666666666667
ARS2	-0.521071428571429
LRIG1	-0.0903333333333333
EPSTI1	1.76533333333333
PRSS27	1.811
ERC2	0.721875
PRKACB	0.798285714285714
PRDM13	2.787
HCG27	0.16675
KLK12	0.0785
HSD17B7	-0.407666666666667
ZNF354A	0.7855
PCDH11X	0.2375
DMGDH	0.27525
PCBD2	-0.8875
TMC6	0.050625
RIMS1	-0.161375
SF3B2	-0.3545
RCN1	0.0853333333333333
CPB1	0.10925
BCAR3	1.023
FCRLB	0.93075
PAK1IP1	-0.61075
OR10H1	0.0645
KIF9	-0.1221
PITPNM2	0.17375
L3MBTL4	0.38625
TGFB1	-0.2789
ZXDC	-0.0145
SLC6A16	0.59225
SRrp35	0.967
LRRC8E	0.72
PPIAL4	-1.635
EOMES	3.00016666666667
PAX2	-0.3765
SCARF2	0.691875
PSEN2	0.80375
PCDHB13	0.19875
C10orf28	-0.454125
DHRS7B	0.641071428571429
C1orf131	0.38475
ASB1	-0.5322
ZNF223	0.203
LCMT2	-0.653
MEP1A	-0.483
TMEM53	0.84275
RSPH3	0.402
C10orf33	0.5905
LOC644285	-0.5105
PTPN9	1.0425
ABCA12	-3.708
CCDC37	-1.21725
RUNDC1	0.0166
YES1	0.544833333333333
FAM120AOS	0.407
OR5M3	0.429
PPP1R3F	-0.0236666666666667
IL13	-0.0855
MDFI	2.60525
PRNT	0.11175
ZDBF2	0.232
OR10C1	0.0145
CLIC1	0.676333333333333
LILRA5	0.789333333333333
CSAG1	-3.50116666666667
TREML2	2.78266666666667
FAM125A	0.0533333333333333
ZNF74	-1.02925
FAM104A	0.01825
LRRC39	-0.7385
SAMD5	-1.8935
HYAL2	1.005
HIST2H2AC	0.38975
IGFBP5	1.30517391304348
NRTN	1.96416666666667
KIAA0556	0.0497
FAM29A	-1.45544444444444
JMJD2A	-0.47925
EPHB1	2.68
POLD4	0.611375
ANAPC10	-1.00325
LRRC36	-0.24
MEGF6	0.199125
LPHN3	-0.339
BMP10	-0.1045
C21orf55	0.4855
CREM	-0.35375
PTGER4	1.59633333333333
METAP1	-0.720875
KCNQ1	1.90383333333333
NR2F2	0.9265
SSFA2	-1.32041666666667
CTTNBP2	-3.6845
BCL2A1	0.812375
ZBTB24	-0.239875
SLCO6A1	-1.4155
PRDM1	0.4139
OR7D2	-0.465666666666667
CCDC47	-0.7338
LOC646982	0.1175
SLC26A6	-1.8085
BIN1	1.1006
SRRM1	-0.518285714285714
PCSK1N	1.564
ALS2	-0.6588
ECT2	0.610315789473684
CACNA2D2	-0.936375
DOCK6	0.1115
C10orf119	-0.0615
FATE1	0.4045
DUSP23	1.96325
TRIP6	0.0985714285714285
NUP35	-1.10025
CDH3	3.64525
KLHDC8A	0.72475
C9orf116	-1.405625
EI24	-0.1365
CENTD1	1.63083333333333
RWDD2B	0.0845
DOCK1	0.3895
NPAS2	-1.122375
NR3C2	2.60233333333333
FAM63A	0.442583333333333
INPP5F	-0.298
FAM111A	-0.0585
MYBL1	0.612583333333333
IQGAP3	1.37966666666667
CRADD	-1.039
DUSP12	-0.49225
PDZK1IP1	3.407
VASH2	-0.67475
CTR9	0.3315
VIL1	-4.104
OR8U1	0.303833333333333
CCDC107	1.774
PTTG1IP	1.140875
OR4X2	0.30225
COL9A1	0.929
PSMD9	-0.366
ZFP62	0.66975
TIP39	0.6425
PARP15	1.951
TTC19	0.084375
C1orf114	-2.17883333333333
GFPT1	-0.2525
SLC27A6	3.39075
MRPS10	0.4762
CALML5	4.23033333333333
TRPM7	-0.36875
CGNL1	-0.6485
CECR1	1.32775
SERPINB8	0.720166666666667
TMEM102	1.193875
PDIA2	-2.81075
NUCKS1	-0.729666666666667
HOTAIR	2.08175
EBI3	1.28925
NXN	1.2685
ZMYND19	-0.747875
FOXJ3	-0.155
EIF5B	0.0296
EIF2B4	-0.803
LEO1	-1.0965
ZIC5	-1.926
IL20	-1.3825
KIAA0415	0.47
FLJ37357	-0.878
TSPAN12	1.693875
ACTR3B	0.7815
TFAM	-1.12016666666667
IL17RD	1.695
PARP12	0.28
KLHDC7A	0.25
KCTD4	1.38433333333333
GTF2H1	-0.275
FLCN	-0.6445
BIRC4	1.222875
LOC790955	-0.1285
VKORC1L1	0.311
CYP4F22	-0.529666666666667
TAS2R5	0.217
ZNF582	0.7325
HS3ST3B1	0.3815
CTNS	0.5645
STK36	-0.243833333333333
MMD2	0.22575
RP5-1103G7.6	0.801
FLJ23356	0.9325
CRH	-0.57125
C1orf182	0.576833333333333
ACP5	2.03366666666667
AMFR	0.6285
CA4	0.2885
PLCB4	0.080125
MPHOSPH10	-0.232
UNQ473	-0.424333333333333
G3BP2	0.15525
SR140	-0.245
HOXA2	0.77975
PYGB	0.244375
BAT1	0.209916666666667
DKK3	-0.609166666666667
DDX31	-0.8185
TULP1	0.096875
NHLRC2	0.68775
TNRC4	-0.750833333333333
ZNF430	-0.377
TNRC6A	0.53375
PLA2G1B	0.159333333333333
RCHY1	1.214
GTF2A2	-0.0865
MGC4294	-1.034
ZNF691	0.522
TACC3	-0.63225
DNAJC5G	0.16575
LOC4951	0.89475
MS4A4A	0.242
LOC152485	0.24
PPP1R2P1	0.4415
PPP2R5B	0.12625
RPGRIP1L	0.3215
SPOP	-0.2513
PTPRF	1.90033333333333
MGC42090	-0.181
SUSD3	1.48675
THOC4	-0.65375
MAML1	0.3573
FXR2	-1.00333333333333
TYK2	0.01775
MUC6	0.0273333333333333
DNAJB7	-0.477
PIP4K2A	0.368428571428571
MEX3A	0.663166666666667
RRP1	-0.03375
TFAP4	-0.77525
CXorf41	-0.40625
MTMR4	0.3555
CTLA4	1.7835
SNX9	-0.531875
CIB3	-0.165666666666667
NECAP1	-0.188625
PLA2G2D	0.605
GLMN	-0.318333333333333
DCLRE1A	-0.0505
PDX1	0.1965
SAMD11	-1.25175
MRPL55	0.7835
TLR7	2.628875
TBC1D21	-0.0203333333333333
SMAD1	0.7396
ACTRT2	-0.18625
RIOK2	-0.7675
PDLIM4	-1.2195
SLC22A15	-0.106166666666667
ABHD13	1.0059
STX18	-0.2815
CCPG1	0.0472857142857143
DCBLD1	-0.1905
SLC2A6	-0.2125
NOLA3	0.5785
TRDMT1	0.903142857142857
IL17F	0.577
ATP1A4	-0.1865
OR52W1	0.062
CFL1	-0.032
IL4	-0.3535
RBP2	2.89616666666667
CPSF6	0.0445
TTC8	-1.62233333333333
MUCL1	-2.853
EYA3	-1.38433333333333
KRT38	0.39975
GNE	-1.32525
ZNF501	1.21025
SLC35A2	0.013125
CEP110	-0.5184
MYF6	0.391
MGST2	-0.813333333333333
TRPV4	2.022
NEK8	-0.158333333333333
NOX5	-1.5965
NCKAP1L	0.947833333333333
EMP3	-0.6485
BPY2C	0.123
C1orf38	1.527625
ELOVL2	-2.18375
CBX7	1.32966666666667
OSBPL1A	0.9605
ZNF589	-0.858
ESCO1	-1.06966666666667
TRA2A	0.494083333333333
C3orf26	-0.44725
PHF2	0.3575
PID1	1.382
RFC1	-0.4995
MTAP	0.0356875
ADORA3	2.7115
LOC389458	1.2805
TRNT1	-0.53325
CRIPAK	-0.65075
RAI2	2.07266666666667
ANKRD44	0.3125
GZMB	4.4415
NFE2L1	0.417625
STIP1	-0.626833333333333
RASL11B	0.3015
NT5DC2	-0.397166666666667
LRP2	2.416625
MTDH	0.6666
ARSG	-0.55425
HSP90AB1	0.297416666666667
CT45-6	-4.836
ZNF483	-0.68175
LMBR1L	0.0055
S100A2	0.5674
C2	0.480555555555555
C2orf27	-0.212375
EIF4EBP1	-0.132
GCKR	-3.4885
PPP1R9B	0.846
FER	-0.8565
SNRK	0.826666666666667
OR5M10	0.642
UTP6	-0.36475
CAPZA3	0.23025
FBP1	-1.57722222222222
TERT	-1.2025
CCL1	-0.672
FUCA1	0.88775
ALS2CR8	0.24
KCMF1	0.80475
SRCRB4D	-0.347
OXCT2	1.785
IL17RA	1.16533333333333
MPP5	-0.252
SPA17	-0.86
FLJ10986	1.185
GALNT14	-1.8045
CXorf27	-1.294125
NPLOC4	0.3285
RAB34	0.1165
KRTAP3-3	0.589
ARSD	-0.0581666666666667
CPLX2	-1.9455
PJA1	0.46225
WHDC1L1	-0.147166666666667
RB1	-1.4778
MTMR15	0.028
PHLDA2	-0.2856
GUCY2F	-0.048
MPV17	0.215333333333333
SLC35D1	-0.6895
LYSMD3	0.3826
COL16A1	0.88075
ERLIN1	-0.392166666666667
JMJD4	1.5845
HIST1H2BK	2.2975
TP53I11	1.33716666666667
ST3GAL4	-0.2523
PF4V1	0.871
ALG8	-0.74325
REG1A	0.105
MINA	-0.3665
CYB5R3	0.39425
HHLA1	-0.542
MYST4	-0.4004
VASN	2.15
UCHL5IP	-0.8625
TFAP2A	0.7749375
MGC9913	1.204
C9orf97	-0.7475
LOC90379	-0.3205
PHF15	0.575857142857143
ZNF169	-0.593333333333333
KRT7	2.9282
GLIPR1L2	0.495
LOC116236	0.85575
IQCF3	-0.04525
RDH14	0.8185
HNRPK	-0.0345714285714286
RABEPK	-1.146
ISX	-3.3595
CBARA1	-0.39525
RAD51AP1	-0.50975
MLL5	-0.087375
CXorf48	-5.781
SGCD	-2.052
PHTF1	-1.215375
CA3	4.8795
CMTM5	2.16975
STX10	-0.386625
JMJD2D	-0.23525
P4HA1	-2.29483333333333
GAB3	1.0965
DHRS4	-0.112833333333333
COL4A1	2.7114375
C20orf20	-1.417125
OSBPL2	-0.0195
PTTG2	-0.92675
KIAA1688	2.25275
STS	-1.7435
SHROOM4	-0.0853333333333333
KBTBD5	0.253333333333333
ALDH1A3	3.0148
BTNL2	0.130333333333333
TGIF1	0.2255
ZFAND5	0.759125
ICA1	0.38125
NAV3	-1.77516666666667
FLJ12331	-0.462
EPS8L2	1.0817
MNT	-0.0733333333333333
ENTPD1	1.7645
OR51E2	1.03575
STK11	0.613875
MX1	3.532
TTTY9A	-0.75825
CX62	0.527
LOXL4	0.00862499999999999
EXOSC4	0.57175
PURB	-0.214857142857143
SETD1A	-0.463
RELB	1.66925
LAMB2	0.843833333333333
HNF1B	-0.4995
PNLIPRP3	-0.7055
C14orf139	1.38775
UMOD	-0.0855
GRIN3B	0.1185
GPR25	0.4365
ZNF512B	-1.2475
ATP6V0A1	-0.2525
SRA1	0.195333333333333
ZNF615	1.1405
ZNF768	0.19075
ZNF469	4.455
DYNC2LI1	-0.438166666666667
DNAH3	0.5435
LOC387911	1.70075
LOC554234	0.8585
ARRDC5	1.848
TMEM59L	-0.623
MARCH4	-1.86525
CNOT8	-0.1425
KIRREL3	0.4545
ADAM17	0.873
MYOG	0.151
CPNE1	-0.0905
AK5	0.579125
LOC204010	-0.568
NDRG4	0.709
LOC130074	0.11525
PIAS4	-0.4865
NCOA2	1.6795
TEGT	0.00869999999999999
USP5	-0.40075
ANKRD21	-2.91425
KIAA0692	0.203166666666667
HAPLN3	3.101
LZIC	-1.61975
NRXN3	-0.09475
CDKN2C	-0.190833333333333
KIAA0226	1.08191666666667
CYB5D1	-1.57475
WDR68	-0.509625
ABCB6	-2.6941
MRPS25	-1.59375
ZMAT2	-0.444333333333333
KRT25	0.272
RPL11	-0.92525
GRAP	1.37766666666667
LOC198437	0.632833333333333
RORC	1.120625
RAP2C	0.321357142857143
MXD1	-0.3280625
AZI2	-0.1245
NUAK2	1.143
AHSG	-5.6505
MANSC1	2.044
IMP3	0.561166666666667
C2orf3	0.107375
VSTM3	4.26325
PCTP	0.3975
SIRT1	0.54175
MANBA	-0.091
CD164	0.992
GFRA1	-2.5816
PRM2	0.67225
ZKSCAN3	0.564
PLEKHG1	3.48025
TPRKB	0.274
UBFD1	0.35325
CDKL5	0.182833333333333
HIST1H2BD	1.70475
INPP4A	0.490333333333333
BMX	1.40475
PTPRU	0.11
LOC554202	-0.787166666666667
HOXC8	0.189125
IL12B	1.088
ADPGK	0.494
ZNF418	1.078
SIAE	1.326125
CWC15	-0.115
RP13-401N8.2	0.0485
KLHL11	0.54
DEDD2	0.273875
PSMB3	-0.168
DDX25	-3.02925
ZBTB3	0.375833333333333
GFRAL	0.3515
RPS25	-0.243833333333333
FAM57B	-0.606166666666667
TESK2	0.5275
DNM1L	-0.830875
ZNF207	0.0915
CLEC11A	1.10875
TOLLIP	0.40975
TMEM61	2.42916666666667
DLK1	0.9605
PLVAP	2.508875
NOD2	3.1645
SCMH1	0.66875
FLJ40235	0.0515
HTR2A	-0.922333333333333
ARMC5	0.355
FUT7	0.9785
PRELP	2.432
ALKBH6	-0.3775
GYG1	-0.0928333333333333
POLR3GL	0.938
COL8A2	2.79783333333333
OR10A5	0.121875
C1orf187	-1.208
TXLNB	1.21133333333333
C16orf68	-0.475583333333333
R3HDM1	-1.142
C16orf75	0.4045
BAALC	0.399
TNP1	-0.0645
GAPDH	-1.0275
COX7C	0.273
ERRFI1	-0.0791666666666667
PGAM2	0.222
FAM108B1	-0.323
APC	0.07225
TLR2	4.31375
SUCNR1	2.17025
ZNF233	1.128
WFDC1	-1.331
PSG11	-0.3531
SLC39A1	0.7925
PSAPL1	-0.4025
CDC42EP1	0.469375
MECR	-1.66675
KIAA0101	-0.7645
MACROD2	0.3091
MMP19	0.963416666666667
LOC202459	0.1265
VNN2	3.92175
ACCN3	-1.515
TIMD4	6.2565
RNASE8	-0.372
CCDC7	0.37725
SULT2B1	0.277
ME1	-1.47675
MGRN1	0.203125
MRPL30	-0.326625
IVL	1.502125
CALM1	0.96045
PLEKHA6	1.9631
B4GALNT2	0.1545
PGDS	3.028875
C8orf33	0.558333333333333
TMEM56	0.226333333333333
CKM	-0.8045
ESR2	0.6907
ACOT8	0.0725
AGTR2	0.5595
LOC155006	0.134
BC37295_3	0.6475
EPM2AIP1	-0.569833333333333
PZP	0.50325
RPS9	0.806
C18orf51	-2.0345
SIVA1	0.8911
HEATR2	-0.6425
CD3E	0.428666666666667
C20orf142	-1.06175
PGLYRP3	-0.2215
CCDC139	1.8165
GPS2	-0.1345
NOL14	-0.9845
LRTM2	-0.3025
TRIM36	-0.900875
TP53RK	0.2514
FBXL13	-1.77183333333333
RUFY2	-0.768071428571429
C11orf70	0.767
HSPB9	0.226166666666667
GJA5	2.62025
HGF	-1.9455
EPHB4	-0.17475
SOX18	1.56575
IFRG15	-0.8555
SERPINA10	-4.02925
WDR23	-0.195875
REEP2	-2.29966666666667
CDK3	-0.805
HSPA12A	-0.6565
ARL8B	-0.2678
SATB1	0.434166666666667
PPM1D	-0.805333333333333
VPS45	0.733
TP53BP2	2.378
GJE1	2.1815
CACNA1G	-0.170625
VGLL4	-0.328625
GNPTG	0.59775
ROS1	-3.17575
C21orf128	1.46766666666667
BMP8B	1.52075
SLC5A4	-0.3645
SLC6A3	-0.180666666666667
C16orf53	0.170625
TMEM81	-0.925
APC2	-0.0788
SYAP1	-0.844125
C6orf54	0.687833333333333
ZBED5	1.0468
PVR	-0.15975
LTA4H	-0.926666666666667
CCDC24	0.8304
MAGEA4	-3.8535
IFIT3	2.38366666666667
MYADM	1.22175
C21orf82	2.714
PDE3B	-0.7365
TMPRSS11A	-0.085
PGK1	-1.59123529411765
CCL13	4.92983333333333
DERL3	0.822
MLXIP	0.460916666666667
PLOD1	0.37375
MTFR1	-0.3422
NPDC1	-0.147666666666667
GPAA1	0.896666666666667
LTV1	-0.25675
RYR3	2.117
C7orf46	0.8185
VAMP2	0.517375
RNF135	1.3665
SUPV3L1	-0.4815
FIBP	0.63075
ADAMTS18	1.11116666666667
RNF25	-0.361166666666667
SOS1	0.16975
PLAU	0.58625
MATK	-1.002
EHF	6.0915
CTNND2	-4.727125
PTEN	0.917
ZNF189	0.11175
SLC28A3	0.1055
GUCY1A3	3.30475
SETD2	-0.089125
ROGDI	1.10975
TICAM1	0.0815
RASSF3	0.471
PACSIN2	-0.202666666666667
SERPINB5	2.59883333333333
PRKCDBP	2.125875
TFDP3	-0.2805
LGR6	4.859125
RFX5	-0.0351666666666667
OR52J3	0.701
PTPN18	0.488125
ZBTB34	-0.145875
KCNF1	-0.80425
SYNE2	0.2635
SLC22A4	-2.10375
NETO2	-1.220875
VCPIP1	0.35325
LDHD	-0.48125
ESX1	-3.08475
SQRDL	1.232
GALK1	0.17275
SERPINA6	-3.79466666666667
HD	-0.047375
ASCL3	-0.465
FBXL6	0.97225
FABP7	-4.435875
MAGEC3	0.0265
KLC4	0.068625
CD1D	-0.655
PRAM1	1.40775
EIF3B	-0.241214285714286
DSCR8	-5.5775
FLVCR1	-1.00075
KIAA0141	-0.81175
PROM2	2.82366666666667
ALOX5	2.2708
GPR162	-0.972875
LYRM2	0.281875
RNASE6	1.027375
HES5	1.41275
GJA1	-0.926875
MRPS14	0.274
HMHB1	0.26175
TAF7	0.295375
BTNL9	0.9609
SFXN2	-0.286125
VEPH1	-1.02175
GK2	-0.241
AMBP	-4.649375
KIAA0953	-0.6825
XAGE5	-0.665333333333333
CCBP2	0.292
TGM2	-0.507833333333333
ZNF202	-1.2725
ACTL6A	0.730333333333333
SLC23A2	-0.4576
ARHGEF7	-0.213916666666667
LOC728635	-1.5435
CRYM	-0.685166666666667
PKD2	-0.3625
MANBAL	0.178333333333333
LIN54	-0.2275
ACTL7B	-0.378
OR4D9	0.0335
KIAA1683	-0.475
ZNF704	0.338666666666667
TCP10	-0.80275
MAGEB18	-1.4745
DEFA4	1.863
ZNF197	-0.78625
PTOV1	-0.385
RNF208	-0.2895
CMIP	0.298333333333333
TRDN	0.252
UCHL1	-1.204875
APOL6	0.6014
PLK1	-0.296666666666667
NPHP1	0.509833333333333
NDUFA11	0.1465
DAB1	-0.0705
RTN4R	1.65175
PUSL1	-0.4485
SYT2	-0.2305
ANXA13	1.64425
RFTN1	-0.11775
ATP8B2	-0.321083333333333
VN1R2	0.1025
OR52E4	0.2075
NPPB	-2.528
ZNF148	-0.1735
ZNF141	0.157
IKZF1	0.266375
PSMC2	-0.73325
GGA3	-0.4195
LPGAT1	0.47525
SEC16B	0.0595
C5orf38	-0.0146666666666667
THOC2	-1.1098
SLC16A12	-1.66966666666667
ALK	-0.517
DACT3	0.619666666666667
CACHD1	-1.2085
GAN	0.766
EXOC6B	0.1225
HIST1H2AE	0.15
VAMP1	-1.799
SRI	0.795
AKAP14	-0.1735
HLA-E	2.2983
SLC25A32	0.103
FLT3LG	1.10416666666667
ATP1B1	2.429
WDR1	0.3628125
SWAP70	1.537
TRIM31	-0.4925
ARNT	0.519375
ZNF596	-0.6407
CDKN1B	0.238666666666667
FOXC1	2.105875
SEMA3A	-2.0113
LSM14A	0.88675
STEAP3	0.207375
ABCA1	0.525166666666667
PLSCR2	0.848333333333333
EDC3	0.00491666666666667
THBS3	1.18575
C15orf43	0.2355
GMCL1	0.00316666666666665
C9orf71	0.2015
MGAT5	0.1575
LOC402164	0.00575
TSPAN8	-1.57666666666667
DYNLT1	0.954375
IGSF1	-2.8985
TMEM143	-0.27175
FLJ25006	-2.428
ATP13A3	0.778666666666667
C3AR1	2.345
CADM2	1.48816666666667
EFNA4	1.242
HAO1	3.516
TWF1	-0.225166666666667
MRPS17	0.887
MYH9	1.38725
C9orf9	0.300833333333333
C17orf79	-0.1505
FSCN3	0.48125
BDKRB2	0.405166666666667
PCGF6	-0.7645
RAP1GAP	-0.238166666666667
TAS2R41	0.491
DCLK1	-0.6892
DEFT1P	-0.0898333333333333
TAF2	0.361166666666667
COPZ1	-0.511625
KATNA1	-0.19175
STIM1	1.6885
TBX2	-2.31166666666667
RPS4X	0.196692307692308
MARCH8	0.226
DHX33	-0.914
TMEM161B	-1.484
SYPL2	0.24
ADCY5	-0.03925
SRPK3	1.164
CXorf9	2.576
REC8	0.021375
CLP1	0.2358
MGC52498	0.5345
DUOX2	0.15575
C6orf150	0.35375
TSC22D3	1.34925
CASP8	-1.3047
PRKD3	-0.9058125
CFH	1.869
TRO	-0.72925
NRIP1	-0.3635
ZNF707	1.0325
TBC1D22B	1.42366666666667
HYI	0.643
COX7B2	-0.2675
GPR52	0.2355
CASC3	0.0559285714285714
METRN	0.58675
KRT3	0.367
ARF1	0.483142857142857
C1orf111	0.0965
MOG	3.6125
C6orf50	0.18
MGC12966	0.79025
ATP7A	0.183166666666667
NOTUM	-2.49916666666667
LOC342897	1.406
ITSN2	0.3835
GIP	-0.317
LOC89944	-0.480333333333333
UBXD8	-0.03825
GYPE	-1.36366666666667
JAG1	0.529
RLBP1L2	0.0345
HIST1H2AL	1.212625
PAPPA	-1.6625
CYP4F8	-1.406
TRH	-0.84025
DCTN3	0.0485
NT5C	-0.435
HTR3C	-0.5055
VPS41	-0.058
KIAA0174	0.2014
ANKS6	-0.949875
MPV17L	-0.935166666666667
MT1M	0.105666666666667
DTX1	1.022375
LOC146325	-0.243166666666667
ZNF639	0.622
CACNG4	0.9439
TNNC1	-0.43525
MGC27345	-1.140875
CASD1	-0.087
HOXD4	0.2715
SMC4	-0.473411764705882
TTC35	0.5004
CTXN1	0.7855
RGS19	0.3545
SFRS3	0.031
TRIM43	4.8825
HLA-DQB1	3.5175
NUPL1	-0.7572
NRAS	-1.0345
RPL22L1	-0.23325
ZNF138	-0.397333333333333
FBXW2	-0.1479
SIX3	0.863833333333333
HDAC9	0.674416666666667
OGG1	-0.2249375
APLP1	0.993833333333333
OR7A5	0.2335
DLX4	-0.5265
TUBA1B	-0.0333333333333333
CRY1	0.15325
C12orf29	-0.947125
MGC70863	0.146363636363636
OR1D2	-0.3595
C1orf25	0.10475
CUZD1	0.61825
PUNC	-3.7885
SCAND1	0.7335
MYT1	-0.7275
MPND	0.384
GOLGA1	-0.03
ZBTB43	-1.062
VAPA	0.477083333333333
C4orf36	0.3775
STAP1	5.22
SLC34A1	0.00825000000000001
PIK3R3	1.2807
TGM5	0.6075
USPL1	-0.4711
FBXO40	-0.208
BRF1	0.2314
CCL27	-1.706
hCG_1657980	-0.551
PFN2	0.9064
MYBPH	-2.4475
PPP1CC	-0.0921875
CDCA7L	-0.8605
KCNB2	1.27925
C20orf151	0.824
USP13	-0.312
RCOR2	0.592
FBXW4	-0.0608333333333333
WT1	-0.929833333333333
TAS2R46	-1.782
STK38L	1.5165
LEPROT	1.5915
DDX42	-0.46075
TXNRD2	-0.925166666666667
TNFRSF4	3.3835
KSR1	0.0555
SLC27A1	0.202333333333333
POU5F2	0.16775
SLC22A11	0.32625
C8orf32	0.312833333333333
ZNF236	0.545571428571429
GABRB1	-5.017
LRRC29	0.6075
FBLN1	1.05483333333333
MRRF	-1.148
RP1	-0.7615
MARVELD1	1.2515
AFF4	-0.358214285714286
C17orf54	-0.45575
RAF1	-0.77625
SUB1	0.994166666666667
MRPS33	-0.21725
ZIC1	0.3819
ARL10	-0.074
RAG1AP1	0.511833333333333
P2RX5	0.2688
NCR3	2.131
LTB4R2	0.2275
HLA-DPA1	4.857625
FKBPL	1.282
JAKMIP1	-0.92525
SNX4	-0.0145
CD248	1.874
CCR2	1.00225
LOC401152	0.415666666666667
SH3KBP1	-0.4388
LMBRD2	0.102142857142857
WDR51A	0.0221666666666667
SYT15	0.3841
SMOX	-1.00125
NACAP1	-0.4075
DRD2	0.0226666666666667
COPS2	-0.57625
FCER1A	4.57
TMEM112B	-0.2155
SUGT1	-0.3089
CALR	0.4455
DPY19L2P4	-1.03775
ADRA1B	0.839375
LTB	5.6865
SNRPD1	-0.209
NCAPG2	-1.43116666666667
KCNMB1	2.799
ITGAV	0.441833333333333
LENG4	0.142125
C13orf16	0.0798333333333333
C20orf3	0.474
PIP5K1A	-0.741416666666667
PCNA	-0.374
C1orf34	2.88925
MMACHC	0.297
BEST1	0.411833333333333
REV3L	0.3255
ZRANB1	0.0615
AVPI1	-1.497
ATG5	0.63975
SARM1	0.063
RGS7	-1.608
HMP19	-0.0623333333333333
SGTB	-0.4369
FEM1A	0.4358
C1orf122	0.625375
MYCT1	2.7735
GM2A	0.378625
ZCCHC7	-0.202214285714286
MYH10	-1.391125
DKFZp761B107	0.369
ADAL	-1.988
OR10J1	0.17925
TMEM9B	1.387375
DNAJA1	-0.474625
SCGB1D4	-0.1085
LRRC50	-0.2835
PRKX	1.89925
NUDT14	1.4427
PCTK1	-0.187272727272727
ARG1	-2.275
KIF2C	-0.32525
GFM1	0.15325
RAB11FIP3	-0.193833333333333
HBD	-0.793333333333333
NPR3	2.8807
IRAK3	1.69783333333333
OLAH	0.881166666666667
CYB561D2	0.44425
CNNM4	1.3945
MYO5A	-0.8672
SIPA1L3	1.4155
ADAM10	0.623
LIPA	1.70775
NAP1L4	-0.0668
MRPS22	-0.521
GNG4	0.351833333333333
PSG5	0.0383333333333334
PPP2R2C	1.229
P2RY12	3.405
SLC6A13	-0.03975
AGPAT4	0.0285
C6orf199	0.828625
FAM53C	-0.1155
TPM1	1.53640909090909
PYHIN1	3.52716666666667
LINGO1	0.972
CIDEC	1.37216666666667
CRIM1	0.3292
DHTKD1	1.35675
ZNF546	-0.51775
CD300LG	0.5766
SFRS2IP	-0.517
FLNB	1.232375
NOC2L	-1.408
SPINK7	0.54325
CRTC2	0.8125
HMG4L	0.23625
C14orf162	0.6305
