Hybridization REF	TCGA-AN-A0FV-01A-11R-A00Z-07
PLCB4	2.05275
MPHOSPH10	-0.15925
UNQ473	1.42183333333333
G3BP2	0.352583333333333
SR140	-0.473166666666667
HOXA2	-0.2325
PYGB	0.58475
BAT1	-0.7615
DKK3	1.36583333333333
DDX31	-0.369375
TULP1	0.063625
NHLRC2	0.135
TNRC4	0.487
ZNF430	-0.908
TNRC6A	0.402125
PLA2G1B	-0.1125
RCHY1	0.2985
GTF2A2	-0.586833333333333
MGC4294	1.2195
ZNF691	-0.36475
TACC3	-2.069
DNAJC5G	-0.21325
LOC4951	0.14925
MS4A4A	-1.2745
LOC152485	1.254
PPP1R2P1	-0.1315
PPP2R5B	0.32875
RPGRIP1L	0.908875
SPOP	0.3438
PTPRF	0.822
MGC42090	-0.2015
SUSD3	-2.1715
THOC4	-0.736
MAML1	-0.0938
FXR2	-0.415166666666667
TYK2	-0.46975
MUC6	1.88416666666667
DNAJB7	-1.3785
PIP4K2A	-0.5975
MEX3A	-1.27283333333333
RRP1	-1.101125
TFAP4	-0.47075
CXorf41	0.29725
MTMR4	-0.0923333333333334
CTLA4	0.225
SNX9	0.443875
CIB3	1.35433333333333
NECAP1	0.308375
PLA2G2D	-0.1799
GLMN	-1.48766666666667
DCLRE1A	-0.791
PDX1	0.721
SAMD11	0.7715
MRPL55	0.7849
TLR7	1.5205
TBC1D21	-0.095
SMAD1	1.9311
ACTRT2	0.2875
RIOK2	-0.37375
PDLIM4	0.45875
SLC22A15	0.211833333333333
ABHD13	1.4024
STX18	-0.5234
CCPG1	0.126642857142857
DCBLD1	0.847166666666667
SLC2A6	-0.261
NOLA3	-0.283
TRDMT1	-1.59235714285714
IL17F	0.5195
ATP1A4	0.846
OR52W1	0.3485
CFL1	-0.23425
IL4	-0.858
RBP2	4.90033333333333
CPSF6	0.758875
TTC8	-0.6255
MUCL1	6.223
EYA3	-2.11383333333333
KRT38	0.13075
GNE	-0.565
ZNF501	0.00600000000000001
SLC35A2	0.8155
CEP110	-0.9888
MYF6	0.87425
MGST2	1.05583333333333
TRPV4	0.493
NEK8	-0.0806666666666667
NOX5	-0.6005
NCKAP1L	-1.34766666666667
EMP3	-1.60116666666667
BPY2C	-0.1495
C1orf38	-0.05375
ELOVL2	-2.742375
CBX7	0.559
OSBPL1A	0.358
ZNF589	-1.19875
ESCO1	-0.521666666666667
TRA2A	-0.136833333333333
C3orf26	-0.97625
PHF2	1.47066666666667
PID1	2.04866666666667
RFC1	-0.928875
MTAP	-0.661625
ADORA3	4.1
LOC389458	0.7955
TRNT1	-0.90675
CRIPAK	-0.8415
RAI2	1.05383333333333
ANKRD44	-0.5095
GZMB	1.693
NFE2L1	-0.39575
STIP1	0.240166666666667
RASL11B	0.185
NT5DC2	-0.910166666666667
LRP2	-0.7455
MTDH	0.0151333333333334
ARSG	-0.5435
HSP90AB1	-0.174083333333333
CT45-6	4.29375
ZNF483	0.185
LMBR1L	0.08425
S100A2	-0.5408
C2	-0.396
C2orf27	0.971875
EIF4EBP1	-0.70925
GCKR	-3.15783333333333
PPP1R9B	0.438875
FER	-0.94075
SNRK	0.741833333333333
OR5M10	0.3735
UTP6	-0.797
CAPZA3	0.7515
FBP1	2.78077777777778
TERT	-1.865
CCL1	0.014
FUCA1	-0.5265
ALS2CR8	-0.00516666666666667
KCMF1	0.511166666666667
SRCRB4D	-1.736
OXCT2	0.1085
IL17RA	1.16133333333333
MPP5	0.347625
SPA17	-0.2145
FLJ10986	1.098
GALNT14	0.98675
CXorf27	-0.819
NPLOC4	0.33125
RAB34	-1.1435
KRTAP3-3	0.567
ARSD	1.502
CPLX2	-1.2635
PJA1	0.4805
WHDC1L1	0.163666666666667
RB1	-0.3846
MTMR15	-0.3655
PHLDA2	1.4744
GUCY2F	-0.327
MPV17	0.0751666666666667
SLC35D1	-0.4625
LYSMD3	0.2057
COL16A1	1.061
ERLIN1	-1.52133333333333
JMJD4	0.85575
HIST1H2BK	-0.108
TP53I11	2.18616666666667
ST3GAL4	-1.186
PF4V1	0.2495
ALG8	1.7205
REG1A	0.4195
MINA	-0.92075
CYB5R3	0.64975
HHLA1	-0.7955
MYST4	2.559
VASN	0.13475
UCHL5IP	-0.21525
TFAP2A	2.1630625
MGC9913	-1.6195
C9orf97	0.11
LOC90379	-0.759
PHF15	-0.824785714285714
ZNF169	-0.016
KRT7	2.9819
GLIPR1L2	0.119875
LOC116236	0.758
IQCF3	0.0775
RDH14	0.804
HNRPK	0.285571428571429
RABEPK	-0.281166666666667
ISX	-0.865
CBARA1	1.23275
RAD51AP1	-2.8695
MLL5	-0.492375
CXorf48	-5.3905
SGCD	0.17475
PHTF1	-0.187875
CA3	-0.35775
CMTM5	-0.073
STX10	-0.815125
JMJD2D	-1.64425
P4HA1	0.780333333333333
GAB3	-1.26266666666667
DHRS4	1.0935
COL4A1	2.691125
C20orf20	-1.010875
OSBPL2	0.952375
PTTG2	-2.11325
KIAA1688	1.3135
STS	-1.401125
SHROOM4	0.324833333333333
KBTBD5	0.3865
ALDH1A3	-0.293
BTNL2	1.25616666666667
TGIF1	-0.3265
ZFAND5	0.785875
ICA1	1.96475
NAV3	-1.95633333333333
FLJ12331	-0.68175
EPS8L2	0.00679999999999998
MNT	-0.124333333333333
ENTPD1	1.70191666666667
OR51E2	0.71725
STK11	-0.03125
MX1	2.944625
TTTY9A	-0.06675
CX62	0.3555
LOXL4	-0.86625
EXOSC4	0.123
PURB	0.331214285714286
SETD1A	-0.371666666666667
RELB	0.73775
LAMB2	1.08983333333333
HNF1B	-0.669
PNLIPRP3	-1.2415
C14orf139	-0.49925
UMOD	2.2415
GRIN3B	-0.36325
GPR25	0.3645
ZNF512B	-1.01125
ATP6V0A1	0.1735
SRA1	0.0666666666666667
ZNF615	0.798
ZNF768	0.677
ZNF469	3.2695
DYNC2LI1	0.449166666666667
DNAH3	1.541
LOC387911	0.808
LOC554234	0.27875
ARRDC5	0.751
TMEM59L	-1.03816666666667
MARCH4	1.33775
CNOT8	-0.607666666666667
KIRREL3	-1.8505
ADAM17	-0.114625
MYOG	0.29325
CPNE1	-0.793333333333333
AK5	0.744875
LOC204010	-0.5355
NDRG4	2.74875
LOC130074	0.06325
PIAS4	0.5445
NCOA2	0.5475
TEGT	0.7949
USP5	-0.74025
ANKRD21	-0.59025
KIAA0692	-0.376833333333333
HAPLN3	0.73125
LZIC	-0.9585
NRXN3	1.30975
CDKN2C	-2.15183333333333
KIAA0226	0.353
CYB5D1	0.51775
WDR68	0.061
ABCB6	0.6803
MRPS25	-0.25325
ZMAT2	-0.393333333333333
KRT25	0.2605
RPL11	-0.92025
GRAP	-0.024
LOC198437	1.229
RORC	1.253625
RAP2C	0.120214285714286
MXD1	0.117
AZI2	0.2655
NUAK2	-0.74875
AHSG	-5.996
MANSC1	2.23925
IMP3	-0.153
C2orf3	-0.78
VSTM3	1.51225
PCTP	6.442
SIRT1	0.474
MANBA	0.1755
CD164	0.496
GFRA1	-3.7347
PRM2	0.5635
ZKSCAN3	-0.633
PLEKHG1	1.822
TPRKB	-0.32775
UBFD1	0.315083333333333
CDKL5	1.17366666666667
HIST1H2BD	-0.359416666666667
INPP4A	-0.793166666666667
BMX	-2.225375
PTPRU	-0.7
LOC554202	-0.394666666666667
HOXC8	1.15825
IL12B	0.1195
ADPGK	-0.94425
ZNF418	0.0875
SIAE	-0.2425
CWC15	-1.3525
RP13-401N8.2	0.6415
KLHL11	0.2235
DEDD2	0.07225
PSMB3	1.18925
DDX25	-2.4675
ZBTB3	-0.124333333333333
GFRAL	-0.1775
RPS25	-1.6725
FAM57B	0.4805
TESK2	-1.61616666666667
DNM1L	-0.49775
ZNF207	-0.479
CLEC11A	1.50675
TOLLIP	0.78375
TMEM61	-0.3725
DLK1	4.4522
PLVAP	2.707875
NOD2	1.84883333333333
SCMH1	-1.039
FLJ40235	0.179
HTR2A	-0.092
ARMC5	0.071
FUT7	0.3575
PRELP	1.836
ALKBH6	0.294833333333333
GYG1	0.289083333333333
POLR3GL	0.21725
COL8A2	5.0025
OR10A5	0.60325
C1orf187	-1.62925
TXLNB	2.17683333333333
C16orf68	0.0308333333333334
R3HDM1	-1.1935
C16orf75	-1.26125
BAALC	-0.249625
TNP1	0.6485
GAPDH	-0.594666666666667
COX7C	0.665
ERRFI1	-1.34175
PGAM2	1.87616666666667
FAM108B1	-0.64925
APC	0.296125
TLR2	3.02675
SUCNR1	1.417
ZNF233	-0.57875
WFDC1	1.462
PSG11	-0.2539
SLC39A1	0.83875
PSAPL1	-0.8825
CDC42EP1	0.632875
MECR	-0.37575
KIAA0101	-2.3334
MACROD2	0.9647
MMP19	1.07825
LOC202459	-0.128
VNN2	0.4345
ACCN3	-0.052
TIMD4	0.9355
RNASE8	0.2755
CCDC7	0.18
SULT2B1	1.1155
ME1	0.16875
MGRN1	0.300375
MRPL30	-1.30625
IVL	1.273
CALM1	1.525
PLEKHA6	1.9578
B4GALNT2	1.0305
PGDS	3.10275
C8orf33	0.00941666666666668
TMEM56	-1.6005
CKM	-1.18816666666667
ESR2	-0.0314
ACOT8	0.71675
AGTR2	0.4865
LOC155006	0.06625
BC37295_3	0.1225
EPM2AIP1	0.5125
PZP	0.018
RPS9	-0.089
C18orf51	-2.104
SIVA1	0.1634
HEATR2	-0.101
CD3E	-0.50025
C20orf142	-0.205
PGLYRP3	0.268
CCDC139	0.1255
GPS2	-0.210666666666667
NOL14	-1.235
LRTM2	1.868
TRIM36	2.684
TP53RK	0.9733
FBXL13	-0.991
RUFY2	0.310642857142857
C11orf70	0.102666666666667
HSPB9	1.09966666666667
GJA5	2.25025
HGF	-2.03016666666667
EPHB4	1.47575
SOX18	1.55125
IFRG15	0.4265
SERPINA10	-3.763
WDR23	0.107625
REEP2	-1.6215
CDK3	-0.8455
HSPA12A	0.808375
ARL8B	0.7414
SATB1	-0.613666666666667
PPM1D	-1.41566666666667
VPS45	-0.019
TP53BP2	0.297375
GJE1	2.525
CACNA1G	-0.1145
VGLL4	1.298
GNPTG	0.76075
ROS1	-2.52675
C21orf128	0.223333333333333
BMP8B	1.42575
SLC5A4	-0.3695
SLC6A3	0.170833333333333
C16orf53	-0.36925
TMEM81	-0.4685
APC2	0.1183
SYAP1	0.524
C6orf54	5.16633333333333
ZBED5	-0.614
PVR	-1.426
LTA4H	-0.793166666666667
CCDC24	1.1141
MAGEA4	1.15633333333333
IFIT3	2.62033333333333
MYADM	1.202625
C21orf82	1.3925
PDE3B	-1.965
TMPRSS11A	-0.3245
PGK1	1.04382352941176
CCL13	2.20616666666667
DERL3	-0.710166666666667
MLXIP	-0.172666666666667
PLOD1	-0.56575
MTFR1	-0.5243
NPDC1	1.67266666666667
GPAA1	0.565166666666667
LTV1	-0.728
RYR3	-0.74375
C7orf46	0.03
VAMP2	0.44125
RNF135	0.6087
SUPV3L1	0.059
FIBP	0.2445
ADAMTS18	-0.273166666666667
RNF25	0.605
SOS1	0.03325
PLAU	1.351625
MATK	-2.79125
EHF	6.1305
CTNND2	-2.707875
PTEN	0.551357142857143
ZNF189	0.930875
SLC28A3	3.1455
GUCY1A3	4.7335
SETD2	0.70775
ROGDI	1.45525
TICAM1	0.583
RASSF3	0.9395
PACSIN2	0.573
SERPINB5	-0.51475
PRKCDBP	1.072375
TFDP3	0.215
LGR6	0.8325
RFX5	-0.824333333333333
OR52J3	0.7015
PTPN18	0.474625
ZBTB34	0.075
KCNF1	-0.31675
SYNE2	0.442714285714286
SLC22A4	0.9115
NETO2	0.736
VCPIP1	-0.12875
LDHD	-0.1475
ESX1	-3.06025
SQRDL	1.29275
GALK1	0.19775
SERPINA6	-3.43616666666667
HD	-0.36225
ASCL3	0.3265
FBXL6	0.18025
FABP7	-3.909375
MAGEC3	-0.5015
KLC4	-0.18425
CD1D	-0.6135
PRAM1	0.841
EIF3B	-0.0196428571428571
DSCR8	-4.84775
FLVCR1	-0.479
KIAA0141	-1.163125
PROM2	3.17333333333333
ALOX5	1.4015
GPR162	-1.172125
LYRM2	0.0885
RNASE6	-1.26075
HES5	0.63725
GJA1	0.513125
MRPS14	-0.1435
HMHB1	0.067
TAF7	0.384875
BTNL9	0.333
SFXN2	-1.964875
VEPH1	-1.23
GK2	-0.0141666666666667
AMBP	-4.107125
KIAA0953	-0.3555
XAGE5	0.9125
CCBP2	0.099
TGM2	-0.999666666666667
ZNF202	-0.995
ACTL6A	-0.580833333333333
SLC23A2	-0.7663
ARHGEF7	0.879416666666667
LOC728635	0.972
CRYM	3.42183333333333
PKD2	0.188
MANBAL	-0.00133333333333333
LIN54	-1.0685
ACTL7B	-0.29475
OR4D9	0.225
KIAA1683	-1.74375
ZNF704	2.12683333333333
TCP10	-0.028375
MAGEB18	0.4655
DEFA4	0.430666666666667
ZNF197	-1.38675
PTOV1	-0.0798333333333333
RNF208	0.5555
CMIP	0.334833333333333
TRDN	0.342
UCHL1	-1.5935
APOL6	-0.8501
PLK1	-1.13583333333333
NPHP1	0.734166666666667
NDUFA11	-0.0635
DAB1	0.359
RTN4R	0.55025
PUSL1	-0.722
SYT2	-0.04575
ANXA13	0.7235
RFTN1	-0.17025
ATP8B2	-1.07983333333333
VN1R2	-0.1585
OR52E4	0.378
NPPB	-2.85216666666667
ZNF148	0.535
ZNF141	-0.537875
IKZF1	-2.239625
PSMC2	-0.3545
GGA3	-0.746166666666667
LPGAT1	1.58983333333333
SEC16B	0.418833333333333
C5orf38	0.776666666666667
THOC2	-0.5689
SLC16A12	-0.303166666666667
ALK	-1.604625
DACT3	1.39233333333333
CACHD1	-1.719
GAN	0.27325
EXOC6B	-0.138
HIST1H2AE	2.409
VAMP1	-1.27075
SRI	-0.526666666666667
AKAP14	0.5095
HLA-E	1.2721
SLC25A32	-0.149
FLT3LG	-0.909
ATP1B1	-0.156625
WDR1	-0.2686875
SWAP70	1.573
TRIM31	-0.15675
ARNT	0.15225
ZNF596	-0.628
CDKN1B	-1.049
FOXC1	-1.996375
SEMA3A	-3.2189
LSM14A	-0.10475
STEAP3	-1.252875
ABCA1	0.466666666666667
PLSCR2	0.522333333333333
EDC3	-0.714833333333333
THBS3	0.62075
C15orf43	0.131
GMCL1	-0.555666666666667
C9orf71	0.4975
MGAT5	0.571
LOC402164	0.277
TSPAN8	5.45283333333333
DYNLT1	0.930375
IGSF1	-3.13
TMEM143	-0.26475
FLJ25006	-3.19775
ATP13A3	-0.1855
C3AR1	1.8955
CADM2	0.427333333333333
EFNA4	0.6335
HAO1	0.01275
TWF1	0.340333333333333
MRPS17	0.12075
MYH9	1.35458333333333
C9orf9	1.9265
C17orf79	-0.436166666666667
FSCN3	0.13075
BDKRB2	1.41766666666667
PCGF6	-1.51
RAP1GAP	1.55558333333333
TAS2R41	0.253
DCLK1	-1.1178
DEFT1P	0.0286666666666667
TAF2	0.351833333333333
COPZ1	0.401625
KATNA1	-0.39475
STIM1	1.09
TBX2	-1.50166666666667
RPS4X	0.434461538461538
MARCH8	-0.115
DHX33	-0.6905
TMEM161B	-0.932
SYPL2	0.476
ADCY5	-0.865125
SRPK3	1.489125
CXorf9	0.01075
REC8	-1.353625
CLP1	0.1811
MGC52498	-0.385
DUOX2	0.841
C6orf150	-0.8735
TSC22D3	2.038625
CASP8	-1.0783
PRKD3	-1.8953125
CFH	1.442
TRO	-0.78725
NRIP1	0.07375
ZNF707	-0.0106666666666667
TBC1D22B	-0.584
HYI	-0.862
COX7B2	-0.20375
GPR52	0.40125
CASC3	2.87328571428571
METRN	1.874
KRT3	0.9185
ARF1	1.22778571428571
C1orf111	0.32125
MOG	-0.326
C6orf50	-0.6245
MGC12966	0.24125
ATP7A	2.08083333333333
NOTUM	-2.60833333333333
LOC342897	0.34
ITSN2	0.580083333333333
GIP	-0.0545
LOC89944	-0.284666666666667
UBXD8	0.626
GYPE	-2.29716666666667
JAG1	0.284333333333333
RLBP1L2	0.624
HIST1H2AL	0.609375
PAPPA	-0.4118
CYP4F8	-0.0865
TRH	-0.28
DCTN3	0.6935
NT5C	0.49625
HTR3C	0.1155
VPS41	0.29575
KIAA0174	-0.1092
ANKS6	-0.973125
MPV17L	2.70783333333333
MT1M	0.783
DTX1	0.67525
LOC146325	-0.1805
ZNF639	-0.712166666666667
CACNG4	0.7918
TNNC1	-1.5345
MGC27345	-0.792625
CASD1	0.9946
HOXD4	-0.433
SMC4	-1.66070588235294
TTC35	-0.0032
CTXN1	1.334625
RGS19	2.01025
SFRS3	-0.607333333333333
TRIM43	-0.142
HLA-DQB1	2.71525
NUPL1	0.1655
NRAS	-1.55275
RPL22L1	-3.02475
ZNF138	-0.716666666666667
FBXW2	0.4247
SIX3	0.347
HDAC9	0.402166666666667
OGG1	-0.5484375
APLP1	1.1235
OR7A5	1.0095
DLX4	-1.2315
TUBA1B	-0.78625
CRY1	-0.1335
C12orf29	-0.687125
MGC70863	-0.297045454545455
OR1D2	-1.0955
C1orf25	0.43675
CUZD1	-1.655
PUNC	-2.9965
SCAND1	0.991666666666667
MYT1	6.208
MPND	0.3425
GOLGA1	1.3798
ZBTB43	1.4115
VAPA	0.162
C4orf36	-0.3995
STAP1	0.454
SLC34A1	-0.23825
PIK3R3	0.2265
TGM5	0.515
USPL1	0.3212
FBXO40	0.342666666666667
BRF1	-0.0127
CCL27	-0.571
hCG_1657980	-0.0805
PFN2	-0.7902
MYBPH	-2.9835
PPP1CC	-0.6714375
CDCA7L	-2.823
KCNB2	0.651
C20orf151	1.601
USP13	-1.3115
RCOR2	0.588666666666667
FBXW4	-0.108166666666667
WT1	-2.89566666666667
TAS2R46	0.097
STK38L	1.08716666666667
LEPROT	1.175
DDX42	0.365875
TXNRD2	-0.439333333333333
TNFRSF4	2.7105
KSR1	-0.00850000000000001
SLC27A1	0.563833333333333
POU5F2	0.86525
SLC22A11	0.2995
C8orf32	-0.407333333333333
ZNF236	-0.129357142857143
GABRB1	-4.75625
LRRC29	0.2395
FBLN1	0.806166666666667
MRRF	-0.0896666666666667
RP1	-0.0385
MARVELD1	0.28025
AFF4	-0.108785714285714
C17orf54	-0.17825
RAF1	-0.43125
SUB1	-0.6995
MRPS33	0.151
ZIC1	0.3166
ARL10	0.3865
RAG1AP1	0.809333333333333
P2RX5	-2.5381
NCR3	0.507166666666667
LTB4R2	0.408
HLA-DPA1	3.771375
FKBPL	-0.187166666666667
JAKMIP1	0.561
SNX4	0.70575
CD248	2.02175
CCR2	-3.069
LOC401152	1.34283333333333
SH3KBP1	-0.2816
LMBRD2	-0.0993571428571429
WDR51A	-0.0813333333333333
SYT15	-0.2821
SMOX	-0.8465
NACAP1	-0.1525
DRD2	0.0953333333333333
COPS2	-0.41575
FCER1A	2.11725
TMEM112B	0.1685
SUGT1	0.0231
CALR	-0.02925
DPY19L2P4	-0.6415
ADRA1B	-0.032
LTB	0.42625
SNRPD1	-0.971
NCAPG2	-2.467
KCNMB1	2.64533333333333
ITGAV	1.72875
LENG4	0.94425
C13orf16	0.309666666666667
C20orf3	1.00125
PIP5K1A	-0.150583333333333
PCNA	-1.454125
C1orf34	0.37725
MMACHC	-1.15525
BEST1	0.0225
REV3L	-1.92825
ZRANB1	-0.2385
AVPI1	-2.13875
ATG5	0.389625
SARM1	0.0225
RGS7	-1.8745
HMP19	2.81066666666667
SGTB	-0.5401
FEM1A	0.078
C1orf122	0.178125
MYCT1	1.7895
GM2A	-0.2145
ZCCHC7	0.200857142857143
MYH10	-0.78925
DKFZp761B107	0.292
ADAL	-0.45
OR10J1	0.15475
TMEM9B	1.47
DNAJA1	0.833125
SCGB1D4	-0.043
LRRC50	0.745
PRKX	0.5445
NUDT14	1.3335
PCTK1	-0.0539090909090909
ARG1	-4.26125
KIF2C	-2.673
GFM1	-0.25275
RAB11FIP3	0.2035
HBD	-3.2755
NPR3	0.1998
IRAK3	3.13266666666667
OLAH	-1.134
CYB561D2	0.95925
CNNM4	0.35875
MYO5A	0.0378
SIPA1L3	0.812916666666667
ADAM10	-0.43225
LIPA	0.489916666666667
NAP1L4	-0.132
MRPS22	-0.57525
GNG4	0.3145
PSG5	0.612166666666667
PPP2R2C	1.374
P2RY12	0.162
SLC6A13	0.864625
AGPAT4	-0.189
C6orf199	-0.24975
FAM53C	-0.346125
TPM1	0.812954545454545
PYHIN1	0.483666666666667
LINGO1	0.143166666666667
CIDEC	0.347166666666667
CRIM1	-0.6012
DHTKD1	0.798416666666667
ZNF546	-0.73575
CD300LG	0.3458
SFRS2IP	0.672833333333334
FLNB	0.544
NOC2L	-0.5755
SPINK7	0.4735
CRTC2	0.27125
HMG4L	-0.41075
C14orf162	1.763
CCDC123	0.143375
HTRA3	2.4811875
SPTBN5	1.84216666666667
C1orf77	0.360166666666667
TAF1L	0.1175
WDR78	2.4975
WDR49	-0.06
SIN3A	-0.26125
ECSIT	-0.2325
VSIG4	3.78425
DIRAS2	-0.1488
TXNL1	-0.467
MTERFD3	-0.2895
CCNYL1	0.14525
CISD2	-0.159166666666667
OR5C1	-0.1845
OBSCN	-0.78275
GBA	1.03633333333333
SLC9A11	0.6305
C6orf64	0.357833333333333
ESD	-0.925
CYYR1	0.554166666666667
PNRC1	-0.064
FCAMR	0.3065
PPIA	2.06128571428571
VDAC1	0.000999999999999994
TRIB1	2.052
NT5C1B	-0.435
CLDN17	0.49675
ICOSLG	0.367125
RGR	0.32175
DSG1	-0.166
TMEM27	-0.98525
C1orf69	-0.4905
PRAP1	-0.45
DQX1	0.56525
C20orf46	-0.118545454545455
NHEJ1	-0.727
DNAJC18	-1.418
MANEAL	-1.19616666666667
MTBP	-1.21625
S100A6	1.43375
ABHD7	-1.4645
NEDD1	-0.116333333333333
TINF2	0.88925
SLC7A10	1.998
KIAA1875	-0.505833333333333
TMEM20	-0.506
COX19	-0.258125
SPRR1A	0.729333333333333
SCEL	-0.26175
CCDC70	0.0865
CRISP2	0.973833333333333
ILF3	-0.8015
NTRK3	0.538333333333333
B3GNT1	-1.20933333333333
LARP6	-1.67816666666667
FBN1	1.161
ZNF621	-0.039
JOSD1	-0.0204
SNX14	0.47375
INHBB	2.78883333333333
TBL2	-0.6755
GUSBL1	-0.346333333333333
TXLNA	0.158416666666667
PEX6	0.587333333333333
DDEF1	-0.507166666666667
TMEM187	1.28483333333333
AIP	-0.686
MCEE	-0.23225
LGALS14	0.48975
TNFRSF13C	-0.37525
CTNNA3	-0.0976666666666667
HSDL1	-0.158
LAMA5	-0.445833333333333
KIAA1853	-0.07775
PMS2L11	-0.874
AKAP4	-0.5375
DIS3L2	0.3155
ZNF292	0.191
TBX15	1.3865
CTCF	0.0834
FAM19A3	-0.256
FUT10	-0.538125
KIAA0746	-1.065
KRT81	-0.071
ALDH3B2	2.605
MOGAT2	1.0695
M6PR	-0.75675
COASY	-0.164
CCND3	-0.734357142857143
LAMC1	0.61075
CLASP2	-0.387428571428571
EIF2AK3	1.11275
SMYD2	0.0271666666666667
PBX3	-1.26125
TMPRSS2	1.01666666666667
OR10R2	0.122
ZNF761	-0.230666666666667
MED30	-0.6165
ZNF629	0.284625
CORO6	-1.03925
FLJ10154	-1.04516666666667
FAM123B	-0.0335
ANGPT1	-1.8751
MED23	0.56625
LOC255374	-0.1885
SEMA6A	-2.0523
HSD11B1L	0.152
GMEB2	0.128166666666667
PSMD14	-0.17
FLJ10213	-1.352
PDCD2	-0.7245
MAST1	-0.93
EPHA1	0.6535
XCL2	-1.179125
EIF4G1	-0.167833333333333
UBE2D1	1.0578
RAB39B	0.803833333333333
IDH3A	-0.701833333333333
CREB5	-0.128375
FLJ21511	0.123
ANGPT2	3.20716666666667
RANBP3	-0.3698
DYRK1B	1.035
HLA-DRB6	0.585
FLJ11292	-0.222
NMRAL1	0.941
ATP6V0A4	1.55783333333333
FGFRL1	-1.332875
GZF1	0.5954
TMSB4Y	-0.399
RBKS	0.50475
PHLDB1	0.105875
SEC23A	-0.5685
MLX	-0.1553
TPD52	1.89283333333333
CPNE8	-1.21683333333333
DACH2	-1.8815
PSMA4	-0.515642857142857
C1orf149	-0.1317
PGM2	-1.569
ROCK1	0.251142857142857
TAGLN	2.8649
PTPRK	1.207
TPSAB1	3.8225
GPR82	0.197666666666667
ZNF45	-0.421
ZNF610	0.4175
TK1	-1.43533333333333
LETM2	0.442
KLF1	-2.55
SAP30L	-0.26375
KCNK2	-2.22633333333333
SORCS1	-2.846
VEZF1	0.25275
DNM3	2.58225
GIT1	0.008
OR4K1	0.1435
LSM11	-1.162
C7orf10	0.201666666666667
MMP28	1.1495
ZNF394	-0.27075
DPF3	0.0633333333333334
FAM35A	-0.24475
ODF2	0.4034
TREX2	0.96075
EPB41	-0.8565
PRKRIR	0.118
MED4	-0.12675
C11orf21	-1.0705
ECM2	4.31325
SHCBP1	-1.4895
TRABD	0.2625
COTL1	-1.1728
CLEC3A	0.287
TNC	-1.75
ZNF659	-1.069
C22orf30	0.906
C13orf7	0.6655
PPP1R12B	0.517333333333333
SOCS7	0.163375
MARCKS	1.87316666666667
SACS	-2.40369230769231
TTLL12	0.75475
PPARA	-0.95505
LAYN	2.1125
FAM83G	0.168
MOSPD3	-0.3255
PSMG3	-0.7712
ATP1A2	-4.6065
KIAA1702	0.284
FAM12A	2.466
PLEK2	1.9955
TG	1.616
OPTN	0.3815
HDX	1.85083333333333
MAPKAPK5	-0.1905
DGKG	-1.3325
AFAP1L2	0.24725
C14orf49	-0.9055
ZFP91	0.243166666666667
ZNF428	0.32125
OR5B12	0.0985
IFNA17	0.085
BTC	-0.62775
MAP2K5	-0.770666666666667
TADA1L	-0.346
IGF2	-2.42875
PROK1	0.3285
ATAD2	-1.85153846153846
DMN	-0.0928333333333333
NPEPPS	-0.1465
SLC2A12	-0.999083333333333
CD80	1.04375
GPR77	0.1625
PHF6	0.564333333333333
FAM47C	0.56975
HOMER2	1.3225
C10orf91	-0.037
DNMT1	-1.36225
HTR1B	0.215
SMARCD2	0.62
BRIP1	-2.61033333333333
WIPF2	3.07627272727273
ZNF283	-0.659625
PLXDC2	3.13625
SBF2	-0.319833333333333
CDH9	-1.7375
SLC7A5	-0.66625
DLG7	-2.19066666666667
T	-0.101333333333333
NFIB	2.82135714285714
CAPRIN1	-0.432666666666667
ETFDH	0.8085
SLC15A1	-0.0218333333333333
LRCH2	-1.0935
GSPT2	-0.723833333333333
NAT9	-1.32325
MB	3.761125
LIFR	-0.2007
ZC3H12D	0.159375
CYP4Z1	3.22075
DMBT1	-0.9575
KCNAB2	-0.885166666666667
MXI1	-0.767333333333333
EIF4A1	-0.2229
SPTLC2	2.188875
TTC28	-0.30475
MAGI2	1.6975
EXPH5	-0.350333333333333
PERQ1	-0.557
NLRP2	-3.320625
NELL1	0.457
MAP3K2	1.021
IFNK	-0.1855
PCDH19	-0.03525
LEPROTL1	-0.080375
CLINT1	-0.386666666666667
C2orf54	2.5455
POLE2	-1.739
SLC16A13	0.401333333333333
NIN	0.387125
PLCL1	-0.575833333333333
DDIT3	-0.44125
GPR152	0.542
HOMER1	-0.163
MCM9	-2.77675
OSR1	-1.60016666666667
BPIL1	-1.1735
CHRNA4	0.98275
HSPA5	-0.5703
RAB40A	-0.9975
ALDH8A1	0.4359
PRRG2	1.406
RALA	0.7784
SAP30	-0.367
XPA	0.39725
ZBTB9	0.0803333333333333
SPDEF	3.00225
APOBEC3H	-0.089
GNPTAB	-0.351642857142857
ABCC10	-0.34175
INSL4	-3.0905
PFDN6	-1.1945
RPA1	-0.79875
TROVE2	0.06125
C12orf35	-0.3265
PLEKHM1	0.2405
FNDC3A	-0.615833333333333
MGC61571	-0.47375
WNT10A	-0.887
SPIRE1	0.4625
MICB	-1.57528571428571
ST8SIA3	-1.067
MYL7	0.286
IAH1	-0.00375
MBD3L1	-0.236
KHDRBS3	-0.40525
PMS2L5	-0.983166666666667
SLC30A10	-2.77075
