Hybridization REF	TCGA-AN-A04C-01A-21R-A034-07
IKBKE	-0.122
HIF1A	-1.70616666666667
LOC595101	-0.747
RELA	-0.157166666666667
TMEM16B	1.43066666666667
ABHD12B	-1.1815
TSEN34	0.19275
KIF18A	-0.85575
TXNDC9	-0.190166666666667
SPATA2L	0.536
SEMA4G	-0.0645
C21orf91	-0.3455
MATN1	-0.312
KCNIP4	-0.3382
TUSC1	2.75725
OR4C15	0.2
ARMCX6	0.0718333333333333
WBSCR27	-1.68933333333333
OR52I2	-0.381
KIAA1604	0.581
DYNC1I1	-2.040625
PPP4C	0.73675
SLC47A2	-1.75483333333333
TREH	-0.100375
CD48	1.16
ST14	2.33783333333333
PKN1	-1.15425
SPON2	-0.015
XBP1	1.26641666666667
SFRS12	-1.0675
EFCAB6	0.83125
SELT	-0.8995
SLC39A2	1.3785
ERF	-0.793
ARL3	-0.6115
SURF6	-0.0361
MLLT10	-0.264190476190476
FLJ11171	0.276333333333333
TDGF1	-3.78516666666667
ERCC6	1.24475
EIF2AK4	0.762125
BAZ1A	0.8485
LRRN3	-0.2925
TMC3	1.2135
EFTUD1	-0.16225
PTPRO	0.7485
CLEC12A	0.2722
ACBD4	-0.00625000000000001
ZDHHC14	-0.387875
OTUD7B	0.423125
ACTB	0.5244375
MSRA	-0.17075
LCE5A	0.9295
IFI35	-0.733
BSCL2	-0.0856666666666666
ANKRD12	0.988666666666667
CFHR2	0.45225
RGAG1	0.0546666666666667
HSFY1	-1.1955
SLC30A5	-0.610416666666667
IMPG1	0.589
GPR109A	1.2105
ZNF185	0.74475
IYD	5.0745
NPCDR1	1.489
SERPINA13	1.3245
HMGCLL1	-1.7905
NEUROG1	0.991833333333333
UBQLN1	0.265875
LIN37	0.99
SOCS2	-2.864625
DSCR4	-1.3425
XKR6	-3.364
GPR142	0.9045
KRTAP13-3	0.64
CCDC15	-0.317166666666667
MOS	0.7405
CD1E	-1.3845
OFCC1	0.561
FAM83D	-1.7035
SRFBP1	-0.2465
C9orf96	0.189
DHDH	-0.73925
CCDC90A	0.312
RABL3	0.32775
CD320	-1.43116666666667
ANGEL2	-0.3905
MRPL21	-0.36425
SMG6	1.0675
INSR	1.4754375
FLJ14816	-0.7575
GLRB	-2.6998
C9orf89	-0.2365
CIZ1	-0.59675
URG4	-0.537166666666667
LRDD	-0.0343333333333333
CBY1	0.541
NFX1	0.13775
MTERFD2	-0.148214285714286
C19orf23	0.82
PGC	-2.40475
IER3IP1	0.4775
RASAL2	1.86966666666667
C1orf89	-0.88925
SYNJ1	-0.78975
NFKBIE	0.67125
FLJ40125	-1.773
TCEB2	-0.4232
NOG	-1.3375
POLR2J2	-0.494
HLA-B	0.08325
PCDHA1	-1.3315
PPP2R2B	-1.54075
ARHGEF17	0.254333333333333
TCF7L2	-0.413714285714286
CHD5	-0.0866666666666667
ZNF431	-0.786
TBC1D25	-0.07425
ZNF800	0.4995
SCUBE2	-2.06372727272727
MYCBP	-0.1375
GPX5	0.379
C6orf129	-0.144833333333333
QSER1	0.321833333333333
ULK2	0.80275
PIGO	-0.2515
NRCAM	-2.45507142857143
SLC35E3	-0.59725
CSRP2	-2.4225
HYPE	0.4855
MAPK15	-0.366
MGC14327	-0.1935
TIMM13	-0.12
ZNF462	-2.60325
GBA3	-0.048
TEX13A	0.58
MCM6	-0.414
MTRF1	-1.571875
ABCA7	-0.376
EIF4A2	-1.14625
ZC3H10	0.4378
RPGR	0.248
C20orf94	0.80825
RP1L1	-0.2065
GPR125	0.0880000000000001
USP22	-0.1495
OR1L4	0.0615000000000001
MLZE	3.6605
FLJ32065	-0.64675
PTCD1	-0.11825
CRTAC1	0.845166666666667
BXDC2	-0.26875
C18orf1	1.547
FAM107A	0.995785714285714
EFNA3	0.99975
P18SRP	-0.5508
CAMKK2	-0.17275
KIAA0649	-1.08525
NES	-1.368
HS6ST3	-0.648125
PON2	-0.6065
TCP11L2	-0.958
CLEC4A	1.21825
PRR12	1.356
MLXIPL	-1.5038
C2orf50	2.2465
ZNF28	1.244
ENC1	1.52833333333333
MAP2K1	-0.7735
FKSG2	0.45175
KIAA0430	0.64425
PTP4A1	-1.45611111111111
GPR156	1.1475
GTF3C6	0.77475
UBR2	0.446
LOC388272	-0.6205
MAK	0.459
ACOT4	1.50975
STC2	-3.67491666666667
PIGW	-1.05025
SAE1	-0.271375
COL6A1	-0.380636363636364
OAZ1	-0.738166666666667
STMN4	0.329833333333333
EDG3	0.5845
SGCE	-2.86
IL11	-2.3065
PRSS8	2.57125
YIPF5	-0.317083333333333
WNT4	1.22725
CSN2	-0.0663333333333333
TCF7	-2.832
TDO2	3.335
SAMD9	-0.5831875
S100A7A	0.983
MMRN1	0.3424
GKAP1	-0.644
AKR1C3	-1.20725
RNF19A	1.474
GMDS	-0.203
YKT6	-0.676125
SPARC	0.3879
C12orf31	-0.90875
UBE2V2	-0.282833333333333
FBXL18	-0.0518333333333333
KIAA0460	1.1265
ADAM22	-1.43328571428571
SERPINC1	-4.4195
KCTD21	0.57
MYOHD1	-1.892
ZNF37A	-0.068
GTF3C1	0.773
CTSZ	1.5245
PRNPIP	-0.17375
DRD1IP	0.34925
NR1I2	-1.66933333333333
ZNF266	-0.6596
SPAG4L	0.0805
COX4NB	-0.77425
SAPS1	1.128
APOA1	-3.840875
TATDN1	0.0486666666666667
C10orf82	-0.1485
KPNB1	0.29025
FOXO3	2.75425
CRYBB2	-1.516
ZBTB5	0.215
SLC25A38	0.24725
DCTN2	-0.3235
IFT20	-0.11025
CTHRC1	0.3105
C1orf31	-0.209625
UHRF1	-0.6604375
GPC6	-0.98975
C10orf54	0.61675
MCF2L2	1.70416666666667
WNT9B	0.191875
OLA1	-0.40225
FAM120B	-0.549
TTLL10	-1.676
CYorf15A	-3.0895
RELN	-2.2317
SCN2B	0.108545454545455
MFHAS1	-1.0545
NKX3-2	-1.574
RASGRF2	-0.205
SSBP1	-0.914166666666667
KPNA6	-0.109714285714286
LOC389118	0.475
HS3ST4	-0.6159
SUPT7L	-0.556375
FLJ32658	0.58875
IGFBPL1	-0.87575
KIAA1641	0.3706
SHKBP1	0.0443333333333333
CSF1R	4.22825
NAGK	1.2385
MYL2	0.299
HIST1H4C	0.438833333333333
TOMM7	-0.725875
ADAMTSL3	3.1507
TNFSF14	-0.82825
PRRT2	-2.43175
VTA1	-0.441625
AOAH	2.987
CRISPLD2	0.737357142857143
PNN	-0.9704
TA-NFKBH	0.2395
ESPN	0.05675
RBM43	-0.0225
KIAA1267	0.177375
DDX3X	0.371722222222222
KIAA1576	-4.66025
PLXDC1	3.286
FLJ25801	-3.893
HNRNPL	0.41175
RUNDC3A	0.0898333333333333
CASP12	0.235
SH2D5	-1.185875
RPL26L1	-0.7625
OR51A7	0.487
HDC	-0.2175
C2orf16	0.00666666666666669
SYTL3	0.85375
GOLGA4	0.5851875
NOTCH1	-0.110166666666667
ATPAF2	-0.3115
ECD	0.20075
SSX5	-0.9778
SNAP91	0.2025
OCA2	-4.53666666666667
PNPO	0.9365
DAPK1	-0.427833333333333
PINX1	-1.16833333333333
SELENBP1	-0.38675
NEK3	-0.0449166666666667
TMED4	-0.415142857142857
SSTR4	0.165
FOSL1	-2.4458
CD40LG	0.9375
CES1	-1.38416666666667
DCI	-0.0266666666666667
B3GAT3	0.00583333333333333
STK17B	0.954
CNTN6	0.1155
CYP3A4	-0.01
MBOAT2	1.45035714285714
PISD	0.644125
USP1	-1.21725
PYDC1	3.85716666666667
CENPM	-0.30675
SAR1B	0.88425
TTC7B	-0.773875
DP58	0.193
GPC1	-0.32525
RBL1	-1.280125
TMEM137	-1.52
TOB1	1.947
TCEAL1	-0.0391666666666667
CENPF	-0.836727272727273
C6	1.30733333333333
PRSS1	-4.04325
PPIL6	2.31266666666667
C6orf124	1.392
ODZ4	-0.446
SNCB	0.907
NDUFB9	1.677
CNOT6L	0.944833333333333
S100A9	3.289
TRIM50	0.123
KCTD1	2.1778
WDR63	-0.144
SPEF2	2.233
RNGTT	-0.00566666666666667
CXorf22	1.083
KCNK16	-0.466
CEP250	-0.73625
ATPBD1B	-0.11925
KCNJ2	4.91575
MT1B	0.6625
ZNF684	-1.1975
SLC4A1	1.045
PDHA1	-0.5915
ZNF492	-0.779125
TKT	-1.03075
BYSL	0.015375
RNF38	1.12225
AHDC1	-0.0865
KLHL2	1.129625
CMTM8	-0.024
DMP1	0.158
HERPUD2	-0.567875
CRTAM	1.29983333333333
ZNF572	1.2145
TMEM16J	-0.796
HSD17B2	2.20875
UBE2G1	0.08325
AHSA2	-2.24975
PELI2	-2.381
TPX2	-1.126375
ATP9B	0.469333333333333
DAZAP1	0.309285714285714
HMGCS2	3.33683333333333
C17orf38	-0.54525
B9D1	-1.043875
NKX2-5	1.34083333333333
KIAA1276	0.207
LILRB2	3.025
CSTF1	-0.415333333333333
BTN2A1	-0.601
C15orf48	1.89875
IGF2BP3	-3.9565
FAM113B	-0.1845
HRG	0.556625
ZNF131	0.6335
USP47	-0.316923076923077
CCDC88B	-1.276875
HCN1	-0.3513
HTN1	0.319666666666667
SYCP3	-0.18
C13orf23	0.2422
PAPOLA	-0.2799375
AATK	-0.1113
MSH3	-0.390833333333333
NDUFAB1	-0.663
ITLN2	-0.243666666666667
BAK1	0.366
MRPL45	-0.311833333333333
MTNR1B	0.349666666666667
LOC645843	0.252
SPECC1L	0.66475
PGCP	-0.77625
SPN	-0.35125
GPR143	0.454333333333333
ZNF576	0.872833333333333
TMEM39A	0.1225
ATP5D	0.1935
MAGEB3	-1.531
RPS5	-0.457666666666667
ANP32E	-3.43907692307692
MTMR1	0.72175
YEATS4	-1.6875
SYNGAP1	-0.241333333333333
PCOLCE	-1.36466666666667
MNS1	-0.93875
PCYT2	0.713333333333333
ZNF182	-0.637
LAX1	0.737375
SPPL2B	0.5515
ELOVL5	-0.0268
PCDHAC1	-0.269
B4GALNT1	-2.25433333333333
BLOC1S2	0.215125
ZNF673	-1.3844
ARHGAP21	-0.539166666666667
IRX5	3.34175
LRFN5	-0.525333333333333
FAM7A1	-1.704
RAB19	0.7375
GINS1	-0.9165
ITM2B	0.3922
PAPSS2	3.46491666666667
OR5BF1	0.4155
ACSL3	-0.262375
KIAA1919	0.786083333333333
GLT8D2	0.83125
UTRN	0.126
CNN1	0.00324999999999999
HISPPD2A	-0.935166666666667
SDAD1	0.500875
SIGLEC9	0.614166666666667
RPL35	-0.269285714285714
C22orf26	-0.1185
IMPDH2	-1.940875
WDR69	-0.655
SEC14L5	-0.0576666666666666
CLTA	0.2425
RP11-529I10.4	0.99275
GPR37L1	0.585333333333333
OGDH	0.0951666666666667
ASB13	-1.81383333333333
ZFP14	1.1405
ZCRB1	-0.4325
KPNA3	0.75825
HSPA1L	0.80975
RHOC	0.68675
LOC554175	-0.08875
PPP3CA	0.6591
SLC1A7	-0.6441
ZNF529	0.688333333333333
RBED1	0.69925
DDB2	-2.69925
FLJ11286	-0.6585
SPATA1	0.9045
MKNK1	-0.0788333333333333
DYSF	1.38133333333333
ALKBH2	-0.35225
NKD1	-0.802
C1orf174	-0.55725
PLEKHO1	-0.350166666666667
ASB10	0.175
RING1	-0.0648333333333334
NPC2	0.385875
AVPR1B	0.3615
YTHDF1	0.165416666666667
LMAN1L	0.304
GSG2	-1.7665
CEP170	-0.4542
RPS4Y2	-6.328
MSH6	-0.8095
HECTD2	0.289666666666667
ZNF556	-3.23916666666667
PLEKHC1	-1.6524
AIRE	0.411
BCL2L10	0.9495
LMOD3	0.339666666666667
ZBTB8	0.6811
FOXA2	-3.2238
SLCO2A1	3.019875
C3orf46	-0.383
PRDM16	-0.988
TMEM98	-0.10725
FRMD5	-3.8085
PDE6C	0.054
C1orf216	0.628
EP400	-0.686642857142857
PTK2	-0.27425
RNF217	-0.3695
NDUFA8	-0.4045
ZFAT1	1.67425
LAMP3	1.65333333333333
GLTSCR2	0.728125
NPW	2.9355
LLGL2	1.3084
PPM1K	-1.4345
C20orf177	-0.2525
KIR2DL4	0.538
NFKB2	0.56175
C21orf122	-0.974166666666667
HESX1	-0.83675
GPR114	-0.0938333333333333
SLC25A35	-1.1785
GNAT1	-0.14675
ORAI3	-0.334
FAM76B	-0.264
TMEM99	1.4884
TRIM29	0.4225
CDS1	2.70775
RHEB	-0.5618
C4orf27	-0.433666666666667
RAB3A	-0.412
OTUD6B	-0.76275
GPD1	0.240875
CDH15	-1.53833333333333
NPM1	-0.981785714285714
TMEM117	0.09675
PRPS2	0.803083333333333
GCK	-0.002
ADRA2A	1.48816666666667
TSPYL4	-0.241166666666667
TASP1	-0.79725
WDR19	-0.81975
C10orf38	-0.36325
PDE4C	-0.318666666666667
FYB	0.1924
C1orf55	0.306166666666667
PPFIA3	1.34825
RAD18	-0.50475
C12orf44	0.2415
CRYBA4	-0.5
HVCN1	0.46125
TAF10	-0.2045
C16orf48	-1.0095
DEPDC5	0.702833333333333
LTBP1	-1.0385
MAPRE1	0.182125
FGF8	0.1915
C3orf52	-0.104125
SENP7	-0.3695
LRRK2	-0.31675
RUNDC2A	0.906666666666667
KIAA0355	0.646833333333333
CPEB1	-0.81775
PPEF2	-0.492
ABI2	-0.769166666666667
KIAA0317	0.11875
ATF1	-0.98
DYNC1H1	0.892
DIP	0.8355
TMEM33	-0.437
POLDIP3	-0.055
C7orf24	1.8735
GPR171	2.4995
CDC6	-1.87233333333333
PLD1	-1.2571
ITFG2	0.1388
NDUFC1	0.67825
AKNA	-1.50025
NBR1	2.07325
PKHD1	0.600833333333333
HPS4	-0.8976
MAFA	1.31125
ULBP3	1.955
DIRC1	0.6075
IMMT	-0.64325
C22orf13	0.706083333333333
CEL	0.15775
MARK3	-0.4385
ADAMTS2	0.111583333333333
ARPC3	-0.580333333333333
TMEM10	0.295875
NPHS1	0.5285
BRD8	-0.967333333333333
WDR12	-0.25825
IDI2	-0.172428571428571
HOXD13	-2.051
OR8G2	-0.51525
SLAIN1	-5.44675
GABRQ	-0.389
NR2C2	0.05875
NKTR	-0.4148
TLE2	0.8955
KIAA0892	0.311333333333333
AURKA	-1.42572727272727
GPRC5C	1.06133333333333
TBC1D9B	-0.6415
PNPLA6	-0.1575
AP3B1	-0.55125
NAG	0.00375
C11orf68	0.0835
AKR7A3	-0.0355
AHCYL1	-0.477583333333333
COP1	-0.704333333333333
RPP14	-0.66175
PCDHB18	-0.302
CDH24	0.745
KRT17	-0.2492
LACTB2	-0.93525
DDX24	0.3044
PHACTR1	-2.31183333333333
SLC35E2	0.00774999999999999
LOXL1	-1.76025
IQSEC2	0.245625
RGSL1	-0.295
PCDHGC5	0.154
MEGF10	-0.1785
PRRX1	-0.170333333333333
ASTE1	0.319833333333333
C6orf159	-1.55333333333333
MYOD1	0.97575
GAA	-0.461
ZNF747	1.21525
KLRC1	-2.072625
IL1RL2	0.814
GDF9	-0.52
GPR119	0.392
TRAF2	-0.158333333333333
HCK	2.41933333333333
BMP6	-2.53975
IL8RA	1.30833333333333
FLJ35848	-0.4
EFHA1	0.1005
CDSN	0.141666666666667
C14orf54	0.0721666666666666
LSM3	-0.41325
ZFP41	0.6825
C9orf126	-0.684
VIT	-0.0185
SPCS3	-0.66425
DEF8	-0.7915
CHAF1A	-1.51433333333333
C1orf165	-2.02616666666667
ZFPM2	-0.451333333333333
FTH1	0.45475
SLC35F1	-1.29275
YWHAH	0.7955
C17orf66	-0.19275
ADRB1	-0.1592
FOXL1	0.114
RG9MTD3	-0.451833333333333
UMPS	0.308625
MGC13008	-0.5665
KIAA1161	-1.197
CCDC77	-1.15725
C12orf65	-0.5807
COG4	-0.755666666666667
RCP9	0.933166666666667
RP4-692D3.1	2.64966666666667
CDC2L5	0.39825
MGC7036	-0.610333333333333
DNAJC11	0.08925
GDF2	-0.0948333333333333
TIMM17A	-0.302
HNRNPA0	-0.7342
OR2H1	0.75675
PCBP1	-0.278875
COL23A1	-2.2235
LRRC2	0.584857142857143
NSD1	0.387428571428571
FLJ37078	-0.834375
WDR91	0.181333333333333
TMEM179	0.1945
DSCR10	1.131
CNDP2	0.9435
FYN	-1.289
BEX2	-3.247
KCND3	-0.08225
YPEL5	0.8325
LRRC42	-0.804
C17orf45	-1.203125
ZNF649	-0.1112
LOC150763	1.03514285714286
COL5A2	1.21908333333333
CNGA2	0.6085
ELA2B	-0.1665
RAB9B	-0.10275
FAM100A	0.952
NAIP	-0.574
MYOZ2	-0.1555
SPATA12	0.4355
XRCC4	-1.9275
CYB561	1.4611
CHST10	-1.3275
BAI1	-0.850166666666667
BRSK1	-0.0411666666666667
C17orf89	1.09675
PDE6H	-1.238
FLJ20309	0.6161
MAP7	2.36675
SCN4B	0.298
SPAG9	0.2420625
SERTAD1	1.64133333333333
FLJ21963	-0.513
ANTXR1	-1.615
TMPRSS13	3.02866666666667
ETV7	1.16166666666667
DGAT1	-0.649
NKIRAS1	-0.266666666666667
TAC3	-3.09175
CORO1C	-0.487333333333333
RAD54B	-0.20525
HRASLS3	1.74283333333333
C21orf42	0.82625
BARD1	0.352666666666667
ZNF177	-0.233333333333333
MIP	0.7185
ZNF442	0.3515
F2	-3.75
GRIA1	0.358125
GALNTL2	0.549333333333333
WNT5A	-0.8062
LENG9	0.591
hCG_25371	-1.213
FOXR1	-0.478
TRA@	0.5291
PWWP2	1.84775
C1QTNF7	0.6265
SLC7A4	0.53375
C4orf7	2.2055
C17orf80	0.808
KLK4	-0.183
IL31	0.2535
TMEM176A	3.1775
CTNNB1	-0.6829375
BHLHB2	0.531
TMEM185B	1.42233333333333
ARD1B	-0.07225
C1orf93	1.668
BRUNOL4	0.0551666666666667
LOC541469	0.376416666666667
UPK2	0.14375
GAS8	-0.426833333333333
PATE	0.1595
IMPACT	0.64325
WNK4	0.9875
HNRPLL	-1.060125
GAD2	0.1895
ITGA6	-0.23725
BMP15	-0.325166666666667
CYP2A7	0.343125
RIC8A	-0.1995
CCND1	-0.263666666666667
USP35	-0.7505
DSCR2	-1.3555
CCL4	4.48566666666667
ZCCHC10	-0.159
NOL11	-0.50775
TRPM2	1.6575
PSMD2	-1.10472727272727
CHTF18	-0.662
USP18	1.0415
RRAS	-0.600625
LAMC3	-0.9995
TOX	-2.91483333333333
PCDH15	-0.216
GABRG3	0.8655
NUDCD2	-1.240125
SGCZ	-0.418
KCTD17	-0.1101
SPSB2	-0.5815
TPPP3	1.93416666666667
CILP2	0.654
CALB2	4.71825
CEBPZ	-0.0565
ZNF479	0.033
FMOD	4.1685
C21orf66	-0.384785714285714
CLN6	0.295333333333333
ANAPC1	0.15
SH2D3C	1.32025
PTPN14	-0.4449
TRIM42	0.56925
APTX	0.299
SNRPG	-0.369833333333333
BMS1	0.509
MAGEA3	-4.2205
NFATC3	-0.584666666666667
LRRC45	1.34633333333333
ARS2	0.0732142857142857
LRIG1	1.5295
EPSTI1	0.679166666666667
PRSS27	0.98575
ERC2	-0.302875
PRKACB	0.810428571428571
PRDM13	-4.065
HCG27	-1.546
KLK12	-2.109
HSD17B7	-0.922166666666667
ZNF354A	0.872
PCDH11X	-0.4085
DMGDH	-0.35125
PCBD2	-0.659666666666667
TMC6	-0.42825
RIMS1	0.220857142857143
SF3B2	-0.199
RCN1	-1.03366666666667
CPB1	0.12825
BCAR3	-1.8645
FCRLB	-0.381625
PAK1IP1	0.152
OR10H1	0.0205
KIF9	1.0982
PITPNM2	-1.07325
L3MBTL4	0.04
TGFB1	-1.0215
ZXDC	0.78925
SLC6A16	1.10125
SRrp35	-1.76383333333333
LRRC8E	1.80175
PPIAL4	-0.708833333333333
EOMES	0.8925
PAX2	-1.2375
SCARF2	-0.281125
PSEN2	0.705833333333333
PCDHB13	1.21675
C10orf28	-0.422125
DHRS7B	0.176928571428571
C1orf131	-0.13275
ASB1	-0.8567
ZNF223	0.323166666666667
LCMT2	1.2125
MEP1A	-1.36
TMEM53	0.30675
RSPH3	-0.46525
C10orf33	-1.891
LOC644285	-0.8865
PTPN9	0.5395
ABCA12	1.41025
CCDC37	-0.5955
RUNDC1	2.4706
YES1	0.781166666666667
FAM120AOS	-0.03475
OR5M3	-0.153
PPP1R3F	-0.496666666666667
IL13	-0.345777777777778
MDFI	0.4445
PRNT	0.783
ZDBF2	-1.752
OR10C1	0.3805
CLIC1	-0.636666666666667
LILRA5	-0.61925
CSAG1	-3.9215
TREML2	-0.435
FAM125A	-0.942333333333333
ZNF74	-0.04725
FAM104A	0.4835
LRRC39	0.223
SAMD5	-0.9475
HYAL2	0.2255
HIST2H2AC	0.642125
IGFBP5	0.264304347826087
NRTN	-1.4795
KIAA0556	0.6258
FAM29A	-0.801333333333333
JMJD2A	0.54925
EPHB1	-0.30975
POLD4	-0.527875
ANAPC10	0.99725
LRRC36	-0.17225
MEGF6	-0.692
LPHN3	-0.6715
BMP10	0.2755
C21orf55	0.083
CREM	-1.281
PTGER4	1.614
METAP1	-0.771625
KCNQ1	0.464833333333333
NR2F2	0.494875
SSFA2	-0.188833333333333
CTTNBP2	-1.52175
BCL2A1	-0.866625
ZBTB24	0.94725
SLCO6A1	-0.5655
PRDM1	0.188
OR7D2	1.38766666666667
CCDC47	0.1912
LOC646982	0.208
SLC26A6	-0.893
BIN1	-0.6239
SRRM1	0.122
PCSK1N	0.94725
ALS2	0.464
ECT2	-0.0504736842105264
CACNA2D2	-0.057625
DOCK6	-0.4995
C10orf119	0.519
FATE1	0.18175
DUSP23	1.3325
TRIP6	0.115615384615385
NUP35	0.04075
CDH3	-1.247
KLHDC8A	0.443
C9orf116	-0.37325
EI24	0.365
CENTD1	0.485333333333333
RWDD2B	-0.639833333333333
DOCK1	0.9755
NPAS2	0.1515
NR3C2	5.221
FAM63A	0.28575
INPP5F	-0.723666666666667
FAM111A	-0.2987
MYBL1	-2.63454545454545
IQGAP3	0.287166666666667
CRADD	-2.04666666666667
DUSP12	-1.225
PDZK1IP1	3.6735
VASH2	0.031
CTR9	-0.283
VIL1	-4.419
OR8U1	0.3975
CCDC107	0.7155
PTTG1IP	0.22775
OR4X2	0.392
COL9A1	-2.634
PSMD9	-0.372
ZFP62	0.054
TIP39	1.06975
PARP15	-1.695
TTC19	-0.51525
C1orf114	-1.662
GFPT1	-0.238
SLC27A6	-1.652
MRPS10	-0.466
CALML5	4.56783333333333
TRPM7	-0.0895
CGNL1	2.823375
CECR1	0.54725
SERPINB8	-0.6045
TMEM102	0.997875
PDIA2	-1.5345
NUCKS1	-0.7325
HOTAIR	3.78625
EBI3	0.1295
NXN	-0.93175
ZMYND19	0.185625
FOXJ3	-0.076
EIF5B	0.2167
EIF2B4	0.035
LEO1	-0.1085
ZIC5	-1.06925
IL20	-0.9792
KIAA0415	0.4425
FLJ37357	0.884
TSPAN12	0.785
ACTR3B	0.30675
TFAM	-0.274166666666667
IL17RD	-0.97125
PARP12	-0.24975
KLHDC7A	0.5135
KCTD4	0.844833333333333
GTF2H1	-0.64375
FLCN	-0.368333333333333
BIRC4	1.162625
LOC790955	1.0815
VKORC1L1	0.4145
CYP4F22	-0.467
TAS2R5	1.283
ZNF582	1.4205
HS3ST3B1	-0.96825
CTNS	0.00425
STK36	-0.277666666666667
MMD2	-0.3875
RP5-1103G7.6	1.914
FLJ23356	0.0815
CRH	-0.621333333333333
C1orf182	0.198666666666667
ACP5	1.61133333333333
AMFR	-0.3525
CA4	-2.13725
PLCB4	1.668375
MPHOSPH10	0.902
UNQ473	4.14666666666667
G3BP2	0.602
SR140	0.120583333333333
HOXA2	-0.58375
PYGB	0.3865
BAT1	-0.402583333333333
DKK3	-1.44216666666667
DDX31	0.0545
TULP1	0.307625
NHLRC2	0.679
TNRC4	-0.0248333333333333
ZNF430	-0.21375
TNRC6A	0.252875
PLA2G1B	0.217333333333333
RCHY1	0.5745
GTF2A2	-0.0206666666666667
MGC4294	-3.394
ZNF691	0.2345
TACC3	-1.5285
DNAJC5G	-0.25375
LOC4951	0.53375
MS4A4A	-1.004
LOC152485	3.4445
PPP1R2P1	0.04925
PPP2R5B	-0.04975
RPGRIP1L	0.395625
SPOP	0.4007
PTPRF	1.0975
MGC42090	-0.2195
SUSD3	-0.6375
THOC4	-0.015375
MAML1	-0.1663
FXR2	-0.7205
TYK2	-0.7825
MUC6	1.87466666666667
DNAJB7	0.039
PIP4K2A	0.3145
MEX3A	2.208
RRP1	-0.375
TFAP4	-0.163
CXorf41	0.972
MTMR4	-0.536
CTLA4	-0.1225
SNX9	-0.994875
CIB3	0.122
NECAP1	0.219
PLA2G2D	0.053
GLMN	-1.23166666666667
DCLRE1A	0.24375
PDX1	0.476
SAMD11	-0.40875
MRPL55	0.8252
TLR7	0.96075
TBC1D21	0.0173333333333333
SMAD1	4.5415
ACTRT2	-0.05175
RIOK2	-0.32725
PDLIM4	0.60625
SLC22A15	-0.517833333333333
ABHD13	0.2798
STX18	-1.4802
CCPG1	-0.2065
DCBLD1	0.6425
SLC2A6	-1.405
NOLA3	0.19475
TRDMT1	-1.13061538461538
IL17F	0.606
ATP1A4	-0.5585
OR52W1	-0.734
CFL1	0.51275
IL4	-0.79425
RBP2	1.10316666666667
CPSF6	0.203375
TTC8	-0.8565
MUCL1	7.481
EYA3	-1.87716666666667
KRT38	0.40075
GNE	0.9
ZNF501	-0.259
SLC35A2	0.862125
CEP110	-1.3748
MYF6	0.0365
MGST2	2.09416666666667
TRPV4	-0.3865
NEK8	-0.526666666666667
NOX5	-1.447
NCKAP1L	-1.157
EMP3	-2.03216666666667
BPY2C	-0.894
C1orf38	-0.402125
ELOVL2	-1.3995
CBX7	-0.3545
OSBPL1A	-0.5005
ZNF589	-0.91275
ESCO1	0.4495
TRA2A	0.409583333333333
C3orf26	-0.954
PHF2	0.989416666666667
PID1	0.2245
RFC1	-1.183125
MTAP	0.36075
ADORA3	2.8675
LOC389458	-0.78825
TRNT1	-1.18725
CRIPAK	-2.03975
RAI2	0.538166666666667
ANKRD44	-0.087
GZMB	2.90775
NFE2L1	0.2925
STIP1	0.000333333333333343
RASL11B	0.3435
NT5DC2	-0.704833333333333
LRP2	0.71825
MTDH	0.1262
ARSG	0.0475
HSP90AB1	-0.2475
CT45-6	-4.1925
ZNF483	-0.0102499999999999
LMBR1L	0.13125
S100A2	-2.1196
C2	-0.808647058823529
C2orf27	-0.345
EIF4EBP1	-0.93125
GCKR	-3.6955
PPP1R9B	0.846625
FER	-1.89475
SNRK	0.495333333333333
OR5M10	0.615
UTP6	-0.962
CAPZA3	-0.0163333333333334
FBP1	1.57011111111111
TERT	-1.0105
CCL1	-0.144
FUCA1	0.2735
ALS2CR8	0.318166666666667
KCMF1	0.620166666666667
SRCRB4D	-1.315
OXCT2	-0.948333333333333
IL17RA	0.888333333333333
MPP5	0.417125
SPA17	-0.43475
FLJ10986	-0.467666666666667
GALNT14	1.176
CXorf27	-0.724833333333334
NPLOC4	-0.31875
RAB34	-1.42875
KRTAP3-3	0.144
ARSD	1.1075
CPLX2	-0.9905
PJA1	-0.63675
WHDC1L1	0.379666666666667
RB1	-0.3749
MTMR15	-0.026
PHLDA2	-1.4243
GUCY2F	-0.378
MPV17	-0.487833333333333
SLC35D1	-0.5115
LYSMD3	-0.3753
COL16A1	0.42975
ERLIN1	-0.675666666666667
JMJD4	0.76775
HIST1H2BK	0.753
TP53I11	2.12366666666667
ST3GAL4	0.0535
PF4V1	2.42216666666667
ALG8	0.01825
REG1A	0.78375
MINA	-0.07325
CYB5R3	0.309666666666667
HHLA1	0.04825
MYST4	1.2983
VASN	-0.2545
UCHL5IP	-0.79375
TFAP2A	2.5921875
MGC9913	-0.181
C9orf97	0.102
LOC90379	0.3095
PHF15	-1.08357142857143
ZNF169	0.778166666666667
KRT7	3.5484
GLIPR1L2	-0.171625
LOC116236	-0.9655
IQCF3	0.2475
RDH14	0.457166666666667
HNRPK	0.274285714285714
RABEPK	-0.284666666666667
