Hybridization REF	TCGA-C8-A12W-01A-11R-A115-07
AURKA	-0.426909090909091
GPRC5C	-0.492833333333333
TBC1D9B	-0.164375
PNPLA6	0.714333333333333
AP3B1	-0.181
NAG	-0.488625
C11orf68	0.1275
AKR7A3	2.5945
AHCYL1	0.0295
COP1	1.19466666666667
RPP14	0.0209166666666667
PCDHB18	0.46575
CDH24	1.59875
KRT17	-0.3966
LACTB2	1.4355
DDX24	-0.3864
PHACTR1	-2.0025
SLC35E2	0.36725
LOXL1	-0.273
IQSEC2	0.361875
RGSL1	0.824
PCDHGC5	0.398
MEGF10	0.10475
PRRX1	1.9495
ASTE1	-0.145333333333333
C6orf159	-1.148
MYOD1	1.80475
GAA	-0.33725
ZNF747	0.3465
KLRC1	-0.68575
IL1RL2	0.679
GDF9	0.39625
GPR119	0.5485
TRAF2	-0.0828333333333333
HCK	4.4305
BMP6	-1.57475
IL8RA	0.241666666666667
FLJ35848	-0.8535
EFHA1	0.4515
CDSN	0.279
C14orf54	-0.273666666666667
LSM3	0.22575
ZFP41	-0.0845
C9orf126	-1.62533333333333
VIT	-1.52
SPCS3	0.47725
DEF8	-0.4792
CHAF1A	-1.66283333333333
C1orf165	-1.6765
ZFPM2	1.492
FTH1	0.57175
SLC35F1	-1.86675
YWHAH	0.7945
C17orf66	0.218166666666667
ADRB1	-1.55166666666667
FOXL1	-0.504
RG9MTD3	-0.497666666666667
UMPS	0.00849999999999999
MGC13008	0.264
KIAA1161	-0.2425
CCDC77	-0.8705
C12orf65	-0.1772
COG4	-0.517166666666667
RCP9	0.529916666666667
RP4-692D3.1	3.0805
CDC2L5	-0.072
MGC7036	-0.427166666666667
DNAJC11	-1.00275
GDF2	0.184833333333333
TIMM17A	0.40175
HNRNPA0	-0.6923
OR2H1	0.213666666666667
PCBP1	-0.312125
COL23A1	-2.67675
LRRC2	-0.306571428571429
NSD1	0.337714285714286
FLJ37078	0.629375
WDR91	-0.890166666666667
TMEM179	0.865
DSCR10	-0.271
CNDP2	0.4742
FYN	-0.6465
BEX2	-3.709
KCND3	-0.056
YPEL5	0.719
LRRC42	-1.04483333333333
C17orf45	-1.14175
ZNF649	0.7076
LOC150763	0.501125
COL5A2	3.08125
CNGA2	0.4245
ELA2B	-0.442
RAB9B	0.38575
FAM100A	0.802
NAIP	-0.377071428571429
MYOZ2	-0.222666666666667
SPATA12	0.0245
XRCC4	0.4465
CYB561	1.6146
CHST10	-0.92725
BAI1	-1.24283333333333
BRSK1	0.3195
C17orf89	1.02825
PDE6H	-1.3175
FLJ20309	0.2522
MAP7	-0.466125
SCN4B	0.34525
SPAG9	-1.0346875
SERTAD1	0.960166666666667
FLJ21963	-0.98325
ANTXR1	1.6004
TMPRSS13	1.54466666666667
ETV7	2.05966666666667
DGAT1	0.219166666666667
NKIRAS1	0.301333333333333
TAC3	-3.726
CORO1C	-0.93925
RAD54B	-0.016
HRASLS3	2.3855
C21orf42	0.09225
BARD1	-0.168833333333333
ZNF177	-1.19383333333333
MIP	0.3505
ZNF442	-0.2155
F2	-3.394
GRIA1	-0.425375
GALNTL2	1.021
WNT5A	-1.7871
LENG9	0.5295
hCG_25371	-1.32
FOXR1	-0.058
TRA@	0.888
PWWP2	0.748
C1QTNF7	2.039
SLC7A4	2.9715
C4orf7	1.876
C17orf80	-0.0455
KLK4	1.6985
IL31	1.004
TMEM176A	4.59075
CTNNB1	-0.5755
BHLHB2	0.2305
TMEM185B	0.107333333333333
ARD1B	-0.01625
C1orf93	1.0765
BRUNOL4	-0.896833333333333
LOC541469	1.36016666666667
UPK2	-0.607
GAS8	0.770166666666667
PATE	-0.0965
IMPACT	0.624125
WNK4	0.129666666666667
HNRPLL	-0.680375
GAD2	0.42325
ITGA6	-1.196
BMP15	0.358166666666667
CYP2A7	0.396875
RIC8A	0.098625
CCND1	1.282
USP35	-0.808
DSCR2	-1.29425
CCL4	5.8685
ZCCHC10	-0.293
NOL11	-0.57475
TRPM2	2.91025
PSMD2	-1.33809090909091
CHTF18	-1.0255
USP18	0.8065
RRAS	0.766125
LAMC3	-0.586
TOX	-3.0245
PCDH15	0.8505
GABRG3	-2.5745
NUDCD2	-0.1805
SGCZ	0.285
KCTD17	0.4336
SPSB2	1.031
TPPP3	4.63666666666667
CILP2	1.50066666666667
CALB2	2.5425
CEBPZ	-0.908166666666667
ZNF479	-0.3155
FMOD	5.271
C21orf66	-1.25528571428571
CLN6	-0.237
ANAPC1	-1.219125
SH2D3C	1.16375
PTPN14	-0.1119
TRIM42	-0.71
APTX	-0.14625
SNRPG	-0.262333333333333
BMS1	-0.8975
MAGEA3	0.3095
NFATC3	-0.798666666666667
LRRC45	1.018
ARS2	-0.775428571428571
LRIG1	1.44966666666667
EPSTI1	1.03933333333333
PRSS27	0.98425
ERC2	-0.284625
PRKACB	-0.511571428571429
PRDM13	-5.85
HCG27	-2.6845
KLK12	-3.8805
HSD17B7	-0.267
ZNF354A	-0.123
PCDH11X	2.152
DMGDH	-0.4825
PCBD2	-0.0146666666666667
TMC6	-0.826625
RIMS1	0.389875
SF3B2	-0.789666666666667
RCN1	-1.72083333333333
CPB1	-0.37825
BCAR3	0.79925
FCRLB	1.60075
PAK1IP1	-0.622
OR10H1	0.443
KIF9	2.0284
PITPNM2	-1.341
L3MBTL4	-0.08425
TGFB1	0.3456
ZXDC	-0.39075
SLC6A16	-0.7965
SRrp35	-2.590375
LRRC8E	1.386
PPIAL4	-0.6085
EOMES	1.21933333333333
PAX2	0.2595
SCARF2	1.51025
PSEN2	-0.235666666666667
PCDHB13	-0.806
C10orf28	-1
DHRS7B	1.24771428571429
C1orf131	0.073
ASB1	-0.7893
ZNF223	0.076
LCMT2	0.45075
MEP1A	-1.43166666666667
TMEM53	0.53675
RSPH3	0.38325
C10orf33	-1.3715
LOC644285	-1.399
PTPN9	0.0361666666666667
ABCA12	0.842
CCDC37	-0.9025
RUNDC1	1.4921
YES1	-0.599
FAM120AOS	0.256
OR5M3	-0.242
PPP1R3F	0.454916666666667
IL13	-0.0487777777777778
MDFI	-0.42275
PRNT	-0.2135
ZDBF2	-0.813
OR10C1	0.351666666666667
CLIC1	-0.740166666666667
LILRA5	1.22833333333333
CSAG1	-0.490166666666667
TREML2	-1.10933333333333
FAM125A	-0.0236666666666667
ZNF74	-1.0605
FAM104A	-0.00825
LRRC39	-0.4845
SAMD5	-1.1405
HYAL2	0.31075
HIST2H2AC	1.7615
IGFBP5	0.994347826086956
NRTN	-0.972333333333333
KIAA0556	0.4669
FAM29A	-1.48305555555556
JMJD2A	-0.03
EPHB1	0.374333333333333
POLD4	1.7905
ANAPC10	-0.0795
LRRC36	-0.5195
MEGF6	-0.34725
LPHN3	-0.3295
BMP10	0.3585
C21orf55	1.1635
CREM	-0.21575
PTGER4	0.346666666666667
METAP1	-0.700375
KCNQ1	0.757
NR2F2	1.47825
SSFA2	-1.14266666666667
CTTNBP2	-1.666
BCL2A1	0.039375
ZBTB24	-1.2565
SLCO6A1	-1.93266666666667
PRDM1	1.0305
OR7D2	-0.7515
CCDC47	-0.0245
LOC646982	0.92
SLC26A6	-0.465666666666667
BIN1	-0.5934
SRRM1	-0.543642857142857
PCSK1N	0.74675
ALS2	-0.5875
ECT2	-0.802157894736842
CACNA2D2	0.745375
DOCK6	-0.8015
C10orf119	0.12525
FATE1	0.5145
DUSP23	1.14575
TRIP6	0.0551428571428571
NUP35	-0.03
CDH3	0.39875
KLHDC8A	0.81
C9orf116	1.213625
EI24	-0.3275
CENTD1	-0.387666666666667
RWDD2B	-1.40933333333333
DOCK1	0.603
NPAS2	-1.493375
NR3C2	1.7765
FAM63A	0.132166666666667
INPP5F	-1.165
FAM111A	-0.9377
MYBL1	-0.135833333333333
IQGAP3	-0.602666666666667
CRADD	-0.478
DUSP12	-0.58775
PDZK1IP1	3.221
VASH2	-0.5145
CTR9	0.11625
VIL1	-4.079
OR8U1	0.434666666666667
CCDC107	0.3285
PTTG1IP	0.898
OR4X2	0.46275
COL9A1	-3.463
PSMD9	-1.21475
ZFP62	-0.119
TIP39	1.164
PARP15	-0.1495
TTC19	-0.581
C1orf114	-2.28066666666667
GFPT1	-0.3305
SLC27A6	-2.27325
MRPS10	0.1791
CALML5	0.336333333333333
TRPM7	0.00562500000000002
CGNL1	-0.94475
CECR1	1.58125
SERPINB8	-0.334833333333333
TMEM102	1.727
PDIA2	-2.868
NUCKS1	-0.0873333333333333
HOTAIR	-0.588
EBI3	0.35625
NXN	0.41775
ZMYND19	-0.571
FOXJ3	-0.55175
EIF5B	-0.2296
EIF2B4	-0.167
LEO1	0.5305
ZIC5	-1.40725
IL20	2.92233333333333
KIAA0415	0.181
FLJ37357	0.6185
TSPAN12	0.70275
ACTR3B	-0.434875
TFAM	-0.497333333333333
IL17RD	-0.866375
PARP12	0.25225
KLHDC7A	0.54
KCTD4	0.30025
GTF2H1	-0.28825
FLCN	0.748833333333333
BIRC4	1.417125
LOC790955	0.49775
VKORC1L1	-0.186
CYP4F22	0.594333333333333
TAS2R5	0.431
ZNF582	0.5665
HS3ST3B1	0.26075
CTNS	0.7735
STK36	-0.734
MMD2	0.231
RP5-1103G7.6	0.935
FLJ23356	0.88
CRH	-0.0565
C1orf182	1.5845
ACP5	3.432
AMFR	0.0739
CA4	-2.8435
PLCB4	0.62
MPHOSPH10	-0.40625
UNQ473	1.324
G3BP2	-0.0474166666666667
SR140	-1.06558333333333
HOXA2	-0.35175
PYGB	-0.0255
BAT1	0.0646666666666667
DKK3	0.309
DDX31	-1.325375
TULP1	0.464
NHLRC2	0.178
TNRC4	0.238333333333333
ZNF430	-0.59925
TNRC6A	0.28275
PLA2G1B	0.867333333333333
RCHY1	0.351333333333333
GTF2A2	-0.00866666666666666
MGC4294	1.0165
ZNF691	0.52725
TACC3	-0.79325
DNAJC5G	-0.31375
LOC4951	0.001
MS4A4A	-0.0805
LOC152485	0.661
PPP1R2P1	-0.6165
PPP2R5B	-0.3335
RPGRIP1L	0.450125
SPOP	-0.00089999999999999
PTPRF	0.496666666666667
MGC42090	null
SUSD3	2.49575
THOC4	-1.181
MAML1	-0.5211
FXR2	-0.407
TYK2	-0.321
MUC6	0.793333333333333
DNAJB7	0.48
PIP4K2A	-0.203428571428571
MEX3A	-0.690666666666667
RRP1	0.4245
TFAP4	-0.26125
CXorf41	1.62675
MTMR4	-0.338666666666667
CTLA4	0.5275
SNX9	-0.117875
CIB3	2.49033333333333
NECAP1	1.092375
PLA2G2D	0.1201
GLMN	-1.321
DCLRE1A	-0.4015
PDX1	-0.496
SAMD11	-0.3915
MRPL55	0.6141
TLR7	3.124375
TBC1D21	0.224333333333333
SMAD1	1.4488
ACTRT2	0.21
RIOK2	-0.45875
PDLIM4	0.13975
SLC22A15	0.996166666666667
ABHD13	0.7521
STX18	0.3172
CCPG1	0.434928571428571
DCBLD1	0.7315
SLC2A6	-0.827
NOLA3	0.23025
TRDMT1	-0.220071428571429
IL17F	1.231
ATP1A4	-1.71
OR52W1	0.5855
CFL1	0.122
IL4	-0.654
RBP2	0.0393333333333334
CPSF6	0.4535
TTC8	-0.688333333333333
MUCL1	1.626
EYA3	-1.632
KRT38	0.7335
GNE	-0.6065
ZNF501	1.0975
SLC35A2	0.689875
CEP110	-1.5341
MYF6	1.645
MGST2	0.196833333333333
TRPV4	1.124
NEK8	-0.171
NOX5	-1.815
NCKAP1L	0.13
EMP3	-0.709833333333333
BPY2C	-0.1095
C1orf38	0.748
ELOVL2	1.201875
CBX7	0.975666666666667
OSBPL1A	-0.2945
ZNF589	-0.42775
ESCO1	-1.09666666666667
TRA2A	-0.298
C3orf26	-0.932
PHF2	0.411
PID1	-0.0261666666666667
RFC1	-0.45325
MTAP	-0.2861875
ADORA3	4.27766666666667
LOC389458	-0.6705
TRNT1	-0.0255
CRIPAK	-0.831
RAI2	1.835
ANKRD44	-0.61725
GZMB	4.29325
NFE2L1	-0.3125
STIP1	-0.136833333333333
RASL11B	1.407
NT5DC2	-0.226666666666667
LRP2	1.572
MTDH	0.621466666666667
ARSG	0.23475
HSP90AB1	0.089
CT45-6	-5.8345
ZNF483	1.9
LMBR1L	-0.49025
S100A2	-0.8395
C2	0.189888888888889
C2orf27	0.082625
EIF4EBP1	0.9535
GCKR	-2.97683333333333
PPP1R9B	0.644625
FER	-1.2605
SNRK	0.243
OR5M10	0.204
UTP6	-0.7045
CAPZA3	0.2595
FBP1	1.66766666666667
TERT	-1.1895
CCL1	-1.1045
FUCA1	0.39275
ALS2CR8	-0.510333333333333
KCMF1	-0.0585
SRCRB4D	-0.9685
OXCT2	0.571833333333333
IL17RA	0.5305
MPP5	-0.15275
SPA17	0.81225
FLJ10986	0.276666666666667
GALNT14	-1.171
CXorf27	-0.9955
NPLOC4	-0.4735
RAB34	0.365
KRTAP3-3	0.0335
ARSD	0.824333333333333
CPLX2	-1.5092
PJA1	-0.1565
WHDC1L1	-0.137833333333333
RB1	-0.776
MTMR15	-0.38
PHLDA2	-1.0023
GUCY2F	0.05
MPV17	0.386333333333333
SLC35D1	-0.0625
LYSMD3	0.221
COL16A1	1.13725
ERLIN1	-1.2465
JMJD4	0.037
HIST1H2BK	0.988
TP53I11	1.78583333333333
ST3GAL4	-0.4384
PF4V1	0.34275
ALG8	0.27925
REG1A	-0.953
MINA	-0.81925
CYB5R3	0.866583333333333
HHLA1	-0.40925
MYST4	1.1133
VASN	-0.7765
UCHL5IP	-0.99825
TFAP2A	1.3063125
MGC9913	-0.8405
C9orf97	-0.6215
LOC90379	0.23925
PHF15	-0.384428571428571
ZNF169	-1.1152
KRT7	3.3921
GLIPR1L2	1.51175
LOC116236	1.0945
IQCF3	-0.31125
RDH14	0.176666666666667
HNRPK	-0.0588571428571429
RABEPK	-0.639
ISX	-2.502
CBARA1	0.82625
RAD51AP1	-0.04325
MLL5	-0.26875
CXorf48	-5.6815
SGCD	-0.01875
PHTF1	-1.208875
CA3	-0.00350000000000001
CMTM5	0.3265
STX10	-0.573
JMJD2D	-0.47225
P4HA1	-0.932333333333333
GAB3	-0.4845
DHRS4	-0.252666666666667
COL4A1	2.3748125
C20orf20	-0.2095
OSBPL2	1.440375
PTTG2	-1.4785
KIAA1688	2.64525
STS	-1.95925
SHROOM4	1.41133333333333
KBTBD5	0.01
ALDH1A3	1.057
BTNL2	0.0981666666666667
TGIF1	-0.0015
ZFAND5	-0.1135
ICA1	0.02875
NAV3	-2.97783333333333
FLJ12331	-0.5165
EPS8L2	-0.1385
MNT	0.101166666666667
ENTPD1	1.93758333333333
OR51E2	1.58875
STK11	-0.237875
MX1	3.649
TTTY9A	1.5395
CX62	-0.359
LOXL4	-1.204625
EXOSC4	1.71275
PURB	0.0312857142857143
SETD1A	-0.319
RELB	0.535
LAMB2	1.3295
HNF1B	-0.811666666666667
PNLIPRP3	-1.2395
C14orf139	-1.27375
UMOD	2.80925
GRIN3B	0.125
GPR25	0.65
ZNF512B	-0.1005
ATP6V0A1	-0.383625
SRA1	0.231583333333333
ZNF615	0.955
ZNF768	-0.04775
ZNF469	2.53225
DYNC2LI1	0.474
DNAH3	0.1895
LOC387911	-0.34675
LOC554234	0.21175
ARRDC5	1.3145
TMEM59L	-1.17866666666667
MARCH4	-0.787
CNOT8	-0.591833333333333
KIRREL3	-1.753
ADAM17	-0.29925
MYOG	0.379875
CPNE1	0.128333333333333
AK5	0.492375
LOC204010	-0.3625
NDRG4	0.394
LOC130074	-0.15475
PIAS4	0.2525
NCOA2	2.09475
TEGT	0.4428
USP5	0.9375
ANKRD21	0.568333333333333
KIAA0692	0.325666666666667
HAPLN3	1.39725
LZIC	-0.4015
NRXN3	-0.159
CDKN2C	-1.7815
KIAA0226	-0.105166666666667
CYB5D1	1.374
WDR68	-0.3104375
ABCB6	-0.3665
MRPS25	-0.671
ZMAT2	0.745333333333333
KRT25	-1.1265
RPL11	-0.7895
GRAP	-0.214333333333333
LOC198437	1.53766666666667
RORC	0.00887500000000002
RAP2C	0.258357142857143
MXD1	0.4575
AZI2	0.1175
NUAK2	-0.69825
AHSG	-5.951875
MANSC1	1.06425
IMP3	-0.0336666666666667
C2orf3	-1.375125
VSTM3	3.79975
PCTP	-1.62875
SIRT1	-0.17875
MANBA	0.9475
CD164	0.434
GFRA1	0.7311
PRM2	0.8735
ZKSCAN3	-0.22
PLEKHG1	2.7105
TPRKB	-0.12225
UBFD1	0.517416666666667
CDKL5	1.17266666666667
HIST1H2BD	2.53458333333333
INPP4A	-0.858
BMX	-0.133625
PTPRU	-0.334
LOC554202	-0.571833333333333
HOXC8	1.1035
IL12B	-0.947
ADPGK	-0.989
ZNF418	0.9
SIAE	1.25625
CWC15	-0.36975
RP13-401N8.2	-0.906
KLHL11	0.74475
DEDD2	0.645625
PSMB3	-0.093
DDX25	-2.64475
ZBTB3	0.0405
GFRAL	-0.3005
RPS25	-0.8675
FAM57B	-1.222
TESK2	0.061
DNM1L	0.508125
ZNF207	-0.282666666666667
CLEC11A	2.162375
TOLLIP	0.398125
TMEM61	-0.749166666666667
DLK1	-4.5532
PLVAP	2.867625
NOD2	2.51866666666667
SCMH1	-0.85575
FLJ40235	-0.6485
HTR2A	-0.688
ARMC5	0.1405
FUT7	-0.2065
PRELP	2.358
ALKBH6	0.371833333333333
GYG1	-0.401666666666667
POLR3GL	-1.00725
COL8A2	4.9575
OR10A5	0.520125
C1orf187	-2.19475
TXLNB	1.12583333333333
C16orf68	-0.565916666666667
R3HDM1	-1.4385
C16orf75	-0.63975
BAALC	1.153625
TNP1	-0.25625
GAPDH	-0.52425
COX7C	0.139
ERRFI1	-1.33475
PGAM2	0.740166666666667
FAM108B1	-0.7835
APC	0.31975
TLR2	3.76475
SUCNR1	2.649375
ZNF233	1.38075
WFDC1	-0.455666666666667
PSG11	-0.1461
SLC39A1	0.72225
PSAPL1	0.1215
CDC42EP1	0.644125
MECR	-0.44125
KIAA0101	0.0113
MACROD2	1.0895
MMP19	1.40333333333333
LOC202459	0.64
VNN2	2.80575
ACCN3	-2.0905
TIMD4	2.013
RNASE8	0.415
CCDC7	0.043
SULT2B1	2.2505
ME1	-1.566
MGRN1	0.20625
MRPL30	-0.342375
IVL	0.7615
CALM1	0.97895
PLEKHA6	1.315
B4GALNT2	0.867
PGDS	5.153875
C8orf33	0.738
TMEM56	-1.35333333333333
CKM	1.1495
ESR2	0.0934444444444444
ACOT8	1.23125
AGTR2	0.9235
LOC155006	-0.327
BC37295_3	1.0195
EPM2AIP1	-0.435333333333333
PZP	0.93775
RPS9	0.3505
C18orf51	-3.32325
SIVA1	-0.5328
HEATR2	-0.2615
CD3E	-0.475333333333333
C20orf142	0.5735
PGLYRP3	0.0545
CCDC139	-0.47325
GPS2	0.753666666666667
NOL14	-0.42875
LRTM2	1.29675
TRIM36	-1.167875
TP53RK	1.1861
FBXL13	-0.835166666666667
RUFY2	-0.148142857142857
C11orf70	-0.6275
HSPB9	2.13483333333333
GJA5	3.439
HGF	-0.466166666666667
EPHB4	-0.4365
SOX18	2.0105
IFRG15	-0.239
SERPINA10	-3.7675
WDR23	0.585875
REEP2	-1.38266666666667
CDK3	-1.103
HSPA12A	1.95225
ARL8B	0.7337
SATB1	-0.945
PPM1D	-1.19983333333333
VPS45	-0.3135
TP53BP2	-0.300625
GJE1	1.956
CACNA1G	-0.31575
VGLL4	0.89425
GNPTG	1.19625
ROS1	-3.702
C21orf128	-0.468
BMP8B	2.15825
SLC5A4	-0.6715
SLC6A3	0.1368
C16orf53	0.24525
TMEM81	-1.033
APC2	0.0612000000000001
SYAP1	0.500625
C6orf54	-0.2235
ZBED5	-0.8881
PVR	-0.663375
LTA4H	-0.5775
CCDC24	0.9526
MAGEA4	0.231666666666667
IFIT3	1.50283333333333
MYADM	1.782875
C21orf82	0.665
PDE3B	-2.025
TMPRSS11A	0.28975
PGK1	-1.41976470588235
CCL13	3.26666666666667
DERL3	1.48666666666667
MLXIP	-0.929666666666667
PLOD1	-1.04775
MTFR1	1.5995
NPDC1	-0.1575
GPAA1	0.473833333333333
LTV1	-1.08875
RYR3	-1.6275
C7orf46	-0.19425
VAMP2	1.315
RNF135	1.1745
SUPV3L1	-0.68975
FIBP	-0.033625
ADAMTS18	-0.1624
RNF25	-0.532666666666667
SOS1	-0.08025
PLAU	1.873375
MATK	-2.07675
EHF	2.87
CTNND2	0.143375
PTEN	0.469
ZNF189	-0.248625
SLC28A3	0.548
GUCY1A3	2.981
SETD2	0.3745625
ROGDI	1.625
TICAM1	0.4354
RASSF3	0.855
PACSIN2	0.678333333333333
SERPINB5	-1.57625
PRKCDBP	0.571625
TFDP3	-0.9795
LGR6	1.716125
RFX5	-1.1705
OR52J3	1.062
PTPN18	0.474125
ZBTB34	-0.555875
KCNF1	2.717
SYNE2	-0.356285714285714
SLC22A4	-1.1295
NETO2	0.310875
VCPIP1	0.171
LDHD	2.33775
ESX1	-3.61925
SQRDL	2.11175
GALK1	-0.0355
SERPINA6	-0.203
HD	-0.00962500000000004
ASCL3	0.396
FBXL6	0.9715
FABP7	-4.381625
MAGEC3	-0.8485
KLC4	-0.081125
CD1D	-1.55875
PRAM1	1.48575
EIF3B	-0.285214285714286
DSCR8	-5.488
FLVCR1	-0.75125
KIAA0141	-0.892
PROM2	1.23733333333333
ALOX5	2.3667
GPR162	-1.068625
LYRM2	0.09975
RNASE6	0.122875
HES5	2.90675
GJA1	1.26925
MRPS14	0.505
HMHB1	0.26575
TAF7	0.328125
BTNL9	0.391
SFXN2	-0.240375
VEPH1	-1.6235
GK2	-0.3165
AMBP	-4.64525
KIAA0953	-0.155
XAGE5	-0.380833333333333
CCBP2	-0.352
TGM2	0.36
ZNF202	0.997
ACTL6A	-0.179
SLC23A2	-1.1208
ARHGEF7	-0.00733333333333333
LOC728635	-0.648
CRYM	-1.798
PKD2	0.7745
MANBAL	1.24916666666667
LIN54	-0.57075
ACTL7B	-0.57325
OR4D9	1.681
KIAA1683	-1.689375
ZNF704	2.143
TCP10	-0.495125
MAGEB18	-1.053
DEFA4	0.0326666666666667
ZNF197	-0.567
PTOV1	1.43816666666667
RNF208	0.626
CMIP	1.13
TRDN	0.172
UCHL1	-1.280875
APOL6	-0.1126
PLK1	-0.623666666666667
NPHP1	1.14766666666667
NDUFA11	0.23775
DAB1	0.5655
RTN4R	0.2565
PUSL1	-0.203
SYT2	-0.12525
ANXA13	2.01375
RFTN1	-0.15125
ATP8B2	-0.540833333333333
VN1R2	-1.147
OR52E4	0.2545
NPPB	-2.929
ZNF148	0.373
ZNF141	0.12275
IKZF1	-0.85075
PSMC2	-0.36625
GGA3	-0.237833333333333
LPGAT1	0.6035
SEC16B	-0.0403333333333334
C5orf38	0.142666666666667
THOC2	-1.0042
SLC16A12	-1.62583333333333
ALK	-2.52075
DACT3	1.25283333333333
CACHD1	-1.972
GAN	0.2425
EXOC6B	-0.547
HIST1H2AE	2.51025
VAMP1	-1.71975
SRI	0.5705
AKAP14	0.3645
HLA-E	1.3358
SLC25A32	0.412166666666667
FLT3LG	0.247
ATP1B1	1.44375
WDR1	0.3929375
SWAP70	0.62825
TRIM31	-1.05
ARNT	0.34625
ZNF596	-0.4699
CDKN1B	1.29658333333333
FOXC1	-1.1894375
SEMA3A	-3.1037
LSM14A	0.48175
STEAP3	-0.919
ABCA1	1.29516666666667
PLSCR2	0.318833333333333
EDC3	-0.604416666666667
THBS3	0.6605
C15orf43	-0.411666666666667
GMCL1	-0.6285
C9orf71	0.49075
MGAT5	0.505
LOC402164	0.14675
TSPAN8	-5.244
DYNLT1	1.0665
IGSF1	-3.1895
TMEM143	0.3355
FLJ25006	-2.48325
ATP13A3	-0.238666666666667
C3AR1	3.29875
CADM2	1.16583333333333
EFNA4	0.7735
HAO1	-0.25925
TWF1	2.884
MRPS17	0.14175
MYH9	1.37425
C9orf9	0.247166666666667
C17orf79	-0.0835
FSCN3	-0.04525
BDKRB2	1.45816666666667
PCGF6	-0.706833333333333
RAP1GAP	-0.2295
TAS2R41	-0.248
DCLK1	-0.732
DEFT1P	-0.312833333333333
TAF2	0.944916666666667
COPZ1	0.00825000000000004
KATNA1	-0.97
STIM1	-0.0865
TBX2	-1.04866666666667
RPS4X	-0.757692307692308
MARCH8	0.235333333333333
DHX33	-1.60233333333333
TMEM161B	-1.15883333333333
SYPL2	0.655
ADCY5	0.560375
SRPK3	1.734125
CXorf9	1.42425
REC8	-1.050125
CLP1	-0.3194
MGC52498	-0.246
DUOX2	0.84525
C6orf150	-0.3285
TSC22D3	1.582
CASP8	-1.4204
PRKD3	-2.117375
CFH	2.1885
TRO	-0.957
NRIP1	-0.03475
ZNF707	0.9805
TBC1D22B	-0.291833333333333
HYI	0.255
COX7B2	-0.205
GPR52	-0.08525
CASC3	0.315714285714286
METRN	1.6515
KRT3	1.0545
ARF1	0.3465
C1orf111	0.43375
MOG	0.00950000000000001
C6orf50	0.5805
MGC12966	0.133
ATP7A	0.370666666666667
NOTUM	-2.1785
LOC342897	4.7715
ITSN2	-0.422166666666667
GIP	0.2365
LOC89944	-2.244
UBXD8	0.0435
GYPE	-2.046
JAG1	0.396
RLBP1L2	0.719
HIST1H2AL	2.198625
PAPPA	-1.8489
CYP4F8	-1.68675
TRH	3.60075
DCTN3	0.0408
NT5C	0.04225
HTR3C	-1.497
VPS41	-0.0325
KIAA0174	-0.2739
ANKS6	-2.421125
MPV17L	1.70666666666667
MT1M	1.50683333333333
DTX1	0.611625
LOC146325	0.4685
ZNF639	-0.534
CACNG4	1.4186
TNNC1	-1.474
MGC27345	-0.9
CASD1	-0.9578
HOXD4	-0.4605
SMC4	-1.69529411764706
TTC35	0.7825
CTXN1	1.193
RGS19	0.95525
SFRS3	-0.7565
TRIM43	-0.334
HLA-DQB1	3.527875
NUPL1	-0.2817
NRAS	-1.494375
RPL22L1	-2.79925
ZNF138	0.154666666666667
FBXW2	-0.4496
SIX3	0.614833333333333
HDAC9	-0.164454545454545
OGG1	0.3614375
APLP1	-0.458833333333333
OR7A5	0.4275
DLX4	-2.0785
TUBA1B	-0.261666666666667
CRY1	-0.353
C12orf29	-0.475125
MGC70863	0.549454545454545
OR1D2	-0.8825
C1orf25	0.5965
CUZD1	-0.54025
PUNC	-1.126
SCAND1	1.38633333333333
MYT1	-2.333
MPND	1.129
GOLGA1	0.068
ZBTB43	0.0805
VAPA	0.646666666666667
C4orf36	0.47875
STAP1	3.21425
SLC34A1	0.12875
PIK3R3	0.7076
TGM5	-0.054
USPL1	-0.4041
FBXO40	0.1546
BRF1	-0.0113
CCL27	-0.849
hCG_1657980	-1.041
PFN2	-0.5362
MYBPH	-1.5375
PPP1CC	-0.642
CDCA7L	-2.82
KCNB2	0.192
C20orf151	0.804
USP13	-1.31575
RCOR2	0.8955
FBXW4	-0.729333333333333
WT1	-1.72683333333333
TAS2R46	0.9485
STK38L	1.51483333333333
LEPROT	1.326125
DDX42	-0.782875
TXNRD2	-0.629666666666667
TNFRSF4	3.068
KSR1	0.23975
SLC27A1	0.350166666666667
POU5F2	-0.2915
SLC22A11	-0.2035
C8orf32	-0.197166666666667
ZNF236	-0.413214285714286
GABRB1	-5.5545
LRRC29	1.023
FBLN1	1.36625
MRRF	-1.14816666666667
RP1	0.916
MARVELD1	0.27775
AFF4	-0.0578571428571429
C17orf54	-0.45275
RAF1	-0.4635
SUB1	-0.935
MRPS33	0.311
ZIC1	-2.90388888888889
ARL10	0.602
RAG1AP1	0.989833333333333
P2RX5	-2.1934
NCR3	0.2575
LTB4R2	1.432
HLA-DPA1	5.49275
FKBPL	0.094
JAKMIP1	-2.027
SNX4	0.30375
CD248	1.47425
CCR2	0.18975
LOC401152	0.999333333333333
SH3KBP1	-0.6886
LMBRD2	-0.884857142857143
WDR51A	-0.2095
SYT15	-0.8755
SMOX	-1.29725
NACAP1	-0.452
