Hybridization REF	TCGA-C8-A12Q-01A-11R-A115-07
SURF6	-0.3415
MLLT10	-0.57452380952381
FLJ11171	1.4595
TDGF1	-3.993
ERCC6	0.0375
EIF2AK4	1.22325
BAZ1A	0.494833333333333
LRRN3	-0.356
TMC3	-0.386
EFTUD1	-0.0555
PTPRO	1.28016666666667
CLEC12A	1.50175
ACBD4	-0.432875
ZDHHC14	-0.1365
OTUD7B	2.1865
ACTB	0.64425
MSRA	0.26
LCE5A	0.6505
IFI35	0.02575
BSCL2	0.662
ANKRD12	0.30275
CFHR2	0.95625
RGAG1	-0.570833333333333
HSFY1	-0.931
SLC30A5	0.0335833333333333
IMPG1	0.637
GPR109A	0.6405
ZNF185	1.967
IYD	4.4245
NPCDR1	0.092
SERPINA13	-0.467
HMGCLL1	-1.536
NEUROG1	0.473833333333333
UBQLN1	0.6643125
LIN37	0.23775
SOCS2	-2.424875
DSCR4	-2.006875
XKR6	-1.403
GPR142	0.621
KRTAP13-3	0.8055
CCDC15	-1.0195
MOS	0.058
CD1E	-1.321
OFCC1	-0.1985
FAM83D	-0.8
SRFBP1	0.14
C9orf96	-0.2985
DHDH	-0.286
CCDC90A	0.1285
RABL3	1.43325
CD320	-2.337
ANGEL2	-0.469083333333333
MRPL21	0.9885
SMG6	0.0431666666666667
INSR	1.0044375
FLJ14816	-1.21
GLRB	-0.999333333333333
C9orf89	0.84225
CIZ1	-0.9555
URG4	0.157333333333333
LRDD	-2.0605
CBY1	0.9635
NFX1	-0.08975
MTERFD2	-0.371071428571429
C19orf23	0.122
PGC	-2.6695
IER3IP1	0.2581
RASAL2	2.11866666666667
C1orf89	0.20025
SYNJ1	-0.13725
NFKBIE	0.419
FLJ40125	-1.95
TCEB2	-0.0225
NOG	-2.2085
POLR2J2	-0.2465
HLA-B	2.49975
PCDHA1	3.205
PPP2R2B	-1.08525
ARHGEF17	0.2295
TCF7L2	1.083
CHD5	-0.681333333333333
ZNF431	-0.13275
TBC1D25	-0.368
ZNF800	1.64125
SCUBE2	-0.306272727272727
MYCBP	0.517833333333333
GPX5	0.254
C6orf129	-0.157833333333333
QSER1	-0.846
ULK2	0.29475
PIGO	0.1425
NRCAM	-1.91921428571429
SLC35E3	1.043875
CSRP2	-0.315
HYPE	1.03675
MAPK15	-0.134333333333333
MGC14327	-0.292
TIMM13	-0.485833333333333
ZNF462	-1.0655
GBA3	3.2455
TEX13A	-0.0255
MCM6	-0.842333333333333
MTRF1	-0.545125
ABCA7	-0.503
EIF4A2	-0.59375
ZC3H10	0.5019
RPGR	-1.304
C20orf94	2.08325
RP1L1	0.412
GPR125	-0.478
USP22	-0.318428571428571
OR1L4	0.243
MLZE	4.8145
FLJ32065	0.3885
PTCD1	0.00125
CRTAC1	0.862166666666667
BXDC2	-0.4425
C18orf1	2.2815
FAM107A	0.697714285714286
EFNA3	1.4335
P18SRP	-0.8508
CAMKK2	0.751583333333333
KIAA0649	-0.50575
NES	-1.36016666666667
HS6ST3	1.75375
PON2	0.93375
TCP11L2	-0.136
CLEC4A	2.36075
PRR12	0.3085
MLXIPL	-1.4788
C2orf50	-0.0025
ZNF28	0.4255
ENC1	1.7215
MAP2K1	-0.360125
FKSG2	0.649
KIAA0430	0.201
PTP4A1	-0.559166666666667
GPR156	0.796
GTF3C6	1.028
UBR2	0.0119
LOC388272	-0.5495
MAK	2.383
ACOT4	1.60425
STC2	-2.44616666666667
PIGW	-0.45775
SAE1	-1.077375
COL6A1	1.23754545454545
OAZ1	0.241
STMN4	0.498
EDG3	1.42616666666667
SGCE	-1.58733333333333
IL11	-2.2825
PRSS8	2.841375
YIPF5	1.78016666666667
WNT4	2.339125
CSN2	0.274666666666667
TCF7	-2.903875
TDO2	3.83825
SAMD9	0.9345
S100A7A	5.9425
MMRN1	2.59183333333333
GKAP1	-0.11075
AKR1C3	0.715375
RNF19A	0.85975
GMDS	0.41525
YKT6	0.360375
SPARC	1.736
C12orf31	-0.0355
UBE2V2	-0.928333333333333
FBXL18	0.293166666666667
KIAA0460	1.505
ADAM22	-0.4085
SERPINC1	-4.5105
KCTD21	1.76975
MYOHD1	-1.548
ZNF37A	0.202
GTF3C1	-0.3135
CTSZ	3.03475
PRNPIP	-0.1485
DRD1IP	0.15575
NR1I2	-2.79216666666667
ZNF266	-0.1513
SPAG4L	0.0625
COX4NB	-0.07425
SAPS1	0.323166666666667
APOA1	-3.17875
TATDN1	-1.10333333333333
C10orf82	-2.2665
KPNB1	-0.49225
FOXO3	1.56225
CRYBB2	-1.09
ZBTB5	-0.982666666666667
SLC25A38	-1.31425
DCTN2	0.0686666666666667
IFT20	1.478
CTHRC1	2.745
C1orf31	-1.23725
UHRF1	-1.5761875
GPC6	1.23725
C10orf54	1.348
MCF2L2	-0.6975
WNT9B	0.193
OLA1	-0.50925
FAM120B	-0.5225
TTLL10	0.35
CYorf15A	-4.79075
RELN	-1.8859
SCN2B	0.642
MFHAS1	-0.08425
NKX3-2	-0.332333333333333
RASGRF2	-0.3945
SSBP1	-0.160333333333333
KPNA6	0.445714285714286
LOC389118	-0.226
HS3ST4	-1.2411
SUPT7L	0.07825
FLJ32658	0.0125
IGFBPL1	-0.78775
KIAA1641	-0.8615
SHKBP1	-0.3125
CSF1R	4.03775
NAGK	1.43625
MYL2	1.04325
HIST1H4C	-0.502666666666667
TOMM7	-0.00150000000000003
ADAMTSL3	2.1479
TNFSF14	0.00724999999999998
PRRT2	-3.07975
VTA1	-0.523625
AOAH	3.22683333333333
CRISPLD2	1.63864285714286
PNN	-1.1828
TA-NFKBH	-0.582
ESPN	-0.31325
RBM43	1.018
KIAA1267	-0.225375
DDX3X	0.193055555555556
KIAA1576	-4.54225
PLXDC1	4.29083333333333
FLJ25801	-4.20375
HNRNPL	-0.80325
RUNDC3A	0.1555
CASP12	1.3105
SH2D5	-1.7285
RPL26L1	0.1295
OR51A7	0.34275
HDC	2.7
C2orf16	-0.0898333333333333
SYTL3	1.89225
GOLGA4	1.0418125
NOTCH1	-0.522
ATPAF2	-0.51125
ECD	0.347
SSX5	-1.94316666666667
SNAP91	0.221
OCA2	-5.0335
PNPO	0.9395
DAPK1	-0.0276666666666667
PINX1	-0.788666666666667
SELENBP1	1.2645
NEK3	-0.9855
TMED4	0.0511428571428571
SSTR4	0.2235
FOSL1	-2.6049
CD40LG	1.199
CES1	-1.23891666666667
DCI	-0.38
B3GAT3	-0.514166666666667
STK17B	0.93375
CNTN6	3.4255
CYP3A4	-1.552
MBOAT2	1.7885
PISD	-0.055
USP1	-0.71725
PYDC1	2.68033333333333
CENPM	-1.27325
SAR1B	1.748
TTC7B	-1.12625
DP58	1.1615
GPC1	0.64275
RBL1	-1.6945
TMEM137	-2.79
TOB1	2.09658333333333
TCEAL1	0.54
CENPF	-3.06836363636364
C6	3.12633333333333
PRSS1	-3.73075
PPIL6	1.42783333333333
C6orf124	-1.111
ODZ4	1.54783333333333
SNCB	-0.475
NDUFB9	-0.23975
CNOT6L	0.794
S100A9	4.946
TRIM50	0.2985
KCTD1	2.6292
WDR63	0.02725
SPEF2	0.770375
RNGTT	-0.402333333333333
CXorf22	0.874
KCNK16	0.25725
CEP250	-0.60475
ATPBD1B	0.31325
KCNJ2	3.41725
MT1B	-0.8665
ZNF684	0.0885
SLC4A1	0.08175
PDHA1	-1.05025
ZNF492	0.31275
TKT	-1.05875
BYSL	-0.496
RNF38	0.072875
AHDC1	0.8955
KLHL2	1.94925
CMTM8	0.96025
DMP1	-1.154
HERPUD2	0.603625
CRTAM	3.5655
ZNF572	-1.323
TMEM16J	-1.6515
HSD17B2	0.25425
UBE2G1	0.015375
AHSA2	-3.002
PELI2	-1.0945
TPX2	-2.051375
ATP9B	0.441833333333333
DAZAP1	-0.013875
HMGCS2	3.10866666666667
C17orf38	0.94275
B9D1	-1.068375
NKX2-5	-1.6675
KIAA1276	0.92125
LILRB2	3.2355
CSTF1	-0.0461666666666667
BTN2A1	0.0145
C15orf48	4.28525
IGF2BP3	-3.8905
FAM113B	0.937
HRG	-0.1665
ZNF131	-0.00925
USP47	1.60214285714286
CCDC88B	-0.857125
HCN1	-0.9358
HTN1	-0.998166666666667
SYCP3	-0.3425
C13orf23	0.0474
PAPOLA	-0.258125
AATK	-0.5685
MSH3	-0.408833333333333
NDUFAB1	-0.9505
ITLN2	-1.27783333333333
BAK1	0.582333333333333
MRPL45	0.489333333333333
MTNR1B	0.164166666666667
LOC645843	-0.6455
SPECC1L	0.878375
PGCP	0.03425
SPN	-0.251
GPR143	0.391833333333333
ZNF576	0.232833333333333
TMEM39A	0.7204
ATP5D	-0.969
MAGEB3	-2.8005
RPS5	-1.15716666666667
ANP32E	-1.5805
MTMR1	0.2915
YEATS4	-1.46375
SYNGAP1	-0.281
PCOLCE	-0.205666666666667
MNS1	0.7915
PCYT2	0.788
ZNF182	-0.68
LAX1	1.771125
SPPL2B	0.1013
ELOVL5	0.6708
PCDHAC1	1.3655
B4GALNT1	-1.596
BLOC1S2	1.44
ZNF673	-0.9383
ARHGAP21	-0.724833333333333
IRX5	3.172375
LRFN5	0.182166666666667
FAM7A1	-0.655
RAB19	1.9285
GINS1	-1.052
ITM2B	1.2415
PAPSS2	2.549
OR5BF1	0.4255
ACSL3	1.064
KIAA1919	0.34175
GLT8D2	2.64775
UTRN	1.01292857142857
CNN1	1.41775
HISPPD2A	-0.5155
SDAD1	0.713875
SIGLEC9	1.74216666666667
RPL35	-0.556142857142857
C22orf26	0.1425
IMPDH2	-1.852875
WDR69	-1.33325
SEC14L5	-0.653666666666667
CLTA	0.109
RP11-529I10.4	0.70075
GPR37L1	0.4745
OGDH	-0.0809166666666667
ASB13	-0.282166666666667
ZFP14	0.09025
ZCRB1	-0.109333333333333
KPNA3	1.25075
HSPA1L	1.336
RHOC	0.953875
LOC554175	-0.22175
PPP3CA	1.8352
SLC1A7	-0.8112
ZNF529	-1.06433333333333
RBED1	0.70325
DDB2	-2.1715
FLJ11286	0.100333333333333
SPATA1	0.782
MKNK1	1.17966666666667
DYSF	1.35866666666667
ALKBH2	-0.6965
NKD1	-1.33566666666667
C1orf174	-1.108
PLEKHO1	0.069
ASB10	0.50825
RING1	0.108666666666667
NPC2	0.92
AVPR1B	0.52
YTHDF1	0.732666666666666
LMAN1L	0.101
GSG2	-2.422
CEP170	0.7389
RPS4Y2	-4.7885
MSH6	-1.3095
HECTD2	-0.333166666666667
ZNF556	-3.509
PLEKHC1	0.157
AIRE	0.269166666666667
BCL2L10	2.3855
LMOD3	-0.0581666666666667
ZBTB8	0.5977
FOXA2	-3.9723
SLCO2A1	2.8155
C3orf46	-0.3505
PRDM16	-0.191333333333333
TMEM98	-1.005
FRMD5	-2.475
PDE6C	0.0745
C1orf216	-0.219833333333333
EP400	-0.539571428571428
PTK2	-0.321083333333333
RNF217	1.18175
NDUFA8	-0.435
ZFAT1	1.46975
LAMP3	1.57966666666667
GLTSCR2	0.016125
NPW	-1.032
LLGL2	0.2678
PPM1K	-1.25833333333333
C20orf177	0.164
KIR2DL4	0.5273
NFKB2	0.413
C21orf122	-1.37683333333333
HESX1	1.1485
GPR114	0.591166666666667
SLC25A35	-1.126
GNAT1	0.299
ORAI3	0.7345
FAM76B	-0.56325
TMEM99	-0.6096
TRIM29	0.9039
CDS1	2.8725
RHEB	0.3092
C4orf27	-0.515
RAB3A	1.0255
OTUD6B	-0.13525
GPD1	0.490875
CDH15	-1.179
NPM1	-0.872071428571428
TMEM117	-0.98975
PRPS2	-0.297083333333333
GCK	-0.37
ADRA2A	3.44716666666667
TSPYL4	0.602166666666667
TASP1	0.0635
WDR19	0.169916666666667
C10orf38	-1.37875
PDE4C	-0.895333333333333
FYB	1.51481818181818
C1orf55	0.0301666666666666
PPFIA3	-1.3775
RAD18	-0.47975
C12orf44	0.366166666666667
CRYBA4	-0.172
HVCN1	1.38175
TAF10	-0.384666666666667
C16orf48	-0.853666666666667
DEPDC5	0.599833333333333
LTBP1	-0.8435
MAPRE1	0.215875
FGF8	-0.1015
C3orf52	0.9595
SENP7	0.717833333333333
LRRK2	2.84275
RUNDC2A	0.594166666666667
KIAA0355	0.117833333333333
CPEB1	0.01025
PPEF2	0.6925
ABI2	-0.989
KIAA0317	-0.17925
ATF1	-0.334833333333333
DYNC1H1	1.229625
DIP	0.48875
TMEM33	0.934
POLDIP3	0.01425
C7orf24	1.65825
GPR171	3.08375
CDC6	-2.9215
PLD1	-0.2642
ITFG2	-0.132
NDUFC1	0.41325
AKNA	-1.02575
NBR1	-0.35525
PKHD1	0.897375
HPS4	-1.3504
MAFA	0.839
ULBP3	-0.57475
DIRC1	-0.5175
IMMT	-0.6355
C22orf13	2.20091666666667
CEL	0.42775
MARK3	-0.12825
ADAMTS2	1.14283333333333
ARPC3	0.836833333333333
TMEM10	0.013125
NPHS1	-0.14475
BRD8	-0.700833333333333
WDR12	-1.06525
IDI2	0.228375
HOXD13	-2.2195
OR8G2	0.2075
SLAIN1	-3.04625
GABRQ	-0.16025
NR2C2	-0.2395
NKTR	-0.7535
TLE2	-0.631
KIAA0892	0.441166666666667
AURKA	-1.65736363636364
GPRC5C	1.37566666666667
TBC1D9B	0.272875
PNPLA6	0.036
AP3B1	-0.355
NAG	-0.545625
C11orf68	-0.944
AKR7A3	0.184
AHCYL1	0.341916666666667
COP1	-0.171333333333333
RPP14	-0.466666666666667
PCDHB18	0.63225
CDH24	0.46425
KRT17	-0.642
LACTB2	-0.849
DDX24	0.1642
PHACTR1	-1.872
SLC35E2	-0.502
LOXL1	-0.71575
IQSEC2	0.576
RGSL1	-0.5935
PCDHGC5	0.151
MEGF10	-0.19725
PRRX1	2.021
ASTE1	0.776333333333333
C6orf159	-1.62125
MYOD1	0.3825
GAA	0.92625
ZNF747	0.1985
KLRC1	-1.959625
IL1RL2	0.364
GDF9	-0.279
GPR119	0.1815
TRAF2	-0.738166666666667
HCK	3.679
BMP6	-2.51625
IL8RA	3.6045
FLJ35848	-0.32875
EFHA1	-2.2055
CDSN	-0.297833333333333
C14orf54	-0.431333333333333
LSM3	0.129875
ZFP41	0.7295
C9orf126	-2.05166666666667
VIT	-0.3805
SPCS3	-0.79575
DEF8	-1.0881
CHAF1A	-2.13933333333333
C1orf165	-0.445333333333333
ZFPM2	0.9565
FTH1	0.81525
SLC35F1	-1.36675
YWHAH	1.094
C17orf66	0.229666666666667
ADRB1	0.4
FOXL1	-0.4615
RG9MTD3	-0.510166666666667
UMPS	0.033375
MGC13008	-0.5075
KIAA1161	-0.4035
CCDC77	-1.861
C12orf65	-0.3607
COG4	-0.511
RCP9	1.79741666666667
RP4-692D3.1	3.5355
CDC2L5	0.93075
MGC7036	0.538666666666667
DNAJC11	0.136
GDF2	0.066
TIMM17A	-0.80725
HNRNPA0	0.4382
OR2H1	-0.17075
PCBP1	-0.03375
COL23A1	-1.4515
LRRC2	-0.138714285714286
NSD1	-0.133357142857143
FLJ37078	-1.011625
WDR91	0.402833333333333
TMEM179	0.1145
DSCR10	-0.2565
CNDP2	0.4983
FYN	-0.7785
BEX2	-3.446
KCND3	0.3695
YPEL5	1.224
LRRC42	-0.3485
C17orf45	-1.34425
ZNF649	1.5768
LOC150763	0.94025
COL5A2	3.18766666666667
CNGA2	0.4045
ELA2B	-0.882333333333333
RAB9B	0.22675
FAM100A	0.22425
NAIP	0.880785714285715
MYOZ2	0.62425
SPATA12	-0.1755
XRCC4	-0.44875
CYB561	2.8077
CHST10	-1.92775
BAI1	-1.28183333333333
BRSK1	-1.03516666666667
C17orf89	-0.340375
PDE6H	-1.2005
FLJ20309	0.4532
MAP7	2.799
SCN4B	1.2365
SPAG9	0.168375
SERTAD1	0.0413333333333333
FLJ21963	-0.6395
ANTXR1	1.0491
TMPRSS13	1.99416666666667
ETV7	2.85516666666667
DGAT1	0.449333333333333
NKIRAS1	1.444
TAC3	-3.78
CORO1C	-0.278916666666667
RAD54B	-0.742
HRASLS3	1.02383333333333
C21orf42	-0.3595
BARD1	-0.665333333333333
ZNF177	0.868833333333333
MIP	0.2255
ZNF442	1.2115
F2	-3.5013
GRIA1	-0.09675
GALNTL2	0.99
WNT5A	-1.2795
LENG9	0.5605
hCG_25371	-0.9125
FOXR1	0.409
TRA@	0.8727
PWWP2	1.832
C1QTNF7	1.276
SLC7A4	0.67525
C4orf7	3.55875
C17orf80	-0.1855
KLK4	1.59033333333333
IL31	-0.731
TMEM176A	3.686
CTNNB1	-0.5423125
BHLHB2	0.56275
TMEM185B	0.596833333333333
ARD1B	0.8605
C1orf93	0.9395
BRUNOL4	0.14
LOC541469	0.220583333333333
UPK2	0.06025
GAS8	-0.123666666666667
PATE	0.6115
IMPACT	0.552
WNK4	-2.27416666666667
HNRPLL	-0.588875
GAD2	0.32775
ITGA6	-0.6065
BMP15	-0.276
CYP2A7	0.0725
RIC8A	-0.1285
CCND1	0.464583333333333
USP35	0.8715
DSCR2	-1.8225
CCL4	4.67183333333333
ZCCHC10	-0.0505
NOL11	-0.0995
TRPM2	2.1755
PSMD2	0.328636363636364
CHTF18	-1.68675
USP18	1.008875
RRAS	0.2865
LAMC3	-0.965
TOX	-3.04266666666667
PCDH15	0.0855
GABRG3	-1.95325
NUDCD2	0.186625
SGCZ	0.1045
KCTD17	-0.3909
SPSB2	0.7415
TPPP3	2.23033333333333
CILP2	0.863166666666667
CALB2	2.5125
CEBPZ	-0.747666666666667
ZNF479	0.90325
FMOD	4.61683333333333
C21orf66	-0.586642857142857
CLN6	-0.373666666666667
ANAPC1	-1.046125
SH2D3C	1.591
PTPN14	-0.6788
TRIM42	-0.24625
APTX	-0.155
SNRPG	-0.442333333333333
BMS1	0.014
MAGEA3	-1.482
NFATC3	-0.615583333333333
LRRC45	0.731666666666667
ARS2	-0.422428571428571
LRIG1	0.502166666666667
EPSTI1	1.9165
PRSS27	1.2925
ERC2	-0.409125
PRKACB	1.10835714285714
PRDM13	-5.0495
HCG27	-2.0085
KLK12	-3.667
HSD17B7	1.27783333333333
ZNF354A	0.29225
PCDH11X	-0.0375
DMGDH	-0.27175
PCBD2	0.252
TMC6	-0.697375
RIMS1	1.547875
SF3B2	-0.699833333333333
RCN1	-0.9585
CPB1	3.22925
BCAR3	0.57625
FCRLB	0.15725
PAK1IP1	-0.00725000000000001
OR10H1	0.6165
KIF9	0.6231
PITPNM2	-0.78925
L3MBTL4	0.3075
TGFB1	-0.2938
ZXDC	-0.274
SLC6A16	-0.184
SRrp35	-2.322
LRRC8E	1.16675
PPIAL4	-0.0555
EOMES	1.75883333333333
PAX2	-0.226
SCARF2	0.31475
PSEN2	0.541083333333333
PCDHB13	0.27175
C10orf28	0.222125
DHRS7B	0.463714285714286
C1orf131	-0.20775
ASB1	-0.8285
ZNF223	0.3165
LCMT2	0.1435
MEP1A	-1.0965
TMEM53	0.90375
RSPH3	0.263
C10orf33	-0.896
LOC644285	-1.6445
PTPN9	0.336166666666667
ABCA12	2.73025
CCDC37	-1.3875
RUNDC1	0.3469
YES1	0.6175
FAM120AOS	1.00775
OR5M3	0.646
PPP1R3F	1.17291666666667
IL13	-0.6746
MDFI	-0.766
PRNT	0.3105
ZDBF2	-1.603
OR10C1	0.324166666666667
CLIC1	0.361666666666667
LILRA5	1.322
CSAG1	-1.41983333333333
TREML2	-0.369666666666667
FAM125A	0.594333333333333
ZNF74	-0.77425
FAM104A	0.0465
LRRC39	0.8895
SAMD5	-0.589
HYAL2	0.31025
HIST2H2AC	-0.87525
IGFBP5	0.952173913043478
NRTN	-1.9875
KIAA0556	-0.0438
FAM29A	-2.11416666666667
JMJD2A	1.48475
EPHB1	1.345
POLD4	2.393125
ANAPC10	-0.41075
LRRC36	0.9815
MEGF6	-0.1645
LPHN3	-0.328666666666667
BMP10	0.185
C21orf55	0.2825
CREM	-0.505125
PTGER4	1.15133333333333
METAP1	-0.530625
KCNQ1	2.36
NR2F2	0.532625
SSFA2	0.138333333333333
CTTNBP2	-0.35425
BCL2A1	-0.191375
ZBTB24	0.176
SLCO6A1	-2.148
PRDM1	1.1918
OR7D2	-0.704
CCDC47	1.669
LOC646982	0.4095
SLC26A6	-1.21366666666667
BIN1	-0.5211
SRRM1	0.0653571428571429
PCSK1N	-0.445125
ALS2	0.0696
ECT2	-0.0766842105263158
CACNA2D2	0.42725
DOCK6	-0.148
C10orf119	-0.09475
FATE1	0.0105
DUSP23	1.59375
TRIP6	-1.27192857142857
NUP35	-0.81875
CDH3	2.0975
KLHDC8A	1.19175
C9orf116	0.85825
EI24	-0.399
CENTD1	1.49983333333333
RWDD2B	-1.0335
DOCK1	0.2605
NPAS2	-0.478625
NR3C2	3.05283333333333
FAM63A	2.28758333333333
INPP5F	-0.798
FAM111A	-0.0893
MYBL1	-2.09875
IQGAP3	-0.297
CRADD	-0.545166666666667
DUSP12	-0.75575
PDZK1IP1	3.44725
VASH2	-1.28725
CTR9	3.0475
VIL1	-3.90075
OR8U1	0.3215
CCDC107	0.064
PTTG1IP	0.001875
OR4X2	0.52525
COL9A1	-2.525
PSMD9	-0.1155
ZFP62	-0.42175
TIP39	-0.000250000000000007
PARP15	0.76
TTC19	-0.201875
C1orf114	-1.43416666666667
GFPT1	0.6765
SLC27A6	-0.57425
MRPS10	-0.0345
CALML5	3.88033333333333
TRPM7	0.563125
CGNL1	0.677625
CECR1	1.23525
SERPINB8	-0.0121666666666667
TMEM102	0.33825
PDIA2	-2.9875
NUCKS1	0.724333333333333
HOTAIR	-2.468
EBI3	0.50025
NXN	0.03525
ZMYND19	0.00249999999999998
FOXJ3	-0.34075
EIF5B	0.1568
EIF2B4	-0.144833333333333
LEO1	0.9215
ZIC5	-2.30583333333333
IL20	1.55133333333333
KIAA0415	0.2425
FLJ37357	0.5525
TSPAN12	1.131
ACTR3B	-0.527375
TFAM	0.324333333333333
IL17RD	-1.0895
PARP12	0.9335
KLHDC7A	0.912
KCTD4	-0.119
GTF2H1	-0.39475
FLCN	-1.20983333333333
BIRC4	2.267
LOC790955	-0.68
VKORC1L1	0.74725
CYP4F22	1.66616666666667
TAS2R5	0.4795
ZNF582	1.1395
HS3ST3B1	-0.846
CTNS	-0.02275
STK36	0.4495
MMD2	-0.23475
RP5-1103G7.6	0.00699999999999998
FLJ23356	0.953
CRH	-0.8635
C1orf182	0.473666666666667
ACP5	3.177
AMFR	-0.4736
CA4	-2.183
PLCB4	0.336
MPHOSPH10	0.407
UNQ473	3.4305
G3BP2	0.55575
SR140	-0.67125
HOXA2	0.05375
PYGB	1.012125
BAT1	-0.215166666666667
DKK3	0.119166666666667
DDX31	-0.820375
TULP1	-0.41425
NHLRC2	0.8045
TNRC4	-0.190833333333333
ZNF430	0.55425
TNRC6A	0.081875
PLA2G1B	0.974166666666667
RCHY1	0.901666666666667
GTF2A2	-0.3035
MGC4294	0.0855
ZNF691	0.0025
TACC3	-1.07075
DNAJC5G	-0.04325
LOC4951	0.6795
MS4A4A	-0.153
LOC152485	1.784
PPP1R2P1	1.21775
PPP2R5B	-0.3305
RPGRIP1L	0.03025
SPOP	0.1466
PTPRF	1.80033333333333
MGC42090	-0.6165
SUSD3	-1.17875
THOC4	-0.480375
MAML1	0.0983
FXR2	-0.905
TYK2	-0.033625
MUC6	0.4415
DNAJB7	-0.733
PIP4K2A	0.0397142857142857
MEX3A	0.542833333333333
RRP1	-1.178875
TFAP4	-0.879
CXorf41	0.4255
MTMR4	0.3435
CTLA4	0.713
SNX9	0.369
CIB3	1.37733333333333
NECAP1	0.431375
PLA2G2D	-0.0727
GLMN	-0.873
DCLRE1A	-0.04625
PDX1	-0.715
SAMD11	-0.9625
MRPL55	0.2843
TLR7	2.787375
TBC1D21	-0.0111666666666667
SMAD1	1.7841
ACTRT2	0.04075
RIOK2	-0.7865
PDLIM4	-0.67175
SLC22A15	1.408
ABHD13	0.552
STX18	0.5496
CCPG1	0.818857142857143
DCBLD1	2.17983333333333
SLC2A6	-1.214
NOLA3	0.037
TRDMT1	-1.35257142857143
IL17F	0.2735
ATP1A4	0.0681666666666667
OR52W1	0.451
CFL1	-0.144
IL4	-0.939
RBP2	0.473666666666667
CPSF6	0.351625
TTC8	0.250666666666667
MUCL1	6.4115
EYA3	-1.26833333333333
KRT38	0.496
GNE	-1.84325
ZNF501	0.21
SLC35A2	1.48375
CEP110	-0.7716
MYF6	0.3625
MGST2	0.0458333333333333
TRPV4	0.1755
NEK8	-0.325
NOX5	-0.056
NCKAP1L	-0.444333333333333
EMP3	-1.51233333333333
BPY2C	0.089
C1orf38	0.523875
ELOVL2	-2.285
CBX7	0.369333333333333
OSBPL1A	0.0123333333333333
ZNF589	-1.234
ESCO1	-0.712
TRA2A	-0.0328333333333333
C3orf26	-0.87475
PHF2	0.855
PID1	1.579
RFC1	-0.296625
MTAP	-0.5565
ADORA3	4.363
LOC389458	-1.21725
TRNT1	0.670375
CRIPAK	-0.44275
RAI2	2.26383333333333
ANKRD44	-0.84575
GZMB	3.78025
NFE2L1	0.500125
STIP1	-0.2285
RASL11B	0.3525
NT5DC2	-2.28333333333333
LRP2	1.60425
MTDH	0.0670666666666666
ARSG	-0.1775
HSP90AB1	-0.0460833333333333
CT45-6	-4.53875
ZNF483	-0.69525
LMBR1L	-0.088
S100A2	-0.5819
C2	0.139666666666667
C2orf27	-0.241625
EIF4EBP1	-0.0475
GCKR	-3.134
PPP1R9B	0.912
FER	-1.155
SNRK	0.714666666666667
OR5M10	0.095
UTP6	-1.2285
CAPZA3	1.56325
FBP1	2.306
TERT	-1.9645
CCL1	-1.519
FUCA1	0.9595
ALS2CR8	0.139666666666667
KCMF1	0.749916666666667
SRCRB4D	-0.6655
OXCT2	-0.487166666666667
IL17RA	0.9645
MPP5	0.951125
SPA17	-1.43975
FLJ10986	0.752166666666667
GALNT14	1.85925
CXorf27	-1.67275
NPLOC4	-0.37075
RAB34	-1.422
KRTAP3-3	0.425
ARSD	0.311666666666667
CPLX2	-1.3912
PJA1	0.48725
WHDC1L1	0.392
RB1	0.0863
MTMR15	-0.356
PHLDA2	-0.0828
GUCY2F	-0.8315
MPV17	0.306333333333333
SLC35D1	-0.0085
LYSMD3	0.317
COL16A1	2.26525
ERLIN1	-0.622
JMJD4	-0.0375
HIST1H2BK	0.78725
TP53I11	1.432
ST3GAL4	-0.5212
PF4V1	0.840166666666667
ALG8	0.8415
REG1A	-0.217
MINA	0.3745
CYB5R3	0.255583333333333
HHLA1	-0.95425
MYST4	1.316
VASN	1.28825
UCHL5IP	-0.3385
TFAP2A	2.2834375
MGC9913	2.3825
C9orf97	-0.308
LOC90379	-0.02475
PHF15	-0.014
ZNF169	-0.66
KRT7	3.0826
GLIPR1L2	3.016125
LOC116236	0.02225
IQCF3	0.0855
RDH14	-0.0766666666666667
HNRPK	0.351642857142857
RABEPK	-0.268333333333333
ISX	-2.989
CBARA1	-0.307
RAD51AP1	-1.642
MLL5	0.742625
CXorf48	-5.3935
SGCD	-0.28675
PHTF1	-0.308125
CA3	2.128
CMTM5	-0.069
STX10	0.232375
JMJD2D	-1.3625
P4HA1	-0.508833333333333
GAB3	-0.431
DHRS4	-0.2125
COL4A1	2.4459375
C20orf20	-0.696125
OSBPL2	0.830625
PTTG2	-1.5865
KIAA1688	0.5465
STS	-0.983125
SHROOM4	0.796833333333333
KBTBD5	0.395666666666667
ALDH1A3	2.07
BTNL2	-0.151833333333333
TGIF1	0.567
ZFAND5	0.712
ICA1	1.667375
NAV3	-1.2065
FLJ12331	-1.3105
EPS8L2	-0.0697
MNT	0.3165
ENTPD1	2.04625
OR51E2	1.656125
STK11	-0.515875
MX1	2.84225
TTTY9A	-0.29525
CX62	0.562
LOXL4	-0.89475
EXOSC4	-0.4135
PURB	0.0427142857142857
SETD1A	-0.051
RELB	0.28425
LAMB2	0.646333333333333
HNF1B	-0.719333333333333
PNLIPRP3	3.4465
