Hybridization REF	TCGA-A2-A0CU-01A-12R-A034-07
RAB9B	0.9315
FAM100A	-0.283
NAIP	-0.414642857142857
MYOZ2	0.22175
SPATA12	-0.6605
XRCC4	-0.82525
CYB561	2.4345
CHST10	0.478333333333333
BAI1	-0.8555
BRSK1	-0.950833333333333
C17orf89	0.46525
PDE6H	-0.9395
FLJ20309	0.0273
MAP7	0.742375
SCN4B	1.7
SPAG9	-0.7291875
SERTAD1	0.812833333333333
FLJ21963	0.04675
ANTXR1	-0.5199
TMPRSS13	2.22483333333333
ETV7	2.4135
DGAT1	0.892166666666667
NKIRAS1	0.314833333333333
TAC3	-2.98725
CORO1C	-1.149
RAD54B	-0.84425
HRASLS3	3.58333333333333
C21orf42	1.335
BARD1	-0.1105
ZNF177	0.492333333333333
MIP	0.183
ZNF442	0.8805
F2	-3.4826
GRIA1	0.12475
GALNTL2	1.6166
WNT5A	-3.681
LENG9	-0.1435
hCG_25371	-1.4015
FOXR1	0.2395
TRA@	0.6813
PWWP2	1.13225
C1QTNF7	3.51116666666667
SLC7A4	2.47725
C4orf7	2.62675
C17orf80	0.158333333333333
KLK4	0.440166666666667
IL31	0.072
TMEM176A	3.57125
CTNNB1	0.42775
BHLHB2	1.4025
TMEM185B	0.720166666666667
ARD1B	-0.584
C1orf93	0.756
BRUNOL4	-0.572166666666667
LOC541469	1.48475
UPK2	0.40925
GAS8	1.02216666666667
PATE	0.0385
IMPACT	0.56275
WNK4	1.86566666666667
HNRPLL	-1.0475
GAD2	0.359
ITGA6	1.807
BMP15	0.813166666666667
CYP2A7	1.194375
RIC8A	0.69425
CCND1	2.0465
USP35	2.5515
DSCR2	-1.2275
CCL4	4.46
ZCCHC10	-0.309
NOL11	-0.605
TRPM2	2.29558333333333
PSMD2	-0.238818181818182
CHTF18	-1.24075
USP18	-0.338625
RRAS	-0.032625
LAMC3	-2.196
TOX	-3.42966666666667
PCDH15	-0.2275
GABRG3	-2.91166666666667
NUDCD2	-0.72425
SGCZ	-0.154
KCTD17	0.177
SPSB2	0.016
TPPP3	4.34333333333333
CILP2	1.5985
CALB2	4.862125
CEBPZ	-0.92
ZNF479	-0.15725
FMOD	5.3205
C21orf66	-0.961928571428571
CLN6	0.921166666666667
ANAPC1	-0.709
SH2D3C	1.6215
PTPN14	-0.7985
TRIM42	-0.077
APTX	0.5855
SNRPG	-1.1355
BMS1	-0.9025
MAGEA3	-4.1515
NFATC3	-1.24225
LRRC45	0.231666666666667
ARS2	-0.247642857142857
LRIG1	0.1995
EPSTI1	-0.127
PRSS27	0.14225
ERC2	0.00237499999999998
PRKACB	-0.00335714285714285
PRDM13	-5.3165
HCG27	-2.10225
KLK12	-3.7975
HSD17B7	-0.235666666666667
ZNF354A	-0.06575
PCDH11X	-1.481
DMGDH	1.6895
PCBD2	0.0341666666666667
TMC6	-1.46025
RIMS1	1.1775
SF3B2	-0.308833333333333
RCN1	-1.1965
CPB1	0.24575
BCAR3	0.5215
FCRLB	2.950125
PAK1IP1	-1.38175
OR10H1	0.506
KIF9	1.7276
PITPNM2	-1.613
L3MBTL4	-0.65175
TGFB1	-0.7958
ZXDC	0.15725
SLC6A16	0.398
SRrp35	-2.088875
LRRC8E	2.409
PPIAL4	-0.7965
EOMES	0.762333333333333
PAX2	0.0125
SCARF2	0.051875
PSEN2	1.68541666666667
PCDHB13	-0.51475
C10orf28	-0.666625
DHRS7B	0.941857142857143
C1orf131	-1.116
ASB1	-1.0111
ZNF223	-0.0698333333333333
LCMT2	0.92275
MEP1A	-1.6545
TMEM53	0.568
RSPH3	1.193
C10orf33	-0.242
LOC644285	-0.0545
PTPN9	0.53
ABCA12	-4.141
CCDC37	-2.06825
RUNDC1	2.3112
YES1	-0.643166666666667
FAM120AOS	0.2525
OR5M3	1.6495
PPP1R3F	0.73525
IL13	-0.267375
MDFI	-0.1985
PRNT	0.5615
ZDBF2	1.3895
OR10C1	0.273166666666667
CLIC1	-0.6515
LILRA5	0.611666666666667
CSAG1	-4.12533333333333
TREML2	-0.961666666666667
FAM125A	0.162833333333333
ZNF74	-1.2205
FAM104A	-0.094375
LRRC39	-1.4635
SAMD5	-0.3825
HYAL2	0.69975
HIST2H2AC	0.5285
IGFBP5	0.239434782608696
NRTN	-0.669
KIAA0556	0.1771
FAM29A	-2.09983333333333
JMJD2A	1.0655
EPHB1	0.704
POLD4	0.26625
ANAPC10	-0.5005
LRRC36	-0.1435
MEGF6	-0.789375
LPHN3	2.0955
BMP10	0.266666666666667
C21orf55	0.2945
CREM	-0.4641875
PTGER4	0.532166666666667
METAP1	-0.71825
KCNQ1	1.363
NR2F2	0.787125
SSFA2	2.95441666666667
CTTNBP2	-0.605
BCL2A1	-1.432875
ZBTB24	-0.584125
SLCO6A1	-0.981
PRDM1	-0.00200000000000002
OR7D2	-0.26
CCDC47	0.0208
LOC646982	-0.468
SLC26A6	-1.50716666666667
BIN1	0.0831
SRRM1	0.222785714285714
PCSK1N	0.926875
ALS2	0.2186
ECT2	-0.713
CACNA2D2	2.34925
DOCK6	-0.06925
C10orf119	-0.237
FATE1	0.17875
DUSP23	1.7595
TRIP6	-1.09821428571429
NUP35	-0.58775
CDH3	-0.096
KLHDC8A	0.339
C9orf116	1.455625
EI24	0.468
CENTD1	1.082
RWDD2B	-0.778
DOCK1	0.9545
NPAS2	-0.78175
NR3C2	2.98166666666667
FAM63A	1.38258333333333
INPP5F	-0.105833333333333
FAM111A	-2.1172
MYBL1	1.12841666666667
IQGAP3	-0.279833333333333
CRADD	0.0796666666666667
DUSP12	-1.0285
PDZK1IP1	2.32425
VASH2	-1.84675
CTR9	0.77475
VIL1	-3.62625
OR8U1	0.499833333333333
CCDC107	0.8125
PTTG1IP	0.193375
OR4X2	0.3235
COL9A1	-1.94
PSMD9	0.0865
ZFP62	0.28475
TIP39	-0.43
PARP15	0.67
TTC19	-0.3315
C1orf114	-1.91383333333333
GFPT1	0.1295
SLC27A6	1.1945
MRPS10	-0.8669
CALML5	-2.72516666666667
TRPM7	0.0705
CGNL1	2.184875
CECR1	0.02575
SERPINB8	-0.953166666666667
TMEM102	0.116125
PDIA2	-3.32375
NUCKS1	0.107666666666667
HOTAIR	0.537
EBI3	0.20775
NXN	-0.42775
ZMYND19	-0.844
FOXJ3	0.11375
EIF5B	-0.0644
EIF2B4	-0.201333333333333
LEO1	0.0085
ZIC5	-2.04563636363636
IL20	-0.323666666666667
KIAA0415	-0.210333333333333
FLJ37357	0.785
TSPAN12	0.664625
ACTR3B	-0.0340000000000001
TFAM	-1.10683333333333
IL17RD	0.5305
PARP12	0.4585
KLHDC7A	1.386
KCTD4	-0.1355
GTF2H1	-0.284
FLCN	-0.738833333333333
BIRC4	1.72425
LOC790955	-0.0495
VKORC1L1	0.087
CYP4F22	3.44733333333333
TAS2R5	0.6785
ZNF582	0.9995
HS3ST3B1	-1.464125
CTNS	0.154
STK36	1.28633333333333
MMD2	0.20425
RP5-1103G7.6	0.487
FLJ23356	0.88
CRH	-0.23725
C1orf182	-0.936333333333333
ACP5	2.4165
AMFR	1.0352
CA4	-1.85675
PLCB4	-0.707625
MPHOSPH10	-0.2005
UNQ473	0.351166666666667
G3BP2	0.610833333333333
SR140	-0.72225
HOXA2	-0.19
PYGB	0.08775
BAT1	-0.79975
DKK3	-0.463333333333333
DDX31	-1.017625
TULP1	-0.513857142857143
NHLRC2	0.35425
TNRC4	-0.1525
ZNF430	-0.28875
TNRC6A	0.384
PLA2G1B	0.153666666666667
RCHY1	0.556666666666667
GTF2A2	-0.129333333333333
MGC4294	-0.7225
ZNF691	-0.21625
TACC3	-0.8035
DNAJC5G	0.04175
LOC4951	0.14825
MS4A4A	-1.152
LOC152485	1.225
PPP1R2P1	0.123
PPP2R5B	-0.41375
RPGRIP1L	0.956625
SPOP	1.3262
PTPRF	1.88125
MGC42090	-0.43
SUSD3	4.0545
THOC4	-0.49875
MAML1	-0.1646
FXR2	-0.645833333333333
TYK2	0.03975
MUC6	0.319
DNAJB7	-0.636
PIP4K2A	-0.7205
MEX3A	-1.245
RRP1	-0.6035
TFAP4	-0.912
CXorf41	1.324
MTMR4	0.0663333333333333
CTLA4	-0.995
SNX9	0.43575
CIB3	1.1915
NECAP1	0.7855
PLA2G2D	-0.074
GLMN	-1.25416666666667
DCLRE1A	-0.71875
PDX1	-0.342
SAMD11	-0.19425
MRPL55	0.9538
TLR7	1.5955
TBC1D21	-0.1735
SMAD1	1.8422
ACTRT2	0.468
RIOK2	-0.63925
PDLIM4	-0.8245
SLC22A15	1.73016666666667
ABHD13	0.3693
STX18	0.5169
CCPG1	0.0667857142857143
DCBLD1	-0.207666666666667
SLC2A6	-1.4945
NOLA3	-0.091
TRDMT1	-1.19485714285714
IL17F	0.4655
ATP1A4	-0.114166666666667
OR52W1	-0.577
CFL1	-0.89275
IL4	-1.2625
RBP2	0.427166666666667
CPSF6	0.1285
TTC8	0.3185
MUCL1	5.973
EYA3	-1.775
KRT38	0.762
GNE	-1.3875
ZNF501	0.808
SLC35A2	0.980875
CEP110	-1.2428
MYF6	1.579
MGST2	0.51
TRPV4	1.52583333333333
NEK8	0.187666666666667
NOX5	-0.5435
NCKAP1L	-1.40983333333333
EMP3	-2.164
BPY2C	0.8905
C1orf38	-0.141875
ELOVL2	1.45825
CBX7	1.66316666666667
OSBPL1A	0.485333333333333
ZNF589	-0.22975
ESCO1	-1.42683333333333
TRA2A	0.490083333333333
C3orf26	-0.98875
PHF2	1.25758333333333
PID1	-0.3155
RFC1	0.243625
MTAP	-0.5793125
ADORA3	2.59433333333333
LOC389458	1.5755
TRNT1	-0.7475
CRIPAK	0.673
RAI2	3.45683333333333
ANKRD44	-0.694
GZMB	2.72025
NFE2L1	1.2085
STIP1	-0.292333333333333
RASL11B	3.3745
NT5DC2	-2.04983333333333
LRP2	3.92425
MTDH	0.6804
ARSG	1.58875
HSP90AB1	0.112666666666667
CT45-6	-5.5645
ZNF483	0.77025
LMBR1L	-0.521
S100A2	-2.7519
C2	-0.893888888888889
C2orf27	0.205125
EIF4EBP1	-1.069
GCKR	-3.943
PPP1R9B	0.5265
FER	-1.37675
SNRK	1.10483333333333
OR5M10	0.2765
UTP6	-0.8045
CAPZA3	0.088
FBP1	2.54566666666667
TERT	-2.789
CCL1	-1.349
FUCA1	2.12575
ALS2CR8	0.5065
KCMF1	0.19775
SRCRB4D	-0.898
OXCT2	-1.5385
IL17RA	0.988333333333333
MPP5	0.703
SPA17	-0.06125
FLJ10986	0.835833333333333
GALNT14	-1.9165
CXorf27	-0.6105
NPLOC4	0.4025
RAB34	-0.82825
KRTAP3-3	0.407
ARSD	1.44116666666667
CPLX2	-1.624
PJA1	1.493
WHDC1L1	0.0528333333333333
RB1	-0.2383
MTMR15	0.188
PHLDA2	-0.6288
GUCY2F	-0.8275
MPV17	-0.566666666666667
SLC35D1	0.245
LYSMD3	-0.0119
COL16A1	1.06
ERLIN1	-1.0845
JMJD4	0.27875
HIST1H2BK	-0.736
TP53I11	1.65533333333333
ST3GAL4	-0.4106
PF4V1	0.0186666666666667
ALG8	0.60625
REG1A	-0.50575
MINA	-0.44375
CYB5R3	0.174833333333333
HHLA1	-1.27825
MYST4	1.9127
VASN	0.16425
UCHL5IP	-1.29275
TFAP2A	1.2990625
MGC9913	2.1985
C9orf97	-0.3545
LOC90379	-0.90275
PHF15	0.114142857142857
ZNF169	-0.6112
KRT7	-1.7508
GLIPR1L2	4.233625
LOC116236	0.87625
IQCF3	-0.26975
RDH14	1.28333333333333
HNRPK	0.808285714285714
RABEPK	-0.182166666666667
ISX	-3.442
CBARA1	-0.5805
RAD51AP1	-2.14775
MLL5	0.012875
CXorf48	-5.615
SGCD	-0.90475
PHTF1	0.101375
CA3	4.2865
CMTM5	0.231
STX10	-0.499375
JMJD2D	-1.818
P4HA1	-2.40933333333333
GAB3	-0.812
DHRS4	0.481166666666667
COL4A1	2.246375
C20orf20	-1.496625
OSBPL2	0.642125
PTTG2	-1.86025
KIAA1688	1.61025
STS	-2.275
SHROOM4	0.507166666666667
KBTBD5	0.202666666666667
ALDH1A3	0.4789
BTNL2	-0.332833333333333
TGIF1	0.885
ZFAND5	0.64375
ICA1	0.36725
NAV3	-1.65983333333333
FLJ12331	-0.975
EPS8L2	0.4674
MNT	0.331166666666667
ENTPD1	2.00058333333333
OR51E2	1.811
STK11	0.541125
MX1	2.31175
TTTY9A	-0.035
CX62	0.394
LOXL4	-1.006
EXOSC4	0.17275
PURB	-0.109785714285714
SETD1A	-0.459333333333333
RELB	1.56325
LAMB2	1.75283333333333
HNF1B	-0.4855
PNLIPRP3	-1.3805
C14orf139	-0.07175
UMOD	0.26775
GRIN3B	-0.5605
GPR25	0.4405
ZNF512B	-0.78175
ATP6V0A1	0.865375
SRA1	0.2875
ZNF615	0.81625
ZNF768	-0.01325
ZNF469	2.01375
DYNC2LI1	0.846
DNAH3	0.1615
LOC387911	1.3285
LOC554234	-0.75775
ARRDC5	0.6975
TMEM59L	-1.85183333333333
MARCH4	-1.189
CNOT8	0.0106666666666667
KIRREL3	-1.6785
ADAM17	0.36075
MYOG	0.2505
CPNE1	-1.17516666666667
AK5	-0.119375
LOC204010	-0.91375
NDRG4	5.24375
LOC130074	0.231
PIAS4	0.0965
NCOA2	1.442
TEGT	1.2736
USP5	-0.74175
ANKRD21	-1.49775
KIAA0692	0.217166666666667
HAPLN3	0.78475
LZIC	-0.3965
NRXN3	0.43825
CDKN2C	-1.16033333333333
KIAA0226	0.485416666666667
CYB5D1	-0.33825
WDR68	-0.9413125
ABCB6	-0.7979
MRPS25	-0.73275
ZMAT2	1.03175
KRT25	-0.8135
RPL11	-0.8315
GRAP	-0.235
LOC198437	1.64533333333333
RORC	0.837875
RAP2C	0.227142857142857
MXD1	0.02075
AZI2	0.0355
NUAK2	1.682
AHSG	-6.307125
MANSC1	2.262
IMP3	-0.169333333333333
C2orf3	-0.836
VSTM3	3.214
PCTP	1.88625
SIRT1	0.45075
MANBA	1.086
CD164	-0.00112499999999997
GFRA1	1.5604
PRM2	-0.328
ZKSCAN3	-0.854
PLEKHG1	2.03975
TPRKB	-0.3725
UBFD1	0.165916666666667
CDKL5	0.788166666666667
HIST1H2BD	0.1475
INPP4A	-0.840833333333333
BMX	1.03625
PTPRU	0.4185
LOC554202	-0.501
HOXC8	0.398
IL12B	-0.6165
ADPGK	0.08575
ZNF418	1.4415
SIAE	1.584375
CWC15	-1.23375
RP13-401N8.2	-0.549
KLHL11	1.1675
DEDD2	0.250875
PSMB3	0.129
DDX25	-3.205
ZBTB3	0.581166666666667
GFRAL	0.15
RPS25	-0.961833333333333
FAM57B	-0.323833333333333
TESK2	2.01383333333333
DNM1L	-0.388125
ZNF207	0.0548333333333333
CLEC11A	0.6045
TOLLIP	0.698625
TMEM61	0.9895
DLK1	-4.6796
PLVAP	3.19825
NOD2	4.30083333333333
SCMH1	0.48325
FLJ40235	0.116
HTR2A	0.121166666666667
ARMC5	0.2075
FUT7	0.117
PRELP	2.6703
ALKBH6	-0.0791666666666667
GYG1	0.76375
POLR3GL	0.208
COL8A2	3.628
OR10A5	0.36225
C1orf187	-1.4755
TXLNB	2.02966666666667
C16orf68	-1.27841666666667
R3HDM1	-1.1115
C16orf75	-1.8805
BAALC	-0.678125
TNP1	0.343
GAPDH	-1.25791666666667
COX7C	0.282
ERRFI1	-0.48825
PGAM2	1.54283333333333
FAM108B1	-0.3755
APC	0.458
TLR2	2.29275
SUCNR1	1.795875
ZNF233	1.8305
WFDC1	0.520666666666667
PSG11	0.2782
SLC39A1	0.4295
PSAPL1	-0.0475
CDC42EP1	0.031625
MECR	0.06075
KIAA0101	-1.6515
MACROD2	0.9905
MMP19	0.812666666666667
LOC202459	-0.235166666666667
VNN2	1.3895
ACCN3	-1.5595
TIMD4	1.332
RNASE8	-0.292
CCDC7	0.092
SULT2B1	2.9295
ME1	-1.4625
MGRN1	0.112625
MRPL30	-0.7485
IVL	0.00625000000000001
CALM1	1.32505
PLEKHA6	2.3605
B4GALNT2	-0.269
PGDS	4.040375
C8orf33	0.800166666666667
TMEM56	-1.543
CKM	-1.48283333333333
ESR2	-0.015
ACOT8	0.27575
AGTR2	-0.05725
LOC155006	0.28575
BC37295_3	0.824
EPM2AIP1	-0.0313333333333333
PZP	2.37325
RPS9	-0.151666666666667
C18orf51	-3.673
SIVA1	-0.8016
HEATR2	-0.737
CD3E	-1.29516666666667
C20orf142	-0.80025
PGLYRP3	0.9165
CCDC139	0.04375
GPS2	-0.990666666666667
NOL14	-0.13075
LRTM2	3.21825
TRIM36	3.015625
TP53RK	0.4384
FBXL13	-0.145666666666667
RUFY2	-0.275714285714286
C11orf70	0.315
HSPB9	1.2415
GJA5	2.98
HGF	-1.22983333333333
EPHB4	0.319
SOX18	0.8505
IFRG15	0.0625
SERPINA10	-5.3505
WDR23	-0.884375
REEP2	-0.9565
CDK3	-0.97025
HSPA12A	2.331
ARL8B	0.9867
SATB1	-0.088
PPM1D	-1.37166666666667
VPS45	-0.384333333333333
TP53BP2	-0.175125
GJE1	3.125
CACNA1G	-0.219625
VGLL4	0.78375
GNPTG	1.24075
ROS1	-2.55233333333333
C21orf128	-0.237
BMP8B	0.973
SLC5A4	-0.9015
SLC6A3	0.259
C16orf53	0.998875
TMEM81	-1.1415
APC2	0.2376
SYAP1	1.021
C6orf54	5.27166666666667
ZBED5	-0.4254
PVR	-1.069
LTA4H	-0.470166666666667
CCDC24	1.8252
MAGEA4	-4.006
IFIT3	0.488666666666667
MYADM	1.25
C21orf82	1.6385
PDE3B	-0.72275
TMPRSS11A	0.544333333333333
PGK1	-1.51829411764706
CCL13	3.4545
DERL3	-1.43583333333333
MLXIP	-0.867583333333333
PLOD1	-1.015625
MTFR1	0.6462
NPDC1	1.0575
GPAA1	0.815166666666667
LTV1	-1.04525
RYR3	-1.045
C7orf46	-0.85675
VAMP2	0.31375
RNF135	2.1878
SUPV3L1	-0.833
FIBP	0.286625
ADAMTS18	0.9755
RNF25	0.117333333333333
SOS1	-0.0605
PLAU	-0.009625
MATK	-2.91825
EHF	2.3655
CTNND2	1.9085
PTEN	0.473285714285714
ZNF189	0.233
SLC28A3	2.657
GUCY1A3	3.77575
SETD2	0.68075
ROGDI	1.2435
TICAM1	0.554
RASSF3	0.7605
PACSIN2	-0.547166666666667
SERPINB5	-2.253
PRKCDBP	0.44625
TFDP3	-0.5725
LGR6	1.880375
RFX5	-0.500666666666667
OR52J3	0.546
PTPN18	0.732875
ZBTB34	-0.22
KCNF1	-0.723
SYNE2	-0.0715714285714286
SLC22A4	-0.3155
NETO2	-2.62325
VCPIP1	0.51075
LDHD	2.4135
ESX1	-3.96725
SQRDL	1.579
GALK1	-0.56375
SERPINA6	-2.19783333333333
HD	0.692875
ASCL3	0.357
FBXL6	-0.3105
FABP7	-5.304875
MAGEC3	-1.345
KLC4	-0.964375
CD1D	-1.569375
PRAM1	1.01525
EIF3B	-0.2865
DSCR8	-6.57575
FLVCR1	-1.72975
KIAA0141	-0.513375
PROM2	3.99233333333333
ALOX5	0.9488
GPR162	-1.67225
LYRM2	-0.40775
RNASE6	-1.107
HES5	3.06225
GJA1	-0.95
MRPS14	-1.22875
HMHB1	-0.03075
TAF7	0.724375
BTNL9	0.5608
SFXN2	0.3135
VEPH1	-4.4385
GK2	0.420833333333333
AMBP	-3.199125
KIAA0953	-0.2715
XAGE5	-0.0258333333333333
CCBP2	0.5935
TGM2	0.709166666666667
ZNF202	-1.4125
ACTL6A	-0.297
SLC23A2	-0.3956
ARHGEF7	-0.0705833333333333
LOC728635	0.4595
CRYM	-2.15966666666667
PKD2	1.0435
MANBAL	1.1295
LIN54	-0.53825
ACTL7B	-0.11525
OR4D9	-0.214
KIAA1683	-0.312
ZNF704	1.88333333333333
TCP10	-0.73225
MAGEB18	-0.1655
DEFA4	0.409333333333333
ZNF197	-0.42825
PTOV1	0.405833333333333
RNF208	0.0296666666666667
CMIP	0.0393333333333334
TRDN	-0.418
UCHL1	-1.0665
APOL6	-0.22
PLK1	-1.54466666666667
NPHP1	0.744833333333333
NDUFA11	0.11625
DAB1	0.0335
RTN4R	-0.28525
PUSL1	-0.3205
SYT2	-0.415
ANXA13	-0.1875
RFTN1	0.129
ATP8B2	-0.863416666666667
VN1R2	0.0285
OR52E4	-0.079
NPPB	-3.63033333333333
ZNF148	0.670625
ZNF141	0.08175
IKZF1	-2.26375
PSMC2	-0.67
GGA3	-0.537666666666667
LPGAT1	1.1405
SEC16B	1.16783333333333
C5orf38	0.501666666666667
THOC2	0.1955
SLC16A12	-1.26766666666667
ALK	-1.566875
DACT3	1.53716666666667
CACHD1	-1.3055
GAN	-0.32275
EXOC6B	-0.1375
HIST1H2AE	-0.404
VAMP1	-2.23825
SRI	3.31991666666667
AKAP14	0.9555
HLA-E	0.445
SLC25A32	0.383833333333333
FLT3LG	-0.985166666666667
ATP1B1	0.2815
WDR1	1.164
SWAP70	0.103
TRIM31	0.0295
ARNT	0.892125
ZNF596	0.2772
CDKN1B	1.47083333333333
FOXC1	-0.151
SEMA3A	-2.9704
LSM14A	0.66225
STEAP3	-1.342625
ABCA1	0.412666666666667
PLSCR2	0.183666666666667
EDC3	-0.696666666666667
THBS3	0.5205
C15orf43	0.2386
GMCL1	0.112333333333333
C9orf71	-0.0225
MGAT5	0.7115
LOC402164	0.089
TSPAN8	-1.55233333333333
DYNLT1	0.62275
IGSF1	-1.46575
TMEM143	-0.5175
FLJ25006	-1.9545
ATP13A3	0.62
C3AR1	1.65575
CADM2	2.45983333333333
EFNA4	-0.01
HAO1	0.2635
TWF1	1.0295
MRPS17	-0.83725
MYH9	0.749666666666667
C9orf9	-0.377833333333333
C17orf79	0.678333333333333
FSCN3	-0.052
BDKRB2	1.33633333333333
PCGF6	-1.1995
RAP1GAP	0.244333333333333
TAS2R41	0.636
DCLK1	0.9694
DEFT1P	0.194833333333333
TAF2	0.844416666666667
COPZ1	0.81725
KATNA1	-0.80325
STIM1	0.9535
TBX2	-1.48633333333333
RPS4X	-0.471384615384615
MARCH8	-0.3275
DHX33	-1.05033333333333
TMEM161B	-0.1315
SYPL2	0.925
ADCY5	2.1915
SRPK3	0.613875
CXorf9	0.01975
REC8	-1.395625
CLP1	-0.316
MGC52498	-1.2915
DUOX2	0.13475
C6orf150	0.46675
TSC22D3	2.447875
CASP8	-1.1266
PRKD3	-2.0375
CFH	2.038
TRO	0.855
NRIP1	2.593
ZNF707	1.15433333333333
TBC1D22B	-0.429333333333333
HYI	0.329
COX7B2	-0.51575
GPR52	-0.457
CASC3	0.725857142857143
METRN	2.6645
KRT3	0.5315
ARF1	0.870928571428571
C1orf111	0.41525
MOG	-0.495
C6orf50	0.033
MGC12966	0.03225
ATP7A	1.03183333333333
NOTUM	-3.00466666666667
LOC342897	0.2565
ITSN2	0.656083333333333
GIP	0.1885
LOC89944	1.0805
UBXD8	0.384
GYPE	-2.82283333333333
JAG1	0.756
RLBP1L2	0.031
HIST1H2AL	0.152125
PAPPA	-1.823
CYP4F8	0.4555
TRH	7.28575
DCTN3	0.0758
NT5C	-0.2825
HTR3C	-0.2505
VPS41	0.469625
KIAA0174	0.3755
ANKS6	-1.915875
MPV17L	0.163666666666667
MT1M	-0.539666666666667
DTX1	1.130875
LOC146325	-0.177166666666667
ZNF639	-0.00466666666666667
CACNG4	1.1009
TNNC1	-1.484
MGC27345	-0.46175
CASD1	0.6084
HOXD4	0.3185
SMC4	-1.89441176470588
TTC35	0.6952
CTXN1	0.800625
RGS19	-0.243
SFRS3	-0.703666666666667
TRIM43	-0.3555
HLA-DQB1	3.009125
NUPL1	-0.1373
NRAS	-2.096625
RPL22L1	-3.03875
ZNF138	-0.821833333333333
FBXW2	-0.183
SIX3	0.359
HDAC9	-0.128
OGG1	-0.3444375
APLP1	-0.117333333333333
OR7A5	0.107
DLX4	-1.4665
TUBA1B	-0.224583333333333
CRY1	-0.597375
C12orf29	-0.655625
MGC70863	-0.271590909090909
OR1D2	-1.4945
C1orf25	0.449625
CUZD1	-0.43825
PUNC	-1.095
SCAND1	0.537333333333333
MYT1	2.708
MPND	0.516
GOLGA1	0.7537
ZBTB43	0.9145
VAPA	0.6515
C4orf36	0.898
STAP1	0.9855
SLC34A1	-0.602
PIK3R3	0.6139
TGM5	-0.9915
USPL1	-1.2697
FBXO40	0.2625
BRF1	-0.0685
CCL27	-0.321
hCG_1657980	-0.2125
PFN2	-0.0722
MYBPH	-1.5745
PPP1CC	-0.5158125
CDCA7L	-3.0575
KCNB2	-0.0243333333333333
C20orf151	1.33
USP13	0.20625
RCOR2	0.300166666666667
FBXW4	0.703666666666667
WT1	-3.16216666666667
TAS2R46	0.108
STK38L	0.0686666666666667
LEPROT	0.963
DDX42	0.09425
TXNRD2	-0.8805
TNFRSF4	2.5635
KSR1	-0.04625
SLC27A1	1.39883333333333
POU5F2	0.1335
SLC22A11	0.07125
C8orf32	-0.688833333333333
ZNF236	0.243428571428571
GABRB1	-4.34125
LRRC29	0.5205
FBLN1	1.0395
MRRF	-1.12733333333333
RP1	0.634
MARVELD1	0.5465
AFF4	0.4725
C17orf54	-0.345
RAF1	-0.50225
SUB1	0.128333333333333
MRPS33	-0.4095
ZIC1	-2.5263
ARL10	-0.026
RAG1AP1	0.0496666666666667
P2RX5	-2.882
NCR3	0.416666666666667
LTB4R2	0.1895
HLA-DPA1	4.29175
FKBPL	-1.37683333333333
JAKMIP1	-0.6855
SNX4	0.51925
CD248	1.62075
CCR2	-1.487375
LOC401152	1.07316666666667
SH3KBP1	0.1652
LMBRD2	0.0185
WDR51A	-0.945833333333333
SYT15	-0.2649
SMOX	0.07
NACAP1	0.21675
DRD2	0.032
COPS2	-0.13275
FCER1A	5.47825
TMEM112B	-0.602
SUGT1	-0.612
CALR	-0.13125
DPY19L2P4	3.33275
ADRA1B	0.10025
LTB	2.869
SNRPD1	-1.3925
NCAPG2	-1.83683333333333
KCNMB1	2.62916666666667
ITGAV	0.589083333333333
LENG4	1.127125
C13orf16	-0.200833333333333
C20orf3	1.136625
PIP5K1A	-0.729916666666667
PCNA	-1.27775
C1orf34	2.42575
MMACHC	-1.59375
BEST1	-0.226666666666667
REV3L	-1.38925
ZRANB1	-0.3305
AVPI1	-1.6195
ATG5	-0.100875
SARM1	0.0855
RGS7	-2.59575
HMP19	0.468
SGTB	-0.7321
FEM1A	1.1864
C1orf122	0.65075
MYCT1	2.90716666666667
GM2A	0.1495
ZCCHC7	1.36678571428571
MYH10	-0.62175
DKFZp761B107	1.4265
ADAL	-0.5145
OR10J1	0.26175
TMEM9B	1.959
DNAJA1	-0.672
SCGB1D4	0.285
LRRC50	2.153
PRKX	-0.522
NUDT14	1.1555
PCTK1	-0.588
ARG1	-4.2805
KIF2C	-1.96875
GFM1	-0.437
RAB11FIP3	0.696833333333333
HBD	-1.95616666666667
NPR3	0.1865
IRAK3	1.03883333333333
OLAH	-1.42366666666667
CYB561D2	0.75575
CNNM4	1.4735
MYO5A	-0.7224
SIPA1L3	2.54116666666667
ADAM10	-0.066
LIPA	0.404583333333333
NAP1L4	0.2396
MRPS22	-1.084
GNG4	-2.81233333333333
PSG5	-0.285333333333333
PPP2R2C	3.1279
P2RY12	2.60225
SLC6A13	-0.421125
AGPAT4	-1.3038
C6orf199	-0.079
FAM53C	-0.048625
TPM1	-0.143181818181818
PYHIN1	1.6695
LINGO1	3.483
CIDEC	1.86933333333333
CRIM1	1.2603
DHTKD1	-0.25225
ZNF546	-0.418833333333333
CD300LG	0.7063
SFRS2IP	0.726166666666667
FLNB	1.868375
NOC2L	-0.4415
SPINK7	0.2355
CRTC2	-0.0975
HMG4L	-1.3775
C14orf162	1.76875
CCDC123	0.81325
HTRA3	1.6226875
SPTBN5	1.52583333333333
