Hybridization REF	TCGA-AN-A0FN-01A-11R-A034-07
TBC1D5	0.00287499999999997
DFNB59	-0.3165
HRH4	-0.879
MYO6	1.9816
DNAJA4	1.32625
RBM24	0.778375
CEACAM20	-1.60225
RBM23	-0.494071428571428
NGFB	0.2835
C1orf63	-1.2409
KRTAP7-1	0.9615
PERLD1	1.38675
NPB	0.0215
C17orf59	1.1819
HSPBAP1	0.037
SLC15A4	0.418375
PRTFDC1	0.5115
OSMR	-0.313142857142857
CYSLTR2	0.404
C19orf25	0.3642
KIAA1797	-0.4305
NLRP6	-1.975
FAM105B	0.1087
SCRN2	0.0758333333333333
LRRC58	-0.276
RNF17	0.743875
NEIL3	-3.6915
FAM137A	-1.03575
SKP2	-3.439
PARVA	1.84108333333333
PKLR	-1.1815
RNF34	-0.33675
A3GALT2	0.1985
C12orf50	0.292
SUNC1	-2.55125
FAM102B	-0.206666666666667
CCT2	-1.37675
LRRC37A2	-0.483
ARF4	1.165
SIKE	0.025125
C8orf48	1.60716666666667
MBTPS1	-0.344142857142857
GPSN2	-1.1315
NCF2	3.71475
SLC12A6	0.374
MRPL48	-0.6415
HMGN3	-0.2135
LRRC62	-0.92425
PAX9	0.577125
FAM55A	2.495
C20orf42	-2.57416666666667
SCML2	-2.35433333333333
BCL9	0.6905
FAM40A	-0.1915
C9orf41	-2.32566666666667
ZNF774	-0.419
LETM1	-1.2785
PLXNB1	-0.846333333333333
NIPSNAP1	-0.573375
USP10	-1.34
F9	0.270333333333333
LIPE	4.0725
CNGB3	0.3165
C12orf52	-0.656625
PI4K2A	0.140375
MED8	0.055375
STAT4	2.3733
FGD4	1.19266666666667
RNF145	-0.614666666666667
WDR32	0.8348
CLDN2	-0.016
TCEAL8	0.746
ZMYND8	-0.6509
PDXK	-0.69890625
GATAD2A	-0.222
PTGES3	-1.218
CCM2	0.12025
TAP1	1.1485
ZNF670	-0.2055
ETS2	0.573571428571429
C6orf166	0.112833333333333
PRMT2	0.00314285714285713
OR4B1	0.2505
INTS8	-0.7245
CCDC102A	0.50175
CCDC83	-1.0704
ITGA1	1.6942
EPHA5	-0.9494
FAM24B	-0.94
TSGA10	1.70125
HAL	-1.265
MYOT	0.301666666666667
SPACA3	0.08675
BCL2L2	-0.4655
CUGBP2	1.6815
CCNB3	0.67325
RNF113B	-0.22425
MERTK	1.0025
BAG1	0.342
VPS36	0.08575
ORMDL3	0.2379
C1orf190	1.35875
ZNF625	-0.2115
CORO2B	-0.5355
ALOX15	-1.2645
CST1	3.9995
NUPR1	2.07216666666667
CCL7	1.0545
SMCR5	-2.867
DSC2	1.7115
RBMS2	0.65175
GRIK4	0.4815
TRIM65	-0.6566
TMPRSS6	-0.0136428571428571
TP53INP2	-0.15875
GLB1L	1.22616666666667
LOC388284	-0.0831666666666667
PUS1	-1.03921428571429
BCL9L	-0.391
OLFM1	-0.0949166666666667
RET	0.325
MASTL	-2.64083333333333
ALX3	0.47325
IL1RL1	0.00433333333333337
ZNF765	-1.4059
C14orf138	-1.093
SNX10	0.458
TAC4	-0.1235
C1orf64	3.741875
POGK	0.326375
MAPK9	-0.27125
ZNF366	4.72725
C8orf79	0.8062
CLDN7	1.458875
OR5AT1	-0.2395
TRIM37	-2.67975
LRRC25	3.06325
GRHL2	1.6269
TEKT3	1.699
LASS5	-0.637
ABCC4	-1.23741666666667
DLG3	-0.03375
VGLL1	-0.58775
ZFP36L2	2.69116666666667
MFRP	0.279666666666667
KIAA1799	-0.32275
FLJ44379	1.176
PCNX	0.30125
ANXA9	0.1335
CYP4V2	1.2924
PIK3C2A	0.0935
SRR	0.703
NOL3	-1.226
IFITM2	2.003
ARNTL2	-1.40225
ZNF595	-0.49625
NLRP13	0.036
ASPH	0.424375
CPA2	-0.1635
PVRIG	1.09616666666667
LEPR	0.5475
C16orf42	0.0346666666666667
SH3BGRL	2.73225
FAM77D	0.6404
FNDC7	0.3595
C9orf6	-0.638
NOTCH2NL	1.67733333333333
PGBD1	0.129333333333333
SYNGR2	0.093
PITPNA	-0.1336875
PRPF4B	-0.9772
SLC43A3	-1.44142857142857
NRBP1	-0.10075
SLC25A22	0.2695
ILK	0.259875
SLC22A8	0.682833333333333
MRPS7	-0.79475
PITX2	0.473
FABP3	-0.457125
OR1L1	0.8255
LOC728215	1.5225
BLID	-1.097
KIAA1217	3.88252941176471
TFPT	-0.11375
AP4B1	-0.273
VBP1	-1.7665
OR1K1	0.7995
MORC3	0.7825
BHMT2	1.92866666666667
C3orf10	0.410125
FZD7	1.77033333333333
WFDC10A	-0.526
PMS2CL	-0.6885
CCDC32	0.693166666666667
FA2H	-1.618
ALG13	0.153
TTLL7	-0.6792
SPOCK3	0.05725
SLC13A2	0.561
AIM1	0.49275
GPRC6A	0.7675
EGR2	6.52825
MED11	0.69275
WWC1	1.07125
SH3GL3	-4.48
RIF1	0.153857142857143
PRLH	-0.365
VLDLR	-1.258
DBT	-0.19225
C21orf63	1.03125
CGGBP1	-0.072375
KRTAP12-2	-3.025
TADA3L	-0.4695
ZBTB16	2.97975
PDGFB	1.571375
RFX1	0.0239999999999999
UQCRB	0.1632
LOC133874	0.0315
HPS3	-2.57825
LGALS3BP	0.4552
DKFZP564O0823	2.79528571428571
MRFAP1L1	0.01075
HOXA10	0.0363333333333333
NGB	0.247
KIF21A	-0.638230769230769
IFLTD1	-1.2275
LZTS1	0.88775
ARHGEF3	1.8875
RHBDL3	-0.6875
CSNK1G2	-0.0365833333333333
ChGn	0.571125
KIAA1244	1.2515
GABRB2	-0.1915
MGC72080	-1.179
CD27	4.08025
EGLN1	-1.8145
PEX13	-0.17325
RWDD3	-0.02475
RNF12	-0.343333333333333
GRIN2B	0.473
ADAMTS14	-0.6145
DYDC2	0.610833333333333
ATP6AP1	-0.0799
NR1H2	-0.3405
PDK2	0.02925
C3orf17	-0.1675
SLC38A2	-0.324642857142857
SLC25A29	-0.362833333333333
C15orf29	0.160125
ADAM9	-1.09308333333333
TMUB2	-0.170375
GPR176	-0.5835
AGK	-1.464125
MCCD1	0.0135
NDUFA4	0.25375
TMEM146	-0.49525
DUSP1	3.200125
UNQ6975	1.378
EMX2OS	4.4565
INSM2	0.258666666666667
LUZP4	0.1885
SETD6	-0.916
P2RY2	2.71075
SLC45A2	-0.864
RABGAP1	0.5505
UBXD5	-0.799
GPRC5A	0.799
PAK3	0.203
LOC63920	-0.95725
TGFBR1	1.5884
KRTAP6-3	0.03025
SFMBT2	0.48025
CDC42	0.6213125
C11orf35	0.1495
TTLL2	-0.666
UACA	2.01216666666667
CD97	-0.4804
SETD5	-0.289125
NINJ2	1.4
PTER	-0.209166666666667
POMGNT1	-0.32275
KRTAP4-2	0.605
ECGF1	2.460625
HRB	-0.0462727272727273
ATP1B2	0.6146
LOC400506	-0.4895
COL4A3BP	1.19075
C6orf97	0.7485
GRHPR	-0.00287500000000001
TAS2R1	0.7755
SEMA7A	-0.32425
EDF1	0.23875
ODF2L	0.342444444444444
PCID2	-0.938833333333333
GTF2H4	-1.004
ZCCHC3	-1.154375
CGB2	-0.552166666666667
NEUROD1	-0.998
C20orf75	0.476
RP5-1054A22.3	2.3505
IFNA5	1.3315
ZNF134	0.11925
MGC119295	-0.7594
ZSWIM6	0.54325
SMEK1	0.390666666666667
PCGF2	0.59875
C1orf102	2.5755
CYP2A13	0.093
KCNH6	-0.6547
MDM1	-0.2075
ALDH7A1	-0.275333333333333
C9orf75	0.06775
VDAC3	-1.001
OR51T1	0.692
EIF3F	-0.314666666666667
KCNJ10	-0.281625
LENG8	0.013
EDEM2	-0.1115
CCNJL	-0.531
DHX37	-0.874
CRYGN	1.363
AATF	-0.882125
ZNF630	0.86075
E2F5	-1.573
WFDC13	-1.2745
FTSJ3	-0.538666666666667
C4orf33	0.04225
LHFPL4	-2.79375
C19orf56	-0.369916666666667
SMAD4	0.35025
AFM	-0.8645
G0S2	2.501
FCHSD2	0.3659
RRP1B	-0.9133
EEF1B2	-0.7705
STAT6	1.333
ZNF195	-0.1645
GNL1	-0.706
ZNRF2	0.6985
PER3	0.50975
ASB16	0.47275
C10orf10	2.42042857142857
ADCY8	-3.256
C9orf58	-0.926
ARMC10	-0.4
PSG1	-1.02
DHX34	-1.286
VARS2	-0.574375
NFIC	0.058
ITPR2	0.60075
AGXT2	-0.7118
OR6K3	0.0555
H2AFZ	-1.421
MLLT3	0.780583333333334
COX4I2	2.63475
CCNT2	-0.1685
PLK4	-2.628875
NUMBL	-0.432666666666667
MED16	-0.05275
PLEKHQ1	2.20575
GOSR1	0.439944444444444
BTG4	-0.0205
RPL30	0.336166666666667
IGSF5	-0.652666666666667
IGFL2	4.13533333333333
ELMOD2	0.8195
SHC3	-1.2655
HAVCR1	-0.3535
DYNC2H1	0.57025
RNF5	-1.04866666666667
C2orf7	0.08075
NLF1	1.4165
KLHL25	0.3635
LRP10	0.8144
KRI1	-0.08525
PUS7L	-0.0183333333333333
MGMT	0.84875
HOXD1	1.85516666666667
CSH1	-0.2524
ATG16L2	-0.70375
FLJ44635	0.6165
CHODL	-0.231
EXOSC8	-1.67925
SLC28A1	-1.03025
MYO7B	-0.1995
SEH1L	-0.5935
MTNR1A	0.0466666666666667
TSPAN5	0.167
CDC45L	-3.6215
AMIGO1	-0.2655
ATAD3A	-1.25225
OSGIN2	-0.120833333333333
PDIK1L	0.1125
DARC	4.017625
PIPSL	0.502
SHMT1	-2.22675
CRISP3	-1.515
POPDC2	3.3765
ZRANB2	-0.985
FBXL8	0.70825
TRIP13	-3.11827272727273
EIF5AL1	-1.052
POU5F1P3	-5.23216666666667
IL6	2.27683333333333
CXorf38	0.304166666666667
IFNA16	-0.5165
FBXL2	1.84433333333333
BRD1	0.2895
STATH	-0.00850000000000002
FBXO44	-0.269666666666667
MCCC2	0.09175
CDC2	-2.4694
C5orf23	0.56525
IVD	0.1
C10orf122	-1.5
MSL3L1	0.5385
MVP	1.082
EPOR	-0.9792
ZMYM1	-0.651666666666667
BCL7C	0.417666666666667
PSTPIP2	0.6749
LYPD1	-0.784875
OR8G5	-0.136
ZP3	-1.16216666666667
BCAS4	0.574166666666667
EDG6	3.48175
ISY1	-0.37175
PRAMEF2	-0.894
CUL1	-0.403875
RNF213	0.4206
CCRK	0.78825
DHX9	-0.557125
C13orf29	0.2045
NCKAP1	-0.389833333333333
MRPL43	0.940428571428571
XPR1	0.20625
PKN2	0.3471
PODNL1	1.3415
ZNF333	0.351285714285714
DALRD3	0.19125
OPN1SW	-0.126
BTBD6	0.71925
C11orf82	-2.744
OR5P3	-0.9815
DUSP11	-0.05475
L1CAM	-1.7129
NEK11	1.46233333333333
OR7E91P	1.009
CNTN3	2.2938
CREB3L2	1.4845
ZBTB37	0.332
KIAA1324L	0.76275
NDUFB10	-0.19
NUDT2	-0.1165
GTPBP8	0.17875
CACNA1D	0.839125
PRKAA2	-1.1185
PRDM8	0.3575
MGC16075	0.680833333333333
KRT14	-1.10821428571429
PP8961	0.671625
MRPL18	-0.39925
ABCG2	-1.5705
PACRG	1.59925
BBS2	0.20075
KREMEN2	-2.492
FBXO21	0.318
HNRPUL1	-0.198333333333333
GRB10	0.039
CLSTN1	0.686
LMAN2	-0.4375
C17orf61	-0.1765
NIPSNAP3A	0.75925
INSIG2	-1.27183333333333
PCDHB7	1.16133333333333
STXBP2	-0.544125
CMAH	1.96916666666667
SEMA5B	0.525
ZNF155	0.117666666666667
COQ6	0.154
PRPF4	-0.63
TSPAN15	1.6113
VN1R5	0.52175
LATS2	1.98025
SELK	0.335
PGK2	1.03925
MS4A1	3.047
TYW3	-0.353
KRTAP5-1	0.781
RCCD1	-1.778
BTN1A1	0.7085
DDX28	-0.4275
TMEM65	1.324875
LOC92345	-0.38175
TTC31	-0.63025
WDR46	-0.782
CHP2	-1.252
LSP1	1.414375
ZNF542	0.46875
EXOSC1	-0.04475
ARHGAP18	0.857833333333333
LRRTM4	-1.33985714285714
MAOB	2.05741666666667
CACNB4	0.5025
MGC33846	2.748875
RANBP3L	1.721625
ATP5L	0.084
ONECUT1	-3.135
NUDT9	0.27275
TMEM149	1.7285
STX17	0.4975
IGSF10	-3.1645
TMPRSS9	-0.0165
BMPR2	2.14491666666667
ALLC	0.018
KLF7	1.286125
GCC1	0.6172
TIMM9	-0.30875
CDO1	2.24783333333333
MGC10701	-1.03066666666667
IFI6	1.82933333333333
FRMD8	0.71225
MGAT2	0.46625
WBP5	0.616166666666667
CNIH2	-0.101
KIAA0907	-1.6288
KCNH8	0.1525
CTSG	1.40725
GRIK1	-0.419833333333333
CUL5	1.04825
FRMD1	0.536
OR9A4	0.3565
SYT6	-0.209875
FOXD4L2	-0.3925
ANAPC2	-0.7505
OPN5	1.428
TAF13	-0.0425
LYG2	-0.321
GGNBP1	-0.207
C11orf40	0.994
OTX2	-0.773
REG4	-0.0996
EIF5	-0.738
PALB2	-1.03075
SEPSECS	-0.309
RNASE3	-0.7285
TRIM49	-0.799
POLR2K	0.0672
GPR42	-0.0505
C8B	-4.928
SASS6	-1.46275
PREB	-0.963833333333333
OR3A3	0.094
TUBA8	0.968
IGLV2-14	1.08925
STIL	-3.35375
ANKFN1	-1.20966666666667
NME7	-0.70025
HOXC12	-0.4175
UBE2C	-2.41525
FHOD1	-0.413625
CDK2AP1	0.712916666666667
OR6K2	1.17066666666667
DHPS	-0.7385
RPL5	-0.659416666666667
TRGV5	0.6895
LOC541472	0.23075
HCCS	-0.5925
DENND1B	2.6945
LHX3	-1.0205
OR5D16	0.3635
CXorf57	-1.3346
IRF2BP1	0.57625
NDST2	0.743166666666667
LCE3D	-0.674
BOLL	-0.0438571428571429
SYT3	-0.73125
PIH1D2	0.58175
C20orf7	-0.606
IL1R2	0.994666666666666
SLAMF9	1.831
PPME1	-0.351125
PIK3CA	0.06375
TRAPPC1	-0.13875
COLEC10	-0.3665
SLC9A6	-0.779
PDDC1	-0.49975
CCDC53	0.686
GK3P	-0.82
DAZL	-0.0445
BRI3	0.698
SDK1	-0.056
CYP2C18	1.04775
IFI44L	3.2595
RPL3L	0.4245
FUT9	-0.2178
KIFC2	-0.91
PMP2	0.0593749999999999
SLC4A9	-0.1305
PLAG1	-1.1435
MYCBP2	1.45283333333333
OR4E2	1.258
CCDC65	1.66
C16orf82	-0.40025
ENTPD4	-0.152875
BRP44L	0.26
PMP22CD	-0.441
TMCO4	0.703666666666667
KCNN1	-1.152
WDR35	0.14075
CCDC80	3.42225
C3orf31	-0.95025
SLC7A9	-1.7665
TMEM190	-0.694
DBC1	-1.5088
FADS3	-0.839666666666667
PDZD8	0.342333333333333
GRM5	0.177
AZGP1	3.4001
PEX3	-0.027
MED1	0.386285714285714
ATG4C	-1.042
HNRPH3	-1.04125
FAM109B	2.306
C4orf17	0.769
CA10	-0.0296666666666667
OPRD1	-0.512
CCL16	-1.07625
SACM1L	-0.96875
CST6	4.725
CD63	1.1799375
LGI1	-0.56325
ZNF784	0.697
CRYBB1	-0.1685
CX3CL1	0.94065
TOP2A	-3.109875
GYPB	-2.2915
GADD45GIP1	-0.41375
FEN1	-2.316625
IGF1R	-0.4133125
WDR72	-1.30616666666667
PURG	-0.583166666666667
DEFB126	0.01925
PKD1L1	0.119
CAV1	-0.3774
GNPDA2	1.0712
DGAT2	-0.78475
NLGN1	-2.52425
STRBP	-0.42025
HPRT1	-1.327
FANCI	-2.5305
PSMA7	0.267375
DBF4B	-0.975
TTF1	-0.65325
RAD54L	-3.205
ELOF1	-0.19725
PLAGL2	-0.4885
ZNF256	0.1155
HMGCL	0.30925
MSI2	-0.904166666666667
RPESP	0.359666666666667
C11orf60	0.094
ABCD1	0.05
ACAA1	0.5971
SPARCL1	5.40364285714286
IL6ST	1.9104
ZNF319	0.47275
TMEM109	-0.0930999999999999
FAM90A1	-1.0095
IL22RA1	-0.9535
ATP4B	-1.084
TEC	-0.914333333333333
C7orf30	-0.833
TXNDC2	-0.9115
ABCB4	-0.08175
KIAA1191	0.2045
C9orf38	-0.139
SFTPB	0.789625
CNTNAP2	-1.04675
FRK	1.377
TBX19	-0.0693333333333333
CHD4	-0.332
C6orf26	-2.19833333333333
MOSC2	1.2905
IKBKE	0.16125
HIF1A	-1.16833333333333
LOC595101	-0.283
RELA	0.173833333333333
TMEM16B	0.173
ABHD12B	-2.149
TSEN34	0.016
KIF18A	-3.3505
TXNDC9	-0.313333333333333
SPATA2L	0.4635
SEMA4G	-0.996
C21orf91	-0.16825
MATN1	-0.5095
KCNIP4	0.0128333333333333
TUSC1	2.1185
OR4C15	0.94425
ARMCX6	0.51275
WBSCR27	-2.18616666666667
OR52I2	2.257
KIAA1604	0.141
DYNC1I1	-0.08475
PPP4C	-0.8785
SLC47A2	-2.63116666666667
TREH	0.3035
CD48	3.61933333333333
ST14	0.882833333333333
PKN1	-0.63925
SPON2	4.0495
XBP1	1.68008333333333
SFRS12	-0.796
EFCAB6	2.13
SELT	-0.47225
SLC39A2	0.056
ERF	0.144166666666667
ARL3	0.187375
SURF6	-0.9583
MLLT10	-0.621666666666667
FLJ11171	-0.262333333333333
TDGF1	-3.936
ERCC6	-0.25375
EIF2AK4	0.3475
BAZ1A	-0.130666666666667
LRRN3	1.18033333333333
TMC3	-0.473
EFTUD1	-0.257
PTPRO	1.20816666666667
CLEC12A	0.784
ACBD4	0.383625
ZDHHC14	0.10375
OTUD7B	0.893875
ACTB	0.689875
MSRA	0.219875
LCE5A	1.648
IFI35	0.80525
BSCL2	-0.169166666666667
ANKRD12	0.8715
CFHR2	1.89233333333333
RGAG1	-0.889166666666667
HSFY1	0.655
SLC30A5	-0.0993333333333333
IMPG1	1.0445
GPR109A	0.7485
ZNF185	-0.14575
IYD	0.472
NPCDR1	1.2285
SERPINA13	-0.603
HMGCLL1	-1.79525
NEUROG1	1.3135
UBQLN1	-0.4941875
LIN37	0.1305
SOCS2	-0.835375
DSCR4	-2.136375
XKR6	-1.105
GPR142	0.632
KRTAP13-3	0.304
CCDC15	-1.05316666666667
MOS	0.3475
CD1E	0.0265
OFCC1	-0.185166666666667
FAM83D	-3.2445
SRFBP1	-0.00700000000000001
C9orf96	-0.053
DHDH	-1.16525
CCDC90A	-0.992
RABL3	0.66795
CD320	-1.88266666666667
ANGEL2	0.164583333333333
MRPL21	-0.3635
SMG6	0.585666666666667
INSR	2.1910625
FLJ14816	-0.7565
GLRB	0.0626666666666667
C9orf89	1.0555
CIZ1	-0.842
URG4	-0.794666666666667
LRDD	-1.5625
CBY1	0.508666666666667
NFX1	-0.110375
MTERFD2	0.317142857142857
C19orf23	-0.082
PGC	-2.674625
IER3IP1	0.4455
RASAL2	1.70783333333333
C1orf89	-0.19125
SYNJ1	-0.315875
NFKBIE	1.7455
FLJ40125	-0.892166666666667
TCEB2	-0.5006
NOG	-2.2485
POLR2J2	-0.927
HLA-B	3.139
PCDHA1	0.7485
PPP2R2B	0.61975
ARHGEF17	0.813666666666667
TCF7L2	1.7475
CHD5	-0.909833333333333
ZNF431	-0.973875
TBC1D25	-0.477
ZNF800	0.916
SCUBE2	4.29472727272727
MYCBP	-0.492333333333333
GPX5	0.171
C6orf129	-0.12
QSER1	-0.715
ULK2	2.2365
PIGO	0.0791666666666667
NRCAM	-2.14741666666667
SLC35E3	0.163
CSRP2	0.5175
HYPE	0.408
MAPK15	-0.2445
MGC14327	-0.144
TIMM13	-0.4315
ZNF462	0.67675
GBA3	1.12075
TEX13A	-0.3245
MCM6	-1.18344444444444
MTRF1	-0.7855
ABCA7	-0.18075
EIF4A2	-0.7465
ZC3H10	0.6499
RPGR	0.253166666666667
C20orf94	0.23275
RP1L1	0.23825
GPR125	-1.14025
USP22	-0.77
OR1L4	1.659
MLZE	0.8335
FLJ32065	-0.27025
PTCD1	-0.40575
CRTAC1	1.63083333333333
BXDC2	-1.8895
C18orf1	1.90616666666667
FAM107A	2.95792857142857
EFNA3	-1.45475
P18SRP	-0.5981
CAMKK2	0.30375
KIAA0649	-0.6925
NES	-0.743
HS6ST3	-0.65225
PON2	-0.41825
TCP11L2	0.173
CLEC4A	2.73425
PRR12	0.6535
MLXIPL	-1.2008
C2orf50	-2.024
ZNF28	-0.38225
ENC1	1.56016666666667
MAP2K1	-0.684875
FKSG2	1.331
KIAA0430	0.749
PTP4A1	-0.657888888888889
GPR156	1.8325
GTF3C6	-0.1165
UBR2	0.139
LOC388272	-0.74325
MAK	1.45066666666667
ACOT4	2.467
STC2	-0.210583333333333
PIGW	-1.51325
SAE1	-0.63575
COL6A1	2.59018181818182
OAZ1	0.395166666666667
STMN4	0.826
EDG3	0.130833333333333
SGCE	0.401666666666667
IL11	-1.70816666666667
PRSS8	1.592625
YIPF5	0.7355
WNT4	2.2
CSN2	-0.731
TCF7	-1.492625
TDO2	2.41625
SAMD9	1.3254375
S100A7A	0.59
MMRN1	3.16283333333333
GKAP1	-0.4455
AKR1C3	-0.7465
RNF19A	0.936625
GMDS	-1.01075
YKT6	-0.834375
SPARC	3.3575
C12orf31	-0.40025
UBE2V2	-1.3315
FBXL18	-1.25433333333333
KIAA0460	0.5605
ADAM22	0.415125
SERPINC1	-4.36675
KCTD21	0.43125
MYOHD1	-1.6295
ZNF37A	0.6905
GTF3C1	-0.497166666666667
CTSZ	3.667
PRNPIP	-1.22075
DRD1IP	0.07575
NR1I2	-2.33733333333333
ZNF266	-0.6665
SPAG4L	-0.0365
COX4NB	-0.567
SAPS1	1.165
APOA1	-3.66675
TATDN1	-1.55683333333333
C10orf82	-2.54975
KPNB1	-0.54825
FOXO3	0.509333333333333
CRYBB2	-0.94
ZBTB5	-0.482833333333333
SLC25A38	-0.693
DCTN2	-0.213166666666667
IFT20	0.69125
CTHRC1	4.063
C1orf31	-0.771625
UHRF1	-1.47353333333333
GPC6	1.25125
C10orf54	2.5375
MCF2L2	-0.3072
WNT9B	0.0801428571428572
OLA1	-1.49325
FAM120B	0.402
TTLL10	0.3175
CYorf15A	-3.88366666666667
RELN	-1.3754
SCN2B	2.41063636363636
MFHAS1	0.44
NKX3-2	0.3425
RASGRF2	1.5845
SSBP1	-0.762833333333333
KPNA6	-0.033
LOC389118	-0.3725
HS3ST4	-1.2023
SUPT7L	-0.339125
FLJ32658	-2.34425
IGFBPL1	-0.46175
KIAA1641	-0.4303
SHKBP1	-0.31
CSF1R	4.7
NAGK	0.47825
MYL2	0.88425
HIST1H4C	-1.13033333333333
TOMM7	0.354
ADAMTSL3	3.3344
TNFSF14	0.25475
PRRT2	-1.1915
VTA1	-0.469125
AOAH	3.994
CRISPLD2	2.67785714285714
PNN	-1.1154
TA-NFKBH	0.1115
ESPN	-0.691
RBM43	0.5895
KIAA1267	1.085
DDX3X	0.368
KIAA1576	-2.12925
PLXDC1	5.1995
FLJ25801	-3.74775
HNRNPL	-0.1945
RUNDC3A	0.071
CASP12	1.112
SH2D5	-1.31925
RPL26L1	-0.064
OR51A7	0.89475
HDC	3.686
C2orf16	-0.985666666666667
SYTL3	2.110875
GOLGA4	-0.153625
NOTCH1	0.2095
ATPAF2	0.1885
ECD	-0.1015
SSX5	-1.27383333333333
SNAP91	0.904333333333333
OCA2	-4.24325
PNPO	0.097
DAPK1	-0.138666666666667
PINX1	-0.3955
SELENBP1	-0.0100000000000001
NEK3	0.277916666666667
TMED4	-0.491928571428571
SSTR4	0.7665
FOSL1	-2.392
CD40LG	0.974
CES1	-1.32841666666667
DCI	-0.4375
B3GAT3	-0.271666666666667
STK17B	1.22025
CNTN6	1.50225
CYP3A4	-1.5965
MBOAT2	2.48178571428571
PISD	0.0195
USP1	-1.61925
PYDC1	2.61066666666667
CENPM	-1.469875
SAR1B	0.14225
TTC7B	-0.35225
DP58	-1.076
GPC1	1.18925
RBL1	-1.964625
TMEM137	-2.98066666666667
TOB1	1.27058333333333
TCEAL1	1.8645
CENPF	-1.81318181818182
C6	2.536
PRSS1	-3.634
PPIL6	0.681666666666667
C6orf124	-1.875
ODZ4	2.33766666666667
SNCB	0.03975
NDUFB9	-0.23875
CNOT6L	1.07683333333333
S100A9	0.199833333333333
TRIM50	-0.308
KCTD1	1.2205
WDR63	-0.519
SPEF2	1.695
RNGTT	-0.1775
CXorf22	-2.1245
KCNK16	-0.82825
CEP250	-1.622125
ATPBD1B	-0.2355
KCNJ2	4.561
MT1B	-0.517
ZNF684	-0.471
SLC4A1	-0.3825
PDHA1	-1.14675
ZNF492	-0.457
TKT	-2.13475
BYSL	-1.05325
RNF38	0.445625
AHDC1	0.0620000000000001
KLHL2	1.265
CMTM8	1.79425
DMP1	1.0675
HERPUD2	0.268375
CRTAM	4.9595
ZNF572	0.304
TMEM16J	-1.3055
HSD17B2	-4.07025
UBE2G1	-0.26075
AHSA2	-2.329
PELI2	1
TPX2	-3.029625
ATP9B	0.686833333333333
DAZAP1	0.421125
HMGCS2	1.6685
C17orf38	1.2135
B9D1	0.12525
NKX2-5	-1.1305
KIAA1276	0.1975
LILRB2	3.5
CSTF1	-0.755333333333333
BTN2A1	-0.129166666666667
C15orf48	5.595
IGF2BP3	-4.423
FAM113B	2.08333333333333
HRG	-0.203375
ZNF131	-0.76775
USP47	0.591785714285714
CCDC88B	0.02325
HCN1	-0.2138
HTN1	0.772333333333333
SYCP3	-0.32225
C13orf23	-0.4167
PAPOLA	-0.10275
AATK	-0.8267
MSH3	-0.0793333333333333
NDUFAB1	-0.9615
ITLN2	-1.043
BAK1	0.278333333333333
MRPL45	-0.862333333333334
MTNR1B	0.519
LOC645843	0.605
SPECC1L	0.686125
PGCP	0.9735
SPN	0.462875
GPR143	0.456
ZNF576	0.561666666666667
TMEM39A	0.455
ATP5D	0.0446666666666667
MAGEB3	-0.3285
RPS5	-1.4685
ANP32E	-1.48535714285714
MTMR1	0.587
YEATS4	-1.41375
SYNGAP1	-0.436
PCOLCE	1.09716666666667
MNS1	0.3025
PCYT2	-0.994166666666667
ZNF182	-0.40925
LAX1	2.362
SPPL2B	0.7068
ELOVL5	0.8198
PCDHAC1	0.824
B4GALNT1	-1.14
BLOC1S2	0.788875
ZNF673	-0.4805
ARHGAP21	0.137166666666667
IRX5	2.126
LRFN5	0.393
FAM7A1	1.015
RAB19	1.7345
GINS1	-3.412
ITM2B	1.9014
PAPSS2	1.637
OR5BF1	0.468
ACSL3	-0.066375
KIAA1919	-0.769416666666667
GLT8D2	4.020375
UTRN	0.9815
CNN1	2.65975
HISPPD2A	-0.383333333333333
SDAD1	0.3165
SIGLEC9	1.263
RPL35	-0.476
C22orf26	1.0555
IMPDH2	-1.729875
WDR69	-1.3095
SEC14L5	-0.463833333333333
CLTA	0.316
RP11-529I10.4	0.09875
GPR37L1	0.202666666666667
OGDH	-0.7235
ASB13	0.228666666666667
ZFP14	-0.2015
ZCRB1	0.105333333333333
KPNA3	0.59075
HSPA1L	0.98675
RHOC	0.694625
LOC554175	0.6405
PPP3CA	1.2973
SLC1A7	0.4793
ZNF529	-0.532
RBED1	0.80475
DDB2	-1.14575
FLJ11286	0.847666666666667
SPATA1	0.7905
MKNK1	0.1915
DYSF	1.81166666666667
ALKBH2	-0.44825
NKD1	-2.84316666666667
C1orf174	-0.2265
PLEKHO1	1.78416666666667
ASB10	-0.66075
RING1	-0.0906666666666667
NPC2	1.547375
AVPR1B	-0.0235
YTHDF1	-0.146833333333333
LMAN1L	0.1675
GSG2	-2.9885
CEP170	0.4416
RPS4Y2	-5.46525
MSH6	-1.037
HECTD2	0.553666666666667
ZNF556	-1.96533333333333
PLEKHC1	0.7595
AIRE	-0.00566666666666665
BCL2L10	-0.22725
LMOD3	0.28
ZBTB8	0.6768
FOXA2	-3.419
SLCO2A1	3.5125
C3orf46	0.6245
PRDM16	0.363166666666667
TMEM98	1.042
FRMD5	-1.4805
PDE6C	1.595
C1orf216	0.649166666666667
EP400	-0.479428571428572
PTK2	-0.0228333333333333
RNF217	0.3915
