Hybridization REF	TCGA-B6-A0X7-01A-11R-A10J-07
KIAA1576	-3.2465
PLXDC1	3.041
FLJ25801	-3.84125
HNRNPL	-0.12625
RUNDC3A	-0.0211666666666667
CASP12	0.646
SH2D5	-1.363
RPL26L1	-0.2525
OR51A7	0.10875
HDC	2.9995
C2orf16	-0.0756666666666667
SYTL3	2.505625
GOLGA4	0.4896875
NOTCH1	-0.596833333333333
ATPAF2	-0.02225
ECD	0.09775
SSX5	-1.04933333333333
SNAP91	0.0245
OCA2	-2.85275
PNPO	0.0365
DAPK1	-0.738
PINX1	-1.31083333333333
SELENBP1	0.91525
NEK3	-0.189083333333333
TMED4	-0.1
SSTR4	-0.037
FOSL1	-2.4015
CD40LG	0.3095
CES1	-0.567583333333333
DCI	-0.505833333333333
B3GAT3	-0.407
STK17B	-0.98925
CNTN6	0.056
CYP3A4	-0.993833333333333
MBOAT2	1.115
PISD	0.143875
USP1	-1.729
PYDC1	0.0366666666666667
CENPM	-2.1185
SAR1B	-0.19475
TTC7B	-0.611
DP58	0.0745
GPC1	0.6175
RBL1	-1.8835
TMEM137	-0.818666666666667
TOB1	0.672416666666667
TCEAL1	1.08566666666667
CENPF	-2.28790909090909
C6	3.27066666666667
PRSS1	-3.5565
PPIL6	0.7625
C6orf124	-0.325
ODZ4	0.512333333333333
SNCB	-0.3115
NDUFB9	0.821375
CNOT6L	0.758
S100A9	-1.02183333333333
TRIM50	-0.2395
KCTD1	2.6045
WDR63	-0.2095
SPEF2	0.997
RNGTT	-0.740166666666667
CXorf22	0.056
KCNK16	0.07825
CEP250	-1.547
ATPBD1B	-0.557
KCNJ2	2.90125
MT1B	-1.5095
ZNF684	-0.002
SLC4A1	-0.10475
PDHA1	-0.908
ZNF492	-0.071625
TKT	-2.06825
BYSL	-0.846375
RNF38	0.23625
AHDC1	0.1995
KLHL2	1.34175
CMTM8	0.3285
DMP1	0.0685
HERPUD2	-0.107375
CRTAM	0.720666666666667
ZNF572	0.5365
TMEM16J	-1.162
HSD17B2	-2.8025
UBE2G1	-0.814875
AHSA2	-1.365
PELI2	-0.555
TPX2	-2.939625
ATP9B	0.765333333333333
DAZAP1	-0.32625
HMGCS2	1.7
C17orf38	-0.16775
B9D1	-1.265875
NKX2-5	-1.2225
KIAA1276	0.3595
LILRB2	2.502
CSTF1	-0.689166666666667
BTN2A1	-0.633833333333333
C15orf48	3.6495
IGF2BP3	-3.81425
FAM113B	-0.3945
HRG	-0.05475
ZNF131	-0.3795
USP47	1.18057142857143
CCDC88B	-1.587125
HCN1	-0.4351
HTN1	-0.099
SYCP3	0.1795
C13orf23	-0.6636
PAPOLA	0.015875
AATK	-0.6863
MSH3	0.631833333333333
NDUFAB1	-1.03825
ITLN2	-1.01783333333333
BAK1	-0.369666666666667
MRPL45	-0.393333333333333
MTNR1B	-0.0681666666666667
LOC645843	-0.0725
SPECC1L	0.770625
PGCP	0.6015
SPN	-0.602125
GPR143	1.18416666666667
ZNF576	0.480833333333333
TMEM39A	0.0801
ATP5D	-0.283833333333333
MAGEB3	-0.964
RPS5	-0.5495
ANP32E	-1.09735714285714
MTMR1	0.478
YEATS4	-0.94875
SYNGAP1	-0.0405
PCOLCE	0.256333333333333
MNS1	0.0335
PCYT2	-0.582
ZNF182	0.18675
LAX1	0.370375
SPPL2B	0.8091
ELOVL5	0.3906
PCDHAC1	0.823
B4GALNT1	-1.10333333333333
BLOC1S2	0.603125
ZNF673	0.0333
ARHGAP21	-0.247
IRX5	2.864375
LRFN5	0.373833333333333
FAM7A1	-0.163
RAB19	-0.0665
GINS1	-2.47825
ITM2B	1.3106
PAPSS2	0.00666666666666667
OR5BF1	-0.0585
ACSL3	0.526375
KIAA1919	-0.148333333333333
GLT8D2	2.885
UTRN	0.504428571428571
CNN1	1.09025
HISPPD2A	0.829833333333333
SDAD1	0.781625
SIGLEC9	-0.00466666666666668
RPL35	-0.209642857142857
C22orf26	0.4215
IMPDH2	-0.768375
WDR69	-0.18075
SEC14L5	-0.398333333333333
CLTA	0.15625
RP11-529I10.4	0.10075
GPR37L1	-0.133333333333333
OGDH	-0.56975
ASB13	1.51366666666667
ZFP14	0.981
ZCRB1	-0.2585
KPNA3	0.0175
HSPA1L	1.35925
RHOC	0.888125
LOC554175	0.06825
PPP3CA	1.48
SLC1A7	-0.2959
ZNF529	-0.187
RBED1	1.45975
DDB2	-1.4445
FLJ11286	0.666333333333333
SPATA1	0.459
MKNK1	0.300666666666667
DYSF	0.823166666666667
ALKBH2	-0.079
NKD1	-2.2865
C1orf174	-0.33275
PLEKHO1	0.393833333333333
ASB10	-0.147
RING1	-0.217
NPC2	1.27125
AVPR1B	0.3825
YTHDF1	-0.34025
LMAN1L	0.215
GSG2	-1.636
CEP170	-0.4082
RPS4Y2	-4.92575
MSH6	-1.6725
HECTD2	0.484666666666667
ZNF556	-2.34533333333333
PLEKHC1	-0.7925
AIRE	-0.0265
BCL2L10	0.37525
LMOD3	0.095
ZBTB8	0.1345
FOXA2	-3.1832
SLCO2A1	2.754
C3orf46	0.31
PRDM16	0.206833333333333
TMEM98	0.53975
FRMD5	-2.258
PDE6C	0.4135
C1orf216	0.117833333333333
EP400	-0.0807142857142857
PTK2	1.07266666666667
RNF217	-0.0055
NDUFA8	-0.136
ZFAT1	0.81125
LAMP3	1.11866666666667
GLTSCR2	1.065625
NPW	-1.0705
LLGL2	-0.0489
PPM1K	-0.520166666666667
C20orf177	-0.3225
KIR2DL4	0.1668
NFKB2	-0.332
C21orf122	0.236
HESX1	-0.43525
GPR114	-0.0826666666666667
SLC25A35	-0.405333333333333
GNAT1	-0.64625
ORAI3	0.47125
FAM76B	-0.870125
TMEM99	0.8588
TRIM29	-0.2298
CDS1	2.704
RHEB	-0.398
C4orf27	-0.4165
RAB3A	-0.373
OTUD6B	0.33075
GPD1	2.385875
CDH15	-1.21083333333333
NPM1	-0.696642857142857
TMEM117	0.1395
PRPS2	-0.378833333333333
GCK	-0.309
ADRA2A	4.49516666666667
TSPYL4	0.558333333333333
TASP1	-0.61075
WDR19	0.134583333333333
C10orf38	-0.98775
PDE4C	-0.123666666666667
FYB	-0.231833333333333
C1orf55	-0.147
PPFIA3	-0.95925
RAD18	-1.06425
C12orf44	-0.3405
CRYBA4	-0.0335
HVCN1	0.411
TAF10	-0.7265
C16orf48	-0.542833333333333
DEPDC5	1.31516666666667
LTBP1	-0.762
MAPRE1	-0.747125
FGF8	0.072
C3orf52	0.369875
SENP7	0.316
LRRK2	0.70825
RUNDC2A	0.465333333333333
KIAA0355	0.451666666666667
CPEB1	-1.1215
PPEF2	0.3875
ABI2	-0.3095
KIAA0317	0.067875
ATF1	-1.09366666666667
DYNC1H1	0.153125
DIP	0.14775
TMEM33	0.451666666666667
POLDIP3	0.41875
C7orf24	0.59675
GPR171	0.6355
CDC6	-3.38833333333333
PLD1	-0.79
ITFG2	0.3179
NDUFC1	0.357
AKNA	-0.7865
NBR1	0.97775
PKHD1	0.65375
HPS4	-0.161
MAFA	0.8975
ULBP3	-0.32375
DIRC1	0.164
IMMT	-0.373875
C22orf13	0.255666666666667
CEL	-0.43825
MARK3	-0.211
ADAMTS2	0.842083333333333
ARPC3	-0.0503333333333333
TMEM10	0.077625
NPHS1	-0.05575
BRD8	0.159833333333333
WDR12	-1.313
IDI2	0.175375
HOXD13	-1.619
OR8G2	-0.72775
SLAIN1	-0.22275
GABRQ	-0.20625
NR2C2	-0.97225
NKTR	0.1084
TLE2	1.461
KIAA0892	0.385333333333333
AURKA	-2.98672727272727
GPRC5C	-0.498666666666667
TBC1D9B	0.4605
PNPLA6	-0.186833333333333
AP3B1	0.38325
NAG	0.307375
C11orf68	-0.08125
AKR7A3	1.81275
AHCYL1	0.811
COP1	-0.0155
RPP14	-0.198083333333333
PCDHB18	0.204
CDH24	1.416
KRT17	-0.5635
LACTB2	-0.81975
DDX24	0.5224
PHACTR1	-2.17683333333333
SLC35E2	0.2365
LOXL1	0.94775
IQSEC2	0.391
RGSL1	-0.0675
PCDHGC5	-0.1625
MEGF10	-0.14625
PRRX1	0.942333333333333
ASTE1	0.768333333333333
C6orf159	-0.7005
MYOD1	1.26375
GAA	1.20275
ZNF747	0.0915
KLRC1	-1.91475
IL1RL2	0.3725
GDF9	0.502
GPR119	0.1775
TRAF2	-0.324666666666667
HCK	1.92666666666667
BMP6	-2.103
IL8RA	0.253
FLJ35848	-0.65375
EFHA1	0.84875
CDSN	-0.528333333333333
C14orf54	-0.0736666666666667
LSM3	-0.36375
ZFP41	0.245
C9orf126	-1.27816666666667
VIT	-1.69
SPCS3	-2.1535
DEF8	-1.4396
CHAF1A	-1.83233333333333
C1orf165	-0.192833333333333
ZFPM2	1.46633333333333
FTH1	0.1365
SLC35F1	-1.275
YWHAH	-0.2465
C17orf66	-0.0543333333333333
ADRB1	-0.182666666666667
FOXL1	-0.4025
RG9MTD3	0.6355
UMPS	-0.31
MGC13008	0.0385
KIAA1161	-0.123
CCDC77	-1.65575
C12orf65	-0.2174
COG4	-1.15666666666667
RCP9	0.71725
RP4-692D3.1	2.37983333333333
CDC2L5	0.10025
MGC7036	1.1075
DNAJC11	-0.995
GDF2	-0.016
TIMM17A	-0.2465
HNRNPA0	-0.0148
OR2H1	-0.01175
PCBP1	0.027625
COL23A1	-1.92
LRRC2	0.6475
NSD1	0.552285714285714
FLJ37078	-0.313
WDR91	-0.473333333333333
TMEM179	-0.14875
DSCR10	0.353
CNDP2	0.5213
FYN	-0.5295
BEX2	-0.0106666666666667
KCND3	-0.0255
YPEL5	1.335
LRRC42	-1.43566666666667
C17orf45	-0.54625
ZNF649	0.7895
LOC150763	0.94925
COL5A2	3.16833333333333
CNGA2	0.145
ELA2B	-0.670666666666667
RAB9B	-0.44225
FAM100A	-0.339
NAIP	0.0497857142857143
MYOZ2	-0.019625
SPATA12	-0.515
XRCC4	-1.0655
CYB561	0.9588
CHST10	0.408
BAI1	-0.691
BRSK1	-0.517333333333333
C17orf89	0.101
PDE6H	-0.379
FLJ20309	0.1357
MAP7	0.735625
SCN4B	2.07025
SPAG9	-1.1281875
SERTAD1	0.395166666666667
FLJ21963	-1.04225
ANTXR1	0.6143
TMPRSS13	1.06383333333333
ETV7	1.60033333333333
DGAT1	0.671833333333333
NKIRAS1	-0.1105
TAC3	-3.06275
CORO1C	-1.57083333333333
RAD54B	-0.5445
HRASLS3	2.3415
C21orf42	0.255
BARD1	-0.367333333333333
ZNF177	1.2045
MIP	-0.345
ZNF442	0.8335
F2	-3.5855
GRIA1	-0.073625
GALNTL2	1.70716666666667
WNT5A	-0.3274
LENG9	-0.3415
hCG_25371	-1.477
FOXR1	0.155
TRA@	0.296
PWWP2	1.03725
C1QTNF7	3.4095
SLC7A4	1.839
C4orf7	2.67975
C17orf80	-0.306166666666667
KLK4	0.946833333333334
IL31	0.172
TMEM176A	2.9225
CTNNB1	0.6271875
BHLHB2	0.79825
TMEM185B	0.324833333333333
ARD1B	-0.7095
C1orf93	0.7295
BRUNOL4	-0.845666666666667
LOC541469	1.05858333333333
UPK2	-0.05525
GAS8	-0.3765
PATE	-0.0165
IMPACT	1.07425
WNK4	2.26633333333333
HNRPLL	-1.21125
GAD2	0.09275
ITGA6	-0.012
BMP15	0.174
CYP2A7	0.159
RIC8A	-0.4345
CCND1	0.106333333333333
USP35	-0.3675
DSCR2	-2.176
CCL4	2.88383333333333
ZCCHC10	0.0215
NOL11	-1.23325
TRPM2	0.59925
PSMD2	-1.03163636363636
CHTF18	-1.83025
USP18	1.087875
RRAS	-0.2225
LAMC3	-0.606
TOX	-1.89983333333333
PCDH15	0.2425
GABRG3	-1.3995
NUDCD2	-0.745875
SGCZ	-0.045
KCTD17	-0.4399
SPSB2	-0.144
TPPP3	1.98733333333333
CILP2	1.83266666666667
CALB2	2.9905
CEBPZ	-0.431666666666667
ZNF479	-0.11325
FMOD	4.99166666666667
C21orf66	-1.22421428571429
CLN6	-0.508333333333333
ANAPC1	-0.8795
SH2D3C	1.57975
PTPN14	0.1358
TRIM42	-0.328
APTX	0.45425
SNRPG	-0.932
BMS1	-0.428
MAGEA3	-4.141
NFATC3	-1.18891666666667
LRRC45	0.0528333333333333
ARS2	-0.486071428571429
LRIG1	2.65466666666667
EPSTI1	0.6935
PRSS27	-0.23175
ERC2	0.123875
PRKACB	-0.799642857142857
PRDM13	-3.362
HCG27	-1.138
KLK12	1.1415
HSD17B7	-0.356666666666667
ZNF354A	0.54325
PCDH11X	-0.107
DMGDH	0.87375
PCBD2	-0.6205
TMC6	-1.75725
RIMS1	0.340375
SF3B2	-0.2665
RCN1	0.0518333333333334
CPB1	2.65625
BCAR3	-0.21275
FCRLB	0.040375
PAK1IP1	-0.55275
OR10H1	-0.2885
KIF9	0.5199
PITPNM2	-1.329875
L3MBTL4	-0.00549999999999999
TGFB1	-0.7138
ZXDC	0.28325
SLC6A16	-0.43825
SRrp35	-1.455625
LRRC8E	1.09925
PPIAL4	-0.572166666666667
EOMES	0.186
PAX2	0.098
SCARF2	0.677375
PSEN2	1.50666666666667
PCDHB13	-0.16525
C10orf28	-0.21875
DHRS7B	0.160714285714286
C1orf131	-0.13475
ASB1	-0.3695
ZNF223	0.462833333333333
LCMT2	0.685
MEP1A	-0.88625
TMEM53	-0.24725
RSPH3	1.4105
C10orf33	-1.4475
LOC644285	1.12875
PTPN9	0.418
ABCA12	-0.508
CCDC37	-0.75425
RUNDC1	1.8696
YES1	-0.492166666666667
FAM120AOS	0.57575
OR5M3	-0.059
PPP1R3F	-0.188583333333333
IL13	0.0472
MDFI	0.2705
PRNT	0.2185
ZDBF2	0.6375
OR10C1	0.0368333333333333
CLIC1	-0.5915
LILRA5	-0.0145
CSAG1	-3.74066666666667
TREML2	-0.807166666666667
FAM125A	0.0988333333333333
ZNF74	-0.6975
FAM104A	-0.599625
LRRC39	-0.894
SAMD5	0.28675
HYAL2	0.38475
HIST2H2AC	-0.517625
IGFBP5	0.275130434782609
NRTN	-0.6445
KIAA0556	0.3537
FAM29A	-1.67894444444444
JMJD2A	1.06625
EPHB1	0.20775
POLD4	0.276875
ANAPC10	-0.767
LRRC36	-0.4275
MEGF6	0.47675
LPHN3	0.702
BMP10	-0.202666666666667
C21orf55	0.342
CREM	-0.804866666666667
PTGER4	-0.431833333333333
METAP1	-0.950125
KCNQ1	0.488666666666667
NR2F2	0.444
SSFA2	-0.3765
CTTNBP2	-0.973
BCL2A1	-1.650375
ZBTB24	0.03725
SLCO6A1	-0.5125
PRDM1	0.3169
OR7D2	-0.234333333333333
CCDC47	-0.3107
LOC646982	0.0585
SLC26A6	-1.834
BIN1	-0.5289
SRRM1	0.474357142857143
PCSK1N	0.183375
ALS2	-0.0108
ECT2	-1.72478947368421
CACNA2D2	0.19375
DOCK6	-0.55
C10orf119	0.11
FATE1	0.181
DUSP23	1.705
TRIP6	0.432428571428571
NUP35	-0.25375
CDH3	0.204
KLHDC8A	-0.0605
C9orf116	-0.024375
EI24	-0.188
CENTD1	-0.012
RWDD2B	0.122833333333333
DOCK1	2.3025
NPAS2	-0.537375
NR3C2	3.54366666666667
FAM63A	0.932333333333333
INPP5F	0.0866666666666667
FAM111A	-0.4012
MYBL1	-1.51825
IQGAP3	-1.00816666666667
CRADD	-0.310833333333333
DUSP12	-0.6365
PDZK1IP1	2.15725
VASH2	-0.0745
CTR9	0.29375
VIL1	-3.66825
OR8U1	0.127166666666667
CCDC107	0.4315
PTTG1IP	-0.02675
OR4X2	0.01325
COL9A1	1.596
PSMD9	-0.351
ZFP62	0.83825
TIP39	-0.077
PARP15	0.145
TTC19	-0.03275
C1orf114	-1.13533333333333
GFPT1	-0.9985
SLC27A6	-0.186
MRPS10	-0.54
CALML5	-1.5905
TRPM7	-0.140625
CGNL1	2.2545
CECR1	0.20775
SERPINB8	-1.44283333333333
TMEM102	0.509375
PDIA2	-3.3695
NUCKS1	0.640333333333333
HOTAIR	-0.61075
EBI3	-0.35325
NXN	0.2275
ZMYND19	-0.90025
FOXJ3	0.49225
EIF5B	-0.0149
EIF2B4	-0.410666666666667
LEO1	0.17325
ZIC5	-1.2845
IL20	-0.184333333333333
KIAA0415	0.05875
FLJ37357	0.0295
TSPAN12	0.30225
ACTR3B	-0.391875
TFAM	-0.616166666666667
IL17RD	0.10775
PARP12	0.66275
KLHDC7A	1.923
KCTD4	0.156333333333333
GTF2H1	0.11075
FLCN	-1.60283333333333
BIRC4	1.095875
LOC790955	-0.399
VKORC1L1	-0.3615
CYP4F22	1.19383333333333
TAS2R5	0.062
ZNF582	0.9275
HS3ST3B1	-0.82275
CTNS	-0.1045
STK36	0.178333333333333
MMD2	0.10525
RP5-1103G7.6	-0.0105
FLJ23356	0.2015
CRH	-0.38825
C1orf182	-0.493333333333333
ACP5	1.31066666666667
AMFR	-0.1111
CA4	-0.4995
PLCB4	0.78975
MPHOSPH10	0.10575
UNQ473	0.9325
G3BP2	-0.185083333333333
SR140	-0.523333333333333
HOXA2	0.349
PYGB	-1.00275
BAT1	-0.629583333333333
DKK3	-0.163833333333333
DDX31	-0.211875
TULP1	-0.27825
NHLRC2	-0.0945
TNRC4	-0.5245
ZNF430	0.0755
TNRC6A	0.415
PLA2G1B	0.489166666666667
RCHY1	0.2815
GTF2A2	-0.481
MGC4294	1.2365
ZNF691	0.02225
TACC3	-2.04625
DNAJC5G	-0.294
LOC4951	0.58525
MS4A4A	-2.221
LOC152485	1.739
PPP1R2P1	-0.29275
PPP2R5B	-0.374
RPGRIP1L	-0.3035
SPOP	0.8716
PTPRF	1.869
MGC42090	0.0615
SUSD3	3.60875
THOC4	-1.210125
MAML1	0.0102
FXR2	-1.44266666666667
TYK2	-0.450625
MUC6	0.006
DNAJB7	-0.2925
PIP4K2A	-0.469571428571429
MEX3A	0.0793333333333333
RRP1	-0.888875
TFAP4	-0.46675
CXorf41	0.2535
MTMR4	-0.278
CTLA4	-0.0235
SNX9	0.641
CIB3	0.13
NECAP1	-0.04075
PLA2G2D	-0.0967
GLMN	-2.07383333333333
DCLRE1A	-0.11075
PDX1	0.00800000000000001
SAMD11	-0.47675
MRPL55	0.9301
TLR7	0.8685
TBC1D21	-0.153666666666667
SMAD1	2.1185
ACTRT2	-0.033
RIOK2	-0.25025
PDLIM4	0.11775
SLC22A15	-0.384
ABHD13	0.6011
STX18	0.3237
CCPG1	0.118714285714286
DCBLD1	-0.021
SLC2A6	-1.787
NOLA3	-0.56675
TRDMT1	-0.267785714285714
IL17F	0.4335
ATP1A4	0.5585
OR52W1	0.1165
CFL1	-0.839
IL4	-0.543
RBP2	0.467166666666667
CPSF6	-0.177
TTC8	0.294
MUCL1	3.5715
EYA3	-1.62266666666667
KRT38	0.04475
GNE	-1.062
ZNF501	0.87325
SLC35A2	0.06125
CEP110	-0.332
MYF6	-0.03175
MGST2	0.0171666666666667
TRPV4	-0.183833333333333
NEK8	-0.0826666666666667
NOX5	-0.86
NCKAP1L	-1.4595
EMP3	-1.86816666666667
BPY2C	0.1305
C1orf38	-0.68225
ELOVL2	0.611125
CBX7	1.80925
OSBPL1A	1.18016666666667
ZNF589	-0.21875
ESCO1	-0.290666666666667
TRA2A	0.0603333333333333
C3orf26	-0.61875
PHF2	1.48766666666667
PID1	-0.0565
RFC1	0.332875
MTAP	-0.445125
ADORA3	1.0145
LOC389458	-0.51725
TRNT1	-0.400375
CRIPAK	0.8395
RAI2	3.539
ANKRD44	-0.401
GZMB	2.332
NFE2L1	-0.489625
STIP1	-1.054
RASL11B	1.9015
NT5DC2	-1.60983333333333
LRP2	3.316625
MTDH	0.319266666666667
ARSG	1.4095
HSP90AB1	-0.410416666666667
CT45-6	-4.43075
ZNF483	-0.123
LMBR1L	-0.5955
S100A2	-1.4594
C2	-0.748666666666667
C2orf27	1.039375
EIF4EBP1	-1.81525
GCKR	-2.836
PPP1R9B	0.038375
FER	-0.8915
SNRK	0.978666666666667
OR5M10	0.136
UTP6	-0.937
CAPZA3	0.38475
FBP1	2.32611111111111
TERT	-1.2995
CCL1	-1.063
FUCA1	1.081
ALS2CR8	0.552333333333333
KCMF1	-0.0643333333333333
SRCRB4D	-1.575
OXCT2	-0.644833333333333
IL17RA	1.22633333333333
MPP5	0.49225
SPA17	-0.916
FLJ10986	0.055
GALNT14	-2.08625
CXorf27	-0.507875
NPLOC4	-0.47725
RAB34	0.502
KRTAP3-3	-0.034
ARSD	1.2345
CPLX2	-1.1648
PJA1	0.719
WHDC1L1	0.825333333333333
RB1	-0.99
MTMR15	-0.1815
PHLDA2	-2.6822
GUCY2F	-0.2385
MPV17	-0.557166666666667
SLC35D1	-1.5145
LYSMD3	0.0616
COL16A1	2.7805
ERLIN1	-0.689833333333333
JMJD4	0.1685
HIST1H2BK	-1.75725
TP53I11	1.24983333333333
ST3GAL4	-1.0745
PF4V1	0.251833333333333
ALG8	-1.32475
REG1A	-0.04425
MINA	-0.30675
CYB5R3	0.117083333333333
HHLA1	-0.609
MYST4	2.0176
VASN	-1.03275
UCHL5IP	-1.15025
TFAP2A	1.32275
MGC9913	-0.125
C9orf97	-0.08
LOC90379	-1.107
PHF15	0.127928571428571
ZNF169	-0.0573333333333333
KRT7	2.5337
GLIPR1L2	1.399125
LOC116236	0.2505
IQCF3	0.021
RDH14	0.8075
HNRPK	0.527285714285714
RABEPK	-0.381833333333333
ISX	-1.265
CBARA1	0.71575
RAD51AP1	-2.869
MLL5	0.902375
CXorf48	-3.9045
SGCD	0.0065
PHTF1	-0.59475
CA3	4.04625
CMTM5	0.0305
STX10	-0.64975
JMJD2D	-0.8205
P4HA1	-1.3965
GAB3	-0.461333333333333
DHRS4	0.451333333333333
COL4A1	1.591
C20orf20	-1.83425
OSBPL2	0.212625
PTTG2	-2.63075
KIAA1688	1.36175
STS	-1.95025
SHROOM4	0.229
KBTBD5	-0.0803333333333334
ALDH1A3	0.021
BTNL2	-0.0463333333333333
TGIF1	0.407
ZFAND5	0.15075
ICA1	1.5485
NAV3	-0.572333333333333
FLJ12331	-0.6485
EPS8L2	-0.6333
MNT	-0.00383333333333333
ENTPD1	1.34
OR51E2	0.35
STK11	0.32525
MX1	3.786625
TTTY9A	0.13275
CX62	0.024
LOXL4	-0.772625
EXOSC4	-0.10825
PURB	0.413785714285714
SETD1A	-0.489666666666667
RELB	0.39025
LAMB2	1.7815
HNF1B	-0.166
PNLIPRP3	-0.276
C14orf139	1.05275
UMOD	1.5355
GRIN3B	-0.23425
GPR25	0.0705
ZNF512B	-0.84425
ATP6V0A1	-0.233375
SRA1	0.2065
ZNF615	1.22725
ZNF768	-0.311
ZNF469	3.9265
DYNC2LI1	0.116833333333333
DNAH3	-0.063
LOC387911	1.54725
LOC554234	-0.17475
ARRDC5	0.873
TMEM59L	-0.606
MARCH4	-1.00225
CNOT8	0.0426666666666667
KIRREL3	-1.397
ADAM17	0.441
MYOG	0.07975
CPNE1	-1.1455
AK5	1.0915
LOC204010	-0.20525
NDRG4	-0.4345
LOC130074	0.22575
PIAS4	-0.0275
NCOA2	0.6435
TEGT	0.3228
USP5	-1.043
ANKRD21	0.417
KIAA0692	0.0185
HAPLN3	-0.000250000000000004
LZIC	-0.78
NRXN3	2.214
CDKN2C	-1.141
KIAA0226	-0.131083333333333
CYB5D1	-0.479
WDR68	-0.4925625
ABCB6	-0.4926
MRPS25	-1.31725
ZMAT2	0.263666666666667
KRT25	-0.2655
RPL11	0.1165
GRAP	-0.048
LOC198437	-1.0745
RORC	1.376875
RAP2C	-0.581285714285714
MXD1	-0.1713125
AZI2	0.339833333333333
NUAK2	-0.2965
AHSG	-5.963125
MANSC1	1.95875
IMP3	0.104666666666667
C2orf3	-0.42325
VSTM3	0.819
PCTP	0.231
SIRT1	0.4975
MANBA	0.5045
CD164	0.81225
GFRA1	-0.0667
PRM2	0.40325
ZKSCAN3	-0.07
PLEKHG1	1.5605
TPRKB	-0.5075
UBFD1	-0.944333333333333
CDKL5	1.475
HIST1H2BD	-0.897333333333333
INPP4A	-0.995666666666667
BMX	0.639375
PTPRU	-1.34
LOC554202	0.212333333333333
HOXC8	1.185625
IL12B	-0.315
ADPGK	-0.3075
ZNF418	1.094
SIAE	1.09525
CWC15	-0.6415
RP13-401N8.2	0.0655
KLHL11	0.0885
DEDD2	-0.09675
PSMB3	-0.92475
DDX25	-2.4225
ZBTB3	0.125333333333333
GFRAL	0.1355
RPS25	-0.396833333333333
FAM57B	-1.26216666666667
TESK2	1.60016666666667
DNM1L	-0.73375
ZNF207	-0.306333333333333
CLEC11A	1.400625
TOLLIP	-0.251
TMEM61	-0.327833333333333
DLK1	-4.2358
PLVAP	2.835375
NOD2	0.0855
SCMH1	0.48625
FLJ40235	0.048
HTR2A	0.355833333333333
ARMC5	-0.022
FUT7	0.1415
PRELP	2.3272
ALKBH6	-0.418666666666667
GYG1	-0.176916666666667
POLR3GL	0.14325
COL8A2	4.75916666666667
OR10A5	0.0985
C1orf187	-1.724
TXLNB	0.976833333333333
C16orf68	-0.92225
R3HDM1	-0.9885
C16orf75	-2.45625
BAALC	0.199375
TNP1	0.16525
GAPDH	-1.34616666666667
COX7C	0.4655
ERRFI1	-1
PGAM2	0.630833333333333
FAM108B1	-0.878
APC	0.52
TLR2	1.9825
SUCNR1	0.683375
ZNF233	-0.53
WFDC1	-1.42116666666667
PSG11	-0.1386
SLC39A1	0.73025
PSAPL1	-0.818
CDC42EP1	-0.0866250000000001
MECR	0.1715
KIAA0101	-2.1232
MACROD2	2.2352
MMP19	1.1135
LOC202459	-0.677166666666667
VNN2	0.29425
ACCN3	-1.0045
TIMD4	0.3015
RNASE8	-0.209
CCDC7	0.52375
SULT2B1	-0.185
ME1	-1.88525
MGRN1	-0.06325
MRPL30	-0.84025
IVL	0.210125
CALM1	0.51755
PLEKHA6	2.7043
B4GALNT2	0.002
PGDS	2.875125
C8orf33	0.629166666666667
TMEM56	-2.00033333333333
CKM	-0.838333333333333
ESR2	0.015
ACOT8	-0.617
AGTR2	0.30825
LOC155006	0.11275
BC37295_3	0.7795
EPM2AIP1	0.1455
PZP	0.3745
RPS9	0.606333333333333
C18orf51	0.2875
SIVA1	-0.1578
HEATR2	-1.051
CD3E	-0.504916666666667
C20orf142	-1.66825
PGLYRP3	-0.107
CCDC139	-0.48025
GPS2	-0.752333333333333
NOL14	-0.50925
LRTM2	-0.06425
TRIM36	-1.2585
TP53RK	-0.3398
FBXL13	-0.233333333333333
RUFY2	0.7675
C11orf70	0.110833333333333
HSPB9	0.416333333333333
GJA5	1.72675
HGF	-1.25366666666667
EPHB4	-0.4475
SOX18	1.31625
IFRG15	0.2715
SERPINA10	-2.528
WDR23	0.305
REEP2	-1.82733333333333
CDK3	-0.78
HSPA12A	2.037375
ARL8B	0.554
SATB1	0.0318333333333333
PPM1D	-1.84533333333333
VPS45	0.0308333333333333
TP53BP2	0.4245
GJE1	2.9145
CACNA1G	0.79
VGLL4	1.3755
GNPTG	0.947
ROS1	-2.092
C21orf128	-0.144166666666667
BMP8B	0.83425
SLC5A4	-0.273
SLC6A3	-0.319666666666667
C16orf53	0.154
TMEM81	-0.181
APC2	-0.00790000000000002
SYAP1	-0.260375
C6orf54	-0.473
ZBED5	-0.00239999999999999
PVR	-1.831625
LTA4H	-0.157
CCDC24	1.4892
MAGEA4	-3.75933333333333
IFIT3	3.37966666666667
MYADM	0.5715
C21orf82	0.443
PDE3B	-0.959
TMPRSS11A	0.086
PGK1	-1.61082352941176
CCL13	2.23883333333333
DERL3	-0.544333333333333
MLXIP	-0.6445
PLOD1	-1.122875
MTFR1	-0.9745
NPDC1	0.720166666666667
GPAA1	0.418166666666667
LTV1	-0.67425
RYR3	0.76675
C7orf46	-1.22625
VAMP2	0.2505
RNF135	1.3153
SUPV3L1	-0.4805
FIBP	0.085625
ADAMTS18	2.13316666666667
