Hybridization REF	TCGA-AN-A0AT-01A-11R-A034-07
CCT2	-1.00775
LRRC37A2	-0.1065
ARF4	-0.078
SIKE	0.673875
C8orf48	1.447
MBTPS1	-0.1265
GPSN2	-0.7085
NCF2	3.14675
SLC12A6	0.975666666666667
MRPL48	-0.07675
HMGN3	-0.0611666666666667
LRRC62	-1.4875
PAX9	-0.81425
FAM55A	0.094
C20orf42	0.9015
SCML2	-0.148833333333333
BCL9	0.567
FAM40A	-0.128
C9orf41	1.417
ZNF774	0.996
LETM1	0.0385
PLXNB1	-0.181
NIPSNAP1	0.052125
USP10	-0.2395
F9	-0.03425
LIPE	-0.75475
CNGB3	0.6405
C12orf52	-0.475125
PI4K2A	-0.071
MED8	0.451
STAT4	1.0548
FGD4	1.22483333333333
RNF145	-0.218833333333333
WDR32	-0.2818
CLDN2	-0.0451666666666667
TCEAL8	0.18075
ZMYND8	-1.1965
PDXK	-0.10828125
GATAD2A	-0.272
PTGES3	-1.0365
CCM2	0.12475
TAP1	1.505625
ZNF670	0.84025
ETS2	-0.854714285714286
C6orf166	0.2935
PRMT2	1.096
OR4B1	0.449
INTS8	0.009
CCDC102A	1.4815
CCDC83	-2.56416666666667
ITGA1	-0.9138
EPHA5	-2.2343
FAM24B	-0.4325
TSGA10	2.1185
HAL	-2.25783333333333
MYOT	-0.024
SPACA3	0.025
BCL2L2	-0.1775
CUGBP2	1.2395
CCNB3	2.6435
RNF113B	0.21125
MERTK	-0.1635
BAG1	-0.24275
VPS36	0.6735
ORMDL3	-0.1477
C1orf190	-0.54375
ZNF625	-0.0955
CORO2B	-2.605
ALOX15	-0.3995
CST1	-0.461
NUPR1	1.1945
CCL7	4.2165
SMCR5	-3.0865
DSC2	5.0635
RBMS2	0.42625
GRIK4	1.3095
TRIM65	0.4271
TMPRSS6	-0.664428571428571
TP53INP2	0.3465
GLB1L	0.958
LOC388284	-0.105
PUS1	-0.260142857142857
BCL9L	-0.141
OLFM1	-2.11533333333333
RET	-2.4575
MASTL	-0.498333333333333
ALX3	2.6975
IL1RL1	0.4685
ZNF765	-1.1794
C14orf138	-0.3245
SNX10	0.109333333333333
TAC4	0.1285
C1orf64	-3.524375
POGK	0.390875
MAPK9	-0.39825
ZNF366	2.21125
C8orf79	0.5728
CLDN7	2.08125
OR5AT1	0.402
TRIM37	-1.63925
LRRC25	3.1915
GRHL2	1.6791
TEKT3	0.12575
LASS5	-1.01816666666667
ABCC4	-0.345833333333333
DLG3	0.57925
VGLL1	3.89025
ZFP36L2	0.838666666666667
MFRP	0.1255
KIAA1799	-0.57525
FLJ44379	0.0765
PCNX	0.5995
ANXA9	-2.541
CYP4V2	0.9861
PIK3C2A	0.34075
SRR	0.4555
NOL3	-1.43925
IFITM2	-0.83
ARNTL2	1.2075
ZNF595	-0.3005
NLRP13	0.2355
ASPH	-0.308875
CPA2	0.2415
PVRIG	-1.0315
LEPR	-1.29933333333333
C16orf42	0.763833333333333
SH3BGRL	0.00375
FAM77D	-0.0593333333333334
FNDC7	-0.011
C9orf6	0.522666666666667
NOTCH2NL	0.532333333333333
PGBD1	0.224166666666667
SYNGR2	0.0963333333333333
PITPNA	0.4541875
PRPF4B	0.1341
SLC43A3	-0.193142857142857
NRBP1	0.2325
SLC25A22	0.39575
ILK	0.1075
SLC22A8	0.434666666666667
MRPS7	0.231875
PITX2	-1.28175
FABP3	-0.000499999999999999
OR1L1	0.444
LOC728215	-0.844875
BLID	-1.761
KIAA1217	0.443705882352941
TFPT	-0.153
AP4B1	-0.5435
VBP1	-0.78075
OR1K1	0.542
MORC3	0.08275
BHMT2	1.97033333333333
C3orf10	0.685125
FZD7	1.67866666666667
WFDC10A	-0.437
PMS2CL	-0.28
CCDC32	0.184
FA2H	-0.3345
ALG13	0.1535
TTLL7	-0.0793
SPOCK3	-0.16825
SLC13A2	0.5005
AIM1	0.86975
GPRC6A	0.2845
EGR2	3.698
MED11	-0.24975
WWC1	1.0465
SH3GL3	-0.251
RIF1	-0.0525714285714286
PRLH	0.078
VLDLR	-1.869
DBT	-0.0133125
C21orf63	0.58675
CGGBP1	-0.95425
KRTAP12-2	-0.105
TADA3L	-0.16825
ZBTB16	-0.34025
PDGFB	1.43625
RFX1	0.583
UQCRB	0.5055
LOC133874	0.093
HPS3	-2.70725
LGALS3BP	-0.7391
DKFZP564O0823	1.85214285714286
MRFAP1L1	-0.644
HOXA10	-1.24316666666667
NGB	1.535
KIF21A	0.492538461538461
IFLTD1	0.3305
LZTS1	-1.916375
ARHGEF3	-0.19375
RHBDL3	-1.8735
CSNK1G2	0.339166666666667
ChGn	-0.145125
KIAA1244	0.3245
GABRB2	0.0835
MGC72080	1.1165
CD27	3.733
EGLN1	0.5689
PEX13	1.5745
RWDD3	0.05275
RNF12	0.372666666666667
GRIN2B	-0.5885
ADAMTS14	-0.541125
DYDC2	1.01783333333333
ATP6AP1	-0.3956
NR1H2	-0.138166666666667
PDK2	0.4855
C3orf17	0.338333333333333
SLC38A2	-0.994071428571429
SLC25A29	-0.821666666666667
C15orf29	0.050125
ADAM9	-1.02641666666667
TMUB2	-0.075
GPR176	0.972
AGK	-0.4075
MCCD1	0.46225
NDUFA4	0.26725
TMEM146	-0.0915
DUSP1	-1.187875
UNQ6975	0.4185
EMX2OS	3.154
INSM2	-0.084
LUZP4	-0.2695
SETD6	-0.18975
P2RY2	-0.3215
SLC45A2	-2.344
RABGAP1	0.308833333333333
UBXD5	0.016125
GPRC5A	-0.857
PAK3	0.734
LOC63920	-0.22375
TGFBR1	1.3225
KRTAP6-3	1.40925
SFMBT2	-0.32625
CDC42	-0.000500000000000028
C11orf35	0.7435
TTLL2	0.259
UACA	-0.0611818181818182
CD97	-0.5347
SETD5	0.026125
NINJ2	-1.08825
PTER	0.212666666666667
POMGNT1	0.52625
KRTAP4-2	0.019
ECGF1	2.479125
HRB	0.644727272727273
ATP1B2	-0.4372
LOC400506	-0.93625
COL4A3BP	-0.339
C6orf97	-2.26975
GRHPR	0.24875
TAS2R1	0.4775
SEMA7A	1.98425
EDF1	0.113
ODF2L	0.5572
PCID2	-0.572
GTF2H4	0.401833333333333
ZCCHC3	-0.93675
CGB2	0.0963333333333333
NEUROD1	0.2125
C20orf75	0.805
RP5-1054A22.3	2.04516666666667
IFNA5	-0.019
ZNF134	0.182666666666667
MGC119295	-1.1496
ZSWIM6	-0.978375
SMEK1	0.380666666666667
PCGF2	-0.853125
C1orf102	2.20775
CYP2A13	0.4645
KCNH6	-1.2421
MDM1	-0.4161
ALDH7A1	0.131333333333333
C9orf75	-0.066
VDAC3	0.374875
OR51T1	0.471
EIF3F	0.551666666666667
KCNJ10	0.319
LENG8	-0.16975
EDEM2	0.857
CCNJL	-0.129166666666667
DHX37	-0.0935
CRYGN	-0.1375
AATF	-0.448
ZNF630	0.7635
E2F5	0.733
WFDC13	-0.9055
FTSJ3	-0.738166666666667
C4orf33	-0.571
LHFPL4	-2.2985
C19orf56	0.387083333333333
SMAD4	0.876875
AFM	-0.200333333333333
G0S2	-0.6905
FCHSD2	0.6642
RRP1B	-0.0361
EEF1B2	0.6205
STAT6	0.00666666666666667
ZNF195	-0.48875
GNL1	0.128333333333333
ZNRF2	0.564666666666667
PER3	-0.272125
ASB16	0.546
C10orf10	1.34392857142857
ADCY8	-2.95416666666667
C9orf58	-0.395666666666667
ARMC10	-0.285333333333333
PSG1	-1.243
DHX34	0.1
VARS2	0.8245
NFIC	0.10125
ITPR2	0.3915
AGXT2	0.35
OR6K3	0.2165
H2AFZ	0.588416666666667
MLLT3	-0.764
COX4I2	1.9315
CCNT2	-0.738
PLK4	0.201875
NUMBL	-0.104
MED16	0.249
PLEKHQ1	0.7505
GOSR1	0.569944444444444
BTG4	0.33525
RPL30	0.710083333333333
IGSF5	-0.563
IGFL2	1.22733333333333
ELMOD2	0.385666666666667
SHC3	-1.0655
HAVCR1	0.0679999999999999
DYNC2H1	-0.695875
RNF5	-0.0766666666666667
C2orf7	-0.34
NLF1	1.053
KLHL25	0.40075
LRP10	0.3305
KRI1	0.41825
PUS7L	0.685
MGMT	0.61875
HOXD1	-1.64516666666667
CSH1	0.2997
ATG16L2	-1.279
FLJ44635	-0.0495
CHODL	3.612
EXOSC8	-0.42875
SLC28A1	1.17975
MYO7B	-0.643666666666667
SEH1L	1.422
MTNR1A	0.590333333333333
TSPAN5	0.163166666666667
CDC45L	-0.817833333333333
AMIGO1	0.4735
ATAD3A	0.07775
OSGIN2	0.793166666666667
PDIK1L	0.199166666666667
DARC	1.226875
PIPSL	0.042
SHMT1	-1.1315
CRISP3	0.261
POPDC2	0.9755
ZRANB2	-0.790833333333333
FBXL8	0.142
TRIP13	-0.676454545454545
EIF5AL1	-1.0035
POU5F1P3	-4.835
IL6	-0.688666666666667
CXorf38	1.11616666666667
IFNA16	0.556
FBXL2	2.39316666666667
BRD1	-0.47425
STATH	0.43925
FBXO44	0.503666666666667
MCCC2	0.315
CDC2	-0.8756
C5orf23	1.60175
IVD	-0.256833333333333
C10orf122	-1.06075
MSL3L1	1.081
MVP	-0.89
EPOR	-1.2804
ZMYM1	-0.116666666666667
BCL7C	1.04083333333333
PSTPIP2	2.0093
LYPD1	-1.855
OR8G5	-0.5435
ZP3	0.598666666666667
BCAS4	-0.597583333333333
EDG6	2.62675
ISY1	-0.15975
PRAMEF2	-1.801
CUL1	-0.71
RNF213	-0.2779
CCRK	0.87625
DHX9	0.090125
C13orf29	0.08875
NCKAP1	0.658166666666667
MRPL43	0.473142857142857
XPR1	0.0745
PKN2	0.1496
PODNL1	1.0335
ZNF333	-0.24225
DALRD3	0.236
OPN1SW	0.277
BTBD6	0.21
C11orf82	-0.055
OR5P3	-0.193
DUSP11	0.461
L1CAM	-1.3194
NEK11	0.865
OR7E91P	1.9155
CNTN3	2.5139
CREB3L2	1.53175
ZBTB37	0.4405
KIAA1324L	1.19375
NDUFB10	0.303
NUDT2	-0.91975
GTPBP8	0.6955
CACNA1D	0.06425
PRKAA2	0.225
PRDM8	0.279
MGC16075	0.0708333333333333
KRT14	0.750428571428571
PP8961	0.550625
MRPL18	0.34025
ABCG2	-3.66825
PACRG	3.5285
BBS2	0.12825
KREMEN2	0.403
FBXO21	-0.37975
HNRPUL1	-0.298333333333333
GRB10	-0.421
CLSTN1	0.8285
LMAN2	-0.7102
C17orf61	-0.9005
NIPSNAP3A	0.7485
INSIG2	-0.695833333333333
PCDHB7	-0.795833333333333
STXBP2	0.616875
CMAH	1.02658333333333
SEMA5B	-0.173
ZNF155	-0.382666666666667
COQ6	0.290666666666667
PRPF4	0.78025
TSPAN15	-0.8454
VN1R5	0.33275
LATS2	0.5155
SELK	-0.46675
PGK2	-0.12975
MS4A1	1.3495
TYW3	0.1605
KRTAP5-1	0.71975
RCCD1	0.312833333333333
BTN1A1	0.39175
DDX28	0.40675
TMEM65	0.712375
LOC92345	0.40625
TTC31	-0.07725
WDR46	-0.0075
CHP2	-1.90166666666667
LSP1	0.062125
ZNF542	1.16675
EXOSC1	-0.455
ARHGAP18	-0.527666666666667
LRRTM4	-0.7535
MAOB	2.30841666666667
CACNB4	-1.436
MGC33846	1.202875
RANBP3L	0.6025
ATP5L	-0.921
ONECUT1	-3.3255
NUDT9	0.28725
TMEM149	0.8395
STX17	1.37925
IGSF10	-4.20025
TMPRSS9	0.08
BMPR2	1.50933333333333
ALLC	-0.316
KLF7	1.629
GCC1	0.7155
TIMM9	-0.81625
CDO1	1.01466666666667
MGC10701	0.0485
IFI6	0.998666666666667
FRMD8	0.781
MGAT2	0.05725
WBP5	-0.0541666666666667
CNIH2	1.0255
KIAA0907	-1.0927
KCNH8	2.7245
CTSG	-2.6725
GRIK1	-0.538666666666667
CUL5	0.151125
FRMD1	0.184
OR9A4	0.9785
SYT6	-2.311875
FOXD4L2	0.286
ANAPC2	-0.377666666666667
OPN5	0.9915
TAF13	1.15425
LYG2	-0.51075
GGNBP1	-0.215
C11orf40	-0.0525
OTX2	-1.2775
REG4	-0.00949999999999999
EIF5	0.4945
PALB2	-1.2395
SEPSECS	0.0758
RNASE3	-0.26
TRIM49	0.6175
POLR2K	0.3133
GPR42	0.3915
C8B	-2.536
SASS6	-0.12825
PREB	-0.4255
OR3A3	0.4765
TUBA8	1.819375
IGLV2-14	-0.08125
STIL	-0.6875
ANKFN1	-1.232
NME7	-0.3905
HOXC12	-0.0995
UBE2C	0.539
FHOD1	-1.142875
CDK2AP1	1.27233333333333
OR6K2	0.61125
DHPS	0.15125
RPL5	-0.01675
TRGV5	0.2765
LOC541472	0.209875
HCCS	0.2541
DENND1B	0.9085
LHX3	-0.3775
OR5D16	0.6095
CXorf57	1.3605
IRF2BP1	0.09625
NDST2	0.449166666666667
LCE3D	0.587
BOLL	3.097625
SYT3	-1.25
PIH1D2	0.78025
C20orf7	0.0436666666666667
IL1R2	1.28083333333333
SLAMF9	0.2655
PPME1	0.3615
PIK3CA	0.50225
TRAPPC1	-0.37475
COLEC10	-1.22775
SLC9A6	-0.0845
PDDC1	0.316583333333333
CCDC53	0.85775
GK3P	-0.23425
DAZL	-1.05875
BRI3	-0.03125
SDK1	-0.761625
CYP2C18	0.02225
IFI44L	1.29425
RPL3L	0.8655
FUT9	1.647
KIFC2	-0.0781666666666667
PMP2	-0.375875
SLC4A9	-0.1155
PLAG1	-1.2655
MYCBP2	-0.665333333333333
OR4E2	0.323
CCDC65	0.495
C16orf82	-0.042875
ENTPD4	-0.4365
BRP44L	1.190375
PMP22CD	-0.11575
TMCO4	0.489833333333333
KCNN1	-0.944833333333333
WDR35	1.07325
CCDC80	0.545375
C3orf31	-0.06575
SLC7A9	-1.882
TMEM190	-1.23275
DBC1	-2.50283333333333
FADS3	0.0883333333333333
PDZD8	0.0241666666666667
GRM5	0.153
AZGP1	1.3626
PEX3	-0.4235
MED1	-0.115642857142857
ATG4C	-1.25983333333333
HNRPH3	-0.829625
FAM109B	2.70075
C4orf17	0.21
CA10	0.6675
OPRD1	-0.1235
CCL16	-1.83675
SACM1L	-0.09575
CST6	5.09825
CD63	-0.073375
LGI1	-1.98475
ZNF784	0.56025
CRYBB1	-2.215
CX3CL1	1.98395
TOP2A	-1.31375
GYPB	-4.02833333333333
GADD45GIP1	-0.2445
FEN1	-0.493
IGF1R	0.239875
WDR72	-2.45566666666667
PURG	-1.6625
DEFB126	0.3825
PKD1L1	0.84825
CAV1	-2.8964
GNPDA2	0.6827
DGAT2	1.2295
NLGN1	-3.306
STRBP	0.2825
HPRT1	0.425666666666667
FANCI	0.627
PSMA7	0.808875
DBF4B	-0.776833333333333
TTF1	-0.74775
RAD54L	-0.969
ELOF1	0.2935
PLAGL2	0.00199999999999999
ZNF256	0.83375
HMGCL	0.305
MSI2	-0.0785
RPESP	-0.439833333333333
C11orf60	-0.618
ABCD1	0.56
ACAA1	1.1834
SPARCL1	3.59164285714286
IL6ST	-1.2424
ZNF319	0.8655
TMEM109	-0.1658
FAM90A1	1.75766666666667
IL22RA1	-1.274
ATP4B	0.4935
TEC	0.0811666666666667
C7orf30	-0.23925
TXNDC2	-0.312166666666667
ABCB4	-0.646
KIAA1191	0.207125
C9orf38	-0.275
SFTPB	0.091375
CNTNAP2	-2.17966666666667
FRK	1.437
TBX19	0.868
CHD4	-0.0885
C6orf26	-1.61883333333333
MOSC2	0.6625
IKBKE	0.909
HIF1A	-1.56716666666667
LOC595101	0.4535
RELA	0.672333333333333
TMEM16B	-2.15316666666667
ABHD12B	-1.20425
TSEN34	1.38875
KIF18A	-0.094
TXNDC9	0.35
SPATA2L	0.164
SEMA4G	-1.1775
C21orf91	1.47225
MATN1	0.5355
KCNIP4	-0.292166666666667
TUSC1	-1.359
OR4C15	0.624
ARMCX6	0.286916666666667
WBSCR27	-0.781333333333333
OR52I2	0.646
KIAA1604	0.0775
DYNC1I1	2.70225
PPP4C	0.28775
SLC47A2	-2.49133333333333
TREH	0.193875
CD48	1.52766666666667
ST14	1.75183333333333
PKN1	0.023
SPON2	-0.55
XBP1	-1.37983333333333
SFRS12	-0.640833333333333
EFCAB6	1.0865
SELT	-0.6855
SLC39A2	0.094
ERF	-0.728166666666667
ARL3	-0.433125
SURF6	-0.6084
MLLT10	-0.684571428571429
FLJ11171	0.642666666666667
TDGF1	-5.04433333333333
ERCC6	1.03975
EIF2AK4	-0.442375
BAZ1A	-0.042
LRRN3	-1.10733333333333
TMC3	-0.1975
EFTUD1	0.49925
PTPRO	0.5425
CLEC12A	1.43925
ACBD4	-0.3375
ZDHHC14	-0.67025
OTUD7B	0.636875
ACTB	0.4905
MSRA	-0.00862500000000001
LCE5A	0.593
IFI35	-0.6295
BSCL2	0.169333333333333
ANKRD12	0.415833333333333
CFHR2	0.27075
RGAG1	-0.513
HSFY1	-0.297
SLC30A5	-0.373333333333333
IMPG1	0.788
GPR109A	0.6565
ZNF185	0.08
IYD	-0.0645
NPCDR1	0.3495
SERPINA13	-0.172
HMGCLL1	-0.3055
NEUROG1	0.722333333333333
UBQLN1	1.28525
LIN37	1.27825
SOCS2	-1.609125
DSCR4	-1.727
XKR6	-2.54575
GPR142	0.758
KRTAP13-3	-0.233
CCDC15	-1.46816666666667
MOS	0.578
CD1E	-1.629
OFCC1	0.195333333333333
FAM83D	-0.33925
SRFBP1	0.05575
C9orf96	0.02
DHDH	2.0605
CCDC90A	1.5775
RABL3	0.22835
CD320	-3.28016666666667
ANGEL2	-0.62825
MRPL21	0.549
SMG6	-0.237333333333333
INSR	1.4918125
FLJ14816	-0.75
GLRB	-0.353666666666667
C9orf89	1.1195
CIZ1	-0.574375
URG4	-0.0531666666666667
LRDD	-0.6575
CBY1	1.116
NFX1	-0.7435
MTERFD2	-0.777428571428571
C19orf23	1.311
PGC	-2.904375
IER3IP1	0.4013
RASAL2	2.60691666666667
C1orf89	-0.493
SYNJ1	-0.618125
NFKBIE	1.51275
FLJ40125	-0.546833333333333
TCEB2	-0.1637
NOG	-1.1125
POLR2J2	-1.06016666666667
HLA-B	1.86925
PCDHA1	-1.7725
PPP2R2B	-0.96825
ARHGEF17	0.1195
TCF7L2	2.31064285714286
CHD5	-0.207666666666667
ZNF431	-1.147875
TBC1D25	-0.15175
ZNF800	0.25525
SCUBE2	-2.55072727272727
MYCBP	0.452833333333333
GPX5	0.293
C6orf129	1.27
QSER1	1.344
ULK2	1.3695
PIGO	0.0596666666666667
NRCAM	-3.11178571428571
SLC35E3	-0.5355
CSRP2	0.59775
HYPE	-0.65025
MAPK15	0.135333333333333
MGC14327	0.25475
TIMM13	0.155
ZNF462	0.4255
GBA3	0.48925
TEX13A	-0.3875
MCM6	-1.07055555555556
MTRF1	-0.36575
ABCA7	-1.37175
EIF4A2	-0.78675
ZC3H10	0.1491
RPGR	-0.228333333333333
C20orf94	0.14125
RP1L1	0.5715
GPR125	-0.069875
USP22	-0.173428571428571
OR1L4	0.11975
MLZE	1.1375
FLJ32065	0.377
PTCD1	-0.9175
CRTAC1	0.2165
BXDC2	-1.6055
C18orf1	1.17983333333333
FAM107A	0.00135714285714284
EFNA3	-0.374
P18SRP	-0.641
CAMKK2	0.15075
KIAA0649	0.15375
NES	-1.02933333333333
HS6ST3	-1.458
PON2	-2.106
TCP11L2	0.00550000000000001
CLEC4A	2.45575
PRR12	-0.106
MLXIPL	-1.5836
C2orf50	0.472
ZNF28	0.58325
ENC1	-1.8955
MAP2K1	-0.131
FKSG2	0.736
KIAA0430	-0.244
PTP4A1	-1.07166666666667
GPR156	1.166
GTF3C6	-0.336
UBR2	-0.0962
LOC388272	-0.077
MAK	0.7635
ACOT4	0.86575
STC2	-2.1095
PIGW	-0.602125
SAE1	-1.36325
COL6A1	-0.0112272727272727
OAZ1	-0.290833333333333
STMN4	0.734333333333333
EDG3	-0.372166666666667
SGCE	-0.2835
IL11	-2.1775
PRSS8	2.22525
YIPF5	-0.0704166666666667
WNT4	3.62925
CSN2	0.378666666666667
TCF7	-2.169375
TDO2	4.06
SAMD9	-0.929
S100A7A	0.0475
MMRN1	0.540833333333333
GKAP1	0.883
AKR1C3	-1.991
RNF19A	0.421125
GMDS	0.67
YKT6	0.316375
SPARC	1.3851
C12orf31	-0.71975
UBE2V2	-0.169833333333333
FBXL18	0.125333333333333
KIAA0460	-0.00475
ADAM22	0.066875
SERPINC1	-5.01225
KCTD21	0.2035
MYOHD1	-1.18825
ZNF37A	0.207166666666667
GTF3C1	-0.00333333333333334
CTSZ	2.89225
PRNPIP	0.1815
DRD1IP	0.1945
NR1I2	0.0853333333333333
ZNF266	-0.2764
SPAG4L	0.572
COX4NB	0.52275
SAPS1	0.691
APOA1	-3.70175
TATDN1	0.006
C10orf82	-3.157
KPNB1	-0.0095
FOXO3	0.648833333333333
CRYBB2	-0.066
ZBTB5	-0.735166666666667
SLC25A38	0.4265
DCTN2	-0.5755
IFT20	0.501
CTHRC1	1.99625
C1orf31	0.596125
UHRF1	-0.048375
GPC6	-0.0775
C10orf54	1.3695
MCF2L2	-0.282833333333333
WNT9B	0.157625
OLA1	-0.995
FAM120B	0.46175
TTLL10	0.725
CYorf15A	-5.28825
RELN	-2.4135
SCN2B	0.00683333333333332
MFHAS1	-0.06625
NKX3-2	-1.26333333333333
RASGRF2	-0.5955
SSBP1	0.151166666666667
KPNA6	0.252071428571429
LOC389118	-0.038
HS3ST4	-1.8511
SUPT7L	-0.541125
FLJ32658	2.11875
IGFBPL1	-0.83425
KIAA1641	-1.0761
SHKBP1	-0.660166666666667
CSF1R	4.60875
NAGK	0.55525
MYL2	0.866
HIST1H4C	-0.259666666666667
TOMM7	-0.13175
ADAMTSL3	2.8709
TNFSF14	-0.5365
PRRT2	-2.36325
VTA1	0.083875
AOAH	3.53166666666667
CRISPLD2	1.046
PNN	-0.3348
TA-NFKBH	0.648
ESPN	-0.03525
RBM43	-0.3105
KIAA1267	-0.145625
DDX3X	0.655833333333333
KIAA1576	-3.998
PLXDC1	2.56933333333333
FLJ25801	-4.168
HNRNPL	-0.09275
RUNDC3A	0.2075
CASP12	0.0485
SH2D5	-0.814375
RPL26L1	-0.0715
OR51A7	0.54325
HDC	1.1205
C2orf16	0.235166666666667
SYTL3	1.76725
GOLGA4	0.8098125
NOTCH1	1.08516666666667
ATPAF2	-0.1315
ECD	-0.38375
SSX5	-1.7645
SNAP91	0.41275
OCA2	-2.198
PNPO	0.343
DAPK1	0.309833333333333
PINX1	-0.371333333333333
SELENBP1	-0.654375
NEK3	-0.0949166666666667
TMED4	0.530428571428571
SSTR4	-0.166
FOSL1	-1.4036
CD40LG	0.7915
CES1	-1.74966666666667
DCI	-0.444333333333333
B3GAT3	-0.268666666666667
STK17B	0.71275
CNTN6	0.5275
CYP3A4	-2.16383333333333
MBOAT2	1.57942857142857
PISD	-0.381
USP1	-0.755
PYDC1	-0.246666666666667
CENPM	0.14575
SAR1B	-0.33825
TTC7B	0.282875
DP58	-0.7255
GPC1	-1.03875
RBL1	1.337
TMEM137	-2.24166666666667
TOB1	-0.289666666666667
TCEAL1	-0.5155
CENPF	-0.985909090909091
C6	0.0908333333333333
PRSS1	-2.90025
PPIL6	1.49166666666667
C6orf124	-0.1735
ODZ4	0.255
SNCB	-0.023
NDUFB9	0.525375
CNOT6L	0.807
S100A9	2.5485
TRIM50	0.336
KCTD1	1.3144
WDR63	0.26825
SPEF2	0.737375
RNGTT	0.272166666666667
CXorf22	3.254
KCNK16	0.28075
CEP250	-0.2515
ATPBD1B	0.80075
KCNJ2	3.183
MT1B	1.1165
ZNF684	-0.3205
SLC4A1	0.30125
PDHA1	0.1185
ZNF492	-1.311125
TKT	-1.22475
BYSL	0.238625
RNF38	0.545
AHDC1	0.782
KLHL2	-0.156625
CMTM8	2.63625
DMP1	-0.8735
HERPUD2	0.182625
CRTAM	2.85916666666667
ZNF572	0.9435
TMEM16J	-0.4235
HSD17B2	-4.34725
UBE2G1	-0.6395
AHSA2	-1.97425
PELI2	-2.368
TPX2	-0.4225
ATP9B	1.28533333333333
DAZAP1	0.4475
HMGCS2	0.121833333333333
C17orf38	0.2465
B9D1	0.052
NKX2-5	-0.289166666666667
KIAA1276	0.7675
LILRB2	3.792
CSTF1	-0.327666666666667
BTN2A1	0.083
C15orf48	4.995
IGF2BP3	-2.9945
FAM113B	0.369333333333333
HRG	-0.131
ZNF131	-0.88875
USP47	-0.393928571428571
CCDC88B	-1.40375
HCN1	-0.8729
HTN1	0.9375
SYCP3	-0.59025
C13orf23	0.875
PAPOLA	0.7684375
AATK	0.2848
MSH3	-0.826
NDUFAB1	-1.0965
ITLN2	-0.946333333333333
BAK1	0.928333333333333
MRPL45	-0.627833333333333
MTNR1B	-0.0846666666666666
LOC645843	-0.3645
SPECC1L	0.515625
PGCP	0.4615
SPN	-0.5845
GPR143	3.09066666666667
ZNF576	-0.220333333333333
TMEM39A	0.3955
ATP5D	0.1155
MAGEB3	-1.911
RPS5	0.094
ANP32E	-0.559357142857143
MTMR1	0.67975
YEATS4	-1.25975
SYNGAP1	0.14175
PCOLCE	-1.33083333333333
MNS1	1.355
PCYT2	-0.134833333333333
ZNF182	-0.6785
LAX1	1.224
SPPL2B	0.2999
ELOVL5	-0.8111
PCDHAC1	-0.078
B4GALNT1	0.195333333333333
BLOC1S2	-0.11775
ZNF673	-0.1133
ARHGAP21	-0.309
IRX5	2.0915
LRFN5	0.0121666666666667
FAM7A1	-0.60475
RAB19	0.8175
GINS1	-0.06275
ITM2B	-0.0702
PAPSS2	0.904833333333333
OR5BF1	0.541
ACSL3	0.59425
KIAA1919	-0.994583333333333
GLT8D2	1.501625
UTRN	0.521857142857143
CNN1	-0.05475
HISPPD2A	-0.5865
SDAD1	0.535125
SIGLEC9	1.18633333333333
RPL35	0.245714285714286
C22orf26	0.2205
IMPDH2	-0.595875
WDR69	1.10975
SEC14L5	-0.394833333333333
CLTA	-0.25575
RP11-529I10.4	0.0395
GPR37L1	0.601666666666667
OGDH	-0.542083333333333
ASB13	1.3145
ZFP14	-0.8785
ZCRB1	0.293
KPNA3	0.415
HSPA1L	1.18375
RHOC	0.3545
LOC554175	-0.44575
PPP3CA	1.4254
SLC1A7	-0.8201
ZNF529	0.231
RBED1	-0.16625
DDB2	-1.27025
FLJ11286	0.147833333333333
SPATA1	0.5055
MKNK1	0.594833333333333
DYSF	0.853
ALKBH2	-0.25625
NKD1	-2.04266666666667
C1orf174	-0.62275
PLEKHO1	0.285333333333333
ASB10	0.57525
RING1	-0.0378333333333333
NPC2	1.19625
AVPR1B	0.164
YTHDF1	-0.0741666666666667
LMAN1L	0.567
GSG2	-0.434
CEP170	0.1138
RPS4Y2	-5.29025
MSH6	-0.3265
HECTD2	-0.0818333333333333
ZNF556	-1.46783333333333
PLEKHC1	0.0939
AIRE	0.641833333333333
BCL2L10	2.661
LMOD3	-0.275833333333333
ZBTB8	0.3761
FOXA2	-4.0035
SLCO2A1	0.168625
C3orf46	0.143
PRDM16	-1.71716666666667
TMEM98	-0.13825
FRMD5	-4.994
PDE6C	-0.803
C1orf216	0.54
EP400	-0.0320714285714286
PTK2	0.28975
RNF217	1.78525
NDUFA8	1.3495
ZFAT1	0.274
LAMP3	3.9075
GLTSCR2	-0.169
NPW	1.3405
LLGL2	0.0625
PPM1K	-0.632166666666667
C20orf177	0.2255
KIR2DL4	0.7032
NFKB2	0.51
C21orf122	1.2835
HESX1	-0.877
GPR114	0.706666666666667
SLC25A35	-1.20716666666667
GNAT1	0.04225
ORAI3	-0.222
FAM76B	0.5095
TMEM99	-0.1721
TRIM29	1.4848
CDS1	2.16925
RHEB	-0.5454
C4orf27	-0.586833333333333
RAB3A	-0.33925
OTUD6B	0.12375
GPD1	-0.827875
CDH15	-0.741333333333333
NPM1	-0.407
TMEM117	0.6165
PRPS2	0.298
GCK	0.597
ADRA2A	3.216
TSPYL4	-0.489666666666667
