Hybridization REF	TCGA-A2-A0SY-01A-31R-A084-07
PP8961	0.37275
MRPL18	-0.491
ABCG2	-1.81275
PACRG	1.30225
BBS2	-0.458
KREMEN2	-3.1635
FBXO21	0.85375
HNRPUL1	0.221833333333333
GRB10	-0.06775
CLSTN1	0.427625
LMAN2	0.5788
C17orf61	-0.288
NIPSNAP3A	0.597
INSIG2	-0.671833333333333
PCDHB7	0.130333333333333
STXBP2	0.425875
CMAH	0.617666666666667
SEMA5B	-0.33175
ZNF155	0.119166666666667
COQ6	0.113833333333333
PRPF4	-0.21425
TSPAN15	2.8049
VN1R5	-0.056
LATS2	0.53975
SELK	-0.1165
PGK2	-0.0175
MS4A1	2.728
TYW3	-0.4773
KRTAP5-1	-0.046
RCCD1	-1.54716666666667
BTN1A1	-0.09475
DDX28	-0.65175
TMEM65	-0.134375
LOC92345	0.257
TTC31	-0.289
WDR46	-0.645
CHP2	-0.713166666666667
LSP1	0.624875
ZNF542	0.63375
EXOSC1	-0.2425
ARHGAP18	0.323
LRRTM4	-0.28075
MAOB	4.46041666666667
CACNB4	-0.81175
MGC33846	0.136625
RANBP3L	4.31025
ATP5L	-0.5635
ONECUT1	-2.425
NUDT9	0.6445
TMEM149	0.777
STX17	0.41575
IGSF10	-2.15475
TMPRSS9	-0.413
BMPR2	1.08083333333333
ALLC	-0.1565
KLF7	1.174125
GCC1	0.3539
TIMM9	-0.609
CDO1	1.5555
MGC10701	-1.08716666666667
IFI6	1.17533333333333
FRMD8	0.575
MGAT2	-0.07625
WBP5	0.228333333333333
CNIH2	-0.254
KIAA0907	-1.3978
KCNH8	-0.279
CTSG	0.306
GRIK1	-0.752666666666667
CUL5	-0.200375
FRMD1	0.5065
OR9A4	0.1865
SYT6	-1.397625
FOXD4L2	0.7725
ANAPC2	-0.2875
OPN5	1.964
TAF13	-0.84025
LYG2	-0.451
GGNBP1	-0.684
C11orf40	-0.0115
OTX2	-0.7055
REG4	0.5756
EIF5	0.19325
PALB2	-1.024
SEPSECS	-0.0624
RNASE3	0.25475
TRIM49	-1.57
POLR2K	-0.1916
GPR42	-0.032
C8B	-1.75825
SASS6	-0.446
PREB	-0.448
OR3A3	0.4375
TUBA8	0.652375
IGLV2-14	-0.22525
STIL	-2.5525
ANKFN1	0.637833333333333
NME7	-0.164
HOXC12	1.85125
UBE2C	-1.748875
FHOD1	-1.24625
CDK2AP1	0.254833333333333
OR6K2	0.09425
DHPS	-0.127
RPL5	0.355833333333333
TRGV5	0.324
LOC541472	1.17875
HCCS	-0.1711
DENND1B	-0.066
LHX3	0.00699999999999999
OR5D16	0.12
CXorf57	-1.44666666666667
IRF2BP1	0.95825
NDST2	0.6565
LCE3D	0.145
BOLL	0.584428571428571
SYT3	-0.73375
PIH1D2	0.10925
C20orf7	-1.3265
IL1R2	0.805666666666667
SLAMF9	0.6325
PPME1	-0.822
PIK3CA	-0.00625
TRAPPC1	-0.548
COLEC10	-0.65825
SLC9A6	-1.28766666666667
PDDC1	-0.426833333333333
CCDC53	0.33725
GK3P	-0.5325
DAZL	-0.67225
BRI3	-0.35625
SDK1	0.125
CYP2C18	0.12575
IFI44L	2.65075
RPL3L	0.567
FUT9	3.85533333333333
KIFC2	-1.0555
PMP2	-0.11
SLC4A9	0.036
PLAG1	-1.7785
MYCBP2	0.278666666666667
OR4E2	0.869
CCDC65	2.13575
C16orf82	-0.143125
ENTPD4	-0.157375
BRP44L	0.257125
PMP22CD	0.09
TMCO4	0.476333333333333
KCNN1	-0.918333333333333
WDR35	0.39225
CCDC80	3.35875
C3orf31	-1.05225
SLC7A9	-1.207
TMEM190	0.2265
DBC1	-0.449
FADS3	-0.755333333333333
PDZD8	0.0336666666666666
GRM5	0.14075
AZGP1	3.3181
PEX3	0.375
MED1	0.950214285714286
ATG4C	-0.459333333333333
HNRPH3	-0.59525
FAM109B	2.177
C4orf17	0.1645
CA10	-0.387
OPRD1	-0.27
CCL16	-1.12575
SACM1L	-0.7815
CST6	4.1325
CD63	0.886875
LGI1	-1.26975
ZNF784	0.38475
CRYBB1	-0.622
CX3CL1	0.4795
TOP2A	-0.719
GYPB	-2.98383333333333
GADD45GIP1	-1.244
FEN1	-1.87125
IGF1R	1.06375
WDR72	-1.9066
PURG	-0.8385
DEFB126	-0.78225
PKD1L1	-1.06425
CAV1	-0.8938
GNPDA2	1.0385
DGAT2	0.53725
NLGN1	-2.74025
STRBP	0.573875
HPRT1	-1.41866666666667
FANCI	-2.557875
PSMA7	-0.500875
DBF4B	-0.913666666666667
TTF1	-0.47125
RAD54L	-2.78275
ELOF1	-0.31375
PLAGL2	-1.0365
ZNF256	0.1635
HMGCL	0.27675
MSI2	-0.5015
RPESP	4.82116666666667
C11orf60	0.53
ABCD1	-0.774
ACAA1	0.7578
SPARCL1	5.10214285714286
IL6ST	2.1799
ZNF319	0.33125
TMEM109	0.4133
FAM90A1	-1.90816666666667
IL22RA1	-1.229
ATP4B	0.17
TEC	-0.752833333333333
C7orf30	-1.067
TXNDC2	-0.714166666666667
ABCB4	0.00324999999999999
KIAA1191	0.73925
C9orf38	0.673
SFTPB	0.456125
CNTNAP2	0.964666666666667
FRK	0.7975
TBX19	-0.214
CHD4	0.23325
C6orf26	-2.5975
MOSC2	1.50925
IKBKE	0.46425
HIF1A	-1.74
LOC595101	-0.3245
RELA	0.483833333333333
TMEM16B	-0.390666666666667
ABHD12B	-1.7775
TSEN34	0.65375
KIF18A	-2.56325
TXNDC9	0.456333333333333
SPATA2L	0.134
SEMA4G	-0.8845
C21orf91	-0.620875
MATN1	-0.491
KCNIP4	0.320166666666667
TUSC1	2.116875
OR4C15	0.5465
ARMCX6	0.837916666666667
WBSCR27	-1.905
OR52I2	-0.915
KIAA1604	-0.337
DYNC1I1	-1.197875
PPP4C	0.2795
SLC47A2	-1.28766666666667
TREH	0.035125
CD48	2.62233333333333
ST14	0.736666666666667
PKN1	0.098
SPON2	2.392
XBP1	3.6995
SFRS12	-0.216666666666667
EFCAB6	3.063
SELT	0.663
SLC39A2	-0.271
ERF	-0.568
ARL3	1.393125
SURF6	-0.6048
MLLT10	-0.266571428571429
FLJ11171	0.254333333333333
TDGF1	-3.673
ERCC6	-0.11825
EIF2AK4	0.92475
BAZ1A	-0.116333333333333
LRRN3	0.961833333333333
TMC3	-0.128
EFTUD1	-0.08925
PTPRO	1.3255
CLEC12A	1.56325
ACBD4	-0.192375
ZDHHC14	-0.171625
OTUD7B	1.079375
ACTB	0.709625
MSRA	-0.062625
LCE5A	0.0875
IFI35	0.17675
BSCL2	0.125833333333333
ANKRD12	0.24275
CFHR2	1.092
RGAG1	0.7265
HSFY1	-0.6075
SLC30A5	0.236833333333333
IMPG1	-0.774
GPR109A	0.6135
ZNF185	0.6125
IYD	0.03975
NPCDR1	0.1675
SERPINA13	0.3245
HMGCLL1	-0.81975
NEUROG1	0.1755
UBQLN1	0.0545
LIN37	-0.32325
SOCS2	-0.8595
DSCR4	-1.665625
XKR6	-1.88475
GPR142	0.388
KRTAP13-3	0.96
CCDC15	-0.891166666666667
MOS	0.7045
CD1E	0.0735
OFCC1	0.2505
FAM83D	-2.6355
SRFBP1	0.5525
C9orf96	0.1505
DHDH	-1.0315
CCDC90A	-1.1135
RABL3	1.20615
CD320	-1.8985
ANGEL2	0.746
MRPL21	-0.43825
SMG6	-0.180833333333333
INSR	1.367125
FLJ14816	-0.036
GLRB	0.685666666666667
C9orf89	0.88725
CIZ1	-0.307375
URG4	-0.043
LRDD	-1.674
CBY1	1.66516666666667
NFX1	0.397375
MTERFD2	0.269928571428571
C19orf23	0.427
PGC	-2.511875
IER3IP1	0.547
RASAL2	0.542
C1orf89	0.5185
SYNJ1	-0.3485
NFKBIE	1.139
FLJ40125	-1.8255
TCEB2	-0.8019
NOG	-1.318
POLR2J2	-0.635333333333333
HLA-B	2.046
PCDHA1	-0.7845
PPP2R2B	-0.83475
ARHGEF17	0.8185
TCF7L2	1.00835714285714
CHD5	-1.12216666666667
ZNF431	-0.058625
TBC1D25	0.056
ZNF800	0.10575
SCUBE2	4.08027272727273
MYCBP	0.877666666666667
GPX5	0.1055
C6orf129	-0.566833333333333
QSER1	-0.484166666666667
ULK2	2.379
PIGO	0.460333333333333
NRCAM	-1.21392857142857
SLC35E3	0.561625
CSRP2	-1.13575
HYPE	0.026
MAPK15	0.328666666666667
MGC14327	0.249
TIMM13	-0.574166666666667
ZNF462	-0.41875
GBA3	0.04775
TEX13A	-0.6825
MCM6	-1.08977777777778
MTRF1	-0.966875
ABCA7	-1.07475
EIF4A2	-0.02325
ZC3H10	0.982
RPGR	-0.0368333333333333
C20orf94	-0.08325
RP1L1	-0.044
GPR125	-0.762375
USP22	0.804071428571429
OR1L4	0.153
MLZE	-0.24525
FLJ32065	0.07175
PTCD1	-0.59925
CRTAC1	1.903
BXDC2	-1.03
C18orf1	2.11833333333333
FAM107A	2.00728571428571
EFNA3	-0.75825
P18SRP	-0.00619999999999996
CAMKK2	0.4255
KIAA0649	0.181
NES	-1.39416666666667
HS6ST3	0.7605
PON2	-0.3715
TCP11L2	-0.116
CLEC4A	2.45025
PRR12	0.4315
MLXIPL	-1.6321
C2orf50	0.1955
ZNF28	0.88175
ENC1	1.695
MAP2K1	-0.4155
FKSG2	1.4605
KIAA0430	0.817
PTP4A1	-0.6935
GPR156	-0.0545
GTF3C6	-0.477
UBR2	-0.3273
LOC388272	-1.27425
MAK	-0.0843333333333333
ACOT4	2.471
STC2	2.23933333333333
PIGW	0.02625
SAE1	-0.854375
COL6A1	0.497
OAZ1	-0.171166666666667
STMN4	0.0761666666666666
EDG3	0.634
SGCE	0.4625
IL11	-2.53216666666667
PRSS8	1.483375
YIPF5	1.1045
WNT4	3.71325
CSN2	-0.203333333333333
TCF7	-2.253875
TDO2	0.1105
SAMD9	0.16575
S100A7A	0.1335
MMRN1	3.49016666666667
GKAP1	0.39175
AKR1C3	-1.18825
RNF19A	1.138125
GMDS	-0.52175
YKT6	-0.475875
SPARC	1.5041
C12orf31	-0.62675
UBE2V2	-0.814166666666667
FBXL18	-1.32866666666667
KIAA0460	1.11775
ADAM22	-0.44725
SERPINC1	-4.302
KCTD21	1.13275
MYOHD1	-1.36375
ZNF37A	0.063
GTF3C1	0.378833333333333
CTSZ	2.498
PRNPIP	-0.78075
DRD1IP	0.3075
NR1I2	-1.929
ZNF266	-0.4393
SPAG4L	0.092
COX4NB	-1.1905
SAPS1	2.02816666666667
APOA1	-3.709375
TATDN1	-0.300833333333333
C10orf82	2.43225
KPNB1	-1.2485
FOXO3	1.90883333333333
CRYBB2	-1.021
ZBTB5	-0.341166666666667
SLC25A38	-0.02175
DCTN2	0.0746666666666667
IFT20	0.56125
CTHRC1	2.849
C1orf31	0.056
UHRF1	-1.1185
GPC6	-0.97325
C10orf54	1.8595
MCF2L2	-0.403166666666667
WNT9B	0.171625
OLA1	0.474125
FAM120B	0.71875
TTLL10	-0.6575
CYorf15A	-4.1575
RELN	-1.4819
SCN2B	1.46283333333333
MFHAS1	-0.2135
NKX3-2	-1.07483333333333
RASGRF2	0.0915
SSBP1	-1.3455
KPNA6	-0.371142857142857
LOC389118	0.1945
HS3ST4	-1.0376
SUPT7L	-0.663625
FLJ32658	-0.58775
IGFBPL1	-0.84475
KIAA1641	-1.3932
SHKBP1	-0.450666666666667
CSF1R	4.722
NAGK	1.29
MYL2	0.57125
HIST1H4C	-2.40966666666667
TOMM7	-0.577
ADAMTSL3	1.9265
TNFSF14	-0.71975
PRRT2	-1.241
VTA1	0.1345
AOAH	3.52666666666667
CRISPLD2	2.40528571428571
PNN	-0.8679
TA-NFKBH	-0.347
ESPN	-0.25075
RBM43	0.1755
KIAA1267	-0.14875
DDX3X	0.595722222222222
KIAA1576	-4.56575
PLXDC1	3.6215
FLJ25801	-3.82275
HNRNPL	0.35025
RUNDC3A	-0.023
CASP12	1.763
SH2D5	-1.207375
RPL26L1	-0.2355
OR51A7	-0.34275
HDC	3.06
C2orf16	-0.176833333333333
SYTL3	1.716
GOLGA4	-0.12775
NOTCH1	-0.6315
ATPAF2	0.774
ECD	0.321
SSX5	-1.07616666666667
SNAP91	0.2115
OCA2	-3.54375
PNPO	-0.328666666666667
DAPK1	0.355833333333333
PINX1	-0.821333333333333
SELENBP1	1.830875
NEK3	-0.120333333333333
TMED4	0.324142857142857
SSTR4	-0.3855
FOSL1	-2.6724
CD40LG	0.899
CES1	-0.725
DCI	-0.396666666666667
B3GAT3	-0.745833333333333
STK17B	0.70075
CNTN6	0.02775
CYP3A4	-1.13916666666667
MBOAT2	1.3035
PISD	0.6435
USP1	-0.74075
PYDC1	1.12466666666667
CENPM	-1.69825
SAR1B	1.07
TTC7B	-0.3905
DP58	0.273
GPC1	0.62025
RBL1	-1.56825
TMEM137	-2.3775
TOB1	1.70191666666667
TCEAL1	1.95916666666667
CENPF	-2.00709090909091
C6	3.9395
PRSS1	-3.71475
PPIL6	1.18083333333333
C6orf124	0.8965
ODZ4	0.726166666666667
SNCB	-0.30375
NDUFB9	-0.713375
CNOT6L	0.798333333333333
S100A9	0.717833333333333
TRIM50	-0.164
KCTD1	1.7271
WDR63	0.424
SPEF2	2.261
RNGTT	-0.1715
CXorf22	1.733
KCNK16	0.767
CEP250	-1.84875
ATPBD1B	-0.3655
KCNJ2	3.29275
MT1B	-1.9655
ZNF684	-0.0465
SLC4A1	0.267
PDHA1	-1.3035
ZNF492	0.2855
TKT	-2.08475
BYSL	-0.75275
RNF38	0.67775
AHDC1	-0.043
KLHL2	1.084375
CMTM8	2.64525
DMP1	-0.315
HERPUD2	0.32925
CRTAM	2.9745
ZNF572	-0.136
TMEM16J	-0.646
HSD17B2	-4.5105
UBE2G1	0.139
AHSA2	-2.816
PELI2	-0.187
TPX2	-2.64725
ATP9B	0.994666666666667
DAZAP1	-0.632375
HMGCS2	0.970333333333333
C17orf38	0.40475
B9D1	0.573875
NKX2-5	-1.07233333333333
KIAA1276	1.18075
LILRB2	3.1285
CSTF1	-0.265833333333333
BTN2A1	-0.519
C15orf48	4.839
IGF2BP3	-3.992
FAM113B	-0.0918333333333333
HRG	0.01225
ZNF131	-0.81075
USP47	0.864714285714286
CCDC88B	-1.01725
HCN1	-0.2057
HTN1	-0.391666666666667
SYCP3	-1.41675
C13orf23	-0.6237
PAPOLA	0.2154375
AATK	-0.2891
MSH3	-0.333
NDUFAB1	-1.23875
ITLN2	-1.02133333333333
BAK1	-0.947666666666667
MRPL45	0.167666666666667
MTNR1B	0.257166666666667
LOC645843	-1.151
SPECC1L	0.607625
PGCP	0.9705
SPN	-0.48425
GPR143	0.530833333333333
ZNF576	-0.0271666666666667
TMEM39A	0.2321
ATP5D	-0.5175
MAGEB3	-3.846
RPS5	-0.314333333333333
ANP32E	-1.00007142857143
MTMR1	0.20525
YEATS4	-0.701
SYNGAP1	-0.15425
PCOLCE	-0.586333333333333
MNS1	0.40475
PCYT2	-0.502
ZNF182	-0.54925
LAX1	1.3375
SPPL2B	-0.2316
ELOVL5	1.5807
PCDHAC1	-0.4705
B4GALNT1	-1.384
BLOC1S2	0.538
ZNF673	-0.3232
ARHGAP21	-0.415333333333333
IRX5	3.377625
LRFN5	0.00133333333333334
FAM7A1	-0.53025
RAB19	1.5705
GINS1	-1.849
ITM2B	1.6131
PAPSS2	0.37125
OR5BF1	0.7795
ACSL3	0.641375
KIAA1919	-0.1775
GLT8D2	2.682
UTRN	1.42421428571429
CNN1	0.43475
HISPPD2A	0.0393333333333333
SDAD1	0.04975
SIGLEC9	1.2135
RPL35	-0.262214285714286
C22orf26	0.949
IMPDH2	1.004875
WDR69	-0.933
SEC14L5	-1.40783333333333
CLTA	0.008
RP11-529I10.4	0.573
GPR37L1	0.440833333333333
OGDH	-0.15575
ASB13	1.6205
ZFP14	0.21025
ZCRB1	-0.132833333333333
KPNA3	0.1985
HSPA1L	1.84275
RHOC	1.082375
LOC554175	-0.21575
PPP3CA	1.2586
SLC1A7	0.8088
ZNF529	-0.0678333333333333
RBED1	0.5825
DDB2	-1.40225
FLJ11286	0.543166666666667
SPATA1	1.524
MKNK1	0.510166666666667
DYSF	0.814666666666667
ALKBH2	0.70625
NKD1	-2.86016666666667
C1orf174	-0.143
PLEKHO1	0.640333333333333
ASB10	-0.117
RING1	-0.0168333333333333
NPC2	0.7705
AVPR1B	0.3895
YTHDF1	0.0253333333333333
LMAN1L	0.218
GSG2	-1.6575
CEP170	-0.8792
RPS4Y2	-5.02025
MSH6	-0.781
HECTD2	0.389833333333333
ZNF556	-3.05416666666667
PLEKHC1	-0.3884
AIRE	-0.1155
BCL2L10	0.1435
LMOD3	0.163666666666667
ZBTB8	0.3466
FOXA2	-2.9271
SLCO2A1	3.00925
C3orf46	0.816
PRDM16	-0.11
TMEM98	0.453
FRMD5	-2.0285
PDE6C	-0.468
C1orf216	0.1255
EP400	-0.372428571428571
PTK2	-0.116416666666667
RNF217	0.63025
NDUFA8	-0.0595
ZFAT1	0.435
LAMP3	1.5215
GLTSCR2	1.39325
NPW	-1.3125
LLGL2	-0.4864
PPM1K	-0.8038
C20orf177	-0.2415
KIR2DL4	0.4261
NFKB2	0.758
C21orf122	0.286833333333333
HESX1	-0.38625
GPR114	0.641833333333333
SLC25A35	-0.646166666666666
GNAT1	-0.416
ORAI3	0.40725
FAM76B	-0.36675
TMEM99	1.9446
TRIM29	-1.8046
CDS1	2.62675
RHEB	-0.4489
C4orf27	-0.3435
RAB3A	-0.381
OTUD6B	-0.543
GPD1	2.106375
CDH15	-1.53283333333333
NPM1	0.145071428571429
TMEM117	-0.683
PRPS2	0.238916666666667
GCK	-0.227
ADRA2A	5.09583333333333
TSPYL4	0.7555
TASP1	-0.16475
WDR19	0.624083333333333
C10orf38	-1.06425
PDE4C	-0.756666666666667
FYB	0.57575
C1orf55	0.237
PPFIA3	-1.2005
RAD18	-0.52825
C12orf44	-0.226
CRYBA4	-0.114
HVCN1	1.74825
TAF10	-0.092
C16orf48	-1.34583333333333
DEPDC5	1.04066666666667
LTBP1	-1.043
MAPRE1	-0.232375
FGF8	0.136
C3orf52	2.2765
SENP7	0.29
LRRK2	1.0745
RUNDC2A	0.186
KIAA0355	0.703333333333333
CPEB1	-2.245
PPEF2	-0.5095
ABI2	0.0953333333333333
KIAA0317	-0.13
ATF1	0.122
DYNC1H1	0.095125
DIP	0.77525
TMEM33	0.463444444444444
POLDIP3	0.3895
C7orf24	-0.0475
GPR171	2.63125
CDC6	-1.21766666666667
PLD1	-0.7469
ITFG2	-0.3393
NDUFC1	0.0705
AKNA	0.01075
NBR1	0.0205
PKHD1	0.933
HPS4	-0.2603
MAFA	-0.01525
ULBP3	-1.255
DIRC1	0.64
IMMT	-0.627375
C22orf13	0.310583333333333
CEL	-0.362
MARK3	-0.175
ADAMTS2	1.03416666666667
ARPC3	-0.013
TMEM10	0.60975
NPHS1	0.46625
BRD8	0.2335
WDR12	-1.3655
IDI2	0.525375
HOXD13	-1.4525
OR8G2	-0.23775
SLAIN1	-2.138
GABRQ	-0.64675
NR2C2	-0.73625
NKTR	-1.1216
TLE2	1.224
KIAA0892	-0.225333333333333
AURKA	-2.94163636363636
GPRC5C	0.106833333333333
TBC1D9B	0.945375
PNPLA6	-0.3515
AP3B1	0.108
NAG	0.272125
C11orf68	-0.478
AKR7A3	2.25125
AHCYL1	0.583583333333333
COP1	0.0985
RPP14	0.124583333333333
PCDHB18	0.15475
CDH24	0.00174999999999999
KRT17	-2.0395
LACTB2	-1.32575
DDX24	0.4363
PHACTR1	-1.86183333333333
SLC35E2	0.1715
LOXL1	0.755
IQSEC2	-0.05975
RGSL1	-0.874
PCDHGC5	-0.164
MEGF10	-0.5405
PRRX1	1.60916666666667
ASTE1	0.795166666666667
C6orf159	-0.970333333333333
MYOD1	0.30325
GAA	0.58325
ZNF747	1.176
KLRC1	-1.26725
IL1RL2	0.3035
GDF9	1.259
GPR119	0.2555
TRAF2	-0.237333333333333
HCK	3.5755
BMP6	-1.34775
IL8RA	0.557833333333333
FLJ35848	-0.592
EFHA1	0.93325
CDSN	-0.361833333333333
C14orf54	0.532
LSM3	-0.678625
ZFP41	0.687
C9orf126	-0.857333333333334
VIT	-0.951
SPCS3	-1.29275
DEF8	-1.4432
CHAF1A	-1.90983333333333
C1orf165	0.303166666666667
ZFPM2	1.90833333333333
FTH1	0.4165
SLC35F1	-0.96125
YWHAH	1.3435
C17orf66	-0.116666666666667
ADRB1	-0.262833333333333
FOXL1	-0.09
RG9MTD3	-0.579666666666667
UMPS	-0.057375
MGC13008	0.2165
KIAA1161	-0.1975
CCDC77	-2.1215
C12orf65	-0.8461
COG4	-1.07283333333333
RCP9	-0.282166666666667
RP4-692D3.1	3.67866666666667
CDC2L5	0.13575
MGC7036	1.18716666666667
DNAJC11	-0.19675
GDF2	0.0481666666666667
TIMM17A	-0.44125
HNRNPA0	0.9619
OR2H1	-0.137
PCBP1	0.55525
COL23A1	-1.78475
LRRC2	0.780642857142857
NSD1	0.297
FLJ37078	-0.726125
WDR91	-0.607666666666667
TMEM179	-0.12425
DSCR10	0.4105
CNDP2	0.8599
FYN	-0.143
BEX2	-2.08
KCND3	-0.046
YPEL5	1.773375
LRRC42	0.0756666666666666
C17orf45	0.918625
ZNF649	0.2441
LOC150763	1.21825
COL5A2	2.20625
CNGA2	-0.0805
ELA2B	-0.522833333333333
RAB9B	-1.2465
FAM100A	-0.213
NAIP	0.4605
MYOZ2	-0.174
SPATA12	-0.086
XRCC4	-0.744
CYB561	0.3424
CHST10	0.73325
BAI1	-0.550333333333333
BRSK1	-0.938666666666667
C17orf89	-0.96125
PDE6H	-0.706
FLJ20309	0.3404
MAP7	0.793375
SCN4B	1.54925
SPAG9	-0.5980625
SERTAD1	0.191333333333333
FLJ21963	-2.272
ANTXR1	0.3878
TMPRSS13	0.876666666666667
ETV7	2.27183333333333
DGAT1	0.475333333333333
NKIRAS1	0.6365
TAC3	-3.36975
CORO1C	-0.631166666666667
RAD54B	-1.387
HRASLS3	2.05133333333333
C21orf42	0.072
BARD1	0.123333333333333
ZNF177	1.32983333333333
MIP	-0.025
ZNF442	0.2535
F2	-3.855
GRIA1	0.229625
GALNTL2	1.7985
WNT5A	0.3938
LENG9	0.1355
hCG_25371	-1.884
FOXR1	-0.862
TRA@	1.375
PWWP2	1.0875
C1QTNF7	3.5175
SLC7A4	-0.13625
C4orf7	3.45675
C17orf80	0.0716666666666667
KLK4	1.27083333333333
IL31	0.663
TMEM176A	3.66625
CTNNB1	1.134625
BHLHB2	1.45975
TMEM185B	0.638666666666667
ARD1B	-0.52575
C1orf93	0.2335
BRUNOL4	-0.122333333333333
LOC541469	1.111
UPK2	-0.8195
GAS8	0.220833333333333
PATE	-0.136
IMPACT	1.091125
WNK4	1.2935
HNRPLL	-0.335625
GAD2	0.159
ITGA6	0.40925
BMP15	0.233833333333333
CYP2A7	0.3265
RIC8A	0.7605
CCND1	0.917
USP35	0.1275
DSCR2	-2.123
CCL4	4.3945
ZCCHC10	0.358
NOL11	-0.59875
TRPM2	0.39375
PSMD2	-0.526363636363636
CHTF18	-1.991
USP18	0.743125
RRAS	0.375875
LAMC3	-1.7325
TOX	-1.91216666666667
PCDH15	0.1045
GABRG3	-1.4695
NUDCD2	0.072625
SGCZ	0.0395
KCTD17	-0.4185
SPSB2	0.103
TPPP3	2.70433333333333
CILP2	1.641
CALB2	2.87875
CEBPZ	-0.455833333333333
ZNF479	0.912
FMOD	5.24366666666667
C21orf66	-0.8905
CLN6	-0.4035
ANAPC1	-0.917625
SH2D3C	2.10725
PTPN14	-1.0935
TRIM42	-0.02825
APTX	0.12325
SNRPG	-1.183
BMS1	-0.584
MAGEA3	-4.34
NFATC3	-0.84375
LRRC45	0.231166666666667
ARS2	-0.0176428571428571
LRIG1	2.229
EPSTI1	1.0495
PRSS27	-0.736
ERC2	-0.5525
PRKACB	0.638357142857143
PRDM13	-3.8475
HCG27	-1.132
KLK12	5.3185
HSD17B7	0.308
ZNF354A	0.374
PCDH11X	0.729
DMGDH	0.7625
PCBD2	0.297333333333333
TMC6	-1.62875
RIMS1	0.3885
SF3B2	-0.3655
RCN1	0.147166666666667
CPB1	0.6035
BCAR3	0.896
FCRLB	0.0735
PAK1IP1	-0.96475
OR10H1	-0.011
KIF9	0.8899
PITPNM2	-1.191
L3MBTL4	0.07525
TGFB1	-0.434
ZXDC	-0.1265
SLC6A16	-0.34625
SRrp35	-2.161375
LRRC8E	1.42675
PPIAL4	-0.758083333333333
EOMES	1.74
PAX2	0.064
SCARF2	0.11425
PSEN2	1.43875
PCDHB13	0.3465
C10orf28	0.24525
DHRS7B	1.11407142857143
C1orf131	-0.371
ASB1	-0.7491
ZNF223	0.306
LCMT2	1.03575
MEP1A	-0.64125
TMEM53	-0.10575
RSPH3	0.8435
C10orf33	-1.3865
LOC644285	-0.01475
PTPN9	0.662833333333333
ABCA12	-2.19775
CCDC37	-0.81525
RUNDC1	0.9028
YES1	-0.0635
FAM120AOS	1.3985
OR5M3	-0.5065
PPP1R3F	-0.191416666666667
IL13	0.2504
MDFI	-1.93325
PRNT	-0.526
ZDBF2	-0.061
OR10C1	0.431833333333333
CLIC1	-0.192666666666667
LILRA5	0.8705
CSAG1	-4.00016666666667
TREML2	0.450666666666667
FAM125A	-0.130666666666667
ZNF74	-0.42975
FAM104A	-0.397125
LRRC39	-0.433
SAMD5	-0.346
HYAL2	0.216
HIST2H2AC	-0.112625
IGFBP5	0.236913043478261
NRTN	-2.06633333333333
KIAA0556	0.3624
FAM29A	-1.83505555555556
JMJD2A	0.834
EPHB1	0.80975
POLD4	0.211625
ANAPC10	-0.8535
LRRC36	0.93875
MEGF6	-0.04
LPHN3	0.0355
BMP10	0.414333333333333
C21orf55	-0.0915
CREM	-0.25375
PTGER4	1.68783333333333
METAP1	-0.251625
KCNQ1	2.35916666666667
NR2F2	2.0895
SSFA2	-0.97625
CTTNBP2	-1.59425
BCL2A1	-0.896625
ZBTB24	0.199625
SLCO6A1	-1.2065
PRDM1	0.5299
OR7D2	-0.334
CCDC47	0.1911
LOC646982	-0.298
SLC26A6	-2.01
BIN1	-0.5145
SRRM1	-0.208857142857143
PCSK1N	-0.262
ALS2	-0.2549
ECT2	-0.830052631578948
CACNA2D2	0.222875
DOCK6	-0.94625
C10orf119	-0.0205
FATE1	0.35925
DUSP23	1.0535
TRIP6	0.062
NUP35	-0.469
CDH3	-0.20575
KLHDC8A	0.81925
C9orf116	0.84925
EI24	-0.395
CENTD1	1.0385
RWDD2B	0.261
DOCK1	1.8585
NPAS2	-0.7735
NR3C2	3.44933333333333
FAM63A	0.629
INPP5F	-0.406166666666667
FAM111A	0.1432
MYBL1	-1.47666666666667
IQGAP3	-0.617333333333333
CRADD	-0.375166666666667
DUSP12	-1.16075
PDZK1IP1	3.58075
VASH2	-0.69175
CTR9	0.6775
VIL1	-4.1045
OR8U1	0.394166666666667
CCDC107	0.416
PTTG1IP	-0.06825
OR4X2	0.18875
COL9A1	-1.8655
PSMD9	-0.1
ZFP62	1.19475
TIP39	-0.25525
PARP15	0.076
TTC19	0.497375
C1orf114	-1.97
GFPT1	0.266
SLC27A6	-1.30225
MRPS10	-0.7344
CALML5	-2.13266666666667
TRPM7	-0.40825
CGNL1	3.228
CECR1	0.70825
SERPINB8	-0.468833333333333
TMEM102	-0.131625
PDIA2	-3.68575
NUCKS1	-0.0558333333333334
HOTAIR	3.12975
EBI3	0.6005
NXN	-0.0555
ZMYND19	-0.595625
FOXJ3	0.1975
EIF5B	0.0527
EIF2B4	0.596166666666667
LEO1	-0.24525
ZIC5	-1.22416666666667
IL20	1.75316666666667
KIAA0415	0.08325
FLJ37357	-0.2175
TSPAN12	0.572125
ACTR3B	-0.555
TFAM	-0.352333333333333
IL17RD	0.116
