Hybridization REF	TCGA-AN-A0XU-01A-11R-A109-07
HLA-B	4.233
PCDHA1	0.239
PPP2R2B	-1.1615
ARHGEF17	0.1475
TCF7L2	1.77878571428571
CHD5	-0.332
ZNF431	-1.114125
TBC1D25	-1.0335
ZNF800	0.645
SCUBE2	-2.50618181818182
MYCBP	-0.683
GPX5	0.0405
C6orf129	-0.229833333333333
QSER1	1.19583333333333
ULK2	1.4675
PIGO	-0.674666666666667
NRCAM	-2.28114285714286
SLC35E3	0.30625
CSRP2	2.65975
HYPE	0.68725
MAPK15	0.224333333333333
MGC14327	-0.45525
TIMM13	-1.00933333333333
ZNF462	0.91875
GBA3	1.58575
TEX13A	0.2185
MCM6	0.204333333333333
MTRF1	-0.758
ABCA7	-1.19225
EIF4A2	-0.68875
ZC3H10	0.5756
RPGR	-0.769833333333333
C20orf94	-0.09775
RP1L1	0.168
GPR125	-0.370875
USP22	-0.0648571428571429
OR1L4	0.31325
MLZE	2.82975
FLJ32065	0.5665
PTCD1	-0.96675
CRTAC1	4.60833333333333
BXDC2	-0.5355
C18orf1	0.675833333333333
FAM107A	4.00114285714286
EFNA3	0.21025
P18SRP	-0.9769
CAMKK2	-0.0736666666666667
KIAA0649	-1.27075
NES	-1.7115
HS6ST3	-1.893625
PON2	-0.7815
TCP11L2	0.03925
CLEC4A	2.48725
PRR12	-0.2045
MLXIPL	-1.5963
C2orf50	-0.146
ZNF28	-0.28275
ENC1	0.451333333333333
MAP2K1	-0.638625
FKSG2	0.42325
KIAA0430	1.01275
PTP4A1	0.724166666666667
GPR156	0.651
GTF3C6	1.19625
UBR2	-0.1504
LOC388272	-0.721
MAK	0.338833333333333
ACOT4	1.986
STC2	-1.847
PIGW	-0.82475
SAE1	-0.135125
COL6A1	0.0620454545454545
OAZ1	-0.0701666666666667
STMN4	0.3835
EDG3	-0.434166666666667
SGCE	-0.474333333333333
IL11	-1.642
PRSS8	1.50175
YIPF5	0.132916666666667
WNT4	1.908375
CSN2	0.320833333333333
TCF7	-2.430125
TDO2	0.86975
SAMD9	-0.59025
S100A7A	-0.264
MMRN1	0.221
GKAP1	-0.61625
AKR1C3	1.79525
RNF19A	1.622875
GMDS	1.02775
YKT6	0.32325
SPARC	0.6198
C12orf31	0.29775
UBE2V2	-0.103833333333333
FBXL18	-0.382666666666667
KIAA0460	0.396
ADAM22	0.591625
SERPINC1	-5.01825
KCTD21	0.26625
MYOHD1	-0.61575
ZNF37A	-0.627666666666667
GTF3C1	-0.285666666666667
CTSZ	3.1305
PRNPIP	0.154625
DRD1IP	0.08925
NR1I2	-1.07166666666667
ZNF266	-0.0116
SPAG4L	-0.1445
COX4NB	1.3385
SAPS1	0.392666666666667
APOA1	-3.691
TATDN1	0.281
C10orf82	-2.448
KPNB1	-0.3655
FOXO3	0.8515
CRYBB2	0.8445
ZBTB5	-0.653833333333333
SLC25A38	-0.8835
DCTN2	0.259666666666667
IFT20	0.96575
CTHRC1	1.5885
C1orf31	-0.135625
UHRF1	-0.5905
GPC6	1.46975
C10orf54	1.45525
MCF2L2	0.18
WNT9B	0.053125
OLA1	-1.104875
FAM120B	-0.79725
TTLL10	-0.042
CYorf15A	-4.557
RELN	-2.1558
SCN2B	0.121333333333333
MFHAS1	0.52275
NKX3-2	-1.747
RASGRF2	-0.48
SSBP1	0.0343333333333333
KPNA6	-0.607857142857143
LOC389118	0.0645
HS3ST4	-1.5788
SUPT7L	-0.061125
FLJ32658	-0.82725
IGFBPL1	-0.15
KIAA1641	-0.1039
SHKBP1	-0.694833333333333
CSF1R	4.7415
NAGK	0.9925
MYL2	0.093
HIST1H4C	-0.487333333333333
TOMM7	-0.447
ADAMTSL3	2.1612
TNFSF14	-0.0765
PRRT2	-0.54025
VTA1	1.0625
AOAH	3.147
CRISPLD2	2.23971428571429
PNN	-0.2311
TA-NFKBH	0.16325
ESPN	-0.016
RBM43	-0.48
KIAA1267	-0.123
DDX3X	0.28
KIAA1576	-4.01675
PLXDC1	2.47616666666667
FLJ25801	-3.91275
HNRNPL	-0.4195
RUNDC3A	0.398666666666667
CASP12	0.2685
SH2D5	-1.127625
RPL26L1	-0.0335
OR51A7	-0.062
HDC	0.506
C2orf16	0.0858333333333333
SYTL3	3.5655
GOLGA4	0.5745
NOTCH1	-0.2715
ATPAF2	0.47725
ECD	0.0165
SSX5	-1.07683333333333
SNAP91	0.231
OCA2	-1.92325
PNPO	-0.556
DAPK1	0.338
PINX1	-0.354333333333333
SELENBP1	1.156625
NEK3	0.0679166666666667
TMED4	-0.0708571428571428
SSTR4	0.082
FOSL1	-1.9788
CD40LG	0.44
CES1	-1.754
DCI	-0.296666666666667
B3GAT3	-0.474666666666667
STK17B	1.39725
CNTN6	0.437
CYP3A4	-0.653333333333333
MBOAT2	1.68178571428571
PISD	-0.386375
USP1	0.556
PYDC1	1.3115
CENPM	-0.645375
SAR1B	0.38525
TTC7B	-0.381
DP58	0.1065
GPC1	-0.3845
RBL1	0.405625
TMEM137	-2.50166666666667
TOB1	0.46225
TCEAL1	-0.163166666666667
CENPF	-0.445636363636364
C6	0.227166666666667
PRSS1	-3.77675
PPIL6	0.4865
C6orf124	-1.4705
ODZ4	0.306
SNCB	-0.0345
NDUFB9	0.89275
CNOT6L	-0.501166666666667
S100A9	3.5115
TRIM50	-0.145
KCTD1	2.9055
WDR63	0.2585
SPEF2	0.86475
RNGTT	0.6265
CXorf22	0.4195
KCNK16	-0.00975
CEP250	-0.8545
ATPBD1B	0.11525
KCNJ2	3.429
MT1B	0.231
ZNF684	-0.2225
SLC4A1	0.011
PDHA1	0.0195
ZNF492	-1.142375
TKT	-1.00025
BYSL	0.562625
RNF38	-0.0275
AHDC1	0.013
KLHL2	1.376625
CMTM8	0.8135
DMP1	-0.122
HERPUD2	-0.086375
CRTAM	2.58866666666667
ZNF572	1.931
TMEM16J	-1.04
HSD17B2	-0.69675
UBE2G1	0.381625
AHSA2	-1.05075
PELI2	-0.899
TPX2	-0.449
ATP9B	0.571333333333333
DAZAP1	-0.201125
HMGCS2	-0.0736666666666667
C17orf38	0.3695
B9D1	0.609125
NKX2-5	-1.09783333333333
KIAA1276	-0.79425
LILRB2	3.544
CSTF1	-0.2485
BTN2A1	0.017
C15orf48	4.61325
IGF2BP3	-1.73275
FAM113B	0.465
HRG	0.0575
ZNF131	0.3175
USP47	-0.638642857142857
CCDC88B	-0.788625
HCN1	-0.6983
HTN1	0.165
SYCP3	-0.02875
C13orf23	0.4277
PAPOLA	1.0363125
AATK	-0.2866
MSH3	-0.963333333333333
NDUFAB1	0.19325
ITLN2	4.04316666666667
BAK1	0.134666666666667
MRPL45	-0.502166666666667
MTNR1B	0.109
LOC645843	0.028
SPECC1L	0.281875
PGCP	1.90775
SPN	-0.89575
GPR143	0.3995
ZNF576	1.1115
TMEM39A	1.0946
ATP5D	-0.855166666666667
MAGEB3	-1.5525
RPS5	-0.214833333333333
ANP32E	0.375857142857143
MTMR1	0.27075
YEATS4	-0.682
SYNGAP1	0.2695
PCOLCE	-1.8445
MNS1	1.03525
PCYT2	-0.328166666666667
ZNF182	-0.579
LAX1	1.773375
SPPL2B	0.127
ELOVL5	-0.6332
PCDHAC1	-0.099
B4GALNT1	0.8775
BLOC1S2	0.66075
ZNF673	-0.7662
ARHGAP21	0.496
IRX5	2.736375
LRFN5	-1.1135
FAM7A1	0.03275
RAB19	0.336
GINS1	-1.01825
ITM2B	1.259
PAPSS2	1.59766666666667
OR5BF1	0.5595
ACSL3	-0.753375
KIAA1919	-0.14725
GLT8D2	1.8765
UTRN	1.04814285714286
CNN1	0.035
HISPPD2A	-0.6535
SDAD1	0.409625
SIGLEC9	0.943833333333333
RPL35	-1.17257142857143
C22orf26	-0.0445
IMPDH2	-1.4005
WDR69	-0.31375
SEC14L5	-0.160833333333333
CLTA	-0.31125
RP11-529I10.4	0.887
GPR37L1	0.0565
OGDH	-0.42675
ASB13	0.3875
ZFP14	-0.4
ZCRB1	-0.186833333333333
KPNA3	0.58425
HSPA1L	0.48425
RHOC	0.584375
LOC554175	0.0465
PPP3CA	0.5496
SLC1A7	-0.8356
ZNF529	0.189333333333333
RBED1	0.079
DDB2	-1.22125
FLJ11286	0.0443333333333333
SPATA1	-0.022
MKNK1	0.2135
DYSF	2.51266666666667
ALKBH2	0.932
NKD1	-3.07616666666667
C1orf174	-0.97175
PLEKHO1	0.396833333333333
ASB10	0.1215
RING1	0.106
NPC2	1.425375
AVPR1B	0.1995
YTHDF1	0.534666666666667
LMAN1L	0.2805
GSG2	0.7035
CEP170	-0.4823
RPS4Y2	-5.39425
MSH6	0.334
HECTD2	0.183166666666667
ZNF556	-1.47033333333333
PLEKHC1	1.1622
AIRE	0.161833333333333
BCL2L10	2.7445
LMOD3	0.321333333333333
ZBTB8	0.3702
FOXA2	-3.3437
SLCO2A1	-0.133625
C3orf46	0.2435
PRDM16	-0.561833333333333
TMEM98	1.116
FRMD5	-0.5285
PDE6C	0.438
C1orf216	-0.388
EP400	-0.751714285714286
PTK2	-0.737416666666667
RNF217	2.69725
NDUFA8	-0.3925
ZFAT1	0.9105
LAMP3	3.183
GLTSCR2	-0.00275000000000001
NPW	0.9595
LLGL2	-0.0579
PPM1K	-0.887333333333333
C20orf177	0.2325
KIR2DL4	1.9294
NFKB2	-0.04175
C21orf122	0.0621666666666667
HESX1	-0.82875
GPR114	0.5435
SLC25A35	-1.0585
GNAT1	0.5665
ORAI3	-0.66975
FAM76B	0.566375
TMEM99	0.8843
TRIM29	3.3681
CDS1	1.23925
RHEB	0.1383
C4orf27	0.0853333333333333
RAB3A	-0.68425
OTUD6B	-0.333
GPD1	-0.238625
CDH15	1.86016666666667
NPM1	-0.639285714285714
TMEM117	0.10425
PRPS2	0.647083333333333
GCK	0.3975
ADRA2A	1.01783333333333
TSPYL4	1.40433333333333
TASP1	-0.0085
WDR19	-0.681583333333333
C10orf38	0.70025
PDE4C	-0.567333333333333
FYB	0.291416666666667
C1orf55	-0.0168333333333333
PPFIA3	-0.30975
RAD18	0.083
C12orf44	0.309833333333333
CRYBA4	0.016
HVCN1	1.5095
TAF10	-0.546666666666667
C16orf48	-0.379
DEPDC5	1.04616666666667
LTBP1	-0.214
MAPRE1	-0.0705
FGF8	0.0505
C3orf52	-0.472125
SENP7	-0.673666666666667
LRRK2	1.0015
RUNDC2A	0.329
KIAA0355	0.509166666666667
CPEB1	-0.975
PPEF2	0.1405
ABI2	1.11766666666667
KIAA0317	0.386
ATF1	0.616833333333333
DYNC1H1	0.636875
DIP	0.56025
TMEM33	-0.451722222222222
POLDIP3	0.07025
C7orf24	0.3995
GPR171	3.4175
CDC6	-0.772166666666667
PLD1	0.886
ITFG2	-0.0474
NDUFC1	0.48375
AKNA	-1.24875
NBR1	-0.009
PKHD1	0.165375
HPS4	-0.2085
MAFA	0.6325
ULBP3	0.42425
DIRC1	-0.993
IMMT	-0.292
C22orf13	-0.0918333333333334
CEL	-0.04075
MARK3	0.17025
ADAMTS2	0.26225
ARPC3	0.408333333333333
TMEM10	0.142375
NPHS1	0.32925
BRD8	-0.687166666666667
WDR12	-0.10725
IDI2	0.003125
HOXD13	-1.3215
OR8G2	-1.0205
SLAIN1	1.30375
GABRQ	-0.27925
NR2C2	0.17575
NKTR	-0.8539
TLE2	0.874
KIAA0892	-1.07833333333333
AURKA	-0.865090909090909
GPRC5C	-0.532
TBC1D9B	-0.76
PNPLA6	0.100333333333333
AP3B1	-0.45125
NAG	-1.08975
C11orf68	-0.74625
AKR7A3	0.0705
AHCYL1	-0.11225
COP1	0.729
RPP14	-0.282833333333333
PCDHB18	2.45075
CDH24	0.85275
KRT17	2.5923
LACTB2	-0.3765
DDX24	1.1164
PHACTR1	-2.4
SLC35E2	-0.545
LOXL1	-1.96125
IQSEC2	0.069
RGSL1	-0.7945
PCDHGC5	-0.07
MEGF10	-0.575625
PRRX1	0.4525
ASTE1	0.977666666666667
C6orf159	-0.9195
MYOD1	0.662
GAA	0.85025
ZNF747	-0.53875
KLRC1	0.134875
IL1RL2	0.945
GDF9	-0.75625
GPR119	0.5735
TRAF2	-0.730166666666667
HCK	3.40516666666667
BMP6	-2.24825
IL8RA	0.397833333333333
FLJ35848	0.937
EFHA1	-0.1335
CDSN	-0.737
C14orf54	0.0136666666666667
LSM3	-0.035375
ZFP41	0.507
C9orf126	-0.828333333333333
VIT	0.6795
SPCS3	0.32675
DEF8	0.5638
CHAF1A	-1.42966666666667
C1orf165	0.204833333333333
ZFPM2	-0.637166666666667
FTH1	0.442
SLC35F1	-1.524
YWHAH	0.95175
C17orf66	0.2605
ADRB1	-0.0668333333333333
FOXL1	2.286
RG9MTD3	-1.05833333333333
UMPS	0.336125
MGC13008	0.534
KIAA1161	0.1555
CCDC77	-1.02325
C12orf65	-1.3433
COG4	-0.0601666666666667
RCP9	0.0391666666666667
RP4-692D3.1	1.42166666666667
CDC2L5	0.24675
MGC7036	0.209
DNAJC11	-0.76875
GDF2	-0.0973333333333333
TIMM17A	-0.46325
HNRNPA0	-1.2442
OR2H1	0.37175
PCBP1	0.251125
COL23A1	1.79225
LRRC2	-0.398642857142857
NSD1	-0.035
FLJ37078	-1.766
WDR91	0.3085
TMEM179	0.379
DSCR10	0.018
CNDP2	0.3778
FYN	0.227
BEX2	1.782
KCND3	0.05475
YPEL5	0.73925
LRRC42	-0.0733333333333333
C17orf45	-0.917
ZNF649	0.412
LOC150763	3.395875
COL5A2	1.81816666666667
CNGA2	0.1695
ELA2B	-0.319166666666667
RAB9B	1.06175
FAM100A	0.12775
NAIP	-0.490857142857143
MYOZ2	-0.6155
SPATA12	-0.47
XRCC4	-1.45475
CYB561	1.145
CHST10	-0.36725
BAI1	-1.2295
BRSK1	-0.153833333333333
C17orf89	0.946625
PDE6H	-0.5215
FLJ20309	0.6103
MAP7	3.01125
SCN4B	0.388
SPAG9	-0.3478125
SERTAD1	0.978333333333333
FLJ21963	-1.31175
ANTXR1	1.78
TMPRSS13	2.217
ETV7	3.83883333333333
DGAT1	-0.0598333333333333
NKIRAS1	-0.515666666666667
TAC3	-3.02875
CORO1C	0.47925
RAD54B	-0.26125
HRASLS3	1.43633333333333
C21orf42	0.34575
BARD1	-0.0295
ZNF177	0.014
MIP	0.5195
ZNF442	-0.3275
F2	-3.7471
GRIA1	0.02425
GALNTL2	0.326833333333333
WNT5A	-2.9137
LENG9	0.026
hCG_25371	-0.707
FOXR1	0.016
TRA@	1.0035
PWWP2	0.62875
C1QTNF7	0.282833333333333
SLC7A4	0.153
C4orf7	-0.58075
C17orf80	0.455
KLK4	0.658166666666667
IL31	0.2965
TMEM176A	4.288
CTNNB1	0.40375
BHLHB2	0.3955
TMEM185B	1.65183333333333
ARD1B	-0.12725
C1orf93	-0.362
BRUNOL4	0.698166666666667
LOC541469	-0.998583333333333
UPK2	0.49475
GAS8	-0.478
PATE	0.3185
IMPACT	0.243875
WNK4	-2.34966666666667
HNRPLL	0.033125
GAD2	-0.08575
ITGA6	0.17675
BMP15	-0.0653333333333333
CYP2A7	-0.069875
RIC8A	-0.3985
CCND1	-2.00791666666667
USP35	-0.263
DSCR2	-0.38725
CCL4	5.18116666666667
ZCCHC10	-0.1165
NOL11	0.31
TRPM2	1.99941666666667
PSMD2	0.110545454545455
CHTF18	-1.06375
USP18	1.494625
RRAS	0.78475
LAMC3	-1.05775
TOX	-2.6475
PCDH15	0.00899999999999998
GABRG3	0.25625
NUDCD2	0.161375
SGCZ	0.12
KCTD17	0.2829
SPSB2	-0.6905
TPPP3	1.82883333333333
CILP2	0.128333333333333
CALB2	2.18725
CEBPZ	0.462
ZNF479	-0.7865
FMOD	4.4
C21orf66	0.154928571428571
CLN6	0.0485
ANAPC1	-1.025375
SH2D3C	0.3275
PTPN14	0.6963
TRIM42	-0.05075
APTX	-0.22525
SNRPG	0.216833333333333
BMS1	-0.7075
MAGEA3	-4.343
NFATC3	-0.171833333333333
LRRC45	0.4965
ARS2	-0.888714285714286
LRIG1	-0.779833333333333
EPSTI1	1.38816666666667
PRSS27	0.9615
ERC2	-0.169625
PRKACB	-0.613714285714286
PRDM13	-1.889
HCG27	-0.08975
KLK12	-0.941
HSD17B7	-0.651833333333333
ZNF354A	0.426
PCDH11X	0.1
DMGDH	0.08075
PCBD2	-0.564
TMC6	-0.38575
RIMS1	0.235125
SF3B2	-0.4065
RCN1	1.4235
CPB1	0.8415
BCAR3	-0.3205
FCRLB	0.201625
PAK1IP1	-0.32675
OR10H1	0.169
KIF9	-0.3163
PITPNM2	-0.987625
L3MBTL4	0.7685
TGFB1	-0.6963
ZXDC	0.3845
SLC6A16	2.27425
SRrp35	2.5155
LRRC8E	1.88425
PPIAL4	-0.0309166666666667
EOMES	0.825833333333333
PAX2	-0.164
SCARF2	0.25875
PSEN2	-0.184833333333333
PCDHB13	0.89775
C10orf28	-0.04
DHRS7B	-0.524571428571429
C1orf131	0.18
ASB1	-0.1789
ZNF223	0.447333333333333
LCMT2	0.075
MEP1A	-0.6295
TMEM53	0.03375
RSPH3	2.20825
C10orf33	-1.6785
LOC644285	-1.06475
PTPN9	1.0585
ABCA12	-3.919
CCDC37	-0.73275
RUNDC1	-0.2156
YES1	0.266166666666667
FAM120AOS	-0.65625
OR5M3	0.2405
PPP1R3F	-0.341416666666667
IL13	0.1753
MDFI	1.519
PRNT	0.3515
ZDBF2	1.6195
OR10C1	0.0348333333333333
CLIC1	-0.0575
LILRA5	0.672333333333333
CSAG1	-2.83966666666667
TREML2	-0.304166666666667
FAM125A	0.107
ZNF74	-0.047
FAM104A	0.0685
LRRC39	-0.5985
SAMD5	-0.549
HYAL2	-0.27575
HIST2H2AC	0.059625
IGFBP5	2.5875652173913
NRTN	-0.2035
KIAA0556	-0.00839999999999999
FAM29A	-0.659166666666667
JMJD2A	0.4545
EPHB1	1.6995
POLD4	-0.41
ANAPC10	-0.09575
LRRC36	0.38375
MEGF6	-0.7215
LPHN3	0.6655
BMP10	0.177166666666667
C21orf55	0.797
CREM	-0.9644375
PTGER4	0.0641666666666667
METAP1	-0.966
KCNQ1	0.5555
NR2F2	-0.98075
SSFA2	-0.540583333333333
CTTNBP2	-1.40925
BCL2A1	0.00325
ZBTB24	1.00375
SLCO6A1	-0.30675
PRDM1	0.2474
OR7D2	-0.906833333333333
CCDC47	0.3751
LOC646982	0.236
SLC26A6	-1.89166666666667
BIN1	0.103
SRRM1	0.114071428571429
PCSK1N	1.15725
ALS2	0.354
ECT2	-0.0632631578947368
CACNA2D2	-0.765
DOCK6	-0.44725
C10orf119	-0.1255
FATE1	0.55175
DUSP23	1.888
TRIP6	-0.484357142857143
NUP35	0.1705
CDH3	3.07625
KLHDC8A	2.46725
C9orf116	-0.69025
EI24	0.72
CENTD1	0.810666666666667
RWDD2B	0.4305
DOCK1	0.1415
NPAS2	-0.823375
NR3C2	3.2345
FAM63A	0.11675
INPP5F	2.09733333333333
FAM111A	-0.7979
MYBL1	-1.12525
IQGAP3	0.376
CRADD	-0.818833333333333
DUSP12	-0.0145
PDZK1IP1	3.8215
VASH2	-0.26875
CTR9	-0.31125
VIL1	-4.09275
OR8U1	0.558333333333333
CCDC107	-0.1495
PTTG1IP	-0.44975
OR4X2	0.36175
COL9A1	-2.48
PSMD9	-1.04225
ZFP62	0.405
TIP39	0.28575
PARP15	0.5955
TTC19	-0.311375
C1orf114	-1.09966666666667
GFPT1	1.5
SLC27A6	-1.364
MRPS10	-0.00769999999999999
CALML5	4.47683333333333
TRPM7	-1.19525
CGNL1	0.757
CECR1	0.26175
SERPINB8	1.21833333333333
TMEM102	-0.418625
PDIA2	-3.4955
NUCKS1	-0.491833333333333
HOTAIR	2.5635
EBI3	-0.487
NXN	0.1125
ZMYND19	-0.705125
FOXJ3	0.23075
EIF5B	-0.0876
EIF2B4	0.345
LEO1	-0.98975
ZIC5	-1.53791666666667
IL20	-0.769666666666667
KIAA0415	-0.122
FLJ37357	-0.1815
TSPAN12	1.55175
ACTR3B	0.85
TFAM	-0.32
IL17RD	-0.535
PARP12	1.08
KLHDC7A	0.302
KCTD4	-0.0771666666666667
GTF2H1	-0.5145
FLCN	0.1275
BIRC4	0.836875
LOC790955	-0.24225
VKORC1L1	-0.48025
CYP4F22	-0.1855
TAS2R5	0.4725
ZNF582	1.387
HS3ST3B1	-0.684625
CTNS	0.10175
STK36	0.7755
MMD2	0.33225
RP5-1103G7.6	-0.26
FLJ23356	0.527
CRH	-0.44875
C1orf182	0.467833333333333
ACP5	2.779
AMFR	-0.834
CA4	-2.44275
PLCB4	0.43475
MPHOSPH10	0.26475
UNQ473	3.78083333333333
G3BP2	0.979416666666667
SR140	-0.0666666666666667
HOXA2	2.49125
PYGB	0.9075
BAT1	-0.13225
DKK3	-1.016
DDX31	-0.885625
TULP1	0.4665
NHLRC2	0.265
TNRC4	0.138
ZNF430	-1.1845
TNRC6A	0.378
PLA2G1B	0.3915
RCHY1	1.85566666666667
GTF2A2	-0.5835
MGC4294	0.387
ZNF691	0.1305
TACC3	-1.0855
DNAJC5G	-0.09425
LOC4951	0.23525
MS4A4A	-0.8705
LOC152485	1.0455
PPP1R2P1	0.10825
PPP2R5B	-0.592
RPGRIP1L	0.59375
SPOP	0.1064
PTPRF	2.00225
MGC42090	-0.1785
SUSD3	-1.04825
THOC4	1.48675
MAML1	-0.2098
FXR2	-1.30616666666667
TYK2	-0.198625
MUC6	0.419166666666667
DNAJB7	-0.177
PIP4K2A	-0.136785714285714
MEX3A	1.56783333333333
RRP1	-0.711875
TFAP4	-0.38625
CXorf41	0.11525
MTMR4	0.541666666666667
CTLA4	0.4775
SNX9	0.89975
CIB3	-0.108833333333333
NECAP1	0.039375
PLA2G2D	-0.0188
GLMN	-1.64766666666667
DCLRE1A	0.34825
PDX1	-0.1085
SAMD11	-1.66075
MRPL55	0.3833
TLR7	1.22225
TBC1D21	-0.0651666666666667
SMAD1	2.2532
ACTRT2	0.088
RIOK2	-0.80125
PDLIM4	1.0395
SLC22A15	0.542833333333333
ABHD13	0.5811
STX18	-0.2097
CCPG1	0.1165
DCBLD1	1.461
SLC2A6	-1.088
NOLA3	0.56375
TRDMT1	1.26278571428571
IL17F	0.2025
ATP1A4	0.231333333333333
OR52W1	0.2165
CFL1	-1.004
IL4	-0.70925
RBP2	0.150166666666667
CPSF6	-0.205625
TTC8	-0.697833333333333
MUCL1	-3.1
EYA3	0.0353333333333333
KRT38	-0.22025
GNE	-1.169
ZNF501	0.9595
SLC35A2	0.629875
CEP110	-1.2083
MYF6	0.37475
MGST2	-0.424833333333333
TRPV4	1.84116666666667
NEK8	-0.369333333333333
NOX5	0.2325
NCKAP1L	-0.641
EMP3	-0.9755
BPY2C	0.188
C1orf38	0.951125
ELOVL2	-2.228375
CBX7	0.224
OSBPL1A	0.643
ZNF589	-1.3155
ESCO1	-0.371
TRA2A	0.0131666666666667
C3orf26	-0.21775
PHF2	0.134416666666667
PID1	2.07416666666667
RFC1	-0.377875
MTAP	0.0629375
ADORA3	2.24966666666667
LOC389458	2.33075
TRNT1	0.02
CRIPAK	-1.2815
RAI2	1.4725
ANKRD44	0.48275
GZMB	4.8915
NFE2L1	-0.456625
STIP1	-0.975333333333333
RASL11B	-1.471
NT5DC2	-0.896666666666667
LRP2	-0.258625
MTDH	0.897133333333333
ARSG	-1.912
HSP90AB1	0.15725
CT45-6	1.2375
ZNF483	-0.36125
LMBR1L	-0.21425
S100A2	3.879
C2	1.66866666666667
C2orf27	0.82475
EIF4EBP1	-0.3195
GCKR	-3.21066666666667
PPP1R9B	-0.3475
FER	-0.65025
SNRK	-0.1565
OR5M10	0.393
UTP6	0.1385
CAPZA3	0.587
FBP1	-1.14933333333333
TERT	-2.267
CCL1	-0.6815
FUCA1	0.319
ALS2CR8	-0.478
KCMF1	0.577916666666667
SRCRB4D	-0.69
OXCT2	1.39583333333333
IL17RA	0.595666666666667
MPP5	0.538375
SPA17	-0.32775
FLJ10986	0.743666666666667
GALNT14	-0.585
CXorf27	-0.834125
NPLOC4	0.336
RAB34	0.3675
KRTAP3-3	0.2305
ARSD	0.0968333333333333
CPLX2	-1.2619
PJA1	1.369
WHDC1L1	0.320333333333333
RB1	-2.0675
MTMR15	0.137
PHLDA2	-0.987
GUCY2F	-0.0085
MPV17	-0.0911666666666667
SLC35D1	-0.033
LYSMD3	-0.0242
COL16A1	1.1635
ERLIN1	-0.693666666666667
JMJD4	0.31325
HIST1H2BK	-0.78325
TP53I11	-0.1905
ST3GAL4	0.8476
PF4V1	1.52766666666667
ALG8	-0.5455
REG1A	0.2625
MINA	-0.035
CYB5R3	-0.186
HHLA1	-0.7235
MYST4	0.3723
VASN	1.2785
UCHL5IP	-0.64725
TFAP2A	0.3380625
MGC9913	0.9085
C9orf97	-0.103
LOC90379	-0.712
PHF15	-0.756214285714286
ZNF169	-0.3365
KRT7	3.0846
GLIPR1L2	-0.423375
LOC116236	-0.48725
IQCF3	-0.052
RDH14	-0.479333333333333
HNRPK	0.136857142857143
RABEPK	-1.25016666666667
ISX	-1.7195
CBARA1	-0.25275
RAD51AP1	-0.2895
MLL5	-0.674625
CXorf48	-3.838
SGCD	-1.34825
PHTF1	0.042375
CA3	2.025
CMTM5	1.63925
STX10	-0.391875
JMJD2D	0.2215
P4HA1	-0.189333333333333
GAB3	-0.515666666666667
DHRS4	0.151333333333333
COL4A1	1.5175
C20orf20	-0.290625
OSBPL2	0.38925
PTTG2	-1.031
KIAA1688	0.79125
STS	-2.120625
SHROOM4	0.418833333333333
KBTBD5	0.0906666666666667
ALDH1A3	0.5285
BTNL2	-0.0718333333333333
TGIF1	-1.0995
ZFAND5	0.254125
ICA1	1.281875
NAV3	-3.8265
FLJ12331	-0.92175
EPS8L2	-0.7963
MNT	0.214
ENTPD1	1.94425
OR51E2	0.4025
STK11	-0.765125
MX1	3.2695
TTTY9A	0.066
CX62	0.1185
LOXL4	-0.17725
EXOSC4	0.13975
PURB	0.659571428571429
SETD1A	-0.459833333333333
RELB	1.3525
LAMB2	0.472666666666667
HNF1B	-0.540333333333333
PNLIPRP3	0.047
C14orf139	-0.4075
UMOD	-0.07625
GRIN3B	-0.43875
GPR25	0.435
ZNF512B	-0.36
ATP6V0A1	-0.75425
SRA1	-0.545083333333333
ZNF615	0.81975
ZNF768	0.22675
ZNF469	3.16925
DYNC2LI1	0.504166666666667
DNAH3	0.117
LOC387911	2.52375
LOC554234	0.7915
ARRDC5	0.859
TMEM59L	-0.187666666666667
MARCH4	-1.015
CNOT8	-0.571
KIRREL3	1.4255
ADAM17	1.068
MYOG	0.3085
CPNE1	-0.121833333333333
AK5	-1.399
LOC204010	-0.2395
NDRG4	3.9885
LOC130074	0.207
PIAS4	-0.6025
NCOA2	0.96675
TEGT	0.2244
USP5	-0.7175
ANKRD21	-0.10525
KIAA0692	-0.297
HAPLN3	2.57375
LZIC	-0.7325
NRXN3	0.3965
CDKN2C	0.492833333333333
KIAA0226	-0.148333333333333
CYB5D1	0.00624999999999999
WDR68	0.1178125
ABCB6	-0.4078
MRPS25	-0.6105
ZMAT2	-0.4005
KRT25	0.5155
RPL11	-0.73
GRAP	-0.6575
LOC198437	0.2745
RORC	0.832125
RAP2C	0.182071428571429
MXD1	0.1009375
AZI2	0.0496666666666667
NUAK2	-1.5895
AHSG	-6.44175
MANSC1	0.695
IMP3	0.7395
C2orf3	0.00199999999999999
VSTM3	3.8285
PCTP	0.4185
SIRT1	-0.49575
MANBA	-0.71025
CD164	0.723875
GFRA1	-4.1505
PRM2	0.48775
ZKSCAN3	0.879
PLEKHG1	3.72775
TPRKB	0.22575
UBFD1	0.166166666666667
CDKL5	1.32533333333333
HIST1H2BD	-0.651916666666667
INPP4A	0.646166666666667
BMX	-1.73325
PTPRU	-0.7755
LOC554202	-0.0501666666666667
