Hybridization REF	TCGA-A7-A0CD-01A-11R-A00Z-07
GLUD2	0.551
RAC2	-2.1678
UAP1L1	-0.2935
SLC18A3	0.0535
YOD1	-0.0568333333333333
RALY	0.00625
HMOX2	0.669875
DGKH	-0.49975
DBNDD2	2.61366666666667
YIPF4	0.21925
THAP10	-0.463
ZNF513	0.188
HAGHL	-0.886833333333333
ITGB4	1.372
CCDC141	-0.7895
YTHDF3	0.5945
C5orf28	0.9195
RPL7L1	-0.226625
TMEM30B	1.901
ANKRD35	0.4625
DUOXA2	0.38275
TBC1D5	0.41625
DFNB59	0.2155
HRH4	0.1065
MYO6	2.1392
DNAJA4	-0.070375
RBM24	4.2315
CEACAM20	-1.7525
RBM23	0.0126428571428571
NGFB	-0.7115
C1orf63	-0.2737
KRTAP7-1	-0.218
PERLD1	2.37
NPB	0.126
C17orf59	0.308
HSPBAP1	-0.31775
SLC15A4	0.445125
PRTFDC1	-0.20375
OSMR	-1.01921428571429
CYSLTR2	-0.36
C19orf25	0.6997
KIAA1797	-0.2385
NLRP6	-0.751
FAM105B	-0.2738
SCRN2	0.338166666666667
LRRC58	0.4581
RNF17	0.202285714285714
NEIL3	-3.0585
FAM137A	-2.40175
SKP2	-3.58075
PARVA	0.829416666666667
PKLR	-2.0835
RNF34	0.697875
A3GALT2	0.09925
C12orf50	0.383666666666667
SUNC1	-1.45366666666667
FAM102B	-0.224
CCT2	-0.948
LRRC37A2	-0.2505
ARF4	0.843
SIKE	-0.413
C8orf48	1.92716666666667
MBTPS1	0.5445
GPSN2	0.1295
NCF2	1.27175
SLC12A6	0.115333333333333
MRPL48	-0.39675
HMGN3	-1.2925
LRRC62	-1.222
PAX9	2.327125
FAM55A	0.4395
C20orf42	-3.18916666666667
SCML2	-1.51633333333333
BCL9	0.47925
FAM40A	-0.41925
C9orf41	-0.808333333333333
ZNF774	0.616
LETM1	0.00375000000000001
PLXNB1	-0.0955
NIPSNAP1	0.0055
USP10	-0.72375
F9	0.99225
LIPE	2.5315
CNGB3	0.756
C12orf52	0.112375
PI4K2A	0.118875
MED8	-0.3555
STAT4	0.0913
FGD4	0.706333333333333
RNF145	-3.369
WDR32	0.766888888888889
CLDN2	0.149
TCEAL8	-0.90575
ZMYND8	-1.0204
PDXK	-0.59290625
GATAD2A	-0.73675
PTGES3	-0.476
CCM2	-1.20625
TAP1	1.267625
ZNF670	0.54575
ETS2	-1.2015
C6orf166	-0.554333333333333
PRMT2	-0.0590714285714286
OR4B1	0.214
INTS8	-1.18
CCDC102A	-0.93875
CCDC83	-1.6078
ITGA1	-0.1679
EPHA5	-1.20744444444444
FAM24B	-1.875
TSGA10	2.63625
HAL	-0.4375
MYOT	-0.3845
SPACA3	-0.0715
BCL2L2	-0.295
CUGBP2	-1.32166666666667
CCNB3	1.3075
RNF113B	-0.0215
MERTK	-0.66275
BAG1	2.10125
VPS36	-0.833
ORMDL3	1.2763
C1orf190	0.34325
ZNF625	0.1665
CORO2B	-1.823
ALOX15	-1.274
CST1	3.946
NUPR1	2.41033333333333
CCL7	0.36925
SMCR5	-3.1345
DSC2	1.4605
RBMS2	0.06625
GRIK4	3.1785
TRIM65	0.775
TMPRSS6	2.17392857142857
TP53INP2	0.10075
GLB1L	0.477166666666667
LOC388284	0.611166666666667
PUS1	-0.789357142857143
BCL9L	0.1845
OLFM1	-1.18425
RET	1.24625
MASTL	-2.0825
ALX3	-0.17925
IL1RL1	0.2775
ZNF765	-0.5421
C14orf138	-0.926
SNX10	-1.121
TAC4	0.0295
C1orf64	4.45075
POGK	0.508625
MAPK9	1.0555
ZNF366	2.86075
C8orf79	0.1747
CLDN7	2.032125
OR5AT1	0.2025
TRIM37	-1.43975
LRRC25	1.5915
GRHL2	2.1778
TEKT3	-0.68175
LASS5	0.558333333333333
ABCC4	-2.62391666666667
DLG3	1.629375
VGLL1	0.287875
ZFP36L2	1.03016666666667
MFRP	0.302
KIAA1799	0.4005
FLJ44379	-0.3295
PCNX	-0.374
ANXA9	2.8065
CYP4V2	1.6233
PIK3C2A	0.66675
SRR	0.3555
NOL3	-1.23175
IFITM2	1.2875
ARNTL2	-2.957
ZNF595	0.6085
NLRP13	0.6895
ASPH	-1.738625
CPA2	-0.266
PVRIG	-2.38416666666667
LEPR	-1.66766666666667
C16orf42	0.844166666666667
SH3BGRL	2.63775
FAM77D	-0.8462
FNDC7	0.088
C9orf6	-0.0255
NOTCH2NL	0.493333333333333
PGBD1	0.728833333333333
SYNGR2	1.41683333333333
PITPNA	-0.7056875
PRPF4B	0.0509
SLC43A3	-1.35635714285714
NRBP1	-0.75625
SLC25A22	0.256
ILK	0.037625
SLC22A8	0.568166666666667
MRPS7	0.613375
PITX2	-1.773
FABP3	-0.3625
OR1L1	-0.049
LOC728215	-0.29475
BLID	-0.997
KIAA1217	2.45705882352941
TFPT	-0.036
AP4B1	-1.1045
VBP1	-1.41825
OR1K1	0.4705
MORC3	0.248
BHMT2	-0.988166666666667
C3orf10	0.818625
FZD7	-1.306
WFDC10A	-0.136
PMS2CL	-1.340875
CCDC32	0.627
FA2H	-0.748
ALG13	-0.359
TTLL7	0.092
SPOCK3	-0.1195
SLC13A2	0.7535
AIM1	-0.5145
GPRC6A	0.362
EGR2	2.33825
MED11	-0.2585
WWC1	1.5215
SH3GL3	-4.428
RIF1	0.107071428571429
PRLH	-0.324
VLDLR	-0.193
DBT	-0.0649375
C21orf63	0.7305
CGGBP1	0.552125
KRTAP12-2	0
TADA3L	-0.079625
ZBTB16	2.895
PDGFB	1.539625
RFX1	0.352125
UQCRB	0.0571
LOC133874	-0.8915
HPS3	-2.129
LGALS3BP	0.8895
DKFZP564O0823	1.51228571428571
MRFAP1L1	0.748
HOXA10	-1.288
NGB	0.3345
KIF21A	0.769615384615385
IFLTD1	-0.069
LZTS1	-0.64675
ARHGEF3	2.91775
RHBDL3	-2.1585
CSNK1G2	-0.395583333333333
ChGn	-1.58425
KIAA1244	1.282
GABRB2	0.0135
MGC72080	-0.192
CD27	2.58275
EGLN1	-1.4402
PEX13	-0.05975
RWDD3	0.13875
RNF12	-0.0945
GRIN2B	0.9105
ADAMTS14	-0.859875
DYDC2	-0.812
ATP6AP1	0.738
NR1H2	0.2735
PDK2	1.45875
C3orf17	-0.261333333333333
SLC38A2	0.0611428571428572
SLC25A29	0.448166666666667
C15orf29	0.514
ADAM9	-1.04916666666667
TMUB2	1.09375
GPR176	-0.472
AGK	-0.725625
MCCD1	0.3085
NDUFA4	-0.94925
TMEM146	-0.41275
DUSP1	2.225375
UNQ6975	-0.9545
EMX2OS	1.5215
INSM2	0.05625
LUZP4	-0.77325
SETD6	-0.561
P2RY2	2.99075
SLC45A2	-1.782
RABGAP1	0.515666666666667
UBXD5	0.53425
GPRC5A	2.2868
PAK3	-1.2032
LOC63920	0.2515
TGFBR1	0.0822
KRTAP6-3	-0.0575
SFMBT2	-0.0125
CDC42	0.1010625
C11orf35	1.0795
TTLL2	-0.04525
UACA	1.02125
CD97	-1.1904
SETD5	-0.009125
NINJ2	-1.192
PTER	0.726833333333333
POMGNT1	0.6775
KRTAP4-2	-1.1315
ECGF1	2.198625
HRB	-0.533818181818182
ATP1B2	0.1003
LOC400506	-0.21175
COL4A3BP	0.15425
C6orf97	1.24025
GRHPR	0.585
TAS2R1	0.2365
SEMA7A	-1.78875
EDF1	-0.37375
ODF2L	0.078
PCID2	-1.243
GTF2H4	-0.4065
ZCCHC3	-0.333875
CGB2	-0.420333333333333
NEUROD1	0.379333333333333
C20orf75	-0.026
RP5-1054A22.3	1.73133333333333
IFNA5	-0.548
ZNF134	0.640166666666667
MGC119295	-0.8166
ZSWIM6	-1.484875
SMEK1	-0.113333333333333
PCGF2	0.51975
C1orf102	2.32275
CYP2A13	1.7525
KCNH6	-0.7765
MDM1	0.6684
ALDH7A1	0.474666666666667
C9orf75	0.8545
VDAC3	-0.34975
OR51T1	0.2355
EIF3F	-0.171083333333333
KCNJ10	-0.60925
LENG8	0.1005
EDEM2	-0.135
CCNJL	-1.59266666666667
DHX37	-1.1225
CRYGN	0.4865
AATF	0.58275
ZNF630	1.350125
E2F5	0.167
WFDC13	-0.17
FTSJ3	-0.072
C4orf33	0.7245
LHFPL4	-2.962
C19orf56	0.0283333333333333
SMAD4	1.029
AFM	-0.5304
G0S2	0.384
FCHSD2	0.6786
RRP1B	-1.0604
EEF1B2	-0.375666666666667
STAT6	1.6965
ZNF195	0.86475
GNL1	-0.0805
ZNRF2	0.8875
PER3	0.593375
ASB16	0.1935
C10orf10	-0.0379285714285714
ADCY8	-3.61533333333333
C9orf58	-0.811666666666667
ARMC10	-0.879333333333333
PSG1	-0.594
DHX34	0.235
VARS2	0.033625
NFIC	0.87575
ITPR2	1.3665
AGXT2	0.627333333333333
OR6K3	0.077
H2AFZ	-1.06583333333333
MLLT3	-1.54325
COX4I2	2.19825
CCNT2	0.013375
PLK4	-2.44675
NUMBL	-0.1485
MED16	0.802
PLEKHQ1	0.54825
GOSR1	1.11772222222222
BTG4	-0.0725
RPL30	0.639833333333333
IGSF5	-1.12675
IGFL2	-0.036
ELMOD2	0.779833333333333
SHC3	-1.96733333333333
HAVCR1	-0.7325
DYNC2H1	0.29725
RNF5	0.273833333333333
C2orf7	-0.646
NLF1	0.603
KLHL25	0.04
LRP10	0.8756
KRI1	-0.25425
PUS7L	0.0755
MGMT	1.3675
HOXD1	-1.0805
CSH1	-0.1767
ATG16L2	-0.99375
FLJ44635	-0.099
CHODL	-0.5895
EXOSC8	-2.479
SLC28A1	-0.39525
MYO7B	-0.295833333333333
SEH1L	-0.1937
MTNR1A	0.383833333333333
TSPAN5	-0.550333333333333
CDC45L	-3.34516666666667
AMIGO1	1.02
ATAD3A	-1.6195
OSGIN2	0.575833333333333
PDIK1L	0.882166666666667
DARC	1.547125
PIPSL	0.545
SHMT1	-0.727
CRISP3	0.6095
POPDC2	2.23
ZRANB2	-0.376833333333333
FBXL8	0.2825
TRIP13	-1.96481818181818
EIF5AL1	-1.044
POU5F1P3	-4.90033333333333
IL6	-2.99533333333333
CXorf38	-0.322666666666667
IFNA16	-0.0485
FBXL2	2.51983333333333
BRD1	0.4445
STATH	0.47075
FBXO44	1.21233333333333
MCCC2	1.35075
CDC2	-2.3457
C5orf23	-2.29275
IVD	0.935833333333333
C10orf122	-0.83025
MSL3L1	-0.6252
MVP	1.2625
EPOR	-0.7945
ZMYM1	-0.179833333333333
BCL7C	0.588666666666667
PSTPIP2	0.2274
LYPD1	-2.58525
OR8G5	0.3445
ZP3	-1.07583333333333
BCAS4	1.41
EDG6	0.44025
ISY1	0.16725
PRAMEF2	-1.30525
CUL1	-0.6315
RNF213	1.0593
CCRK	1.14875
DHX9	-0.310875
C13orf29	-1.39925
NCKAP1	0.973333333333333
MRPL43	0.659071428571429
XPR1	-0.52775
PKN2	0.8198
PODNL1	-0.253
ZNF333	0.88
DALRD3	1.07075
OPN1SW	0.0545
BTBD6	0.55475
C11orf82	-1.1455
OR5P3	-0.099
DUSP11	0.21175
L1CAM	-1.6836
NEK11	2.22533333333333
OR7E91P	1.1315
CNTN3	1.5025
CREB3L2	-0.589
ZBTB37	0.3205
KIAA1324L	-1.0115
NDUFB10	0.0313333333333333
NUDT2	-0.27525
GTPBP8	-0.19175
CACNA1D	0.856
PRKAA2	0.492
PRDM8	0.347
MGC16075	0.746666666666667
KRT14	0.2025
PP8961	0.309125
MRPL18	-0.796
ABCG2	-1.6565
PACRG	0.1345
BBS2	-0.25425
KREMEN2	-4.8445
FBXO21	0.9835
HNRPUL1	0.42825
GRB10	-0.1375
CLSTN1	0.809625
LMAN2	-0.1775
C17orf61	-0.675
NIPSNAP3A	0.34725
INSIG2	-1.229
PCDHB7	0.635833333333333
STXBP2	1.475
CMAH	0.9725
SEMA5B	-0.372
ZNF155	0.970666666666667
COQ6	-0.0261666666666667
PRPF4	-0.535
TSPAN15	2.395
VN1R5	0.7135
LATS2	0.6995
SELK	0.463
PGK2	0.253
MS4A1	-1.889
TYW3	-0.181
KRTAP5-1	0.66975
RCCD1	-0.986666666666667
BTN1A1	0.23
DDX28	-0.5925
TMEM65	-1.078125
LOC92345	0.72375
TTC31	-0.848
WDR46	-0.197333333333333
CHP2	-1.33833333333333
LSP1	-0.185375
ZNF542	-0.7215
EXOSC1	-0.8155
ARHGAP18	-0.752666666666666
LRRTM4	-0.97375
MAOB	-0.94625
CACNB4	-1.2455
MGC33846	0.292375
RANBP3L	3.041875
ATP5L	0.54
ONECUT1	-2.2855
NUDT9	-0.144
TMEM149	-0.27
STX17	0.59375
IGSF10	-4.235
TMPRSS9	0.207
BMPR2	0.907333333333333
ALLC	-0.165
KLF7	1.72025
GCC1	0.6791
TIMM9	-0.43925
CDO1	-0.598
MGC10701	-0.9585
IFI6	1.9755
FRMD8	0.36925
MGAT2	-0.20575
WBP5	-1.681
CNIH2	-0.13125
KIAA0907	-1.3149
KCNH8	-0.0905
CTSG	-2.68075
GRIK1	-0.3145
CUL5	0.84725
FRMD1	0.252
OR9A4	2.522
SYT6	-1.56675
FOXD4L2	1.293
ANAPC2	-0.3155
OPN5	0.431
TAF13	-0.79925
LYG2	2.48975
GGNBP1	0.603
C11orf40	0.0865
OTX2	-1.1365
REG4	-0.283
EIF5	-0.181875
PALB2	-0.027
SEPSECS	0.1412
RNASE3	-0.27075
TRIM49	-1.886
POLR2K	0.2195
GPR42	-0.057
C8B	-2.32725
SASS6	-0.92025
PREB	-0.903833333333333
OR3A3	-0.0485
TUBA8	0.6345
IGLV2-14	-0.8275
STIL	-2.33675
ANKFN1	-1.42983333333333
NME7	-0.1675
HOXC12	-0.367666666666667
UBE2C	-1.876875
FHOD1	-1.3815
CDK2AP1	-0.324916666666667
OR6K2	0.84275
DHPS	-0.28625
RPL5	-0.493166666666667
TRGV5	0.576
LOC541472	-0.163714285714286
HCCS	-0.5718
DENND1B	3.461
LHX3	0.591
OR5D16	0.778
CXorf57	2.12716666666667
IRF2BP1	1.3675
NDST2	0.819
LCE3D	0.3965
BOLL	0.458
SYT3	-1.003
PIH1D2	0.67975
C20orf7	-0.808
IL1R2	0.301666666666667
SLAMF9	0.238
PPME1	0.268
PIK3CA	1.36375
TRAPPC1	-0.530125
COLEC10	-1.521
SLC9A6	-0.154833333333333
PDDC1	-0.148083333333333
CCDC53	0.60075
GK3P	-0.91175
DAZL	-1.05325
BRI3	-0.593
SDK1	-2.0775
CYP2C18	-0.41675
IFI44L	4.07575
RPL3L	0.196
FUT9	0.796666666666667
KIFC2	-0.590166666666667
PMP2	-0.213125
SLC4A9	-0.634
PLAG1	-2.27716666666667
MYCBP2	-0.951833333333333
OR4E2	0.413
CCDC65	0.53825
C16orf82	-0.00900000000000002
ENTPD4	0.108875
BRP44L	-0.576125
PMP22CD	0.681
TMCO4	0.433166666666667
KCNN1	-1.1195
WDR35	-0.4585
CCDC80	1.036875
C3orf31	-0.8285
SLC7A9	-0.58025
TMEM190	-1.577
DBC1	-3.1846
FADS3	-0.88
PDZD8	-0.3575
GRM5	0.384428571428571
AZGP1	3.9433
PEX3	-0.016
MED1	0.415642857142857
ATG4C	-1.31916666666667
HNRPH3	-0.813125
FAM109B	2.83525
C4orf17	0.465
CA10	-0.3
OPRD1	-0.1495
CCL16	-1.247
SACM1L	-0.61475
CST6	3.16175
CD63	0.841125
LGI1	-2.039
ZNF784	0.85625
CRYBB1	-1.238
CX3CL1	0.15285
TOP2A	-1.54125
GYPB	-4.0038
GADD45GIP1	-0.25775
FEN1	-0.951
IGF1R	1.0241875
WDR72	0.5425
PURG	-0.9345
DEFB126	0.555
PKD1L1	0.6635
CAV1	-2.1082
GNPDA2	1.158
DGAT2	0.6575
NLGN1	-0.82675
STRBP	0.204125
HPRT1	-0.335833333333333
FANCI	-2.544125
PSMA7	-0.0995
DBF4B	-0.3095
TTF1	-0.42075
RAD54L	-2.43
ELOF1	0.17
PLAGL2	-1.061125
ZNF256	0.81075
HMGCL	0.90525
MSI2	0.9675
RPESP	-2.91366666666667
C11orf60	0.8495
ABCD1	0.0445
ACAA1	0.383
SPARCL1	4.75971428571429
IL6ST	3.1164
ZNF319	0.47025
TMEM109	0.557
FAM90A1	2.09883333333333
IL22RA1	-0.02
ATP4B	0.9845
TEC	-0.938333333333333
C7orf30	-1.459
TXNDC2	-0.5712
ABCB4	-1.0325
KIAA1191	0.9045
C9orf38	-0.403
SFTPB	-0.305285714285714
CNTNAP2	-1.29109090909091
FRK	2.808
TBX19	-0.526
CHD4	0.052
C6orf26	-2.14516666666667
MOSC2	1.993
IKBKE	0.2795
HIF1A	-3.60916666666667
LOC595101	0.162
RELA	0.781666666666667
TMEM16B	1.16716666666667
ABHD12B	-2.1505
TSEN34	1.11175
KIF18A	-2.20325
TXNDC9	0.3975
SPATA2L	-0.1345
SEMA4G	-1.176
C21orf91	-0.279125
MATN1	-0.579
KCNIP4	-0.210333333333333
TUSC1	2.042
OR4C15	0.36575
ARMCX6	0.426833333333333
WBSCR27	-1.48116666666667
OR52I2	-0.329
KIAA1604	-0.53525
DYNC1I1	-1.30425
PPP4C	-0.2685
SLC47A2	-2.71533333333333
TREH	0.124
CD48	0.0846666666666667
ST14	1.96066666666667
PKN1	0.43025
SPON2	2.228
XBP1	3.43966666666667
SFRS12	-0.6295
EFCAB6	1.25125
SELT	0.0855
SLC39A2	-0.3505
ERF	-0.8135
ARL3	1.029
SURF6	-0.5269
MLLT10	-0.526714285714286
FLJ11171	0.134
TDGF1	-4.82266666666667
ERCC6	-0.1455
EIF2AK4	0.693375
BAZ1A	-0.1655
LRRN3	-0.0455
TMC3	0.2905
EFTUD1	0.24125
PTPRO	0.239
CLEC12A	-0.11025
ACBD4	0.865875
ZDHHC14	-1.2405
OTUD7B	2.082625
ACTB	-0.2745
MSRA	0.357125
LCE5A	1.2275
IFI35	1.60375
BSCL2	0.00366666666666666
ANKRD12	1.01
CFHR2	0.80175
RGAG1	0.745333333333333
HSFY1	-0.374
SLC30A5	0.147333333333333
IMPG1	1.28
GPR109A	0.57
ZNF185	2.37675
IYD	2.4625
NPCDR1	0.7985
SERPINA13	-0.1845
HMGCLL1	-0.76125
NEUROG1	0.379
UBQLN1	-0.12925
LIN37	0.5385
SOCS2	-2.696
DSCR4	-1.474
XKR6	-1.9215
GPR142	0.4695
KRTAP13-3	0.689
CCDC15	0.558833333333333
MOS	0.049
CD1E	-2.3085
OFCC1	0.452
FAM83D	-2.3455
SRFBP1	1.0695
C9orf96	0.12
DHDH	-0.5325
CCDC90A	-1.182
RABL3	0.41735
CD320	-1.95783333333333
ANGEL2	0.42925
MRPL21	-0.23575
SMG6	0.0265
INSR	2.3790625
FLJ14816	-0.421
GLRB	1.13116666666667
C9orf89	0.93625
CIZ1	-0.791
URG4	-0.603666666666667
LRDD	-1.39016666666667
CBY1	1.19666666666667
NFX1	0.37625
MTERFD2	-0.252
C19orf23	0.3025
PGC	-2.819625
IER3IP1	0.708
RASAL2	0.4175
C1orf89	0.63725
SYNJ1	-0.1505
NFKBIE	0.77975
FLJ40125	-1.3805
TCEB2	-0.2446
NOG	-1.961
POLR2J2	-0.944333333333333
HLA-B	1.543
PCDHA1	-0.0085
PPP2R2B	-1.56225
ARHGEF17	1.06083333333333
TCF7L2	0.7145
CHD5	-0.7076
ZNF431	-0.406
TBC1D25	0.56775
ZNF800	0.51875
SCUBE2	4.61509090909091
MYCBP	0.0131666666666667
GPX5	0.019
C6orf129	0.421666666666667
QSER1	-0.510166666666667
ULK2	1.5245
PIGO	0.813666666666667
NRCAM	-2.0815
SLC35E3	2.574125
CSRP2	-1.31975
HYPE	0.832
MAPK15	0.200833333333333
MGC14327	0.56925
TIMM13	-0.488166666666667
ZNF462	-2.147
GBA3	-0.737666666666667
TEX13A	-0.2615
MCM6	-0.934555555555555
MTRF1	-1.4575
ABCA7	-1.367
EIF4A2	0.22025
ZC3H10	1.726
RPGR	0.193
C20orf94	1.09075
RP1L1	0.33725
GPR125	0.064
USP22	0.721142857142857
OR1L4	0.0816666666666667
MLZE	0.09225
FLJ32065	1.3365
PTCD1	-0.7795
CRTAC1	0.659
BXDC2	-1.0865
C18orf1	3.76566666666667
FAM107A	0.933714285714286
EFNA3	-0.95425
P18SRP	0.1141
CAMKK2	0.559
KIAA0649	0.37125
NES	-1.73716666666667
HS6ST3	-2.277375
PON2	-0.9035
TCP11L2	0.0695
CLEC4A	0.7615
PRR12	0.8605
MLXIPL	-1.6176
C2orf50	0.4435
ZNF28	1.1305
ENC1	-0.5135
MAP2K1	-0.593375
FKSG2	0.42625
KIAA0430	1.16675
PTP4A1	-0.268833333333333
GPR156	0.7925
GTF3C6	-1.1745
UBR2	0.4187
LOC388272	-3.4465
MAK	-0.0951666666666667
ACOT4	3.107
STC2	3.71908333333333
PIGW	-0.56625
SAE1	-0.668625
COL6A1	0.517909090909091
OAZ1	-0.354333333333333
STMN4	0.0131666666666667
EDG3	2.1195
SGCE	-2.34083333333333
IL11	-2.79383333333333
PRSS8	1.9935
YIPF5	1.27091666666667
WNT4	2.346125
CSN2	-0.54825
TCF7	-2.768875
TDO2	1.416
SAMD9	0.386125
S100A7A	1.1695
MMRN1	1.265
GKAP1	0.4855
AKR1C3	-0.674875
RNF19A	0.519625
GMDS	0.46375
YKT6	-1.362375
SPARC	1.3933
C12orf31	-0.44675
UBE2V2	-1.28366666666667
FBXL18	-1.32533333333333
KIAA0460	0.8015
ADAM22	-0.480625
SERPINC1	-5.11925
KCTD21	1.07775
MYOHD1	-1.36875
ZNF37A	0.924
GTF3C1	0.0671666666666667
CTSZ	1.77825
PRNPIP	-0.6675
DRD1IP	0.0615
NR1I2	-2.44166666666667
ZNF266	-0.6343
SPAG4L	0.6595
COX4NB	-1.19425
SAPS1	-0.0101666666666667
APOA1	-3.65875
TATDN1	-0.396166666666667
C10orf82	-2.91133333333333
KPNB1	0.21875
FOXO3	0.330833333333333
CRYBB2	-0.9935
ZBTB5	-0.286666666666667
SLC25A38	0.16825
DCTN2	-0.111333333333333
IFT20	0.4715
CTHRC1	1.40375
C1orf31	-0.144625
UHRF1	-0.7745
GPC6	-1.8815
C10orf54	1.155
MCF2L2	-0.081
WNT9B	-0.01275
OLA1	-0.312875
FAM120B	0.13125
TTLL10	0.344
CYorf15A	-4.155
RELN	-1.9137
SCN2B	0.131333333333333
MFHAS1	0.07275
NKX3-2	-1.085
RASGRF2	-0.374
SSBP1	-1.51133333333333
KPNA6	-0.266571428571429
LOC389118	0.31
HS3ST4	-1.744
SUPT7L	-0.564125
FLJ32658	-2.28475
IGFBPL1	-1.116
KIAA1641	-0.0456
SHKBP1	-0.499666666666667
CSF1R	4.44075
NAGK	0.24225
MYL2	0.70375
HIST1H4C	-0.507666666666667
TOMM7	-0.474
ADAMTSL3	1.5657
TNFSF14	-0.89975
PRRT2	-1.5075
VTA1	-0.739625
AOAH	2.12166666666667
CRISPLD2	0.591357142857143
PNN	-1.0831
TA-NFKBH	-0.1015
ESPN	-0.66225
RBM43	0.949
KIAA1267	1.221625
DDX3X	0.207833333333333
KIAA1576	-5.07225
PLXDC1	4.33066666666667
FLJ25801	-4.206
HNRNPL	-0.44425
RUNDC3A	-0.340333333333333
CASP12	-0.1335
SH2D5	-1.691875
RPL26L1	-0.291
OR51A7	-0.2605
HDC	5.545
C2orf16	-0.1674
SYTL3	1.107
GOLGA4	0.905
NOTCH1	-0.511333333333333
ATPAF2	0.01125
ECD	-0.14725
SSX5	-1.05416666666667
SNAP91	0.28875
OCA2	-4.99575
PNPO	0.812166666666667
DAPK1	-0.847333333333333
PINX1	-0.248
SELENBP1	1.46575
NEK3	-0.540416666666667
TMED4	-0.4305
SSTR4	-0.4635
FOSL1	-2.736
CD40LG	0.281
CES1	-1.22475
DCI	0.247166666666667
B3GAT3	0.306166666666667
STK17B	-1.66075
CNTN6	-0.3215
CYP3A4	-2.0215
MBOAT2	2.97878571428571
PISD	1.291375
USP1	-0.6565
PYDC1	1.32233333333333
CENPM	0.056875
SAR1B	0.507
TTC7B	-0.805375
DP58	0.27
GPC1	0.31025
RBL1	-1.645875
TMEM137	-1.81883333333333
TOB1	2.26858333333333
TCEAL1	4.58866666666667
CENPF	-1.75227272727273
C6	2.39366666666667
PRSS1	-3.47925
PPIL6	0.356
C6orf124	0.0205
ODZ4	0.900666666666667
SNCB	-0.19625
NDUFB9	0.43625
CNOT6L	0.701166666666667
S100A9	-1.07216666666667
TRIM50	0.7965
KCTD1	1.3435
WDR63	0.2015
SPEF2	3.1915
RNGTT	-0.910333333333333
CXorf22	0.992
KCNK16	0.3605
CEP250	-0.830125
ATPBD1B	-0.49375
KCNJ2	3.194
MT1B	-1.7685
ZNF684	-0.542
SLC4A1	0.281
PDHA1	-0.67525
ZNF492	0.141
TKT	-1.642
BYSL	0.304
RNF38	0.631125
AHDC1	-0.2635
KLHL2	-1.189125
CMTM8	-1.26025
DMP1	-0.092
HERPUD2	-0.219125
CRTAM	1.14733333333333
ZNF572	1.03825
TMEM16J	-0.162
HSD17B2	-5.102
UBE2G1	-0.758625
AHSA2	-1.77275
PELI2	-1.321
TPX2	-2.153375
ATP9B	1.55183333333333
DAZAP1	-0.259625
HMGCS2	-0.199666666666667
C17orf38	0.2565
B9D1	-1.108625
NKX2-5	-1.24783333333333
KIAA1276	0.93875
LILRB2	2.5405
CSTF1	-0.277833333333333
BTN2A1	0.0138333333333333
C15orf48	6.1755
IGF2BP3	-4.69775
FAM113B	-0.907
HRG	0.102
ZNF131	-0.23325
USP47	0.906142857142857
CCDC88B	-1.984625
HCN1	-1.11875
HTN1	-0.307166666666667
SYCP3	-0.369
C13orf23	-1.3087
PAPOLA	-0.245375
AATK	0.6854
MSH3	0.3765
NDUFAB1	-0.815
ITLN2	-1.06566666666667
BAK1	0.222
MRPL45	0.708833333333333
MTNR1B	0.323833333333333
LOC645843	-0.243
SPECC1L	1.584
PGCP	1.31
SPN	-1.3095
GPR143	-1.28766666666667
ZNF576	0.980833333333333
TMEM39A	0.186
ATP5D	-0.300166666666667
MAGEB3	-1.023
RPS5	-0.3945
ANP32E	-2.09128571428571
MTMR1	0.48575
YEATS4	-0.48225
SYNGAP1	-0.36675
PCOLCE	-1.2585
MNS1	1.20725
PCYT2	0.2965
ZNF182	0.1035
LAX1	0.22975
SPPL2B	0.3626
ELOVL5	1.5933
PCDHAC1	1.001
B4GALNT1	-1.88616666666667
BLOC1S2	-0.3805
ZNF673	-0.249
ARHGAP21	-0.0185
IRX5	4.18
LRFN5	-1.08883333333333
FAM7A1	0.713
RAB19	0.92
GINS1	-1.866
ITM2B	1.1188
PAPSS2	-0.658
OR5BF1	0.157
ACSL3	0.102125
KIAA1919	-0.758833333333333
GLT8D2	1.566375
UTRN	0.356142857142857
CNN1	-0.01275
HISPPD2A	0.556333333333333
SDAD1	0.311375
SIGLEC9	0.343333333333333
RPL35	-0.548571428571429
C22orf26	1.0295
IMPDH2	-0.22225
WDR69	-1.14475
SEC14L5	-0.966166666666667
CLTA	0.37225
RP11-529I10.4	0.02375
GPR37L1	0.188166666666667
OGDH	-0.934333333333333
ASB13	2.235
ZFP14	1.3745
ZCRB1	0.134333333333333
KPNA3	-0.2025
HSPA1L	2.2995
RHOC	1.000375
LOC554175	-0.4665
PPP3CA	1.1353
SLC1A7	-0.6449
ZNF529	0.386666666666667
RBED1	0.533
DDB2	-0.54825
FLJ11286	1.28816666666667
SPATA1	0.6355
MKNK1	-0.222333333333333
DYSF	1.12483333333333
ALKBH2	0.259
NKD1	-3.17183333333333
C1orf174	-0.7325
PLEKHO1	-0.306166666666667
ASB10	0.555
RING1	0.413833333333333
NPC2	-0.14025
AVPR1B	0.234
YTHDF1	0.109583333333333
LMAN1L	0.223
GSG2	-2.2575
CEP170	-1.2712
