Hybridization REF	TCGA-A2-A0CS-01A-11R-A115-07
QSER1	0.159833333333333
ULK2	2.36775
PIGO	0.435833333333333
NRCAM	-2.89207142857143
SLC35E3	1.194125
CSRP2	-0.38075
HYPE	1.2535
MAPK15	0.361666666666667
MGC14327	0.00875
TIMM13	-0.435833333333333
ZNF462	-1.65725
GBA3	0.52125
TEX13A	0.1625
MCM6	-2.13733333333333
MTRF1	-1.221125
ABCA7	-1.4575
EIF4A2	-0.4845
ZC3H10	1.0128
RPGR	0.5245
C20orf94	2.00275
RP1L1	0.54375
GPR125	-0.92275
USP22	-0.462785714285714
OR1L4	0.33475
MLZE	-0.0465
FLJ32065	0.3295
PTCD1	-0.2655
CRTAC1	0.6345
BXDC2	-1.83775
C18orf1	2.26716666666667
FAM107A	0.754714285714286
EFNA3	0.89225
P18SRP	0.2993
CAMKK2	0.851416666666667
KIAA0649	0.58175
NES	-2.3015
HS6ST3	2.260375
PON2	-0.06975
TCP11L2	1.2695
CLEC4A	2.4505
PRR12	1.0005
MLXIPL	-1.2702
C2orf50	1.878
ZNF28	1.095
ENC1	1.75216666666667
MAP2K1	-0.79075
FKSG2	0.99725
KIAA0430	0.38075
PTP4A1	-1.51138888888889
GPR156	-0.6595
GTF3C6	-0.22025
UBR2	0.4981
LOC388272	-1.25275
MAK	2.458
ACOT4	3.391
STC2	1.83725
PIGW	-1.353625
SAE1	-0.73
COL6A1	1.4195
OAZ1	0.376333333333333
STMN4	0.768333333333333
EDG3	1.37083333333333
SGCE	1.0145
IL11	-2.18183333333333
PRSS8	2.40175
YIPF5	0.604166666666667
WNT4	2.96925
CSN2	0.308166666666667
TCF7	-3.22725
TDO2	2.72975
SAMD9	1.9449375
S100A7A	0.686
MMRN1	2.42166666666667
GKAP1	1.3905
AKR1C3	-1.926625
RNF19A	1.2225
GMDS	-0.95
YKT6	-0.9595
SPARC	2.8111
C12orf31	-0.06725
UBE2V2	-0.968333333333333
FBXL18	-0.522
KIAA0460	1.40375
ADAM22	-1.1655
SERPINC1	-4.4855
KCTD21	0.32175
MYOHD1	-2.475
ZNF37A	1.06
GTF3C1	-0.367333333333333
CTSZ	1.4355
PRNPIP	0.0745
DRD1IP	0.08425
NR1I2	-1.66566666666667
ZNF266	-0.5001
SPAG4L	-0.0365
COX4NB	-1.001
SAPS1	0.0408333333333333
APOA1	-4.037625
TATDN1	-1.178
C10orf82	-2.76225
KPNB1	-0.88775
FOXO3	0.766916666666667
CRYBB2	-1.5105
ZBTB5	0.0735
SLC25A38	0.03275
DCTN2	-0.479166666666667
IFT20	1.20425
CTHRC1	3.657
C1orf31	0.01775
UHRF1	-2.016625
GPC6	-0.3065
C10orf54	1.1255
MCF2L2	-0.27175
WNT9B	0.190125
OLA1	-0.32225
FAM120B	0.516
TTLL10	-0.083
CYorf15A	-4.1345
RELN	-1.9397
SCN2B	1
MFHAS1	-2.36575
NKX3-2	0.806333333333333
RASGRF2	0.9145
SSBP1	-0.5205
KPNA6	-0.778357142857143
LOC389118	-0.1485
HS3ST4	-1.6789
SUPT7L	-0.386125
FLJ32658	-2.29975
IGFBPL1	-0.75575
KIAA1641	-1.4291
SHKBP1	0.153166666666667
CSF1R	4.73325
NAGK	-0.3525
MYL2	0.531
HIST1H4C	-0.999333333333333
TOMM7	0.243625
ADAMTSL3	0.6379
TNFSF14	-0.091
PRRT2	-1.51225
VTA1	0.02625
AOAH	2.50116666666667
CRISPLD2	1.60592857142857
PNN	-1.3833
TA-NFKBH	-0.17575
ESPN	0.163
RBM43	0.258
KIAA1267	0.65775
DDX3X	0.141555555555556
KIAA1576	-4.99925
PLXDC1	3.97116666666667
FLJ25801	-4.90475
HNRNPL	-1.4245
RUNDC3A	-0.0435
CASP12	0.499
SH2D5	-1.302875
RPL26L1	0.2425
OR51A7	0.4695
HDC	2.503
C2orf16	-0.176333333333333
SYTL3	1.465125
GOLGA4	0.7966875
NOTCH1	-0.979666666666667
ATPAF2	0.64425
ECD	0.0675
SSX5	-1.93633333333333
SNAP91	0.30025
OCA2	-4.97775
PNPO	0.8105
DAPK1	-0.0306666666666667
PINX1	-0.990833333333333
SELENBP1	1.025875
NEK3	-0.5415
TMED4	0.321857142857143
SSTR4	0.099
FOSL1	-2.9682
CD40LG	-0.083
CES1	-2.4165
DCI	0.709
B3GAT3	-0.679833333333333
STK17B	-0.049
CNTN6	3.22875
CYP3A4	-1.602
MBOAT2	1.80442857142857
PISD	0.320375
USP1	-1.765
PYDC1	4.0415
CENPM	-2.04775
SAR1B	0.59
TTC7B	-0.986375
DP58	0.022
GPC1	0.59625
RBL1	-1.784625
TMEM137	-3.312
TOB1	0.17425
TCEAL1	2.51033333333333
CENPF	-2.38009090909091
C6	3.82166666666667
PRSS1	-3.9815
PPIL6	2.48566666666667
C6orf124	-0.276
ODZ4	1.41666666666667
SNCB	-0.3835
NDUFB9	0.19325
CNOT6L	0.847
S100A9	-0.098
TRIM50	-0.0365
KCTD1	2.351
WDR63	2.99275
SPEF2	4.151375
RNGTT	-0.486
CXorf22	2.613
KCNK16	0.55575
CEP250	-1.197
ATPBD1B	-0.03325
KCNJ2	3.7195
MT1B	-1.7145
ZNF684	-0.075
SLC4A1	0.08175
PDHA1	-0.976
ZNF492	0.649125
TKT	-0.707
BYSL	-1.450625
RNF38	0.612125
AHDC1	0.248
KLHL2	-0.1785
CMTM8	2.734
DMP1	-1.9085
HERPUD2	0.564
CRTAM	2.61433333333333
ZNF572	-1.403
TMEM16J	-1.3625
HSD17B2	-0.294
UBE2G1	1.423
AHSA2	-3.0015
PELI2	-0.5545
TPX2	-2.264625
ATP9B	1.15916666666667
DAZAP1	-0.572125
HMGCS2	0.188333333333333
C17orf38	0.4205
B9D1	0.469
NKX2-5	-1.85016666666667
KIAA1276	-0.20725
LILRB2	3.527
CSTF1	-0.163166666666667
BTN2A1	-1.13366666666667
C15orf48	6.1485
IGF2BP3	-4.33425
FAM113B	0.111333333333333
HRG	0.353375
ZNF131	-0.6655
USP47	0.854071428571429
CCDC88B	-0.800125
HCN1	-0.0769
HTN1	-0.501166666666667
SYCP3	0.1305
C13orf23	-0.4335
PAPOLA	0.0381875
AATK	-0.6284
MSH3	0.4565
NDUFAB1	-0.5505
ITLN2	-1.534
BAK1	-0.2365
MRPL45	-0.4815
MTNR1B	0.1565
LOC645843	null
SPECC1L	0.25975
PGCP	1.385
SPN	0.50575
GPR143	1.61766666666667
ZNF576	0.939333333333333
TMEM39A	0.2982
ATP5D	0.890666666666667
MAGEB3	-1.071
RPS5	-0.785333333333333
ANP32E	-1.38178571428571
MTMR1	0.9315
YEATS4	-0.16275
SYNGAP1	-0.22425
PCOLCE	0.675166666666667
MNS1	0.35425
PCYT2	-0.6995
ZNF182	-0.1775
LAX1	-0.1225
SPPL2B	-1.3563
ELOVL5	2.5109
PCDHAC1	-0.389
B4GALNT1	-0.977333333333333
BLOC1S2	0.317
ZNF673	-0.3321
ARHGAP21	0.0746666666666666
IRX5	3.263125
LRFN5	-0.767
FAM7A1	0.328
RAB19	0.171
GINS1	-2.06375
ITM2B	1.5687
PAPSS2	1.3525
OR5BF1	0.499
ACSL3	1.045125
KIAA1919	-0.59075
GLT8D2	3.70525
UTRN	1.01771428571429
CNN1	0.10975
HISPPD2A	-0.443833333333333
SDAD1	0.1895
SIGLEC9	1.20316666666667
RPL35	-0.333642857142857
C22orf26	0.03
IMPDH2	-1.343125
WDR69	2.0915
SEC14L5	-0.299833333333333
CLTA	0.279
RP11-529I10.4	0.22875
GPR37L1	0.230166666666667
OGDH	-0.586333333333333
ASB13	0.831
ZFP14	1.3135
ZCRB1	0.830833333333333
KPNA3	0.6135
HSPA1L	1.358
RHOC	0.686875
LOC554175	0.53525
PPP3CA	1.1349
SLC1A7	0.1698
ZNF529	-0.4855
RBED1	0.363
DDB2	-1.1955
FLJ11286	0.648833333333333
SPATA1	0.4105
MKNK1	-0.5735
DYSF	0.940666666666667
ALKBH2	0.00175
NKD1	-2.5115
C1orf174	-0.9615
PLEKHO1	0.461333333333333
ASB10	-0.03525
RING1	0.2415
NPC2	1.292
AVPR1B	0.443
YTHDF1	-0.150333333333333
LMAN1L	0.2375
GSG2	-1.8615
CEP170	0.172
RPS4Y2	-5.7165
MSH6	-1.173
HECTD2	-0.0445
ZNF556	-3.00683333333333
PLEKHC1	-0.3273
AIRE	-0.0365
BCL2L10	1.52375
LMOD3	2.81616666666667
ZBTB8	0.4277
FOXA2	-3.8316
SLCO2A1	1.985
C3orf46	0.3395
PRDM16	-1.40333333333333
TMEM98	1.16275
FRMD5	-3.4295
PDE6C	0.4315
C1orf216	0.046
EP400	-0.273285714285714
PTK2	0.420166666666667
RNF217	0.45725
NDUFA8	0.4275
ZFAT1	0.519
LAMP3	2.11866666666667
GLTSCR2	-0.0440000000000001
NPW	-1.9245
LLGL2	-0.713
PPM1K	-0.780333333333333
C20orf177	-0.5785
KIR2DL4	0.0397
NFKB2	0.0195
C21orf122	-0.196
HESX1	-0.08675
GPR114	-0.224
SLC25A35	0.282333333333333
GNAT1	-0.00975
ORAI3	0.1495
FAM76B	-0.592
TMEM99	0.8436
TRIM29	-1.3493
CDS1	2.69875
RHEB	-0.5814
C4orf27	-0.8465
RAB3A	-0.03725
OTUD6B	-0.96175
GPD1	-0.24725
CDH15	-1.03166666666667
NPM1	-0.646142857142857
TMEM117	-0.827
PRPS2	-0.0665833333333333
GCK	-0.7415
ADRA2A	5.26266666666667
TSPYL4	0.756333333333333
TASP1	0.64975
WDR19	0.749416666666667
C10orf38	-1.718
PDE4C	-0.635833333333333
FYB	0.364166666666667
C1orf55	0.147666666666667
PPFIA3	-0.21975
RAD18	-0.25475
C12orf44	-0.151
CRYBA4	-0.0725
HVCN1	0.9905
TAF10	0.4585
C16orf48	0.0648333333333333
DEPDC5	0.609
LTBP1	-2.447
MAPRE1	0.499125
FGF8	0.357
C3orf52	1.9355
SENP7	0.6165
LRRK2	2.44725
RUNDC2A	0.154166666666667
KIAA0355	0.455833333333333
CPEB1	-1.486
PPEF2	0.2
ABI2	-0.236166666666667
KIAA0317	-0.378875
ATF1	-0.335333333333333
DYNC1H1	1.068375
DIP	0.131
TMEM33	0.168111111111111
POLDIP3	-0.36375
C7orf24	0.814
GPR171	1.3095
CDC6	-3.42033333333333
PLD1	-1.1083
ITFG2	0.1083
NDUFC1	0.28225
AKNA	-0.67875
NBR1	1.10875
PKHD1	0.0385
HPS4	-1.0845
MAFA	-0.90975
ULBP3	-0.6285
DIRC1	0.3315
IMMT	-0.526375
C22orf13	-0.0958333333333334
CEL	-0.20525
MARK3	-0.358
ADAMTS2	1.2315
ARPC3	0.902666666666667
TMEM10	0.393428571428571
NPHS1	2.79775
BRD8	-0.4295
WDR12	-1.7805
IDI2	-0.3445
HOXD13	-1.762
OR8G2	-0.558666666666667
SLAIN1	-1.1315
GABRQ	-0.281
NR2C2	-0.70375
NKTR	-0.8032
TLE2	-0.3125
KIAA0892	0.346833333333333
AURKA	-2.92981818181818
GPRC5C	-0.1265
TBC1D9B	-0.1995
PNPLA6	-0.0223333333333333
AP3B1	0.31975
NAG	-0.52575
C11orf68	-0.1135
AKR7A3	-0.15975
AHCYL1	0.432
COP1	0.2875
RPP14	-0.164666666666667
PCDHB18	0.65025
CDH24	-3.225
KRT17	-1.9978
LACTB2	-0.042
DDX24	0.9324
PHACTR1	-1.877
SLC35E2	-0.92825
LOXL1	-0.04
IQSEC2	0.361375
RGSL1	-0.705
PCDHGC5	0.2115
MEGF10	0.83975
PRRX1	2.54333333333333
ASTE1	1.10583333333333
C6orf159	-1.14625
MYOD1	-1.98975
GAA	0.381
ZNF747	1.2515
KLRC1	-2.028875
IL1RL2	0.4875
GDF9	0.21375
GPR119	0.186
TRAF2	-0.653
HCK	3.26083333333333
BMP6	-3.0925
IL8RA	1.038
FLJ35848	-1.00625
EFHA1	0.5505
CDSN	0.926166666666667
C14orf54	-0.0414
LSM3	-0.10575
ZFP41	0.7955
C9orf126	-1.05466666666667
VIT	-4.5655
SPCS3	-1.3315
DEF8	-1.3375
CHAF1A	-1.76766666666667
C1orf165	0.4885
ZFPM2	1.21933333333333
FTH1	-0.37325
SLC35F1	-1.40225
YWHAH	0.81975
C17orf66	0.0968333333333333
ADRB1	-0.286333333333333
FOXL1	-0.79
RG9MTD3	1.01716666666667
UMPS	-0.031875
MGC13008	-0.78
KIAA1161	0.355
CCDC77	-2.05275
C12orf65	0.5041
COG4	-1.78116666666667
RCP9	1.37658333333333
RP4-692D3.1	3.51466666666667
CDC2L5	0.7095
MGC7036	1.43916666666667
DNAJC11	-1.384
GDF2	0.0013333333333333
TIMM17A	-1.06525
HNRNPA0	-0.7805
OR2H1	0.13175
PCBP1	0.02375
COL23A1	-2.205
LRRC2	-0.380214285714286
NSD1	0.764857142857143
FLJ37078	1.1715
WDR91	-0.393
TMEM179	-0.19375
DSCR10	0.512
CNDP2	0.9352
FYN	-0.7135
BEX2	-0.689333333333333
KCND3	0.22525
YPEL5	1.84875
LRRC42	-0.353666666666667
C17orf45	-0.984125
ZNF649	0.8699
LOC150763	0.74025
COL5A2	4.14675
CNGA2	0.28
ELA2B	-0.5665
RAB9B	0.72125
FAM100A	0.66225
NAIP	1.019
MYOZ2	-0.328625
SPATA12	-0.6355
XRCC4	-0.379
CYB561	1.4259
CHST10	-0.05625
BAI1	-1.495
BRSK1	-0.507166666666667
C17orf89	-0.080375
PDE6H	-0.415
FLJ20309	-0.0341
MAP7	0.8695
SCN4B	-0.2205
SPAG9	-0.6139375
SERTAD1	0.794
FLJ21963	-0.223
ANTXR1	1.4545
TMPRSS13	0.6425
ETV7	3.24133333333333
DGAT1	-0.631333333333333
NKIRAS1	0.620166666666667
TAC3	-4.04875
CORO1C	-0.637333333333333
RAD54B	-1.11975
HRASLS3	2.89333333333333
C21orf42	0.167
BARD1	-0.867166666666667
ZNF177	1.39133333333333
MIP	0.2515
ZNF442	2.501
F2	-3.8733
GRIA1	0.1215
GALNTL2	1.85483333333333
WNT5A	0.3471
LENG9	0.328
hCG_25371	-2.293
FOXR1	-0.204
TRA@	0.7764
PWWP2	1.13675
C1QTNF7	0.877666666666667
SLC7A4	2.318
C4orf7	-0.70575
C17orf80	0.147833333333333
KLK4	1.27283333333333
IL31	0.6975
TMEM176A	4.20825
CTNNB1	-0.53275
BHLHB2	1.71075
TMEM185B	0.906833333333333
ARD1B	0.09325
C1orf93	0.897
BRUNOL4	-0.201166666666667
LOC541469	-1.80008333333333
UPK2	-0.30875
GAS8	-0.260333333333333
PATE	-0.204
IMPACT	1.53775
WNK4	-0.4475
HNRPLL	-0.568
GAD2	-0.10025
ITGA6	1.031
BMP15	0.135333333333333
CYP2A7	3.199375
RIC8A	0.341
CCND1	0.00416666666666667
USP35	0.6785
DSCR2	-1.99225
CCL4	4.1065
ZCCHC10	0.3265
NOL11	-1.3205
TRPM2	0.13575
PSMD2	-0.814363636363637
CHTF18	-1.728
USP18	0.875875
RRAS	0.941875
LAMC3	-0.33
TOX	-3.119
PCDH15	0.083
GABRG3	-2.10075
NUDCD2	-0.19825
SGCZ	0.612
KCTD17	-0.2574
SPSB2	1.08
TPPP3	4.29316666666667
CILP2	0.985333333333334
CALB2	1.642375
CEBPZ	-0.5905
ZNF479	0.68675
FMOD	4.99433333333333
C21orf66	-0.593785714285714
CLN6	-0.751666666666667
ANAPC1	-0.446125
SH2D3C	0.6005
PTPN14	0.3032
TRIM42	-1.22875
APTX	0.5955
SNRPG	-0.3125
BMS1	-0.50325
MAGEA3	-4.3945
NFATC3	-1.08433333333333
LRRC45	-0.980833333333333
ARS2	-0.575428571428571
LRIG1	2.19816666666667
EPSTI1	1.1885
PRSS27	0.6655
ERC2	-1.07916666666667
PRKACB	3.66921428571429
PRDM13	-5.0555
HCG27	-1.61375
KLK12	3.1365
HSD17B7	0.875
ZNF354A	0.7815
PCDH11X	1.844
DMGDH	-0.5575
PCBD2	-0.0841666666666667
TMC6	-1.76775
RIMS1	0.06525
SF3B2	-0.186
RCN1	-0.00533333333333334
CPB1	4.798
BCAR3	-0.133
FCRLB	-0.114625
PAK1IP1	-0.576
OR10H1	0.532
KIF9	2.2351
PITPNM2	-1.15425
L3MBTL4	-0.21225
TGFB1	0.1382
ZXDC	-0.3605
SLC6A16	-0.80425
SRrp35	-2.218875
LRRC8E	2.1775
PPIAL4	-0.684416666666667
EOMES	0.1625
PAX2	0.0215
SCARF2	-0.36525
PSEN2	1.46775
PCDHB13	0.062
C10orf28	-0.741
DHRS7B	1.49628571428571
C1orf131	0.11775
ASB1	-1.5456
ZNF223	1.08683333333333
LCMT2	1.0745
MEP1A	-1.03825
TMEM53	-0.53575
RSPH3	1.682
C10orf33	-1.097
LOC644285	-1.34025
PTPN9	0.644166666666667
ABCA12	0.5495
CCDC37	0.548
RUNDC1	1.7104
YES1	-0.295333333333333
FAM120AOS	1.8815
OR5M3	0.2345
PPP1R3F	-0.0879166666666666
IL13	0.1917
MDFI	-0.935
PRNT	0.40925
ZDBF2	-0.645
OR10C1	0.332333333333333
CLIC1	-0.6215
LILRA5	0.347333333333333
CSAG1	-4.1155
TREML2	-0.696333333333333
FAM125A	-0.162333333333333
ZNF74	-1.67625
FAM104A	-0.2225
LRRC39	-1.6395
SAMD5	-1.771
HYAL2	0.2155
HIST2H2AC	0.402625
IGFBP5	3.33308695652174
NRTN	-2.4565
KIAA0556	0.3814
FAM29A	-1.2
JMJD2A	0.85075
EPHB1	-0.068
POLD4	1.05625
ANAPC10	-1.2545
LRRC36	1.38125
MEGF6	0.523125
LPHN3	-0.0668333333333334
BMP10	0.209833333333333
C21orf55	1.842
CREM	-0.1814
PTGER4	-0.1495
METAP1	-1.844375
KCNQ1	1.06333333333333
NR2F2	0.066125
SSFA2	-0.35725
CTTNBP2	-1.8545
BCL2A1	-2.097875
ZBTB24	-0.440625
SLCO6A1	-1.75933333333333
PRDM1	1.4713
OR7D2	-0.326166666666667
CCDC47	0.1691
LOC646982	0.0895
SLC26A6	-1.84366666666667
BIN1	-0.5355
SRRM1	-0.212928571428571
PCSK1N	-1.000875
ALS2	0.4702
ECT2	-0.607105263157895
CACNA2D2	1.177
DOCK6	-1.03575
C10orf119	0.677
FATE1	0.43875
DUSP23	1.39025
TRIP6	0.195
NUP35	-0.5125
CDH3	-2.37375
KLHDC8A	0.62375
C9orf116	2.499625
EI24	0.6175
CENTD1	0.746833333333333
RWDD2B	-0.046
DOCK1	1.399
NPAS2	-0.249
NR3C2	2.08616666666667
FAM63A	0.887416666666667
INPP5F	0.203666666666667
FAM111A	0.3153
MYBL1	-2.32666666666667
IQGAP3	-1.37983333333333
CRADD	-0.0623333333333333
DUSP12	-1.17175
PDZK1IP1	3.87425
VASH2	-0.34825
CTR9	0.838
VIL1	-4.19925
OR8U1	0.849333333333333
CCDC107	0.9725
PTTG1IP	0.899125
OR4X2	0.35925
COL9A1	-3.6915
PSMD9	-0.33475
ZFP62	0.57175
TIP39	-0.78075
PARP15	-0.0075
TTC19	0.499875
C1orf114	-2.24166666666667
GFPT1	-0.029
SLC27A6	-2.02975
MRPS10	-0.6392
CALML5	-0.991166666666667
TRPM7	0.116375
CGNL1	2.680375
CECR1	0.51925
SERPINB8	-0.764666666666667
TMEM102	1.446375
PDIA2	-3.389
NUCKS1	0.307833333333333
HOTAIR	0.4775
EBI3	0.379
NXN	1.10975
ZMYND19	-1.042875
FOXJ3	-0.81175
EIF5B	0.3541
EIF2B4	-0.9155
LEO1	0.088
ZIC5	-1.84216666666667
IL20	1.15133333333333
KIAA0415	-0.15525
FLJ37357	0.147
TSPAN12	-0.4345
ACTR3B	-0.355
TFAM	-0.642333333333333
IL17RD	0.228625
PARP12	1.1355
KLHDC7A	0.5695
KCTD4	0.4328
GTF2H1	0.16975
FLCN	-0.999833333333333
BIRC4	2.179
LOC790955	0.03675
VKORC1L1	-0.18225
CYP4F22	2.0535
TAS2R5	0.818
ZNF582	1.533
HS3ST3B1	-0.434625
CTNS	0.5885
STK36	0.2315
MMD2	-0.13025
RP5-1103G7.6	1
FLJ23356	-0.0665
CRH	-0.992
C1orf182	1.22883333333333
ACP5	2.87
AMFR	1.6022
CA4	-2.1245
PLCB4	-2.47975
MPHOSPH10	-0.073
UNQ473	2.947
G3BP2	-0.761416666666666
SR140	-0.65725
HOXA2	-0.68625
PYGB	0.00175
BAT1	-0.289083333333333
DKK3	0.515
DDX31	-0.9885
TULP1	-0.399625
NHLRC2	0.73425
TNRC4	-0.230666666666667
ZNF430	1.04075
TNRC6A	0.813
PLA2G1B	0.885833333333333
RCHY1	-0.739333333333333
GTF2A2	-0.545166666666667
MGC4294	0.4135
ZNF691	0.5255
TACC3	-2.605
DNAJC5G	-0.27
LOC4951	0.39925
MS4A4A	-1.6395
LOC152485	1.343
PPP1R2P1	0.8935
PPP2R5B	-0.17175
RPGRIP1L	0.76875
SPOP	0.7494
PTPRF	0.34525
MGC42090	-0.723
SUSD3	4.16925
THOC4	-2.4895
MAML1	0.1314
FXR2	-0.959833333333333
TYK2	-0.66625
MUC6	0.508
DNAJB7	-0.474
PIP4K2A	0.289285714285714
MEX3A	-0.244166666666667
RRP1	-1.368375
TFAP4	-0.03125
CXorf41	3.83075
MTMR4	-0.545833333333333
CTLA4	0.864
SNX9	0.58475
CIB3	1.61033333333333
NECAP1	0.38525
PLA2G2D	-0.1431
GLMN	-2.01833333333333
DCLRE1A	-0.316
PDX1	0.3415
SAMD11	-2.3635
MRPL55	0.6983
TLR7	2.323875
TBC1D21	0.109166666666667
SMAD1	1.5484
ACTRT2	0.0865
RIOK2	-0.35975
PDLIM4	-0.028
SLC22A15	1.20033333333333
ABHD13	0.9844
STX18	-0.5348
CCPG1	0.411785714285714
DCBLD1	2.51933333333333
SLC2A6	-0.839
NOLA3	-0.46
TRDMT1	-0.8705
IL17F	-0.021
ATP1A4	-1.4615
OR52W1	0.654
CFL1	0.50375
IL4	-0.522
RBP2	2.9295
CPSF6	0.106125
TTC8	0.735166666666667
MUCL1	5.4245
EYA3	-2.1875
KRT38	0.4255
GNE	-0.4875
ZNF501	-0.09025
SLC35A2	0.785125
CEP110	-0.0312
MYF6	0.373
MGST2	-0.0593333333333333
TRPV4	-0.309
NEK8	-0.2745
NOX5	-1.762
NCKAP1L	-0.706
EMP3	-0.312833333333333
BPY2C	0.4285
C1orf38	0.283375
ELOVL2	-1.09525
CBX7	-0.0719166666666667
OSBPL1A	0.708833333333333
ZNF589	-0.526
ESCO1	-0.497833333333333
TRA2A	-0.602666666666667
C3orf26	-0.67775
PHF2	1.51858333333333
PID1	1.20083333333333
RFC1	-0.253
MTAP	0.0671875
ADORA3	4.17433333333333
LOC389458	0.55025
TRNT1	-0.181
CRIPAK	-1.45075
RAI2	4.4765
ANKRD44	-0.18775
GZMB	2.19075
NFE2L1	0.06425
STIP1	-1.0055
RASL11B	0.296
NT5DC2	-2.60816666666667
LRP2	2.62725
MTDH	-0.266533333333333
ARSG	1.448
HSP90AB1	-0.4885
CT45-6	-5.1385
ZNF483	-0.048
LMBR1L	-0.21525
S100A2	-2.2475
C2	0.989222222222222
C2orf27	-0.9275
EIF4EBP1	-0.50875
GCKR	-3.47183333333333
PPP1R9B	0.060875
FER	-0.48325
SNRK	1.524
OR5M10	0.166
UTP6	-0.61475
CAPZA3	-0.02575
FBP1	2.73855555555556
TERT	-0.856
CCL1	-1.056
FUCA1	1.5785
ALS2CR8	1.40433333333333
KCMF1	0.0265000000000001
SRCRB4D	-1.3885
OXCT2	0.148
IL17RA	0.265833333333333
MPP5	1.388125
SPA17	1.78125
FLJ10986	0.282
GALNT14	-3.7675
CXorf27	-0.2465
NPLOC4	-1.10575
RAB34	0.21
KRTAP3-3	4.096
ARSD	2.0315
CPLX2	-2.0633
PJA1	0.28875
WHDC1L1	0.158
RB1	-0.7197
MTMR15	-0.4375
PHLDA2	-2.5802
GUCY2F	-0.2685
MPV17	0.5185
SLC35D1	-0.897
LYSMD3	0.3515
COL16A1	1.989
ERLIN1	-0.638833333333333
JMJD4	-0.31975
HIST1H2BK	-1.1
TP53I11	1.2845
ST3GAL4	-1.4743
PF4V1	0.731666666666667
ALG8	0.34775
REG1A	-0.02875
MINA	-1.2915
CYB5R3	-0.377083333333333
HHLA1	-0.6985
MYST4	2.5573
VASN	-2.11525
UCHL5IP	-0.7305
TFAP2A	3.0868125
MGC9913	-0.003
C9orf97	-0.33
LOC90379	-0.22475
PHF15	0.800428571428571
ZNF169	-0.378666666666667
KRT7	2.5548
GLIPR1L2	1.169625
LOC116236	1.55925
IQCF3	0.59325
RDH14	0.561
HNRPK	0.208285714285714
RABEPK	0.555666666666667
ISX	-3.0225
CBARA1	1.48975
RAD51AP1	-2.3735
MLL5	0.784125
CXorf48	-5.1395
SGCD	1.19425
PHTF1	-0.394875
CA3	-1.34675
CMTM5	-0.04475
STX10	-0.528
JMJD2D	0.40275
P4HA1	-0.361333333333333
GAB3	-0.024
DHRS4	0.325
COL4A1	1.6483125
C20orf20	-1.5405
OSBPL2	0.37875
PTTG2	-2.80325
KIAA1688	1.168
STS	-2.0335
SHROOM4	0.469166666666667
KBTBD5	0.205
ALDH1A3	0.2317
BTNL2	0.127166666666667
TGIF1	1.3105
ZFAND5	0.693875
ICA1	2.508375
NAV3	-0.594333333333333
FLJ12331	-1.392
EPS8L2	0.2243
MNT	0.341333333333333
ENTPD1	1.81816666666667
OR51E2	1.122375
STK11	-0.13675
MX1	3.497375
TTTY9A	0.02725
CX62	0.273
LOXL4	-1.247
EXOSC4	-0.04175
PURB	-0.0442857142857143
SETD1A	-0.789
RELB	1.67775
LAMB2	1.93983333333333
HNF1B	-0.48
PNLIPRP3	-0.6145
C14orf139	-3.084
UMOD	2.9645
GRIN3B	-0.1515
GPR25	0.2455
ZNF512B	-1.46875
ATP6V0A1	-0.1355
SRA1	0.312333333333333
ZNF615	2.18075
ZNF768	-1.31025
ZNF469	3.95875
DYNC2LI1	0.727166666666667
DNAH3	1.222
LOC387911	0.6595
LOC554234	0.1095
ARRDC5	-1.404
TMEM59L	-2.1045
MARCH4	-1.319
CNOT8	-0.347833333333333
KIRREL3	-1.27633333333333
ADAM17	0.082875
MYOG	0.319875
CPNE1	-0.114166666666667
AK5	2.73475
LOC204010	-0.812
NDRG4	0.5095
LOC130074	-0.801
PIAS4	-0.3715
NCOA2	1.697
TEGT	1.0853
USP5	-0.4915
ANKRD21	-0.86825
KIAA0692	-0.162666666666667
HAPLN3	-0.70525
LZIC	-0.61675
NRXN3	2.3775
CDKN2C	-2.78683333333333
KIAA0226	-0.0736666666666667
CYB5D1	1.495
WDR68	-0.348125
ABCB6	-1.6248
MRPS25	-0.49575
ZMAT2	0.628083333333333
KRT25	-0.0545
RPL11	-0.5245
GRAP	-0.531666666666667
LOC198437	1.555
RORC	1.5615
RAP2C	0.367785714285714
MXD1	0.2943125
AZI2	0.704666666666667
NUAK2	0.56025
AHSG	-6.40725
MANSC1	2.74625
IMP3	-0.00133333333333334
C2orf3	-0.540875
VSTM3	2.93175
PCTP	-0.09275
SIRT1	0.899
MANBA	0.18625
CD164	1.32825
GFRA1	1.2159
PRM2	0.43275
ZKSCAN3	-0.0695
PLEKHG1	1.849
TPRKB	0.19325
UBFD1	-0.4705
CDKL5	0.895333333333333
HIST1H2BD	0.351666666666667
INPP4A	-0.623
BMX	-0.888
PTPRU	-1.6315
LOC554202	-0.7948
HOXC8	1.66975
IL12B	-0.2435
ADPGK	-0.4025
ZNF418	1.0255
SIAE	2.036125
CWC15	0.584
RP13-401N8.2	0.655
KLHL11	0.388
DEDD2	-0.687
PSMB3	0.1055
DDX25	-3.02025
ZBTB3	0.404666666666667
GFRAL	-1.019
RPS25	0.0898333333333333
FAM57B	-0.703166666666667
