Hybridization REF	TCGA-A8-A09M-01A-11R-A00Z-07
C4orf7	0.383
C17orf80	0.823666666666667
KLK4	0.481333333333333
IL31	0.075
TMEM176A	4.17725
CTNNB1	-0.309375
BHLHB2	0.66225
TMEM185B	0.384333333333333
ARD1B	-0.3695
C1orf93	0.2925
BRUNOL4	0.127333333333333
LOC541469	2.0285
UPK2	-0.695
GAS8	0.650833333333333
PATE	0.727
IMPACT	0.905125
WNK4	1.446
HNRPLL	-1.126625
GAD2	0.437
ITGA6	-1.27725
BMP15	0.0771666666666667
CYP2A7	0.735625
RIC8A	0.41475
CCND1	0.7555
USP35	0.4095
DSCR2	-1.257
CCL4	4.85783333333333
ZCCHC10	-0.28
NOL11	-0.13525
TRPM2	1.90641666666667
PSMD2	-0.0501818181818182
CHTF18	-0.875
USP18	2.632125
RRAS	-0.62775
LAMC3	-2.08875
TOX	-2.25533333333333
PCDH15	-0.217
GABRG3	-2.216
NUDCD2	0.22575
SGCZ	0.3185
KCTD17	-0.1875
SPSB2	0.999
TPPP3	2.503
CILP2	0.749666666666667
CALB2	-0.859875
CEBPZ	-0.353166666666667
ZNF479	-0.89125
FMOD	5.421
C21orf66	-1.57142857142857
CLN6	0.722166666666667
ANAPC1	-0.837625
SH2D3C	1.00475
PTPN14	-1.0248
TRIM42	-0.1815
APTX	0.347
SNRPG	-0.660333333333333
BMS1	-0.19175
MAGEA3	-2.684
NFATC3	-0.955166666666667
LRRC45	1.47533333333333
ARS2	-0.205928571428571
LRIG1	1.98116666666667
EPSTI1	0.340666666666667
PRSS27	-0.11275
ERC2	-1.202
PRKACB	-0.123571428571429
PRDM13	-3.9975
HCG27	-2.0305
KLK12	-2.9545
HSD17B7	0.425166666666667
ZNF354A	0.2085
PCDH11X	0.0435
DMGDH	-0.60375
PCBD2	0.277
TMC6	0.347
RIMS1	2.459125
SF3B2	0.0623333333333333
RCN1	-0.113833333333333
CPB1	4.825
BCAR3	-1.6555
FCRLB	0.405625
PAK1IP1	-1.10475
OR10H1	-0.2415
KIF9	0.1888
PITPNM2	-0.890625
L3MBTL4	0.071
TGFB1	-1.1257
ZXDC	0.6905
SLC6A16	-1.12775
SRrp35	-2.452625
LRRC8E	2.42075
PPIAL4	-0.6025
EOMES	2.06983333333333
PAX2	0.1035
SCARF2	0.08925
PSEN2	1.66041666666667
PCDHB13	0.038
C10orf28	-0.408875
DHRS7B	0.328214285714286
C1orf131	0.0775
ASB1	-1.0687
ZNF223	-0.00400000000000001
LCMT2	0.43825
MEP1A	-0.793
TMEM53	0.123
RSPH3	1.54875
C10orf33	-0.931
LOC644285	-1.1415
PTPN9	0.999
ABCA12	-3.065
CCDC37	-1.02875
RUNDC1	1.542
YES1	-1.63483333333333
FAM120AOS	1.01325
OR5M3	0.13
PPP1R3F	0.45625
IL13	-0.1236
MDFI	-0.545
PRNT	0.5045
ZDBF2	1.523
OR10C1	0.406666666666667
CLIC1	-0.689166666666667
LILRA5	0.956166666666667
CSAG1	-3.00833333333333
TREML2	-0.241833333333333
FAM125A	-0.258
ZNF74	-0.09875
FAM104A	1.243125
LRRC39	-1.0275
SAMD5	-1.02
HYAL2	-0.1245
HIST2H2AC	0.99475
IGFBP5	1.28495652173913
NRTN	-1.28233333333333
KIAA0556	0.3428
FAM29A	-1.54927777777778
JMJD2A	0.255
EPHB1	-0.14725
POLD4	0.48175
ANAPC10	-0.009
LRRC36	-0.134
MEGF6	-0.8145
LPHN3	-0.397833333333333
BMP10	0.376
C21orf55	0.1705
CREM	-0.166375
PTGER4	0.435
METAP1	-0.824625
KCNQ1	2.17833333333333
NR2F2	1.453
SSFA2	-0.71125
CTTNBP2	-2.72875
BCL2A1	0.40525
ZBTB24	-0.958625
SLCO6A1	-0.65275
PRDM1	0.6717
OR7D2	-0.560166666666667
CCDC47	0.2022
LOC646982	0.449
SLC26A6	-1.461
BIN1	0.1145
SRRM1	-0.450142857142857
PCSK1N	-1.396
ALS2	-0.0926
ECT2	-1.05763157894737
CACNA2D2	1.348125
DOCK6	-1.25375
C10orf119	-0.1265
FATE1	0.086
DUSP23	1.444
TRIP6	0.156
NUP35	-0.18575
CDH3	-1.1095
KLHDC8A	0.05475
C9orf116	1.31325
EI24	-0.559
CENTD1	0.551166666666667
RWDD2B	0.0111666666666667
DOCK1	0.658
NPAS2	-1.544125
NR3C2	1.87816666666667
FAM63A	0.191333333333333
INPP5F	-1.0765
FAM111A	-0.0951
MYBL1	-1.36791666666667
IQGAP3	-0.0826666666666667
CRADD	-0.1435
DUSP12	-0.9705
PDZK1IP1	4.0385
VASH2	-0.65825
CTR9	0.8435
VIL1	-3.71725
OR8U1	0.537
CCDC107	-0.178
PTTG1IP	-0.478125
OR4X2	0.22425
COL9A1	0.4885
PSMD9	-0.23025
ZFP62	0.69075
TIP39	-0.2745
PARP15	0.7965
TTC19	-0.382375
C1orf114	-2.07783333333333
GFPT1	0.201
SLC27A6	-1.70375
MRPS10	-0.3891
CALML5	-2.064
TRPM7	-0.418875
CGNL1	1.71125
CECR1	0.624
SERPINB8	-0.453333333333333
TMEM102	0.42325
PDIA2	-2.10675
NUCKS1	-0.113666666666667
HOTAIR	1.394
EBI3	0.85775
NXN	-0.9065
ZMYND19	-0.33975
FOXJ3	-0.044
EIF5B	-0.3417
EIF2B4	-0.464666666666667
LEO1	0.1715
ZIC5	-1.47325
IL20	2.69283333333333
KIAA0415	0.23675
FLJ37357	-0.447
TSPAN12	0.663375
ACTR3B	0.175
TFAM	-0.430833333333333
IL17RD	0.197625
PARP12	1.591
KLHDC7A	0.634
KCTD4	0.0253333333333333
GTF2H1	0.22225
FLCN	-0.188666666666667
BIRC4	1.43775
LOC790955	0.649
VKORC1L1	0.3955
CYP4F22	-0.0605
TAS2R5	0.2055
ZNF582	-1.3285
HS3ST3B1	-0.695625
CTNS	0.07225
STK36	1.55283333333333
MMD2	0.24075
RP5-1103G7.6	0.0225
FLJ23356	0.3335
CRH	-0.311
C1orf182	0.0636666666666667
ACP5	3.14216666666667
AMFR	1.5746
CA4	-2.0045
PLCB4	-1.923375
MPHOSPH10	-0.03825
UNQ473	0.808
G3BP2	-0.559166666666667
SR140	-0.128166666666667
HOXA2	-0.73025
PYGB	-0.83275
BAT1	-1.32216666666667
DKK3	-0.328333333333333
DDX31	-0.568375
TULP1	-0.218875
NHLRC2	-0.33625
TNRC4	0.152833333333333
ZNF430	-1.09275
TNRC6A	-0.043875
PLA2G1B	0.797
RCHY1	0.996166666666667
GTF2A2	-0.250166666666667
MGC4294	-0.298
ZNF691	-0.68075
TACC3	-1.05175
DNAJC5G	-0.2235
LOC4951	0.33375
MS4A4A	-0.2095
LOC152485	0.548
PPP1R2P1	-0.25825
PPP2R5B	-0.07925
RPGRIP1L	0.3235
SPOP	1.043
PTPRF	0.9285
MGC42090	-0.0815
SUSD3	3.58475
THOC4	0.430625
MAML1	0.1223
FXR2	-0.394166666666667
TYK2	-0.12025
MUC6	0.218
DNAJB7	-0.4095
PIP4K2A	-0.431071428571429
MEX3A	-1.62883333333333
RRP1	-0.56475
TFAP4	0.17275
CXorf41	-0.0305
MTMR4	-0.111
CTLA4	0.898
SNX9	0.64675
CIB3	1.0245
NECAP1	0.384
PLA2G2D	0.6583
GLMN	-0.738
DCLRE1A	-0.0595
PDX1	0.254
SAMD11	-1.567
MRPL55	1.0806
TLR7	2.364625
TBC1D21	-0.00333333333333335
SMAD1	1.7414
ACTRT2	0.48575
RIOK2	-0.10975
PDLIM4	-0.68325
SLC22A15	1.70183333333333
ABHD13	0.8021
STX18	0.2163
CCPG1	0.410285714285714
DCBLD1	0.354
SLC2A6	-1.3505
NOLA3	-0.4485
TRDMT1	-1.20885714285714
IL17F	0.4245
ATP1A4	-0.388333333333333
OR52W1	0.654
CFL1	-1.8145
IL4	-0.66925
RBP2	0.00850000000000001
CPSF6	0.167625
TTC8	-0.8425
MUCL1	3.4
EYA3	-1.318
KRT38	0.712
GNE	-1.56825
ZNF501	0.05825
SLC35A2	0.6185
CEP110	-0.797
MYF6	0.735
MGST2	0.598
TRPV4	-0.187833333333333
NEK8	-0.338
NOX5	0.322
NCKAP1L	0.150833333333333
EMP3	-2.2595
BPY2C	-0.00949999999999998
C1orf38	0.905625
ELOVL2	-0.6185
CBX7	0.784
OSBPL1A	-0.128666666666667
ZNF589	-0.797
ESCO1	-0.0326666666666667
TRA2A	0.0445833333333333
C3orf26	-0.705
PHF2	1.1505
PID1	-1.57783333333333
RFC1	0.4885
MTAP	-0.35825
ADORA3	3.577
LOC389458	-0.00925
TRNT1	-0.35225
CRIPAK	-0.21925
RAI2	0.335833333333333
ANKRD44	-0.1925
GZMB	4.485
NFE2L1	0.7705
STIP1	-0.0155
RASL11B	0.402
NT5DC2	-3.41366666666667
LRP2	0.142875
MTDH	1.32653333333333
ARSG	1.4995
HSP90AB1	0.517583333333333
CT45-6	-4.07475
ZNF483	-0.039
LMBR1L	-0.16575
S100A2	-3.4932
C2	-0.225833333333333
C2orf27	0.251625
EIF4EBP1	-1.64275
GCKR	-3.50666666666667
PPP1R9B	0.56725
FER	-1.10625
SNRK	0.269333333333333
OR5M10	0.5955
UTP6	-0.6775
CAPZA3	0.2425
FBP1	2.59822222222222
TERT	-1.564
CCL1	-1.4625
FUCA1	1.81875
ALS2CR8	0.145833333333333
KCMF1	0.428
SRCRB4D	-0.345
OXCT2	-0.767333333333333
IL17RA	1.2
MPP5	-0.298125
SPA17	-0.19975
FLJ10986	1.05616666666667
GALNT14	-1.0045
CXorf27	-0.839875
NPLOC4	0.54425
RAB34	0.7245
KRTAP3-3	0.7085
ARSD	0.673333333333333
CPLX2	-1.8794
PJA1	0.10375
WHDC1L1	0.881
RB1	-1.0818
MTMR15	0.01
PHLDA2	-1.5491
GUCY2F	-0.197
MPV17	-0.544666666666667
SLC35D1	-0.3655
LYSMD3	0.3287
COL16A1	0.296
ERLIN1	-1.14383333333333
JMJD4	1.061
HIST1H2BK	0.67275
TP53I11	1.41116666666667
ST3GAL4	-0.8797
PF4V1	0.2535
ALG8	-0.787
REG1A	-0.119
MINA	-0.33875
CYB5R3	-0.316583333333333
HHLA1	-0.20025
MYST4	1.0945
VASN	-0.71175
UCHL5IP	-1.3735
TFAP2A	0.5281875
MGC9913	-1.0365
C9orf97	-0.6135
LOC90379	-1.54125
PHF15	-0.400642857142857
ZNF169	-0.181166666666667
KRT7	-1.4069
GLIPR1L2	1.86375
LOC116236	-0.19175
IQCF3	0.11225
RDH14	1.11766666666667
HNRPK	0.184928571428571
RABEPK	-0.374666666666667
ISX	-1.958
CBARA1	-0.12475
RAD51AP1	-1.9405
MLL5	0.331
CXorf48	-5.154
SGCD	-1.13125
PHTF1	0.137375
CA3	-0.17225
CMTM5	-0.27125
STX10	-0.7545
JMJD2D	-1.39425
P4HA1	-1.48366666666667
GAB3	-0.0365
DHRS4	0.66
COL4A1	1.146125
C20orf20	0.196625
OSBPL2	1.061625
PTTG2	-1.37475
KIAA1688	2.1865
STS	-1.990875
SHROOM4	0.3105
KBTBD5	0.332666666666667
ALDH1A3	0.00400000000000002
BTNL2	-0.200333333333333
TGIF1	-1.0685
ZFAND5	0.00925000000000001
ICA1	1.094875
NAV3	-2.0755
FLJ12331	-0.07025
EPS8L2	0.3866
MNT	0.116
ENTPD1	1.63966666666667
OR51E2	0.6885
STK11	0.032625
MX1	4.400625
TTTY9A	0.271
CX62	0.538
LOXL4	-0.704375
EXOSC4	0.623
PURB	0.4875
SETD1A	-1.00433333333333
RELB	0.7065
LAMB2	0.403166666666667
HNF1B	-0.323833333333333
PNLIPRP3	-0.371
C14orf139	-0.7435
UMOD	0.1695
GRIN3B	0.06575
GPR25	0.568
ZNF512B	-0.4515
ATP6V0A1	-0.25225
SRA1	0.059
ZNF615	-0.0365
ZNF768	0.298
ZNF469	2.9165
DYNC2LI1	0.049
DNAH3	0.1395
LOC387911	0.869
LOC554234	0.588
ARRDC5	1.7815
TMEM59L	-2.47816666666667
MARCH4	-0.87825
CNOT8	0.0331666666666667
KIRREL3	-1.1815
ADAM17	-0.589
MYOG	0.269375
CPNE1	-1.0695
AK5	0.52875
LOC204010	-0.94975
NDRG4	-0.09925
LOC130074	-0.11925
PIAS4	0.31
NCOA2	-0.62525
TEGT	1.095
USP5	-1.26
ANKRD21	0.66375
KIAA0692	0.0156666666666667
HAPLN3	0.726
LZIC	-0.8275
NRXN3	-0.7055
CDKN2C	-1.77966666666667
KIAA0226	0.804333333333333
CYB5D1	0.66725
WDR68	-0.0770625
ABCB6	1.0407
MRPS25	-0.64225
ZMAT2	0.0631666666666667
KRT25	-0.7975
RPL11	-0.663
GRAP	-0.2335
LOC198437	-1.29016666666667
RORC	0.5855
RAP2C	0.260857142857143
MXD1	-0.6160625
AZI2	0.471833333333333
NUAK2	-0.35925
AHSG	-5.97725
MANSC1	1.49025
IMP3	1.5075
C2orf3	-0.307
VSTM3	4.813
PCTP	2.20025
SIRT1	0.1375
MANBA	1.946
CD164	0.012625
GFRA1	2.6366
PRM2	0.07525
ZKSCAN3	-0.0575
PLEKHG1	1.06275
TPRKB	-0.64275
UBFD1	-0.00766666666666672
CDKL5	0.7635
HIST1H2BD	1.86641666666667
INPP4A	-0.481
BMX	-1.139375
PTPRU	-1.202
LOC554202	-0.845666666666667
HOXC8	1.449125
IL12B	0.712
ADPGK	0.794
ZNF418	1.147
SIAE	-0.049125
CWC15	-0.7415
RP13-401N8.2	0.021
KLHL11	0.44975
DEDD2	0.975875
PSMB3	-0.131
DDX25	-2.30875
ZBTB3	0.4895
GFRAL	-0.1025
RPS25	-0.873833333333333
FAM57B	-0.033
TESK2	0.702
DNM1L	-0.4565
ZNF207	-0.2515
CLEC11A	-0.150375
TOLLIP	0.515375
TMEM61	1.448
DLK1	-4.2282
PLVAP	2.839625
NOD2	4.07266666666667
SCMH1	0.23025
FLJ40235	0.32225
HTR2A	-0.857333333333333
ARMC5	-0.1215
FUT7	0.3215
PRELP	1.5885
ALKBH6	0.292
GYG1	0.23225
POLR3GL	-0.29525
COL8A2	4.13416666666667
OR10A5	0.39775
C1orf187	-1.98875
TXLNB	2.45833333333333
C16orf68	-0.531583333333333
R3HDM1	-1.0255
C16orf75	-1.053
BAALC	0.05225
TNP1	0.0475
GAPDH	-1.76675
COX7C	0.437
ERRFI1	-0.960833333333333
PGAM2	3.31583333333333
FAM108B1	-2.26875
APC	0.283625
TLR2	3.5595
SUCNR1	2.3565
ZNF233	-0.0165
WFDC1	-3.34566666666667
PSG11	-0.0271
SLC39A1	0.03625
PSAPL1	-0.1735
CDC42EP1	-0.716125
MECR	-0.419
KIAA0101	-0.9915
MACROD2	-0.4755
MMP19	0.403916666666667
LOC202459	0.849333333333333
VNN2	3.5315
ACCN3	-1.9605
TIMD4	1.2535
RNASE8	-0.00800000000000001
CCDC7	0.804
SULT2B1	1.2
ME1	-0.57625
MGRN1	0.601875
MRPL30	-0.00350000000000002
IVL	-0.041125
CALM1	0.06695
PLEKHA6	1.8677
B4GALNT2	-0.1535
PGDS	3.337125
C8orf33	0.8375
TMEM56	-1.88316666666667
CKM	-0.7505
ESR2	0.2724
ACOT8	0.78875
AGTR2	0.39975
LOC155006	0.74225
BC37295_3	1.2525
EPM2AIP1	-0.481666666666667
PZP	-0.175
RPS9	0.4465
C18orf51	-1.57675
SIVA1	0.1529
HEATR2	-0.874
CD3E	-1.11725
C20orf142	1.50775
PGLYRP3	-0.7815
CCDC139	-0.4665
GPS2	-1.12633333333333
NOL14	-0.722
LRTM2	1.94575
TRIM36	-0.087625
TP53RK	0.8012
FBXL13	-0.72
RUFY2	0.950357142857143
C11orf70	0.839666666666667
HSPB9	2.62416666666667
GJA5	2.25075
HGF	-1.07583333333333
EPHB4	-0.5555
SOX18	1.20375
IFRG15	0.896
SERPINA10	-4.04875
WDR23	0.383125
REEP2	-0.748833333333333
CDK3	-0.43675
HSPA12A	2.3585
ARL8B	0.8763
SATB1	-0.990166666666667
PPM1D	-0.733166666666667
VPS45	-0.944
TP53BP2	-0.101625
GJE1	1.85975
CACNA1G	-0.124375
VGLL4	0.622125
GNPTG	1.357
ROS1	-2.4235
C21orf128	-0.1605
BMP8B	0.82625
SLC5A4	-0.89
SLC6A3	0.0345
C16orf53	1.344625
TMEM81	-0.9515
APC2	0.4345
SYAP1	1.1885
C6orf54	-0.214833333333333
ZBED5	0.1933
PVR	-0.859125
LTA4H	0.256
CCDC24	1.4821
MAGEA4	-2.51
IFIT3	3.788
MYADM	1.066
C21orf82	-1.1055
PDE3B	-2.34875
TMPRSS11A	-0.00125
PGK1	-1.74052941176471
CCL13	3.46433333333333
DERL3	0.263666666666667
MLXIP	-0.553916666666667
PLOD1	-1.55825
MTFR1	-0.5892
NPDC1	0.6145
GPAA1	0.0178333333333334
LTV1	-0.46525
RYR3	-0.6405
C7orf46	0.0645
VAMP2	0.012625
RNF135	2.0133
SUPV3L1	-0.132
FIBP	-0.208625
ADAMTS18	0.286
RNF25	0.525
SOS1	-0.13525
PLAU	0.714125
MATK	-2.50075
EHF	5.9135
CTNND2	1.2805
PTEN	-1.33807142857143
ZNF189	0.48425
SLC28A3	-0.04
GUCY1A3	3.3465
SETD2	-0.1021875
ROGDI	1.6445
TICAM1	0.2602
RASSF3	0.609
PACSIN2	-1.22733333333333
SERPINB5	-1.95808333333333
PRKCDBP	-0.54025
TFDP3	-0.484
LGR6	-0.171
RFX5	-0.596
OR52J3	0.208
PTPN18	0.7795
ZBTB34	0.350125
KCNF1	-1.54225
SYNE2	-0.442214285714286
SLC22A4	-0.534
NETO2	-2.270625
VCPIP1	0.1385
LDHD	0.5495
ESX1	-2.78125
SQRDL	2.26625
GALK1	-0.27825
SERPINA6	0.192
HD	0.089
ASCL3	0.2665
FBXL6	0.50925
FABP7	-4.4475
MAGEC3	-1.0155
KLC4	-0.518875
CD1D	-1.273625
PRAM1	1.89725
EIF3B	-0.152071428571429
DSCR8	-4.133
FLVCR1	0.1355
KIAA0141	0.35825
PROM2	3.83666666666667
ALOX5	1.7982
GPR162	-1.489625
LYRM2	-0.13775
RNASE6	0.23325
HES5	2.303
GJA1	1.0185
MRPS14	1.08325
HMHB1	0.39675
TAF7	-0.40575
BTNL9	-0.1988
SFXN2	0.582625
VEPH1	-2.7005
GK2	-0.556
AMBP	-4.810375
KIAA0953	-0.915
XAGE5	0.0685
CCBP2	0.061
TGM2	0.761166666666667
ZNF202	-0.582
ACTL6A	-0.241833333333333
SLC23A2	-0.5279
ARHGEF7	0.500916666666667
LOC728635	0.7965
CRYM	-1.97083333333333
PKD2	-1.07625
MANBAL	0.544
LIN54	-0.78025
ACTL7B	0.25375
OR4D9	-0.9035
KIAA1683	-0.983125
ZNF704	1.10816666666667
TCP10	-0.26725
MAGEB18	-0.6305
DEFA4	0.151666666666667
ZNF197	-1.066
PTOV1	-0.1775
RNF208	0.0213333333333333
CMIP	-0.455833333333333
TRDN	0.2375
UCHL1	0.010375
APOL6	0.8301
PLK1	-1.94866666666667
NPHP1	1.06433333333333
NDUFA11	0.0155
DAB1	0.642
RTN4R	-0.075
PUSL1	-0.7495
SYT2	-0.201
ANXA13	-0.41325
RFTN1	-0.36225
ATP8B2	-0.80575
VN1R2	0.5815
OR52E4	0.1605
NPPB	-2.45116666666667
ZNF148	1.07175
ZNF141	-0.806
IKZF1	-1.791125
PSMC2	0.14675
GGA3	-0.0526666666666667
LPGAT1	2.03316666666667
SEC16B	0.5425
C5orf38	-0.9165
THOC2	-0.3953
SLC16A12	-0.783833333333333
ALK	-1.452375
DACT3	-0.2115
CACHD1	-2.247
GAN	-0.47275
EXOC6B	0.161
HIST1H2AE	1.515
VAMP1	-2.675
SRI	1.03841666666667
AKAP14	-0.214
HLA-E	2.0108
SLC25A32	0.479666666666667
FLT3LG	-0.5335
ATP1B1	0.84525
WDR1	-0.0790625
SWAP70	0.31725
TRIM31	-0.17925
ARNT	-0.359125
ZNF596	0.2764
CDKN1B	0.873333333333333
FOXC1	-2.536375
SEMA3A	-2.2204
LSM14A	0.228416666666667
STEAP3	-0.708625
ABCA1	0.651166666666667
PLSCR2	0.658166666666667
EDC3	0.208833333333333
THBS3	0.68175
C15orf43	0.449333333333333
GMCL1	-0.527166666666667
C9orf71	0.018
MGAT5	-0.495
LOC402164	0.49025
TSPAN8	-2.58283333333333
DYNLT1	1.364
IGSF1	-2.84525
TMEM143	-0.141
FLJ25006	-2.2795
ATP13A3	-0.370833333333333
C3AR1	2.866
CADM2	-0.0805
EFNA4	-0.464
HAO1	-0.17075
TWF1	-0.107
MRPS17	-0.014
MYH9	0.0639166666666666
C9orf9	0.656666666666667
C17orf79	0.2915
FSCN3	0.4675
BDKRB2	1.92283333333333
PCGF6	-1.14566666666667
RAP1GAP	-0.0515
TAS2R41	0.791
DCLK1	0.5884
DEFT1P	0.1785
TAF2	0.4765
COPZ1	0.271
KATNA1	-0.4085
STIM1	0.65025
TBX2	-2.3335
RPS4X	0.0559230769230769
MARCH8	0.900166666666667
DHX33	-0.190666666666667
TMEM161B	-0.711833333333333
SYPL2	0.626
ADCY5	0.556625
SRPK3	1.24875
CXorf9	1.32825
REC8	-0.02425
CLP1	-0.061
MGC52498	-0.745
DUOX2	0.21575
C6orf150	0.749
TSC22D3	1.67425
CASP8	-0.8465
PRKD3	-2.956625
CFH	1.57225
TRO	-0.92725
NRIP1	2.042
ZNF707	1.1985
TBC1D22B	-0.684666666666667
HYI	0.8835
COX7B2	0.79375
GPR52	0.21125
CASC3	0.263714285714286
METRN	1.1145
KRT3	0.451
ARF1	1.51178571428571
C1orf111	0.357
MOG	-0.295
C6orf50	0.389
MGC12966	-0.2775
ATP7A	1.3605
NOTUM	-2.772
LOC342897	2.767
ITSN2	0.905083333333333
GIP	-0.094
LOC89944	-1.4805
UBXD8	0.450125
GYPE	-1.861
JAG1	0.947
RLBP1L2	0.83
HIST1H2AL	0.983625
PAPPA	-1.4943
CYP4F8	-1.3785
TRH	0.99425
DCTN3	-0.6894
NT5C	0.02425
HTR3C	-0.219
VPS41	0.717875
KIAA0174	-0.239
ANKS6	-2.0215
MPV17L	0.8645
MT1M	-1.26266666666667
DTX1	0.368625
LOC146325	0.420833333333333
ZNF639	0.3835
CACNG4	-0.00379999999999998
TNNC1	-2.35325
MGC27345	-0.391
CASD1	0.00710000000000006
HOXD4	0.5655
SMC4	-1.59382352941176
TTC35	1.6611
CTXN1	0.222125
RGS19	0.85925
SFRS3	-0.3245
TRIM43	-0.0855
HLA-DQB1	4.043125
NUPL1	-1.1044
NRAS	-1.948875
RPL22L1	-0.30425
ZNF138	-0.2375
FBXW2	-0.5265
SIX3	0.109333333333333
HDAC9	0.0985
OGG1	-0.04225
APLP1	-1.585
OR7A5	0.528
DLX4	-1.62925
TUBA1B	-0.670583333333333
CRY1	-1.109125
C12orf29	0.48475
MGC70863	-0.0251818181818181
OR1D2	-0.759
C1orf25	1.087
CUZD1	0.99875
PUNC	-2.865
SCAND1	0.899666666666667
MYT1	3.08
MPND	0.62425
GOLGA1	0.6277
ZBTB43	1.4615
VAPA	0.367833333333333
C4orf36	0.01575
STAP1	1.233
SLC34A1	-0.15925
PIK3R3	0.6475
TGM5	0.227
USPL1	-0.4453
FBXO40	0.0533333333333333
BRF1	0.0688
CCL27	-1.2985
hCG_1657980	-1.3055
PFN2	0.1891
MYBPH	-1.4445
PPP1CC	-0.6269375
CDCA7L	-2.6545
KCNB2	0.516
C20orf151	1.2945
USP13	-0.5575
RCOR2	0.343666666666667
FBXW4	0.906
WT1	-2.9125
TAS2R46	0.0665
STK38L	0.369
LEPROT	0.421875
DDX42	0.595375
TXNRD2	-0.773666666666667
TNFRSF4	3.611
KSR1	-0.053125
SLC27A1	0.998166666666667
POU5F2	0.07075
SLC22A11	-0.22825
C8orf32	0.399833333333333
ZNF236	1.79971428571429
GABRB1	-4.535
LRRC29	0.816
FBLN1	0.203333333333333
MRRF	-0.551833333333333
RP1	0.633
MARVELD1	-0.2925
AFF4	-0.647071428571429
C17orf54	-0.12425
RAF1	-0.255
SUB1	-0.288333333333333
MRPS33	0.824
ZIC1	-2.5476
ARL10	-0.0205
RAG1AP1	0.880833333333333
P2RX5	-2.1261
NCR3	0.388666666666667
LTB4R2	0.8585
HLA-DPA1	4.8275
FKBPL	0.026
JAKMIP1	-0.15925
SNX4	0.98675
CD248	0.443
CCR2	-0.0125
LOC401152	0.112166666666667
SH3KBP1	-0.8958
LMBRD2	-0.267928571428571
WDR51A	-1.215
SYT15	-0.8054
SMOX	-1.56825
NACAP1	0.01025
DRD2	-0.0591666666666667
COPS2	-0.103
FCER1A	3.14075
TMEM112B	-0.5105
SUGT1	-0.6302
CALR	0.381625
DPY19L2P4	0.063
ADRA1B	-0.89525
LTB	4.272
SNRPD1	-0.707
NCAPG2	-1.872
KCNMB1	1.72433333333333
ITGAV	-0.697666666666667
LENG4	-0.0655
C13orf16	0.599833333333333
C20orf3	0.648125
PIP5K1A	-0.615166666666667
PCNA	-1.138125
C1orf34	3.03425
MMACHC	-0.34425
BEST1	0.0591666666666667
REV3L	-1.60325
ZRANB1	0.081
AVPI1	-2.028
ATG5	0.245625
SARM1	-0.7555
RGS7	-2.23575
HMP19	-0.00616666666666666
SGTB	-1.0085
FEM1A	0.4178
C1orf122	0.214125
MYCT1	1.40616666666667
GM2A	0.377125
ZCCHC7	-0.0466428571428571
MYH10	-1.40625
DKFZp761B107	0.616
ADAL	-0.172
OR10J1	0.27
TMEM9B	1.5595
DNAJA1	0.018125
SCGB1D4	-0.0825
LRRC50	0.7275
PRKX	-0.48025
NUDT14	0.7969
PCTK1	-0.567727272727273
ARG1	-3.3115
KIF2C	-2.00375
GFM1	-0.184
RAB11FIP3	1.34233333333333
HBD	-2.656
NPR3	-0.4576
IRAK3	0.917
OLAH	-1.03933333333333
CYB561D2	0.3855
CNNM4	1.92325
MYO5A	-0.2711
SIPA1L3	0.919
ADAM10	-0.98175
LIPA	1.21433333333333
NAP1L4	-0.3024
MRPS22	-0.5155
GNG4	-2.107
PSG5	-0.169166666666667
PPP2R2C	1.8667
P2RY12	1.22875
SLC6A13	-0.267375
AGPAT4	-0.4604
C6orf199	-0.654875
FAM53C	0.07725
TPM1	0.288909090909091
PYHIN1	1.89316666666667
LINGO1	3.33633333333333
CIDEC	0.0523333333333333
CRIM1	0.292
DHTKD1	0.287416666666667
ZNF546	0.136083333333333
CD300LG	0.2846
SFRS2IP	0.208666666666667
FLNB	0.680375
NOC2L	-1.465
SPINK7	0.628
CRTC2	0.3325
HMG4L	-1.067
C14orf162	0.96475
CCDC123	1.050625
HTRA3	3.176
SPTBN5	2.67733333333333
C1orf77	-0.0856666666666667
TAF1L	-0.2785
WDR78	1.9045
WDR49	0.153833333333333
SIN3A	0.73975
ECSIT	0.0546666666666667
VSIG4	4.2805
DIRAS2	-0.1556
TXNL1	0.5385
MTERFD3	1.14325
CCNYL1	-0.59775
CISD2	0.165333333333333
OR5C1	0.3075
OBSCN	0.712
GBA	0.575833333333333
SLC9A11	0.241
C6orf64	1.2435
ESD	-0.694625
CYYR1	0.58
PNRC1	-0.8465
FCAMR	-0.097
PPIA	0.00985714285714285
VDAC1	0.01525
TRIB1	3.13275
NT5C1B	0.158166666666667
CLDN17	0.34925
ICOSLG	-0.34475
RGR	0.3375
DSG1	-0.2485
TMEM27	-0.54825
C1orf69	-0.25275
PRAP1	-1.87575
DQX1	-0.256375
C20orf46	-2.35636363636364
NHEJ1	0.00800000000000001
DNAJC18	0.510125
MANEAL	-0.521
MTBP	-0.136
S100A6	-0.947375
ABHD7	1.097
NEDD1	-1.383
TINF2	1.0435
SLC7A10	-0.0945
KIAA1875	0.4
TMEM20	-1.13975
COX19	-1.0075
SPRR1A	0.340166666666667
SCEL	0.1015
