Hybridization REF	TCGA-A8-A08H-01A-21R-A00Z-07
PRB4	-0.04075
MCM3APAS	-2.958875
C20orf132	-0.736
FOXF2	-1.70525
S100A12	2.96825
MLH1	0.237
ACTN1	0.9051
MRPL36	-0.485833333333333
C20orf106	0.167
FBXO6	1.33283333333333
MKS1	-0.760833333333333
CX3CR1	-0.523125
PDE1B	3.24
PLP1	-3.34575
KISS1	-0.0138333333333333
C14orf2	0.373
TBC1D3P2	-1.26325
COMMD6	1.391
ANKRD7	-0.21275
PTCHD1	-1.13325
NARS2	-1.25325
DOCK7	-0.7435
FAM127B	-0.415125
LOC390243	-0.0168333333333333
N6AMT2	1.11875
ZNF391	-0.834
DNAJB14	0.621666666666667
WRB	0.499375
BPI	0.451833333333333
TTC4	-0.6945
FAM10A5	-0.76875
GOT1L1	0.3066
MAGED1	0.1445
RESP18	0.409
WFDC6	0.10425
MT2A	-0.151
C11orf56	0.0275
KIAA1432	-0.4965
ROR1	-0.374125
HSD17B14	2.228
ZFAND2B	0.58425
SAMD4B	-0.668
HEXA	0.783
HNRNPU	-0.200454545454545
USP39	-0.542875
NRD1	-0.926
R3HDML	0.577
FLT4	1.282
OMG	-0.359666666666667
OR52N4	1.2165
LOC399818	-0.0285
ELA2	-1.586
VENTXP1	-0.139
RFC5	-1.392
OR52L1	-0.1135
PAX5	0.009
FBXO2	-0.36625
GMEB1	0.311
AKT3	0.3055
CRB1	-0.610166666666667
CTTN	0.284666666666667
UTP15	-0.162166666666667
HSBP1	0.0914166666666667
PHF11	1.9435
NDEL1	0.2415
USP8	0.2155
BAIAP2	-0.17825
SI	0.265833333333333
ARSJ	0.0301666666666667
BAAT	-2.163
KCNS3	1.4555
LOC126147	-0.205833333333333
TMEM37	2.188
C1orf162	5.0345
MBD1	-0.1728
ITGAL	1.55133333333333
WDR73	-0.506
GKN2	0.264833333333333
ARFGAP1	-0.782
SLC5A8	-1.233
ZBTB40	-0.1598
CYP4B1	0.485666666666667
LYPLAL1	0.43525
CHST3	-0.114
MAP3K9	0.4445
BTAF1	-0.777166666666667
TFAP2E	0.2785
RBM35B	-1.34675
LOC441251	-0.166833333333333
ANKRD25	0.189388888888889
UQCRC2	0.5535
MAEA	0.448833333333333
HYAL1	-1.5093
RNPEPL1	0.848833333333333
CPSF2	-0.86475
PSD3	-0.6225
ABCA13	-0.21
AGR2	-0.034625
GBX1	-0.605
HDLBP	0.652214285714286
ACY3	-1.183
HECW1	-0.67375
ZNF519	-1.1155
HOPX	2.876875
ZNF304	0.312375
OR12D3	0.302
FKSG43	0.1675
METTL1	0.188375
MFSD3	-0.3923
PSPH	-1.33625
CLCA3	0.22
DARS2	-1.36583333333333
CDC25A	-2.247
BAIAP2L1	-1.21975
B3GNT5	2.1855
USP29	0.3195
ARHGEF10L	1.0798
ATOX1	0.510625
ADAM30	0.06575
DNASE1	-0.26175
STT3A	-0.110916666666667
RAB6IP1	0.28475
PTN	3.4401
C1orf106	-1.76161538461538
HECA	2.57525
RNF122	0.97625
SLC22A18AS	0.6585
GNG8	0.453333333333333
ELP4	0.00474999999999998
FAM65A	0.5595
RPL10A	-0.0753333333333333
IRS4	0.0795
MACF1	0.7729
SEC24D	0.48725
LOC374395	0.0985
TGFB2	-0.91925
MDFIC	1.999875
CHRNE	1.34
PCMTD2	-0.4065
ATP6V0D1	0.3315
MTA2	0.0295
LZTR1	-0.422833333333333
RAP1A	1.66483333333333
AXIN1	-0.597625
POLR1C	0.1615
TRIO	0.0285
PLXNA4A	0.284916666666667
C5orf33	-0.021
DEPDC1B	-2.593625
ZNF473	-0.6195
MTM1	0.48225
GPR107	0.0921666666666667
CSNK1A1L	-0.0318333333333333
FLJ14154	-0.48125
NLRC4	7.26125
ENPP4	2.19783333333333
PADI3	-0.1775
RNF170	0.67625
CG018	1.654
C16orf7	0.37125
KCNE1	1.37025
NRM	-0.976166666666667
SLC37A3	-0.418785714285714
TPD52L2	-0.8175
UNC5B	1.79625
C12orf12	-0.0746
SDHB	0.13875
CLRN1	0.092625
NUDT10	-0.520666666666667
UGT3A1	0.15725
FBXW8	-0.31
RHOF	-0.717375
PTPLAD1	-0.25075
MYO3B	-1.1405
DERA	0.21925
TPP2	-0.29025
C19orf53	0.00800000000000001
GINS3	-0.57
ST6GALNAC5	-0.0925
CHSY1	0.70575
MGC15705	0.1215
GPR83	0.0755
EXT2	0.572625
DOLK	0.0545
TUBAL3	-1.0735
ACVRL1	3.25
ABL2	0.172333333333333
C14orf156	-0.3125
PTPRZ1	-2.74971428571429
DIP2C	0.106125
LAMP1	1.27975
RXRA	0.6279
MAP3K5	2.1145
ALKBH1	-0.473833333333333
PDLIM7	-0.676125
ARL14	-1.397
SNIP1	-0.0841666666666667
TIMP3	1.89525
RGS3	0.404666666666667
SPAG16	0.5769
ABHD4	-0.50575
ARHGEF12	0.562666666666667
GLUD2	-0.8125
RAC2	-0.1832
UAP1L1	0.523
SLC18A3	-0.52
YOD1	-1.56916666666667
RALY	-0.66425
HMOX2	0.387875
DGKH	-0.8375
DBNDD2	1.11016666666667
YIPF4	0.5285
THAP10	-0.0235
ZNF513	0.2285
HAGHL	-0.343833333333333
ITGB4	-0.0566666666666667
CCDC141	-0.694
YTHDF3	-0.03075
C5orf28	0.5415
RPL7L1	-0.281
TMEM30B	0.182714285714286
ANKRD35	3.424
DUOXA2	-0.234
TBC1D5	-0.42725
DFNB59	0.3195
HRH4	0.501
MYO6	0.8858
DNAJA4	0.692625
RBM24	-1.593125
CEACAM20	-1.01325
RBM23	-1.063
NGFB	0.253
C1orf63	-1.4519
KRTAP7-1	0.3125
PERLD1	1.18
NPB	0.55
C17orf59	1.3414
HSPBAP1	0.55725
SLC15A4	0.252125
PRTFDC1	1.49875
OSMR	-0.718928571428571
CYSLTR2	-0.4355
C19orf25	0.2266
KIAA1797	-0.1155
NLRP6	-0.432
FAM105B	0.1455
SCRN2	0.2675
LRRC58	-0.6042
RNF17	0.226625
NEIL3	-2.5235
FAM137A	-0.8435
SKP2	-2.527
PARVA	1.57716666666667
PKLR	-1.477
RNF34	0.087375
A3GALT2	-0.05375
C12orf50	-0.0618333333333333
SUNC1	-0.2635
FAM102B	-0.529333333333333
CCT2	-0.6975
LRRC37A2	-1.2125
ARF4	0.9695
SIKE	-0.5215
C8orf48	2.59466666666667
MBTPS1	-0.367928571428572
GPSN2	-1.988
NCF2	5.9045
SLC12A6	1.22333333333333
MRPL48	-0.1905
HMGN3	0.492
LRRC62	-1.118
PAX9	-1.15975
FAM55A	0.618
C20orf42	-1.52616666666667
SCML2	-2.8474
BCL9	-0.83275
FAM40A	-0.4335
C9orf41	-0.743833333333333
ZNF774	-0.538
LETM1	-0.4185
PLXNB1	-1.37533333333333
NIPSNAP1	-1.425
USP10	-1.6955
F9	0.784
LIPE	3.65125
CNGB3	0.7605
C12orf52	-0.81325
PI4K2A	0.98625
MED8	0.356375
STAT4	1.578
FGD4	1.50333333333333
RNF145	-0.301666666666667
WDR32	-0.5368
CLDN2	0.0493333333333333
TCEAL8	1.42375
ZMYND8	-1.208
PDXK	0.08059375
GATAD2A	-0.703
PTGES3	-0.472
CCM2	0.54325
TAP1	1.038125
ZNF670	-0.56725
ETS2	0.618857142857143
C6orf166	0.319166666666667
PRMT2	0.278928571428571
OR4B1	0.5375
INTS8	-0.701
CCDC102A	0.65225
CCDC83	-1.5924
ITGA1	1.4191
EPHA5	-1.4122
FAM24B	-0.424666666666667
TSGA10	1.759
HAL	-2.23966666666667
MYOT	0.07475
SPACA3	0.84725
BCL2L2	0.0498333333333333
CUGBP2	1.68
CCNB3	0.4545
RNF113B	0.709
MERTK	2.975
BAG1	0.5295
VPS36	0.8945
ORMDL3	-0.0863
C1orf190	1.633
ZNF625	-1.188
CORO2B	-0.44525
ALOX15	-0.936
CST1	-1.523
NUPR1	2.01083333333333
CCL7	4.44025
SMCR5	-2.4965
DSC2	1.4175
RBMS2	0.53175
GRIK4	0.2715
TRIM65	-0.0806
TMPRSS6	0.0157142857142857
TP53INP2	-1.20125
GLB1L	1.22533333333333
LOC388284	0.538333333333333
PUS1	-0.6945
BCL9L	-1.176
OLFM1	0.243181818181818
RET	0.023375
MASTL	-1.35016666666667
ALX3	0.4575
IL1RL1	1.01183333333333
ZNF765	-1.3432
C14orf138	-0.62925
SNX10	1.19933333333333
TAC4	0.657
C1orf64	1.1225
POGK	-0.536
MAPK9	-0.00325
ZNF366	4.6495
C8orf79	1.4078
CLDN7	-0.318
OR5AT1	0.392
TRIM37	-2.74825
LRRC25	5.25475
GRHL2	0.9328
TEKT3	0.53775
LASS5	0.01
ABCC4	-1.51141666666667
DLG3	-0.963
VGLL1	1.175875
ZFP36L2	1.38533333333333
MFRP	0.294333333333333
KIAA1799	0.35025
FLJ44379	0.8085
PCNX	0.429
ANXA9	-0.38
CYP4V2	1.9421
PIK3C2A	-1.198
SRR	-0.003
NOL3	-1.83125
IFITM2	1.2745
ARNTL2	-0.49225
ZNF595	-0.77125
NLRP13	-0.5745
ASPH	0.305
CPA2	0.4095
PVRIG	-0.6195
LEPR	0.794166666666667
C16orf42	0.547166666666667
SH3BGRL	1.596
FAM77D	0.274833333333333
FNDC7	0.43
C9orf6	0.0856666666666667
NOTCH2NL	0.850666666666667
PGBD1	-0.457833333333333
SYNGR2	0.650166666666667
PITPNA	0.3388125
PRPF4B	-1.4504
SLC43A3	-0.411214285714286
NRBP1	-0.23475
SLC25A22	-0.04125
ILK	-0.2865
SLC22A8	0.848833333333333
MRPS7	-0.082875
PITX2	1.032
FABP3	0.314125
OR1L1	0.2405
LOC728215	-0.319375
BLID	-1.33
KIAA1217	2.25617647058824
TFPT	0.2295
AP4B1	0.077
VBP1	-1.402
OR1K1	0.9685
MORC3	0.84425
BHMT2	1.52666666666667
C3orf10	0.702
FZD7	1.0425
WFDC10A	-0.709
PMS2CL	-0.95975
CCDC32	0.796333333333333
FA2H	-3.329
ALG13	0.231
TTLL7	-0.9006
SPOCK3	0.932
SLC13A2	0.1755
AIM1	1.03625
GPRC6A	0.058
EGR2	4.37225
MED11	0.6595
WWC1	-0.194
SH3GL3	-2.5965
RIF1	-0.679285714285714
PRLH	-0.04
VLDLR	-1.4995
DBT	-0.658125
C21orf63	0.90225
CGGBP1	0.155125
KRTAP12-2	0.7
TADA3L	-1.320375
ZBTB16	1.944
PDGFB	0.801625
RFX1	0.117125
UQCRB	0.9464
LOC133874	-1.289
HPS3	-0.1985
LGALS3BP	-0.1785
DKFZP564O0823	2.26064285714286
MRFAP1L1	0.3865
HOXA10	-0.312666666666667
NGB	-0.0205
KIF21A	-1.14653846153846
IFLTD1	1.2895
LZTS1	0.189625
ARHGEF3	1.344
RHBDL3	-0.561
CSNK1G2	0.075
ChGn	0.2185
KIAA1244	-0.368
GABRB2	0.4365
MGC72080	0.021
CD27	3.77675
EGLN1	-1.0696
PEX13	0.37925
RWDD3	0.528
RNF12	0.4105
GRIN2B	0.5275
ADAMTS14	-0.510875
DYDC2	0.538833333333333
ATP6AP1	0.0509
NR1H2	-0.344
PDK2	-0.27825
C3orf17	0.110666666666667
SLC38A2	-0.300071428571429
SLC25A29	-1.38133333333333
C15orf29	0.591875
ADAM9	0.573666666666667
TMUB2	-0.1025
GPR176	0.30575
AGK	-1.0825
MCCD1	1.0465
NDUFA4	0.28525
TMEM146	0.361
DUSP1	1.7695
UNQ6975	0.384
EMX2OS	4.016
INSM2	-0.46875
LUZP4	-0.9215
SETD6	-1.52775
P2RY2	1.68825
SLC45A2	-1.646
RABGAP1	-0.248333333333333
UBXD5	-0.73825
GPRC5A	-1.1684
PAK3	1.239
LOC63920	-0.8325
TGFBR1	1.2772
KRTAP6-3	0.41675
SFMBT2	0.09025
CDC42	0.8855
C11orf35	-0.447
TTLL2	0.52
UACA	1.31991666666667
CD97	-0.1402
SETD5	-0.864125
NINJ2	0.14275
PTER	0.9685
POMGNT1	-0.78675
KRTAP4-2	0.1185
ECGF1	3.012125
HRB	0.308545454545455
ATP1B2	0.047
LOC400506	-0.41275
COL4A3BP	1.4865
C6orf97	-0.382
GRHPR	0.599625
TAS2R1	1.186
SEMA7A	1.325
EDF1	-0.14925
ODF2L	0.586
PCID2	-0.943333333333333
GTF2H4	-1.04466666666667
ZCCHC3	-1.069375
CGB2	-0.142
NEUROD1	0.07325
C20orf75	-0.1475
RP5-1054A22.3	2.43783333333333
IFNA5	0.741
ZNF134	-0.6155
MGC119295	-0.887
ZSWIM6	0.97075
SMEK1	-0.2475
PCGF2	-0.445
C1orf102	1.69575
CYP2A13	4.2915
KCNH6	-0.5765
MDM1	-0.1654
ALDH7A1	-0.2205
C9orf75	-0.429
VDAC3	-0.184
OR51T1	0.6975
EIF3F	-0.09
KCNJ10	-0.232
LENG8	-0.37025
EDEM2	0.0685
CCNJL	-0.764
DHX37	-1.0245
CRYGN	1.085
AATF	-0.87825
ZNF630	1.026
E2F5	-1.5135
WFDC13	-1.53825
FTSJ3	-0.8545
C4orf33	0.775
LHFPL4	-2.3965
C19orf56	-0.690916666666667
SMAD4	0.036875
AFM	-0.0596666666666667
G0S2	2.98425
FCHSD2	0.4401
RRP1B	-1.1127
EEF1B2	0.360166666666667
STAT6	0.821
ZNF195	-1.148
GNL1	-0.469
ZNRF2	0.279833333333333
PER3	-0.54875
ASB16	0.96175
C10orf10	2.67607142857143
ADCY8	-2.74466666666667
C9orf58	-0.0846666666666667
ARMC10	-0.0848333333333333
PSG1	-1.236
DHX34	-0.9505
VARS2	-0.625375
NFIC	-0.6395
ITPR2	-0.00699999999999999
AGXT2	0.172166666666667
OR6K3	0.292
H2AFZ	-0.333916666666667
MLLT3	-0.124916666666667
COX4I2	2.77675
CCNT2	-1.153375
PLK4	-1.73875
NUMBL	-0.428666666666667
MED16	-0.24025
PLEKHQ1	2.81
GOSR1	0.335333333333333
BTG4	0.22725
RPL30	0.304333333333333
IGSF5	-0.683
IGFL2	0.496666666666667
ELMOD2	1.325
SHC3	-0.426333333333333
HAVCR1	0.3085
DYNC2H1	-0.301625
RNF5	-1.3705
C2orf7	0.36675
NLF1	1.2335
KLHL25	0.21825
LRP10	0.1349
KRI1	-0.33175
PUS7L	0.221
MGMT	1.1725
HOXD1	1.49283333333333
CSH1	0.341
ATG16L2	-0.56775
FLJ44635	0.75
CHODL	0.63475
EXOSC8	-0.6725
SLC28A1	-0.3015
MYO7B	-0.633333333333333
SEH1L	-0.1316
MTNR1A	0.0753333333333333
TSPAN5	0.696166666666667
CDC45L	-2.39883333333333
AMIGO1	-0.048
ATAD3A	-0.72625
OSGIN2	0.336166666666667
PDIK1L	-0.298833333333333
DARC	4.8325
PIPSL	0.1875
SHMT1	-1.6515
CRISP3	-0.7085
POPDC2	3.04033333333333
ZRANB2	-0.503333333333333
FBXL8	0.8125
TRIP13	-1.46609090909091
EIF5AL1	-1.2865
POU5F1P3	-4.79316666666667
IL6	1.07466666666667
CXorf38	1.346
IFNA16	0.159
FBXL2	0.939833333333333
BRD1	-0.144
STATH	0.067
FBXO44	-1.19783333333333
MCCC2	-1.3865
CDC2	-1.3767
C5orf23	-1.9025
IVD	-0.309
C10orf122	-0.5655
MSL3L1	0.7434
MVP	1.212
EPOR	-0.635
ZMYM1	-0.501833333333333
BCL7C	-0.191833333333333
PSTPIP2	0.3651
LYPD1	-0.141625
OR8G5	-0.486
ZP3	-0.628833333333333
BCAS4	0.394166666666667
EDG6	4.041
ISY1	0.1425
PRAMEF2	-1.7685
CUL1	-0.6575
RNF213	0.6696
CCRK	0.23675
DHX9	-0.857375
C13orf29	0.99425
NCKAP1	0.159
MRPL43	0.693
XPR1	-1.39225
PKN2	0.7801
PODNL1	0.2555
ZNF333	0.02025
DALRD3	0.18875
OPN1SW	0.6015
BTBD6	0.27675
C11orf82	-1.788
OR5P3	-0.0635
DUSP11	0.44725
L1CAM	-1.3965
NEK11	0.880833333333333
OR7E91P	0.816
CNTN3	2.1898
CREB3L2	1.48825
ZBTB37	-0.0225
KIAA1324L	0.91375
NDUFB10	-0.118833333333333
NUDT2	-0.308
GTPBP8	0.841
CACNA1D	-0.43925
PRKAA2	-1.5328
PRDM8	0.236
MGC16075	-0.147666666666667
KRT14	1.46278571428571
PP8961	1.0215
MRPL18	0.0175
ABCG2	-0.39275
PACRG	2.37225
BBS2	0.23775
KREMEN2	-3.8265
FBXO21	0.372
HNRPUL1	-0.945
GRB10	0.2355
CLSTN1	0.452875
LMAN2	0.1282
C17orf61	0.24775
NIPSNAP3A	1.46125
INSIG2	-0.538166666666667
PCDHB7	0.444
STXBP2	-0.83775
CMAH	1.27525
SEMA5B	0.22625
ZNF155	-0.441166666666667
COQ6	-0.176
PRPF4	-0.74775
TSPAN15	1.7287
VN1R5	-0.10775
LATS2	1.2365
SELK	0.64825
PGK2	0.289666666666667
MS4A1	0.62875
TYW3	0.0847
KRTAP5-1	1.00375
RCCD1	-1.946
BTN1A1	0.62225
DDX28	0.28175
TMEM65	0.312125
LOC92345	-0.85625
TTC31	-0.72825
WDR46	-0.882333333333333
CHP2	-0.948166666666667
LSP1	2.092875
ZNF542	-0.6495
EXOSC1	0.1155
ARHGAP18	1.352
LRRTM4	-0.743857142857143
MAOB	2.0825
CACNB4	-0.11575
MGC33846	1.50825
RANBP3L	-0.13875
ATP5L	0.236125
ONECUT1	-2.573
NUDT9	0.40425
TMEM149	2.266
STX17	0.59475
IGSF10	-2.137
TMPRSS9	0.5865
BMPR2	0.878416666666667
ALLC	-0.438
KLF7	0.727625
GCC1	0.2975
TIMM9	0.00549999999999999
CDO1	2.77716666666667
MGC10701	-0.344166666666667
IFI6	1.4375
FRMD8	1.2315
MGAT2	0.868
WBP5	1.21933333333333
CNIH2	-0.288
KIAA0907	-1.8641
KCNH8	0.8665
CTSG	2.5465
GRIK1	0.149
CUL5	0.97225
FRMD1	0.772
OR9A4	0.378
SYT6	-1.1985
FOXD4L2	-1.2185
ANAPC2	-1.21366666666667
OPN5	0.1515
TAF13	0.74225
LYG2	-0.24375
GGNBP1	0.021
C11orf40	0.493
OTX2	-1.2865
REG4	-0.2405
EIF5	0.615625
PALB2	-1.20125
SEPSECS	-0.0322
RNASE3	2.0195
TRIM49	-1.1705
POLR2K	0.6753
GPR42	0.5915
C8B	-2.81475
SASS6	-1.31425
PREB	-0.185333333333333
OR3A3	0.434
TUBA8	0.879625
IGLV2-14	-1.574
STIL	-2.1065
ANKFN1	-1.7675
NME7	0.30675
HOXC12	-1.38475
UBE2C	-1.761875
FHOD1	0.170125
CDK2AP1	0.460666666666667
OR6K2	1.0815
DHPS	-0.97425
RPL5	0.352833333333333
TRGV5	1.205
LOC541472	1.232125
HCCS	-0.4929
DENND1B	-0.1655
LHX3	-1.258
OR5D16	0.382
CXorf57	-1.33016666666667
IRF2BP1	-0.69875
NDST2	1.11966666666667
LCE3D	0.946
BOLL	0.403875
SYT3	-0.8595
PIH1D2	0.3865
C20orf7	-0.182833333333333
IL1R2	1.978
SLAMF9	1.3785
PPME1	-1.485
PIK3CA	0.248
TRAPPC1	-0.851625
COLEC10	-1.02975
SLC9A6	0.3985
PDDC1	-0.360583333333333
CCDC53	1.3195
GK3P	-0.0835
DAZL	-1.043
BRI3	1.52775
SDK1	0.082375
CYP2C18	-0.57975
IFI44L	4.010625
RPL3L	1.374
FUT9	-0.390333333333333
KIFC2	-0.940833333333333
PMP2	-0.08575
SLC4A9	0.5385
PLAG1	-1.36216666666667
MYCBP2	0.537833333333333
OR4E2	-0.3145
CCDC65	0.9355
C16orf82	0.22375
ENTPD4	-0.423
BRP44L	0.827125
PMP22CD	0.2785
TMCO4	0.724333333333333
KCNN1	-0.993
WDR35	-0.6925
CCDC80	3.648375
C3orf31	-0.651
SLC7A9	-1.84175
TMEM190	-0.2345
DBC1	0.282833333333333
FADS3	0.0236666666666667
PDZD8	-0.241166666666667
GRM5	0.772625
AZGP1	1.482
PEX3	0.591
MED1	0.221142857142857
ATG4C	0.566666666666667
HNRPH3	-0.689125
FAM109B	2.39
C4orf17	0.392
CA10	-0.762333333333333
OPRD1	0.2085
CCL16	-0.7815
SACM1L	-1.21375
CST6	5.5095
CD63	2.0520625
LGI1	-1.6505
ZNF784	1.33175
CRYBB1	1.4685
CX3CL1	1.27625
TOP2A	-2.411875
GYPB	-2.57433333333333
GADD45GIP1	-0.90275
FEN1	-1.366125
IGF1R	-1.4244375
WDR72	-1.74416666666667
PURG	-0.5848
DEFB126	0.117
PKD1L1	1.22225
CAV1	0.466
GNPDA2	1.5856
DGAT2	0.359625
NLGN1	-2.455
STRBP	-1.675
HPRT1	-0.330833333333333
FANCI	-1.484
PSMA7	0.691875
DBF4B	-0.701666666666667
TTF1	-0.263
RAD54L	-1.993
ELOF1	-0.4715
PLAGL2	-0.661
ZNF256	0.1495
HMGCL	0.851
MSI2	-0.981666666666667
RPESP	0.209333333333333
C11orf60	0.5525
ABCD1	-0.089
ACAA1	0.2992
SPARCL1	5.78564285714286
IL6ST	0.3798
ZNF319	0.643
TMEM109	-0.0171999999999999
FAM90A1	0.769833333333333
IL22RA1	-1.502
ATP4B	0.991
TEC	-0.271833333333333
C7orf30	-0.39275
TXNDC2	-0.0863333333333333
ABCB4	-0.74575
KIAA1191	-0.39725
C9orf38	0.338
SFTPB	0.308375
CNTNAP2	0.5105
FRK	-0.226
TBX19	-0.652
CHD4	-0.561
C6orf26	-2.168
MOSC2	0.76325
IKBKE	0.175
HIF1A	0.123666666666667
LOC595101	-0.293
RELA	0.0941666666666667
TMEM16B	0.603666666666667
ABHD12B	-1.79425
TSEN34	-0.06425
KIF18A	-2.2095
TXNDC9	0.781666666666667
SPATA2L	-0.212
SEMA4G	-1.263
C21orf91	0.6925
MATN1	-0.346
KCNIP4	0.483
TUSC1	0.956375
OR4C15	0.54275
ARMCX6	0.786833333333333
WBSCR27	-0.978
OR52I2	-0.174
KIAA1604	-0.76075
DYNC1I1	0.3405
PPP4C	-1.4245
SLC47A2	-1.11366666666667
TREH	0.35475
CD48	4.17366666666667
ST14	1.8
PKN1	-0.861
SPON2	3.345
XBP1	-0.710583333333333
SFRS12	-0.686
EFCAB6	1.28325
SELT	0.56175
SLC39A2	1.094
ERF	-1.00666666666667
ARL3	0.574375
SURF6	-0.8206
MLLT10	-0.386333333333333
FLJ11171	-0.1705
TDGF1	-3.4455
ERCC6	0.15625
EIF2AK4	0.413
BAZ1A	-0.301666666666667
LRRN3	0.858166666666667
TMC3	0.04
EFTUD1	-0.229
PTPRO	2.77733333333333
CLEC12A	3.2665
ACBD4	0.085625
ZDHHC14	-0.388625
OTUD7B	-0.19075
ACTB	0.4573125
MSRA	0.68325
LCE5A	1.692
IFI35	0.77975
BSCL2	-0.374166666666667
ANKRD12	0.354416666666667
CFHR2	1.2625
RGAG1	-0.519333333333333
HSFY1	-0.378
SLC30A5	-0.222833333333333
IMPG1	-0.0045
GPR109A	0.8465
ZNF185	0.60675
IYD	1.5655
NPCDR1	0.199
SERPINA13	-0.506
HMGCLL1	-1.3315
NEUROG1	1.42383333333333
UBQLN1	-0.307
LIN37	0.21075
SOCS2	-0.412
DSCR4	-1.45825
XKR6	-0.38225
GPR142	0.5585
KRTAP13-3	0.36
CCDC15	-0.827
MOS	0.9185
CD1E	-1.002
OFCC1	-0.3978
FAM83D	-2.09575
SRFBP1	-0.2875
C9orf96	0.814
DHDH	0.3445
CCDC90A	-0.486
RABL3	0.5608
CD320	-1.7445
ANGEL2	0.0486666666666667
MRPL21	-0.187
SMG6	0.558833333333333
INSR	0.98175
FLJ14816	-0.4105
GLRB	-1.3395
C9orf89	1.009
CIZ1	-0.865375
URG4	-0.237333333333333
LRDD	-1.62
CBY1	0.6915
NFX1	-0.453875
MTERFD2	0.381785714285714
C19orf23	0.083
PGC	-2.485125
IER3IP1	1.0506
RASAL2	1.59166666666667
C1orf89	0.28075
SYNJ1	-0.421875
NFKBIE	1.42975
FLJ40125	-0.122833333333333
TCEB2	-0.00379999999999998
NOG	-2.1385
POLR2J2	-0.718166666666667
HLA-B	2.76025
PCDHA1	0.1245
PPP2R2B	-0.01975
ARHGEF17	0.692666666666667
TCF7L2	0.304428571428571
CHD5	-0.476166666666667
ZNF431	-1.2275
TBC1D25	-0.39275
ZNF800	-0.364
SCUBE2	0.392545454545455
MYCBP	-0.387333333333333
GPX5	0.322
C6orf129	0.247166666666667
QSER1	-0.828666666666667
ULK2	2.2865
PIGO	-0.023
NRCAM	-1.52535714285714
SLC35E3	0.2675
CSRP2	0.028
HYPE	-0.0955
MAPK15	-0.358333333333333
MGC14327	-0.09025
TIMM13	-0.043
ZNF462	0.6235
GBA3	0.64
TEX13A	0.859
MCM6	-0.805222222222222
MTRF1	-0.154125
ABCA7	-0.2665
EIF4A2	-1.0065
ZC3H10	0.692
RPGR	0.435166666666667
C20orf94	0.4195
RP1L1	0.0255
GPR125	-0.591875
USP22	-0.368857142857143
OR1L4	0.90625
MLZE	1.991
FLJ32065	0.098
PTCD1	-0.65025
CRTAC1	0.518833333333333
BXDC2	-1.29875
C18orf1	1.43883333333333
FAM107A	3.08664285714286
EFNA3	-1.5335
P18SRP	-0.1452
CAMKK2	0.862166666666667
KIAA0649	-1.5065
NES	0.0701666666666667
HS6ST3	-0.85275
PON2	-0.5335
TCP11L2	0.2765
CLEC4A	5.151
PRR12	-0.6365
MLXIPL	-1.122
C2orf50	0.065
ZNF28	-0.6215
ENC1	1.06866666666667
MAP2K1	-0.268375
FKSG2	1.6565
KIAA0430	1.3545
PTP4A1	-1.3535
GPR156	1.7265
GTF3C6	0.73125
UBR2	0.0872
LOC388272	-0.45275
MAK	0.372833333333333
ACOT4	1.17925
STC2	0.4505
PIGW	-1.134
SAE1	-0.10575
COL6A1	2.70368181818182
OAZ1	0.769333333333333
STMN4	0.341333333333333
EDG3	0.1615
SGCE	0.0805
IL11	-1.38583333333333
PRSS8	0.8375
YIPF5	1.00275
WNT4	1.601125
CSN2	0.293333333333333
TCF7	-2.034375
TDO2	3.406
SAMD9	0.306
S100A7A	-1.351
MMRN1	3.58383333333333
GKAP1	-0.67425
AKR1C3	0.931875
RNF19A	-0.293125
GMDS	-0.7625
YKT6	0.2235
SPARC	2.7301
C12orf31	0.50375
UBE2V2	-0.164833333333333
FBXL18	-0.623833333333333
KIAA0460	-0.5525
ADAM22	-0.151125
SERPINC1	-4.3735
KCTD21	-0.1455
MYOHD1	-1.302
ZNF37A	-0.0556666666666667
GTF3C1	-0.838333333333333
CTSZ	4.533
PRNPIP	-1.932125
DRD1IP	0.17725
NR1I2	-2.11683333333333
ZNF266	-0.7207
SPAG4L	0.068
COX4NB	0.288
SAPS1	1.86033333333333
APOA1	-3.6005
TATDN1	-0.314666666666667
C10orf82	0.42425
KPNB1	-1.072
FOXO3	-0.174166666666667
CRYBB2	-0.502
ZBTB5	-0.738
SLC25A38	-1.094
DCTN2	-0.1785
IFT20	1.1205
CTHRC1	3.7895
C1orf31	-0.7615
UHRF1	-0.6983125
GPC6	0.575
C10orf54	2.96025
MCF2L2	0.0188333333333333
WNT9B	0.27
OLA1	-0.973875
FAM120B	0.09325
TTLL10	0.5965
CYorf15A	-4.03225
RELN	-1.6182
SCN2B	1.41916666666667
MFHAS1	-0.8825
NKX3-2	-2.02616666666667
RASGRF2	0.3165
SSBP1	-0.0733333333333333
KPNA6	-0.3895
LOC389118	1.097
HS3ST4	-0.5451
SUPT7L	-0.378875
FLJ32658	-1.29625
IGFBPL1	-0.652
KIAA1641	-1.2074
SHKBP1	-0.292166666666667
CSF1R	5.08775
NAGK	1.44375
MYL2	0.95775
HIST1H4C	-0.0341666666666667
TOMM7	0.47625
ADAMTSL3	2.9838
TNFSF14	0.093
PRRT2	-1.7155
VTA1	-0.22775
AOAH	4.85333333333333
CRISPLD2	2.36935714285714
