Hybridization REF	TCGA-A8-A09R-01A-11R-A00Z-07
MAGED1	0.30125
RESP18	0.389
WFDC6	0.133666666666667
MT2A	-1.9355
C11orf56	0.29325
KIAA1432	0.0965
ROR1	-1.358
HSD17B14	2.18533333333333
ZFAND2B	0.2055
SAMD4B	0.50875
HEXA	-0.392875
HNRNPU	0.0498636363636364
USP39	-0.1105
NRD1	-0.4485
R3HDML	0.198
FLT4	0.594666666666667
OMG	0.0198333333333333
OR52N4	0.773
LOC399818	-0.6555
ELA2	-2.569
VENTXP1	-1.42
RFC5	-1.6815
OR52L1	0.233
PAX5	0.01
FBXO2	-1.12225
GMEB1	-0.4925
AKT3	-0.6395
CRB1	-2.7095
CTTN	0.4015
UTP15	0.226666666666667
HSBP1	0.953166666666667
PHF11	1.63
NDEL1	0.282666666666667
USP8	0.236
BAIAP2	0.458625
SI	1.264
ARSJ	-0.420666666666667
BAAT	-2.5945
KCNS3	2.4595
LOC126147	-0.737666666666667
TMEM37	-0.60175
C1orf162	3.59383333333333
MBD1	0.4003
ITGAL	1.05483333333333
WDR73	-0.232166666666667
GKN2	0.101833333333333
ARFGAP1	-0.099125
SLC5A8	-0.6336
ZBTB40	0.1047
CYP4B1	4.25583333333333
LYPLAL1	0.45575
CHST3	-0.615
MAP3K9	0.465
BTAF1	-1.40116666666667
TFAP2E	-0.1665
RBM35B	0.47425
LOC441251	-0.471
ANKRD25	-0.258833333333333
UQCRC2	-0.3255
MAEA	0.62725
HYAL1	-2.4792
RNPEPL1	0.786
CPSF2	-0.476
PSD3	-1.3178
ABCA13	-0.391125
AGR2	2.191875
GBX1	-0.2375
HDLBP	0.288214285714286
ACY3	-1.0045
HECW1	-0.32575
ZNF519	-1.52225
HOPX	2.3455
ZNF304	0.779375
OR12D3	0.328
FKSG43	0.3855
METTL1	0.17725
MFSD3	0.6413
PSPH	-1.50625
CLCA3	-0.033
DARS2	-0.6185
CDC25A	-1.73683333333333
BAIAP2L1	0.751
B3GNT5	-0.826875
USP29	-0.00875000000000001
ARHGEF10L	1.1174
ATOX1	1.037
ADAM30	0.023
DNASE1	1.1525
STT3A	-0.315833333333333
RAB6IP1	0.0575
PTN	0.8045
C1orf106	-0.708230769230769
HECA	1.31775
RNF122	0.82625
SLC22A18AS	-0.969666666666667
GNG8	0.221333333333333
ELP4	-0.538
FAM65A	0.504166666666667
RPL10A	-0.945
IRS4	0.98
MACF1	0.4248
SEC24D	0.2145
LOC374395	0.06925
TGFB2	-0.7745
MDFIC	0.113
CHRNE	0.517833333333333
PCMTD2	-0.3515
ATP6V0D1	0.0378333333333333
MTA2	-0.229
LZTR1	-0.663166666666667
RAP1A	0.280666666666667
AXIN1	-0.275125
POLR1C	-0.27425
TRIO	-0.307
PLXNA4A	-0.342333333333333
C5orf33	-0.30125
DEPDC1B	-2.332
ZNF473	0.0871666666666667
MTM1	1.079625
GPR107	0.696666666666667
CSNK1A1L	0.912666666666667
FLJ14154	0.69225
NLRC4	4.5725
ENPP4	2.38666666666667
PADI3	-0.146
RNF170	0.422
CG018	-0.145666666666667
C16orf7	0.1745
KCNE1	-0.4875
NRM	-1.511
SLC37A3	0.465357142857143
TPD52L2	-0.724
UNC5B	2.25075
C12orf12	0.0301666666666667
SDHB	-0.6675
CLRN1	0.35175
NUDT10	-0.409
UGT3A1	0.381
FBXW8	0.21875
RHOF	-0.9575
PTPLAD1	0.577625
MYO3B	-1.655
DERA	-0.83025
TPP2	-0.288
C19orf53	-0.365333333333333
GINS3	-0.584125
ST6GALNAC5	2.3205
CHSY1	-0.352
MGC15705	0.8295
GPR83	-0.222166666666667
EXT2	-0.393
DOLK	1.00225
TUBAL3	0.0425
ACVRL1	1.888
ABL2	-0.179916666666667
C14orf156	-1.67433333333333
PTPRZ1	-4.141125
DIP2C	-0.111375
LAMP1	1.316125
RXRA	-0.3361
MAP3K5	0.82625
ALKBH1	0.122166666666667
PDLIM7	-0.263
ARL14	-1.6745
SNIP1	0.0816666666666667
TIMP3	2.80891666666667
RGS3	0.493
SPAG16	1.2388
ABHD4	0.72375
ARHGEF12	0.137333333333333
GLUD2	-0.5785
RAC2	-0.8322
UAP1L1	-0.1865
SLC18A3	-0.4035
YOD1	-0.527166666666667
RALY	0.1655
HMOX2	0.402875
DGKH	0.97525
DBNDD2	1.45633333333333
YIPF4	0.627875
THAP10	-0.17925
ZNF513	0.78625
HAGHL	0.225833333333333
ITGB4	-0.0131666666666667
CCDC141	-1.7735
YTHDF3	1.1885
C5orf28	0.5245
RPL7L1	-0.716125
TMEM30B	1.20614285714286
ANKRD35	2.2255
DUOXA2	-0.538
TBC1D5	0.00962500000000002
DFNB59	-1.4505
HRH4	0.81275
MYO6	2.7092
DNAJA4	3.6225
RBM24	1.285375
CEACAM20	-0.63425
RBM23	0.663142857142857
NGFB	0.6075
C1orf63	-1.7097
KRTAP7-1	0.122
PERLD1	2.36
NPB	-0.0205
C17orf59	1.08
HSPBAP1	-0.07275
SLC15A4	-0.04025
PRTFDC1	-0.042
OSMR	-1.05364285714286
CYSLTR2	-0.5775
C19orf25	0.6074
KIAA1797	-0.292
NLRP6	1.6805
FAM105B	0.1419
SCRN2	-0.188333333333333
LRRC58	-0.5689
RNF17	0.403125
NEIL3	-3.055
FAM137A	-0.41825
SKP2	-2.628
PARVA	1.11416666666667
PKLR	-1.6985
RNF34	0.834
A3GALT2	0.21875
C12orf50	-0.151
SUNC1	-1.5315
FAM102B	0.172333333333333
CCT2	-0.64125
LRRC37A2	-0.4405
ARF4	0.7855
SIKE	-0.3585
C8orf48	2.26366666666667
MBTPS1	-0.105285714285714
GPSN2	-0.039
NCF2	4.59525
SLC12A6	0.157666666666667
MRPL48	-0.645
HMGN3	-0.471833333333333
LRRC62	0.50375
PAX9	0.81475
FAM55A	0.6
C20orf42	-3.35783333333333
SCML2	-1.27866666666667
BCL9	0.44
FAM40A	-0.3895
C9orf41	-0.176
ZNF774	-0.0515
LETM1	-0.59475
PLXNB1	0.593166666666667
NIPSNAP1	-0.226875
USP10	-0.683
F9	0.431
LIPE	1.9245
CNGB3	0.507
C12orf52	-0.12775
PI4K2A	0.567375
MED8	0.2945
STAT4	1.0859
FGD4	-0.601
RNF145	-2.13283333333333
WDR32	0.2663
CLDN2	-0.116333333333333
TCEAL8	1.1535
ZMYND8	-0.4922
PDXK	-0.53753125
GATAD2A	-0.78575
PTGES3	-0.318
CCM2	-0.07775
TAP1	3.127875
ZNF670	-0.034
ETS2	-0.387
C6orf166	0.2605
PRMT2	-0.05
OR4B1	0.763
INTS8	-0.7845
CCDC102A	0.25075
CCDC83	-1.29366666666667
ITGA1	0.3394
EPHA5	-1.83144444444444
FAM24B	-0.972333333333333
TSGA10	2.89425
HAL	-2.6215
MYOT	-1.447
SPACA3	-0.00174999999999999
BCL2L2	0.388
CUGBP2	0.1515
CCNB3	2.18725
RNF113B	0.39925
MERTK	0.94975
BAG1	0.6855
VPS36	0.354
ORMDL3	1.8462
C1orf190	0.02575
ZNF625	-0.85675
CORO2B	-1.83575
ALOX15	1.7225
CST1	2.6885
NUPR1	2.10933333333333
CCL7	3.2545
SMCR5	-2.0085
DSC2	1.92
RBMS2	0.077
GRIK4	-0.368
TRIM65	-0.0206
TMPRSS6	1.376
TP53INP2	1.2175
GLB1L	0.669
LOC388284	0.468833333333333
PUS1	-1.03128571428571
BCL9L	0.261
OLFM1	0.62325
RET	3.034625
MASTL	-1.78766666666667
ALX3	-0.00600000000000001
IL1RL1	0.1562
ZNF765	-0.5207
C14orf138	0.28625
SNX10	-0.00566666666666667
TAC4	0.436
C1orf64	0.175375
POGK	1.3245
MAPK9	1.683
ZNF366	2.73225
C8orf79	0.6821
CLDN7	2.807125
OR5AT1	0.527
TRIM37	-1.492
LRRC25	3.36
GRHL2	3.5493
TEKT3	0.59225
LASS5	0.259333333333333
ABCC4	-0.855583333333333
DLG3	1.6255
VGLL1	0.2295
ZFP36L2	0.0633333333333333
MFRP	-0.271333333333333
KIAA1799	0.02725
FLJ44379	0.8635
PCNX	-0.41925
ANXA9	2.415
CYP4V2	1.5665
PIK3C2A	-0.42125
SRR	0.4685
NOL3	-0.39225
IFITM2	1.6565
ARNTL2	-1.17525
ZNF595	0.08525
NLRP13	-0.411
ASPH	-0.040125
CPA2	0.3305
PVRIG	-1.26833333333333
LEPR	-1.12216666666667
C16orf42	0.6505
SH3BGRL	1.57225
FAM77D	-0.5195
FNDC7	-0.3165
C9orf6	-0.0166666666666667
NOTCH2NL	1.482
PGBD1	-0.347833333333333
SYNGR2	1.67316666666667
PITPNA	-0.425125
PRPF4B	-0.4069
SLC43A3	-0.724285714285714
NRBP1	0.27375
SLC25A22	0.33675
ILK	0.0115
SLC22A8	0.595
MRPS7	0.855
PITX2	-0.073
FABP3	-0.48725
OR1L1	0.4535
LOC728215	1.083875
BLID	-1.2125
KIAA1217	2.74982352941176
TFPT	-0.447
AP4B1	-0.98225
VBP1	-0.5355
OR1K1	0.566
MORC3	-0.06925
BHMT2	-0.768333333333333
C3orf10	0.697375
FZD7	3.36033333333333
WFDC10A	-0.2545
PMS2CL	-0.58125
CCDC32	1.06233333333333
FA2H	-1.21475
ALG13	0.352
TTLL7	0.0423
SPOCK3	-0.3805
SLC13A2	0.509
AIM1	0.923
GPRC6A	0.5405
EGR2	3.28225
MED11	0.1705
WWC1	2.023
SH3GL3	-2.491
RIF1	-0.942357142857143
PRLH	-0.139
VLDLR	-1.0955
DBT	-0.126625
C21orf63	-0.81825
CGGBP1	-0.3005
KRTAP12-2	-0.9815
TADA3L	-0.543
ZBTB16	0.058
PDGFB	1.99975
RFX1	0.277125
UQCRB	-0.2349
LOC133874	-0.6195
HPS3	-1.38175
LGALS3BP	2.4459
DKFZP564O0823	1.91742857142857
MRFAP1L1	1.438625
HOXA10	-0.841666666666667
NGB	0.337
KIF21A	-0.594923076923077
IFLTD1	0.463
LZTS1	-0.297625
ARHGEF3	1.65825
RHBDL3	-1.762
CSNK1G2	-0.153416666666667
ChGn	-1.641375
KIAA1244	2.35816666666667
GABRB2	1.423
MGC72080	-0.9645
CD27	3.62225
EGLN1	-1.4673
PEX13	1.312
RWDD3	-0.78325
RNF12	-0.571833333333333
GRIN2B	0.2195
ADAMTS14	0.231875
DYDC2	-2.3825
ATP6AP1	1.9434
NR1H2	0.197
PDK2	0.1995
C3orf17	0.0673333333333333
SLC38A2	-1.12985714285714
SLC25A29	-1.00116666666667
C15orf29	0.10175
ADAM9	0.463666666666667
TMUB2	0.836875
GPR176	-0.00799999999999999
AGK	-0.557375
MCCD1	0.37325
NDUFA4	-0.066
TMEM146	-0.213
DUSP1	0.168875
UNQ6975	1.0115
EMX2OS	4.8435
INSM2	0.54575
LUZP4	0.00375
SETD6	-1.4205
P2RY2	2.56225
SLC45A2	-1.2085
RABGAP1	0.597
UBXD5	-0.388375
GPRC5A	2.6908
PAK3	0.791333333333333
LOC63920	-0.326
TGFBR1	0.6249
KRTAP6-3	0.45675
SFMBT2	-0.654
CDC42	0.0759375
C11orf35	1.555
TTLL2	0.12725
UACA	-0.0356666666666667
CD97	-0.8236
SETD5	-0.1275
NINJ2	-0.238
PTER	0.613333333333333
POMGNT1	0.2555
KRTAP4-2	0.4375
ECGF1	3.135375
HRB	-0.257363636363636
ATP1B2	-0.3069
LOC400506	0.505
COL4A3BP	0.575
C6orf97	0.75175
GRHPR	0.330625
TAS2R1	0.707
SEMA7A	0.2685
EDF1	0.3125
ODF2L	-0.045
PCID2	-0.8605
GTF2H4	-0.373333333333333
ZCCHC3	-0.183625
CGB2	0.183833333333333
NEUROD1	0.45875
C20orf75	-0.236
RP5-1054A22.3	1.3405
IFNA5	0.431
ZNF134	-0.50125
MGC119295	-0.6836
ZSWIM6	0.174
SMEK1	-0.3245
PCGF2	0.787125
C1orf102	1.66
CYP2A13	1.7725
KCNH6	1.077
MDM1	0.1368
ALDH7A1	0.0565
C9orf75	0.90575
VDAC3	-0.62325
OR51T1	0.0695
EIF3F	-0.881
KCNJ10	0.325875
LENG8	0.48775
EDEM2	0.6495
CCNJL	-0.924333333333333
DHX37	-0.5625
CRYGN	1.6845
AATF	0.45225
ZNF630	1.730125
E2F5	0.752
WFDC13	-0.5905
FTSJ3	-0.453833333333333
C4orf33	0.0595
LHFPL4	3.3315
C19orf56	-0.67575
SMAD4	0.214625
AFM	-0.615
G0S2	-0.15025
FCHSD2	-0.2056
RRP1B	-1.3991
EEF1B2	-0.9225
STAT6	-0.509166666666667
ZNF195	-0.70775
GNL1	-0.582
ZNRF2	0.654166666666667
PER3	0.44525
ASB16	0.03775
C10orf10	0.684214285714286
ADCY8	-3.66716666666667
C9orf58	-1.78983333333333
ARMC10	-0.290666666666667
PSG1	-0.3475
DHX34	-0.06875
VARS2	-0.546125
NFIC	0.233
ITPR2	-1.318
AGXT2	1.94983333333333
OR6K3	-0.2265
H2AFZ	-0.859416666666667
MLLT3	-0.404583333333333
COX4I2	1.4935
CCNT2	0.29375
PLK4	-1.96825
NUMBL	-0.164833333333333
MED16	0.478
PLEKHQ1	1.9495
GOSR1	0.694944444444444
BTG4	-0.27725
RPL30	-0.375666666666667
IGSF5	-0.56325
IGFL2	3.05666666666667
ELMOD2	0.854333333333333
SHC3	0.3835
HAVCR1	-1.0605
DYNC2H1	-0.739875
RNF5	-0.5695
C2orf7	-0.5085
NLF1	0.678
KLHL25	1.4705
LRP10	1.9071
KRI1	-0.8525
PUS7L	-0.2465
MGMT	0.42475
HOXD1	0.806666666666667
CSH1	0.0426
ATG16L2	-0.947
FLJ44635	0.243
CHODL	-0.53025
EXOSC8	-1.8085
SLC28A1	0.26775
MYO7B	-0.742666666666667
SEH1L	-0.5381
MTNR1A	0.240833333333333
TSPAN5	-0.0981666666666667
CDC45L	-3.264
AMIGO1	0.005
ATAD3A	-1.461125
OSGIN2	0.901666666666667
PDIK1L	0.927833333333333
DARC	0.23775
PIPSL	0.766
SHMT1	-1.22725
CRISP3	-0.0155000000000001
POPDC2	2.11116666666667
ZRANB2	-1.06983333333333
FBXL8	0.6985
TRIP13	-2.1
EIF5AL1	-1.3635
POU5F1P3	-4.79316666666667
IL6	-3.1555
CXorf38	-0.0601666666666667
IFNA16	-0.074
FBXL2	1.82766666666667
BRD1	0.27225
STATH	0.90025
FBXO44	0.327833333333333
MCCC2	1.19175
CDC2	-1.6829
C5orf23	-1.4615
IVD	0.4805
C10orf122	-0.586
MSL3L1	0.0783
MVP	1.24325
EPOR	-0.8073
ZMYM1	-0.952166666666666
BCL7C	-0.430333333333333
PSTPIP2	1.4903
LYPD1	-1.23625
OR8G5	0.7585
ZP3	-0.3495
BCAS4	1.37833333333333
EDG6	2.194
ISY1	-0.1635
PRAMEF2	-0.65275
CUL1	-0.360375
RNF213	2.1091
CCRK	1.54475
DHX9	0.09
C13orf29	0.13925
NCKAP1	0.4715
MRPL43	0.271357142857143
XPR1	0.70625
PKN2	0.0683
PODNL1	1.1295
ZNF333	0.534
DALRD3	0.86575
OPN1SW	0.248
BTBD6	0.049
C11orf82	-2.4535
OR5P3	0.134
DUSP11	-0.154
L1CAM	0.9016
NEK11	1.75616666666667
OR7E91P	2.0525
CNTN3	1.6943
CREB3L2	-0.02675
ZBTB37	0.528
KIAA1324L	0.7615
NDUFB10	0.199333333333333
NUDT2	0.185
GTPBP8	-0.26625
CACNA1D	2.492375
PRKAA2	-0.298
PRDM8	0.1
MGC16075	1.01366666666667
KRT14	-0.9155
PP8961	0.546125
MRPL18	0.13825
ABCG2	-2.8985
PACRG	1.32175
BBS2	-0.44525
KREMEN2	-0.9345
FBXO21	0.71325
HNRPUL1	-0.278916666666667
GRB10	-0.7445
CLSTN1	1.013125
LMAN2	0.5883
C17orf61	-1.07775
NIPSNAP3A	0.582
INSIG2	-0.487333333333333
PCDHB7	0.120333333333333
STXBP2	0.76425
CMAH	0.620583333333333
SEMA5B	-0.60175
ZNF155	0.168166666666667
COQ6	-0.635
PRPF4	-0.41075
TSPAN15	1.2409
VN1R5	0.32675
LATS2	0.413
SELK	0.57525
PGK2	-1.52333333333333
MS4A1	-1.22975
TYW3	-1.0564
KRTAP5-1	1.0325
RCCD1	-0.828833333333333
BTN1A1	0.4605
DDX28	-0.4085
TMEM65	-0.115875
LOC92345	-0.80575
TTC31	-0.174
WDR46	-0.885666666666667
CHP2	-1.26133333333333
LSP1	0.710125
ZNF542	-1.299
EXOSC1	-0.54825
ARHGAP18	0.244833333333333
LRRTM4	-0.81325
MAOB	-0.894333333333333
CACNB4	-0.18925
MGC33846	-0.039625
RANBP3L	0.982875
ATP5L	-0.55825
ONECUT1	-3.015
NUDT9	0.14175
TMEM149	0.4205
STX17	0.5895
IGSF10	-4.07475
TMPRSS9	0.7935
BMPR2	0.890583333333333
ALLC	-0.6105
KLF7	0.993875
GCC1	0.4723
TIMM9	0.1205
CDO1	-0.349833333333333
MGC10701	-1.2615
IFI6	2.90266666666667
FRMD8	0.47275
MGAT2	1.02125
WBP5	0.6755
CNIH2	-0.198
KIAA0907	-1.1317
KCNH8	0.3435
CTSG	-2.31725
GRIK1	-1.3266
CUL5	0.26525
FRMD1	0.457
OR9A4	0.2815
SYT6	-0.478625
FOXD4L2	0.521
ANAPC2	-0.272666666666667
OPN5	-0.1555
TAF13	-1.098
LYG2	-0.8
GGNBP1	0.378
C11orf40	0.1355
OTX2	-1.4575
REG4	0.0373333333333333
EIF5	-0.205625
PALB2	-1.14175
SEPSECS	0.5735
RNASE3	0.037
TRIM49	-1.423
POLR2K	0.8512
GPR42	0.144
C8B	-2.60225
SASS6	-1.07175
PREB	-0.2005
OR3A3	0.177
TUBA8	0.573625
IGLV2-14	-1.3835
STIL	-2.53625
ANKFN1	-1.06033333333333
NME7	-0.395
HOXC12	-0.89225
UBE2C	-0.96875
FHOD1	-0.479625
CDK2AP1	-0.369166666666667
OR6K2	0.461
DHPS	0.0185
RPL5	-1.30358333333333
TRGV5	0.5595
LOC541472	-0.267125
HCCS	0.6526
DENND1B	1.9875
LHX3	-0.302
OR5D16	0.5965
CXorf57	-1.68083333333333
IRF2BP1	0.3735
NDST2	0.402
LCE3D	0.614
BOLL	0.03775
SYT3	0.334
PIH1D2	0.08725
C20orf7	-0.304333333333333
IL1R2	-0.0371666666666667
SLAMF9	1.6575
PPME1	-0.845625
PIK3CA	-0.1075
TRAPPC1	-0.46975
COLEC10	-0.65375
SLC9A6	-0.552333333333333
PDDC1	-0.6325
CCDC53	0.34925
GK3P	0.21825
DAZL	-1.10666666666667
BRI3	0.35225
SDK1	0.265125
CYP2C18	0.2755
IFI44L	3.544875
RPL3L	0.042
FUT9	-1.47916666666667
KIFC2	0.192833333333333
PMP2	-0.668571428571428
SLC4A9	1.0665
PLAG1	-2.34916666666667
MYCBP2	-0.504
OR4E2	0.4655
CCDC65	0.56775
C16orf82	0.29225
ENTPD4	-0.138
BRP44L	-0.590875
PMP22CD	-0.2125
TMCO4	1.20083333333333
KCNN1	-1.00466666666667
WDR35	-0.297
CCDC80	1.507
C3orf31	-1.0165
SLC7A9	-0.8585
TMEM190	-0.17525
DBC1	-1.81366666666667
FADS3	-1.01216666666667
PDZD8	-0.572333333333333
GRM5	0.029625
AZGP1	3.5415
PEX3	0.182
MED1	0.483714285714286
ATG4C	-1.36016666666667
HNRPH3	-1.452875
FAM109B	2.057
C4orf17	-0.158
CA10	-0.459
OPRD1	-0.0245
CCL16	-1.3765
SACM1L	-0.61225
CST6	3.5115
CD63	1.24775
LGI1	-0.09275
ZNF784	0.5805
CRYBB1	-1.395
CX3CL1	0.88145
TOP2A	-1.2755
GYPB	-3.71283333333333
GADD45GIP1	-0.78175
FEN1	-1.49075
IGF1R	1.0190625
WDR72	-1.96533333333333
PURG	-1.03066666666667
DEFB126	0.333
PKD1L1	-0.3685
CAV1	-2.2471
GNPDA2	1.1819
DGAT2	-0.278375
NLGN1	-4.73325
STRBP	0.68125
HPRT1	-0.202833333333333
FANCI	-1.6865
PSMA7	0.33775
DBF4B	-0.4925
TTF1	-0.58575
RAD54L	-2.761
ELOF1	-0.3015
PLAGL2	-0.950125
ZNF256	-1.725
HMGCL	0.58875
MSI2	0.2725
RPESP	-1.8975
C11orf60	0.31075
ABCD1	0.7535
ACAA1	0.378
SPARCL1	4.89114285714286
IL6ST	0.313
ZNF319	0.12375
TMEM109	0.2074
FAM90A1	-1.77566666666667
IL22RA1	0.727
ATP4B	0.5895
TEC	-1.169
C7orf30	-1.0545
TXNDC2	-0.0318333333333333
ABCB4	0.02625
KIAA1191	0.699375
C9orf38	-0.121
SFTPB	0.734
CNTNAP2	-0.693833333333333
FRK	2.4185
TBX19	0.18825
CHD4	0.14075
C6orf26	-2.64333333333333
MOSC2	0.102
IKBKE	1.75
HIF1A	-0.0668333333333333
LOC595101	-0.814
RELA	0.194833333333333
TMEM16B	-0.791666666666667
ABHD12B	1.268
TSEN34	0.324
KIF18A	-2.08825
TXNDC9	0.596
SPATA2L	0.0945
SEMA4G	-0.801
C21orf91	-1.13725
MATN1	-0.446
KCNIP4	0.0588333333333333
TUSC1	1.120875
OR4C15	0.435
ARMCX6	0.553583333333333
WBSCR27	0.0668333333333333
OR52I2	-0.021
KIAA1604	-0.8415
DYNC1I1	-0.7375
PPP4C	0.02075
SLC47A2	-1.90883333333333
TREH	0.1375
CD48	1.47816666666667
ST14	1.57516666666667
PKN1	0.2275
SPON2	3.24125
XBP1	2.35758333333333
SFRS12	-0.303
EFCAB6	0.891
SELT	0.84
SLC39A2	0.8565
ERF	-0.559833333333333
ARL3	0.112625
SURF6	-0.6424
MLLT10	-1.1187619047619
FLJ11171	0.635333333333333
TDGF1	-4.66766666666667
ERCC6	-0.3615
EIF2AK4	0.27775
BAZ1A	0.427833333333333
LRRN3	-0.295833333333333
TMC3	0.5505
EFTUD1	0.03925
PTPRO	2.6515
CLEC12A	1.63075
ACBD4	0.734375
ZDHHC14	-1.033
OTUD7B	0.957125
ACTB	0.7584375
MSRA	-0.264375
LCE5A	1.053
IFI35	1.8635
BSCL2	0.0531666666666667
ANKRD12	0.488916666666667
CFHR2	0.19225
RGAG1	2.29283333333333
HSFY1	-0.324
SLC30A5	0.235833333333333
IMPG1	0.5415
GPR109A	0.5905
ZNF185	-1.3635
IYD	4.95075
NPCDR1	0.5795
SERPINA13	0.6655
HMGCLL1	-2.081
NEUROG1	0.709666666666667
UBQLN1	0.612125
LIN37	0.52625
SOCS2	-2.80175
DSCR4	-1.729625
XKR6	-0.106
GPR142	0.8165
KRTAP13-3	1.384
CCDC15	-1.54466666666667
MOS	-0.0355
CD1E	-1.792
OFCC1	0.514
FAM83D	-1.6325
SRFBP1	0.28475
C9orf96	-0.728
DHDH	0.9385
CCDC90A	-0.8475
RABL3	0.48815
CD320	-1.75416666666667
ANGEL2	0.868166666666667
MRPL21	-1.0315
SMG6	-0.0445
INSR	1.882125
FLJ14816	-1.8205
GLRB	0.215666666666667
C9orf89	1.379
CIZ1	-0.462625
URG4	0.177666666666667
LRDD	-1.00666666666667
CBY1	0.437333333333333
NFX1	-0.40275
MTERFD2	-0.107285714285714
C19orf23	0.4615
PGC	-2.416375
IER3IP1	0.8991
RASAL2	1.17083333333333
C1orf89	-0.46925
SYNJ1	-0.53175
NFKBIE	0.62175
FLJ40125	-0.000999999999999999
TCEB2	-0.0272
NOG	-1.6935
POLR2J2	-0.751666666666667
HLA-B	3.789
PCDHA1	1.4475
PPP2R2B	-0.959
ARHGEF17	0.518333333333333
TCF7L2	-0.151571428571429
CHD5	0.690333333333333
ZNF431	-1.47
TBC1D25	0.0145
ZNF800	-0.61925
SCUBE2	0.146727272727273
MYCBP	-0.003
GPX5	0.167
C6orf129	0.428833333333333
QSER1	-0.549166666666667
ULK2	2.85175
PIGO	0.512333333333333
NRCAM	0.963
SLC35E3	0.425125
CSRP2	-1.036
HYPE	0.19975
MAPK15	0.325
MGC14327	0.29975
TIMM13	0.173
ZNF462	-0.89725
GBA3	0.13875
TEX13A	0.7295
MCM6	-1.05455555555556
MTRF1	-0.69225
ABCA7	0.16275
EIF4A2	-0.10075
ZC3H10	0.7354
RPGR	0.547
C20orf94	-0.37825
RP1L1	0.2355
GPR125	-0.473428571428571
USP22	1.10085714285714
OR1L4	0.531
MLZE	1.8925
FLJ32065	0.934
PTCD1	0.11875
CRTAC1	0.533
BXDC2	-0.727
C18orf1	2.00933333333333
FAM107A	0.678714285714286
EFNA3	0.00124999999999999
P18SRP	0.0194
CAMKK2	0.734166666666667
KIAA0649	-0.131
NES	-0.495666666666667
HS6ST3	2.30625
PON2	-0.296
TCP11L2	-0.427
CLEC4A	3.116
PRR12	0.178
MLXIPL	-1.5623
C2orf50	0.625
ZNF28	0.87925
ENC1	2.39716666666667
MAP2K1	-0.09975
FKSG2	0.26
KIAA0430	0.24925
PTP4A1	-0.785111111111111
GPR156	0.951
GTF3C6	-0.38925
UBR2	-0.3638
LOC388272	-0.72225
MAK	0.0988333333333333
ACOT4	2.447
STC2	0.602416666666667
PIGW	0.00987500000000002
SAE1	-0.175875
COL6A1	1.94018181818182
OAZ1	0.699166666666667
STMN4	2.64866666666667
EDG3	0.786833333333333
SGCE	1.104
IL11	-1.76066666666667
PRSS8	3.033625
YIPF5	0.911833333333333
WNT4	2.545625
CSN2	0.281
TCF7	-2.492375
TDO2	2.549
SAMD9	0.99525
S100A7A	2.0365
MMRN1	0.5475
GKAP1	0.0115
AKR1C3	-2.5085
RNF19A	0.97525
GMDS	-0.78775
YKT6	-0.34375
SPARC	2.4334
C12orf31	-0.4745
UBE2V2	-0.265166666666667
FBXL18	-0.371833333333333
KIAA0460	0.38575
ADAM22	-0.609875
SERPINC1	-4.32025
KCTD21	0.99225
MYOHD1	-0.968
ZNF37A	-0.816
GTF3C1	0.174333333333333
CTSZ	3.021
PRNPIP	-1.57875
DRD1IP	2.52825
NR1I2	-2.2235
ZNF266	-0.4945
SPAG4L	0.005
COX4NB	-0.5485
SAPS1	0.772166666666667
APOA1	-3.660125
TATDN1	-0.705
C10orf82	-2.87675
KPNB1	-0.0285
FOXO3	0.300083333333333
CRYBB2	-0.7505
ZBTB5	-0.621
SLC25A38	0.4715
DCTN2	0.534833333333333
IFT20	0.5055
CTHRC1	3.48775
C1orf31	-0.210125
UHRF1	-0.5590625
GPC6	0.4325
C10orf54	1.2955
MCF2L2	-0.621666666666666
WNT9B	-0.095
OLA1	-0.8725
FAM120B	-0.057
TTLL10	0.276
CYorf15A	-4.9905
RELN	-2.3448
SCN2B	0.24525
MFHAS1	-1.2985
NKX3-2	0.483666666666667
RASGRF2	1.0235
SSBP1	-0.7765
KPNA6	-0.0792857142857143
LOC389118	-0.0345
HS3ST4	-1.51622222222222
SUPT7L	-0.226125
FLJ32658	-1.7755
IGFBPL1	-0.21225
KIAA1641	-1.8876
SHKBP1	0.382
CSF1R	4.70975
NAGK	1.42575
MYL2	1.0265
HIST1H4C	-2.50766666666667
TOMM7	-0.77175
ADAMTSL3	1.5351
TNFSF14	-0.47275
PRRT2	-0.7755
VTA1	-0.166875
AOAH	3.86516666666667
CRISPLD2	1.6015
PNN	-0.9429
TA-NFKBH	-0.1435
ESPN	-0.3415
RBM43	0.142
KIAA1267	0.603875
DDX3X	0.758
KIAA1576	-3.4245
PLXDC1	4.52833333333333
FLJ25801	-4.13875
HNRNPL	-0.32
RUNDC3A	3.53516666666667
CASP12	-0.2885
SH2D5	-1.3845
RPL26L1	-0.0695
OR51A7	0.28575
HDC	1.376
C2orf16	-0.103666666666667
SYTL3	2.226375
GOLGA4	0.2323125
NOTCH1	-0.596666666666667
ATPAF2	0.3795
ECD	0.1605
SSX5	-1.43016666666667
SNAP91	0.1645
OCA2	-4.837
PNPO	1.1715
DAPK1	0.3015
PINX1	-1.53883333333333
SELENBP1	1.754375
