Hybridization REF	TCGA-A8-A06N-01A-12R-A056-07
KIAA1324L	1.817
NDUFB10	0.568833333333333
NUDT2	0.72375
GTPBP8	-0.88425
CACNA1D	2.695
PRKAA2	-0.729333333333333
PRDM8	0.1055
MGC16075	-1.274
KRT14	-1.81457142857143
PP8961	0.422375
MRPL18	-0.69175
ABCG2	-2.88875
PACRG	1.7695
BBS2	0.31675
KREMEN2	-5.0785
FBXO21	0.98725
HNRPUL1	-0.0741666666666667
GRB10	0.88125
CLSTN1	1.030875
LMAN2	-0.0133
C17orf61	-0.08
NIPSNAP3A	-0.352
INSIG2	0.522333333333333
PCDHB7	-0.9925
STXBP2	1.2045
CMAH	0.13775
SEMA5B	-1.93125
ZNF155	0.667
COQ6	1.45333333333333
PRPF4	-1.07675
TSPAN15	0.7743
VN1R5	-0.395
LATS2	-0.67675
SELK	0.5125
PGK2	0.469
MS4A1	-2.0155
TYW3	0.035
KRTAP5-1	0.47075
RCCD1	-1.75833333333333
BTN1A1	-0.4955
DDX28	-0.15675
TMEM65	0.617125
LOC92345	0.347
TTC31	0.09925
WDR46	-0.8335
CHP2	-1.477
LSP1	-0.439125
ZNF542	0.353
EXOSC1	-0.814
ARHGAP18	-0.364166666666667
LRRTM4	-0.822
MAOB	-0.3145
CACNB4	-0.9515
MGC33846	-0.203625
RANBP3L	3.682625
ATP5L	-0.043
ONECUT1	-3.4815
NUDT9	1.57025
TMEM149	-0.0945
STX17	-0.326
IGSF10	-6.22225
TMPRSS9	0.0495
BMPR2	1.055
ALLC	-0.525
KLF7	0.487375
GCC1	0.6911
TIMM9	-0.364
CDO1	-3.88683333333333
MGC10701	-1.38816666666667
IFI6	4.09716666666667
FRMD8	0.5935
MGAT2	-0.2265
WBP5	0.0773333333333333
CNIH2	0.128
KIAA0907	-0.8177
KCNH8	-1.3635
CTSG	-1.7735
GRIK1	-0.199833333333333
CUL5	0.655375
FRMD1	0.407
OR9A4	-0.031
SYT6	-1.895
FOXD4L2	1.5315
ANAPC2	-0.0118333333333333
OPN5	-0.32
TAF13	-0.39575
LYG2	0.664
GGNBP1	-0.1035
C11orf40	0.383
OTX2	-1.106
REG4	-0.066
EIF5	0.7921875
PALB2	-0.4935
SEPSECS	0.92
RNASE3	-0.2075
TRIM49	-2.525
POLR2K	1.9041
GPR42	0.282
C8B	-3.54225
SASS6	-0.47575
PREB	-0.153333333333333
OR3A3	0.5645
TUBA8	0.668625
IGLV2-14	-2.0765
STIL	-1.57775
ANKFN1	-1.92583333333333
NME7	-0.03725
HOXC12	-2.11175
UBE2C	-2.32125
FHOD1	-2.000375
CDK2AP1	-0.03375
OR6K2	0.052
DHPS	0.7395
RPL5	-0.529166666666667
TRGV5	0.57
LOC541472	-0.451285714285714
HCCS	-0.7988
DENND1B	1.924
LHX3	0.7225
OR5D16	1.06
CXorf57	1.02666666666667
IRF2BP1	1.2205
NDST2	0.224
LCE3D	0.334
BOLL	0.4798
SYT3	-1.70375
PIH1D2	0.09875
C20orf7	-0.306
IL1R2	0.604
SLAMF9	-1.067
PPME1	-0.032125
PIK3CA	0.097
TRAPPC1	-0.435375
COLEC10	0.03225
SLC9A6	0.600833333333333
PDDC1	-0.022
CCDC53	0.826
GK3P	0.757
DAZL	-0.85825
BRI3	-0.11525
SDK1	0.317875
CYP2C18	0.22
IFI44L	5.536
RPL3L	-0.156
FUT9	-1.6815
KIFC2	0.768333333333333
PMP2	-0.97775
SLC4A9	-0.4585
PLAG1	-1.9835
MYCBP2	-0.7185
OR4E2	-0.148
CCDC65	0.60425
C16orf82	0.141375
ENTPD4	-1.768125
BRP44L	-0.528625
PMP22CD	-0.288
TMCO4	2.61116666666667
KCNN1	-0.972666666666667
WDR35	0.63625
CCDC80	-2.720875
C3orf31	-0.9685
SLC7A9	-0.33075
TMEM190	-1.3925
DBC1	-2.0545
FADS3	-1.864
PDZD8	-0.710666666666667
GRM5	0.128
AZGP1	3.4081
PEX3	0.2905
MED1	0.773214285714286
ATG4C	-0.723
HNRPH3	-1.065125
FAM109B	1.44775
C4orf17	-0.073
CA10	0.894
OPRD1	0.5405
CCL16	-1.53425
SACM1L	-0.5375
CST6	0.93025
CD63	0.3630625
LGI1	0.3745
ZNF784	0.61325
CRYBB1	-0.687
CX3CL1	-0.6955
TOP2A	-2.250875
GYPB	-2.74883333333333
GADD45GIP1	-0.21375
FEN1	-1.911875
IGF1R	1.349125
WDR72	-0.160833333333333
PURG	-1.9265
DEFB126	0.5165
PKD1L1	1.2185
CAV1	-3.3884
GNPDA2	1.1708
DGAT2	1.33875
NLGN1	-5.978
STRBP	0.501
HPRT1	-0.307666666666667
FANCI	-2.636875
PSMA7	0.10825
DBF4B	-0.230666666666667
TTF1	-0.58875
RAD54L	-2.596
ELOF1	0.20075
PLAGL2	-0.225125
ZNF256	0.2875
HMGCL	1.48675
MSI2	0.649833333333333
RPESP	-4.88266666666667
C11orf60	0.784
ABCD1	-0.0505
ACAA1	0.4668
SPARCL1	3.75428571428571
IL6ST	3.0277
ZNF319	-0.467
TMEM109	0.6171
FAM90A1	-1.6675
IL22RA1	-0.136
ATP4B	0.2055
TEC	-0.4775
C7orf30	-0.63425
TXNDC2	-0.9975
ABCB4	0.57225
KIAA1191	1.117875
C9orf38	-0.1795
SFTPB	0.128714285714286
CNTNAP2	-2.42363636363636
FRK	0.482
TBX19	-0.06575
CHD4	0.31575
C6orf26	-1.78183333333333
MOSC2	-0.9215
IKBKE	0.10625
HIF1A	-1.3775
LOC595101	-0.6915
RELA	0.0545
TMEM16B	4.96266666666667
ABHD12B	2.7445
TSEN34	0.6535
KIF18A	-2.63825
TXNDC9	-0.4935
SPATA2L	-0.0605
SEMA4G	-0.7385
C21orf91	-1.617375
MATN1	-0.147
KCNIP4	0.556166666666667
TUSC1	2.726375
OR4C15	0.40575
ARMCX6	0.143
WBSCR27	0.495833333333333
OR52I2	0.423
KIAA1604	-0.839
DYNC1I1	0.714625
PPP4C	0.20275
SLC47A2	-2.05616666666667
TREH	0.244375
CD48	0.05
ST14	0.877833333333333
PKN1	-0.0575
SPON2	-1.379
XBP1	3.65491666666667
SFRS12	-0.0286666666666667
EFCAB6	2.97875
SELT	0.2045
SLC39A2	-0.1385
ERF	-1.007
ARL3	0.91075
SURF6	-0.4344
MLLT10	-0.530333333333333
FLJ11171	0.6835
TDGF1	-4.96916666666667
ERCC6	-0.42975
EIF2AK4	0.7705
BAZ1A	-0.578333333333333
LRRN3	-1.59633333333333
TMC3	-0.9715
EFTUD1	0.11875
PTPRO	0.7905
CLEC12A	0.078
ACBD4	1.373375
ZDHHC14	-1.384875
OTUD7B	1.98475
ACTB	-0.342875
MSRA	-1.082125
LCE5A	1.0505
IFI35	1.90825
BSCL2	-0.154666666666667
ANKRD12	0.552166666666667
CFHR2	-0.444
RGAG1	0.469833333333333
HSFY1	-0.7305
SLC30A5	0.688083333333333
IMPG1	0.515
GPR109A	1.355
ZNF185	1.09475
IYD	0.948
NPCDR1	1.804
SERPINA13	-0.816
HMGCLL1	1.62125
NEUROG1	0.562166666666667
UBQLN1	-0.292
LIN37	0.53975
SOCS2	1.71625
DSCR4	-2.561375
XKR6	-3.0325
GPR142	0.944
KRTAP13-3	0.54
CCDC15	-1.041
MOS	0.0705
CD1E	-2.734
OFCC1	0.743333333333334
FAM83D	-2.5645
SRFBP1	-0.106
C9orf96	-0.269
DHDH	0.184
CCDC90A	-1.0255
RABL3	0.43435
CD320	-1.41466666666667
ANGEL2	0.457
MRPL21	0.62825
SMG6	0.228833333333333
INSR	2.7144375
FLJ14816	-0.00199999999999999
GLRB	0.759166666666667
C9orf89	0.53225
CIZ1	-1.022375
URG4	0.335833333333333
LRDD	-0.920166666666667
CBY1	1.052
NFX1	0.246875
MTERFD2	0.908714285714286
C19orf23	0.559
PGC	-1.054375
IER3IP1	1.3469
RASAL2	-0.04825
C1orf89	0.38325
SYNJ1	-0.325125
NFKBIE	0.3735
FLJ40125	-1.87833333333333
TCEB2	0.5079
NOG	-2.4735
POLR2J2	-0.475833333333333
HLA-B	2.46175
PCDHA1	1.589
PPP2R2B	-2.93475
ARHGEF17	0.907166666666667
TCF7L2	-1.047
CHD5	-0.680833333333333
ZNF431	-0.433
TBC1D25	0.20325
ZNF800	0.155
SCUBE2	0.00136363636363637
MYCBP	-0.0155
GPX5	0.3305
C6orf129	-0.02
QSER1	-0.6595
ULK2	2.12725
PIGO	1.123
NRCAM	-0.0126428571428572
SLC35E3	1.607375
CSRP2	1.00325
HYPE	1.15625
MAPK15	-0.2195
MGC14327	0.62025
TIMM13	0.0686666666666667
ZNF462	-1.75575
GBA3	0.05575
TEX13A	-0.00699999999999999
MCM6	-1.18777777777778
MTRF1	-1.006125
ABCA7	-0.1425
EIF4A2	0.13025
ZC3H10	1.7756
RPGR	0.498166666666667
C20orf94	0.36425
RP1L1	-0.32725
GPR125	-1.17775
USP22	0.965071428571428
OR1L4	0.665
MLZE	0.38325
FLJ32065	0.63575
PTCD1	0.17625
CRTAC1	0.323166666666667
BXDC2	-0.74275
C18orf1	1.98916666666667
FAM107A	0.471928571428571
EFNA3	-1.42325
P18SRP	0.1948
CAMKK2	1.13933333333333
KIAA0649	-0.01
NES	-2.17633333333333
HS6ST3	2.40725
PON2	-0.90925
TCP11L2	-0.28925
CLEC4A	1.35875
PRR12	0.688
MLXIPL	-2.1027
C2orf50	4.721
ZNF28	1.03725
ENC1	-0.997666666666667
MAP2K1	-0.079125
FKSG2	0.06925
KIAA0430	1.239
PTP4A1	-1.42122222222222
GPR156	0.632
GTF3C6	-0.27975
UBR2	0.0391
LOC388272	-1.633
MAK	0.3524
ACOT4	2.78375
STC2	3.14566666666667
PIGW	-0.163
SAE1	-0.663875
COL6A1	-1.81754545454545
OAZ1	0.8605
STMN4	0.125166666666667
EDG3	2.73183333333333
SGCE	-0.151166666666667
IL11	-2.91866666666667
PRSS8	2.81925
YIPF5	0.672083333333333
WNT4	2.947625
CSN2	0.0421666666666667
TCF7	-3.96975
TDO2	-0.45125
SAMD9	1.3254375
S100A7A	-1.457
MMRN1	1.98866666666667
GKAP1	-0.397
AKR1C3	-2.43275
RNF19A	0.857375
GMDS	-1.39875
YKT6	-0.623
SPARC	-0.7426
C12orf31	-0.51275
UBE2V2	0.187
FBXL18	-0.657666666666667
KIAA0460	0.85025
ADAM22	-0.062625
SERPINC1	-4.75425
KCTD21	1.071
MYOHD1	-1.1775
ZNF37A	-0.205833333333333
GTF3C1	0.944333333333333
CTSZ	0.17675
PRNPIP	0.096875
DRD1IP	0.2675
NR1I2	-1.71966666666667
ZNF266	0.1742
SPAG4L	-0.6455
COX4NB	-0.781
SAPS1	0.176333333333333
APOA1	-4.0215
TATDN1	0.2405
C10orf82	4.38325
KPNB1	-0.41675
FOXO3	0.853666666666667
CRYBB2	-0.9735
ZBTB5	-0.099
SLC25A38	0.44475
DCTN2	0.0613333333333333
IFT20	0.47
CTHRC1	-2.72475
C1orf31	-0.038125
UHRF1	-1.155625
GPC6	-2.781
C10orf54	0.408
MCF2L2	-0.257666666666667
WNT9B	0.18825
OLA1	0.024625
FAM120B	0.0735
TTLL10	-0.256
CYorf15A	-5.48625
RELN	-2.73
SCN2B	-0.0851666666666667
MFHAS1	-1.323
NKX3-2	-2.49716666666667
RASGRF2	-1.6375
SSBP1	-0.954333333333333
KPNA6	0.437642857142857
LOC389118	-0.1625
HS3ST4	-1.8964
SUPT7L	0.237375
FLJ32658	-1.8605
IGFBPL1	-1.2895
KIAA1641	-1.8339
SHKBP1	0.184166666666667
CSF1R	4.39375
NAGK	0.41125
MYL2	0.30325
HIST1H4C	-2.16366666666667
TOMM7	0.591625
ADAMTSL3	1.9944
TNFSF14	-1.203
PRRT2	-0.2815
VTA1	-0.789125
AOAH	2.66683333333333
CRISPLD2	-0.699214285714286
PNN	-0.6367
TA-NFKBH	-0.2245
ESPN	-1.65975
RBM43	0.5555
KIAA1267	1.13575
DDX3X	0.191722222222222
KIAA1576	-5.63475
PLXDC1	2.93266666666667
FLJ25801	-4.72125
HNRNPL	0.09775
RUNDC3A	0.126833333333333
CASP12	0.1875
SH2D5	-1.772875
RPL26L1	0.2835
OR51A7	-0.19025
HDC	3.242
C2orf16	0.0688333333333333
SYTL3	0.221625
GOLGA4	0.433375
NOTCH1	-2.27
ATPAF2	0.55775
ECD	-0.84425
SSX5	-1.9745
SNAP91	-0.0205
OCA2	-5.01925
PNPO	0.959166666666667
DAPK1	-1.6185
PINX1	-1.88
SELENBP1	1.434125
NEK3	-0.674083333333333
TMED4	0.390642857142857
SSTR4	0.556
FOSL1	-3.1792
CD40LG	-0.5305
CES1	-2.43175
DCI	0.631333333333333
B3GAT3	-0.244166666666667
STK17B	-2.2865
CNTN6	-0.03525
CYP3A4	-1.62033333333333
MBOAT2	0.583785714285714
PISD	3.231875
USP1	-0.139
PYDC1	-1.529
CENPM	-1.8235
SAR1B	0.67375
TTC7B	-0.65925
DP58	0.9995
GPC1	0.14475
RBL1	-1.756125
TMEM137	-1.28516666666667
TOB1	2.60108333333333
TCEAL1	3.40483333333333
CENPF	-2.72509090909091
C6	-0.3645
PRSS1	-2.353
PPIL6	1.115
C6orf124	-0.7375
ODZ4	-1.95716666666667
SNCB	-0.29775
NDUFB9	1.336
CNOT6L	1.17783333333333
S100A9	-1.59666666666667
TRIM50	0.2795
KCTD1	1.396
WDR63	0.64275
SPEF2	3.106625
RNGTT	-0.0535
CXorf22	0.1475
KCNK16	0.346
CEP250	-1.287875
ATPBD1B	-0.3215
KCNJ2	2.93975
MT1B	-0.395
ZNF684	0.249
SLC4A1	0.63625
PDHA1	-0.754
ZNF492	-0.474375
TKT	-2.72475
BYSL	-0.655625
RNF38	-0.089375
AHDC1	0.527
KLHL2	1.833
CMTM8	1.67475
DMP1	-0.092
HERPUD2	0.0575
CRTAM	1.63583333333333
ZNF572	2.25975
TMEM16J	0.665
HSD17B2	-5.04825
UBE2G1	0.157125
AHSA2	-1.43325
PELI2	-3.1605
TPX2	-2.512125
ATP9B	1.5065
DAZAP1	-0.339428571428571
HMGCS2	-0.161333333333333
C17orf38	0.174
B9D1	-0.405875
NKX2-5	-1.43016666666667
KIAA1276	0.876
LILRB2	2.965
CSTF1	-0.2155
BTN2A1	-0.393166666666667
C15orf48	6.17775
IGF2BP3	-4.639
FAM113B	0.624166666666667
HRG	0.011875
ZNF131	-0.39375
USP47	1.32457142857143
CCDC88B	-2.159625
HCN1	-0.2556
HTN1	-0.826
SYCP3	-0.117
C13orf23	-0.9196
PAPOLA	-0.00481249999999999
AATK	0.1013
MSH3	0.273166666666667
NDUFAB1	-0.26875
ITLN2	-0.566666666666667
BAK1	-0.190333333333333
MRPL45	0.621833333333333
MTNR1B	0.422333333333333
LOC645843	-1.8635
SPECC1L	1.29
PGCP	-0.19425
SPN	-1.682875
GPR143	0.870333333333333
ZNF576	0.666333333333333
TMEM39A	0.2028
ATP5D	-0.560666666666667
MAGEB3	-1.149
RPS5	-0.960333333333333
ANP32E	-0.876285714285714
MTMR1	0.49675
YEATS4	-0.78625
SYNGAP1	0.4545
PCOLCE	-3.376
MNS1	0.59975
PCYT2	0.2435
ZNF182	0.61575
LAX1	-0.83125
SPPL2B	0.4876
ELOVL5	0.2219
PCDHAC1	0.6295
B4GALNT1	-1.96483333333333
BLOC1S2	0.075125
ZNF673	-0.2655
ARHGAP21	-0.970833333333333
IRX5	3.607875
LRFN5	-2.06416666666667
FAM7A1	-1.23575
RAB19	1.462
GINS1	-1.3675
ITM2B	0.912
PAPSS2	-0.34725
OR5BF1	0.3445
ACSL3	0.991125
KIAA1919	-0.317666666666667
GLT8D2	-2.12375
UTRN	0.00321428571428571
CNN1	-0.84975
HISPPD2A	1.57183333333333
SDAD1	0.10625
SIGLEC9	0.427666666666667
RPL35	-0.752071428571429
C22orf26	-0.1095
IMPDH2	-1.7575
WDR69	-0.90375
SEC14L5	-1.184
CLTA	0.48725
RP11-529I10.4	-0.9445
GPR37L1	0.223333333333333
OGDH	-0.483666666666667
ASB13	2.38483333333333
ZFP14	0.7035
ZCRB1	0.5465
KPNA3	-0.5165
HSPA1L	1.5145
RHOC	1.096
LOC554175	-1.06825
PPP3CA	-0.3692
SLC1A7	-1.1854
ZNF529	-0.624166666666667
RBED1	0.44125
DDB2	-1.302
FLJ11286	0.655
SPATA1	0.8815
MKNK1	0.8615
DYSF	0.357
ALKBH2	-0.16025
NKD1	-4.74383333333333
C1orf174	-0.4195
PLEKHO1	-1.19233333333333
ASB10	0.282
RING1	0.0428333333333333
NPC2	-0.5005
AVPR1B	0.188
YTHDF1	0.447166666666667
LMAN1L	0.6
GSG2	-2.3945
CEP170	-1.2113
RPS4Y2	-6.10425
MSH6	-1.162
HECTD2	-0.110666666666667
ZNF556	-4.15666666666667
PLEKHC1	-1.032
AIRE	0.291166666666667
BCL2L10	0.35125
LMOD3	0.2635
ZBTB8	-0.7742
FOXA2	-3.9615
SLCO2A1	1.025375
C3orf46	0.0905
PRDM16	-1.7955
TMEM98	-4.43475
FRMD5	-2.8345
PDE6C	-0.651
C1orf216	0.987
EP400	0.0180714285714286
PTK2	1.034
RNF217	-1.72525
NDUFA8	-0.1235
ZFAT1	1.0275
LAMP3	-0.7535
GLTSCR2	0.34025
NPW	-1.854
LLGL2	0.9989
PPM1K	1.97366666666667
C20orf177	-0.0115
KIR2DL4	0.5493
NFKB2	-0.203
C21orf122	-0.1545
HESX1	0.707
GPR114	1.573
SLC25A35	1.2705
GNAT1	-0.361
ORAI3	0.4555
FAM76B	-0.971625
TMEM99	1.7914
TRIM29	-3.0323
CDS1	2.44575
RHEB	-0.5208
C4orf27	0.0113333333333333
RAB3A	0.714
OTUD6B	0.98575
GPD1	-1.235375
CDH15	-1.8015
NPM1	-0.392142857142857
TMEM117	-0.2
PRPS2	-1.77316666666667
GCK	0.0055
ADRA2A	5.16583333333333
TSPYL4	0.733666666666667
TASP1	0.03
WDR19	0.843833333333333
C10orf38	-3.72175
PDE4C	-0.672666666666667
FYB	-0.96475
C1orf55	0.164333333333333
PPFIA3	-0.80125
RAD18	-0.67275
C12orf44	0.562833333333333
CRYBA4	-0.202
HVCN1	0.126
TAF10	0.666166666666667
C16orf48	-1.19183333333333
DEPDC5	1.27116666666667
LTBP1	-2.971
MAPRE1	0.213
FGF8	-1.183
C3orf52	2.944625
SENP7	0.231333333333333
LRRK2	-1.07275
RUNDC2A	0.0261666666666667
KIAA0355	0.142666666666667
CPEB1	-3.74475
PPEF2	0.02
ABI2	-0.5545
KIAA0317	0.3365
ATF1	-0.385833333333333
DYNC1H1	0.526875
DIP	0.28325
TMEM33	1.18422222222222
POLDIP3	-0.16225
C7orf24	-0.1005
GPR171	1.328
CDC6	-1.8785
PLD1	-1.9825
ITFG2	0.00329999999999999
NDUFC1	1.42575
AKNA	-1.62575
NBR1	1.862
PKHD1	-0.288857142857143
HPS4	0.3759
MAFA	0.648
ULBP3	-0.9375
DIRC1	-0.444
IMMT	-1.15975
C22orf13	1.44125
CEL	0.11825
MARK3	-0.27825
ADAMTS2	-1.15833333333333
ARPC3	-0.0965
TMEM10	0.13825
NPHS1	0.1315
BRD8	0.665833333333333
WDR12	-1.31925
IDI2	0.05425
HOXD13	-2.8895
OR8G2	-1.2975
SLAIN1	-0.76175
GABRQ	-1.1435
NR2C2	-0.805
NKTR	-0.8773
TLE2	1.3595
KIAA0892	0.0643333333333333
AURKA	-2.34145454545455
GPRC5C	0.732833333333333
TBC1D9B	0.854375
PNPLA6	0.149833333333333
AP3B1	0.086
NAG	0.1275
C11orf68	-0.70525
AKR7A3	3.65175
AHCYL1	0.81825
COP1	-0.758833333333333
RPP14	0.33525
PCDHB18	-0.93825
CDH24	0.71675
KRT17	-3.0277
LACTB2	0.9905
DDX24	0.9653
PHACTR1	-3.0265
SLC35E2	0.478
LOXL1	-4.4
IQSEC2	0.350875
RGSL1	0.6135
PCDHGC5	0.2315
MEGF10	-0.50625
PRRX1	-2.09633333333333
ASTE1	0.627333333333333
C6orf159	-1.11
MYOD1	0.7705
GAA	1.2405
ZNF747	1.298
KLRC1	-1.638875
IL1RL2	0.3895
GDF9	1.376
GPR119	0.117
TRAF2	-0.251
HCK	2.88633333333333
BMP6	-3.92525
IL8RA	0.618666666666667
FLJ35848	-1.24175
EFHA1	0.00325
CDSN	-0.647666666666667
C14orf54	0.175166666666667
LSM3	-0.516375
ZFP41	0.904
C9orf126	-1.9385
VIT	-3.3275
SPCS3	-1.0415
DEF8	-1.4901
CHAF1A	-1.9455
C1orf165	-0.663333333333333
ZFPM2	-1.20416666666667
FTH1	0.0715
SLC35F1	-2.3445
YWHAH	-0.2135
C17orf66	0.209
ADRB1	-1.39033333333333
FOXL1	-0.9575
RG9MTD3	0.0538333333333333
UMPS	0.027625
MGC13008	0.347
KIAA1161	-0.8665
CCDC77	-1.11175
C12orf65	-0.2155
COG4	-0.554166666666667
RCP9	-0.1505
RP4-692D3.1	3.7
CDC2L5	0.64425
MGC7036	0.9635
DNAJC11	-0.37875
GDF2	-0.490833333333333
TIMM17A	0.19525
HNRNPA0	-0.0585
OR2H1	-0.00225
PCBP1	0.405625
COL23A1	-2.8765
LRRC2	-0.78025
NSD1	0.573714285714286
FLJ37078	-2.548375
WDR91	-0.186333333333333
TMEM179	-0.02925
DSCR10	-1.334
CNDP2	0.3491
FYN	-2.3835
BEX2	2.27866666666667
KCND3	0.60225
YPEL5	1.344125
LRRC42	-0.388166666666667
C17orf45	-2.086375
ZNF649	0.623
LOC150763	-0.083
COL5A2	-1.7385
CNGA2	0.0445
ELA2B	-0.1504
RAB9B	-0.05825
FAM100A	0.434
NAIP	1.36171428571429
MYOZ2	0.425125
SPATA12	-0.393
XRCC4	-0.648
CYB561	1.0637
CHST10	0.067
BAI1	-1.7775
BRSK1	-0.039
C17orf89	0.82725
PDE6H	-0.854
FLJ20309	0.5226
MAP7	0.492125
SCN4B	-0.57375
SPAG9	-0.8846875
SERTAD1	1.252
FLJ21963	-0.01925
ANTXR1	-1.7935
TMPRSS13	1.1805
ETV7	3.71533333333333
DGAT1	1.05583333333333
NKIRAS1	1.01666666666667
TAC3	-3.232
CORO1C	-1.96258333333333
RAD54B	0.1915
HRASLS3	1.77766666666667
C21orf42	-0.4675
BARD1	-0.613333333333333
ZNF177	1.29433333333333
MIP	0.3925
ZNF442	1.485
F2	-4.4461
GRIA1	0.216625
GALNTL2	0.3515
WNT5A	-2.8123
LENG9	-0.0155
hCG_25371	-0.9815
FOXR1	-0.9515
TRA@	0.372
PWWP2	0.929
C1QTNF7	0.500833333333333
SLC7A4	3.136
C4orf7	-1.358
C17orf80	0.962666666666667
KLK4	0.435833333333333
IL31	0.306
TMEM176A	2.8425
CTNNB1	0.0420625
BHLHB2	1.5705
TMEM185B	0.488333333333333
ARD1B	-0.651
C1orf93	0.187
BRUNOL4	-0.177833333333333
LOC541469	0.813583333333333
UPK2	-0.821
GAS8	0.237333333333333
PATE	0.549
IMPACT	1.12
WNK4	2.93333333333333
HNRPLL	-0.671125
GAD2	-0.18875
ITGA6	-0.8415
BMP15	0.237833333333333
CYP2A7	2.46725
RIC8A	1.79025
CCND1	0.877833333333334
USP35	0.565
DSCR2	-1.58425
CCL4	4.386
ZCCHC10	-0.572
NOL11	-0.08375
TRPM2	2.67916666666667
PSMD2	-0.661818181818182
CHTF18	-1.15375
USP18	3.339
RRAS	-1.311875
LAMC3	-2.0735
TOX	-4.68583333333333
PCDH15	0.4305
GABRG3	-2.7315
NUDCD2	-0.232375
SGCZ	0.0545
KCTD17	-0.5973
SPSB2	0.49
TPPP3	3.255
CILP2	-0.830166666666667
CALB2	-0.031875
CEBPZ	-0.6715
ZNF479	-0.0365
FMOD	-0.839
C21orf66	-1.01
CLN6	-0.410833333333333
ANAPC1	-1.458
SH2D3C	0.4355
PTPN14	-1.8467
TRIM42	-0.01225
APTX	0.5085
SNRPG	-1.24633333333333
BMS1	-0.8705
MAGEA3	-4.8405
NFATC3	-1.5345
LRRC45	0.4225
ARS2	0.013
LRIG1	1.85483333333333
EPSTI1	0.510666666666667
PRSS27	-1.21875
ERC2	-1.676
PRKACB	-0.275857142857143
PRDM13	-3.885
HCG27	-0.90125
KLK12	-4.2415
HSD17B7	-0.190333333333333
ZNF354A	0.52225
PCDH11X	0.611
DMGDH	1.272
PCBD2	-0.318
TMC6	-1.883125
RIMS1	1.15675
SF3B2	-0.629
RCN1	-3.64733333333333
CPB1	4.319
BCAR3	0.728
FCRLB	2.564
PAK1IP1	-0.93
OR10H1	-0.1355
KIF9	0.9026
PITPNM2	-1.3985
L3MBTL4	-0.05625
TGFB1	-1.4732
ZXDC	0.551
SLC6A16	-1.94425
SRrp35	-3.00825
LRRC8E	1.93875
PPIAL4	-0.932666666666667
EOMES	0.0555
PAX2	-0.056
SCARF2	-0.591875
PSEN2	1.21091666666667
PCDHB13	-0.28525
C10orf28	-0.27025
DHRS7B	1.07385714285714
C1orf131	-0.19375
ASB1	-0.4959
ZNF223	1.12416666666667
LCMT2	1.33225
MEP1A	-1.8605
TMEM53	-0.078
RSPH3	0.62325
C10orf33	-1.188
LOC644285	1.74425
PTPN9	-0.0193333333333333
ABCA12	-4.2225
CCDC37	-1.15875
RUNDC1	2.1253
YES1	-0.986
FAM120AOS	0.79025
OR5M3	1.8395
PPP1R3F	0.68275
IL13	0.1066
MDFI	-2.00775
PRNT	0.70325
ZDBF2	1.3535
OR10C1	0.0136666666666667
CLIC1	-0.462333333333333
LILRA5	0.577833333333333
CSAG1	-4.20566666666667
TREML2	-0.495833333333333
FAM125A	0.202666666666667
ZNF74	-0.5005
FAM104A	0.300125
LRRC39	0.924
SAMD5	-2.0645
HYAL2	-0.96875
HIST2H2AC	0.50625
IGFBP5	0.398826086956522
NRTN	-0.114
KIAA0556	0.7009
FAM29A	-1.45672222222222
JMJD2A	0.41725
EPHB1	-0.0735
POLD4	0.76725
ANAPC10	-0.14525
LRRC36	-0.2745
MEGF6	-1.965
LPHN3	-1.13733333333333
BMP10	-0.136166666666667
C21orf55	0.3745
CREM	-0.9325
PTGER4	-1.30016666666667
METAP1	-0.39725
KCNQ1	0.601833333333333
NR2F2	-3.557875
SSFA2	-1.04233333333333
CTTNBP2	-4.13525
BCL2A1	-1.99725
ZBTB24	-0.333375
SLCO6A1	-1.2245
PRDM1	-1.1226
OR7D2	-0.7045
CCDC47	0.2973
LOC646982	0.0045
SLC26A6	-2.14383333333333
BIN1	-1.2113
SRRM1	-0.975071428571429
PCSK1N	0.642
ALS2	0.2653
ECT2	-1.52068421052632
CACNA2D2	2.294375
DOCK6	-0.266
C10orf119	-0.57675
FATE1	0.13125
DUSP23	1.44525
TRIP6	-1.74828571428571
NUP35	-0.217
CDH3	-0.694
KLHDC8A	0.42925
C9orf116	0.40725
EI24	-0.453
CENTD1	-1.31583333333333
RWDD2B	-0.494166666666667
DOCK1	1.518
NPAS2	-2.46175
NR3C2	4.72383333333333
FAM63A	1.9825
INPP5F	-1.57083333333333
FAM111A	0.4791
MYBL1	1.15866666666667
IQGAP3	-1.20483333333333
CRADD	0.104333333333333
DUSP12	-1
PDZK1IP1	2.6
VASH2	-1.1625
CTR9	1.313
VIL1	-3.9475
OR8U1	0.501
CCDC107	0.417
PTTG1IP	-0.907125
OR4X2	0.42125
COL9A1	-2.7695
PSMD9	0.517
ZFP62	0.8245
TIP39	-0.41225
PARP15	0.377
TTC19	0.11975
C1orf114	-2.374
GFPT1	0.1015
SLC27A6	-0.1165
MRPS10	-0.5438
CALML5	-3.29333333333333
TRPM7	0.164375
CGNL1	-1.918125
CECR1	0.48825
SERPINB8	-1.38766666666667
TMEM102	0.495375
PDIA2	-4.29475
NUCKS1	-0.567666666666667
HOTAIR	-2.90625
EBI3	0.31775
