Hybridization REF	TCGA-A2-A0EV-01A-11R-A034-07
CASKIN2	1.09033333333333
EHD1	0.719833333333333
MARCKSL1	0.527333333333333
ZNF496	-0.218833333333333
SCAF1	0.252666666666667
KCTD8	-0.07725
TRAF3IP3	0.927642857142857
LSR	1.273
CXorf1	0.22
C14orf112	0.437666666666667
EIF2B1	-0.278
OMP	-0.873
GSTZ1	0.63325
LOC92017	1.15125
ISLR2	1.861
C12orf36	0.8435
GATA2	-2.08983333333333
GABRA5	-1.297
CELSR2	-0.252857142857143
STAM2	1.0531
TNAP	0.279
PTPMT1	-0.817166666666667
GRP	7.53075
SV2A	-1.574
MAGEA12	-0.17425
CACNG1	1.356
C18orf19	-1.00325
GSG1	-0.6675
PTPRJ	-0.0560714285714286
FRMPD1	1.191
ZNF668	0.24475
PLEKHJ1	-0.69725
ADAT1	-0.587
TMEM50A	0.8911
UCN3	-0.4125
HOOK1	1.99075
IL17B	-1.082
MLKL	-1.384
TTC14	-0.1285
KLHL5	0.503125
CRYL1	-0.0753333333333333
FOXH1	-0.1495
NFYB	-0.05425
PPM1G	0.0115
GOLGA2LY1	-0.922
NMT1	0.516125
HADHA	-0.3678
CHSY-2	2.466
PLEKHF1	0.582214285714286
SAGE1	-2.4385
MUSTN1	0.66325
SUHW4	0.7765
TFEB	1.89316666666667
ZFYVE27	0.0915
ATG12	0.186666666666667
BMI1	1.63085714285714
ZIM3	0.50175
MYH4	0.24375
MASP1	-1.12309090909091
KIAA0984	0.85
RPAP2	-0.379
ASB5	0.44675
BOLA3	-0.796833333333333
MIA3	1.3455
KRT35	0.571
KIR3DL3	-0.859
MRPL51	-0.675
SEMA3F	1.08533333333333
NDUFB2	1.0205
LOC253012	0.1755
FAM46C	0.5193
G6PC	-1.78585714285714
CSAG3A	-0.196666666666667
PREX1	2.6675
SLC25A45	-0.306375
MAPKBP1	0.5175
CPE	-0.6122
GNB1	-0.236625
CXCR6	2.6945
TRIM46	-0.6345
C16orf3	-0.055
HPSE	0.533375
TIGD3	0.5855
SPG3A	1.4845
LCAT	-1.46933333333333
ST6GAL1	-0.260277777777778
POMC	0.2325
FLJ36031	-0.109166666666667
NSMAF	-1.6495
SKIL	1.9515
ADSS	0.385
HMGCS1	-1.7784
POLR3F	0.120833333333333
RAB10	0.310125
ZNF277P	-0.78475
ZBTB7B	0.920625
DHRS1	0.6745
ABCC13	4.552125
CNOT3	-0.26275
NFKBIA	1.45225
GAK	-0.219166666666667
SFT2D2	1.19883333333333
HOXA6	0.7
CRTC1	-0.046
LY6D	-0.763
C20orf72	-1.14733333333333
CPT1A	-0.56425
LMO1	-1.4085
EIF3I	-0.2085
PRB4	-0.36375
MCM3APAS	-1.95225
C20orf132	-1.0865
FOXF2	-2.09175
S100A12	-0.464666666666667
MLH1	-0.503166666666667
ACTN1	0.6429
MRPL36	-0.644333333333333
C20orf106	-0.34525
FBXO6	1.37633333333333
MKS1	-0.152333333333333
CX3CR1	-1.590875
PDE1B	1.379
PLP1	-3.92425
KISS1	-0.619166666666667
C14orf2	-0.665166666666667
TBC1D3P2	-0.56425
COMMD6	1.0873
ANKRD7	-1.65575
PTCHD1	-2.016
NARS2	-1.16225
DOCK7	-1.238625
FAM127B	0.29275
LOC390243	-0.2525
N6AMT2	-0.43875
ZNF391	-1.3175
DNAJB14	0.7455
WRB	0.318625
BPI	-0.199333333333333
TTC4	-0.6265
FAM10A5	-0.40075
GOT1L1	0.6911
MAGED1	1.059125
RESP18	-0.867333333333333
WFDC6	-0.04975
MT2A	-0.2025
C11orf56	-0.003
KIAA1432	0.3415
ROR1	-1.21825
HSD17B14	1.41733333333333
ZFAND2B	0.07975
SAMD4B	-0.0812499999999999
HEXA	0.283875
HNRNPU	0.354818181818182
USP39	-0.53825
NRD1	-0.7045
R3HDML	0.05275
FLT4	-0.176666666666667
OMG	-0.697833333333333
OR52N4	0.055
LOC399818	-0.78075
ELA2	-2.23775
VENTXP1	1.128
RFC5	-1.2165
OR52L1	0.209
PAX5	1.272
FBXO2	-0.2005
GMEB1	-0.1315
AKT3	-0.524333333333333
CRB1	0.453
CTTN	0.331166666666667
UTP15	-0.2405
HSBP1	-0.392166666666667
PHF11	1.89675
NDEL1	-0.2745
USP8	0.822
BAIAP2	0.3574375
SI	0.75225
ARSJ	-1.8035
BAAT	-3.60575
KCNS3	3.14683333333333
LOC126147	-0.9295
TMEM37	0.3515
C1orf162	3.75166666666667
MBD1	-0.6764
ITGAL	0.904666666666667
WDR73	0.177833333333333
GKN2	0.911666666666667
ARFGAP1	-1.405
SLC5A8	2.668
ZBTB40	0.1875
CYP4B1	5.65566666666667
LYPLAL1	0.68825
CHST3	-0.611
MAP3K9	-0.439
BTAF1	-1.9895
TFAP2E	0.29
RBM35B	-0.3675
LOC441251	-0.238333333333333
ANKRD25	-0.494444444444444
UQCRC2	0.2795
MAEA	0.3525
HYAL1	-2.711
RNPEPL1	-0.260333333333333
CPSF2	0.00412500000000001
PSD3	-1.3034
ABCA13	-0.095
AGR2	3.98975
GBX1	-1.6815
HDLBP	0.6805
ACY3	-0.624
HECW1	-0.0635
ZNF519	-1.97233333333333
HOPX	4.117875
ZNF304	0.5195
OR12D3	0.4415
FKSG43	-0.52875
METTL1	-0.459625
MFSD3	0.2167
PSPH	-1.1685
CLCA3	-3.315
DARS2	-1.27216666666667
CDC25A	-2.47116666666667
BAIAP2L1	0.1535
B3GNT5	-0.448375
USP29	-0.4255
ARHGEF10L	0.9293
ATOX1	1.189
ADAM30	0.35425
DNASE1	-0.4225
STT3A	0.301166666666667
RAB6IP1	-0.51525
PTN	1.8633
C1orf106	-1.74053846153846
HECA	1.24975
RNF122	0.0645
SLC22A18AS	-0.506833333333333
GNG8	-0.778166666666667
ELP4	-0.38425
FAM65A	0.0403333333333333
RPL10A	-0.5915
IRS4	0.855
MACF1	0.8756
SEC24D	0.297
LOC374395	0.5095
TGFB2	0.565125
MDFIC	0.59675
CHRNE	0.695333333333333
PCMTD2	-0.0085
ATP6V0D1	0.356166666666667
MTA2	0.531
LZTR1	-0.771666666666667
RAP1A	0.893833333333333
AXIN1	-0.8505
POLR1C	-0.13825
TRIO	0.082
PLXNA4A	-0.310583333333333
C5orf33	-0.5565
DEPDC1B	-2.632125
ZNF473	-0.385
MTM1	0.48425
GPR107	0.998
CSNK1A1L	1.08533333333333
FLJ14154	0.185
NLRC4	4.4215
ENPP4	2.57883333333333
PADI3	-0.824
RNF170	0.2275
CG018	0.0753333333333333
C16orf7	-0.0105
KCNE1	0.149
NRM	-1.0005
SLC37A3	-0.0565
TPD52L2	-0.769333333333333
UNC5B	2.542
C12orf12	-0.0585
SDHB	-0.50025
CLRN1	0.43775
NUDT10	-0.5995
UGT3A1	0.052
FBXW8	-0.5805
RHOF	-0.988125
PTPLAD1	1.11775
MYO3B	-2.20325
DERA	-1.1505
TPP2	-2.2115
C19orf53	-0.241
GINS3	0.171625
ST6GALNAC5	0.8065
CHSY1	0.05875
MGC15705	-0.562
GPR83	0.3584
EXT2	-0.101125
DOLK	0.33575
TUBAL3	-0.3655
ACVRL1	1.7275
ABL2	-0.15
C14orf156	-0.797666666666667
PTPRZ1	-4.58642857142857
DIP2C	0.584875
LAMP1	0.713375
RXRA	0.2014
MAP3K5	1.39775
ALKBH1	0.2995
PDLIM7	-0.224
ARL14	-2.8925
SNIP1	0.0735
TIMP3	2.36108333333333
RGS3	-0.209
SPAG16	0.3039
ABHD4	-0.45675
ARHGEF12	0.764083333333333
GLUD2	-1.375
RAC2	-0.5618
UAP1L1	-1.292
SLC18A3	0.4965
YOD1	-1.144
RALY	-0.3515
HMOX2	0.527625
DGKH	-1.50075
DBNDD2	1.50016666666667
YIPF4	0.31375
THAP10	-0.26075
ZNF513	0.38025
HAGHL	-0.939
ITGB4	1.31516666666667
CCDC141	-2.9385
YTHDF3	0.5545
C5orf28	0.78825
RPL7L1	-0.6575
TMEM30B	0.924357142857143
ANKRD35	2.4635
DUOXA2	0.0623333333333333
TBC1D5	-0.22525
DFNB59	-1.915
HRH4	0.5685
MYO6	2.5376
DNAJA4	1.5195
RBM24	-0.499
CEACAM20	-1.4985
RBM23	-0.0224285714285714
NGFB	0.701
C1orf63	-1.386
KRTAP7-1	-2.9845
PERLD1	2.106
NPB	-0.7695
C17orf59	0.7823
HSPBAP1	-0.3085
SLC15A4	0.322875
PRTFDC1	-0.58275
OSMR	-0.743285714285714
CYSLTR2	-0.386
C19orf25	0.4596
KIAA1797	0.5985
NLRP6	0.2915
FAM105B	-0.1214
SCRN2	0.457666666666667
LRRC58	-0.2655
RNF17	-0.172285714285714
NEIL3	-2.684
FAM137A	-1.73975
SKP2	-3.158
PARVA	1.02316666666667
PKLR	-1.304
RNF34	0.292375
A3GALT2	0.67675
C12orf50	0.3
SUNC1	-3.89275
FAM102B	-0.179166666666667
CCT2	-1.07775
LRRC37A2	-0.7865
ARF4	0.5375
SIKE	0.23225
C8orf48	0.358166666666667
MBTPS1	-0.163214285714286
GPSN2	-0.4185
NCF2	3.3885
SLC12A6	0.405833333333333
MRPL48	-0.8955
HMGN3	0.100166666666667
LRRC62	-0.79925
PAX9	0.4785
FAM55A	4.191
C20orf42	-3.4545
SCML2	-1.994
BCL9	1.22725
FAM40A	-0.79025
C9orf41	-0.480166666666667
ZNF774	0.7685
LETM1	-0.96975
PLXNB1	-0.0583333333333333
NIPSNAP1	-0.33475
USP10	-1.1445
F9	0.29
LIPE	2.76825
CNGB3	0.5045
C12orf52	0.032625
PI4K2A	0.181625
MED8	-0.00349999999999998
STAT4	1.8554
FGD4	0.8215
RNF145	-2.25016666666667
WDR32	0.1399
CLDN2	-0.026
TCEAL8	-1.00175
ZMYND8	-0.8609
PDXK	-0.150125
GATAD2A	-0.32075
PTGES3	-0.8385
CCM2	-0.531
TAP1	1.97675
ZNF670	0.51325
ETS2	-0.710071428571428
C6orf166	0.356833333333333
PRMT2	0.414642857142857
OR4B1	0.3545
INTS8	-0.9345
CCDC102A	0.07025
CCDC83	-1.4335
ITGA1	0.4575
EPHA5	-1.89888888888889
FAM24B	-0.666333333333333
TSGA10	2.76775
HAL	-2.335
MYOT	0.745
SPACA3	-0.9925
BCL2L2	-0.442166666666667
CUGBP2	0.675166666666667
CCNB3	1.37575
RNF113B	0.346
MERTK	1.1655
BAG1	0.2475
VPS36	-0.425
ORMDL3	0.7853
C1orf190	-0.343
ZNF625	-0.10975
CORO2B	-1.947
ALOX15	0.136
CST1	2.876
NUPR1	2.27633333333333
CCL7	1.28025
SMCR5	-2.8785
DSC2	2.831
RBMS2	0.71125
GRIK4	0.8825
TRIM65	0.088
TMPRSS6	0.685846153846154
TP53INP2	-0.019
GLB1L	0.904166666666667
LOC388284	-0.7315
PUS1	-0.621428571428571
BCL9L	-0.1955
OLFM1	-1.69490909090909
RET	2.605875
MASTL	-1.76733333333333
ALX3	0.224
IL1RL1	0.34
ZNF765	-1.1794
C14orf138	-1.063
SNX10	0.778
TAC4	0.023
C1orf64	3.65975
POGK	0.898
MAPK9	0.4185
ZNF366	2.239
C8orf79	0.0331999999999999
CLDN7	2.493
OR5AT1	-0.014
TRIM37	-1.6075
LRRC25	2.6165
GRHL2	2.8651
TEKT3	1.92625
LASS5	-0.00633333333333332
ABCC4	-1.86983333333333
DLG3	0.972375
VGLL1	0.1135
ZFP36L2	0.908
MFRP	0.11775
KIAA1799	0.298
FLJ44379	1.6325
PCNX	-0.33925
ANXA9	3.2115
CYP4V2	1.3461
PIK3C2A	0.136
SRR	-0.829
NOL3	-0.39225
IFITM2	1.9765
ARNTL2	-2.065
ZNF595	-0.5925
NLRP13	-2.966
ASPH	-0.47325
CPA2	0.3055
PVRIG	-0.396833333333333
LEPR	0.0391666666666667
C16orf42	0.520333333333333
SH3BGRL	1.908
FAM77D	-0.5234
FNDC7	0.679
C9orf6	-0.0428333333333334
NOTCH2NL	1.45133333333333
PGBD1	-1.18183333333333
SYNGR2	1.29383333333333
PITPNA	-0.570125
PRPF4B	-0.3843
SLC43A3	-1.56764285714286
NRBP1	0.28375
SLC25A22	0.63675
ILK	0.226625
SLC22A8	0.3564
MRPS7	0.306875
PITX2	-0.88
FABP3	0.028375
OR1L1	0.1565
LOC728215	0.00325000000000003
BLID	-2.545
KIAA1217	2.71617647058823
TFPT	0.25175
AP4B1	-0.35025
VBP1	-1.22775
OR1K1	0.6415
MORC3	0.199
BHMT2	0.340666666666667
C3orf10	0.656375
FZD7	0.372666666666667
WFDC10A	-0.0975
PMS2CL	-0.634125
CCDC32	0.997833333333333
FA2H	-0.457
ALG13	-0.129
TTLL7	-0.0753
SPOCK3	0.04825
SLC13A2	0.792
AIM1	0.7645
GPRC6A	0.211
EGR2	3.68925
MED11	-0.22325
WWC1	1.6605
SH3GL3	-3.89875
RIF1	-0.621785714285714
PRLH	-0.5155
VLDLR	-2.2495
DBT	0.2714375
C21orf63	-0.38875
CGGBP1	-0.169375
KRTAP12-2	null
TADA3L	-0.57325
ZBTB16	2.83
PDGFB	1.18825
RFX1	0.4275
UQCRB	-0.3036
LOC133874	-0.154
HPS3	-1.926
LGALS3BP	1.625
DKFZP564O0823	1.98442857142857
MRFAP1L1	0.409875
HOXA10	-1.1835
NGB	0.286
KIF21A	0.670384615384615
IFLTD1	-1.572
LZTS1	-0.647625
ARHGEF3	1.304
RHBDL3	-0.469
CSNK1G2	-0.225083333333333
ChGn	-1.62375
KIAA1244	2.52633333333333
GABRB2	-0.666
MGC72080	0.4395
CD27	4.00325
EGLN1	-1.9007
PEX13	0.41025
RWDD3	-0.177
RNF12	-0.318333333333333
GRIN2B	-2.824
ADAMTS14	-0.816625
DYDC2	1.50466666666667
ATP6AP1	0.7296
NR1H2	-0.4255
PDK2	0.68125
C3orf17	-0.508166666666667
SLC38A2	-0.249214285714286
SLC25A29	-0.2725
C15orf29	-0.236125
ADAM9	-0.853333333333333
TMUB2	0.3725
GPR176	-0.7165
AGK	-0.618125
MCCD1	1.08375
NDUFA4	0.47525
TMEM146	-0.966
DUSP1	1.118875
UNQ6975	0.963
EMX2OS	3.7195
INSM2	0.143666666666667
LUZP4	0.10075
SETD6	-0.96175
P2RY2	1.42725
SLC45A2	-1.3805
RABGAP1	0.398666666666667
UBXD5	0.353125
GPRC5A	0.1778
PAK3	0.257833333333333
LOC63920	0.25175
TGFBR1	1.6128
KRTAP6-3	-0.08875
SFMBT2	0.255333333333333
CDC42	0.807375
C11orf35	-0.1265
TTLL2	0.77875
UACA	0.324
CD97	-0.7838
SETD5	-0.47425
NINJ2	-0.0445
PTER	1.62566666666667
POMGNT1	0.21425
KRTAP4-2	-2.9835
ECGF1	2.476875
HRB	-0.615272727272727
ATP1B2	-0.4947
LOC400506	-0.838
COL4A3BP	0.7085
C6orf97	0.113
GRHPR	0.218375
TAS2R1	0.081
SEMA7A	-0.74275
EDF1	-0.124
ODF2L	0.8512
PCID2	-1.08033333333333
GTF2H4	-0.7815
ZCCHC3	-1.224375
CGB2	-0.407333333333333
NEUROD1	-2.063
C20orf75	-1.408
RP5-1054A22.3	1.963
IFNA5	-0.9615
ZNF134	0.155666666666667
MGC119295	-0.845
ZSWIM6	0.096625
SMEK1	0.129833333333333
PCGF2	0.723375
C1orf102	2.65475
CYP2A13	0.548
KCNH6	-0.9039
MDM1	0.6595
ALDH7A1	0.574
C9orf75	1.32625
VDAC3	-0.1925
OR51T1	0.00899999999999999
EIF3F	-0.516
KCNJ10	-0.2435
LENG8	-0.2205
EDEM2	-0.215083333333333
CCNJL	1.19883333333333
DHX37	-0.734
CRYGN	0.9605
AATF	0.215125
ZNF630	0.449875
E2F5	-1.1645
WFDC13	-1.38833333333333
FTSJ3	-0.0443333333333333
C4orf33	1.66075
LHFPL4	-2.22466666666667
C19orf56	-0.442583333333333
SMAD4	0.154
AFM	-0.6612
G0S2	1.594
FCHSD2	0.2035
RRP1B	-0.7037
EEF1B2	-1.07416666666667
STAT6	1.01766666666667
ZNF195	-0.34825
GNL1	-0.635333333333333
ZNRF2	0.9175
PER3	0.960875
ASB16	0.4735
C10orf10	2.11385714285714
ADCY8	-3.22916666666667
C9orf58	-2.16283333333333
ARMC10	0.264333333333333
PSG1	-0.219
DHX34	-1.0115
VARS2	-0.950625
NFIC	0.01725
ITPR2	0.62375
AGXT2	0.357
OR6K3	0.284
H2AFZ	-1.05341666666667
MLLT3	0.7825
COX4I2	1.91725
CCNT2	-0.00775
PLK4	-1.94725
NUMBL	-0.642166666666667
MED16	0.22375
PLEKHQ1	1.17825
GOSR1	1.2715
BTG4	1.3645
RPL30	-0.5995
IGSF5	-0.367
IGFL2	4.57983333333333
ELMOD2	1.224
SHC3	0.0166666666666667
HAVCR1	-1.275
DYNC2H1	-0.2525
RNF5	-0.209166666666667
C2orf7	-0.281
NLF1	0.855
KLHL25	0.528
LRP10	0.9549
KRI1	-0.2365
PUS7L	-0.366166666666667
MGMT	1.39575
HOXD1	1.657
CSH1	-0.457
ATG16L2	-0.8275
FLJ44635	-0.1725
CHODL	-1.72425
EXOSC8	-1.417
SLC28A1	-2.36125
MYO7B	-1.91833333333333
SEH1L	-1.1093
MTNR1A	-0.361333333333333
TSPAN5	-0.0946666666666667
CDC45L	-3.02716666666667
AMIGO1	-0.6075
ATAD3A	-1.186875
OSGIN2	0.365166666666667
PDIK1L	0.780666666666667
DARC	2.6965
PIPSL	0.89
SHMT1	-0.77975
CRISP3	0.229
POPDC2	1.87966666666667
ZRANB2	-0.6585
FBXL8	0.20425
TRIP13	-2.59427272727273
EIF5AL1	-1.907
POU5F1P3	-5.45683333333333
IL6	-2.40516666666667
CXorf38	0.825166666666667
IFNA16	-0.7755
FBXL2	1.223
BRD1	0.01325
STATH	0.556333333333333
FBXO44	0.278666666666667
MCCC2	0.4915
CDC2	-2.9341
C5orf23	0.7135
IVD	0.2965
C10orf122	-0.6175
MSL3L1	0.3303
MVP	1.40825
EPOR	-0.9605
ZMYM1	-0.183833333333333
BCL7C	0.572166666666667
PSTPIP2	-0.1103
LYPD1	-2.86425
OR8G5	0.925
ZP3	-0.5775
BCAS4	1.98291666666667
EDG6	2.72925
ISY1	-0.25625
PRAMEF2	-2.603
CUL1	-0.971875
RNF213	1.9876
CCRK	1.52125
DHX9	-0.372875
C13orf29	0.14925
NCKAP1	-0.1785
MRPL43	0.550642857142857
XPR1	1.212
PKN2	-0.033
PODNL1	1.5025
ZNF333	0.1815
DALRD3	1.081
OPN1SW	-0.216
BTBD6	0.405
C11orf82	-1.9255
OR5P3	-0.739
DUSP11	0.2475
L1CAM	-2.33322222222222
NEK11	2.222
OR7E91P	0.464
CNTN3	0.268222222222222
CREB3L2	0.65475
ZBTB37	-0.2055
KIAA1324L	0.85725
NDUFB10	0.136166666666667
NUDT2	0.816
GTPBP8	0.103
CACNA1D	0.9125
PRKAA2	0.00383333333333334
PRDM8	-0.141
MGC16075	0.469
KRT14	-0.0567142857142858
PP8961	0.53675
MRPL18	-0.40925
ABCG2	-2.89675
PACRG	1.3265
BBS2	1.086
KREMEN2	-4.24
FBXO21	0.679
HNRPUL1	-0.113
GRB10	0.02575
CLSTN1	0.444125
LMAN2	0.3836
C17orf61	-0.386
NIPSNAP3A	0.4045
INSIG2	0.214833333333333
PCDHB7	1.08416666666667
STXBP2	0.552125
CMAH	1.05383333333333
SEMA5B	-1.06225
ZNF155	0.676333333333333
COQ6	0.124333333333333
PRPF4	-0.527
TSPAN15	2.0915
VN1R5	0.0506666666666667
LATS2	0.711
SELK	0.3665
PGK2	1.10533333333333
MS4A1	-0.56775
TYW3	-0.4939
KRTAP5-1	0.168
RCCD1	-0.972166666666667
BTN1A1	-0.164
DDX28	-0.5945
TMEM65	0.083
LOC92345	0.5125
TTC31	-0.29525
WDR46	-0.792333333333333
CHP2	-1.72066666666667
LSP1	0.58575
ZNF542	0.3075
EXOSC1	-0.05
ARHGAP18	0.03
LRRTM4	-1.10125
MAOB	2.08616666666667
CACNB4	-1.32875
MGC33846	0.040625
RANBP3L	0.551375
ATP5L	-0.131125
ONECUT1	-3.1275
NUDT9	0.806
TMEM149	0.301
STX17	0.8
IGSF10	-3.6315
TMPRSS9	-0.3185
BMPR2	1.0985
ALLC	1.304
KLF7	-0.42275
GCC1	0.9792
TIMM9	-1.02
CDO1	0.547666666666667
MGC10701	-0.805666666666667
IFI6	3.0005
FRMD8	1.10125
MGAT2	0.35475
WBP5	-0.779833333333333
CNIH2	-0.326
KIAA0907	-1.3892
KCNH8	-0.3365
CTSG	0.3515
GRIK1	-0.9086
CUL5	0.5675
FRMD1	0.63
OR9A4	-2.343
SYT6	-1.39625
FOXD4L2	0.07975
ANAPC2	-0.910333333333333
OPN5	2.82
TAF13	0.94025
LYG2	-0.084
GGNBP1	-2.1025
C11orf40	-0.0705
OTX2	-1.2535
REG4	-0.4938
EIF5	0.0719375
PALB2	-0.42975
SEPSECS	-0.2725
RNASE3	-0.069
TRIM49	-1.991
POLR2K	0.4342
GPR42	-0.2155
C8B	-3.01366666666667
SASS6	-0.66125
PREB	-0.770666666666667
OR3A3	-0.239
TUBA8	0.317
IGLV2-14	1.45
STIL	-1.7605
ANKFN1	-1.538
NME7	-0.078
HOXC12	3.548
UBE2C	-1.5645
FHOD1	-0.889875
CDK2AP1	-0.153416666666667
OR6K2	-0.0035
DHPS	-1.0055
RPL5	-0.919416666666666
TRGV5	0.129
LOC541472	0.228375
HCCS	0.1236
DENND1B	3.2635
LHX3	1.7615
OR5D16	0.249
CXorf57	-1.516
IRF2BP1	0.76975
NDST2	0.408333333333333
LCE3D	-1.1165
BOLL	0.0257142857142857
SYT3	-1.21425
PIH1D2	2.14325
C20orf7	-1.064
IL1R2	0.392166666666667
SLAMF9	0.7495
PPME1	-0.360625
PIK3CA	0.207
TRAPPC1	-0.3755
COLEC10	-1.108
SLC9A6	-1.026
PDDC1	-0.781416666666667
CCDC53	1.157
GK3P	-0.00774999999999998
DAZL	-1.79125
BRI3	0.00799999999999998
SDK1	-0.24175
CYP2C18	0.6805
IFI44L	3.7375
RPL3L	0.1955
FUT9	2.15516666666667
KIFC2	-1.184
PMP2	-0.102571428571429
SLC4A9	-0.937
PLAG1	-1.26783333333333
MYCBP2	0.3095
OR4E2	1.127
CCDC65	1.747
C16orf82	-0.586875
ENTPD4	-0.69525
BRP44L	0.00887500000000001
PMP22CD	-0.9995
TMCO4	0.553166666666667
KCNN1	-0.554333333333333
WDR35	0.323
CCDC80	2.16425
C3orf31	-1.081
SLC7A9	-1.67325
TMEM190	-1.359
DBC1	-0.894833333333333
FADS3	-0.8375
PDZD8	0.391666666666667
GRM5	0.93225
AZGP1	2.8527
PEX3	-0.211
MED1	0.918214285714286
ATG4C	-0.487166666666667
HNRPH3	-1.59475
FAM109B	2.39775
C4orf17	-0.585
CA10	-0.526333333333333
OPRD1	-1.0265
CCL16	-1.043
SACM1L	-1.07
CST6	5.243
CD63	1.1469375
LGI1	-1.5695
ZNF784	0.488
CRYBB1	-1.358
CX3CL1	1.17535
TOP2A	-1.8085
GYPB	-3.7466
GADD45GIP1	-0.6565
FEN1	-1.50075
IGF1R	0.8083125
WDR72	1.69216666666667
PURG	-0.5915
DEFB126	0.583333333333333
PKD1L1	1.0565
CAV1	-2.0348
GNPDA2	1.0886
DGAT2	0.056625
NLGN1	-4.08675
STRBP	0.148125
HPRT1	-0.8095
FANCI	-1.8335
PSMA7	0.279125
DBF4B	-0.340166666666667
TTF1	-0.659
RAD54L	-2.492
ELOF1	-0.26825
PLAGL2	-0.542625
ZNF256	-0.44
HMGCL	0.872
MSI2	-0.117
RPESP	-1.34316666666667
C11orf60	0.7535
ABCD1	-0.115
ACAA1	0.0798
SPARCL1	5.53085714285714
IL6ST	2.4261
ZNF319	0.6935
TMEM109	0.0963999999999999
FAM90A1	-1.4825
IL22RA1	-1.886
ATP4B	1.41
TEC	-1.2986
C7orf30	-0.89475
TXNDC2	-0.821666666666667
ABCB4	-0.9255
KIAA1191	0.63025
C9orf38	0.1395
SFTPB	0.8825
CNTNAP2	-0.2435
FRK	2.341
TBX19	-0.78925
CHD4	-0.19675
C6orf26	-2.07783333333333
MOSC2	1.09225
IKBKE	-0.2305
HIF1A	-2.22466666666667
LOC595101	-0.6395
RELA	0.127833333333333
TMEM16B	-2.106
ABHD12B	-2.95225
TSEN34	0.70425
KIF18A	-2.30325
TXNDC9	0.546333333333333
SPATA2L	0.504
SEMA4G	-1.146
C21orf91	-0.191625
MATN1	-0.5765
KCNIP4	-0.3175
TUSC1	2.122
OR4C15	1.1415
ARMCX6	0.521833333333333
WBSCR27	1.13816666666667
OR52I2	-0.5995
KIAA1604	-0.113
DYNC1I1	-1.00275
PPP4C	0.2995
SLC47A2	-1.64316666666667
TREH	-0.542625
CD48	2.16816666666667
ST14	1.92983333333333
PKN1	-0.1695
SPON2	3.24975
XBP1	2.53308333333333
SFRS12	0.0495
EFCAB6	3.02975
SELT	0.1985
SLC39A2	0.0875
ERF	-0.250166666666667
ARL3	1.10375
SURF6	-1.0847
MLLT10	-0.338142857142857
FLJ11171	0.3455
TDGF1	-4.52516666666667
ERCC6	-0.2485
EIF2AK4	0.425875
BAZ1A	-0.00950000000000002
LRRN3	0.156
TMC3	0.404
EFTUD1	-0.31625
PTPRO	1.3155
CLEC12A	0.929
ACBD4	0.503625
ZDHHC14	-0.7425
OTUD7B	1.532125
ACTB	0.3176875
MSRA	-0.657375
LCE5A	0.7105
IFI35	1.838
BSCL2	0.365166666666667
ANKRD12	0.1085
CFHR2	0.5655
RGAG1	-0.7204
HSFY1	-0.977
SLC30A5	-0.0315833333333333
IMPG1	-0.7335
GPR109A	0.107
ZNF185	1.375
IYD	1.91
NPCDR1	1.588
SERPINA13	0.0325
HMGCLL1	-0.652
NEUROG1	0.360333333333333
UBQLN1	0.1405
LIN37	0.9165
SOCS2	-2.710875
DSCR4	-1.94857142857143
XKR6	-1.06775
GPR142	0.6455
KRTAP13-3	0.9
CCDC15	-1.47466666666667
MOS	0.2245
CD1E	-0.947
OFCC1	0.8956
FAM83D	-2.0195
SRFBP1	0.21925
C9orf96	-0.446
DHDH	0.90175
CCDC90A	-0.617
RABL3	1.30515
CD320	-2.2355
ANGEL2	0.3005
MRPL21	-0.21075
SMG6	-0.489833333333333
INSR	1.3423125
FLJ14816	-2.2825
GLRB	0.620333333333333
C9orf89	1.8105
CIZ1	-0.778875
URG4	-0.238833333333333
LRDD	-1.877
CBY1	0.140833333333333
NFX1	-0.005875
MTERFD2	0.0485
C19orf23	0.148
PGC	-3.2565
IER3IP1	0.1255
RASAL2	0.44075
C1orf89	0.377
SYNJ1	-0.574
NFKBIE	1.27925
FLJ40125	-0.333166666666667
TCEB2	0.4158
NOG	-2.8735
POLR2J2	-0.554666666666667
HLA-B	3.153
PCDHA1	0.83
PPP2R2B	-0.51
ARHGEF17	0.974833333333333
TCF7L2	0.271642857142857
CHD5	-1.28733333333333
ZNF431	-0.8215
TBC1D25	-0.475
ZNF800	0.68
SCUBE2	2.58536363636364
MYCBP	0.2185
GPX5	0.4485
C6orf129	-0.0711666666666667
QSER1	-0.585666666666667
ULK2	1.92125
PIGO	0.488
NRCAM	-1.24515384615385
SLC35E3	0.978875
CSRP2	-0.76875
HYPE	0.5185
MAPK15	-0.461
MGC14327	0.111
TIMM13	-0.687833333333333
ZNF462	-1.4045
GBA3	1.95475
TEX13A	0.596
MCM6	-1.42288888888889
MTRF1	-1.421875
ABCA7	-0.501
EIF4A2	-1.33525
ZC3H10	0.9799
RPGR	-0.161166666666667
C20orf94	0.97775
RP1L1	-0.16625
GPR125	-1.054375
USP22	0.681285714285714
OR1L4	0.440666666666667
MLZE	2.09775
FLJ32065	0.32275
PTCD1	0.37925
CRTAC1	0.582333333333333
BXDC2	-1.49325
C18orf1	0.474333333333333
