Hybridization REF	TCGA-BH-A0DZ-01A-11R-A00Z-07
PLEKHA2	-0.6346
PDE4DIP	-0.9206
SCN7A	-0.28075
ZNF559	-0.7755
CXCL10	4.19575
ZMYM4	-0.504333333333333
STK32B	0.650466666666667
KIAA0888	-2.5052
TACR3	0.8645
CKAP2L	-0.5745
KIF1A	-0.486
RSPRY1	0.428
VCAN	2.49825
CYP27C1	0.503
SYDE1	-0.689833333333333
MED12L	-1.27933333333333
ZDHHC21	1.0195
NHS	1.7595
TM9SF3	1.288
DDHD1	0.038375
MAFG	-0.948
BICD2	-0.112
C14orf119	-0.0496666666666667
C14orf43	0.695857142857143
CDH7	-0.13775
ALKBH5	0.0298571428571429
JUP	3.450875
TMEM41A	0.4495
MAMDC4	-1.41366666666667
CBX3	-0.775625
LRRC18	0.6305
RBMXL2	-0.71175
PLA2G4D	0.608333333333333
FGF13	1.170875
KIF3A	-0.699833333333333
PDIA6	-0.501
DCXR	-0.11775
CASKIN2	0.01325
EHD1	0.155666666666667
MARCKSL1	0.428833333333333
ZNF496	-0.00716666666666664
SCAF1	0.441
KCTD8	-1.04875
TRAF3IP3	0.294857142857143
LSR	2.25425
CXorf1	0.129
C14orf112	1.688
EIF2B1	-0.2715
OMP	0.454
GSTZ1	1.4845
LOC92017	1.0505
ISLR2	0.97
C12orf36	0.6845
GATA2	-0.320666666666667
GABRA5	-1.576
CELSR2	-0.827928571428571
STAM2	1.22
TNAP	-0.4105
PTPMT1	-0.677666666666667
GRP	6.37175
SV2A	-1.09033333333333
MAGEA12	-3.6285
CACNG1	3.796
C18orf19	-0.2025
GSG1	-0.412833333333333
PTPRJ	-0.00450000000000001
FRMPD1	0.3925
ZNF668	0.792
PLEKHJ1	-0.43225
ADAT1	-1.4343
TMEM50A	0.1734
UCN3	0.094
HOOK1	0.212
IL17B	-0.251
MLKL	-0.6955
TTC14	-1.51066666666667
KLHL5	-0.18225
CRYL1	0.5855
FOXH1	0.8985
NFYB	-0.237375
PPM1G	-0.05725
GOLGA2LY1	-1.3065
NMT1	-0.645375
HADHA	-0.3045
CHSY-2	2.83725
PLEKHF1	1.07285714285714
SAGE1	-1.1435
MUSTN1	0.797
SUHW4	-0.369
TFEB	1.56966666666667
ZFYVE27	-0.5385
ATG12	-0.306833333333333
BMI1	1.96835714285714
ZIM3	0.3725
MYH4	-0.102
MASP1	-1.11841666666667
KIAA0984	0.8145
RPAP2	-0.99475
ASB5	0.377
BOLA3	-0.8745
MIA3	0.785666666666667
KRT35	0.5805
KIR3DL3	-1.6745
MRPL51	-0.393
SEMA3F	0.1455
NDUFB2	0.159
LOC253012	-0.631
FAM46C	-0.8183
G6PC	-2.29225
CSAG3A	-4.434
PREX1	0.464
SLC25A45	-0.422875
MAPKBP1	0.0928
CPE	0.6082
GNB1	1.10925
CXCR6	1.673
TRIM46	0.42325
C16orf3	0.55
HPSE	0.351375
TIGD3	0.5445
SPG3A	2.0395
LCAT	-1.61483333333333
ST6GAL1	-1.34494444444444
POMC	0.7715
FLJ36031	-0.544166666666667
NSMAF	-0.5815
SKIL	0.946
ADSS	0.0208333333333333
HMGCS1	-1.4224
POLR3F	-0.502166666666667
RAB10	0.333125
ZNF277P	-0.7235
ZBTB7B	1.16125
DHRS1	0.994
ABCC13	1.63425
CNOT3	0.2135
NFKBIA	0.79025
GAK	0.1615
SFT2D2	1.00566666666667
HOXA6	0.062
CRTC1	0.779875
LY6D	-0.649666666666667
C20orf72	-0.734333333333333
CPT1A	-0.743
LMO1	-1.0175
EIF3I	-0.58525
PRB4	0.3275
MCM3APAS	-2.59825
C20orf132	-0.726
FOXF2	-1.372
S100A12	0.40225
MLH1	-0.351
ACTN1	1.7917
MRPL36	-0.656166666666667
C20orf106	-0.319
FBXO6	1.09366666666667
MKS1	0.285833333333333
CX3CR1	-1.784125
PDE1B	1.0495
PLP1	-3.37275
KISS1	0.004
C14orf2	-0.132
TBC1D3P2	-2.03025
COMMD6	1.0398
ANKRD7	-2.05625
PTCHD1	-1.988875
NARS2	-1.99525
DOCK7	-0.853125
FAM127B	0.48225
LOC390243	-0.3615
N6AMT2	0.37975
ZNF391	-0.6565
DNAJB14	0.161833333333333
WRB	-0.6115
BPI	-0.248916666666667
TTC4	-0.779166666666667
FAM10A5	-0.26825
GOT1L1	0.132
MAGED1	0.743375
RESP18	0.6155
WFDC6	1.191
MT2A	-0.74
C11orf56	-0.5505
KIAA1432	-0.6875
ROR1	-1.033375
HSD17B14	2.08916666666667
ZFAND2B	0.41125
SAMD4B	-0.077
HEXA	0.551125
HNRNPU	0.00431818181818183
USP39	-0.425
NRD1	-0.6795
R3HDML	0.65725
FLT4	0.373333333333333
OMG	0.0343333333333333
OR52N4	0.429
LOC399818	-0.561
ELA2	-1.757
VENTXP1	0.512
RFC5	-1.7185
OR52L1	0.0355
PAX5	0.007
FBXO2	-1.461
GMEB1	0.122
AKT3	-0.0791666666666667
CRB1	-0.975166666666667
CTTN	1.6895
UTP15	-0.439833333333333
HSBP1	-0.328666666666667
PHF11	1.316
NDEL1	-0.0461666666666667
USP8	-0.40925
BAIAP2	0.0484375
SI	0.630166666666667
ARSJ	-0.5545
BAAT	-2.50625
KCNS3	2.24033333333333
LOC126147	-0.3635
TMEM37	0.31425
C1orf162	3.302
MBD1	-0.3234
ITGAL	0.214833333333333
WDR73	-0.669333333333333
GKN2	0.631833333333333
ARFGAP1	-0.5335
SLC5A8	-0.171
ZBTB40	0.0354
CYP4B1	0.9975
LYPLAL1	-0.5215
CHST3	0.07625
MAP3K9	0.4145
BTAF1	-1.44233333333333
TFAP2E	-0.4875
RBM35B	0.14925
LOC441251	-0.707166666666667
ANKRD25	0.150333333333333
UQCRC2	-0.467
MAEA	0.402166666666667
HYAL1	-2.5052
RNPEPL1	0.3705
CPSF2	-0.432625
PSD3	1.5845
ABCA13	-0.4995
AGR2	3.19975
GBX1	-0.1225
HDLBP	0.709214285714286
ACY3	-0.67925
HECW1	-0.4075
ZNF519	-0.84325
HOPX	2.963375
ZNF304	0.86875
OR12D3	0.418
FKSG43	0.1475
METTL1	-0.0435
MFSD3	-0.1028
PSPH	-1.7495
CLCA3	-0.3815
DARS2	-1.61283333333333
CDC25A	-2.21433333333333
BAIAP2L1	-0.25775
B3GNT5	-0.5505
USP29	0.61925
ARHGEF10L	1.0614
ATOX1	0.541
ADAM30	0.52875
DNASE1	1.1125
STT3A	0.2675
RAB6IP1	-0.45325
PTN	1.4092
C1orf106	-1.08646153846154
HECA	1.28475
RNF122	1.1835
SLC22A18AS	-0.199666666666667
GNG8	1.153
ELP4	-0.78325
FAM65A	0.227833333333333
RPL10A	0.0606666666666667
IRS4	-0.0455
MACF1	0.7375
SEC24D	0.68275
LOC374395	0.71325
TGFB2	0.421
MDFIC	0.0895
CHRNE	0.774833333333333
PCMTD2	-0.395666666666667
ATP6V0D1	0.119333333333333
MTA2	0.57025
LZTR1	-0.716166666666667
RAP1A	0.101
AXIN1	-0.40675
POLR1C	0.00625
TRIO	0.175666666666667
PLXNA4A	0.0554166666666667
C5orf33	-1.12
DEPDC1B	-2.212
ZNF473	0.157166666666667
MTM1	0.139
GPR107	0.442666666666667
CSNK1A1L	0.889833333333333
FLJ14154	0.87575
NLRC4	3.0275
ENPP4	0.581166666666667
PADI3	-0.256
RNF170	-0.059
CG018	0.0786666666666667
C16orf7	-0.048
KCNE1	-0.33925
NRM	-0.7895
SLC37A3	-0.578357142857143
TPD52L2	-0.617
UNC5B	2.69575
C12orf12	0.184333333333333
SDHB	-0.40125
CLRN1	0.408375
NUDT10	2.228
UGT3A1	0.231375
FBXW8	-0.378625
RHOF	-0.80775
PTPLAD1	1.0975
MYO3B	-1.034
DERA	-1.1015
TPP2	-0.938
C19orf53	0.284166666666667
GINS3	-0.480875
ST6GALNAC5	1.4275
CHSY1	0.18125
MGC15705	0.632
GPR83	0.439166666666667
EXT2	0.46475
DOLK	0.71325
TUBAL3	1.09725
ACVRL1	2.4237
ABL2	-0.672916666666667
C14orf156	-0.546833333333333
PTPRZ1	-3.36225
DIP2C	0.89475
LAMP1	1.05825
RXRA	0.00840000000000002
MAP3K5	1.276
ALKBH1	0.754333333333333
PDLIM7	0.426375
ARL14	0.741
SNIP1	-0.374166666666667
TIMP3	2.93341666666667
RGS3	1.095
SPAG16	1.6521
ABHD4	0.705
ARHGEF12	0.288416666666667
GLUD2	-0.129
RAC2	-0.3619
UAP1L1	-0.064
SLC18A3	0.0485
YOD1	-1.57033333333333
RALY	0.3865
HMOX2	0.683125
DGKH	-0.1985
DBNDD2	0.157
YIPF4	0.144375
THAP10	-0.80975
ZNF513	0.5235
HAGHL	0.334
ITGB4	1.5595
CCDC141	-1.0055
YTHDF3	0.42075
C5orf28	-0.05725
RPL7L1	-0.88225
TMEM30B	1.0785
ANKRD35	1.883
DUOXA2	0.13525
TBC1D5	-0.689625
DFNB59	-2.071
HRH4	0.79475
MYO6	2.0315
DNAJA4	1.606375
RBM24	-1.671125
CEACAM20	0.1995
RBM23	0.115071428571429
NGFB	0.1995
C1orf63	-2.6464
KRTAP7-1	-0.503
PERLD1	3.776
NPB	0.0725
C17orf59	0.4173
HSPBAP1	-0.52425
SLC15A4	0.814875
PRTFDC1	-0.364
OSMR	0.785
CYSLTR2	0.2635
C19orf25	0.8255
KIAA1797	-0.3595
NLRP6	0.9315
FAM105B	-0.2342
SCRN2	0.485
LRRC58	-0.2687
RNF17	0.059
NEIL3	-2.0095
FAM137A	-1.311
SKP2	-2.6405
PARVA	1.10425
PKLR	-1.681
RNF34	0.458125
A3GALT2	0.49325
C12orf50	-0.1882
SUNC1	-1.49225
FAM102B	-0.4105
CCT2	-1.01775
LRRC37A2	-1.4305
ARF4	0.317
SIKE	0.68925
C8orf48	0.4185
MBTPS1	-0.091
GPSN2	0.003
NCF2	3.37875
SLC12A6	0.403166666666667
MRPL48	-0.34925
HMGN3	-1.26016666666667
LRRC62	0.0617500000000001
PAX9	0.573625
FAM55A	0.163
C20orf42	-2.257
SCML2	-1.51166666666667
BCL9	0.215
FAM40A	0.02725
C9orf41	-0.972333333333333
ZNF774	-0.703
LETM1	-0.93
PLXNB1	-0.5815
NIPSNAP1	-0.942375
USP10	-1.25725
F9	0.83925
LIPE	0.556
CNGB3	0.72
C12orf52	0.23525
PI4K2A	0.4815
MED8	-0.542625
STAT4	1.0052
FGD4	0.2555
RNF145	-1.7315
WDR32	0.6689
CLDN2	0.138
TCEAL8	0.59825
ZMYND8	0.492111111111111
PDXK	-0.26990625
GATAD2A	-0.07575
PTGES3	-0.536
CCM2	0.2855
TAP1	2.17975
ZNF670	-0.5695
ETS2	-0.579071428571429
C6orf166	0.2285
PRMT2	0.709357142857143
OR4B1	0.053
INTS8	-0.2135
CCDC102A	0.14975
CCDC83	-2.31066666666667
ITGA1	1.0283
EPHA5	-1.6888
FAM24B	-1.32883333333333
TSGA10	1.536
HAL	-1.18383333333333
MYOT	0.267666666666667
SPACA3	-0.06525
BCL2L2	-0.6825
CUGBP2	0.347166666666667
CCNB3	0.37325
RNF113B	0.03825
MERTK	0.18975
BAG1	-0.12425
VPS36	0.277
ORMDL3	2.4159
C1orf190	0.56075
ZNF625	-0.03175
CORO2B	-0.60825
ALOX15	-0.679
CST1	2.1525
NUPR1	2.42033333333333
CCL7	1.04025
SMCR5	-2.59
DSC2	2.523
RBMS2	0.5755
GRIK4	0.828
TRIM65	-0.3587
TMPRSS6	-0.107142857142857
TP53INP2	0.17075
GLB1L	0.913166666666667
LOC388284	0.181833333333333
PUS1	-1.03792857142857
BCL9L	-0.049
OLFM1	-0.269416666666667
RET	-0.12725
MASTL	-1.22716666666667
ALX3	0.29375
IL1RL1	0.0653333333333333
ZNF765	-0.9613
C14orf138	-0.79175
SNX10	0.345166666666667
TAC4	-0.2105
C1orf64	-0.447875
POGK	0.031375
MAPK9	0.03175
ZNF366	2.3835
C8orf79	-0.2465
CLDN7	1.3965
OR5AT1	0.342
TRIM37	-1.11575
LRRC25	3.237
GRHL2	2.6349
TEKT3	1.173
LASS5	-0.0126666666666667
ABCC4	-1.10041666666667
DLG3	0.933
VGLL1	0.193875
ZFP36L2	1.292
MFRP	0.363666666666667
KIAA1799	-1.34675
FLJ44379	0.2065
PCNX	-0.31075
ANXA9	-0.816
CYP4V2	0.2456
PIK3C2A	-1.0385
SRR	0.672
NOL3	-0.55975
IFITM2	1.4725
ARNTL2	-0.434
ZNF595	0.46625
NLRP13	0.065
ASPH	-0.127875
CPA2	0.093
PVRIG	-1.10266666666667
LEPR	-0.943833333333333
C16orf42	0.779333333333333
SH3BGRL	2.30125
FAM77D	0.216666666666667
FNDC7	-0.023
C9orf6	-0.224
NOTCH2NL	0.596666666666667
PGBD1	-0.164333333333333
SYNGR2	0.7795
PITPNA	-0.6091875
PRPF4B	-1.451
SLC43A3	-0.722714285714286
NRBP1	0.43925
SLC25A22	-0.02525
ILK	0.464
SLC22A8	0.7015
MRPS7	-1.076
PITX2	0.27275
FABP3	0.013875
OR1L1	0.33
LOC728215	0.588875
BLID	-1.9795
KIAA1217	2.83317647058824
TFPT	0.311
AP4B1	-0.61175
VBP1	-1.27925
OR1K1	0.713
MORC3	0.655
BHMT2	0.367666666666667
C3orf10	0.55275
FZD7	1.1865
WFDC10A	0.0745
PMS2CL	-0.8555
CCDC32	0.6825
FA2H	-0.02725
ALG13	-0.596
TTLL7	0.1963
SPOCK3	-0.09025
SLC13A2	0.6815
AIM1	3.42825
GPRC6A	-0.1145
EGR2	4.9905
MED11	-0.158
WWC1	0.75175
SH3GL3	-3.09675
RIF1	-0.428857142857143
PRLH	-0.109
VLDLR	-0.9795
DBT	0.5429375
C21orf63	-0.135
CGGBP1	-0.343875
KRTAP12-2	-0.107
TADA3L	-0.031
ZBTB16	0.757
PDGFB	2.603125
RFX1	0.491
UQCRB	0.0572
LOC133874	-0.212
HPS3	-2.74375
LGALS3BP	1.3008
DKFZP564O0823	2.30814285714286
MRFAP1L1	0.38
HOXA10	-0.574666666666667
NGB	-0.176
KIF21A	0.271461538461538
IFLTD1	0.878
LZTS1	0.122
ARHGEF3	0.8265
RHBDL3	-0.5775
CSNK1G2	-0.0565833333333333
ChGn	-0.595125
KIAA1244	2.30383333333333
GABRB2	0.3235
MGC72080	-0.3115
CD27	3.66775
EGLN1	-1.4398
PEX13	0.51275
RWDD3	-0.72775
RNF12	0.212333333333333
GRIN2B	0.0475
ADAMTS14	0.0475
DYDC2	-0.662833333333333
ATP6AP1	0.6454
NR1H2	0.475
PDK2	1.4595
C3orf17	-0.3125
SLC38A2	-0.136214285714286
SLC25A29	0.0473333333333333
C15orf29	0.809625
ADAM9	-0.20075
TMUB2	-0.283
GPR176	0.09775
AGK	-1.086375
MCCD1	0.554
NDUFA4	-0.2785
TMEM146	-0.61825
DUSP1	2.359625
UNQ6975	0.4625
EMX2OS	1.62975
INSM2	0.1945
LUZP4	-0.0535
SETD6	-1.7005
P2RY2	1.91225
SLC45A2	-1.401
RABGAP1	0.221666666666667
UBXD5	-0.326875
GPRC5A	2.0554
PAK3	0.303166666666667
LOC63920	-1.033
TGFBR1	1.0602
KRTAP6-3	0.32175
SFMBT2	-0.40075
CDC42	1.7696875
C11orf35	0.7255
TTLL2	-0.131
UACA	0.583416666666667
CD97	-0.4874
SETD5	-0.387125
NINJ2	0.29725
PTER	0.918166666666667
POMGNT1	-0.5995
KRTAP4-2	0.303
ECGF1	2.556125
HRB	0.410545454545454
ATP1B2	-0.3448
LOC400506	0.05
COL4A3BP	1.021
C6orf97	0.896
GRHPR	0.39825
TAS2R1	0.368
SEMA7A	0.049
EDF1	0.23975
ODF2L	0.0592
PCID2	-0.672666666666667
GTF2H4	-0.456
ZCCHC3	-0.684125
CGB2	0.133
NEUROD1	0.33525
C20orf75	0.1135
RP5-1054A22.3	1.814
IFNA5	0.2875
ZNF134	0.03525
MGC119295	-1.2944
ZSWIM6	-0.794375
SMEK1	0.390666666666667
PCGF2	0.225375
C1orf102	0.9675
CYP2A13	0.7605
KCNH6	-1.5153
MDM1	-0.2108
ALDH7A1	0.233666666666667
C9orf75	0.5255
VDAC3	-0.411875
OR51T1	-0.343
EIF3F	-0.886583333333333
KCNJ10	0.095125
LENG8	0.03675
EDEM2	-0.212416666666667
CCNJL	-0.457166666666667
DHX37	-0.872
CRYGN	0.995
AATF	-0.34325
ZNF630	1.073375
E2F5	-0.595
WFDC13	-0.47925
FTSJ3	0.797333333333333
C4orf33	0.483
LHFPL4	-3.26425
C19orf56	-0.190916666666667
SMAD4	-0.277125
AFM	0.112166666666667
G0S2	-0.183
FCHSD2	0.00939999999999999
RRP1B	-0.9966
EEF1B2	-0.7675
STAT6	0.1625
ZNF195	-0.5055
GNL1	-0.446833333333333
ZNRF2	0.7385
PER3	1.068625
ASB16	0.01975
C10orf10	1.76985714285714
ADCY8	-2.864
C9orf58	-0.212
ARMC10	-0.533333333333333
PSG1	-1.626
DHX34	-0.059
VARS2	-0.886875
NFIC	0.875
ITPR2	-0.109
AGXT2	0.4495
OR6K3	-0.089
H2AFZ	-0.41875
MLLT3	0.450666666666667
COX4I2	1.62975
CCNT2	-0.465375
PLK4	-1.382375
NUMBL	-0.425666666666667
MED16	0.945
PLEKHQ1	1.52425
GOSR1	-0.278944444444444
BTG4	0.21625
RPL30	0.469333333333333
IGSF5	-0.049
IGFL2	5.62233333333333
ELMOD2	0.7835
SHC3	-1.676
HAVCR1	-0.202
DYNC2H1	0.16225
RNF5	-0.597833333333333
C2orf7	-0.162
NLF1	1.9135
KLHL25	0.95075
LRP10	0.8297
KRI1	-0.14725
PUS7L	-0.4255
MGMT	1.34225
HOXD1	-1.10166666666667
CSH1	0.0602
ATG16L2	-2.04875
FLJ44635	0.2945
CHODL	-0.76075
EXOSC8	-1.19225
SLC28A1	-0.097
MYO7B	-0.570166666666667
SEH1L	-0.4115
MTNR1A	0.186666666666667
TSPAN5	0.647333333333333
CDC45L	-1.86166666666667
AMIGO1	0.177
ATAD3A	-0.5145
OSGIN2	0.916833333333333
PDIK1L	-0.0546666666666666
DARC	1.16775
PIPSL	0.375
SHMT1	-0.303
CRISP3	0.872
POPDC2	1.7555
ZRANB2	-1.2945
FBXL8	1.42375
TRIP13	-2.46927272727273
EIF5AL1	-1.0965
POU5F1P3	-4.464
IL6	-0.868
CXorf38	0.170166666666667
IFNA16	-0.054
FBXL2	0.474833333333333
BRD1	0.5335
STATH	0.28625
FBXO44	-0.360666666666667
MCCC2	-0.285
CDC2	-0.9304
C5orf23	1.018
IVD	0.452
C10orf122	-0.7745
MSL3L1	-0.0204
MVP	1.331
EPOR	-0.7094
ZMYM1	-1.04933333333333
BCL7C	1.13616666666667
PSTPIP2	0.2937
LYPD1	-0.82225
OR8G5	0.736
ZP3	-0.846833333333333
BCAS4	0.9935
EDG6	2.13475
ISY1	-0.43125
PRAMEF2	-0.82825
CUL1	-0.7095
RNF213	0.1267
CCRK	0.62775
DHX9	-0.45675
C13orf29	0.08975
NCKAP1	0.0726666666666667
MRPL43	0.915
XPR1	0.41875
PKN2	0.5647
PODNL1	1.043
ZNF333	0.20375
DALRD3	0.7835
OPN1SW	0.205
BTBD6	0.09975
C11orf82	-2.671
OR5P3	0.556
DUSP11	0.09625
L1CAM	-1.2203
NEK11	0.556666666666667
OR7E91P	1.286
CNTN3	2.3446
CREB3L2	0.13075
ZBTB37	-0.125
KIAA1324L	-1.5485
NDUFB10	0.158833333333333
NUDT2	-1.02025
GTPBP8	-0.10625
CACNA1D	-0.614125
PRKAA2	0.0356666666666667
PRDM8	-0.4645
MGC16075	-0.935
KRT14	1.35457142857143
PP8961	1.04925
MRPL18	-0.38
ABCG2	-2.1215
PACRG	0.9965
BBS2	-0.84925
KREMEN2	-0.738
FBXO21	0.60975
HNRPUL1	0.128166666666667
GRB10	-0.3285
CLSTN1	0.90625
LMAN2	0.5476
C17orf61	-0.79875
NIPSNAP3A	0.33575
INSIG2	-0.9155
PCDHB7	1.34116666666667
STXBP2	0.768
CMAH	0.243416666666667
SEMA5B	-0.40625
ZNF155	0.0745
COQ6	-0.0738333333333333
PRPF4	0.07025
TSPAN15	3.3018
VN1R5	0.463
LATS2	0.50225
SELK	0.066
PGK2	0.10625
MS4A1	-1.070375
TYW3	-0.7993
KRTAP5-1	1.36675
RCCD1	-1.57333333333333
BTN1A1	0.37175
DDX28	-0.84575
TMEM65	0.616125
LOC92345	0.27125
TTC31	-0.32125
WDR46	-0.796333333333333
CHP2	-1.4135
LSP1	0.85025
ZNF542	-0.84925
EXOSC1	-0.2775
ARHGAP18	-0.128833333333333
LRRTM4	-0.8245
MAOB	-0.43375
CACNB4	2.347
MGC33846	0.747875
RANBP3L	0.123
ATP5L	-0.355625
ONECUT1	-2.8215
NUDT9	-0.27675
TMEM149	1.2325
STX17	0.11225
IGSF10	-2.54375
TMPRSS9	0.693
BMPR2	1.68675
ALLC	-0.46425
KLF7	2.667
GCC1	0.154
TIMM9	-0.69325
CDO1	0.244166666666667
MGC10701	-1.45383333333333
IFI6	1.40883333333333
FRMD8	0.4785
MGAT2	-0.07275
WBP5	0.467666666666667
CNIH2	0.81275
KIAA0907	-2.0579
KCNH8	-0.3855
CTSG	-2.68875
GRIK1	-0.1325
CUL5	0.1895
FRMD1	0.75
OR9A4	0.7295
SYT6	-1.02075
FOXD4L2	0.3335
ANAPC2	-0.169666666666667
OPN5	-0.743
TAF13	-0.3215
LYG2	-0.294
GGNBP1	0.724
C11orf40	0.8225
OTX2	-1.6985
REG4	0.0313333333333333
EIF5	-0.553375
PALB2	-0.7825
SEPSECS	-0.3261
RNASE3	0.24125
TRIM49	0.18
POLR2K	0.5293
GPR42	0.699
C8B	-2.56475
SASS6	-0.2375
PREB	-0.156666666666667
OR3A3	0.316
TUBA8	0.656875
IGLV2-14	-0.415
STIL	-1.92725
ANKFN1	-0.878833333333333
NME7	-0.76075
HOXC12	-1.59175
UBE2C	-0.459875
FHOD1	-0.672875
CDK2AP1	0.50825
OR6K2	0.80325
DHPS	-0.48525
RPL5	-1.23916666666667
TRGV5	0.5595
LOC541472	0.340125
HCCS	-0.4136
DENND1B	0.838
LHX3	0.0195
OR5D16	0.7195
CXorf57	-2.95233333333333
IRF2BP1	0.9405
NDST2	0.5645
LCE3D	-0.012
BOLL	0.225
SYT3	-0.49975
PIH1D2	-0.9835
C20orf7	-0.929166666666667
IL1R2	0.0533333333333333
SLAMF9	1.5535
PPME1	0.056875
PIK3CA	-0.03825
TRAPPC1	-0.016375
COLEC10	-1.567
SLC9A6	-1.0715
PDDC1	-1.3175
CCDC53	0.33175
GK3P	-1.16225
DAZL	-0.76175
BRI3	0.03075
SDK1	0.06125
CYP2C18	-0.3415
IFI44L	2.315625
RPL3L	0.7795
FUT9	-1.02483333333333
KIFC2	-0.8615
PMP2	-0.245125
SLC4A9	-0.5105
PLAG1	-2.309
MYCBP2	0.0776666666666667
OR4E2	0.5335
CCDC65	1.14475
C16orf82	0.0661428571428571
ENTPD4	-0.642375
BRP44L	-0.163625
PMP22CD	0.175
TMCO4	0.155666666666667
KCNN1	-0.5
WDR35	-0.799
CCDC80	2.569625
C3orf31	-1.2815
SLC7A9	-1.9855
TMEM190	-1.18075
DBC1	-0.4075
FADS3	-0.4165
PDZD8	0.646
GRM5	0.34675
AZGP1	3.2184
PEX3	0.188
MED1	-0.6835
ATG4C	-1.59216666666667
HNRPH3	-1.17575
FAM109B	2.085
C4orf17	0.145
CA10	0.085
OPRD1	-0.366
CCL16	-1.111
SACM1L	-1.8505
CST6	4.39025
CD63	1.4824375
LGI1	-1.713
ZNF784	1.39275
CRYBB1	-1.0425
CX3CL1	0.7571
TOP2A	-2.27125
GYPB	-3.78033333333333
GADD45GIP1	-0.25575
FEN1	-0.94425
IGF1R	-0.2418125
WDR72	-3.4825
PURG	-0.666666666666667
DEFB126	0.0713333333333333
PKD1L1	-0.0475
CAV1	-1.7879
GNPDA2	-0.0589
DGAT2	-1.348125
NLGN1	-4.2535
STRBP	-0.01725
HPRT1	-0.928
FANCI	-1.955
PSMA7	0.69375
DBF4B	-0.816333333333333
TTF1	-0.41325
RAD54L	-2.73
ELOF1	0.17475
PLAGL2	-0.86025
ZNF256	0.1655
HMGCL	0.498
MSI2	0.7175
RPESP	1.23183333333333
C11orf60	0.22475
ABCD1	0.3355
ACAA1	0.4363
SPARCL1	5.24921428571429
IL6ST	0.2745
ZNF319	-0.1285
TMEM109	0.8465
FAM90A1	-1.78966666666667
IL22RA1	-1.029
ATP4B	0.079
TEC	-0.860666666666667
C7orf30	-1.0885
TXNDC2	-0.222166666666667
ABCB4	-0.72425
KIAA1191	0.34075
C9orf38	-0.408
SFTPB	0.476142857142857
CNTNAP2	-0.234083333333333
FRK	1.6905
TBX19	-0.4105
CHD4	-0.12625
C6orf26	-2.2875
MOSC2	0.1995
IKBKE	0.4495
HIF1A	-0.647166666666667
LOC595101	-0.8275
RELA	0.704666666666667
TMEM16B	0.4375
ABHD12B	-2.43875
TSEN34	0.06775
KIF18A	-2.57825
TXNDC9	0.449833333333333
SPATA2L	0.8935
SEMA4G	-1.5395
C21orf91	-0.6385
MATN1	-0.461
KCNIP4	-0.0496666666666667
TUSC1	2.078875
OR4C15	0.19975
ARMCX6	0.281416666666667
WBSCR27	-0.644
OR52I2	0.1905
KIAA1604	-0.7735
DYNC1I1	-0.80675
PPP4C	0.325
SLC47A2	-1.2915
TREH	-0.214375
CD48	1.5525
ST14	2.18266666666667
PKN1	0.23525
SPON2	3.55225
XBP1	2.22783333333333
SFRS12	-1.35416666666667
EFCAB6	1.38975
SELT	0.15125
SLC39A2	0.231
ERF	0.0615
ARL3	0.800375
SURF6	-0.6174
MLLT10	-0.633571428571429
FLJ11171	0.0491666666666667
TDGF1	-4.6355
ERCC6	-0.66975
EIF2AK4	1.125625
BAZ1A	-0.075
LRRN3	-0.385166666666667
TMC3	0.0475
EFTUD1	-0.2225
PTPRO	1.28733333333333
CLEC12A	1.22175
ACBD4	-0.00312499999999996
ZDHHC14	-0.739875
OTUD7B	0.80825
ACTB	0.80675
MSRA	0.755625
LCE5A	1.7765
IFI35	0.41475
BSCL2	0.725333333333333
ANKRD12	-0.120333333333333
CFHR2	1.05175
RGAG1	-0.561833333333333
HSFY1	-0.165
SLC30A5	-0.490583333333333
IMPG1	0.7385
GPR109A	0.855
ZNF185	1.11025
IYD	0.49675
NPCDR1	-0.231
SERPINA13	1.076
HMGCLL1	-2.521
NEUROG1	1.37733333333333
UBQLN1	0.0791875
LIN37	0.953
SOCS2	-1.534875
DSCR4	-1.84575
XKR6	0.775
GPR142	0.527
KRTAP13-3	1.0175
CCDC15	-0.84
MOS	0.569
CD1E	-0.5885
OFCC1	0.0694
FAM83D	-1.07975
SRFBP1	-0.017
C9orf96	0.221
DHDH	-0.722
CCDC90A	-0.162
RABL3	0.6535
CD320	-2.44966666666667
ANGEL2	-0.36
MRPL21	1.195
SMG6	0.0673333333333333
INSR	1.7875
FLJ14816	-0.0425
GLRB	-1.215
C9orf89	2.01175
CIZ1	-0.2515
URG4	-0.0333333333333333
LRDD	-2.04466666666667
CBY1	1.294
NFX1	0.13425
MTERFD2	-0.651071428571428
C19orf23	0.22
PGC	-2.4045
IER3IP1	0.2503
RASAL2	1.00466666666667
C1orf89	-0.3455
SYNJ1	-1.1535
NFKBIE	1.0185
FLJ40125	-0.871166666666667
TCEB2	0.7616
NOG	-0.9285
POLR2J2	-0.334
HLA-B	2.2475
PCDHA1	-0.00849999999999999
PPP2R2B	-1.3835
ARHGEF17	0.540333333333333
TCF7L2	0.797714285714286
CHD5	-0.371333333333333
ZNF431	-0.318
TBC1D25	0.26675
ZNF800	-0.334
SCUBE2	1.90463636363636
MYCBP	-0.968333333333333
GPX5	0.269
