Hybridization REF	TCGA-B6-A0IE-01A-11R-A034-07
RFC5	-0.3995
OR52L1	0.799
PAX5	0.6455
FBXO2	1.50725
GMEB1	-0.1785
AKT3	-0.249833333333333
CRB1	-1.888
CTTN	0.319833333333333
UTP15	-0.601833333333333
HSBP1	0.943333333333333
PHF11	1.266
NDEL1	-0.831666666666667
USP8	0.1335
BAIAP2	-0.4616875
SI	-0.3304
ARSJ	-2.3285
BAAT	-3.13475
KCNS3	2.95116666666667
LOC126147	-0.463833333333333
TMEM37	-0.7005
C1orf162	1.07683333333333
MBD1	-1.0311
ITGAL	-0.991666666666667
WDR73	0.342166666666667
GKN2	-0.269333333333333
ARFGAP1	0.917
SLC5A8	-1.08416666666667
ZBTB40	0.547
CYP4B1	3.3865
LYPLAL1	0.29925
CHST3	-1.5565
MAP3K9	0.527
BTAF1	-2.2915
TFAP2E	-0.8645
RBM35B	1.581
LOC441251	-0.0676666666666667
ANKRD25	-0.584555555555556
UQCRC2	-0.8235
MAEA	0.644
HYAL1	-2.6246
RNPEPL1	0.0775
CPSF2	-0.779125
PSD3	0.0795
ABCA13	0.046
AGR2	1.72475
GBX1	-0.917
HDLBP	1.32235714285714
ACY3	-0.5915
HECW1	0.569333333333333
ZNF519	-1.7525
HOPX	3.95125
ZNF304	1.199875
OR12D3	0.821
FKSG43	-0.00325
METTL1	0.970375
MFSD3	-0.2752
PSPH	0.5435
CLCA3	0.19
DARS2	0.263166666666667
CDC25A	-2.83283333333333
BAIAP2L1	-1.06325
B3GNT5	-1.4355
USP29	1.09225
ARHGEF10L	1.7245
ATOX1	-0.22325
ADAM30	1.09875
DNASE1	-0.1005
STT3A	2.23583333333333
RAB6IP1	-0.86375
PTN	1.9076
C1orf106	0.0829230769230769
HECA	1.32475
RNF122	1.63925
SLC22A18AS	0.367666666666667
GNG8	0.187
ELP4	-0.83075
FAM65A	0.5705
RPL10A	-1.08083333333333
IRS4	-0.506
MACF1	0.4618
SEC24D	0.7305
LOC374395	0.48975
TGFB2	-0.557625
MDFIC	-0.0395
CHRNE	0.805666666666667
PCMTD2	0.602333333333333
ATP6V0D1	-0.6295
MTA2	0.90775
LZTR1	-0.548
RAP1A	-0.771
AXIN1	-0.1475
POLR1C	-0.71125
TRIO	-0.00375000000000007
PLXNA4A	-0.47825
C5orf33	-0.32775
DEPDC1B	-3.094375
ZNF473	0.325333333333333
MTM1	-0.69725
GPR107	1.17466666666667
CSNK1A1L	-1.094
FLJ14154	-0.724
NLRC4	2.07425
ENPP4	1.08416666666667
PADI3	-2.909
RNF170	-0.900875
CG018	0.398833333333333
C16orf7	0.034
KCNE1	1.54775
NRM	-0.9775
SLC37A3	-1.10271428571429
TPD52L2	-0.188166666666667
UNC5B	1.0245
C12orf12	-0.3535
SDHB	-1.2285
CLRN1	0.2275
NUDT10	-1.19483333333333
UGT3A1	-0.246142857142857
FBXW8	-0.343375
RHOF	-0.732125
PTPLAD1	0.80525
MYO3B	0.1135
DERA	-1.3725
TPP2	-0.3955
C19orf53	0.470166666666667
GINS3	-1.108
ST6GALNAC5	3.682
CHSY1	0.49875
MGC15705	0.795
GPR83	-0.0193333333333334
EXT2	-0.69375
DOLK	0.36975
TUBAL3	-0.77725
ACVRL1	2.48055555555556
ABL2	-0.559833333333333
C14orf156	-0.696666666666667
PTPRZ1	-2.134625
DIP2C	1.19425
LAMP1	-0.1255
RXRA	1.3104
MAP3K5	-0.36675
ALKBH1	0.1015
PDLIM7	-0.843625
ARL14	-1.8395
SNIP1	-0.570833333333333
TIMP3	2.24541666666667
RGS3	-0.596333333333333
SPAG16	0.3714
ABHD4	0.46225
ARHGEF12	0.850333333333333
GLUD2	-0.5435
RAC2	-1.3628
UAP1L1	-1.2745
SLC18A3	0.537
YOD1	-0.412666666666667
RALY	-0.823
HMOX2	0.559625
DGKH	-0.8175
DBNDD2	2.93366666666667
YIPF4	0.172125
THAP10	-1.2165
ZNF513	0.129
HAGHL	0.0748333333333333
ITGB4	0.1835
CCDC141	-1.2345
YTHDF3	-0.3085
C5orf28	0.645
RPL7L1	-0.8605
TMEM30B	0.912214285714286
ANKRD35	1.6795
DUOXA2	-1.5675
TBC1D5	-0.400375
DFNB59	-0.409
HRH4	0.589
MYO6	2.091
DNAJA4	2.408625
RBM24	3.56575
CEACAM20	-1.80475
RBM23	-1.28057142857143
NGFB	-5.8195
C1orf63	-1.7164
KRTAP7-1	-0.134
PERLD1	1.78425
NPB	0.5605
C17orf59	0.5307
HSPBAP1	-0.17875
SLC15A4	-0.213875
PRTFDC1	-1.13525
OSMR	-1.0555
CYSLTR2	-0.3965
C19orf25	1.0607
KIAA1797	-0.399
NLRP6	null
FAM105B	-0.6489
SCRN2	-1.096
LRRC58	-0.958
RNF17	0.838
NEIL3	-2.6345
FAM137A	1.916
SKP2	-2.714
PARVA	0.386333333333333
PKLR	-1.0965
RNF34	-1.417625
A3GALT2	-0.20875
C12orf50	-1.60225
SUNC1	-2.0355
FAM102B	-0.393
CCT2	-0.92975
LRRC37A2	-0.7365
ARF4	0.7845
SIKE	0.172375
C8orf48	1.04266666666667
MBTPS1	1.48242857142857
GPSN2	-0.356
NCF2	1.21325
SLC12A6	0.121666666666667
MRPL48	0.1865
HMGN3	0.3605
LRRC62	-0.61075
PAX9	2.802875
FAM55A	1.0755
C20orf42	-1.63983333333333
SCML2	-1.56216666666667
BCL9	0.6095
FAM40A	-0.75125
C9orf41	-0.994833333333333
ZNF774	-1.899
LETM1	-1.02925
PLXNB1	-0.762833333333333
NIPSNAP1	-0.52825
USP10	-0.554
F9	-0.910333333333333
LIPE	2.08225
CNGB3	1.808
C12orf52	0.016
PI4K2A	-0.971875
MED8	-0.308
STAT4	0.0138888888888889
FGD4	0.0561666666666667
RNF145	-3.07383333333333
WDR32	-0.7923
CLDN2	-0.5005
TCEAL8	-0.3485
ZMYND8	-0.1924
PDXK	-0.06625
GATAD2A	0.48825
PTGES3	-0.495
CCM2	-0.27975
TAP1	-0.552125
ZNF670	0.207
ETS2	-0.665071428571429
C6orf166	-0.0346666666666667
PRMT2	0.0697857142857143
OR4B1	0.024
INTS8	0.1325
CCDC102A	-0.43275
CCDC83	-2.3346
ITGA1	-0.2261
EPHA5	-1.59625
FAM24B	0.501
TSGA10	0.937
HAL	-2.02433333333333
MYOT	0.25775
SPACA3	0.588
BCL2L2	-0.321
CUGBP2	-0.118833333333333
CCNB3	0.0775
RNF113B	-0.2335
MERTK	-0.32475
BAG1	-0.1655
VPS36	-0.286
ORMDL3	0.28
C1orf190	0.581
ZNF625	0.2125
CORO2B	-0.95775
ALOX15	-0.835
CST1	1.605
NUPR1	3.25583333333333
CCL7	-0.3055
SMCR5	-2.0065
DSC2	1.548
RBMS2	0.771
GRIK4	2.067
TRIM65	-0.7781
TMPRSS6	-0.0325
TP53INP2	-1.55475
GLB1L	0.361833333333333
LOC388284	-0.318666666666667
PUS1	-0.114714285714286
BCL9L	-1.2355
OLFM1	0.837636363636364
RET	1.322625
MASTL	-2.58516666666667
ALX3	-0.0635
IL1RL1	-0.1472
ZNF765	-1.1817
C14orf138	-0.9325
SNX10	-0.0843333333333333
TAC4	-0.1885
C1orf64	2.210875
POGK	0.762
MAPK9	-2.398
ZNF366	0.451333333333333
C8orf79	0.453
CLDN7	1.199875
OR5AT1	1.073
TRIM37	-1.97725
LRRC25	1.1
GRHL2	4.3515
TEKT3	-0.167
LASS5	-1.10333333333333
ABCC4	-2.979
DLG3	0.6245
VGLL1	0.470857142857143
ZFP36L2	1.87116666666667
MFRP	0.6666
KIAA1799	-0.24525
FLJ44379	1.887
PCNX	-0.26175
ANXA9	1.22
CYP4V2	-0.0179999999999999
PIK3C2A	-1.748
SRR	-0.629
NOL3	1.51525
IFITM2	0.135
ARNTL2	-1.925
ZNF595	0.504
NLRP13	null
ASPH	-0.195625
CPA2	0.349
PVRIG	-1.72716666666667
LEPR	-0.375833333333333
C16orf42	-0.118833333333333
SH3BGRL	2.66825
FAM77D	0.2522
FNDC7	-1.4545
C9orf6	-0.86
NOTCH2NL	2.179
PGBD1	-0.489666666666667
SYNGR2	0.219666666666667
PITPNA	-1.3515625
PRPF4B	-1.8742
SLC43A3	-2.01257142857143
NRBP1	-0.6155
SLC25A22	0.04725
ILK	-1.084125
SLC22A8	0.263833333333333
MRPS7	0.021625
PITX2	-2.10475
FABP3	-0.73525
OR1L1	0.5725
LOC728215	-0.478375
BLID	-2.04
KIAA1217	3.40776470588235
TFPT	0.77075
AP4B1	-0.1345
VBP1	-2.11475
OR1K1	0.7085
MORC3	-0.3
BHMT2	-0.719833333333333
C3orf10	-0.458875
FZD7	0.766833333333333
WFDC10A	0.7815
PMS2CL	-0.601375
CCDC32	0.262833333333333
FA2H	1.12075
ALG13	-0.0125
TTLL7	0.299666666666667
SPOCK3	-1.01875
SLC13A2	0.5785
AIM1	2.68825
GPRC6A	2.1855
EGR2	3.88175
MED11	-0.028
WWC1	1.4835
SH3GL3	-2.71025
RIF1	-0.379571428571429
PRLH	-0.073
VLDLR	-0.5345
DBT	0.201733333333333
C21orf63	-1.6435
CGGBP1	-0.514125
KRTAP12-2	0.546
TADA3L	-0.26475
ZBTB16	3.01925
PDGFB	0.934375
RFX1	0.582875
UQCRB	0.4817
LOC133874	1.28
HPS3	-2.0135
LGALS3BP	-1.2085
DKFZP564O0823	1.36085714285714
MRFAP1L1	0.0665
HOXA10	-2.05516666666667
NGB	-2.0555
KIF21A	1.12138461538462
IFLTD1	-1.4775
LZTS1	-0.271375
ARHGEF3	2.05075
RHBDL3	-3.3085
CSNK1G2	0.107083333333333
ChGn	-0.96725
KIAA1244	1.0735
GABRB2	0.341
MGC72080	0.085
CD27	4.49175
EGLN1	-1.6682
PEX13	1.207
RWDD3	-0.08475
RNF12	-0.0863333333333333
GRIN2B	1.782
ADAMTS14	-2.37471428571429
DYDC2	0.878166666666667
ATP6AP1	-0.0209
NR1H2	-0.0231666666666666
PDK2	0.20625
C3orf17	-0.536833333333333
SLC38A2	0.129357142857143
SLC25A29	0.198166666666667
C15orf29	-0.266125
ADAM9	-1.18854545454545
TMUB2	0.016375
GPR176	-0.2355
AGK	-0.724375
MCCD1	3.55275
NDUFA4	0.50725
TMEM146	0.33175
DUSP1	-0.8585
UNQ6975	2.078
EMX2OS	3.337
INSM2	0.130666666666667
LUZP4	0.223
SETD6	0.74525
P2RY2	4.0065
SLC45A2	-0.398
RABGAP1	0.457833333333333
UBXD5	-0.46875
GPRC5A	0.1499
PAK3	-0.163666666666667
LOC63920	-0.4525
TGFBR1	0.3942
KRTAP6-3	0.2035
SFMBT2	0.296
CDC42	-0.182
C11orf35	-0.161
TTLL2	-0.397
UACA	0.502083333333333
CD97	-1.5614
SETD5	0.127
NINJ2	0.103
PTER	0.602
POMGNT1	-0.29725
KRTAP4-2	0.8455
ECGF1	2.14025
HRB	-0.864818181818182
ATP1B2	0.3184
LOC400506	0.957
COL4A3BP	0.60625
C6orf97	2.26775
GRHPR	-0.319
TAS2R1	0.643
SEMA7A	-1.33125
EDF1	0.0075
ODF2L	0.9789
PCID2	-1.70783333333333
GTF2H4	-0.562333333333333
ZCCHC3	0.1625
CGB2	0.696
NEUROD1	0.69375
C20orf75	null
RP5-1054A22.3	1.53316666666667
IFNA5	0.856
ZNF134	-0.00383333333333331
MGC119295	-0.9522
ZSWIM6	0.531125
SMEK1	0.454333333333333
PCGF2	0.427
C1orf102	1.95375
CYP2A13	0.8095
KCNH6	-0.6093
MDM1	-0.834
ALDH7A1	-0.609666666666667
C9orf75	0.19575
VDAC3	-0.9535
OR51T1	0.5595
EIF3F	-1.32733333333333
KCNJ10	-0.2435
LENG8	0.33675
EDEM2	-0.1265
CCNJL	-0.906666666666667
DHX37	0.1265
CRYGN	-0.6165
AATF	-0.537625
ZNF630	0.9965
E2F5	-0.1905
WFDC13	0.596333333333333
FTSJ3	0.214166666666667
C4orf33	-0.4215
LHFPL4	-1.60075
C19orf56	0.222666666666667
SMAD4	-0.340375
AFM	-0.6274
G0S2	-0.24175
FCHSD2	0.1458
RRP1B	-0.4455
EEF1B2	-0.930833333333333
STAT6	0.655666666666667
ZNF195	-0.6735
GNL1	-1.1275
ZNRF2	1.09616666666667
PER3	-1.29175
ASB16	0.2315
C10orf10	0.497714285714286
ADCY8	-4.26575
C9orf58	0.818333333333333
ARMC10	-0.479
PSG1	-0.076
DHX34	0.154
VARS2	-0.528625
NFIC	0.1475
ITPR2	0.49875
AGXT2	-1.309
OR6K3	-2.3085
H2AFZ	-0.672833333333334
MLLT3	-0.9005
COX4I2	1.26175
CCNT2	-0.33775
PLK4	-1.2425
NUMBL	-0.0793333333333333
MED16	0.0775
PLEKHQ1	0.7505
GOSR1	1.1895
BTG4	-1.65966666666667
RPL30	1.25716666666667
IGSF5	-2.96433333333333
IGFL2	-0.930333333333333
ELMOD2	1.22683333333333
SHC3	-2.2904
HAVCR1	-0.2775
DYNC2H1	-0.151625
RNF5	-1.104
C2orf7	-0.432
NLF1	1.723
KLHL25	0.5795
LRP10	-0.2377
KRI1	-0.34825
PUS7L	0.069
MGMT	1.4815
HOXD1	-0.982333333333333
CSH1	-0.0155
ATG16L2	-0.89
FLJ44635	-0.136
CHODL	1.25875
EXOSC8	-2.45975
SLC28A1	0.17025
MYO7B	-1.30975
SEH1L	0.0872
MTNR1A	0.262833333333333
TSPAN5	0.401666666666667
CDC45L	-3.2315
AMIGO1	0.4355
ATAD3A	-0.659625
OSGIN2	1.25083333333333
PDIK1L	0.2885
DARC	1.837125
PIPSL	1.116
SHMT1	-1.30575
CRISP3	0.3005
POPDC2	1.378
ZRANB2	-1.24733333333333
FBXL8	1.5465
TRIP13	-1.74736363636364
EIF5AL1	-0.9595
POU5F1P3	-4.60683333333333
IL6	-2.96383333333333
CXorf38	-1.1245
IFNA16	-0.3965
FBXL2	0.00600000000000002
BRD1	0.219
STATH	1.61833333333333
FBXO44	0.743333333333333
MCCC2	-0.46675
CDC2	-1.2472
C5orf23	-0.83725
IVD	-0.164166666666667
C10orf122	-0.551
MSL3L1	0.0646
MVP	0.37275
EPOR	-0.8093
ZMYM1	0.08
BCL7C	1.07233333333333
PSTPIP2	0.4901
LYPD1	-0.42525
OR8G5	-0.586
ZP3	-1.12516666666667
BCAS4	0.585333333333333
EDG6	1.6
ISY1	-0.8755
PRAMEF2	-0.721666666666667
CUL1	-1.357
RNF213	-0.5335
CCRK	1.5895
DHX9	-0.635
C13orf29	-0.636
NCKAP1	-0.708
MRPL43	0.392214285714286
XPR1	-0.11375
PKN2	0.7773
PODNL1	0.1635
ZNF333	0.613
DALRD3	-0.56525
OPN1SW	0.8095
BTBD6	0.08025
C11orf82	-0.7465
OR5P3	0.453
DUSP11	0.30075
L1CAM	-1.1522
NEK11	1.88666666666667
OR7E91P	1.616
CNTN3	2.282375
CREB3L2	1.3475
ZBTB37	1.049
KIAA1324L	0.2255
NDUFB10	-0.226333333333333
NUDT2	-0.037
GTPBP8	-0.308
CACNA1D	0.443875
PRKAA2	-1.59416666666667
PRDM8	-0.127
MGC16075	-0.5668
KRT14	0.9945
PP8961	1.36416666666667
MRPL18	0.55475
ABCG2	-1.13725
PACRG	1.599
BBS2	0.46575
KREMEN2	-1.2395
FBXO21	0.05025
HNRPUL1	-0.102
GRB10	0.09225
CLSTN1	0.96075
LMAN2	-1.2217
C17orf61	-0.541
NIPSNAP3A	0.17325
INSIG2	-1.211
PCDHB7	0.728
STXBP2	-0.977625
CMAH	2.47518181818182
SEMA5B	-0.01275
ZNF155	0.571
COQ6	-0.354333333333333
PRPF4	0.05575
TSPAN15	1.3759
VN1R5	0.27175
LATS2	0.77225
SELK	1.51025
PGK2	-0.0145
MS4A1	-0.81725
TYW3	-0.1681
KRTAP5-1	1.06525
RCCD1	-1.177
BTN1A1	0.731
DDX28	0.98275
TMEM65	1.15325
LOC92345	0.2575
TTC31	-0.716
WDR46	-1.27233333333333
CHP2	-0.840333333333333
LSP1	0.42075
ZNF542	0.034
EXOSC1	-0.8385
ARHGAP18	-0.543166666666667
LRRTM4	-1.134
MAOB	1.37683333333333
CACNB4	-0.78525
MGC33846	0.905125
RANBP3L	2.051125
ATP5L	0.695625
ONECUT1	-2.097
NUDT9	0.59175
TMEM149	0.036
STX17	1.314
IGSF10	-1.805
TMPRSS9	-0.0025
BMPR2	1.1177
ALLC	0.628
KLF7	1.92025
GCC1	0.015
TIMM9	0.06925
CDO1	0.590333333333333
MGC10701	0.144166666666667
IFI6	0.8945
FRMD8	1.76275
MGAT2	0.3995
WBP5	-1.1845
CNIH2	-1.0555
KIAA0907	-1.0785
KCNH8	-1.175
CTSG	-0.103
GRIK1	2.48433333333333
CUL5	2.374875
FRMD1	0.296
OR9A4	-0.0345
SYT6	-0.890625
FOXD4L2	-0.42925
ANAPC2	-0.952166666666666
OPN5	1.8545
TAF13	-0.98625
LYG2	-1.5005
GGNBP1	0.0895
C11orf40	1.108
OTX2	-0.7665
REG4	0.24225
EIF5	-1.16375
PALB2	-0.207
SEPSECS	0.5535
RNASE3	0.2305
TRIM49	-0.4845
POLR2K	1.2704
GPR42	-0.0415
C8B	-3.343
SASS6	0.0665
PREB	-0.4205
OR3A3	0.213
TUBA8	1.425375
IGLV2-14	1.21775
STIL	-1.902
ANKFN1	-0.751166666666667
NME7	-1.195
HOXC12	-2.05625
UBE2C	0.699625
FHOD1	-0.149
CDK2AP1	0.0585
OR6K2	0.14
DHPS	-1.44275
RPL5	-0.64475
TRGV5	0.5425
LOC541472	0.783
HCCS	-1.049
DENND1B	-0.1975
LHX3	-0.6365
OR5D16	0.3915
CXorf57	-1.7515
IRF2BP1	1.75075
NDST2	0.9525
LCE3D	-0.379
BOLL	-0.490428571428571
SYT3	-0.7815
PIH1D2	0.46125
C20orf7	-0.450333333333333
IL1R2	-1.00583333333333
SLAMF9	1.265
PPME1	0.26625
PIK3CA	0.59075
TRAPPC1	-0.652
COLEC10	-0.56025
SLC9A6	-1.6384
PDDC1	-0.56825
CCDC53	0.38375
GK3P	-2.81
DAZL	-3.40125
BRI3	-0.40125
SDK1	0.255375
CYP2C18	-1.059
IFI44L	2.697375
RPL3L	0.701
FUT9	-1.71616666666667
KIFC2	0.427
PMP2	-1.325
SLC4A9	0.296
PLAG1	-0.9965
MYCBP2	-0.094
OR4E2	0.424
CCDC65	-2.10825
C16orf82	0.0372857142857143
ENTPD4	-0.905375
BRP44L	-0.282625
PMP22CD	0.1325
TMCO4	1.2775
KCNN1	-0.6506
WDR35	-0.074
CCDC80	1.138
C3orf31	-0.714
SLC7A9	-2.04575
TMEM190	-1.8325
DBC1	1.108
FADS3	-1.52533333333333
PDZD8	-2.52633333333333
GRM5	0.079875
AZGP1	4.3849
PEX3	-0.529
MED1	0.391928571428571
ATG4C	-1.07483333333333
HNRPH3	-0.92475
FAM109B	2.02375
C4orf17	-0.079
CA10	-0.553
OPRD1	-0.474
CCL16	-1.2945
SACM1L	-2.02075
CST6	5.644
CD63	0.3973125
LGI1	-1.05225
ZNF784	0.93025
CRYBB1	-1.6595
CX3CL1	1.20185
TOP2A	-1.825875
GYPB	-2.1556
GADD45GIP1	0.0995
FEN1	-1.06825
IGF1R	0.2813125
WDR72	-1.6046
PURG	-1.16166666666667
DEFB126	-0.2765
PKD1L1	0.522
CAV1	-1.8279
GNPDA2	-0.00150000000000001
DGAT2	-0.206
NLGN1	-2.395
STRBP	0.206375
HPRT1	-0.329833333333333
FANCI	-1.487
PSMA7	2.8465
DBF4B	-0.653333333333333
TTF1	-0.5225
RAD54L	-1.947
ELOF1	-1.20525
PLAGL2	0.77225
ZNF256	1.12375
HMGCL	0.63525
MSI2	2.00783333333333
RPESP	-0.803666666666667
C11orf60	1.432
ABCD1	0.127
ACAA1	-0.8368
SPARCL1	4.65428571428571
IL6ST	-0.4863
ZNF319	0.96425
TMEM109	-0.1807
FAM90A1	-2.60066666666667
IL22RA1	-1.454
ATP4B	-1.2195
TEC	-0.140833333333333
C7orf30	-1.29925
TXNDC2	0.425
ABCB4	-2.2435
KIAA1191	0.108
C9orf38	-0.0665
SFTPB	0.057
CNTNAP2	-1.24025
FRK	2.202
TBX19	0.519
CHD4	-0.58075
C6orf26	-1.9685
MOSC2	2.27875
IKBKE	-1.68025
HIF1A	-3.62866666666667
LOC595101	-0.283
RELA	0.7245
TMEM16B	2.359
ABHD12B	-2.25933333333333
TSEN34	1.11325
KIF18A	-2.8475
TXNDC9	-0.676833333333333
SPATA2L	0.753
SEMA4G	-1.005
C21orf91	0.365
MATN1	-0.607
KCNIP4	-0.573333333333333
TUSC1	2.334625
OR4C15	0.647
ARMCX6	1.16625
WBSCR27	-0.3575
OR52I2	0.986
KIAA1604	0.13575
DYNC1I1	-1.8845
PPP4C	0.19525
SLC47A2	-1.01616666666667
TREH	-0.405375
CD48	0.638
ST14	1.45233333333333
PKN1	-1.56425
SPON2	2.31
XBP1	1.97733333333333
SFRS12	-1.2455
EFCAB6	2.277
SELT	-1.38975
SLC39A2	0.844
ERF	-1.07283333333333
ARL3	-0.39375
SURF6	-0.7935
MLLT10	0.0972380952380952
FLJ11171	0.2725
TDGF1	-4.2835
ERCC6	1.08425
EIF2AK4	-0.025
BAZ1A	-0.512666666666667
LRRN3	2.84083333333333
TMC3	0.6755
EFTUD1	-0.751
PTPRO	-0.105666666666667
CLEC12A	0.0773333333333334
ACBD4	-0.14925
ZDHHC14	-0.704875
OTUD7B	1.642625
ACTB	-0.180125
MSRA	0.054625
LCE5A	1.292
IFI35	-0.977
BSCL2	0.456833333333333
ANKRD12	0.650916666666667
CFHR2	1.289
RGAG1	1.55666666666667
HSFY1	1.669
SLC30A5	-0.770833333333333
IMPG1	2.395
GPR109A	0.3885
ZNF185	0.06425
IYD	1.51725
NPCDR1	1.471
SERPINA13	-0.2905
HMGCLL1	-2.64675
NEUROG1	1.32933333333333
UBQLN1	0.0315333333333333
LIN37	1.12325
SOCS2	-0.86575
DSCR4	-2.026
XKR6	2.11375
GPR142	1.2135
KRTAP13-3	0.944
CCDC15	0.171
MOS	0.234
CD1E	-3.13
OFCC1	0.592833333333333
FAM83D	-2.71025
SRFBP1	-1.86675
C9orf96	0.4425
DHDH	-1.834
CCDC90A	-0.2585
RABL3	0.1498
CD320	-0.392666666666667
ANGEL2	-0.113833333333333
MRPL21	0.2905
SMG6	0.518333333333333
INSR	1.0191875
FLJ14816	-0.485
GLRB	-1.87766666666667
C9orf89	1.6995
CIZ1	-1.124625
URG4	-1.14133333333333
LRDD	-1.71516666666667
CBY1	1.88583333333333
NFX1	-0.214
MTERFD2	-0.561928571428571
C19orf23	0.6115
PGC	-2.08825
IER3IP1	0.9499
RASAL2	1.21275
C1orf89	-1.37325
SYNJ1	-1.33814285714286
NFKBIE	-0.313
FLJ40125	-0.743166666666667
TCEB2	-0.0765
NOG	-1.7745
POLR2J2	-0.693666666666667
HLA-B	0.27625
PCDHA1	1.0785
PPP2R2B	-0.5525
ARHGEF17	1.14066666666667
TCF7L2	1.43178571428571
CHD5	-0.566
ZNF431	-0.96125
TBC1D25	-1.049
ZNF800	0.38175
SCUBE2	0.841181818181818
MYCBP	-0.268333333333333
GPX5	0.731
C6orf129	0.4795
QSER1	-1.73166666666667
ULK2	1.036
PIGO	0.0855
NRCAM	-1.83084615384615
SLC35E3	-0.45575
CSRP2	-1.78325
HYPE	1.3475
MAPK15	0.4045
MGC14327	-0.08525
TIMM13	0.2965
ZNF462	-0.7275
GBA3	0.45525
TEX13A	-0.067
MCM6	-0.865888888888889
MTRF1	-1.70842857142857
ABCA7	-1.25375
EIF4A2	-0.871
ZC3H10	1.1795
RPGR	-0.1325
C20orf94	2.37
RP1L1	0.23525
GPR125	0.26875
USP22	-0.733357142857143
OR1L4	-0.1265
MLZE	0.70675
FLJ32065	0.72675
PTCD1	0.056
CRTAC1	0.0678
BXDC2	-1.72625
C18orf1	3.1245
FAM107A	1.16942857142857
EFNA3	-0.817
P18SRP	-1.0616
CAMKK2	0.94375
KIAA0649	-1.22575
NES	-1.44666666666667
HS6ST3	-0.846571428571429
PON2	-1.2185
TCP11L2	0.3565
CLEC4A	0.8525
PRR12	0.775
MLXIPL	-1.4751
C2orf50	null
ZNF28	-0.068
ENC1	-0.411
MAP2K1	-0.938125
FKSG2	0.79275
KIAA0430	0.861
PTP4A1	-1.91705555555556
GPR156	1.6675
GTF3C6	0.05475
UBR2	0.2214
LOC388272	-0.34075
MAK	0.73
ACOT4	2.07375
STC2	-0.806833333333333
PIGW	-1.0635
SAE1	-0.804875
COL6A1	0.437272727272727
OAZ1	-0.7635
STMN4	1.07283333333333
EDG3	0.372
SGCE	-1.587
IL11	-2.2506
PRSS8	1.518375
YIPF5	-0.737083333333333
WNT4	3.644875
CSN2	0.200333333333333
TCF7	-2.484625
TDO2	1.35625
SAMD9	-0.684125
S100A7A	2.264
MMRN1	0.8194
GKAP1	-0.75575
AKR1C3	-1.076
RNF19A	0.468
GMDS	-0.93175
YKT6	-1.010125
SPARC	0.7776
C12orf31	-0.043
UBE2V2	-1.396
FBXL18	-0.782166666666667
KIAA0460	1.24525
ADAM22	-0.503142857142857
SERPINC1	-3.52175
KCTD21	0.429
MYOHD1	-1.6335
ZNF37A	0.801333333333333
GTF3C1	-0.388
CTSZ	3.0215
PRNPIP	-1.1155
DRD1IP	0.57925
NR1I2	-3.1868
ZNF266	-0.496
SPAG4L	0.925
COX4NB	0.41025
SAPS1	3.72116666666667
APOA1	-3.3305
TATDN1	-0.378
C10orf82	2.8295
KPNB1	-0.59675
FOXO3	0.898
CRYBB2	0.351
ZBTB5	0.256833333333333
SLC25A38	-1.0825
DCTN2	-0.922
IFT20	0.000249999999999993
CTHRC1	0.4665
C1orf31	0.1875
UHRF1	-0.86525
GPC6	-1.48275
C10orf54	1.184
MCF2L2	1.2205
WNT9B	-0.612375
OLA1	-0.785625
FAM120B	0.43975
TTLL10	-0.071
CYorf15A	-3.9045
RELN	-1.91088888888889
SCN2B	1.24
MFHAS1	-0.9685
NKX3-2	-2.77533333333333
RASGRF2	-0.4605
SSBP1	-0.368666666666667
KPNA6	-0.0827857142857143
LOC389118	0.508
HS3ST4	-0.479
SUPT7L	-0.68825
FLJ32658	-1.24766666666667
IGFBPL1	-0.5075
KIAA1641	0.2508
SHKBP1	-1.33566666666667
CSF1R	4.756
NAGK	0.05925
MYL2	-0.80925
HIST1H4C	-1.11083333333333
TOMM7	0.132125
ADAMTSL3	2.386
TNFSF14	-1.217
PRRT2	-0.636
VTA1	-0.66975
AOAH	1.99766666666667
CRISPLD2	1.57971428571429
PNN	-1.464
TA-NFKBH	0.26575
ESPN	1.4575
RBM43	0.386
KIAA1267	0.755625
DDX3X	-0.664055555555556
KIAA1576	-3.8575
PLXDC1	4.18216666666667
FLJ25801	-3.12725
HNRNPL	-0.21925
RUNDC3A	-0.162
CASP12	-0.787
SH2D5	-0.824375
RPL26L1	-0.5275
OR51A7	-0.092
HDC	1.294
C2orf16	-1.05083333333333
SYTL3	2.985625
GOLGA4	-0.4479375
NOTCH1	-1.26383333333333
ATPAF2	-0.294
ECD	0.616
SSX5	-1.88633333333333
SNAP91	-1.1695
OCA2	-2.70133333333333
PNPO	0.693166666666667
DAPK1	-2.1522
PINX1	-0.2925
SELENBP1	-0.666875
NEK3	-0.99075
TMED4	-0.107642857142857
SSTR4	-0.469
FOSL1	-1.774
CD40LG	-1.685
CES1	-1.71881818181818
DCI	1.359
B3GAT3	-0.072
STK17B	-1.0045
CNTN6	0.294666666666667
CYP3A4	-0.703333333333333
MBOAT2	0.402071428571429
PISD	-0.2665
USP1	-1.61725
PYDC1	-0.269
CENPM	-0.27675
SAR1B	0.17025
TTC7B	-1.470875
DP58	-0.671
GPC1	0.72575
RBL1	-0.961625
