Hybridization REF	TCGA-A1-A0SK-01A-12R-A084-07
KRTAP12-2	0.3755
TADA3L	-1.280375
ZBTB16	-1.3335
PDGFB	1.028625
RFX1	0.588625
UQCRB	0.5899
LOC133874	5.573
HPS3	-2.9325
LGALS3BP	-1.3339
DKFZP564O0823	0.8625
MRFAP1L1	0.894875
HOXA10	3.22233333333333
NGB	3.2145
KIF21A	-0.163538461538462
IFLTD1	0.7
LZTS1	1.23375
ARHGEF3	-0.5055
RHBDL3	1.8505
CSNK1G2	-1.09225
ChGn	-1.90325
KIAA1244	2.92633333333333
GABRB2	1.094
MGC72080	-0.2965
CD27	1.64
EGLN1	-2.5068
PEX13	-0.76675
RWDD3	-0.4405
RNF12	0.193833333333333
GRIN2B	-0.7685
ADAMTS14	-0.405375
DYDC2	3.5575
ATP6AP1	0.2704
NR1H2	-0.466166666666667
PDK2	-0.01825
C3orf17	0.716
SLC38A2	-0.374714285714286
SLC25A29	-0.502
C15orf29	0.1285
ADAM9	-1.23383333333333
TMUB2	-0.038625
GPR176	-0.3045
AGK	-0.09375
MCCD1	-0.155
NDUFA4	-0.6565
TMEM146	0.92975
DUSP1	-0.40925
UNQ6975	-0.4025
EMX2OS	1.499
INSM2	1.3385
LUZP4	-0.30525
SETD6	-0.89875
P2RY2	-1.2015
SLC45A2	-2.4365
RABGAP1	0.680666666666667
UBXD5	-0.222
GPRC5A	-1.8095
PAK3	4.05283333333333
LOC63920	0.5915
TGFBR1	0.6561
KRTAP6-3	-0.07125
SFMBT2	0.3785
CDC42	0.4184375
C11orf35	-0.634
TTLL2	0.357333333333333
UACA	-0.50525
CD97	-3.2949
SETD5	-0.128875
NINJ2	0.7425
PTER	0.0223333333333333
POMGNT1	-0.1225
KRTAP4-2	-0.6135
ECGF1	0.33825
HRB	-0.230909090909091
ATP1B2	0.8593
LOC400506	-0.488
COL4A3BP	-0.63175
C6orf97	-3.4335
GRHPR	0.294125
TAS2R1	-0.604
SEMA7A	-0.83425
EDF1	-0.021
ODF2L	0.5206
PCID2	0.644333333333333
GTF2H4	-0.7235
ZCCHC3	-0.484125
CGB2	-0.106833333333333
NEUROD1	3.55975
C20orf75	0.1545
RP5-1054A22.3	0.984
IFNA5	0.962
ZNF134	0.434416666666667
MGC119295	-1.3553
ZSWIM6	-0.39125
SMEK1	0.474
PCGF2	1.15425
C1orf102	1.4525
CYP2A13	0.645
KCNH6	0.6794
MDM1	1.4806
ALDH7A1	-0.889
C9orf75	-0.33275
VDAC3	1.813
OR51T1	0.139
EIF3F	-0.159
KCNJ10	-0.795625
LENG8	-0.1415
EDEM2	-0.883416666666667
CCNJL	-1.78483333333333
DHX37	-0.442
CRYGN	0.179
AATF	0.096
ZNF630	1.029625
E2F5	2.045
WFDC13	-0.28275
FTSJ3	-1.03633333333333
C4orf33	-0.2045
LHFPL4	-1.2085
C19orf56	-0.0318333333333333
SMAD4	1.341875
AFM	0.2225
G0S2	-1.66025
FCHSD2	1.5338
RRP1B	-0.1744
EEF1B2	-1.26916666666667
STAT6	-0.151166666666667
ZNF195	0.737
GNL1	-0.318833333333333
ZNRF2	0.375833333333333
PER3	2.33925
ASB16	-0.38175
C10orf10	1.84207142857143
ADCY8	-3.309
C9orf58	1.42166666666667
ARMC10	0.00283333333333333
PSG1	-0.767
DHX34	0.17275
VARS2	-1.045875
NFIC	-0.807
ITPR2	0.35525
AGXT2	0.0625
OR6K3	0.5125
H2AFZ	-0.122166666666667
MLLT3	0.199333333333333
COX4I2	0.8545
CCNT2	0.640375
PLK4	-0.5815
NUMBL	-0.718333333333333
MED16	-1.63925
PLEKHQ1	-0.4205
GOSR1	0.297111111111111
BTG4	0.41525
RPL30	1.19958333333333
IGSF5	-0.183
IGFL2	0.997166666666667
ELMOD2	-0.6365
SHC3	0.109833333333333
HAVCR1	-1.5345
DYNC2H1	0.195125
RNF5	0.35
C2orf7	-0.289
NLF1	0.087
KLHL25	1.4055
LRP10	-1.6225
KRI1	-0.491
PUS7L	-0.243833333333333
MGMT	-0.4395
HOXD1	1.69683333333333
CSH1	0.6627
ATG16L2	-2.04925
FLJ44635	0.388
CHODL	0.4535
EXOSC8	0.747
SLC28A1	-0.68975
MYO7B	-1.0746
SEH1L	0.4483
MTNR1A	0.281833333333333
TSPAN5	0.389
CDC45L	-0.041
AMIGO1	0.197
ATAD3A	-0.619875
OSGIN2	0.242166666666667
PDIK1L	1.37716666666667
DARC	0.586875
PIPSL	-0.3075
SHMT1	0.281
CRISP3	0.2415
POPDC2	1.17483333333333
ZRANB2	-0.149
FBXL8	-0.60425
TRIP13	-0.762818181818182
EIF5AL1	-1.066
POU5F1P3	-4.40233333333333
IL6	-1.55733333333333
CXorf38	-0.977166666666667
IFNA16	-0.031
FBXL2	0.535666666666667
BRD1	0.948
STATH	0.63975
FBXO44	0.342166666666667
MCCC2	-1.82475
CDC2	0.2303
C5orf23	-0.867
IVD	-0.916166666666667
C10orf122	-0.2095
MSL3L1	0.0350000000000001
MVP	-2.58725
EPOR	-1.0448
ZMYM1	-1.04583333333333
BCL7C	-0.7335
PSTPIP2	-0.3134
LYPD1	-1.4765
OR8G5	-0.407
ZP3	-0.1615
BCAS4	-0.617166666666667
EDG6	-0.33175
ISY1	0.56325
PRAMEF2	-1.167
CUL1	0.848125
RNF213	-1.0668
CCRK	0.99375
DHX9	0.919375
C13orf29	0.32
NCKAP1	0.0176666666666667
MRPL43	0.301285714285714
XPR1	-0.5465
PKN2	0.4114
PODNL1	-0.588
ZNF333	0.992375
DALRD3	-1.1515
OPN1SW	-0.15
BTBD6	0.1735
C11orf82	-1.105
OR5P3	-0.522
DUSP11	0.43125
L1CAM	0.013
NEK11	0.9665
OR7E91P	2.5525
CNTN3	1.9147
CREB3L2	-2.17825
ZBTB37	-0.8355
KIAA1324L	0.7585
NDUFB10	-1.84466666666667
NUDT2	0.68675
GTPBP8	0.28475
CACNA1D	1.453125
PRKAA2	-0.141833333333333
PRDM8	0.373
MGC16075	-1.77333333333333
KRT14	-1.9665
PP8961	0.323875
MRPL18	0.52125
ABCG2	-3.86275
PACRG	2.9765
BBS2	-1.21775
KREMEN2	-0.0135
FBXO21	1.79
HNRPUL1	1.29641666666667
GRB10	-0.38675
CLSTN1	0.323125
LMAN2	-0.8449
C17orf61	-2.00175
NIPSNAP3A	0.81375
INSIG2	-0.618333333333333
PCDHB7	0.3295
STXBP2	-0.7505
CMAH	1.96775
SEMA5B	1.3235
ZNF155	1.02933333333333
COQ6	-0.230166666666667
PRPF4	0.01925
TSPAN15	-0.1744
VN1R5	0.07175
LATS2	-2.04775
SELK	-0.31425
PGK2	0.2085
MS4A1	-1.563625
TYW3	-1.148
KRTAP5-1	0.12025
RCCD1	-0.689666666666667
BTN1A1	-0.22875
DDX28	-0.832
TMEM65	1.212375
LOC92345	0.3315
TTC31	0.12075
WDR46	-0.417166666666667
CHP2	-1.62983333333333
LSP1	-1.2865
ZNF542	0.963
EXOSC1	-0.55
ARHGAP18	-2.03033333333333
LRRTM4	-0.49975
MAOB	0.367583333333333
CACNB4	1.90775
MGC33846	0.189625
RANBP3L	-0.242875
ATP5L	0.361125
ONECUT1	-0.884
NUDT9	0.274
TMEM149	-1.069
STX17	0.402
IGSF10	-3.528
TMPRSS9	0.7275
BMPR2	1.06358333333333
ALLC	1.41075
KLF7	1.463375
GCC1	0.2643
TIMM9	-0.67
CDO1	-3.49483333333333
MGC10701	-2.08233333333333
IFI6	-0.865333333333333
FRMD8	1.2125
MGAT2	-0.985
WBP5	0.782666666666667
CNIH2	2.10875
KIAA0907	-0.1281
KCNH8	4.561
CTSG	-4.394
GRIK1	1.1835
CUL5	0.33375
FRMD1	0.4105
OR9A4	0.17
SYT6	1.413125
FOXD4L2	0.44375
ANAPC2	-0.233
OPN5	1.315
TAF13	-1.061
LYG2	-0.59175
GGNBP1	0.5145
C11orf40	0.16
OTX2	-1.7255
REG4	0.4182
EIF5	0.256125
PALB2	-0.64975
SEPSECS	-0.0732
RNASE3	-0.34725
TRIM49	-0.6135
POLR2K	1.6539
GPR42	-0.5855
C8B	-3.0575
SASS6	-0.21875
PREB	-1.30616666666667
OR3A3	0.2825
TUBA8	1.62825
IGLV2-14	-2.95325
STIL	0.00449999999999999
ANKFN1	-1.17216666666667
NME7	0.365
HOXC12	3.39
UBE2C	0.97875
FHOD1	-3.460625
CDK2AP1	3.055
OR6K2	0.132
DHPS	1.04575
RPL5	-0.0597499999999999
TRGV5	0.6775
LOC541472	0.38075
HCCS	-0.2519
DENND1B	0.8085
LHX3	2.843
OR5D16	-0.153
CXorf57	3.00083333333333
IRF2BP1	0.97725
NDST2	-0.2675
LCE3D	0.332
BOLL	0.641125
SYT3	-1.4055
PIH1D2	0.289
C20orf7	0.814333333333333
IL1R2	-0.106166666666667
SLAMF9	-0.7875
PPME1	0.3825
PIK3CA	-0.52375
TRAPPC1	-0.511625
COLEC10	-0.29575
SLC9A6	-0.311833333333333
PDDC1	0.452
CCDC53	-0.45125
GK3P	-0.424
DAZL	-1.80175
BRI3	-0.38875
SDK1	0.75425
CYP2C18	0.34725
IFI44L	-0.85725
RPL3L	-0.0335
FUT9	4.72433333333333
KIFC2	-0.18
PMP2	-0.266375
SLC4A9	1.3615
PLAG1	-1.752
MYCBP2	0.546833333333333
OR4E2	0.5105
CCDC65	0.38975
C16orf82	-0.094
ENTPD4	-1.246
BRP44L	0.032125
PMP22CD	0.15625
TMCO4	0.342166666666667
KCNN1	1.01333333333333
WDR35	0.70075
CCDC80	-0.068625
C3orf31	-1.357
SLC7A9	0.8275
TMEM190	-0.299
DBC1	1.8378
FADS3	-0.656833333333333
PDZD8	0.794666666666667
GRM5	0.068125
AZGP1	3.2832
PEX3	0.931
MED1	-0.0271428571428571
ATG4C	-0.675333333333333
HNRPH3	0.56375
FAM109B	2.017
C4orf17	-0.251
CA10	3.257
OPRD1	0.425
CCL16	-1.965
SACM1L	-1.3765
CST6	3.255
CD63	-0.82925
LGI1	-1.779
ZNF784	0.35125
CRYBB1	-2.2805
CX3CL1	0.49995
TOP2A	0.6345
GYPB	-4.37133333333333
GADD45GIP1	-1.13525
FEN1	0.775
IGF1R	0.7720625
WDR72	-2.35716666666667
PURG	0.724166666666667
DEFB126	-0.50525
PKD1L1	0.7995
CAV1	-4.0712
GNPDA2	-0.3546
DGAT2	1.1645
NLGN1	-3.98
STRBP	1.156625
HPRT1	-0.0293333333333333
FANCI	-0.179
PSMA7	0.44025
DBF4B	-0.886666666666667
TTF1	0.10975
RAD54L	-1.071
ELOF1	0.44375
PLAGL2	-1.354125
ZNF256	0.45775
HMGCL	-0.55325
MSI2	0.259
RPESP	-0.765
C11orf60	0.8055
ABCD1	-1.0445
ACAA1	-1.2554
SPARCL1	3.34564285714286
IL6ST	-2.4423
ZNF319	-0.294
TMEM109	-0.5543
FAM90A1	-1.45933333333333
IL22RA1	0.5475
ATP4B	2.7155
TEC	-0.915666666666667
C7orf30	-1.47825
TXNDC2	-0.644
ABCB4	0.6655
KIAA1191	0.06625
C9orf38	-0.153
SFTPB	0.1335
CNTNAP2	-0.160166666666667
FRK	0.0335
TBX19	1.8525
CHD4	1.153
C6orf26	-2.45466666666667
MOSC2	0.5575
IKBKE	0.392
HIF1A	-0.923833333333333
LOC595101	-0.1475
RELA	-0.0353333333333334
TMEM16B	4.88966666666667
ABHD12B	-1.71925
TSEN34	1.473
KIF18A	0.15525
TXNDC9	0.671333333333333
SPATA2L	-0.3785
SEMA4G	-1.9595
C21orf91	-0.487
MATN1	0.807
KCNIP4	1.374
TUSC1	2.571
OR4C15	0.62475
ARMCX6	-0.0961666666666667
WBSCR27	-3.0125
OR52I2	0.296
KIAA1604	-0.272
DYNC1I1	3.31
PPP4C	-0.16275
SLC47A2	0.627333333333333
TREH	-0.186875
CD48	-1.011
ST14	1.92466666666667
PKN1	0.7665
SPON2	-0.3975
XBP1	-1.45175
SFRS12	-1.06583333333333
EFCAB6	2.44525
SELT	-0.6515
SLC39A2	-0.5245
ERF	-0.465833333333333
ARL3	1.772
SURF6	0.3751
MLLT10	0.452809523809524
FLJ11171	-0.603333333333333
TDGF1	-4.26366666666667
ERCC6	-0.48275
EIF2AK4	0.20825
BAZ1A	0.639333333333333
LRRN3	-0.372666666666667
TMC3	-0.649
EFTUD1	0.8125
PTPRO	3.79983333333333
CLEC12A	0.421125
ACBD4	-0.69025
ZDHHC14	0.20575
OTUD7B	0.1395
ACTB	-0.3236875
MSRA	-0.63575
LCE5A	0.202
IFI35	-2.44925
BSCL2	-0.575
ANKRD12	0.554166666666667
CFHR2	0.05625
RGAG1	2.388
HSFY1	0.472
SLC30A5	-0.351583333333333
IMPG1	1.1705
GPR109A	0.685
ZNF185	1.20525
IYD	-1.02625
NPCDR1	-0.701
SERPINA13	0.292
HMGCLL1	0.4695
NEUROG1	0.0361666666666667
UBQLN1	0.6480625
LIN37	0.3905
SOCS2	0.02075
DSCR4	-2.126375
XKR6	-0.2425
GPR142	0.3645
KRTAP13-3	0.4415
CCDC15	0.957
MOS	0.028
CD1E	-3.245
OFCC1	0.211333333333333
FAM83D	-0.205
SRFBP1	0.124
C9orf96	0.857
DHDH	-0.54875
CCDC90A	-0.0135
RABL3	0.0798499999999999
CD320	-0.918333333333333
ANGEL2	-0.273166666666667
MRPL21	-0.07475
SMG6	-0.131166666666667
INSR	1.381
FLJ14816	-1.061
GLRB	-0.507166666666667
C9orf89	-0.166
CIZ1	-0.064
URG4	-1.5675
LRDD	-0.273833333333333
CBY1	1.63366666666667
NFX1	0.460625
MTERFD2	-0.717785714285714
C19orf23	0.1625
PGC	-3.660375
IER3IP1	0.403
RASAL2	0.273916666666667
C1orf89	-1.7165
SYNJ1	-0.0515
NFKBIE	0.549
FLJ40125	0.0728333333333333
TCEB2	-0.5408
NOG	-1.1405
POLR2J2	-0.4715
HLA-B	0.23125
PCDHA1	1.31
PPP2R2B	-0.39125
ARHGEF17	0.173
TCF7L2	-0.597285714285714
CHD5	1.36633333333333
ZNF431	0.449875
TBC1D25	0.49725
ZNF800	0.39225
SCUBE2	-0.737636363636364
MYCBP	-0.000833333333333353
GPX5	-0.0765
C6orf129	0.914166666666667
QSER1	0.114833333333333
ULK2	2.16575
PIGO	-0.8765
NRCAM	0.337928571428571
SLC35E3	0.137625
CSRP2	1.80375
HYPE	0.13225
MAPK15	0.2825
MGC14327	0.01825
TIMM13	-0.786666666666667
ZNF462	1.1485
GBA3	2.03725
TEX13A	0.5445
MCM6	1.46955555555556
MTRF1	0.749125
ABCA7	-2.4425
EIF4A2	0.61775
ZC3H10	0.5498
RPGR	0.340833333333333
C20orf94	-0.372
RP1L1	-0.24325
GPR125	0.6905
USP22	0.842214285714286
OR1L4	0.30625
MLZE	0.0185
FLJ32065	-0.486
PTCD1	-0.556
CRTAC1	3.93733333333333
BXDC2	0.6245
C18orf1	2.6505
FAM107A	-0.901857142857143
EFNA3	1.8325
P18SRP	-0.7541
CAMKK2	0.5355
KIAA0649	0.5255
NES	-0.655
HS6ST3	3.95875
PON2	-2.84175
TCP11L2	-0.02075
CLEC4A	3.28725
PRR12	0.411
MLXIPL	-1.8482
C2orf50	1.123
ZNF28	1.78225
ENC1	0.557333333333333
MAP2K1	0.207
FKSG2	0.78425
KIAA0430	-0.14
PTP4A1	-0.313722222222222
GPR156	-0.123
GTF3C6	-0.772
UBR2	-0.8899
LOC388272	-0.3135
MAK	1.29383333333333
ACOT4	1.2945
STC2	-2.04125
PIGW	0.306625
SAE1	0.80125
COL6A1	-1.21440909090909
OAZ1	-0.604833333333333
STMN4	1.33183333333333
EDG3	-0.672666666666667
SGCE	-0.217
IL11	-2.25766666666667
PRSS8	0.325875
YIPF5	0.0693333333333333
WNT4	1.82625
CSN2	0.2995
TCF7	-1.628375
TDO2	1.6055
SAMD9	-0.7163125
S100A7A	0.0935
MMRN1	0.236
GKAP1	2.6145
AKR1C3	-4.55585714285714
RNF19A	0.868875
GMDS	-0.53025
YKT6	-0.95425
SPARC	0.1106
C12orf31	-0.2855
UBE2V2	1.031
FBXL18	-0.618333333333333
KIAA0460	0.47225
ADAM22	-0.127857142857143
SERPINC1	-5.71025
KCTD21	0.491
MYOHD1	-0.354
ZNF37A	0.439833333333333
GTF3C1	-0.549833333333333
CTSZ	0.583
PRNPIP	0.585875
DRD1IP	-0.00999999999999998
NR1I2	-2.34
ZNF266	0.4702
SPAG4L	1.2885
COX4NB	-0.297
SAPS1	1.30316666666667
APOA1	-4.50875
TATDN1	0.684666666666667
C10orf82	-3.335
KPNB1	0.39925
FOXO3	1.0795
CRYBB2	1.27
ZBTB5	0.741166666666667
SLC25A38	-1.313
DCTN2	0.5025
IFT20	-0.177
CTHRC1	0.788
C1orf31	-1.83625
UHRF1	0.3750625
GPC6	-0.6285
C10orf54	-0.11725
MCF2L2	0.3918
WNT9B	0.044375
OLA1	1.751625
FAM120B	-0.5385
TTLL10	0.5445
CYorf15A	-4.677
RELN	2.4557
SCN2B	0.466916666666667
MFHAS1	0.50825
NKX3-2	-0.00166666666666667
RASGRF2	-0.739
SSBP1	-0.9525
KPNA6	-0.501357142857143
LOC389118	-0.408
HS3ST4	0.3744
SUPT7L	0.235
FLJ32658	1.06025
IGFBPL1	1.20375
KIAA1641	-1.2624
SHKBP1	0.0538333333333333
CSF1R	3.13075
NAGK	0.34875
MYL2	0.269
HIST1H4C	0.851166666666667
TOMM7	-1.868375
ADAMTSL3	3.64
TNFSF14	-2.14575
PRRT2	-0.8995
VTA1	0.950125
AOAH	1.42866666666667
CRISPLD2	1.20435714285714
PNN	-0.6139
TA-NFKBH	-0.551
ESPN	1.13325
RBM43	-1.6465
KIAA1267	-0.016625
DDX3X	0.611166666666667
KIAA1576	-3.10825
PLXDC1	2.95766666666667
FLJ25801	-5.03475
HNRNPL	0.3265
RUNDC3A	2.6185
CASP12	-0.45
SH2D5	-0.8255
RPL26L1	-1.4165
OR51A7	0.642333333333333
HDC	-0.08
C2orf16	-0.4065
SYTL3	1.838
GOLGA4	-0.99675
NOTCH1	2.05316666666667
ATPAF2	-0.4385
ECD	0.60675
SSX5	-1.812
SNAP91	1.6945
OCA2	-2.7475
PNPO	-0.6155
DAPK1	3.73466666666667
PINX1	-0.7385
SELENBP1	-0.863625
NEK3	1.36833333333333
TMED4	-0.757285714285714
SSTR4	-0.0245
FOSL1	-3.2658
CD40LG	-0.8695
CES1	-3.02854545454545
DCI	-1.74616666666667
B3GAT3	-0.410833333333333
STK17B	-0.85
CNTN6	-0.545
CYP3A4	-1.43316666666667
MBOAT2	1.36421428571429
PISD	-0.129
USP1	1.283
PYDC1	-1.64416666666667
CENPM	-0.433625
SAR1B	-1.39625
TTC7B	0.575875
DP58	1.497
GPC1	-0.5905
RBL1	-0.52075
TMEM137	-1.95166666666667
TOB1	-0.52475
TCEAL1	0.0131666666666667
CENPF	-0.251090909090909
C6	0.406333333333333
PRSS1	-4.061
PPIL6	1.33
C6orf124	-1.1555
ODZ4	1.2435
SNCB	0.037
NDUFB9	0.72325
CNOT6L	0.215333333333333
S100A9	-0.401666666666667
TRIM50	-0.391
KCTD1	2.8766
WDR63	-0.3515
SPEF2	0.310142857142857
RNGTT	0.483333333333333
CXorf22	0.097
KCNK16	-0.4505
CEP250	-1.259375
ATPBD1B	-1.52525
KCNJ2	2.961
MT1B	-2.4595
ZNF684	0.243
SLC4A1	-0.25625
PDHA1	-1.143
ZNF492	1.55775
TKT	-1.67425
BYSL	0.3455
RNF38	1.1585
AHDC1	0.0375
KLHL2	2.892375
CMTM8	0.50375
DMP1	-1.2695
HERPUD2	-0.342
CRTAM	0.794166666666667
ZNF572	2.3135
TMEM16J	0.2645
HSD17B2	-5.30425
UBE2G1	0.55075
AHSA2	-3.454
PELI2	2.133
TPX2	-0.272375
ATP9B	0.834833333333333
DAZAP1	-0.00162500000000001
HMGCS2	0.5855
C17orf38	1.0015
B9D1	-0.7725
NKX2-5	0.193166666666667
KIAA1276	1.10375
LILRB2	1.5585
CSTF1	-0.096
BTN2A1	0.015
C15orf48	3.86725
IGF2BP3	-4.89125
FAM113B	-1.68816666666667
HRG	-0.015125
ZNF131	0.4555
USP47	1.45757142857143
CCDC88B	-2.32825
HCN1	-0.4667
HTN1	-0.3905
SYCP3	-0.032
C13orf23	0.8616
PAPOLA	0.26975
AATK	-0.1095
MSH3	-0.311666666666667
NDUFAB1	-1.4065
ITLN2	-1.44283333333333
BAK1	-0.653666666666667
MRPL45	-0.469
MTNR1B	-0.340833333333333
LOC645843	-0.6845
SPECC1L	0.6165
PGCP	-0.276
SPN	-1.689125
GPR143	2.19516666666667
ZNF576	-0.504166666666667
TMEM39A	0.0802
ATP5D	-2.20983333333333
MAGEB3	-0.938
RPS5	0.217666666666667
ANP32E	0.711357142857143
MTMR1	0.73
YEATS4	0.38475
SYNGAP1	-0.67975
PCOLCE	-2.3105
MNS1	1.40125
PCYT2	-1.6515
ZNF182	-0.737
LAX1	-0.52725
SPPL2B	-0.4376
ELOVL5	-1.0523
PCDHAC1	2.5125
B4GALNT1	1.08216666666667
BLOC1S2	0.38075
ZNF673	-0.1869
ARHGAP21	-0.13
IRX5	0.282375
LRFN5	-1.517
FAM7A1	0.90425
RAB19	0.298
GINS1	-0.298
ITM2B	1.2852
PAPSS2	-0.877333333333333
OR5BF1	0.3475
ACSL3	-1.445125
KIAA1919	-0.570083333333333
GLT8D2	0.466875
UTRN	-1.15321428571429
CNN1	-0.3035
HISPPD2A	0.00616666666666667
SDAD1	0.2655
SIGLEC9	-0.00633333333333333
RPL35	-0.3535
C22orf26	0.046
IMPDH2	-1.0875
WDR69	-0.59
SEC14L5	-0.204333333333333
CLTA	0.1855
RP11-529I10.4	-0.062
GPR37L1	0.180333333333333
OGDH	-0.326666666666667
ASB13	-0.0423333333333333
ZFP14	2.64525
ZCRB1	-0.336666666666667
KPNA3	2.10425
HSPA1L	0.3075
RHOC	-1.065625
LOC554175	0.5115
PPP3CA	0.3866
SLC1A7	-1.0199
ZNF529	0.453
RBED1	-0.34725
DDB2	-1.50025
FLJ11286	-0.769333333333333
SPATA1	0.7335
MKNK1	0.242666666666667
DYSF	0.359166666666667
ALKBH2	0.52875
NKD1	-3.89266666666667
C1orf174	0.6185
PLEKHO1	1.24166666666667
ASB10	0.2125
RING1	-0.143833333333333
NPC2	-0.47325
AVPR1B	0.45
YTHDF1	0.154333333333333
LMAN1L	0.5675
GSG2	-0.7765
CEP170	0.1395
RPS4Y2	-6.0035
MSH6	1.1645
HECTD2	0.653666666666667
ZNF556	-3.63016666666667
PLEKHC1	-1.3812
AIRE	0.238333333333333
BCL2L10	2.78325
LMOD3	0.0018333333333333
ZBTB8	0.6512
FOXA2	0.7037
SLCO2A1	1.994125
C3orf46	-0.4645
PRDM16	3.61766666666667
TMEM98	1.6955
FRMD5	-0.272
PDE6C	0.552
C1orf216	0.495
EP400	0.126571428571429
PTK2	1.33591666666667
RNF217	-1.4185
NDUFA8	-0.05
ZFAT1	0.675
LAMP3	0.908666666666667
GLTSCR2	0.909625
NPW	0.8275
LLGL2	-0.7726
PPM1K	-1.9605
C20orf177	0.8745
KIR2DL4	0.1264
NFKB2	-0.66925
C21orf122	-0.769
HESX1	-0.549
GPR114	-1.1885
SLC25A35	-1.6195
GNAT1	3.19075
ORAI3	-0.7585
FAM76B	1.580875
TMEM99	-1.5635
TRIM29	2.2228
CDS1	0.868
RHEB	0.6068
C4orf27	0.578166666666667
RAB3A	0.35175
OTUD6B	0.0485
GPD1	-1.835
CDH15	-2.24
NPM1	-0.633357142857143
TMEM117	0.9065
PRPS2	1.38791666666667
GCK	-0.788
ADRA2A	2.114
TSPYL4	1.74
TASP1	0.02625
WDR19	0.502166666666667
C10orf38	1.29475
PDE4C	-0.6645
FYB	-2.16145454545455
C1orf55	-0.8505
PPFIA3	-0.11175
RAD18	-0.309
C12orf44	0.136333333333333
CRYBA4	-0.806
HVCN1	0.3175
TAF10	-1.16983333333333
C16orf48	-0.798166666666667
DEPDC5	1.1015
LTBP1	-1.9505
MAPRE1	-0.698125
FGF8	2.449
C3orf52	-0.860875
SENP7	-0.263166666666667
LRRK2	-0.48675
RUNDC2A	-0.9375
KIAA0355	0.545
CPEB1	0.1225
PPEF2	0.725
ABI2	0.314833333333333
KIAA0317	0.926875
ATF1	0.0158333333333333
DYNC1H1	-0.018375
DIP	-0.06
TMEM33	0.562055555555556
POLDIP3	0.33325
C7orf24	1.211
GPR171	-0.042
CDC6	0.2015
PLD1	-1.2945
ITFG2	1.5712
NDUFC1	-1.38325
AKNA	-0.7
NBR1	-0.002
PKHD1	2.12542857142857
HPS4	-0.166
MAFA	0.0645
ULBP3	-0.1585
DIRC1	-0.813
IMMT	0.090375
C22orf13	0.379583333333333
CEL	0.1225
MARK3	0.21425
ADAMTS2	1.74516666666667
ARPC3	-0.172666666666667
TMEM10	-0.589375
NPHS1	0.00750000000000001
BRD8	-0.501
WDR12	-0.49275
IDI2	0.631125
HOXD13	2.2805
OR8G2	-1.832
SLAIN1	2.049
GABRQ	-0.30475
NR2C2	-1.30325
NKTR	-1.455
TLE2	2.2395
KIAA0892	0.3615
AURKA	-0.632363636363636
GPRC5C	-0.254
TBC1D9B	-1.2205
PNPLA6	-0.0171666666666667
AP3B1	-1.16375
NAG	0.15425
C11orf68	-0.94325
AKR7A3	-0.2445
AHCYL1	-0.184166666666667
COP1	-1.478
RPP14	-0.18125
PCDHB18	1.86075
CDH24	0.2055
KRT17	-2.4491
LACTB2	0.5045
DDX24	0.8681
PHACTR1	-1.5305
SLC35E2	0.54275
LOXL1	-0.7555
IQSEC2	-0.386375
RGSL1	-0.4395
PCDHGC5	-0.028
MEGF10	1.075875
PRRX1	-0.272
ASTE1	1.061
C6orf159	4.241
MYOD1	0.175
GAA	-0.51825
ZNF747	0.4375
KLRC1	-2.79
IL1RL2	0.663
GDF9	0.2755
GPR119	-0.017
TRAF2	-0.364
HCK	4.575
BMP6	-2.619
IL8RA	0.223833333333333
FLJ35848	-0.21525
EFHA1	1.514
CDSN	-1.37333333333333
C14orf54	0.1744
LSM3	-1.1595
ZFP41	1.0225
C9orf126	-0.1325
VIT	3.4015
SPCS3	-3.17975
DEF8	-1.4574
CHAF1A	-1.0165
C1orf165	1.25833333333333
ZFPM2	2.53933333333333
FTH1	-0.58725
SLC35F1	2.449
YWHAH	1.457
C17orf66	-0.0226666666666667
ADRB1	-0.247666666666667
FOXL1	-0.425
RG9MTD3	0.1895
UMPS	0.30725
MGC13008	1.211
KIAA1161	1.0565
CCDC77	1.43225
C12orf65	1.5399
COG4	-0.815333333333333
RCP9	0.933916666666667
RP4-692D3.1	2.35333333333333
CDC2L5	-0.18075
MGC7036	-1.47483333333333
DNAJC11	0.28775
GDF2	-0.105666666666667
TIMM17A	-0.1875
HNRNPA0	0.2354
OR2H1	0.549333333333333
PCBP1	0.502375
COL23A1	-1.909
LRRC2	0.0392142857142855
NSD1	-0.563071428571429
FLJ37078	0.590375
WDR91	-0.992
TMEM179	2.02575
DSCR10	0.0775
CNDP2	0.6733
FYN	0.9605
BEX2	1.8975
KCND3	0.242
YPEL5	1.073
LRRC42	0.8555
C17orf45	1.82675
ZNF649	1.4271
LOC150763	0.177
COL5A2	0.744545454545455
CNGA2	-0.075
ELA2B	-0.6086
RAB9B	2.0025
FAM100A	-0.7735
NAIP	0.168428571428571
MYOZ2	0.66375
SPATA12	0.074
XRCC4	-0.33075
CYB561	0.2531
CHST10	1.21175
BAI1	1.49583333333333
BRSK1	0.729666666666667
C17orf89	-0.69275
PDE6H	-0.4045
FLJ20309	0.3459
MAP7	-0.2325
SCN4B	3.887
SPAG9	-0.1573125
SERTAD1	-1.85133333333333
FLJ21963	-3.91375
ANTXR1	0.4116
TMPRSS13	2.10233333333333
