Hybridization REF	TCGA-A7-A0CE-11A-21R-A089-07
SOD1	0.238125
CHML	-1.41183333333333
PACS1	-0.236625
SIRT5	0.1092
CAPN2	0.889
FXYD5	-1.222
TWISTNB	-0.5765
LRFN1	-1.63516666666667
UBE1L	0.9625
UBE1C	1.41825
OR51B2	-0.099
OR4D11	-0.749
C15orf2	0.448
NR4A1	1.0995
LOC339047	-2.24575
TRIM17	2.2255
ATP5G3	-0.393214285714286
RPL15	0.418083333333333
ADAMTS8	2.2565
HOXC4	-0.831
C14orf37	2.409
CEACAM5	-3.07975
MYT1L	-0.537833333333333
RASA2	0.389125
OSBPL7	-1.0265
STAG1	0.5625
GIMAP4	5.57483333333333
FUT3	-0.385833333333333
PIF1	-3.90275
LPIN2	-0.258
SH3PX3	0.746
PDP2	-0.60975
PAPD1	0.00825000000000004
ERP27	3.1635
APOOL	-0.8005
DIABLO	-0.33275
TRHR	0.167625
ARMC9	-0.157
RNF152	2.09825
SLITRK3	0.856833333333333
ZNF211	0.8562
PFDN1	-0.4705
RGS11	-0.2675
HS6ST1	0.7438
AKR1D1	-0.84325
TNP2	-0.265833333333333
STK31	1.42866666666667
EML4	-1.01383333333333
SGTA	-1.054
HIST1H2BI	-1.528
PSMD6	-0.465333333333333
KIAA1257	0.20675
C18orf55	0.375333333333333
FLJ20273	2.3675
RPL28	-0.212333333333333
EPYC	0.933375
NOX3	0.238
ELAC1	1.04366666666667
METT11D1	-1.15775
BIN2	0.119166666666667
NACA2	1.0095
CCDC17	-0.6995
HM13	-1.4382
UBOX5	-0.193625
UBE2O	-1.08325
UBL5	-0.3385
APOLD1	0.268625
C9orf31	0.1225
TNFSF8	0.826
ARHGAP29	1.449375
PROKR2	0.3605
PDE5A	1.10983333333333
C6orf12	-0.629
TOM1L1	0.8895
WHDC1	0.06575
FOXI1	1.53266666666667
RAB4A	1.1616
TMEM39B	-0.8745
ATPBD1C	0.21075
FARSA	-1.727
PLEKHG5	0.39975
CMAS	0.0148333333333333
OR7E24	-0.733
SLC30A1	0.32425
CDC42EP5	-1.84
PLAC1	-3.429
KLHL18	-0.502416666666667
LBA1	1.1026
TAZ	-1.80575
CRIP2	0.20125
BTBD11	0.573333333333333
C16orf72	0.501
DIO2	1.0355
LRRCC1	0.621333333333333
CCDC136	-1.993
PRX	0.84575
RBM5	0.5219
TMEM85	0.33275
TUBGCP4	-1.26366666666667
APLN	2.077125
CDK7	-0.500333333333333
SSR2	0.476833333333333
CRELD1	-0.73775
C19orf46	1.7105
GAL3ST4	0.689833333333333
KBTBD10	1.4785
IL28A	-0.40225
WDR27	0.1145
MCM2	-2.549
SOX14	0.4015
FLJ39743	0.4185
KIAA0922	0.17175
HIPK4	1.4395
FLJ25758	0.3985
C16orf57	-0.826916666666667
PDZD2	2.850875
MCC	1.758625
HHLA3	-0.9643
ID2	-0.9075
C20orf23	2.80275
ZNF688	0.37775
APOC2	-2.8775
LOC440093	0.5035
FAM50B	2.59
PWP1	-0.2295
DNAH10	1.182
HIST1H2BA	0.04
GPR56	1.05233333333333
METAP2	0.235
PAN3	0.908666666666667
STXBP4	0.05325
PDHX	-0.0405
MTA1	-1.13225
ZBED4	0.12175
ZNF720	0.00025
CDK2	-0.699
RHOJ	2.433375
CDC37	-0.827333333333333
ZER1	-0.112375
GRK4	0.3135
PRPH	0.72925
POLR2A	0.025875
OGFOD1	-1.0435
NOL5A	-1.66425
PHEX	1.2475
FLJ16478	0.97175
C20orf117	-0.185
CAMTA2	-0.00100000000000001
C11orf74	0.869333333333333
DDX17	-0.276
C5orf27	1.235375
PLEKHA2	-1.1083
PDE4DIP	-0.8661
SCN7A	1.1285
ZNF559	1.03666666666667
CXCL10	3.33525
ZMYM4	0.781666666666667
STK32B	0.202066666666667
KIAA0888	-1.1638
TACR3	1.057
CKAP2L	-3.8155
KIF1A	-1.089
RSPRY1	0.90275
VCAN	1.185
CYP27C1	-1.003
SYDE1	-1.76266666666667
MED12L	-0.9455
ZDHHC21	1.524
NHS	0.7895
TM9SF3	0.857833333333333
DDHD1	-0.56675
MAFG	-0.574833333333333
BICD2	0.3576
C14orf119	0.149333333333333
C14orf43	-0.245857142857143
CDH7	-2.042
ALKBH5	-0.607714285714286
JUP	0.554
TMEM41A	-0.6105
MAMDC4	-1.75966666666667
CBX3	-0.53575
LRRC18	0.20625
RBMXL2	0.08325
PLA2G4D	0.129166666666667
FGF13	0.7175
KIF3A	0.953666666666667
PDIA6	-0.17275
DCXR	-1.29175
CASKIN2	-0.026
EHD1	-0.2525
MARCKSL1	0.443333333333333
ZNF496	-1.01666666666667
SCAF1	-0.887
KCTD8	0.047
TRAF3IP3	0.695928571428571
LSR	0.06825
CXorf1	0.3876
C14orf112	0.166833333333333
EIF2B1	-0.000499999999999994
OMP	-0.0625
GSTZ1	0.0965
LOC92017	1.73275
ISLR2	-0.082
C12orf36	0.1985
GATA2	-1.95983333333333
GABRA5	-1.636
CELSR2	-0.353
STAM2	0.9431
TNAP	2.267
PTPMT1	-0.259666666666667
GRP	7.548
SV2A	-1.55633333333333
MAGEA12	-5.0805
CACNG1	-0.1455
C18orf19	-0.79825
GSG1	-0.686666666666667
PTPRJ	-0.614928571428571
FRMPD1	0.549
ZNF668	-1.44875
PLEKHJ1	-1.814125
ADAT1	-0.454
TMEM50A	1.0619
UCN3	-0.1135
HOOK1	0.753375
IL17B	2.452
MLKL	0.0895
TTC14	0.484333333333333
KLHL5	1.129875
CRYL1	0.679833333333333
FOXH1	-1.5175
NFYB	0.796375
PPM1G	-1.40575
GOLGA2LY1	-1.4245
NMT1	-0.164375
HADHA	-0.2998
CHSY-2	3.128
PLEKHF1	0.677071428571429
SAGE1	-1.0845
MUSTN1	1.12275
SUHW4	2.09125
TFEB	1.23766666666667
ZFYVE27	0.2705
ATG12	-0.380666666666667
BMI1	0.951285714285715
ZIM3	0.108
MYH4	0.642
MASP1	-0.336666666666667
KIAA0984	0.95875
RPAP2	-0.27225
ASB5	0.33975
BOLA3	-1.11116666666667
MIA3	1.31333333333333
KRT35	-0.029
KIR3DL3	-0.5875
MRPL51	-0.215
SEMA3F	-0.086
NDUFB2	-0.3925
LOC253012	3.43125
FAM46C	1.1455
G6PC	-2.832
CSAG3A	-5.74983333333333
PREX1	2.186
SLC25A45	-0.307375
MAPKBP1	0.6456
CPE	2.4123
GNB1	-0.363
CXCR6	2.6645
TRIM46	-1.0465
C16orf3	-0.430166666666667
HPSE	1.2665
TIGD3	-1.522
SPG3A	3.61
LCAT	-1.21383333333333
ST6GAL1	-0.835833333333333
POMC	0.31875
FLJ36031	0.247
NSMAF	-0.047
SKIL	0.5915
ADSS	0.716666666666667
HMGCS1	-0.6712
POLR3F	-0.163
RAB10	0.422875
ZNF277P	0.77825
ZBTB7B	0.024875
DHRS1	0.445875
ABCC13	-0.01375
CNOT3	-1.2545
NFKBIA	2.139
GAK	-1.24066666666667
SFT2D2	1.02433333333333
HOXA6	-0.1155
CRTC1	-1.513875
LY6D	0.935833333333333
C20orf72	-0.361
CPT1A	-0.7925
LMO1	-1.829
EIF3I	-0.6345
PRB4	-0.1515
MCM3APAS	-1.157625
C20orf132	0.3979
FOXF2	-2.3665
S100A12	0.78425
MLH1	-0.115333333333333
ACTN1	0.8682
MRPL36	-0.660666666666667
C20orf106	-0.441
FBXO6	-0.0891666666666667
MKS1	0.3245
CX3CR1	0.660125
PDE1B	1.3565
PLP1	-2.24725
KISS1	-0.3154
C14orf2	-1.55333333333333
TBC1D3P2	-1.36425
COMMD6	0.6635
ANKRD7	-0.93425
PTCHD1	2.297875
NARS2	-0.27875
DOCK7	-0.083875
FAM127B	-0.359375
LOC390243	-0.287166666666667
N6AMT2	0.49675
ZNF391	0.8575
DNAJB14	0.978833333333333
WRB	0.189875
BPI	0.220333333333333
TTC4	0.00816666666666667
FAM10A5	1.05175
GOT1L1	0.1182
MAGED1	0.3305
RESP18	0.14275
WFDC6	0.52525
MT2A	-0.01
C11orf56	-0.012
KIAA1432	-0.1575
ROR1	-0.789
HSD17B14	0.593333333333333
ZFAND2B	-0.45925
SAMD4B	-0.74475
HEXA	-0.02125
HNRNPU	-0.475590909090909
USP39	-0.34025
NRD1	-0.9885
R3HDML	-0.27275
FLT4	0.376666666666667
OMG	-0.0443333333333333
OR52N4	0.3515
LOC399818	0.749
ELA2	-2.23775
VENTXP1	0.4565
RFC5	-1.694
OR52L1	-0.234
PAX5	-0.056
FBXO2	1.8345
GMEB1	0.18
AKT3	0.131833333333333
CRB1	0.0816666666666667
CTTN	-0.394333333333333
UTP15	-0.232333333333333
HSBP1	0.0740833333333333
PHF11	2.2565
NDEL1	0.229666666666667
USP8	0.286
BAIAP2	-0.439625
SI	0.417833333333333
ARSJ	0.745
BAAT	-2.97175
KCNS3	2.30183333333333
LOC126147	-0.1805
TMEM37	0.63675
C1orf162	3.619
MBD1	0.6141
ITGAL	-0.600833333333333
WDR73	-0.417333333333333
GKN2	-0.139
ARFGAP1	-2.268375
SLC5A8	0.843166666666667
ZBTB40	0.056
CYP4B1	3.48233333333333
LYPLAL1	-1.14075
CHST3	0.901
MAP3K9	-0.4455
BTAF1	-0.244333333333333
TFAP2E	-0.125
RBM35B	-0.03475
LOC441251	-1.05866666666667
ANKRD25	0.136777777777778
UQCRC2	0.212
MAEA	0.534
HYAL1	-2.0067
RNPEPL1	-0.737166666666667
CPSF2	-0.30225
PSD3	0.0367
ABCA13	0.978875
AGR2	3.066125
GBX1	-1.214
HDLBP	-0.397214285714286
ACY3	-1.007
HECW1	-0.3765
ZNF519	0.3175
HOPX	3.327625
ZNF304	1.529
OR12D3	0.0705
FKSG43	-0.29575
METTL1	-0.906125
MFSD3	-1.6275
PSPH	-0.339
CLCA3	-0.351
DARS2	-1.66016666666667
CDC25A	-3.223
BAIAP2L1	-0.7955
B3GNT5	0.904875
USP29	-0.0135
ARHGEF10L	1.3732
ATOX1	-1.0985
ADAM30	0.07775
DNASE1	-1.61825
STT3A	0.14475
RAB6IP1	0.61275
PTN	4.4921
C1orf106	-0.438153846153846
HECA	1.76025
RNF122	1.746
SLC22A18AS	-1.41483333333333
GNG8	-0.9815
ELP4	-0.698
FAM65A	-0.266166666666667
RPL10A	1.34833333333333
IRS4	-0.858
MACF1	1.3489
SEC24D	0.186
LOC374395	-0.8765
TGFB2	0.889
MDFIC	0.953625
CHRNE	-0.0561666666666667
PCMTD2	0.534666666666667
ATP6V0D1	-1.13783333333333
MTA2	0.384
LZTR1	-1.6465
RAP1A	1.35866666666667
AXIN1	-1.02275
POLR1C	0.1465
TRIO	-0.93975
PLXNA4A	0.62725
C5orf33	0.42075
DEPDC1B	-4.42325
ZNF473	-0.6355
MTM1	1.657
GPR107	0.0481666666666667
CSNK1A1L	0.827166666666666
FLJ14154	-0.8795
NLRC4	4.63125
ENPP4	1.906
PADI3	-0.6785
RNF170	0.15525
CG018	3.04433333333333
C16orf7	-0.81925
KCNE1	2.8845
NRM	-1.84666666666667
SLC37A3	1.02757142857143
TPD52L2	-1.77216666666667
UNC5B	-0.1425
C12orf12	0.588333333333333
SDHB	-0.766
CLRN1	-0.106
NUDT10	0.7845
UGT3A1	-0.261375
FBXW8	0.073625
RHOF	-1.9055
PTPLAD1	-0.222875
MYO3B	0.0535
DERA	-0.29625
TPP2	0.13625
C19orf53	-1.53116666666667
GINS3	-0.96275
ST6GALNAC5	1.57
CHSY1	1.47475
MGC15705	0.3355
GPR83	0.417
EXT2	0.801
DOLK	-0.131
TUBAL3	0.107
ACVRL1	2.3748
ABL2	-0.36975
C14orf156	-1.80833333333333
PTPRZ1	0.690125
DIP2C	0.32225
LAMP1	1.858
RXRA	-0.2608
MAP3K5	2.32975
ALKBH1	0.709
PDLIM7	-1.035
ARL14	-1.862
SNIP1	0.742666666666667
TIMP3	2.42133333333333
RGS3	-0.396
SPAG16	1.1048
ABHD4	-0.683
ARHGEF12	0.724416666666667
GLUD2	1.197
RAC2	-1.3895
UAP1L1	-1.5945
SLC18A3	-0.2715
YOD1	-0.342833333333333
RALY	-1.85025
HMOX2	0.161875
DGKH	0.049
DBNDD2	1.401
YIPF4	0.774125
THAP10	0.51575
ZNF513	-0.09525
HAGHL	-3.936
ITGB4	1.602
CCDC141	0.6955
YTHDF3	1.2055
C5orf28	0.6605
RPL7L1	-0.3585
TMEM30B	1.58121428571429
ANKRD35	3.926
DUOXA2	-1.40125
TBC1D5	0.14675
DFNB59	1.0355
HRH4	0.62725
MYO6	2.5297
DNAJA4	1.985
RBM24	1.081625
CEACAM20	-2.663
RBM23	-0.0185714285714286
NGFB	0.208
C1orf63	0.5642
KRTAP7-1	0.261
PERLD1	1.1505
NPB	-0.9705
C17orf59	0.319
HSPBAP1	0.24075
SLC15A4	0.431125
PRTFDC1	0.791
OSMR	0.124
CYSLTR2	-0.179
C19orf25	-1.6972
KIAA1797	0.146
NLRP6	0.5285
FAM105B	0.3221
SCRN2	-0.9815
LRRC58	-0.2622
RNF17	1.639875
NEIL3	-4.637
FAM137A	-0.67125
SKP2	-3.467
PARVA	1.54125
PKLR	-2.1905
RNF34	0.428375
A3GALT2	-0.04875
C12orf50	-0.0115
SUNC1	-1.835
FAM102B	-0.304833333333333
CCT2	-0.6905
LRRC37A2	-0.818
ARF4	0.9665
SIKE	0.4535
C8orf48	2.13216666666667
MBTPS1	1.35992857142857
GPSN2	-1.725
NCF2	2.9435
SLC12A6	0.0413333333333333
MRPL48	-0.8
HMGN3	0.317666666666667
LRRC62	-2.04625
PAX9	0.021625
FAM55A	0.186
C20orf42	-0.387
SCML2	-0.875166666666667
BCL9	-0.6835
FAM40A	-0.4415
C9orf41	0.0553333333333333
ZNF774	0.596
LETM1	-1.2225
PLXNB1	0.21
NIPSNAP1	-1.05275
USP10	-0.37
F9	1.3705
LIPE	3.56075
CNGB3	-0.0915
C12orf52	-0.865375
PI4K2A	-0.620875
MED8	0.011875
STAT4	2.1613
FGD4	1.19
RNF145	-0.764666666666667
WDR32	0.1562
CLDN2	-0.137833333333333
TCEAL8	1.454
ZMYND8	-0.8697
PDXK	-1.01109375
GATAD2A	-1.02825
PTGES3	-0.823
CCM2	-1.5705
TAP1	0.6345
ZNF670	1.171
ETS2	1.11871428571429
C6orf166	0.012
PRMT2	0.888285714285714
OR4B1	0.451
INTS8	-0.673
CCDC102A	0.0435
CCDC83	-1.41
ITGA1	0.4284
EPHA5	-2.0396
FAM24B	-0.958333333333333
TSGA10	3.4815
HAL	-1.86766666666667
MYOT	2.9575
SPACA3	0.3735
BCL2L2	0.360833333333333
CUGBP2	1.44333333333333
CCNB3	1.2085
RNF113B	-0.09225
MERTK	2.17975
BAG1	1.45425
VPS36	0.3635
ORMDL3	0.402
C1orf190	1.53475
ZNF625	0.06075
CORO2B	-0.471
ALOX15	0.0105
CST1	-0.667
NUPR1	2.22116666666667
CCL7	-0.92625
SMCR5	-3.1925
DSC2	2.9615
RBMS2	0.395
GRIK4	1.016
TRIM65	-0.5886
TMPRSS6	0.496285714285714
TP53INP2	-0.17075
GLB1L	0.852666666666666
LOC388284	0.494833333333333
PUS1	-1.37128571428571
BCL9L	-0.8675
OLFM1	0.245333333333333
RET	0.41225
MASTL	-2.39266666666667
ALX3	0.295
IL1RL1	0.188166666666667
ZNF765	-0.3505
C14orf138	0.2165
SNX10	-0.989
TAC4	0.415
C1orf64	2.44725
POGK	0.333375
MAPK9	0.48625
ZNF366	4.56825
C8orf79	4.254
CLDN7	1.4405
OR5AT1	0.3375
TRIM37	-1.2395
LRRC25	3.424
GRHL2	2.7064
TEKT3	1.8215
LASS5	0.177666666666667
ABCC4	-1.05933333333333
DLG3	0.7385
VGLL1	2.49625
ZFP36L2	2.21733333333333
MFRP	-0.599166666666667
KIAA1799	1.0175
FLJ44379	-0.0415
PCNX	0.48375
ANXA9	0.3005
CYP4V2	1.9001
PIK3C2A	0.24725
SRR	1.014
NOL3	-0.59125
IFITM2	0.76
ARNTL2	-1.82275
ZNF595	1.82525
NLRP13	1.7545
ASPH	0.608625
CPA2	0.6615
PVRIG	-1.8475
LEPR	2.36883333333333
C16orf42	-1.11533333333333
SH3BGRL	3.30925
FAM77D	0.6835
FNDC7	-0.188
C9orf6	0.982833333333333
NOTCH2NL	1.00083333333333
PGBD1	0.1075
SYNGR2	-1.2595
PITPNA	-0.244375
PRPF4B	0.2891
SLC43A3	-0.398
NRBP1	-0.962
SLC25A22	-0.64875
ILK	-0.778875
SLC22A8	-0.2655
MRPS7	0.071
PITX2	0.323
FABP3	0.165
OR1L1	0.507
LOC728215	0.035125
BLID	-0.985
KIAA1217	3.33129411764706
TFPT	-1.2565
AP4B1	-0.9695
VBP1	-0.11025
OR1K1	-0.22
MORC3	0.9915
BHMT2	1.0365
C3orf10	0.7865
FZD7	3.1035
WFDC10A	-0.302
PMS2CL	-0.54475
CCDC32	0.656
FA2H	-0.6325
ALG13	0.0625
TTLL7	-0.212
SPOCK3	0.1875
SLC13A2	0.0995
AIM1	1.96075
GPRC6A	-0.202
EGR2	5.5705
MED11	-0.09475
WWC1	2.06425
SH3GL3	-2.3295
RIF1	-0.0419285714285714
PRLH	-0.8
VLDLR	-0.222
DBT	0.4298125
C21orf63	2.055
CGGBP1	-0.38375
KRTAP12-2	0.215
TADA3L	-0.737875
ZBTB16	4.14925
PDGFB	0.86325
RFX1	-0.201375
UQCRB	-0.5208
LOC133874	-0.943
HPS3	0.278
LGALS3BP	-0.3707
DKFZP564O0823	3.21064285714286
MRFAP1L1	1.4575
HOXA10	-0.552666666666667
NGB	-0.167
KIF21A	-1.14761538461538
IFLTD1	0.4355
LZTS1	0.42075
ARHGEF3	2.23175
RHBDL3	0.4395
CSNK1G2	-1.58358333333333
ChGn	0.72
KIAA1244	1.99666666666667
GABRB2	-0.215
MGC72080	-2.301
CD27	3.44925
EGLN1	-1.421
PEX13	0.6685
RWDD3	0.4365
RNF12	-0.454833333333333
GRIN2B	0.362
ADAMTS14	-1.296625
DYDC2	0.231
ATP6AP1	-0.2106
NR1H2	-1.24083333333333
PDK2	-0.14275
C3orf17	0.253833333333333
SLC38A2	-0.608142857142857
SLC25A29	-0.257166666666667
C15orf29	1.016125
ADAM9	0.33775
TMUB2	-0.213875
GPR176	-0.813
AGK	-0.2405
MCCD1	2.56475
NDUFA4	-1.1395
TMEM146	-0.1905
DUSP1	2.576875
UNQ6975	0.898
EMX2OS	4.6285
INSM2	-0.476
LUZP4	-0.55475
SETD6	-0.1675
P2RY2	2.125
SLC45A2	-2.2295
RABGAP1	0.415833333333333
UBXD5	-0.391625
GPRC5A	-2.2186
PAK3	3.94033333333333
LOC63920	-0.2115
TGFBR1	-0.0754999999999999
KRTAP6-3	1.10025
SFMBT2	-0.4355
CDC42	-0.325875
C11orf35	-0.4235
TTLL2	0.57025
UACA	1.2505
CD97	-1.3408
SETD5	-0.137125
NINJ2	-1.716
PTER	0.931666666666667
POMGNT1	0.03625
KRTAP4-2	-0.4285
ECGF1	1.0855
HRB	-0.370545454545455
ATP1B2	0.2433
LOC400506	-0.21375
COL4A3BP	0.4625
C6orf97	2.46475
GRHPR	-0.251875
TAS2R1	-1.4695
SEMA7A	-2.43775
EDF1	0.18075
ODF2L	1.2005
PCID2	-0.00449999999999999
GTF2H4	-1.3295
ZCCHC3	-0.4885
CGB2	-0.822
NEUROD1	-0.09375
C20orf75	-0.596
RP5-1054A22.3	2.0025
IFNA5	0.705
ZNF134	0.65325
MGC119295	-1.7031
ZSWIM6	-0.1195
SMEK1	0.289166666666667
PCGF2	-0.882875
C1orf102	2.528
CYP2A13	3.7605
KCNH6	-0.4953
MDM1	0.9419
ALDH7A1	1.24766666666667
C9orf75	-1.58925
VDAC3	-0.357
OR51T1	-0.021
EIF3F	-0.910583333333333
KCNJ10	-0.912
LENG8	-0.1335
EDEM2	0.240583333333333
CCNJL	-0.34
DHX37	-1.5305
CRYGN	0.376
AATF	-0.92
ZNF630	1.560125
E2F5	-0.2185
WFDC13	-0.4095
FTSJ3	-1.46516666666667
C4orf33	2.16975
LHFPL4	-3.07275
C19orf56	-0.249
SMAD4	0.9975
AFM	-0.2526
G0S2	2.0475
FCHSD2	0.2518
RRP1B	-1.2516
EEF1B2	-0.523666666666667
STAT6	1.60616666666667
ZNF195	0.44275
GNL1	-1.29483333333333
ZNRF2	1.17566666666667
PER3	1.218875
ASB16	-0.14525
C10orf10	2.87485714285714
ADCY8	-3.00366666666667
C9orf58	0.691666666666667
ARMC10	-0.388
PSG1	-1.4
DHX34	-0.52775
VARS2	-1.291125
NFIC	-0.16275
ITPR2	2.71325
AGXT2	0.545166666666667
OR6K3	0.1865
H2AFZ	-1.51025
MLLT3	0.788
COX4I2	1.6865
CCNT2	0.9755
PLK4	-2.55525
NUMBL	-0.315166666666667
MED16	-0.94725
PLEKHQ1	0.966
GOSR1	0.174222222222222
BTG4	-0.207
RPL30	0.145916666666667
IGSF5	0.628
IGFL2	-0.0645
ELMOD2	0.675333333333333
SHC3	0.6145
HAVCR1	-0.011
DYNC2H1	0.85975
RNF5	-1.09916666666667
C2orf7	-1.248
NLF1	-1.6575
KLHL25	0.05325
LRP10	0.9942
KRI1	-0.8735
PUS7L	-0.102666666666667
MGMT	-0.306
HOXD1	0.0635
CSH1	0.2309
ATG16L2	-0.71625
FLJ44635	1.495
CHODL	2.31525
EXOSC8	-1.27125
SLC28A1	-0.2365
MYO7B	-0.806666666666667
SEH1L	-0.8747
MTNR1A	0.154833333333333
TSPAN5	0.890833333333333
CDC45L	-4.634
AMIGO1	0.325
ATAD3A	-2.269
OSGIN2	0.178
PDIK1L	0.5995
DARC	3.7495
PIPSL	-0.096
SHMT1	-0.0785
CRISP3	0.5325
POPDC2	3.689
ZRANB2	-0.356
FBXL8	-2.403
TRIP13	-3.57263636363636
EIF5AL1	-2.738
POU5F1P3	-5.6575
IL6	1.4915
CXorf38	-0.977833333333333
IFNA16	-0.0275
FBXL2	1.97483333333333
BRD1	1.17475
STATH	-0.34125
FBXO44	0.1265
MCCC2	0.073
CDC2	-3.4507
C5orf23	1.2425
IVD	-0.4075
C10orf122	-1.11025
MSL3L1	0.6231
MVP	0.14975
EPOR	-1.204
ZMYM1	-0.008
BCL7C	-0.4255
PSTPIP2	1.3851
LYPD1	-2.643375
OR8G5	0.3035
ZP3	-2.08266666666667
BCAS4	-0.212666666666667
EDG6	2.0045
ISY1	-0.12575
PRAMEF2	-1.5375
CUL1	-0.1305
RNF213	-0.2221
CCRK	0.61725
DHX9	0.113125
C13orf29	-0.355
NCKAP1	1.32666666666667
MRPL43	0.770928571428572
XPR1	0.888
PKN2	-0.8274
PODNL1	0.7575
ZNF333	1.035625
DALRD3	0.01675
OPN1SW	-0.087
BTBD6	0.3905
C11orf82	-3.109
OR5P3	-0.015
DUSP11	0.5725
L1CAM	-1.9703
NEK11	2.457
OR7E91P	1.2095
CNTN3	3.1174
CREB3L2	-0.72225
ZBTB37	-0.486
KIAA1324L	0.82675
NDUFB10	-0.369166666666667
NUDT2	0.48675
GTPBP8	-0.3985
CACNA1D	1.477875
PRKAA2	0.257333333333333
PRDM8	-0.3095
MGC16075	0.617833333333333
KRT14	3.223
PP8961	-1.1545
MRPL18	-0.1175
ABCG2	-0.4765
PACRG	3.52
BBS2	1.30875
KREMEN2	-4.895
FBXO21	1.10775
HNRPUL1	-0.135583333333333
GRB10	0.8285
CLSTN1	0.787125
LMAN2	-0.6306
C17orf61	-1.08
NIPSNAP3A	0.79475
INSIG2	-0.207
PCDHB7	1.331
STXBP2	-0.909125
CMAH	2.52933333333333
SEMA5B	-1.79925
ZNF155	1.05833333333333
COQ6	-0.346333333333333
PRPF4	-1.035
TSPAN15	1.1484
VN1R5	-0.076
LATS2	1.0455
SELK	0.316
PGK2	0.3705
MS4A1	0.157
TYW3	0.1847
KRTAP5-1	-1.736
RCCD1	-1.34566666666667
BTN1A1	0.04225
DDX28	-0.382
TMEM65	0.357
LOC92345	0.01625
TTC31	-0.61575
WDR46	-1.30416666666667
CHP2	-0.842166666666667
LSP1	-0.1615
ZNF542	0.716
EXOSC1	-0.124
ARHGAP18	0.498666666666667
LRRTM4	-0.951
MAOB	5.45116666666667
CACNB4	1.672
MGC33846	-0.917
RANBP3L	4.311625
ATP5L	-0.380875
ONECUT1	-3.968
NUDT9	0.98625
TMEM149	0.1835
STX17	0.98575
IGSF10	0.44425
TMPRSS9	0.002
BMPR2	1.1065
ALLC	0.47725
KLF7	1.06075
GCC1	0.4695
TIMM9	-0.982
CDO1	3.19216666666667
MGC10701	-0.419833333333333
IFI6	1.10516666666667
FRMD8	1.0495
MGAT2	0.2805
WBP5	1.41
CNIH2	-2.07225
KIAA0907	-1.0602
KCNH8	3.0285
CTSG	2.14825
GRIK1	2.96683333333333
CUL5	0.558625
FRMD1	0.0175
OR9A4	0.348
SYT6	-0.842125
FOXD4L2	0.01975
ANAPC2	-0.959666666666667
OPN5	-0.025
TAF13	-0.9975
LYG2	-0.90275
GGNBP1	-0.3025
C11orf40	-0.3815
OTX2	-1.56
REG4	-0.390166666666667
EIF5	-0.7655625
PALB2	-0.4615
SEPSECS	0.7325
RNASE3	0.5445
TRIM49	-2.63
POLR2K	-0.4529
GPR42	-0.1805
C8B	-2.94525
SASS6	-0.51625
PREB	-1.05733333333333
OR3A3	0.6105
TUBA8	0.19625
IGLV2-14	-0.97075
STIL	-2.9325
ANKFN1	0.608
NME7	0.18625
HOXC12	-0.8965
UBE2C	-3.422125
FHOD1	-1.578125
CDK2AP1	0.882833333333333
OR6K2	0.3075
DHPS	-1.362
RPL5	0.373416666666667
TRGV5	-0.209
LOC541472	0.641
HCCS	0.4027
DENND1B	1.834
LHX3	0.673
OR5D16	0.549
CXorf57	-0.0416666666666667
IRF2BP1	0.48075
NDST2	-0.0580000000000001
LCE3D	-0.28
BOLL	0.306125
SYT3	-1.21475
PIH1D2	0.77725
C20orf7	-0.812
IL1R2	1.26233333333333
SLAMF9	-0.358
PPME1	-1.700375
PIK3CA	0.7565
TRAPPC1	-0.82325
COLEC10	-0.6075
SLC9A6	-0.162333333333333
PDDC1	-1.00666666666667
CCDC53	0.833
GK3P	-0.608
DAZL	-1.2125
BRI3	-0.62675
SDK1	0.14125
CYP2C18	0.27525
IFI44L	4.34575
RPL3L	0.174
FUT9	1.75266666666667
KIFC2	-1.9605
PMP2	0.117625
SLC4A9	-0.2945
PLAG1	-1.0865
MYCBP2	0.623
OR4E2	0.396
CCDC65	1.56575
C16orf82	-0.08575
ENTPD4	0.122
BRP44L	0.26525
PMP22CD	-0.34175
TMCO4	0.958833333333333
KCNN1	-0.638166666666667
WDR35	0.23275
CCDC80	3.1975
C3orf31	-1.093
SLC7A9	-1.082
TMEM190	-2.21725
DBC1	1.6494
FADS3	-1.25
PDZD8	0.569333333333333
GRM5	-0.28025
AZGP1	4.5042
PEX3	1.32
MED1	-0.487428571428571
ATG4C	-0.055
HNRPH3	-0.092375
FAM109B	1.81125
C4orf17	-0.2115
CA10	0.408
OPRD1	-0.39
CCL16	-1.71
SACM1L	0.891
CST6	3.59225
CD63	0.699875
LGI1	1.822
ZNF784	-2.03325
CRYBB1	-1.5825
CX3CL1	2.5767
TOP2A	-3.739875
GYPB	-4.88333333333333
GADD45GIP1	-1.76275
FEN1	-2.41325
IGF1R	0.998125
WDR72	-1.01916666666667
PURG	0.226166666666667
DEFB126	-0.52875
PKD1L1	0.68
CAV1	0.695
GNPDA2	1.3735
DGAT2	0.501
NLGN1	-1.56175
STRBP	0.13
HPRT1	-1.24133333333333
FANCI	-3.2015
PSMA7	-0.852875
DBF4B	-1.15183333333333
TTF1	-0.54125
RAD54L	-4.02125
ELOF1	-1.82475
PLAGL2	-2.05175
ZNF256	0.0425
HMGCL	-0.80975
MSI2	-0.736833333333333
RPESP	3.4695
