Hybridization REF	TCGA-AR-A0TW-01A-11R-A084-07
ALKBH1	0.831833333333333
PDLIM7	-0.421375
ARL14	-1.5735
SNIP1	0.514833333333333
TIMP3	1.59433333333333
RGS3	-0.617333333333333
SPAG16	-1.713
ABHD4	1.02
ARHGEF12	0.230833333333333
GLUD2	-1.1655
RAC2	-0.3755
UAP1L1	-0.523
SLC18A3	0.457
YOD1	-0.80225
RALY	-0.06075
HMOX2	0.969375
DGKH	1.443
DBNDD2	0.823833333333333
YIPF4	0.78425
THAP10	0.606
ZNF513	1.385
HAGHL	1.77933333333333
ITGB4	-1.174
CCDC141	-1.0685
YTHDF3	1.515
C5orf28	1.953
RPL7L1	-0.6495
TMEM30B	1.37307142857143
ANKRD35	0.5455
DUOXA2	-0.17475
TBC1D5	-0.0125
DFNB59	-1.623
HRH4	0.53325
MYO6	3.0184
DNAJA4	3.081625
RBM24	-0.078375
CEACAM20	-0.3625
RBM23	0.148071428571429
NGFB	1.4505
C1orf63	-1.8696
KRTAP7-1	0.4655
PERLD1	1.61025
NPB	0.2115
C17orf59	0.3037
HSPBAP1	-0.625
SLC15A4	0.864625
PRTFDC1	-2.01475
OSMR	-0.587928571428571
CYSLTR2	0.629
C19orf25	0.0611
KIAA1797	0.4885
NLRP6	0.64
FAM105B	0.0934
SCRN2	-0.337333333333333
LRRC58	-0.3845
RNF17	0.283625
NEIL3	-2.3575
FAM137A	-1.8595
SKP2	-2.42575
PARVA	0.984
PKLR	-1.3935
RNF34	1.185375
A3GALT2	0.6655
C12orf50	0.092
SUNC1	-0.97725
FAM102B	0.091
CCT2	-0.1485
LRRC37A2	-0.692
ARF4	0.302
SIKE	-0.10425
C8orf48	1.1065
MBTPS1	0.819428571428572
GPSN2	-0.4205
NCF2	3.48725
SLC12A6	0.0156666666666667
MRPL48	-0.20875
HMGN3	1.8725
LRRC62	-0.8845
PAX9	1.71075
FAM55A	0.137
C20orf42	-3.549
SCML2	-1.05333333333333
BCL9	-0.09775
FAM40A	-0.3145
C9orf41	0.502166666666667
ZNF774	0.358
LETM1	0.5185
PLXNB1	0.154
NIPSNAP1	0.162875
USP10	0.0055
F9	0.39375
LIPE	-1.48175
CNGB3	-0.393
C12orf52	1.11
PI4K2A	0.06575
MED8	0.469375
STAT4	1.2649
FGD4	-0.149
RNF145	-2.42466666666667
WDR32	1.2236
CLDN2	0.0795
TCEAL8	1.02475
ZMYND8	-0.4858
PDXK	-0.05346875
GATAD2A	-0.5055
PTGES3	-0.2795
CCM2	-0.0235
TAP1	2.352
ZNF670	-0.04875
ETS2	-0.6045
C6orf166	-0.0995
PRMT2	0.648714285714286
OR4B1	0.46
INTS8	-0.764
CCDC102A	0.1935
CCDC83	-0.1165
ITGA1	-0.0052
EPHA5	-1.5862
FAM24B	-1.77533333333333
TSGA10	1.94
HAL	-1.52166666666667
MYOT	0.17825
SPACA3	0.22875
BCL2L2	-0.155666666666667
CUGBP2	-0.3915
CCNB3	2.33725
RNF113B	0.72375
MERTK	0.8515
BAG1	0.024
VPS36	0.308
ORMDL3	0.687
C1orf190	-0.36025
ZNF625	-0.24475
CORO2B	-1.985
ALOX15	0.465
CST1	2.38
NUPR1	1.00816666666667
CCL7	0.5425
SMCR5	-2.608
DSC2	1.1575
RBMS2	0.55175
GRIK4	0.4135
TRIM65	0.1268
TMPRSS6	0.131642857142857
TP53INP2	-0.02975
GLB1L	0.308333333333333
LOC388284	0.259666666666667
PUS1	0.294142857142857
BCL9L	0.077
OLFM1	0.4145
RET	-1.809625
MASTL	-2.353
ALX3	0.227
IL1RL1	-0.1465
ZNF765	-0.523
C14orf138	0.20525
SNX10	0.827166666666667
TAC4	0.266
C1orf64	4.247625
POGK	0.15925
MAPK9	0.9395
ZNF366	2.60025
C8orf79	-0.2427
CLDN7	2.362
OR5AT1	0.7925
TRIM37	-0.1455
LRRC25	3.41725
GRHL2	2.4237
TEKT3	-0.30125
LASS5	-0.372666666666667
ABCC4	-1.69391666666667
DLG3	1.04975
VGLL1	0.20975
ZFP36L2	0.346166666666667
MFRP	-0.0045
KIAA1799	-0.30475
FLJ44379	0.054
PCNX	-0.06325
ANXA9	2.763
CYP4V2	2.2094
PIK3C2A	0.50925
SRR	1.0185
NOL3	1.756
IFITM2	1.384
ARNTL2	-1.52925
ZNF595	0.99375
NLRP13	-0.2795
ASPH	-1.4645
CPA2	0.9995
PVRIG	-0.416
LEPR	-1.47766666666667
C16orf42	0.983666666666667
SH3BGRL	1.3745
FAM77D	-0.6955
FNDC7	0.3215
C9orf6	0.659333333333333
NOTCH2NL	1.681
PGBD1	-0.966
SYNGR2	1.608
PITPNA	0.359875
PRPF4B	-0.0908999999999999
SLC43A3	-2.12835714285714
NRBP1	0.278
SLC25A22	1.2905
ILK	0.212875
SLC22A8	0.6465
MRPS7	0.841875
PITX2	-2.5155
FABP3	-0.166625
OR1L1	0.2385
LOC728215	0.716
BLID	-1.435
KIAA1217	1.12176470588235
TFPT	0.74275
AP4B1	-1.006
VBP1	-0.1395
OR1K1	0.5755
MORC3	0.746
BHMT2	-1.52
C3orf10	0.715625
FZD7	-0.843
WFDC10A	0.062
PMS2CL	0.284875
CCDC32	1.20316666666667
FA2H	-3.41525
ALG13	0.717
TTLL7	0.6087
SPOCK3	0.05075
SLC13A2	0.7295
AIM1	3.498
GPRC6A	0.3435
EGR2	4.23825
MED11	0.93325
WWC1	1.254
SH3GL3	-3.7075
RIF1	-0.756928571428572
PRLH	0.13
VLDLR	-2.1675
DBT	0.6388125
C21orf63	-0.52225
CGGBP1	-0.51675
KRTAP12-2	-0.1835
TADA3L	-0.48325
ZBTB16	2.48675
PDGFB	1.80075
RFX1	0.437125
UQCRB	-0.3253
LOC133874	1.1475
HPS3	-2.45375
LGALS3BP	1.5486
DKFZP564O0823	1.08564285714286
MRFAP1L1	1.298875
HOXA10	-1.8425
NGB	0.1505
KIF21A	-0.162923076923077
IFLTD1	0.4345
LZTS1	-1.42175
ARHGEF3	0.73625
RHBDL3	-0.373
CSNK1G2	-0.725333333333333
ChGn	-1.868375
KIAA1244	3.19033333333333
GABRB2	0.162
MGC72080	-0.408
CD27	3.948
EGLN1	-1.6468
PEX13	1.803
RWDD3	-1.30275
RNF12	0.375333333333333
GRIN2B	-0.024
ADAMTS14	-0.5995
DYDC2	-1.30366666666667
ATP6AP1	1.7664
NR1H2	0.3305
PDK2	1.36425
C3orf17	-0.392
SLC38A2	-1.42892857142857
SLC25A29	-1.61283333333333
C15orf29	0.807375
ADAM9	-0.547166666666667
TMUB2	0.2915
GPR176	-0.3915
AGK	-0.155875
MCCD1	1.1125
NDUFA4	-0.86475
TMEM146	-0.08175
DUSP1	3.015625
UNQ6975	0.615
EMX2OS	1.36475
INSM2	-0.05225
LUZP4	0.129
SETD6	-0.09975
P2RY2	4.45
SLC45A2	-1.0805
RABGAP1	0.4795
UBXD5	-0.0825
GPRC5A	1.6783
PAK3	-0.143166666666667
LOC63920	-1.6865
TGFBR1	-0.0916000000000001
KRTAP6-3	0.24325
SFMBT2	-0.13725
CDC42	0.6060625
C11orf35	1.2545
TTLL2	0.01375
UACA	-0.405416666666667
CD97	-0.7253
SETD5	-0.760875
NINJ2	-0.938
PTER	-0.317666666666667
POMGNT1	0.95375
KRTAP4-2	0.5665
ECGF1	2.3105
HRB	-0.150454545454545
ATP1B2	-0.5386
LOC400506	0.196
COL4A3BP	-0.2425
C6orf97	0.63925
GRHPR	0.833125
TAS2R1	0.137
SEMA7A	0.14075
EDF1	0.54725
ODF2L	0.4056
PCID2	-0.3205
GTF2H4	-0.525333333333333
ZCCHC3	-1.189625
CGB2	0.00916666666666667
NEUROD1	0.0905
C20orf75	0.024
RP5-1054A22.3	1.0015
IFNA5	0.1545
ZNF134	0.833333333333333
MGC119295	-0.84
ZSWIM6	-0.725125
SMEK1	-0.387
PCGF2	-0.128625
C1orf102	2.43525
CYP2A13	0.774
KCNH6	-1.3854
MDM1	0.378
ALDH7A1	0.892166666666667
C9orf75	1.532
VDAC3	-0.00174999999999999
OR51T1	0.4445
EIF3F	-0.555083333333333
KCNJ10	0.733375
LENG8	-0.06025
EDEM2	0.33725
CCNJL	-1.76
DHX37	-0.18
CRYGN	0.385
AATF	-0.000875
ZNF630	0.329625
E2F5	1.002
WFDC13	-0.58375
FTSJ3	1.0685
C4orf33	1.71925
LHFPL4	-2.9115
C19orf56	-0.250333333333333
SMAD4	-0.576375
AFM	-0.461833333333333
G0S2	-2.522
FCHSD2	0.00890000000000002
RRP1B	0.1534
EEF1B2	-0.8215
STAT6	-0.359833333333333
ZNF195	-0.4085
GNL1	-0.984833333333333
ZNRF2	1.427
PER3	-0.156125
ASB16	0.2965
C10orf10	2.206
ADCY8	-2.73433333333333
C9orf58	-2.19333333333333
ARMC10	-0.126833333333333
PSG1	-0.7875
DHX34	0.43125
VARS2	-0.08325
NFIC	0.1465
ITPR2	-0.34925
AGXT2	-0.271333333333333
OR6K3	0.128
H2AFZ	-1.14741666666667
MLLT3	0.0448333333333333
COX4I2	1.2275
CCNT2	0.469
PLK4	-1.535125
NUMBL	-0.058
MED16	0.28275
PLEKHQ1	0.574
GOSR1	0.470277777777778
BTG4	0.1415
RPL30	0.124166666666667
IGSF5	0.22075
IGFL2	3.83233333333333
ELMOD2	1.76533333333333
SHC3	-2.45533333333333
HAVCR1	-0.96
DYNC2H1	-0.471875
RNF5	0.0426666666666667
C2orf7	0.36125
NLF1	0.3875
KLHL25	0.1985
LRP10	1.5335
KRI1	-1.04425
PUS7L	0.0898333333333334
MGMT	0.782
HOXD1	-0.514
CSH1	0.4236
ATG16L2	-1.4635
FLJ44635	-0.144
CHODL	0.3475
EXOSC8	-1.944
SLC28A1	-0.11825
MYO7B	-0.0471666666666666
SEH1L	-0.4954
MTNR1A	0.3345
TSPAN5	-0.100666666666667
CDC45L	-2.64333333333333
AMIGO1	-0.4065
ATAD3A	-0.26525
OSGIN2	1.06766666666667
PDIK1L	0.881
DARC	1.664625
PIPSL	0.1755
SHMT1	-0.996
CRISP3	2.9465
POPDC2	1.66083333333333
ZRANB2	-1.1555
FBXL8	0.83075
TRIP13	-1.64072727272727
EIF5AL1	-0.332
POU5F1P3	-5.236
IL6	-2.207
CXorf38	1.13766666666667
IFNA16	0.322
FBXL2	0.541666666666667
BRD1	0.09025
STATH	0.261
FBXO44	0.0613333333333333
MCCC2	0.719
CDC2	-2.1315
C5orf23	-0.92175
IVD	1.40616666666667
C10orf122	-0.6045
MSL3L1	0.5931
MVP	0.838
EPOR	-1.2547
ZMYM1	-0.3455
BCL7C	0.054
PSTPIP2	0.8025
LYPD1	-2.888625
OR8G5	0.3095
ZP3	0.557333333333333
BCAS4	2.00433333333333
EDG6	2.88725
ISY1	-0.236
PRAMEF2	-1.09
CUL1	-0.37825
RNF213	1.5264
CCRK	1.3985
DHX9	0.02575
C13orf29	-1.288
NCKAP1	0.6785
MRPL43	0.536857142857143
XPR1	0.4315
PKN2	0.1367
PODNL1	0.3935
ZNF333	-0.3065
DALRD3	1.431
OPN1SW	0.349
BTBD6	0.817
C11orf82	-1.866
OR5P3	0.0655
DUSP11	0.3815
L1CAM	-1.3448
NEK11	1.98183333333333
OR7E91P	1.461
CNTN3	1.2397
CREB3L2	0.9535
ZBTB37	0.7845
KIAA1324L	1.0125
NDUFB10	1.37266666666667
NUDT2	0.94675
GTPBP8	-0.433
CACNA1D	-0.239875
PRKAA2	-0.2275
PRDM8	0.4535
MGC16075	0.8155
KRT14	-1.41364285714286
PP8961	0.433875
MRPL18	-0.9445
ABCG2	-2.99625
PACRG	0.76125
BBS2	0.6275
KREMEN2	-3.4425
FBXO21	1.7335
HNRPUL1	0.307916666666667
GRB10	-1.40375
CLSTN1	0.5845
LMAN2	0.3164
C17orf61	-0.4695
NIPSNAP3A	0.80925
INSIG2	-1.02383333333333
PCDHB7	1.19216666666667
STXBP2	0.761625
CMAH	0.20675
SEMA5B	-1.0555
ZNF155	0.500833333333333
COQ6	0.946666666666667
PRPF4	-0.5135
TSPAN15	0.624
VN1R5	0.12425
LATS2	0.31175
SELK	-0.07175
PGK2	0.16775
MS4A1	0.356125
TYW3	-0.7501
KRTAP5-1	0.45975
RCCD1	-1.04966666666667
BTN1A1	0.35925
DDX28	0.55275
TMEM65	0.36525
LOC92345	0.61625
TTC31	-0.381
WDR46	-0.427
CHP2	-1.19566666666667
LSP1	0.428
ZNF542	-0.966
EXOSC1	-0.2225
ARHGAP18	-0.288333333333333
LRRTM4	-0.82775
MAOB	-1.59008333333333
CACNB4	-1.1325
MGC33846	-0.292875
RANBP3L	0.1835
ATP5L	-0.474875
ONECUT1	-3.094
NUDT9	0.956
TMEM149	0.443
STX17	1.235
IGSF10	-4.05425
TMPRSS9	0.3275
BMPR2	0.523
ALLC	0.1375
KLF7	1.83
GCC1	0.4171
TIMM9	-0.33825
CDO1	-1.92666666666667
MGC10701	-1.4345
IFI6	1.30966666666667
FRMD8	1.52175
MGAT2	0.5665
WBP5	-1.04083333333333
CNIH2	0.16975
KIAA0907	-1.8881
KCNH8	-0.432
CTSG	-2.116
GRIK1	-0.452833333333333
CUL5	0.34425
FRMD1	0.562
OR9A4	1.2465
SYT6	-1.652
FOXD4L2	0.70275
ANAPC2	0.398166666666667
OPN5	0.678
TAF13	0.82575
LYG2	-0.56675
GGNBP1	0.173
C11orf40	0.55
OTX2	-1.202
REG4	-0.154333333333333
EIF5	-0.6161875
PALB2	-1.034
SEPSECS	1.3669
RNASE3	0.1725
TRIM49	-1.5415
POLR2K	0.7631
GPR42	0.344
C8B	-2.81375
SASS6	-0.74
PREB	0.343833333333333
OR3A3	0.463
TUBA8	0.802625
IGLV2-14	2.5255
STIL	-2.29375
ANKFN1	-0.673333333333333
NME7	-0.83625
HOXC12	-0.99825
UBE2C	-2.234
FHOD1	-0.498875
CDK2AP1	-0.0511666666666667
OR6K2	0.62275
DHPS	-0.018
RPL5	-0.955916666666667
TRGV5	0.32
LOC541472	-0.061375
HCCS	0.9539
DENND1B	1.8275
LHX3	0.229
OR5D16	0.768
CXorf57	-0.4335
IRF2BP1	1.39175
NDST2	0.656166666666667
LCE3D	0.4575
BOLL	0.655
SYT3	0.838
PIH1D2	-0.32575
C20orf7	-1.335
IL1R2	0.85
SLAMF9	-0.059
PPME1	0.174
PIK3CA	-0.0675
TRAPPC1	0.1355
COLEC10	-0.52725
SLC9A6	0.0746666666666667
PDDC1	0.171916666666667
CCDC53	0.462
GK3P	0.21325
DAZL	-0.817
BRI3	0.13
SDK1	-0.262375
CYP2C18	0.06225
IFI44L	2.9655
RPL3L	0.051
FUT9	1.22633333333333
KIFC2	0.480666666666667
PMP2	-0.458625
SLC4A9	-0.0895
PLAG1	-2.2535
MYCBP2	-0.375333333333333
OR4E2	0.26
CCDC65	0.74675
C16orf82	0.239375
ENTPD4	-0.9835
BRP44L	-0.836125
PMP22CD	0.57525
TMCO4	0.506166666666667
KCNN1	-0.622666666666667
WDR35	0.4355
CCDC80	1.23975
C3orf31	-1.643
SLC7A9	-1.508
TMEM190	-1.2955
DBC1	-1.58866666666667
FADS3	-0.711
PDZD8	-0.427333333333333
GRM5	0.280375
AZGP1	2.8584
PEX3	-0.5015
MED1	-0.810785714285714
ATG4C	-0.743833333333333
HNRPH3	-1.2485
FAM109B	0.73775
C4orf17	0.1915
CA10	-0.15975
OPRD1	0.0325
CCL16	-1.22875
SACM1L	-0.02475
CST6	3.00025
CD63	0.7815625
LGI1	-1.10825
ZNF784	0.492
CRYBB1	-0.871
CX3CL1	0.74705
TOP2A	-2.672125
GYPB	-3.5295
GADD45GIP1	-0.68925
FEN1	-1.41575
IGF1R	0.9050625
WDR72	-2.452
PURG	-0.771833333333333
DEFB126	-0.0585
PKD1L1	0.07525
CAV1	-2.8503
GNPDA2	1.1926
DGAT2	-1.580625
NLGN1	-4.969
STRBP	0.3565
HPRT1	-0.681333333333333
FANCI	-2.473375
PSMA7	-0.744625
DBF4B	-1.07466666666667
TTF1	-0.32775
RAD54L	-2.69075
ELOF1	-0.198
PLAGL2	-1.30275
ZNF256	-0.002
HMGCL	1.73225
MSI2	0.4095
RPESP	-1.57416666666667
C11orf60	-0.2575
ABCD1	0.726
ACAA1	0.5547
SPARCL1	4.65864285714286
IL6ST	0.3856
ZNF319	0.4395
TMEM109	0.3214
FAM90A1	-1.81166666666667
IL22RA1	-1.445
ATP4B	0.262
TEC	-0.3605
C7orf30	-0.463
TXNDC2	-0.180833333333333
ABCB4	-0.50625
KIAA1191	0.595375
C9orf38	0.5895
SFTPB	0.475625
CNTNAP2	2.17458333333333
FRK	1.075
TBX19	-0.48675
CHD4	0.17025
C6orf26	-2.84333333333333
MOSC2	1.1365
IKBKE	1.1575
HIF1A	-1.19466666666667
LOC595101	-0.896
RELA	1.0035
TMEM16B	-1.474
ABHD12B	-1.78975
TSEN34	0.6905
KIF18A	-2.10775
TXNDC9	0.936333333333333
SPATA2L	0.0785
SEMA4G	-0.8445
C21orf91	-0.073125
MATN1	0.397
KCNIP4	0.142666666666667
TUSC1	1.873125
OR4C15	0.3265
ARMCX6	0.0551666666666667
WBSCR27	-0.677333333333333
OR52I2	0.007
KIAA1604	-1.34425
DYNC1I1	-0.83475
PPP4C	1.02225
SLC47A2	-1.95116666666667
TREH	-0.0535
CD48	2.2775
ST14	1.73916666666667
PKN1	-0.58775
SPON2	1.3125
XBP1	2.33475
SFRS12	-0.593833333333333
EFCAB6	1.76925
SELT	0.41275
SLC39A2	0.0285
ERF	-0.648
ARL3	0.166
SURF6	0.0645
MLLT10	-0.079952380952381
FLJ11171	0.634333333333333
TDGF1	-4.64033333333333
ERCC6	-0.4125
EIF2AK4	0.892625
BAZ1A	-0.0385
LRRN3	-0.1675
TMC3	-0.111
EFTUD1	-0.082
PTPRO	1.5635
CLEC12A	1.67225
ACBD4	0.00375
ZDHHC14	-1.2375
OTUD7B	-0.154875
ACTB	0.3656875
MSRA	-0.072
LCE5A	0.5035
IFI35	0.78525
BSCL2	1.61483333333333
ANKRD12	-0.136833333333333
CFHR2	0.314
RGAG1	-0.189666666666667
HSFY1	-0.0105
SLC30A5	-0.0995833333333334
IMPG1	0.6905
GPR109A	0.444
ZNF185	-1.13825
IYD	2.291
NPCDR1	0.6035
SERPINA13	-0.3775
HMGCLL1	-1.40875
NEUROG1	0.2615
UBQLN1	0.8868125
LIN37	0.6305
SOCS2	-2.15125
DSCR4	-1.36425
XKR6	-2.0555
GPR142	1.055
KRTAP13-3	0.692
CCDC15	-1.55533333333333
MOS	-0.002
CD1E	-1.211
OFCC1	0.171166666666667
FAM83D	-1.98625
SRFBP1	0.928
C9orf96	-0.2115
DHDH	1.215
CCDC90A	0.2615
RABL3	0.34595
CD320	-1.5035
ANGEL2	0.593416666666667
MRPL21	0.3485
SMG6	-0.14
INSR	0.8629375
FLJ14816	-0.7665
GLRB	0.749666666666667
C9orf89	2.33725
CIZ1	-0.470375
URG4	0.140333333333333
LRDD	-1.24133333333333
CBY1	0.414
NFX1	0.28
MTERFD2	-0.105428571428571
C19orf23	0.7445
PGC	-2.906375
IER3IP1	0.2581
RASAL2	0.817916666666667
C1orf89	0.2645
SYNJ1	-0.077125
NFKBIE	0.6975
FLJ40125	-0.642333333333333
TCEB2	0.2647
NOG	-1.353
POLR2J2	-0.858333333333333
HLA-B	3.05225
PCDHA1	2.1415
PPP2R2B	0.00650000000000001
ARHGEF17	0.849166666666667
TCF7L2	-0.0737857142857143
CHD5	-0.467166666666667
ZNF431	-1.351
TBC1D25	0.27725
ZNF800	-0.06875
SCUBE2	1.92190909090909
MYCBP	0.8395
GPX5	0.583
C6orf129	0.395333333333333
QSER1	-0.122333333333333
ULK2	0.87675
PIGO	0.886333333333333
NRCAM	-1.99592857142857
SLC35E3	1.31175
CSRP2	-2.67825
HYPE	1.098
MAPK15	0.507666666666667
MGC14327	0.54
TIMM13	0.00283333333333333
ZNF462	-2.23975
GBA3	0.7815
TEX13A	0.346
MCM6	-0.955111111111111
MTRF1	-1.229625
ABCA7	-0.91975
EIF4A2	-0.42025
ZC3H10	1.0278
RPGR	0.102333333333333
C20orf94	-0.9895
RP1L1	0.272
GPR125	-0.776375
USP22	-0.655642857142857
OR1L4	-0.0245
MLZE	1.74025
FLJ32065	2.21625
PTCD1	0.65975
CRTAC1	0.134166666666667
BXDC2	0.16725
C18orf1	0.989333333333333
FAM107A	1.07657142857143
EFNA3	1.42425
P18SRP	-0.7326
CAMKK2	0.493416666666667
KIAA0649	0.02975
NES	-2.40266666666667
HS6ST3	2.89625
PON2	-0.703
TCP11L2	-0.3445
CLEC4A	2.6975
PRR12	0.9005
MLXIPL	-1.8002
C2orf50	0.1675
ZNF28	1.47525
ENC1	0.123333333333333
MAP2K1	-0.36975
FKSG2	0.1995
KIAA0430	0.136
PTP4A1	-0.244388888888889
GPR156	0.4515
GTF3C6	-1.341
UBR2	0.0821
LOC388272	-0.29875
MAK	0.068
ACOT4	3.33575
STC2	-1.17366666666667
PIGW	-0.2755
SAE1	0.347
COL6A1	-0.0445454545454545
OAZ1	-0.0483333333333333
STMN4	0.169166666666667
EDG3	0.2015
SGCE	-2.05983333333333
IL11	-2.27816666666667
PRSS8	3.658875
YIPF5	0.116416666666667
WNT4	2.62275
CSN2	0.3485
TCF7	-3.3865
TDO2	4.319
SAMD9	0.2300625
S100A7A	-0.117
MMRN1	0.742333333333333
GKAP1	-0.57575
AKR1C3	-2.84075
RNF19A	0.089875
GMDS	0.76375
YKT6	0.280875
SPARC	0.3404
C12orf31	0.3955
UBE2V2	-0.0458333333333333
FBXL18	-0.5125
KIAA0460	-0.1275
ADAM22	-0.038375
SERPINC1	-4.918
KCTD21	0.9925
MYOHD1	-1.4305
ZNF37A	-0.483
GTF3C1	0.308833333333333
CTSZ	2.60475
PRNPIP	0.0335
DRD1IP	0.514
NR1I2	-2.29366666666667
ZNF266	-0.92
SPAG4L	0.2905
COX4NB	-0.11025
SAPS1	0.890666666666667
APOA1	-3.984375
TATDN1	-0.456833333333333
C10orf82	-0.94125
KPNB1	-1.069
FOXO3	-0.423416666666667
CRYBB2	-1.3955
ZBTB5	-0.538666666666667
SLC25A38	0.203
DCTN2	0.169
IFT20	0.6345
CTHRC1	2.134
C1orf31	-0.677
UHRF1	-1.042875
GPC6	-0.86475
C10orf54	1.67075
MCF2L2	-0.386166666666667
WNT9B	0.395875
OLA1	-1.370875
FAM120B	-0.558
TTLL10	-0.4495
CYorf15A	-5.074
RELN	-2.0563
SCN2B	0.05775
MFHAS1	-1.197
NKX3-2	-0.610833333333333
RASGRF2	-0.389
SSBP1	-0.952666666666667
KPNA6	-0.0907857142857143
LOC389118	0.459
HS3ST4	-1.3514
SUPT7L	-0.0445
FLJ32658	0.78675
IGFBPL1	-0.4645
KIAA1641	-2.7043
SHKBP1	0.362833333333333
CSF1R	4.437
NAGK	1.34275
MYL2	1.1325
HIST1H4C	-3.56433333333333
TOMM7	-1.09425
ADAMTSL3	0.6602
TNFSF14	-1.69475
PRRT2	-2.06125
VTA1	2.090625
AOAH	4.06866666666667
CRISPLD2	1.15914285714286
PNN	-1.4462
TA-NFKBH	-0.19125
ESPN	-1.213
RBM43	0.291
KIAA1267	-0.208375
DDX3X	0.466444444444444
KIAA1576	-4.34175
PLXDC1	3.40616666666667
FLJ25801	-4.20925
HNRNPL	-0.32875
RUNDC3A	0.362666666666667
CASP12	0.3545
SH2D5	-1.402625
RPL26L1	0.5565
OR51A7	0.66225
HDC	2.384
C2orf16	-0.180166666666667
SYTL3	2.061375
GOLGA4	-0.087625
NOTCH1	-0.911333333333333
ATPAF2	0.91225
ECD	0.062
SSX5	-1.37266666666667
SNAP91	0.07675
OCA2	-5.02225
PNPO	1.32133333333333
DAPK1	0.142666666666667
PINX1	-1.07816666666667
SELENBP1	2.3235
NEK3	-0.520916666666667
TMED4	0.932785714285714
SSTR4	0.078
FOSL1	-2.5536
CD40LG	0.5125
CES1	-1.26241666666667
DCI	0.790833333333333
B3GAT3	0.121
STK17B	0.829
CNTN6	0.074
CYP3A4	-1.3265
MBOAT2	0.193714285714286
PISD	0.39425
USP1	-1.1805
PYDC1	0.916666666666667
CENPM	-1.5335
SAR1B	1.63975
TTC7B	-0.73125
DP58	0.254
GPC1	0.6535
RBL1	-1.4355
TMEM137	-3.54816666666667
TOB1	2.83575
TCEAL1	2.54666666666667
CENPF	-2.53763636363636
C6	-0.0533333333333333
PRSS1	-4.0215
PPIL6	0.2355
C6orf124	0.6775
ODZ4	0.9875
SNCB	0.384
NDUFB9	0.3475
CNOT6L	0.456166666666667
S100A9	1.57566666666667
TRIM50	0.1675
KCTD1	-0.5216
WDR63	0.36725
SPEF2	2.374375
RNGTT	-0.298166666666667
CXorf22	0.1835
KCNK16	0.4435
CEP250	-1.40075
ATPBD1B	0.08525
KCNJ2	3.13325
MT1B	-1.408
ZNF684	-0.726
SLC4A1	0.7985
PDHA1	-0.37625
ZNF492	-1.960875
TKT	-2.096
BYSL	0.251125
RNF38	0.30625
AHDC1	0.497
KLHL2	-0.108125
CMTM8	2.35225
DMP1	0.348
HERPUD2	0.17025
CRTAM	3.742
ZNF572	-1.6305
TMEM16J	1.48
HSD17B2	-4.831
UBE2G1	0.5865
AHSA2	-4.04825
PELI2	-0.9745
TPX2	-2.549625
ATP9B	2.38183333333333
DAZAP1	-0.48925
HMGCS2	0.519
C17orf38	1.1785
B9D1	0.22275
NKX2-5	-0.890666666666667
KIAA1276	3.196
LILRB2	3.44
CSTF1	0.0328333333333333
BTN2A1	-0.858333333333333
C15orf48	4.00425
IGF2BP3	-4.189
FAM113B	2.25483333333333
HRG	0.391625
ZNF131	-0.203
USP47	0.281571428571429
CCDC88B	0.1485
HCN1	-0.5009
HTN1	-0.696166666666667
SYCP3	-0.59125
C13orf23	-0.569
PAPOLA	0.309625
AATK	-0.3552
MSH3	-0.609166666666667
NDUFAB1	-0.274
ITLN2	-0.859
BAK1	-0.3575
MRPL45	-0.205833333333333
MTNR1B	0.424333333333333
LOC645843	-0.035
SPECC1L	0.613625
PGCP	0.416
SPN	-0.55875
GPR143	1.67966666666667
ZNF576	0.686166666666667
TMEM39A	-0.032
ATP5D	-0.180333333333333
MAGEB3	-1.069
RPS5	0.109333333333333
ANP32E	-1.4155
MTMR1	0.29025
YEATS4	-0.6945
SYNGAP1	-0.22975
PCOLCE	-1.411
MNS1	-1.39725
PCYT2	-0.298166666666667
ZNF182	-1.223
LAX1	2.69575
SPPL2B	0.1533
ELOVL5	0.3969
PCDHAC1	-0.0005
B4GALNT1	-0.690333333333333
BLOC1S2	0.7225
ZNF673	-1.1413
ARHGAP21	-1.63
IRX5	3.429
LRFN5	-0.0376666666666667
FAM7A1	-1.29075
RAB19	0.7355
GINS1	-2.6765
ITM2B	1.2966
PAPSS2	-0.854416666666667
OR5BF1	0.4725
ACSL3	0.092125
KIAA1919	-1.62366666666667
GLT8D2	1.52675
UTRN	0.763357142857143
CNN1	-0.55025
HISPPD2A	-0.4845
SDAD1	0.49525
SIGLEC9	1.53233333333333
RPL35	-0.482
C22orf26	0.9165
IMPDH2	-0.4365
WDR69	-0.7355
SEC14L5	-0.1465
CLTA	0.24225
RP11-529I10.4	0.57
GPR37L1	0.641666666666667
OGDH	0.494916666666667
ASB13	1.06083333333333
ZFP14	-0.57175
ZCRB1	-0.103333333333333
KPNA3	0.55425
HSPA1L	1.19625
RHOC	1.2545
LOC554175	-0.12225
PPP3CA	-0.0876
SLC1A7	-0.755
ZNF529	-0.3925
RBED1	-0.72375
DDB2	-0.60575
FLJ11286	0.279333333333333
SPATA1	0.6075
MKNK1	0.237666666666667
DYSF	1.22183333333333
ALKBH2	0.2195
NKD1	-2.81716666666667
C1orf174	-1.41725
PLEKHO1	0.054
ASB10	0.49
