Hybridization REF	TCGA-A2-A0YI-01A-31R-A10J-07
CDK2AP1	-0.0486666666666667
OR6K2	0.00175
DHPS	-0.54825
RPL5	-0.0461666666666667
TRGV5	0.1495
LOC541472	-0.105875
HCCS	-0.6021
DENND1B	1.23
LHX3	0.0785
OR5D16	-0.048
CXorf57	-1.57283333333333
IRF2BP1	0.484
NDST2	0.8195
LCE3D	0.0655
BOLL	1.726125
SYT3	-1.111
PIH1D2	-0.5065
C20orf7	-1.32383333333333
IL1R2	0.140166666666667
SLAMF9	0.681
PPME1	-0.3555
PIK3CA	0.5815
TRAPPC1	0.07475
COLEC10	-0.541
SLC9A6	-0.474833333333333
PDDC1	-0.544083333333333
CCDC53	0.239
GK3P	-0.57975
DAZL	-0.33775
BRI3	-0.0585
SDK1	0.0855
CYP2C18	0.54575
IFI44L	3.527625
RPL3L	0.156
FUT9	-0.804666666666667
KIFC2	-0.995
PMP2	-0.2465
SLC4A9	-0.309
PLAG1	-1.512
MYCBP2	0.812
OR4E2	0.353
CCDC65	1.69375
C16orf82	-0.092
ENTPD4	0.351625
BRP44L	0.51125
PMP22CD	0.09725
TMCO4	0.269833333333333
KCNN1	-0.762333333333333
WDR35	0.35425
CCDC80	2.744375
C3orf31	-1.1975
SLC7A9	0.08275
TMEM190	-1.01725
DBC1	-1.57016666666667
FADS3	-0.924333333333333
PDZD8	-0.551333333333333
GRM5	0.15075
AZGP1	4.1777
PEX3	0.308
MED1	0.112428571428571
ATG4C	-0.948333333333333
HNRPH3	-1.410125
FAM109B	2.623
C4orf17	-0.3185
CA10	-0.2405
OPRD1	0.0335
CCL16	-1.13925
SACM1L	-0.7995
CST6	3.5055
CD63	1.41
LGI1	-1.121
ZNF784	0.272
CRYBB1	-0.5505
CX3CL1	0.64025
TOP2A	-3.663375
GYPB	-3.18183333333333
GADD45GIP1	-1.01625
FEN1	-1.91925
IGF1R	0.9125625
WDR72	-2.63483333333333
PURG	-0.488
DEFB126	-0.83
PKD1L1	0.5845
CAV1	-1.7462
GNPDA2	0.9597
DGAT2	0.299375
NLGN1	-3.46725
STRBP	0.5205
HPRT1	-0.9975
FANCI	-3.206375
PSMA7	-0.472875
DBF4B	-0.6575
TTF1	-0.18175
RAD54L	-3.885
ELOF1	-0.5575
PLAGL2	-0.859125
ZNF256	0.2145
HMGCL	0.072
MSI2	0.0596666666666667
RPESP	4.1375
C11orf60	0.21175
ABCD1	-0.379
ACAA1	0.4908
SPARCL1	4.97635714285714
IL6ST	2.7957
ZNF319	0.89175
TMEM109	0.15
FAM90A1	0.903666666666667
IL22RA1	-0.946
ATP4B	-0.1315
TEC	-0.664166666666667
C7orf30	-1.351
TXNDC2	-0.0856666666666667
ABCB4	0.328
KIAA1191	0.40075
C9orf38	-0.019
SFTPB	0.251125
CNTNAP2	-1.54308333333333
FRK	1.196
TBX19	0.1765
CHD4	0.0475
C6orf26	-2.24633333333333
MOSC2	1.768
IKBKE	0.39625
HIF1A	-0.1525
LOC595101	-0.195
RELA	0.432333333333333
TMEM16B	-0.199166666666667
ABHD12B	-0.93675
TSEN34	0.63375
KIF18A	-3.76775
TXNDC9	0.316833333333333
SPATA2L	0.976
SEMA4G	-1.2585
C21orf91	-0.86275
MATN1	-0.137
KCNIP4	-0.2165
TUSC1	1.718375
OR4C15	0.398
ARMCX6	0.884083333333333
WBSCR27	-1.5875
OR52I2	-0.074
KIAA1604	-0.55825
DYNC1I1	-1.062625
PPP4C	0.1285
SLC47A2	-1.87716666666667
TREH	-0.23575
CD48	2.8335
ST14	1.6195
PKN1	-0.4535
SPON2	3.07175
XBP1	3.72983333333333
SFRS12	-0.5915
EFCAB6	2.19675
SELT	0.615
SLC39A2	0.74
ERF	-1.1325
ARL3	1.10925
SURF6	0.0587
MLLT10	-0.770428571428571
FLJ11171	0.554
TDGF1	-4.79483333333333
ERCC6	-0.221
EIF2AK4	0.62975
BAZ1A	0.009
LRRN3	0.777
TMC3	1.235
EFTUD1	-0.172
PTPRO	1.72583333333333
CLEC12A	1.26525
ACBD4	-0.0335
ZDHHC14	0.06775
OTUD7B	0.885
ACTB	0.790625
MSRA	0.349875
LCE5A	1.211
IFI35	0.8505
BSCL2	0.347833333333333
ANKRD12	0.431
CFHR2	0.298
RGAG1	-0.394
HSFY1	0.018
SLC30A5	0.000499999999999991
IMPG1	0.4345
GPR109A	0.483
ZNF185	0.7205
IYD	2.16125
NPCDR1	0.916
SERPINA13	-0.3185
HMGCLL1	-1.19175
NEUROG1	0.71
UBQLN1	-0.0756875
LIN37	-0.122
SOCS2	-0.226375
DSCR4	-1.492875
XKR6	-0.5465
GPR142	0.629
KRTAP13-3	0.55
CCDC15	1.57716666666667
MOS	0.2685
CD1E	0.422
OFCC1	-0.281
FAM83D	-4.42725
SRFBP1	0.0115
C9orf96	-0.3895
DHDH	-2.596
CCDC90A	-1.086
RABL3	0.18435
CD320	-2.57283333333333
ANGEL2	0.315416666666667
MRPL21	-0.2965
SMG6	0.383666666666667
INSR	1.685375
FLJ14816	-0.7005
GLRB	1.1945
C9orf89	1.50875
CIZ1	-0.164125
URG4	-0.167333333333333
LRDD	-1.696
CBY1	0.848166666666667
NFX1	0.54475
MTERFD2	-0.201214285714286
C19orf23	0.24
PGC	-2.662
IER3IP1	-0.2332
RASAL2	1.30866666666667
C1orf89	-0.8405
SYNJ1	-0.337125
NFKBIE	1.13425
FLJ40125	-1.41416666666667
TCEB2	-0.6181
NOG	-1.9485
POLR2J2	-0.391666666666667
HLA-B	3.417
PCDHA1	3.054
PPP2R2B	-0.23825
ARHGEF17	0.693666666666667
TCF7L2	1.17114285714286
CHD5	-0.502333333333333
ZNF431	-0.523
TBC1D25	0.59125
ZNF800	0.849
SCUBE2	4.56118181818182
MYCBP	0.828333333333333
GPX5	0.364
C6orf129	-0.528833333333333
QSER1	0.1525
ULK2	1.35125
PIGO	0.422
NRCAM	-1.62335714285714
SLC35E3	0.847875
CSRP2	-1.2185
HYPE	1.13275
MAPK15	0.351833333333333
MGC14327	0.57325
TIMM13	-0.639166666666667
ZNF462	-0.9585
GBA3	0.822
TEX13A	0.1685
MCM6	-1.50655555555556
MTRF1	-1.815
ABCA7	-0.57025
EIF4A2	-0.97925
ZC3H10	0.8073
RPGR	-0.0958333333333333
C20orf94	0.87975
RP1L1	0.0085
GPR125	-0.485375
USP22	0.618785714285714
OR1L4	0.23625
MLZE	1.215
FLJ32065	-0.196
PTCD1	-0.508
CRTAC1	2.07716666666667
BXDC2	-1.35225
C18orf1	2.29066666666667
FAM107A	1.80821428571429
EFNA3	-0.8485
P18SRP	-0.4718
CAMKK2	0.753666666666667
KIAA0649	0.1395
NES	-1.48233333333333
HS6ST3	-2.103625
PON2	-0.06625
TCP11L2	-0.14025
CLEC4A	3.16925
PRR12	0.466
MLXIPL	-1.2491
C2orf50	0.096
ZNF28	0.55325
ENC1	0.447833333333333
MAP2K1	-0.31275
FKSG2	0.378
KIAA0430	0.8665
PTP4A1	-0.834611111111111
GPR156	0.609
GTF3C6	-0.19975
UBR2	-0.0128
LOC388272	-0.9225
MAK	1.92233333333333
ACOT4	2.29925
STC2	2.22041666666667
PIGW	-0.769875
SAE1	-0.7015
COL6A1	0.808727272727273
OAZ1	0.399666666666667
STMN4	0.2635
EDG3	0.543
SGCE	-1.32933333333333
IL11	-2.6485
PRSS8	2.576625
YIPF5	0.801666666666667
WNT4	1.348125
CSN2	-0.1615
TCF7	-2.228125
TDO2	2.49675
SAMD9	0.58975
S100A7A	-0.083
MMRN1	2.54433333333333
GKAP1	-0.059
AKR1C3	-0.3415
RNF19A	1.178875
GMDS	0.4875
YKT6	-0.694
SPARC	1.7827
C12orf31	-0.225
UBE2V2	-1.25933333333333
FBXL18	-0.722666666666667
KIAA0460	0.5115
ADAM22	0.174125
SERPINC1	-5.16575
KCTD21	0.81125
MYOHD1	-2.23625
ZNF37A	-0.045
GTF3C1	0.252
CTSZ	0.9915
PRNPIP	-0.57625
DRD1IP	0.0495
NR1I2	-1.66966666666667
ZNF266	-0.2235
SPAG4L	0.0525
COX4NB	-0.46475
SAPS1	0.510166666666667
APOA1	-4.10725
TATDN1	-1.08416666666667
C10orf82	2.12025
KPNB1	-0.4755
FOXO3	0.7425
CRYBB2	-1.045
ZBTB5	-0.4985
SLC25A38	0.14875
DCTN2	-0.1565
IFT20	0.0305
CTHRC1	2.413
C1orf31	-0.9785
UHRF1	-1.803375
GPC6	-1.33875
C10orf54	2.3625
MCF2L2	-0.0111666666666667
WNT9B	-0.266125
OLA1	-0.388125
FAM120B	0.7405
TTLL10	0.113
CYorf15A	-4.85475
RELN	-0.964
SCN2B	0.618166666666667
MFHAS1	0.03675
NKX3-2	-1.29516666666667
RASGRF2	-0.2505
SSBP1	-0.807
KPNA6	-0.622571428571429
LOC389118	0.273
HS3ST4	-1.213
SUPT7L	-0.3935
FLJ32658	-0.6755
IGFBPL1	-0.7735
KIAA1641	-0.1129
SHKBP1	-0.477333333333333
CSF1R	4.72275
NAGK	1.2225
MYL2	0.95425
HIST1H4C	-1.04033333333333
TOMM7	-0.43675
ADAMTSL3	1.4309
TNFSF14	0.6795
PRRT2	-1.997
VTA1	-0.447375
AOAH	3.84066666666667
CRISPLD2	2.20528571428571
PNN	-0.8695
TA-NFKBH	-0.2815
ESPN	-0.45625
RBM43	0.3155
KIAA1267	0.288375
DDX3X	0.4135
KIAA1576	-5.04225
PLXDC1	3.73316666666667
FLJ25801	-4.616
HNRNPL	-0.007
RUNDC3A	0.243166666666667
CASP12	1.0805
SH2D5	-1.624125
RPL26L1	-0.293
OR51A7	-0.2405
HDC	2.49
C2orf16	-0.298166666666667
SYTL3	1.989125
GOLGA4	0.6813125
NOTCH1	-0.203833333333333
ATPAF2	0.3995
ECD	0.1075
SSX5	-1.4605
SNAP91	0.3045
OCA2	-3.845
PNPO	0.0941666666666667
DAPK1	0.793166666666667
PINX1	-0.540666666666667
SELENBP1	2.005625
NEK3	-0.338583333333333
TMED4	0.372928571428571
SSTR4	-0.295
FOSL1	-2.7741
CD40LG	0.9275
CES1	-1.02833333333333
DCI	0.00733333333333333
B3GAT3	-0.599
STK17B	0.2375
CNTN6	0.42475
CYP3A4	-1.40883333333333
MBOAT2	0.578857142857143
PISD	0.7945
USP1	-0.554
PYDC1	1.565
CENPM	-2.577
SAR1B	0.9885
TTC7B	-0.4725
DP58	0.4555
GPC1	-0.002
RBL1	-2.1015
TMEM137	-1.7255
TOB1	0.48975
TCEAL1	3.06033333333333
CENPF	-3.61090909090909
C6	2.45183333333333
PRSS1	-4.134
PPIL6	1.1805
C6orf124	-1.9455
ODZ4	0.631833333333333
SNCB	-0.197
NDUFB9	-0.234625
CNOT6L	0.884333333333333
S100A9	-1.336
TRIM50	0.162
KCTD1	1.1482
WDR63	0.47
SPEF2	2.088125
RNGTT	-1.01066666666667
CXorf22	-0.2765
KCNK16	0.20575
CEP250	-1.282375
ATPBD1B	-0.70075
KCNJ2	2.64425
MT1B	-1.9835
ZNF684	-0.1535
SLC4A1	0.4425
PDHA1	-1.18175
ZNF492	-0.278625
TKT	-2.27875
BYSL	-0.61625
RNF38	0.216
AHDC1	0.2755
KLHL2	0.322
CMTM8	2.00725
DMP1	0.441
HERPUD2	0.086375
CRTAM	2.74783333333333
ZNF572	0.1765
TMEM16J	-1.4065
HSD17B2	-4.457
UBE2G1	0.1285
AHSA2	-2.32475
PELI2	-0.4225
TPX2	-3.977125
ATP9B	1.042
DAZAP1	-0.44475
HMGCS2	3.31733333333333
C17orf38	0.5665
B9D1	-0.534625
NKX2-5	-1.27266666666667
KIAA1276	0.33375
LILRB2	3.3755
CSTF1	-0.510333333333333
BTN2A1	-0.2045
C15orf48	6.63
IGF2BP3	-4.4035
FAM113B	0.72
HRG	0.093125
ZNF131	-0.5595
USP47	0.910785714285714
CCDC88B	0.253
HCN1	-0.1262
HTN1	-0.306666666666667
SYCP3	-0.09625
C13orf23	-1.1617
PAPOLA	0.0695
AATK	-0.5975
MSH3	-0.181166666666667
NDUFAB1	-1.34375
ITLN2	-1.118
BAK1	-0.110666666666667
MRPL45	-0.323833333333333
MTNR1B	-0.112666666666667
LOC645843	-0.379
SPECC1L	0.48675
PGCP	1.43525
SPN	0.457125
GPR143	1.6375
ZNF576	0.244333333333333
TMEM39A	0.4596
ATP5D	-0.7105
MAGEB3	-0.702
RPS5	-0.765166666666667
ANP32E	-1.85535714285714
MTMR1	0.22025
YEATS4	-1.505
SYNGAP1	-0.08425
PCOLCE	-0.437333333333333
MNS1	-0.25225
PCYT2	-1.03816666666667
ZNF182	-0.4335
LAX1	1.95125
SPPL2B	0.4104
ELOVL5	0.5808
PCDHAC1	0.1255
B4GALNT1	-1.57
BLOC1S2	0.33425
ZNF673	-0.255
ARHGAP21	0.120166666666667
IRX5	3.583375
LRFN5	0.433333333333333
FAM7A1	-0.29725
RAB19	0.1855
GINS1	-2.3255
ITM2B	1.7442
PAPSS2	-0.623333333333333
OR5BF1	0.788
ACSL3	-0.14275
KIAA1919	-0.733583333333333
GLT8D2	2.435
UTRN	1.41457142857143
CNN1	0.572
HISPPD2A	0.283166666666667
SDAD1	0.22325
SIGLEC9	1.91716666666667
RPL35	0.0251428571428571
C22orf26	0.246
IMPDH2	-0.94175
WDR69	-0.16775
SEC14L5	-0.114833333333333
CLTA	0.29875
RP11-529I10.4	0.11175
GPR37L1	-0.0141666666666667
OGDH	-0.61275
ASB13	1.35266666666667
ZFP14	-0.09875
ZCRB1	-0.306666666666667
KPNA3	-0.1275
HSPA1L	0.98875
RHOC	1.307375
LOC554175	-0.25225
PPP3CA	0.6524
SLC1A7	-0.3752
ZNF529	-0.3135
RBED1	0.5155
DDB2	-0.8345
FLJ11286	0.516333333333333
SPATA1	0.208
MKNK1	1.04833333333333
DYSF	0.780833333333333
ALKBH2	-0.34775
NKD1	-2.68783333333333
C1orf174	-1.0065
PLEKHO1	1.6825
ASB10	-0.095
RING1	-0.104166666666667
NPC2	1.559125
AVPR1B	0.203
YTHDF1	0.123666666666667
LMAN1L	0.3215
GSG2	-2.8265
CEP170	0.1515
RPS4Y2	-6.10575
MSH6	-1.121
HECTD2	0.177666666666667
ZNF556	0.302666666666667
PLEKHC1	-1.0623
AIRE	0.646833333333333
BCL2L10	0.2095
LMOD3	0.873833333333333
ZBTB8	0.4752
FOXA2	-3.6312
SLCO2A1	3.376625
C3orf46	0.2585
PRDM16	0.0486666666666667
TMEM98	1.9515
FRMD5	-2.508
PDE6C	0.1075
C1orf216	-0.219833333333333
EP400	-0.367428571428571
PTK2	-0.211416666666667
RNF217	-0.111
NDUFA8	0.495
ZFAT1	0.686
LAMP3	2.57833333333333
GLTSCR2	0.927375
NPW	-1.893
LLGL2	-0.1992
PPM1K	-0.7835
C20orf177	-0.323
KIR2DL4	0.5857
NFKB2	0.08925
C21orf122	0.2065
HESX1	-0.35675
GPR114	2.04866666666667
SLC25A35	-0.395333333333333
GNAT1	-0.155
ORAI3	0.2635
FAM76B	-1.041375
TMEM99	0.213
TRIM29	-0.1385
CDS1	2.7975
RHEB	-0.7524
C4orf27	-0.484833333333333
RAB3A	-0.6385
OTUD6B	-0.7165
GPD1	1.174625
CDH15	2.726
NPM1	-0.751357142857143
TMEM117	-0.6725
PRPS2	-0.41075
GCK	-0.732
ADRA2A	4.74466666666667
TSPYL4	1.05066666666667
TASP1	-0.28525
WDR19	0.647833333333333
C10orf38	-0.9035
PDE4C	-0.303833333333333
FYB	2.19475
C1orf55	0.250833333333333
PPFIA3	-1.76925
RAD18	-0.68975
C12orf44	0.125666666666667
CRYBA4	-0.134
HVCN1	1.5435
TAF10	-0.122333333333333
C16orf48	-0.688166666666667
DEPDC5	0.846833333333333
LTBP1	-2.706
MAPRE1	-0.247
FGF8	0.1145
C3orf52	1.90675
SENP7	-0.190833333333333
LRRK2	1.46475
RUNDC2A	0.644333333333333
KIAA0355	0.673
CPEB1	-1.87275
PPEF2	-0.078
ABI2	-0.374833333333333
KIAA0317	0.013
ATF1	-0.6865
DYNC1H1	0.63725
DIP	0.39275
TMEM33	0.273
POLDIP3	0.60375
C7orf24	0.36425
GPR171	3.47425
CDC6	-3.97033333333333
PLD1	-0.6914
ITFG2	-0.146
NDUFC1	0.4875
AKNA	0.1865
NBR1	0.5535
PKHD1	0.51725
HPS4	-0.4177
MAFA	0.60625
ULBP3	-0.35725
DIRC1	-0.5415
IMMT	-0.6325
C22orf13	0.741583333333333
CEL	-0.19175
MARK3	-0.3415
ADAMTS2	0.50825
ARPC3	0.190166666666667
TMEM10	0.2375
NPHS1	0.15075
BRD8	-0.326833333333333
WDR12	-2.018
IDI2	-0.286375
HOXD13	-1.6775
OR8G2	-0.6205
SLAIN1	-2.4485
GABRQ	-0.04875
NR2C2	-0.7985
NKTR	-0.4574
TLE2	1.028
KIAA0892	0.203333333333333
AURKA	-3.67354545454545
GPRC5C	0.137333333333333
TBC1D9B	0.64825
PNPLA6	-0.4075
AP3B1	0.22325
NAG	-0.16225
C11orf68	-0.31225
AKR7A3	-0.08575
AHCYL1	1.038
COP1	0.899
RPP14	0.0944166666666667
PCDHB18	0.173
CDH24	1.1545
KRT17	-1.0829
LACTB2	-1.67475
DDX24	1.2118
PHACTR1	-1.98683333333333
SLC35E2	0.12575
LOXL1	0.602
IQSEC2	0.695625
RGSL1	0.017
PCDHGC5	0.236
MEGF10	-0.353
PRRX1	0.983666666666667
ASTE1	0.871
C6orf159	-1.21875
MYOD1	1.369
GAA	1.12175
ZNF747	0.83025
KLRC1	-0.7335
IL1RL2	0.689
GDF9	7.9885
GPR119	0.797
TRAF2	-0.227666666666667
HCK	4.2275
BMP6	-1.8995
IL8RA	0.501666666666667
FLJ35848	-0.53725
EFHA1	-0.5465
CDSN	-0.412166666666667
C14orf54	-0.402
LSM3	-0.79825
ZFP41	0.345
C9orf126	-0.8425
VIT	-0.3335
SPCS3	-1.187
DEF8	-1.0819
CHAF1A	-2.0705
C1orf165	-0.467
ZFPM2	1.0465
FTH1	0.28
SLC35F1	-1.637
YWHAH	1.45775
C17orf66	0.0673333333333333
ADRB1	-0.0403333333333333
FOXL1	-0.261
RG9MTD3	0.214666666666667
UMPS	-0.08825
MGC13008	0.129
KIAA1161	-0.0655
CCDC77	-2.2515
C12orf65	-0.3409
COG4	-0.926833333333334
RCP9	1.2245
RP4-692D3.1	2.64483333333333
CDC2L5	0.23825
MGC7036	1.3205
DNAJC11	-0.923
GDF2	-0.0195
TIMM17A	0.106
HNRNPA0	-0.2982
OR2H1	-0.2505
PCBP1	0.401125
COL23A1	-0.9175
LRRC2	0.210714285714286
NSD1	0.0681428571428572
FLJ37078	-0.736625
WDR91	0.2055
TMEM179	-0.15075
DSCR10	-0.0435
CNDP2	0.7369
FYN	-0.056
BEX2	0.380333333333333
KCND3	0.858
YPEL5	1.716875
LRRC42	0.500166666666667
C17orf45	-0.401375
ZNF649	0.5658
LOC150763	1.125
COL5A2	2.37875
CNGA2	0.0205
ELA2B	-0.426
RAB9B	-0.11175
FAM100A	-0.24625
NAIP	0.533857142857143
MYOZ2	1.872625
SPATA12	-0.796
XRCC4	-1.1755
CYB561	1.4718
CHST10	0.313
BAI1	-1.35
BRSK1	-1.1285
C17orf89	-1.06925
PDE6H	-0.517
FLJ20309	0.5739
MAP7	1.277875
SCN4B	2.0525
SPAG9	-0.9661875
SERTAD1	0.794666666666667
FLJ21963	-0.5775
ANTXR1	-0.0197
TMPRSS13	2.16916666666667
ETV7	2.70933333333333
DGAT1	-0.0808333333333333
NKIRAS1	-0.0918333333333333
TAC3	-3.50825
CORO1C	-0.870083333333333
RAD54B	-1.977
HRASLS3	2.9355
C21orf42	-0.0705
BARD1	-1.15916666666667
ZNF177	0.4185
MIP	-1.0155
ZNF442	0.2285
F2	-4.1816
GRIA1	0.12975
GALNTL2	0.628166666666667
WNT5A	0.2598
LENG9	0.18
hCG_25371	-2.0645
FOXR1	0.1505
TRA@	1.0786
PWWP2	1.10925
C1QTNF7	2.09683333333333
SLC7A4	0.336
C4orf7	3.16625
C17orf80	0.100666666666667
KLK4	1.089
IL31	-0.5085
TMEM176A	3.775
CTNNB1	0.84325
BHLHB2	0.89275
TMEM185B	0.999
ARD1B	-0.27425
C1orf93	-0.255
BRUNOL4	-0.255
LOC541469	-1.14733333333333
UPK2	-0.0315
GAS8	0.466
PATE	0.32
IMPACT	0.454375
WNK4	-2.32233333333333
HNRPLL	-0.544375
GAD2	0.09975
ITGA6	0.8375
BMP15	0.186666666666667
CYP2A7	4.533375
RIC8A	0.528125
CCND1	0.0868333333333333
USP35	0.1225
DSCR2	-1.98675
CCL4	4.30583333333333
ZCCHC10	0.139
NOL11	-0.83575
TRPM2	1.94283333333333
PSMD2	-0.361363636363636
CHTF18	-2.48175
USP18	0.95225
RRAS	-0.438625
LAMC3	-1.2895
TOX	-2.26466666666667
PCDH15	0.0975
GABRG3	-1.537
NUDCD2	-0.537625
SGCZ	0.0365
KCTD17	-0.2881
SPSB2	0.9385
TPPP3	1.81633333333333
CILP2	1.26466666666667
CALB2	1.8975
CEBPZ	-0.690666666666667
ZNF479	-0.11825
FMOD	5.612
C21orf66	-1.10628571428571
CLN6	-0.604333333333333
ANAPC1	-0.68425
SH2D3C	1.8805
PTPN14	-0.4041
TRIM42	0.01075
APTX	0.186
SNRPG	-1.23216666666667
BMS1	-0.465
MAGEA3	-4.5765
NFATC3	-0.279833333333333
LRRC45	-0.318833333333333
ARS2	-0.556642857142857
LRIG1	2.52033333333333
EPSTI1	1.01933333333333
PRSS27	-0.28825
ERC2	-0.4765
PRKACB	1.12557142857143
PRDM13	-3.5295
HCG27	-0.5845
KLK12	0.6305
HSD17B7	0.355666666666667
ZNF354A	-0.13375
PCDH11X	0.4445
DMGDH	0.50425
PCBD2	1.42383333333333
TMC6	-0.88
RIMS1	0.268
SF3B2	-0.0251666666666667
RCN1	1.07716666666667
CPB1	5.642
BCAR3	0.95225
FCRLB	0.054375
PAK1IP1	-1.198
OR10H1	0.4125
KIF9	0.7629
PITPNM2	-1.082625
L3MBTL4	0.62475
TGFB1	0.0993
ZXDC	0.26575
SLC6A16	0.096
SRrp35	-1.506125
LRRC8E	1.6275
PPIAL4	-1.35683333333333
EOMES	2.331
PAX2	-0.0945
SCARF2	0.37075
PSEN2	1.09475
PCDHB13	0.74475
C10orf28	0.085375
DHRS7B	0.695357142857143
C1orf131	-0.3665
ASB1	-0.7129
ZNF223	0.372166666666667
LCMT2	0.2775
MEP1A	-0.6085
TMEM53	0.57625
RSPH3	1.42525
C10orf33	-0.34
LOC644285	-0.4605
PTPN9	0.412
ABCA12	-3.526
CCDC37	-1.0365
RUNDC1	2.3353
YES1	-0.680333333333333
FAM120AOS	2.26225
OR5M3	-0.151
PPP1R3F	-0.116166666666667
IL13	-0.1341
MDFI	-1.413
PRNT	0.34325
ZDBF2	-0.0675
OR10C1	0.403
CLIC1	-0.275666666666667
LILRA5	0.654833333333333
CSAG1	-4.384
TREML2	0.321
FAM125A	-0.688333333333333
ZNF74	-0.57275
FAM104A	-0.03475
LRRC39	-1.514
SAMD5	0.291
HYAL2	0.6355
HIST2H2AC	-0.210125
IGFBP5	2.23195652173913
NRTN	-1.43766666666667
KIAA0556	0.1934
FAM29A	-1.73061111111111
JMJD2A	1.35225
EPHB1	0.656
POLD4	0.893
ANAPC10	-1.069
LRRC36	1.10275
MEGF6	-0.259125
LPHN3	0.430333333333333
BMP10	0.0326666666666667
C21orf55	0.613
CREM	-0.1370625
PTGER4	1.14166666666667
METAP1	-1.04275
KCNQ1	1.6715
NR2F2	1.46425
SSFA2	-0.7755
CTTNBP2	-1.22925
BCL2A1	-1.511125
ZBTB24	-0.16125
SLCO6A1	-0.4365
PRDM1	0.8433
OR7D2	-0.275833333333333
CCDC47	-0.0479
LOC646982	0.2575
SLC26A6	-1.93433333333333
BIN1	0.5882
SRRM1	-0.159285714285714
PCSK1N	-0.115
ALS2	-0.316
ECT2	-1.81989473684211
CACNA2D2	0.388125
DOCK6	0.05675
C10orf119	-0.0125
FATE1	0.23925
DUSP23	1.64625
TRIP6	-0.0803571428571429
NUP35	-0.4525
CDH3	0.207
KLHDC8A	0.42225
C9orf116	1.6065
EI24	-0.4655
CENTD1	1.21083333333333
RWDD2B	-0.0616666666666666
DOCK1	0.893
NPAS2	0.409625
NR3C2	1.79683333333333
FAM63A	1.5715
INPP5F	-0.4765
FAM111A	-0.3069
MYBL1	-2.64058333333333
IQGAP3	-1.91166666666667
CRADD	-0.4865
DUSP12	-0.758
PDZK1IP1	3.484
VASH2	-0.18325
CTR9	1.56675
VIL1	-4.725
OR8U1	0.7295
CCDC107	0.462
PTTG1IP	0.253375
OR4X2	0.2865
COL9A1	-1.376
PSMD9	-0.0125
ZFP62	0.14875
TIP39	0.05475
PARP15	0.5055
TTC19	0.323
C1orf114	-1.65833333333333
GFPT1	0.7755
SLC27A6	-1.1165
MRPS10	-0.4941
CALML5	-1.27016666666667
TRPM7	0.10825
CGNL1	3.3585
CECR1	1.289
SERPINB8	-0.285333333333333
TMEM102	0.982125
PDIA2	-3.94875
NUCKS1	-0.2715
HOTAIR	0.19525
EBI3	1.35675
NXN	0.2925
ZMYND19	-0.401125
FOXJ3	0.38275
EIF5B	0.1961
EIF2B4	0.0855
LEO1	-0.251
ZIC5	-1.42108333333333
IL20	-0.103
KIAA0415	-0.1635
FLJ37357	-0.2275
TSPAN12	0.188375
ACTR3B	-0.453
TFAM	-0.372833333333333
IL17RD	1.2065
PARP12	1.43125
KLHDC7A	0.504
KCTD4	-0.378666666666667
GTF2H1	0.68125
FLCN	-0.735166666666667
BIRC4	0.98875
LOC790955	-0.602
VKORC1L1	0.1535
CYP4F22	0.519333333333333
TAS2R5	0.6205
ZNF582	0.9285
HS3ST3B1	-0.3505
CTNS	0.2965
STK36	0.367166666666667
MMD2	0.16925
RP5-1103G7.6	0.3955
FLJ23356	0.215
CRH	-0.43575
C1orf182	-0.643833333333333
ACP5	3.602
AMFR	1.0177
CA4	-2.27725
PLCB4	-1.33225
MPHOSPH10	-0.231
UNQ473	3.51966666666667
G3BP2	0.358166666666667
SR140	-0.766666666666667
HOXA2	0.231
PYGB	0.16125
BAT1	-0.6375
DKK3	-0.4045
DDX31	0.096625
TULP1	-0.142875
NHLRC2	0.93475
TNRC4	-0.530166666666667
ZNF430	0.10325
TNRC6A	0.122
PLA2G1B	1.5565
RCHY1	0.583
GTF2A2	-1.03133333333333
MGC4294	0.678
ZNF691	0.37375
TACC3	-1.96
DNAJC5G	0.07325
LOC4951	0.53375
MS4A4A	-0.98
LOC152485	1.2725
PPP1R2P1	-0.089
PPP2R5B	-0.38025
RPGRIP1L	0.026
SPOP	0.4236
PTPRF	1.49041666666667
MGC42090	-0.368
SUSD3	4.043
THOC4	-0.8285
MAML1	0.3924
FXR2	0.0863333333333333
TYK2	-0.136375
MUC6	0.204333333333333
DNAJB7	-0.0405
PIP4K2A	0.091
MEX3A	-1.82766666666667
RRP1	-0.89425
TFAP4	-0.177
CXorf41	0.7105
MTMR4	-0.239166666666667
CTLA4	0.3735
SNX9	0.80025
CIB3	0.942333333333333
NECAP1	0.5095
PLA2G2D	0.2742
GLMN	-0.9735
DCLRE1A	-0.90475
PDX1	-0.2225
SAMD11	-1.15625
MRPL55	0.4574
TLR7	2.756375
TBC1D21	-0.072
SMAD1	1.591
ACTRT2	-0.04325
RIOK2	-0.26275
PDLIM4	0.51325
SLC22A15	1.4235
ABHD13	0.407
STX18	0.6235
CCPG1	0.666785714285714
DCBLD1	0.0978333333333333
SLC2A6	-1.7695
NOLA3	-0.209
TRDMT1	-1.05935714285714
IL17F	0.4255
ATP1A4	0.652333333333333
OR52W1	-0.167
CFL1	-0.69975
IL4	-1.007
