Hybridization REF	TCGA-BH-A0BA-11A-22R-A089-07
USP39	-0.852
NRD1	-1.14975
R3HDML	0.20175
FLT4	0.762333333333333
OMG	-0.1262
OR52N4	-1.748
LOC399818	-0.61625
ELA2	-1.324
VENTXP1	0.5805
RFC5	-1.8355
OR52L1	-0.087
PAX5	1.035
FBXO2	2.05125
GMEB1	-0.2725
AKT3	-0.5432
CRB1	0.03825
CTTN	0.0775
UTP15	-0.4935
HSBP1	-1.014
PHF11	1.67125
NDEL1	0.115
USP8	-0.2245
BAIAP2	-0.4503125
SI	0.8758
ARSJ	0.240333333333333
BAAT	-2.006
KCNS3	2.2795
LOC126147	-0.399
TMEM37	2.34475
C1orf162	2.6305
MBD1	-0.220888888888889
ITGAL	-0.0028333333333333
WDR73	-0.389333333333333
GKN2	0.186333333333333
ARFGAP1	-1.65457142857143
SLC5A8	0.6146
ZBTB40	-0.0504444444444445
CYP4B1	2.72216666666667
LYPLAL1	0.0725
CHST3	0.70875
MAP3K9	0.125
BTAF1	-0.614166666666667
TFAP2E	-0.7895
RBM35B	-0.147
LOC441251	-0.355333333333333
ANKRD25	0.137277777777778
UQCRC2	0.3375
MAEA	0.177083333333333
HYAL1	-1.2683
RNPEPL1	0.715
CPSF2	-0.580142857142857
PSD3	-0.00269999999999997
ABCA13	1.06857142857143
AGR2	1.742625
GBX1	0.28
HDLBP	0.842785714285714
ACY3	-0.61975
HECW1	0.957666666666667
ZNF519	-1.9765
HOPX	2.02071428571429
ZNF304	0.75925
OR12D3	0.0495
FKSG43	-0.76925
METTL1	-0.21375
MFSD3	-0.1829
PSPH	-1.2425
CLCA3	-0.382
DARS2	-2.07866666666667
CDC25A	-2.5698
BAIAP2L1	-1.10425
B3GNT5	1.6495
USP29	-0.2035
ARHGEF10L	0.9297
ATOX1	0.06825
ADAM30	-0.161
DNASE1	-1.7915
STT3A	0.509
RAB6IP1	0.392
PTN	3.9633
C1orf106	-1.36269230769231
HECA	2.0765
RNF122	0.52575
SLC22A18AS	-0.593833333333333
GNG8	-0.1992
ELP4	-0.354
FAM65A	0.503666666666667
RPL10A	0.321833333333333
IRS4	0.886
MACF1	0.6887
SEC24D	-0.4175
LOC374395	0.6715
TGFB2	-1.278625
MDFIC	1.24525
CHRNE	-0.175166666666667
PCMTD2	0.683
ATP6V0D1	0.0935
MTA2	0.508
LZTR1	-0.210166666666667
RAP1A	0.0593333333333333
AXIN1	-0.584375
POLR1C	-0.65775
TRIO	-0.2005
PLXNA4A	0.777272727272727
C5orf33	-0.1995
DEPDC1B	-3.90283333333333
ZNF473	-0.718666666666667
MTM1	0.44125
GPR107	-0.1995
CSNK1A1L	-0.1215
FLJ14154	-0.205
NLRC4	2.23225
ENPP4	1.89766666666667
PADI3	0.7305
RNF170	-0.55075
CG018	2.17833333333333
C16orf7	0.04275
KCNE1	1.48525
NRM	-0.873166666666667
SLC37A3	-0.719923076923077
TPD52L2	-1.5415
UNC5B	0.88325
C12orf12	0.625
SDHB	-0.67525
CLRN1	0.0377142857142857
NUDT10	0.152
UGT3A1	0.346
FBXW8	-0.590125
RHOF	-1.200125
PTPLAD1	-0.774875
MYO3B	-0.481666666666667
DERA	-0.48825
TPP2	-0.956
C19orf53	-0.1825
GINS3	-1.13042857142857
ST6GALNAC5	-1.627
CHSY1	0.379
MGC15705	-0.568
GPR83	0.910833333333333
EXT2	0.35525
DOLK	0.13575
TUBAL3	-0.7365
ACVRL1	2.2106
ABL2	-0.827333333333333
C14orf156	-0.3055
PTPRZ1	-0.727875
DIP2C	0.88775
LAMP1	-0.028
RXRA	0.7168
MAP3K5	2.07575
ALKBH1	-0.6695
PDLIM7	-0.421
ARL14	-2.099
SNIP1	-0.728333333333333
TIMP3	2.20725
RGS3	-0.102
SPAG16	0.6328
ABHD4	0.27525
ARHGEF12	-0.155416666666667
GLUD2	-0.6655
RAC2	-0.1473
UAP1L1	-0.903
SLC18A3	0.495
YOD1	-1.48483333333333
RALY	-0.553
HMOX2	-0.1345
DGKH	-0.43775
DBNDD2	0.946666666666667
YIPF4	0.400125
THAP10	-0.54575
ZNF513	-0.07725
HAGHL	-1.74833333333333
ITGB4	2.17266666666667
CCDC141	-1.0805
YTHDF3	-0.3915
C5orf28	0.48825
RPL7L1	-1.17425
TMEM30B	0.547428571428571
ANKRD35	4.6495
DUOXA2	0.14575
TBC1D5	-0.10725
DFNB59	0.1265
HRH4	0.22025
MYO6	1.2917
DNAJA4	1.117625
RBM24	-0.138833333333333
CEACAM20	-0.88475
RBM23	-0.677714285714286
NGFB	0.183
C1orf63	-1.9286
KRTAP7-1	0.579
PERLD1	1.1435
NPB	0.432
C17orf59	0.8381
HSPBAP1	-0.87
SLC15A4	-0.015625
PRTFDC1	1.03325
OSMR	-1.76142857142857
CYSLTR2	0.0535
C19orf25	1.2981
KIAA1797	-1.586
NLRP6	0.2005
FAM105B	-0.9885
SCRN2	1.3575
LRRC58	-0.8185
RNF17	-0.106142857142857
NEIL3	-3.4905
FAM137A	-1.2035
SKP2	-3.2575
PARVA	1.50258333333333
PKLR	-2.926
RNF34	-0.503125
A3GALT2	0.86475
C12orf50	0.294666666666667
SUNC1	-0.602
FAM102B	-1.1402
CCT2	-1.376
LRRC37A2	-3.969
ARF4	0.426
SIKE	-0.406625
C8orf48	0.3845
MBTPS1	-0.0719285714285714
GPSN2	0.0995
NCF2	2.9045
SLC12A6	-0.8158
MRPL48	-0.4935
HMGN3	-0.241833333333333
LRRC62	-0.66775
PAX9	-0.03725
FAM55A	0.028
C20orf42	-0.722
SCML2	-1.5188
BCL9	-0.79925
FAM40A	-0.98175
C9orf41	-1.2915
ZNF774	-0.327
LETM1	-1.35325
PLXNB1	-0.237833333333333
NIPSNAP1	-0.73925
USP10	-1.74025
F9	0.405
LIPE	5.87825
CNGB3	0.332
C12orf52	-0.349625
PI4K2A	-0.647375
MED8	-0.459375
STAT4	0.7915
FGD4	-0.119833333333333
RNF145	-0.201666666666667
WDR32	0.0355555555555555
CLDN2	0.442
TCEAL8	0.69875
ZMYND8	-1.80944444444444
PDXK	0.227032258064516
GATAD2A	-1.0965
PTGES3	-0.499
CCM2	0.498
TAP1	0.08775
ZNF670	-1.52033333333333
ETS2	0.567214285714286
C6orf166	0.558833333333333
PRMT2	-0.0344285714285714
OR4B1	-1.5855
INTS8	-0.9065
CCDC102A	0.82325
CCDC83	-0.4946
ITGA1	0.2419
EPHA5	-0.0668
FAM24B	-0.651
TSGA10	0.81975
HAL	-0.8985
MYOT	0.847
SPACA3	1.5805
BCL2L2	0.48
CUGBP2	2.209
CCNB3	-0.6345
RNF113B	-0.38225
MERTK	1.452
BAG1	0.341
VPS36	-0.0175
ORMDL3	0.841222222222222
C1orf190	1.4965
ZNF625	-1.05075
CORO2B	0.01775
ALOX15	-0.195
CST1	0.2975
NUPR1	2.3205
CCL7	0.23575
SMCR5	-2.982
DSC2	1.244
RBMS2	-0.8435
GRIK4	0.1885
TRIM65	-0.562111111111111
TMPRSS6	-0.289142857142857
TP53INP2	-0.50725
GLB1L	-0.113
LOC388284	0.841166666666667
PUS1	-1.52264285714286
BCL9L	-0.4495
OLFM1	0.0578181818181818
RET	-0.096625
MASTL	-2.4376
ALX3	-0.472
IL1RL1	0.136
ZNF765	-1.3704
C14orf138	-0.514
SNX10	0.111166666666667
TAC4	0.1115
C1orf64	3.033375
POGK	-0.240125
MAPK9	-1.06675
ZNF366	1.31125
C8orf79	1.7037
CLDN7	0.385875
OR5AT1	0.2215
TRIM37	-2.62825
LRRC25	1.69125
GRHL2	1.9335
TEKT3	0.8825
LASS5	-1.17183333333333
ABCC4	-1.76872727272727
DLG3	-1.611375
VGLL1	1.39075
ZFP36L2	3.2315
MFRP	0.184
KIAA1799	0.093
FLJ44379	0.5225
PCNX	-0.16875
ANXA9	-0.817
CYP4V2	0.3812
PIK3C2A	-1.361
SRR	-0.586
NOL3	-0.2805
IFITM2	1.84
ARNTL2	-2.5915
ZNF595	-0.339
NLRP13	0.1445
ASPH	0.327
CPA2	-1.1245
PVRIG	0.0273333333333333
LEPR	2.15566666666667
C16orf42	0.416666666666667
SH3BGRL	1.4095
FAM77D	-0.140666666666667
FNDC7	0.833
C9orf6	-0.715333333333333
NOTCH2NL	-0.2515
PGBD1	-0.62
SYNGR2	0.203166666666667
PITPNA	-0.4905625
PRPF4B	-1.8241
SLC43A3	-0.998642857142857
NRBP1	-1.29375
SLC25A22	0.03025
ILK	0.306375
SLC22A8	-0.581833333333333
MRPS7	-1.169875
PITX2	-0.0145
FABP3	-1.711625
OR1L1	0.994
LOC728215	-0.397285714285714
BLID	-0.736
KIAA1217	3.30652941176471
TFPT	-0.2915
AP4B1	-0.53925
VBP1	-2.38225
OR1K1	-0.1355
MORC3	0.883
BHMT2	1.94766666666667
C3orf10	0.027625
FZD7	3.6125
WFDC10A	1.1235
PMS2CL	-0.994
CCDC32	0.361833333333333
FA2H	-1.367
ALG13	-0.4985
TTLL7	-0.175
SPOCK3	0.21875
SLC13A2	0.631
AIM1	1.30525
GPRC6A	1.896
EGR2	7.08775
MED11	0.72
WWC1	1.08375
SH3GL3	-3.4045
RIF1	-0.702785714285714
PRLH	-1.1475
VLDLR	0.337
DBT	-0.3284
C21orf63	0.577
CGGBP1	0.466375
KRTAP12-2	0.373
TADA3L	-0.579625
ZBTB16	5.92325
PDGFB	0.867375
RFX1	0.03375
UQCRB	0.6861
LOC133874	-0.5855
HPS3	-1.1585
LGALS3BP	0.4635
DKFZP564O0823	1.99864285714286
MRFAP1L1	0.00837499999999999
HOXA10	-0.922833333333333
NGB	0.277
KIF21A	-1.07523076923077
IFLTD1	-0.111
LZTS1	0.72325
ARHGEF3	0.5385
RHBDL3	-0.067
CSNK1G2	-0.36625
ChGn	-0.353625
KIAA1244	0.479
GABRB2	-0.524
MGC72080	-1.7455
CD27	5.50175
EGLN1	-1.5994
PEX13	-0.606
RWDD3	0.097
RNF12	-1.3745
GRIN2B	0.226
ADAMTS14	-0.9435
DYDC2	-0.125666666666667
ATP6AP1	-0.6016
NR1H2	0.333166666666667
PDK2	1.06175
C3orf17	0.0308333333333333
SLC38A2	-0.370214285714286
SLC25A29	-0.188333333333333
C15orf29	0.215875
ADAM9	-1.22925
TMUB2	0.046
GPR176	-0.68625
AGK	-1.44928571428571
MCCD1	-1.2545
NDUFA4	0.5395
TMEM146	-0.082
DUSP1	3.853125
UNQ6975	1.712
EMX2OS	3.2935
INSM2	0.86025
LUZP4	0.329666666666667
SETD6	-0.6725
P2RY2	1.43325
SLC45A2	-0.936
RABGAP1	-0.0315
UBXD5	-1.088
GPRC5A	-1.9195
PAK3	1.94
LOC63920	-0.183
TGFBR1	0.5195
KRTAP6-3	-0.2675
SFMBT2	-0.127
CDC42	0.214125
C11orf35	-0.857
TTLL2	-0.0415
UACA	0.333583333333333
CD97	-0.436222222222222
SETD5	-0.442142857142857
NINJ2	-0.3555
PTER	0.620666666666667
POMGNT1	-0.7635
KRTAP4-2	0.551
ECGF1	1.546125
HRB	-0.108727272727273
ATP1B2	0.1031
LOC400506	-1.48575
COL4A3BP	1.6285
C6orf97	-1.66925
GRHPR	0.70425
TAS2R1	0.182
SEMA7A	-0.61925
EDF1	-0.55725
ODF2L	0.0352499999999999
PCID2	-1.1525
GTF2H4	-2.31983333333333
ZCCHC3	-0.719625
CGB2	-0.2886
NEUROD1	1.0275
C20orf75	-1.0215
RP5-1054A22.3	2.0515
IFNA5	0.0175
ZNF134	-0.0172727272727273
MGC119295	-1.2205
ZSWIM6	0.106125
SMEK1	-0.124166666666667
PCGF2	-0.3865
C1orf102	2.68625
CYP2A13	-0.243
KCNH6	-0.1707
MDM1	-0.1521
ALDH7A1	0.2945
C9orf75	-0.771
VDAC3	-1.193875
OR51T1	-0.135
EIF3F	0.363
KCNJ10	-0.0437142857142857
LENG8	0.21725
EDEM2	-0.09825
CCNJL	0.0688333333333333
DHX37	-1.252
CRYGN	-1.6025
AATF	-1.4675
ZNF630	0.493857142857143
E2F5	-0.935
WFDC13	0.267
FTSJ3	-1.405
C4orf33	-0.83225
LHFPL4	-2.7695
C19orf56	0.0973333333333333
SMAD4	0.932375
AFM	-0.2356
G0S2	4.7325
FCHSD2	-0.442875
RRP1B	-1.175
EEF1B2	0.395166666666667
STAT6	1.519
ZNF195	-1.4405
GNL1	-0.855166666666667
ZNRF2	-0.0733333333333333
PER3	0.488
ASB16	0.23825
C10orf10	4.554
ADCY8	-2.428
C9orf58	1.28766666666667
ARMC10	-0.188833333333333
PSG1	-1.192
DHX34	-1.156
VARS2	-1.363375
NFIC	0.52075
ITPR2	0.288
AGXT2	0.75225
OR6K3	-0.387
H2AFZ	-1.50416666666667
MLLT3	-0.158166666666667
COX4I2	0.74675
CCNT2	-0.933
PLK4	-3.372
NUMBL	-1.5668
MED16	0.2835
PLEKHQ1	2.14675
GOSR1	0.776666666666667
BTG4	0.20225
RPL30	1.42866666666667
IGSF5	0.00225
IGFL2	0.00833333333333333
ELMOD2	0.3005
SHC3	0.172333333333333
HAVCR1	-0.217
DYNC2H1	0.441125
RNF5	-1.122
C2orf7	0.2395
NLF1	3.743
KLHL25	0.61225
LRP10	0.9431
KRI1	-0.88125
PUS7L	-0.798
MGMT	1.58825
HOXD1	0.0743333333333333
CSH1	0.2527
ATG16L2	-1.5965
FLJ44635	0.729
CHODL	0.64725
EXOSC8	-1.32725
SLC28A1	-0.45675
MYO7B	-1.01833333333333
SEH1L	-0.4507
MTNR1A	-0.323166666666667
TSPAN5	0.0370000000000001
CDC45L	-4.97616666666667
AMIGO1	0.028
ATAD3A	-1.544375
OSGIN2	-0.178666666666667
PDIK1L	0.620666666666667
DARC	4.030875
PIPSL	-0.1505
SHMT1	-0.135
CRISP3	0.376
POPDC2	1.87716666666667
ZRANB2	-1.02316666666667
FBXL8	2.28525
TRIP13	-3.64977777777778
EIF5AL1	-1.365
POU5F1P3	-4.48166666666667
IL6	2.51416666666667
CXorf38	-0.5725
IFNA16	-0.143
FBXL2	1.04816666666667
BRD1	0.20325
STATH	1.0355
FBXO44	0.149
MCCC2	-1.56625
CDC2	-3.49844444444444
C5orf23	2.659
IVD	-1.2295
C10orf122	-0.367
MSL3L1	-0.3252
MVP	0.512
EPOR	-0.9078
ZMYM1	-0.3995
BCL7C	0.364166666666667
PSTPIP2	0.111
LYPD1	-2.271
OR8G5	-0.786
ZP3	-0.0955
BCAS4	-0.688272727272727
EDG6	3.24025
ISY1	-1.68625
PRAMEF2	-0.664333333333333
CUL1	-1.217625
RNF213	-0.8792
CCRK	0.441
DHX9	-1.294875
C13orf29	-1.482
NCKAP1	2.2425
MRPL43	0.600642857142857
XPR1	-0.6095
PKN2	1.8299
PODNL1	0.109
ZNF333	0.125857142857143
DALRD3	0.461
OPN1SW	-2.0265
BTBD6	1.1125
C11orf82	-2.985
OR5P3	0.225
DUSP11	-0.12425
L1CAM	-0.5995
NEK11	0.213666666666667
OR7E91P	0.248
CNTN3	0.9413
CREB3L2	-0.576
ZBTB37	-0.2905
KIAA1324L	0.54475
NDUFB10	-0.1435
NUDT2	-0.656
GTPBP8	-0.0075
CACNA1D	-0.173571428571429
PRKAA2	-1.9374
PRDM8	-1.317
MGC16075	-0.0958333333333334
KRT14	4.90371428571429
PP8961	0.939375
MRPL18	-0.68025
ABCG2	-1.51275
PACRG	0.95975
BBS2	0.67
KREMEN2	-4.0135
FBXO21	0.747
HNRPUL1	-0.680666666666667
GRB10	0.86225
CLSTN1	0.168375
LMAN2	-0.3354
C17orf61	0.59325
NIPSNAP3A	1.2245
INSIG2	-1.11366666666667
PCDHB7	1.2956
STXBP2	-0.6925
CMAH	0.6859
SEMA5B	-1.8805
ZNF155	-0.579666666666667
COQ6	0.0211666666666667
PRPF4	-1.02075
TSPAN15	-0.365888888888889
VN1R5	0.16475
LATS2	1.8535
SELK	1.29575
PGK2	0.41825
MS4A1	-0.9885
TYW3	-0.4287
KRTAP5-1	1.90575
RCCD1	-1.69166666666667
BTN1A1	0.55525
DDX28	-0.13575
TMEM65	0.591714285714286
LOC92345	-0.28275
TTC31	-1.57225
WDR46	-1.49983333333333
CHP2	-0.259666666666667
LSP1	0.161375
ZNF542	-1.057
EXOSC1	-0.242
ARHGAP18	0.323666666666667
LRRTM4	-0.143142857142857
MAOB	4.44383333333333
CACNB4	1.598
MGC33846	2.7895
RANBP3L	0.45225
ATP5L	0.6765
ONECUT1	-2.2165
NUDT9	0.06325
TMEM149	1.598
STX17	0.10675
IGSF10	0.5435
TMPRSS9	0.097
BMPR2	1.10336363636364
ALLC	0.545333333333333
KLF7	-0.91725
GCC1	0.4967
TIMM9	0.64425
CDO1	5.093
MGC10701	-1.27383333333333
IFI6	0.665
FRMD8	0.8145
MGAT2	0.58775
WBP5	0.326833333333333
CNIH2	1.0765
KIAA0907	-1.7874
KCNH8	0.508
CTSG	3.28275
GRIK1	0.601833333333333
CUL5	1.32025
FRMD1	-0.558
OR9A4	0.408
SYT6	-0.690625
FOXD4L2	-0.63625
ANAPC2	-0.911333333333333
OPN5	0.383
TAF13	0.64525
LYG2	-0.797
GGNBP1	-0.0005
C11orf40	0.1885
OTX2	-0.7215
REG4	0.5938
EIF5	0.7170625
PALB2	-1.4475
SEPSECS	-0.6924
RNASE3	-0.398666666666667
TRIM49	-2.685
POLR2K	0.487375
GPR42	-1.3045
C8B	-1.40533333333333
SASS6	-1.133
PREB	-0.343666666666667
OR3A3	-0.6275
TUBA8	1.016625
IGLV2-14	3.09
STIL	-3.133
ANKFN1	-0.112
NME7	-0.4285
HOXC12	0.3805
UBE2C	-3.03225
FHOD1	-1.234875
CDK2AP1	-0.285545454545455
OR6K2	-0.60925
DHPS	-0.45975
RPL5	0.3015
TRGV5	0.73
LOC541472	1.027375
HCCS	-0.3534
DENND1B	-0.461
LHX3	1.0855
OR5D16	-0.651
CXorf57	-0.873166666666667
IRF2BP1	0.755
NDST2	0.738666666666667
LCE3D	-0.9815
BOLL	0.575142857142857
SYT3	-1.06425
PIH1D2	-0.414
C20orf7	-0.9685
IL1R2	1.09733333333333
SLAMF9	0.0305
PPME1	-0.208125
PIK3CA	0.09225
TRAPPC1	-0.04325
COLEC10	-0.655666666666667
SLC9A6	0.1155
PDDC1	-0.310090909090909
CCDC53	1.0935
GK3P	-0.925
DAZL	-0.621333333333333
BRI3	1.03275
SDK1	0.243625
CYP2C18	0.49
IFI44L	1.91175
RPL3L	0.5215
FUT9	-0.2105
KIFC2	-0.947833333333333
PMP2	-0.234625
SLC4A9	0.713
PLAG1	-0.476
MYCBP2	0.956833333333333
OR4E2	0.471
CCDC65	0.00933333333333334
C16orf82	-0.2965
ENTPD4	-0.413166666666667
BRP44L	1.189625
PMP22CD	0.241666666666667
TMCO4	1.5745
KCNN1	0.1468
WDR35	-1.42375
CCDC80	2.926875
C3orf31	-0.606
SLC7A9	-0.046
TMEM190	-2.82125
DBC1	1.22566666666667
FADS3	0.797666666666667
PDZD8	-0.3325
GRM5	-0.333142857142857
AZGP1	4.1811
PEX3	0.513
MED1	0.152571428571429
ATG4C	-1.045
HNRPH3	-0.928875
FAM109B	1.14825
C4orf17	0.552
CA10	1.216
OPRD1	-1.208
CCL16	-0.1705
SACM1L	-1.481
CST6	2.30925
CD63	0.9421875
LGI1	-0.227
ZNF784	1.8835
CRYBB1	-0.715
CX3CL1	3.2614
TOP2A	-4.462875
GYPB	-2.4108
GADD45GIP1	-0.96825
FEN1	-2.912625
IGF1R	-0.9038125
WDR72	-1.4524
PURG	0.1
DEFB126	0.07325
PKD1L1	2.65133333333333
CAV1	1.0523
GNPDA2	0.9999
DGAT2	4.4335
NLGN1	0.3315
STRBP	-1.195625
HPRT1	-1.00066666666667
FANCI	-3.34075
PSMA7	-0.734875
DBF4B	-0.633166666666667
TTF1	-0.92775
RAD54L	-3.78575
ELOF1	-0.1875
PLAGL2	0.038125
ZNF256	0.3065
HMGCL	0.33
MSI2	-1.798
RPESP	1.63216666666667
C11orf60	0.2125
ABCD1	-0.2085
ACAA1	0.3505
SPARCL1	5.54157142857143
IL6ST	1.2881
ZNF319	1.132
TMEM109	0.2394
FAM90A1	-0.452
IL22RA1	-1.957
ATP4B	0.1565
TEC	-0.9184
C7orf30	-0.662
TXNDC2	-0.15
ABCB4	-1.089
KIAA1191	0.119625
C9orf38	0.016
SFTPB	-0.274
CNTNAP2	-0.745666666666667
FRK	0.343
TBX19	0.315
CHD4	-1.28725
C6orf26	-2.12716666666667
MOSC2	1.44525
IKBKE	-1.59175
HIF1A	-1.00983333333333
LOC595101	-0.894
RELA	0.2
TMEM16B	-0.686833333333333
ABHD12B	-1.11375
TSEN34	0.22225
KIF18A	-3.37866666666667
TXNDC9	-0.437666666666667
SPATA2L	1.5235
SEMA4G	-1.827
C21orf91	0.020125
MATN1	0.5405
KCNIP4	0.888166666666667
TUSC1	2.0765
OR4C15	-0.19875
ARMCX6	0.653583333333333
WBSCR27	-1.05933333333333
OR52I2	-0.318
KIAA1604	-0.97375
DYNC1I1	-0.303142857142857
PPP4C	-1.545
SLC47A2	-1.37483333333333
TREH	0.244875
CD48	2.46916666666667
ST14	0.848333333333333
PKN1	-0.562
SPON2	3.3525
XBP1	1.5475
SFRS12	-1.7125
EFCAB6	1.436
SELT	-0.073
SLC39A2	-0.553
ERF	-1.47133333333333
ARL3	-0.50275
SURF6	-1.3752
MLLT10	-0.483476190476191
FLJ11171	-0.2235
TDGF1	-3.151
ERCC6	-0.40925
EIF2AK4	-0.382125
BAZ1A	-1.311
LRRN3	1.10766666666667
TMC3	0.103
EFTUD1	-0.9375
PTPRO	-0.348833333333333
CLEC12A	0.470285714285714
ACBD4	1.381625
ZDHHC14	-1.003125
OTUD7B	-0.508625
ACTB	-0.2110625
MSRA	1.337125
LCE5A	3.881
IFI35	0.2175
BSCL2	0.0721666666666667
ANKRD12	0.30925
CFHR2	1.30266666666667
RGAG1	-0.0762
HSFY1	0.933
SLC30A5	-0.43975
IMPG1	1.448
GPR109A	0.582
ZNF185	0.2165
IYD	0.4985
NPCDR1	-0.6965
SERPINA13	0.703
HMGCLL1	0.7995
NEUROG1	2.04666666666667
UBQLN1	-0.887533333333333
LIN37	0.586
SOCS2	-0.58925
DSCR4	-0.927333333333333
XKR6	0.9655
GPR142	0.224
KRTAP13-3	0.472
CCDC15	-1.411
MOS	0.3425
CD1E	-6.077
OFCC1	0.954
FAM83D	-3.17575
SRFBP1	-0.44875
C9orf96	0.493
DHDH	-0.00924999999999998
CCDC90A	-0.6725
RABL3	0.1223
CD320	-0.385166666666667
ANGEL2	-0.139916666666667
MRPL21	-0.14575
SMG6	0.799833333333333
INSR	1.8220625
FLJ14816	-0.361
GLRB	-0.3772
C9orf89	0.5645
CIZ1	-0.7875
URG4	-0.36
LRDD	-1.13316666666667
CBY1	0.727
NFX1	-0.223
MTERFD2	0.301071428571429
C19orf23	-1.358
PGC	-2.03228571428571
IER3IP1	0.4101
RASAL2	0.678333333333333
C1orf89	-0.87225
SYNJ1	-0.075
NFKBIE	-0.04275
FLJ40125	-0.184
TCEB2	-0.4504
NOG	-0.864
POLR2J2	-0.560833333333333
HLA-B	2.10875
PCDHA1	0.6395
PPP2R2B	0.648
ARHGEF17	0.645333333333333
TCF7L2	1.43914285714286
CHD5	-0.807666666666667
ZNF431	-1.38225
TBC1D25	0.4045
ZNF800	-1.395
SCUBE2	4.07754545454545
MYCBP	-0.907833333333333
GPX5	-1.965
C6orf129	-1.03216666666667
QSER1	-1.86883333333333
ULK2	2.55725
PIGO	-0.107
NRCAM	-1.66757142857143
SLC35E3	-0.46425
CSRP2	0.31825
HYPE	0.18025
MAPK15	-0.1232
MGC14327	0.00875
TIMM13	-0.523333333333333
ZNF462	1.50375
GBA3	-0.00775000000000001
TEX13A	1.5155
MCM6	-1.77544444444444
MTRF1	-1.26875
ABCA7	-1.2285
EIF4A2	-0.088
ZC3H10	0.4913
RPGR	0.0956666666666666
C20orf94	-0.697
RP1L1	-0.239
GPR125	-0.144333333333333
USP22	-0.762928571428571
OR1L4	0.385
MLZE	-0.17375
FLJ32065	0.18875
PTCD1	-0.32025
CRTAC1	1.32383333333333
BXDC2	-2.5685
C18orf1	1.7715
FAM107A	4.14535714285714
EFNA3	-1.48625
P18SRP	-0.692
CAMKK2	0.496333333333333
KIAA0649	-1.01
NES	-0.583666666666667
HS6ST3	-1.864375
PON2	-0.942
TCP11L2	-1.77275
CLEC4A	1.90125
PRR12	0.4525
MLXIPL	0.241
C2orf50	1.424
ZNF28	-0.232
ENC1	0.3555
MAP2K1	-0.669375
FKSG2	1.04625
KIAA0430	1.581
PTP4A1	-1.40205555555556
GPR156	3.136
GTF3C6	-0.64625
UBR2	0.0341
LOC388272	-1.3935
MAK	-0.253666666666667
ACOT4	1.76375
STC2	0.0769166666666666
PIGW	-2.476375
SAE1	-1.0985
COL6A1	0.502090909090909
OAZ1	-0.177166666666667
STMN4	0.259
EDG3	-0.737166666666667
SGCE	1.002
IL11	-1.34883333333333
PRSS8	2.02775
YIPF5	1.00991666666667
WNT4	2.010875
CSN2	0.5654
TCF7	-2.103375
TDO2	-0.509
SAMD9	-1.0760625
S100A7A	0.418
MMRN1	4.67183333333333
GKAP1	0.00100000000000001
AKR1C3	1.77475
RNF19A	0.3465
GMDS	-0.796
YKT6	-1.480125
SPARC	1.2104
C12orf31	-1.03175
UBE2V2	-1.67683333333333
FBXL18	-1.3715
KIAA0460	0.6125
ADAM22	-1.40425
SERPINC1	-3.76975
KCTD21	-0.036
MYOHD1	-2.3045
ZNF37A	0.0805
GTF3C1	-1.00316666666667
CTSZ	3.55625
PRNPIP	-0.634625
DRD1IP	-0.0756666666666667
NR1I2	-0.716666666666667
ZNF266	-0.705
SPAG4L	1.212
COX4NB	-0.08125
SAPS1	0.0883333333333333
APOA1	-3.496125
TATDN1	-0.683833333333333
C10orf82	-0.32525
KPNB1	-2.2345
FOXO3	0.924181818181818
CRYBB2	-1.0915
ZBTB5	-0.0585
SLC25A38	-0.8855
DCTN2	-0.0726666666666667
IFT20	-0.56375
CTHRC1	0.25875
C1orf31	-1.19025
UHRF1	-2.1145
GPC6	-2.74666666666667
C10orf54	3.54275
MCF2L2	-0.23
WNT9B	-0.6845
OLA1	-0.5805
FAM120B	-0.1985
TTLL10	0.121
CYorf15A	-2.49525
RELN	0.0365
SCN2B	1.8435
MFHAS1	-0.99375
NKX3-2	-2.2624
RASGRF2	-1.2785
SSBP1	-0.778833333333333
KPNA6	-0.357928571428571
LOC389118	0.3305
HS3ST4	0.9447
SUPT7L	-0.112125
FLJ32658	-0.65625
IGFBPL1	-2.05375
KIAA1641	-0.9942
SHKBP1	-0.517666666666667
CSF1R	7.5195
NAGK	-0.16225
MYL2	0.75725
HIST1H4C	0.601666666666667
TOMM7	1.9345
ADAMTSL3	1.6471
TNFSF14	0.1
PRRT2	-1.47575
VTA1	-1.017625
AOAH	2.085
CRISPLD2	1.491
PNN	-1.7525
TA-NFKBH	-0.267666666666667
ESPN	-1.2435
RBM43	0.926
KIAA1267	1.056875
DDX3X	-0.143611111111111
KIAA1576	-2.58925
PLXDC1	3.33383333333333
FLJ25801	-4.9975
HNRNPL	-1.01875
RUNDC3A	0.00983333333333331
CASP12	-0.421
SH2D5	-2.24475
RPL26L1	-0.1875
OR51A7	0.432666666666667
HDC	4.7095
C2orf16	-1.1028
SYTL3	1.83725
GOLGA4	-0.518875
NOTCH1	-0.4515
ATPAF2	0.09725
ECD	-0.194
SSX5	-1.91933333333333
SNAP91	1.14733333333333
OCA2	-1.31
PNPO	-0.3314
DAPK1	-0.4255
PINX1	-1.01166666666667
SELENBP1	1.3435
NEK3	-0.93425
TMED4	0.143214285714286
SSTR4	0.7415
FOSL1	-1.90377777777778
CD40LG	0.496
