Hybridization REF	TCGA-AN-A0FD-01A-11R-A034-07
RNF19A	0.37625
GMDS	-1.015
YKT6	-0.727625
SPARC	2.4249
C12orf31	-0.39925
UBE2V2	-1.49
FBXL18	-2.18616666666667
KIAA0460	0.48475
ADAM22	0.478571428571429
SERPINC1	-5.71925
KCTD21	0.68875
MYOHD1	-1.73275
ZNF37A	0.2615
GTF3C1	0.688666666666667
CTSZ	1.6615
PRNPIP	-1.517625
DRD1IP	0.31425
NR1I2	-1.74675
ZNF266	-0.4394
SPAG4L	0.4045
COX4NB	-0.42175
SAPS1	1.51116666666667
APOA1	-3.496625
TATDN1	-0.997333333333334
C10orf82	3.96425
KPNB1	0.00875000000000004
FOXO3	0.953916666666667
CRYBB2	-1.6075
ZBTB5	-0.818666666666667
SLC25A38	-0.265
DCTN2	-0.155
IFT20	-0.20225
CTHRC1	2.99475
C1orf31	-1.141875
UHRF1	-1.2346875
GPC6	-0.545
C10orf54	1.52375
MCF2L2	0.143666666666667
WNT9B	0.613
OLA1	-0.6055
FAM120B	0.8175
TTLL10	-0.6035
CYorf15A	-2.30566666666667
RELN	-1.4873
SCN2B	0.200416666666667
MFHAS1	-0.17075
NKX3-2	-0.0161666666666667
RASGRF2	1.0395
SSBP1	-0.823166666666667
KPNA6	-0.315214285714286
LOC389118	1.0945
HS3ST4	-0.5756
SUPT7L	-0.681625
FLJ32658	-0.53975
IGFBPL1	0.06975
KIAA1641	-0.9635
SHKBP1	-0.180333333333333
CSF1R	4.4005
NAGK	-0.04875
MYL2	0.95675
HIST1H4C	-1.09983333333333
TOMM7	0.05425
ADAMTSL3	2.3042
TNFSF14	-1.23275
PRRT2	-0.32175
VTA1	-0.509125
AOAH	2.42833333333333
CRISPLD2	2.017
PNN	-1.4283
TA-NFKBH	0.1135
ESPN	0.094
RBM43	0.4175
KIAA1267	0.754125
DDX3X	-0.0283888888888889
KIAA1576	-4.21125
PLXDC1	4.532
FLJ25801	-3.6155
HNRNPL	0.15025
RUNDC3A	1.22483333333333
CASP12	0.569
SH2D5	-1.131
RPL26L1	-0.1445
OR51A7	-0.06075
HDC	0.6295
C2orf16	0.216666666666667
SYTL3	1.48075
GOLGA4	-0.4176875
NOTCH1	-0.441333333333333
ATPAF2	-0.0375
ECD	0.02825
SSX5	-2.56166666666667
SNAP91	0.838666666666667
OCA2	-2.96675
PNPO	1.05066666666667
DAPK1	-1.29433333333333
PINX1	-0.904666666666667
SELENBP1	0.048875
NEK3	0.168583333333333
TMED4	-0.0178571428571429
SSTR4	0.721
FOSL1	-2.0599
CD40LG	0.134
CES1	-1.62836363636364
DCI	-0.369833333333333
B3GAT3	0.366166666666667
STK17B	-0.18875
CNTN6	0.903666666666667
CYP3A4	-1.11225
MBOAT2	0.496071428571429
PISD	-0.45125
USP1	-1.6795
PYDC1	3.87666666666667
CENPM	-1.55975
SAR1B	0.08375
TTC7B	-0.044875
DP58	-0.1575
GPC1	1.83275
RBL1	-1.258375
TMEM137	-2.92666666666667
TOB1	1.53658333333333
TCEAL1	3.14016666666667
CENPF	-2.02927272727273
C6	0.94425
PRSS1	-3.1425
PPIL6	1.2418
C6orf124	0.9875
ODZ4	0.779333333333333
SNCB	0.4645
NDUFB9	-0.278125
CNOT6L	0.922166666666667
S100A9	-0.745833333333333
TRIM50	0.9375
KCTD1	0.9236
WDR63	-1.03075
SPEF2	2.406625
RNGTT	-0.322666666666667
CXorf22	1.073
KCNK16	0.668
CEP250	-0.78625
ATPBD1B	0.0475
KCNJ2	3.75575
MT1B	-1.1565
ZNF684	-2.419
SLC4A1	-0.0246666666666667
PDHA1	-0.92375
ZNF492	-0.26475
TKT	-1.5045
BYSL	0.404625
RNF38	-0.319
AHDC1	0.9515
KLHL2	0.035875
CMTM8	1.82075
DMP1	0.3285
HERPUD2	0.31275
CRTAM	1.96433333333333
ZNF572	1.16625
TMEM16J	-0.895
HSD17B2	-4.144
UBE2G1	-0.056
AHSA2	-2.99775
PELI2	-0.4925
TPX2	-1.9625
ATP9B	0.3345
DAZAP1	0.104875
HMGCS2	-0.455
C17orf38	-0.475
B9D1	-0.31725
NKX2-5	0.143333333333333
KIAA1276	2.49075
LILRB2	2.8685
CSTF1	-0.295666666666667
BTN2A1	-0.333166666666667
C15orf48	6.2245
IGF2BP3	-3.81025
FAM113B	-0.3115
HRG	0.81775
ZNF131	-0.86975
USP47	0.122538461538462
CCDC88B	-0.749
HCN1	-0.207857142857143
HTN1	0.0285
SYCP3	-0.70575
C13orf23	-0.3711
PAPOLA	0.03875
AATK	-0.4549
MSH3	0.0436666666666667
NDUFAB1	-0.95425
ITLN2	-1.81483333333333
BAK1	0.0151666666666667
MRPL45	-0.5975
MTNR1B	0.4574
LOC645843	-0.154
SPECC1L	0.13525
PGCP	1.3695
SPN	0.08925
GPR143	2.11683333333333
ZNF576	0.6785
TMEM39A	0.123
ATP5D	-0.46
MAGEB3	-0.908
RPS5	-0.718666666666667
ANP32E	-1.93442857142857
MTMR1	0.86725
YEATS4	-0.89325
SYNGAP1	0.13825
PCOLCE	-0.331
MNS1	-0.12675
PCYT2	-0.767833333333333
ZNF182	-0.6925
LAX1	0.5845
SPPL2B	0.496
ELOVL5	0.6055
PCDHAC1	1.133
B4GALNT1	-0.822
BLOC1S2	-0.2245
ZNF673	-0.1879
ARHGAP21	-0.410333333333333
IRX5	3.91475
LRFN5	-0.469166666666667
FAM7A1	-0.46325
RAB19	-0.001
GINS1	-2.10625
ITM2B	1.4976
PAPSS2	-0.591916666666667
OR5BF1	0.277
ACSL3	-0.6665
KIAA1919	-1.21858333333333
GLT8D2	2.722625
UTRN	0.749461538461538
CNN1	2.43725
HISPPD2A	-0.533
SDAD1	0.13575
SIGLEC9	-0.0535
RPL35	-0.172642857142857
C22orf26	-1.635
IMPDH2	-1.232125
WDR69	-0.865
SEC14L5	-0.182166666666667
CLTA	-0.29775
RP11-529I10.4	1.61
GPR37L1	0.687333333333333
OGDH	-0.302333333333333
ASB13	0.8435
ZFP14	-0.4765
ZCRB1	0.0671666666666667
KPNA3	0.714
HSPA1L	1.18225
RHOC	0.4145
LOC554175	0.8445
PPP3CA	-0.0704
SLC1A7	-0.389111111111111
ZNF529	0.6406
RBED1	0.36275
DDB2	-1.24075
FLJ11286	1.28833333333333
SPATA1	0.2065
MKNK1	0.175
DYSF	0.926333333333333
ALKBH2	0.10725
NKD1	-1.86266666666667
C1orf174	-0.19025
PLEKHO1	0.656833333333333
ASB10	-0.27675
RING1	0.039
NPC2	0.436875
AVPR1B	-0.1
YTHDF1	-0.0649090909090909
LMAN1L	1.0425
GSG2	-0.9975
CEP170	-0.3039
RPS4Y2	-5.30025
MSH6	-0.2915
HECTD2	0.141333333333333
ZNF556	0.419166666666667
PLEKHC1	-0.1402
AIRE	0.1555
BCL2L10	0.0555
LMOD3	1.11233333333333
ZBTB8	-0.0538
FOXA2	-2.1219
SLCO2A1	1.7685
C3orf46	-0.9135
PRDM16	-1.14033333333333
TMEM98	1.05975
FRMD5	-1.503
PDE6C	0.35
C1orf216	0.220166666666667
EP400	-0.502857142857143
PTK2	-0.04
RNF217	0.20125
NDUFA8	-0.3025
ZFAT1	0.146
LAMP3	1.73416666666667
GLTSCR2	0.484375
NPW	-0.506
LLGL2	0.2349
PPM1K	0.168666666666667
C20orf177	0.4345
KIR2DL4	0.650625
NFKB2	0.3655
C21orf122	0.256166666666667
HESX1	-1.2875
GPR114	-0.467
SLC25A35	-1.702
GNAT1	-0.177
ORAI3	0.24275
FAM76B	-0.484375
TMEM99	-1.0755
TRIM29	-0.7987
CDS1	2.19025
RHEB	-0.4769
C4orf27	-0.4825
RAB3A	-0.306
OTUD6B	-1.44425
GPD1	-0.637875
CDH15	-0.0385
NPM1	-0.259714285714286
TMEM117	-1.20125
PRPS2	-0.8885
GCK	-0.099
ADRA2A	4.26816666666667
TSPYL4	0.463166666666667
TASP1	-0.284
WDR19	0.23725
C10orf38	-1.572
PDE4C	-0.435
FYB	0.735
C1orf55	-0.5755
PPFIA3	-0.505
RAD18	-0.2885
C12orf44	0.4575
CRYBA4	-0.479
HVCN1	0.86725
TAF10	0.319666666666667
C16orf48	0.0128333333333333
DEPDC5	0.8925
LTBP1	-1.026
MAPRE1	-0.338125
FGF8	0.346
C3orf52	1.222375
SENP7	-0.14
LRRK2	0.7005
RUNDC2A	0.764833333333333
KIAA0355	-0.0656666666666667
CPEB1	-1.61875
PPEF2	1.129
ABI2	0.0693333333333333
KIAA0317	-1.305125
ATF1	-0.5595
DYNC1H1	0.983625
DIP	0.584
TMEM33	-0.0794444444444444
POLDIP3	-1.1055
C7orf24	-1.055
GPR171	1.58675
CDC6	-3.4015
PLD1	-1.42133333333333
ITFG2	-0.3361
NDUFC1	-0.00025
AKNA	-1.14375
NBR1	0.05125
PKHD1	0.427666666666667
HPS4	-1.2042
MAFA	2.07625
ULBP3	-2.3425
DIRC1	1.0845
IMMT	-0.803875
C22orf13	-0.159583333333333
CEL	0.05725
MARK3	-1.2595
ADAMTS2	1.07966666666667
ARPC3	-0.778166666666667
TMEM10	0.13675
NPHS1	0.90125
BRD8	0.114833333333333
WDR12	-1.348
IDI2	0.00957142857142854
HOXD13	-1.6015
OR8G2	-0.721333333333333
SLAIN1	-3.2205
GABRQ	-0.29175
NR2C2	-1.36175
NKTR	-0.771
TLE2	-0.1335
KIAA0892	0.327333333333333
AURKA	-1.93772727272727
GPRC5C	-1.24766666666667
TBC1D9B	-0.117
PNPLA6	-0.0656666666666667
AP3B1	-0.20775
NAG	-0.403375
C11orf68	0.379
AKR7A3	1.90075
AHCYL1	-0.342833333333333
COP1	0.202
RPP14	-0.00750000000000001
PCDHB18	0.0385
CDH24	0.6815
KRT17	-0.2832
LACTB2	-1.3905
DDX24	0.5305
PHACTR1	-2.038
SLC35E2	0.29725
LOXL1	0.26675
IQSEC2	0.811875
RGSL1	0.085
PCDHGC5	0.1725
MEGF10	-0.568714285714286
PRRX1	2.14533333333333
ASTE1	0.0448333333333333
C6orf159	-0.459
MYOD1	0.90975
GAA	0.61
ZNF747	0.1545
KLRC1	-1.00642857142857
IL1RL2	-2.424
GDF9	-1.19525
GPR119	0.839
TRAF2	-0.4145
HCK	3.05566666666667
BMP6	-2.5905
IL8RA	0.0451666666666667
FLJ35848	-2.41775
EFHA1	0.34475
CDSN	1.56066666666667
C14orf54	-0.60125
LSM3	-0.93325
ZFP41	-0.042
C9orf126	-0.412833333333333
VIT	-2.446
SPCS3	-0.87625
DEF8	-0.7446
CHAF1A	-2.54783333333333
C1orf165	-0.271833333333333
ZFPM2	1.75
FTH1	1.039
SLC35F1	-2.175
YWHAH	-0.1055
C17orf66	0.723
ADRB1	-0.48925
FOXL1	-0.196
RG9MTD3	-0.939333333333333
UMPS	-0.169875
MGC13008	-0.4155
KIAA1161	-0.1935
CCDC77	-2.27775
C12orf65	-0.2169
COG4	-0.706
RCP9	-0.337083333333333
RP4-692D3.1	2.11633333333333
CDC2L5	0.77775
MGC7036	0.1545
DNAJC11	-0.5535
GDF2	0.6062
TIMM17A	-0.81525
HNRNPA0	0.7119
OR2H1	0.445
PCBP1	-0.209875
COL23A1	-1.5895
LRRC2	0.123846153846154
NSD1	0.329357142857143
FLJ37078	-0.188
WDR91	-0.185333333333333
TMEM179	-0.54
DSCR10	1.5585
CNDP2	0.069
FYN	-0.508
BEX2	0.826166666666667
KCND3	0.768666666666667
YPEL5	1.793125
LRRC42	-1.23283333333333
C17orf45	0.080125
ZNF649	-0.341666666666667
LOC150763	0.9745
COL5A2	3.65625
CNGA2	-7.968
ELA2B	-0.0694000000000001
RAB9B	0.284
FAM100A	0.9835
NAIP	-0.982642857142857
MYOZ2	-0.764857142857143
SPATA12	-0.085
XRCC4	-1.626
CYB561	0.8414
CHST10	-0.34075
BAI1	-1.9635
BRSK1	0.668666666666667
C17orf89	-0.9945
PDE6H	-0.5135
FLJ20309	0.2951
MAP7	0.445125
SCN4B	0.54625
SPAG9	-0.9135625
SERTAD1	0.7245
FLJ21963	-0.23975
ANTXR1	1.1716
TMPRSS13	2.97816666666667
ETV7	4.4255
DGAT1	0.0893333333333333
NKIRAS1	-0.1585
TAC3	-2.245
CORO1C	-0.39025
RAD54B	-1.65025
HRASLS3	1.87916666666667
C21orf42	0.421333333333333
BARD1	-0.726166666666667
ZNF177	0.0486666666666667
MIP	1.619
ZNF442	0.484
F2	-3.2401
GRIA1	0.747875
GALNTL2	1.3748
WNT5A	0.1097
LENG9	0.2075
hCG_25371	-1.1275
FOXR1	0.0025
TRA@	0.846111111111111
PWWP2	1.71075
C1QTNF7	0.5115
SLC7A4	1.906
C4orf7	0.0726666666666666
C17orf80	1.04416666666667
KLK4	1.06483333333333
IL31	-0.968
TMEM176A	3.2515
CTNNB1	0.6739375
BHLHB2	0.93275
TMEM185B	1.0135
ARD1B	-0.26525
C1orf93	0.8865
BRUNOL4	-0.156166666666667
LOC541469	0.489166666666667
UPK2	0.86125
GAS8	1.51983333333333
PATE	0.3615
IMPACT	0.812125
WNK4	-0.477
HNRPLL	-0.874
GAD2	0.27925
ITGA6	-0.68025
BMP15	0.6315
CYP2A7	4.649375
RIC8A	0.692625
CCND1	0.1515
USP35	-0.241
DSCR2	-2.2855
CCL4	4.6385
ZCCHC10	0.5545
NOL11	-0.9185
TRPM2	1.16158333333333
PSMD2	-1.06690909090909
CHTF18	-1.60275
USP18	1.431625
RRAS	-0.11225
LAMC3	-0.90175
TOX	-2.79716666666667
PCDH15	0.3115
GABRG3	-1.5715
NUDCD2	-0.4655
SGCZ	0.467
KCTD17	0.125
SPSB2	-0.665
TPPP3	2.90033333333333
CILP2	1.2635
CALB2	3.4595
CEBPZ	-0.555
ZNF479	0.488
FMOD	5.1945
C21orf66	-1.14585714285714
CLN6	-1.27033333333333
ANAPC1	-1.27275
SH2D3C	0.64275
PTPN14	-0.0388
TRIM42	0.04825
APTX	-0.409
SNRPG	-1.38683333333333
BMS1	-0.16
MAGEA3	-3.437
NFATC3	-0.44325
LRRC45	-0.2535
ARS2	-0.502142857142857
LRIG1	1.92416666666667
EPSTI1	1.8188
PRSS27	-0.34575
ERC2	-0.424833333333333
PRKACB	-0.0826428571428572
PRDM13	-4.019
HCG27	-2.1115
KLK12	-0.405
HSD17B7	-0.489
ZNF354A	-0.0710000000000001
PCDH11X	1.446
DMGDH	-0.41675
PCBD2	-0.314166666666667
TMC6	-1.817875
RIMS1	0.525
SF3B2	-0.564
RCN1	-1.09116666666667
CPB1	4.1835
BCAR3	-0.547
FCRLB	3.42975
PAK1IP1	-1.23175
OR10H1	0.952
KIF9	1.4699
PITPNM2	-1.0195
L3MBTL4	1.07
TGFB1	-0.1202
ZXDC	-0.60425
SLC6A16	-0.761
SRrp35	-1.86
LRRC8E	2.72125
PPIAL4	-0.94975
EOMES	0.174833333333333
PAX2	-0.435
SCARF2	1.1965
PSEN2	1.041
PCDHB13	1.00533333333333
C10orf28	-0.307
DHRS7B	1.002
C1orf131	-0.478
ASB1	-1.0466
ZNF223	0.535833333333333
LCMT2	0.086
MEP1A	-1.27966666666667
TMEM53	0.8295
RSPH3	2.1865
C10orf33	-0.421
LOC644285	-1.3075
PTPN9	0.546666666666667
ABCA12	-5.1025
CCDC37	0.112
RUNDC1	0.8551
YES1	0.0516
FAM120AOS	0.686
OR5M3	-2.341
PPP1R3F	0.1847
IL13	0.041
MDFI	-0.95925
PRNT	0.313
ZDBF2	0.124
OR10C1	0.6225
CLIC1	-0.374666666666667
LILRA5	0.271333333333333
CSAG1	-2.36483333333333
TREML2	-1.21866666666667
FAM125A	0.492666666666667
ZNF74	-1.3585
FAM104A	0.286125
LRRC39	-0.751
SAMD5	-1.02975
HYAL2	0.5285
HIST2H2AC	1.091125
IGFBP5	2.97113043478261
NRTN	-1.54083333333333
KIAA0556	0.3888
FAM29A	-1.79033333333333
JMJD2A	0.4475
EPHB1	0.113
POLD4	0.523375
ANAPC10	-1.361
LRRC36	-0.5555
MEGF6	0.835625
LPHN3	-0.0171666666666667
BMP10	1.4252
C21orf55	0.132
CREM	-0.752214285714286
PTGER4	-0.122666666666667
METAP1	-1.346875
KCNQ1	1.06833333333333
NR2F2	-1.598875
SSFA2	-1.39241666666667
CTTNBP2	-1.78975
BCL2A1	-1.619
ZBTB24	-0.02875
SLCO6A1	-0.461666666666667
PRDM1	0.9332
OR7D2	-0.631833333333334
CCDC47	-0.0587
LOC646982	2.184
SLC26A6	-1.87433333333333
BIN1	-0.0887
SRRM1	-0.129428571428571
PCSK1N	0.923875
ALS2	0.00860000000000005
ECT2	-1.09394736842105
CACNA2D2	0.931
DOCK6	-0.64775
C10orf119	0.2125
FATE1	0.487333333333333
DUSP23	2.15
TRIP6	-0.517142857142857
NUP35	-0.4735
CDH3	0.93925
KLHDC8A	0.5095
C9orf116	1.985
EI24	-0.594
CENTD1	0.02
RWDD2B	-0.146666666666667
DOCK1	1.1345
NPAS2	-1.651125
NR3C2	1.1935
FAM63A	-0.323333333333334
INPP5F	0.331166666666667
FAM111A	0.2675
MYBL1	-2.02816666666667
IQGAP3	0.0608333333333333
CRADD	-0.825
DUSP12	-1.81175
PDZK1IP1	3.23875
VASH2	-1.34375
CTR9	0.5955
VIL1	-3.10375
OR8U1	0.216333333333333
CCDC107	0.117
PTTG1IP	0.54325
OR4X2	0.43525
COL9A1	-1.598
PSMD9	-0.6845
ZFP62	0.5325
TIP39	1.099
PARP15	1.0275
TTC19	-0.903625
C1orf114	-3.18616666666667
GFPT1	0.8835
SLC27A6	-0.45675
MRPS10	-0.895
CALML5	-0.142833333333333
TRPM7	-0.70525
CGNL1	1.039875
CECR1	0.945
SERPINB8	0.0406666666666666
TMEM102	1.31475
PDIA2	-3.85325
NUCKS1	-0.688666666666667
HOTAIR	0.0855
EBI3	0.04675
NXN	1.53225
ZMYND19	-0.536875
FOXJ3	-1.3575
EIF5B	0.016
EIF2B4	0.375166666666667
LEO1	-0.90625
ZIC5	-0.683
IL20	2.99366666666667
KIAA0415	0.966
FLJ37357	0.5695
TSPAN12	1.22075
ACTR3B	-0.275375
TFAM	-0.298166666666667
IL17RD	-1.59475
PARP12	1.576
KLHDC7A	0.7145
KCTD4	-0.748333333333333
GTF2H1	-0.08525
FLCN	-0.4555
BIRC4	1.714125
LOC790955	0.6645
VKORC1L1	0.123
CYP4F22	0.5835
TAS2R5	0.7925
ZNF582	0.7895
HS3ST3B1	-0.155625
CTNS	-0.16875
STK36	0.604
MMD2	-0.351
RP5-1103G7.6	0.1325
FLJ23356	0.9615
CRH	-0.0442499999999999
C1orf182	-0.7385
ACP5	1.977
AMFR	3.1179
CA4	-3.4035
PLCB4	-0.878
MPHOSPH10	-0.25575
UNQ473	0.1908
G3BP2	-0.279166666666667
SR140	-0.545416666666667
HOXA2	-0.145
PYGB	-0.817625
BAT1	-0.501416666666667
DKK3	1.049
DDX31	-0.61675
TULP1	-0.0423750000000001
NHLRC2	0.2845
TNRC4	1.38133333333333
ZNF430	-0.13275
TNRC6A	0.237375
PLA2G1B	1.06783333333333
RCHY1	-0.0791666666666667
GTF2A2	-1.2795
MGC4294	1.117
ZNF691	-0.016
TACC3	-1.6025
DNAJC5G	-0.907
LOC4951	0.0335
MS4A4A	-1.7075
LOC152485	0.345
PPP1R2P1	0.663666666666667
PPP2R5B	-0.12475
RPGRIP1L	-0.12975
SPOP	0.6511
PTPRF	0.541916666666667
MGC42090	0.5855
SUSD3	3.4435
THOC4	-1.092875
MAML1	-0.0492
FXR2	-1.04833333333333
TYK2	-0.0395
MUC6	0.588166666666667
DNAJB7	-2.588
PIP4K2A	0.874928571428571
MEX3A	1.333
RRP1	-0.1695
TFAP4	-0.50225
CXorf41	1.3955
MTMR4	1.19316666666667
CTLA4	1.329
SNX9	1.041375
CIB3	1.85666666666667
NECAP1	0.47175
PLA2G2D	-0.1469
GLMN	-1.94333333333333
DCLRE1A	-1.0455
PDX1	2.3765
SAMD11	-0.3375
MRPL55	0.293
TLR7	1.268375
TBC1D21	1.0782
SMAD1	1.5841
ACTRT2	-0.584333333333333
RIOK2	-0.54325
PDLIM4	-0.054
SLC22A15	0.440666666666667
ABHD13	0.0202999999999999
STX18	-0.2023
CCPG1	-0.142071428571429
DCBLD1	0.689
SLC2A6	-1.3885
NOLA3	-0.7335
TRDMT1	-0.766076923076923
IL17F	1.517
ATP1A4	-0.816166666666667
OR52W1	1.0975
CFL1	-0.39525
IL4	-0.707333333333333
RBP2	-1.3195
CPSF6	0.424125
TTC8	-0.285666666666667
MUCL1	-4.091
EYA3	-1.6665
KRT38	0.5885
GNE	-1.7605
ZNF501	-0.366333333333333
SLC35A2	0.358125
CEP110	-0.7299
MYF6	2.88075
MGST2	-0.6845
TRPV4	-0.241333333333333
NEK8	-0.344166666666667
NOX5	-0.617
NCKAP1L	-0.430666666666667
EMP3	-1.51083333333333
BPY2C	-0.358
C1orf38	-0.016375
ELOVL2	0.95825
CBX7	0.542333333333333
OSBPL1A	1.2165
ZNF589	-1.20675
ESCO1	-0.7
TRA2A	0.681916666666667
C3orf26	-1.30375
PHF2	1.8885
PID1	0.395166666666667
RFC1	-0.402375
MTAP	-1.7306875
ADORA3	3.02083333333333
LOC389458	1.58825
TRNT1	-0.3515
CRIPAK	-1.05566666666667
RAI2	4.035
ANKRD44	-1.24625
GZMB	3.7655
NFE2L1	0.192375
STIP1	-0.490833333333333
RASL11B	1.226
NT5DC2	-1.87266666666667
LRP2	3.331625
MTDH	-0.539066666666667
ARSG	1.23225
HSP90AB1	0.155
CT45-6	-4.7035
ZNF483	0.2005
LMBR1L	0.11525
S100A2	-0.3583
C2	0.112277777777778
C2orf27	-1.04375
EIF4EBP1	-1.50475
GCKR	-3.54216666666667
PPP1R9B	0.2795
FER	-1.036
SNRK	1.24
OR5M10	0.317
UTP6	-0.48425
CAPZA3	0.52
FBP1	0.974
TERT	-0.516
CCL1	-1.6145
FUCA1	1.0505
ALS2CR8	-0.791666666666667
KCMF1	-0.149916666666667
SRCRB4D	-0.8555
OXCT2	0.869833333333333
IL17RA	0.398666666666667
MPP5	0.2875
SPA17	0.67325
FLJ10986	-0.169
GALNT14	-0.3435
CXorf27	-2.094125
NPLOC4	-1.1555
RAB34	0.151
KRTAP3-3	1.1545
ARSD	0.720166666666667
CPLX2	-0.7855
PJA1	0.8995
WHDC1L1	0.336166666666667
RB1	-0.6721
MTMR15	-0.585
PHLDA2	-0.9426
GUCY2F	0.487
MPV17	-0.304
SLC35D1	-1.1775
LYSMD3	0.3614
COL16A1	1.75175
ERLIN1	-1.16166666666667
JMJD4	0.54925
HIST1H2BK	0.00325
TP53I11	2.17616666666667
ST3GAL4	-0.3285
PF4V1	0.859666666666667
ALG8	-0.05525
REG1A	-0.202
MINA	-0.74225
CYB5R3	-0.199083333333333
HHLA1	0.0435
MYST4	2.3976
VASN	-0.66475
UCHL5IP	-0.9255
TFAP2A	1.8108125
MGC9913	0.237
C9orf97	-0.2275
LOC90379	0.54225
PHF15	0.100142857142857
ZNF169	-0.117166666666667
KRT7	-0.3773
GLIPR1L2	1.87028571428571
LOC116236	-0.32725
IQCF3	-0.261666666666667
RDH14	0.9655
HNRPK	0.774857142857143
RABEPK	-0.1935
ISX	-2.1975
CBARA1	0.209
RAD51AP1	-2.821
MLL5	0.4745
CXorf48	-4.236
SGCD	0.27725
PHTF1	-0.424375
CA3	-2.80175
CMTM5	-1.70733333333333
STX10	0.010625
JMJD2D	-0.657
P4HA1	-0.381333333333333
GAB3	-0.690666666666667
DHRS4	-0.425166666666667
COL4A1	2.304
C20orf20	-1.32975
OSBPL2	0.143625
PTTG2	-1.63325
KIAA1688	1.925
STS	-2.566375
SHROOM4	0.595
KBTBD5	-0.5395
ALDH1A3	0.9571
BTNL2	0.998
TGIF1	1.1045
ZFAND5	0.736125
ICA1	1.921625
NAV3	0.457833333333333
FLJ12331	-0.21375
EPS8L2	0.2212
MNT	0.1725
ENTPD1	1.90208333333333
OR51E2	1.66857142857143
STK11	0.3
MX1	3.658875
TTTY9A	0.392
CX62	0.665
LOXL4	-1.43975
EXOSC4	0.32175
PURB	-0.000571428571428588
SETD1A	-0.192833333333333
RELB	1.68
LAMB2	0.799666666666667
HNF1B	-0.856166666666667
PNLIPRP3	-2.051
C14orf139	-1.413
UMOD	1.71375
GRIN3B	0.655
GPR25	0.0555
ZNF512B	-1.1635
ATP6V0A1	-0.800375
SRA1	-0.170666666666667
ZNF615	1.135
ZNF768	0.7015
ZNF469	3.3505
DYNC2LI1	0.540666666666667
DNAH3	2.065
LOC387911	0.2255
LOC554234	-0.039
ARRDC5	0.73975
TMEM59L	-0.674166666666667
MARCH4	0.3905
CNOT8	-0.665
KIRREL3	-2.595
ADAM17	0.97075
MYOG	0.550625
CPNE1	-0.892333333333333
AK5	2.92125
LOC204010	-0.2775
NDRG4	1.29025
LOC130074	0.25725
PIAS4	0.785
NCOA2	0.64175
TEGT	-0.1189
USP5	-1.79
ANKRD21	-0.0896666666666666
KIAA0692	0.2705
HAPLN3	0.86075
LZIC	-0.4485
NRXN3	0.8115
CDKN2C	-2.4665
KIAA0226	0.172818181818182
CYB5D1	0.23275
WDR68	-0.905875
ABCB6	-0.8644
MRPS25	-0.5025
ZMAT2	1.13591666666667
KRT25	1.295
RPL11	-0.82475
GRAP	-0.544333333333333
LOC198437	0.992166666666667
RORC	1.357375
RAP2C	0.274214285714286
MXD1	-0.098875
AZI2	-0.140833333333333
NUAK2	-0.5615
AHSG	-5.934125
MANSC1	0.4985
IMP3	-0.687166666666667
C2orf3	-0.897125
VSTM3	3.2015
PCTP	0.6865
SIRT1	0.1265
MANBA	0.22
CD164	0.546375
GFRA1	2.2347
PRM2	1.35675
ZKSCAN3	0.8435
PLEKHG1	1.615
TPRKB	-0.223
UBFD1	0.252833333333333
CDKL5	1.8346
HIST1H2BD	0.40425
INPP4A	-0.575333333333333
BMX	-1.66628571428571
PTPRU	-1.7885
LOC554202	0.1336
HOXC8	0.956125
IL12B	0.118
ADPGK	-1.23125
ZNF418	0.778
SIAE	0.8
CWC15	0.1605
RP13-401N8.2	-0.1045
KLHL11	-0.51125
DEDD2	0.381125
PSMB3	-0.84475
DDX25	-2.16025
ZBTB3	0.684166666666667
GFRAL	-1.099
RPS25	-0.853666666666667
FAM57B	1.30116666666667
TESK2	0.2555
DNM1L	-1.719625
ZNF207	-0.212666666666667
CLEC11A	1.686625
TOLLIP	1.1185
TMEM61	0.460833333333333
DLK1	-4.36966666666667
PLVAP	2.794125
NOD2	2.08166666666667
SCMH1	-0.0985
FLJ40235	1.016
HTR2A	0.00833333333333336
ARMC5	0.5145
FUT7	-1.4565
PRELP	2.5388
ALKBH6	0.338666666666667
GYG1	-0.613916666666667
POLR3GL	-0.272
COL8A2	5.661
OR10A5	0.657285714285714
C1orf187	-1.5875
TXLNB	-0.544166666666667
C16orf68	-0.801666666666667
R3HDM1	-1.31825
C16orf75	-1.26775
BAALC	-1.024625
TNP1	-1.02375
GAPDH	-1.78216666666667
COX7C	-0.126
ERRFI1	-0.175583333333333
PGAM2	0.606166666666667
FAM108B1	-1.88925
APC	0.0175
TLR2	3.60175
SUCNR1	1.2075
ZNF233	1.709
WFDC1	0.601666666666667
PSG11	0.358
SLC39A1	-0.25875
PSAPL1	-0.6015
CDC42EP1	0.479375
MECR	-0.05325
KIAA0101	-1.4924
MACROD2	1.1019
MMP19	0.851666666666667
LOC202459	-1.05183333333333
VNN2	0.823
ACCN3	-5.372
TIMD4	1.204
RNASE8	-0.878
CCDC7	0.12475
SULT2B1	-1.239
ME1	-1.09875
MGRN1	0.121875
MRPL30	-0.516
IVL	-0.301714285714286
CALM1	0.9737
PLEKHA6	1.7265
B4GALNT2	2.246
PGDS	3.333875
C8orf33	-0.384916666666667
