Hybridization REF	TCGA-AO-A03T-01A-21R-A034-07
ZNF37A	0.9335
GTF3C1	0.250333333333333
CTSZ	2.13325
PRNPIP	-0.490875
DRD1IP	0.4665
NR1I2	-1.677
ZNF266	-0.5875
SPAG4L	0.3715
COX4NB	-0.5325
SAPS1	4.1135
APOA1	-3.386375
TATDN1	-1.02566666666667
C10orf82	1.50425
KPNB1	-0.47175
FOXO3	0.2175
CRYBB2	-0.8765
ZBTB5	-0.890666666666667
SLC25A38	-0.98325
DCTN2	-0.693166666666667
IFT20	0.67125
CTHRC1	-0.041
C1orf31	-0.871
UHRF1	-1.3224375
GPC6	-1.36825
C10orf54	1.62775
MCF2L2	-0.1166
WNT9B	-0.246625
OLA1	-0.254
FAM120B	-0.17475
TTLL10	0.3385
CYorf15A	-4.8655
RELN	-1.3984
SCN2B	1.50291666666667
MFHAS1	-1.502
NKX3-2	-1.8855
RASGRF2	-0.8945
SSBP1	-0.648833333333333
KPNA6	0.356
LOC389118	0.453
HS3ST4	0.193444444444444
SUPT7L	-0.444875
FLJ32658	-0.55
IGFBPL1	-1.012
KIAA1641	0.6565
SHKBP1	-0.486666666666667
CSF1R	4.87375
NAGK	0.91425
MYL2	0.96875
HIST1H4C	-0.78
TOMM7	-0.558625
ADAMTSL3	2.265
TNFSF14	-0.518
PRRT2	1.998
VTA1	-1.762
AOAH	2.26983333333333
CRISPLD2	1.11814285714286
PNN	-1.2639
TA-NFKBH	0.05125
ESPN	0.99525
RBM43	0.382
KIAA1267	0.95075
DDX3X	-0.627111111111111
KIAA1576	-2.537
PLXDC1	3.43833333333333
FLJ25801	-3.6775
HNRNPL	0.3565
RUNDC3A	2.258
CASP12	1.125
SH2D5	-0.803375
RPL26L1	0.0535
OR51A7	-0.121
HDC	0.5855
C2orf16	-0.100833333333333
SYTL3	0.875875
GOLGA4	-0.2544375
NOTCH1	-1.09116666666667
ATPAF2	0.00449999999999999
ECD	0.83475
SSX5	-1.19833333333333
SNAP91	-0.2045
OCA2	-4.34075
PNPO	1.2445
DAPK1	-1.11766666666667
PINX1	-0.462166666666667
SELENBP1	-0.250875
NEK3	-0.842583333333333
TMED4	0.188785714285714
SSTR4	0.877
FOSL1	-2.2806
CD40LG	0.2825
CES1	-1.02441666666667
DCI	0.908166666666667
B3GAT3	0.245666666666667
STK17B	-0.44775
CNTN6	-0.03775
CYP3A4	-0.227833333333333
MBOAT2	1.67942857142857
PISD	1.074125
USP1	-1.70625
PYDC1	0.896333333333333
CENPM	-0.3725
SAR1B	0.39375
TTC7B	-0.374375
DP58	-0.273
GPC1	0.51925
RBL1	-2.0745
TMEM137	-1.71816666666667
TOB1	2.21983333333333
TCEAL1	0.7
CENPF	-0.957636363636364
C6	0.328666666666667
PRSS1	-2.463
PPIL6	0.3725
C6orf124	1.4145
ODZ4	0.492
SNCB	1.02175
NDUFB9	1.83975
CNOT6L	0.741166666666667
S100A9	-0.834666666666667
TRIM50	0.7285
KCTD1	2.5779
WDR63	0.63775
SPEF2	1.869625
RNGTT	-0.978333333333333
CXorf22	-0.181
KCNK16	-0.09025
CEP250	-0.68675
ATPBD1B	-0.41675
KCNJ2	2.8725
MT1B	1.2095
ZNF684	-1.4455
SLC4A1	0.5445
PDHA1	-0.1675
ZNF492	-0.70625
TKT	-1.70775
BYSL	-0.8925
RNF38	-0.45325
AHDC1	0.6155
KLHL2	1.150375
CMTM8	0.91025
DMP1	-1.167
HERPUD2	-0.24875
CRTAM	2.04133333333333
ZNF572	-0.54975
TMEM16J	-0.802
HSD17B2	-1.603
UBE2G1	-1.48825
AHSA2	-1.73725
PELI2	-0.883
TPX2	-1.856375
ATP9B	1.11183333333333
DAZAP1	-0.06425
HMGCS2	1.01
C17orf38	-0.279
B9D1	0.989
NKX2-5	-0.629166666666667
KIAA1276	0.95025
LILRB2	3.6505
CSTF1	-0.182333333333333
BTN2A1	-0.6665
C15orf48	5.4345
IGF2BP3	-3.5215
FAM113B	1.09483333333333
HRG	0.207125
ZNF131	-0.76125
USP47	0.398714285714286
CCDC88B	0.12325
HCN1	-0.442111111111111
HTN1	0.365833333333333
SYCP3	0.77125
C13orf23	-1.3137
PAPOLA	-0.6838125
AATK	0.1129
MSH3	0.483833333333333
NDUFAB1	-1.27725
ITLN2	-0.507166666666667
BAK1	0.269833333333333
MRPL45	-0.803
MTNR1B	0.184833333333333
LOC645843	0.076
SPECC1L	0.964125
PGCP	0.985
SPN	-0.155375
GPR143	3.45583333333333
ZNF576	0.8805
TMEM39A	-0.1632
ATP5D	0.922833333333333
MAGEB3	-1.9925
RPS5	-1.646
ANP32E	-1.39514285714286
MTMR1	0.536
YEATS4	-1.68375
SYNGAP1	0.81425
PCOLCE	0.405666666666667
MNS1	0.67525
PCYT2	-0.3685
ZNF182	-0.12575
LAX1	-0.0218571428571429
SPPL2B	1.8142
ELOVL5	-1.1032
PCDHAC1	-0.284
B4GALNT1	0.395833333333333
BLOC1S2	-0.59475
ZNF673	-0.5973
ARHGAP21	-0.396833333333333
IRX5	5.194375
LRFN5	0.542666666666667
FAM7A1	-1.37225
RAB19	-0.337
GINS1	-1.54875
ITM2B	0.5445
PAPSS2	-1.42841666666667
OR5BF1	0.834
ACSL3	-0.251375
KIAA1919	-1.30658333333333
GLT8D2	1.712625
UTRN	-0.0647142857142857
CNN1	1.6615
HISPPD2A	0.3405
SDAD1	0.307125
SIGLEC9	-0.1105
RPL35	-0.146642857142857
C22orf26	-1.1915
IMPDH2	-2.383875
WDR69	-1.20225
SEC14L5	-0.416333333333333
CLTA	0.0915
RP11-529I10.4	-0.78025
GPR37L1	1.53833333333333
OGDH	-0.288333333333333
ASB13	1.05416666666667
ZFP14	0.762
ZCRB1	0.610333333333333
KPNA3	-0.96125
HSPA1L	0.79325
RHOC	0.768875
LOC554175	0.40975
PPP3CA	0.6932
SLC1A7	-0.6415
ZNF529	-0.8445
RBED1	1.752
DDB2	-1.3485
FLJ11286	1.40916666666667
SPATA1	0.1195
MKNK1	-0.263833333333333
DYSF	0.826333333333333
ALKBH2	0.22025
NKD1	-2.82383333333333
C1orf174	-0.9025
PLEKHO1	0.664666666666667
ASB10	-0.24925
RING1	-0.1625
NPC2	0.443375
AVPR1B	0.1205
YTHDF1	0.269416666666667
LMAN1L	0.737
GSG2	-1.788
CEP170	-0.8034
RPS4Y2	-5.289
MSH6	-0.932
HECTD2	0.125333333333333
ZNF556	-2.69166666666667
PLEKHC1	-1.7652
AIRE	0.422333333333333
BCL2L10	-0.0456666666666667
LMOD3	-0.4118
ZBTB8	0.5478
FOXA2	-3.6502
SLCO2A1	2.1075
C3orf46	0.2165
PRDM16	-0.737833333333333
TMEM98	-0.45475
FRMD5	-1.882
PDE6C	0.36
C1orf216	0.501666666666667
EP400	-0.0600714285714286
PTK2	1.10758333333333
RNF217	-0.95975
NDUFA8	0.6055
ZFAT1	0.78075
LAMP3	3.27266666666667
GLTSCR2	0.05075
NPW	-0.684
LLGL2	0.2549
PPM1K	1.96566666666667
C20orf177	-0.4585
KIR2DL4	0.7841
NFKB2	-0.11775
C21orf122	-0.702333333333333
HESX1	-0.75175
GPR114	0.556833333333333
SLC25A35	0.337666666666667
GNAT1	0.0830000000000001
ORAI3	0.02125
FAM76B	-1.30475
TMEM99	0.2454
TRIM29	1.3708
CDS1	4.09725
RHEB	-0.5213
C4orf27	-0.7805
RAB3A	0.4555
OTUD6B	-0.3805
GPD1	1.224125
CDH15	-1.15016666666667
NPM1	-1.11392857142857
TMEM117	-1.08525
PRPS2	0.433416666666667
GCK	0.0265
ADRA2A	2.9065
TSPYL4	-0.0678333333333334
TASP1	-1.3425
WDR19	-0.0141666666666666
C10orf38	-1.211
PDE4C	-0.284833333333333
FYB	0.449583333333333
C1orf55	0.281
PPFIA3	-0.17025
RAD18	-1.74725
C12orf44	-0.497333333333333
CRYBA4	-0.1245
HVCN1	0.77875
TAF10	-0.427666666666667
C16orf48	0.5455
DEPDC5	1.36966666666667
LTBP1	-2.6485
MAPRE1	-0.5895
FGF8	0.5765
C3orf52	0.488
SENP7	-0.824
LRRK2	0.2685
RUNDC2A	0.713333333333333
KIAA0355	-0.049
CPEB1	-1.1305
PPEF2	1.2955
ABI2	-0.106833333333333
KIAA0317	-0.37325
ATF1	-1.34883333333333
DYNC1H1	1.1315
DIP	1.0005
TMEM33	0.919111111111111
POLDIP3	-0.445
C7orf24	0.97225
GPR171	4.06875
CDC6	-2.24416666666667
PLD1	-0.6331
ITFG2	-0.411
NDUFC1	1.277
AKNA	-1.231
NBR1	0.9355
PKHD1	0.881428571428571
HPS4	-0.3982
MAFA	2.1015
ULBP3	-0.704
DIRC1	1.021
IMMT	-0.829
C22orf13	0.0188333333333333
CEL	0.41875
MARK3	-1.2845
ADAMTS2	0.132083333333333
ARPC3	0.546833333333333
TMEM10	-0.482428571428572
NPHS1	0.21775
BRD8	-0.426333333333333
WDR12	-1.85525
IDI2	0.0653333333333333
HOXD13	-1.232
OR8G2	-0.810333333333333
SLAIN1	-2.15975
GABRQ	-0.69
NR2C2	-1.791
NKTR	-0.5867
TLE2	1.3095
KIAA0892	-0.4705
AURKA	-1.11081818181818
GPRC5C	0.824833333333333
TBC1D9B	0.403125
PNPLA6	0.443333333333333
AP3B1	0.06
NAG	-0.8345
C11orf68	0.2965
AKR7A3	1.17775
AHCYL1	-0.0785
COP1	0.0105
RPP14	-0.996166666666667
PCDHB18	-0.272
CDH24	1.9325
KRT17	0.1373
LACTB2	-1.291
DDX24	0.2047
PHACTR1	-2.04516666666667
SLC35E2	0.5165
LOXL1	-0.9185
IQSEC2	1.71675
RGSL1	0.0975
PCDHGC5	0.3125
MEGF10	0.0795
PRRX1	1.35216666666667
ASTE1	0.201333333333333
C6orf159	-1.11933333333333
MYOD1	2.295
GAA	0.815
ZNF747	0.2885
KLRC1	-1.180625
IL1RL2	0.067
GDF9	-0.0875
GPR119	0.9125
TRAF2	0.0758333333333333
HCK	4.963
BMP6	-2.5705
IL8RA	3.39083333333333
FLJ35848	0.1575
EFHA1	-0.585
CDSN	0.949333333333333
C14orf54	0.0795
LSM3	-1.564625
ZFP41	0.412
C9orf126	-2.1165
VIT	0.091
SPCS3	-0.57725
DEF8	-0.2652
CHAF1A	-1.2775
C1orf165	-0.265833333333333
ZFPM2	-0.130666666666667
FTH1	-0.13175
SLC35F1	-1.427
YWHAH	0.679
C17orf66	0.172833333333333
ADRB1	-0.104
FOXL1	0.0275
RG9MTD3	0.371166666666667
UMPS	-0.535625
MGC13008	-0.021
KIAA1161	-0.1175
CCDC77	-2.53225
C12orf65	0.5034
COG4	-0.719
RCP9	0.66075
RP4-692D3.1	3.16033333333333
CDC2L5	0.7885
MGC7036	0.423333333333333
DNAJC11	-1.0385
GDF2	0.033
TIMM17A	-0.671
HNRNPA0	-0.4371
OR2H1	-0.32225
PCBP1	0.0885
COL23A1	-0.82475
LRRC2	0.773785714285714
NSD1	0.772357142857143
FLJ37078	0.08725
WDR91	-0.179833333333333
TMEM179	0.724
DSCR10	0.421
CNDP2	0.3384
FYN	-0.408
BEX2	0.962333333333333
KCND3	-0.659
YPEL5	1.29525
LRRC42	-1.65716666666667
C17orf45	-1.877125
ZNF649	-0.4111
LOC150763	2.951375
COL5A2	1.60383333333333
CNGA2	-0.181
ELA2B	-0.9918
RAB9B	0.64125
FAM100A	0.6625
NAIP	-0.0342857142857143
MYOZ2	0.14325
SPATA12	0.0325
XRCC4	-1.74025
CYB561	2.0115
CHST10	-0.26175
BAI1	0.142833333333333
BRSK1	1.08066666666667
C17orf89	0.357375
PDE6H	-0.455
FLJ20309	0.3232
MAP7	1.008625
SCN4B	2.877
SPAG9	-1.1695
SERTAD1	1.13916666666667
FLJ21963	-0.067
ANTXR1	-1.1655
TMPRSS13	1.921
ETV7	3.75616666666667
DGAT1	0.624166666666667
NKIRAS1	-0.614
TAC3	-2.4685
CORO1C	-1.06391666666667
RAD54B	-1.428
HRASLS3	3.28583333333333
C21orf42	0.668
BARD1	-0.294166666666667
ZNF177	-0.237
MIP	0.4835
ZNF442	0.098
F2	-3.4428
GRIA1	1.17
GALNTL2	0.535
WNT5A	-3.0609
LENG9	0.1445
hCG_25371	-1.4585
FOXR1	0.463
TRA@	1.00166666666667
PWWP2	1.027
C1QTNF7	0.733166666666667
SLC7A4	3.4185
C4orf7	2.705
C17orf80	0.128666666666667
KLK4	0.141333333333333
IL31	-0.024
TMEM176A	3.67975
CTNNB1	-0.8745
BHLHB2	1.2765
TMEM185B	0.0476666666666667
ARD1B	-0.13325
C1orf93	2.572
BRUNOL4	0.633333333333333
LOC541469	2.32908333333333
UPK2	2.1525
GAS8	1.26783333333333
PATE	0.272
IMPACT	0.1765
WNK4	2.20833333333333
HNRPLL	-1.807
GAD2	0.18675
ITGA6	-0.477
BMP15	0.1635
CYP2A7	-0.014875
RIC8A	-0.74025
CCND1	0.984416666666667
USP35	0.4385
DSCR2	-1.821
CCL4	4.98233333333333
ZCCHC10	-0.957
NOL11	-2.05875
TRPM2	2.73441666666667
PSMD2	-1.24054545454545
CHTF18	-1.1505
USP18	2.772625
RRAS	0.1175
LAMC3	-0.54875
TOX	-3.14383333333333
PCDH15	0.569
GABRG3	-1.66675
NUDCD2	-1.305
SGCZ	-0.0315
KCTD17	1.6915
SPSB2	0.7735
TPPP3	5.49333333333333
CILP2	0.253666666666667
CALB2	2.2995
CEBPZ	-0.276833333333333
ZNF479	-0.3165
FMOD	4.68216666666667
C21orf66	-1.05157142857143
CLN6	0.410333333333333
ANAPC1	-0.899875
SH2D3C	1.99725
PTPN14	-0.5336
TRIM42	0.1135
APTX	0.2805
SNRPG	-0.791166666666667
BMS1	-0.438
MAGEA3	-3.51
NFATC3	-1.21883333333333
LRRC45	1.33666666666667
ARS2	-0.6045
LRIG1	1.25866666666667
EPSTI1	0.577666666666667
PRSS27	-0.2265
ERC2	-1.230125
PRKACB	-0.0430714285714285
PRDM13	-4.175
HCG27	-1.393
KLK12	-3.4755
HSD17B7	-1.1285
ZNF354A	0.446
PCDH11X	1.6635
DMGDH	-0.888
PCBD2	0.0688333333333333
TMC6	-0.819625
RIMS1	-0.163625
SF3B2	-0.424833333333333
RCN1	-0.3435
CPB1	5.3995
BCAR3	0.07825
FCRLB	0.923
PAK1IP1	-0.478
OR10H1	-0.037
KIF9	0.6685
PITPNM2	-0.962375
L3MBTL4	-0.117
TGFB1	-0.1742
ZXDC	0.3195
SLC6A16	-0.2195
SRrp35	-1.61675
LRRC8E	1.80125
PPIAL4	-0.0493333333333333
EOMES	0.713666666666667
PAX2	-0.1495
SCARF2	0.704375
PSEN2	1.34908333333333
PCDHB13	0.14975
C10orf28	-1.228125
DHRS7B	1.12085714285714
C1orf131	-1.348
ASB1	-1.6412
ZNF223	0.3725
LCMT2	1.2265
MEP1A	-1.5405
TMEM53	0.59
RSPH3	1.12925
C10orf33	-0.1975
LOC644285	0.25725
PTPN9	0.1375
ABCA12	-1.16675
CCDC37	-1.12425
RUNDC1	1.1405
YES1	-0.863666666666667
FAM120AOS	0.1855
OR5M3	-0.247
PPP1R3F	0.9535
IL13	0.6409
MDFI	1.38625
PRNT	0.57625
ZDBF2	-0.593
OR10C1	0.710333333333333
CLIC1	-0.676333333333333
LILRA5	-0.8234
CSAG1	-2.5615
TREML2	-0.235166666666667
FAM125A	-0.0668333333333334
ZNF74	-1.236
FAM104A	0.8525
LRRC39	-1.225
SAMD5	2.246
HYAL2	0.29625
HIST2H2AC	1.7515
IGFBP5	0.981521739130435
NRTN	0.618333333333333
KIAA0556	0.5372
FAM29A	-1.99427777777778
JMJD2A	1.27675
EPHB1	0.80075
POLD4	0.973625
ANAPC10	-0.8365
LRRC36	-1.05775
MEGF6	-0.55075
LPHN3	0.448
BMP10	0.3048
C21orf55	-0.0015
CREM	-0.761266666666667
PTGER4	-1.42366666666667
METAP1	-1.9795
KCNQ1	0.552333333333333
NR2F2	0.351125
SSFA2	-0.824333333333333
CTTNBP2	-1.2985
BCL2A1	-1.04175
ZBTB24	-0.618625
SLCO6A1	-2.37133333333333
PRDM1	0.5293
OR7D2	-0.87
CCDC47	0.0715
LOC646982	0.411
SLC26A6	-1.53116666666667
BIN1	0.1936
SRRM1	0.0711428571428572
PCSK1N	3.0855
ALS2	0.0558
ECT2	-1.64742105263158
CACNA2D2	1.935375
DOCK6	-0.64675
C10orf119	-0.628
FATE1	0.285
DUSP23	1.94675
TRIP6	-0.146928571428571
NUP35	-0.786
CDH3	1.988
KLHDC8A	0.723
C9orf116	1.913375
EI24	-0.376
CENTD1	0.113833333333333
RWDD2B	-0.2415
DOCK1	0.98
NPAS2	-0.822125
NR3C2	2.46583333333333
FAM63A	0.968166666666667
INPP5F	-1.175
FAM111A	-0.4395
MYBL1	0.835083333333333
IQGAP3	0.7135
CRADD	-1.45
DUSP12	-2.2745
PDZK1IP1	3.4295
VASH2	0.05675
CTR9	-0.44975
VIL1	-3.7735
OR8U1	0.385666666666667
CCDC107	1.3505
PTTG1IP	0.458125
OR4X2	0.2335
COL9A1	-1.651
PSMD9	-0.92125
ZFP62	-0.42
TIP39	1.55075
PARP15	0.533
TTC19	-1.243125
C1orf114	-1.49366666666667
GFPT1	0.513
SLC27A6	0.5295
MRPS10	-0.7863
CALML5	0.489833333333333
TRPM7	-0.290625
CGNL1	2.826625
CECR1	0.8845
SERPINB8	-0.823
TMEM102	1.9965
PDIA2	-3.26975
NUCKS1	0.522
HOTAIR	-1.59925
EBI3	0.93975
NXN	-0.38375
ZMYND19	-0.55225
FOXJ3	-0.46475
EIF5B	0.0758
EIF2B4	-0.744833333333333
LEO1	0.53975
ZIC5	-1.0715
IL20	2.03733333333333
KIAA0415	1.21733333333333
FLJ37357	-0.3925
TSPAN12	0.017
ACTR3B	-0.461375
TFAM	-1.39233333333333
IL17RD	0.8435
PARP12	1.3445
KLHDC7A	0.9795
KCTD4	-0.1754
GTF2H1	-0.51825
FLCN	-1.17116666666667
BIRC4	2.03975
LOC790955	0.35325
VKORC1L1	-0.0775
CYP4F22	1.50016666666667
TAS2R5	0.3235
ZNF582	0.177
HS3ST3B1	-1.26975
CTNS	-0.56175
STK36	1.3435
MMD2	-0.0873333333333333
RP5-1103G7.6	-0.425
FLJ23356	-0.0695
CRH	-0.5505
C1orf182	0.313833333333333
ACP5	2.9195
AMFR	2.1434
CA4	-0.2825
PLCB4	0.08875
MPHOSPH10	0.8755
UNQ473	1.13683333333333
G3BP2	-0.00583333333333334
SR140	-0.347833333333333
HOXA2	0.94325
PYGB	-0.289625
BAT1	-0.67175
DKK3	-0.958833333333333
DDX31	-0.643625
TULP1	0.720625
NHLRC2	-0.52725
TNRC4	1.88516666666667
ZNF430	-0.39975
TNRC6A	0.892375
PLA2G1B	0.663333333333333
RCHY1	-0.964666666666667
GTF2A2	-0.7105
MGC4294	-1.16
ZNF691	-0.269
TACC3	-0.1075
DNAJC5G	0.1815
LOC4951	0.13825
MS4A4A	-2.415
LOC152485	0.9095
PPP1R2P1	0.20725
PPP2R5B	0.7955
RPGRIP1L	0.47275
SPOP	0.793
PTPRF	1.14958333333333
MGC42090	0.0705
SUSD3	3.40975
THOC4	-0.722375
MAML1	-0.5911
FXR2	-1.1705
TYK2	-0.273
MUC6	1.51616666666667
DNAJB7	-0.0455
PIP4K2A	-0.0884285714285714
MEX3A	-1.10716666666667
RRP1	-0.607125
TFAP4	-0.544
CXorf41	0.3725
MTMR4	-0.404666666666667
CTLA4	0.4605
SNX9	-0.3505
CIB3	2.889
NECAP1	0.215625
PLA2G2D	0.1874
GLMN	-1.84383333333333
DCLRE1A	-0.3745
PDX1	0.2785
SAMD11	1.07075
MRPL55	1.9036
TLR7	0.605
TBC1D21	0.2115
SMAD1	1.9831
ACTRT2	0.27925
RIOK2	-0.16275
PDLIM4	1.43475
SLC22A15	2.38683333333333
ABHD13	-0.0815
STX18	-0.2593
CCPG1	-0.361857142857143
DCBLD1	0.120666666666667
SLC2A6	0.2575
NOLA3	-0.36325
TRDMT1	-1.94642857142857
IL17F	0.638
ATP1A4	-1.156
OR52W1	-0.00899999999999999
CFL1	-0.2485
IL4	-0.7825
RBP2	0.414
CPSF6	-0.7215
TTC8	-0.829833333333333
MUCL1	5.241
EYA3	-1.54033333333333
KRT38	0.833
GNE	-1.22125
ZNF501	-0.11225
SLC35A2	0.69875
CEP110	-0.4111
MYF6	-0.09
MGST2	1.01816666666667
TRPV4	-0.7445
NEK8	-0.549833333333333
NOX5	-0.394
NCKAP1L	-1.538
EMP3	-1.3135
BPY2C	0.734
C1orf38	-0.393375
ELOVL2	-1.825625
CBX7	1.76191666666667
OSBPL1A	1.26033333333333
ZNF589	-0.714
ESCO1	-0.5425
TRA2A	0.189083333333333
C3orf26	-1.6105
PHF2	1.901
PID1	-0.224833333333333
RFC1	0.401375
MTAP	-0.3158125
ADORA3	1.11083333333333
LOC389458	0.96525
TRNT1	-1.8165
CRIPAK	0.3345
RAI2	4.54933333333333
ANKRD44	-0.7175
GZMB	4.826
NFE2L1	0.643375
STIP1	-0.830333333333333
RASL11B	-0.0095
NT5DC2	-2.411
LRP2	3.953625
MTDH	0.044
ARSG	1.49875
HSP90AB1	0.239166666666667
CT45-6	-4.779
ZNF483	0.40375
LMBR1L	-0.19925
S100A2	-2.1429
C2	-0.818777777777778
C2orf27	1.961125
EIF4EBP1	-0.2465
GCKR	-3.31216666666667
PPP1R9B	1.273375
FER	-1.57825
SNRK	-0.161666666666667
OR5M10	0.69
UTP6	-1.29975
CAPZA3	0.3895
FBP1	3.05488888888889
TERT	-1.4975
CCL1	-0.6965
FUCA1	1.094
ALS2CR8	-0.116666666666667
KCMF1	0.126166666666667
SRCRB4D	-0.708
OXCT2	-1.4194
IL17RA	0.724
MPP5	-0.343875
SPA17	0.09275
FLJ10986	0.434166666666667
GALNT14	-0.4095
CXorf27	0.22375
NPLOC4	-0.48225
RAB34	-0.01975
KRTAP3-3	0.6455
ARSD	0.700166666666667
CPLX2	1.4376
PJA1	-0.69375
WHDC1L1	1.42883333333333
RB1	-1.0002
MTMR15	-0.4485
PHLDA2	-1.1652
GUCY2F	0.1915
MPV17	-0.306
SLC35D1	-0.1685
LYSMD3	-0.0021
COL16A1	0.75975
ERLIN1	-2
JMJD4	0.84725
HIST1H2BK	1.499
TP53I11	1.40483333333333
ST3GAL4	-0.8194
PF4V1	0.774
ALG8	-1.0225
REG1A	0.30325
MINA	-0.6755
CYB5R3	0.211583333333333
HHLA1	-1.32425
MYST4	2.6043
VASN	-0.98375
UCHL5IP	-1.177
TFAP2A	2.304
MGC9913	-0.3115
C9orf97	-0.663
LOC90379	-0.2095
PHF15	-0.0892142857142857
ZNF169	-0.3788
KRT7	2.4335
GLIPR1L2	2.09175
LOC116236	0.1325
IQCF3	0.502
RDH14	0.973166666666666
HNRPK	0.336214285714286
RABEPK	-0.2
ISX	-1.183
CBARA1	0.9455
RAD51AP1	-3.03275
MLL5	0.708375
CXorf48	-4.5095
SGCD	-2.069
PHTF1	-0.1885
CA3	1.8545
CMTM5	0.404
STX10	-0.947125
JMJD2D	-1.905
P4HA1	-1.60633333333333
GAB3	-1.3285
DHRS4	0.751833333333333
COL4A1	1.97775
C20orf20	-0.511125
OSBPL2	0.677375
PTTG2	-1.23375
KIAA1688	1.46175
STS	-0.281
SHROOM4	-0.0581666666666666
KBTBD5	-0.0475
ALDH1A3	1.0431
BTNL2	0.141333333333333
TGIF1	1.5045
ZFAND5	0.431375
ICA1	2.237625
NAV3	-1.89333333333333
FLJ12331	-0.8835
EPS8L2	-0.0224
MNT	0.3
ENTPD1	0.751833333333333
OR51E2	0.884125
STK11	0.842
MX1	4.287
TTTY9A	0.118
CX62	1.942
LOXL4	-0.1835
EXOSC4	0.928
PURB	0.523857142857143
SETD1A	-0.757833333333333
RELB	0.53225
LAMB2	0.74
HNF1B	-0.223166666666667
PNLIPRP3	0.0145
C14orf139	-0.76775
UMOD	2.2905
GRIN3B	-0.64425
GPR25	0.967
ZNF512B	-0.06725
ATP6V0A1	-0.09975
SRA1	0.656416666666667
ZNF615	0.2725
ZNF768	-0.6595
ZNF469	2.92075
DYNC2LI1	-0.516
DNAH3	-0.5085
LOC387911	1.81575
LOC554234	-0.09925
ARRDC5	1.45125
TMEM59L	-1.38366666666667
MARCH4	3.08125
CNOT8	-1.596
KIRREL3	-0.832
ADAM17	0.242
MYOG	0.752375
CPNE1	-1.81283333333333
AK5	1.859
LOC204010	-1.6015
NDRG4	4.1975
LOC130074	-0.791
PIAS4	0.997
NCOA2	0.4695
TEGT	0.4125
USP5	-1.14725
ANKRD21	0.32925
KIAA0692	-0.108
HAPLN3	0.1775
LZIC	-0.58175
NRXN3	3.1375
CDKN2C	-0.817166666666667
KIAA0226	0.3175
CYB5D1	-0.43425
WDR68	-0.2554375
ABCB6	0.8502
MRPS25	-1.28425
ZMAT2	0.215583333333333
KRT25	-0.358
RPL11	-0.9145
GRAP	-0.543166666666667
LOC198437	3.26866666666667
RORC	0.822
RAP2C	0.745
MXD1	-0.448933333333333
AZI2	-0.749
NUAK2	0.65525
AHSG	-5.815375
MANSC1	0.3565
IMP3	-0.143833333333333
C2orf3	-0.62075
VSTM3	3.6575
PCTP	1.14375
SIRT1	0.5155
MANBA	-0.6665
CD164	-0.2365
GFRA1	-0.2918
PRM2	0.71725
ZKSCAN3	-0.6175
PLEKHG1	1.972
TPRKB	-0.51325
UBFD1	-0.417833333333333
CDKL5	1.02583333333333
HIST1H2BD	2.34233333333333
INPP4A	-0.700666666666667
BMX	-0.11075
PTPRU	-0.1985
LOC554202	-0.464
HOXC8	0.408
IL12B	-0.2855
ADPGK	-0.88675
ZNF418	1.304
SIAE	0.256125
CWC15	-0.33925
RP13-401N8.2	0.049
KLHL11	0.671
DEDD2	0.094125
PSMB3	0.23625
DDX25	-2.162
ZBTB3	0.0805
GFRAL	0.215
RPS25	-1.2975
FAM57B	1.87783333333333
TESK2	-0.265
DNM1L	-1.206625
ZNF207	-0.716333333333333
CLEC11A	0.67425
TOLLIP	-0.00187500000000002
TMEM61	0.689833333333333
DLK1	-3.5631
PLVAP	2.657625
NOD2	4.10333333333333
SCMH1	0.6145
FLJ40235	0.174
HTR2A	0.348166666666667
ARMC5	0.697
FUT7	0.406
PRELP	1.7422
ALKBH6	0.6575
GYG1	-0.733666666666667
POLR3GL	-0.87
COL8A2	2.96
OR10A5	0.472125
C1orf187	-1.45925
TXLNB	0.5215
C16orf68	-1.28333333333333
R3HDM1	-0.53475
C16orf75	-1.3415
BAALC	0.628375
TNP1	0.54325
GAPDH	-1.79666666666667
COX7C	0.475
ERRFI1	0.195583333333333
PGAM2	2.56966666666667
FAM108B1	-1.79375
APC	-0.08825
TLR2	2.82625
SUCNR1	1.35825
ZNF233	-0.35575
WFDC1	-1.23133333333333
PSG11	-0.1166
SLC39A1	-0.246
PSAPL1	-0.4045
CDC42EP1	0.680375
MECR	-0.23525
KIAA0101	-1.3497
MACROD2	-0.4906
MMP19	0.942833333333334
LOC202459	-1.07566666666667
VNN2	0.4415
ACCN3	-1.3235
TIMD4	0.628
RNASE8	0.6635
CCDC7	0.33775
SULT2B1	2.4605
ME1	0.28775
MGRN1	0.28925
MRPL30	-0.357375
IVL	0.113
CALM1	0.4508
PLEKHA6	2.2844
B4GALNT2	-0.665
PGDS	2.471375
C8orf33	0.349833333333333
TMEM56	-1.08333333333333
CKM	-1.53033333333333
ESR2	0.172888888888889
ACOT8	0.88575
AGTR2	-0.10725
LOC155006	0.47525
BC37295_3	0.938
EPM2AIP1	-0.00883333333333333
PZP	0.377
RPS9	0.422166666666667
C18orf51	-1.86525
SIVA1	-0.6281
HEATR2	0.245
CD3E	0.30125
C20orf142	2.204
PGLYRP3	0.4065
CCDC139	-0.795
