Hybridization REF	TCGA-B6-A0IG-01A-11R-A034-07
CCDC3	1.7485
C9orf21	-1.06016666666667
KIAA0513	1.0415
MIER2	0.2525
PNMA2	-1.63941666666667
SH3BP2	0.5436
ANXA10	-1.9445
RTN2	0.684333333333333
TFB1M	-1.107
PRPH2	2.7745
C14orf133	0.7395
GOLGB1	0.761666666666667
IRX4	0.406125
NFKBIL1	0.460833333333333
C10orf62	0.046
APBB3	-0.69975
RPS10	0.4994
LOC728378	2.483
TLE3	1.26533333333333
PSMB7	-0.432
MESDC1	1.356
SLC6A1	0.0626666666666667
OCLN	0.45375
PTTG3	-1.53166666666667
NAGLU	0.94425
SERTAD4	1.893
SPRY1	1.064
FLJ10781	-0.929916666666667
MYSM1	-0.6115
TRIM4	0.379285714285714
SH3YL1	1.840125
TREM2	2.91233333333333
SERPINI1	-1.1635
HDHD3	0.751625
TMEM38A	0.175625
EID2B	-1.6625
TDRD3	0.410333333333333
SEDLP	0.66825
THSD7A	0.321
NDST3	-2.821
KLHL15	-1.10616666666667
DHRS12	2.487
FBXO9	-0.400214285714286
TNPO1	-1.227
MRPL13	-0.261166666666667
SNX5	-2.18566666666667
METTL6	-1.204
SOD1	-0.043875
CHML	-1.41966666666667
PACS1	1.39
SIRT5	-0.4206
CAPN2	-0.143166666666667
FXYD5	-0.884333333333333
TWISTNB	-0.699375
LRFN1	0.816166666666667
UBE1L	1.37775
UBE1C	-0.177
OR51B2	-1.49125
OR4D11	0.325
C15orf2	0.3395
NR4A1	0.935
LOC339047	-1.59075
TRIM17	1.803
ATP5G3	-0.124642857142857
RPL15	-1.34716666666667
ADAMTS8	-0.82075
HOXC4	0.6425
C14orf37	1.5965
CEACAM5	2.140875
MYT1L	0.101666666666667
RASA2	-0.632125
OSBPL7	-0.613
STAG1	-0.245
GIMAP4	4.01316666666667
FUT3	3.91316666666667
PIF1	-2.3835
LPIN2	0.2072
SH3PX3	0.80425
PDP2	-0.30425
PAPD1	0.076875
ERP27	3.25375
APOOL	-0.169
DIABLO	0.42
TRHR	0.364875
ARMC9	0.051625
RNF152	4.19575
SLITRK3	-0.489833333333333
ZNF211	-0.2808
PFDN1	-0.0365
RGS11	0.568125
HS6ST1	0.7655
AKR1D1	-2.29625
TNP2	0.386333333333333
STK31	-1.3135
EML4	-1.11783333333333
SGTA	-0.170833333333333
HIST1H2BI	0.995833333333333
PSMD6	-1.995
KIAA1257	3.199
C18orf55	-0.455833333333333
FLJ20273	1.467
RPL28	-0.1845
EPYC	-0.146
NOX3	-0.00650000000000001
ELAC1	-1.028
METT11D1	-0.47875
BIN2	-0.701333333333333
NACA2	-0.624
CCDC17	-1.3745
HM13	0.196
UBOX5	-0.265
UBE2O	-0.5405
UBL5	0.34475
APOLD1	1.11975
C9orf31	0.36725
TNFSF8	0.391
ARHGAP29	-0.027625
PROKR2	0.6625
PDE5A	1.134
C6orf12	-0.6245
TOM1L1	-0.218
WHDC1	0.636875
FOXI1	0.0951666666666667
RAB4A	0.0548
TMEM39B	-0.99025
ATPBD1C	-0.99425
FARSA	-0.525333333333333
PLEKHG5	0.476
CMAS	-1.46683333333333
OR7E24	0.6305
SLC30A1	-0.795
CDC42EP5	1.34166666666667
PLAC1	1.46175
KLHL18	-0.644416666666667
LBA1	1.0724
TAZ	-0.7645
CRIP2	1.3255
BTBD11	-0.903166666666667
C16orf72	0.54825
DIO2	0.0322
LRRCC1	0.7795
CCDC136	-2.4085
PRX	-0.238857142857143
RBM5	-0.5173
TMEM85	0.306125
TUBGCP4	-0.756166666666667
APLN	1.16525
CDK7	-0.790833333333333
SSR2	1.13833333333333
CRELD1	-1.20275
C19orf46	2.62
GAL3ST4	-0.222333333333333
KBTBD10	-0.06125
IL28A	2.06325
WDR27	-0.3835
MCM2	-1.00866666666667
SOX14	0.5235
FLJ39743	-0.3965
KIAA0922	-0.304125
HIPK4	0.535
FLJ25758	0.1855
C16orf57	0.214833333333333
PDZD2	1.219875
MCC	-0.25875
HHLA3	-0.6809
ID2	0.9195
C20orf23	3.25033333333333
ZNF688	1.5475
APOC2	-2.45166666666667
LOC440093	-0.11875
FAM50B	1.69166666666667
PWP1	-0.6035
DNAH10	1.34025
HIST1H2BA	0.698
GPR56	2.46333333333333
METAP2	-1.327625
PAN3	0.894333333333333
STXBP4	-0.100375
PDHX	0.3255
MTA1	-0.195833333333333
ZBED4	-0.274375
ZNF720	0.56975
CDK2	-1.543625
RHOJ	0.048
CDC37	0.166333333333333
ZER1	0.28125
GRK4	-0.013
PRPH	0.269
POLR2A	0.421375
OGFOD1	0.097
NOL5A	-1.01375
PHEX	2.921
FLJ16478	0.2795
C20orf117	-0.27825
CAMTA2	-0.27575
C11orf74	-0.821
DDX17	-0.34875
C5orf27	0.059875
PLEKHA2	-0.9422
PDE4DIP	-0.1585
SCN7A	0.496333333333333
ZNF559	-1.66633333333333
CXCL10	3.9575
ZMYM4	-0.389833333333333
STK32B	1.60893333333333
KIAA0888	-4.3188
TACR3	-0.576
CKAP2L	-1.65175
KIF1A	-1.193
RSPRY1	1.9715
VCAN	1.17725
CYP27C1	-0.2155
SYDE1	-1.16
MED12L	-0.463
ZDHHC21	1.519875
NHS	-0.7665
TM9SF3	1.33333333333333
DDHD1	0.35525
MAFG	-1.32541666666667
BICD2	-0.00499999999999998
C14orf119	-0.212166666666667
C14orf43	0.673857142857143
CDH7	-0.359
ALKBH5	-0.491428571428571
JUP	2.315375
TMEM41A	0.382666666666667
MAMDC4	-1.2145
CBX3	-0.49375
LRRC18	-0.046
RBMXL2	-0.54825
PLA2G4D	0.683833333333333
FGF13	2.34575
KIF3A	-0.602333333333333
PDIA6	-0.22025
DCXR	0.5215
CASKIN2	-0.00650000000000001
EHD1	1.79083333333333
MARCKSL1	0.516166666666667
ZNF496	-0.410166666666667
SCAF1	0.379
KCTD8	-1.10125
TRAF3IP3	-0.101071428571429
LSR	1.827
CXorf1	-0.287333333333333
C14orf112	1.50383333333333
EIF2B1	-0.3315
OMP	-0.0645
GSTZ1	1.056
LOC92017	0.9445
ISLR2	0.4535
C12orf36	0.791
GATA2	-0.652166666666667
GABRA5	-1.854
CELSR2	-0.923357142857143
STAM2	0.9261
TNAP	-0.0055
PTPMT1	-1.1345
GRP	5.282
SV2A	-1.676
MAGEA12	-4.00075
CACNG1	-0.792
C18orf19	-0.7275
GSG1	-0.242
PTPRJ	-0.0376428571428571
FRMPD1	0.7045
ZNF668	0.9895
PLEKHJ1	-0.134875
ADAT1	-0.6021
TMEM50A	0.247
UCN3	0.4335
HOOK1	0.879
IL17B	-0.2905
MLKL	0.422833333333333
TTC14	-0.388
KLHL5	-1.715375
CRYL1	1.27383333333333
FOXH1	-0.2045
NFYB	-0.9165
PPM1G	-0.22475
GOLGA2LY1	-0.66675
NMT1	-0.590875
HADHA	-0.02
CHSY-2	1.96975
PLEKHF1	1.67514285714286
SAGE1	-2.453
MUSTN1	-0.362
SUHW4	0.8685
TFEB	1.08533333333333
ZFYVE27	0.11975
ATG12	-0.6456
BMI1	1.13414285714286
ZIM3	0.025
MYH4	-0.1035
MASP1	-1.03408333333333
KIAA0984	0.8795
RPAP2	-0.887
ASB5	-0.68225
BOLA3	-0.665833333333333
MIA3	1.2525
KRT35	2.4355
KIR3DL3	-0.6145
MRPL51	-1.24025
SEMA3F	0.848
NDUFB2	0.1245
LOC253012	-0.56975
FAM46C	-0.6867
G6PC	-1.8585
CSAG3A	-4.22766666666667
PREX1	0.7365
SLC25A45	0.756375
MAPKBP1	0.336
CPE	-0.176
GNB1	-0.80825
CXCR6	-1.495
TRIM46	0.25875
C16orf3	0.43
HPSE	-0.543
TIGD3	1.608
SPG3A	0.904
LCAT	-1.0315
ST6GAL1	-1.94527777777778
POMC	-0.51875
FLJ36031	-0.995166666666667
NSMAF	-0.246333333333333
SKIL	0.087
ADSS	0.27
HMGCS1	-1.5815
POLR3F	-0.431
RAB10	0.647375
ZNF277P	-0.868375
ZBTB7B	0.7635
DHRS1	1.59075
ABCC13	1.47175
CNOT3	0.57125
NFKBIA	0.90475
GAK	-0.287833333333333
SFT2D2	0.842666666666667
HOXA6	0.0655
CRTC1	0.652875
LY6D	-0.1335
C20orf72	-1.06666666666667
CPT1A	1.16825
LMO1	-2.178
EIF3I	-0.59175
PRB4	0.7975
MCM3APAS	-1.743125
C20orf132	0.551
FOXF2	-2.327
S100A12	-0.2675
MLH1	-0.953666666666667
ACTN1	0.9198
MRPL36	-0.311333333333333
C20orf106	0.4465
FBXO6	0.886333333333333
MKS1	-0.9475
CX3CR1	-2.689625
PDE1B	0.769
PLP1	1.69975
KISS1	0.322166666666667
C14orf2	-0.2085
TBC1D3P2	-0.31775
COMMD6	0.1493
ANKRD7	-1.539
PTCHD1	-1.77185714285714
NARS2	-1.48125
DOCK7	-0.809375
FAM127B	0.11275
LOC390243	0.153
N6AMT2	0.6715
ZNF391	-0.9855
DNAJB14	0.768666666666667
WRB	0.053375
BPI	0.457083333333333
TTC4	-1.26383333333333
FAM10A5	-1.11175
GOT1L1	0.0861
MAGED1	0.5605
RESP18	0.1235
WFDC6	0.8795
MT2A	-0.08
C11orf56	-0.21375
KIAA1432	1.823
ROR1	-1.359625
HSD17B14	1.104
ZFAND2B	0.55775
SAMD4B	0.46825
HEXA	0.3405
HNRNPU	0.1905
USP39	0.1465
NRD1	-0.5525
R3HDML	0.74075
FLT4	0.463166666666667
OMG	0.801333333333333
OR52N4	0.5555
LOC399818	-0.50425
ELA2	-2.302
VENTXP1	0.8035
RFC5	-0.9525
OR52L1	0.513
PAX5	-0.106
FBXO2	-1.402
GMEB1	-0.276
AKT3	-1.15516666666667
CRB1	-1.7335
CTTN	1.28983333333333
UTP15	-0.777666666666667
HSBP1	0.182666666666667
PHF11	2.19025
NDEL1	0.0221666666666667
USP8	-0.1215
BAIAP2	0.486
SI	0.235333333333333
ARSJ	-2.1555
BAAT	-2.35675
KCNS3	0.626166666666667
LOC126147	-0.141166666666667
TMEM37	-0.64875
C1orf162	2.49016666666667
MBD1	-0.0485
ITGAL	0.643833333333333
WDR73	0.0441666666666667
GKN2	0.4335
ARFGAP1	-0.245375
SLC5A8	-0.854333333333333
ZBTB40	-0.159
CYP4B1	1.30233333333333
LYPLAL1	-0.758
CHST3	-1.11375
MAP3K9	0.3115
BTAF1	-1.33133333333333
TFAP2E	-0.059
RBM35B	1.40875
LOC441251	-0.206
ANKRD25	-0.730055555555555
UQCRC2	-0.357
MAEA	-0.228666666666667
HYAL1	-2.5409
RNPEPL1	0.4915
CPSF2	-0.53075
PSD3	-0.0761
ABCA13	-0.786125
AGR2	3.69625
GBX1	-0.711
HDLBP	1.12621428571429
ACY3	-0.2
HECW1	-0.59075
ZNF519	-1.33725
HOPX	3.459875
ZNF304	1.21325
OR12D3	0.2705
FKSG43	0.55975
METTL1	-0.0625
MFSD3	0.9743
PSPH	-0.175
CLCA3	-1.3085
DARS2	-0.974166666666667
CDC25A	-1.41766666666667
BAIAP2L1	-0.82825
B3GNT5	-1.671375
USP29	0.295
ARHGEF10L	0.8431
ATOX1	0.5365
ADAM30	-0.85475
DNASE1	1.9405
STT3A	0.777
RAB6IP1	-0.52975
PTN	0.3621
C1orf106	0.456692307692308
HECA	1.28875
RNF122	0.90575
SLC22A18AS	0.624
GNG8	0.158166666666667
ELP4	-0.18075
FAM65A	0.738333333333333
RPL10A	-0.431333333333333
IRS4	0.358
MACF1	0.276
SEC24D	1.1395
LOC374395	1.3315
TGFB2	-1.372375
MDFIC	-1.00275
CHRNE	0.508666666666667
PCMTD2	-0.660166666666667
ATP6V0D1	0.398666666666667
MTA2	2.46075
LZTR1	-1.05
RAP1A	-0.820166666666667
AXIN1	0.0715
POLR1C	-0.3415
TRIO	-0.456166666666667
PLXNA4A	-0.457083333333333
C5orf33	-1.10375
DEPDC1B	-3.727125
ZNF473	-0.0116666666666667
MTM1	0.152125
GPR107	0.549333333333333
CSNK1A1L	0.864166666666667
FLJ14154	0.4845
NLRC4	2.2575
ENPP4	0.866
PADI3	-0.3835
RNF170	0.3145
CG018	0.0608333333333333
C16orf7	0.4515
KCNE1	0.88125
NRM	-0.762833333333333
SLC37A3	-0.1265
TPD52L2	-0.933333333333333
UNC5B	1.03075
C12orf12	0.0752
SDHB	-1.22675
CLRN1	-0.41
NUDT10	-0.296833333333333
UGT3A1	0.171285714285714
FBXW8	-0.188625
RHOF	-0.947875
PTPLAD1	1.20825
MYO3B	-1.606
DERA	-1.22825
TPP2	-0.66175
C19orf53	0.158166666666667
GINS3	-0.3185
ST6GALNAC5	2.4685
CHSY1	0.34375
MGC15705	0.035
GPR83	0.331666666666667
EXT2	0.528
DOLK	0.986
TUBAL3	-2.1985
ACVRL1	1.6707
ABL2	-0.290583333333333
C14orf156	-0.979166666666667
PTPRZ1	-2.851375
DIP2C	0.53425
LAMP1	1.03175
RXRA	0.2261
MAP3K5	-0.2365
ALKBH1	0.701166666666667
PDLIM7	-0.11825
ARL14	-2.1985
SNIP1	-0.686166666666667
TIMP3	1.22783333333333
RGS3	0.627166666666667
SPAG16	3.1236
ABHD4	0.51375
ARHGEF12	0.00333333333333333
GLUD2	-0.256
RAC2	-1.1553
UAP1L1	0.8105
SLC18A3	0.4635
YOD1	-1.32991666666667
RALY	-0.25025
HMOX2	1.408625
DGKH	1.4465
DBNDD2	0.556333333333333
YIPF4	0.36175
THAP10	-1.74475
ZNF513	0.82825
HAGHL	1.20216666666667
ITGB4	0.5615
CCDC141	-1.9485
YTHDF3	0.91675
C5orf28	-0.83525
RPL7L1	-0.07925
TMEM30B	1.35428571428571
ANKRD35	1.65
DUOXA2	0.10625
TBC1D5	-0.861625
DFNB59	-0.8515
HRH4	0.26225
MYO6	1.9822
DNAJA4	3.01675
RBM24	-1.47125
CEACAM20	-0.72225
RBM23	-0.315
NGFB	0.1875
C1orf63	-1.8774
KRTAP7-1	-1.096
PERLD1	4.523
NPB	0.4255
C17orf59	0.9381
HSPBAP1	-0.80425
SLC15A4	0.071
PRTFDC1	-1.695
OSMR	-1.56071428571429
CYSLTR2	-0.629
C19orf25	0.8231
KIAA1797	0.123
NLRP6	-0.4525
FAM105B	-0.6935
SCRN2	-0.761333333333333
LRRC58	-1.0456
RNF17	-0.024
NEIL3	-2.0625
FAM137A	-1.68325
SKP2	-2.95025
PARVA	0.309583333333333
PKLR	-1.382
RNF34	0.10525
A3GALT2	0.56
C12orf50	0.0335
SUNC1	-2.03375
FAM102B	0.298333333333333
CCT2	-1.902
LRRC37A2	-0.2925
ARF4	0.1125
SIKE	-0.0741250000000001
C8orf48	1.17
MBTPS1	0.551928571428571
GPSN2	-0.031
NCF2	1.60375
SLC12A6	-0.607333333333333
MRPL48	-1.289
HMGN3	0.577833333333333
LRRC62	-1.19125
PAX9	2.054875
FAM55A	0.1925
C20orf42	-2.36916666666667
SCML2	-2.2632
BCL9	0.52525
FAM40A	-0.6725
C9orf41	-0.0145
ZNF774	0.0325
LETM1	-1.29275
PLXNB1	-0.134
NIPSNAP1	-0.7575
USP10	-0.2855
F9	0.467666666666667
LIPE	2.88775
CNGB3	-1.4825
C12orf52	0.224625
PI4K2A	-0.363375
MED8	-0.371375
STAT4	0.6997
FGD4	1.0035
RNF145	-1.6705
WDR32	2.2426
CLDN2	-0.186333333333333
TCEAL8	0.72525
ZMYND8	0.2846
PDXK	-0.10909375
GATAD2A	0.59775
PTGES3	-1.458
CCM2	0.032
TAP1	2.058875
ZNF670	-1.06
ETS2	-0.393571428571429
C6orf166	0.3145
PRMT2	0.171642857142857
OR4B1	0.689
INTS8	-0.01
CCDC102A	0.58075
CCDC83	-0.186833333333333
ITGA1	-0.0063
EPHA5	-1.84055555555556
FAM24B	-0.841833333333333
TSGA10	3.06575
HAL	-2.02833333333333
MYOT	-0.02175
SPACA3	-0.101
BCL2L2	-0.327
CUGBP2	-0.967166666666667
CCNB3	-0.328
RNF113B	0.5335
MERTK	-1.28425
BAG1	1.28525
VPS36	0.618
ORMDL3	3.1572
C1orf190	-0.37825
ZNF625	-0.17325
CORO2B	-1.53725
ALOX15	0.6855
CST1	2.522
NUPR1	1.32366666666667
CCL7	1.18875
SMCR5	-2.4195
DSC2	1.0885
RBMS2	0.185
GRIK4	0.8075
TRIM65	-0.6134
TMPRSS6	-0.0360714285714285
TP53INP2	0.93675
GLB1L	0.483333333333333
LOC388284	-0.247333333333333
PUS1	-0.399785714285714
BCL9L	-0.167
OLFM1	-0.794583333333333
RET	2.1945
MASTL	-0.936
ALX3	0.26125
IL1RL1	0.0838333333333333
ZNF765	0.1879
C14orf138	-1.00325
SNX10	-0.664
TAC4	0.191
C1orf64	4.11825
POGK	0.52425
MAPK9	0.89775
ZNF366	2.7655
C8orf79	0.142
CLDN7	1.838
OR5AT1	0.7065
TRIM37	-2.1745
LRRC25	0.9185
GRHL2	3.2584
TEKT3	0.62775
LASS5	-0.051
ABCC4	-2.11116666666667
DLG3	1.329
VGLL1	1.140125
ZFP36L2	2.25733333333333
MFRP	0.216833333333333
KIAA1799	-1.2385
FLJ44379	-0.0635
PCNX	0.41475
ANXA9	2.906
CYP4V2	0.5462
PIK3C2A	0.167
SRR	-0.56
NOL3	0.6535
IFITM2	1.9275
ARNTL2	-2.09075
ZNF595	-0.0305
NLRP13	0.1075
ASPH	0.7365
CPA2	0.3295
PVRIG	-1.257
LEPR	-1.69033333333333
C16orf42	0.5715
SH3BGRL	2.24025
FAM77D	-1.24383333333333
FNDC7	0.297
C9orf6	0.244666666666667
NOTCH2NL	1.494
PGBD1	-0.193333333333333
SYNGR2	0.404833333333333
PITPNA	-0.582625
PRPF4B	-0.8147
SLC43A3	-1.78842857142857
NRBP1	0.28325
SLC25A22	0.985
ILK	-0.665875
SLC22A8	0.707333333333333
MRPS7	-1.0145
PITX2	-1.58275
FABP3	-1.263
OR1L1	-0.153
LOC728215	-0.1945
BLID	-2.1675
KIAA1217	2.59394117647059
TFPT	1.5755
AP4B1	-1.074
VBP1	-1.4965
OR1K1	0.3035
MORC3	0.76125
BHMT2	-0.598333333333333
C3orf10	0.16375
FZD7	0.700333333333333
WFDC10A	0.009
PMS2CL	-0.441875
CCDC32	0.576
FA2H	2.02975
ALG13	-0.2505
TTLL7	0.353
SPOCK3	0.277
SLC13A2	0.9185
AIM1	1.77025
GPRC6A	-0.3475
EGR2	4.15275
MED11	-0.16075
WWC1	2.0885
SH3GL3	-3.41675
RIF1	-0.168714285714286
PRLH	-0.014
VLDLR	-1.199
DBT	-0.4731875
C21orf63	0.5125
CGGBP1	-1.319
KRTAP12-2	0.775
TADA3L	-0.83375
ZBTB16	2.67125
PDGFB	1.54425
RFX1	0.655875
UQCRB	0.5758
LOC133874	0.223
HPS3	-2.8675
LGALS3BP	1.0826
DKFZP564O0823	0.848571428571429
MRFAP1L1	-0.023875
HOXA10	-1.72316666666667
NGB	0.145
KIF21A	0.778615384615384
IFLTD1	0.4025
LZTS1	-0.5995
ARHGEF3	0.9475
RHBDL3	-0.286
CSNK1G2	-0.0224166666666667
ChGn	-1.888375
KIAA1244	3.351
GABRB2	0.048
MGC72080	0.191
CD27	3.252
EGLN1	-1.5519
PEX13	1.36525
RWDD3	-0.681
RNF12	-0.103166666666667
GRIN2B	0.9855
ADAMTS14	-0.365
DYDC2	-0.798833333333333
ATP6AP1	0.7325
NR1H2	-0.3285
PDK2	1.21575
C3orf17	-0.902166666666667
SLC38A2	-0.258
SLC25A29	0.591
C15orf29	0.09725
ADAM9	-0.950833333333333
TMUB2	0.668125
GPR176	-0.265
AGK	-0.61775
MCCD1	1.326
NDUFA4	-0.22925
TMEM146	-0.68525
DUSP1	1.942125
UNQ6975	0.905
EMX2OS	1.6195
INSM2	-0.4165
LUZP4	-0.139
SETD6	0.889
P2RY2	2.89675
SLC45A2	-1.488
RABGAP1	0.904166666666667
UBXD5	-0.538875
GPRC5A	1.1512
PAK3	0.157833333333333
LOC63920	-0.66575
TGFBR1	0.3349
KRTAP6-3	0.18375
SFMBT2	-0.25375
CDC42	-0.112625
C11orf35	0.4685
TTLL2	-0.1015
UACA	-0.14975
CD97	-1.8192
SETD5	-0.4785
NINJ2	-1.157
PTER	0.874
POMGNT1	-0.56375
KRTAP4-2	0.165
ECGF1	2.3735
HRB	0.201090909090909
ATP1B2	-0.0715
LOC400506	1.079
COL4A3BP	0.7225
C6orf97	1.49325
GRHPR	0.619625
TAS2R1	-0.028
SEMA7A	-0.96
EDF1	0.55175
ODF2L	-0.7179
PCID2	-0.0401666666666667
GTF2H4	-0.0951666666666667
ZCCHC3	-0.03575
CGB2	0.139833333333333
NEUROD1	-0.8085
C20orf75	-0.1795
RP5-1054A22.3	1.69866666666667
IFNA5	0.167
ZNF134	0.31425
MGC119295	-0.9937
ZSWIM6	-0.9005
SMEK1	0.763333333333333
PCGF2	0.765875
C1orf102	1.72675
CYP2A13	1.4235
KCNH6	0.2514
MDM1	-0.7589
ALDH7A1	-1.3515
C9orf75	1.00275
VDAC3	-0.225375
OR51T1	0.3485
EIF3F	-1.43016666666667
KCNJ10	-0.0778749999999999
LENG8	0.55775
EDEM2	-0.126666666666667
CCNJL	-0.985666666666667
DHX37	-1.0465
CRYGN	0.5195
AATF	-0.392625
ZNF630	0.537875
E2F5	-0.864
WFDC13	-1.03125
FTSJ3	2.0765
C4orf33	0.3115
LHFPL4	-3.33225
C19orf56	-0.251833333333333
SMAD4	-0.201625
AFM	-0.4048
G0S2	0.44025
FCHSD2	-0.1871
RRP1B	-0.6622
EEF1B2	-0.481166666666667
STAT6	0.290333333333333
ZNF195	-0.12075
GNL1	-0.954833333333333
ZNRF2	0.9325
PER3	-1.3965
ASB16	0.324
C10orf10	1.59807142857143
ADCY8	-2.961
C9orf58	0.247333333333333
ARMC10	0.000999999999999996
PSG1	-0.221
DHX34	-0.109
VARS2	-0.152625
NFIC	0.478
ITPR2	0.5995
AGXT2	-0.0168333333333333
OR6K3	0.814
H2AFZ	-0.161833333333333
MLLT3	0.834083333333333
COX4I2	1.4465
CCNT2	0.289875
PLK4	-0.981125
NUMBL	-0.1125
MED16	0.4975
PLEKHQ1	0.493
GOSR1	0.486333333333333
BTG4	-0.20975
RPL30	0.457833333333333
IGSF5	-0.3255
IGFL2	2.039
ELMOD2	2.05466666666667
SHC3	-1.65016666666667
HAVCR1	0.41
DYNC2H1	-0.7945
RNF5	-0.554333333333333
C2orf7	0.40225
NLF1	1.1545
KLHL25	1.39125
LRP10	0.9617
KRI1	-0.22075
PUS7L	0.836
MGMT	1.665
HOXD1	-0.795666666666667
CSH1	0.236
ATG16L2	-1.234
FLJ44635	0.8865
CHODL	-0.75825
EXOSC8	-0.72
SLC28A1	-0.05
MYO7B	-1.10483333333333
SEH1L	-0.1119
MTNR1A	0.0746666666666666
TSPAN5	0.418166666666667
CDC45L	-2.386
AMIGO1	0.1435
ATAD3A	-1.180375
OSGIN2	0.4195
PDIK1L	0.198666666666667
DARC	1.93425
PIPSL	0.093
SHMT1	-0.673
CRISP3	0.252
POPDC2	1.50316666666667
ZRANB2	-1.17133333333333
FBXL8	1.3735
TRIP13	-1.89045454545455
EIF5AL1	-0.419
POU5F1P3	-4.549
IL6	-1.60633333333333
CXorf38	0.164333333333333
IFNA16	-0.289
FBXL2	1.39283333333333
BRD1	0.3075
STATH	-0.0125
FBXO44	0.0463333333333333
MCCC2	0.84175
CDC2	-1.275
C5orf23	-0.40325
IVD	0.315
C10orf122	-0.144
MSL3L1	0.1147
MVP	1.304
EPOR	-0.9315
ZMYM1	-0.993333333333334
BCL7C	0.785333333333333
PSTPIP2	-0.2487
LYPD1	-1.391625
OR8G5	0.406
ZP3	0.721
BCAS4	1.88233333333333
EDG6	1.844
ISY1	-0.95775
PRAMEF2	-0.2025
CUL1	-0.310625
RNF213	2.0467
CCRK	0.72925
DHX9	-0.1015
C13orf29	-0.439
NCKAP1	0.518666666666667
MRPL43	0.656357142857143
XPR1	0.53825
PKN2	0.4055
PODNL1	0.641
ZNF333	0.551875
DALRD3	1.0105
OPN1SW	0.5465
BTBD6	0.46825
C11orf82	-0.9285
OR5P3	0.1275
DUSP11	-0.25025
L1CAM	-1.687
NEK11	0.794333333333333
OR7E91P	1.88
CNTN3	1.5641
CREB3L2	0.9885
ZBTB37	0.7195
KIAA1324L	1.18825
NDUFB10	0.5555
NUDT2	-0.46325
GTPBP8	-0.853
CACNA1D	0.861125
PRKAA2	1.12483333333333
PRDM8	0.4125
MGC16075	-0.8985
KRT14	0.407571428571429
PP8961	0.694625
MRPL18	0.0205
ABCG2	-3.08475
PACRG	2.16725
BBS2	0.64425
KREMEN2	1.1275
FBXO21	0.7235
HNRPUL1	0.269166666666667
GRB10	-1.2345
CLSTN1	0.794125
LMAN2	0.5921
C17orf61	-0.46075
NIPSNAP3A	0.58925
INSIG2	-1.09266666666667
PCDHB7	0.0581666666666667
STXBP2	0.50325
CMAH	0.577181818181818
SEMA5B	-1.022
ZNF155	-0.0998333333333333
COQ6	0.368666666666667
PRPF4	0.07775
TSPAN15	2.333
VN1R5	0.36625
LATS2	0.204
SELK	0.03675
PGK2	0.59325
MS4A1	-0.68825
TYW3	-0.9995
KRTAP5-1	1.06325
RCCD1	-0.742
BTN1A1	0.28175
DDX28	0.5285
TMEM65	1.504125
LOC92345	-0.12125
TTC31	0.05775
WDR46	-1.03916666666667
CHP2	-0.940333333333333
LSP1	-0.077375
ZNF542	0.784
EXOSC1	0.1175
ARHGAP18	-0.331333333333333
LRRTM4	-0.608
MAOB	1.10983333333333
CACNB4	-0.20475
MGC33846	0.661375
RANBP3L	1.22075
ATP5L	-0.408125
ONECUT1	-2.35
NUDT9	1.04425
TMEM149	0.396
STX17	1.96075
IGSF10	-3.763
TMPRSS9	-0.082
BMPR2	1.13958333333333
ALLC	-0.292
KLF7	1.77725
GCC1	0.6233
TIMM9	-0.47775
CDO1	-0.490833333333333
MGC10701	-0.164333333333333
IFI6	3.91216666666667
FRMD8	1.3605
MGAT2	0.0965
WBP5	-1.2735
CNIH2	0.96025
KIAA0907	-0.8084
KCNH8	0.281
CTSG	-1.5105
GRIK1	-0.639833333333333
CUL5	-0.158875
FRMD1	0.602
OR9A4	-1.078
SYT6	-1.12825
FOXD4L2	1.68875
ANAPC2	-0.374333333333333
OPN5	-1.0895
TAF13	-0.65925
LYG2	-0.59625
GGNBP1	-0.34
C11orf40	0.371
OTX2	-0.736
REG4	1.8955
EIF5	-0.34225
PALB2	-0.18125
SEPSECS	-0.2965
RNASE3	-0.3085
TRIM49	-1.9695
POLR2K	0.6328
GPR42	-0.0675
C8B	-2.55925
SASS6	-0.43775
PREB	0.628
OR3A3	0.3105
TUBA8	0.9315
IGLV2-14	-0.70725
STIL	-2.05175
ANKFN1	0.828166666666667
NME7	-1.473
HOXC12	4.01775
UBE2C	-0.67975
FHOD1	1.05325
CDK2AP1	0.579083333333333
OR6K2	-0.28525
DHPS	-0.38125
RPL5	-1.18483333333333
TRGV5	0.7785
LOC541472	0.304375
HCCS	-0.264
DENND1B	1.301
LHX3	0.258
OR5D16	0.346
CXorf57	-3.01516666666667
IRF2BP1	0.9965
NDST2	0.383166666666667
LCE3D	0.616
BOLL	0.418714285714286
SYT3	-0.676
PIH1D2	-1.35
C20orf7	-0.433333333333333
IL1R2	-0.546166666666667
SLAMF9	0.8295
PPME1	-0.61625
PIK3CA	-0.28375
TRAPPC1	-0.31425
COLEC10	-0.56725
SLC9A6	-1.93283333333333
PDDC1	-0.216833333333333
CCDC53	-0.5355
GK3P	-1.05875
DAZL	-0.9215
BRI3	-0.364
SDK1	-0.06975
CYP2C18	-0.10275
IFI44L	4.745875
RPL3L	0.5775
FUT9	-0.892833333333333
KIFC2	0.231666666666667
PMP2	-0.00757142857142859
SLC4A9	-0.298
PLAG1	-1.514
