Hybridization REF	TCGA-AR-A0TR-01A-11R-A084-07
DHRS7B	0.0470714285714286
C1orf131	0.20575
ASB1	-0.8408
ZNF223	1.11733333333333
LCMT2	1.16225
MEP1A	-0.9115
TMEM53	-0.26675
RSPH3	1.40425
C10orf33	-1.293
LOC644285	0.042
PTPN9	0.311166666666667
ABCA12	-0.9735
CCDC37	-1.05075
RUNDC1	2.0402
YES1	-0.23
FAM120AOS	1.78725
OR5M3	-0.1105
PPP1R3F	-0.0525833333333333
IL13	0.053
MDFI	-2.79575
PRNT	0.49475
ZDBF2	-1.7625
OR10C1	0.543166666666667
CLIC1	-0.384
LILRA5	-0.2725
CSAG1	-4.26683333333333
TREML2	0.3125
FAM125A	0.022
ZNF74	-0.97475
FAM104A	-0.042
LRRC39	-1.019
SAMD5	-1.399
HYAL2	0.02025
HIST2H2AC	-0.46375
IGFBP5	2.16639130434783
NRTN	-2.43216666666667
KIAA0556	0.8229
FAM29A	-0.965111111111111
JMJD2A	1.0165
EPHB1	0.7395
POLD4	0.332125
ANAPC10	-0.68075
LRRC36	0.97125
MEGF6	-1.325375
LPHN3	-0.9585
BMP10	-0.0568333333333333
C21orf55	1.5775
CREM	-0.68275
PTGER4	-0.1055
METAP1	-0.786125
KCNQ1	0.354
NR2F2	2.4385
SSFA2	-0.827166666666667
CTTNBP2	-2.78325
BCL2A1	-1.89975
ZBTB24	-0.37775
SLCO6A1	-0.919
PRDM1	-1.0486
OR7D2	-0.617833333333333
CCDC47	0.0626
LOC646982	0.1275
SLC26A6	-1.9995
BIN1	-0.7798
SRRM1	-0.337928571428571
PCSK1N	-0.900875
ALS2	0.0235
ECT2	-1.02536842105263
CACNA2D2	1.645375
DOCK6	-1.23725
C10orf119	-0.519
FATE1	0.04275
DUSP23	1.5155
TRIP6	-0.253571428571429
NUP35	-0.28425
CDH3	-3.1625
KLHDC8A	-0.585
C9orf116	2.003125
EI24	0.473
CENTD1	-0.4245
RWDD2B	-0.161833333333333
DOCK1	1.024
NPAS2	-2.21125
NR3C2	1.46516666666667
FAM63A	1.94208333333333
INPP5F	-1.5465
FAM111A	0.1736
MYBL1	-2.54116666666667
IQGAP3	-1.40133333333333
CRADD	-0.566333333333333
DUSP12	-0.3245
PDZK1IP1	3.674
VASH2	-1.86775
CTR9	0.653
VIL1	-4.6345
OR8U1	0.865333333333333
CCDC107	-1.1155
PTTG1IP	-0.219125
OR4X2	0.569
COL9A1	-2.9335
PSMD9	0.23825
ZFP62	1.21
TIP39	-0.403
PARP15	0.6695
TTC19	-0.3565
C1orf114	-2.3395
GFPT1	2.234
SLC27A6	-2.012
MRPS10	-0.0647
CALML5	-3.053
TRPM7	-0.50825
CGNL1	3.409
CECR1	0.311333333333333
SERPINB8	-1.0495
TMEM102	-0.35825
PDIA2	-4.1185
NUCKS1	-0.7115
HOTAIR	1.1985
EBI3	0.24575
NXN	0.29375
ZMYND19	-0.15875
FOXJ3	0.2775
EIF5B	0.0972
EIF2B4	0.477166666666667
LEO1	-0.18675
ZIC5	-1.64166666666667
IL20	1.0915
KIAA0415	0.559
FLJ37357	0.1825
TSPAN12	-0.437625
ACTR3B	0.174375
TFAM	-0.578166666666667
IL17RD	0.094625
PARP12	0.754
KLHDC7A	0.711
KCTD4	-0.00266666666666668
GTF2H1	0.14975
FLCN	-0.988666666666667
BIRC4	0.80725
LOC790955	-0.0105
VKORC1L1	0.083
CYP4F22	0.303166666666667
TAS2R5	0.079
ZNF582	1.0345
HS3ST3B1	-1.480375
CTNS	0.3595
STK36	0.1295
MMD2	0.4325
RP5-1103G7.6	0.041
FLJ23356	0.1235
CRH	0.00825000000000001
C1orf182	-0.204833333333333
ACP5	2.526
AMFR	2.1189
CA4	0.2785
PLCB4	-3.222875
MPHOSPH10	0.1985
UNQ473	2.43833333333333
G3BP2	-0.296666666666667
SR140	-0.272333333333333
HOXA2	-0.83875
PYGB	-0.42
BAT1	-0.153416666666667
DKK3	-1.901
DDX31	0.45325
TULP1	0.313
NHLRC2	-0.042
TNRC4	-0.00666666666666666
ZNF430	0.30475
TNRC6A	0.048375
PLA2G1B	0.2845
RCHY1	0.837333333333333
GTF2A2	-0.912666666666667
MGC4294	-2.5
ZNF691	0.741
TACC3	-2.975
DNAJC5G	-0.587
LOC4951	0.96625
MS4A4A	-1.8605
LOC152485	1.431
PPP1R2P1	0.399
PPP2R5B	-0.34125
RPGRIP1L	1.334375
SPOP	0.6593
PTPRF	1.50466666666667
MGC42090	0.468
SUSD3	3.38125
THOC4	-1.277125
MAML1	0.9012
FXR2	-0.617833333333333
TYK2	-0.1275
MUC6	0.0655
DNAJB7	0.2775
PIP4K2A	-0.4035
MEX3A	-2.79466666666667
RRP1	-0.576625
TFAP4	-0.1605
CXorf41	0.2825
MTMR4	0.330333333333333
CTLA4	0.4305
SNX9	0.133875
CIB3	1.70983333333333
NECAP1	0.23675
PLA2G2D	-0.0423
GLMN	-0.8655
DCLRE1A	-0.549
PDX1	-0.8535
SAMD11	-1.67625
MRPL55	0.6684
TLR7	1.671125
TBC1D21	0.289333333333333
SMAD1	1.1717
ACTRT2	0.096
RIOK2	0.28875
PDLIM4	-2.76375
SLC22A15	0.9255
ABHD13	0.6671
STX18	-0.0643
CCPG1	0.2175
DCBLD1	-0.506
SLC2A6	-2.8
NOLA3	-0.916
TRDMT1	-1.68057142857143
IL17F	0.6365
ATP1A4	0.768333333333333
OR52W1	0.171
CFL1	-0.6255
IL4	-0.4345
RBP2	0.258166666666667
CPSF6	0.592875
TTC8	0.242166666666667
MUCL1	0.044
EYA3	-1.52266666666667
KRT38	0.38825
GNE	-1.99475
ZNF501	1.04125
SLC35A2	0.425125
CEP110	-0.5615
MYF6	0.829
MGST2	-0.0196666666666667
TRPV4	-1.42666666666667
NEK8	0.1115
NOX5	-0.563
NCKAP1L	-1.19533333333333
EMP3	-2.59416666666667
BPY2C	-0.5235
C1orf38	-0.58925
ELOVL2	2.729875
CBX7	0.996083333333333
OSBPL1A	0.8615
ZNF589	0.0125
ESCO1	0.0523333333333333
TRA2A	0.379666666666667
C3orf26	-1.07175
PHF2	1.42916666666667
PID1	-1.0395
RFC1	-0.874375
MTAP	-0.6305625
ADORA3	2.568
LOC389458	-1.021
TRNT1	-0.34825
CRIPAK	-0.23525
RAI2	3.92083333333333
ANKRD44	0.61475
GZMB	2.88
NFE2L1	-0.1475
STIP1	-0.604333333333333
RASL11B	0.4405
NT5DC2	-2.80583333333333
LRP2	4.261375
MTDH	0.0759333333333334
ARSG	1.29875
HSP90AB1	0.217833333333333
CT45-6	-4.783
ZNF483	-0.504
LMBR1L	-0.64875
S100A2	-4.6267
C2	-0.761333333333333
C2orf27	1.91725
EIF4EBP1	-1.5115
GCKR	-4.32533333333333
PPP1R9B	-0.36825
FER	-0.844
SNRK	0.624833333333333
OR5M10	0.798
UTP6	-0.28675
CAPZA3	-0.6615
FBP1	2.92255555555556
TERT	-2.769
CCL1	-2.2325
FUCA1	1.81125
ALS2CR8	0.903166666666667
KCMF1	-0.1625
SRCRB4D	-1.059
OXCT2	-1.537
IL17RA	0.0888333333333333
MPP5	0.581625
SPA17	1.33825
FLJ10986	1.26233333333333
GALNT14	-3.81575
CXorf27	-0.71125
NPLOC4	-0.527
RAB34	-0.78425
KRTAP3-3	2.183
ARSD	1.38016666666667
CPLX2	-1.6274
PJA1	0.734
WHDC1L1	-0.175833333333333
RB1	-0.8031
MTMR15	0.5425
PHLDA2	-1.3803
GUCY2F	-0.9765
MPV17	-0.156666666666667
SLC35D1	0.325
LYSMD3	0.4623
COL16A1	-0.03225
ERLIN1	-0.510833333333333
JMJD4	0.2835
HIST1H2BK	0.569
TP53I11	1.9925
ST3GAL4	-1.3299
PF4V1	0.118666666666667
ALG8	0.3035
REG1A	0.2775
MINA	0.05725
CYB5R3	-1.21566666666667
HHLA1	-0.28775
MYST4	1.0701
VASN	-3.9405
UCHL5IP	-0.68425
TFAP2A	1.260375
MGC9913	2.7465
C9orf97	0.1905
LOC90379	-0.60225
PHF15	0.955142857142857
ZNF169	0.245166666666667
KRT7	1.3939
GLIPR1L2	2.467125
LOC116236	0.3975
IQCF3	-0.2255
RDH14	0.639833333333333
HNRPK	0.614214285714286
RABEPK	0.262666666666667
ISX	-3.5035
CBARA1	0.33125
RAD51AP1	-3.43075
MLL5	0.565375
CXorf48	-6.799
SGCD	-3.14625
PHTF1	-0.602875
CA3	-0.47075
CMTM5	0.66675
STX10	-0.529875
JMJD2D	0.2545
P4HA1	-2.561
GAB3	-0.994
DHRS4	0.372166666666667
COL4A1	0.1434375
C20orf20	-1.439375
OSBPL2	-0.0995
PTTG2	-2.53775
KIAA1688	1.79025
STS	-2.356625
SHROOM4	0.688333333333333
KBTBD5	0.109166666666667
ALDH1A3	-3.25533333333333
BTNL2	-0.056
TGIF1	0.0705
ZFAND5	0.432875
ICA1	2.617125
NAV3	-3.64566666666667
FLJ12331	-0.3135
EPS8L2	0.649
MNT	0.283333333333333
ENTPD1	1.14291666666667
OR51E2	-0.05075
STK11	0.515375
MX1	2.6355
TTTY9A	0.188
CX62	0.62
LOXL4	-1.937
EXOSC4	-0.10425
PURB	0.701714285714286
SETD1A	-0.349333333333333
RELB	-0.48675
LAMB2	1.205
HNF1B	-0.553333333333333
PNLIPRP3	-1.232
C14orf139	-1.523
UMOD	4.078
GRIN3B	-0.26575
GPR25	0.3485
ZNF512B	-0.64325
ATP6V0A1	0.40225
SRA1	0.659333333333333
ZNF615	1.89175
ZNF768	0.987
ZNF469	2.48075
DYNC2LI1	1.54733333333333
DNAH3	0.548
LOC387911	0.9315
LOC554234	0.293
ARRDC5	0.13525
TMEM59L	-2.72783333333333
MARCH4	-1.184
CNOT8	0.769166666666667
KIRREL3	-1.17133333333333
ADAM17	-0.707875
MYOG	0.264375
CPNE1	-0.9275
AK5	-1.46825
LOC204010	-0.10425
NDRG4	-0.959
LOC130074	0.51675
PIAS4	0.4185
NCOA2	1.13875
TEGT	1.3691
USP5	-1.44775
ANKRD21	2.16775
KIAA0692	0.107166666666667
HAPLN3	-0.1015
LZIC	-0.242
NRXN3	3.29
CDKN2C	-2.68266666666667
KIAA0226	0.222916666666667
CYB5D1	0.75075
WDR68	-0.815875
ABCB6	-0.8679
MRPS25	-0.863
ZMAT2	0.771666666666667
KRT25	0.305
RPL11	-0.1395
GRAP	-0.369333333333333
LOC198437	-0.835833333333333
RORC	2.736
RAP2C	1.082
MXD1	0.7476875
AZI2	0.538666666666667
NUAK2	1.1395
AHSG	-6.721875
MANSC1	2.57475
IMP3	-0.0915
C2orf3	-1.147625
VSTM3	3.1
PCTP	0.21825
SIRT1	0.54975
MANBA	-0.07475
CD164	1.07525
GFRA1	4.139
PRM2	-0.06325
ZKSCAN3	0.9805
PLEKHG1	0.39225
TPRKB	-0.2545
UBFD1	-0.147583333333333
CDKL5	0.4928
HIST1H2BD	-0.0185
INPP4A	-0.55
BMX	-0.51725
PTPRU	-2.3715
LOC554202	-0.06
HOXC8	-0.35375
IL12B	0.1455
ADPGK	-0.34125
ZNF418	1.973
SIAE	1.09625
CWC15	0.2075
RP13-401N8.2	0.0045
KLHL11	0.95
DEDD2	0.531375
PSMB3	-0.40475
DDX25	-0.73525
ZBTB3	0.8765
GFRAL	0.3475
RPS25	-0.423333333333333
FAM57B	0.389333333333333
TESK2	2.12883333333333
DNM1L	-0.643875
ZNF207	0.115333333333333
CLEC11A	-0.17525
TOLLIP	0.69275
TMEM61	-1.46183333333333
DLK1	-4.9065
PLVAP	2.894625
NOD2	4.24783333333333
SCMH1	0.32925
FLJ40235	-0.07275
HTR2A	-1.6815
ARMC5	-0.263
FUT7	0.8065
PRELP	1.4838
ALKBH6	-0.241666666666667
GYG1	0.104916666666667
POLR3GL	-0.62025
COL8A2	0.857
OR10A5	0.357125
C1orf187	-2.36775
TXLNB	1.86
C16orf68	-0.539083333333333
R3HDM1	-1.2005
C16orf75	-2.77575
BAALC	-1.064875
TNP1	0.10525
GAPDH	-2.37566666666667
COX7C	0.5845
ERRFI1	-0.67525
PGAM2	0.7605
FAM108B1	-0.1375
APC	0.48375
TLR2	2.33525
SUCNR1	0.561625
ZNF233	2.37675
WFDC1	-3.33016666666667
PSG11	-0.2444
SLC39A1	0.27775
PSAPL1	0.165
CDC42EP1	-0.7395
MECR	-0.1115
KIAA0101	-3.0636
MACROD2	2.9423
MMP19	-0.33525
LOC202459	-0.467833333333333
VNN2	1.866
ACCN3	0.056
TIMD4	3.718
RNASE8	0.2775
CCDC7	0.21225
SULT2B1	-1.2185
ME1	-3.45775
MGRN1	0.260125
MRPL30	-0.071375
IVL	0.12975
CALM1	0.68745
PLEKHA6	2.2713
B4GALNT2	-0.027
PGDS	4.933375
C8orf33	0.2425
TMEM56	0.4395
CKM	-1.7234
ESR2	0.7592
ACOT8	0.6065
AGTR2	0.64
LOC155006	1.394
BC37295_3	1.584
EPM2AIP1	0.235666666666667
PZP	0.16575
RPS9	0.291666666666667
C18orf51	-2.005
SIVA1	-0.6115
HEATR2	0.2285
CD3E	-0.79425
C20orf142	-0.57025
PGLYRP3	0.5635
CCDC139	0.12775
GPS2	-0.716833333333333
NOL14	-0.27725
LRTM2	0.017
TRIM36	-2.119
TP53RK	0.6384
FBXL13	-0.595833333333333
RUFY2	0.177285714285714
C11orf70	2.4475
HSPB9	-0.252
GJA5	1.647
HGF	-2.442
EPHB4	-1.406
SOX18	0.26625
IFRG15	0.43
SERPINA10	-2.7435
WDR23	1.199
REEP2	-2.65616666666667
CDK3	-0.075
HSPA12A	-0.4605
ARL8B	0.4739
SATB1	-2.17833333333333
PPM1D	-1.10466666666667
VPS45	0.610666666666667
TP53BP2	-0.148125
GJE1	2.769
CACNA1G	-0.12825
VGLL4	0.678125
GNPTG	1.0425
ROS1	-1.6805
C21orf128	0.3125
BMP8B	0.72875
SLC5A4	-0.142
SLC6A3	0.3624
C16orf53	0.247625
TMEM81	-0.208
APC2	-0.8262
SYAP1	0.2005
C6orf54	-0.5912
ZBED5	-0.0026
PVR	-1.531375
LTA4H	0.201
CCDC24	2.4521
MAGEA4	-4.00466666666667
IFIT3	0.833666666666667
MYADM	0.20425
C21orf82	-0.737
PDE3B	-2.12375
TMPRSS11A	1.32233333333333
PGK1	-1.70252941176471
CCL13	2.46933333333333
DERL3	-0.692166666666667
MLXIP	-0.54725
PLOD1	-1.509125
MTFR1	-0.7569
NPDC1	1.37483333333333
GPAA1	-0.519166666666667
LTV1	-0.69275
RYR3	-0.483
C7orf46	2.44225
VAMP2	0.52775
RNF135	2.0226
SUPV3L1	-0.328
FIBP	-0.248625
ADAMTS18	-0.1095
RNF25	0.518833333333333
SOS1	0.09625
PLAU	-2.82575
MATK	-2.78175
EHF	7.418
CTNND2	-0.119375
PTEN	0.648214285714286
ZNF189	1.325375
SLC28A3	2.206
GUCY1A3	2.23525
SETD2	0.5768125
ROGDI	1.02725
TICAM1	0.4244
RASSF3	0.68
PACSIN2	-0.994666666666667
SERPINB5	-2.31183333333333
PRKCDBP	-2.223
TFDP3	-0.592
LGR6	-0.210875
RFX5	0.305666666666667
OR52J3	0.8425
PTPN18	1.306875
ZBTB34	0.481875
KCNF1	2.8245
SYNE2	-0.690642857142857
SLC22A4	-1.035
NETO2	-1.6565
VCPIP1	0.05225
LDHD	1.17575
ESX1	-4.0535
SQRDL	2.347
GALK1	-1.6855
SERPINA6	4.80883333333333
HD	0.266625
ASCL3	0.626
FBXL6	-0.80575
FABP7	-5.130375
MAGEC3	-0.443
KLC4	0.24775
CD1D	-1.619875
PRAM1	0.9255
EIF3B	-0.439857142857143
DSCR8	-6.716
FLVCR1	-1.06175
KIAA0141	0.75325
PROM2	3.13016666666667
ALOX5	0.6299
GPR162	-1.55975
LYRM2	-0.072375
RNASE6	-1.003375
HES5	3.316
GJA1	-0.120625
MRPS14	0.197
HMHB1	-0.0045
TAF7	1.2755
BTNL9	0.7001
SFXN2	1.401875
VEPH1	-0.63075
GK2	-0.130333333333333
AMBP	-4.89675
KIAA0953	-0.00799999999999998
XAGE5	-0.869666666666667
CCBP2	0.6265
TGM2	-1.0555
ZNF202	-0.3735
ACTL6A	0.1635
SLC23A2	-1.0643
ARHGEF7	-0.00775000000000001
LOC728635	0.522
CRYM	0.999
PKD2	-2.15325
MANBAL	0.3645
LIN54	-1.13425
ACTL7B	0.31675
OR4D9	0.185
KIAA1683	0.402375
ZNF704	0.466166666666667
TCP10	-0.261875
MAGEB18	-0.551
DEFA4	0.597666666666667
ZNF197	0.4735
PTOV1	0.202
RNF208	0.370166666666667
CMIP	0.195333333333333
TRDN	0.6145
UCHL1	-2.63514285714286
APOL6	-0.5752
PLK1	-2.13933333333333
NPHP1	1.39433333333333
NDUFA11	-0.10925
DAB1	0.17
RTN4R	-0.98625
PUSL1	-1.0575
SYT2	0.03175
ANXA13	0.268
RFTN1	-1.64925
ATP8B2	-1.55375
VN1R2	0.571
OR52E4	-0.444
NPPB	-3.41666666666667
ZNF148	0.272875
ZNF141	0.546625
IKZF1	-1.52925
PSMC2	0.19075
GGA3	-0.139666666666667
LPGAT1	0.896916666666666
SEC16B	0.742166666666667
C5orf38	-1.31616666666667
THOC2	-0.5641
SLC16A12	-0.7026
ALK	-2.110125
DACT3	-0.603166666666667
CACHD1	-1.5695
GAN	-0.301
EXOC6B	0.803
HIST1H2AE	0.93175
VAMP1	-2.01
SRI	0.771583333333333
AKAP14	0.6685
HLA-E	1.176
SLC25A32	-0.662166666666667
FLT3LG	-0.1755
ATP1B1	-0.391875
WDR1	-0.4885625
SWAP70	0.53175
TRIM31	0.18175
ARNT	0.559125
ZNF596	1.7375
CDKN1B	0.40775
FOXC1	-2.7741875
SEMA3A	-3.5423
LSM14A	0.168
STEAP3	-0.031375
ABCA1	0.806
PLSCR2	0.3085
EDC3	-0.435833333333333
THBS3	0.61675
C15orf43	0.836333333333333
GMCL1	0.6275
C9orf71	0.101
MGAT5	0.1825
LOC402164	0.15775
TSPAN8	-2.80083333333333
DYNLT1	0.351375
IGSF1	-3.508
TMEM143	0.002
FLJ25006	-1.2115
ATP13A3	-0.285666666666667
C3AR1	1.86175
CADM2	-0.0725000000000001
EFNA4	0.5735
HAO1	0.029
TWF1	0.921166666666667
MRPS17	0.14925
MYH9	-0.37125
C9orf9	0.637333333333333
C17orf79	0.491166666666667
FSCN3	0.496
BDKRB2	-0.822166666666667
PCGF6	-1.294
RAP1GAP	-0.458333333333333
TAS2R41	-1.15
DCLK1	0.4169
DEFT1P	-0.473333333333333
TAF2	0.0778333333333334
COPZ1	1.153625
KATNA1	-0.475
STIM1	1.01325
TBX2	-3.84466666666667
RPS4X	0.531230769230769
MARCH8	0.0608333333333333
DHX33	-0.867333333333333
TMEM161B	0.142833333333333
SYPL2	0.317
ADCY5	1.79175
SRPK3	0.222625
CXorf9	0.61
REC8	-0.842625
CLP1	0.1387
MGC52498	0.1395
DUOX2	0.63325
C6orf150	-1.11675
TSC22D3	1.9575
CASP8	-0.7868
PRKD3	-2.6954375
CFH	0.429
TRO	-3.47175
NRIP1	0.7145
ZNF707	0.8915
TBC1D22B	0.450666666666667
HYI	1.3215
COX7B2	-0.7285
GPR52	0.6515
CASC3	0.473857142857143
METRN	0.15075
KRT3	0.0645
ARF1	1.28135714285714
C1orf111	0.36475
MOG	-0.4665
C6orf50	-0.048
MGC12966	0.52675
ATP7A	2.04583333333333
NOTUM	-3.21633333333333
LOC342897	0.4215
ITSN2	0.77925
GIP	-0.0475
LOC89944	0.593666666666667
UBXD8	0.490125
GYPE	-2.46683333333333
JAG1	-0.191333333333333
RLBP1L2	0.691
HIST1H2AL	0.348625
PAPPA	-2.1316
CYP4F8	-0.13075
TRH	1.99975
DCTN3	0.384
NT5C	-0.183
HTR3C	0.7845
VPS41	0.5805
KIAA0174	0.8998
ANKS6	-2.841
MPV17L	-1.4615
MT1M	-1.88183333333333
DTX1	-0.135875
LOC146325	-0.361166666666667
ZNF639	0.1085
CACNG4	-0.8502
TNNC1	-1.09675
MGC27345	-0.0435
CASD1	1.6462
HOXD4	0.3745
SMC4	-1.14041176470588
TTC35	-0.1166
CTXN1	-0.084375
RGS19	-0.47525
SFRS3	-0.13025
TRIM43	-0.112
HLA-DQB1	1.997875
NUPL1	-0.5844
NRAS	-1.869
RPL22L1	-3.08125
ZNF138	0.943833333333333
FBXW2	-0.0454
SIX3	0.436333333333333
HDAC9	-0.242583333333333
OGG1	-0.2388125
APLP1	-1.02383333333333
OR7A5	-0.1845
DLX4	-2.25725
TUBA1B	-1.94816666666667
CRY1	-0.013625
C12orf29	0.379
MGC70863	-0.361545454545455
OR1D2	-0.1165
C1orf25	0.580375
CUZD1	-1.00075
PUNC	-3.648
SCAND1	0.1985
MYT1	3.325
MPND	0.2765
GOLGA1	1.0078
ZBTB43	0.4985
VAPA	0.25725
C4orf36	-0.0535
STAP1	1.8965
SLC34A1	-0.213
PIK3R3	1.3647
TGM5	-0.625
USPL1	-0.5085
FBXO40	0.091
BRF1	-0.0768
CCL27	-1.3555
hCG_1657980	-0.2605
PFN2	-0.904
MYBPH	-1.933
PPP1CC	-0.1573125
CDCA7L	-1.134
KCNB2	0.322666666666667
C20orf151	2.2625
USP13	-0.4095
RCOR2	-0.129
FBXW4	1.1025
WT1	-4.30266666666667
TAS2R46	-0.424
STK38L	-0.827166666666666
LEPROT	0.27275
DDX42	0.247625
TXNRD2	-1.20216666666667
TNFRSF4	1.4285
KSR1	-0.5435
SLC27A1	1.19016666666667
POU5F2	0.195
SLC22A11	0.146
C8orf32	-0.336166666666667
ZNF236	0.866928571428572
GABRB1	-2.95125
LRRC29	1.6775
FBLN1	-0.469583333333333
MRRF	0.265833333333333
RP1	0.7035
MARVELD1	-1.9315
AFF4	0.507714285714286
C17orf54	0.3325
RAF1	-0.08625
SUB1	2.04066666666667
MRPS33	0.23975
ZIC1	-2.8996
ARL10	-1.1075
RAG1AP1	0.3295
P2RX5	-2.2739
NCR3	0.911666666666667
LTB4R2	0.177
HLA-DPA1	4.425125
FKBPL	1.10583333333333
JAKMIP1	-2.26175
SNX4	0.3425
CD248	-0.8695
CCR2	-0.77575
LOC401152	-0.432666666666667
SH3KBP1	-1.3883
LMBRD2	0.713785714285714
WDR51A	-1.2205
SYT15	-1.0499
SMOX	-2.283
NACAP1	0.70025
DRD2	-0.282166666666667
COPS2	-0.55625
FCER1A	4.22825
TMEM112B	-0.663
SUGT1	-0.3971
CALR	-0.19575
DPY19L2P4	-1.2625
ADRA1B	-0.811875
LTB	4.09
SNRPD1	-1.09225
NCAPG2	-3.01783333333333
KCNMB1	1.00333333333333
ITGAV	0.740916666666667
LENG4	0.5215
C13orf16	0.3335
C20orf3	0.641125
PIP5K1A	0.328
PCNA	-2.6255
C1orf34	3.7425
MMACHC	0.555
BEST1	-0.587833333333333
REV3L	-0.686
ZRANB1	-0.2705
AVPI1	-1.7865
ATG5	-0.029375
SARM1	-0.193
RGS7	-1.55775
HMP19	0.424166666666667
SGTB	-1.0404
FEM1A	0.845
C1orf122	0.144625
MYCT1	0.789166666666667
GM2A	0.5535
ZCCHC7	0.0794285714285714
MYH10	-1.018125
DKFZp761B107	1.044
ADAL	-1.11675
OR10J1	0.05975
TMEM9B	1.947125
DNAJA1	-0.88875
SCGB1D4	-0.571
LRRC50	3.468
PRKX	-1.3735
NUDT14	0.6761
PCTK1	-0.465454545454546
ARG1	-4.1015
KIF2C	-3.687
GFM1	0.30525
RAB11FIP3	0.603833333333333
HBD	-2.13316666666667
NPR3	-2.2677
IRAK3	0.540166666666667
OLAH	-0.789166666666667
CYB561D2	1.40825
CNNM4	1.4575
MYO5A	-2.0064
SIPA1L3	1.40316666666667
ADAM10	-0.64925
LIPA	0.39775
NAP1L4	0.2853
MRPS22	-0.5765
GNG4	-2.09433333333333
PSG5	-0.366833333333333
PPP2R2C	-2.2291
P2RY12	2.753
SLC6A13	-0.53825
AGPAT4	-2.5034
C6orf199	1.4835
FAM53C	0.035125
TPM1	-0.859545454545455
PYHIN1	0.7435
LINGO1	0.192
CIDEC	-0.334333333333333
CRIM1	1.3972
DHTKD1	0.27825
ZNF546	0.691166666666667
CD300LG	0.6052
SFRS2IP	0.718833333333333
FLNB	1.914875
NOC2L	-0.5055
SPINK7	0.0895
CRTC2	0.70225
HMG4L	-0.5125
C14orf162	0.16175
CCDC123	0.686125
HTRA3	-0.806125
SPTBN5	3.39116666666667
C1orf77	0.148166666666667
TAF1L	0.1725
WDR78	3.29033333333333
WDR49	-0.560833333333333
SIN3A	0.67075
ECSIT	0.109833333333333
VSIG4	3.6305
DIRAS2	-0.356
TXNL1	0.31375
MTERFD3	1.8095
CCNYL1	-2.257625
CISD2	-0.892666666666667
OR5C1	-0.024
OBSCN	0.604125
GBA	0.884833333333333
SLC9A11	0.198
C6orf64	0.989
ESD	-0.251875
CYYR1	0.146666666666667
PNRC1	0.452
FCAMR	0.434
PPIA	-0.394
VDAC1	-0.153
TRIB1	0.6765
NT5C1B	-0.399666666666667
CLDN17	-0.11275
ICOSLG	-0.047875
RGR	0.14775
DSG1	-1.681
TMEM27	0.686
C1orf69	-0.65175
PRAP1	-2.047
DQX1	-2.605625
C20orf46	-3.34654545454545
NHEJ1	-0.198166666666667
DNAJC18	-0.41475
MANEAL	-0.871666666666667
MTBP	-0.69025
S100A6	-2.464125
ABHD7	-1.8235
NEDD1	-0.190666666666667
TINF2	1.13525
SLC7A10	-0.1005
KIAA1875	0.053
TMEM20	-1.48875
COX19	-0.92625
SPRR1A	0.083
SCEL	-0.285625
CCDC70	0.0495
CRISP2	-0.181333333333333
ILF3	-0.540055555555556
NTRK3	-0.106833333333333
B3GNT1	-0.529666666666667
LARP6	-3.23633333333333
FBN1	-1.97422222222222
ZNF621	1.41825
JOSD1	-0.6684
SNX14	0.14375
INHBB	-0.0281666666666667
TBL2	0.20325
GUSBL1	-0.281833333333333
TXLNA	0.261
PEX6	0.217833333333333
DDEF1	0.303666666666667
TMEM187	0.906333333333333
AIP	-0.830875
MCEE	0.849
LGALS14	0.09775
TNFRSF13C	0.2595
CTNNA3	0.168166666666667
HSDL1	0.9505
LAMA5	-1.6505
KIAA1853	-0.8085
PMS2L11	0.085
AKAP4	-1.0985
DIS3L2	0.1985
ZNF292	-0.818875
TBX15	-0.200666666666667
CTCF	0.4813
FAM19A3	-0.6685
FUT10	-0.52575
KIAA0746	-1.28925
KRT81	-0.0995
ALDH3B2	1.559
MOGAT2	0.656
M6PR	-0.80325
COASY	0.0193333333333333
CCND3	-0.887571428571429
LAMC1	-1.80025
CLASP2	0.904285714285714
EIF2AK3	1.53025
SMYD2	-0.589333333333333
PBX3	2.253875
TMPRSS2	3.1995
OR10R2	-0.081
ZNF761	0.880333333333333
MED30	0.06075
ZNF629	0.936625
CORO6	-2.87425
FLJ10154	-0.788
FAM123B	-0.87
ANGPT1	-2.79288888888889
MED23	0.6065
LOC255374	0.789
SEMA6A	-2.038
HSD11B1L	-0.0353333333333333
GMEB2	0.1135
PSMD14	-0.90525
FLJ10213	-1.274
PDCD2	-0.71575
MAST1	-0.9545
EPHA1	0.2265
XCL2	0.852125
EIF4G1	-0.436666666666667
UBE2D1	-0.0659
RAB39B	-1.891
IDH3A	-1.18533333333333
CREB5	-3.19325
FLJ21511	0.039
ANGPT2	0.514
RANBP3	0.0214
DYRK1B	0.707666666666667
HLA-DRB6	1.7965
FLJ11292	0.065
NMRAL1	1.23025
ATP6V0A4	-0.2465
FGFRL1	-1.140375
GZF1	0.7353
TMSB4Y	-0.2
RBKS	1.55775
PHLDB1	-0.89325
SEC23A	-1.81416666666667
MLX	-0.1594
TPD52	0.922083333333333
CPNE8	-1.7495
DACH2	-0.722
PSMA4	-0.891642857142857
C1orf149	1.2024
PGM2	-0.682
